wavelength,Back_NeoFasm,Belly_NeoFasm,Breast_NeoFasm,Crissum_NeoFasm,Crown_NeoFasm,DorTail_NeoFasm,Patch10_NeoFasm,Rump_NeoFasm,Throat_NeoFasm,WingTip_NeoFasm
253.91,6.0042,7.49853333333,4.77953333333,7.229,4.14026666667,6.347,4.7988,6.5664,6.4434,8.15333333334
254.28,5.7634,7.39413333333,4.50846666667,6.81053333333,3.88086666667,6.02333333333,4.62813333333,6.239,6.15093333333,7.81373333333
254.66,5.31146666667,7.32966666667,4.33393333333,6.5282,3.79693333333,5.90713333334,4.229,6.0962,6.03936666667,7.3924
255.03,5.44146666667,7.56053333333,4.54753333333,6.68413333333,4.03746666667,5.82073333333,4.45173333333,6.26993333333,6.14116666667,7.55166666667
255.41,4.829,6.881,3.92166666667,6.13313333333,3.4428,5.10273333333,3.77573333333,5.86413333333,5.62013333333,6.8218
255.78,5.06906666667,7.29746666667,4.24033333333,6.26146666667,3.85346666667,5.33613333333,3.8536,5.9622,6.07276666667,6.83246666667
256.15,6.12106666666,8.41893333333,5.36286666667,7.0642,5.14573333333,6.565,4.81273333333,6.81926666667,7.28613333333,7.7994
256.53,6.54553333333,8.69,5.78733333333,6.95386666667,5.36113333333,6.75186666667,4.91713333333,7.00766666666,7.52806666667,8.07093333333
256.90,6.8268,8.78213333334,6.2958,6.88573333333,5.4446,6.7678,4.97686666667,7.18073333333,7.93723333333,8.3356
257.28,7.0844,9.18806666667,6.88333333333,7.33573333333,5.90466666667,7.0844,5.487,7.7574,8.34113333333,8.92506666667
257.65,7.01133333333,9.00040000001,6.69726666667,7.0658,5.72833333333,7.0488,5.45546666667,7.61513333333,7.92213333334,8.93906666667
258.02,6.90946666667,8.54833333334,6.52053333333,6.95053333333,5.46973333333,6.8336,5.1682,7.36613333333,7.55336666667,8.93186666668
258.40,6.99046666667,8.2636,6.55206666667,7.033,5.50326666667,7.00546666667,5.2066,7.53613333333,7.561,9.04833333334
258.77,6.83153333333,7.88006666667,6.19773333333,6.89013333333,5.18833333333,6.86413333333,5.02113333333,7.34826666667,7.2192,8.76806666667
259.15,6.26093333333,7.40853333333,5.62973333333,6.39686666667,4.6704,6.53646666667,4.45286666667,6.956,6.76286666666,8.3406
259.52,6.08513333333,7.23233333333,5.44693333333,6.234,4.5886,6.468,4.35106666667,6.69333333333,6.5966,8.29613333334
259.89,5.91213333333,6.99306666667,5.27593333333,6.09026666667,4.41126666667,6.25506666667,4.21633333333,6.565,6.39103333333,8.18586666667
260.27,5.6528,6.691,5.03106666667,5.9256,4.14786666667,6.07413333333,3.9848,6.39373333333,6.13003333333,7.96166666667
260.64,5.45313333333,6.43213333333,4.8636,5.8112,3.9308,5.9364,3.82133333333,6.1898,5.91636666667,7.75346666667
261.01,5.1556,6.15026666667,4.52206666666,5.60846666667,3.7254,5.66733333333,3.59706666667,5.9048,5.58083333333,7.43473333333
261.39,4.7276,5.6874,4.0228,5.20106666667,3.2812,5.22513333334,3.1014,5.42726666667,5.09283333333,6.9556
261.76,4.5708,5.50926666666,3.8474,5.16673333333,3.2084,5.04433333333,2.94506666667,5.3622,5.04603333333,6.8504
262.13,4.50266666667,5.49646666667,3.74993333333,5.259,3.308,5.07206666667,2.94473333333,5.437,5.21803333333,6.79933333333
262.51,4.6204,5.75633333333,3.8424,5.5158,3.55306666667,5.21673333333,3.1478,5.54233333333,5.37396666667,6.93553333333
262.88,4.65386666667,5.913,3.90226666667,5.5538,3.6726,5.24906666667,3.159,5.51826666667,5.52256666666,6.96526666667
263.25,4.8038,6.00866666667,4.0512,5.79633333333,3.91506666667,5.28153333333,3.30333333333,5.57706666667,5.73983333333,7.0868
263.63,4.7648,6.05466666667,4.02806666667,5.8586,3.89306666667,5.1728,3.18673333333,5.68,5.80113333333,6.9446
264.00,4.3218,5.81126666667,3.64893333333,5.587,3.51893333333,5.03593333333,2.89873333333,5.52606666667,5.51076666667,6.57513333333
264.37,3.66466666667,5.32693333333,3.13746666667,4.97546666667,2.84646666667,4.2496,2.2442,4.9006,4.9509,6.0184
264.75,3.741,5.4928,3.15406666667,4.9842,2.914,4.15153333333,2.23193333333,4.94646666667,4.9364,6.11726666667
265.12,3.66986666667,5.46513333333,3.07913333333,4.7436,2.798,4.1698,2.09066666667,4.8062,4.81036666667,6.08993333333
265.49,3.74426666667,5.53273333333,3.04786666667,4.80293333333,2.78873333333,4.28746666667,2.18713333334,4.8586,4.8253,6.23766666667
265.87,3.69853333333,5.43466666667,3.10166666667,4.876,2.72006666667,4.4262,2.265,4.78606666667,4.69076666667,6.23053333333
266.24,3.77933333333,5.56653333333,3.32413333333,4.8506,2.72406666667,4.47693333333,2.35033333333,4.83486666666,4.5243,6.28253333333
266.61,3.44606666667,5.1986,3.04133333334,4.43006666667,2.34433333333,4.09673333333,1.99333333333,4.5836,4.24153333333,5.9774
266.98,3.1852,4.8332,2.86626666667,4.23286666666,2.04586666666,3.81513333333,1.81373333333,4.4798,3.91026666667,5.9252
267.36,3.32726666667,4.88053333333,2.96733333333,4.28513333333,2.12706666667,3.99953333333,2.04773333333,4.54446666667,3.9334,6.03046666667
267.73,3.3856,4.9702,3.1112,4.42346666667,2.23633333333,4.1164,2.23153333333,4.63986666667,4.04173333333,6.14773333333
268.10,3.74126666667,5.289,3.43526666667,4.72473333334,2.522,4.33033333334,2.51986666667,4.83573333333,4.3372,6.46953333333
268.48,3.7428,5.31186666667,3.41026666667,4.73153333333,2.57566666667,4.5442,2.56433333333,4.812,4.40466666667,6.47693333333
268.85,3.66866666667,5.15773333333,3.32673333333,4.7056,2.495,4.5026,2.58113333334,4.71653333333,4.37463333333,6.37333333333
269.22,3.6622,5.1864,3.3926,4.8004,2.57453333333,4.5526,2.60306666667,4.75433333334,4.41876666667,6.46273333334
269.59,3.99666666667,5.52453333333,3.76726666667,5.07246666667,2.89513333333,4.81506666667,2.968,4.96733333333,4.68766666667,6.74593333333
269.97,4.60053333333,6.15693333334,4.37666666667,5.52066666667,3.41933333333,5.34026666667,3.5126,5.44813333333,5.216,7.14733333333
270.34,4.59553333333,6.0702,4.30146666667,5.44733333333,3.4068,5.284,3.40893333333,5.3576,4.98873333333,7.10373333333
270.71,4.4492,5.89646666667,4.17986666667,5.37966666667,3.28293333333,5.21126666667,3.2572,5.20746666667,4.75893333333,6.96766666667
271.09,4.45073333333,6.04406666667,4.19326666667,5.55193333333,3.34766666667,5.45593333333,3.32673333333,5.24453333333,4.87646666667,7.02033333333
271.46,4.51286666667,6.16246666667,4.2794,5.74013333333,3.46693333333,5.57946666667,3.29126666667,5.28053333334,4.92753333333,7.1448
271.83,4.30986666667,5.8982,3.97233333334,5.56993333333,3.24633333333,5.36086666667,2.97853333333,5.02893333333,4.63453333333,6.861
272.20,4.35333333333,5.93733333333,4.05646666667,5.63146666667,3.42006666667,5.44746666667,3.11973333333,5.0414,4.65523333333,6.95986666667
272.58,4.63686666667,6.2012,4.29573333333,5.9354,3.71293333333,5.67273333333,3.4068,5.35426666667,4.89876666667,7.2704
272.95,4.809,6.4062,4.55546666667,6.1024,3.8646,5.91493333333,3.59193333333,5.5694,5.10763333333,7.47046666667
273.32,5.03813333333,6.6284,4.7658,6.382,4.045,6.1406,3.8108,5.77266666667,5.4461,7.66833333333
273.69,4.83646666667,6.3888,4.63966666667,6.20246666667,3.9118,6.0988,3.58833333333,5.6786,5.40083333333,7.5668
274.06,4.3284,5.8558,4.0394,5.72046666667,3.43633333333,5.5922,3.10933333334,5.20586666667,4.9431,7.2228
274.44,4.11686666667,5.55713333333,3.83573333333,5.52393333333,3.13766666667,5.4194,2.91353333333,4.98393333333,4.8929,7.0636
274.81,4.11513333333,5.39646666667,3.80273333333,5.41733333333,3.02566666667,5.40226666667,2.86006666667,4.8696,4.867,7.0844
275.18,4.0964,5.21806666666,3.76946666667,5.21026666667,2.8546,5.1912,2.81786666666,4.69973333333,4.77233333333,6.96066666667
275.55,3.78786666667,5.0168,3.54273333333,4.94173333333,2.58046666666,4.89613333333,2.68726666667,4.61173333333,4.60573333333,6.69233333333
275.93,4.19073333333,5.34133333333,4.00413333333,5.239,2.92973333333,5.36746666667,3.1666,5.05233333333,5.034,7.1606
276.30,4.10533333333,5.2028,3.93253333334,5.16566666667,2.74253333333,5.2604,2.99153333333,4.97213333333,4.99083333333,7.10313333333
276.67,3.9518,5.00613333333,3.761,4.8952,2.5388,5.019,2.85106666667,4.7798,4.7893,6.92866666667
277.04,3.7732,4.87093333333,3.56346666667,4.76406666667,2.506,4.82186666667,2.70093333333,4.68706666667,4.60906666667,6.77586666667
277.41,3.63606666667,4.66413333333,3.38913333333,4.544,2.33506666667,4.65546666667,2.5456,4.60193333333,4.18333333333,6.56793333333
277.79,3.6984,4.7294,3.39133333333,4.5338,2.39046666667,4.4802,2.5838,4.62193333333,4.05293333333,6.49053333333
278.16,4.20266666667,5.1072,3.9232,4.96,2.82026666667,4.88746666667,2.94186666667,5.0432,4.40106666667,6.85866666667
278.53,4.48193333333,5.53713333333,4.2526,5.33966666667,3.21013333333,5.259,3.24633333333,5.3864,4.68253333333,7.11466666667
278.90,4.49733333333,5.63073333333,4.3024,5.4146,3.23906666667,5.2706,3.31106666667,5.4846,4.80023333333,7.1072
279.27,4.6998,5.90486666667,4.47786666667,5.6372,3.58226666667,5.4802,3.42533333333,5.78153333333,4.9424,7.3258
279.64,4.86326666667,5.96513333333,4.50593333333,5.72653333333,3.6738,5.60613333333,3.5222,5.8074,5.01343333333,7.40566666667
280.02,4.93973333333,6.112,4.56973333333,5.78273333333,3.759,5.6324,3.52953333333,5.76446666667,5.094,7.38393333333
280.39,4.92673333333,6.12813333333,4.59226666667,5.71453333333,3.73113333333,5.7066,3.64006666667,5.75606666667,5.06436666667,7.24466666667
280.76,4.84693333333,6.05553333334,4.61686666667,5.85833333333,3.8532,5.76553333333,3.65206666667,5.73453333333,5.0674,7.274
281.13,4.77313333333,5.90146666667,4.45326666667,5.77406666667,3.67473333333,5.64133333333,3.55526666667,5.53646666667,4.9584,7.18306666667
281.50,4.62293333333,5.83446666667,4.34413333333,5.7082,3.5762,5.512,3.54326666667,5.39646666666,5.07193333333,7.15606666667
281.87,4.67186666667,5.96513333333,4.45626666667,5.90066666667,3.69406666667,5.70126666667,3.71006666667,5.55,5.2809,7.32566666667
282.25,4.74833333333,6.2214,4.68073333333,6.07573333333,3.93373333333,5.913,3.8646,5.72406666666,5.49966666667,7.47246666667
282.62,4.56733333333,6.0648,4.6048,5.91026666667,3.7788,5.6926,3.6376,5.57693333333,5.4147,7.33126666667
282.99,4.5528,6.08746666667,4.48193333334,5.81526666667,3.77553333333,5.6154,3.5644,5.54453333333,5.3004,7.23773333333
283.36,4.64966666667,6.168,4.57433333333,5.85053333333,3.8416,5.7688,3.65713333333,5.61333333333,5.3976,7.29833333333
283.73,4.64666666667,6.043,4.597,5.81506666667,3.8352,5.728,3.66306666667,5.56966666667,5.3146,7.18466666666
284.10,4.47366666667,5.813,4.40406666667,5.66786666667,3.658,5.49513333333,3.55513333333,5.4044,5.15026666667,7.03593333333
284.47,4.48713333333,5.83286666667,4.41346666666,5.68433333333,3.7606,5.46073333333,3.5178,5.45926666667,5.23723333333,7.099
284.85,4.80033333333,6.07513333333,4.62593333333,5.8236,3.9028,5.64346666667,3.7198,5.7564,5.54196666667,7.25846666667
285.22,4.78873333333,5.98906666667,4.6244,5.69773333333,3.80606666667,5.62513333333,3.6708,5.6922,5.51926666667,7.1392
285.59,4.86886666667,6.11713333333,4.76746666667,5.813,3.88913333333,5.65546666667,3.73,5.791,5.5395,7.2106
285.96,4.8232,6.13553333333,4.76493333333,5.7484,3.8318,5.5814,3.60633333333,5.76333333333,5.5581,7.11746666667
286.33,4.5372,5.81533333333,4.388,5.43446666667,3.40373333333,5.16466666667,3.27226666667,5.4262,5.27096666666,6.79406666667
286.70,4.65093333333,5.95973333333,4.40733333333,5.56393333333,3.51973333333,5.2232,3.3798,5.52886666667,5.3909,6.9198
287.07,4.598,5.9816,4.41133333333,5.5826,3.51093333333,5.15493333333,3.30266666667,5.4764,5.39256666667,6.89153333333
287.44,4.42893333333,5.82846666667,4.21393333333,5.47926666667,3.35253333333,4.89726666667,3.07453333333,5.33553333333,5.2329,6.70913333333
287.82,4.3068,5.7522,4.1052,5.35613333333,3.20326666667,4.69466666667,2.8114,5.18526666667,5.14963333333,6.61793333333
288.19,4.43186666667,5.81386666667,4.20966666667,5.4848,3.31666666667,4.8042,2.81806666667,5.31946666667,5.2882,6.64453333333
288.56,4.62646666667,5.98786666667,4.3898,5.73886666667,3.4342,4.96493333334,2.90373333333,5.50806666667,5.48133333333,6.79673333333
288.93,4.5902,5.94853333333,4.35033333333,5.7638,3.346,4.90473333333,2.7634,5.42533333333,5.41103333333,6.74426666667
289.30,4.6772,6.12866666667,4.4674,5.94013333333,3.46813333333,4.95673333333,2.76173333333,5.59173333333,5.48413333333,6.8352
289.67,4.64286666667,6.04986666667,4.35606666667,5.88346666667,3.32466666667,4.82513333334,2.5616,5.54066666667,5.4641,6.60646666667
290.04,4.8036,6.15026666667,4.4222,6.05513333333,3.41806666667,4.8814,2.62833333333,5.61653333333,5.50556666667,6.67533333333
290.41,5.01693333333,6.30886666667,4.64166666667,6.26833333333,3.67193333333,5.10073333333,2.7698,5.8326,5.70616666667,6.81953333333
290.78,4.99346666667,6.25526666667,4.59066666667,6.25386666667,3.5872,5.02693333333,2.67393333333,5.79586666667,5.70033333333,6.7382
291.15,5.25073333333,6.57773333333,4.99126666667,6.58046666667,3.83793333333,5.34853333333,2.96433333333,6.11973333333,6.10956666667,7.03693333333
291.52,5.433,6.80786666667,5.1714,6.84773333333,3.95253333333,5.49486666667,3.14813333334,6.327,6.42256666667,7.16213333333
291.89,5.7158,7.17326666667,5.4832,7.20873333333,4.16793333333,5.7438,3.3874,6.64446666667,6.75936666667,7.3568
292.26,5.82426666667,7.41206666667,5.592,7.37553333333,4.1864,5.78926666667,3.44413333334,6.7562,6.88433333333,7.43633333333
292.64,5.72693333333,7.4504,5.48253333333,7.44573333334,4.04053333333,5.69906666667,3.4052,6.68826666667,6.86926666667,7.3498
293.01,5.61046666667,7.62593333333,5.52453333333,7.54313333333,4.04513333333,5.65266666667,3.40126666667,6.6496,7.03773333333,7.2494
293.38,5.58666666666,7.76713333333,5.55066666667,7.709,4.0342,5.67286666667,3.4316,6.72306666667,7.25366666667,7.23333333333
293.75,5.82066666667,8.1004,5.80206666667,8.05193333333,4.32313333333,5.949,3.7336,6.94966666667,7.5391,7.55473333333
294.12,6.03786666667,8.3938,6.0114,8.36740000001,4.4502,6.13073333333,3.95433333333,7.184,7.8075,7.703
294.49,6.06426666667,8.62393333334,6.08253333333,8.48873333334,4.4894,6.09773333333,3.98433333334,7.2416,7.95626666667,7.65593333334
294.86,6.33573333333,8.92046666667,6.41646666667,8.82833333333,4.77126666667,6.3198,4.2444,7.50233333333,8.23126666667,7.79513333333
295.23,6.4414,9.044,6.4274,8.9474,4.8986,6.265,4.2994,7.6076,8.3503,7.7742
295.60,6.34253333333,9.03513333333,6.37853333334,8.88839999999,4.91573333333,6.17306666667,4.1796,7.43873333333,8.32576666667,7.61486666667
295.97,6.13526666667,8.96960000001,6.2678,8.84099999999,4.83153333333,5.98226666667,4.03626666667,7.27833333333,8.27313333333,7.4862
296.34,6.09873333333,8.98766666667,6.30073333333,8.9044,4.86466666667,5.87833333333,3.96006666667,7.26033333333,8.37003333334,7.4084
296.71,5.93433333333,8.8822,6.1932,8.76593333333,4.7468,5.6236,3.72966666667,7.1224,8.35533333333,7.17813333333
297.08,5.94986666667,8.84173333333,6.20533333333,8.82873333333,4.73106666667,5.52346666666,3.64473333333,7.1604,8.3535,7.142
297.45,6.04153333333,9.00786666666,6.32713333333,8.99053333334,4.8164,5.53573333333,3.7176,7.22293333333,8.51106666667,7.20346666667
297.82,6.05286666666,9.06153333333,6.36146666667,9.01566666667,4.80913333333,5.5168,3.64653333333,7.21986666667,8.63843333333,7.11133333333
298.19,6.06966666667,9.13133333332,6.47306666667,9.06846666666,4.8792,5.51853333333,3.6346,7.2544,8.7796,7.05733333333
298.56,6.04973333333,9.16113333335,6.50026666667,9.19940000001,4.86086666667,5.4906,3.58986666667,7.30326666667,8.90353333334,7.03293333333
298.93,5.9886,9.20793333334,6.45373333333,9.23846666667,4.81166666667,5.35546666667,3.5158,7.2364,8.99356666666,6.93966666667
299.30,5.94006666667,9.29513333333,6.45986666666,9.31566666666,4.74066666667,5.31493333333,3.39733333333,7.13206666667,9.05929999999,6.8492
299.67,6.08606666667,9.51213333333,6.65786666667,9.64586666667,4.8098,5.36286666667,3.52733333333,7.35246666667,9.33686666667,6.982
300.04,6.41533333333,9.9266,7.00466666667,10.0826666667,5.08573333333,5.61573333333,3.77566666667,7.69566666667,9.83633333333,7.23406666667
300.41,6.67593333333,10.3431333333,7.24026666667,10.4693333333,5.34006666667,5.88326666667,4.0444,7.96246666667,10.1682666667,7.49906666667
300.78,6.90693333333,10.687,7.53573333333,10.7702,5.559,6.05826666667,4.2262,8.133,10.4393333333,7.62013333333
301.15,6.86813333333,10.8924666667,7.64726666667,10.8462,5.5924,6.01893333333,4.20053333333,8.1354,10.5525333333,7.60953333333
301.52,7.03213333333,11.0808666667,7.88113333333,11.0594666667,5.74086666667,6.08493333333,4.296,8.28366666667,10.8227,7.69753333333
301.89,7.00826666666,11.2088,7.96433333333,11.2648,5.80833333333,5.98466666667,4.28366666667,8.411,10.8749,7.7376
302.26,6.7532,11.1082,7.80013333333,11.212,5.59806666667,5.6832,4.00186666667,8.1954,10.7794333333,7.54353333333
302.63,6.83393333333,11.254,7.88953333333,11.3648,5.73506666667,5.7236,4.01333333333,8.28473333333,10.9474333333,7.62713333333
303.00,6.99546666667,11.5686,8.16853333333,11.616,5.92293333333,5.92286666667,4.1668,8.51606666667,11.2205,7.7522
303.37,7.15186666667,11.7887333333,8.4582,11.9236,6.07953333333,6.08826666667,4.32393333333,8.7984,11.4715,7.9142
303.74,7.1054,11.9222666667,8.56106666667,11.9769333333,6.10133333333,6.03373333333,4.2878,8.8586,11.5412666667,7.92086666667
304.10,7.064,12.0356666667,8.5762,11.9994666667,6.03586666667,5.92726666667,4.2424,8.80813333333,11.5753666666,7.83106666667
304.47,6.92886666667,11.9886,8.50213333333,11.9533333333,5.8112,5.6428,3.89953333333,8.694,11.6325333333,7.58373333333
304.84,7.0684,12.2460666667,8.6786,12.2344,5.88386666667,5.7184,4.01506666667,8.82620000001,11.9344333333,7.67853333333
305.21,7.349,12.6138666667,8.90826666666,12.5946666667,6.07913333333,5.89213333333,4.2324,9.09499999999,12.3802333333,7.8638
305.58,7.3616,12.8734,8.9166,12.7202666667,6.12206666667,5.90473333333,4.18026666667,9.12939999999,12.4574666667,7.79913333333
305.95,7.47173333333,13.1403333333,9.14173333334,12.9188666667,6.15633333333,5.9424,4.223,9.13586666667,12.7721333334,7.83686666667
306.32,7.68273333334,13.4852,9.33326666667,13.0928,6.34933333333,6.08946666667,4.34426666667,9.28533333334,13.0671,7.93526666667
306.69,7.6206,13.5352666667,9.30993333333,13.0953333333,6.1936,5.88453333333,4.20133333333,9.13353333334,13.0802666667,7.74866666667
307.06,7.46653333333,13.5270666667,9.17299999999,13.0122666667,6.00033333333,5.6356,3.9638,8.9464,13.0557333333,7.50713333333
307.43,7.18006666667,13.465,8.88786666667,12.8648666667,5.6862,5.2432,3.53233333333,8.5796,12.9763666667,7.04693333334
307.80,7.29326666667,13.7417333333,9.05273333334,13.1032666666,5.74933333333,5.33206666667,3.5036,8.52626666667,13.2198666667,7.03233333334
308.17,7.1674,13.7678666667,9.03946666666,13.1232666667,5.65506666667,5.1888,3.28926666667,8.48393333333,13.2967,6.897
308.54,7.13313333333,13.906,9.16113333334,13.2426,5.70833333334,5.14693333333,3.35206666667,8.47826666667,13.3757666666,6.8832
