wavelength,Back_EucPenf,Belly_EucPenf,Breast_EucPenf,Crissum_EucPenf,Crown_EucPenf,DorTail_EucPenf,Rump_EucPenf,Throat_EucPenf,WingTip_EucPenf
259.89,-1.08693333333,-2.60306666667,-3.525,-3.80035897436,-3.4062,0.172200000001,-2.96652666667,-1.15846666667,3.34306666667
260.27,-1.27413333333,-2.668,-3.71186666667,-3.98781648351,-3.49086666667,0.1904,-3.03566666666,-1.2906,3.24873333333
260.64,-1.63993333333,-2.89713333333,-4.03386666667,-4.34049487179,-3.723,0.083533333334,-3.20218,-1.68636666667,2.92733333333
261.01,-1.47373333333,-2.55366666667,-3.886,-4.03474505495,-3.39713333333,0.282666666667,-2.88474666667,-1.644,3.21633333334
261.39,-0.856266666666,-1.86973333333,-3.17013333333,-3.33873626374,-2.72366666667,0.930199999999,-2.20617333333,-1.08173333334,3.8182
261.76,-0.732266666667,-1.9766,-3.18733333333,-3.34805860806,-2.67046666667,0.916400000001,-2.12322666667,-1.08026666667,3.9626
262.13,-0.754000000001,-1.8076,-3.04893333333,-3.31006923077,-2.48546666667,0.946999999999,-1.94766666667,-1.12593333333,4.12286666667
262.51,-1.04566666667,-2.0944,-3.383,-3.68933736264,-2.6712,0.529933333333,-2.08362,-1.37136666667,3.9072
262.88,-0.817799999999,-1.82293333333,-3.16886666667,-3.4362010989,-2.36906666666,0.676,-1.84365333333,-1.34003333333,4.26133333333
263.25,-1.4476,-2.4272,-3.89506666667,-4.12245970696,-2.73153333333,-0.150466666665,-2.26454666667,-1.9927,3.758
263.63,-1.38506666667,-2.4276,-4.0786,-4.23948608058,-2.42033333333,-0.160266666667,-2.30397333333,-2.07213333333,3.99486666666
264.00,-1.25546666667,-2.14546666667,-4.05646666667,-4.08019230769,-2.0898,-0.218533333335,-2.17403333333,-2.02436666667,4.25506666667
264.37,-1.39326666667,-2.39213333333,-4.2048,-4.25509010989,-2.125,-0.727466666667,-2.3949,-2.2236,4.0814
264.75,-1.10353333333,-1.9622,-3.65486666667,-3.78034505495,-1.60966666667,-0.369199999999,-2.03371333333,-1.58893333333,4.57586666667
265.12,-1.242,-2.10973333333,-3.6356,-3.77923772894,-1.6492,-0.370266666667,-2.18046,-1.495,4.6966
265.49,-1.18853333333,-2.12246666667,-3.8002,-3.73251501832,-1.6332,-0.3478,-2.10711333333,-1.4635,4.93233333333
265.87,-1.04626666666,-1.82506666667,-3.3512,-3.45595018315,-1.4396,-0.236000000001,-1.73420666667,-1.31963333333,5.06606666667
266.24,-1.01433333333,-1.83633333333,-3.08446666667,-3.18773479853,-1.395,-0.3318,-1.48907333333,-1.21236666667,4.9926
266.61,-0.2722,-0.932733333333,-2.2174,-2.30346410256,-0.689466666668,0.224933333335,-0.763886666665,-0.346599999999,5.77753333333
266.98,-0.771866666667,-1.73826666667,-2.7898,-2.91911904762,-1.1612,-0.516933333333,-1.46467333333,-0.862066666666,5.07
267.36,-0.316933333333,-1.33326666667,-2.29806666667,-2.50995018315,-0.961199999998,-0.0689333333333,-1.27269333333,-0.504666666668,5.199
267.73,-0.325933333333,-1.19293333333,-1.99933333333,-2.04265641026,-0.759333333332,0.0740000000008,-0.900813333333,-0.198166666667,5.31266666667
268.10,-0.2236,-1.07873333333,-1.57106666667,-1.68445201465,-0.479333333333,0.349799999999,-0.567613333333,0.2819,5.35146666667
268.48,0.416666666667,-0.489266666666,-0.842799999999,-0.966471794871,0.063133333334,0.962799999999,0.0174933333348,0.938933333333,5.91226666667
268.85,0.5718,-0.315400000001,-0.643400000002,-0.650013919413,0.0655333333327,1.14653333333,0.174486666668,1.05276666667,6.03566666667
269.22,0.911800000001,-0.0060666666666,-0.275266666667,-0.211968498168,0.351733333333,1.49613333333,0.658766666668,1.48843333333,6.08533333333
269.59,0.753933333333,-0.102600000001,-0.364866666667,-0.212558608058,0.195866666668,1.2964,0.532953333333,1.36286666667,5.83453333333
269.97,1.1398,0.308933333333,-0.0349999999994,0.159949816851,0.623799999999,1.78686666667,0.968153333333,1.87583333333,6.04866666667
270.34,1.33093333333,0.438799999999,-0.0832666666674,0.290986813189,0.788866666667,2.1084,1.09578666667,2.23616666667,6.19046666667
270.71,1.25326666667,0.447399999999,-0.200066666667,0.3437996337,0.808600000001,2.3704,1.12545333333,2.30086666667,6.0832
271.09,1.73166666667,1.1848,0.552266666667,1.08225641026,1.50913333333,3.21133333333,1.80348666667,3.06393333333,6.7498
271.46,1.8908,1.32366666667,0.782333333333,1.27094615385,1.77413333333,3.25573333333,1.98604666667,3.3047,7.00346666667
271.83,1.782,1.2526,0.7612,1.08643076923,1.61313333333,3.18333333333,1.71565333333,3.27033333333,6.90866666667
272.20,1.86853333333,1.28026666667,0.657333333333,1.14232600733,1.52146666667,3.21273333333,1.64964666667,3.27793333334,6.99906666667
272.58,1.43766666667,1.02493333333,0.310866666667,0.83934029304,1.28713333333,2.975,1.46586,2.9678,6.79520000001
272.95,1.64313333333,1.15873333333,0.494266666666,1.02137545788,1.55446666666,3.10426666667,1.74279333333,3.20253333333,7.04326666667
273.32,1.4688,0.926266666667,0.366600000001,0.694105128206,1.42786666667,2.82913333333,1.51834666667,2.99553333333,6.98986666667
273.69,1.84893333333,1.33226666667,0.888266666666,1.17012454212,1.89733333333,3.232,1.99148,3.46603333333,7.40286666666
274.06,1.86653333334,1.3442,0.856533333333,1.23786080586,1.9038,3.1836,1.82673333333,3.3458,7.44153333334
274.44,2.16,1.62246666667,1.29193333333,1.46637179487,2.23306666667,3.4316,2.17376,3.63986666667,7.58013333333
274.81,2.48246666667,1.8962,1.5564,1.72465494505,2.56813333333,3.6446,2.40394666667,3.82873333333,7.73793333333
275.18,2.5384,1.71413333333,1.57693333333,1.60350512821,2.40893333333,3.42586666667,2.26468,3.62653333333,7.57786666666
275.55,2.55053333333,1.62206666667,1.55186666667,1.49059304029,2.3698,3.44393333333,2.25916666667,3.54916666667,7.47906666667
275.93,2.87513333333,1.871,1.7038,1.7409014652,2.5378,3.56646666667,2.48512666667,3.70113333333,7.5528
276.30,2.88846666667,1.97333333333,1.73186666667,1.63619230769,2.52626666667,3.37126666667,2.48765333333,3.56066666667,7.46119999999
276.67,3.70366666667,2.89206666667,2.54013333333,2.562096337,3.19573333333,4.16346666667,3.25756666667,4.3862,8.11973333333
277.04,3.91826666667,2.986,2.7856,2.75302271062,3.3376,4.4302,3.39720666667,4.556,8.29686666665
277.41,4.0822,3.17673333333,2.94086666667,3.11004725275,3.41513333333,4.55366666667,3.56335333333,4.77366666667,8.5008
277.79,3.86733333334,2.8924,2.6452,2.90917179487,3.2504,4.32713333333,3.32868666667,4.6588,8.37193333334
278.16,3.91893333333,3.04693333333,2.89166666667,3.12752747253,3.45553333333,4.54326666667,3.47844666667,5.03096666667,8.39886666667
278.53,3.8484,2.97846666667,2.8612,3.24727289377,3.23313333333,4.46926666667,3.35632666667,4.89856666667,8.53226666666
278.90,3.56766666667,2.59906666667,2.61053333333,2.96667069597,2.83213333333,4.15853333333,3.13446666667,4.6924,8.22886666665
279.27,3.496,2.7888,2.54,3.06601355312,2.79446666667,4.22853333333,3.28669333333,4.86773333333,8.28753333332
279.64,3.53386666667,2.8754,2.63733333333,3.22563919414,2.84493333333,4.23133333333,3.30986,4.84986666667,8.24406666667
280.02,3.18566666667,2.60046666667,2.39626666667,2.91358901099,2.48173333333,3.9778,3.17248666667,4.50093333333,8.15460000001
280.39,3.23606666667,2.54453333334,2.46086666667,3.03325970696,2.5204,4.2978,3.22139333333,4.45706666667,8.22546666667
280.76,3.45106666667,2.48426666667,2.57073333333,3.03308424908,2.56286666667,4.4106,3.22782666667,4.43806666667,8.14986666667
281.13,3.57633333333,2.57353333333,2.438,3.14155750916,2.47893333333,4.4538,3.2009,4.4156,8.0404
281.50,3.60786666667,2.6176,2.3668,3.13771648352,2.44686666667,4.49786666667,3.18229333333,4.32006666667,7.99046666667
281.87,3.71373333333,2.91413333333,2.46686666667,3.16238278388,2.53726666667,4.6276,3.22223333333,4.40646666667,7.97173333334
282.25,3.8464,2.80366666667,2.42413333333,3.10041758242,2.51733333333,4.70306666667,3.27738,4.4285,8.09600000001
282.62,3.73333333333,2.80933333333,2.387,3.02862820513,2.541,4.83,3.143,4.4065,8.13893333333
282.99,3.78873333333,3.06366666667,2.57413333333,3.20906263736,2.699,5.0782,3.22466666667,4.48563333333,8.2846
283.36,3.81673333333,3.05966666667,2.65333333333,3.15412967033,2.649,5.11706666667,3.20972666667,4.38626666666,8.27813333333
283.73,3.73646666666,2.9862,2.57226666667,3.13542893773,2.4708,5.13153333333,3.13184,4.4361,8.3204
284.10,3.93213333333,3.06786666667,2.60966666667,3.22946190476,2.54293333333,5.37753333333,3.13419333333,4.59446666667,8.40579999999
284.47,4.44106666667,3.55653333333,3.0358,3.67881135531,2.95326666667,5.774,3.48810666667,5.23316666667,8.82586666667
284.85,4.33806666667,3.5918,2.93573333333,3.67828205128,2.924,5.756,3.36364,5.27413333333,8.90726666667
285.22,4.2442,3.57886666667,2.91913333333,3.50253076923,2.85953333333,5.71726666667,3.35622666667,5.23,8.92033333334
285.59,4.36793333333,3.7102,3.02806666667,3.56655201465,2.95633333333,5.89786666667,3.41374666667,5.4041,8.93726666666
285.96,4.26933333333,3.53813333333,2.88926666667,3.50377326007,2.80686666667,5.87373333333,3.31696,5.30903333333,8.77773333333
286.33,4.06066666667,3.6206,2.81666666667,3.38417472528,2.66933333333,5.7882,3.19645333333,5.2126,8.67366666667
286.70,3.90786666667,3.50113333333,2.61706666667,3.27655311355,2.52186666667,5.64633333333,3.05908666667,5.05506666667,8.41079999999
287.07,3.84246666667,3.3116,2.43313333334,3.20546703297,2.48033333333,5.4972,2.8851,5.03263333333,8.40846666666
287.44,4.146,3.56613333333,2.5454,3.43007875458,2.71466666667,5.75033333333,2.98514,5.32473333333,8.62086666667
287.82,3.99613333333,3.5176,2.43893333333,3.32304505494,2.60686666667,5.644,2.89860666667,5.2744,8.56346666666
288.19,4.1464,3.72806666667,2.62333333333,3.55954139194,2.81226666667,5.79933333333,3.06855333333,5.45603333333,8.69706666666
288.56,3.761,3.45413333333,2.261,3.21188021978,2.48106666667,5.47713333333,2.76087333333,4.97103333333,8.33579999999
288.93,3.3584,3.12186666667,1.9028,2.82931575091,2.13333333333,5.12466666666,2.46057333333,4.6147,8.05006666667
289.30,3.30806666667,3.10173333333,1.83713333333,2.81892747253,2.11026666667,5.06433333333,2.28020666667,4.6363,7.93120000001
289.67,3.34953333333,3.20546666667,1.86733333333,2.81933369963,2.1066,5.1134,2.27610666667,4.66746666667,7.97866666667
290.04,3.18146666667,3.1406,1.826,2.64394615384,1.93006666667,4.95666666667,2.11238666667,4.58896666667,7.87126666667
290.41,3.22886666667,2.93166666667,1.7016,2.55277326007,1.8534,4.8196,1.97423333333,4.4885,7.84133333334
290.78,3.48706666667,3.17966666667,1.83033333333,2.63686593407,2.02213333333,4.9542,2.12619333333,4.6549,8.01206666666
291.15,3.73926666667,3.46306666667,2.06993333333,2.84175457876,2.1738,5.19866666667,2.30582666667,4.82816666667,8.16773333333
291.52,3.59933333333,3.38993333333,1.9694,2.75231208791,2.07,5.05553333333,2.16478666667,4.7601,8.04960000001
291.89,4.19206666667,3.93833333333,2.47666666667,3.29189523809,2.71373333333,5.62446666667,2.71508,5.20616666667,8.49319999999
292.26,4.23173333333,3.87906666667,2.50773333333,3.35130695971,2.72993333333,5.59646666667,2.78486,5.16716666667,8.41613333334
292.64,4.57313333333,4.0406,2.69826666667,3.63778681319,2.98833333333,5.89386666666,3.02328,5.55776666667,8.70113333333
293.01,5.1316,4.51526666667,3.14693333333,4.09283736264,3.5242,6.34866666666,3.42088,5.98013333333,9.04159999999
293.38,5.15526666667,4.62433333333,3.1328,4.16687106227,3.57346666667,6.3274,3.45064666667,6.0178,9.12746666667
293.75,5.43413333333,4.86406666667,3.32333333333,4.56404871795,3.95953333333,6.726,3.73624666667,6.34426666667,9.36059999999
294.12,5.77073333333,5.11553333333,3.47973333333,4.84401025641,4.2564,7.12866666667,4.02609333334,6.56473333333,9.62786666666
294.49,5.72413333333,5.1546,3.433,4.83484871795,4.11066666667,7.16213333333,3.97756,6.57763333333,9.56366666667
294.86,5.47573333333,4.89166666667,3.11273333333,4.4859007326,3.73366666667,6.85046666667,3.64937333334,6.3184,9.32400000001
295.23,5.15706666667,4.62266666667,2.75593333333,4.06108608059,3.27086666667,6.52233333333,3.33257333333,6.07083333333,9.00133333333
295.60,4.86626666667,4.38693333333,2.4952,3.79241098901,3.01366666667,6.32293333333,3.13042666667,5.88263333333,8.7366
295.97,4.65473333333,4.19266666667,2.2608,3.57384358974,2.68006666667,6.169,2.85435333333,5.78773333333,8.55960000001
296.34,4.46026666667,4.19466666667,2.13133333333,3.35255018315,2.477,6.05726666667,2.67484,5.7082,8.48146666666
296.71,3.7814,3.62073333333,1.5056,2.64348827839,1.78566666667,5.40966666667,2.02142,5.1636,7.8974
297.08,3.66493333333,3.47046666667,1.37026666667,2.5031021978,1.61353333334,5.2914,1.87136666667,5.09683333333,7.6932
297.45,3.89406666667,3.59093333333,1.57886666667,2.64348315018,1.79386666667,5.57086666666,2.04858,5.24173333333,7.8026
297.82,3.72573333333,3.4416,1.42793333333,2.3773007326,1.57566666667,5.253,1.76346,5.09993333333,7.57786666666
298.19,3.46893333334,3.11006666667,1.0324,2.00267692308,1.29526666667,4.79166666667,1.37762666667,4.7715,7.2656
298.56,3.26586666667,2.9142,0.703600000001,1.76352124542,1.13073333333,4.55133333333,1.15916,4.58013333333,6.9922
298.93,3.2368,2.9072,0.625066666667,1.82947179487,1.131,4.60973333333,1.18041333333,4.6399,6.97586666667
299.30,3.29626666667,3.06473333333,0.706533333334,1.96008754579,1.28006666667,4.6678,1.22370666667,4.71543333333,6.962
299.67,3.47306666667,3.231,0.824333333334,2.11246446886,1.37993333333,4.8262,1.34248666667,5.0054,7.068
300.04,3.11993333333,2.95153333333,0.402333333333,1.73886153846,1.00693333333,4.39826666667,0.873206666666,4.65373333333,6.61426666667
300.41,2.94893333333,2.78746666667,0.124666666667,1.57535567766,0.825266666667,4.18493333333,0.626673333333,4.6375,6.37466666667
300.78,3.161,3.08073333333,0.268733333334,1.8886014652,0.974866666667,4.3622,0.833500000001,4.77946666667,6.40006666667
301.15,2.90226666667,2.82593333333,-0.0621333333325,1.70117106227,0.696533333334,4.04126666667,0.5933,4.54466666667,6.06906666667
301.52,2.36133333333,2.41173333333,-0.636133333333,1.20240695971,0.117866666666,3.39126666667,0.119093333332,4.17676666667,5.60293333333
301.89,2.24853333333,2.3102,-0.794133333333,1.16326300366,-0.0936666666674,3.38566666667,0.082006666668,4.1371,5.54246666667
302.26,2.1364,2.31506666667,-0.746266666668,1.16891428571,-0.248800000001,3.3632,0.121326666667,4.2794,5.5868
302.63,2.08446666667,2.1884,-0.722400000001,1.05764212454,-0.425733333334,3.2666,0.117766666667,4.33736666667,5.52686666667
303.00,1.97633333333,2.07153333333,-0.7652,1.03078754579,-0.452333333333,3.1198,-0.0306266666661,4.3235,5.33513333333
303.37,2.05693333333,1.99173333333,-0.735399999999,1.11392820513,-0.481133333334,3.14746666667,0.0552933333346,4.4248,5.35146666667
303.74,1.72706666667,1.66186666667,-1.02126666667,0.87655054945,-0.840333333333,2.83226666667,-0.191386666666,3.99413333333,4.9942
304.10,1.42806666667,1.41746666667,-1.35826666667,0.547550549448,-1.13406666667,2.64246666667,-0.366353333334,3.8062,4.72873333333
304.47,1.4372,1.54266666667,-1.30426666667,0.714382417584,-1.0066,2.71393333333,-0.295466666666,3.91793333333,4.71873333333
304.84,1.4152,1.42166666667,-1.41086666667,0.612379487179,-0.971733333334,2.6564,-0.4135,3.9646,4.61286666667
305.21,1.31813333333,1.41366666667,-1.488,0.494206593408,-1.12673333333,2.53826666667,-0.508719999999,3.9881,4.5938
305.58,1.294,1.49933333333,-1.5784,0.551330769229,-1.18493333333,2.56013333333,-0.534666666667,4.0768,4.56433333333
305.95,0.976466666669,1.27213333333,-1.91026666667,0.250406227106,-1.30853333333,2.2744,-0.693766666668,3.81516666667,4.26173333333
306.32,0.941933333335,1.3506,-1.92686666667,0.224115750916,-1.24726666667,2.27506666667,-0.741193333333,3.8064,4.07726666667
306.69,1.17406666667,1.85013333333,-1.584,0.733878388277,-0.798466666667,2.50706666667,-0.408506666668,4.18856666667,4.252
307.06,1.28753333333,2.05226666667,-1.47006666667,0.770543223442,-0.809533333333,2.48146666667,-0.305353333334,4.36903333333,4.351
307.43,1.27533333333,2.28953333333,-1.47506666667,0.868964468865,-0.755333333334,2.42006666667,-0.260253333336,4.56766666667,4.415
307.80,1.34073333333,2.43773333333,-1.54313333333,0.891322710623,-0.752066666667,2.3262,-0.190733333333,4.65866666667,4.3942
308.17,1.62293333333,2.75246666667,-1.27853333333,1.27210512821,-0.441066666667,2.59946666667,0.157899999999,5.06603333333,4.56253333333
308.54,1.246,2.42886666667,-1.616,0.828768498168,-0.893466666667,2.2222,-0.0606666666654,4.7584,4.1316
308.90,1.20253333333,2.56726666667,-1.4904,0.844681684981,-0.987200000001,2.23366666667,0.153960000001,4.97916666667,4.15086666667
309.27,1.092,2.67806666667,-1.51393333333,0.932024175824,-1.04006666667,2.295,0.228353333333,5.0944,4.194
309.64,1.4334,3.14353333334,-1.0466,1.29926776557,-0.672266666667,2.60413333333,0.698966666666,5.42483333333,4.59113333333
310.01,1.5416,3.35133333333,-0.866600000001,1.52025384615,-0.567333333333,2.6814,0.861900000001,5.6917,4.69786666667
310.38,1.64173333334,3.58073333333,-0.718733333333,1.79570879121,-0.439933333333,2.79213333333,1.08336,5.93366666667,4.844
310.75,1.59786666667,3.6388,-0.671133333335,1.88037179487,-0.459266666667,2.92046666667,1.17067333333,6.0192,4.88813333333
311.12,1.52093333333,3.71026666667,-0.645866666667,1.92715897436,-0.518333333334,2.92566666667,1.27236,6.06283333333,4.88266666667
311.49,1.3348,3.61246666667,-0.750666666667,1.78863150183,-0.629533333333,2.87506666667,1.2431,5.9266,4.80053333333
311.85,1.62126666667,4.05486666667,-0.403666666666,2.19438241758,-0.217266666667,3.3156,1.63414666667,6.33743333333,5.20113333334
312.22,1.6672,4.21346666667,-0.287733333334,2.24852087912,-0.138866666666,3.35686666667,1.72534,6.43786666667,5.37873333333
312.59,1.92466666667,4.489,-0.071133333332,2.58724285714,0.105800000001,3.5746,2.03022,6.73776666667,5.71433333333
312.96,2.01193333333,4.7304,-0.0169333333339,2.87853919414,0.276733333335,3.68653333333,2.11132666667,6.8287,5.8126
313.33,2.1184,4.85593333333,0.0837333333326,2.92484468864,0.384599999999,3.68813333333,2.20535333333,6.9676,5.84246666667
313.70,1.87626666667,4.64893333333,-0.153933333334,2.73584322344,0.245866666667,3.519,1.95544666667,6.9372,5.55073333333
314.07,1.87033333333,4.7416,-0.0821333333346,2.84652930403,0.280666666666,3.58226666667,1.94373333333,7.0797,5.6386
314.43,1.84333333333,4.83633333333,-0.133133333334,2.86781648352,0.226933333333,3.5838,1.85446,7.09526666667,5.67266666667
314.80,1.99226666667,4.9962,-0.0347333333354,3.00987216117,0.300466666667,3.7128,1.88436,7.2535,5.84973333334
315.17,2.27586666667,5.26706666667,0.166466666667,3.37597399267,0.699733333332,3.938,2.06683333333,7.52413333333,6.10406666667
315.54,2.41413333333,5.3782,0.224400000001,3.55314505495,0.897466666667,3.9548,2.11559333333,7.77756666666,6.087
315.91,2.28093333333,5.25146666667,0.158266666668,3.44381318681,0.783799999999,3.69213333333,1.86884666667,7.7582,5.84686666667
316.28,2.64046666666,5.59553333333,0.480066666666,3.74508974359,1.0348,3.83653333333,2.13134666667,8.05763333334,5.9646
