wavelength,Back_IriPulf,Belly_IriPulf,Breast_IriPulf,Crissum_IriPulf,Crown_IriPulf,DorTail_IriPulf,Patch10_IriPulf,Patch11_IriPulf,Rump_IriPulf,Throat_IriPulf,WingTip_IriPulf
246.05,2.555,5.32611111111,3.87311111111,4.45644444445,2.55511111111,10.29,4.52111111111,1.62588888889,3.06695555555,3.65144444445,6.68188888889
246.42,2.72477777778,5.40511111111,3.95388888889,4.56577777778,2.66066666666,10.4497777778,4.54133333333,1.856,3.20362222222,3.86966666667,7.13766666667
246.79,2.68055555556,5.21333333333,3.902,4.53755555556,2.57733333333,10.2431111111,4.53311111111,2.054,3.23633333333,3.86188888889,7.13744444445
247.17,2.808,5.23222222222,3.86788888889,4.67322222222,2.67033333333,10.285,4.72744444445,2.31144444444,3.25026666666,3.91788888889,7.185
247.54,2.87566666666,5.00355555556,3.89622222222,4.65944444444,2.67788888889,10.324,4.88511111111,2.53555555555,3.2398,3.88033333333,6.98133333333
247.92,3.18155555556,5.36666666667,4.26255555556,5.20222222222,3.09377777778,10.7098888889,5.28233333333,2.93722222222,3.50633333333,4.24344444444,7.35655555555
248.29,3.38822222222,5.67322222222,4.469,5.30311111111,3.34355555555,10.8492222222,5.58733333334,3.18255555555,3.71382222222,4.54022222222,7.55833333333
248.67,3.24855555555,5.61933333333,4.355,5.139,3.125,10.7057777778,5.52911111111,3.091,3.57182222222,4.44533333333,7.36733333333
249.04,3.64733333333,5.88566666667,4.542,5.34044444444,3.40922222222,10.9845555556,5.81266666667,3.398,3.82322222222,4.71866666666,7.65177777778
249.42,4.00522222222,6.15311111111,4.71188888889,5.59188888889,3.53677777778,11.3292222222,6.10466666667,3.75488888889,3.98342222222,4.81266666667,7.86911111111
249.79,4.699,6.98433333334,5.45088888889,5.95911111111,4.04966666667,11.9142222222,6.81777777778,4.50688888889,4.52822222222,5.39544444444,8.60777777778
250.17,4.26488888889,6.80011111111,5.12522222222,5.65911111111,3.68977777778,11.4285555556,6.62544444444,4.39844444444,4.33966666667,5.14833333333,8.41033333333
250.54,4.24233333333,6.96311111111,5.00044444444,5.63966666667,3.54344444444,11.2696666667,6.63111111111,4.38077777778,4.31562222222,5.159,8.32577777778
250.92,4.32433333333,7.01555555556,5.00511111111,5.80322222222,3.44144444445,11.2598888889,6.45188888889,4.24433333333,4.28282222222,5.24444444445,8.41977777778
251.29,4.40666666667,7.104,4.98388888889,5.88833333333,3.43,10.9336666667,6.327,4.16811111111,4.36564444445,5.30033333334,8.48611111111
251.66,4.22322222222,7.27755555556,4.68733333334,5.79322222222,3.24911111111,10.7788888889,6.00533333333,3.954,4.15326666667,5.04255555556,8.58411111111
252.04,3.885,6.92766666667,4.31222222222,5.15455555556,2.91388888889,10.4791111111,5.68133333334,3.52233333333,3.92124444444,4.63988888889,8.02755555556
252.41,3.88733333333,6.96022222222,4.15688888889,5.35511111111,2.74333333333,10.5303333333,5.61266666667,3.678,3.83706666667,4.79777777778,8.11622222222
252.79,3.669,6.78266666667,4.05366666667,5.464,2.61311111111,10.2747777778,5.61666666667,3.66311111111,3.641,4.78644444445,8.26611111111
253.16,3.24511111111,6.52744444444,3.65833333333,5.52144444445,2.17755555556,9.79699999999,5.07111111111,3.202,3.25615555555,4.50366666667,7.99533333333
253.54,3.54855555556,7.19022222222,4.30555555555,6.12922222222,2.75444444444,10.4164444444,5.53366666667,3.41833333333,3.82155555556,4.90711111111,8.51177777777
253.91,3.73111111111,7.36744444445,4.49777777778,6.75288888889,3.02811111111,10.6928888889,5.84711111111,3.68055555556,4.1924,5.112,8.71666666667
254.28,4.38344444444,7.97477777778,5.11077777778,7.36411111111,3.42222222222,11.3254444444,6.25377777778,4.13666666667,4.53928888889,5.39,9.22155555554
254.66,4.56911111111,7.99111111111,5.30066666667,7.52811111111,3.744,11.4802222222,6.44122222222,4.71011111111,4.73571111111,5.36766666667,9.60800000001
255.03,4.059,7.871,4.75788888889,7.23566666667,3.685,11.1464444444,6.34622222222,4.71566666666,4.26942222222,4.78611111111,9.07099999999
255.41,3.00155555556,7.33466666667,3.97211111111,6.31144444444,2.88122222222,10.5542222222,5.52933333333,3.94944444445,3.26635555556,3.61077777778,7.82355555555
255.78,3.25055555556,7.82177777778,4.38577777778,6.18488888889,3.09644444444,10.6942222222,5.63666666667,4.20055555556,3.53022222222,3.97666666667,7.96066666666
256.15,3.04866666667,7.82266666667,4.23244444445,6.105,2.97888888889,10.6313333334,5.362,3.93833333333,3.50828888889,4.01566666667,8.17077777778
256.53,2.92011111111,7.54644444444,4.21688888889,5.635,2.95022222222,10.5196666667,5.04344444444,3.67088888889,3.29006666667,3.68588888889,8.11533333333
256.90,3.05877777778,7.412,4.46,5.53411111111,3.13688888889,10.6417777778,4.94377777778,3.74166666667,3.54542222222,3.81977777778,7.91011111111
257.28,2.86644444445,7.14288888889,4.598,5.35211111111,3.21388888889,10.5404444444,4.86022222222,3.85022222222,3.49468888889,3.75844444444,7.68722222222
257.65,2.66466666667,6.60044444445,4.15644444445,4.98066666667,2.82711111111,9.88033333334,4.69066666667,3.66877777778,3.09177777778,3.72688888889,7.34344444444
258.02,2.468,6.25011111111,3.64222222222,4.63144444445,2.68288888889,9.59733333334,4.49133333333,3.22255555555,2.96673333333,3.49722222222,6.99422222222
258.40,2.25244444444,5.96888888889,3.42811111111,4.285,2.73033333333,9.63388888888,4.49622222222,2.81655555555,2.9112,3.38933333333,6.92933333333
258.77,1.98622222222,5.47644444445,3.07166666667,3.79933333333,2.38966666667,9.30211111111,4.18377777778,2.05033333333,2.68602222222,2.95477777778,6.45633333333
259.15,2.28055555556,5.46,3.40411111111,3.86011111111,2.542,9.44077777777,4.27288888889,2.10966666667,2.95684444444,3.17266666667,6.82177777778
259.52,2.73055555556,5.65277777778,3.72411111111,4.11577777778,2.92811111111,9.79300000001,4.72944444445,2.49677777778,3.39157777778,3.62977777778,7.25644444444
259.89,2.89366666667,5.60255555556,3.78144444444,4.228,2.93077777778,9.95855555554,4.95655555555,2.60066666667,3.49135555555,3.80122222222,7.34088888889
260.27,2.995,5.561,3.78477777778,4.27411111111,2.91311111111,9.90599999999,5.06355555555,2.67233333333,3.37206666667,3.80122222222,7.35088888889
260.64,3.17611111111,5.70155555556,4.01422222222,4.53377777778,3.09866666667,10.0827777778,5.34288888889,2.84144444444,3.62284444445,3.93666666667,7.55733333333
261.01,3.56411111111,6.10388888889,4.41255555556,4.96744444444,3.55066666667,10.3855555555,5.75966666667,3.19877777778,4.04053333333,4.24444444445,8.05122222222
261.39,3.66511111111,6.11833333333,4.41633333333,4.97911111111,3.62744444444,10.4136666667,5.85166666667,3.18044444445,4.08017777778,4.34622222222,8.10577777778
261.76,3.89288888889,6.238,4.65977777778,5.12211111111,3.88188888889,10.621,5.98311111111,3.364,4.28546666667,4.54911111111,8.27055555556
262.13,4.28022222222,6.41455555555,5.15944444445,5.45933333333,4.26855555556,10.8695555555,6.234,3.753,4.5914,4.99355555556,8.639
262.51,4.31688888889,6.32255555555,5.20677777778,5.53355555555,4.11877777778,10.6521111111,6.068,3.76011111111,4.50988888889,4.87322222222,8.46366666666
262.88,4.74455555556,6.88177777778,5.66455555556,6.02066666667,4.46433333333,11.0004444444,6.40455555556,4.34333333333,4.90002222222,5.405,8.92222222222
263.25,4.945,7.08944444444,5.84544444444,6.47133333333,4.55966666667,11.1607777778,6.51333333333,4.46433333333,4.99766666667,5.54422222222,8.87144444445
263.63,5.03511111111,7.209,5.971,6.79755555556,4.59888888889,11.2747777778,6.529,4.56533333334,4.99393333333,5.77777777778,8.97522222223
264.00,4.78522222222,7.20711111111,5.93722222222,6.83655555555,4.83477777778,11.1246666666,6.36666666667,4.45988888889,4.82926666667,5.67544444445,8.92866666668
264.37,4.23655555556,6.58033333333,5.41322222222,6.215,4.47377777778,10.6272222222,5.76422222222,3.94711111111,4.40737777778,5.11433333333,8.274
264.75,3.89777777778,6.29422222222,5.03344444444,5.83233333333,4.09522222222,10.1726666667,5.21133333333,3.67155555556,3.97671111111,4.72066666667,7.93511111111
265.12,3.46566666667,5.98877777778,4.67966666667,5.53177777778,3.56077777778,9.98766666667,5.01277777778,3.39444444444,3.59137777778,4.53211111111,7.57866666667
265.49,3.23866666667,5.67,4.29333333333,5.14266666667,3.29,9.702,4.802,3.11733333333,3.26573333333,4.32133333333,7.31733333333
265.87,2.86411111111,5.424,3.76722222222,4.84288888889,2.914,9.33633333333,4.39355555556,2.63244444444,2.99022222222,3.908,7.09877777778
266.24,2.31888888889,5.05022222222,3.04155555555,4.46466666667,2.30544444444,9.02711111111,4.02133333334,2.10622222222,2.47931111111,3.22333333333,6.54
266.61,2.33877777778,5.22966666667,2.96855555556,4.66033333333,2.47677777778,9.16522222222,4.22433333333,2.18333333333,2.47,3.32277777778,6.72711111111
266.98,2.25555555556,5.19066666667,2.97266666667,4.91133333333,2.54744444444,9.21388888889,4.33611111111,2.04722222222,2.27548888889,3.30644444444,6.61244444444
267.36,2.07755555555,5.13888888889,2.66288888889,4.52488888889,2.43922222222,9.09855555556,4.33788888889,2.08577777778,2.11253333333,3.27677777778,6.66344444445
267.73,1.95077777778,4.87877777778,2.49288888889,4.09555555555,2.26333333333,8.84366666667,4.05188888889,1.90722222222,1.85431111111,3.02711111111,6.44966666667
268.10,1.89344444444,4.68277777778,2.19722222222,3.89988888889,1.90522222222,8.51644444445,3.927,1.718,1.59953333333,2.70777777778,6.24122222222
268.48,2.15722222222,5.096,2.50188888889,4.20677777778,1.97322222222,8.74333333333,4.08811111111,1.96555555555,1.82908888889,2.96933333333,6.56322222222
268.85,2.072,5.09911111111,2.39788888889,4.29977777778,1.83733333334,8.84544444443,4.06122222222,1.84855555556,1.79802222222,2.96622222222,6.44022222222
269.22,1.97888888889,4.84855555555,2.17366666666,4.04033333333,1.706,8.61566666667,3.62133333333,1.52644444444,1.63413333333,2.69,6.20277777778
269.59,1.70377777778,4.59111111111,2.01733333333,3.90177777778,1.40511111111,8.37866666666,3.21944444445,1.22433333334,1.41035555556,2.29744444445,5.96677777778
269.97,1.75355555556,4.62822222222,2.11877777778,3.93733333333,1.39933333333,8.44644444445,3.44222222222,1.25088888889,1.47746666667,2.41888888889,5.99122222222
270.34,2.05822222222,4.82366666666,2.56033333333,4.05277777778,1.59844444445,8.69922222222,3.72711111111,1.59488888889,1.81982222222,2.85044444444,6.29466666667
270.71,2.09177777778,4.75366666667,2.64466666667,3.846,1.56977777778,8.71888888889,3.79122222222,1.662,1.86453333333,3.01322222222,6.29611111111
271.09,2.29666666667,4.74222222222,2.80511111111,3.79833333333,1.66988888889,8.80111111111,3.94022222222,1.84144444445,2.08437777778,3.17788888889,6.38222222222
271.46,2.55911111111,4.89822222222,3.16244444445,4.06855555556,1.91766666667,9.02733333333,4.18333333333,2.04544444445,2.43997777778,3.526,6.567
271.83,2.72644444444,5.08188888889,3.40555555556,4.22188888889,2.10322222222,9.21055555554,4.40566666667,2.14366666667,2.70884444445,3.70466666667,6.78011111111
272.20,2.709,4.96388888889,3.50788888889,4.22522222222,2.16722222222,9.26177777778,4.24633333333,2.149,2.73,3.79255555555,6.67388888889
272.58,2.88888888889,4.97166666666,3.56433333333,4.31711111111,2.34666666667,9.26522222222,4.35844444444,2.22811111111,2.75448888889,3.87855555555,6.82655555555
272.95,3.08022222222,5.04344444444,3.79511111111,4.46577777778,2.69544444444,9.36688888889,4.56811111111,2.50277777778,2.97597777778,4.11277777778,7.07388888889
273.32,2.96455555556,4.90444444444,3.63944444444,4.34066666667,2.49155555556,9.26511111111,4.48955555556,2.46233333333,2.83086666667,4.00466666667,7.04244444444
273.69,3.16155555556,5.14377777778,3.86155555555,4.50277777778,2.61733333333,9.49944444445,4.835,2.77922222222,3.16451111111,4.25844444444,7.326
274.06,3.34988888889,5.187,3.89844444444,4.46766666667,2.77477777778,9.65188888889,4.82444444444,3.06244444444,3.24584444445,4.34788888889,7.43733333333
274.44,3.05455555556,5.02355555555,3.58955555556,4.21011111111,2.62033333333,9.48133333333,4.47,2.73055555556,2.99511111111,4.00555555556,7.225
274.81,3.03811111111,5.142,3.48477777778,4.19233333333,2.63222222222,9.46322222222,4.34311111111,2.63533333334,3.00797777778,3.86522222222,7.24911111111
275.18,2.86877777778,5.19022222222,3.47711111111,4.06977777778,2.60144444445,9.45288888889,4.20177777778,2.68844444444,2.87324444444,3.75088888889,7.27011111111
275.55,2.64633333334,4.99566666667,3.33366666667,3.84244444445,2.37211111111,9.21455555555,4.01433333333,2.46477777778,2.54793333333,3.32388888889,7.02755555556
275.93,2.27022222222,4.70966666667,2.96733333333,3.66077777778,2.091,8.90855555556,3.74888888889,2.16533333333,2.13217777778,2.97066666667,6.74988888889
276.30,2.31133333333,4.792,2.93666666667,3.676,2.14222222222,8.931,3.90066666667,2.22177777778,2.24997777778,2.85744444445,6.98911111111
276.67,2.07688888889,4.68622222222,2.95866666667,3.62833333333,2.21455555555,9.066,3.82955555555,2.15088888889,2.30964444445,2.76811111111,6.86211111111
277.04,1.939,4.61666666667,2.811,3.42033333333,2.094,9.00644444444,3.79855555556,1.94977777778,2.11624444444,2.45422222222,6.79733333333
277.41,2.22011111111,4.94555555556,3.108,3.82277777778,2.56655555556,9.33511111112,4.14766666667,2.292,2.48355555556,2.73988888889,6.985
277.79,2.39433333333,5.19411111111,3.45066666667,4.12677777778,2.92966666667,9.68255555554,4.33288888889,2.40522222222,2.55433333333,2.94055555556,7.18677777778
278.16,2.18744444444,5.27044444444,3.41855555556,4.11522222222,2.80844444445,9.54077777779,4.321,2.14788888889,2.42937777778,2.88788888889,7.07888888889
278.53,2.49611111111,5.473,3.62955555556,4.30755555556,2.984,9.63699999999,4.64455555556,2.40666666667,2.64817777778,3.26022222222,7.31288888889
278.90,2.51066666667,5.26633333333,3.76066666667,4.36411111111,3.07155555556,9.62322222223,4.73344444445,2.42177777778,2.64697777778,3.44788888889,7.32566666667
279.27,2.49577777778,5.10122222222,3.66244444444,4.18566666667,2.83866666667,9.50955555557,4.51811111111,2.11411111111,2.47331111111,3.415,7.26477777778
279.64,2.60422222222,5.264,3.66333333333,4.31966666667,2.94788888889,9.65622222223,4.65977777778,2.03811111111,2.54397777778,3.61122222222,7.295
280.02,2.683,5.45822222222,3.79233333333,4.33166666667,2.94922222222,9.74911111111,4.65611111111,2.11644444444,2.60311111111,3.683,7.26733333333
280.39,2.75966666667,5.60877777778,4.061,4.55711111111,3.14222222222,9.903,4.77333333333,2.23011111111,2.72075555556,3.96122222222,7.28988888889
280.76,2.84166666667,5.60911111111,4.09733333333,4.60566666667,3.10055555556,9.8358888889,4.81588888889,2.33033333333,2.73153333333,4.07477777778,7.34377777778
281.13,2.85777777778,5.64977777778,4.01222222222,4.63955555556,3.01466666667,9.78744444446,4.70544444445,2.31822222222,2.74544444444,4.19088888889,7.287
281.50,2.97077777778,5.81022222222,4.12655555556,4.61777777778,3.15988888889,9.90022222221,4.944,2.40044444444,2.96606666667,4.41944444444,7.42666666667
281.87,2.97555555556,5.70011111111,3.94833333333,4.46177777778,3.04411111111,9.7828888889,4.86766666667,2.37544444445,2.95173333333,4.27088888889,7.291
282.25,2.90377777778,5.41144444444,3.923,4.37455555556,2.95022222222,9.65766666668,4.67744444444,2.35066666667,2.81524444444,4.00166666667,7.223
282.62,2.80688888889,5.40044444444,3.90577777778,4.27877777778,2.94055555556,9.57099999999,4.58622222222,2.26033333334,2.7598,3.82311111111,7.19377777778
282.99,2.85766666667,5.45155555556,3.898,4.33366666667,2.89088888889,9.55188888889,4.66922222222,2.42477777778,2.86348888889,3.78133333334,7.29633333333
283.36,3.05955555556,5.61322222222,4.01777777778,4.658,3.10011111111,9.623,4.97288888889,2.70166666667,3.1828,3.926,7.39477777778
283.73,2.88033333333,5.35288888889,3.85622222222,4.46844444444,2.89877777778,9.43155555557,4.70666666666,2.67922222222,3.06682222222,3.775,7.26266666667
284.10,3.15144444444,5.39533333333,3.97344444444,4.70722222222,3.13144444444,9.54033333335,4.93144444445,2.90477777778,3.3498,3.98855555555,7.44011111111
284.47,3.08666666667,5.20844444445,3.73422222222,4.58066666667,2.91922222222,9.46922222223,4.83677777778,2.81833333333,3.22544444444,3.78577777778,7.30577777778
284.85,3.16566666667,5.27288888889,3.70688888889,4.69111111111,2.94288888889,9.49000000001,4.81311111111,2.78022222222,3.24131111111,3.664,7.24855555555
285.22,3.09822222222,5.18311111111,3.70522222222,4.576,2.91155555556,9.43722222221,4.75833333333,2.748,3.2696,3.59322222222,7.14411111111
285.59,2.98044444444,5.07033333333,3.63166666667,4.50388888889,2.75766666667,9.28722222221,4.62066666667,2.64988888889,3.10595555555,3.42533333334,7.025
285.96,2.91355555555,5.10077777778,3.74833333333,4.59877777778,2.86622222222,9.30366666668,4.687,2.68066666667,3.14622222222,3.51522222222,7.11633333333
286.33,3.01588888889,5.23433333333,3.88044444445,4.78533333333,3.01355555556,9.44466666668,4.82355555555,2.74422222222,3.27715555556,3.67822222222,7.20166666667
286.70,3.00511111111,5.19077777778,3.81522222222,4.84744444444,3.00722222222,9.47733333333,4.77355555556,2.77177777778,3.2308,3.66722222222,7.168
287.07,2.90766666667,5.20577777778,3.74188888889,4.76977777778,2.90755555556,9.41322222221,4.547,2.58622222222,3.11148888889,3.57111111111,6.93288888889
287.44,2.72811111111,5.11966666667,3.61511111111,4.54577777778,2.79155555556,9.37944444443,4.371,2.308,2.92395555556,3.42677777778,6.80844444444
287.82,2.86433333333,5.29544444444,3.74877777778,4.576,2.93988888889,9.38777777778,4.45666666667,2.29366666667,3.07626666667,3.57011111111,6.88577777778
