wavelength,Back_SpoInam,Belly_SpoInam,Breast_SpoInam,Crissum_SpoInam,Crown_SpoInam,DorTail_SpoInam,Patch10_SpoInam,Rump_SpoInam,Throat_SpoInam,WingTip_SpoInam
758.18,21.5346666667,52.8434848485,47.0525,50.0356666667,20.8823333333,26.813,31.243,27.7596666667,31.0293333333,19.0783333333
758.50,21.6055,52.4473939394,46.7495,49.489,21.159,27.414,31.977,28.6293333333,31.5716666667,19.1683333333
758.81,21.4382777778,52.4364242424,47.878,50.1153333333,21.3616666667,27.8693333333,32.414,29.054,32.0426666667,19.0626666667
759.13,21.1465555556,52.2819090909,47.487,49.524,21.552,27.9896666667,32.646,29.295,31.605,18.836
759.44,21.2595555556,51.8198181818,47.525,48.815,21.7483333333,27.5756666667,32.122,28.8573333333,31.6483333333,18.887
759.75,21.3986666667,51.7525151515,47.9505,48.5373333333,21.6326666667,27.448,32.37,28.6216666667,31.4413333333,18.9873333333
760.07,21.6294444444,52.2019090909,47.6755,48.565,21.7996666667,28.1036666667,33.439,29.389,31.995,19.0
760.38,21.1792777778,52.0354848485,47.8935,48.7466666667,21.6536666667,27.467,32.587,28.6403333333,32.0356666667,18.6313333333
760.69,20.7841666667,51.801030303,47.91,49.1783333333,21.1326666667,27.3673333333,32.262,28.2783333333,32.315,18.2743333333
761.01,21.4206111111,52.0858484848,48.4305,49.3376666667,21.095,28.0336666667,33.107,29.0623333333,32.4966666667,18.881
761.32,21.8216111111,51.7125454545,48.4365,48.815,21.0793333333,28.526,33.384,29.1816666667,32.2576666667,19.1293333333
761.63,20.7818333333,50.4707272727,47.9515,48.337,19.9836666667,27.4856666667,32.337,28.1926666667,31.727,18.0563333333
761.94,20.5605,50.9570909091,48.442,49.0386666667,20.031,27.2246666667,32.093,28.031,31.2403333333,18.0153333333
762.26,20.8713888889,51.3650606061,47.9885,48.983,20.351,27.056,31.698,27.8516666667,31.064,18.3613333333
762.57,21.0320555556,51.3852121212,48.3025,49.1303333333,20.054,26.9976666667,31.82,27.7753333333,31.396,18.569
762.88,21.5142777778,51.7517878788,48.5815,49.6436666667,20.518,27.2206666667,31.826,27.851,31.7023333333,19.079
763.20,21.6540555556,51.7858484848,48.5445,49.9396666667,20.3393333333,27.066,31.622,27.713,31.8506666667,19.194
763.51,21.5018888889,51.5453939394,48.5925,50.0793333333,20.3543333333,26.7376666667,31.086,27.1606666667,31.5753333333,19.231
763.82,21.5435555556,51.4383939394,48.732,49.9413333333,20.2626666667,26.8303333333,31.135,27.1813333333,31.5256666667,19.3263333333
764.14,21.3898333333,51.6877878788,49.161,49.6943333333,20.3926666667,27.117,31.76,27.624,31.3956666667,19.2093333333
764.45,21.53,52.0048787879,49.2635,49.9203333333,20.767,27.017,31.648,27.6936666667,31.7543333333,19.5196666667
764.76,21.8635,52.751969697,49.8365,50.4353333333,20.915,27.1653333333,31.863,28.2953333333,32.2983333333,19.812
765.07,22.2222777778,53.388030303,49.979,50.6633333333,21.1826666667,27.7446666667,32.303,28.761,32.67,20.2513333333
765.39,22.2735,53.0403636364,49.1395,50.3306666667,20.9383333333,27.628,31.892,28.3633333333,32.8186666667,20.247
765.70,22.5797222222,52.602969697,48.7955,49.8993333333,20.8276666667,27.7443333333,32.098,28.6243333333,32.932,20.395
766.01,23.1118333333,53.1640909091,49.5085,50.933,21.447,28.2576666667,32.367,29.4036666667,33.3496666667,20.6286666667
766.32,22.9023333333,53.1487272727,49.375,50.7813333333,21.1283333333,28.368,32.5,29.7916666667,33.4723333333,20.1216666667
766.64,22.6363333333,53.3534848485,49.1785,51.1233333333,21.3333333333,28.7306666667,32.603,30.0823333333,33.37,19.781
766.95,23.1154444444,54.1018484848,49.0745,51.6096666667,21.5923333333,29.246,33.545,30.846,34.008,20.0503333333
767.26,22.9514444444,54.1236666667,48.8805,51.7846666667,21.4156666667,29.2196666667,33.515,30.8126666667,33.6763333333,19.6813333333
767.57,23.6281111111,54.148030303,47.958,51.8153333333,21.906,29.6206666667,33.416,30.7756666667,33.8696666667,20.132
767.88,23.1605,53.6563636364,47.5555,51.746,21.3123333333,29.5026666667,33.016,30.3493333333,33.0793333333,19.7036666667
768.20,22.7038333333,52.6590606061,46.5855,51.0833333333,21.5146666667,29.2846666667,33.093,30.182,32.6986666667,19.107
768.51,22.919,52.3842727273,47.1525,51.277,21.582,29.989,33.831,30.6443333333,32.6326666667,19.2543333333
768.82,23.2008333333,53.1057272727,48.3505,52.0706666667,22.2223333333,30.339,34.175,31.1343333333,32.842,19.5556666667
769.13,22.4047777778,53.059030303,48.319,52.851,21.54,29.7516666667,33.553,30.2633333333,32.6023333333,18.762
769.44,22.6743888889,53.6854242424,48.469,53.2486666667,21.608,30.595,34.578,30.545,32.7856666667,18.9193333333
769.76,22.3099444444,52.9078181818,48.113,53.2326666667,21.308,30.1633333333,34.113,29.4336666667,31.4716666667,18.616
770.07,22.4746666667,53.2018181818,47.96,52.5536666667,21.8373333333,29.9973333333,34.103,29.202,31.9216666667,18.5013333333
770.38,22.6391666667,52.476030303,48.8395,52.3843333333,22.248,29.8013333333,33.488,29.157,31.4,18.278
770.69,23.0897222222,52.3586969697,49.0535,52.445,22.7656666667,29.9946666667,33.754,29.5216666667,31.8086666667,19.1113333333
771.00,22.4225555556,52.0693636364,49.2205,53.24,22.0396666667,29.1496666667,33.306,29.177,31.2276666667,18.5396666667
771.32,22.6648888889,52.4278181818,50.0,53.8313333333,22.623,29.0826666667,33.305,29.1103333333,32.215,18.848
771.63,22.7556111111,52.4369090909,50.34,54.0076666667,22.7416666667,28.7736666667,32.795,28.717,31.8323333333,19.598
771.94,23.5581111111,53.6618484848,51.042,54.9773333333,23.4663333333,28.964,33.42,29.369,32.61,20.4863333333
772.25,24.0903888889,53.9683636364,51.0975,54.4633333333,23.6463333333,29.1776666667,34.065,29.7336666667,33.2456666667,20.8663333333
772.56,25.0441111111,54.6655151515,51.4525,53.7556666667,24.5596666667,29.8706666667,34.683,30.4576666667,34.507,22.007
772.87,25.3396666667,54.2042727273,51.7285,52.955,24.793,29.9943333333,34.752,30.999,35.0176666667,22.2516666667
773.18,25.3825555556,54.382030303,53.0155,53.5553333333,24.6023333333,30.5133333333,35.554,32.0736666667,35.6733333333,22.802
773.50,24.9773888889,54.1583939394,53.236,53.6006666667,23.397,30.5986666667,35.734,32.118,35.5213333333,22.759
773.81,24.2096666667,54.4259090909,53.0515,53.3023333333,21.9093333333,29.546,34.366,30.704,35.0546666667,22.5353333333
774.12,23.8138333333,54.9290606061,52.6975,52.558,21.9846666667,29.023,33.395,30.0153333333,34.884,22.2323333333
774.43,24.1481666667,55.0168787879,52.2835,51.724,22.1496666667,29.2946666667,33.271,30.413,35.197,22.6466666667
774.74,24.4603888889,55.1086363636,51.651,51.7296666667,21.6666666667,29.497,33.208,30.409,34.371,22.9246666667
775.05,24.5051666667,55.908969697,51.859,51.9543333333,21.322,29.1073333333,32.984,29.997,35.081,23.0063333333
775.36,24.26,56.7390909091,52.6065,52.0593333333,21.4606666667,29.3756666667,32.915,30.0193333333,35.4246666667,22.5866666667
775.67,24.6541666667,56.5397272727,53.3525,53.1286666667,21.935,29.981,33.142,30.3003333333,35.6643333333,22.797
775.98,24.7727222222,56.8844848485,53.898,53.802,22.1686666667,30.51,33.686,30.7666666667,35.515,22.5536666667
776.30,24.1566111111,56.4123636364,52.3695,52.2566666667,21.502,28.53,31.528,28.7556666667,34.2683333333,22.4693333333
776.61,23.6376111111,56.0863030303,50.6465,50.3816666667,20.398,27.2303333333,30.348,27.4626666667,34.4276666667,21.6253333333
776.92,23.6708888889,56.2661212121,50.1005,51.0866666667,21.4643333333,27.616,31.093,28.2176666667,34.7043333333,21.6983333333
777.23,24.3042222222,55.8227272727,49.851,51.6233333333,22.1336666667,28.7273333333,32.604,29.7546666667,35.9843333333,21.8356666667
777.54,24.1937777778,55.4615757576,50.0505,51.702,21.7053333333,28.3113333333,32.457,29.5583333333,35.8613333333,21.638
777.85,24.6544444444,55.9669393939,50.607,51.2973333333,22.2446666667,28.3786666667,32.558,29.1203333333,35.1196666667,21.874
778.16,23.7563888889,55.5148484848,50.1525,49.915,21.286,28.325,32.589,28.765,34.687,20.4063333333
778.47,23.1305,54.417,49.344,48.974,21.157,28.4563333333,32.089,28.288,34.443,19.6436666667
778.78,22.1610555556,51.8621818182,46.935,47.8393333333,21.005,26.9346666667,30.553,26.8676666667,32.7636666667,18.258
779.09,20.9306666667,51.4536969697,45.3295,46.2603333333,20.6766666667,26.5313333333,30.863,26.9373333333,32.758,17.5973333333
779.40,20.8881666667,51.3025151515,45.829,46.423,20.7526666667,26.2463333333,30.926,27.0263333333,33.164,17.8703333333
779.71,19.8567222222,50.9927878788,46.4695,46.6946666667,19.834,25.8566666667,30.218,26.618,32.0526666667,16.7876666667
780.02,20.6397777778,52.3215454545,46.933,49.2026666667,21.5176666667,26.923,30.977,27.7893333333,32.571,17.7756666667
780.33,21.0329444444,52.5039393939,47.796,48.968,21.7213333333,26.5476666667,30.325,27.492,33.0886666667,18.1183333333
780.64,20.7545,53.2592424242,48.6375,48.148,21.5933333333,26.5546666667,29.874,27.1836666667,33.9273333333,18.5533333333
780.95,22.0360555556,54.1839090909,50.262,48.1323333333,22.827,27.9576666667,31.099,28.4116666667,34.9043333333,19.2323333333
781.26,21.5161111111,53.7559393939,50.8405,48.4246666667,22.654,26.9956666667,30.252,27.801,36.2393333333,19.0823333333
781.57,21.8881666667,53.2956666667,51.3715,47.4333333333,22.6793333333,26.1956666667,29.958,27.6373333333,36.3926666667,20.394
781.88,21.7461666667,54.1842121212,52.278,47.2886666667,22.0173333333,25.4516666667,29.067,27.0063333333,36.587,20.3183333333
782.19,22.404,55.2426666667,53.762,47.401,22.1376666667,26.027,29.553,27.59,37.368,21.665
782.50,21.6306666667,54.6852727273,53.787,46.945,21.2586666667,25.101,27.772,26.4546666667,35.748,21.0026666667
782.81,20.9586666667,53.879969697,53.5475,46.0213333333,21.0586666667,23.9866666667,26.239,25.7883333333,34.6096666667,20.8333333333
783.12,21.799,54.2374545455,53.0905,47.4613333333,22.2956666667,25.202,28.035,27.005,35.6143333333,21.339
783.43,22.0462222222,53.4692727273,52.3495,46.1566666667,21.275,24.9543333333,27.213,26.4843333333,34.5353333333,21.348
783.74,21.7667222222,52.956,51.749,46.3026666667,20.4006666667,24.335,25.792,25.865,32.969,21.2023333333
784.05,22.5074444444,52.4974848485,51.4195,47.5983333333,21.9433333333,24.7453333333,26.747,26.4556666667,31.8776666667,21.1793333333
784.36,22.5537222222,52.733969697,50.718,48.95,21.989,25.23,27.624,27.1083333333,32.6706666667,21.731
784.67,23.6187777778,52.9506969697,50.726,49.0873333333,21.9363333333,27.076,29.832,28.6403333333,32.8866666667,22.6816666667
784.98,23.4184444444,53.5957272727,50.0,50.169,23.262,28.1093333333,31.003,30.1763333333,33.7843333333,21.909
785.29,23.9458888889,54.3257575758,50.1675,51.3016666667,24.107,29.0923333333,32.366,31.3616666667,34.5606666667,22.805
785.60,23.3428888889,53.6017575758,48.2455,49.6706666667,22.9896666667,28.509,31.908,30.8846666667,34.3566666667,22.551
785.91,24.0187222222,54.3112727273,50.276,49.3376666667,22.6636666667,28.624,32.34,31.089,34.9153333333,22.8473333333
786.22,24.2031666667,54.4101212121,49.891,48.7093333333,21.9193333333,28.9346666667,32.388,30.498,34.4963333333,22.2463333333
786.53,24.9456666667,54.9059090909,50.541,48.2683333333,22.2223333333,29.8336666667,32.9,30.88,34.7763333333,23.232
786.84,24.4467222222,55.5088181818,50.9635,48.6796666667,23.1976666667,30.4066666667,34.582,31.7626666667,35.3676666667,22.6623333333
787.14,23.5166111111,54.2053636364,50.892,47.3243333333,22.91,29.731,34.313,31.06,35.1173333333,21.756
787.45,22.2101666667,54.0774242424,50.7455,45.5446666667,20.9796666667,28.9666666667,33.759,30.5286666667,34.0786666667,21.1216666667
787.76,21.2579444444,52.8285151515,49.361,43.5926666667,19.8083333333,27.618,32.588,28.9316666667,31.9843333333,20.1633333333
788.07,20.8838888889,52.6684545455,49.114,44.4213333333,20.473,27.077,32.117,28.641,31.5606666667,19.256
788.38,22.0462777778,53.0362727273,50.511,45.501,20.2453333333,27.335,32.209,28.528,32.2086666667,20.484
788.69,21.9454444444,52.3661212121,51.119,44.9983333333,19.2946666667,27.1616666667,32.248,28.891,31.5023333333,19.5323333333
789.00,20.8590555556,52.430030303,51.694,45.8586666667,19.3703333333,26.626,31.52,28.303,30.972,18.241
789.31,20.4370555556,51.789969697,48.97,46.5153333333,18.9153333333,26.3646666667,30.587,27.3943333333,31.3423333333,18.057
789.62,20.0257222222,52.6468484848,49.3205,48.2566666667,19.177,27.3013333333,31.904,28.5566666667,32.148,18.0963333333
789.92,18.4519444444,51.2610909091,49.02,48.9833333333,17.792,26.3256666667,31.046,27.5963333333,31.8446666667,16.6666666667
790.23,18.1599444444,50.4088787879,49.281,49.041,16.851,26.106,30.42,27.0276666667,31.121,16.6666666667
790.54,18.2953888889,50.3806969697,49.0415,49.2673333333,16.5726666667,27.7713333333,32.694,28.1093333333,30.74,16.7233333333
790.85,19.1384444444,50.5445151515,48.5955,49.5506666667,17.416,28.764,33.483,28.8763333333,31.6853333333,17.3783333333
791.16,18.8163888889,50.3798484848,48.7625,49.3436666667,17.435,28.4586666667,32.958,29.096,31.8336666667,17.2103333333
791.47,17.1072777778,48.8710909091,47.6435,46.667,15.0193333333,27.0493333333,31.034,27.5476666667,30.6893333333,16.0536666667
791.78,16.2734444444,48.1521818182,45.6955,45.5973333333,14.426,26.6113333333,30.778,26.926,29.4026666667,15.2123333333
792.08,15.6203888889,47.3685151515,43.981,45.0536666667,14.541,27.175,30.87,26.5793333333,29.2013333333,15.0576666667
792.39,16.4412222222,47.1903030303,43.735,44.948,15.354,27.7646666667,30.549,26.3723333333,29.475,15.9106666667
792.70,17.262,47.8610909091,44.519,46.0416666667,16.5243333333,29.2326666667,32.034,27.365,29.8013333333,16.8493333333
793.01,17.8816666667,47.1335454545,44.532,45.322,17.2946666667,29.1613333333,31.47,26.8123333333,29.9716666667,17.6993333333
793.32,18.4137777778,47.5995151515,44.0515,43.5803333333,19.0813333333,28.818,31.213,26.8156666667,31.174,18.2566666667
793.62,17.886,47.1686060606,44.249,42.8796666667,18.975,27.1126666667,28.756,24.922,31.9246666667,17.8013333333
793.93,18.2876666667,47.7296666667,44.2325,41.9066666667,20.2996666667,26.682,27.797,24.875,33.1413333333,18.531
794.24,17.546,48.0299393939,44.842,42.5946666667,20.9846666667,25.9086666667,26.612,23.8766666667,32.552,17.624
794.55,18.5580555556,48.8895151515,44.622,42.9866666667,21.4736666667,27.0293333333,28.251,24.7836666667,33.5303333333,17.8093333333
794.86,19.7158888889,50.4553333333,45.2885,45.6223333333,22.4183333333,27.7976666667,28.74,25.285,35.6893333333,18.767
795.16,19.3206666667,50.5977575758,45.9505,45.9313333333,22.0266666667,27.8953333333,28.052,25.0003333333,35.7196666667,18.4273333333
795.47,20.2013333333,51.7311212121,46.725,47.1346666667,22.417,27.2513333333,27.602,24.6,36.5303333333,19.1813333333
795.78,21.3777222222,52.6847878788,47.684,47.664,22.4466666667,27.87,29.216,26.049,36.8963333333,20.3483333333
796.09,20.8236666667,52.5205151515,49.353,47.0193333333,21.9996666667,26.3923333333,28.118,25.5296666667,36.353,19.098
796.40,21.1745555556,53.4347575758,50.059,48.043,21.7476666667,26.137,27.521,24.9903333333,36.655,18.901
796.70,21.5107777778,54.7635757576,51.2195,50.2033333333,20.2843333333,27.4793333333,28.902,25.8533333333,36.5446666667,19.6343333333
797.01,21.9498333333,55.5703939394,51.103,51.144,20.3433333333,29.0443333333,31.373,27.6556666667,36.3153333333,19.6486666667
797.32,22.7528888889,56.5945454545,52.6675,53.7216666667,20.513,28.66,30.149,27.006,37.0966666667,20.678
797.63,23.0529444444,56.7727272727,52.324,53.811,19.263,28.9363333333,30.025,26.9263333333,37.521,20.98
797.93,21.0465,55.301969697,53.0415,53.5276666667,17.913,27.419,28.264,25.3486666667,35.8256666667,19.7296666667
798.24,20.2791666667,54.0401515152,52.6515,51.431,18.9813333333,26.1363333333,26.894,25.2526666667,33.754,19.15
798.55,21.1954444444,54.2465757576,53.1015,51.4346666667,20.1686666667,26.2023333333,27.215,25.485,33.2066666667,19.789
798.85,21.0423333333,53.390969697,53.0885,51.7806666667,20.8493333333,27.07,28.314,26.0833333333,33.7193333333,19.691
799.16,19.6023888889,52.9952121212,53.101,51.981,20.112,26.098,26.744,25.0213333333,32.7303333333,18.5616666667
799.47,20.7746111111,53.6041818182,53.53,51.9896666667,21.0526666667,27.214,27.599,25.9303333333,34.1036666667,20.796
799.78,19.8240555556,52.9091818182,53.028,50.6013333333,20.0603333333,26.9763333333,28.351,26.332,33.0326666667,20.146
800.08,20.9854444444,52.6909393939,52.417,49.9153333333,21.2466666667,28.0746666667,29.771,27.5656666667,32.994,20.314
800.39,21.7060555556,52.4351515152,52.487,49.215,21.2916666667,27.3996666667,28.665,26.6143333333,33.028,21.2043333333
800.70,21.3616666667,52.1545151515,51.5355,46.8626666667,20.16,26.7466666667,29.239,26.8803333333,32.3986666667,20.2936666667
801.00,22.0181111111,51.6105454545,51.772,46.457,20.56,25.8093333333,28.478,26.5093333333,32.5023333333,20.8663333333
801.31,23.9293333333,54.3574242424,53.4365,49.506,22.8213333333,27.7626666667,29.919,28.0773333333,34.187,22.7313333333
801.62,24.3203333333,55.1624242424,53.819,50.5893333333,21.5466666667,29.2783333333,32.107,28.2883333333,34.8893333333,23.4796666667
801.92,23.5312222222,54.0709393939,52.155,49.952,19.9713333333,28.7836666667,31.753,27.5383333333,34.818,23.228
802.23,22.9599444444,54.4883636364,51.6595,48.3406666667,19.2396666667,27.7056666667,29.726,26.1666666667,33.7663333333,23.7133333333
802.54,24.3891111111,55.082969697,52.346,48.2403333333,20.039,28.1526666667,30.499,26.6866666667,35.826,24.731
802.84,23.5201666667,54.6852424242,50.223,47.4206666667,20.04,27.282,30.06,25.9426666667,34.8713333333,23.1643333333
803.15,23.1359444444,54.3598484848,50.0,47.7333333333,20.4783333333,26.557,28.849,26.009,35.127,22.4216666667
803.46,21.5416111111,53.903969697,50.605,48.0586666667,21.7853333333,24.8613333333,26.929,24.2563333333,35.552,21.4826666667
803.76,22.2302777778,53.8791818182,50.946,47.8893333333,22.125,27.2196666667,30.131,26.7346666667,36.2926666667,21.5426666667
804.07,22.8872777778,53.8952121212,52.0435,49.2453333333,22.9193333333,28.0293333333,30.073,26.2773333333,35.377,22.2383333333
804.38,22.4560555556,53.0719090909,51.524,48.4756666667,23.8993333333,27.4306666667,28.882,25.157,35.752,22.2063333333
804.68,22.8265555556,52.6792424242,50.777,46.9396666667,24.0583333333,27.354,29.237,25.4236666667,36.2053333333,22.2693333333
804.99,23.4705555556,53.3225151515,52.4965,49.006,25.289,28.0163333333,29.542,26.2133333333,38.1876666667,22.515
805.30,23.7571666667,55.6797878788,54.144,49.6316666667,26.5193333333,27.67,28.729,26.0586666667,39.641,22.7443333333
805.60,25.1218333333,56.8557272727,55.5165,52.051,28.147,28.807,31.117,27.6283333333,40.83,23.4796666667
805.91,24.8523333333,56.4035151515,54.8185,52.4673333333,28.538,29.0036666667,32.542,28.5846666667,40.1766666667,23.929
806.21,23.8618333333,55.8609393939,55.9455,53.3906666667,27.6983333333,28.9876666667,32.808,28.7486666667,40.2103333333,22.875
806.52,24.0607222222,55.2462727273,55.9245,53.2273333333,27.023,30.106,34.393,29.239,39.9806666667,23.025
806.83,24.5048333333,55.3756666667,55.2285,53.51,24.8403333333,30.928,35.052,30.339,39.9116666667,22.9256666667
807.13,23.4456111111,54.3810909091,53.846,53.695,23.5296666667,28.4563333333,31.825,28.205,38.2603333333,22.926
807.44,22.9145555556,53.1873939394,52.077,51.9286666667,23.393,28.1403333333,31.602,28.5853333333,37.636,22.0573333333
807.74,22.9430555556,54.5871212121,53.511,53.7913333333,23.4096666667,29.313,33.588,29.6183333333,38.066,22.0863333333
808.05,20.4028333333,52.9093333333,52.0765,53.248,21.193,27.5823333333,31.629,27.2096666667,36.7943333333,19.4356666667
808.35,20.56,52.9886666667,51.4635,51.5446666667,20.542,28.6723333333,33.171,28.1303333333,35.7183333333,19.187
808.66,20.6166666667,51.3262424242,51.8885,52.107,20.361,30.3226666667,35.632,29.7206666667,35.7963333333,19.2666666667
808.97,19.5081111111,50.5300606061,52.369,50.4903333333,18.7906666667,29.085,33.66,28.4856666667,34.804,18.682
809.27,19.3789444444,51.5403939394,52.787,50.6756666667,18.0743333333,29.5046666667,32.264,27.1963333333,35.642,18.4683333333
809.58,22.3703888889,52.9521515152,53.744,50.915,19.2456666667,31.5033333333,33.611,28.841,35.9403333333,22.2963333333
809.88,22.7288333333,54.4350909091,52.9855,52.128,22.001,31.288,32.504,28.4686666667,37.0373333333,24.0463333333
810.19,24.6097777778,56.0190909091,54.766,52.558,24.2863333333,31.8793333333,32.795,28.6483333333,37.749,25.6866666667
810.49,24.88,56.3248484848,56.64,52.8,25.76,31.6266666667,32.0,28.48,38.9333333333,25.3333333333
810.80,26.0540555556,58.2308181818,58.9935,55.9956666667,27.503,32.618,32.343,28.7126666667,42.4643333333,27.1726666667
811.10,26.8116111111,57.3267575758,58.293,55.502,28.556,34.2456666667,33.655,30.327,42.512,27.214
811.41,27.9082777778,57.3480909091,58.92,56.1296666667,29.369,35.0546666667,34.272,31.9246666667,41.784,28.169
811.71,26.2481111111,55.4132424242,56.725,56.276,27.479,32.1203333333,31.171,29.0613333333,39.4513333333,26.9513333333
812.02,26.3405,56.4646666667,57.1425,56.243,29.1533333333,32.2753333333,30.794,29.048,39.6826666667,27.037
812.32,27.5652777778,56.3211515152,55.2545,56.741,29.14,33.5456666667,31.21,29.883,40.1803333333,27.0166666667
812.63,26.8838333333,54.0530909091,53.984,54.792,28.125,32.0833333333,31.094,29.271,38.333,25.521
812.93,27.4566111111,53.8062121212,52.6485,56.1796666667,28.09,31.835,30.979,28.6783333333,38.7373333333,25.5216666667
813.24,29.4207222222,54.377,54.33,55.011,27.5053333333,32.7886666667,32.843,29.793,38.671,26.6883333333
813.54,27.5812222222,51.8213939394,52.862,52.7493333333,26.1503333333,31.3693333333,32.155,28.6196666667,36.1953333333,25.2523333333
813.85,27.6434444444,52.8343030303,52.332,52.1013333333,26.77,33.506,35.233,30.4546666667,37.536,25.849
814.15,26.5076666667,51.7318787879,52.1815,52.1813333333,25.538,34.1476666667,37.696,31.995,34.9623333333,24.6073333333
814.46,25.1664444444,50.3491818182,51.906,53.0553333333,24.0776666667,33.8776666667,38.657,32.547,34.2406666667,24.1986666667
814.76,25.7594444444,48.7301212121,50.899,52.4583333333,23.6213333333,33.513,38.309,32.074,34.5326666667,24.5803333333
815.07,25.7398333333,50.0028181818,51.2345,51.264,25.632,34.9796666667,40.212,33.8626666667,35.8023333333,25.0443333333
815.37,25.8867222222,50.1203030303,51.3225,51.2643333333,24.8676666667,34.7443333333,40.388,33.686,35.567,24.3386666667
815.68,23.7093333333,48.7047272727,50.691,50.2016666667,24.8126666667,32.7003333333,39.724,33.391,32.7,22.1646666667
815.98,24.914,48.7617575758,50.8625,52.8163333333,25.862,34.598,40.69,34.8276666667,35.2876666667,23.276
816.29,22.7383333333,48.2700909091,50.676,51.5766666667,25.563,32.7136666667,38.682,33.4456666667,33.8403333333,21.3966666667
816.59,22.2131111111,46.8375151515,51.4775,53.6946666667,26.6013333333,31.363,36.125,32.1293333333,35.1396666667,21.237
816.89,22.2222222222,46.4938181818,52.4155,53.9453333333,26.1403333333,30.596,35.105,32.0453333333,36.3393333333,21.3633333333
817.20,22.8901111111,46.514,52.294,55.1686666667,26.7406666667,29.272,33.386,30.4853333333,34.599,21.5716666667
817.50,23.4845,48.5645454545,53.4775,54.302,27.4603333333,29.16,31.839,29.366,36.1156666667,22.1536666667
817.81,23.5245,48.6509393939,52.671,51.4836666667,26.36,27.9426666667,30.564,27.5966666667,35.658,22.1563333333
818.11,22.9657777778,50.3209090909,53.9705,50.49,25.7843333333,27.4506666667,30.588,27.5,35.8336666667,22.108
818.41,23.8865,50.5641818182,55.9915,51.1173333333,25.4873333333,27.3896666667,30.528,27.7223333333,36.3763333333,22.682
818.72,23.9898333333,50.2126060606,55.9225,51.1476666667,24.61,26.079,29.339,27.227,36.1343333333,23.967
819.02,24.5031666667,51.3024242424,56.9535,49.9776666667,25.1656666667,27.373,30.596,27.1963333333,37.2626666667,24.8563333333
819.33,24.2763888889,52.7746666667,57.8165,50.4136666667,25.1033333333,26.8816666667,30.273,27.0056666667,35.98,24.938
819.63,23.8831666667,53.1168787879,57.4175,49.8903333333,24.3953333333,27.546,31.319,27.8023333333,35.934,24.0296666667
819.93,23.1655,53.0043939394,55.236,48.4273333333,23.019,27.9876666667,32.453,28.0503333333,34.4343333333,22.4843333333
820.24,23.2521666667,53.532030303,54.715,48.7586666667,22.2133333333,27.9186666667,31.854,27.628,34.1786666667,22.319
820.54,23.5882777778,53.8085454545,54.891,48.9756666667,22.4056666667,28.9493333333,32.915,28.9933333333,35.096,22.7803333333
820.85,23.551,53.3617878788,53.939,49.09,21.947,29.0376666667,33.258,29.3563333333,34.684,22.8663333333
821.15,23.5921111111,53.6906363636,53.5925,49.4826666667,22.217,28.8996666667,33.058,29.5306666667,34.8703333333,22.767
821.45,23.8073888889,53.4631212121,53.508,49.634,22.95,29.2053333333,33.305,29.8253333333,35.32,22.9926666667
821.76,24.0163888889,53.5877272727,53.6665,49.9623333333,23.4926666667,29.4203333333,33.245,29.7873333333,35.3093333333,23.1003333333
822.06,24.2968888889,53.4573939394,53.9795,50.339,23.6326666667,29.8506666667,33.626,30.0376666667,35.2736666667,23.0946666667
822.36,24.4023888889,53.3247878788,54.027,51.066,23.4893333333,29.9193333333,33.676,30.3173333333,35.2446666667,23.2126666667
822.67,24.463,53.3096363636,54.059,50.8466666667,23.4793333333,30.1263333333,34.036,30.4886666667,35.2083333333,23.149
822.97,24.9024444444,53.2741212121,54.169,51.0383333333,23.652,30.0716666667,33.984,30.533,35.6196666667,23.663
823.27,25.2442222222,53.353969697,54.27,51.37,23.7836666667,30.3696666667,34.321,30.9006666667,35.883,24.1023333333
823.58,25.096,53.0021212121,54.394,51.465,23.8126666667,30.2043333333,34.421,30.981,35.697,24.09
823.88,24.7513888889,52.7578484848,54.087,51.3743333333,23.6673333333,29.7916666667,34.151,30.621,35.2283333333,23.7503333333
824.18,24.7500555556,52.6586666667,54.573,51.5626666667,23.6636666667,29.8126666667,34.214,30.8076666667,35.438,23.6126666667
824.49,24.9778333333,52.9924242424,55.4785,52.086,23.8373333333,30.2573333333,34.64,31.1703333333,35.5106666667,23.8656666667
824.79,25.3705555556,53.3895151515,55.7135,52.7206666667,23.787,30.5813333333,34.981,31.5606666667,35.3703333333,24.1916666667
825.09,25.5451666667,53.4978787879,56.0025,53.0143333333,23.4073333333,30.6713333333,35.394,32.114,35.772,24.2316666667
825.39,25.3468333333,53.6435151515,55.351,52.936,23.207,30.825,35.786,32.4973333333,35.916,24.1733333333
825.70,25.7375555556,54.0463939394,55.908,52.6966666667,23.6903333333,31.277,36.38,32.9263333333,36.535,24.5246666667
826.00,25.8944444444,53.7161818182,56.254,52.3263333333,24.008,31.2793333333,36.073,33.112,36.8983333333,24.6926666667
826.30,25.5423888889,53.2475454545,56.2115,51.916,24.3096666667,31.1703333333,35.847,32.901,36.3826666667,24.021
826.61,24.8908333333,53.1068484848,56.332,51.674,24.3916666667,30.7343333333,35.309,32.668,36.1403333333,23.1026666667
826.91,24.9359444444,53.3486666667,56.7375,51.757,25.4523333333,31.15,35.309,32.7303333333,36.4316666667,22.957
