wavelength,Back_TanNivm,Belly_TanNivm,Breast_TanNivm,Crissum_TanNivm,Crown_TanNivm,DorTail_TanNivm,Patch10_TanNivm,Patch11_TanNivm,Patch12_TanNivm,Rump_TanNivm,Throat_TanNivm,WingTip_TanNivm
769.44,9.90693333333,45.7467333333,34.3237333333,26.9326,25.7564,11.8601873016,10.2148,14.7211333333,11.7916,30.0578,17.1250666667,14.8043533333
769.76,10.2089333333,46.017,34.4922666667,27.2347333334,25.7558,12.2303333333,10.4928666667,15.0963333333,11.9850666667,30.2056666666,17.4698666667,15.0629716667
770.07,10.3381333333,45.832,34.2141333333,27.0458666667,25.5088666667,12.3788444444,10.4270666667,15.2664666667,11.8554666667,29.6783333333,17.5622,14.9156566667
770.38,10.0418666667,45.5504666666,33.7255333333,26.8978,25.2354,12.2496698413,10.129,15.2605333333,11.6170666667,29.2308666667,17.5465333333,14.6218
770.69,9.83186666667,45.8325333333,33.6388666667,26.9756666667,25.194,12.1296761905,9.83506666667,15.2284,11.4006666667,29.0662666667,17.6072666667,14.435905
771.00,9.66099999999,46.0342,33.5744,26.7750666667,25.0244666667,12.0834793651,9.66106666667,15.1118,11.1844,28.7805333333,17.4632666667,14.4141633333
771.32,9.813,46.207,33.7004,26.8022,25.0560666667,12.0397650794,9.52793333333,15.1398,11.2596666667,28.8153333333,17.374,14.3814466667
771.63,9.29853333333,45.4808,32.9031333333,26.1679333334,24.3095333333,11.3816857143,8.93713333333,14.3744666667,10.6869333334,28.0731333333,16.5762666667,13.8066683333
771.94,8.90733333333,45.3201333333,32.8146666666,25.7690666667,24.0029333333,10.8504253968,8.57606666667,13.7270666667,10.0698666667,27.5386666667,16.0557333333,13.5664816667
772.25,8.279,45.2537333333,32.5817333333,25.4340666667,23.3070666667,10.2499142857,8.00826666667,13.0364666667,9.52653333333,26.9148,15.5130666667,12.9696533333
772.56,8.41893333333,44.7714666667,32.0474666667,25.4448,23.1097333333,10.3168,8.08413333333,12.8972,9.74246666667,26.5350666667,15.5142,13.029085
772.87,8.00073333333,44.1815333333,31.4465333333,24.8942,22.6683333334,9.71287619047,7.52426666666,12.2012666667,9.28899999999,25.8662666667,14.8008666667,12.6671083333
773.18,7.8422,43.7487333334,31.0702666667,24.7329333333,22.6498,9.54421904763,7.52040000001,12.0353333333,9.13273333333,25.7476,14.5510666667,12.5634383333
773.50,7.76093333333,43.7719333333,31.102,24.8778666667,22.7900666667,9.36664126983,7.62906666667,11.9130666667,9.33246666667,25.8634,14.3500666667,12.796535
773.81,7.87293333333,43.9148666667,31.3936,25.0070666667,22.9410666667,9.26181269841,7.60080000001,11.9179333333,9.42633333334,26.0753333333,14.2912666667,12.8678466667
774.12,8.59253333334,44.5414666667,32.0774,25.3787333333,23.3770666667,9.96600952381,8.11400000001,12.3206,10.2671333333,26.6825333333,14.8683333333,13.596445
774.43,9.1582,44.4456666667,32.2189333333,25.6437333333,23.5024666667,10.4285936508,8.65273333334,12.6488,10.8616666667,26.8178666667,15.2318,14.16368
774.74,9.13,44.1755333333,31.7560666667,25.4508666667,23.2777333333,10.3661619048,8.87573333333,12.4672666667,10.6912666667,26.611,15.2681333333,14.3076616667
775.05,9.57326666667,44.9478,32.2222,25.8816,23.752,10.8933936508,9.42426666666,12.9386,11.0627333333,27.2381333333,15.7930666667,14.7311183333
775.36,9.45153333332,45.3577333334,32.2120666667,26.0876,23.8615333333,11.2377904762,9.62693333334,13.1458666667,11.2171333333,27.8166,15.8083333333,14.6879716667
775.67,9.51033333333,45.0498666667,32.1917333333,26.0208,24.2128666666,11.4347714286,9.69313333333,13.4755333333,11.2532,28.2144,15.9131333333,14.8829283333
775.98,9.35226666667,45.2355333333,32.2804,26.1155333333,24.0386666667,11.0521746032,9.29466666667,13.4568,10.8904,28.213,15.8502666667,14.5182766667
776.30,9.75946666665,45.4,32.5188666667,26.3951333333,24.3224,11.1609650794,9.59493333334,13.6583333333,11.1452,28.2418,16.3932666667,14.5843416667
776.61,9.70786666667,45.2495333333,32.4921333333,26.0659333334,24.0811333333,10.9707714286,9.161,13.4949333333,11.0752,27.947,16.1302,14.5744383333
776.92,9.96053333333,45.281,32.8437333333,26.2352666667,24.2397333333,11.1889142857,9.34666666667,13.8270666667,11.1138666667,28.3384666667,16.3244666667,14.9150433333
777.23,9.95626666667,45.2840666667,32.8919333333,26.0753333333,23.9849333333,10.9248063492,9.4148,13.7289333333,11.1264,28.2781333333,16.2233333333,15.102535
777.54,9.38586666667,44.5948,32.3142,25.7058666667,23.5838666667,10.0955587302,8.89286666666,13.1996666667,10.4970666667,27.7151333333,15.7475333333,14.5645616667
777.85,9.12966666667,44.9768666667,32.4123333333,25.6695333333,23.5826666667,9.8597904762,8.76213333333,13.1558666667,10.2578666667,27.782,15.7160666667,14.324995
778.16,9.28106666667,45.4300666667,33.0466,25.9392666667,23.9623333333,10.391,8.86186666667,13.5388,10.6974,28.3313333333,15.9178666667,14.6615183333
778.47,9.57559999999,45.0834666667,33.3206,26.4134,24.3531333333,10.8908952381,9.25479999999,13.9243333333,11.1588,28.4948666667,16.2213333333,15.1234483333
778.78,10.1692666667,45.3214666667,33.8451333333,26.7683333333,24.6617333333,11.2592095238,9.4416,14.3274666667,11.8866,28.769,16.5863333334,15.34944
779.09,10.2074,45.5204666667,34.0389333333,26.8034666667,24.4216,11.2591428571,9.34353333333,14.3554666667,11.841,28.5182,16.6987333333,15.34928
779.40,10.358,45.3326,34.0111333333,26.4962,24.4757333333,11.6601238095,9.56526666667,14.2499333333,12.0886666667,28.5082,16.7178666667,15.61155
779.71,10.0,44.8252,33.5250666667,26.0870666667,24.0280666667,11.5815809524,9.15606666668,13.9514666667,11.7264666667,28.4144,16.2958,15.498695
780.02,10.0841333333,45.2038666667,33.9158666667,26.3084666667,24.1898,11.5877492063,9.47573333333,13.821,11.6116666667,28.7595333333,16.5567333333,15.71314
780.33,9.26953333333,44.6500666667,33.1363333333,25.7830666667,23.6132666667,10.8507746032,8.69193333333,13.106,11.1024,28.1058666667,15.9404666667,15.0812566667
780.64,8.94773333333,44.2801333333,32.7872666667,25.7639333333,23.4609333333,10.9144825397,8.5204,12.8885333333,10.9908666667,27.6176666667,15.9928,14.75066
780.95,8.57333333333,43.9332666667,32.5600666667,25.5733333333,22.889,10.6414412698,8.29773333334,12.5822,10.5112,27.3822,15.6222,14.301825
781.26,8.38366666666,43.3400666667,32.2736666667,25.4683333333,22.6292,10.4867460317,7.932,12.3944,10.418,27.1763333333,15.4170666667,13.9007616667
781.57,8.11293333334,42.6461333333,31.5872666667,25.0234666667,22.1402,9.90135555555,7.60693333333,11.7393333333,9.98440000001,26.4606,14.972,13.3438816667
781.88,8.46766666666,43.5378666666,31.8997333333,25.293,22.2466666667,9.92563492065,7.8246,11.9596,10.0710666667,26.7861333334,15.2125333333,13.5941766667
782.19,7.47426666667,42.9458666667,31.2930666667,24.5051333333,21.5732,9.01271111113,7.04473333333,11.1438,9.00100000001,25.9570666667,14.4071333333,12.8888883333
782.50,6.91253333333,42.6147333333,30.7754666667,24.3451333333,21.4466666667,8.55393968254,6.8038,10.6432,8.64293333334,25.6879333333,13.9434666667,12.2783216667
782.81,6.8504,42.8212,30.8067333333,24.5990666667,21.3815333333,8.32688571429,6.78746666667,10.7440666667,8.32846666667,25.7103333333,13.5652,12.1292766667
783.12,6.42313333334,43.0573333333,30.9122666667,24.7478,21.6654666667,7.99823492065,6.65673333333,10.773,7.94940000001,25.7122666667,13.3283333333,11.91126
783.43,6.7316,43.4184,30.7998,25.1824,21.929,8.58457777779,6.9864,11.3643333333,8.431,25.7071333333,13.6182666667,11.9455733333
783.74,7.84986666667,43.7384666667,31.4442,25.9358,22.5304666667,9.59291746031,8.0636,12.1203333333,9.16726666667,26.4031333333,14.5214666667,12.4989066667
784.05,8.41953333334,44.7872,32.2695333333,26.6869333333,23.2826666667,9.97031111111,8.43973333333,12.5176,9.49353333333,27.2137333333,14.8836,13.1570066667
784.36,9.19526666667,45.4836,32.7696,27.2862,24.1178,10.9072507936,9.35260000001,13.2216666667,10.4240666667,27.997,15.6082,14.0877933333
784.67,9.43553333333,45.6036,32.8726666667,27.421,24.6063333333,11.4370825397,9.81526666665,13.8294,10.7668666667,28.0890666667,15.8946,14.61084
784.98,10.2356666667,46.6159333333,33.9263333333,28.4918,25.6222666666,12.3831301587,10.8288666667,15.0925333333,11.6602666667,29.2166,17.0292,15.4910866667
785.29,10.1865333333,45.8513333333,33.6914,28.3022,25.6276666667,12.5890825397,10.8824,15.2126666667,11.822,29.0379333333,17.092,15.225635
785.60,10.89,45.6814666667,33.8405333334,28.6661333333,26.057,13.1031269841,11.4459333333,15.8838666667,12.324,29.3587333333,17.6688,15.9454616667
785.91,11.7664666667,46.2148666667,34.3282,28.9834666667,26.4648,13.8284666667,12.1991333333,16.5922666667,13.0737333333,30.0697333333,18.1734,16.8618266667
786.22,11.6679333333,46.1098666667,34.178,28.6199333333,26.2987333333,13.9220126984,12.1868,16.6123333333,13.1163333333,30.0355333333,18.0893333333,16.7866516667
786.53,11.9364666667,46.2807333333,34.2706666667,28.3804,26.2394666667,14.2194031746,12.5524,16.7515333333,13.5997333333,29.9930666666,18.176,16.9487633333
786.84,12.0188666667,46.1399333333,34.5892666667,28.3771333333,26.2570666667,14.4300952381,12.4688666667,17.0290666667,13.9366,30.2272,18.1047333333,17.1487783333
787.14,12.0936,46.6844666667,34.689,28.4191333333,26.4214666667,14.5054507937,12.4861333333,16.9989333333,14.1003333333,30.3278,18.0422666667,17.3167183333
787.45,11.4242666667,45.7099333333,33.9084,27.2548,25.6000666667,13.9761587302,11.7973333333,16.4536666667,13.588,29.616,17.257,16.3731216667
787.76,11.2146,45.3462666667,33.7561333333,26.9686666667,25.6008,13.7657873016,11.642,16.5093333333,13.4025333333,29.2987333333,17.1736666667,16.2307183333
788.07,10.9712666667,45.1481333333,33.7314666667,26.7402666667,25.5115333333,13.3984888889,11.3260666667,15.8901333333,13.0002666667,29.2406666667,16.816,15.9690983333
788.38,10.4694666667,44.9804666667,33.3550666666,26.1322,25.2324666667,12.8748063492,10.5258,15.3800666667,12.3338,28.7831333333,16.3016,15.613925
788.69,9.9914,44.8862666667,33.1495333333,25.7480666667,25.0042666667,12.1253396826,9.94313333333,14.8686666667,11.7803333333,28.364,15.9755333333,15.654035
789.00,10.2982,45.1710666667,33.386,25.9517333333,25.114,12.2742857143,9.99560000001,15.0526,11.9738,28.6008666667,16.2676,15.9241783333
789.31,9.88306666667,44.6168666667,33.0021333333,25.6374,24.6874666667,11.6958126984,9.40140000001,14.5748666667,11.7341333333,28.1025333333,15.7543333333,15.55149
789.62,10.3793333333,44.7568,33.4003333333,25.8499333333,24.9844,11.9452444444,9.71900000001,14.8594666667,12.3962,28.3088,16.2294,15.9631533333
789.92,10.5328,44.7085333333,33.5565333333,26.0109333333,25.041,11.8862126984,9.69953333333,14.6766666667,12.4225333333,28.47,16.2888,15.8875016667
790.23,10.0844,44.3272666667,32.8552,25.1757333333,24.8288,10.9555714286,9.37646666666,13.8958,11.7534,27.97,15.8602,15.2781633333
790.54,9.51333333333,44.1168666667,32.6132,24.4816666667,24.331,10.2057111111,8.50113333334,13.3918666667,11.2020666667,27.5572,15.6204,14.7268683333
790.85,9.65546666667,44.5452,32.6888666667,24.7881333333,24.5551333333,10.3840761905,8.63953333334,13.4672666667,11.1820666667,27.9158,15.9652666667,15.10515
791.16,9.27546666666,44.661,32.3846666667,24.5888,24.1506,9.79937777777,7.81126666666,12.7764666667,10.7295333333,27.5639333333,15.5194,14.65675
791.47,9.7178,44.953,32.6698,24.7648666667,24.1954666667,10.083952381,8.1818,13.187,11.2853333333,27.9676,15.8308,15.1386766667
791.78,9.06273333334,44.2278666667,32.05,24.148,23.3014,9.44875555557,7.50253333333,12.6092,10.6922666667,27.231,15.1116666667,14.3950683333
792.08,8.67486666666,43.6274666666,31.2875333334,23.6436666667,22.4345333333,9.11346666668,6.915,11.9513333333,10.3264666667,26.6828,14.4614666667,13.519
792.39,8.30473333333,43.3798666667,30.8927333333,23.429,22.1239333333,8.98835238095,6.7704,11.6189333333,10.2211333333,26.4536666667,14.0978,13.240485
792.70,8.36626666667,43.4212666667,30.7975333333,23.3939333333,22.1231333333,8.98793333334,6.79313333333,11.6665333333,9.83486666667,26.2871333333,14.3896,13.3132016667
793.01,8.92966666667,43.9281333334,31.4688666667,24.3984,22.9046,9.80517777777,7.3194,12.4535333333,10.0249333334,27.0262666667,15.1812666667,14.1115133333
793.32,9.96193333333,43.9631333333,31.8621333333,25.1683333333,23.8219333333,11.0159746032,8.17586666666,13.6373333333,10.8523333333,27.3181333333,16.0152666667,15.4343183333
793.62,10.2626666667,44.6737333334,32.2826666667,25.9410666667,24.2351333333,11.7749492063,8.6488,14.3406,11.2157333333,27.8582,16.4852,16.2940333333
793.93,10.0348,44.5803333333,32.3839333333,26.0822,24.3228666667,11.8125079365,8.93553333333,14.4648666667,11.0323333333,27.9109333333,16.1385333333,16.3283316667
794.24,10.4217333333,44.6564666667,32.7339333333,26.3696666667,24.7043333333,11.9870984127,9.79573333333,14.9032,11.4612,28.0402,16.3459333333,16.7877966667
794.55,10.3884,44.4986,32.4934666667,26.2414666667,24.4358,12.0169650794,10.063,14.7453333333,11.5328,28.0525333333,16.1364666667,16.5102033333
794.86,9.72879999999,44.1678666667,31.8778,25.832,23.9123333333,11.4129333333,9.56706666665,14.2096666667,10.7928,27.2406,15.5869333334,15.6917966667
795.16,10.4238,44.7492666667,32.4184666667,26.3204,24.3824666667,11.8757777778,10.3099333333,14.5064666667,11.3280666667,27.7002666667,15.9068,16.0870916667
795.47,10.741,45.5048,33.0545333333,26.6408666667,24.8490666667,12.2515587302,10.71,15.0374,11.6394666667,28.3243333333,16.4573333333,16.5602933333
795.78,10.1163333333,45.172,32.7231333333,26.0202666667,24.3754666667,11.3830349206,10.1112666667,14.4245333333,10.7836666667,27.8251333333,16.0022,16.0189283333
796.09,10.0804666667,45.5564,33.2036666667,26.2516,24.7989333333,11.5982825397,10.5160666667,14.7237333333,11.1284,28.2646,16.2802,16.0112833333
796.40,9.29013333333,44.7994,32.5154666667,25.3652,24.1665333333,10.8703873016,10.1543333333,13.9661333333,10.7512,27.7314,15.818,15.3055116667
796.70,8.83906666667,44.6336,32.1671333333,24.9897333333,23.5808666667,10.4428857143,9.87120000001,13.421,10.5623333333,27.7038666667,15.4748,14.638675
797.01,8.9588,44.2720666667,32.2792,25.0346,23.3973333333,10.5339587301,9.9156,13.1748,10.5653333333,27.7358666667,15.4515333333,14.5489366667
797.32,8.91946666666,43.8006666667,31.6934666667,24.8992666667,22.922,10.5571460318,9.50186666666,12.8787333333,10.3293333333,27.3768666667,15.3767333333,14.2378066667
797.63,9.03419999999,43.6588,31.4426,24.8936666667,22.8336666667,10.670368254,9.44920000001,12.7388,10.2638666666,27.4558,15.5470666667,14.0495733333
797.93,9.13459999999,43.4870666667,31.7101333333,24.7720666667,22.8878666667,10.7626730159,9.58526666668,12.806,10.466,27.6138,15.8577333333,14.3858533333
798.24,8.79520000001,43.3255333333,31.4494,24.455,22.4252,10.6642698413,9.24786666666,12.2456666667,10.1950666667,27.5202,15.795,14.18985
798.55,7.6752,42.1906666667,30.7014,23.5829333334,21.5236,9.80052698412,8.20599999999,11.2739333333,9.29333333334,26.5932,15.2192666666,13.4011266667
798.85,6.36766666667,41.0836666667,29.5328666667,22.3592666667,20.4004,8.58512380953,6.96026666667,10.0293333333,8.17180000001,25.3644666667,13.8725333333,12.2078983333
799.16,5.9596,41.1554,29.1552666667,22.2348,20.3885333333,8.72150476191,6.80706666666,9.85153333334,8.15653333333,25.0526,13.6949333333,12.1606566667
799.47,5.5218,40.676,28.4383333333,21.8207333333,20.0054666666,8.44866349206,6.28513333333,9.53933333334,7.63700000001,24.4206666667,13.4261333333,11.9835916667
799.78,5.3766,40.4982666666,28.0176666666,21.7608,19.773,8.5147904762,5.91933333333,9.24146666667,7.30346666667,24.0863333333,13.0841333333,11.8707533333
800.08,4.6032,40.4194666667,27.2051333333,21.3323333333,19.11,7.90299365079,5.28353333333,8.75286666667,6.43999999999,23.4184,12.5227333333,11.603475
800.39,4.06553333333,39.7644666667,26.4426666667,20.9128666667,18.5701333333,7.25886031747,4.66846666666,8.13093333334,6.09253333334,22.4634,12.1045333333,11.0007766667
800.70,4.27286666667,39.8785333333,26.6666666667,21.006,18.7048,7.53658412699,4.94353333334,8.28559999999,6.57413333333,22.336,12.6394666667,11.34488
801.00,4.37786666666,40.3648666667,27.3668666667,20.9296,18.7938666667,7.75305079365,4.78393333333,8.77900000001,6.76079999999,22.3418666667,12.745,11.3165533333
801.31,4.93846666667,41.29,28.0528666667,21.3981333333,19.4239333333,8.58120317461,5.25053333333,9.52906666666,6.97273333333,23.0122666666,13.2014,11.7641266667
801.62,5.61646666667,42.0102666667,28.4728666667,21.9983333333,19.934,9.37133968254,6.1326,10.7291333333,7.6568,23.8043333333,13.8314666667,12.5305516667
801.92,6.77506666667,43.5049333333,29.1358,23.4267333333,21.1262666667,10.7146920635,7.5398,12.165,8.99106666666,25.1130666667,14.8388666667,14.0475133333
802.23,7.60766666667,44.3896,29.7814666667,24.3777333333,21.9307333333,11.9006253968,8.44573333334,13.1572666667,9.81173333332,26.0535333333,15.7316,14.9178816667
802.54,8.27033333333,44.5836666667,30.4884666667,24.8970666667,22.556,12.3952825397,9.07526666667,13.6468,10.1383333334,26.4270666667,16.344,15.3398733333
802.84,8.5714,44.5592666666,30.8141333333,25.2412,22.4086,12.7361619048,9.60986666667,13.6220666667,10.4576666667,26.6544666667,16.7004,15.5019383333
803.15,8.94039999999,44.9612666667,31.0163333333,25.4556,22.6814666667,12.7358126984,9.99693333333,14.2416666667,10.4109333333,27.1238666667,16.9600666667,15.6180966667
803.46,7.25080000001,44.0572,30.2984,24.2476666666,21.4667333334,11.2053936508,8.45093333334,12.7808666667,8.66033333333,26.0064,15.4095333333,13.83716
803.76,7.5474,44.1634666667,30.5766666667,24.2648,21.5526666667,11.2821269841,8.73259999999,13.0988666666,8.69466666667,26.3181333333,15.545,13.9337916667
804.07,7.86420000001,44.5468666667,31.2776,24.7710666667,22.1518,11.5054825397,8.95933333333,13.6855333333,8.94000000001,26.9357333333,15.7924,14.27525
804.38,6.97773333334,44.1528,30.4437333333,24.9302666667,21.5678666667,10.7930285714,8.11146666667,12.9511333333,8.16973333333,26.5759333333,15.0826666667,13.8804866667
804.68,6.04073333333,43.0914666667,29.1708,24.3692666667,20.7294,9.69023492063,6.87973333333,12.0814666667,7.4154,25.6535333333,14.3272666667,13.0517533333
804.99,7.55593333333,42.9328,30.1482,25.6322,22.1191333333,10.8792539682,8.03520000001,13.2007333333,8.94993333334,26.591,15.585,14.3318516667
805.30,8.09039999999,42.9036666667,30.6492,25.6194,22.3205333333,11.2931873016,8.27839999999,13.3273333333,9.42000000001,26.8484666667,15.8356666667,14.5417866667
805.60,9.43100000001,43.3208666666,31.5956,26.5986,23.2838,12.3517142857,9.42493333332,14.0012,10.4205333333,27.4706,16.8027333333,15.74393
805.91,10.6202666667,43.9292,32.1418,27.296,24.0698,13.4808539683,10.2658,15.0196,11.5856666667,28.4265333333,17.342,16.6102816667
806.21,11.2768666667,44.3771333333,32.5537333333,27.612,24.8681333333,13.8683523809,10.3376,15.5984,12.302,28.7660666667,17.2682,16.8955983333
806.52,11.313,44.6278,32.8081333333,27.6304666667,25.0416666667,13.8638095238,10.0340666667,15.2424666667,12.6784666667,28.6747333334,17.2443333333,16.9558666667
806.83,13.1006666667,46.0238666667,34.2821333333,28.9255333333,26.4953333333,15.2546539682,11.4477333333,17.0004666667,14.4106666667,30.1622,19.0572666667,18.6938416667
807.13,12.5726,46.2240666667,34.0318,28.8056666667,26.1427333333,14.9835492064,11.0883333333,16.676,14.3561333333,30.1155333333,18.8899333333,18.5969833333
807.44,12.4267333333,46.4778,33.7487333333,28.4543333333,26.1946,14.7662634921,11.2999333333,16.3487333333,14.309,30.2674,18.571,18.48018
807.74,12.5546666667,46.8186666667,33.9790666667,27.971,26.5336666666,15.0699333333,11.5416,16.5621333333,14.359,30.2817333333,19.0060666666,18.8100466667
808.05,12.2631333333,46.9955333333,33.9588666666,27.5758,26.3378,14.9893333334,11.5086,16.4410666667,14.0812,29.6904,18.8652,18.83798
808.35,11.3500666667,47.4908666667,33.7889333333,26.7270666667,25.3735333333,14.1299650794,10.4723333334,15.5844666667,13.1993333333,29.0384666667,18.2245333333,17.8180483333
808.66,10.7735333333,47.1184,33.3814,26.3176,24.7775333333,13.3323936508,9.78786666667,15.2087333333,12.5052,28.727,18.0219333333,17.30393
808.97,10.3612666667,47.1042666667,33.0972666666,26.0208666667,24.6666666667,12.9106857143,9.53473333334,15.3125333333,12.3750666666,28.6944,17.639,17.10431
809.27,9.61633333335,46.4274,32.2352,25.4136,23.6326,11.8751650794,8.86313333333,14.4526,11.7000666667,27.9972666666,17.2403333333,16.3066433333
809.58,9.36473333333,46.3240666667,31.9129333333,25.4674,23.3333333333,11.3082476191,8.66526666667,14.4254,11.1706666667,28.337,17.3446,16.27046
809.88,8.81793333333,46.1306,31.7914666667,25.3964,22.8194,10.8724380952,8.5242,14.4934,10.9690666667,28.047,17.0484666667,15.9801416667
810.19,8.25266666666,45.1246,30.9766,24.9192666667,22.3055333333,10.7181587302,8.28186666666,13.9573333333,10.6828666667,27.3346666667,16.5713333333,15.459265
810.49,9.53980000001,45.8056666667,31.9671333333,25.7758,23.8084666667,11.8616380952,9.25013333333,14.9518,11.5144,28.0400666667,17.4387333333,16.03852
810.80,10.0373333333,45.9003333333,32.3958666667,26.2648666666,24.0773333333,12.3951428571,9.61313333333,15.7514666667,11.8751333333,28.1622666667,17.6858666667,16.8392916666
811.10,10.6294666667,45.5047333333,32.5586,27.0689333333,24.0671333333,13.0244031746,10.0930666667,16.0074666667,12.5288666667,28.4394666667,17.907,17.35147
811.41,12.748,46.2934,34.3360666667,29.0815333333,25.7446666667,14.9948380952,12.0087333333,17.6509333333,14.5774,30.6476,19.6999333333,19.1837483333
811.71,12.6696,46.4652666667,34.4295333333,29.3214,26.0999333333,14.6469460318,12.0432,17.8002,14.4147333333,30.7308,19.4558,19.4508433333
812.02,11.7533333333,46.6205333333,34.0578,29.2948,25.68,14.2035111111,11.63,17.1252666666,13.8575333333,30.397,18.1888666667,18.71107
812.32,12.1118666667,47.4940666666,34.8856666667,30.5908666667,26.1624,14.8001904762,12.2065333333,17.6438,14.1370666667,30.8825333333,19.0702,19.068745
812.63,13.2935333333,49.3047333333,36.9725333333,32.1414,27.8824666667,16.4716349206,13.7226,19.3961333333,15.4628,32.5864,20.7548666667,20.6085133333
812.93,13.5235333333,49.9565333333,37.6773333333,32.2393333333,28.2361333333,17.694168254,14.3004666667,19.6036666667,16.3139333334,32.6198666667,21.2922,21.36327
813.24,13.7041333333,49.1696666667,37.3426666667,31.9197333333,28.3894,18.0304380952,14.2062,19.2737333333,16.5391333333,32.0742,21.6223333333,21.6292733333
813.54,15.1202666667,49.7594666667,38.4268666667,33.1654,29.5150666667,19.3760095238,15.7693333333,20.9164,17.7624666667,33.3714,22.5888666667,22.6714883333
813.85,14.6952,48.9315333333,38.0286,32.7615333333,28.9166,19.050768254,15.4854,20.9329333334,17.4717333333,33.198,22.2422666667,22.7265966667
814.15,14.4758666667,48.5357333333,37.8132,32.4933333333,29.0654,18.7330825397,15.2327333333,20.5146,17.2908666667,32.9625333333,22.1491333333,22.089715
814.46,14.3063333333,48.6508,38.1604666667,32.2843333333,29.6844666667,18.5322761905,15.3629333333,20.4028666667,17.3014666667,32.9838,22.2424666667,21.833535
814.76,12.5234,48.1230666667,36.838,30.6542666667,28.8005333334,17.0036412698,14.0422,19.0344,15.6152,31.542,20.9192666667,20.1345533333
815.07,12.3018666667,47.1142666667,36.2078,30.0188666666,28.5323333333,16.9542507937,14.2586666667,18.7561333333,15.3053333333,31.1869333333,20.6827333333,20.0540916667
815.37,12.9282666667,46.5045333333,35.9632,29.6205333333,29.0165333333,17.0699174603,14.5562,19.1086666667,15.6833333333,30.9539333333,21.3554666667,20.3654183333
815.68,12.6776,45.6144666667,35.2358666667,28.4900666667,28.4756666667,16.3218222222,13.946,18.6306,15.3513333333,30.4864,20.7135333333,19.8172533333
815.98,11.5184,44.2517333333,33.8034,27.1655333333,27.1656,14.7420031746,12.3499333333,17.1150666667,14.2443333333,28.9876,19.1612,18.4555566667
816.29,11.0990666667,43.9155333333,33.5808,26.783,26.6448666667,13.9370666666,11.7175333333,16.7104,13.5735333333,28.952,18.5445333333,17.613305
816.59,10.8821333333,43.9985333333,33.4852666667,26.8546666667,26.486,13.6743301587,11.8294666667,16.6161333333,13.1886666667,29.0963333333,18.1634666667,17.2765483333
816.89,10.0952666667,44.1098666666,33.0036666667,25.8900666667,25.7435333333,12.6931809524,10.6593333333,15.3406666667,12.2637333333,28.3223333333,17.4724666667,16.4690983333
817.20,9.83860000001,44.8382666667,32.9075333333,25.9692,25.7048666667,12.5215396826,10.8736666667,15.2496666667,12.3200666667,28.2010666667,17.5037333333,16.3985916667
817.50,9.5188,44.7415333333,32.4569333333,25.6466,24.8058666667,12.1390571429,10.5101333333,14.691,11.9541333333,27.7299333333,17.3418666667,16.2652583333
817.81,9.12846666667,43.7622,31.4453333333,25.1452,23.3402666667,11.3449809524,9.8064,14.3361333333,11.5352666667,26.9917333333,16.4798666667,15.6398233333
818.11,10.1232666667,44.4289333333,32.1345333333,26.1407333333,23.8428666667,11.8751238095,10.3963333333,15.258,12.401,27.7188666667,16.9896666667,16.7041883333
818.41,11.2095333333,45.7235333333,33.3526666667,27.2697333333,24.8636666667,12.6351936508,11.2671333333,16.2978,13.4616666666,28.7713333333,17.9210666667,17.470485
818.72,11.3969333333,46.2009333333,33.7499333334,27.8248,24.9509333333,12.9013555556,11.5625333333,16.4092666667,13.6642666667,29.1238,18.0760666667,17.6853066667
819.02,11.3498,46.104,33.6345333333,27.7806666667,24.8705333333,12.8475079365,11.8783333334,16.4138666667,13.6515333333,29.1958666667,18.0392666667,17.8736883333
819.33,10.9293333333,45.7452,33.0605333333,27.6602,24.4529333333,12.6888380953,11.6448,15.9384,13.1067333333,29.0399333333,17.7245333333,17.5975283333
819.63,10.7466666667,45.3066666667,32.4801333333,27.5466666667,24.0444666667,12.4459746032,11.3688,15.6711333333,13.0266666667,28.4577333333,17.2311333333,17.2497033333
819.93,10.1378666667,44.9254666667,31.8224666667,26.7158666667,23.373,11.8709428571,10.5079333333,14.7950666667,12.3890666667,28.0037333333,16.4608,16.485095
820.24,10.0618,44.8931333333,31.6898,26.5336666667,23.3412666667,11.8454539683,10.3278,14.5874666667,12.3102666666,27.7689333333,16.2850666666,16.3987516667
820.54,10.2078666667,44.6548666667,31.7318666667,26.5228,23.3546666667,11.9591555555,10.2957333334,14.3778666667,12.3022666667,27.7779333333,16.2564,16.3776733333
820.85,10.5418666667,45.035,32.0956666667,26.9232666667,23.7882666667,12.2967904762,10.6427333333,14.6418,12.6067333333,28.2182,16.6150666667,16.73297
821.15,10.8026,45.2384,32.1793333333,26.9964,23.9510666667,12.4704698413,10.8938,14.7853333333,12.8268666667,28.2699333334,16.7580666667,16.903365
821.45,10.8266666667,45.1774666667,32.1727333333,27.0217333333,24.0009333333,12.4429015873,10.8230666667,14.6264,12.7732666667,28.1398666667,16.6578666667,16.7723633333
821.76,10.3369333333,44.9252,31.7578666667,26.6163333333,23.61,12.0330952381,10.3335333333,14.0820666667,12.3486,27.7066666667,16.1882666667,16.3404166667
822.06,10.2678666667,44.8888666667,31.6712,26.5113333333,23.6043333333,11.9877936508,10.2024,14.012,12.2025333333,27.5539333333,16.0487333333,16.2834366667
