wavelength,Back_IriPulm,Belly_IriPulm,Breast_IriPulm,Crissum_IriPulm,Crown_IriPulm,DorTail_IriPulm,Patch10_IriPulm,Patch11_IriPulm,Rump_IriPulm,Throat_IriPulm,WingTip_IriPulm
247.17,3.08673333333,4.4662,2.32073333333,4.7216,2.7314,6.81196666667,14.2771333333,1.43953333333,2.29813333333,2.4284,6.74946666666
247.54,3.261,4.40966666667,2.41606666667,4.75853333333,2.80286666667,6.6786,14.354,1.52606666667,2.41126666667,2.43986666667,6.98480000001
247.92,3.65993333333,4.75766666667,2.95166666666,5.14493333333,3.21526666667,6.87646666667,14.7838666666,1.9846,2.80506666667,2.79133333333,7.45273333333
248.29,3.92686666667,5.06673333333,3.2132,5.38313333333,3.44893333333,7.09296666667,15.0768666667,2.34033333333,3.0832,3.00006666667,7.81326666666
248.67,3.65513333333,4.92013333333,3.09246666667,5.2846,3.349,6.98623333333,14.9920666667,2.25073333333,2.99333333333,2.75713333333,7.71553333334
249.04,3.93006666667,5.06106666667,3.33106666667,5.637,3.67666666667,7.11936666667,15.2428666667,2.57073333333,3.20906666667,2.9324,7.95673333333
249.42,4.1134,5.31486666667,3.64093333334,5.89386666667,3.84446666667,7.32446666667,15.5086666667,2.85613333333,3.423,2.99653333333,8.09346666667
249.79,4.6674,6.05406666667,4.23946666667,6.59993333333,4.57273333334,7.94043333333,16.1400666667,3.5704,4.14966666667,3.50893333333,8.63273333334
250.17,4.3478,5.70886666667,3.98886666667,6.41813333333,4.30633333333,7.57216666667,15.8785333333,3.2022,3.76806666667,3.07533333333,8.37260000001
250.54,4.13613333333,5.68546666667,3.93693333333,6.32766666667,4.27306666667,7.53933333333,16.0987333333,3.07766666667,3.6366,2.9468,8.20986666667
250.92,4.08173333333,5.59753333333,3.84553333334,6.38913333333,4.3626,7.49333333333,16.2502666667,3.019,3.52,2.85613333333,8.08046666667
251.29,3.92273333333,5.5644,3.75626666667,6.42026666666,4.30906666667,7.25283333333,16.0906666667,3.0736,3.65286666667,2.74713333333,7.93533333333
251.66,3.69253333333,5.49086666667,3.63766666667,6.261,3.95746666666,7.301,15.9704,2.926,3.5516,2.74026666667,7.68093333333
252.04,3.39113333333,5.2588,3.34206666667,5.86626666667,3.43686666667,7.13713333333,15.5940666667,2.7278,3.21233333333,2.40126666667,7.22486666667
252.41,3.14106666667,5.11053333333,3.2488,5.815,3.4286,7.02596666667,15.54,2.6486,3.09793333333,2.4438,7.13386666667
252.79,3.02926666667,5.18313333333,3.0256,5.58233333333,3.2456,6.82596666667,15.5128666667,2.49453333333,2.956,2.49093333333,7.01093333333
253.16,2.6836,4.83446666667,2.5726,4.92686666667,2.828,6.45926666667,15.1768,2.0656,2.75393333333,2.3172,6.811
253.54,3.26453333333,5.4122,3.14533333333,5.37506666667,3.4952,7.0092,15.6858,2.602,3.19013333333,3.00393333333,7.32566666667
253.91,3.58426666667,5.66326666667,3.59946666667,5.51886666667,3.65646666667,7.2387,16.0814,2.89626666667,3.33706666667,3.30286666667,7.69293333333
254.28,4.0326,6.31993333334,4.13006666666,6.07826666667,4.16526666667,7.73826666667,16.5400666666,3.56513333333,3.98986666667,3.91973333333,7.99146666667
254.66,4.3076,6.574,4.34373333333,6.4734,4.42433333333,7.84033333333,16.6022666667,4.0702,4.27933333333,4.03786666667,8.17633333334
255.03,3.89673333333,6.2898,4.05766666667,6.16253333334,3.88386666667,7.4757,16.2008,3.69766666667,4.0914,3.59593333333,7.66613333333
255.41,3.11893333333,5.44346666667,3.1324,5.33046666667,2.9114,6.71636666667,15.5856,2.52313333333,3.10526666667,2.69453333333,6.64413333333
255.78,3.382,5.69373333333,3.31713333333,5.68913333333,3.16433333333,6.61576666667,15.6406,2.525,3.2616,2.64066666667,6.588
256.15,3.11973333333,5.5664,3.10573333333,5.8356,3.3148,6.38813333334,15.5803333333,2.18206666667,3.29146666667,2.3724,6.36493333333
256.53,3.24006666667,5.41073333333,3.10366666667,5.95666666667,3.21266666667,6.38443333333,15.3356666667,2.05693333333,3.14453333333,2.37553333333,6.35733333333
256.90,3.6278,5.271,3.46986666667,6.13326666667,3.41446666667,6.35720000001,15.3435333333,2.27053333333,3.393,2.54366666667,6.5728
257.28,3.656,5.19886666667,3.72286666667,6.17086666667,3.4396,6.37743333333,15.3286,2.25113333334,3.286,2.47153333333,6.5328
257.65,3.2742,4.8102,3.2706,5.7228,2.97106666667,6.06753333333,14.7369333333,1.84253333333,3.00933333333,2.16313333333,6.40186666667
258.02,2.90773333333,4.49646666667,3.10853333333,5.4736,2.67686666667,5.8214,14.3435333333,1.50173333333,2.8176,1.97546666667,6.22006666667
258.40,2.9018,4.36173333333,3.09826666667,5.3022,2.51413333333,5.91076666667,14.5710666667,1.40053333333,2.6874,2.00266666667,6.37986666667
258.77,2.64813333333,4.0026,2.70253333333,4.81013333333,2.0194,5.67963333333,14.29,0.954266666666,2.27273333333,1.72313333333,6.16453333333
259.15,2.95406666667,4.22373333333,2.90166666667,4.96426666667,2.2698,5.904,14.5386666667,1.23766666667,2.318,2.06666666667,6.54193333333
259.52,3.37173333333,4.64553333333,3.25513333333,5.2542,2.71,6.33586666667,14.8223333333,1.69126666667,2.63346666667,2.4986,6.97653333334
259.89,3.40593333333,4.72213333333,3.271,5.31453333333,2.77086666667,6.53173333333,14.9176666667,1.86926666667,2.71953333333,2.61726666667,7.18393333333
260.27,3.41526666667,4.71553333333,3.21366666667,5.23866666667,2.7676,6.52973333333,14.9255333333,1.88073333333,2.72673333333,2.6922,7.23719999999
260.64,3.6138,4.9282,3.47866666667,5.317,2.9356,6.77356666667,15.1989333333,2.13206666667,2.99346666667,2.86493333333,7.45073333334
261.01,3.9744,5.35246666667,3.88793333333,5.703,3.2958,7.2965,15.6271333333,2.53386666667,3.3806,3.25253333333,7.86873333333
261.39,3.96346666667,5.4194,3.85526666667,5.80046666667,3.3284,7.44146666667,15.6972,2.59493333333,3.44486666667,3.33986666667,7.89953333333
261.76,4.0934,5.57366666667,4.03026666667,6.00873333333,3.52186666667,7.58123333333,15.95,2.83086666667,3.6166,3.48366666667,8.04886666667
262.13,4.54046666666,5.92426666667,4.26813333333,6.34353333333,3.8662,7.8888,16.2682666667,3.24413333333,3.98673333333,3.861,8.35599999999
262.51,4.43686666667,5.8704,4.08966666667,6.21026666667,3.654,7.67503333333,16.0007333334,3.1692,3.85786666667,3.7466,8.22293333334
262.88,4.78466666667,6.3678,4.4818,6.59406666667,4.0584,8.00793333333,16.4062666667,3.70993333333,4.28266666667,4.19966666667,8.61086666666
263.25,4.89913333333,6.54986666667,4.49853333333,6.70326666667,4.2056,8.01163333334,16.456,3.85306666667,4.53066666667,4.3086,8.75
263.63,4.98233333333,6.6994,4.57693333333,6.85033333333,4.29006666667,7.90026666667,16.503,3.98286666667,4.73066666667,4.3906,8.74866666667
264.00,4.99126666667,6.6748,4.55993333333,6.7562,4.42173333333,7.66980000001,16.3561333333,3.9094,4.66306666667,4.35413333333,8.58060000001
264.37,4.50886666667,6.28246666667,4.16153333333,6.308,3.86566666667,7.08793333333,15.7842,3.41306666666,4.11046666666,3.81446666667,8.0558
264.75,4.16626666667,5.92453333333,3.7418,5.916,3.50506666667,6.63783333334,15.366,2.9854,3.65526666667,3.30886666667,7.65413333333
265.12,3.81886666667,5.60986666667,3.32473333333,5.5042,3.17046666667,6.23543333333,14.89,2.7136,3.21626666667,2.93913333333,7.1436
265.49,3.6344,5.4348,3.0408,5.0652,2.8392,5.8352,14.546,2.366,2.9428,2.6236,6.8292
265.87,3.5048,5.196,2.73153333333,4.62426666667,2.51373333333,5.56236666667,14.0822,1.9962,2.62526666667,2.2822,6.41066666667
266.24,3.0008,4.698,2.23206666667,4.14213333333,2.0246,5.2434,13.7297333333,1.46593333333,2.06426666667,1.76113333333,5.93233333333
266.61,3.1094,4.83626666667,2.31193333333,4.34173333333,2.30933333333,5.49386666667,13.7424666666,1.4706,2.1308,1.82513333333,5.99113333333
266.98,3.212,4.69046666667,2.35633333333,4.27513333333,2.35393333333,5.60103333333,13.6011333333,1.21833333333,2.03113333333,1.78373333333,5.99126666667
267.36,3.015,4.498,2.37833333333,4.13713333333,2.2124,5.65076666667,13.4943333334,1.05386666667,1.88813333333,1.57826666667,5.72993333333
267.73,2.74453333333,4.2118,2.24826666667,3.91733333333,1.88746666667,5.57323333333,13.2123333333,0.871333333334,1.73546666667,1.34853333333,5.55786666667
268.10,2.576,3.9924,2.10153333333,3.68866666667,1.59186666667,5.48506666667,12.9569333333,0.790266666667,1.6458,1.15713333333,5.32953333333
268.48,2.78153333333,4.09193333333,2.28973333333,3.80453333333,1.72186666667,5.7276,13.0528666667,1.0022,1.9402,1.39313333333,5.57933333333
268.85,2.6594,4.03013333333,2.148,3.79813333334,1.63433333333,5.67223333333,12.9014666667,0.856933333333,1.89106666667,1.3866,5.41886666667
269.22,2.43546666666,3.85186666667,1.9708,3.61393333333,1.45686666667,5.43093333333,12.6554,0.633133333335,1.7576,1.27033333333,5.25926666667
269.59,2.06206666667,3.5114,1.7082,3.3898,1.21906666667,5.1688,12.4085333334,0.444733333333,1.4382,1.01106666667,5.0536
269.97,2.0284,3.5058,1.79613333333,3.458,1.36673333333,5.29776666667,12.5523333333,0.451266666665,1.4774,1.19106666667,5.2284
270.34,2.336,3.728,2.124,3.72586666667,1.71646666667,5.49326666667,12.6692,0.6788,1.76113333333,1.51913333333,5.60793333333
270.71,2.39766666666,3.65686666666,2.15193333333,3.77566666667,1.74866666667,5.3092,12.6064666667,0.765800000001,1.7628,1.6052,5.66133333333
271.09,2.46906666666,3.7918,2.3246,3.96213333333,1.8396,5.4054,12.6522666667,0.926666666666,1.89886666667,1.81573333333,5.79153333333
271.46,2.69386666667,4.0762,2.4622,4.20446666667,2.0676,5.60866666667,12.8528666667,1.2178,2.15773333333,2.20766666667,6.1134
271.83,2.94813333333,4.283,2.5108,4.3672,2.3724,5.75246666667,13.0118,1.33106666667,2.2696,2.40406666667,6.32086666667
272.20,2.9692,4.2186,2.468,4.31126666666,2.34633333333,5.7341,12.9738,1.27846666667,2.20473333333,2.44786666667,6.38346666667
272.58,3.11286666667,4.34486666667,2.57413333333,4.4658,2.56166666667,5.88896666667,13.1004,1.38306666667,2.34666666667,2.56713333333,6.48533333333
272.95,3.29046666667,4.5856,2.79866666667,4.6662,2.7916,6.1696,13.2387333333,1.66993333333,2.62013333333,2.80206666667,6.76806666667
273.32,3.12653333333,4.4094,2.64106666666,4.50586666667,2.648,6.12943333333,13.0564666667,1.481,2.42193333334,2.6516,6.70166666667
273.69,3.388,4.60926666667,2.87793333333,4.7398,2.89753333333,6.42303333333,13.1338,1.69926666666,2.661,2.93086666667,6.88373333333
274.06,3.57066666667,4.77873333333,3.01513333333,4.92626666667,2.90893333333,6.5419,13.1714,1.88426666666,2.81186666667,2.94306666667,6.9184
274.44,3.31113333333,4.60826666667,2.72426666667,4.66886666667,2.5648,6.43103333333,12.8343333333,1.63093333333,2.61613333333,2.63806666667,6.56746666667
274.81,3.29093333333,4.61186666667,2.65686666667,4.5778,2.49086666667,6.5459,12.8616,1.60953333333,2.6832,2.604,6.52893333333
275.18,3.22813333333,4.561,2.49593333333,4.49526666667,2.41666666667,6.44066666667,12.8466,1.57266666667,2.67166666667,2.48233333334,6.3826
275.55,3.00333333333,4.33933333333,2.36493333333,4.2998,2.1568,6.2891,12.6257333334,1.31833333333,2.4204,2.28953333333,6.19086666667
275.93,2.59646666667,4.044,2.15173333333,3.9708,1.68893333333,6.02823333333,12.2980666667,0.962266666666,2.14166666667,1.9102,5.84053333333
276.30,2.59946666666,4.13366666667,2.2326,4.07553333333,1.70406666667,6.0426,12.3425333333,0.922533333333,2.2038,1.89266666667,5.74846666667
276.67,2.52406666667,4.041,2.12846666667,4.0474,1.56566666667,5.85533333333,12.2564666667,0.839999999999,2.0756,1.76866666667,5.67433333333
277.04,2.37433333333,3.85766666667,1.85313333333,3.9162,1.30813333333,5.6188,12.1417333333,0.698533333333,1.86166666667,1.57633333333,5.42106666667
277.41,2.82013333333,4.15853333333,2.23526666667,4.3208,1.6246,5.90306666667,12.4496666667,0.961733333333,2.2894,1.92766666667,5.6726
277.79,3.0772,4.34906666667,2.41973333333,4.48773333333,1.76866666667,6.14363333333,12.7148666667,1.1458,2.69093333333,2.13326666667,5.8616
278.16,2.9456,4.2322,2.27633333333,4.31666666667,1.71106666667,6.01133333333,12.5709333333,0.957333333335,2.58613333333,2.0662,5.809
278.53,3.2452,4.5018,2.60593333333,4.52326666667,1.99686666667,6.2288,12.9482,1.188,2.85133333333,2.34773333333,6.11346666667
278.90,3.28746666667,4.59786666667,2.77193333333,4.5894,2.07733333333,6.35656666667,12.9710666667,1.17813333333,2.90193333333,2.36706666667,6.19786666667
279.27,3.21353333333,4.448,2.7828,4.42673333333,1.96626666667,6.21906666667,12.818,1.06053333333,2.713,2.14453333333,6.0876
279.64,3.34586666667,4.4668,2.79593333333,4.45206666667,2.16893333333,6.19913333333,12.8541333333,1.13553333333,2.8022,2.08966666667,6.06046666667
280.02,3.43466666667,4.52006666667,2.808,4.48546666667,2.341,6.23243333333,12.9646,1.34973333333,2.8468,2.23233333333,6.10333333334
280.39,3.59706666667,4.75726666666,2.97566666667,4.6574,2.60233333333,6.4269,13.1496,1.63566666667,3.07973333333,2.44266666667,6.3452
280.76,3.66253333333,4.93253333333,3.09166666667,4.6976,2.71493333333,6.57066666666,13.1972666667,1.84886666666,3.1946,2.57706666667,6.424
281.13,3.706,4.95773333333,3.14306666667,4.6998,2.81193333333,6.52076666667,13.1865333333,1.78233333333,3.16013333333,2.64633333333,6.40313333333
281.50,3.79533333333,5.19526666667,3.22453333333,4.7744,3.0122,6.65763333333,13.3939333333,1.93606666667,3.2428,2.842,6.5366
281.87,3.739,5.17326666667,3.15506666667,4.70046666667,2.9976,6.46176666667,13.4283333333,1.83546666667,3.02793333333,2.77913333333,6.56626666667
282.25,3.62793333333,5.03626666667,3.0932,4.66233333333,2.8974,6.3582,13.3682666666,1.73006666667,2.7942,2.74,6.429
282.62,3.4998,4.8458,2.9756,4.73333333333,2.82,6.21743333333,13.2973333333,1.71326666667,2.6372,2.67313333333,6.34893333333
282.99,3.50733333333,4.76573333333,2.96946666667,4.82566666667,2.84313333333,6.134,13.3766,1.75613333333,2.64166666667,2.72993333333,6.3338
283.36,3.62153333333,5.0198,3.07746666667,5.0844,3.00153333333,6.38573333333,13.5868666667,1.9698,2.8546,2.99673333333,6.54226666667
283.73,3.43126666667,4.929,2.9794,5.02946666667,2.82706666667,6.29076666667,13.4886,1.88826666667,2.6654,2.82553333333,6.45786666667
284.10,3.55046666667,5.09813333333,3.20093333333,5.29013333333,3.05566666666,6.47913333333,13.7221333333,2.1058,2.82133333333,3.01046666667,6.6288
284.47,3.38046666667,4.95206666667,3.08226666667,5.17493333333,2.9168,6.28186666667,13.7144,1.98493333333,2.65986666667,2.83406666667,6.57653333333
284.85,3.42526666667,4.9656,3.0718,5.2514,2.90946666667,6.2715,13.8376666667,1.96266666667,2.68246666667,2.84486666667,6.59913333333
285.22,3.36193333333,4.94506666667,3.11553333333,5.22506666667,2.81,6.217,13.9147333333,1.9556,2.57893333333,2.75553333333,6.63173333333
285.59,3.24866666667,4.82353333333,3.03273333333,5.1482,2.6484,6.02446666667,13.8839333333,1.8888,2.46946666667,2.5852,6.5346
285.96,3.27626666667,4.85066666667,3.14186666667,5.2674,2.66833333333,6.11216666667,13.9562666667,1.99233333333,2.5488,2.645,6.51746666667
286.33,3.394,4.98653333333,3.2336,5.3638,2.758,6.21063333333,14.2145333333,2.16126666667,2.77686666667,2.71626666667,6.61546666667
286.70,3.3326,4.99433333333,3.2262,5.2664,2.77926666667,6.18813333333,14.4415333333,2.1262,2.79393333333,2.67273333333,6.59126666667
287.07,3.1654,4.9154,3.0844,5.1232,2.67433333333,6.07566666667,14.4598666667,1.9902,2.65393333333,2.54073333333,6.43586666667
287.44,3.05006666667,4.76433333334,2.97946666667,4.97406666667,2.52453333333,5.9728,14.5900666667,1.85593333333,2.5192,2.4074,6.27313333333
287.82,3.14846666667,4.76946666667,3.00546666667,5.08426666667,2.57093333333,6.0245,14.8635333333,1.96053333333,2.60673333333,2.51046666667,6.3408
288.19,3.1338,4.75933333333,2.95233333333,5.0272,2.45566666667,5.95986666667,15.1095333333,1.888,2.56726666667,2.499,6.38066666667
288.56,3.3158,5.01566666667,3.10086666667,5.30346666667,2.58713333333,6.1908,15.55,2.0874,2.77946666667,2.736,6.44773333333
288.93,3.38593333333,5.0852,3.17553333333,5.36366666667,2.61713333334,6.28096666667,15.9009333333,2.2024,2.79213333333,2.79906666667,6.45346666667
289.30,3.524,5.14953333333,3.23693333333,5.57673333333,2.74413333333,6.388,16.2930666667,2.3656,2.97966666667,2.95406666667,6.48093333333
289.67,3.4578,5.06073333333,3.14406666667,5.585,2.6744,6.38936666667,16.6572666667,2.30146666667,2.98553333333,2.86313333333,6.37133333333
290.04,3.42986666667,5.08206666667,3.07986666667,5.58046666667,2.65773333333,6.35996666667,17.018,2.25293333333,2.98906666667,2.8206,6.31513333333
290.41,3.434,5.15966666667,3.16893333333,5.7372,2.7116,6.3815,17.4244666667,2.29166666666,2.99526666667,2.86493333333,6.31333333333
290.78,3.47253333333,5.3302,3.19993333333,5.8874,2.72386666667,6.41266666667,17.7086666667,2.33633333333,3.0866,2.99513333333,6.36053333333
291.15,3.75106666667,5.68213333333,3.4774,6.2746,2.93306666667,6.66006666667,18.2562666667,2.61273333333,3.40426666667,3.25506666667,6.68273333333
291.52,3.66246666667,5.6992,3.4358,6.3176,2.8922,6.50106666667,18.489,2.5138,3.36786666667,3.18973333333,6.70346666667
291.89,3.74833333333,5.90946666667,3.56393333333,6.43613333333,2.954,6.58703333333,18.9753333333,2.5628,3.57586666667,3.28133333333,6.781
292.26,3.98486666667,6.22466666667,3.78213333333,6.80946666666,3.17486666667,6.8064,19.5701333333,2.80493333333,3.89033333333,3.4694,6.94913333333
292.64,3.922,6.14513333333,3.71906666667,6.73073333333,3.09566666667,6.63163333333,19.8672666667,2.64113333333,3.78173333333,3.33786666667,6.90906666667
293.01,3.87433333333,6.22306666667,3.75026666667,6.88153333333,3.11766666667,6.58833333333,20.2487333333,2.60506666667,3.8054,3.4094,6.9092
293.38,3.79673333334,6.29986666667,3.77193333333,6.95753333333,3.00453333333,6.50416666667,20.608,2.5002,3.80273333333,3.36033333333,6.88633333333
293.75,3.66626666667,6.22393333333,3.7404,6.92826666667,2.86886666667,6.24016666667,20.8018,2.40746666667,3.58106666667,3.25133333333,6.792
294.12,3.59286666667,6.18286666667,3.70506666667,7.01693333333,2.89706666667,6.11506666667,21.083,2.4194,3.47766666667,3.15053333333,6.75593333333
294.49,3.5738,6.17366666667,3.6266,7.02373333333,2.92106666667,6.04326666667,21.5043333333,2.4236,3.41706666667,3.0568,6.7646
294.86,3.40926666667,6.03193333333,3.51326666667,6.94593333333,2.754,5.81093333333,21.7185333333,2.36073333333,3.18993333333,2.8258,6.63446666667
295.23,3.28226666667,6.0056,3.46993333333,6.9004,2.64086666667,5.69696666667,21.9968,2.295,3.05133333333,2.74033333333,6.53913333333
295.60,3.44373333333,6.15313333333,3.57866666666,7.14806666667,2.7296,5.81016666667,22.5195333334,2.4808,3.11333333334,2.8392,6.621
