wavelength,Back_TanRufm,Belly_TanRufm,Breast_TanRufm,Crissum_TanRufm,Crown_TanRufm,DorTail_TanRufm,Patch10_TanRufm,Patch11_TanRufm,Patch12_TanRufm,Patch13_TanRufm,Patch14_TanRufm,Rump_TanRufm,Throat_TanRufm,WingTip_TanRufm
694.17,8.59641666667,46.0381449275,12.93,38.2863333333,21.9045,9.57991666666,9.53616666666,9.44666666666,7.00583333333,10.1941666667,19.8025833333,14.3933333333,10.8845,12.5892549019
694.49,8.63891666667,45.9665036232,12.9524166667,38.23375,21.93275,9.54516666667,9.53183333334,9.41441666666,6.99166666667,10.18,19.74,14.403,10.8575833333,12.5918823529
694.82,8.65066666666,46.0316811594,12.9645,38.2124166667,21.9688333333,9.53458333332,9.53333333333,9.43491666666,7.03008333333,10.21525,19.7535,14.4040833333,10.94625,12.6082009804
695.14,8.74666666667,46.0022536232,13.0214166667,38.3084166667,22.0456666667,9.62741666666,9.59724999999,9.45308333334,7.12458333333,10.3205833333,19.77725,14.4415,10.9825833333,12.6847696079
695.46,8.69308333334,46.079807971,12.9601666667,38.3815833333,22.0415,9.63266666667,9.61008333333,9.38641666666,7.07641666667,10.2811666667,19.805,14.3850833333,10.8869166667,12.6343480392
695.79,8.74166666667,46.2369673913,13.0443333334,38.4354166666,22.1335833333,9.6555,9.65325,9.44041666666,7.10325,10.2894166667,19.9024166667,14.5149166667,10.91775,12.6777720588
696.11,8.66191666667,45.9923333333,12.9081666667,38.2754166667,21.9463333334,9.55374999999,9.50616666667,9.25500000001,6.94816666667,10.1035833333,19.6815833333,14.43725,10.7430833334,12.5125906863
696.43,8.462,45.856942029,12.7628333333,38.161,21.772,9.37833333334,9.33583333334,9.02716666666,6.77533333333,9.92441666666,19.4955,14.2539166667,10.595,12.3409215686
696.75,8.41675,45.7647898551,12.6929166667,38.19175,21.6809166667,9.34741666666,9.25058333333,8.92491666666,6.74916666667,9.91550000001,19.4695833333,14.219,10.5640833334,12.2489019608
697.08,8.50091666667,45.8627681159,12.8329166667,38.2348333333,21.7785833333,9.45658333334,9.33400000001,8.99025,6.86358333333,10.0026666667,19.5185,14.324,10.6633333333,12.3406348039
697.40,8.44366666667,45.7991413044,12.7799166667,38.2581666667,21.6251666666,9.40691666668,9.28633333333,8.94249999999,6.8215,9.95349999999,19.46225,14.244,10.6039166667,12.2804754902
697.72,8.37225,45.9390724638,12.7730833333,38.3566666666,21.6120833334,9.39700000001,9.28108333333,8.91600000001,6.80008333334,9.87749999999,19.4974166667,14.2253333333,10.6375,12.3178137255
698.05,8.29691666667,45.8812173913,12.6971666667,38.3274166667,21.6184166667,9.38108333333,9.28133333332,8.87791666668,6.75775,9.83475,19.4990833333,14.1766666667,10.5770833333,12.2855367647
698.37,8.30116666667,45.8899021739,12.7254166667,38.419,21.6500833333,9.41091666666,9.32783333334,8.90208333333,6.7805,9.86258333333,19.5528333333,14.2303333333,10.5915833333,12.3495661765
698.69,8.1505,45.7848623188,12.6510833333,38.3074166667,21.5676666667,9.29433333334,9.21274999999,8.79008333334,6.65533333333,9.70558333334,19.4241666667,14.1325,10.4835833333,12.2124901961
699.01,8.12366666667,45.6660217391,12.6471666667,38.2481666667,21.5280833334,9.2235,9.14525000001,8.78908333332,6.65533333333,9.66541666668,19.3659166667,14.084,10.4720833333,12.2189730392
699.34,8.031,45.4272173913,12.5485,38.0539166666,21.3871666667,9.18891666666,9.01825000001,8.68441666667,6.5875,9.58066666666,19.202,13.9128333333,10.3615,12.1154705882
699.66,8.04858333333,45.5240217392,12.61525,38.1638333333,21.4916666667,9.22599999999,9.09275000001,8.77433333334,6.70066666667,9.66783333334,19.3126666667,13.90725,10.4264166667,12.2415759804
699.98,7.94691666667,45.481615942,12.535,38.1350833333,21.4455,9.14641666666,8.99325,8.69758333334,6.63358333333,9.58150000001,19.2245,13.7856666667,10.3064166667,12.1941911765
700.30,7.9075,45.5685652174,12.5158333333,38.2028333333,21.4821666666,9.1065,8.97991666666,8.697,6.6085,9.51233333332,19.20975,13.7438333334,10.2385,12.2178872549
700.63,7.76175,45.4017427536,12.3163333333,38.047,21.3663333333,8.92199999999,8.86058333333,8.54266666666,6.45441666667,9.35175,19.0285,13.5630833334,10.08725,12.0232598039
700.95,7.67908333333,45.3307101449,12.2586666667,37.914,21.3531666667,8.906,8.7695,8.42741666666,6.43633333333,9.267,18.99775,13.4759166667,9.97725,12.0011176471
701.27,7.72658333334,45.1518224638,12.2700833333,37.8265833333,21.3855,8.91116666667,8.73116666667,8.43425000001,6.49891666667,9.29441666666,18.9789166667,13.4089166667,9.95441666665,12.0556127451
701.59,7.81766666666,45.3221086957,12.3585,37.98075,21.3840833333,8.95425000001,8.74141666667,8.52291666667,6.56275,9.34133333333,19.002,13.452,10.0476666667,12.1130514706
701.91,7.64358333333,45.1606666667,12.1758333333,37.8818333334,21.2395833333,8.805,8.54775,8.33075,6.41441666666,9.19724999999,18.7949166667,13.2100833333,9.838,11.8898602941
702.24,7.8675,45.3670072464,12.309,38.15025,21.4555,8.99700000001,8.7635,8.60891666666,6.63575,9.49350000001,18.9985833333,13.435,10.0666666667,12.1545171569
702.56,7.86408333333,45.3798369565,12.2599166666,38.105,21.4395833334,9.04183333333,8.83041666667,8.55291666667,6.62783333333,9.49025000001,18.9725,13.47375,10.04025,12.1070490196
702.88,7.92716666667,45.5145797101,12.3435,38.28975,21.5794166667,9.04858333334,8.95016666666,8.67933333333,6.70583333333,9.54383333334,19.0465,13.5920833333,10.125,12.2191887255
703.20,7.80675,45.5169818841,12.2226666667,38.2038333333,21.551,8.90375000001,8.80483333333,8.52116666667,6.52225,9.37658333334,18.9438333333,13.4861666667,10.0119166667,12.1037598039
703.52,8.03808333333,45.5705144928,12.4179166667,38.4156666667,21.7733333333,9.13666666666,9.05316666666,8.70341666666,6.76991666667,9.58308333334,19.13725,13.74975,10.2338333333,12.273379902
703.85,8.17533333333,45.7183188406,12.61775,38.4456666667,22.02475,9.369,9.27091666667,8.87458333333,6.93791666667,9.73608333333,19.27325,13.95325,10.4544166667,12.4211887255
704.17,8.45608333333,45.8946992753,12.91375,38.71125,22.2383333333,9.67700000001,9.52633333334,9.12349999999,7.25158333333,10.004,19.5658333333,14.18475,10.756,12.7916789215
704.49,8.6675,45.9768623188,13.0848333333,38.8679166667,22.4863333334,9.83558333334,9.76849999999,9.35675,7.39058333333,10.19675,19.73225,14.4035833333,11.0455833333,12.9640686275
704.81,8.464,45.7617572464,12.8326666667,38.7190833333,22.296,9.68091666667,9.63733333333,9.18225000001,7.20208333333,10.0054166667,19.4895,14.3261666667,10.8436666667,12.7397622549
705.13,8.21575,45.5210760869,12.6184166667,38.5203333333,22.1793333333,9.48258333334,9.42974999999,8.93816666666,7.00166666666,9.80541666668,19.2563333333,14.1735,10.644,12.5561813725
705.45,8.45425,45.7865724637,12.7905,38.6965833333,22.3763333333,9.69191666666,9.63458333332,9.15183333332,7.27866666667,9.97333333334,19.4351666667,14.40775,10.8841666667,12.7927769608
705.78,8.42883333333,45.7205253623,12.7441666667,38.6129166667,22.3375,9.60383333334,9.53108333333,8.96716666666,7.2355,9.83141666666,19.402,14.3255833334,10.8108333334,12.7095
706.10,8.51383333333,45.7778224638,12.7910833333,38.63275,22.50275,9.61591666668,9.48266666667,8.98241666667,7.29325,9.90583333333,19.4444166666,14.39075,10.8715833333,12.6844607843
706.42,8.48691666667,45.809365942,12.7175833333,38.67725,22.4566666667,9.56091666668,9.42550000001,8.82924999999,7.22283333334,9.86666666666,19.4566666667,14.3178333333,10.7825833333,12.6125710784
706.74,8.38658333333,45.8328043478,12.6079166667,38.6800833333,22.3661666667,9.47391666668,9.34308333333,8.68158333332,7.1685,9.79016666666,19.31275,14.2259166667,10.7193333333,12.5308431373
707.06,8.29991666667,45.698884058,12.4818333333,38.4261666667,22.2171666667,9.38199999999,9.20633333333,8.5335,6.96316666666,9.62641666666,19.1675,14.0655833333,10.6479166667,12.4299754902
707.38,7.99316666667,45.3744057971,12.2020833334,38.1848333333,21.8990833333,9.07858333333,8.90025,8.21391666668,6.61733333333,9.29333333333,18.8420833333,13.7470833333,10.341,12.1636470588
707.70,7.80666666667,45.1460398551,11.8804166666,37.9823333333,21.75475,8.84491666667,8.64291666667,8.02083333333,6.35316666667,9.04575000001,18.6334166667,13.6296666667,10.0780833333,11.8913333333
708.03,7.56858333333,45.0957028986,11.6011666667,37.98225,21.576,8.58166666667,8.35591666666,7.75491666666,6.127,8.76791666666,18.4883333333,13.3761666667,9.80516666667,11.6545122549
708.35,7.571,45.2592717391,11.7105833333,38.0519166667,21.662,8.57366666666,8.36816666667,7.70574999999,6.09633333333,8.73724999999,18.50275,13.32875,9.78533333335,11.6600122549
708.67,7.61491666666,45.1933876812,11.73425,38.0223333334,21.6320833333,8.625,8.38283333333,7.68850000001,6.10608333334,8.76016666667,18.4715833333,13.27175,9.74449999998,11.6404264706
708.99,7.56916666666,44.9682028986,11.6970833333,37.8276666667,21.5959166667,8.54191666668,8.372,7.62125,6.03175,8.67600000001,18.3886666667,13.206,9.67391666667,11.6269166667
709.31,7.48666666667,44.9564782608,11.637,37.9403333333,21.5328333333,8.49258333332,8.32875,7.55799999999,5.98808333334,8.59799999999,18.3555833333,13.1175,9.60124999999,11.5560343138
709.63,7.69941666667,45.1617427536,11.89675,38.2635833333,21.6578333333,8.73541666666,8.56633333333,7.75291666666,6.18708333333,8.77416666667,18.49525,13.2888333333,9.78041666668,11.7995833333
709.95,7.81558333333,45.2813442029,11.986,38.334,21.7768333333,8.85991666667,8.615,7.79508333334,6.36533333333,8.84958333333,18.5061666667,13.3946666667,9.93224999999,11.9129289215
710.27,7.84808333333,45.1597608696,12.0536666667,38.3070833333,21.8409166667,8.97533333332,8.7585,7.91258333334,6.44091666667,8.93583333333,18.6235833333,13.39925,9.937,12.0185220588
710.59,7.732,45.2293369566,11.9661666667,38.4431666667,21.7851666667,8.94791666666,8.72641666667,7.88616666667,6.44433333333,8.91558333332,18.61275,13.3005833333,9.81900000001,11.9562230392
710.91,8.03808333333,45.498115942,12.2229166667,38.726,22.02,9.24424999999,9.01625,8.21775000001,6.75983333334,9.24716666667,18.88925,13.5054166666,10.09675,12.2042990196
711.24,8.18583333333,45.7257463768,12.4665,38.8745833334,22.1833333333,9.40575000001,9.11783333333,8.46191666666,7.05191666667,9.49916666667,19.0684166667,13.6353333333,10.3144166667,12.400627451
711.56,8.20775,45.7801050725,12.5670833333,38.9100833333,22.22175,9.47358333334,9.18883333333,8.54508333334,7.16375,9.55249999999,19.1090833333,13.6955833333,10.3041666667,12.5248014706
711.88,8.21833333333,45.6837065217,12.47675,38.8733333333,22.1675833333,9.54200000001,9.17516666666,8.62758333334,7.23083333333,9.6135,19.1351666667,13.7349166667,10.4085833333,12.5427818627
712.20,8.36108333333,45.8257862319,12.5804166666,39.07125,22.2835833333,9.59099999999,9.29191666668,8.79583333334,7.35875,9.70324999999,19.3480833333,13.8175,10.5669166667,12.7563063726
712.52,8.40933333333,45.9105688406,12.6469166667,39.2488333333,22.33525,9.70591666666,9.35650000001,8.93558333333,7.41841666667,9.85225,19.5315833333,13.9405833333,10.6648333333,12.8702058824
712.84,8.26925,45.8276811595,12.5409166667,39.0941666667,22.2683333334,9.73774999999,9.23116666666,8.91583333334,7.30975,9.8165,19.4289166667,13.8125,10.54075,12.823127451
713.16,8.07383333333,45.6867826087,12.3614166667,38.974,22.1440833333,9.628,9.06091666667,8.77074999999,7.22833333333,9.71391666668,19.4119166667,13.70275,10.478,12.7635563725
713.48,7.97683333333,45.5389528986,12.30075,38.9776666667,22.0913333333,9.56383333334,9.02133333333,8.77108333333,7.08125,9.68300000001,19.43275,13.6765,10.4203333333,12.7730710784
713.80,8.19558333333,45.753634058,12.4094166667,39.0818333333,22.19775,9.78091666667,9.23466666666,8.98383333334,7.264,9.92866666667,19.6169166667,13.9165,10.7039166667,12.9313406863
714.12,8.51825,46.0263804348,12.72475,39.3720833333,22.50875,10.0399166667,9.52116666666,9.2365,7.55733333333,10.2321666667,19.941,14.2463333333,11.0615833333,13.2915
714.44,8.53133333333,46.0715072464,12.6676666666,39.436,22.5928333333,10.0379166667,9.49708333334,9.22533333334,7.57141666666,10.18675,19.9788333333,14.284,11.0889166667,13.3279362745
714.76,8.517,45.9990760869,12.6165833334,39.4969166667,22.48475,10.01875,9.52733333334,9.13275000001,7.40533333334,10.0953333333,19.9160833333,14.1919166667,11.0639166667,13.3205637255
715.08,8.7105,46.217192029,12.798,39.7601666667,22.6770833333,10.2110833333,9.64975000001,9.30191666667,7.40975,10.3358333333,20.0815,14.35675,11.303,13.4334803922
715.40,8.741,46.1943297101,12.8573333333,39.79425,22.68325,10.2741666667,9.70358333333,9.35116666668,7.39125,10.4025833333,20.0374166666,14.3426666667,11.2718333333,13.4506960784
715.72,8.60491666667,46.2312862319,12.851,39.7485,22.656,10.2955,9.70508333332,9.31591666667,7.40958333334,10.4555833333,19.9564166667,14.3374166667,11.26625,13.4318602941
716.04,8.64141666667,46.3910326087,12.9309166667,39.9505,22.7303333333,10.3441666667,9.75450000001,9.33058333333,7.49083333333,10.487,20.0021666667,14.3760833333,11.3130833333,13.4613553922
716.36,8.72975,46.5684963768,13.04475,40.0856666667,22.8365833333,10.37425,9.86916666666,9.40291666668,7.58883333333,10.5755,20.1479166667,14.4970833333,11.5225833333,13.5512107843
716.68,8.91025,46.6623623189,13.2545,40.2721666667,23.0408333334,10.5023333333,10.0873333333,9.64299999999,7.69491666667,10.71825,20.2641666666,14.66125,11.6346666667,13.6549166667
717.00,8.93333333333,46.8043876812,13.2625,40.3325833333,23.0958333333,10.5263333334,10.1190833333,9.68808333334,7.75083333333,10.689,20.24275,14.5999166667,11.6378333334,13.6501813725
717.32,8.6485,46.6119384058,13.0343333333,40.3640833333,22.924,10.2225,9.76133333333,9.3795,7.40258333333,10.3184166667,19.9886666667,14.2950833334,11.2995833333,13.4134362745
717.64,8.4565,46.3130942029,12.8058333333,40.1169166666,22.6755,9.96966666667,9.53466666666,9.21808333334,7.15033333333,10.0679166667,19.6894166667,14.074,11.0278333333,13.1915808823
717.96,8.31283333333,46.1558007246,12.6316666667,40.0263333333,22.4925,9.77008333334,9.37166666666,9.05183333332,6.95991666667,9.93425,19.5025833333,13.8751666667,10.8305,13.0339583333
718.28,8.10075,46.215884058,12.4534166667,40.025,22.4406666667,9.60866666666,9.21058333334,8.93208333334,6.83616666667,9.77058333334,19.3689166667,13.7075,10.6090833333,12.9009509804
718.60,7.89591666667,46.0078695652,12.185,39.6805833333,22.2,9.37766666668,9.06616666666,8.75999999999,6.76508333333,9.51641666666,19.1640833333,13.5065,10.3105,12.6658529412
718.92,7.92558333334,46.2833768116,12.2165,39.8731666667,22.3024166667,9.30425000001,9.10591666667,8.73725,6.74541666667,9.43758333334,19.214,13.5393333333,10.3509166667,12.6716323529
719.24,8.22183333333,46.4102391305,12.369,40.0415833333,22.552,9.41483333334,9.24316666667,8.89775000001,6.90658333333,9.51308333334,19.30925,13.6958333333,10.534,12.7359240196
719.56,8.24891666667,46.2628152174,12.3283333333,39.93975,22.5516666667,9.44041666666,9.23325,8.8725,6.79633333333,9.43658333334,19.2608333333,13.5926666667,10.421,12.6400735294
719.88,8.269,46.2538913043,12.3545833333,39.939,22.5774166667,9.36208333334,9.28200000001,8.82708333332,6.75025,9.32700000001,19.1614166667,13.58625,10.2834166667,12.5704705882
720.20,8.18675,46.2642717391,12.2533333333,39.9056666666,22.5158333333,9.38508333333,9.21083333334,8.76725,6.6675,9.30783333333,19.1011666667,13.50925,10.24675,12.5831642157
720.52,8.38933333333,46.4923115942,12.5031666666,40.09925,22.6960833333,9.71666666667,9.52625,9.00416666666,6.84991666666,9.68050000001,19.353,13.7101666667,10.4651666667,12.7702573529
720.84,8.67841666667,46.6640905797,12.7391666667,40.2113333333,22.75575,9.98841666668,9.71783333333,9.24766666668,7.11033333333,9.97825,19.5325,13.8893333333,10.70275,12.9046789215
721.16,8.83458333333,46.8538115942,12.897,40.2921666666,22.88675,10.1685833333,9.78891666668,9.36650000001,7.21066666667,10.26375,19.6265833333,14.0296666667,10.7633333333,13.0200612745
721.48,9.06391666667,47.0977572463,13.1876666667,40.4183333333,23.113,10.4759166667,10.08725,9.52233333333,7.47158333333,10.5354166667,19.9104166667,14.3254166666,10.9875833333,13.3021102941
721.79,9.34575,47.0337789855,13.3975,40.4575,23.3193333334,10.7289166667,10.2495833333,9.76599999999,7.68358333333,10.6863333333,20.1159166667,14.4675833333,11.174,13.503875
722.11,9.52066666667,46.966307971,13.4925,40.5578333333,23.42125,10.9509166667,10.30175,9.85241666666,7.80358333334,10.7675,20.1603333333,14.5210833333,11.2911666667,13.6530637255
722.43,9.46058333333,46.8610905797,13.4111666667,40.4753333334,23.3660833333,10.94975,10.3085833333,9.80399999999,7.69633333333,10.714,20.2304166667,14.4845833333,11.1854166667,13.5567009804
722.75,9.39383333333,46.830731884,13.4095,40.43525,23.2495833333,10.9986666667,10.3485,9.80241666668,7.65,10.6775833333,20.2340833333,14.4910833333,11.1278333333,13.5827990196
723.07,9.36816666667,46.8399021739,13.3424166666,40.3726666666,23.1539166667,10.9968333333,10.3153333334,9.80500000001,7.7145,10.629,20.225,14.3835833333,11.1139166667,13.558120098
723.39,9.41958333333,46.9072934782,13.2590833333,40.38125,23.16925,11.0908333333,10.2164166667,9.91025000001,7.72716666667,10.6839166667,20.221,14.383,11.1915,13.6788455882
723.71,9.40800000001,46.8561231884,13.2080833334,40.326,23.1294166667,10.94775,10.1725833333,9.82908333334,7.72783333333,10.6166666667,20.1670833333,14.3226666667,11.1530833334,13.687129902
724.03,9.33308333334,46.7340144927,13.1574166667,40.27625,23.1918333334,10.7485,10.1246666667,9.74891666667,7.68425,10.39775,20.0185,14.3544166666,11.0865833334,13.5853455882
724.35,9.24591666667,46.7065543478,13.13775,40.2358333333,23.2985833334,10.7125833333,10.1625833333,9.76416666666,7.63266666667,10.3915833333,19.9208333333,14.3128333333,11.05875,13.5908210785
724.67,9.1115,46.7231811594,13.0175,40.29125,23.18275,10.5334166667,10.0453333333,9.61633333334,7.48775,10.1190833333,19.9309166666,14.2078333333,11.0191666666,13.4611372549
724.98,8.80933333333,46.4455869565,12.71825,40.1255,22.8946666667,10.2331666667,9.71725,9.37766666666,7.21375,9.85583333334,19.6085833333,13.8608333333,10.72175,13.1242254902
725.30,8.53,46.2783623188,12.5156666666,39.9434166667,22.68925,10.0585,9.52949999999,9.14275000001,7.13925,9.71975,19.5065,13.737,10.4914166667,12.9349436275
725.62,8.42733333333,46.470673913,12.5084166666,40.06275,22.7130833333,10.0040833333,9.53433333333,9.02891666666,7.122,9.66175,19.4985,13.71975,10.4615833333,12.908245098
725.94,8.39566666667,46.3736086956,12.5373333333,40.1345,22.6644166666,10.0108333333,9.498,8.98941666667,7.18941666667,9.77216666666,19.4484166666,13.7185,10.4445833333,13.021375
726.26,8.395,46.3886630435,12.61525,40.3320833333,22.8454166667,10.0675833333,9.49283333333,8.93283333334,7.22725,9.84716666667,19.5543333333,13.746,10.4650833333,13.0864705883
726.58,8.31475,46.5771231884,12.6213333333,40.53875,22.9826666667,9.99749999999,9.51683333333,8.91266666666,7.12116666667,9.87216666666,19.576,13.8478333333,10.5563333333,13.0707426471
726.90,8.36783333333,46.7546123189,12.80225,40.6675,23.06475,10.06925,9.74166666666,9.03533333332,7.24475,9.96533333333,19.75575,13.9173333333,10.7081666667,13.1388921568
727.21,8.22033333333,46.6325869565,12.68475,40.5763333334,22.9685833333,9.98099999999,9.55491666667,8.97333333333,7.13816666667,9.78116666667,19.6268333333,13.7994166667,10.58675,12.9642083333
727.53,7.99066666667,46.448865942,12.4088333333,40.3243333333,22.5956666667,9.78591666667,9.30725,8.68991666666,6.92066666666,9.56166666668,19.45375,13.5550833333,10.2728333333,12.8426495098
727.85,8.03508333333,46.438557971,12.4810833333,40.4119166667,22.5861666666,9.71725000001,9.30958333334,8.62175000001,7.00116666667,9.56816666667,19.4881666667,13.6145,10.22225,12.9202034314
728.17,8.19916666667,46.4612753623,12.6114166667,40.4733333333,22.7298333334,9.91308333334,9.47933333333,8.77125000001,7.21308333333,9.65675000001,19.562,13.73175,10.32925,13.0431151961
728.49,8.29033333333,46.4179347826,12.6700833333,40.4891666667,22.7953333333,9.93950000001,9.49533333333,8.85358333333,7.35916666667,9.66933333334,19.5305833333,13.8340833333,10.3501666667,13.0374387255
728.80,8.3645,46.4697971014,12.8113333333,40.5475833333,22.8728333333,9.94858333333,9.64116666666,8.90175000001,7.39716666667,9.81433333334,19.5061666666,13.96725,10.4001666667,13.0936348039
729.12,8.10533333333,46.1161304348,12.6014166666,40.1744166667,22.603,9.62450000001,9.33666666667,8.71025000001,7.131,9.61308333334,19.1930833333,13.7806666667,10.1908333333,12.7782696078
729.44,8.12108333334,46.2641304348,12.5993333333,40.2595,22.7068333333,9.62466666667,9.27725,8.83133333334,7.26591666667,9.57258333333,19.2571666667,13.7635,10.28125,12.7755416667
729.76,8.216,46.3486630435,12.6931666667,40.35,22.6490833333,9.65375,9.28483333333,8.97741666667,7.4375,9.61166666667,19.3175833334,13.839,10.32875,12.8526838235
730.08,8.465,46.3351485507,12.836,40.2123333333,22.7360833333,9.84675,9.34699999999,9.14641666667,7.59466666667,9.76091666666,19.37125,13.945,10.4175833333,13.0379411765
730.39,8.46291666667,46.25475,12.9114166667,40.3405,22.731,9.86883333334,9.28975000001,9.11066666667,7.5465,9.79266666668,19.3453333333,13.9575833333,10.3813333333,13.0693872549
730.71,8.43408333333,46.268884058,12.8433333333,40.2666666667,22.6489166667,9.86833333334,9.26541666667,9.0505,7.46608333333,9.836,19.2765,13.8438333333,10.3533333333,13.0706176471
731.03,8.41875,46.2988623188,12.947,40.4064166667,22.7645,9.89708333333,9.21766666667,9.13616666666,7.46983333333,9.89716666667,19.3255,13.8313333333,10.4246666667,13.0590245098
731.35,8.23858333334,46.1362173913,12.76225,40.1700833334,22.6736666666,9.78825,8.98499999999,8.98499999999,7.25933333334,9.73133333334,19.1500833334,13.67925,10.3035833333,12.8301960784
731.67,8.0325,45.9749673913,12.61275,40.0115,22.58975,9.64624999999,8.78175,8.84591666666,7.01283333333,9.57616666666,19.0218333333,13.4770833333,10.17225,12.6945098039
731.98,8.11258333333,46.1153550725,12.751,40.13825,22.6845833334,9.84866666667,8.94483333334,8.97866666666,7.06733333333,9.72974999999,19.2293333333,13.6019166667,10.3978333333,12.9695049019
732.30,8.29941666667,46.1784166667,12.8885833333,40.2973333333,22.80625,10.1064166667,9.14625,9.14633333334,7.20916666667,9.87075,19.3261666667,13.6525,10.61575,13.112125
732.62,8.66525,46.5190507246,13.2005833333,40.7375833333,23.2005833334,10.4304166667,9.52216666667,9.46141666666,7.48383333333,10.2141666667,19.7155833333,13.9665833333,10.946,13.5461470588
732.94,8.7085,46.6678297102,13.2751666666,40.7785833333,23.3159166667,10.3965,9.58874999999,9.39749999999,7.48175,10.2320833333,19.6983333333,13.9850833333,10.9783333333,13.6742083333
733.25,8.605,46.5632934783,13.0628333333,40.7060833333,23.3193333333,10.34025,9.51316666668,9.23775,7.31458333333,10.1304166666,19.6709166667,13.9340833333,10.9028333333,13.5815514706
733.57,8.54825,46.6465543478,13.0076666666,40.8661666667,23.2491666667,10.2830833333,9.44133333332,9.10225000001,7.26683333333,10.0406666667,19.7185,13.9954166667,10.8430833333,13.5673627451
733.89,8.45133333333,46.5062137681,12.8660833333,40.6484166667,23.14575,10.20375,9.36341666666,8.90533333333,7.20708333333,9.93941666667,19.553,13.99025,10.6299166667,13.4344705883
734.21,8.73825,46.7511485507,13.1235833334,41.0985,23.5709166667,10.4248333333,9.69291666667,9.17158333332,7.399,10.16925,19.854,14.2973333333,10.9646666667,13.6665171569
734.52,9.05433333334,46.9918731884,13.2699166666,41.2810833333,23.7455,10.6025833333,9.93575,9.36483333333,7.57075,10.44425,20.0841666666,14.53075,11.2216666667,13.8473897059
734.84,9.17616666667,47.1828115942,13.3079166667,41.4500833334,23.8791666667,10.7515833334,10.1019166667,9.52441666666,7.76416666667,10.5923333334,20.2886666667,14.6305833333,11.36525,13.9623455882
735.16,9.21983333333,47.1926992753,13.3919166666,41.53875,24.0355833333,10.7238333333,10.18,9.54916666667,7.85216666667,10.6351666667,20.4030833334,14.7725,11.4499166667,14.1117720588
735.48,9.12925,47.2315615942,13.2915,41.4555833333,24.046,10.4966666667,10.1254166667,9.32941666668,7.74408333333,10.5033333333,20.3665,14.7456666667,11.2569166667,13.9201691177
735.79,8.83675,47.0190181159,12.9015,41.1835,23.7866666667,10.2135,9.701,8.97066666668,7.36258333333,10.1750833333,20.087,14.5026666667,11.0143333333,13.5694460784
736.11,8.641,46.8793514492,12.7306666667,41.0441666667,23.6956666667,10.1428333333,9.59175,8.88683333333,7.3185,9.96141666666,19.9573333334,14.2785833333,10.9144166667,13.3820857843
736.43,8.77475,46.5506630435,12.7516666667,40.8116666666,23.6758333333,10.3195,9.66425,9.02983333332,7.368,9.96550000001,19.9885833333,14.3564166667,11.02075,13.3942107843
736.74,8.71833333333,46.4293224638,12.61425,40.634,23.4969166667,10.19825,9.54816666667,8.99941666667,7.25908333333,9.88241666667,19.7810833334,14.1816666666,10.922,13.2905
737.06,8.60758333333,46.1426992753,12.5324166667,40.4169166667,23.41125,10.0926666667,9.53466666667,8.94899999999,7.17575,9.83891666666,19.6135833333,13.948,10.7984166667,13.1421936275
737.38,8.8,46.0684565217,12.56775,40.508,23.5425833333,10.21375,9.77466666667,9.18166666667,7.36791666666,10.0,19.8919166667,13.9931666667,10.99325,13.3173039215
737.69,8.605,45.7695108696,12.4109166666,40.2101666667,23.1850833334,10.05475,9.59133333334,9.01141666666,7.24208333333,9.77400000001,19.7124166667,13.7968333333,10.6848333333,13.1714509804
738.01,8.48575,45.5966775362,12.38625,40.12075,23.1853333334,10.0866666667,9.61066666666,9.03475,7.24041666667,9.70183333333,19.6903333334,13.7773333334,10.6420833333,13.2712720588
738.33,8.55591666667,45.4544384058,12.5159166666,40.19075,23.129,10.125,9.77741666667,9.09400000001,7.223,9.71616666668,19.7095,13.82825,10.6698333333,13.4388333333
738.64,8.68533333333,45.6209963768,12.6441666667,40.28425,23.1476666667,10.4309166667,9.97908333333,9.27541666667,7.49116666667,9.93158333334,19.7245833334,13.9108333334,10.7054166667,13.5181568628
738.96,8.70425,45.6222608696,12.6455,40.40375,23.0951666666,10.461,9.86474999999,9.27991666667,7.52091666667,9.98991666668,19.6250833333,13.84025,10.6591666667,13.6004362745
739.28,8.83283333333,45.9038695652,12.8598333333,40.5344166667,23.3958333333,10.5175,10.0270833333,9.46325,7.75808333333,10.0890833333,19.8845,14.093,10.7810833333,13.8905931373
739.59,8.89508333333,45.8040942029,12.9626666667,40.4050833333,23.2713333333,10.5548333333,10.0344166667,9.46141666667,7.71166666667,10.1564166667,19.7720833334,14.1369166667,10.7435,13.9015171568
739.91,8.86341666667,46.0647536232,12.9064166667,40.67625,23.3650833333,10.5543333333,10.0033333333,9.39858333333,7.66066666667,10.1994166667,19.689,14.2095,10.62925,13.9172720588
740.23,9.058,46.2604601449,13.1455,40.8785833333,23.68775,10.8915833333,10.27325,9.629,7.885,10.441,19.9589166666,14.446,10.79,14.1275563725
740.54,9.13658333333,46.4192391305,13.1956666667,41.1335833334,23.8334166667,10.927,10.3773333333,9.68883333333,7.99616666667,10.547,20.07075,14.5175,10.7884166667,14.2241936275
740.86,9.16533333333,46.6403876812,13.2708333333,41.3105,23.9584166667,10.9435,10.2581666667,9.67266666667,8.02125,10.5361666667,20.0940833333,14.5445,10.807,14.253995098
