wavelength,Back_TiaObsf,Belly_TiaObsf,Breast_TiaObsf,Crissum_TiaObsf,Crown_TiaObsf,DorTail_TiaObsf,Rump_TiaObsf,Throat_TiaObsf,WingTip_TiaObsf
571.13,14.1081333333,47.5488666667,26.2422666667,40.8966666667,12.8103333333,15.2053285714,15.1897333333,27.0343333333,13.8936
571.47,14.1435333333,47.5796666667,26.2292,40.9619333333,12.8289333333,15.2539285714,15.2346,27.0327333333,13.9160666667
571.81,14.1298666667,47.6320666667,26.2352666667,40.9816,12.8271333333,15.2550857143,15.2088666667,27.0205666667,13.8998666667
572.15,14.1064,47.6374666667,26.1952666667,40.9429333333,12.8003333333,15.2115333333,15.1896,27.0023,13.8473333333
572.49,14.1103333333,47.6624666667,26.2190666667,40.9793333333,12.8326,15.2153523809,15.2206,26.9956333333,13.87
572.83,14.1829333333,47.7032666667,26.2668666667,41.0558,12.8799333334,15.2547904762,15.2826,27.0448,13.9321333333
573.17,14.1946,47.7096666667,26.2708666667,41.0769333333,12.8836666667,15.279747619,15.3086666667,27.0470333333,13.9438
573.51,14.2378,47.7786666667,26.3076,41.1197333333,12.9631333333,15.3425238095,15.3879333333,27.1258,13.9925333333
573.85,14.2847333333,47.8758,26.3562666667,41.197,13.0131333333,15.4019571428,15.4596,27.1833333333,14.0516666667
574.19,14.3037333333,47.8844666667,26.3543333333,41.2113333333,12.9976,15.4125714286,15.4738666667,27.1948333333,14.0498
574.53,14.3103333333,47.8780666667,26.3948,41.2101333333,13.0258,15.4336095238,15.4887333333,27.2338,14.0653333333
574.87,14.312,47.8392,26.3808666666,41.2018666667,13.0245333333,15.4263047619,15.4958666667,27.268,14.0775333333
575.21,14.3764,47.8339333333,26.4184666667,41.2458,13.0503333333,15.4793238095,15.5334666667,27.3107333333,14.1291333333
575.55,14.396,47.8256666667,26.3783333333,41.239,13.0283333333,15.4975809524,15.5168666667,27.3166666667,14.1211333333
575.89,14.3981333333,47.8589333333,26.3971333333,41.2316,13.0496666667,15.5129809524,15.5394,27.3543666667,14.1344
576.22,14.4164,47.92,26.435,41.2753333333,13.0748666667,15.554747619,15.5712666666,27.4203,14.1428666667
576.56,14.4694,47.9383333333,26.4834666667,41.3313333333,13.0988,15.6429666667,15.5908666667,27.4671,14.1689333333
576.90,14.4499333333,47.8521333333,26.4694,41.2552,13.067,15.6137904762,15.5656666667,27.4447,14.1521333333
577.24,14.4928666667,47.9094,26.5690666667,41.3436,13.1216666667,15.6539380952,15.6133333333,27.5553666667,14.1864
577.58,14.5396666667,48.0154666667,26.6128,41.4325333333,13.1565333333,15.7021333333,15.6514666667,27.5851333333,14.2163333333
577.92,14.6466,48.1584666667,26.7443333333,41.56,13.2498666667,15.801252381,15.7407333333,27.7089,14.3316
578.26,14.6375333333,48.1691333333,26.7676666667,41.5803333333,13.2937333333,15.8364,15.7568666667,27.7586666667,14.3557333333
578.60,14.5994,48.1599333333,26.7677333333,41.5602,13.2947333333,15.8417571429,15.7557333333,27.7811333333,14.3346
578.94,14.6322666667,48.2072,26.792,41.6313333333,13.3374,15.9338809524,15.8117333333,27.8609,14.4080666667
579.28,14.6894666667,48.1632,26.8417333333,41.6751333333,13.3707333334,15.9744095238,15.8765333333,27.9002,14.4711333333
579.61,14.641,48.1092666667,26.8301333333,41.6055333333,13.3432,15.9068476191,15.8533333333,27.8559333333,14.4504666667
579.95,14.6709333333,48.1607333333,26.8642,41.6723333333,13.3744,15.9325095238,15.8497333333,27.8935666667,14.4534
580.29,14.6419333333,48.1389333333,26.7680666667,41.637,13.3461333333,15.8978952381,15.7936,27.8508333333,14.4364
580.63,14.5844666667,47.9726666667,26.6642,41.5366,13.2958666667,15.8566142857,15.7276,27.8158666667,14.4081333333
580.97,14.5676666667,47.9870666667,26.6654,41.5944666667,13.2992666667,15.8858333333,15.7362,27.8282,14.3809333334
581.31,14.5501333333,48.0302,26.6735333333,41.5940666667,13.2816666667,15.8600857143,15.7082,27.8372333333,14.3664666667
581.65,14.5513333333,48.0339333333,26.6602666667,41.6156666667,13.2468,15.8433333334,15.6999333333,27.7991,14.3774
581.98,14.4731333333,47.9212,26.558,41.5252,13.1523333333,15.748752381,15.5798666667,27.6816333333,14.268
582.32,14.4636666667,47.9357333334,26.5413333333,41.5233333333,13.136,15.7434238095,15.5746666667,27.6916333333,14.2463333333
582.66,14.4981333333,48.0057333333,26.5253333333,41.6206,13.1542666667,15.7736857143,15.5964666667,27.7501666667,14.2704666667
583.00,14.5242,48.0053333333,26.5454666667,41.6116,13.1699333334,15.7946714286,15.6556666667,27.7824,14.3149333333
583.34,14.5328,47.9304666667,26.4998,41.5626666667,13.2041333333,15.8442285714,15.6722666667,27.7797333333,14.3671333333
583.68,14.5793333333,48.0352666667,26.6013333333,41.6641333333,13.2808,15.9071,15.7168,27.9046666667,14.4085333333
584.01,14.5683333333,47.9910666666,26.5413333333,41.5937333333,13.2758,15.9002380952,15.7166,27.9031,14.4048
584.35,14.5892,47.9496666667,26.5118666667,41.5886,13.2866666667,15.9330571429,15.7346,27.8921,14.4236
584.69,14.6917333333,48.0087333333,26.5988666667,41.691,13.3646,16.0129571428,15.8346666667,28.0049666667,14.4938666667
585.03,14.7915333333,48.0571333333,26.7122,41.7694,13.4214666667,16.1091523809,15.9176666667,28.1058333333,14.5657333333
585.37,14.798,48.1518666667,26.7347333333,41.8409333333,13.4886666667,16.149752381,15.9366666667,28.1671333333,14.5856
585.70,14.7779333333,48.1956666667,26.8128,41.8935333333,13.5190666667,16.145852381,15.9500666667,28.2121,14.5854
586.04,14.745,48.2201333333,26.7898,41.9208,13.5014666667,16.1504238095,15.9288666667,28.2134333333,14.5807333333
586.38,14.7596666667,48.2438,26.8926666667,41.9815333333,13.4678666667,16.1255857143,15.9491333333,28.2359,14.5558
586.72,14.7976666667,48.2599333333,26.9054,41.9819333334,13.454,16.1318619048,15.9804,28.1876333333,14.5957333334
587.06,14.9299333333,48.2943333333,27.0464666666,42.0857333333,13.5479333333,16.2363714286,16.0783333333,28.2280333333,14.6605333333
587.39,14.9207333333,48.4052,27.0364,42.1374,13.5470666667,16.2019380952,16.0926,28.2257333333,14.6574666667
587.73,14.9007333333,48.459,27.0453333333,42.1515333334,13.5350666667,16.1881904762,16.0914666667,28.2019333333,14.668
588.07,14.9487333333,48.5837333333,27.1203333333,42.2281333333,13.5972,16.2503238095,16.1422666667,28.2855666667,14.7398666667
588.41,15.0162666667,48.6322,27.1738666667,42.3044666667,13.5994666667,16.2766571429,16.1896,28.2876,14.7720666667
588.74,15.0260666666,48.6846,27.1808666667,42.2970666667,13.5786,16.2995428571,16.1912,28.2872333333,14.7616666666
589.08,15.0694666667,48.7858666667,27.2502666666,42.376,13.5967333333,16.3117476191,16.2472,28.3456,14.7883333333
589.42,15.0532666667,48.8465333333,27.2462,42.3686666667,13.6173333333,16.3301285714,16.2396,28.3537666667,14.7620666667
589.76,15.0544,48.8949333333,27.2569333333,42.4346666667,13.6403333333,16.3109857143,16.2626666667,28.3636666667,14.739
590.09,15.0128,48.9216666667,27.2372666667,42.4505333333,13.6136,16.2847142857,16.2363333333,28.3855666667,14.7317333333
590.43,15.1227333333,48.9154666667,27.3109333333,42.5277333333,13.6798,16.3715666667,16.2884666667,28.4698333333,14.8115333334
590.77,15.0954666667,48.9165333333,27.2998,42.514,13.6883333333,16.4135285714,16.2854666667,28.4428,14.7765333333
591.11,15.0364666667,48.8454666667,27.2466,42.4214666667,13.6714666667,16.3524714286,16.2574,28.3551666667,14.7344666667
591.44,15.0494666667,48.8652666667,27.2944,42.4427333333,13.727,16.3969190476,16.2537333333,28.4214666667,14.7562
591.78,15.1292,48.8802,27.3444666667,42.4792666667,13.7483333333,16.4444238095,16.3144666666,28.4623333333,14.815
592.12,15.1329333333,48.9208666667,27.3499333333,42.4543333333,13.7764666667,16.4990809524,16.3349333333,28.4361666667,14.8478666667
592.46,15.1904,48.9822,27.3732666666,42.5376,13.7932,16.533,16.3729333333,28.4812333333,14.9092666667
592.79,15.1808666667,48.9382,27.3596,42.447,13.7642,16.555652381,16.3468,28.4693,14.9408666667
593.13,15.1091333333,48.8405333333,27.2061333333,42.3358666667,13.6784666667,16.4461047619,16.2748,28.3694333333,14.8737333334
593.47,15.0388,48.8000666667,27.1407333333,42.2822,13.6174666667,16.3970666667,16.2569333333,28.3011333333,14.7992
593.80,15.0415333333,48.7423333333,27.1429333333,42.2744,13.6192,16.3677714286,16.2236,28.3231333333,14.7851333334
594.14,15.144,48.8330666667,27.262,42.3758666667,13.6859333333,16.4377095238,16.3225333333,28.4328666667,14.862
594.48,15.1178,48.8067333333,27.2036,42.287,13.6532,16.4076761905,16.3205333333,28.3693,14.8532666667
594.81,15.0693333333,48.7649333333,27.1457333333,42.2274666667,13.6068666667,16.346447619,16.2896666667,28.2715,14.7954
595.15,15.1002666667,48.7145333333,27.1906,42.2628666667,13.6381333334,16.3691571429,16.2883333333,28.2856333333,14.8126
595.49,15.1254666667,48.6926,27.1982666667,42.2282666667,13.6618,16.4096333334,16.3457333333,28.2659666667,14.8426
595.82,15.1135333333,48.7601333333,27.1986666667,42.2623333333,13.6472666667,16.4395190476,16.3778666667,28.2519333333,14.7846666667
596.16,15.1244,48.7833333333,27.273,42.2617333333,13.6763333333,16.4846095238,16.4121333333,28.2387333333,14.7893333333
596.50,15.198,48.8334,27.3705333333,42.2999333333,13.7564666667,16.583047619,16.4789333333,28.3213333333,14.8651333333
596.83,15.3116,48.9858,27.4662,42.4504,13.8383333333,16.7234238095,16.5744666667,28.4285333333,14.9764
597.17,15.287,48.9486,27.4203333333,42.4264666667,13.7986666667,16.7200428572,16.5654,28.3866,14.9522666667
597.51,15.299,48.9465333333,27.4269333333,42.4504,13.8222,16.7490238095,16.5585333333,28.4219666667,14.9600666667
597.84,15.3601333333,48.9920666667,27.4510666667,42.5384,13.8911333333,16.7973619047,16.5906666667,28.5114666667,14.9961333333
598.18,15.3384,48.9499333333,27.4038666667,42.4838666667,13.8670666667,16.7936095238,16.6022,28.4875333333,14.9704
598.52,15.3608,49.053,27.4511333334,42.5602666667,13.9043333333,16.8302285714,16.6462666667,28.5624333333,14.9736666667
598.85,15.4482666667,49.0626666667,27.5361333334,42.633,13.9946,16.881652381,16.7198,28.6821333333,15.0978
599.19,15.5062666667,49.1922666667,27.6144666667,42.7894,14.0768,16.9413047619,16.7693333333,28.7880333333,15.1723333333
599.53,15.4576,49.1861333333,27.5893333333,42.7831333333,14.0242,16.876947619,16.7207333333,28.7571666667,15.1236666667
599.86,15.4288666667,49.134,27.5734666667,42.6809333333,14.0379333333,16.8273095238,16.7064666667,28.7393,15.1421333333
600.20,15.3944,49.1183333333,27.5144666667,42.6965333333,14.0086,16.7924904762,16.6334666667,28.7327,15.0866
600.53,15.4129333333,49.1337333333,27.5299333333,42.7197333333,13.9868,16.7991666667,16.6891333333,28.7521666667,15.1033333333
600.87,15.3886,49.1003333333,27.5303333333,42.6480666667,14.017,16.8539142857,16.7098,28.6926333333,15.1430666667
601.21,15.4493333333,49.2425333333,27.5862666667,42.7786,14.0770666667,16.8740285714,16.7452666667,28.8005,15.1949333333
601.54,15.3894666667,49.1281333333,27.5317333333,42.7055333333,14.0159333333,16.8174380952,16.6808666667,28.6936,15.1945333333
601.88,15.3090666667,49.1223333333,27.4971333333,42.6779333333,13.9562666667,16.7874095238,16.6154,28.6022666667,15.0836666667
602.21,15.2818666667,49.0794666667,27.4550666667,42.5917333333,13.9200666667,16.8131761905,16.6336,28.6026,15.0475333333
602.55,15.3485333333,49.1405333333,27.518,42.6846,13.9978666667,16.8946714286,16.7157333333,28.6151666667,15.0949333333
602.88,15.3151333333,49.1716,27.5246,42.6994,13.9262,16.8697285714,16.7158,28.584,15.0256666666
603.22,15.3931333333,49.2851333333,27.6169333333,42.7666,14.0019333333,16.9693476191,16.8006666667,28.6228,15.1170666667
603.56,15.427,49.3972,27.6726666667,42.8157333333,14.0388,17.043347619,16.8459333333,28.6827,15.1844
603.89,15.4776,49.5182666667,27.7308666667,42.9214666667,14.0702,17.0947047619,16.896,28.7567,15.2346666667
604.23,15.4316666667,49.4740666667,27.7035333333,42.886,14.0106666667,17.0673714286,16.8506,28.7115333333,15.1657333333
604.56,15.3954,49.4424666667,27.6403333333,42.847,13.9602,17.0233333333,16.807,28.6746333333,15.0874
604.90,15.4538,49.4489333333,27.6348,42.8676666666,13.9754666667,17.0530428572,16.8290666667,28.7247333333,15.1613333333
605.23,15.4616666667,49.4928,27.7063333333,42.9389333333,13.9829333334,17.0492761905,16.8235333333,28.7357666667,15.1774
605.57,15.4057333333,49.4170666667,27.627,42.8022,13.8968666666,16.9935380952,16.7614,28.7100666667,15.1436666667
605.90,15.3519333333,49.2904,27.5652666667,42.6988,13.8722,16.9666619048,16.7021333333,28.6656333333,15.0988
606.24,15.3468,49.3620666666,27.5382,42.7422666667,13.8726,16.9540857143,16.7108666667,28.7501,15.1085333333
606.58,15.3266666667,49.2236,27.499,42.6916,13.8624666667,16.8881952381,16.6776666667,28.6901,15.0504666667
606.91,15.3469333333,49.1767333333,27.5480666667,42.6533333334,13.8644666667,16.9117142857,16.6978666667,28.7281666667,15.0898666667
607.25,15.4654666667,49.2766,27.6506,42.708,13.9735333333,17.0316619048,16.7968666667,28.8671666667,15.2083333333
607.58,15.5661333333,49.3338,27.7777333333,42.7422666666,14.0802,17.1367428571,16.8946,29.024,15.3091333333
607.92,15.5456,49.3208,27.8091333333,42.7504666667,14.0928,17.1522333333,16.911,29.0385,15.3115333333
608.25,15.5997333333,49.3314666667,27.8012666667,42.7321333333,14.1350666666,17.2062095238,16.9545333333,29.0856666667,15.3733333333
608.59,15.6421333333,49.4598666666,27.9028,42.8752666667,14.2066,17.2937333333,17.0224666667,29.1973666667,15.4187333333
608.92,15.6855333333,49.4332666667,27.8594,42.8654,14.2328666667,17.349252381,17.0459333333,29.2257666667,15.49
609.26,15.6634666667,49.2806666667,27.8492,42.7863333333,14.2195333333,17.3609857143,17.0223333333,29.1811333333,15.4588
609.59,15.6773333333,49.2395333333,27.8387333333,42.7579333333,14.1708666667,17.3940380952,16.9948666667,29.1850666667,15.4596
609.93,15.5837333333,49.1411333333,27.7124666667,42.639,14.072,17.3256666667,16.8874,29.1342666667,15.3349333333
610.26,15.52,48.9842666666,27.6126666667,42.5333333333,14.0555333333,17.3238857143,16.8140666667,29.0863,15.299
610.60,15.4341333333,48.9066666667,27.509,42.4886,13.9918,17.2794571429,16.7441333333,29.0295,15.2102666667
610.93,15.4161333333,48.8475333333,27.4569333333,42.3916666667,13.9815333333,17.2870952381,16.7303333333,29.0168,15.1656
611.27,15.4174,48.7676666667,27.398,42.3156,13.9349333333,17.2999571429,16.6954666667,28.9943,15.1496666667
611.60,15.3946,48.5649333333,27.2758,42.1862,13.8818666667,17.2710380952,16.6426,28.9137333333,15.1233333333
611.93,15.4003333333,48.6584,27.3324,42.26,13.9132,17.2888142857,16.6669333333,28.9926333333,15.1337333333
612.27,15.426,48.6302,27.3372,42.2467333333,13.9369333333,17.3189476191,16.6975333333,29.0253333333,15.1676
612.60,15.4131333333,48.692,27.3592666667,42.2647333333,14.007,17.3555238095,16.7298,29.0729,15.1983333334
612.94,15.5064666667,48.7586,27.4482666667,42.4429333333,14.1175333333,17.4508,16.8531333333,29.1457333333,15.2856666667
613.27,15.4791333333,48.7793333333,27.4789333333,42.4947333333,14.0263333333,17.4033904762,16.8468666667,29.0568333333,15.2558
613.61,15.604,48.866,27.5892,42.5906666667,14.1066666667,17.5166761905,16.9245333333,29.1518666667,15.3986666667
613.94,15.6518666667,48.9757333333,27.6639333333,42.6959333333,14.1673333333,17.5555285714,16.9938666667,29.2227333333,15.4690666667
614.28,15.6374,49.0142666667,27.7162,42.7812,14.1854,17.5755428571,17.0368666667,29.2653,15.4931333333
614.61,15.7254,49.2088,27.8512,42.9604666666,14.2642,17.6215904762,17.1540666667,29.3422666667,15.5857333334
614.94,15.7996666667,49.2244,27.963,43.0131333333,14.3224,17.6795666667,17.256,29.3359666667,15.6368
615.28,15.7372,49.2254666667,27.9062666667,42.9940666667,14.2508,17.5970714286,17.1776,29.2605,15.5611333333
615.61,15.8130666667,49.2736,27.9490666667,43.0918,14.2784,17.6429047619,17.2489333333,29.3233666667,15.5758666667
615.95,15.8078,49.2920666667,27.966,43.0594666667,14.2890666667,17.640947619,17.2686,29.3682333333,15.5934
616.28,15.8605333333,49.4100666667,27.9737333333,43.0988666667,14.3651333333,17.6855476191,17.3349333334,29.4399333333,15.6320666667
616.61,15.867,49.3955333333,27.9509333333,43.0658666666,14.3605333333,17.6829047619,17.3369333333,29.4141666667,15.6248
616.95,15.9069333333,49.4134666667,27.9824,43.1420666667,14.3515333333,17.6993761905,17.3348666667,29.4232666667,15.6477333333
617.28,15.9624666667,49.5083333333,27.9994666667,43.1758666667,14.3914666667,17.6879714286,17.3602,29.4641333333,15.6588
617.62,15.9776666667,49.5896666667,28.0285333333,43.2360666666,14.4593333333,17.732552381,17.3794666667,29.5266333333,15.6504
617.95,15.936,49.6321333333,27.9616666667,43.2673333333,14.4150666667,17.725747619,17.36,29.5610333333,15.5901333333
618.28,16.0406666667,49.8042666667,28.1412666667,43.4216666667,14.5090666667,17.8487095238,17.4601333333,29.6771333333,15.6642666667
618.62,16.0165333333,49.8805333333,28.156,43.4326,14.5112666667,17.8820952381,17.4338666667,29.6655333333,15.6958
618.95,16.1160666667,50.0329333333,28.2536,43.5826,14.6092,18.0161619047,17.4815333333,29.7437,15.7986
619.28,16.194,50.2036,28.3861333333,43.7486,14.6908,18.0904047619,17.5774,29.8540666667,15.8719333333
619.62,16.1446,50.1964,28.3691333333,43.7745333333,14.6716666666,18.0525904762,17.5452666667,29.8468333333,15.8378
619.95,16.1787333334,50.2512666667,28.3989333333,43.7986666667,14.7181333333,18.0938095238,17.6088666667,29.9315666667,15.8702666667
620.28,16.2092666667,50.2442,28.4763333333,43.8202,14.8037333333,18.2127714286,17.6738,30.0114666667,15.9294666667
620.62,16.1925333333,50.1322,28.4674,43.7482666667,14.7936666667,18.247347619,17.6408,29.9543666667,15.9622
620.95,16.2786,50.2484,28.5762,43.8014666667,14.8466,18.3188333333,17.6996666667,29.9581333333,16.0528
621.28,16.2210666667,50.1887333333,28.5220666667,43.7572666667,14.8073333333,18.2683285714,17.6582666667,29.8930666667,16.0262
621.62,16.2028666667,50.1287333333,28.4768,43.7229333333,14.7772666667,18.1944,17.6428,29.8706,16.0188666667
621.95,16.0818,49.941,28.3345333333,43.5296666666,14.6410666667,18.0298666667,17.5690666667,29.6572,15.9108666667
622.28,16.0732,49.8586,28.2864,43.4908666667,14.6395333333,18.0477285714,17.579,29.6526666667,15.9028
622.62,16.135,49.9798,28.3893333333,43.6008666667,14.7052666667,18.1073857143,17.6970666667,29.6810666667,15.9516
622.95,16.0655333333,49.9295333333,28.3171333333,43.5165333333,14.6439333333,18.0784809524,17.6515333333,29.5832666667,15.9308666667
623.28,16.0003333333,49.8926,28.2394,43.5402666667,14.5618666667,17.9717952381,17.6035333333,29.5067666667,15.8710666666
623.62,16.0503333333,49.9926,28.2619333333,43.6147333333,14.554,17.9891714286,17.6626,29.5992666667,15.8719333334
623.95,16.1015333333,49.9397333333,28.2227333333,43.6398666667,14.5868,17.9904095238,17.6831333334,29.6660333333,15.9086666667
624.28,16.0852666667,49.9152,28.1914,43.6138666667,14.5365333333,17.9580142857,17.7043333333,29.6629666667,15.8957333333
624.62,16.0942666667,50.0692,28.2398,43.7006,14.5376,18.0093666667,17.736,29.7004666667,15.8774
624.95,16.155,50.1534,28.3290666667,43.7748666667,14.5980666667,18.0350095238,17.7324666667,29.7716333333,15.8618
625.28,16.1476666667,50.1521333333,28.3664,43.7708666667,14.5930666667,18.0267285714,17.7195333333,29.7451,15.9027333333
625.61,16.1301333333,50.0912,28.3392,43.7052,14.5499333333,18.039952381,17.7044,29.752,15.9148666667
625.95,16.2192666667,50.1628,28.4249333333,43.7902666667,14.5940666667,18.1257047619,17.7615333333,29.8043666667,15.9564666667
626.28,16.2618,50.1866,28.4026,43.7382666667,14.6386,18.1729142857,17.7626,29.8091,15.9598
626.61,16.2668,50.1548,28.4215333333,43.674,14.6628666667,18.1556952381,17.7491333333,29.7677666667,15.9243333333
626.94,16.2422666667,50.1669333333,28.4606666667,43.6808,14.6362,18.1550285714,17.7236666667,29.7391666667,15.8978666667
627.28,16.3349333333,50.2979333333,28.534,43.7814,14.732,18.2377428571,17.7482666667,29.8191,15.9874
627.61,16.4092,50.3016,28.5782666667,43.8084,14.8134666667,18.2907190476,17.7967333333,29.9182,16.0586666667
627.94,16.4574666667,50.3449333333,28.6170666667,43.836,14.856,18.3942285714,17.874,29.9913333333,16.1725333334
628.27,16.5362666667,50.3379333333,28.6275333333,43.8658666667,14.9080666667,18.4654571429,17.9420666667,30.0400666667,16.2014
628.61,16.638,50.3951333333,28.6744,43.935,15.0194,18.5666809524,18.0044,30.1035666667,16.3097333333
628.94,16.62,50.4158,28.6559333333,43.9202,15.0248666667,18.5403952381,17.9549333333,30.0741666667,16.2575333333
629.27,16.6352,50.4214,28.7333333333,43.9841333333,15.028,18.6126,17.9849333334,30.1034666667,16.3050666667
629.60,16.633,50.5362,28.7496,44.0627333333,15.0301333333,18.6983952381,18.0023333333,30.1876666667,16.3879333333
629.94,16.5778,50.4600666667,28.6406666667,43.9755333333,15.009,18.6599047619,17.9741333333,30.1923,16.3464666667
630.27,16.5594,50.3789333333,28.6145333333,43.9496666667,14.9984666667,18.6907571429,18.0295333333,30.1513333333,16.3612666667
630.60,16.5744,50.3368666667,28.6308666667,43.9084666667,14.9777333333,18.7124666667,18.0214,30.0718333333,16.3411333333
630.93,16.585,50.3917333334,28.5606,43.9634,14.9654666667,18.716347619,18.02,30.1063666667,16.3062
631.26,16.5888666667,50.4885333333,28.5862666667,44.0184,14.9520666667,18.7029285714,17.9764666667,30.0976,16.2739333333
631.60,16.6254666667,50.6288666667,28.6767333333,44.0546,14.9856,18.706552381,17.9726,30.1916666667,16.2866
631.93,16.6402,50.615,28.6658,44.0450666667,15.004,18.6871952381,18.0062666667,30.2252,16.3166
632.26,16.7448,50.7201333333,28.7694666667,44.1372,15.0462666667,18.7239952381,18.0786,30.3144333333,16.3841333333
632.59,16.6764666667,50.6741333333,28.7582666667,44.1286,15.0284,18.6114714286,18.0572666667,30.2092666667,16.3462
632.92,16.6322666667,50.6116,28.7376,44.0745333333,14.9559333333,18.5520761905,18.0143333334,30.1364666667,16.2832666667
633.26,16.6362,50.6068666667,28.7419333333,44.0280666667,14.9531333333,18.5854619048,18.0035333333,30.1281333333,16.2783333333
633.59,16.664,50.6546,28.7963333333,44.0907333333,15.0358,18.6211571429,18.099,30.1793,16.3476666667
633.92,16.6748666667,50.5911333333,28.8348,44.0658,15.0555333333,18.6127428571,18.1118,30.144,16.3656
634.25,16.5797333333,50.4702,28.7468,43.9364666667,14.9870666667,18.5622523809,18.0608666667,30.0783333333,16.3470666667
634.58,16.4987333334,50.4729333333,28.6792,43.9222666667,14.9480666667,18.5418666667,18.0471333333,30.0050666667,16.3067333333
634.91,16.5011333333,50.4970666667,28.7613333333,43.9474666667,15.0165333333,18.6427857143,18.0806666667,30.0413666667,16.3663333333
635.25,16.3282,50.2992666667,28.505,43.72,14.8991333333,18.5165571429,17.9299333333,29.8362333333,16.2252666667
635.58,16.4051333333,50.397,28.5259333333,43.8456666667,14.9515333333,18.6462380952,17.9972666667,29.9217,16.2788
635.91,16.5831333333,50.5588,28.7136,43.9854666667,15.1439333333,18.8340428571,18.1475333333,30.0755333333,16.4942
636.24,16.6755333333,50.7090666667,28.7694666667,44.1765333333,15.2478666667,18.8940619048,18.2511333333,30.1951666667,16.5696
636.57,16.6160666667,50.6776666667,28.6792666667,44.1383333333,15.15,18.8277095238,18.1315333333,30.1420333333,16.4952666667
636.90,16.6760666667,50.6877333333,28.769,44.1772666667,15.1502,18.8995952381,18.1954666667,30.1838333333,16.5262666667
637.23,16.7856,50.6807333333,28.8406,44.1771333333,15.1858666667,18.9317904762,18.2452666667,30.2290333333,16.5435333333
637.56,16.8358666667,50.5266,28.8646666667,44.1270666667,15.1846666667,18.9569571429,18.2584666667,30.1973666667,16.5008
637.90,16.8956666667,50.5284666667,28.8704666667,44.2233333334,15.1814,18.9691380952,18.2933333333,30.2390666667,16.5517333333
638.23,17.0495333333,50.7232666667,29.0874666667,44.4538,15.2916,19.0770952381,18.4466666667,30.4311666667,16.6680666667
638.56,17.2026666667,50.685,29.1876666667,44.391,15.3796666667,19.1490857143,18.5344,30.5162333333,16.7973333333
638.89,17.1765333333,50.7248666667,29.1008,44.3970666666,15.3322,19.1314238095,18.4877333333,30.4685333333,16.742
639.22,17.0762666667,50.5890666667,29.0379333333,44.2014666667,15.2304,19.0525952381,18.3813333333,30.3582666667,16.6200666667
639.55,17.0810666667,50.5563333333,29.0651333333,44.2213333333,15.2232666667,19.0591904762,18.4129333333,30.3810666667,16.6626666667
639.88,17.0288,50.6364,29.0278666667,44.2206666667,15.2344666667,19.0257428571,18.3629333333,30.4081333333,16.6587333333
640.21,17.0200666667,50.7587333333,29.1047333333,44.3548666667,15.3280666667,19.1009142857,18.4216666667,30.4557666667,16.7148666667
640.54,17.0124,50.7796,29.1310666667,44.4004666667,15.3046,19.1002142857,18.3965333333,30.4856666667,16.7466
640.87,17.0347333333,50.9000666667,29.138,44.3882666667,15.3150666667,19.1383142857,18.4282666667,30.5365333333,16.6636
641.20,17.0776666667,50.8844666667,29.1850666667,44.4031333333,15.3863333333,19.1775,18.4466,30.6121,16.7279333333
641.53,16.9346666667,50.8300666667,29.0848,44.3592,15.2520666667,19.091847619,18.3266666667,30.5462666667,16.5496
641.87,16.9555333333,50.8459333333,29.0980666666,44.4164666667,15.246,19.1187666667,18.4082666667,30.6166666667,16.5533333333
642.20,17.0438666666,50.8496,29.1338,44.4233333333,15.3066666667,19.1661714286,18.4936666667,30.6261,16.5884666666
642.53,17.099,50.9241333333,29.1296,44.4476,15.3732,19.2375428572,18.5654,30.6192,16.6304
642.86,17.1222666667,50.9758666667,29.1796,44.4894666667,15.4041333333,19.3356761905,18.6170666667,30.6850666667,16.6917333333
643.19,17.1684,51.0054666667,29.1420666667,44.5131333333,15.4174666667,19.3922047619,18.6761333333,30.7553666667,16.7492
643.52,17.1987333333,51.083,29.1237333333,44.5158,15.4938,19.4239619048,18.7393333333,30.8095,16.7761333333
643.85,17.1279333334,50.8496,28.9954666667,44.3770666667,15.4593333333,19.3451142857,18.6408666666,30.6393333333,16.7783333333
644.18,17.1790666667,51.0626666667,29.0252,44.5114,15.5144,19.4797761905,18.7758666667,30.6875,16.8287333333
644.51,17.2427333333,51.1337333334,29.0662,44.5416,15.5994,19.525,18.8210666667,30.7732333333,16.8835333333
644.84,17.3004,51.1041333333,29.0944,44.5169333333,15.6662666667,19.5671285714,18.8238,30.7414666667,16.9313333333
645.17,17.4435333333,51.3046,29.2206666667,44.6947333333,15.7939333333,19.7430619048,18.9291333333,30.9469,17.123
645.50,17.5378666667,51.3555333333,29.3215333334,44.7459333333,15.8369333333,19.8205619048,18.9582,30.9946,17.1364666667
645.83,17.6382,51.4618,29.3517333333,44.8349333333,15.9873333334,19.8763761905,19.0609333333,31.0602666667,17.2082
646.16,17.749,51.5507333333,29.5772666667,44.9968,16.1084,19.9919952381,19.1627333333,31.2155,17.3178666667
646.49,17.8264666667,51.6706666667,29.6392,45.0977333333,16.1269333333,20.0515857143,19.2392666667,31.2399666667,17.4154666667
646.82,17.8919333333,51.8540666667,29.7796,45.2505333333,16.1606,20.1527571429,19.3021333333,31.4114666667,17.4551333333
