wavelength,Back_XenConf,Belly_XenConf,Breast_XenConf,Crissum_XenConf,Crown_XenConf,DorTail_XenConf,Rump_XenConf,Throat_XenConf,WingTip_XenConf
539.00,11.9558333333,22.9256666666,20.65175,18.1121666667,9.98441666668,9.65508333333,13.0134166667,17.4553333333,12.5361666667
539.34,11.9750833333,22.9351666667,20.664625,18.13525,10.0076666667,9.66824999999,13.0314583333,17.430375,12.5736666667
539.69,11.92525,22.9066666667,20.611125,18.085,9.95983333333,9.61366666666,12.9714166667,17.38375,12.5405
540.03,11.8968333333,22.8615833333,20.575,18.0358333333,9.93174999998,9.59033333334,12.9194166667,17.3649583333,12.5205833333
540.37,11.8629166666,22.8221666667,20.524375,18.0025833333,9.90183333333,9.57399999999,12.8971666667,17.336125,12.5115
540.72,11.84925,22.8029166667,20.5204166667,17.9994166667,9.88466666668,9.57633333332,12.88,17.3283333333,12.50725
541.06,11.8271666667,22.76775,20.507125,17.98875,9.85816666668,9.56741666666,12.8569166667,17.3007083333,12.4888333333
541.40,11.8435,22.7785833333,20.519625,18.012,9.85691666667,9.57541666666,12.862875,17.32525,12.5099166667
541.75,11.829,22.7830833333,20.519125,18.0295833333,9.83691666668,9.555,12.8599583334,17.3263333333,12.5118333333
542.09,11.8155,22.7733333334,20.5149166666,18.0285833333,9.81966666668,9.55058333333,12.8495,17.3250416667,12.5204166667
542.43,11.8126666666,22.771,20.5362916667,18.0635,9.80366666665,9.54900000001,12.868125,17.3188333333,12.5179166666
542.78,11.78925,22.73475,20.526125,18.07325,9.78091666668,9.52674999999,12.8582083333,17.31425,12.5103333333
543.12,11.77175,22.7328333333,20.528625,18.0876666667,9.76374999999,9.52641666667,12.8666666667,17.3488333333,12.5160833333
543.46,11.8103333333,22.76425,20.6112916667,18.1579166667,9.78866666667,9.56966666667,12.919875,17.405,12.5675
543.81,11.81325,22.7949166667,20.6514166667,18.204,9.7945,9.57216666667,12.957,17.4020833333,12.6041666667
544.15,11.8433333333,22.8290833333,20.710375,18.245,9.80816666668,9.58658333333,12.998125,17.4443333333,12.6155
544.49,11.8848333334,22.8625833333,20.7625416667,18.29425,9.84541666667,9.61741666668,13.050625,17.5158333333,12.6633333333
544.84,11.92325,22.9089166667,20.803,18.3213333333,9.8715,9.63225000001,13.0847083333,17.5542083333,12.70025
545.18,11.93225,22.9048333333,20.82925,18.3403333333,9.90425000001,9.65233333333,13.108875,17.592625,12.7150833333
545.52,11.9701666666,22.9394166667,20.882875,18.3794166666,9.95100000002,9.69858333333,13.1577083333,17.62725,12.7645833333
545.87,11.9971666667,22.97675,20.9079166667,18.41675,9.977,9.70191666666,13.1985833333,17.6814583333,12.78625
546.21,11.99725,23.0094166667,20.942875,18.4391666666,9.98908333333,9.70866666667,13.21725,17.7189166667,12.81575
546.55,12.0250833333,23.0955833333,21.0185416667,18.4951666667,10.0280833333,9.72791666667,13.2600416667,17.760375,12.86125
546.90,12.0771666667,23.1564166666,21.061625,18.5419166666,10.0799166667,9.76616666666,13.2981666667,17.78625,12.8984166667
547.24,12.05775,23.1181666667,21.0334583333,18.53525,10.0804166667,9.76041666667,13.2960833333,17.78,12.8474166667
547.58,12.0905833334,23.13875,21.0383333333,18.5409166666,10.0958333333,9.7815,13.3216666667,17.8001666667,12.85
547.92,12.0986666667,23.1605,21.0624166667,18.5739166666,10.1160833333,9.80008333333,13.3625416667,17.819125,12.88375
548.27,12.129,23.2235,21.0894583333,18.6399166667,10.1570833333,9.83466666668,13.40225,17.86125,12.9180833333
548.61,12.1195833333,23.2105833333,21.0987083333,18.6758333333,10.1546666667,9.83791666667,13.4119583334,17.8905,12.9149166667
548.95,12.1543333333,23.2365,21.1324583334,18.7176666667,10.1528333333,9.82925,13.4331666667,17.9097083333,12.93325
549.29,12.1338333333,23.2234166667,21.1059166667,18.7084166667,10.1473333333,9.80974999998,13.4319166667,17.890875,12.93
549.64,12.1391666667,23.2550833333,21.1576666667,18.7359166666,10.15875,9.83075,13.4717083333,17.88025,12.9296666667
549.98,12.1326666666,23.2741666667,21.1630833333,18.73975,10.1534166667,9.82283333333,13.4710416667,17.9085416667,12.93375
550.32,12.17825,23.2995,21.1552083334,18.7718333333,10.2034166667,9.87666666666,13.503625,17.9085833333,12.9656666667
550.66,12.18875,23.2649166667,21.1557916667,18.7695833333,10.2075833333,9.90125000001,13.52725,17.9184166667,12.9900833333
551.01,12.2459166667,23.3703333333,21.2213333333,18.831,10.2645,9.95866666667,13.583625,17.982125,13.0800833334
551.35,12.3105833333,23.4141666667,21.2987916667,18.8910833333,10.2921666667,10.0011666667,13.6519583334,18.0568333333,13.1558333333
551.69,12.343,23.43525,21.3285833333,18.9125,10.3396666667,10.0461666667,13.645375,18.0900416667,13.1978333334
552.03,12.2828333333,23.3826666666,21.3114583334,18.844,10.2700833333,9.979,13.57225,18.03125,13.1245833333
552.38,12.3010833333,23.4321666667,21.3622916666,18.87775,10.3104166667,10.01825,13.6139583334,18.0512916667,13.16575
552.72,12.275,23.4348333333,21.3406666667,18.85575,10.28175,9.99949999998,13.607375,18.049625,13.1575833333
553.06,12.2776666666,23.4216666667,21.387875,18.8880833333,10.2703333333,10.0060833333,13.6047083333,18.081125,13.134
553.40,12.2915,23.4051666667,21.3939583333,18.9011666667,10.272,10.01275,13.592,18.1225,13.1471666667
553.74,12.3169166667,23.3760833333,21.3906666667,18.89875,10.31275,10.0275,13.6094166667,18.12425,13.1461666667
554.09,12.2765,23.3469166667,21.3620416667,18.891,10.2828333333,9.98791666667,13.5947083333,18.1183333333,13.1293333333
554.43,12.2519166667,23.3219166667,21.3322916667,18.8925833333,10.2503333333,9.94883333332,13.5655,18.1243333333,13.0759166667
554.77,12.2060833334,23.2730833334,21.3075833333,18.83475,10.2024166667,9.88675000002,13.5417916667,18.109,13.0471666667
555.11,12.1711666667,23.26625,21.2709166667,18.84325,10.2114166667,9.86341666666,13.5063333333,18.082375,13.0331666667
555.45,12.1288333333,23.221,21.274375,18.8358333333,10.1584166667,9.83474999998,13.4925833333,18.06025,13.02375
555.80,12.1320833333,23.20825,21.2755416667,18.8521666667,10.168,9.83441666668,13.5337083333,18.0804583333,13.0634166667
556.14,12.1374166667,23.1835833333,21.279625,18.8345833334,10.1833333333,9.83574999999,13.5574166666,18.0651666667,13.0903333333
556.48,12.1605,23.2215833333,21.321375,18.8733333333,10.2323333333,9.8675,13.5602916667,18.0582916667,13.1435833333
556.82,12.1278333333,23.2239166666,21.2897083333,18.8383333333,10.2115833333,9.83158333334,13.5440416666,18.0105833333,13.1348333334
557.16,12.1256666667,23.2611666667,21.2902916667,18.836,10.2030833333,9.799,13.5377083333,17.9617083333,13.1479166666
557.50,12.1178333333,23.2783333333,21.3167083333,18.8538333333,10.1916666667,9.80816666667,13.5604166667,17.9849166667,13.1719166667
557.85,12.1784166667,23.3173333333,21.3953333333,18.9073333333,10.2150833333,9.85191666667,13.6260416667,18.0418333333,13.2105
558.19,12.221,23.4085833333,21.4900416667,18.9379166667,10.2615833333,9.88958333334,13.6787916666,18.0660416667,13.2815
558.53,12.2484166667,23.4348333333,21.4915833334,18.9866666667,10.3019166667,9.95658333332,13.671875,18.0575416667,13.30775
558.87,12.2850833333,23.505,21.5833333333,19.0313333333,10.3558333333,10.0243333333,13.7288333333,18.12025,13.3463333333
559.21,12.31175,23.5718333333,21.6040416667,19.0780833334,10.3830833333,10.029,13.743125,18.1486666667,13.3804166667
559.55,12.3490833334,23.6105,21.6271666667,19.1065,10.4315,10.064,13.7489583334,18.185875,13.4253333334
559.89,12.319,23.6151666667,21.6065,19.0985,10.3818333333,10.06675,13.7074583333,18.1825,13.385
560.23,12.3056666667,23.5836666667,21.5867083333,19.0550833333,10.37025,10.04575,13.6761666667,18.1727916667,13.3484166667
560.58,12.3821666667,23.6755833333,21.6705833333,19.1250833333,10.453,10.10025,13.7217916667,18.300125,13.4071666667
560.92,12.3638333333,23.66425,21.6626666666,19.0985833333,10.4643333333,10.137,13.6987916666,18.3223333333,13.4056666667
561.26,12.4115,23.7141666667,21.6793333334,19.1433333334,10.5046666667,10.1619166667,13.7183333333,18.351375,13.4528333333
561.60,12.3901666667,23.71775,21.6649583334,19.12125,10.494,10.167,13.668875,18.3350416667,13.4126666667
561.94,12.391,23.703,21.6520416666,19.13875,10.52875,10.1955,13.6682916667,18.3950833333,13.447
562.28,12.4411666667,23.736,21.6787916666,19.1738333334,10.55475,10.1985833333,13.6954166667,18.4529583333,13.5174166667
562.62,12.3938333333,23.667,21.6162916667,19.1455,10.508,10.1623333333,13.6477083333,18.3736666667,13.4859166667
562.96,12.37175,23.6368333333,21.5660416667,19.08975,10.5131666667,10.1448333333,13.6473333333,18.3525416667,13.4725833333
563.30,12.3216666667,23.6166666667,21.5260416667,19.0404166667,10.4595833333,10.0908333333,13.6104166667,18.3304166667,13.4144166667
563.64,12.3499166667,23.64925,21.5304166667,19.07325,10.4830833333,10.1086666667,13.5889583333,18.385125,13.4480833334
563.99,12.31,23.6613333333,21.5212083333,19.0735833333,10.4668333333,10.0989166667,13.574375,18.383,13.4465833334
564.33,12.2301666667,23.5529166667,21.4360833333,18.9525,10.3665,10.0675,13.4737083333,18.2481666667,13.3945833333
564.67,12.2445833334,23.5155833334,21.4275,18.9774166667,10.3421666667,10.0693333333,13.4656666666,18.2662083333,13.3918333333
565.01,12.2515833333,23.51375,21.451875,18.9515,10.3398333333,10.0945833333,13.4372083333,18.2139583333,13.39575
565.35,12.23475,23.5015833333,21.4302916666,18.9129166667,10.33,10.07375,13.4258333333,18.1771666667,13.4301666667
565.69,12.2139166667,23.4509166667,21.4292916667,18.87825,10.28675,10.05175,13.3912916667,18.1162083333,13.4055833334
566.03,12.2036666667,23.4384166667,21.4056666667,18.8571666667,10.2789166667,10.04275,13.37675,18.0869166667,13.3975833333
566.37,12.198,23.442,21.4145416666,18.853,10.28075,10.0381666667,13.40625,18.1379583333,13.39675
566.71,12.2965833333,23.5016666667,21.4684583334,18.915,10.3418333333,10.1100833333,13.4565833334,18.2084166667,13.4923333334
567.05,12.3035833333,23.5063333333,21.506375,18.9350833333,10.36225,10.1523333334,13.4756666667,18.2062916667,13.5179166666
567.39,12.3021666666,23.5406666667,21.5029583333,18.9190833333,10.3716666667,10.14075,13.5096666667,18.1537083333,13.5395833333
567.73,12.3341666667,23.5664166666,21.5450833333,18.9405,10.40325,10.1975833333,13.563,18.1790833333,13.55075
568.07,12.381,23.63175,21.589875,19.0085,10.4535,10.2274166667,13.6295,18.2152083333,13.59475
568.41,12.4131666667,23.6934166667,21.6478333333,19.0538333333,10.50575,10.2495,13.6780833333,18.2207083333,13.625
568.75,12.3695,23.64675,21.6092916667,19.0301666667,10.4586666667,10.19775,13.64675,18.21475,13.56225
569.09,12.3435833334,23.60875,21.5981666667,19.0313333333,10.44925,10.1833333333,13.617375,18.2447916667,13.5189166667
569.43,12.34475,23.6505,21.5792083333,19.0415,10.4204166667,10.1655833333,13.6030833333,18.2459583333,13.5004166667
569.77,12.3035,23.63975,21.6057916667,19.0205833333,10.3863333333,10.1439166667,13.5867916667,18.24925,13.4440833334
570.11,12.3223333333,23.6541666667,21.5934166667,18.9904166667,10.3793333333,10.1464166667,13.5408333333,18.2394583333,13.43475
570.45,12.2786666667,23.6193333333,21.567625,18.9718333333,10.3474166666,10.1431666667,13.526875,18.1946666667,13.3766666666
570.79,12.31325,23.6424166666,21.5775,19.0,10.3720833333,10.1609166667,13.5242916667,18.1924166667,13.41225
571.13,12.3350833333,23.63225,21.6094166666,19.03575,10.397,10.1811666667,13.537125,18.2290833333,13.4213333334
571.47,12.3743333334,23.6348333333,21.6123333333,19.056,10.4160833333,10.1755833333,13.53175,18.2541666667,13.48125
571.81,12.3543333334,23.62125,21.5745416667,19.0509166667,10.4163333333,10.1603333333,13.508125,18.2358333333,13.4933333333
572.15,12.3534166667,23.6208333333,21.5828333333,19.0404166667,10.418,10.1614166667,13.4924166666,18.230875,13.5316666667
572.49,12.3411666667,23.62225,21.6005833333,19.0484166667,10.4065833333,10.1546666667,13.4892916667,18.2221666667,13.5635833333
572.83,12.3718333333,23.6558333333,21.6247083333,19.057,10.4271666667,10.1674166667,13.5032916667,18.23725,13.61
573.17,12.3999166667,23.66525,21.6724583333,19.082,10.48725,10.1956666667,13.53675,18.254375,13.64025
573.51,12.4045,23.6665833333,21.64275,19.1071666667,10.4960833333,10.2141666667,13.5332083333,18.22075,13.669
573.85,12.3926666667,23.6374166667,21.62375,19.12725,10.4970833333,10.2030833333,13.52175,18.2024166667,13.6823333333
574.19,12.38075,23.6581666667,21.6510416667,19.12825,10.4794166667,10.19875,13.4903333333,18.1832916667,13.67125
574.53,12.375,23.6386666667,21.66,19.1090833333,10.4683333333,10.2015833333,13.4918333333,18.1810416667,13.6758333333
574.87,12.3415833333,23.61075,21.646625,19.0639166667,10.4295,10.1883333333,13.468,18.1540833333,13.6698333333
575.21,12.3243333333,23.60725,21.652125,19.064,10.4203333333,10.1881666667,13.4673333334,18.1522916667,13.6753333333
575.55,12.3565,23.6298333333,21.72425,19.09525,10.4485,10.2133333333,13.4814166667,18.198,13.6876666666
575.89,12.3343333333,23.6376666666,21.708625,19.07025,10.4331666667,10.21975,13.46775,18.1867916667,13.673
576.22,12.3766666667,23.7134166666,21.736,19.1173333334,10.4833333333,10.2705,13.528875,18.2632916667,13.7134166667
576.56,12.3976666667,23.7383333333,21.7660833333,19.1646666666,10.5148333333,10.2905833333,13.5774583334,18.2745833333,13.77125
576.90,12.3578333333,23.7505,21.721125,19.1445833333,10.4835833333,10.2665833333,13.5754583333,18.2705833333,13.7795
577.24,12.35825,23.7304166667,21.7322083333,19.139,10.4780833333,10.2601666667,13.6047083333,18.2877916667,13.7779166667
577.58,12.388,23.7645,21.8160416667,19.1636666667,10.4959166667,10.2830833333,13.6310833333,18.313,13.8168333334
577.92,12.3636666667,23.7529166667,21.800125,19.1485833333,10.4618333333,10.2339166667,13.62925,18.306875,13.80875
578.26,12.35025,23.7760833334,21.7942916667,19.2045833334,10.4610833333,10.2283333333,13.64875,18.3442916667,13.8106666667
578.60,12.35975,23.75825,21.7603333333,19.20375,10.4664166667,10.20225,13.6490833333,18.3610416667,13.7965833333
578.94,12.3529166666,23.754,21.7614166666,19.2049166667,10.45875,10.192,13.6397083333,18.32825,13.762
579.28,12.3476666667,23.7505833333,21.747375,19.2333333333,10.468,10.2125,13.6712916667,18.3564166667,13.76925
579.61,12.3324166667,23.7041666666,21.740625,19.2454166667,10.4394166667,10.1949166667,13.709,18.37,13.7856666667
579.95,12.3373333333,23.6778333333,21.7652916667,19.2578333333,10.4533333333,10.1969166667,13.7129166667,18.3565,13.8043333333
580.29,12.3419166667,23.6931666667,21.7910416666,19.2560833333,10.4696666666,10.24475,13.7265,18.3506666667,13.8125833333
580.63,12.2891666667,23.6113333334,21.7985833333,19.2643333333,10.4495,10.24775,13.70275,18.3127083333,13.7705
580.97,12.2931666667,23.643,21.835375,19.2495,10.4608333333,10.2294166667,13.7096666667,18.3262083333,13.7916666667
581.31,12.2214166667,23.5966666667,21.7724583333,19.2076666667,10.3880833334,10.22425,13.677,18.301125,13.7425833333
581.65,12.257,23.60725,21.8013333334,19.238,10.4324166667,10.2685,13.7224583333,18.3820416667,13.8085833333
581.98,12.2588333333,23.6074166667,21.8069166667,19.2125,10.4329166667,10.2655,13.7289583334,18.3450833333,13.82875
582.32,12.2683333334,23.6593333333,21.8544166666,19.272,10.4885,10.3144166667,13.7644583333,18.4069166667,13.8806666667
582.66,12.30225,23.7206666667,21.9233333333,19.36025,10.5134166667,10.357,13.8451666667,18.4825,13.93425
583.00,12.2400833334,23.6335,21.849625,19.2895833333,10.4156666667,10.2796666667,13.7909583333,18.4064166667,13.9113333333
583.34,12.2353333333,23.6138333334,21.8349583334,19.2763333333,10.4113333334,10.2673333333,13.7740833333,18.425625,13.8790833333
583.68,12.2323333333,23.625,21.828375,19.2685,10.3869166667,10.28475,13.76775,18.4370416667,13.9095
584.01,12.22575,23.599,21.803,19.29225,10.3899166667,10.2870833333,13.7963333333,18.4543333333,13.8825
584.35,12.3786666667,23.7379166667,21.9149583333,19.3849166666,10.4849166667,10.3868333333,13.9131666667,18.5920833333,14.0013333333
584.69,12.3975,23.761,21.9408333333,19.4424166667,10.4974166667,10.4531666667,13.9177083333,18.622875,14.0035
585.03,12.4304166667,23.8269166666,21.996375,19.4461666667,10.56625,10.439,13.9534166667,18.6304583333,14.0479166667
585.37,12.41575,23.8035,21.9617083333,19.46625,10.5675833333,10.4590833333,13.916875,18.6109166667,14.045
585.70,12.4236666667,23.7805,21.9781666667,19.47225,10.57575,10.4669166667,13.87425,18.6314166667,14.0391666667
586.04,12.4385833333,23.80675,22.0650416667,19.5098333333,10.55375,10.4821666667,13.9127083333,18.6032916667,14.0585833333
586.38,12.4068333334,23.7306666667,21.9711666666,19.4384166667,10.5435833333,10.4533333333,13.8605416667,18.52725,14.05475
586.72,12.5869166667,23.9530833333,22.1464583333,19.5943333334,10.6985,10.6251666667,14.0178333333,18.7244166667,14.2045
587.06,12.6144166666,23.9840833333,22.1166666666,19.6343333333,10.7615,10.6558333333,14.0280833333,18.7254166667,14.277
587.39,12.63625,23.9900833333,22.1333333333,19.6706666667,10.8090833333,10.6823333333,14.051375,18.7130416667,14.3033333333
587.73,12.5555833333,23.9143333333,22.073,19.5774166667,10.6970833333,10.5905,13.9185416667,18.6089166667,14.2400833334
588.07,12.4989166667,23.79325,21.9813333333,19.48,10.6291666667,10.5184166667,13.8260416666,18.5026666667,14.2114166667
588.41,12.524,23.81175,21.96475,19.4919166666,10.6765833333,10.53825,13.8493333333,18.5289166667,14.2755833333
588.74,12.5935833333,23.8738333333,22.0092916667,19.5835833333,10.7250833333,10.6201666667,13.9060833334,18.5888333333,14.3300833334
589.08,12.6301666667,23.89325,22.025625,19.5470833333,10.7306666667,10.5919166667,13.9095833333,18.5894583333,14.3451666666
589.42,12.6295,23.9019166666,22.0384583333,19.5333333334,10.7276666667,10.5993333333,13.9260833334,18.5695416667,14.35575
589.76,12.6194166667,23.8781666666,21.985125,19.4944166667,10.7220833333,10.5665,13.8555416667,18.5620416667,14.33725
590.09,12.619,23.8943333334,22.0094166667,19.4929166667,10.6885833333,10.541,13.8247083333,18.6024166667,14.2906666667
590.43,12.5105,23.76825,21.9328333333,19.3965,10.6074166667,10.4273333333,13.705875,18.4339166667,14.1844166667
590.77,12.5201666667,23.7809166667,22.003625,19.4201666667,10.629,10.4235833333,13.72375,18.431875,14.1799166666
591.11,12.4935833333,23.7615,21.9884166667,19.3371666666,10.5928333333,10.37,13.6935416666,18.4441666667,14.0835833333
591.44,12.5699166667,23.8356666666,22.0614166667,19.3765833333,10.6434166667,10.4205,13.7624583333,18.5278333333,14.1485
591.78,12.5518333333,23.9153333334,22.1134583333,19.3938333333,10.6479166667,10.4265833333,13.7674166667,18.5563333333,14.1781666667
592.12,12.4991666667,23.8701666667,22.1070416667,19.3125,10.5825833333,10.37325,13.71375,18.5089583333,14.124
592.46,12.4816666667,23.80325,22.0822916667,19.286,10.5388333333,10.3633333333,13.6848333333,18.4669166667,14.1060833333
592.79,12.4504166666,23.78575,22.1037916667,19.3226666667,10.53575,10.3811666667,13.6697916667,18.453,14.0928333333
593.13,12.474,23.80875,22.0879583333,19.3053333333,10.5581666667,10.4041666667,13.684,18.500375,14.1581666667
593.47,12.4895,23.7844166667,22.0720833333,19.292,10.5645,10.4268333333,13.6936666667,18.5325833333,14.1594166667
593.80,12.5046666666,23.78575,22.0938333333,19.28325,10.5635833333,10.4500833333,13.6901666667,18.5109583333,14.1829166667
594.14,12.52425,23.8273333333,22.1160833334,19.2990833333,10.5696666667,10.4623333333,13.7379583334,18.5675,14.2244166667
594.48,12.54675,23.88275,22.1707916667,19.2859166667,10.5406666667,10.4750833333,13.7290833333,18.5927916667,14.2574166667
594.81,12.6021666667,23.9061666667,22.18775,19.3555,10.5665833334,10.52575,13.7379166667,18.5790416667,14.3485833333
595.15,12.6008333333,23.869,22.153,19.3489166666,10.5793333333,10.5048333333,13.7026666666,18.55275,14.3583333333
595.49,12.5579166667,23.8238333333,22.114625,19.3075833333,10.5500833333,10.4488333333,13.6215416666,18.4834583333,14.2974166667
595.82,12.59225,23.89525,22.1556666667,19.35875,10.5771666667,10.45475,13.6442916667,18.48425,14.3265833333
596.16,12.5583333333,23.8726666666,22.1330416667,19.2970833333,10.57925,10.41575,13.61225,18.4795833333,14.3191666667
596.50,12.5616666667,23.8750833333,22.1165,19.2811666667,10.57025,10.4248333333,13.6085833333,18.494875,14.3111666667
596.83,12.5975833333,23.94925,22.1709166667,19.3553333333,10.6159166667,10.4738333333,13.6615,18.51575,14.3638333333
597.17,12.65075,23.99475,22.21625,19.4136666667,10.67025,10.5125833333,13.705,18.508,14.423
597.51,12.62025,23.9674166667,22.2087916667,19.3901666666,10.6766666667,10.4923333333,13.6818333333,18.4907916667,14.4319166667
597.84,12.5345,23.8885,22.13375,19.3231666666,10.6215,10.4339166667,13.5934166667,18.3723333333,14.3674166667
598.18,12.4975833333,23.832,22.0859583333,19.3170833333,10.592,10.4220833333,13.5747916667,18.3345,14.28875
598.52,12.42775,23.79,22.048625,19.2796666667,10.5441666667,10.3515833333,13.534,18.3105416667,14.2061666667
598.85,12.3935,23.8185833333,22.0903333333,19.28025,10.4951666667,10.34675,13.5375833333,18.317375,14.14925
599.19,12.4530833333,23.87975,22.1046666667,19.3493333333,10.5533333333,10.3951666667,13.6340416667,18.4184166667,14.2035833333
599.53,12.4550833333,23.8026666667,22.0746666666,19.3863333333,10.5629166667,10.4159166667,13.6183333333,18.4259583333,14.2013333333
599.86,12.4428333333,23.8238333334,22.0872916666,19.42275,10.5479166667,10.4083333333,13.6091666667,18.4024166667,14.2148333333
600.20,12.4979166667,23.8744166667,22.126,19.4753333333,10.6251666667,10.4678333333,13.6753333333,18.433,14.2968333333
600.53,12.4896666667,23.8180833333,22.1070416667,19.4876666667,10.64175,10.4335833334,13.6680416667,18.4129583333,14.2526666667
600.87,12.3541666667,23.7455833334,22.0050416667,19.382,10.506,10.3255833333,13.5626666666,18.3125,14.1985
601.21,12.4253333333,23.81125,22.039375,19.4434166667,10.54575,10.37875,13.6415833333,18.361125,14.2534166667
601.54,12.5225,23.8881666667,22.114125,19.5449166666,10.6266666667,10.4636666667,13.7045,18.5254166667,14.3408333333
601.88,12.5705,23.9210833333,22.143875,19.5296666667,10.6940833333,10.53275,13.716125,18.5738333333,14.4356666667
602.21,12.6181666667,23.9690833333,22.211375,19.5691666667,10.7446666667,10.6053333333,13.7387916667,18.599,14.4935833333
602.55,12.6680833333,24.035,22.25325,19.6474166666,10.8144166667,10.6654166667,13.7800833333,18.6260833333,14.5855
602.88,12.5903333333,23.9504166667,22.2200833333,19.5988333333,10.7496666667,10.6169166667,13.6935,18.5857083333,14.5374166666
603.22,12.5886666667,24.0395833333,22.2634166667,19.58925,10.7401666667,10.6253333333,13.6890416667,18.6096666667,14.55625
603.56,12.6871666667,24.1175833333,22.3157916667,19.6404166667,10.7960833333,10.68325,13.7370833333,18.686625,14.6498333333
603.89,12.6549166667,24.1164166667,22.335875,19.6228333334,10.7825,10.6639166667,13.7,18.6929166667,14.6060833333
604.23,12.6228333333,24.1026666667,22.3248333333,19.6020833333,10.7521666666,10.6416666667,13.673375,18.6884166667,14.59925
604.56,12.6750833333,24.1546666667,22.407625,19.68825,10.8384166667,10.7199166666,13.7219166667,18.74925,14.6195
604.90,12.6481666667,24.1833333333,22.4365,19.6946666667,10.84025,10.6938333333,13.7035,18.7727083333,14.6091666667
605.23,12.6395833333,24.19025,22.4749166667,19.6721666667,10.8485833333,10.7159166667,13.7147916667,18.7630833333,14.6095
605.57,12.62925,24.2291666667,22.48425,19.685,10.86675,10.7214166667,13.7094583333,18.7494166667,14.6251666667
605.90,12.6134166667,24.2339166667,22.4557916667,19.68675,10.8730833333,10.7130833333,13.7215416667,18.7725833333,14.6653333334
606.24,12.6101666667,24.20475,22.4208333334,19.642,10.8700833333,10.7129166667,13.717125,18.749625,14.6515833334
606.58,12.7094166667,24.3078333334,22.5018333333,19.7230833334,10.9505,10.8208333333,13.8302083333,18.8145,14.75
606.91,12.7548333333,24.3175,22.57075,19.7615,11.0160833334,10.8574166667,13.8997083333,18.875125,14.8145833333
607.25,12.6935,24.2860833333,22.5760416666,19.7699166667,11.0278333333,10.8781666667,13.9152083333,18.8695833333,14.7551666667
607.58,12.699,24.272,22.577875,19.766,11.0094166667,10.8701666667,13.92225,18.8630833333,14.77875
607.92,12.7606666667,24.3205,22.6077083333,19.8036666667,11.00375,10.9029166667,13.9634166667,18.8995,14.838
608.25,12.7721666667,24.3164166666,22.6464583333,19.7970833333,10.9828333333,10.9173333333,14.0097083333,18.9993333333,14.8706666667
608.59,12.7768333333,24.271,22.6440833334,19.7895,10.9616666667,10.9655833333,14.002,19.010875,14.8934166666
608.92,12.7990833333,24.2645,22.6700833333,19.8203333333,10.9641666666,10.9801666667,14.0249583333,19.02825,14.94425
609.26,12.8263333333,24.2558333333,22.7021666667,19.8868333333,10.9435,10.975,14.0774583334,19.0444583333,14.9598333333
609.59,12.83225,24.2341666667,22.7259166667,19.91225,10.905,10.96875,14.0916666667,19.040875,14.9556666666
609.93,12.85,24.23725,22.7854583333,19.96825,10.9460833333,11.0051666667,14.1492083333,19.1158333333,15.0278333333
610.26,12.7346666667,24.1079166667,22.707125,19.8745833333,10.8664166667,10.9158333334,14.0681666667,19.0076666667,14.9461666667
610.60,12.6824166667,24.0419166666,22.6251666667,19.86575,10.8185,10.8851666667,14.0395833333,18.9635833333,14.9131666667
610.93,12.68125,24.01575,22.6051666667,19.89625,10.7863333334,10.866,14.0239166667,18.9951666667,14.9350833333
611.27,12.6499166667,24.0120833333,22.578625,19.9036666667,10.77625,10.86325,14.0649583333,18.9957083333,14.9781666667
611.60,12.6553333333,23.9980833333,22.5867916667,19.9075833333,10.7864166667,10.88675,14.0860833333,19.0028333333,14.9641666666
611.93,12.65225,24.005,22.5687916667,19.96325,10.7986666667,10.8894166667,14.10025,18.963875,14.9864166667
612.27,12.6624166667,24.05875,22.5845,20.0041666667,10.8524166667,10.9543333333,14.149375,18.9719583333,15.0266666667
612.60,12.6700833333,24.0631666667,22.5807083333,20.0183333333,10.8708333333,10.9755833333,14.1620833333,18.9780416667,15.03925
612.94,12.6531666667,24.02225,22.5513333334,20.02475,10.8624166667,10.9665,14.1487916667,19.0180416667,15.0301666667
613.27,12.6311666667,24.0164166667,22.5351666667,20.0269166667,10.8735833334,10.9601666667,14.167375,19.0764166667,15.0265
613.61,12.6508333333,24.0969166667,22.5382083333,20.0548333333,10.8768333333,10.9685,14.1569166667,19.0869166667,15.0341666667
613.94,12.7471666666,24.22875,22.6049166667,20.1850833334,10.9431666667,11.0585,14.2306666666,19.2043333333,15.0984166667
614.28,12.8644166667,24.3435,22.7838333333,20.2685,11.0465,11.1985,14.3548333334,19.3343333333,15.1888333333
614.61,12.91325,24.4254166667,22.8752083333,20.3035833333,11.1095,11.2731666666,14.437375,19.413875,15.2088333333
614.94,13.0020833333,24.4729166667,22.9457083333,20.38,11.1705833334,11.3443333333,14.4822083334,19.3837916667,15.26025
615.28,13.02525,24.5105,23.0304166667,20.4280833333,11.2358333333,11.3494166667,14.518375,19.4657916667,15.3410833333
615.61,13.0209166666,24.5449166666,23.0684583334,20.3696666667,11.1844166667,11.2871666667,14.4907083333,19.4244583333,15.3264166667
615.95,13.0545,24.4870833333,23.0704166667,20.3699166667,11.161,11.25225,14.498875,19.3892916667,15.30475
616.28,13.11175,24.5753333333,23.0647083333,20.4248333333,11.2113333333,11.2905833333,14.5280416667,19.4557916667,15.3523333333
