wavelength,Back_EmbYpif,Belly_EmbYpif,Breast_EmbYpif,Crissum_EmbYpif,Crown_EmbYpif,DorTail_EmbYpif,Patch10_EmbYpif,Patch11_EmbYpif,Rump_EmbYpif,Throat_EmbYpif,WingTip_EmbYpif
249.79,10.5937777778,10.9528333333,9.091,8.379,10.7065833333,12.7025263157,10.697,10.2043333333,9.72983333333,13.8188333333,15.9366666666
250.17,9.74251851854,10.3118333333,9.39566666667,7.13433333333,10.146,12.2682192982,10.312,9.70766666669,9.02516666666,13.3916666666,15.4973333333
250.54,8.69755555555,9.32750000002,8.77766666667,5.28766666667,9.211,10.8289473684,9.3275,8.86216666667,8.18516666668,12.3096666667,14.6995
250.92,8.61538888889,9.51466666667,8.72716666666,5.162,8.26783333333,10.225754386,9.64566666668,8.44283333333,8.46450000002,11.9641666667,14.4795
251.29,8.46998148149,9.47183333335,8.58383333334,5.009,8.06,10.5357807018,10.0183333333,9.01633333333,7.92349999999,11.4071666667,14.1393333333
251.66,9.17994444445,10.3448333333,10.0921666667,5.977,10.5171666666,11.6236929824,11.2183333333,9.99983333334,8.64366666665,12.7356666666,14.5516666667
252.04,8.57125925926,9.20633333333,9.30166666665,5.117,9.64841666666,10.6761315789,9.97133333335,9.278,8.05816666665,12.3863333333,13.1518333334
252.41,9.12355555555,9.02883333335,10.3465,5.75883333333,9.80958333333,11.0632105263,9.85866666669,9.2485,8.49199999998,13.5676666667,13.3236666666
252.79,9.79005555553,9.93400000002,11.6108333334,5.81816666667,10.7598333333,11.7752192983,10.6201666667,9.629,9.42566666665,13.8466666667,14.1006666666
253.16,10.2432962963,9.79633333332,11.4158333334,5.303,11.0371666667,11.8613947368,10.9718333334,10.3188333333,9.82250000001,12.7483333333,13.8975
253.54,11.3107407407,9.964,12.5835,6.7795,11.2869166667,11.8685,12.1983333333,11.2993333333,10.4261666667,12.763,14.6636666667
253.91,11.8507777778,9.50199999998,12.5251666666,6.63116666666,11.3821666667,11.2897631579,11.2805,10.62,10.2896666666,12.3476666666,14.2783333333
254.28,13.2811481482,10.9371666667,12.7866666666,8.3075,12.5910833333,11.1512719298,11.6925,11.8488333333,11.875,12.9426666667,15.026
254.66,13.2483518518,12.1038333333,14.071,9.80866666668,12.3088333333,11.9456315789,11.8305,11.4753333333,12.5135,12.732,15.0546666667
255.03,12.6010925926,11.4186666667,13.3796666666,8.96783333334,11.8945833333,12.209245614,9.83283333331,10.842,12.1975,10.8708333333,14.7923333333
255.41,10.5263333333,10.1935,10.98,8.59016666666,11.1160833333,9.91025438595,7.411,8.68100000002,11.3431666666,9.10449999999,12.2808333333
255.78,10.0181666667,10.2131666667,10.0876666666,9.43,9.86833333334,9.93605263156,6.203,8.67799999998,11.4975,8.0515,11.3721666667
256.15,10.9866296297,12.3938333333,11.3938333333,11.303,11.3485,10.9775877193,8.63616666666,9.63633333335,12.2423333334,9.39366666669,14.0001666666
256.53,12.2036666667,13.0911666667,11.8511666667,11.7071666667,12.5865833333,11.4912807018,10.121,11.8225,12.7161666667,9.65966666669,14.6481666667
256.90,12.6482777777,12.6515,11.4413333333,13.2288333333,12.0873333333,11.6787280702,10.5335,11.5786666667,12.5411666666,10.3136666667,14.714
257.28,11.2249259259,12.3188333333,11.1943333333,12.4436666667,11.44425,10.1568333333,9.82000000001,10.5198333333,11.1193333333,9.37049999999,14.3428333333
257.65,10.7779814815,12.0433333333,10.5096666666,11.6825,11.1751666667,10.4730263158,8.66033333333,10.6225,10.555,9.5175,14.2083333333
258.02,9.75544444446,11.6786666666,9.53533333332,11.3981666667,10.5869166667,10.2290087719,8.01266666666,9.91600000001,9.53533333332,8.91449999999,13.7218333333
258.40,9.18537037038,10.3931666666,9.41866666667,10.2736666666,9.93183333335,9.84881578945,7.26483333333,9.11133333335,8.49566666667,8.63266666667,13.1625
258.77,9.44607407405,9.51533333334,8.95016666666,9.39666666667,10.5411666667,9.81647368421,7.31483333333,9.23283333335,7.95433333334,9.32199999998,13.039
259.15,9.73333333332,9.38666666665,9.51999999999,8.88000000001,10.6933333333,9.62666666669,7.97333333334,9.27999999998,7.74666666666,9.86666666667,12.8533333334
259.52,9.91525925926,8.95283333334,9.7545,7.78683333334,10.05825,9.62105263156,7.92033333333,9.02583333334,7.5195,9.77866666666,12.9615
259.89,9.00094444443,7.914,8.74166666667,6.74583333333,9.03058333333,8.39360526316,7.517,7.86833333333,6.79133333333,8.8435,12.415
260.27,8.71181481481,7.315,7.983,6.12116666667,8.13075,8.28092982456,6.59216666667,7.61066666667,6.90983333333,8.39933333333,11.5198333333
260.64,8.19062962963,6.94983333334,7.25233333333,5.869,7.67408333334,8.03361403509,6.44183333333,7.33916666667,7.0255,8.31183333333,11.2408333334
261.01,7.62522222222,6.30833333333,6.817,5.12083333333,7.19383333334,7.7838245614,6.42516666667,7.0505,6.58383333334,7.63366666667,10.6761666667
261.39,7.64955555555,6.21783333333,6.30383333333,4.5445,6.57383333334,7.95322807017,6.40116666667,6.7035,6.27183333333,7.25366666666,10.309
261.76,7.23027777778,5.99416666667,5.77316666667,4.08083333333,5.88933333334,7.14964912281,6.2265,6.07166666666,5.79516666667,6.20433333334,9.69933333331
262.13,6.80216666667,5.40016666667,5.41216666666,3.46833333333,5.34816666666,6.62685964913,5.7495,5.09783333334,5.43516666667,5.72633333334,9.08983333331
262.51,5.85005555556,4.72733333334,4.43433333334,2.62483333334,4.51066666666,5.88830701754,5.135,4.26866666667,4.48533333333,4.842,8.1295
262.88,5.44348148148,4.62183333333,4.43983333333,2.619,3.69725,5.5506754386,5.26616666667,4.29983333334,4.454,3.73933333333,7.969
263.25,5.23864814815,5.0015,4.4375,3.46166666666,3.59866666667,6.16124561403,5.7335,4.30016666667,4.605,4.0715,8.036
263.63,5.64646296296,5.38866666667,4.8715,4.7215,4.10408333333,6.89480701755,6.60666666667,4.38766666666,4.72133333334,3.971,8.74216666666
264.00,5.87757407407,5.6885,5.29,4.90966666667,4.366,7.70707017544,6.90233333333,4.81883333334,4.9455,4.47466666666,9.1485
264.37,6.47,7.052,6.82766666667,5.8735,5.94825,9.09390350877,8.0435,5.81733333334,5.668,5.16283333333,10.5313333334
264.75,5.2382962963,6.56466666667,6.07283333333,4.0865,4.50266666667,7.57196491228,6.14833333333,3.6135,4.10516666667,3.42433333333,9.02383333333
265.12,4.62538888889,6.17283333333,4.97683333333,2.7005,3.53025,5.76560526316,4.89983333333,2.7585,3.33716666667,2.3535,8.179
265.49,4.05042592592,5.099,4.29983333334,3.044,3.396,4.94261403509,4.0145,2.45416666667,2.93,1.76933333333,7.61033333334
265.87,3.59307407408,4.15266666666,3.683,1.87883333333,3.166,4.88355263158,3.60766666666,2.01066666667,2.9125,1.8415,6.99
266.24,4.24846296297,4.75666666666,3.54033333333,1.96066666667,3.44958333333,4.8425877193,4.212,3.21366666667,3.14083333333,2.1605,7.60716666667
266.61,5.82474074074,5.70066666667,4.14933333333,2.35366666667,4.28,5.34852631579,5.23033333334,4.04466666667,4.42816666666,3.52166666667,8.90866666667
266.98,6.41896296297,5.60033333333,3.599,1.71533333333,4.91908333334,5.40570175438,5.5835,3.8345,4.5915,4.35566666667,8.779
267.36,6.639,5.30983333333,3.19566666667,1.393,5.359,4.67155263158,5.08033333333,4.0315,4.9,4.08066666667,8.88233333333
267.73,6.57288888889,5.11716666666,2.69333333333,0.966333333332,5.50541666667,4.48848245614,4.67383333333,4.62616666667,5.0855,4.73683333333,8.93533333333
268.10,7.1575,5.33716666666,2.87133333333,1.389,5.95341666666,5.11694736842,4.93133333334,5.306,5.36816666667,5.181,9.50366666667
268.48,7.30401851852,5.08033333333,2.7415,1.40933333334,6.10275,4.46680701755,5.00316666666,5.17333333334,5.7155,5.3595,9.18516666667
268.85,8.84824074074,5.85733333333,4.16666666666,2.959,7.05016666667,5.69057894737,6.38583333334,6.68783333333,6.65783333333,7.05016666666,10.794
269.22,9.36149999998,6.55566666667,4.72666666667,3.81916666666,7.78475,6.34372807017,7.02383333334,7.06766666667,7.1555,7.65283333333,11.428
269.59,9.6013148148,7.41216666667,5.62566666667,3.92383333334,8.467,6.96813157895,7.7075,7.60916666667,7.73566666667,8.5375,12.1941666667
269.97,10.2934629629,8.31283333333,7.00466666667,5.38283333333,9.32824999999,7.73492982457,8.40833333334,8.163,7.91766666666,9.7575,12.851
270.34,10.4535,8.05566666667,7.06733333333,5.97066666667,9.52466666669,8.11986842106,8.557,7.9745,8.02883333335,9.99183333334,12.9975
270.71,9.56638888889,7.64866666667,6.63483333333,5.8055,8.72175,8.24250877193,8.136,7.39866666667,7.741,9.29433333334,12.4801666667
271.09,9.01014814814,7.36366666666,6.97083333333,6.04566666666,8.08625,7.71580701754,7.57916666666,7.123,7.42716666667,9.569,12.5475
271.46,8.85787037037,6.969,6.96866666667,5.863,7.59583333333,8.25575438596,7.78016666667,7.15333333334,7.17783333333,9.56233333335,12.3648333333
271.83,9.09614814815,7.52116666667,7.56916666666,6.51016666667,7.87016666667,8.62061403508,8.3995,7.24416666667,7.47283333334,9.53083333335,12.6956666667
272.20,8.84170370371,7.4785,7.69966666667,6.69916666667,7.938,8.40177192982,8.36233333334,7.1645,7.44366666666,9.18833333333,12.4565
272.58,8.81766666667,7.631,7.802,6.877,8.02491666666,8.53920175439,8.6705,7.40233333334,7.2195,8.79583333333,12.6798333334
272.95,8.93990740741,7.78233333333,7.61183333333,7.078,8.407,8.75322807018,8.782,7.464,7.50966666667,8.73666666667,12.554
273.32,9.27322222222,7.9365,7.9365,7.48316666666,8.33891666667,9.15571929824,9.12683333334,7.81166666667,7.53966666667,8.95666666667,12.6531666666
273.69,9.30827777776,7.75766666666,7.75766666667,7.676,8.031,9.05177192982,9.38583333334,7.66466666667,7.28083333333,9.16483333333,12.9446666667
274.06,9.40492592594,8.02666666667,7.77866666667,7.708,8.29208333334,9.39026315789,9.97399999999,7.95566666667,7.814,9.21866666665,13.291
274.44,9.42648148147,8.36283333332,8.17316666667,7.84166666667,8.48716666667,9.25888596491,10.5661666667,8.18516666667,8.0075,9.70149999998,12.9708333333
274.81,10.206425926,8.74033333335,8.7285,8.45316666667,9.1475,9.33407017544,10.9076666667,8.62066666667,8.369,10.3206666667,12.979
275.18,10.2369444445,8.88466666666,8.33316666667,8.19883333333,8.83575,9.70871929825,10.6985,8.49283333333,8.13716666667,9.62,12.8676666666
275.55,10.1349259259,8.93683333334,8.03166666667,7.99383333333,8.22008333334,9.06828070176,10.294,8.0945,7.705,9.33866666669,12.695
275.93,9.07246296296,7.80283333334,6.50866666667,6.509,6.79358333333,7.71613157894,8.85083333333,7.091,6.43133333334,8.55350000001,11.4001666667
276.30,8.31342592592,7.27916666667,5.5155,5.62183333334,5.68825,6.99933333333,8.19416666666,6.0595,5.529,8.15433333333,10.4745
276.67,7.67724074074,6.63483333333,5.0425,5.00266666667,4.90983333333,6.87657017544,7.56383333333,5.55983333333,4.76366666667,8.015,9.85933333333
277.04,6.51475925926,5.66433333333,4.6025,3.56766666667,4.18025,5.9103508772,6.48133333333,4.65666666667,3.4585,6.672,8.95966666667
277.41,6.72414814815,6.09416666667,5.3545,4.095,5.08758333334,6.51355263158,6.71066666667,5.20416666666,4.588,7.29916666667,9.64116666667
277.79,6.5092962963,6.154,4.96616666666,3.83266666667,4.81116666667,6.62278070175,6.15383333334,5.3035,4.68266666666,6.89616666666,8.82583333333
278.16,5.33344444444,4.96183333333,3.57533333334,2.59633333333,3.385,5.25167543859,4.4455,4.28216666666,3.64333333333,5.7505,7.38166666667
278.53,5.49340740741,4.64516666667,3.46366666667,2.45833333334,3.29366666666,5.39292105263,3.57233333334,4.04766666667,3.59933333334,5.60966666666,7.72866666665
278.90,4.41724074074,3.66883333333,2.82316666667,1.88216666666,2.77525,5.10521052632,3.17783333334,3.505,3.2595,4.97833333333,7.324
279.27,4.66922222222,3.8325,3.26583333334,2.321,3.44783333333,5.43503508772,3.657,3.738,4.03483333333,5.61383333334,7.3685
279.64,3.93955555555,3.20883333333,2.506,1.69683333334,3.13583333333,4.7927368421,3.15566666666,3.52683333333,3.72566666667,5.11783333333,6.6695
280.02,4.63755555556,4.105,3.859,2.81033333333,4.1635,5.73261403509,4.55833333333,4.5845,4.75283333333,5.40016666667,7.35583333333
280.39,5.40794444445,4.35333333333,4.328,2.98683333334,4.84058333334,6.16309649122,5.21383333333,5.176,5.03666666666,5.78333333333,7.69433333333
280.76,5.60188888889,4.17883333334,4.15416666666,3.20533333333,4.85091666667,5.84180701755,4.94333333333,5.0295,5.21466666666,5.83066666666,7.95133333334
281.13,5.68687037037,4.48616666667,4.10766666666,3.71666666667,4.658,5.849,5.1135,5.09,5.55166666666,5.90683333333,7.8245
281.50,5.0804074074,3.87116666667,3.65066666667,2.96716666667,3.96383333333,5.15652631579,4.91433333333,4.381,4.46216666667,5.21533333333,7.04683333333
281.87,5.12040740741,3.826,3.92833333333,3.2925,4.60933333333,5.34318421053,5.177,4.34816666666,4.57533333333,5.14316666666,7.42483333333
282.25,5.37322222222,3.85883333333,4.369,3.65933333333,5.33933333333,5.70012280702,5.489,4.62383333333,4.52416666666,5.47816666667,7.72916666666
282.62,4.81896296296,3.48333333333,4.01683333333,3.4835,4.9805,5.38686842106,5.42133333333,4.56116666667,3.99533333334,5.11666666667,7.46783333333
282.99,4.98662962963,3.47266666666,3.91616666667,3.177,4.77091666667,5.07760526316,5.09833333333,4.50716666667,3.7895,4.98233333333,7.4625
283.36,4.46287037037,3.2405,3.48816666667,2.53866666666,4.41175,4.61861403508,4.7265,4.14866666667,3.26116666667,4.12816666667,6.88316666667
283.73,5.44994444445,4.3665,4.57616666666,3.46733333334,5.58041666667,5.46886842105,6.03516666666,4.94616666667,4.02666666667,5.09583333333,7.9835
284.10,6.12761111111,4.939,4.815,3.50883333333,6.10725,6.13570175439,6.37866666667,5.23466666666,4.4145,6.0735,8.49533333333
284.47,5.5182962963,4.677,4.76083333334,3.10883333334,5.49841666667,5.63674561404,5.8,4.5285,3.84183333333,5.7165,7.96216666667
284.85,5.59261111111,4.87866666667,5.10316666667,3.073,5.75916666667,5.89702631579,6.29816666667,4.75283333333,3.9355,5.95683333334,8.07733333333
285.22,5.83331481482,5.02183333333,5.41366666667,3.3855,6.04433333333,6.22411403508,6.67533333333,4.93466666667,4.43866666667,6.44016666667,8.53783333333
285.59,6.25953703703,5.234,5.55533333333,3.60783333333,6.33475,6.67784210527,6.85116666666,5.37766666667,4.67483333333,6.826,9.00233333332
285.96,6.14414814815,4.98983333333,5.54166666666,3.4185,5.98033333334,6.38109649123,6.54466666666,5.19083333333,4.53033333333,6.7535,8.96033333332
286.33,5.83466666667,4.91483333333,5.44516666667,3.41433333333,5.73083333333,6.28206140351,6.53066666666,5.03916666667,4.51683333334,6.3485,8.90916666668
286.70,6.33016666666,5.63783333334,5.86833333334,3.59683333333,5.98333333334,6.59919298245,6.856,5.13583333333,4.823,6.453,9.34149999999
287.07,6.83311111112,6.22816666667,6.3355,4.07783333334,6.59233333334,7.18957894737,7.4275,5.54983333334,5.31016666667,7.08033333334,9.81799999999
287.44,7.26681481481,6.78583333333,6.703,4.79166666667,7.07933333334,7.76455263158,7.6795,6.289,5.677,7.994,10.3773333334
287.82,7.1794074074,6.71833333333,6.9855,5.04916666667,7.11508333333,8.02314035088,7.3695,6.41783333334,5.725,8.04566666667,10.2403333333
288.19,6.44196296297,5.92083333333,6.4475,4.6635,6.49825,7.5535877193,6.85533333334,5.86116666667,5.14766666667,7.30533333333,9.52266666668
288.56,6.99138888889,6.321,6.6855,4.923,7.22316666666,8.21272807018,7.4565,6.76166666667,5.76183333333,7.83766666666,10.1678333333
288.93,6.6737037037,6.063,6.1575,4.58383333333,6.89725,7.78572807018,6.9405,6.15766666667,5.2545,7.64533333333,9.71799999999
289.30,6.58338888889,5.69783333333,5.7675,4.33016666666,6.84783333333,7.45028070176,6.70833333333,6.15083333334,4.65233333334,7.24883333333,9.19166666669
289.67,6.04264814815,5.35066666667,5.08683333333,3.804,6.3125,6.80521929824,6.13233333333,5.289,4.40183333334,6.7825,8.46066666667
290.04,6.77701851851,5.872,5.82,4.21666666667,6.70858333333,7.42797368421,6.7085,5.82,5.00066666667,7.449,8.7645
290.41,7.01592592593,6.29883333334,5.77816666666,4.07766666667,6.93208333334,7.45355263158,6.9495,6.09916666666,5.01483333333,8.13783333333,9.04933333331
290.78,6.36614814814,5.78933333333,5.13933333334,3.57066666666,6.695,7.21568421052,6.46533333333,6.01466666667,5.11333333333,7.956,8.45
291.15,5.73085185186,5.3695,4.47183333333,2.833,6.15833333333,7.01489473684,5.89266666667,5.67483333334,4.62866666667,7.19133333333,7.8365
291.52,5.56440740741,5.01316666667,4.41533333333,2.28666666666,5.93216666666,6.75460526316,5.796,5.28566666667,4.25683333333,6.91283333333,7.58116666667
291.89,5.20651851852,4.8125,3.77733333333,1.79566666667,5.50691666667,6.3363245614,5.48466666666,4.65333333334,3.84783333334,6.69666666667,7.39566666667
292.26,5.70470370371,5.5525,4.43333333333,2.33683333333,5.837,6.52524561404,5.73916666667,5.25033333333,4.50433333334,7.47166666667,7.898
292.64,5.57162962963,5.37883333334,4.122,2.28966666667,5.62133333333,6.33139473685,5.51383333333,5.01983333333,4.53483333333,7.34583333333,7.579
293.01,5.77018518519,5.486,4.63366666667,2.33033333333,5.75808333333,6.56980701755,5.9575,5.41333333333,4.90583333333,7.39933333333,7.65333333333
293.38,5.38688888889,5.61316666667,4.60316666667,2.1015,5.46325,6.4842631579,5.70416666666,5.35833333334,4.849,7.4145,7.82416666667
293.75,5.97277777777,5.91016666666,5.11916666667,2.92783333333,5.81483333333,6.76778947369,5.92833333333,6.24666666666,5.31,8.0285,8.356
294.12,5.66525925926,5.8455,4.5225,3.018,5.841,6.36498245614,5.601,6.16283333333,4.93933333333,7.7035,8.21116666667
294.49,5.84190740741,5.85783333333,4.74666666666,3.289,5.68883333333,6.34665789473,5.72433333333,6.222,5.191,7.52883333333,8.25783333333
294.86,6.23903703704,6.1865,5.20983333334,3.603,5.84066666667,6.49866666667,6.12583333333,6.35916666666,4.994,8.0955,8.66600000001
295.23,6.56437037037,6.72433333333,5.59116666666,4.294,6.0795,6.62783333333,6.67483333333,6.404,5.03283333333,8.76833333334,8.93266666666
295.60,7.00287037037,6.777,5.80466666666,4.48933333333,6.18975,6.70220175439,7.11166666667,6.41933333334,5.32983333333,8.9715,9.11900000001
295.97,7.02088888889,6.54216666667,5.78716666666,4.38866666666,5.9615,6.77635964913,6.942,6.3055,5.09183333333,8.79233333333,8.95483333333
