wavelength,Back_IncOrtm,Belly_IncOrtm,Breast_IncOrtm,Crissum_IncOrtm,Crown_IncOrtm,DorTail_IncOrtm,Patch10_IncOrtm,Patch11_IncOrtm,Rump_IncOrtm,Throat_IncOrtm,WingTip_IncOrtm
383.41,5.63583333333,34.599,17.9661666667,11.1895,7.84841666667,4.60766666667,2.86783333333,31.714,7.23116666667,18.3168333333,5.89383333333
383.77,5.618,34.6488333333,17.96675,11.1681666667,7.86616666667,4.58833333333,2.85116666667,31.7470833333,7.19708333333,18.27825,5.8805
384.14,5.65358333333,34.741,18.02125,11.2235833333,7.90075,4.61241666667,2.896,31.8449166667,7.26266666666,18.367,5.92608333333
384.50,5.67808333333,34.8575833333,18.0851666667,11.2621666667,7.90783333334,4.65258333334,2.923,31.936,7.31541666666,18.4385833333,5.969
384.86,5.69075,34.90825,18.12475,11.2615833333,7.92508333333,4.64866666667,2.94675,31.96825,7.30483333333,18.4394166667,5.99716666667
385.22,5.75625,34.9939166667,18.2118333333,11.3656666667,8.0195,4.70408333334,3.01975,31.9985,7.36633333333,18.49375,6.06483333334
385.58,5.88375,35.169,18.351,11.47175,8.13858333333,4.82883333333,3.13441666666,32.1151666667,7.46825,18.6309166667,6.1645
385.94,5.88475,35.2655,18.3443333333,11.459,8.11508333333,4.81791666667,3.16925,32.118,7.47825,18.66875,6.155
386.30,5.97958333333,35.34625,18.4298333334,11.5265833333,8.17166666667,4.90375,3.23391666666,32.1560833333,7.53875,18.7541666667,6.21933333333
386.66,5.95683333333,35.3938333334,18.4315,11.5349166667,8.18425,4.89275,3.216,32.17575,7.54658333333,18.7819166666,6.1975
387.03,5.93658333333,35.46375,18.4328333333,11.5675833333,8.17925,4.86741666667,3.2045,32.2376666667,7.54433333333,18.7743333333,6.173
387.39,5.91825,35.5081666667,18.4336666667,11.5904166667,8.1445,4.83091666667,3.16366666667,32.2403333333,7.49175,18.744,6.13741666667
387.75,5.973,35.6635,18.5154166667,11.6931666667,8.16675,4.864,3.1875,32.3360833333,7.53983333333,18.8271666667,6.16416666667
388.11,5.98891666667,35.6576666667,18.5239166667,11.6920833333,8.17416666667,4.85041666667,3.20466666667,32.2738333333,7.52825,18.8065833333,6.15675
388.47,6.01725,35.7686666666,18.56925,11.7370833333,8.21058333333,4.84166666667,3.22758333333,32.3238333333,7.54291666667,18.8468333333,6.16658333333
388.83,6.00091666667,35.8868333333,18.563,11.7389166667,8.15716666667,4.80991666667,3.19683333334,32.3318333333,7.50566666667,18.867,6.14166666667
389.19,5.95858333333,35.9498333333,18.5546666667,11.7216666667,8.09441666667,4.77516666667,3.13891666667,32.3675,7.47408333333,18.9069166667,6.09283333333
389.55,5.90625,36.0175833333,18.5680833333,11.7038333333,8.03,4.71558333333,3.095,32.3873333333,7.44433333333,18.9141666667,6.04308333333
389.91,5.93658333333,36.0988333333,18.6198333333,11.7771666667,8.081,4.74091666667,3.10983333334,32.4413333333,7.4555,18.9524166667,6.06791666667
390.27,5.90658333333,36.2486666667,18.6775833333,11.8064166667,8.08366666667,4.7225,3.07991666666,32.5465833333,7.452,18.9654166667,6.0465
390.63,5.94891666666,36.4444166667,18.788,11.8756666667,8.12191666667,4.77408333333,3.11583333333,32.64425,7.50208333333,19.0494166667,6.086
391.00,5.95991666667,36.5244166666,18.8349166667,11.9116666666,8.11783333333,4.78883333333,3.10666666667,32.6625833333,7.498,19.078,6.07016666667
391.36,5.95575,36.639,18.8558333333,11.9229166667,8.11766666667,4.776,3.11058333333,32.6885833334,7.51116666666,19.10825,6.06566666667
391.72,5.88183333333,36.6721666666,18.8326666667,11.8515833333,8.07241666666,4.70991666667,3.03908333333,32.6399166667,7.45783333333,19.0979166667,6.012
392.08,5.867,36.7686666667,18.8781666667,11.8885833333,8.08233333333,4.73308333333,3.02108333333,32.7271666667,7.47108333334,19.1359166667,6.00766666667
392.44,5.78808333333,36.7878333334,18.84225,11.8238333333,8.01,4.65633333333,2.93716666667,32.70725,7.42325,19.0789166666,5.94466666667
392.80,5.81533333333,36.8431666666,18.8850833333,11.86375,8.05533333333,4.68583333333,2.952,32.74375,7.474,19.1395,5.95333333333
393.16,5.83758333333,36.9126666666,18.9174166667,11.8726666666,8.07783333334,4.67358333333,2.95083333333,32.7830833333,7.48833333333,19.1725,5.96125
393.52,5.78925,36.89675,18.8645833333,11.82975,8.01925,4.62941666667,2.90675,32.7420833333,7.43058333333,19.098,5.89491666667
393.88,5.76975,37.031,18.8975833333,11.832,8.00166666667,4.59766666667,2.8705,32.7926666666,7.41166666666,19.11275,5.869
394.24,5.74316666667,37.1040833334,18.8865,11.8164166667,7.98791666666,4.55208333334,2.8445,32.78825,7.3745,19.1265,5.83808333333
394.60,5.72216666667,37.0735,18.8210833333,11.7603333333,7.94191666667,4.49133333333,2.79683333333,32.7241666667,7.31291666667,19.0560833334,5.79866666667
394.96,5.70825,37.1115833333,18.8113333333,11.7335833333,7.92133333334,4.457,2.76358333333,32.6889166667,7.30583333334,19.0639166667,5.78733333333
395.32,5.72708333333,37.1961666667,18.8401666667,11.7515833333,7.96416666667,4.47258333333,2.7865,32.7105833334,7.33716666666,19.111,5.78983333333
395.68,5.73091666667,37.2283333333,18.85225,11.7454166666,7.95508333333,4.47266666666,2.80225,32.6870833333,7.32283333333,19.0880833333,5.79891666667
396.04,5.78433333333,37.3708333333,18.9170833333,11.8015,7.98933333333,4.50308333333,2.83533333333,32.71725,7.353,19.1515833333,5.84241666667
396.40,5.86575,37.4538333333,18.9929166667,11.8776666667,8.04491666666,4.5705,2.91866666667,32.7639166667,7.38016666667,19.208,5.90033333333
396.76,5.89325,37.5821666666,19.0385,11.9346666667,8.08291666666,4.59191666667,2.96083333333,32.8335,7.42041666667,19.2276666667,5.92341666667
397.12,5.90316666667,37.6493333334,19.0983333333,11.9686666667,8.10408333333,4.606,2.9975,32.8445833333,7.42041666666,19.2153333333,5.94325
397.48,5.9535,37.7803333334,19.1594166666,12.0636666667,8.16983333333,4.62608333333,3.03125,32.8720833333,7.46583333333,19.2915833334,5.99008333333
397.84,6.01375,37.9358333333,19.2400833333,12.1464166667,8.23391666666,4.66658333333,3.08491666666,32.95025,7.534,19.3636666667,6.0315
398.20,6.03375,38.0071666667,19.2810833334,12.1685,8.24533333333,4.67666666666,3.10466666667,32.9561666667,7.57491666667,19.37525,6.054
398.56,6.0445,38.18925,19.3688333334,12.23825,8.2705,4.70141666667,3.122,33.0345833333,7.61616666667,19.436,6.07058333333
398.92,6.09958333333,38.2973333333,19.4199166667,12.3259166667,8.36116666667,4.77233333334,3.187,33.09775,7.67258333333,19.5178333333,6.114
399.28,6.11766666667,38.397,19.4684166667,12.37075,8.37233333333,4.80158333333,3.19441666667,33.12825,7.67466666667,19.5565833333,6.13475
399.64,6.181,38.524,19.5349166666,12.4670833333,8.43391666667,4.84633333334,3.224,33.2075833334,7.71916666667,19.6306666667,6.15325
400.00,6.16533333333,38.647,19.5723333334,12.48375,8.4225,4.80225,3.19975,33.2934166667,7.69575,19.63275,6.11591666667
400.36,6.14316666667,38.7410833333,19.5628333333,12.4903333333,8.40325,4.77816666667,3.16058333333,33.2885833333,7.70125,19.6274166666,6.09116666667
400.72,6.11491666667,38.7961666667,19.5903333333,12.4841666667,8.383,4.73008333333,3.12716666667,33.3224166667,7.65625,19.6705,6.05533333333
401.08,6.05691666667,38.9245,19.581,12.48,8.33675,4.67791666667,3.06233333334,33.3675833333,7.61883333334,19.6641666667,6.003
401.44,6.05383333333,39.0585,19.6388333333,12.4991666667,8.3235,4.67266666667,3.04775,33.4521666667,7.63041666667,19.7146666667,5.99408333334
401.80,6.04158333333,39.0786666667,19.6258333333,12.4874166667,8.28966666667,4.65291666666,3.03375,33.4273333333,7.62,19.6965,5.9765
402.16,6.06525,39.1383333333,19.66425,12.5486666666,8.3145,4.68708333333,3.06516666667,33.4568333333,7.624,19.732,6.00641666667
402.52,6.05033333333,39.1846666667,19.6821666667,12.5920833333,8.335,4.68825,3.06775,33.5204166667,7.61816666667,19.7715833334,6.01266666667
402.88,6.033,39.2564166666,19.7381666667,12.5870833333,8.28716666667,4.65158333333,3.0485,33.5591666667,7.6,19.7554166667,6.00641666667
403.24,6.02216666667,39.3195833333,19.7640833333,12.5921666666,8.27858333333,4.62308333333,3.03983333333,33.5865,7.60425,19.75025,6.01166666667
403.60,6.01658333333,39.4045,19.7939166667,12.59775,8.28508333334,4.62891666667,3.0265,33.6415833333,7.61341666667,19.7821666667,6.02191666667
403.95,6.02091666667,39.40275,19.79,12.6013333333,8.29716666667,4.62858333333,3.02108333334,33.6129166667,7.6175,19.79225,6.0235
404.31,6.03191666667,39.5170833334,19.8369166667,12.6345833333,8.31991666667,4.63941666666,3.04466666667,33.7065833333,7.62325,19.8686666667,6.02966666667
404.67,6.04283333333,39.60675,19.84725,12.6416666666,8.31316666667,4.65158333333,3.03583333333,33.71475,7.61533333334,19.8885,6.02558333333
405.03,6.10475,39.6995833333,19.91175,12.6986666667,8.36175,4.69133333333,3.08616666667,33.7678333333,7.6715,19.9633333334,6.06016666666
405.39,6.1515,39.7966666667,19.9553333333,12.744,8.41091666667,4.7445,3.11483333334,33.8265,7.70808333333,20.0014166667,6.10375
405.75,6.13058333333,39.8178333333,19.975,12.74525,8.41625,4.72758333333,3.10766666667,33.8178333333,7.68641666667,20.0173333333,6.07791666667
406.11,6.13116666666,39.91425,19.9890833333,12.74075,8.4105,4.71125,3.08216666667,33.8705,7.68316666666,20.0225,6.04775
406.47,6.19841666667,39.9694166667,20.0403333333,12.76775,8.4555,4.75,3.11991666667,33.8735833333,7.71983333333,20.069,6.07091666667
406.83,6.2195,40.0455833333,20.0676666667,12.7966666667,8.51083333333,4.76633333333,3.149,33.9065833333,7.74108333333,20.0970833333,6.08808333333
407.19,6.27608333333,40.1335833333,20.1156666667,12.8653333333,8.55166666667,4.81975,3.19575,33.9485833333,7.76858333333,20.1566666667,6.11783333333
407.55,6.28625,40.22225,20.1634166667,12.904,8.55558333333,4.79516666666,3.19841666667,33.9680833333,7.77116666667,20.1836666667,6.10366666667
407.90,6.27783333333,40.3565833334,20.19375,12.938,8.55025,4.79825,3.21675,34.0245833334,7.75491666667,20.2214166667,6.0945
408.26,6.30383333333,40.4476666667,20.2365833333,12.9834166666,8.59183333333,4.80916666666,3.2335,34.0313333333,7.78891666667,20.2490833334,6.11558333333
408.62,6.31933333333,40.50775,20.2679166667,13.02575,8.61925,4.81558333333,3.25041666667,34.013,7.81408333333,20.2290833333,6.13458333333
408.98,6.32075,40.6058333333,20.2945833333,13.04575,8.63108333334,4.82308333333,3.2585,34.06375,7.80983333333,20.23325,6.13975
409.34,6.29633333333,40.6480833333,20.3061666667,13.0221666667,8.59933333333,4.76675,3.22583333333,34.05625,7.76066666667,20.2348333333,6.0995
409.70,6.32216666667,40.7343333333,20.3458333333,13.0728333333,8.62558333333,4.79716666666,3.24333333333,34.0943333334,7.7875,20.2664166667,6.13783333333
410.06,6.33775,40.8219166667,20.4075833333,13.1215,8.63925,4.81816666667,3.26841666666,34.1181666667,7.809,20.3180833333,6.15266666667
410.42,6.30241666667,40.8955,20.3945833333,13.134,8.61058333333,4.78541666667,3.24783333334,34.1216666667,7.78558333333,20.3095,6.131
410.77,6.28575,40.99825,20.39975,13.1543333333,8.57158333333,4.75958333333,3.20666666667,34.1913333333,7.7695,20.3470833333,6.10766666667
411.13,6.2715,41.07275,20.4148333333,13.1676666666,8.56625,4.7545,3.17858333334,34.2160833333,7.75916666667,20.3613333333,6.09166666667
411.49,6.25416666667,41.1411666667,20.4144166667,13.18875,8.56658333334,4.76675,3.18183333333,34.23825,7.75541666667,20.3755833334,6.08908333334
411.85,6.28175,41.1366666667,20.4144166667,13.1990833333,8.59266666667,4.80191666667,3.18558333333,34.23525,7.79416666667,20.3746666667,6.124
412.21,6.23058333333,41.1600833333,20.3946666667,13.1685833333,8.53791666667,4.7465,3.11566666666,34.222,7.74791666667,20.3414166666,6.0665
412.57,6.1935,41.1798333333,20.39275,13.1625,8.50033333333,4.71841666667,3.08066666666,34.2505,7.72375,20.3279166666,6.04175
412.92,6.19008333333,41.18875,20.3920833334,13.1765,8.49,4.69766666667,3.052,34.2340833333,7.70441666667,20.34325,6.01116666667
413.28,6.203,41.2681666667,20.41575,13.2316666667,8.52083333333,4.72466666666,3.09025,34.281,7.758,20.3805833333,6.026
413.64,6.207,41.3576666666,20.4279166666,13.2530833333,8.52025,4.71441666667,3.07675,34.326,7.75783333334,20.379,6.00333333333
414.00,6.2075,41.4413333333,20.4349166667,13.28275,8.54166666667,4.69016666667,3.05583333333,34.38,7.76366666666,20.3963333333,5.99908333333
414.36,6.23483333333,41.49975,20.4660833333,13.3209166667,8.56941666667,4.71766666667,3.0695,34.4270833333,7.79158333333,20.4005833333,6.02008333333
414.72,6.27283333333,41.5510833333,20.5161666667,13.36725,8.60458333334,4.75775,3.10641666667,34.4184166667,7.81425,20.4050833333,6.04791666666
415.07,6.25666666666,41.5990833334,20.5218333333,13.3763333333,8.60741666667,4.74758333333,3.10591666667,34.45375,7.83516666666,20.4055833333,6.05283333333
415.43,6.2565,41.6275833333,20.5049166667,13.3730833333,8.5865,4.71091666667,3.07775,34.4513333333,7.8305,20.4035833333,6.04033333333
415.79,6.26675,41.7376666667,20.5583333333,13.4065833333,8.59541666666,4.7065,3.07216666667,34.5064166667,7.85625,20.4344166667,6.03641666667
416.15,6.32008333333,41.7829166667,20.5855,13.4636666667,8.64683333333,4.77408333333,3.13133333333,34.5316666667,7.90091666667,20.4585,6.07725
416.51,6.403,41.92775,20.65075,13.5611666666,8.7255,4.82666666666,3.18833333334,34.6255,7.95983333333,20.5469166667,6.12025
416.86,6.4225,41.982,20.6620833333,13.5900833333,8.74758333333,4.85508333333,3.21075,34.6615,8.00866666667,20.559,6.16016666667
417.22,6.41416666667,41.9650833333,20.6406666666,13.5890833333,8.74433333333,4.85366666667,3.20833333334,34.6568333333,8.0,20.5268333334,6.161
417.58,6.4015,42.0018333333,20.63925,13.5964166667,8.74016666667,4.8575,3.21016666666,34.6593333333,8.00175,20.5141666666,6.16325
417.94,6.41341666667,42.0113333333,20.6330833333,13.5904166667,8.75066666667,4.87191666667,3.22183333333,34.6618333333,7.99791666667,20.5180833333,6.16858333333
418.29,6.42941666667,42.05675,20.648,13.614,8.77233333333,4.88208333334,3.23091666667,34.68725,8.02958333333,20.5405833333,6.19525
418.65,6.43108333333,42.0649166667,20.6323333333,13.627,8.78025,4.89183333333,3.2385,34.681,8.04933333333,20.5465833333,6.19983333333
419.01,6.44683333333,42.08,20.6369166667,13.6469166667,8.80125,4.89858333333,3.24491666667,34.6801666667,8.05266666667,20.5528333333,6.19883333333
419.37,6.48425,42.1239166667,20.6753333333,13.6855833333,8.83858333333,4.94841666667,3.28008333333,34.7069166667,8.08475,20.56375,6.22966666667
419.73,6.48325,42.1610833333,20.67625,13.705,8.83758333333,4.94191666666,3.29075,34.7065,8.081,20.57125,6.2315
420.08,6.49041666667,42.213,20.708,13.72175,8.85116666666,4.94391666667,3.29975,34.73425,8.09916666667,20.5955833333,6.23891666667
420.44,6.45733333333,42.2194166666,20.6886666667,13.7111666667,8.83025,4.926,3.26925,34.73375,8.0905,20.5835833333,6.2325
420.80,6.46091666666,42.2800833333,20.70325,13.7251666667,8.83466666667,4.92441666667,3.26491666667,34.7589166667,8.08575,20.6185833333,6.22508333333
421.16,6.47325,42.33925,20.7351666667,13.7495833333,8.8395,4.92525,3.25741666667,34.7810833333,8.089,20.64075,6.22941666667
421.51,6.48608333333,42.3671666667,20.74125,13.7628333333,8.8435,4.92491666667,3.25875,34.788,8.08316666667,20.6523333334,6.24008333333
421.87,6.48708333333,42.41125,20.7554166667,13.7804166667,8.84058333333,4.9185,3.24866666667,34.8043333334,8.09358333333,20.6559166667,6.23616666667
422.23,6.4875,42.4623333334,20.7726666667,13.7888333333,8.83591666666,4.91291666667,3.25033333333,34.8059166666,8.08158333334,20.6818333333,6.22775
422.58,6.48683333334,42.5199166667,20.7866666666,13.7915,8.82675,4.90466666667,3.23208333333,34.8345,8.07258333333,20.6925,6.21483333334
422.94,6.495,42.5591666667,20.8016666667,13.7988333334,8.81908333333,4.9025,3.23516666667,34.8360833333,8.07625,20.6941666666,6.22033333333
423.30,6.49341666667,42.6051666667,20.8158333333,13.808,8.82175,4.89741666667,3.23858333333,34.8560833333,8.08466666667,20.7105833334,6.22433333334
423.66,6.496,42.635,20.821,13.8193333333,8.82708333333,4.895,3.22325,34.8554166667,8.08016666667,20.7095833333,6.22025
424.01,6.5035,42.7160833333,20.8535,13.84625,8.83408333333,4.89266666666,3.21375,34.8993333334,8.07291666666,20.7261666667,6.22316666666
424.37,6.51941666667,42.7835833333,20.8915,13.8668333333,8.84075,4.893,3.23141666667,34.9105833333,8.07583333333,20.74675,6.22516666667
424.73,6.52966666667,42.8296666666,20.9179166667,13.8991666667,8.85475,4.89391666666,3.24641666667,34.925,8.08825,20.7539166667,6.2295
425.08,6.53675,42.869,20.9334166667,13.9175833333,8.87183333333,4.89483333333,3.254,34.92625,8.093,20.765,6.23533333334
425.44,6.53516666666,42.9236666667,20.9529166667,13.9358333333,8.87583333334,4.87916666667,3.24033333334,34.9405,8.1035,20.7833333333,6.221
425.80,6.54933333334,42.966,20.97575,13.9668333333,8.88558333333,4.88258333333,3.25025,34.9463333333,8.11216666667,20.7966666667,6.22658333333
426.16,6.54425,42.9889166667,20.98125,13.9785833333,8.88641666667,4.86558333333,3.23058333333,34.9536666667,8.10666666666,20.7813333333,6.21258333334
426.51,6.54025,43.027,20.9858333333,13.99825,8.8835,4.84,3.226,34.9319166667,8.09783333333,20.7694166667,6.19325
426.87,6.54366666667,43.1399166667,21.0191666667,14.0318333333,8.89233333333,4.82991666667,3.21158333334,34.9863333333,8.09983333334,20.803,6.1855
427.23,6.55491666667,43.203,21.0200833333,14.0653333333,8.89683333333,4.81591666667,3.20525,34.9810833333,8.09241666667,20.824,6.17541666667
427.58,6.566,43.2910833334,21.05175,14.0811666667,8.9115,4.80641666667,3.21058333333,35.01425,8.10391666667,20.857,6.17125
427.94,6.55641666667,43.315,21.0276666666,14.09425,8.90333333333,4.78483333333,3.19566666667,34.9969166667,8.10516666667,20.8615,6.15425
428.30,6.57575,43.3683333333,21.0530833333,14.1166666667,8.92708333333,4.79175,3.19308333333,35.0135,8.11541666667,20.86,6.15283333333
428.65,6.58983333333,43.4086666666,21.0735833334,14.1303333333,8.95741666667,4.798,3.18916666666,35.0173333334,8.11891666666,20.8589166666,6.17175
429.01,6.60916666667,43.5035,21.1029166667,14.1756666667,8.97391666667,4.81608333333,3.19891666667,35.0760833333,8.15575,20.8795,6.18716666667
429.37,6.65316666667,43.6101666667,21.16775,14.2360833333,9.02600000001,4.85833333333,3.24425,35.1559166667,8.20408333333,20.9331666666,6.22625
429.72,6.66675,43.70225,21.2101666667,14.2714166667,9.05141666667,4.8715,3.27458333334,35.18675,8.22983333333,20.976,6.25733333333
430.08,6.68291666667,43.8305833333,21.2438333334,14.3269166667,9.08375,4.887,3.28925,35.2635833333,8.26866666667,21.0126666667,6.27616666667
430.44,6.71066666667,43.9366666667,21.29275,14.3808333333,9.12875,4.91725,3.31025,35.33575,8.29983333333,21.0545,6.3175
430.79,6.71675,43.93725,21.2875,14.3841666667,9.13091666666,4.91666666666,3.31816666667,35.3089166667,8.29458333333,21.0494166667,6.30941666667
431.15,6.70733333333,44.0043333333,21.323,14.4078333333,9.14225000001,4.92016666666,3.31425,35.3568333334,8.31275,21.0593333333,6.30575
431.50,6.73116666667,44.0168333333,21.3320833333,14.4475833333,9.15783333334,4.9465,3.3315,35.3946666667,8.32775,21.0603333333,6.33
431.86,6.75083333333,44.05625,21.3449166667,14.462,9.16950000001,4.95341666667,3.34091666667,35.416,8.34283333333,21.0594166667,6.33416666667
432.22,6.74708333334,44.1295,21.3559166666,14.4939166667,9.17350000001,4.96375,3.35208333333,35.4668333333,8.35333333333,21.1054166667,6.35258333333
