wavelength,Back_LoxPorf,Belly_LoxPorf,Breast_LoxPorf,Crissum_LoxPorf,Crown_LoxPorf,DorTail_LoxPorf,Rump_LoxPorf,Throat_LoxPorf,WingTip_LoxPorf
707.38,5.83355555556,5.18388888889,4.522,30.8141111111,36.7671111111,7.96655555556,6.08311111111,42.4987777778,12.1213333333
707.70,5.68111111111,5.106,4.377,30.7491111111,36.7765555555,7.85844444444,5.96866666667,42.5323333333,12.0725555556
708.03,5.55033333333,4.92755555555,4.20822222222,30.6815555555,36.7305555556,7.65688888889,5.811,42.4343333333,11.8943333333
708.35,5.47411111111,4.884,4.136,30.5491111111,36.6098888889,7.49677777778,5.673,42.3738888889,11.8265555556
708.67,5.56655555555,4.92466666667,4.23144444444,30.6475555555,36.7328888889,7.56433333333,5.683,42.4228888889,11.9772222222
708.99,5.69422222222,4.98644444445,4.29877777778,30.6937777778,36.7894444444,7.65155555556,5.59377777778,42.4975555555,12.1268888889
709.31,5.75777777778,5.00922222222,4.37055555555,30.6093333333,36.823,7.65877777778,5.50544444444,42.4252222222,12.1952222222
709.63,5.703,4.88344444444,4.3,30.4987777778,36.7564444444,7.676,5.41477777778,42.3112222222,12.214
709.95,5.77866666667,4.92633333333,4.30544444444,30.6082222222,36.8252222222,7.79411111111,5.44155555556,42.4896666667,12.294
710.27,5.831,5.00288888889,4.29322222222,30.6414444445,36.785,7.81144444445,5.49866666667,42.5041111111,12.347
710.59,5.96811111111,5.10477777778,4.38055555556,30.7361111111,36.8705555555,7.888,5.62277777778,42.5844444444,12.4877777778
710.91,6.039,5.17811111111,4.43788888889,30.7982222222,36.9365555556,7.93666666667,5.61511111111,42.5832222222,12.5352222222
711.24,6.19644444444,5.28733333333,4.57844444444,30.9586666667,37.1517777778,8.05433333333,5.756,42.7621111111,12.6576666667
711.56,6.24355555556,5.40622222222,4.67188888889,31.0353333333,37.3172222222,8.233,5.84077777778,42.8445555555,12.7706666667
711.88,6.28266666667,5.42288888889,4.66266666667,31.227,37.405,8.31744444444,5.92077777778,42.9471111111,12.7842222222
712.20,6.26444444444,5.49166666667,4.65777777778,31.2406666667,37.4288888889,8.31877777778,5.999,43.0367777778,12.7526666667
712.52,6.06011111111,5.42011111111,4.53233333333,31.0955555555,37.2737777778,8.11833333333,5.84733333333,42.8267777778,12.6142222222
712.84,6.08833333333,5.52566666667,4.60488888889,31.3354444444,37.3873333334,8.24922222222,5.96688888889,42.9326666667,12.6727777778
713.16,6.01,5.53544444444,4.63355555556,31.4174444445,37.4588888889,8.25311111111,6.0,43.0496666667,12.6794444444
713.48,5.89577777778,5.42777777778,4.59544444445,31.3308888889,37.4723333334,8.13911111111,5.94422222222,43.0052222222,12.6105555556
713.80,5.92077777778,5.42488888889,4.639,31.3866666667,37.5704444444,8.16577777778,5.91422222222,43.1391111111,12.6525555555
714.12,6.08044444445,5.58722222222,4.81,31.603,37.7535555556,8.30733333333,6.03533333333,43.2576666667,12.8716666667
714.44,6.11722222222,5.63611111111,4.82266666667,31.4428888889,37.6065555555,8.30733333333,6.02066666667,43.1748888889,12.875
714.76,6.15511111111,5.70322222222,4.88111111111,31.6206666667,37.7274444445,8.42466666667,6.05477777778,43.2922222222,13.0321111111
715.08,6.154,5.72,4.88022222222,31.6053333334,37.7411111111,8.34133333333,6.059,43.3724444444,13.0662222222
715.40,6.15055555556,5.75188888889,4.96377777778,31.5547777778,37.7838888889,8.38855555555,6.04822222222,43.3648888889,13.1344444445
715.72,6.17111111111,5.73588888889,5.01944444444,31.633,37.8686666667,8.44555555556,6.00522222222,43.374,13.2212222222
716.04,6.26644444445,5.83366666667,5.13544444444,31.7553333333,37.993,8.62311111111,6.09877777778,43.5546666667,13.2725555556
716.36,6.26011111111,5.90322222222,5.17677777778,31.7367777778,38.0575555556,8.65633333333,6.13544444445,43.6017777778,13.2903333333
716.68,6.24511111111,5.86322222222,5.11344444444,31.8002222222,38.1355555556,8.56322222222,6.10377777778,43.6116666667,13.2752222222
717.00,6.40077777778,6.02388888889,5.25277777778,31.9601111111,38.1392222222,8.66033333333,6.21133333333,43.5992222222,13.4014444444
717.32,6.50866666667,6.111,5.26922222222,32.044,38.2101111111,8.634,6.26922222222,43.5881111111,13.3948888889
717.64,6.44222222222,6.03533333334,5.20088888889,31.9404444444,38.2198888889,8.61311111111,6.15077777778,43.6456666666,13.2821111111
717.96,6.39588888889,6.01122222222,5.14666666666,32.1387777778,38.4351111111,8.66355555554,6.18311111111,43.8042222222,13.3244444444
718.28,6.34044444445,5.91566666667,5.00411111111,31.9192222222,38.3154444444,8.58211111111,6.107,43.6266666667,13.0736666667
718.60,6.56333333333,5.99088888889,5.03211111111,32.0825555556,38.3614444444,8.76466666667,6.19522222222,43.6248888889,13.1448888889
718.92,6.54144444444,5.91322222222,4.94955555555,31.9813333333,38.3118888889,8.65733333333,6.18877777778,43.5598888889,13.035
719.24,6.66711111111,6.01644444444,4.98588888889,32.1278888889,38.539,8.71288888889,6.31288888889,43.798,13.0335555556
719.56,6.86533333333,6.14566666667,5.13277777778,32.3181111111,38.7508888889,8.87388888889,6.56988888889,43.9856666667,13.2501111111
719.88,6.89,6.00555555555,4.995,32.3648888889,38.713,8.82477777778,6.46333333334,43.958,13.2471111111
720.20,7.01266666667,6.08833333333,5.06311111111,32.2947777778,38.7523333333,9.02266666665,6.52011111111,44.0371111111,13.2623333333
720.52,7.07877777778,6.08833333333,5.04111111111,32.2951111111,38.9048888889,9.22533333333,6.61188888889,44.2065555556,13.2781111111
720.84,7.10366666667,6.14177777778,5.17522222222,32.3736666667,39.017,9.51733333332,6.70066666667,44.3117777778,13.4468888889
721.16,7.179,6.17355555556,5.17511111111,32.4594444444,39.2163333333,9.51288888889,6.83533333333,44.3662222222,13.4518888889
721.48,7.27655555556,6.35066666667,5.33866666666,32.5325555555,39.3542222222,9.62555555555,6.94011111111,44.4863333333,13.5761111111
721.79,7.15244444444,6.29833333333,5.32277777778,32.5472222222,39.372,9.60422222223,6.89966666667,44.5684444445,13.6122222222
722.11,7.162,6.37088888889,5.44844444444,32.5732222222,39.6385555555,9.74844444444,7.04177777778,44.7904444445,13.7705555556
722.43,7.31788888889,6.67033333333,5.679,32.8778888889,40.0442222222,9.98666666666,7.31344444444,45.1631111111,14.0691111111
722.75,7.11566666667,6.53844444444,5.50788888889,32.7226666667,39.9192222222,9.77533333333,7.149,45.0431111111,13.9283333333
723.07,7.00588888889,6.49477777778,5.46966666667,32.7287777778,39.9257777778,9.61999999999,7.04188888889,44.9582222222,13.8303333333
723.39,7.02777777778,6.57466666667,5.53166666667,32.662,40.0781111111,9.63877777779,7.054,45.0318888889,13.8613333333
723.71,6.92811111111,6.55377777778,5.41911111111,32.906,40.2877777778,9.51088888888,6.96388888889,45.1227777778,13.8124444444
724.03,6.86566666667,6.60288888889,5.46388888889,32.9094444444,40.2783333333,9.41333333332,6.892,44.9116666667,13.7335555556
724.35,6.88133333333,6.60711111111,5.46166666667,32.9171111111,40.3927777778,9.35488888888,6.88611111111,45.0098888889,13.748
724.67,6.713,6.51277777778,5.40466666667,32.9665555556,40.348,9.3781111111,6.78533333333,45.0986666667,13.6843333333
724.98,6.61922222222,6.36855555556,5.24688888889,32.9353333334,40.382,9.26333333335,6.74977777778,45.1126666667,13.6272222222
725.30,6.56555555556,6.33233333333,5.185,32.9796666667,40.4447777778,9.2038888889,6.74622222222,45.1418888889,13.6385555555
725.62,6.28588888889,6.12755555556,5.01244444444,32.8631111111,40.1778888889,8.90944444444,6.528,45.0007777778,13.3988888889
725.94,6.24111111111,5.98644444444,4.91766666667,32.8382222222,40.1242222222,8.84044444444,6.41488888889,44.8301111111,13.258
726.26,6.58955555556,6.27988888889,5.336,33.1196666667,40.2868888889,9.24000000001,6.82433333333,44.9703333333,13.5713333333
726.58,6.79888888889,6.34433333333,5.49522222222,33.0944444444,40.2968888889,9.42466666666,7.03555555556,45.0151111111,13.6648888889
726.90,6.89533333333,6.41788888889,5.60722222222,33.2688888889,40.3803333333,9.52433333333,7.21455555556,45.1515555556,13.7242222222
727.21,7.04522222222,6.47911111111,5.662,33.2133333333,40.2993333333,9.64855555557,7.38466666667,45.1008888889,13.8504444445
727.53,7.26044444444,6.651,5.87511111111,33.5087777778,40.542,9.92344444444,7.663,45.5692222222,14.2397777778
727.85,7.22777777778,6.65077777778,5.825,33.6018888889,40.5474444444,9.93244444444,7.68866666667,45.6925555556,14.1937777778
728.17,7.23788888889,6.63366666666,5.80988888889,33.6111111111,40.5755555556,9.91633333332,7.64644444445,45.6217777778,14.1894444444
728.49,7.20333333333,6.47655555556,5.73444444444,33.5984444445,40.4927777778,9.89633333333,7.56133333333,45.5444444444,14.0491111111
728.80,7.24655555555,6.52222222222,5.74533333333,33.6008888889,40.549,10.0202222222,7.55155555556,45.4167777778,14.1417777778
729.12,7.34122222222,6.60944444444,5.76888888889,33.6205555556,40.6835555556,10.1244444444,7.52411111111,45.4135555556,14.1012222222
729.44,7.44122222222,6.64888888889,5.91477777778,33.711,40.7813333333,10.2816666667,7.624,45.5735555556,14.2792222222
729.76,7.31211111111,6.51944444445,5.76988888889,33.6255555556,40.7948888889,10.2533333333,7.45288888889,45.4472222222,14.2125555555
730.08,7.20811111111,6.54977777778,5.65,33.7331111111,41.0456666667,10.2657777778,7.35366666667,45.5373333334,14.2164444444
730.39,7.06633333334,6.40977777778,5.45577777778,33.6648888889,40.9741111111,10.2548888889,7.20722222222,45.5001111111,14.1002222222
730.71,7.09911111111,6.55366666667,5.64388888889,33.7322222222,41.075,10.3844444445,7.32966666667,45.5568888889,14.2284444444
731.03,6.86677777778,6.35477777778,5.41022222222,33.5312222222,41.0283333333,10.1106666667,7.07133333333,45.2511111111,13.9121111111
731.35,6.70933333333,6.21422222222,5.27833333333,33.3268888889,40.8565555555,9.95655555557,6.92755555555,44.9287777778,13.8144444445
731.67,6.70888888889,6.13544444444,5.20388888889,33.199,40.7883333333,9.86600000001,6.93277777778,44.809,13.7948888889
731.98,6.877,6.42222222222,5.41122222222,33.4628888889,41.041,10.0637777778,7.11266666667,45.0753333333,14.0937777778
732.30,7.03122222222,6.535,5.51311111111,33.5293333333,41.0821111111,10.0932222222,7.21866666667,45.2877777778,14.0837777778
732.62,7.23033333333,6.67344444445,5.70066666667,33.6767777778,41.0864444444,10.2427777778,7.43288888889,45.2893333333,14.2644444444
732.94,7.28077777778,6.81077777778,5.72733333333,33.7024444445,41.1828888889,10.2764444445,7.49988888889,45.2255555556,14.244
733.25,7.249,6.81277777778,5.60877777778,33.6804444444,41.179,10.189,7.52244444444,45.2104444444,14.2246666667
733.57,7.15011111111,6.67633333334,5.56,33.6711111111,41.0012222222,10.019,7.50522222222,45.1243333333,14.1245555555
733.89,7.09811111111,6.65466666667,5.61344444444,33.67,41.018,9.89599999999,7.53066666667,45.0441111111,14.1653333333
734.21,7.02744444444,6.53933333334,5.48833333333,33.6068888889,41.079,9.81811111112,7.37622222222,45.1261111111,14.1778888889
734.52,6.86255555555,6.36788888889,5.31044444444,33.5878888889,41.0317777778,9.71755555557,7.27811111111,45.287,14.2181111111
734.84,6.90777777778,6.34077777778,5.32011111111,33.7276666667,41.348,9.78177777778,7.27111111111,45.5777777778,14.3198888889
735.16,6.92344444445,6.37266666667,5.301,33.7768888889,41.4091111111,9.82011111112,7.20355555555,45.5724444444,14.2876666667
735.48,6.872,6.324,5.22333333333,33.596,41.3011111111,9.75244444443,7.167,45.384,14.1973333333
735.79,6.83166666667,6.31444444445,5.19488888889,33.6333333333,41.5418888889,9.71655555555,7.167,45.3573333333,14.2408888889
736.11,6.55122222222,6.16044444445,4.92511111111,33.7244444445,41.7837777778,9.48744444445,6.93744444444,45.4865555556,14.2376666667
736.43,6.34844444444,5.91888888889,4.695,33.6431111111,41.6921111111,9.2231111111,6.66077777778,45.465,14.0926666666
736.74,6.34655555555,5.91311111111,4.70433333333,33.5866666667,41.5203333333,9.21555555554,6.56066666667,45.3554444445,13.9644444444
737.06,6.448,5.97033333333,4.74666666667,33.4638888889,41.4408888889,9.33666666667,6.56533333333,45.4491111111,13.966
737.38,6.57966666666,6.074,4.76455555555,33.5977777778,41.7256666667,9.43455555555,6.62433333333,45.6284444444,14.0866666667
737.69,6.51511111111,6.01644444444,4.72888888889,33.5552222222,41.5982222222,9.34866666668,6.583,45.5123333333,13.9497777778
738.01,6.825,6.23122222222,4.99166666667,33.6796666667,41.8116666667,9.63977777779,6.76,45.5302222222,14.1056666667
738.33,7.08522222222,6.54911111111,5.24866666667,33.8047777778,41.8408888889,9.91155555557,7.02833333333,45.5634444445,14.3597777778
738.64,7.56411111111,7.07822222222,5.73388888889,34.2406666667,42.1643333333,10.4544444445,7.56433333334,45.9488888889,14.8984444444
738.96,7.80166666667,7.20244444445,5.96033333333,34.4951111111,42.4394444444,10.6985555556,7.77311111111,46.1277777778,15.0767777778
739.28,7.72222222222,7.06488888889,5.94544444444,34.5228888889,42.3626666667,10.8372222222,7.77177777778,46.182,15.0425555555
739.59,7.66011111111,6.99644444445,5.97655555556,34.4163333333,42.302,10.8831111111,7.77533333333,46.1254444445,14.9004444444
739.91,7.67266666667,7.00955555555,5.90311111111,34.5587777778,42.5368888889,11.0422222222,7.86111111111,46.2512222222,15.0298888889
740.23,7.57122222222,6.93166666667,5.874,34.6581111111,42.8606666667,11.033,7.87866666667,46.4654444444,15.1907777778
740.54,7.71955555556,7.19933333333,5.973,34.9208888889,43.2343333333,11.2424444444,8.05344444444,46.5385555556,15.5101111111
740.86,7.80922222222,7.30888888889,6.13611111111,34.8791111111,43.2413333333,11.3711111111,8.13555555556,46.5682222222,15.6905555556
741.18,7.90477777778,7.291,6.15088888889,35.0166666667,43.4141111111,11.4572222222,8.21433333333,46.7077777778,15.7644444445
741.49,7.84688888889,7.12944444445,6.11688888889,34.7853333333,43.2505555556,11.3692222222,8.15322222222,46.4578888889,15.674
741.81,7.496,6.68344444444,5.79544444444,34.5537777778,43.3165555556,11.007,7.79977777778,46.3704444445,15.2985555556
742.12,6.81033333333,5.96788888889,5.226,33.9835555556,43.138,10.3777777778,7.10577777778,46.1411111111,14.6464444444
742.44,6.444,5.72655555556,4.94011111111,33.7445555555,43.0098888889,10.1235555556,6.867,46.0232222222,14.3315555555
742.76,6.40155555556,5.71144444444,4.93044444444,33.763,42.9885555555,9.982,6.798,45.8791111111,14.3586666667
743.07,6.77011111111,5.99,5.25555555556,33.9177777778,43.2146666667,10.2332222222,7.04233333333,46.0965555556,14.6903333333
743.39,6.97177777778,6.13833333333,5.49555555555,34.1113333333,43.2051111111,10.3453333333,7.23322222222,46.2927777778,14.8384444445
743.70,7.12388888889,6.10622222222,5.49366666667,34.0415555555,43.1112222222,10.3346666667,7.26,46.2942222222,14.8138888889
744.02,6.82122222222,5.73811111111,5.21688888889,33.9138888889,42.8461111111,10.0183333333,7.05566666667,46.149,14.5422222222
744.34,6.79788888889,5.65644444444,5.11422222222,34.0206666667,42.9216666667,10.0421111111,7.04688888889,46.2604444444,14.3841111111
744.65,6.70655555556,5.57455555556,5.10533333333,34.0404444444,43.0744444445,10.033,6.96033333333,46.2043333333,14.3172222222
744.97,6.53322222222,5.60866666667,4.84133333334,34.1166666667,43.202,9.88800000001,6.97288888889,46.2903333333,14.1706666667
745.28,6.59411111111,5.70611111111,4.91433333334,34.1508888889,43.0755555555,9.93477777778,7.03344444444,46.1531111111,14.2271111111
745.60,6.77866666666,5.81955555556,5.04366666667,34.3568888889,43.3051111111,10.0422222222,7.30655555555,46.3528888889,14.3911111111
745.91,6.76255555556,5.681,4.95377777778,34.0736666667,43.2373333333,9.84922222222,7.18088888889,46.3145555555,14.2141111111
746.23,6.62511111111,5.41444444444,4.75533333333,34.0993333333,43.3863333333,9.66666666667,7.044,46.5153333334,14.0261111111
746.55,6.36588888889,5.11855555556,4.33255555556,33.9146666667,43.2653333333,9.36366666666,6.93411111111,46.5132222222,13.771
746.86,6.00811111111,4.80977777778,3.90777777778,33.4635555556,43.0507777778,8.96511111112,6.539,46.1507777778,13.3482222222
747.18,5.611,4.57622222222,3.55466666667,33.3005555556,43.0147777778,8.56844444446,6.14655555555,45.9555555556,13.063
747.49,5.60277777778,4.57077777778,3.53888888889,33.1738888889,43.113,8.60766666667,6.08133333333,45.942,13.0904444445
747.81,5.50344444445,4.46722222222,3.31044444445,33.1932222222,43.3006666667,8.46544444445,6.01188888889,46.0801111111,13.0368888889
748.12,5.51677777778,4.60088888889,3.25511111111,33.1101111111,43.1145555556,8.40255555555,6.00544444444,46.127,13.0298888889
748.44,5.64211111111,4.67677777778,3.46733333333,33.157,43.0778888889,8.48722222221,6.04955555555,46.1861111111,13.2441111111
748.75,5.815,4.82222222222,3.59566666667,33.314,43.1702222222,8.56866666667,6.26322222222,46.3975555556,13.5478888889
749.07,6.04033333333,5.23611111111,3.796,33.5557777778,43.2968888889,8.84122222222,6.46322222222,46.4312222222,13.8578888889
749.38,6.32377777778,5.61244444444,4.01266666667,34.0068888889,43.5433333333,9.26144444446,6.84244444445,46.7018888889,14.4057777778
749.70,6.31244444445,5.71,4.08955555555,33.9008888889,43.3598888889,9.26977777778,6.81044444445,46.4908888889,14.3806666667
750.01,6.27977777778,5.67211111111,4.22022222222,33.8497777778,43.4021111111,9.25288888889,6.77444444445,46.46,14.4776666667
750.33,6.40177777778,5.75166666667,4.32333333333,33.8703333333,43.4052222222,9.37811111111,6.91966666667,46.4225555556,14.6776666667
750.64,6.43422222222,5.716,4.29577777778,33.9726666667,43.5657777778,9.36955555557,7.01055555556,46.5861111111,14.8337777778
750.96,6.28055555556,5.59044444444,4.03288888889,33.998,43.4632222222,9.23377777779,6.80933333333,46.4831111111,14.6848888889
751.27,6.141,5.54766666667,4.05177777778,33.895,43.198,9.18299999999,6.66488888889,46.1486666667,14.6012222222
751.59,5.90822222222,5.36422222222,3.95988888889,33.8552222222,43.1888888889,9.16600000001,6.56277777778,45.9374444445,14.5238888889
751.90,5.74688888889,5.224,3.777,33.8974444445,43.1537777778,9.00722222221,6.34922222222,45.9584444445,14.2986666667
752.22,5.62544444445,5.19266666667,3.47022222222,33.7601111111,43.0371111111,8.89844444443,6.256,45.8166666667,14.005
752.53,5.51377777778,5.02077777778,3.33977777778,33.7143333333,42.9234444444,8.72877777779,6.19922222222,45.8885555555,13.8838888889
752.85,5.18222222222,4.65855555556,3.068,33.4012222222,42.6308888889,8.27922222221,5.73166666667,45.7827777778,13.5
753.16,5.51677777778,5.10911111111,3.31966666667,33.796,43.0078888889,8.56799999999,6.04722222222,46.266,13.9262222222
753.47,5.807,5.43644444444,3.634,33.9426666667,42.829,8.84755555556,6.24877777778,46.2951111111,14.0968888889
753.79,6.06533333333,5.68544444444,4.01,34.4016666667,43.0905555556,9.13044444444,6.49377777778,46.7855555556,14.3581111111
754.10,6.23666666667,5.84733333333,4.25166666667,34.3775555556,42.8973333333,9.40844444446,6.69711111111,46.6658888889,14.432
754.42,6.38955555556,5.88333333333,4.51044444444,34.1672222222,42.8902222222,9.46577777777,6.86644444444,46.5895555556,14.4208888889
754.73,6.20233333333,5.68822222222,4.39788888889,34.0014444444,42.6334444445,9.29344444446,6.71966666667,46.5695555556,14.3168888889
755.05,6.06988888889,5.50911111111,4.14177777778,33.9007777778,42.7351111111,9.07355555557,6.46155555555,46.6944444444,14.0548888889
755.36,5.80655555556,5.26744444445,3.79411111111,33.6214444444,42.606,8.82399999999,6.26211111111,46.6076666667,13.8202222222
755.67,5.60277777778,5.03822222222,3.77022222222,33.5057777778,42.5001111111,8.71366666667,6.18444444444,46.7808888889,13.7418888889
755.99,5.64733333333,4.958,3.78277777778,33.5268888889,42.6312222222,8.78844444445,6.18711111111,46.886,13.7497777778
756.30,5.92055555556,5.11588888889,3.95133333333,33.717,42.7981111111,9.14544444445,6.44666666667,46.8071111111,13.9525555556
756.62,5.82088888889,4.9,3.79733333334,33.7203333333,42.8933333333,9.10466666667,6.36188888889,46.9955555556,13.8367777778
756.93,5.62277777778,4.76188888889,3.434,33.6688888889,43.1925555555,8.91866666666,6.13466666667,47.1073333333,13.7704444445
757.24,5.48477777778,4.65422222222,3.16277777778,33.4545555556,43.171,8.73044444443,5.95522222222,46.9046666667,13.4814444445
757.56,5.69744444445,4.95677777778,3.347,33.8178888889,43.3991111111,8.95466666668,6.10577777778,47.2895555556,13.6067777778
757.87,5.91888888889,5.20622222222,3.59711111111,34.3411111111,43.8501111111,9.20633333335,6.36366666666,47.8746666667,13.9017777778
758.18,6.33177777778,5.61277777778,3.98366666667,34.803,44.4306666667,9.55144444443,6.75733333333,48.1756666667,14.1403333333
758.50,6.61566666667,5.98822222222,4.29211111111,35.071,44.7443333333,9.83222222222,7.22244444444,48.4882222222,14.5656666667
758.81,6.853,6.26177777778,4.54677777778,35.4676666667,45.1903333333,10.1832222222,7.59855555556,48.7438888889,14.7643333333
759.13,6.99377777778,6.51022222222,4.75866666667,35.6165555556,45.3838888889,10.3637777778,7.63488888889,48.7674444445,14.8752222222
759.44,6.89677777778,6.62211111111,4.84288888889,35.6518888889,45.4714444444,10.3932222222,7.61122222222,48.8476666667,14.8926666667
759.75,6.83577777777,6.60544444445,4.82188888889,35.7391111111,45.5958888889,10.2586666667,7.48188888889,49.1665555556,14.8125555555
760.07,7.02833333333,6.662,5.06011111111,35.4816666667,45.4457777778,10.4118888889,7.64955555556,48.8495555556,14.8136666666
760.38,7.2931111111,6.71455555555,5.40588888889,35.6845555555,45.5948888889,10.593,7.90188888889,49.0093333333,14.8284444444
760.69,7.20511111111,6.59866666667,5.521,35.5812222222,45.3805555556,10.498,7.82166666666,48.9305555555,14.8025555556
761.01,7.03544444445,6.29633333333,5.36744444444,35.4385555556,45.431,10.1017777778,7.58855555555,48.9216666667,14.7591111111
761.32,6.83133333333,6.20666666667,5.15311111111,35.3162222222,45.4204444444,9.7621111111,7.35355555555,48.895,14.5641111111
761.63,6.55044444444,6.04388888889,4.90844444445,35.0953333333,45.1575555555,9.415,7.19166666666,48.7293333333,14.3653333333
761.94,6.76533333333,6.12377777778,5.07611111111,35.2228888889,44.9942222222,9.50788888889,7.28055555555,48.6958888889,14.4263333333
762.26,6.83977777778,6.21266666667,5.21066666667,35.187,44.7128888889,9.49288888888,7.15177777778,48.6282222222,14.4735555556
762.57,6.91288888889,6.13533333333,5.25444444444,35.4005555556,44.8184444444,9.53466666667,7.14377777778,48.7965555556,14.5238888889
762.88,6.91022222222,6.01911111111,5.07911111111,35.1334444444,44.5214444445,9.2341111111,7.04888888889,48.4784444444,14.421
763.20,6.99544444445,6.05044444445,5.14588888889,35.0871111111,44.467,9.18644444445,7.22133333333,48.3391111111,14.4806666667
763.51,6.89311111111,6.02477777778,5.00688888889,35.1945555556,44.4868888889,8.99099999999,7.11711111111,48.3264444444,14.4357777778
763.82,6.66377777778,5.87133333333,4.78166666667,35.0048888889,44.333,8.79077777777,6.95333333333,48.0028888889,14.4218888889
764.14,6.775,5.98111111111,4.80288888889,35.118,44.3671111111,8.91944444445,7.03455555555,47.9966666667,14.556
764.45,6.88711111111,6.18288888889,4.88722222222,35.2642222222,44.5618888889,9.16988888888,7.20588888889,48.0894444444,14.6284444445
764.76,7.09411111111,6.25922222222,5.01733333333,35.4284444444,44.6152222222,9.4728888889,7.38822222222,48.1175555556,14.8207777778
765.07,7.362,6.37333333333,5.26733333333,35.6763333333,44.8813333333,9.95333333332,7.58311111111,48.4258888889,15.1552222222
765.39,7.40455555556,6.42122222222,5.36922222222,35.7471111111,45.1066666667,10.0678888889,7.57366666667,48.5351111111,15.2877777778
765.70,7.78766666668,6.67677777778,5.72255555556,35.8678888889,45.4468888889,10.4218888889,8.07966666668,48.707,15.6688888889
766.01,8.13311111111,7.02555555555,6.01933333333,35.9517777778,45.7632222222,10.8777777778,8.46433333333,48.7474444445,15.9188888889
766.32,8.37566666668,7.24366666667,6.36411111111,36.4372222222,46.1772222222,11.4396666667,8.69777777778,49.1484444444,16.1937777778
766.64,8.56911111112,7.44455555556,6.59844444444,36.77,46.5405555556,11.9816666666,8.85133333332,49.295,16.435
766.95,8.9071111111,7.61066666667,6.90277777778,37.0187777778,46.7538888889,12.4618888889,9.18666666666,49.6223333333,16.7827777778
767.26,9.05066666668,7.633,6.93355555555,37.284,46.8792222222,12.854,9.23955555555,49.8771111111,16.6082222222
767.57,9.28477777777,7.69422222222,7.16777777778,37.5085555556,47.3467777778,13.1888888889,9.50077777778,50.4337777778,16.7628888889
767.88,9.48977777778,7.84844444444,7.445,37.5237777778,47.2876666667,13.5308888889,9.75622222222,50.4577777778,16.8462222222
768.20,9.04477777777,7.53522222222,7.13922222222,37.1236666667,46.647,13.2971111111,9.42422222222,49.9052222222,16.3821111111
768.51,8.72944444445,7.33111111111,6.89455555556,36.7742222222,46.3936666667,12.9926666666,9.03900000001,49.4745555556,15.9758888889
768.82,8.76444444446,7.39455555555,6.96222222222,36.6351111111,46.1904444444,13.1596666667,9.08855555557,49.3063333333,15.7567777778
769.13,8.33222222221,6.95377777778,6.60177777778,36.7187777778,46.1884444444,13.2298888889,8.55077777777,49.3287777778,15.478
769.44,7.97744444446,6.62755555555,6.43133333333,36.5626666667,45.7124444444,12.7986666667,8.26011111111,48.8825555556,15.3257777778
769.76,7.66322222222,6.435,6.29544444445,36.2694444445,45.5332222222,12.4558888889,8.11922222222,48.5343333333,15.1592222222
770.07,7.44411111111,6.42911111111,6.21866666667,36.4642222222,45.8471111111,12.2697777778,7.80788888889,48.7673333333,15.0893333333
770.38,6.70577777778,5.93566666666,5.62855555555,35.7746666667,45.2776666667,11.5446666667,7.06144444444,48.1093333333,14.5465555556
770.69,6.52466666667,6.12511111111,5.64188888889,35.5228888889,45.2434444444,11.2145555556,6.98822222222,48.0098888889,14.741
771.00,6.16544444445,6.05611111111,5.24922222222,35.171,45.1318888889,11.0114444444,6.62388888889,47.4823333333,14.5325555556
771.32,6.01877777778,5.75044444445,5.07211111111,35.3023333333,45.214,10.8427777778,6.16055555556,47.4563333333,14.4316666667
771.63,5.94388888889,5.628,4.97577777778,35.3784444444,45.4695555556,10.6606666667,5.96977777778,47.6234444444,14.4868888889
771.94,6.13322222222,5.66811111111,5.04577777778,35.4665555556,45.2812222222,10.7608888889,6.06555555555,47.6756666667,14.5463333333
772.25,5.46255555556,4.79844444444,4.28288888889,34.9753333333,44.8111111111,10.1438888889,5.51044444444,47.165,14.0496666667
772.56,5.09688888889,4.68355555556,4.013,34.6317777778,44.3747777778,9.79677777777,5.26311111111,46.6228888889,13.7454444444
772.87,4.765,4.356,3.54922222222,34.3637777778,44.1718888889,9.57366666666,4.79777777778,46.5707777778,13.3626666667
773.18,4.451,3.94477777778,3.16022222222,34.2067777778,44.1328888889,9.49766666666,4.33433333333,46.4141111111,12.8746666667
773.50,3.93688888889,3.32677777778,2.59855555556,33.5404444445,43.3802222222,8.84299999999,3.99322222222,45.8276666667,12.1862222222
773.81,3.93877777778,3.32933333333,2.686,33.7677777778,43.6656666667,9.0571111111,4.22677777778,46.1767777778,12.2342222222
774.12,4.26722222222,3.27344444444,2.81633333333,34.2014444444,43.9531111111,9.56855555554,4.38744444445,46.518,12.1222222222
774.43,4.52544444445,3.68633333333,3.18877777778,34.566,44.1028888889,9.93633333333,4.757,47.095,12.228
774.74,4.521,3.76733333333,3.22844444444,34.1968888889,43.8591111111,9.92866666666,4.89177777778,46.728,12.0037777778
775.05,4.80855555555,4.07322222222,3.54811111111,34.413,44.2693333333,10.3233333333,5.27555555556,46.9422222222,12.15
775.36,4.82088888889,4.07488888889,3.74844444444,34.266,44.2286666667,10.4873333333,5.49711111111,46.887,12.3644444445
775.67,4.88722222222,4.20433333333,3.80988888889,34.4578888889,44.6624444445,10.6813333333,5.36433333334,47.1353333333,12.5772222222
