wavelength,Back_IdiBraf,Belly_IdiBraf,Breast_IdiBraf,Crissum_IdiBraf,Crown_IdiBraf,DorTail_IdiBraf,Rump_IdiBraf,Throat_IdiBraf,WingTip_IdiBraf
753.79,10.31525,23.0316666667,22.1961666667,22.2399166667,9.81366666667,10.9460833333,10.9048333334,24.15975,10.5065
754.10,9.93991666669,22.7761666667,21.7661666667,21.6736666666,9.46608333332,10.48075,10.467,23.747,10.1154166667
754.42,9.80466666667,22.78125,21.6975,21.4755833333,9.29558333333,10.2835833333,10.3489166667,23.6149166667,9.98225000001
754.73,9.82649999998,22.8575,21.8951666666,21.5893333333,9.27425000001,10.1845,10.40725,23.8149166667,10.0896666667
755.05,9.83183333334,22.8935833334,21.8843333333,21.54925,9.32816666668,10.1143333333,10.3354166667,23.8839166667,10.2711666667
755.36,9.67658333332,22.6596666667,21.74175,21.3019166667,9.20558333333,9.88800000001,10.2195,23.6135,10.0684166667
755.67,9.55725000001,22.6933333333,21.6978333334,21.2923333334,9.10308333334,9.72699999999,10.0815833334,23.4874166666,9.89208333333
755.99,9.47191666667,22.6381666667,21.6840833333,21.4001666667,9.149,9.82625000001,10.217,23.43925,9.96466666667
756.30,9.52425,22.7039166666,21.6670833333,21.4738333333,9.08891666666,9.92516666668,10.19675,23.484,9.99124999999
756.62,9.43866666668,22.7843333333,21.6960833333,21.5854166667,9.19241666667,9.87925000001,10.1476666667,23.5031666667,9.97558333333
756.93,9.63733333333,22.8566666666,21.6945833333,21.6456666667,9.51258333334,9.98975,10.3493333333,23.5833333333,10.2710833333
757.24,9.55716666667,22.8574166667,21.5455833334,21.68975,9.45966666667,9.96516666666,10.3341666667,23.5805833333,10.2144166666
757.56,9.78141666667,23.0456666666,21.6686666667,22.0013333334,9.63691666668,10.2410833333,10.5860833333,23.8525833333,10.46375
757.87,9.72783333335,22.80625,21.5451666667,21.9533333333,9.53349999998,10.11675,10.4275,23.5860833333,10.2138333333
758.18,9.41916666668,22.6100833333,21.31325,21.7738333333,9.29299999998,9.97908333334,10.258,23.2403333334,9.91124999999
758.50,9.60508333333,22.9795833333,21.6496666667,22.11475,9.55174999999,10.276,10.5740833333,23.498,9.94683333333
758.81,10.0101666667,23.2366666667,21.904,22.4284166667,9.75041666667,10.64525,10.8714166667,23.8620833333,10.181
759.13,10.2744166666,23.4554166666,22.2565833334,22.6315,10.0148333333,10.9853333333,11.17025,24.0101666667,10.4281666667
759.44,10.427,23.6921666667,22.3938333333,22.72975,9.99174999999,10.9298333333,11.0989166667,24.1878333333,10.3785833333
759.75,10.3845,23.5156666666,22.2970833333,22.6590833333,9.82733333333,10.7273333333,10.9905,24.08775,10.2375
760.07,10.2250833333,23.33475,22.1780833333,22.4695833334,9.63458333333,10.5071666667,10.919,23.9806666666,10.16975
760.38,10.1601666667,23.305,22.3173333333,22.57625,9.61833333334,10.4886666667,10.9895833333,24.16325,10.141
760.69,10.23875,23.4198333333,22.51325,22.6865833334,9.55533333333,10.42625,11.0881666667,24.2501666667,10.2670833333
761.01,10.4185,23.51175,22.70525,22.78375,9.75950000001,10.6073333333,11.3491666667,24.3043333333,10.36775
761.32,10.4356666667,23.5776666667,22.686,22.9220833333,9.81816666669,10.7455,11.4765833333,24.5251666667,10.5493333333
761.63,10.8,23.8118333333,22.8335,23.0695833333,10.15675,11.1134166667,11.7009166667,24.7919166666,10.817
761.94,10.6275833333,23.489,22.4951666667,22.8918333333,9.99708333334,11.0118333334,11.5079166667,24.599,10.6790833333
762.26,10.4878333333,23.4288333333,22.5408333333,22.9370833333,10.06575,11.0216666667,11.3978333333,24.59175,10.6730833333
762.57,10.479,23.3219166667,22.40925,22.8923333333,10.1546666667,11.0175833333,11.40875,24.622,10.6700833333
762.88,10.683,23.4324166667,22.4619166666,22.9849166667,10.3296666667,11.19125,11.5775,24.74125,10.8750833333
763.20,10.629,23.41725,22.4005,22.9625833334,10.35075,11.1818333333,11.48225,24.83075,10.7910833333
763.51,10.6478333333,23.43375,22.4140833333,22.9104166667,10.2989166667,11.1925833334,11.3921666667,24.79675,10.7286666667
763.82,10.6351666667,23.40725,22.30125,22.7323333333,10.1864166667,11.11825,11.2924166667,24.69825,10.66025
764.14,10.6008333333,23.3936666666,22.25525,22.6384166667,10.1961666667,11.12675,11.17025,24.6693333333,10.5395
764.45,10.3995833333,23.302,22.1235,22.4659166667,10.01125,10.9225833333,11.0976666667,24.6296666666,10.4659166667
764.76,10.6281666667,23.4733333333,22.29475,22.5556666667,10.2800833333,11.0405833333,11.2695,24.7180833334,10.66025
765.07,10.8484166667,23.7668333333,22.5240833333,22.83375,10.5779166667,11.24825,11.4346666667,24.9353333333,10.9188333333
765.39,11.0314166667,24.029,22.7169166667,22.9518333333,10.67575,11.336,11.5506666667,25.1228333334,11.2376666667
765.70,11.2440833333,24.2851666667,22.85575,23.2239166667,10.79825,11.4525,11.739,25.3831666667,11.48925
766.01,11.1928333334,24.3613333334,22.9018333333,23.2360833334,10.7156666667,11.4431666667,11.6748333333,25.2728333333,11.42925
766.32,11.1971666667,24.3293333333,22.9571666667,23.0838333333,10.7149166666,11.48325,11.6765833333,25.2195833334,11.4236666666
766.64,11.3726666667,24.5616666667,23.2909166667,23.2361666667,10.8993333333,11.6591666667,11.9134166667,25.2913333333,11.6890833333
766.95,11.6325,24.8084166667,23.5031666667,23.5756666667,11.0834166667,11.9070833334,12.2281666667,25.4118333333,11.93275
767.26,11.6741666667,24.8900833333,23.6219166667,23.83625,11.15125,12.0711666667,12.2238333333,25.4533333333,11.988
767.57,11.7119166667,24.848,23.5208333333,23.908,11.1258333333,12.06025,12.251,25.3040833334,12.0630833333
767.88,11.9451666667,25.0741666667,23.7534166667,24.1669166667,11.4459166667,12.39875,12.3473333334,25.6448333333,12.2475833333
768.20,11.4804166667,24.61,23.4070833333,23.818,11.0076666667,11.99475,11.92375,25.35475,11.7583333333
768.51,11.3983333334,24.4324166667,23.331,23.7616666667,10.8764166667,11.9931666667,12.0143333333,25.2761666667,11.7415
768.82,11.3240833333,24.2995,23.22125,23.5123333333,10.8560833333,11.9715833333,12.0088333334,25.1333333334,11.46025
769.13,11.27625,24.1026666667,23.0689166667,23.0878333333,10.77825,11.7389166667,11.869,24.83825,11.1365
769.44,11.3640833333,24.0191666667,23.03475,23.1554166667,10.7905,11.62175,11.8790833333,24.9153333333,11.0743333333
769.76,10.6955833333,23.4319166667,22.3965,22.8689166667,10.2699166667,11.1411666667,11.19825,24.4235833333,10.42075
770.07,10.6733333333,23.23475,22.136,22.7210833333,10.2110833333,11.1564166666,11.102,24.3163333333,10.3026666667
770.38,10.8024166667,23.273,22.1946666667,22.6314166666,10.4418333333,11.2915,11.2636666666,24.5526666667,10.4419166667
770.69,10.871,23.39025,22.2058333333,22.5185833333,10.53,11.3806666667,11.4684166667,24.6414166666,10.5828333333
771.00,10.9499166667,23.4321666667,22.4655,22.6158333334,10.66725,11.5263333333,11.6551666667,24.9391666667,10.7998333333
771.32,11.0856666667,23.3705,22.58675,22.6998333333,10.5606666667,11.5049166666,11.5049166667,24.6500833333,10.67725
771.63,11.3865,23.927,23.0088333333,23.0605833333,10.89225,11.8656666667,11.7440833333,24.8746666667,10.8554166667
771.94,11.2588333333,23.7569166667,22.991,22.7993333333,10.7255833333,11.5179166666,11.4541666666,24.7820833334,10.4400833333
772.25,11.243,23.823,23.1756666667,23.0805833333,10.8280833333,11.4755833333,11.624,24.7638333333,10.5956666667
772.56,10.9374166666,23.73075,23.071,22.9629166666,10.5169166667,11.4005833333,11.52025,24.4596666667,10.5209166667
772.87,11.1085833333,24.053,23.2645833334,23.22975,10.89975,11.8043333333,11.9473333333,24.6173333333,11.0041666667
773.18,11.44075,24.2953333333,23.5163333334,23.2438333333,11.0786666667,11.81075,12.3170833333,24.7314166667,11.1955
773.50,11.4085833333,24.5060833333,23.7890833333,23.3030833333,10.9741666667,11.6355833334,12.1893333333,24.7251666667,11.2450833333
773.81,10.61875,23.936,23.2888333333,22.6699166667,10.19025,10.8050833333,11.31475,24.1059166666,10.56625
774.12,10.4044166667,23.6303333333,22.9615833333,22.3425833333,9.81391666666,10.3674166667,10.8473333334,23.7284166667,10.109
774.43,10.652,23.8158333333,22.7758333333,22.3236666667,10.0189166667,10.4135833333,10.84925,23.7214166667,9.97366666669
774.74,10.15525,23.4976666667,22.1448333333,21.94975,9.57833333335,10.0930833334,10.4665833333,23.5226666667,9.64899999998
775.05,10.17125,23.3165833333,22.0385833333,21.9925833333,9.34833333332,10.24225,10.4803333333,23.35425,9.71583333334
775.36,10.30025,23.4365833333,21.9601666667,22.10575,9.45200000001,10.41675,10.6038333333,23.0995833333,9.98016666666
775.67,10.4919166667,23.4175833333,21.79775,22.0733333333,9.46058333334,10.546,10.5128333333,22.9875833333,10.07425
775.98,10.4615833333,23.4036666667,21.5685,22.1509166667,9.49816666667,10.4365,10.1685,22.95125,10.06375
776.30,10.3043333333,22.9060833333,21.07925,21.7403333334,8.98183333333,9.75333333332,9.59233333332,22.7660833334,9.66416666667
776.61,10.3760833333,22.9274166667,21.2341666667,21.91675,8.98591666667,9.80899999999,9.78341666667,22.9870833333,10.0265
776.92,10.4910833333,23.0081666667,21.33975,22.123,9.21008333333,10.1549166667,10.1420833333,23.35725,10.2058333333
777.23,11.2763333333,23.4819166667,21.93375,22.8200833333,9.94058333335,11.0855833333,10.9755,24.0034166666,10.8184166667
777.54,11.13375,23.4569166667,21.9180833333,22.8005833333,9.84666666667,11.0699166667,10.89525,24.0324166667,10.6735
777.85,10.7929166666,23.1250833333,21.7149166666,22.5619166667,9.50291666666,10.7930833334,10.6554166666,23.7830833333,10.4275
778.16,10.9035,23.0228333333,21.889,22.5598333333,9.43249999999,10.6221666666,10.5573333333,23.6543333333,10.2933333333
778.47,11.19275,23.2395,22.23675,22.66575,9.81783333334,10.68925,10.7330833333,24.0804166667,10.4045833333
778.78,10.928,23.1485833333,22.21175,22.6170833333,9.41449999999,10.392,10.46825,24.2341666667,9.95949999998
779.09,10.5220833333,22.9395833334,22.0355833334,22.3295,9.21900000001,10.1414166667,10.2929166667,24.4585,9.46225000001
779.40,10.4388333333,22.9039166666,22.1249166667,22.0923333333,9.17724999999,10.11875,10.5221666667,24.5316666667,9.26066666665
779.71,10.5115833333,23.20175,22.3489166667,22.0104166667,9.26033333334,10.4790833333,10.59975,24.5040833333,9.39475
780.02,10.8091666667,23.7550833333,22.3709166667,22.2269166667,9.62466666667,10.8138333333,10.735,24.5169166667,9.45733333334
780.33,10.4305833333,23.4794166667,21.91675,21.8424166667,9.27741666666,10.4631666667,10.3934166667,23.935,9.08208333334
780.64,10.37925,23.1935833333,21.6593333333,21.6685,8.91983333334,10.1305833333,9.97558333334,23.5313333333,8.71808333333
780.95,10.6793333333,23.4818333333,21.992,21.959,9.32175,10.36225,10.3434166667,23.6710833333,9.024
781.26,10.1149166667,23.0651666667,21.5325833333,21.4368333333,8.92241666667,9.76533333332,9.96658333332,23.0986666667,8.54416666666
781.57,10.0699166667,23.0064166667,21.5366666666,21.1439166667,8.76008333332,9.65758333334,9.97283333333,23.084,8.60483333333
781.88,9.49575000002,22.6456666667,21.0123333333,20.7376666667,8.07333333334,8.94141666668,9.5105,22.631,8.18616666666
782.19,9.19699999998,22.10675,20.7210833333,20.2576666666,7.88933333334,8.55775000001,9.16758333333,22.0724166667,8.21125000001
782.50,8.60125,21.7858333333,20.4960833333,19.8313333333,7.20233333333,7.98616666667,8.6755,21.25,7.73800000001
782.81,8.59841666666,21.8536666667,20.5281666666,19.8980833333,6.99783333333,7.82316666667,8.61825,21.39375,7.67808333333
783.12,8.10799999999,21.4095833333,20.1854166667,19.6375,6.52525,7.23716666667,8.19,20.9996666667,7.14508333333
783.43,6.9095,20.3518333333,19.3518333333,18.996,5.40725,6.19758333333,7.2185,20.2785,6.01958333333
783.74,6.43766666666,19.98925,19.0096666667,18.6316666667,4.90416666667,5.788,6.68266666667,20.00525,5.57516666666
784.05,5.84133333333,20.23575,18.7994166667,18.387,4.95716666667,5.61083333333,6.52741666667,19.7641666667,5.4555
784.36,5.89891666667,20.206,18.49,18.4845833333,4.87983333333,5.6735,6.55841666667,19.6213333333,5.49658333333
784.67,6.06933333334,20.5098333333,18.6070833333,19.0706666666,4.85125,6.17725,6.94266666667,19.9925,6.10175
784.98,5.82358333333,20.3238333334,18.1896666666,19.1656666666,4.94441666667,6.0705,7.10525,19.7448333333,5.83975
785.29,5.70716666667,20.3626666667,18.22325,19.0575833333,4.97433333333,6.012,7.17275,19.6673333334,5.76583333334
785.60,5.95399999999,20.7318333334,18.3205,19.3181666667,5.16975,6.2365,7.31433333334,20.0383333333,5.7405
785.91,6.44458333332,20.9385,18.4236666667,19.5391666667,5.48716666667,6.58141666666,7.27066666666,20.52825,6.07116666667
786.22,5.61558333334,19.8815,17.5920833333,18.6706666667,4.60558333333,5.94875,6.049,19.67,5.2825
786.53,6.01625,20.1060833333,17.73175,19.0253333333,4.94591666667,6.41083333333,6.47341666666,20.2098333333,5.78766666667
786.84,7.17041666667,21.0593333333,18.6675,19.6983333333,5.98725,7.53608333333,7.35816666667,21.3996666666,7.02825
787.14,7.49858333333,21.1256666667,18.7460833333,19.7209166667,6.13875,7.4585,7.4535,21.5958333333,7.19858333333
787.45,7.15225,20.6839166666,18.765,19.66725,5.75166666667,7.207,7.43116666667,21.6606666667,6.91791666667
787.76,7.11883333334,20.621,19.0166666667,19.4708333333,5.68216666667,7.16333333333,7.41508333333,21.77125,6.87691666667
788.07,6.89583333334,20.4341666667,19.1998333333,19.3236666666,5.73583333333,6.92533333333,7.21783333334,21.7528333334,6.30583333333
788.38,6.7475,20.5466666667,19.3945,19.3645833333,5.61041666667,6.79741666667,6.85216666667,21.8680833333,6.15908333334
788.69,6.764,20.5725833333,19.2991666667,19.69525,5.68091666667,6.91425,6.81416666667,22.0316666667,6.483
789.00,6.37108333334,20.2833333333,19.18375,19.5974166667,5.54383333333,6.90066666666,6.62841666667,22.01875,6.36616666667
789.31,6.16691666667,20.0438333333,19.01175,19.4666666666,5.38508333334,6.73391666667,6.56033333333,21.81175,6.27425
789.62,7.02975,20.9610833334,19.9335833334,20.3374166667,6.34975,7.47441666667,7.55125,22.5,7.28033333334
789.92,6.57608333333,20.9970833333,19.6663333333,20.0354166667,6.16016666667,7.278,7.143,22.1095833333,6.91408333333
790.23,5.74158333333,20.4341666667,19.1731666667,19.466,5.60883333333,6.69433333333,6.69958333333,21.3655833333,6.3485
790.54,5.60666666667,20.3514166666,19.3004166667,19.4919166666,5.60116666667,6.67425,6.80566666667,21.05775,6.34583333333
790.85,5.91891666667,20.29925,19.259,19.4480833333,5.6575,6.93133333333,6.71458333333,20.95025,6.54191666667
791.16,5.189,19.88025,18.5671666667,18.9589166667,4.91258333333,6.21966666666,5.78216666667,20.2719166667,5.77641666667
791.47,5.909,20.2945833333,18.8216666667,19.1883333333,5.267,6.78575,6.04091666667,20.5925833333,6.49916666667
791.78,5.623,20.1513333333,18.3773333334,18.9088333333,4.95833333333,6.513,5.93508333334,20.1398333333,6.47233333333
792.08,6.35108333333,20.49825,18.9378333333,19.169,5.4555,7.29891666666,6.4205,20.2843333333,6.72683333333
792.39,6.33666666666,20.7186666667,18.822,18.9921666667,5.19725,6.97666666667,6.27783333333,20.0375,6.56566666666
792.70,6.80366666667,21.2378333334,19.1220833333,19.4150833334,5.6025,7.29008333333,6.63383333333,20.2648333333,6.93275
793.01,6.73833333333,21.1806666667,18.7205833333,19.3445,5.57316666667,7.10916666667,6.69716666667,20.2154166667,6.77975
793.32,6.32725,20.7855833333,18.5891666667,19.0119166667,5.1845,6.63683333333,6.62491666667,19.89275,6.44041666667
793.62,6.18933333333,20.5105833333,18.3960833333,18.8343333333,4.97525,6.53883333333,6.17741666667,19.6990833333,5.96416666667
793.93,6.58766666667,20.9030833333,18.5404166666,19.2155833334,5.41775,7.26841666667,6.43625,20.12925,6.26158333333
794.24,6.60041666667,20.9874166666,18.7078333333,19.4813333333,5.52466666667,7.36208333332,6.43175,20.3301666667,6.327
794.55,7.48058333333,21.5210833333,19.3329166667,20.3216666667,6.43458333333,8.35608333333,7.26466666667,20.99275,7.03733333333
794.86,7.38733333334,21.47625,19.3009166667,20.4338333333,6.63941666667,8.32208333333,7.11525,20.8759166667,6.917
795.16,8.36683333334,22.3395,20.2549166667,21.38375,7.657,9.46224999999,8.07075,21.898,7.98666666668
795.47,7.73283333333,22.1044166666,19.9158333333,21.29625,7.19416666666,9.04041666665,7.76075,21.74525,7.46891666667
795.78,8.26141666667,22.48225,20.62325,22.0729166667,7.85166666667,9.80533333334,8.64866666668,22.15575,8.00683333332
796.09,8.05716666667,22.2110833333,20.6704166667,22.0509166667,7.89691666666,9.90716666669,8.58733333333,22.3823333333,7.84183333334
796.40,7.83491666667,21.888,20.49275,21.8160833334,7.67466666666,9.85608333334,8.12833333332,22.2093333333,7.59141666667
796.70,8.53566666667,22.2203333333,20.81975,22.2368333333,8.16366666667,10.4455,8.51383333333,22.6909166667,8.16916666667
797.01,9.21408333333,22.991,21.5158333333,23.057,8.88908333333,10.8763333333,9.14783333334,23.4643333333,8.83424999999
797.32,9.43533333332,22.9014166667,21.7829166667,23.1894166667,9.17491666667,10.8139166667,9.38558333334,23.6159166667,8.88141666667
797.63,9.32725000001,22.8013333334,21.3690833333,22.99025,8.9995,10.5096666667,9.09391666666,23.2734166667,8.61633333333
797.93,8.94150000001,22.6294166667,21.4245833333,22.6126666667,8.79508333333,9.86474999999,8.99225000001,23.2995,8.65408333332
798.24,8.32200000001,22.0985,20.7905,21.8986666667,7.91633333334,8.97308333333,8.27049999999,22.7039166667,7.79066666667
798.55,7.75374999998,21.22275,20.10425,21.053,7.17958333333,8.06383333333,7.3555,22.0426666667,6.97466666667
798.85,8.07958333335,21.26425,20.2019166666,21.0930833333,7.58383333333,8.07941666667,7.47175,22.3795833333,7.33008333333
799.16,7.97291666666,21.2268333333,19.98325,20.80625,7.34808333333,7.91275,7.04166666667,22.3625,7.29991666666
799.47,8.37616666667,21.6030833333,20.2774166667,20.9984166667,7.52075,8.15,7.22766666667,22.2935,7.49025
799.78,8.48608333333,21.9086666667,20.63775,21.2549166667,7.90575,8.22941666667,7.6795,22.4279166667,7.85075
800.08,8.09733333333,22.15375,20.7431666667,21.29,7.80516666667,8.04741666667,7.66833333333,22.4085833333,7.88591666666
800.39,7.45683333333,21.6654166667,20.17925,20.77625,6.89141666667,7.46958333332,7.2155,21.7608333333,7.3805
800.70,6.83666666667,21.8431666667,19.7385,20.6275,6.40533333333,7.02616666667,6.66008333333,21.39225,7.26133333334
801.00,7.30975,22.1458333333,19.9803333333,20.7545,7.01441666666,7.38183333333,7.27683333333,21.8700833333,7.9265
801.31,7.13533333333,22.1579166667,19.71525,20.7469166667,6.74933333333,7.49475,7.03525,21.712,7.52116666667
801.62,7.71400000001,23.0615,20.5506666667,21.6881666667,7.815,8.38716666667,8.20533333334,22.6845833333,8.40066666667
801.92,7.59108333332,23.3266666666,20.7625833334,21.8420833334,8.09708333332,8.34,8.56958333333,22.8339166667,8.38733333332
802.23,6.95008333333,22.8400833333,20.2098333333,21.2455833333,7.19533333334,7.79508333334,7.85641666667,21.8860833334,7.73375000001
802.54,6.60916666667,22.54375,19.49225,20.9155833333,6.80075,7.533,7.34133333334,21.6269166667,7.35491666667
802.84,6.492,22.265,19.3066666667,20.7215833333,6.64775,7.41266666667,7.39241666667,21.6829166667,7.30441666667
803.15,6.23641666666,22.06975,19.194,20.53275,5.91525,7.26783333333,7.11075,21.3114166667,6.78975
803.46,6.81741666667,22.1055,19.45125,20.83675,6.08375,7.55825000001,7.13316666667,21.31,6.9615
803.76,7.85425,22.6315833333,19.9325833333,21.5453333333,7.0715,8.23199999999,7.96891666665,21.65325,7.46966666667
804.07,8.17241666667,22.3564166667,20.0750833333,21.53775,7.02466666667,8.23283333333,8.26608333335,22.0679166666,7.32016666667
804.38,8.08916666668,22.4235,19.9689166667,21.4468333333,6.70591666666,7.81116666667,8.20441666665,22.0910833333,6.82808333333
804.68,7.97300000001,22.3693333333,19.9223333333,21.615,6.3825,7.633,7.94600000002,22.1655833333,6.99433333333
804.99,7.94033333333,21.7681666667,19.58675,21.12475,5.87383333333,7.3575,7.37800000001,21.6938333333,6.73458333333
805.30,8.10258333333,21.74275,19.6864166667,21.5663333333,5.84283333334,7.62075,7.28825,21.736,6.81325
805.60,8.45633333333,22.11275,20.3749166667,21.8458333334,6.23958333333,7.73116666667,7.75174999999,22.2428333333,6.93758333333
805.91,9.54700000001,22.369,21.41975,22.2334166667,7.323,8.48933333333,8.76041666665,22.5454166667,7.24158333333
806.21,10.2095833333,22.9046666667,21.6790833333,22.6033333334,7.85400000001,8.77833333334,9.36724999999,23.2265,7.46383333334
806.52,10.9576666667,23.4886666667,22.15575,23.3306666667,8.60133333335,9.12333333333,10.0715,24.1344166667,8.16158333334
806.83,11.1500833333,23.5538333333,22.0040833333,23.5330833333,8.73283333333,9.18049999999,10.4270833334,24.4215,8.19558333333
807.13,10.0725833333,22.6808333333,21.56325,22.6948333333,7.98408333333,8.79416666666,9.59058333333,23.8963333333,7.35533333334
807.44,10.2640833333,22.9698333333,21.7063333333,22.9983333334,8.09191666667,9.06458333333,9.60408333334,24.0061666667,7.49583333333
807.74,10.16325,23.0283333333,21.97875,23.17725,8.03541666667,9.48224999999,9.52491666667,24.0284166667,7.71641666667
808.05,10.7578333333,23.4734166667,22.5685,23.63575,9.25933333334,10.4043333333,10.3265,24.4628333333,8.26983333334
808.35,10.8738333333,23.9683333333,22.8010833333,23.7261666667,9.64275000001,10.66025,10.8240833333,25.0569166667,8.53974999999
808.66,11.1373333333,24.5851666667,23.1115833333,23.7411666667,9.78558333333,11.0515,11.7668333333,25.3290833333,8.89833333333
808.97,11.19025,24.8271666667,23.1000833333,23.9204166666,10.0028333333,11.3773333334,12.1905,25.6835,9.1825
809.27,10.6679166667,25.21425,22.9460833333,24.35,9.61133333332,11.0225,12.1455,25.8939166667,9.54499999999
809.58,9.49916666668,24.90975,22.0968333333,23.7965833333,8.717,10.0781666667,10.9055,24.639,9.09300000001
809.88,8.71499999999,23.9315,20.8868333333,22.97775,8.06633333334,9.49324999999,10.0504166666,23.3134166667,8.31033333334
810.19,8.634,24.2215,21.1454166667,22.9186666667,8.21774999999,9.61291666666,10.0138333333,23.3425833333,8.68783333334
810.49,9.75700000001,25.1858333334,21.7966666667,23.437,8.813,10.04325,10.67775,24.3500833333,10.0820833333
810.80,9.36325000002,24.7443333333,21.2670833333,22.6998333333,8.44183333333,9.42533333334,9.99850000002,23.6213333333,9.56483333334
811.10,9.97625,25.9161666667,21.9983333333,23.1833333333,8.92566666665,9.90508333334,10.6873333333,24.4233333334,10.0235833334
811.41,10.1415,25.7634166667,21.8980833334,22.98275,8.28508333335,9.40208333334,10.6155,24.04375,9.94058333335
811.71,10.9731666667,25.942,22.3359166667,23.4891666667,8.60133333332,9.86016666667,10.9649166666,24.1553333334,10.39625
812.02,10.8375,25.3899166667,22.1226666667,23.1344166667,8.48258333335,9.41958333335,10.3564166667,23.8805833333,9.79283333332
812.32,10.26025,24.2075,20.7624166667,22.1970833333,7.64925,8.37508333333,8.72533333334,22.6393333333,8.70883333334
812.63,9.88016666666,23.4946666667,19.9684166667,21.1079166666,6.92775,8.09224999999,8.02549999999,22.0806666667,7.9425
812.93,10.68075,24.0275,21.0009166667,21.7135,7.671,9.02916666666,9.02091666667,23.0214166667,8.66883333333
813.24,11.2070833333,25.1610833333,21.9396666667,22.567,8.33325,9.77458333333,9.24891666668,24.1691666667,9.51158333332
813.54,10.6615,24.3986666667,21.7095,22.5000833333,8.25591666668,9.3385,8.68558333334,24.0893333333,8.84016666667
813.85,9.77175000001,24.0324166667,21.0775,22.2716666667,7.8015,8.67333333334,8.19383333332,23.5355,8.13299999999
814.15,9.58633333336,24.0733333333,21.4298333333,22.1936666666,7.58675000001,8.90833333333,8.48791666669,23.6525833333,8.41058333333
814.46,8.61025000001,22.48175,20.4569166667,21.703,6.65466666666,8.08233333334,7.45933333333,22.64625,7.85733333334
814.76,7.31316666666,21.3259166667,19.3983333333,20.5654166667,5.76591666666,7.38258333332,6.65641666667,22.1215,6.88108333334
815.07,6.19241666667,20.9395,18.8783333333,19.7895833333,4.80358333334,6.83825000001,5.84741666667,21.6738333334,5.90058333332
815.37,7.56149999999,21.8784166667,19.8405833333,20.64675,6.08733333333,7.89983333333,6.94591666667,22.4330833334,7.46625000001
815.68,8.7085,23.0125,20.9995833333,21.4005833333,7.09641666667,8.97308333334,8.71716666668,23.84,8.54666666667
815.98,8.69775,23.1094166667,21.2106666667,21.92275,7.53641666667,8.83333333333,9.31675,23.8045,8.65525
816.29,7.91950000001,21.9436666667,20.6265,21.513,6.73758333334,7.91125,8.68783333333,23.396,7.63266666667
816.59,7.07958333333,20.4530833334,19.6841666667,20.0518333333,5.40791666666,6.60316666666,8.19108333333,22.3920833333,6.29383333333
816.89,7.50166666667,20.9311666667,19.8386666667,19.7815,5.398,6.92283333334,8.83083333332,22.47225,6.53116666666
817.20,7.94833333333,20.7330833333,20.1155,20.0674166667,5.71875,7.37074999999,9.03908333335,22.9226666667,6.625
817.50,7.76183333334,20.4920833333,19.8175833333,19.7143333333,5.88083333334,7.12700000001,9.19049999998,23.1586666666,6.51591666667
817.81,7.4815,20.2989166667,19.4624166667,19.3463333333,5.83941666667,6.40475,8.78241666668,23.1025833333,5.86275
818.11,8.17608333332,21.36525,20.5110833333,19.9265833333,6.69208333334,6.99191666667,9.23266666667,23.89075,6.56483333333
818.41,7.92924999999,21.1469166667,20.1923333333,20.2411666667,7.114,7.19766666667,8.98824999999,23.64125,7.14183333333
818.72,7.49408333333,21.5171666666,20.0370833333,20.4665833333,7.20991666667,7.0975,8.78916666668,23.6716666667,7.13058333333
819.02,7.11174999999,21.4534166666,19.7456666667,20.6059166667,7.16166666667,6.96208333334,8.32691666668,23.554,7.36741666667
819.33,7.90291666666,22.4619166667,20.3715833333,21.4479166667,7.94233333333,7.8065,8.75241666668,24.5750833333,8.29358333332
819.63,8.96174999998,23.2551666667,21.17175,22.0660833333,8.79275,8.99566666667,9.54666666668,25.0724166667,9.48399999999
819.93,9.45883333334,23.8664166667,21.8916666666,22.9075,9.48333333332,9.95441666667,10.0803333333,25.5444166667,10.4258333333
820.24,10.2695833333,24.5769166667,22.661,23.8186666667,10.3979166666,10.9565833333,10.89225,26.1338333333,11.38975
820.54,10.86675,25.22725,23.36975,24.2419166666,11.02025,11.72175,11.71325,26.4853333333,12.1336666667
820.85,11.28975,25.42875,23.69,24.6200833333,11.2458333333,12.1905833334,11.9959166667,26.6536666666,12.5340833333
821.15,11.5303333333,25.6435,24.00275,24.8306666666,11.3735833333,12.5255833333,12.2670833333,26.7635,12.8748333334
821.45,11.6685833333,25.7446666667,24.1911666667,25.22625,11.6138333333,12.7225,12.5225833333,26.9871666667,13.1449166666
821.76,11.75875,25.7239166667,24.32975,25.3670833333,11.5596666666,12.706,12.6990833333,27.06775,13.2256666666
822.06,11.8200833333,25.5568333333,24.25225,25.3368333333,11.4235833333,12.699,12.6473333333,27.1041666667,13.2203333333
822.36,11.9760833333,25.6135,24.4171666667,25.4774166667,11.5186666667,12.8663333333,12.7828333333,27.2069166667,13.3191666667
822.67,12.0509166667,25.5599166667,24.5516666667,25.545,11.5225833333,12.90675,12.8329166667,27.15825,13.3581666667
822.97,11.91925,25.4245833333,24.4465833333,25.4623333333,11.431,12.773,12.6864166667,27.0606666667,13.22475
823.27,12.0933333333,25.6045833333,24.6430833333,25.653,11.668,12.91275,12.9535,27.2936666667,13.4179166667
