wavelength,Back_ThlOrnf,Belly_ThlOrnf,Breast_ThlOrnf,Crissum_ThlOrnf,Crown_ThlOrnf,DorTail_ThlOrnf,Rump_ThlOrnf,Throat_ThlOrnf,WingTip_ThlOrnf
259.52,3.63133333333,6.51706666667,4.40346666667,4.13306666667,3.6626,10.8120666667,4.7846,4.43973333333,9.46553333333
259.89,3.61146666667,6.26273333333,4.1516,3.87693333333,3.42746666667,10.632,4.5988,4.3218,9.46106666666
260.27,3.43186666667,6.11293333333,4.01833333333,3.9286,3.3902,10.5710666667,4.5262,4.37073333333,9.49433333333
260.64,3.4764,6.15453333333,4.00766666667,4.0376,3.52966666666,10.6210666667,4.66713333333,4.51353333333,9.53279999999
261.01,3.4096,6.21953333333,4.02833333334,4.10466666667,3.58126666667,10.4852666667,4.65566666667,4.46066666667,9.44273333333
261.39,3.13953333333,6.17193333333,3.82273333333,3.92553333333,3.41573333333,10.3094,4.3558,4.33033333333,9.32013333335
261.76,3.1932,6.25,3.87913333333,4.0048,3.47786666667,10.2658,4.46133333333,4.49206666667,9.2866
262.13,3.23026666667,6.3158,3.87826666667,4.05373333333,3.56253333333,10.3134,4.59413333333,4.5006,9.25153333333
262.51,3.0194,6.23533333333,3.6856,3.91013333333,3.30006666667,10.2860666667,4.4052,4.31593333333,9.13486666668
262.88,3.4428,6.8096,4.07973333333,4.23666666667,3.65593333333,10.7519333333,4.7502,4.8374,9.46693333333
263.25,3.8462,7.38886666667,4.32966666667,4.43526666667,4.0942,11.0182,5.0334,5.3618,9.77533333334
263.63,3.89133333333,7.32493333334,4.05073333333,4.44106666666,4.129,10.7514,4.72613333334,5.38413333334,9.77453333335
264.00,3.66646666667,7.36973333333,3.69233333333,4.12673333333,4.07866666667,10.2006666667,4.54266666667,5.09486666667,9.56746666665
264.37,3.50913333333,7.15593333333,3.19206666667,3.64673333333,3.6468,9.64846666668,4.1054,4.7438,9.17046666666
264.75,4.2252,7.85053333333,3.78113333333,4.1978,4.22126666667,10.3036,4.6184,5.33886666667,9.7898
265.12,4.32486666666,7.531,3.5764,3.96606666667,4.05473333334,10.2546,4.5216,5.25846666667,9.69513333333
265.49,4.83253333333,7.77826666667,4.05773333333,4.52913333333,4.4658,10.6007333333,5.0908,5.58493333333,10.0880666667
265.87,4.98713333333,7.83366666666,4.27106666667,4.63113333333,4.61286666667,10.8432,4.95806666667,5.7434,10.2652666667
266.24,4.62453333333,7.3438,3.9578,4.407,4.28786666667,10.6982666667,4.42466666667,5.5824,10.2104666667
266.61,4.8576,7.54946666667,4.40446666667,4.80753333333,4.7144,10.8147333333,4.80746666667,5.76726666666,10.3581333333
266.98,4.6544,7.51126666667,4.3794,4.8784,4.76006666667,10.6494666667,4.71213333333,5.50866666667,10.2751333333
267.36,4.28606666667,7.36426666667,4.37666666667,4.7614,4.44233333333,10.8118,4.57693333333,5.32766666667,10.3144
267.73,4.25453333333,7.45753333333,4.5182,4.65446666667,4.41813333333,10.9544,4.8002,5.3454,10.5394666667
268.10,4.49546666667,7.7906,4.86913333333,5.08673333333,4.61906666666,11.3974,5.081,5.74586666667,10.6500666667
268.48,4.62526666667,7.84393333333,4.9616,5.22546666667,4.7442,11.4049333333,5.10653333333,5.80253333333,10.6018
268.85,3.848,7.0004,4.2134,4.46086666667,3.9776,10.6586666667,4.3284,4.98433333333,9.79006666667
269.22,4.05253333333,7.31093333333,4.42553333333,4.7026,4.2222,10.8518666667,4.71666666667,5.16593333333,10.1144
269.59,3.7392,7.15126666667,4.19893333333,4.41753333333,3.96353333333,10.6107333333,4.53953333333,4.94946666667,9.8546
269.97,3.4208,6.8472,3.9678,4.04426666667,3.71886666667,10.4812666667,4.2932,4.51453333333,9.74846666666
270.34,3.8242,7.14706666667,4.31013333333,4.55666666667,4.1878,10.6821333333,4.71873333333,4.76646666667,10.101
270.71,3.9798,7.1262,4.24453333333,4.51966666667,4.2394,10.7087333333,4.64953333333,4.74046666667,10.1790666667
271.09,4.051,7.06346666667,4.2634,4.458,4.25573333333,10.7101333333,4.77626666667,4.85973333333,10.2502
271.46,4.06493333334,6.78633333333,4.0894,4.4364,4.29213333333,10.4482,4.82226666667,4.73673333333,9.96706666666
271.83,3.9732,6.626,4.0378,4.41553333333,4.21473333333,10.3816,4.81526666667,4.64053333333,9.64233333333
272.20,3.6306,6.2906,3.72713333333,4.07473333333,4.05126666667,10.0176666667,4.47433333333,4.305,9.47226666666
272.58,3.65486666667,6.48453333333,3.85793333333,4.1946,4.03093333333,10.142,4.65113333333,4.36073333333,9.54466666667
272.95,4.19166666667,6.92326666667,4.29833333333,4.72753333333,4.45953333334,10.5131333333,5.1044,4.77746666667,9.98866666667
273.32,3.60453333333,6.3402,3.71733333333,4.15166666667,3.82526666667,9.91033333335,4.34946666667,4.17933333333,9.446
273.69,3.48873333333,6.04966666667,3.55653333334,3.87666666667,3.65933333333,9.6088,3.99806666667,3.86493333334,9.15046666666
274.06,3.5506,6.076,3.5436,3.92393333333,3.64526666667,9.48733333333,4.009,3.94533333334,9.01973333334
274.44,3.29093333333,5.89973333333,3.35146666667,3.47046666667,3.3272,9.17846666667,3.77873333333,3.6524,8.71006666667
274.81,3.326,6.0366,3.60513333333,3.64466666667,3.3778,9.3452,3.94113333333,3.84966666667,8.71760000001
275.18,3.44253333333,6.05686666667,3.73213333333,3.7372,3.35613333333,9.41559999999,3.83633333334,3.86166666667,8.67393333333
275.55,3.5524,6.12146666667,3.82106666667,3.74546666667,3.38293333333,9.33746666667,3.66466666667,3.82893333333,8.62800000001
275.93,3.60586666667,6.15346666667,3.78666666667,3.84533333333,3.36926666667,9.39233333335,3.59273333333,3.80533333333,8.78606666667
276.30,3.65606666667,6.0918,3.732,3.827,3.21946666667,9.48753333333,3.56386666667,3.65066666667,8.77933333333
276.67,3.9052,6.01566666667,3.93846666667,3.95786666667,3.48966666667,9.79093333335,3.65326666667,3.71973333333,8.98773333333
277.04,3.47113333333,5.6344,3.67366666667,3.53033333333,3.20106666667,9.55286666666,3.39526666667,3.381,8.66653333333
277.41,3.7544,6.02886666667,3.98653333333,3.816,3.47453333333,9.76906666667,3.63686666667,3.75986666667,8.81519999999
277.79,3.97826666667,6.345,4.19633333333,4.12086666667,3.6284,10.1917333333,3.92786666667,4.07893333333,9.05026666666
278.16,4.173,6.6024,4.4436,4.33193333333,3.84386666667,10.3069333333,4.15626666667,4.22326666667,9.25259999999
278.53,4.28293333333,6.82726666667,4.7288,4.69546666667,4.03946666667,10.5398,4.38253333333,4.4656,9.45186666667
278.90,4.21753333333,6.8106,4.49426666667,4.55806666667,3.91873333333,10.4912666667,4.18426666667,4.35306666667,9.45619999999
279.27,4.22453333333,6.882,4.4944,4.5708,4.08026666667,10.5778,4.2028,4.44813333333,9.59113333333
279.64,4.34286666667,7.02726666667,4.68473333333,4.7008,4.1934,10.8386,4.39906666667,4.63686666667,9.88513333333
280.02,4.37406666667,7.1938,4.81953333333,4.71933333333,4.34786666667,11.0883333333,4.66146666667,4.81953333334,9.91833333332
280.39,4.4,7.12933333333,4.84713333333,4.58486666667,4.37426666667,11.0358,4.77766666667,5.0038,9.82526666668
280.76,4.5386,7.36273333333,4.9994,4.71693333333,4.494,11.0813333333,5.0736,5.3166,9.94926666667
281.13,4.70706666667,7.59366666667,5.18973333333,4.9544,4.7502,11.2103333333,5.39153333333,5.52366666667,10.1320666667
281.50,4.8228,7.697,5.46093333333,5.0684,4.837,11.3308,5.61046666667,5.57766666667,10.1810666667
281.87,4.56093333333,7.33193333333,5.1782,4.79653333334,4.48333333333,10.9511333333,5.38866666667,5.30646666667,9.97013333333
282.25,4.38666666667,7.07746666667,4.95513333333,4.69753333333,4.2848,10.8912666667,5.31466666667,5.08393333333,9.89233333333
282.62,4.4132,7.07406666667,4.98433333333,4.7314,4.30653333333,10.9796666667,5.35466666667,5.04953333333,9.87246666667
282.99,4.6784,7.35413333333,5.37433333333,4.95973333333,4.57066666667,11.0278666667,5.6282,5.2898,10.0761333333
283.36,4.29066666667,7.0018,4.9442,4.5182,4.18933333333,10.6349333333,5.27706666667,4.84913333333,9.79326666665
283.73,4.18993333333,6.94753333333,4.905,4.4768,4.1798,10.5212,5.25666666667,4.89506666667,9.74346666667
284.10,4.24573333333,6.8186,4.87293333333,4.46386666667,4.20093333333,10.3475333333,5.1904,4.8008,9.68746666667
284.47,4.44146666667,7.07573333333,5.17673333333,4.86346666667,4.53326666667,10.5356666667,5.38146666667,5.00793333333,9.95040000001
284.85,4.07926666667,6.74366666667,4.81773333333,4.52993333333,4.22566666667,10.1923333333,4.96973333333,4.6564,9.62613333334
285.22,3.9766,6.56106666667,4.65153333333,4.35793333333,4.07513333333,10.0689333333,4.6462,4.44373333333,9.44966666665
285.59,3.86986666667,6.36433333333,4.39846666667,4.23413333333,3.9848,9.98486666667,4.48146666667,4.28173333333,9.41393333335
285.96,4.2282,6.7192,4.6846,4.54466666667,4.35406666667,10.3086666667,4.84206666667,4.63033333333,9.7034
286.33,4.4764,7.0016,4.94726666667,4.76413333333,4.59853333333,10.4612666667,4.94033333333,4.8898,9.77759999999
286.70,4.401,6.90526666667,4.7352,4.60466666667,4.4462,10.3047333333,4.784,4.8398,9.68660000001
287.07,4.16286666667,6.66666666667,4.4316,4.39633333333,4.26306666667,10.136,4.60886666667,4.6758,9.46193333333
287.44,4.23726666667,6.8062,4.54266666667,4.61506666667,4.3414,10.1588666667,4.76513333333,4.78633333333,9.53213333333
287.82,4.00326666667,6.5988,4.23346666667,4.37646666667,4.1104,10.0356666667,4.48373333333,4.48366666667,9.27473333334
288.19,4.16406666667,6.8342,4.39813333334,4.62706666667,4.20726666667,10.2164,4.63066666667,4.7586,9.45586666665
288.56,3.9978,6.75646666667,4.08386666667,4.4152,3.93746666667,10.0036666667,4.37306666667,4.6532,9.20733333333
288.93,4.3504,7.16126666667,4.36886666667,4.64926666667,4.1934,10.3304,4.65493333333,4.9872,9.58846666665
289.30,4.8046,7.66153333333,4.73966666667,5.04906666667,4.53206666667,10.7171333333,5.12526666667,5.4456,9.99819999999
289.67,4.84173333334,7.79926666667,4.7544,5.18893333333,4.5874,10.7974666667,5.27246666667,5.63066666667,10.0714
290.04,4.7494,7.82653333333,4.74213333333,5.23566666667,4.61013333333,10.8112,5.1874,5.56786666667,10.1392666667
290.41,4.77726666667,7.9292,4.85913333333,5.2924,4.662,10.8824666667,5.34453333333,5.6588,10.2874
290.78,5.0534,8.18706666667,5.2278,5.53053333334,4.94386666667,11.0702,5.61773333333,5.9686,10.4798666667
291.15,5.1308,8.28106666667,5.2802,5.56986666667,4.88233333333,11.1246666667,5.6408,6.00533333333,10.5736
291.52,5.4328,8.65733333333,5.6056,5.73513333333,5.1588,11.4460666667,5.8704,6.34726666666,10.8055333333
291.89,5.85366666667,9.16619999999,6.13206666667,6.06626666667,5.48833333333,11.7468,6.26753333333,6.77193333333,11.1480666667
292.26,5.50686666667,8.9862,5.93333333333,5.67973333333,5.2688,11.4399333333,5.9428,6.4036,10.7930666667
292.64,5.29986666667,8.90646666666,5.8754,5.4262,5.092,11.2704666667,5.8482,6.18053333333,10.5648
293.01,5.02326666667,8.7388,5.69093333333,5.44593333333,4.84946666667,11.0420666667,5.64546666667,5.9932,10.1866666667
293.38,4.82086666667,8.69406666667,5.5472,5.28986666667,4.53553333333,10.8270666667,5.34766666667,5.82866666667,9.92313333334
293.75,5.13426666667,9.15420000001,5.96426666667,5.616,4.78013333333,11.0647333333,5.58806666667,6.1074,10.0955333333
294.12,5.12413333333,9.36313333333,5.96593333333,5.56373333333,4.769,10.9528666667,5.52053333333,6.19173333334,9.95013333333
294.49,5.14166666667,9.59506666667,5.94393333334,5.59773333333,4.82453333333,10.952,5.45666666667,6.26846666667,9.92360000001
294.86,5.1634,9.81713333333,5.90473333333,5.63586666667,4.82713333333,10.9598,5.49013333333,6.31006666667,9.88779999999
295.23,5.15506666667,9.87513333334,5.9198,5.69333333333,4.81473333333,10.8966,5.54373333333,6.35466666667,9.8394
295.60,5.146,9.82873333332,5.796,5.60946666667,4.75226666667,10.8044,5.5838,6.23893333333,9.73526666665
295.97,4.861,9.67666666667,5.46726666667,5.2626,4.50993333333,10.5169333333,5.35353333333,5.9842,9.4848
296.34,4.81413333333,9.77353333335,5.36866666667,5.1624,4.36746666667,10.4124,5.31866666667,5.9278,9.48766666667
296.71,4.93006666667,9.97706666665,5.49866666667,5.30573333333,4.46626666667,10.5080666667,5.4972,6.02506666667,9.69573333333
297.08,5.08286666667,10.2206666667,5.6206,5.28046666667,4.57906666667,10.5505333333,5.643,6.09753333333,9.87279999999
297.45,4.82566666667,10.0872666667,5.31573333333,5.00753333333,4.3386,10.2852666667,5.39473333333,5.84953333333,9.63993333333
297.82,4.4954,9.93473333332,5.026,4.702,4.08473333333,10.0404,5.10833333333,5.595,9.38339999999
298.19,4.5006,10.0376666667,5.07506666667,4.74926666667,4.07,10.1325333333,5.2098,5.6526,9.4204
298.56,4.48906666667,10.0802666667,5.06766666667,4.84606666667,4.11126666667,10.223,5.30853333333,5.7474,9.48239999999
298.93,4.52353333333,10.2050666667,5.06086666667,4.90966666667,4.16026666667,10.3048666667,5.3424,5.74346666667,9.56933333335
299.30,4.69833333333,10.4994666667,5.21086666667,5.0712,4.35646666667,10.5025333333,5.46253333333,5.851,9.66666666667
299.67,4.7844,10.8430666667,5.39406666667,5.31686666667,4.45313333333,10.7047333333,5.62253333333,6.08273333333,9.77313333335
300.04,5.04113333334,11.1632666667,5.61726666667,5.66573333333,4.61493333334,10.9117333333,5.78246666667,6.32366666667,9.94753333333
300.41,5.35346666667,11.4723333334,5.8894,6.06593333333,4.94946666667,11.3098,6.1,6.70613333333,10.2636666667
300.78,5.46106666667,11.6646,5.8822,6.12973333333,4.9944,11.3731333333,6.06826666667,6.85453333333,10.2273333333
301.15,5.58166666667,11.8232666667,6.00126666666,6.25953333333,5.09013333333,11.5092666667,6.16633333333,7.00020000001,10.295
301.52,5.9242,12.2959333333,6.40473333334,6.6704,5.54913333333,11.9028666667,6.67753333333,7.46193333334,10.6034
301.89,5.9916,12.3539333333,6.52,6.69226666667,5.6542,11.8588666667,6.72166666667,7.49573333333,10.6152
302.26,6.0112,12.3885333333,6.52566666667,6.66280000001,5.62293333333,11.6910666666,6.69766666667,7.48886666666,10.6490666666
302.63,5.8314,12.4116666667,6.39626666666,6.37059999999,5.36793333333,11.4624666667,6.4698,7.3694,10.5132
303.00,5.65226666667,12.54,6.46366666667,6.30693333334,5.24253333333,11.3559333333,6.3972,7.4286,10.4814
303.37,5.39386666667,12.4823333333,6.3296,6.04946666667,4.9996,11.1116,6.14346666667,7.28006666667,10.2792666667
303.74,5.08786666667,12.3396,6.0338,5.73926666667,4.75466666667,10.7002,5.8056,6.98666666667,9.9494
304.10,5.02393333333,12.4491333333,5.98753333333,5.74379999999,4.71386666667,10.5391333333,5.77726666667,6.99899999999,9.90960000001
304.47,5.0074,12.5651333333,6.0342,5.7106,4.68373333333,10.372,5.73846666666,7.03686666667,9.85659999999
304.84,5.059,12.7544,6.17393333333,5.8328,4.69186666666,10.3374666667,5.8498,7.06580000001,10.0073333333
305.21,5.1392,13.1470666667,6.3074,6.03273333333,4.8232,10.4477333333,6.0176,7.32313333334,10.1240666667
305.58,5.24413333334,13.5242,6.44746666667,6.149,4.9362,10.5431333333,6.2,7.4884,10.3635333333
305.95,5.53166666667,13.9888,6.66486666667,6.43620000001,5.08773333333,10.8006666667,6.52506666667,7.74506666667,10.6175333333
306.32,5.4762,14.1236666667,6.7198,6.39359999999,5.04033333333,10.8141333333,6.50933333333,7.65426666667,10.562
306.69,5.64073333333,14.4047333333,6.8654,6.57206666666,5.15046666667,10.9104666667,6.65533333333,7.7002,10.6492666667
307.06,5.57653333333,14.3632,6.68166666667,6.43313333334,5.0194,10.6958,6.48033333333,7.57793333333,10.3755333333
307.43,5.49273333333,14.4363333333,6.49826666667,6.40673333333,4.95413333333,10.5982,6.41433333333,7.59953333333,10.329
307.80,5.34073333333,14.4299333333,6.3986,6.22273333333,4.72306666666,10.4890666667,6.1692,7.51733333333,10.1913333333
308.17,5.28886666667,14.6262666667,6.35606666666,6.16086666666,4.62986666667,10.5182666667,6.22066666667,7.56586666667,10.175
308.54,5.0574,14.5911333333,6.0852,5.97799999999,4.40926666667,10.375,6.01493333333,7.36066666666,9.88326666665
308.90,5.2214,14.8397333333,6.23333333333,6.13006666667,4.651,10.5238666667,6.0878,7.55186666666,9.91286666667
309.27,5.20793333333,14.8719333333,6.19953333333,6.05079999999,4.65746666667,10.4041333333,6.02146666667,7.48839999999,9.86039999999
309.64,5.13773333333,14.8797333333,6.12533333333,5.93219999999,4.50793333333,10.2722,5.83546666667,7.42013333333,9.67713333333
310.01,5.191,15.0805333333,6.14506666667,6.04533333333,4.54213333333,10.2761333333,5.88746666667,7.58093333334,9.74553333334
310.38,5.08153333333,15.1525333333,6.00313333333,6.05386666666,4.50766666667,10.2318,5.866,7.65379999999,9.67419999999
310.75,4.9742,15.1678666667,5.9654,5.98933333333,4.41993333333,10.1790666667,5.85853333333,7.66086666667,9.61006666667
311.12,4.69233333333,14.9816666667,5.69413333333,5.797,4.1284,10.0139333333,5.60553333333,7.38566666666,9.38179999999
311.49,4.62213333333,15.0766,5.57346666667,5.72406666667,4.0284,9.96660000001,5.53573333333,7.32833333332,9.24706666666
311.85,4.48793333333,15.1316,5.4226,5.62886666666,3.9364,9.86579999999,5.48226666667,7.21526666666,9.16906666667
312.22,4.50046666667,15.2656,5.4746,5.6688,3.9706,9.87499999999,5.44666666667,7.17733333334,9.11840000001
312.59,4.6582,15.6416,5.70726666667,5.88186666667,4.1404,9.97313333332,5.66993333333,7.39919999999,9.20919999999
312.96,4.69106666667,15.7875333333,5.74726666667,5.9342,4.15173333333,10.0570666667,5.75193333333,7.5754,9.26373333334
313.33,4.40073333333,15.713,5.54153333333,5.77986666667,3.8648,9.86606666667,5.5182,7.37106666666,9.01346666667
313.70,4.25,15.6396666667,5.44866666667,5.76213333333,3.75913333333,9.69393333335,5.39133333333,7.31873333334,8.94920000001
314.07,4.03046666667,15.5934,5.3198,5.59079999999,3.60506666667,9.63126666668,5.27386666667,7.22500000001,8.75419999999
314.43,4.312,16.0569333333,5.6494,5.8986,3.90093333334,9.88720000001,5.53293333333,7.4988,8.88833333333
314.80,4.32886666667,16.2580666667,5.61113333333,5.98006666667,3.95966666667,9.82313333333,5.508,7.58313333333,8.80019999999
315.17,4.52953333333,16.81,5.9162,6.2114,4.20413333333,9.95866666665,5.77913333333,7.88473333334,8.94973333332
315.54,4.77566666667,17.2744,6.34126666667,6.48613333333,4.4754,10.1215333333,6.0716,8.0966,9.28506666667
315.91,5.11193333333,17.6922666667,6.748,6.97173333334,4.82666666667,10.4172666667,6.4752,8.53746666666,9.61533333333
316.28,5.08673333333,17.8516666667,6.78473333333,7.09346666667,4.92506666667,10.3915333333,6.63586666667,8.74406666666,9.7902
316.64,4.93513333333,17.8771333333,6.6758,6.96093333333,4.7832,10.3710666667,6.48733333333,8.66166666667,9.83186666667
317.01,4.8394,18.0642,6.62806666667,6.90959999999,4.64446666667,10.3083333333,6.40166666667,8.51966666667,9.82606666667
317.38,4.8558,18.3523333333,6.66286666666,6.95239999999,4.6256,10.3072,6.4738,8.6354,9.92866666665
317.75,4.69853333334,18.4873333333,6.5602,6.80293333333,4.4238,10.1495333333,6.32873333333,8.49113333333,9.71240000001
318.12,4.8804,18.8717333333,6.78306666667,7.02833333334,4.67606666667,10.1939333333,6.5336,8.82213333333,9.96726666667
318.49,4.7086,18.7836666666,6.5406,6.82113333334,4.45266666667,10.0406666667,6.403,8.66800000001,9.80326666668
318.85,4.5774,18.8204666667,6.39306666667,6.67046666666,4.2242,9.95259999999,6.19573333333,8.50139999999,9.67900000001
319.22,4.59466666667,18.8032666667,6.3394,6.72933333333,4.22373333333,9.90306666667,6.13793333333,8.48739999999,9.69193333333
319.59,4.521,18.8208,6.1882,6.71220000001,4.2192,9.90786666668,6.10646666667,8.58640000001,9.59459999999
319.96,4.43806666667,18.9078666667,5.96073333333,6.46393333334,4.044,9.79246666665,5.9168,8.42853333333,9.53426666667
320.32,4.363,18.8636,5.77826666667,6.26093333333,3.88626666666,9.69513333332,5.6918,8.21853333334,9.27413333333
320.69,4.39293333333,19.0194666667,5.72473333334,6.38673333334,3.94906666667,9.61786666666,5.68226666667,8.22633333333,9.26466666667
321.06,4.1796,18.8932,5.47253333333,6.18,3.74133333333,9.31473333333,5.45906666667,7.95973333333,9.01626666665
