wavelength,Back_OryAngf,Belly_OryAngf,Breast_OryAngf,Crissum_OryAngf,Crown_OryAngf,DorTail_OryAngf,Rump_OryAngf,Throat_OryAngf,WingTip_OryAngf
736.43,12.0767333333,36.3179,21.6701333333,18.9458333333,10.7203333333,9.76233333332,12.6682,19.9794666667,12.9604
736.74,11.8610666667,36.1677333333,21.3146,18.7383666667,10.4662,9.51886666667,12.4307333333,19.7831333333,12.6671
737.06,11.8516666667,36.0900333333,21.2514,18.6924333333,10.4324,9.45459999999,12.4654666667,19.7503333333,12.5836666667
737.38,12.1733333333,36.4441333333,21.6155333333,18.9184333333,10.7773333333,9.75380000001,12.7874,20.0726666667,12.7607
737.69,12.2762666667,36.7060333333,21.8184,19.0603333333,10.9708,9.81866666667,12.8039333333,20.2156,12.9327333333
738.01,12.3078666667,36.7545,21.9171333333,19.0489,10.9786666667,9.83846666667,12.8556,20.2336666667,12.9201333333
738.33,12.1087333333,36.5345666667,21.7175333333,18.8503,10.7532666667,9.68313333334,12.6504666667,20.0076,12.7290666667
738.64,12.0228666667,36.5440666667,21.6166,18.7988,10.6217333333,9.64559999999,12.5013333333,19.8498666667,12.5629333333
738.96,12.2518666667,36.6740666667,21.7256666667,19.0388,10.8620666667,9.83260000001,12.7426666667,20.0789333333,12.7523
739.28,12.3305333333,36.7293666667,21.6976,19.1609333333,10.8228666667,9.91553333333,12.8058666667,20.1075333333,12.9142333333
739.59,12.1513333333,36.6185666667,21.5071333333,19.0327333333,10.7227333333,9.84946666667,12.8155333333,20.1128666667,12.8884
739.91,12.1314,36.7464666667,21.6122666667,18.9962333333,10.7957333333,9.86086666668,12.8273333333,20.1352,12.9595333333
740.23,12.3134666667,36.909,21.8772,19.2453333333,11.0267333333,10.0574666667,13.0527333333,20.3451333333,13.1791666667
740.54,12.4812666667,37.0926,21.9856,19.2933333333,11.1054,10.1912,13.1421333333,20.3854666667,13.31
740.86,12.0124666667,36.7961,21.4511333333,18.9906333333,10.5897333333,9.70593333334,12.6100666667,19.9443333333,12.9345666667
741.18,12.2646666666,37.0976,21.6854,19.2300333333,10.7586666667,10.0048666667,12.9490666667,20.2438666667,13.1315666667
741.49,12.3022666667,37.1879666667,21.6078,19.1944,10.7467333333,10.0114,12.9232666667,20.2746666667,13.1576666667
741.81,12.7774666667,37.6601,22.0315333334,19.5888666667,11.1728666667,10.4881333333,13.4144,20.7759333333,13.6609333333
742.12,13.095,37.9415,22.3179333333,19.8188666667,11.4854666667,10.7518666667,13.716,21.1261333333,13.9778333333
742.44,13.3537333333,38.2214333333,22.6035333333,20.0254,11.7836666667,11.0722666667,13.9989333333,21.3939333333,14.3133
742.76,13.707,38.5598,22.9247333334,20.1994333333,12.2076666667,11.4249333333,14.3395333333,21.7634666667,14.5868
743.07,14.1113333333,38.8923666667,23.3669333333,20.5757333333,12.5689333334,11.7635333333,14.6088666667,22.2240666667,14.9685666667
743.39,14.246,39.0577666667,23.4646,20.7622333333,12.598,11.8278666667,14.6996,22.3712666667,15.1527333333
743.70,14.0851333333,39.0332666667,23.3579333333,20.5398,12.3948,11.671,14.529,22.282,15.0027
744.02,13.8818,39.0327666667,23.2417333333,20.4365,12.1934666667,11.5682666667,14.3272666667,22.2083333333,14.8989
744.34,14.1712666667,39.3496,23.6095333334,20.6138333333,12.531,12.0272,14.6966666667,22.4924666667,15.2193
744.65,14.1077333333,39.1264,23.369,20.5157666667,12.45,12.0468,14.5912666667,22.3109333333,15.1543666667
744.97,14.0738666667,39.1228,23.5121333333,20.5725666667,12.4723333333,12.0462666667,14.6256666667,22.2684,15.0176
745.28,13.8890666667,38.9954333333,23.2999333333,20.4080666667,12.2237333333,11.7876,14.3941333333,22.0002666667,14.7742666667
745.60,13.6859333333,38.8033333333,23.1114666667,20.1736,11.9203333334,11.5419333333,14.1716,21.7820666667,14.5298666667
745.91,13.5917333333,38.7221666667,22.9631333333,20.0971666667,11.8125333333,11.3814666667,14.1027333333,21.6934,14.4028
746.23,13.4791333333,38.6114666667,22.7754666667,20.0910666667,11.6776666667,11.291,14.0444,21.5770666667,14.3380333333
746.55,13.215,38.3047,22.4589333333,19.8616,11.3532,11.0710666667,13.7647333333,21.2140666667,14.0595666667
746.86,13.2123333333,38.1126666667,22.2601333333,19.8745666667,11.3928666667,11.1039333333,13.7647333333,21.2311333333,13.9271666667
747.18,13.283,38.1618,22.3156,20.0296333333,11.5418,11.2834,13.8754666667,21.1864666667,13.9913666667
747.49,13.3011333333,38.1098,22.2298,20.1260666667,11.6112,11.2626,13.9914,21.2572,13.9887
747.81,13.257,37.8742666667,22.0868666667,20.1179666667,11.5376666667,11.0797333333,13.9615333333,21.1480666667,13.8930666667
748.12,13.2837333333,37.9408,22.1944666667,20.1071,11.5546666667,11.0362,13.9758,21.2157333333,13.8307
748.44,13.3825333333,38.0624666667,22.3044,20.2338666667,11.6516,11.1768666667,14.0526666667,21.3227333333,14.0966666667
748.75,13.1917333333,37.8798666667,22.2251333333,20.1015333333,11.5525333333,11.1274,14.0050666667,21.1966,14.1013333333
749.07,13.3596666667,38.0638666667,22.4325333333,20.2525333333,11.7157333333,11.2678666667,14.1728666666,21.3903333333,14.2557333333
749.38,13.293,38.1763,22.4876666667,20.3270333333,11.6577333333,11.2246666667,14.1736,21.4263333334,14.1719666667
749.70,13.1278666667,37.9092666667,22.3375333333,20.1731,11.5507333333,11.0642666667,13.9498666667,21.2558,14.0005333333
750.01,13.3298,38.1708333333,22.6316,20.3618333333,11.7844666667,11.2991333333,14.2251333334,21.4419333333,14.1848
750.33,13.3794666667,38.4422,22.9230666667,20.5067333333,11.8408,11.5261333333,14.4456,21.6764666667,14.3890333333
750.64,13.5978,38.6427333333,23.0282666667,20.7103333333,12.1117333333,11.7380666667,14.7224,21.9250666667,14.5654666667
750.96,13.9078,39.0184333333,23.5422,20.9948,12.484,12.1242666667,15.0392,22.2010666667,14.8823
751.27,13.9859333333,39.2136666667,23.833,21.1671,12.7228666667,12.424,15.2910666667,22.4962,15.1372
751.59,13.9454666667,39.2616,23.816,21.1582666667,12.7706,12.4848666667,15.3373333333,22.551,15.1872666667
751.90,14.0454,39.2790666667,23.7707333333,21.228,12.8634,12.5381333333,15.5278,22.6909333333,15.2849666667
752.22,14.0851333333,39.2650333333,23.8242,21.2311333333,12.8382666667,12.5532666667,15.5565333333,22.7876666667,15.1172
752.53,14.3407333333,39.5670666666,24.0578666667,21.6083333333,13.2078666667,12.9215333333,15.8377333334,23.0382666667,15.4277333333
752.85,14.2994666667,39.4637666667,24.1218,21.6122666667,13.1757333333,13.0448,15.8623333333,22.929,15.4065333333
753.16,14.3270666667,39.6643,24.2650666667,21.7092,13.2412666667,13.1332,15.8679333333,23.174,15.4235
753.47,14.2488666666,39.6081666667,24.1794666667,21.7912,13.3333333333,13.0489333333,15.8132,23.3476,15.4763333334
753.79,14.2741333333,39.6053,24.2936,21.8023333333,13.4523333333,13.0352666666,15.8734,23.3988666667,15.5627
754.10,14.4478,39.6612333333,24.5734666667,21.9167666667,13.526,13.171,15.9383333333,23.5607333333,15.6521666667
754.42,14.4852666667,39.5466,24.4809333333,22.0364,13.5605333333,13.3064666667,16.0001333333,23.6723333333,15.6747666667
754.73,14.6510666666,39.7227666666,24.5006666667,22.1803666667,13.5780666667,13.335,16.0432,23.743,15.6562
755.05,14.6925333333,39.6935,24.4558666667,22.2635666667,13.5862666667,13.3152,16.1009333333,23.7754666667,15.7405666667
755.36,14.5286666667,39.5442666667,24.4279333333,22.2716666667,13.5786,13.3113333333,16.0187333333,23.7398,15.5939
755.67,14.7310666666,39.7755,24.4849333334,22.5873666667,13.8250666667,13.485,16.1249333333,23.8343333333,15.8504
755.99,14.7240666667,39.6223,24.4592666667,22.5564,13.7778,13.4186,16.1167333333,23.7350666667,15.7943
756.30,15.1802,39.7756,24.5694666667,22.8872,14.1962,13.6718666667,16.4993333333,24.0545333333,16.1562666667
756.62,15.4197333333,39.8622666667,24.7529333334,23.1414666667,14.404,13.8769333333,16.7804666667,24.1102666667,16.3636
756.93,15.4624666667,39.9501666667,24.8417333333,23.0353333333,14.3278666667,13.9956666667,16.8301333334,24.054,16.3205666667
757.24,15.3090666667,39.7126,24.6374,22.8640666667,14.0984666667,13.8618,16.6213333333,23.7980666667,16.0742666667
757.56,15.1462,39.6042333333,24.4913333333,22.8255333333,14.0011333333,13.7532666666,16.5446,23.6589333333,16.0571333333
757.87,15.172,39.7531333333,24.6595333333,22.9061333333,14.1416,13.7124666666,16.6667333333,23.6994,16.1931
758.18,15.1280666667,39.6059,24.6608,22.8859666667,14.0938666667,13.7394,16.7190666667,23.6135333333,16.3175333333
758.50,15.3403333333,40.0175,25.0654666667,23.1747333333,14.2316,14.0712666667,16.9083333333,23.8258666667,16.6287
758.81,15.4562666667,40.1232333333,25.1214666667,23.2125666667,14.2825333333,14.1942,16.9996666667,23.8962666667,16.7852
759.13,15.4838666667,40.3274333333,25.425,23.2549666667,14.3873333333,14.2807333333,17.1782,24.0857333333,16.867
759.44,15.3351333333,40.3942,25.47,23.3058333333,14.3827333333,14.2707333333,17.1896666667,24.0382,16.9368333333
759.75,15.3447333333,40.5679333333,25.6214,23.4502333333,14.4561333333,14.4763333333,17.2326,24.1408,17.0484333333
760.07,15.5046,40.6882333333,25.7448,23.5809,14.7208,14.7172,17.4386666667,24.2026666667,17.2195333333
760.38,15.7095333333,40.6556333333,25.9476,23.9319333333,15.0103333333,14.9397333333,17.6582666666,24.3737333333,17.4011
760.69,15.8620666667,40.8588,26.0762666667,24.1361666667,15.1916666667,15.0244,17.9086,24.4670666667,17.602
761.01,15.6051333333,40.7291,25.891,23.8570666667,15.0372,14.7394666667,17.6676,24.2424,17.3930666667
761.32,15.6464666667,40.7216,25.8705333333,23.7079,14.9073333333,14.7015333333,17.5496666667,24.1294,17.3256333333
761.63,15.6832666667,40.9122,25.9777333333,23.7901666667,14.9992,14.6788,17.5028,24.2229333333,17.3282666667
761.94,15.657,40.7877666667,25.9894666667,23.8553,15.085,14.6196,17.5680666667,24.2764666667,17.2481
762.26,15.6434,40.8766,26.0844666667,23.9216333333,15.0074666667,14.5204,17.6066,24.2731333333,17.1336666667
762.57,15.7466,41.0700666667,26.0244,24.0810333333,15.1103333333,14.5988,17.7232,24.3784,17.1645
762.88,15.5831333333,40.8471666667,25.7024666667,23.8873,14.8601333333,14.4079333333,17.5535333333,24.2146666667,16.8724333333
763.20,15.5184666667,40.9499,25.786,23.7915,14.8369333333,14.3402666667,17.5020666667,24.1962,16.8785666667
763.51,15.4798,40.9264333333,25.8411333333,23.7934333333,14.7028,14.209,17.4922666667,24.1777333333,16.8743666667
763.82,15.4195333333,41.0266333333,25.7273333333,23.6670666667,14.5982666667,14.0810666667,17.4497333333,24.0282666667,16.8357
764.14,15.4195333333,40.9596333333,25.7453333333,23.5715,14.5394666667,14.0313333333,17.3320666667,24.093,16.7131666667
764.45,15.7472,41.2252,25.9883333333,23.8799,14.707,14.2584666667,17.5736,24.3792666667,16.8881333333
764.76,15.6583333333,41.0471666667,25.7720666667,23.808,14.6382666667,14.1486,17.4934666667,24.3748666667,16.7839666667
765.07,15.6242,41.0274333333,25.758,23.7897666667,14.635,14.1566666667,17.4892666667,24.2964666667,16.6861
765.39,15.554,40.9145,25.5445333333,23.622,14.4756666667,14.0870666667,17.4205333333,24.0574666667,16.5691
765.70,15.7714666667,41.1715666667,25.7336,23.8769333333,14.7778666667,14.4139333333,17.5815333333,24.2319333333,16.8741333333
766.01,15.8496666667,41.1162333333,25.9397333333,23.9633333333,14.8287333333,14.5274666667,17.6184666667,24.2056,16.9653666667
766.32,16.1464666667,41.3911333333,26.3441333333,24.1477333333,15.1935333333,14.7543333333,17.9137333333,24.4494,17.2288
766.64,16.0183333333,41.2175333333,26.1242666667,24.1230333333,15.0863333333,14.5192,17.7581333333,24.3444666667,16.9808333333
766.95,15.7906666667,41.0429,25.8696666667,23.8357666667,15.0014666667,14.2242666667,17.4847333333,24.0916,16.7085333333
767.26,15.8066,40.9835,25.8782,23.8697333333,14.9768,14.1882,17.4665333333,24.1249333333,16.6926
767.57,15.9786,41.3021666667,26.0933333333,24.1072666667,15.225,14.3339333333,17.7047333333,24.1803333333,16.9040333333
767.88,15.8397333333,41.2575666667,25.9664,24.06,15.1745333333,14.3441333333,17.6852666667,24.0678,16.8352
768.20,15.7380666667,41.4294666667,26.0688666667,24.1603,15.154,14.3281333333,17.6842,24.0086,16.7623333333
768.51,15.6003333333,41.3676333333,25.7886,24.0466666667,15.1012,14.195,17.6765333333,23.9996,16.59
768.82,15.6194,41.4825,25.9636,24.2059666667,15.372,14.2594,17.7673333333,24.1697333333,16.6726666667
769.13,15.5622,41.1774666667,25.6858666667,24.059,15.2054666667,14.054,17.7661333334,23.9772666667,16.5292
769.44,15.287,41.0385666667,25.4712666667,23.7832333333,15.0342666667,13.7956666667,17.5815333333,23.8083333333,16.4949333333
769.76,15.0647333333,41.0933333333,25.3106,23.6775,14.8188,13.7888666667,17.4014,23.7163333333,16.3652333333
770.07,14.8373333333,40.9166333333,25.1521333333,23.3518666667,14.5766666667,13.6467333333,17.1922666667,23.5348666667,16.2163333333
770.38,14.9647333333,41.0276666667,25.2887333333,23.5694,14.7114666667,13.9411333333,17.3611333333,23.8330666667,16.4574333333
770.69,15.0052666666,41.0986,25.4172666667,23.6187,14.8276666667,14.0279333334,17.4124,23.8962,16.3516666667
771.00,14.7738,41.0631,25.1989333333,23.5348666667,14.8147333333,14.0166,17.3114,23.9204,16.2181333333
771.32,14.8058666667,40.8583,25.1331333333,23.4082666667,14.939,14.0544,17.2157333333,23.7327333333,16.1924333333
771.63,15.1527333333,40.9489,25.4137333333,23.7351666667,15.2784666667,14.4634,17.6616,24.1245333334,16.5145
771.94,15.5303333333,41.0985333333,25.6342666667,23.8314666667,15.6312,14.7249333333,17.9713333333,24.3210666667,16.9149333333
772.25,15.3896666667,40.7881,25.4859333333,23.6187666667,15.3192,14.3982,17.8503333333,23.9633333333,16.7669
772.56,15.4652,40.9517333333,25.6021333333,23.5687,15.3966,14.3663333333,17.9108666667,23.9983333333,16.6923
772.87,15.7633333333,40.7576,25.589,23.7377333333,15.6918,14.474,18.0645333334,24.0079333333,16.7695666667
773.18,15.8979333333,40.4528333333,25.4666666667,23.7358,15.8054666667,14.2766666667,18.0556666667,23.8194666667,16.7388
773.50,16.5304666667,40.7153,25.7035333333,24.4037666667,16.3997333333,14.7433333333,18.4739333333,24.1280666667,17.2251333333
773.81,16.9928666667,41.1349333333,26.1489333334,24.9466,17.0455333333,15.4600666667,18.9995333333,24.499,17.7532666667
774.12,17.1024,41.2543333333,26.1601333333,25.1841333333,17.2526666667,15.801,19.2844,24.8085333333,18.0535333333
774.43,16.9884666667,40.7640333333,25.8882,24.8891666667,17.0266666667,15.487,18.9981333333,24.5044,17.7773666667
774.74,16.9653333333,40.8073666667,25.8739333334,24.8254,17.0156,15.3623333333,19.1304666667,24.6553333333,17.7492
775.05,16.8079333333,40.5445,25.6819333333,24.5813,16.9954666667,15.0320666667,18.7595333333,24.4266666667,17.5768333333
775.36,17.0778,40.4657666667,26.019,24.9438,17.0481333333,15.3386,18.8168,24.6406,17.6589666667
775.67,17.1752666667,40.8114,25.9837333333,25.3154666667,17.3482666667,15.5972666667,18.8904666667,25.0052666667,17.7449
775.98,16.9897333333,40.6403,25.8438666667,25.3397,17.319,15.6104666667,18.5906,24.8832666667,17.7738666667
776.30,17.1395333333,40.9635666667,26.0333333333,25.3926,17.4756666667,15.8665333333,18.6372,25.0968666667,18.0294666667
776.61,16.9924,40.9729,25.8734,25.3892,17.4782666667,15.7586666667,18.3710666667,24.9924666667,17.9926333333
776.92,16.7915333333,40.9461,25.7860666667,25.0609,17.2120666666,15.3108,18.2846,24.8477333333,17.8245
777.23,16.6019333333,40.8832,25.4554,24.678,16.8934,14.9523333333,17.8654,24.5231333333,17.4268666667
777.54,16.7005333334,40.8856333333,25.5607333333,24.7134,17.1872666667,14.8736,17.7388,24.6118666667,17.5430666667
777.85,17.2631333333,41.5284666667,25.8278666667,25.0652,17.5334666667,15.1413333333,18.0584,25.0917333333,18.0025666667
778.16,17.7028,41.9988,26.2322666667,25.5757666667,17.9278,15.7119333333,18.3185333334,25.5322666666,18.6295666667
778.47,18.2560666667,42.5954333333,26.6224,26.2519666667,18.4074666666,16.3797333333,18.9845333333,26.0234,19.2272
778.78,18.7287333333,43.0084333333,26.9265333333,26.5494333333,19.0014,16.7317333333,19.3468666667,26.3718,19.8526
779.09,18.6454666667,42.9955,26.8685333334,26.2521666667,18.8761333333,16.5898666666,19.065,26.2439333333,19.6573
779.40,18.6093333333,42.801,26.6602666667,25.9987,18.7609333333,16.2762666667,18.9189333333,26.2793333333,19.4933333333
779.71,18.5239333333,42.7467333333,26.445,25.7267,18.6771333333,16.0541333333,18.8074666667,26.0574666667,19.1250333333
780.02,18.8743333333,42.7671,26.5589333333,25.8002333333,18.6523333334,16.2571333333,19.1123333333,26.3796,19.4274
780.33,18.7266666667,42.5285,26.5001333334,25.6857333333,18.4786,16.2814666667,19.0695333334,26.3336666667,19.3421
780.64,18.7126,42.1326666667,26.1818666667,25.5858,18.1588666667,15.8460666667,18.7747333334,26.0572666667,19.2775333334
780.95,18.7706666667,42.3470666667,26.1969333333,25.6754666667,17.9878,15.6722,18.7406666667,25.8072,19.0854333333
781.26,18.6728,42.0480666667,26.1223333333,25.6316,17.9804,15.6888666667,18.7332,25.7122666667,19.1043333333
781.57,18.8386,42.0721333333,26.2636666667,25.9065666667,18.1478666667,15.7338,18.9469333333,25.8201333333,19.0942333333
781.88,18.8831333333,42.0327333333,26.0232,25.4273,18.124,15.703,18.8219333333,25.7064666667,18.9410666667
782.19,18.1774,41.5073666667,25.5468666667,24.7234666667,17.5435333334,14.9594666667,18.3358,25.3712,18.1843333333
782.50,18.593,41.7545,25.7147333333,24.8463,17.8356,15.1814,18.7354666667,25.6695333333,18.4939
782.81,18.486,41.8351666667,25.8021333333,24.7997666667,17.9353333333,15.4332666667,18.9552666667,25.9044,18.6447
783.12,18.4562,41.7057666667,25.8038,24.8895666667,17.7932666667,15.6112666667,18.9197333333,26.0712,18.9019333333
783.43,18.5121333333,41.937,25.9694,25.0171333333,18.0988666667,15.8274666667,18.9972,26.2175333333,18.9056666667
783.74,18.896,42.3526,26.236,25.3710333333,18.6030666667,16.1744,19.1566666667,26.5328666667,19.2908333333
784.05,19.2807333333,43.0838666667,26.8392666667,25.7660333333,19.2698666667,16.5876666667,19.8642,27.2242666667,19.5616333333
784.36,19.0335333333,42.624,26.5085333333,25.5328333333,19.1878,16.3065333333,19.9192,27.0156666667,19.6416666667
784.67,18.7254666667,42.7595,26.3686,25.4833666667,19.0645333333,16.0163333333,19.6758,26.9536,19.4075
784.98,17.8443333333,42.2045333333,25.438,24.4316333333,18.3004666667,15.1008,18.9448666667,26.2521333333,18.5775
785.29,17.4856666667,42.2228,25.3371333333,24.2344666667,17.8590666667,14.4609333334,18.522,26.1790666667,18.2191333333
785.60,17.6096,42.7137333333,25.3508666667,24.4538666667,18.057,14.6184666667,18.6842666667,26.0354666667,18.5369
785.91,17.4758666667,42.6908,25.2744666667,24.1921,17.8198666667,14.4732,18.3783333333,25.8443333333,18.3151666667
786.22,17.5268666667,42.7927333333,25.1351333333,23.8854666667,17.5308666667,14.1917333333,18.1358,25.4112,17.9240333333
786.53,17.2576,42.8663333333,25.027,23.6766333333,17.3438666667,13.7086,17.873,25.1398,17.6178666667
786.84,16.9416666667,42.6626,24.6971333333,23.2869666667,16.8412,13.1884666667,17.4582,24.9238,17.2443666667
787.14,16.4526,42.5721666667,24.3700666666,22.7339333333,16.3707333333,12.6819333333,16.9589333333,24.5524,16.6126
787.45,16.1309333334,41.9879666667,23.9903333333,22.1995666667,15.7150666666,12.2106,16.4955333333,24.134,16.0776666667
787.76,16.3555333333,42.224,24.0971333333,22.2223333333,15.5556,12.3344666667,16.2794666667,24.401,16.0171
788.07,17.099,42.3927666667,24.5632666667,22.5358333333,16.0296666667,12.9768666666,16.9754666667,24.8668,16.8607666666
788.38,17.3082666667,42.3928666667,24.7928,22.9155333333,16.0950666667,13.2146,17.1020666667,24.9503333333,17.2331
788.69,17.751,42.6145,25.3438,23.4917333333,16.623,13.7998666667,17.6675333334,25.1871333333,17.6605666667
789.00,17.4934666667,42.2695333333,25.1044666667,23.2227333333,16.1628666667,13.4668,17.2371333333,24.9640666667,17.4002666667
789.31,17.2673333333,42.0646666667,24.8331333333,23.2267666667,15.8706666667,13.1343333333,16.958,24.8649333333,17.3436666667
789.62,17.6864666667,42.2106666667,25.236,23.7260666667,16.2378,13.3982666667,17.4054,25.236,17.8666666667
789.92,17.6020666666,41.9917666667,25.0632,23.6683333333,15.9582666667,13.2234666667,17.4556666667,25.1363333333,17.6662333333
790.23,17.9477333333,42.0558333333,25.2318666667,23.7142333333,16.2543333333,13.6068666667,17.6781333333,25.0581333333,18.0087
790.54,18.3183333333,41.9813,25.3632666667,23.9589,16.2884,14.0262666667,18.0524666667,25.3558,18.4157666667
790.85,18.4791333333,42.1232,25.5459333333,24.0538333333,16.5619333333,14.3473333333,18.3152666667,25.5232,18.7650333333
791.16,18.5866666667,42.3723333333,25.7815333333,24.1331666667,17.0102666667,14.7001333333,18.676,25.7541333333,19.1807666667
791.47,18.0626666667,42.1830333333,25.3565333333,23.7808,16.5368,14.3879333334,18.3262666667,25.3326,18.512
791.78,18.2808666667,42.4354666667,25.5688666667,23.6964333333,16.9046,14.5884666667,18.5592666667,25.5609333333,18.525
792.08,17.559,41.9836333334,24.8288,22.6995666667,16.0245333333,13.5918,17.8216,24.8779333333,17.7559
792.39,18.1888666667,42.2978333333,25.2062,23.2053666667,16.4768666667,14.0180666667,18.5726666667,25.3301333333,18.0116333333
792.70,18.4850666667,42.0597,25.6142,23.192,16.8878666667,14.2629333333,18.9967333333,25.5528666667,18.1940333333
793.01,17.8837333333,41.6564333333,25.1691333333,22.7084,16.3077333333,13.8572,18.3499333333,25.165,17.7413333334
793.32,17.8236,41.6282,25.1838666667,22.4674666667,16.4236,13.7569333333,18.2638666667,25.0966666667,17.8276333333
793.62,17.6212666667,42.0846,25.5493333333,22.7111,16.3302666667,13.7312,18.5608,25.4730666667,17.7883333333
793.93,17.5020666667,42.2689,25.4198666667,22.3451,16.302,13.5751333333,18.2993333333,25.2884666667,17.4640333333
794.24,17.4780666667,42.7390666667,25.6145333333,22.6709,16.2428666667,13.5760666667,18.4067333333,25.5634,17.5377
794.55,17.3961333333,42.8278,25.3755333333,22.2079,15.9028666667,13.2386,18.1794666667,25.3583333333,17.336
794.86,17.9124,43.1803,25.9990666667,22.6468333333,16.4030666667,13.8349333333,18.5331333333,25.8927333333,17.8679
795.16,17.7566,43.4227666667,26.1548,22.9046,16.3703333333,13.7727333333,18.5455333333,25.835,17.8075
795.47,17.8242666667,43.2993,26.4633333333,23.1767333333,16.3090666667,14.1418,18.6836666667,26.163,17.9048333333
795.78,17.8331333333,43.7441,26.6284,23.2992,16.258,14.3805333333,18.6718,26.5432,18.0035333333
796.09,17.5669333333,43.7844,26.4828,23.0382666667,15.8990666667,14.3638666667,18.4690666667,26.2903333333,17.7913
796.40,17.9542666667,44.0935333333,27.0478,23.1385333333,16.2515333333,15.0105333333,18.7039333333,26.5523333333,18.1258666667
796.70,18.5865333333,44.7174,27.6625333333,23.9388,16.6667333333,15.8775333333,19.2235333333,27.1901333333,18.5084
797.01,19.0902666667,45.0220333333,27.9342,24.1462666667,16.8792666666,16.2434666667,19.4019333333,27.6142,18.8694333333
797.32,18.8769333333,44.6665666666,27.916,24.1577,16.6560666667,16.0336666667,19.4743333333,27.4195333333,18.5635333333
797.63,18.8388666667,44.5345666667,28.0344666667,24.0742666667,16.656,16.0144,19.5736666667,27.3167333333,18.6533333333
797.93,18.2878,44.0752333333,27.9348,24.1556666667,16.1361333333,15.7260666667,19.3279333333,26.8019333333,18.3449666667
798.24,17.5694666667,43.4980666667,27.2143333333,23.5472666667,15.4857333333,15.0707333333,18.7762,25.7166666667,17.8050333333
798.55,18.1062666667,43.6315666667,27.2719333333,23.7547666667,15.6292,15.3393333333,18.9366,26.07,18.1907
798.85,17.9908666667,43.5334666667,26.8711333333,23.6421333333,15.699,15.1598,18.7953333333,25.6752666667,18.1777666667
799.16,17.6303333333,42.9764333333,26.3731333333,23.0903333333,15.3176666667,14.6605333333,18.3442666667,25.0548,17.9567333333
799.47,17.7115333333,43.0284666667,26.2159333333,23.194,15.2286,14.4776666667,18.3123333333,25.0894,17.8022
799.78,17.0791333333,42.6617,25.4046,22.7088666667,14.5728,13.6578666667,17.8632666667,24.7463333333,17.0676666667
800.08,16.6258666667,42.0408333333,24.8254,21.9751333333,14.0816,13.0066666666,17.4331333333,24.2041333333,16.4422
800.39,15.4356,41.2173,23.9050666667,21.0374666667,13.0844,11.8809333334,16.4361333333,22.9183333333,15.2189333333
800.70,14.7544666667,41.0599666667,23.5174666667,20.6041333333,12.4174666667,11.3174,15.9112666667,22.4788,15.0000333333
801.00,14.6431333333,40.6500333333,23.3144666667,20.5580666667,12.312,11.5366666667,15.5650666667,22.4256,14.7210666667
801.31,14.8646666667,41.0772333333,23.5459333333,20.7633666667,12.6473333333,11.7970666667,15.9130666666,22.8163333334,14.5748666667
801.62,14.7565333333,41.3985666667,23.6028,20.9069333333,12.4338666667,11.6481333334,15.992,23.148,14.3415333333
801.92,14.2943333333,41.2662333333,23.6936666667,20.3504,11.8318666666,11.4363333333,15.5456,22.973,13.9739666667
802.23,14.6787333333,41.5093333334,24.2831333333,20.6703,12.2146,12.003,15.9485333333,23.472,14.6032666667
802.54,14.3414666667,41.2868666667,24.3363333333,20.5496,12.0111333333,11.8440666667,15.9829333334,23.2877333333,14.2782
802.84,14.496,41.3455666667,24.6914666667,21.1475666667,12.3330666667,12.2162,16.0142,23.7115333334,14.5315333333
803.15,15.2816,42.0142,25.5046666667,22.2477,13.1304666667,13.0391333334,16.9762,24.0741333333,15.3373333333
803.46,15.3005333333,42.4396333333,25.7166,22.5963666667,13.1588666666,13.2871333333,17.3086666667,24.3298,15.7292333333
803.76,15.8142666667,42.6915333333,26.0832,23.3385,14.0082666667,14.1908,18.1735333333,24.8351333333,16.7326333333
804.07,16.8454666667,43.4113666667,26.9085333333,24.2402333333,14.9608666667,15.3238666667,18.957,25.6990666667,17.7600333333
804.38,16.4165333333,43.5215333333,26.5068666666,23.9392333333,14.2561333333,14.6068666667,18.4893333333,25.0890666667,17.0610333333
804.68,16.1758666667,43.0880333333,26.3600666667,23.6554666667,13.6862666667,14.4275333333,18.0214,24.7341333333,16.6871666667
804.99,16.4948666667,43.3742333333,26.7998,23.9328666667,13.6306,14.4760666667,18.3651333333,24.9039333333,16.7051333333
805.30,16.0901333333,43.2349666667,26.6821333333,23.9592,13.3437333333,14.2178,18.3502,24.4996666667,16.3666666667
805.60,15.9452,43.3754666667,26.6562,23.9310666667,12.9016,13.76,17.8989333333,24.139,15.7845
805.91,16.3622666667,43.7120333333,27.0532,24.2256666667,13.1532,14.0376666667,17.7389333333,24.5432,15.9810666667
806.21,16.3874,44.0143333333,27.3371333333,24.0116666667,13.2429333333,14.3866666667,18.0952,24.5277333333,16.2917
806.52,16.4954,44.0957666667,27.5173333333,23.9298666667,13.237,14.4568666666,18.2451333333,25.0026,16.2707666667
806.83,16.9578666667,44.1139,28.0458666667,24.4854666667,13.9107333333,15.0281333333,18.4762666667,25.3460666667,16.3593333333
807.13,17.7150666667,44.5295333333,28.7688666667,24.8924333333,14.371,15.5860666667,18.801,25.871,16.6370666667
807.44,18.398,44.7383,29.3905333333,25.7847333333,14.9622666667,15.9763333333,19.2394666667,26.3861333333,16.9605666667
