wavelength,Back_SpoLeuf,Belly_SpoLeuf,Breast_SpoLeuf,Crissum_SpoLeuf,Crown_SpoLeuf,DorTail_SpoLeuf,Patch10_SpoLeuf,Rump_SpoLeuf,Throat_SpoLeuf,WingTip_SpoLeuf
427.23,7.91077777779,20.1682222222,9.19566666668,10.794,5.65488888889,6.54877777778,11.3514444445,6.30433333333,19.0994444445,7.66466666666
427.58,7.93977777777,20.2384444445,9.24677777779,10.8423333334,5.67611111111,6.56211111111,11.4081111111,6.34122222222,19.1471111111,7.67955555556
427.94,8.02244444444,20.3525555555,9.33800000001,10.9386666667,5.73844444444,6.615,11.4945555556,6.39677777778,19.2636666667,7.73355555556
428.30,8.06699999999,20.4143333333,9.42211111111,11.0331111111,5.78566666667,6.65677777778,11.5505555556,6.45988888889,19.331,7.78388888889
428.65,8.10633333332,20.4811111111,9.43866666667,11.091,5.79655555556,6.69355555556,11.599,6.50211111111,19.3888888889,7.82077777778
429.01,8.14522222223,20.5736666667,9.4821111111,11.1542222222,5.82888888889,6.71411111111,11.6647777778,6.505,19.4395555555,7.84488888889
429.37,8.20677777778,20.6507777778,9.52622222221,11.207,5.82555555555,6.74644444444,11.6857777778,6.53377777778,19.4783333333,7.90533333333
429.72,8.247,20.6943333333,9.55388888889,11.2443333333,5.836,6.76977777778,11.7101111111,6.53566666667,19.4976666667,7.91133333333
430.08,8.27611111112,20.7894444444,9.6171111111,11.3032222222,5.89944444445,6.79155555556,11.752,6.59233333333,19.5586666667,7.939
430.44,8.27211111112,20.8081111111,9.66122222223,11.3432222222,5.90333333333,6.76566666667,11.7571111111,6.60177777778,19.5522222222,7.93033333333
430.79,8.27233333334,20.8547777778,9.6511111111,11.3515555556,5.86844444445,6.73644444444,11.7567777778,6.59833333333,19.5888888889,7.92511111111
431.15,8.28922222222,20.9345555555,9.674,11.396,5.87122222222,6.75166666667,11.8081111111,6.59977777778,19.6141111111,7.92711111111
431.50,8.30522222221,20.9885555556,9.71233333333,11.4334444445,5.88933333333,6.76244444445,11.8144444444,6.59177777778,19.6388888889,7.95888888889
431.86,8.25022222222,21.0104444444,9.68411111111,11.4113333333,5.84211111111,6.72322222222,11.7898888889,6.54122222222,19.6045555556,7.90188888889
432.22,8.20277777778,21.0143333333,9.64044444444,11.3571111111,5.79033333334,6.67633333333,11.753,6.47677777778,19.5515555556,7.84588888889
432.57,8.20733333332,21.048,9.65011111112,11.3722222222,5.81511111111,6.688,11.7757777778,6.47566666667,19.5604444444,7.85633333333
432.93,8.24333333332,21.1114444444,9.69033333333,11.4077777778,5.85411111111,6.72455555556,11.8034444444,6.54033333333,19.6163333333,7.87411111111
433.29,8.26333333334,21.1786666667,9.75211111111,11.4781111111,5.90711111111,6.76922222222,11.8737777778,6.60433333333,19.6892222222,7.912
433.64,8.26855555557,21.2332222222,9.7678888889,11.5041111111,5.92311111111,6.76211111111,11.8764444444,6.59722222222,19.7101111111,7.91944444444
434.00,8.27077777777,21.2326666667,9.74855555556,11.5101111111,5.90488888889,6.75677777778,11.8697777778,6.58677777778,19.703,7.91611111111
434.35,8.2991111111,21.2986666666,9.7648888889,11.5542222222,5.92322222222,6.79244444445,11.8924444445,6.60622222222,19.7607777778,7.93944444444
434.71,8.34077777778,21.3621111111,9.82533333335,11.6236666667,5.99377777778,6.85244444444,11.9344444445,6.64377777778,19.7963333334,7.97588888889
435.07,8.38855555555,21.4428888889,9.87044444443,11.661,6.02722222222,6.88155555555,11.9678888889,6.67955555556,19.8752222222,8.00755555556
435.42,8.40788888888,21.5154444445,9.88755555555,11.708,6.03666666667,6.89655555556,12.0098888889,6.71744444445,19.9246666667,8.00666666667
435.78,8.45733333334,21.5601111111,9.94577777778,11.7584444444,6.08522222222,6.93866666667,12.0424444444,6.75133333333,19.9791111111,8.06188888889
436.13,8.51722222223,21.663,10.0386666667,11.8626666667,6.16322222222,6.99655555556,12.1167777778,6.81966666667,20.0677777778,8.12388888889
436.49,8.52555555554,21.7271111111,10.0631111111,11.8792222222,6.15044444445,6.98433333333,12.1073333333,6.83177777778,20.0877777778,8.09844444444
436.84,8.5531111111,21.7726666667,10.1037777778,11.9451111111,6.176,6.98577777778,12.1283333333,6.83822222222,20.114,8.14211111111
437.20,8.54400000001,21.8224444445,10.0983333334,11.9534444444,6.18377777778,6.96655555556,12.1245555556,6.82022222222,20.1171111111,8.11366666667
437.56,8.5868888889,21.9025555556,10.1442222222,12.0403333333,6.22233333333,7.00644444445,12.1714444445,6.87611111111,20.2031111111,8.15322222222
437.91,8.58777777779,21.966,10.1592222222,12.0814444444,6.24711111111,7.01477777778,12.1656666667,6.89077777778,20.2241111111,8.17044444444
438.27,8.56577777778,21.9965555556,10.1465555556,12.043,6.21755555556,6.97055555555,12.1522222222,6.86033333333,20.2498888889,8.14855555556
438.62,8.54488888888,22.032,10.1295555556,12.0117777778,6.17755555555,6.92288888889,12.1256666667,6.82722222222,20.247,8.11255555556
438.98,8.54233333334,22.0485555556,10.1521111111,12.0485555556,6.19966666667,6.93688888889,12.1324444444,6.85055555556,20.2732222222,8.12588888889
439.33,8.53644444446,22.0491111111,10.1608888889,12.0345555555,6.22211111111,6.93133333333,12.1184444444,6.84711111111,20.2582222222,8.11788888889
439.69,8.51044444443,22.0734444444,10.1491111111,12.05,6.22344444444,6.918,12.1117777778,6.85788888889,20.2811111111,8.08411111111
440.04,8.49922222221,22.0747777778,10.1665555555,12.0422222222,6.21511111111,6.91877777778,12.0965555555,6.84655555556,20.2764444444,8.08933333333
440.40,8.49744444444,22.1081111111,10.1877777778,12.0655555555,6.23022222222,6.93355555556,12.1104444445,6.84688888889,20.3117777778,8.118
440.75,8.46133333333,22.1172222222,10.1758888889,12.0543333333,6.19555555556,6.9,12.084,6.83633333333,20.3167777778,8.08722222222
441.11,8.44344444444,22.0886666667,10.1738888889,12.0471111111,6.18311111111,6.89444444444,12.0632222222,6.82,20.2981111111,8.082
441.47,8.41166666666,22.0894444444,10.1755555556,12.0274444444,6.16822222222,6.86866666667,12.0261111111,6.80066666667,20.2713333333,8.06655555555
441.82,8.40566666667,22.0674444445,10.2142222222,12.0353333333,6.15355555556,6.86577777778,12.0368888889,6.81577777778,20.2787777778,8.06644444444
442.18,8.42222222223,22.0944444444,10.233,12.0902222222,6.18611111111,6.90233333333,12.0436666667,6.85211111111,20.2581111111,8.089
442.53,8.40466666665,22.1104444444,10.2446666667,12.1024444445,6.18211111111,6.89655555556,12.0517777778,6.84177777778,20.2713333333,8.09311111111
442.89,8.3701111111,22.0987777778,10.229,12.077,6.14788888889,6.85433333333,11.9935555556,6.81033333333,20.2275555556,8.061
443.24,8.37566666667,22.1114444444,10.2456666667,12.0926666666,6.14311111111,6.863,11.9903333333,6.80777777778,20.2755555556,8.059
443.60,8.32711111111,22.0988888889,10.2186666667,12.073,6.09733333333,6.82366666667,11.9351111111,6.74588888889,20.2434444444,8.02711111111
443.95,8.32899999999,22.1308888889,10.2131111111,12.0852222222,6.09433333333,6.81866666667,11.9386666667,6.75822222222,20.2588888889,8.01477777778
444.31,8.3038888889,22.0848888889,10.1912222222,12.08,6.08277777778,6.80344444444,11.9121111111,6.74855555556,20.2205555556,7.98888888889
444.66,8.28566666668,22.0902222222,10.1854444445,12.0692222222,6.07722222222,6.79266666667,11.8833333333,6.71733333334,20.2068888889,7.98788888889
445.02,8.27388888889,22.1141111111,10.1867777778,12.0707777778,6.063,6.78988888889,11.8637777778,6.68922222222,20.2186666667,7.96366666667
445.37,8.25677777779,22.1132222222,10.1824444444,12.0707777778,6.04622222222,6.77655555555,11.8687777778,6.68377777778,20.2444444444,7.95466666667
445.72,8.22722222222,22.1297777778,10.1643333333,12.0438888889,6.01922222222,6.74255555556,11.8464444445,6.62855555556,20.2265555555,7.91044444445
446.08,8.22433333333,22.1254444444,10.1816666667,12.0522222222,6.02877777778,6.72766666667,11.8425555555,6.615,20.2485555556,7.90444444444
446.43,8.24588888888,22.1568888889,10.214,12.0803333333,6.04322222222,6.74944444445,11.8502222222,6.63422222222,20.2774444444,7.91255555556
446.79,8.25766666667,22.1925555556,10.2426666667,12.1162222222,6.06155555556,6.77411111111,11.879,6.64577777778,20.3156666667,7.93066666667
447.14,8.21777777777,22.1874444445,10.2268888889,12.1183333333,6.038,6.74688888889,11.8546666667,6.62366666667,20.277,7.91377777778
447.50,8.24711111111,22.2296666667,10.2588888889,12.151,6.06888888889,6.76644444444,11.8866666667,6.64844444444,20.2925555556,7.95244444444
447.85,8.24988888889,22.2376666667,10.2733333334,12.176,6.07566666667,6.75522222222,11.8637777778,6.655,20.3176666667,7.95611111111
448.21,8.23255555557,22.2582222222,10.2851111111,12.1734444445,6.05488888889,6.72466666667,11.8278888889,6.62922222222,20.3224444444,7.93077777778
448.56,8.23200000001,22.2596666667,10.3013333333,12.1698888889,6.04822222222,6.71777777778,11.8238888889,6.62488888889,20.3241111111,7.91755555556
448.92,8.23066666666,22.2698888889,10.313,12.1811111111,6.05833333333,6.68866666667,11.828,6.62822222222,20.3163333333,7.92633333333
449.27,8.24666666666,22.288,10.3328888889,12.2098888889,6.081,6.70277777778,11.8296666667,6.64288888889,20.3182222222,7.943
449.62,8.27033333334,22.3377777778,10.3662222222,12.2632222222,6.12544444445,6.73588888889,11.8526666667,6.68733333333,20.3786666667,7.98333333333
449.98,8.24711111111,22.3447777778,10.3693333333,12.2528888889,6.08988888889,6.71266666667,11.8344444444,6.683,20.3772222222,7.97066666667
450.33,8.21566666668,22.3316666667,10.3661111111,12.2685555556,6.09788888889,6.688,11.832,6.683,20.3771111111,7.96611111111
450.69,8.17555555555,22.3118888889,10.3581111111,12.2456666667,6.067,6.64755555555,11.7985555556,6.65022222222,20.3541111111,7.93755555556
451.04,8.17633333334,22.3441111111,10.3933333333,12.2754444444,6.07244444444,6.63766666667,11.8177777778,6.63977777778,20.3872222222,7.92311111111
451.40,8.19166666665,22.3677777778,10.4398888889,12.3008888889,6.09488888889,6.65755555556,11.8518888889,6.67211111111,20.4296666666,7.925
451.75,8.14255555555,22.357,10.4405555555,12.2735555555,6.055,6.62133333333,11.8442222222,6.63822222222,20.4186666667,7.90044444445
452.10,8.17855555556,22.4471111111,10.4901111111,12.3262222222,6.09233333333,6.65911111111,11.9061111111,6.69311111111,20.4667777778,7.94388888889
452.46,8.16944444443,22.4928888889,10.5008888889,12.3537777778,6.10177777778,6.66544444445,11.93,6.705,20.4845555556,7.95466666666
452.81,8.18366666668,22.5614444445,10.5505555556,12.4092222222,6.12577777778,6.68555555555,11.955,6.74566666666,20.5685555555,7.98177777778
453.17,8.12544444446,22.5562222222,10.5363333333,12.3866666667,6.09355555556,6.65166666667,11.9397777778,6.70233333333,20.5378888889,7.94
453.52,8.14677777779,22.5982222222,10.5685555555,12.3972222222,6.09933333334,6.65955555555,11.9532222222,6.69622222222,20.5661111111,7.95366666667
453.87,8.14422222221,22.6297777778,10.5745555556,12.4038888889,6.08966666667,6.64944444444,11.9513333333,6.68377777778,20.5801111111,7.94366666666
454.23,8.12966666668,22.6744444444,10.5863333333,12.4211111111,6.09044444444,6.63855555556,11.9536666667,6.67755555556,20.5961111111,7.92477777778
454.58,8.167,22.7367777778,10.6443333333,12.4605555555,6.12377777778,6.678,12.0028888889,6.73322222222,20.6595555556,7.96133333333
454.93,8.20200000001,22.8062222222,10.6906666667,12.4855555555,6.14677777778,6.69355555556,12.0422222222,6.77488888889,20.7178888889,8.023
455.29,8.20188888888,22.855,10.7261111111,12.5177777778,6.14744444444,6.68211111111,12.0621111111,6.77844444444,20.7854444444,8.032
455.64,8.23744444446,22.9558888889,10.779,12.6002222222,6.19633333333,6.71811111111,12.1271111111,6.81044444444,20.827,8.06977777778
456.00,8.24033333333,22.9683333333,10.7798888889,12.6276666667,6.18366666667,6.70255555555,12.1455555556,6.80022222222,20.8675555555,8.06333333333
456.35,8.2701111111,23.0247777778,10.8177777778,12.6898888889,6.20166666667,6.74144444445,12.1924444444,6.83377777778,20.9336666667,8.07811111111
456.70,8.30266666668,23.0975555556,10.8558888889,12.7322222222,6.21277777778,6.75733333333,12.2407777778,6.861,20.9715555556,8.07744444444
457.06,8.35811111111,23.2125555556,10.927,12.8015555556,6.23422222222,6.79777777778,12.2926666667,6.90955555555,21.0608888889,8.10744444445
457.41,8.34222222223,23.2572222222,10.9303333333,12.8446666666,6.23933333334,6.79433333333,12.3132222222,6.92255555555,21.087,8.10077777778
457.76,8.37133333333,23.3452222222,10.9631111111,12.8967777778,6.27133333333,6.83355555556,12.3653333333,6.95033333333,21.134,8.117
458.12,8.39566666666,23.4072222222,10.9766666667,12.9191111111,6.26477777778,6.83655555556,12.3842222222,6.96066666667,21.1881111111,8.13155555556
458.47,8.36122222222,23.426,10.9417777778,12.918,6.22455555555,6.78411111111,12.3375555556,6.89111111111,21.182,8.07988888889
458.82,8.36277777779,23.4626666667,10.944,12.9458888889,6.21933333333,6.79644444444,12.3475555555,6.88455555556,21.206,8.07388888889
459.18,8.40388888889,23.5411111111,10.9748888889,12.9926666667,6.26433333333,6.83744444445,12.3814444445,6.93211111111,21.2354444444,8.11033333333
459.53,8.41344444443,23.5902222222,10.986,13.0078888889,6.25944444444,6.85088888889,12.3887777778,6.95155555556,21.2747777778,8.12811111111
459.88,8.41899999999,23.653,11.0163333333,13.0382222222,6.26677777778,6.85255555556,12.4018888889,6.941,21.3086666667,8.14577777778
460.24,8.43377777777,23.7376666667,11.0752222222,13.0767777778,6.29633333333,6.86944444445,12.4347777778,6.95022222222,21.3711111111,8.171
460.59,8.43866666667,23.8081111111,11.1084444444,13.1014444444,6.31144444444,6.89155555556,12.4531111111,6.95388888889,21.4045555555,8.18955555556
460.94,8.44777777777,23.8673333333,11.1371111111,13.131,6.32788888889,6.90488888889,12.485,6.96744444444,21.4496666667,8.212
461.29,8.47688888888,23.968,11.2113333333,13.174,6.34044444445,6.93944444445,12.5281111111,6.98377777778,21.5024444444,8.23155555556
461.65,8.49311111111,24.0624444444,11.2811111111,13.2387777778,6.37655555556,6.94655555555,12.5775555555,7.01166666667,21.5793333333,8.26655555556
462.00,8.51633333332,24.1484444445,11.3604444445,13.3004444444,6.412,6.98766666667,12.6353333333,7.04188888889,21.6088888889,8.29755555555
462.35,8.59944444443,24.3314444444,11.5005555555,13.4153333333,6.50755555556,7.07211111111,12.7766666667,7.14666666666,21.7445555555,8.393
462.71,8.663,24.5054444445,11.6211111111,13.4981111111,6.57222222222,7.11588888889,12.8705555555,7.21622222222,21.84,8.43388888889
463.06,8.66144444444,24.6118888889,11.6917777778,13.5363333333,6.57855555555,7.11544444445,12.9214444444,7.19688888889,21.92,8.43666666667
463.41,8.7001111111,24.7238888889,11.7738888889,13.598,6.60933333333,7.118,13.0001111111,7.21655555556,22.0011111111,8.43533333333
463.76,8.71855555556,24.8603333333,11.8352222222,13.6452222222,6.64944444444,7.14988888889,13.0704444445,7.26566666667,22.0828888889,8.44777777778
464.12,8.73188888888,24.9461111111,11.8545555555,13.6788888889,6.65455555556,7.13433333333,13.1034444445,7.27822222222,22.1273333333,8.44077777778
464.47,8.79033333333,25.014,11.9446666667,13.7754444444,6.69455555555,7.16711111111,13.1817777778,7.34777777778,22.2195555556,8.48455555555
464.82,8.80433333333,25.1045555556,11.9965555556,13.8245555555,6.70644444445,7.15688888889,13.2146666667,7.34977777778,22.2525555556,8.47277777778
465.17,8.82722222223,25.2002222222,12.0178888889,13.8845555556,6.73977777778,7.16855555556,13.2525555556,7.38766666667,22.324,8.49677777778
465.53,8.863,25.3101111111,12.0653333333,13.9588888889,6.74855555556,7.19788888889,13.292,7.42555555556,22.4096666666,8.52133333333
465.88,8.89077777778,25.4417777778,12.1016666667,14.0177777778,6.77777777778,7.20488888889,13.3472222222,7.46644444445,22.4955555555,8.54955555556
466.23,8.92466666666,25.5017777778,12.1364444445,14.0908888889,6.805,7.23522222222,13.3913333333,7.52044444445,22.5315555556,8.57133333334
466.58,8.9168888889,25.5747777778,12.1518888889,14.1402222222,6.817,7.23466666667,13.4054444444,7.53966666667,22.568,8.57866666666
466.94,8.95333333334,25.6766666666,12.1795555556,14.2166666667,6.82533333333,7.25855555556,13.4513333333,7.59633333334,22.625,8.60433333333
467.29,8.96911111112,25.7558888889,12.2193333333,14.2942222222,6.85444444444,7.27655555555,13.4876666667,7.61644444445,22.6652222222,8.61755555556
467.64,8.99622222221,25.8328888889,12.265,14.3563333334,6.85911111111,7.29344444444,13.5194444444,7.64433333333,22.6995555556,8.62433333333
467.99,9.05955555554,25.9614444444,12.3658888889,14.4711111111,6.91166666666,7.35644444445,13.6151111111,7.71688888889,22.7846666667,8.67755555556
468.35,9.03133333335,26.0696666667,12.3671111111,14.5084444444,6.90566666667,7.35522222222,13.6302222222,7.70177777779,22.817,8.67655555555
468.70,9.12688888889,26.2138888889,12.4516666667,14.6181111111,6.99666666667,7.42522222222,13.7435555556,7.80188888889,22.9204444445,8.76155555556
469.05,9.12533333332,26.2554444444,12.5091111111,14.6622222222,6.98433333333,7.403,13.7501111111,7.81266666667,22.9437777778,8.74888888889
469.40,9.1468888889,26.318,12.568,14.7238888889,7.03722222222,7.44555555556,13.798,7.84955555554,22.9707777778,8.77111111111
469.75,9.17722222223,26.3495555556,12.6381111111,14.7713333333,7.06988888889,7.48411111111,13.8256666667,7.86222222221,23.0063333333,8.79677777778
470.11,9.21466666666,26.4663333333,12.6857777778,14.8263333333,7.08588888889,7.50588888889,13.8703333333,7.89722222222,23.0857777778,8.80644444445
470.46,9.21522222221,26.4795555556,12.6923333333,14.8406666667,7.06711111111,7.49122222222,13.8726666667,7.87833333332,23.0978888889,8.77966666667
470.81,9.20944444444,26.5154444444,12.7607777778,14.8641111111,7.06222222222,7.48911111111,13.8961111111,7.89044444444,23.0903333334,8.78011111111
471.16,9.2731111111,26.6388888889,12.8536666666,14.9384444445,7.13722222222,7.569,13.968,7.97633333332,23.1847777778,8.87022222222
471.51,9.29311111111,26.7094444444,12.9027777778,14.9804444444,7.16488888889,7.59044444445,14.0203333333,7.99411111112,23.2436666667,8.88888888889
