wavelength,Back_DolFrim,Belly_DolFrim,Breast_DolFrim,Crissum_DolFrim,Crown_DolFrim,DorTail_DolFrim,Patch10_DolFrim,Rump_DolFrim,Throat_DolFrim,WingTip_DolFrim
712.84,6.87483333333,45.4605833334,44.2308333334,37.7611666666,18.682,9.4105,29.4411666667,5.75333333333,39.6223333333,9.2255
713.16,6.727,45.211,44.3016666667,37.7331666666,18.566,9.20000000001,29.284,5.51716666667,39.301,9.12716666667
713.48,6.775,45.3785,44.2333333334,37.8678333333,18.6365,9.0885,29.4591666666,5.39983333333,39.1811666667,9.0885
713.80,6.55033333334,45.285,44.097,37.5583333333,18.4806666667,8.8565,29.3721666667,5.1395,39.12,8.69766666667
714.12,6.34233333334,45.0560833334,43.8431666667,37.5238333333,18.4085,8.6095,29.2275,4.882,38.9225,8.4745
714.44,6.33,45.0593333333,43.7391666667,37.6793333334,18.3803333333,8.6305,29.1645,4.88666666667,38.9916666667,8.44133333334
714.76,6.54133333334,45.5795833334,44.1475,37.897,18.486,8.67366666666,29.3313333334,5.02383333333,39.236,8.554
715.08,6.45816666666,45.3919166667,43.9796666667,37.7575,18.1155,8.593,29.0641666667,4.90466666667,39.1793333334,8.37983333334
715.40,6.3735,45.571,43.965,37.4083333334,18.09,8.50816666667,29.2658333334,4.82166666667,39.0885,8.32583333333
715.72,6.28316666667,45.87175,44.2566666666,37.5088333333,18.1438333333,8.42983333333,29.4375,4.8765,39.4666666667,8.355
716.04,5.89916666666,45.6435833334,44.0688333333,37.174,17.9616666667,7.9655,29.2446666666,4.47233333333,39.1605,8.04566666667
716.36,5.67983333333,45.8141666666,44.0491666667,37.1955,17.7635,8.09633333334,29.3458333334,4.3315,39.005,7.94283333334
716.68,5.791,46.2328333334,44.2668333334,37.2245,17.9511666667,8.36016666667,29.591,4.593,39.4586666667,8.12483333333
717.00,6.06383333333,46.4543333334,44.5131666667,37.0346666666,18.1236666667,8.67883333333,29.7078333333,4.86366666666,39.8855,8.51866666667
717.32,6.3675,46.2760833334,44.5415,37.2265,18.2746666667,8.8885,29.8475,5.14966666667,39.6963333333,8.77283333334
717.64,6.61533333334,46.20125,44.651,37.071,18.3431666667,9.23916666665,29.9275,5.50166666666,39.682,9.01233333334
717.96,6.63333333333,46.2808333334,44.8458333334,37.2731666666,18.3623333333,9.21933333335,29.9966666667,5.36066666667,39.9083333334,8.93583333334
718.28,6.14033333334,45.6855,44.2611666666,36.81,18.1115,8.8595,29.5798333333,4.93083333334,39.5798333334,8.6335
718.60,6.29066666667,45.6406666667,44.0973333334,36.7225,18.3188333333,8.96983333331,29.7216666667,4.97483333333,39.5153333334,8.70966666667
718.92,6.62783333334,45.9941666667,44.6051666666,37.5633333334,18.4891666667,9.42966666669,29.9608333333,5.41416666667,39.9611666667,8.962
719.24,6.504,45.5095,44.4195,37.1713333333,18.3198333333,9.026,29.714,5.02933333333,39.6388333334,8.718
719.56,6.6475,45.7435,44.4241666666,37.6858333334,18.6585,9.33183333335,29.9415,5.16633333333,40.092,8.9425
719.88,6.5795,45.5350833334,44.2801666667,37.351,18.7808333333,8.98149999998,29.784,5.03583333333,40.0925,8.709
720.20,6.5525,45.26975,44.1431666667,37.2273333334,18.6138333333,9.03450000002,29.5796666667,4.99983333333,39.813,8.54083333333
720.52,6.3965,45.07775,43.898,37.1698333333,18.5536666667,8.75633333334,29.4806666666,4.85133333333,39.6195,8.35683333333
720.84,6.44183333333,45.12125,44.2003333334,37.127,18.6721666667,8.69683333334,29.5128333333,4.9345,40.0031666667,8.72866666667
721.16,6.02883333333,45.2234166666,44.1491666666,36.9605,18.2643333333,8.3385,29.3718333334,4.65783333334,39.8261666667,8.533
721.48,6.14866666667,45.3284166666,44.3626666667,37.0063333333,18.3316666667,8.36316666667,29.5516666667,4.8645,39.9718333333,8.7495
721.79,6.41983333333,45.4965,44.6938333333,37.2203333333,18.3098333333,8.69633333331,29.6483333333,5.20783333333,39.9496666667,8.931
722.11,6.23583333334,45.6559166667,44.9685,37.3088333333,18.5308333333,8.5615,29.726,5.356,39.9593333334,9.10033333334
722.43,5.68783333333,45.3006666667,44.4005,36.7746666666,18.2193333333,8.00033333333,29.1818333333,4.79,39.5495,8.7105
722.75,5.32916666667,45.2945833334,44.3145,36.691,17.8195,7.76816666666,29.0011666667,4.73316666666,39.353,8.6535
723.07,5.6775,45.3750833333,44.4606666666,36.8061666667,17.7523333333,8.048,28.9465,5.179,39.2546666666,8.99516666666
723.39,5.72966666667,45.6441666667,44.8321666666,37.055,17.6956666667,8.12766666667,29.122,5.47383333333,39.3356666666,9.13983333333
723.71,5.6525,45.5,44.6991666667,36.8763333334,17.4423333333,7.97916666666,28.9478333333,5.178,39.1195,9.039
724.03,5.62283333334,45.4366666666,44.668,36.9326666667,17.2816666667,7.99816666666,29.0353333333,5.10283333333,39.0788333333,8.86983333334
724.35,5.67683333333,45.6109166666,44.4576666666,37.2411666667,17.3891666667,8.14566666667,29.129,4.9715,39.0551666667,8.71116666667
724.67,5.753,45.47875,44.2583333334,37.2988333334,17.5545,8.043,29.3006666667,4.798,39.2371666667,8.67383333334
724.98,5.75333333334,45.19525,43.9191666666,37.062,17.571,7.967,29.1943333334,4.54933333333,38.8038333333,8.633
725.30,5.83183333334,45.0965,43.8975,36.9873333334,17.6561666667,7.87183333333,29.2206666667,4.42216666666,38.8945,8.65666666667
725.62,5.93416666666,44.9628333333,43.6276666667,36.7991666666,17.325,7.93,29.0118333333,4.1955,38.7626666667,8.60483333334
725.94,6.3235,44.9616666667,43.8508333333,36.8408333334,17.4293333333,8.0665,29.194,4.45533333333,39.058,8.89433333334
726.26,6.6535,45.441,43.9448333334,36.9838333333,17.6585,8.3845,29.4238333334,4.54,39.378,9.16083333333
726.58,6.41783333334,45.4010833334,44.105,36.6796666667,17.7066666667,8.28783333333,29.432,4.4885,39.4441666666,8.95033333333
726.90,6.35983333333,45.2405833334,43.8693333333,36.7318333333,17.8653333333,8.405,29.3598333334,4.3355,39.3363333333,9.10833333334
727.21,6.2,44.9513333334,43.6736666666,36.4225,17.575,8.23816666667,29.1876666666,4.11916666667,39.3006666667,8.96683333333
727.53,6.139,45.1558333334,43.9656666667,36.5053333334,17.5421666667,8.2575,29.0186666666,4.05783333334,39.247,8.8865
727.85,6.05783333333,45.1994166666,43.8068333333,36.5181666667,17.5603333333,8.33316666667,29.0731666666,4.10433333334,39.2196666666,8.92566666666
728.17,6.18766666667,45.5189166667,44.2228333333,36.7,17.7211666667,8.6815,29.2236666667,4.3955,39.4846666666,9.102
728.49,6.11633333333,45.8281666666,44.4133333333,36.8118333334,17.5856666667,8.707,29.2471666667,4.543,39.6523333334,8.9825
728.80,5.8435,45.8589166667,44.374,36.6758333333,17.4416666667,8.56566666667,29.1173333333,4.45883333333,39.4346666667,8.8655
729.12,5.79283333334,45.94675,44.6246666667,36.9768333334,17.594,8.65783333333,29.1898333333,4.71033333333,39.7186666666,8.85383333334
729.44,5.76816666667,46.1630833334,44.8858333333,37.1241666666,17.8101666667,8.81216666667,29.2801666666,4.80533333333,39.689,8.83816666667
729.76,5.6985,45.7068333333,44.5616666666,37.0335,17.9495,8.72433333332,29.2905,4.80916666666,39.4356666667,8.79583333334
730.08,6.26783333333,45.9499166666,44.75,37.3328333333,18.2258333333,9.20916666667,29.526,5.2805,39.6565,9.199
730.39,6.41333333333,45.9961666666,44.9338333334,37.4506666666,18.0798333333,9.26950000002,29.4178333333,5.42433333333,39.8273333333,9.23416666668
730.71,6.8105,46.49425,45.18,37.9926666667,18.7776666667,9.69050000001,29.8856666667,5.88566666667,39.9878333333,9.66033333335
731.03,6.84883333333,46.2276666667,44.7583333334,38.0393333334,18.9848333333,9.68766666665,30.0241666667,5.86766666667,40.002,9.67250000001
731.35,6.551,45.9695833334,44.7745,37.7685,18.602,9.151,29.638,5.66583333333,39.8238333333,9.286
731.67,6.44033333333,45.8755833334,44.6301666666,37.6073333333,18.3455,8.84116666668,29.3138333334,5.27,39.495,9.13533333333
731.98,6.56266666666,45.7651666667,44.448,37.5086666667,18.3108333333,8.80133333335,29.3165,5.27983333333,39.3066666667,9.153
732.30,6.93133333334,46.0446666667,44.6348333334,37.8085,18.6408333333,9.10900000002,29.7633333334,5.51416666666,39.7325,9.37733333335
732.62,6.86633333333,45.85825,44.5008333334,37.5498333334,18.4381666667,8.95699999998,29.6805,5.19966666667,39.536,9.27650000001
732.94,6.717,45.8320833333,44.2133333334,37.3856666666,18.4918333333,8.84866666667,29.8341666666,5.22866666667,39.3565,9.24083333331
733.25,6.64233333334,46.1534166667,44.3523333334,37.4346666667,18.427,8.73883333334,29.8898333334,5.20333333333,39.5165,9.18799999998
733.57,6.27016666667,46.0661666667,44.0786666667,37.4805,17.8585,8.081,29.7483333334,4.57383333334,39.2756666666,8.76266666667
733.89,6.507,46.18375,44.1851666666,37.6731666667,18.0833333333,8.24616666665,29.9873333334,4.70983333334,39.338,9.04433333334
734.21,6.49033333333,46.1523333334,44.3091666667,37.786,18.0068333333,8.14433333334,30.0418333333,4.68016666667,39.4401666667,9.0685
734.52,6.562,46.4241666666,44.5123333333,37.7358333334,17.9008333333,8.39133333333,30.0496666667,4.8375,39.4436666667,9.03566666668
734.84,7.0335,46.65475,44.7163333334,37.9081666667,17.9776666667,8.88466666665,30.503,5.126,39.7535,9.45316666667
735.16,7.24233333333,46.4415,44.4598333333,37.8283333334,18.106,8.93283333335,30.5918333334,5.32316666667,39.8901666667,9.60149999999
735.48,7.37333333333,46.6221666667,44.639,37.9595,18.2418333333,9.3105,30.7028333333,5.40166666666,40.0711666667,9.85300000001
735.79,7.52983333333,46.5909166667,44.7291666667,38.2368333333,18.5285,9.43349999998,30.7896666667,5.514,40.2825,10.0853333333
736.11,8.093,47.0288333334,45.1456666667,38.4883333333,19.1178333333,9.97349999999,31.1523333334,6.0805,40.6093333334,10.5383333333
736.43,8.4935,47.1173333334,45.2993333333,38.524,19.0563333333,10.115,31.077,6.1645,40.6231666667,10.6535
736.74,8.8415,47.149,45.4666666666,38.7548333333,19.2953333333,10.6361666666,31.2523333333,6.4075,40.7386666666,10.8981666666
737.06,8.96,47.2081666667,45.6753333333,38.5038333334,19.7505,11.2165,31.271,6.67866666667,40.5413333333,11.1923333333
737.38,8.76933333334,47.1569166667,45.7138333333,38.4361666666,19.6141666667,11.1151666667,31.1901666667,6.52766666667,40.5426666667,11.0538333333
737.69,8.50283333333,47.1905,45.8596666666,38.441,19.4826666667,11.0291666666,31.1028333333,6.30916666667,40.4438333333,10.9301666667
738.01,8.58183333334,47.0371666666,46.0375,38.7193333333,19.6173333333,11.0906666666,31.0393333334,6.39183333333,40.5288333334,11.3606666667
738.33,8.58466666667,46.8045,45.9008333334,38.4801666666,19.7976666667,11.2623333333,30.7965,6.4155,40.1286666666,11.158
738.64,8.757,46.8985833334,46.377,38.7311666666,19.7681666667,11.7475,31.0121666666,6.69983333333,40.0701666666,11.201
738.96,8.66016666667,46.6845833334,46.2868333334,38.755,19.7383333333,11.7445,30.9336666666,6.47683333333,40.0383333333,11.1768333334
739.28,8.171,46.6963333333,46.2166666666,38.5378333333,19.2845,11.4496666666,30.6968333333,6.23283333333,39.909,10.7205
739.59,7.97533333333,46.8758333334,46.5083333334,38.8031666667,19.0468333333,11.4293333333,30.7335,6.33633333334,40.1721666667,10.977
739.91,8.06483333334,47.1863333333,46.88,38.8341666666,19.1233333333,11.4375,30.7881666666,6.3535,40.4383333334,11.0016666666
740.23,7.7075,47.16175,47.1393333334,38.9333333333,18.972,10.9961666667,30.3511666667,6.36016666667,40.5488333333,10.7535
740.54,7.70733333334,46.9401666667,46.9598333334,39.0913333334,19.0035,10.6763333333,30.4738333333,6.513,40.7498333333,10.7538333334
740.86,7.55033333333,46.9658333334,46.6276666667,38.8111666666,18.9666666667,10.4678333333,30.3768333333,6.33533333333,40.5066666667,10.6236666667
741.18,7.78866666666,47.1094166666,46.5288333334,38.9438333333,19.0025,10.5185,30.3803333333,6.52883333333,40.4593333334,10.7676666666
741.49,7.79583333334,46.9660833333,46.8695,38.7398333333,18.8963333333,10.4926666667,30.3433333333,6.54783333333,40.5956666667,10.6395
741.81,8.034,47.26375,47.2771666667,39.1623333333,19.134,10.4071666667,30.5703333333,6.79716666667,41.0515,11.2408333333
742.12,8.10583333333,47.26425,47.0468333333,39.2126666667,19.2731666667,10.346,30.6311666666,6.877,40.8555,11.3578333333
742.44,8.41883333333,47.4055,46.8455,39.171,19.541,10.3918333333,31.005,7.46966666666,40.9875,11.4433333334
742.76,8.57733333333,47.4603333334,47.0036666667,39.2923333334,19.5328333333,10.4605,31.1065,7.60116666666,40.5775,11.7593333333
743.07,8.33333333334,47.2198333333,46.5038333334,39.3781666667,19.5801666667,10.1095,31.2763333334,7.3155,40.2206666667,11.3098333333
743.39,8.319,46.5353333333,46.3571666667,39.1786666667,19.0758333333,10.0656666667,31.045,7.29266666667,40.07,11.249
743.70,8.692,46.5036666666,46.2203333333,38.9916666666,18.9761666667,10.449,31.2321666667,7.17883333333,39.7591666667,11.4888333334
744.02,8.3695,46.50225,46.4076666667,38.8598333333,19.0225,10.3838333334,31.4061666667,6.8355,39.7468333333,11.4238333334
744.34,8.40683333334,46.2474166666,46.2913333333,38.7571666666,19.1441666667,10.3345,31.4351666666,6.86733333333,39.424,11.2281666667
744.65,8.407,45.8038333333,46.2406666667,38.5681666667,19.1558333333,10.4773333333,31.4171666666,6.98233333333,39.5965,11.0793333334
744.97,8.24433333333,45.8185833333,45.9666666666,38.5825,19.1278333333,10.3426666667,31.3831666667,6.93233333334,39.5686666667,10.8541666666
745.28,8.35216666667,46.1055,46.0905,38.6838333334,19.3908333333,10.521,31.6073333333,6.881,39.3893333333,10.7535
745.60,8.205,46.1050833333,46.3316666667,38.323,19.3765,10.273,31.2725,6.66516666667,39.5906666667,10.4545
745.91,8.1035,45.952,47.3728333334,38.4653333334,19.3241666667,10.2711666667,31.1425,6.31133333333,39.5758333333,10.2635
746.23,8.54266666666,45.57625,47.061,38.0463333333,19.8493333333,10.4613333333,31.118,6.34233333334,39.516,10.3015
746.55,9.06266666666,45.979,47.4001666666,37.9741666666,20.0678333333,10.9296666667,31.1486666667,6.7195,39.8943333333,10.6651666667
746.86,8.341,46.06,47.2576666666,37.7608333333,20.2023333333,10.5848333333,31.1271666666,6.40683333333,39.4301666667,10.5468333333
747.18,7.6805,45.65875,47.0778333334,37.3558333334,20.006,10.2838333333,30.9426666667,6.049,39.4125,10.2533333333
747.49,7.70316666667,45.5900833333,46.7553333333,36.9775,19.6996666667,10.027,30.4888333334,5.99833333334,39.3918333334,9.98183333335
747.81,8.1655,45.8389166667,46.9396666666,37.3263333334,19.809,10.3076666667,30.6388333333,6.3815,39.8866666667,10.5763333333
748.12,8.43433333334,46.1835,46.8943333334,37.674,19.8771666667,10.5298333333,30.7586666667,6.511,39.8141666667,10.8516666667
748.44,8.76333333333,46.6079166666,47.0568333333,38.1006666666,20.114,10.7948333333,31.2941666667,6.74666666667,39.8351666666,11.1431666667
748.75,8.07416666667,46.2408333333,46.6073333333,37.7336666666,19.7035,10.437,31.0516666667,6.2295,39.7333333334,10.6
749.07,8.233,46.68875,46.4438333333,38.129,19.8588333333,10.6756666666,31.507,6.236,39.8218333333,10.9501666667
749.38,8.271,46.4620833334,45.4096666666,38.0921666667,19.7388333333,10.6835,31.5806666666,6.34966666666,39.7641666666,11.1233333333
749.70,7.96366666667,47.0828333333,45.6963333333,38.391,19.6318333333,10.522,31.6845,6.44783333333,40.0691666667,11.099
750.01,7.45783333333,46.099,44.9161666666,37.6118333333,18.9673333333,10.1465,31.0111666667,5.86066666667,39.0991666666,10.696
750.33,7.47166666666,45.9670833334,44.6178333333,37.5935,18.7781666667,10.207,30.8548333334,5.77033333333,39.4268333333,10.5441666666
750.64,7.77,46.2868333334,44.7616666667,38.06,18.847,10.5061666667,30.992,6.37983333334,39.5886666666,10.7185
750.96,7.68316666667,46.1546666667,44.4491666667,38.4533333334,18.8358333333,10.5098333333,31.069,6.71166666666,39.4903333333,10.8165
751.27,7.0925,45.48825,43.9941666667,38.1865,18.6125,10.2861666667,30.8665,6.2775,39.3905,10.4991666667
751.59,6.96233333333,45.4656666666,44.3678333333,37.8565,18.5731666667,10.0371666667,30.8941666667,6.55583333334,39.6451666666,10.6505
751.90,6.8675,44.9415,44.1736666666,37.2246666666,18.4018333333,9.86549999999,30.2245,6.26183333333,39.3368333333,10.6926666667
752.22,6.815,44.5376666666,43.9126666666,37.0313333333,18.0193333333,9.756,29.8191666666,6.19766666667,39.1045,10.4616666667
752.53,6.24983333333,44.19725,43.787,36.8941666666,17.6936666667,9.41183333335,29.5286666667,6.021,39.2506666667,10.232
752.85,5.79966666667,44.3795,44.3795,37.0181666667,17.1448333333,9.22266666665,28.9536666667,5.695,39.2751666666,9.903
753.16,5.64016666666,43.681,43.7701666666,36.5186666667,16.7263333333,9.41533333331,28.6181666667,5.3715,38.8241666667,9.83283333331
753.47,5.34583333334,44.11575,43.9948333334,36.8748333333,16.8715,9.03099999998,28.7231666667,5.06533333333,39.3691666667,9.59966666668
753.79,5.82683333334,43.7360833334,44.1126666667,37.3436666667,17.187,9.40733333335,29.0668333333,5.38966666667,39.2583333334,9.79950000001
754.10,5.67,43.5453333334,44.3911666667,37.2731666666,17.2385,9.15266666667,29.1343333333,4.70966666667,39.0338333333,9.4575
754.42,5.548,43.7191666666,44.6525,37.2146666667,17.3068333333,9.42916666667,29.2515,4.2825,39.0588333333,9.32083333335
754.73,5.58166666666,43.7909166667,44.7206666667,37.124,17.217,9.44166666665,29.1395,4.51933333334,38.8375,9.27899999999
755.05,5.37333333333,43.3295833334,44.0415,36.8823333333,17.1976666667,9.15333333335,29.0146666667,3.97233333333,38.5143333333,8.89150000002
755.36,5.10783333333,43.43275,43.6033333334,36.7801666667,17.1325,9.07449999999,29.0483333334,3.93566666666,38.7051666667,8.48466666666
755.67,5.34616666666,43.7864166666,43.7823333333,36.6776666666,17.5065,9.18500000002,29.3608333333,3.9645,38.923,8.84766666667
755.99,5.5135,43.73125,43.925,36.5606666667,17.9006666667,9.0255,29.5521666667,3.81283333333,38.657,8.76433333333
756.30,5.825,43.9886666666,43.6678333334,36.4556666667,18.2991666667,9.2565,29.981,4.20033333333,38.6751666667,8.92366666665
756.62,6.55266666667,44.5115,44.421,37.338,19.1596666667,9.63133333331,30.6661666666,5.0175,39.3873333333,9.37016666665
756.93,7.057,44.5474166667,44.8316666667,37.8853333334,19.3216666667,9.99700000001,30.8121666667,5.429,39.5288333334,9.61733333335
757.24,7.13583333333,44.9214166667,44.7986666666,37.5435,19.1803333333,10.1171666667,30.6931666667,5.40766666666,39.716,9.83200000002
757.56,8.04133333333,45.5055833334,44.8073333334,37.7843333334,19.5075,10.7955,31.0765,6.16316666667,40.4195,10.764
757.87,8.286,45.2653333334,44.973,37.2393333333,19.8863333333,10.7561666666,31.2106666666,6.02116666666,40.4988333333,10.7955
758.18,8.81883333334,45.7603333333,45.405,37.5256666666,20.0773333333,10.966,31.478,6.2765,40.7468333333,10.8398333333
758.50,8.9075,46.0808333334,45.7245,37.569,20.1583333333,11.0613333333,31.5361666666,6.27883333333,40.887,10.7125
758.81,9.134,46.09175,45.583,37.8211666667,20.5316666667,11.39,31.9923333333,6.62566666667,40.9291666667,11.0821666667
759.13,9.03916666667,46.2060833334,46.2811666667,38.3206666666,20.536,11.5125,32.128,7.02516666667,41.2226666666,11.3383333333
759.44,9.348,46.3289166667,46.5601666666,38.5126666667,20.4591666667,12.1766666667,32.0168333334,7.632,41.5843333334,11.6361666667
759.75,8.64433333334,45.96925,46.6698333333,38.1985,19.9575,11.7461666666,31.6091666666,6.96766666667,41.1981666666,11.1401666666
760.07,8.59516666666,46.023,46.4213333333,38.0683333333,19.847,11.7675,31.419,6.79016666666,40.983,11.0955
760.38,8.54933333333,45.9604166667,46.6125,37.855,20.0693333333,11.9133333333,31.6126666667,7.04483333334,40.7408333333,11.2808333333
760.69,8.0795,45.8448333333,46.9171666666,37.9458333334,19.7416666667,11.416,31.3653333333,6.73433333333,40.5058333333,10.947
761.01,7.52266666667,45.4504166666,46.5543333334,37.8376666667,19.6246666667,11.0286666667,31.2236666667,6.37383333333,40.1128333333,10.578
761.32,7.6065,45.3000833334,46.2833333334,38.3513333333,18.8863333333,10.7086666667,30.7448333333,6.47133333334,39.6818333333,10.5641666667
761.63,7.44766666667,45.1430833333,46.0318333334,37.8523333334,18.9123333333,10.5161666667,30.8926666667,6.311,39.7068333334,10.516
761.94,7.67783333334,45.4921666667,45.8535,38.0416666667,18.9273333333,10.9283333333,30.9391666667,6.64133333333,39.9611666667,10.8881666667
762.26,7.59,45.86725,46.2406666667,38.3913333334,18.8936666667,10.8883333333,31.0153333334,6.39516666667,40.1116666666,10.7193333334
762.57,7.33383333333,45.7675,45.777,38.2306666666,18.747,10.7133333333,30.7846666666,5.95333333333,39.899,10.3198333333
762.88,7.28383333333,45.9321666666,45.7163333333,38.3106666667,18.778,10.4418333334,30.9601666667,5.9025,39.9476666667,10.3198333333
763.20,7.91483333334,46.3105833333,45.91,38.5316666666,19.3186666667,10.9323333333,31.3293333334,6.54783333334,40.3876666667,11.0028333333
763.51,7.67216666667,46.0620833334,45.45,38.407,19.014,10.719,31.1253333333,6.24483333333,40.2423333333,10.8586666667
763.82,7.2685,45.5831666667,44.768,37.9015,18.5931666667,10.219,30.709,5.639,40.1476666667,10.3525
764.14,7.54983333333,45.89575,44.5006666667,37.9471666666,18.9093333333,10.4915,31.038,5.86066666666,40.3706666666,10.5556666666
764.45,7.44083333334,45.72225,44.634,37.7625,18.7715,10.3641666667,30.8433333333,5.8815,40.2586666667,10.5123333333
764.76,6.959,45.7095833333,44.4668333333,37.3363333333,18.6928333333,10.362,30.7995,5.417,40.2433333333,10.3378333333
765.07,6.86783333333,45.95425,44.6038333333,37.825,18.7055,10.7478333333,30.7721666667,5.37733333334,40.45,10.4166666667
765.39,6.32766666667,45.32775,44.0865,37.4781666666,18.3953333333,10.2856666667,30.3563333334,4.906,40.0281666667,9.92499999999
765.70,6.22266666666,44.7855,43.9305,37.01,18.1736666667,10.1016666667,29.9988333333,4.76483333333,39.954,9.91366666667
766.01,6.5465,44.775,43.8193333334,36.7238333334,17.9848333333,10.1786666667,29.8476666666,4.921,39.7848333334,10.0468333333
766.32,6.39433333333,44.3753333333,43.2591666667,36.1956666666,17.5671666667,10.0798333333,29.3783333333,4.56283333333,39.343,9.68000000001
766.64,5.87466666667,43.9288333333,43.0701666666,36.1315,17.4438333333,9.48266666667,29.0458333334,4.02566666666,39.306,9.05733333335
766.95,5.64133333333,43.9895,43.6115,36.0981666667,17.0275,9.41966666665,28.7996666667,4.15616666667,39.3441666666,8.8185
767.26,6.31483333333,44.3825,43.6495,36.4773333334,17.4526666667,9.92766666668,29.3325,4.9195,39.3746666667,9.43283333334
767.57,6.10766666666,44.1499166667,44.0031666667,36.6815,17.743,10.0626666667,29.3231666666,4.79216666667,39.4496666667,9.22549999999
767.88,6.45016666666,44.3218333333,44.0775,36.7138333334,18.5498333333,10.5555,30.047,4.87766666667,39.68,9.62316666665
768.20,6.95,44.4959166667,44.1586666666,37.0925,19.057,11.0371666667,30.1233333333,5.58133333333,40.0131666667,9.96716666668
768.51,7.29033333333,44.1655833333,44.3425,37.0818333334,19.3526666667,10.9208333333,30.1063333334,5.972,39.9448333333,9.96666666669
768.82,7.613,45.39125,45.6673333334,37.84,19.7015,11.0768333333,30.5025,6.162,40.4863333334,10.4128333333
769.13,7.57183333334,45.4109166666,45.5778333334,37.2863333334,19.2743333333,10.8468333333,30.288,5.96583333334,40.1646666667,10.0855
769.44,7.61433333334,45.4046666667,45.6231666667,37.3165,19.6805,10.8626666667,30.2875,5.92116666667,40.4795,10.213
769.76,6.7345,44.8804166666,45.638,37.1348333334,19.5011666667,9.70116666669,30.0923333333,5.16366666666,40.3316666666,9.63499999999
770.07,7.068,45.1336666667,45.8748333333,37.5806666667,19.2418333333,10.3231666667,30.2451666667,5.30633333334,40.4126666667,10.2008333333
770.38,6.95483333333,44.8379166667,45.507,37.0888333333,19.6621666667,10.0635,30.1226666667,4.856,40.118,10.0748333333
770.69,6.51883333333,44.3423333333,45.3073333334,36.4421666666,18.9666666667,9.98633333332,29.5306666666,4.20716666667,39.933,9.5355
771.00,7.01066666667,44.663,45.6811666667,36.7628333334,19.0426666667,10.2295,29.9391666666,4.76366666666,40.3208333333,10.2411666667
771.32,6.73333333334,44.6814166667,45.4511666666,36.4135,18.0395,9.81383333331,28.7488333333,4.63233333333,40.4253333333,10.005
771.63,7.309,45.4061666667,46.582,37.0423333334,18.2666666667,10.2665,29.4545,5.1635,41.3576666667,10.6666666667
771.94,6.21633333333,44.8540833333,45.2555,36.0828333333,17.4451666667,9.6715,28.8563333334,4.82966666667,40.462,10.3406666666
772.25,7.23116666667,44.8039166666,45.2278333333,35.8043333334,18.1806666667,10.9133333333,29.2393333334,5.98366666667,40.1888333334,11.3978333334
772.56,7.4115,44.9973333333,45.4648333334,36.3815,18.658,11.5536666666,29.5353333333,6.502,40.1795,12.3401666667
772.87,7.32833333334,44.9813333333,45.2435,36.5043333334,19.1383333333,12.2471666666,30.2745,6.66666666667,40.5743333333,12.7465
773.18,7.8645,45.3611666666,44.9488333334,36.8591666666,19.63,13.7033333333,30.8203333333,7.36416666667,40.6101666667,13.3781666666
773.50,7.70266666667,44.8065,44.1073333333,36.2173333333,19.738,13.3335,30.4995,7.66566666667,40.0001666667,12.8966666666
773.81,7.26833333333,44.657,43.8023333334,36.3683333334,19.077,12.7518333333,30.4898333333,7.23,39.9388333333,12.1398333334
774.12,7.267,45.4695,44.748,36.7653333334,19.7475,12.6495,30.642,7.436,40.2625,12.3895
774.43,7.182,45.6436666667,44.2045,36.3681666666,19.2828333333,12.3233333333,30.0628333333,7.28683333334,39.8873333333,12.127
774.74,6.554,45.4136666667,44.0235,36.825,18.936,11.4961666666,29.9353333334,6.54033333333,39.0678333333,11.1198333333
775.05,5.5555,44.3690833333,43.1306666667,35.5773333333,17.9801666667,10.2078333333,29.0366666666,5.706,37.9308333334,9.83833333334
775.36,6.3025,45.217,44.5658333333,36.5263333333,18.9358333333,11.0641666667,30.0003333333,5.8405,38.6135,10.6441666667
775.67,4.877,43.9425833334,43.7941666666,35.9488333334,18.0661666667,9.47133333332,29.559,4.60833333334,37.9983333334,9.00483333333
775.98,5.21616666667,44.4869166667,44.119,36.6835,17.9956666667,9.49949999998,29.8276666667,5.28716666667,37.9701666667,9.06116666665
776.30,5.95916666667,44.7310833333,44.6745,37.1511666666,17.5963333333,9.24200000002,29.7546666666,5.94533333334,37.8276666667,9.073
776.61,6.87083333333,45.1650833333,45.3401666666,37.0138333334,17.9821666667,9.64200000001,29.9468333333,6.927,38.1751666667,10.1035
776.92,7.09066666666,45.5419166666,45.591,37.0685,18.6326666667,9.96899999998,30.427,7.09083333334,37.9666666667,10.5728333333
777.23,7.23983333333,45.2243333334,45.6115,36.4063333333,18.951,10.4373333333,30.6895,7.6965,37.8458333334,11.2125
777.54,7.37983333334,44.8696666667,44.9381666667,36.0086666667,18.9986666667,10.6311666667,31.166,8.38116666667,38.0658333333,11.5363333334
777.85,6.94316666667,44.0289166667,44.5635,35.0863333333,18.8306666667,10.2438333333,31.2106666666,8.162,37.5101666667,10.9695
778.16,7.737,44.2886666667,44.6473333334,35.1898333333,19.3226666667,11.0028333334,31.6261666667,9.13283333333,38.3471666667,11.206
778.47,8.46816666666,44.5541666667,44.615,36.322,20.2746666667,11.7931666667,32.3236666666,9.88166666665,39.0416666667,12.1435
