wavelength,Back_PhrPlef,Belly_PhrPlef,Breast_PhrPlef,Crissum_PhrPlef,Crown_PhrPlef,DorTail_PhrPlef,Rump_PhrPlef,Throat_PhrPlef,WingTip_PhrPlef
721.48,15.6754166666,39.3629166667,31.4454166667,46.2310833333,15.2374166667,13.31675,15.40575,38.8975833333,15.6856666667
721.79,15.78025,39.5706666667,31.6893333333,46.399,15.25375,13.36625,15.5215,39.0336666667,15.7489166667
722.11,15.9528333334,39.637,31.8833333333,46.567,15.4358333334,13.4494166667,15.75975,39.16325,15.9615833333
722.43,16.3640833333,40.0206666667,32.2995833334,47.0035,15.8620833333,13.8259166667,16.17325,39.5746666667,16.4164166667
722.75,16.4786666667,40.15075,32.4338333333,47.1015,16.0518333333,14.0193333333,16.22575,39.7239166667,16.5208333333
723.07,16.4799166667,40.1110833333,32.3644166667,46.9909166667,16.02375,13.9341666667,16.10275,39.6475833333,16.4129166667
723.39,16.5593333334,40.04825,32.3311666666,47.0239166667,16.1453333333,14.0709166667,16.2018333333,39.66075,16.4605
723.71,16.461,39.9686666667,32.3104166667,46.9450833333,16.0848333333,14.0336666666,16.1869166667,39.4995,16.447
724.03,16.54125,39.9439166666,32.4675833333,46.92,16.0375,13.9666666667,16.0446666667,39.5074166667,16.3363333333
724.35,16.4289166667,39.9294166667,32.5986666667,47.0150833333,15.9851666667,13.9658333333,15.9994166666,39.6295,16.2975
724.67,16.316,39.6775,32.5114166667,46.9411666667,15.89975,13.8115833334,15.9014166667,39.4988333333,16.2415833334
724.98,16.0384166667,39.5744166667,32.2235833333,46.8511666667,15.5834166667,13.4735833333,15.7461666666,39.2878333333,16.072
725.30,15.7573333333,39.2615833333,32.0044166667,46.445,15.4185833333,13.2346666666,15.5133333333,38.9756666667,15.8714166667
725.62,15.6601666666,39.3258333333,32.0501666667,46.3813333333,15.36425,13.2843333334,15.4464166667,38.9600833333,15.86325
725.94,15.4515833333,39.26775,31.9768333334,46.38225,15.2821666667,13.1188333334,15.2664166667,38.9779166667,15.7516666667
726.26,15.3529166667,39.24325,31.9394166667,46.4178333333,15.1683333333,12.8929166667,15.1858333334,38.872,15.6631666667
726.58,15.2349166667,39.0534166667,31.7205,46.2515833333,14.9985833334,12.739,15.04525,38.7238333334,15.5590833333
726.90,15.0689166667,38.8888333333,31.5830833333,46.0405833333,14.8496666667,12.46225,14.8410833333,38.5755833333,15.4303333333
727.21,15.00575,38.98225,31.57725,46.1724166667,14.8575833334,12.4045833333,14.75875,38.7043333333,15.3993333333
727.53,14.931,39.0106666667,31.476,46.1953333333,14.7820833334,12.4255,14.7229166667,38.75,15.3910833334
727.85,15.0038333334,39.16925,31.45775,46.244,14.8950833333,12.4765,14.7543333334,38.7721666667,15.4548333333
728.17,15.0373333333,39.3045833333,31.5253333333,46.23225,14.9606666667,12.5283333333,14.737,38.8771666666,15.4214166667
728.49,15.2566666667,39.3826666667,31.6899166667,46.2495833333,15.1705833334,12.7705833333,14.7914166667,38.9870833333,15.5925833333
728.80,15.2505833334,39.3394166667,31.5931666667,46.18125,15.18825,12.8364166667,14.7045833333,38.9729166667,15.504
729.12,15.1975,39.2343333334,31.5168333333,46.18725,15.1713333334,12.8439166667,14.7193333334,38.93475,15.4759166667
729.44,15.1306666667,39.1125,31.3835833333,46.0095,15.0395,12.8795,14.6746666666,38.74775,15.4304166667
729.76,15.1165833333,38.89525,31.32575,45.8205833333,14.9555,13.0170833333,14.6364166667,38.5489166667,15.40025
730.08,15.2375,39.0906666667,31.6165,46.0351666666,15.0694166667,13.26075,14.84825,38.8663333333,15.5975
730.39,15.3739166667,39.3038333333,31.6699166667,46.225,15.1191666667,13.4655,14.9516666667,39.0330833333,15.67375
730.71,15.3896666667,39.2014166667,31.6940833333,46.1144166667,15.0854166667,13.4588333333,14.91475,38.9759166667,15.60375
731.03,15.4609166667,39.051,31.748,45.9760833333,15.1929166667,13.4480833334,14.9201666667,38.77025,15.5853333334
731.35,15.58625,39.0768333333,31.8795833333,46.0375,15.27975,13.4906666667,15.0858333333,38.8894166667,15.6879166667
731.67,15.52975,39.09025,31.9174166667,46.0806666667,15.2285,13.4735833333,15.0415,38.8015833333,15.6758333333
731.98,15.4255833333,39.164,31.8621666666,46.177,15.1620833333,13.3735833333,15.02875,38.8321666666,15.5891666667
732.30,15.68925,39.4459166667,32.02325,46.44875,15.4044166667,13.5625833334,15.2911666666,39.1053333333,15.8994166667
732.62,15.9749166667,39.70325,32.1994166667,46.5981666667,15.55675,13.7035833334,15.4141666667,39.3425833333,16.0851666667
732.94,16.2351666667,39.8790833333,32.496,46.7455833333,15.7954166667,13.90975,15.6746666667,39.5718333333,16.3059166667
733.25,16.4494166667,40.2480833333,32.7733333333,47.0519166667,16.15075,14.0744166667,15.9941666667,39.9475833334,16.6095
733.57,16.4476666667,40.1935833333,32.7293333333,46.93025,16.252,13.9903333333,16.0281666667,39.8133333333,16.5794166667
733.89,16.4663333333,40.1811666667,32.7591666667,46.9518333334,16.3995,13.9990833333,16.0824166666,39.7801666667,16.6599166666
734.21,16.6648333333,40.2316666667,32.8435833333,47.0701666667,16.5920833334,14.0995833333,16.2445833334,40.0435833333,16.7936666667
734.52,16.6685,40.3845,32.8474166667,47.2568333334,16.5869166667,14.1804166667,16.3665833333,40.244,16.9045
734.84,16.6508333333,40.2535833333,32.7745,47.1084166667,16.4968333333,14.1941666667,16.3093333333,40.0273333333,16.8575
735.16,16.5730833333,40.0734166667,32.6481666666,46.9680833333,16.4490833333,14.1490833333,16.32675,39.91875,16.8680833333
735.48,16.50925,39.9081666667,32.5263333333,46.8140833333,16.4030833333,14.1595833333,16.2695,39.835,16.8624166666
735.79,16.3875,39.7949166667,32.5610833333,46.8780833333,16.3745,14.1344166667,16.1830833333,39.7484166667,16.7299166667
736.11,16.2509166667,39.6298333333,32.44575,46.7613333334,16.3995,14.1051666667,16.1664166667,39.6204166667,16.6290833333
736.43,15.9878333334,39.4379166667,32.237,46.6693333333,16.2300833333,13.9213333333,15.9420833333,39.33875,16.4361666666
736.74,15.81375,39.387,32.0490833333,46.5573333333,16.0524166667,13.77475,15.7058333333,39.2425,16.1640833333
737.06,15.5806666666,39.1108333333,31.8289166666,46.4395,15.8594166667,13.5551666667,15.4216666667,38.8901666667,15.9191666667
737.38,15.5524166667,39.1198333333,31.86575,46.4225,15.8185,13.5104166667,15.4438333333,38.8265833333,15.8768333333
737.69,15.5303333333,39.22025,31.82075,46.5146666667,15.7564166667,13.54,15.4601666667,38.8285833333,15.8480833334
738.01,15.5760833333,39.1759166667,31.90175,46.50425,15.7299166667,13.5311666666,15.4163333333,38.8506666666,15.7669166666
738.33,15.3645833333,39.0448333333,31.69575,46.3275,15.6258333333,13.2573333334,15.2493333333,38.6959166667,15.6355
738.64,15.34625,38.9985833333,31.6389166666,46.2446666667,15.6108333333,13.2288333333,15.1680833333,38.6185833334,15.556
738.96,15.4643333333,39.185,31.9059166667,46.4620833334,15.6974166666,13.2414166667,15.2886666667,38.8219166667,15.6636666667
739.28,15.48425,39.0326666667,31.8048333333,46.2329166667,15.6086666666,13.2376666667,15.2429166667,38.7123333334,15.7055833333
739.59,15.4499166667,38.91675,31.818,46.10475,15.4100833334,13.1829166667,15.1336666667,38.65825,15.6365
739.91,15.5733333333,38.9641666667,31.8181666667,46.09825,15.3835,13.2485833333,15.1395833333,38.7421666667,15.67525
740.23,15.611,38.606,31.804,45.8091666667,15.2215,13.2125,15.0931666666,38.5395833333,15.6751666667
740.54,15.7409166666,38.83875,32.0190833333,46.0124166667,15.2139166667,13.3198333334,15.2058333333,38.8285833333,15.7836666667
740.86,15.7600833333,38.7326666667,31.97825,45.8445833334,15.0856666666,13.3153333334,15.065,38.8353333333,15.7538333334
741.18,15.7120833333,38.6016666667,31.9388333333,45.6236666667,14.9028333333,13.2428333333,14.85525,38.5458333333,15.7473333333
741.49,15.7368333333,38.5559166667,31.8935,45.4889166666,14.983,13.2851666667,14.8970833333,38.4005833333,15.9088333334
741.81,15.9795,38.7946666667,32.142,45.7983333333,15.1945,13.569,15.0668333333,38.72225,16.2113333333
742.12,16.2789166667,39.214,32.4546666667,46.1304166667,15.4091666667,13.8845833334,15.31425,39.0675833333,16.5050833333
742.44,16.4124166667,39.20825,32.4551666667,46.1029166667,15.4538333333,13.99325,15.3409166667,38.9563333333,16.5144166667
742.76,16.5395,39.3683333333,32.5745833333,46.2039166667,15.5416666667,14.0219166667,15.5724166667,39.0263333333,16.5746666667
743.07,16.6511666666,39.3560833333,32.5573333334,46.2854166667,15.6495833333,14.1814166667,15.74675,38.9913333333,16.607
743.39,16.69575,39.2885,32.5576666667,46.2089166666,15.69275,14.1705,15.8219166667,39.02125,16.5685833333
743.70,16.8018333334,39.5829166667,32.6679166667,46.4886666667,15.9518333333,14.38875,15.9991666667,39.355,16.7636666667
744.02,17.0460833333,39.7879166666,32.8086666667,46.758,16.1848333333,14.6968333333,16.2509166666,39.6698333333,17.0710833333
744.34,16.9443333333,39.73475,32.7458333333,46.8060833333,16.28125,14.659,16.2355,39.6956666667,17.0750833333
744.65,16.8635,39.8591666666,32.8466666667,47.0823333334,16.5624166667,14.69925,16.4535833333,39.9634166667,17.12775
744.97,16.5175,39.6085,32.5211666667,46.9431666667,16.29575,14.3516666667,16.21875,39.8860833334,16.802
745.28,16.1814166667,39.3773333333,32.2780833333,46.7495833333,15.9600833333,14.00275,15.8988333333,39.6693333333,16.4806666667
745.60,16.0366666667,39.1608333333,32.0758333333,46.5575833333,15.8266666667,13.84725,15.6993333333,39.5126666666,16.29875
745.91,15.9636666666,39.1475,31.9960833334,46.6055833333,15.8719166667,13.9258333333,15.756,39.56975,16.4166666667
746.23,15.8453333333,39.1934166667,31.9843333333,46.6204166667,15.8524166667,13.97325,15.6514166667,39.70225,16.4844166666
746.55,15.70525,39.3448333333,31.9896666666,46.7071666666,15.9234166666,13.9435,15.5578333333,39.81,16.64525
746.86,15.7245833333,39.3243333333,31.8505,46.6751666667,16.01025,14.0456666666,15.6725833333,39.68075,16.83675
747.18,15.84025,39.424,31.8633333333,46.7394166667,16.14225,14.2416666666,15.8309166667,39.6535833333,17.0085833333
747.49,15.7425833333,39.3260833333,31.8748333334,46.5650833333,16.16275,14.1556666666,15.773,39.508,16.9326666667
747.81,15.6125,39.28775,31.7870833333,46.4363333333,15.9319166667,14.0078333333,15.7428333333,39.4276666667,16.7204166667
748.12,15.5355,39.2574166667,31.6378333333,46.3895833333,15.6964166667,13.90525,15.582,39.4393333333,16.5944166667
748.44,15.7984166667,39.48075,31.8389166667,46.434,15.8380833333,14.1341666667,15.73075,39.5368333333,16.697
748.75,15.9851666667,39.6638333333,31.99575,46.6226666666,16.1195833334,14.4739166667,15.9735833333,39.7056666667,16.83125
749.07,15.9705833333,39.86225,32.02,46.7589166667,16.20575,14.4453333333,16.0541666667,39.7526666667,16.9110833333
749.38,15.9513333333,39.65975,31.9443333333,46.4351666666,16.0786666667,14.3379166666,15.9236666667,39.5996666667,16.7429166667
749.70,16.0641666667,39.5346666666,31.871,46.3595,16.0688333333,14.2889166666,16.00625,39.49525,16.7083333333
750.01,16.3316666667,39.4295833333,31.9120833333,46.35575,16.13975,14.2815833333,16.10975,39.4711666667,16.6875
750.33,16.2575833333,39.70775,32.1225,46.4984166667,16.115,14.1631666667,15.8696666666,39.7149166667,16.5615
750.64,16.2238333333,39.638,32.1316666667,46.4211666667,15.9550833333,13.9501666667,15.6205833333,39.6050833333,16.3888333333
750.96,16.2500833333,39.58575,32.2058333334,46.2498333333,16.0450833334,14.0841666667,15.67075,39.59975,16.4006666667
751.27,16.356,39.6216666667,32.2626666667,46.3311666667,16.1511666667,14.1674166667,15.6053333333,39.5111666667,16.4735
751.59,16.4195,39.5385833333,32.2245,46.2595,16.1558333333,14.1854166667,15.5836666667,39.3761666667,16.4688333333
751.90,16.42175,39.5015,32.186,46.3459166667,16.0918333333,14.1951666666,15.5216666667,39.4801666667,16.52075
752.22,16.5651666667,39.6801666667,32.2575833333,46.35,16.1286666667,14.16825,15.671,39.70125,16.6641666667
752.53,16.6291666667,39.4976666667,32.17375,46.16675,16.176,14.263,15.7300833333,39.7465,16.6830833334
752.85,16.5456666666,39.71725,32.2236666667,46.3835,16.12125,14.2620833333,15.6753333333,39.91425,16.5884166667
753.16,16.4685,39.9666666666,32.3425,46.6285,16.0195833333,14.2885,15.5371666667,40.0691666667,16.576
753.47,16.3690833333,40.1185833333,32.4574166667,46.5125833333,16.00675,14.3505833333,15.5290833333,40.1186666667,16.6570833334
753.79,16.1928333333,39.9013333333,32.2655833333,46.3805,15.7408333333,14.2230833333,15.39675,39.9110833333,16.5390833333
754.10,16.1013333333,39.9101666667,32.2679166667,46.4265,15.7606666667,14.21175,15.4320833333,39.9801666667,16.47825
754.42,16.01925,39.81425,32.0143333334,46.4139166667,15.5611666667,14.0285833333,15.2895,39.80225,16.4240833333
754.73,15.999,39.93975,32.1296666667,46.6441666667,15.60275,14.1205,15.4168333333,40.0695,16.55675
755.05,16.163,40.0845833334,32.37275,46.75225,15.684,14.2909166667,15.4751666667,40.1263333333,16.7624166667
755.36,16.2646666667,40.1969166667,32.5713333333,46.8063333333,15.8995833333,14.4641666667,15.6309166667,40.0660833333,16.8665833334
755.67,16.24,39.9975,32.4801666667,46.6516666667,15.8135,14.4320833333,15.4936666667,39.8165,16.66925
755.99,16.2649166667,40.0595,32.5074166667,46.8128333333,15.7083333333,14.358,15.4835833333,39.6650833333,16.6268333333
756.30,16.3020833333,39.9080833333,32.5016666667,46.8025,15.7799166667,14.3735,15.6774166667,39.70575,16.7715833333
756.62,16.4395833333,39.994,32.5919166667,46.91675,16.0448333333,14.5173333333,15.7929166667,39.82925,16.90375
756.93,16.5538333333,40.0595833333,32.7325833334,47.2038333333,16.1334166667,14.639,15.7729166667,39.952,16.8594166667
757.24,16.6691666666,39.9824166667,32.6970833333,47.1158333333,16.1850833333,14.8080833333,15.8384166666,39.7505,16.8163333334
757.56,16.5591666667,40.0275833333,32.6251666667,47.0295833333,16.0735,14.8073333333,15.876,39.7999166667,16.8843333333
757.87,16.6115833333,40.2056666667,32.7208333334,47.2215,16.1899166667,14.90975,15.97375,39.95475,16.9705
758.18,16.7269166667,40.2204166667,32.67425,47.1904166667,16.1735833333,14.8281666667,15.9473333333,39.9160833333,16.9384166667
758.50,16.91275,40.4308333333,32.77825,47.34025,16.4859166667,15.0139166667,16.2423333334,40.1371666667,17.1060833333
758.81,16.9646666667,40.82625,32.9218333334,47.6075833333,16.6666666667,15.02875,16.3539166667,40.54375,17.2445833333
759.13,16.9776666666,40.9005,33.0475,47.8458333333,16.6919166667,15.02825,16.40125,40.7489166667,17.34925
759.44,16.99625,40.9468333333,33.2674166666,47.7366666667,16.7528333334,15.037,16.3676666667,40.9038333334,17.3408333333
759.75,17.2716666666,41.0565833333,33.4219166667,47.7218333333,16.8895,15.22375,16.4995833333,40.94275,17.368
760.07,17.2095833333,40.9646666667,33.3080833333,47.5328333333,16.8283333333,15.2045,16.4141666667,40.7625,17.2500833333
760.38,17.0834166667,40.833,32.9789166667,47.1520833333,16.65675,14.952,16.37725,40.52125,17.1733333333
760.69,17.3041666667,41.26125,33.40525,47.5161666667,17.0423333333,15.0208333334,16.6865,41.0389166667,17.52425
761.01,17.5045,41.3199166667,33.574,47.691,17.1626666667,14.9860833334,16.633,41.137,17.6465833333
761.32,17.6891666666,41.3879166667,33.7238333333,47.7574166667,17.3336666667,15.1748333333,16.7805,41.2855,17.7938333334
761.63,17.8761666667,41.86,34.0999166667,48.1229166666,17.65575,15.3269166667,16.9724166667,41.6644166666,18.13225
761.94,17.7115833333,41.80475,34.1041666667,47.8993333334,17.4654166667,15.0798333334,16.7335,41.51575,17.9943333333
762.26,17.61475,41.518,33.9301666666,47.7428333333,17.38325,14.98975,16.7555,41.2639166667,17.9636666666
762.57,17.6275,41.4815833334,33.80075,47.6625833333,17.4225,15.0474166667,16.8059166667,41.1434166667,17.9896666667
762.88,17.6434166667,41.5469166667,33.6846666667,47.8110833333,17.4774166667,15.1320833333,16.8675,41.1203333333,18.1086666667
763.20,17.6070833334,41.7064166667,33.8395,47.99775,17.57875,15.1061666667,16.82025,41.1736666667,18.2821666667
763.51,17.7980833333,41.856,33.9786666666,48.3205,17.7079166667,15.2124166667,17.08325,41.40025,18.4794166666
763.82,17.9438333333,42.014,34.18225,48.64575,17.771,15.3706666667,17.1756666667,41.5803333333,18.6124166667
764.14,18.0516666667,42.0260833333,34.2188333333,48.7250833333,17.8375833333,15.5259166667,17.2663333333,41.6646666667,18.7060833333
764.45,18.1974166666,42.1885833333,34.325,48.7946666667,18.0374166666,15.8194166667,17.5081666667,41.7475833333,18.8366666667
764.76,18.4573333333,42.5449166667,34.4760833333,48.9805,18.2984166667,15.991,17.7039166667,41.96475,19.0435833333
765.07,18.3498333333,42.1369166667,34.0859166667,48.6155,18.1861666666,16.0245,17.6748333333,41.636,18.9161666667
765.39,18.4499166667,42.1873333333,34.03025,48.933,18.24125,16.1870833333,17.8153333334,41.7571666667,18.9445833333
765.70,18.288,42.055,33.8874166667,48.7465,17.9995833333,16.0354166667,17.5023333333,41.49175,18.7148333333
766.01,18.3770833333,42.3451666667,34.2258333333,48.9245833333,18.1124166667,16.2,17.5975833333,41.7460833333,18.8774166667
766.32,18.7360833333,42.5430833333,34.6174166667,49.093,18.4169166667,16.63625,17.8646666666,42.06675,19.09075
766.64,18.7414166667,42.3378333333,34.3388333334,48.9918333334,18.3514166667,16.6349166666,17.8154166667,42.0223333333,18.9535833333
766.95,18.4644166667,42.0824166667,34.0545,48.5710833333,18.0871666667,16.4299166667,17.50075,41.7795,18.7534166667
767.26,18.4195,42.1375833333,34.0355833333,48.46125,18.2140833333,16.4869166667,17.4203333333,41.7495,18.7536666667
767.57,18.1294166667,41.88875,33.8456666667,48.2853333333,17.9665833333,16.1305833333,17.0928333333,41.5749166667,18.4168333333
767.88,17.9848333334,41.8110833333,33.7420833333,48.4236666666,17.8710833334,15.8616666667,16.8940833333,41.7435833333,18.3168333333
768.20,17.5469166666,41.48225,33.60675,48.2645833334,17.385,15.4111666667,16.41225,41.3900833333,17.8615833333
768.51,17.75075,41.6406666666,33.8624166667,48.3313333333,17.4110833333,15.5139166667,16.50025,41.48375,17.937
768.82,17.5821666667,41.5593333333,33.8029166667,48.0146666667,17.1899166666,15.2580833333,16.3111666667,41.4519166667,17.7966666666
769.13,17.547,41.73575,33.8650833333,48.1495,17.1225,15.3963333334,16.4421666667,41.7115833333,17.8955833333
769.44,17.04675,41.2514166667,33.3085833334,47.92025,16.649,14.9315833333,16.0825833333,41.0260833333,17.6203333333
769.76,16.9935,41.2964166667,33.2218333333,48.1349166666,16.5948333333,14.85925,16.16375,40.9839166667,17.7591666667
770.07,17.11,41.7034166666,33.67775,48.4176666666,16.7436666667,15.1209166667,16.4651666666,41.3370833333,18.0183333333
770.38,17.5248333333,41.9764166667,34.16575,48.6938333333,17.1929166666,15.6290833333,16.9241666667,41.6255833334,18.279
770.69,17.5176666667,41.8255833333,34.1049166667,48.5738333333,17.2114166667,15.6189166666,17.1471666667,41.7384166667,18.4975
771.00,17.8858333333,42.02875,34.385,48.85675,17.3371666666,16.1064166667,17.4974166667,41.88,18.9071666667
771.32,17.865,41.9123333333,34.4315833333,48.5714166667,17.2694166666,16.0945,17.5500833333,41.444,18.829
771.63,17.9008333333,41.5275,34.1495833334,48.3325833334,17.1889166667,16.1985833333,17.6724166667,41.36875,18.9453333333
771.94,18.1199166666,41.8163333333,34.4753333334,48.70825,17.3675833333,16.5289166667,17.9624166667,41.7651666667,19.2935
772.25,18.225,41.8603333333,34.44075,48.7659166667,17.58025,16.9000833333,18.0709166666,41.6785,19.59325
772.56,18.339,41.6945833333,34.3816666667,48.6998333333,17.5310833334,16.7825,17.9989166667,41.5385833333,19.727
772.87,18.8005,41.8039166667,34.5418333333,48.8239166667,17.6891666667,17.1919166667,18.1499166667,41.9860833333,19.7705
773.18,18.4255833333,41.3361666667,34.0555833333,48.4450833333,17.4298333333,16.6994166667,17.7726666667,41.642,19.11525
773.50,18.5501666667,41.2359166667,33.8995833333,48.2973333333,17.6431666666,16.8964166667,17.7580833333,41.5353333333,19.1488333334
773.81,18.409,41.14275,33.7784166667,48.0995833333,17.4609166667,16.73325,17.32375,41.4088333333,18.9869166667
774.12,18.0835,40.89725,33.5560833333,48.0785833333,17.24275,16.591,17.0029166667,41.2503333333,18.5838333333
774.43,17.9515833333,40.7719166667,33.2485,47.7564166667,17.2900833333,16.3613333334,16.8151666667,41.08575,18.3800833333
774.74,18.037,40.7803333334,33.0935833333,47.83325,17.4674166666,16.6195833334,16.8078333334,41.4140833333,18.384
775.05,17.1940833333,40.4944166666,32.7580833333,47.68575,16.8801666667,15.9953333334,16.026,40.843,17.7561666667
775.36,16.2841666667,39.73175,32.0536666667,47.13725,16.1478333334,15.1626666667,15.0968333333,40.10975,16.8865833333
775.67,16.3710833334,39.601,32.0224166667,47.365,16.3136666667,15.2763333333,15.2764166667,40.2014166667,16.84775
775.98,16.6311666666,39.907,32.2738333333,47.9165833333,16.8394166666,15.7179166667,15.5409166667,40.5984166667,17.017
776.30,16.1701666667,39.6940833334,31.8259166667,47.4458333334,16.4610833333,15.2755833333,15.128,40.0115833333,16.56375
776.61,16.11325,39.63275,31.9384166666,47.22375,16.3023333333,15.26275,15.05575,40.13225,16.7435
776.92,15.6605,39.2618333334,31.5918333333,46.7785833333,15.8680833334,14.8124166666,14.6091666667,39.55525,16.405
777.23,15.6050833333,39.2335,31.5290833333,46.9700833333,15.7325833333,14.51625,14.7574166667,39.7986666666,16.3615
777.54,15.7429166667,39.6993333333,31.6143333333,47.0215833333,15.62325,14.7223333334,14.8463333333,39.9110833333,16.3633333333
777.85,15.81,39.9583333333,31.6895833334,47.0279166667,15.588,14.9490833333,14.9630833333,39.93975,16.4213333333
778.16,16.0826666667,39.9841666667,31.8966666666,47.0058333333,15.58675,15.10475,15.1278333333,39.86375,16.6991666667
778.47,17.0811666667,40.4320833334,32.4765,47.5905833333,16.3441666667,15.902,16.17375,40.6854166667,17.5603333333
778.78,17.32125,40.65925,32.7715833333,47.9573333334,16.676,16.0818333333,16.4995,40.9191666667,17.8968333333
779.09,17.2823333333,40.8018333333,33.0843333333,47.8896666667,16.6995833333,16.0885833333,16.51625,41.0415833333,18.1331666666
779.40,17.6375833334,40.9925833333,33.28625,48.058,16.8551666666,16.3696666667,16.709,41.4215833333,18.2928333333
779.71,18.0666666667,41.4019166667,33.6265,48.3969166667,17.201,16.61925,16.9975833334,41.7376666667,18.6151666667
780.02,18.483,42.0815,34.0009166666,48.994,17.52025,17.1338333334,17.38675,41.9718333333,18.9025
780.33,18.7295833333,42.1849166666,33.9338333333,49.3124166667,17.4753333334,17.1414166667,17.5575,42.0975833333,18.923
780.64,18.6354166667,42.4415833334,33.9716666667,49.4151666667,17.6413333334,17.1976666667,17.65575,41.8811666666,19.0593333333
780.95,18.8999166667,42.2566666667,34.1331666666,49.3905,17.96375,17.1200833333,17.8028333333,41.5691666667,19.22675
781.26,18.3811666666,41.2916666667,33.801,48.82125,17.7721666667,16.4376666666,17.5335,40.858,18.86325
781.57,18.18175,41.23875,33.6284166666,48.9424166667,17.7785833333,16.2141666667,17.5373333333,40.7860833333,18.7819166666
781.88,18.29625,41.8365833333,33.78825,48.70525,18.0564166667,16.52175,17.7315,41.05675,18.9411666667
782.19,18.7335833333,42.7025833333,34.4299166667,49.1865,18.6224166667,17.21225,18.23325,41.7779166667,19.4763333333
782.50,19.0788333334,42.7995,34.1978333333,49.1706666667,18.7298333334,17.5566666667,18.6891666666,42.0256666667,19.7865
782.81,18.9041666667,42.6198333334,33.8889166667,48.7716666667,18.6545833334,17.22225,18.7259166667,41.6870833333,19.7401666667
783.12,19.04525,42.6591666667,33.9829166667,48.89,18.9788333333,17.2654166667,18.7691666667,41.8711666667,20.089
783.43,19.2753333333,42.3840833333,33.8200833333,48.84175,18.96775,17.0561666667,18.8193333333,41.6305,20.3874166667
783.74,19.4241666666,42.3406666667,33.91025,48.5395833333,19.0358333333,17.1516666667,18.8010833334,41.42675,20.4249166667
784.05,19.6934166667,41.6615833333,33.8125833333,47.957,18.9771666667,17.3778333333,18.6540833333,41.1570833333,20.27325
784.36,19.9048333333,41.9603333333,34.0214166667,48.37575,19.3079166667,17.83025,18.83725,41.7526666667,20.5728333334
784.67,20.7766666667,43.2479166666,34.6364166667,49.4179166667,19.85475,18.737,19.659,42.9336666667,21.27625
784.98,20.6484166667,43.3845,34.7854166667,49.4430833333,19.6700833334,18.6394166667,19.5243333334,42.8846666667,20.98175
785.29,20.5675833334,43.1405,34.6769166667,49.57275,19.2864166666,18.1770833333,19.18725,42.6404166667,20.5259166666
785.60,20.3225,42.0775,33.893,48.4955833333,18.7819166667,17.6834166667,18.6485,41.6461666667,19.8398333334
785.91,20.14375,42.2050833333,33.9280833334,48.65625,18.7283333333,17.2565833334,18.26675,41.5026666667,19.6564166667
786.22,19.8166666667,42.1584166666,33.8711666666,48.81675,18.4130833333,16.9585,17.9163333333,41.3234166667,19.3249166667
786.53,19.3580833333,41.9464166667,33.8319166667,48.64675,18.1216666667,16.8755,17.8063333334,41.3461666666,18.91025
786.84,18.6405833334,41.7683333333,33.7608333333,48.2396666667,17.7858333333,16.5546666667,17.267,41.3665,18.2233333333
787.14,18.3606666667,41.6056666666,33.88275,48.3414166667,17.5263333333,16.3715833333,17.1244166667,41.5905,18.025
787.45,17.7598333333,41.7693333333,33.8824166667,48.7531666667,17.20025,15.9534166667,16.8155833333,41.6615833333,17.9188333334
787.76,17.6368333333,41.8198333333,33.7775,48.5805,16.9526666667,15.6913333333,16.728,41.5235,17.8665833333
788.07,17.8643333334,41.5119166667,33.7075833333,48.4331666667,17.1108333333,15.8083333333,16.7165,41.3271666667,18.0689166667
788.38,18.0168333334,41.6616666667,33.74875,48.6350833334,17.4431666667,15.9050833333,16.9534166666,41.67175,18.5756666667
788.69,17.4729166667,41.2065833333,33.4568333333,48.2541666667,17.0920833333,15.4105,16.4738333333,41.1623333333,18.29875
789.00,17.42925,41.6466666666,33.89025,48.8311666667,17.2335833333,15.4374166666,16.6315833334,41.7519166667,18.473
789.31,17.2771666667,41.4835,34.05075,48.5755833333,17.2315,15.3796666667,16.5039166667,41.5395,18.1775833333
789.62,17.6649166667,41.769,34.7,48.86875,17.8849166667,15.9295833333,16.9889166666,41.8458333333,18.6935833333
789.92,17.6100833333,41.7186666667,34.6726666667,48.70225,17.9435833333,15.812,17.08875,41.61975,18.80325
790.23,17.8459166667,41.8041666666,34.63925,48.9161666666,18.0996666667,15.826,17.29575,41.5238333333,19.04075
790.54,18.5139166667,42.7458333333,35.22875,49.6670833333,18.8305,16.37675,18.1593333333,42.3755,19.84
790.85,19.0638333333,43.0788333333,35.4004166667,49.643,19.31275,17.0185,18.9125,42.7328333334,20.3733333333
791.16,18.84675,42.7844166667,35.1814166667,49.3911666667,19.1068333333,16.8326666666,18.9685833333,42.6570833334,20.3133333333
791.47,17.91,42.6705833334,34.822,49.0588333334,18.4405833333,16.256,18.2466666667,42.2026666667,19.8721666667
791.78,18.1471666667,42.6439166667,34.9815833334,49.1441666667,18.3783333333,16.742,18.3091666667,41.9905,19.8935833334
792.08,18.8575833333,42.9394166667,35.0010833333,49.628,19.0668333333,17.5035,18.811,42.5384166667,20.4380833333
792.39,19.1166666667,42.8423333333,34.8985833333,49.5694166666,19.1106666667,17.56875,18.7323333333,42.3184166666,20.5306666667
792.70,18.8556666666,42.7405833334,34.5423333333,49.58325,18.8790833333,17.4355,18.60325,42.2534166667,20.2171666667
