wavelength,Back_DacVenm,Belly_DacVenm,Breast_DacVenm,Crissum_DacVenm,Crown_DacVenm,DorTail_DacVenm,Patch10_DacVenm,Patch11_DacVenm,Rump_DacVenm,Throat_DacVenm,WingTip_DacVenm
228.76,-11.1112,-49.4016666667,-41.952574359,-46.3246666667,-28.376,-38.4186666667,-36.8375333333,-49.1453333333,-18.8034,-43.4187333333,-53.2904666667
229.14,15.0695333333,-20.7639333333,-18.1516615384,-20.2778666667,-5.55553333334,-9.40970000001,-10.0694666667,-19.7918,4.9306,-14.5833333333,-24.1665666667
229.52,20.3436666667,-16.9759333333,-15.9185282051,-12.5086666667,-1.37446666666,-8.07580000001,-6.11680000001,-15.2576,10.7903333333,-12.2336,-18.1099
229.89,21.0204666667,-17.2109333334,-12.7943025641,-7.27886666667,2.17693333333,-6.39453333334,-3.80973333333,-10.1360666667,13.9454666667,-12.9252666667,-16.2244666667
230.27,15.0000666667,-15.8045333333,-10.4022051282,-5.45986666667,2.35633333333,-4.77026666667,-2.98860000001,-7.93093333333,12.1838666667,-10.0575333333,-11.4081
230.65,12.0660666667,-17.9613333333,-12.1847692308,-8.04386666667,-0.496,-10.1101333333,-5.61993333333,-9.3112,9.91733333333,-11.7906666667,-14.5179666667
231.02,10.0,-20.0,-12.7006512821,-8.38713333333,2.15053333334,-13.5483666667,-6.50539999999,-7.63446666667,6.61293333333,-8.60219999999,-13.6559333333
231.40,-0.58813333332,-34.4444,-27.4257794872,-19.3464,-8.36606666667,-29.8367,-17.9084666667,-21.3071333333,-4.70586666665,-18.8234666667,-25.817
231.78,4.73113333333,-32.6166,-24.9407435897,-16.2724666667,-4.8746,-27.4193,-16.2722666667,-19.7132666667,-3.58426666668,-14.6236666667,-22.7956333333
232.15,13.7736666667,-17.8616,-11.4126461539,-7.23273333334,7.61006666668,-13.6162333333,-3.96213333334,-6.60373333333,5.03153333333,-3.9622,-10.8175
232.53,13.5220666666,-20.5660666667,-11.0159333333,-11.195,7.16986666666,-8.74206666667,-0.88046666668,-9.05646666666,3.58493333335,-4.65413333333,-9.24526666667
232.90,-1.28786666665,-40.0758666667,-26.2763076923,-32.9544666667,-9.2424,-24.2046,-17.5758666667,-28.4848,-11.9697333333,-21.2121333333,-25.1137
233.28,-13.0802666667,-54.7678666667,-36.4947333333,-47.3417333333,-25.232,-37.2151666667,-25.2320666667,-42.1941333333,-22.6160666667,-38.0588666667,-37.1730333333
233.66,-14.1844666667,-49.3617333333,-36.4921282051,-44.1134,-25.9573333333,-35.4608333333,-21.4184,-35.1064,-22.766,-34.5391333333,-32.2340333333
234.03,-18.0524,-55.3559333333,-42.4085794872,-48.0148666667,-32.809,-40.3745,-20.2996666666,-40.5242,-24.1199333333,-34.2322,-36.7041666667
234.41,-25.2968,-74.5206,-61.0676358974,-63.4703333333,-51.4155333333,-53.7442666667,-29.4064,-55.0686,-38.0821333333,-47.5798666666,-50.9587
234.78,-24.7475333333,-75.1516,-73.2244410256,-69.3938,-50.101,-54.2425,-31.3132,-58.6869333333,-42.4243333333,-50.202,-55.1010666667
235.16,-15.0980666667,-56.7646666667,-61.6516153846,-56.6667333333,-40.2942,-43.9706333333,-20.9802666667,-51.0782666667,-26.5686,-36.7648,-42.8432
235.54,4.16679999999,-36.0606,-36.7949025641,-37.5758666667,-22.8786666667,-20.3787666667,-4.92420000001,-30.0756666667,-9.39393333332,-17.8030666667,-24.5831666667
235.91,1.47433333334,-32.5642,-30.7002205128,-30.2564,-20.3205333333,-20.0319333333,-2.43586666668,-27.3076,-7.05133333333,-17.6283333333,-21.3783666667
236.29,5.33340000001,-27.8889333333,-24.9060153846,-23.6666666667,-17.7222,-16.2499,0.888866666673,-22.7778666667,-3.72213333333,-17.7776666667,-16.4723333333
236.66,-2.77300000001,-37.9352,-34.4316051282,-30.5605333333,-27.4336666667,-27.4631,-11.2094,-32.9204,-8.31839999999,-31.6814666667,-26.4013
237.04,5.01333333333,-24.5866666667,-21.4235897436,-16.9066666667,-14.6666666667,-17.2266666667,-2.34666666665,-20.48,1.81333333333,-21.7066666667,-16.96
237.41,-4.64000000001,-31.04,-31.6512820513,-22.4533333334,-18.88,-27.2266666667,-10.56,-29.0133333333,-6.34666666667,-29.44,-24.96
237.79,-5.5284,-33.1164,-32.8704871795,-25.2572666667,-18.4822666667,-28.9701333333,-13.8752,-32.2492,-8.13,-30.8942,-27.2085666667
238.17,9.73419999999,-13.2514666667,-16.6932769231,-8.26166666667,-2.94493333333,-10.6338666667,-2.49480000001,-14.0283333333,3.0674,-13.0878,-8.79343333333
238.54,21.7284,-1.30506666667,-2.58584102563,2.3634,12.4514666667,1.23456666667,8.71266666666,0.24686666666,15.7672666667,0.352866666659,3.26290000001
238.92,25.2250666666,1.80186666667,3.91092307692,7.77773333333,14.6846666667,6.41126666667,15.1352,7.14706666667,20.6006666667,5.94606666666,10.5704333333
239.29,25.8436666667,3.594,5.29707179486,8.03846666667,15.2538,10.4389,15.6928,10.1782666667,22.2771333333,5.43206666666,11.1249
239.67,23.8686666667,4.2336,5.61860512821,8.15079999999,15.2552666667,9.65936666666,15.5232,10.2919333333,22.8710666667,5.30406666666,11.7883
240.04,25.4444666667,6.80006666667,7.87676410256,9.02220000001,18.7110666667,12.2334666667,17.1332,13.2889333333,25.6220666667,8.11113333332,12.5110666667
240.42,23.7426666667,7.36846666666,8.57853846155,10.0584,18.6939333333,13.1092333333,16.6472,13.5282,26.0234,9.43473333335,12.9921333333
240.79,24.1525333333,9.55399999999,9.87957435896,10.4947333333,18.6212666667,14.3229666667,18.1994666667,14.2417333333,25.8556666667,10.365,13.5441333333
241.17,23.3403333333,9.3894,10.0664871795,9.5158,17.7963333333,14.0561666667,18.4842666667,14.2878,26.0772666667,10.8212,14.6526333333
241.54,26.25,11.9948666667,13.3722153846,12.1465333333,21.0226,17.5127666667,21.4646,16.8812666667,29.5708,13.7120666667,18.0806666667
241.92,26.3552666667,11.4534,13.1833948718,12.0185333333,20.5997333333,18.1084,21.3610666666,17.0127333333,29.2271333333,12.4566666667,17.7968666667
242.29,24.1652666667,9.43613333333,11.8248974359,9.93866666667,19.3076666667,16.3818666667,19.7432,15.0641333333,27.6494,10.2066666667,15.6168333333
242.67,22.6952666667,8.17386666667,10.6499333333,8.99886666667,17.7008666667,15.4729666667,18.9768666667,13.6082666667,26.9966666667,8.67979999999,14.6424333333
243.05,22.2037333333,7.7246,9.51458461539,7.94480000001,16.9144666667,14.8652,18.1818666667,12.055,27.0412666667,7.72453333333,14.1487666667
243.42,22.9000666667,7.82253333333,9.59622564105,8.74266666666,17.0038,14.6066,18.8765333333,11.8781333333,27.2124,8.27179999999,14.9386333333
243.80,22.6436,8.24646666667,9.34736410258,8.74140000001,17.0510666667,14.5076,18.7573333333,11.8588666667,26.9194,8.22546666667,14.8655666667
244.17,22.6522666667,8.807,9.14328717949,8.93993333334,16.6922666667,14.9974333333,19.0476,11.7972,26.9328,8.09013333333,15.2278666667
244.55,23.2019333333,8.83839999999,9.51434358975,8.7778,17.2022,15.4393666667,19.5454,12.2122,27.1616,8.13126666665,15.2120666667
244.92,23.212,9.05373333333,9.12618461539,9.29653333333,18.2146,15.8806666667,19.8641333333,12.6635333333,27.6757333333,8.5396,15.4584333333
245.30,23.8866666667,9.72566666666,9.90265641027,10.3463333333,19.3071333333,17.2108333333,20.7647333333,12.9735333333,28.8168666666,9.17673333334,16.0278333333
245.67,22.3130666667,8.3106,7.98012820513,8.47573333333,17.5878666667,15.5679666667,19.6612666667,11.3919333333,27.4266666667,7.59193333333,14.114
246.05,21.8877333333,9.29026666667,8.8951948718,8.97060000001,18.1122,16.0907333333,20.8471333333,11.8914666667,28.5768,9.13420000001,14.6005333333
246.42,21.7964,8.89353333333,8.59039487179,8.27873333333,17.8756666667,15.731,21.1476,11.3593333333,28.7978666667,8.54513333334,14.0812666667
246.79,20.8487333333,8.19199999999,7.77979487179,7.42946666667,17.1955333333,15.0337,20.2091333333,10.5658,27.7000666667,7.73680000001,13.0934666667
247.17,20.6116,8.19880000001,8.30014358974,7.56440000001,17.1886,15.2018666667,20.4378,11.0438666667,27.7946,7.86759999999,12.7834666667
247.54,19.8041333333,7.8846,7.54825128205,6.76733333333,16.7699333333,14.6519,19.9259333333,10.4263333333,27.2492,7.15386666666,11.9829666667
247.92,19.8153333333,7.79493333333,7.59639487179,6.87673333333,16.8819333333,14.7230333333,20.1590666667,10.4000666667,27.6000666667,7.00020000001,11.9103
248.29,19.8079333333,7.27873333333,7.34414358975,6.73753333333,16.8740666667,14.2033666667,20.2579333334,9.99486666669,27.4102,6.52506666667,11.6666666667
248.67,19.503,7.00806666667,7.07372820513,6.78726666667,16.8123333333,14.0035666667,20.0752,9.79426666666,27.5201333333,6.15453333333,11.7546333333
249.04,19.3421333334,6.67706666667,7.01971794872,6.47513333333,16.6070666667,13.8541,20.2539333333,9.57800000001,27.651,5.88973333333,11.6136
249.42,18.8742,5.7056,5.8978974359,5.464,15.8978,12.7813666667,19.6265333333,8.53380000001,27.0127333333,4.9806,10.2939666667
249.79,18.2148666667,5.11273333333,5.15297435898,4.9682,15.2917333333,12.3253666667,19.0238666667,8.09939999999,26.3547333333,4.40793333333,9.54666666667
250.17,17.7798,4.31693333333,4.49966666667,4.3418,14.758,11.2490666667,18.2424,7.49913333333,25.6428666667,3.3672,8.8807
250.54,17.2982666667,3.86146666667,3.96151794872,4.302,14.2792,10.6058666667,17.5575333333,7.45693333335,25.3904,2.86346666667,8.72686666667
250.92,17.4734,3.89306666667,3.96424102564,4.59333333333,14.3494666667,10.4051,17.9059333333,7.37386666667,26.0075333333,2.44413333334,8.6681
251.29,16.9578666667,3.43753333333,2.65747692308,3.7396,13.9230666667,9.29516666668,17.2959333333,6.51546666667,25.2714,1.15793333334,7.72013333333
251.66,16.7664,2.66533333333,2.52492307692,3.743,13.7541333333,8.80023333334,17.4087333333,6.23853333333,25.2934,1.04093333333,7.7889
252.04,16.7865333333,2.6742,2.45455384615,3.663,13.8877333333,8.69283333335,17.5955333334,6.34453333333,25.4458666667,1.1986,7.5469
252.41,16.7683333333,3.44273333333,2.84584615385,3.616,14.1996,9.1715,17.5517333333,7.02839999999,26.1017333333,1.56693333334,8.16203333333
252.79,18.1722666667,5.50626666666,4.16316923077,4.62653333333,15.4039333333,10.0987666667,19.0368666667,8.11526666666,27.4933333333,3.0944,9.13163333333
253.16,19.0140666667,6.31026666667,4.92221538462,5.0966,15.9651333333,10.6522,19.4082666667,8.58553333333,28.2897333333,3.65566666667,9.82566666667
253.54,17.9829333334,5.70426666667,4.35492307692,4.18786666666,15.1885333333,9.48796666667,18.9991333333,8.30640000001,27.2518,2.7406,9.37646666667
253.91,19.1696,7.02706666667,6.15566153846,5.42886666667,16.4591333333,10.1919,20.3055333333,9.46319999999,28.2334,4.08133333333,10.5718
254.28,19.9754,7.28106666667,6.05818974358,5.602,16.8304666667,10.3850333333,20.4422666667,9.27113333335,28.7141333333,4.3244,10.0286
254.66,20.4665333334,7.7778,6.31295897437,5.5216,17.3536,10.8354333333,21.1451333333,9.26206666667,28.4224666667,4.5546,9.88116666667
255.03,21.6883333333,9.44306666667,7.85158974359,6.7972,18.8338,12.1193333333,22.9504666667,10.9574666667,29.3298666667,6.48373333333,11.5969666667
255.41,21.7145333333,9.43,7.97017435898,6.90373333333,19.3341333333,12.0564333333,23.0642,10.7798,29.6398,6.67580000001,12.0426666667
255.78,23.0252,11.1950666667,9.57684102564,8.20739999999,20.691,13.4033666667,24.2204,12.5396666667,31.1858666667,8.11393333334,13.4219666667
256.15,24.0678666667,11.965,10.3250153846,9.10013333334,21.3958,14.4076333333,24.7658,13.1588666667,31.4602,9.09093333333,14.8715333333
256.53,23.3562,10.6465333333,9.07905641024,8.15220000001,20.4859333333,13.7964333333,23.9799333333,11.8661333333,30.4815333333,8.51906666667,13.6679333333
256.90,22.7906666667,9.93106666668,8.5927025641,7.66586666666,20.224,13.5313,23.4452666667,11.5332,29.9225333333,8.45819999999,13.2473
257.28,21.2574,8.87313333333,7.77701538462,6.90386666667,19.4067333333,12.6177666666,22.0799333333,10.7474,28.7545333334,7.72639999999,12.1749
257.65,21.7166666667,9.82433333332,8.88349230769,8.53493333334,20.131,13.9850333333,22.6956,11.6787333333,29.645,8.88653333333,13.0817
258.02,21.235,9.83820000001,8.53281025641,8.42926666666,19.9341333333,14.3945666667,22.5000666667,11.373,29.5563333333,8.849,13.0005666667
258.40,20.6452666667,9.61593333333,8.22088205128,8.45373333334,19.6006,14.4188666667,21.9713333333,11.1930666667,29.4879333333,8.28459999999,13.0646666667
258.77,20.3414666667,9.3216,7.90728717949,8.05933333334,19.0970666667,14.1643333333,21.5139333333,10.8626666666,29.5732,7.99186666667,12.7762
259.15,19.0642666667,8.09646666667,6.60185128205,6.70266666666,17.6587333334,12.8694333333,20.1486666667,9.5944,28.5462,6.72286666667,11.3676666667
259.52,18.9105333333,7.9662,6.56945128206,6.5378,17.4562666667,12.6561333333,19.8638666667,9.48279999999,28.2864666667,6.5636,11.0988
259.89,18.4956,7.42593333333,5.90592820513,5.842,16.8634,12.1445,19.3375333333,8.64386666665,27.7570666667,5.8282,10.3451333333
260.27,18.1056666667,7.08026666667,5.58655384615,5.45933333333,16.5749333333,11.8291666667,19.0596666667,8.4076,27.5738666667,5.37266666666,9.79146666667
260.64,17.8178,6.86126666667,5.49003589744,5.34053333334,16.3262,11.4575,18.7710666667,8.19713333333,27.3412666666,5.04866666667,9.66290000001
261.01,17.0525333333,5.9922,4.77327692308,4.77626666667,15.6128666667,10.8122,18.1097333333,7.53579999999,26.6504666667,4.3126,8.99486666667
261.39,17.2946666667,6.27646666667,5.11338461538,4.96473333333,15.8125333333,11.1478,18.5572,7.81453333333,27.0273333333,4.6598,9.41946666667
261.76,17.1149333333,6.04433333333,4.95354358974,4.7488,15.7348,11.0840333333,18.3966666667,7.72866666667,27.0624,4.529,9.30153333334
262.13,17.3971333333,6.06373333333,5.08570769231,4.88293333333,15.8262,11.1560333333,18.461,7.95380000001,27.4716,4.5744,9.46456666667
262.51,17.398,6.0008,5.06311282051,4.53426666667,15.6351333333,11.1143333333,18.6566666667,7.94846666666,27.4248666667,4.57646666667,9.42646666667
262.88,17.3054,6.01326666667,5.09154358974,4.6382,15.9092666667,11.0777666667,18.7184666667,8.01606666667,27.4518,4.54473333333,9.56933333333
263.25,17.7084,6.09973333333,5.21793333333,4.7532,16.2201333333,11.4528333333,18.8566666667,8.07006666667,27.7628666667,4.59713333333,9.90546666668
263.63,18.0205333333,6.2102,5.51085641026,5.1282,16.3128666667,11.7051,19.1948666667,8.36933333333,28.1435333334,4.99486666667,10.4385666667
264.00,17.2786,5.12986666667,4.83326153846,4.4202,15.3674666667,10.6118666667,18.3123333333,7.7396,27.4713333333,4.17426666667,9.79313333333
264.37,16.5876666667,4.51266666667,4.56588205128,3.9158,14.9020666667,9.85066666666,17.7642,7.12326666666,26.9534,3.6054,9.62246666667
264.75,16.7082666667,4.81286666667,4.87362051282,4.29,15.1337333333,10.2078333333,18.1044666666,7.23699999999,27.2845333333,3.86213333333,9.84839999999
265.12,17.3556666667,5.49473333333,5.12,4.55826666667,15.5360666667,10.5241,18.6630666667,7.52659999999,28.1507333333,4.2226,10.5418333333
265.49,17.274,5.43473333333,4.93876923077,4.75626666667,15.5232666667,9.82043333332,18.5457333333,7.41380000001,27.4536666667,4.06046666667,10.0372
265.87,18.3375333333,6.31753333333,5.67170769231,5.6472,16.0044666667,10.4794,19.1412666667,7.93573333334,27.9690666666,4.58286666667,10.8201666667
266.24,17.8476666667,5.6522,5.30115384615,5.20666666667,15.5071333333,10.0081333333,18.5720666667,7.42893333333,27.0101333333,3.73606666667,10.0082
266.61,17.9812666667,5.4452,5.4187948718,5.53833333333,15.7400666667,9.94570000001,18.6284666667,7.51566666666,26.6511333333,3.87666666667,10.1735
266.98,17.7891333333,5.44246666667,5.32031794872,5.33833333333,15.3606,10.0519,18.5525333333,7.38053333333,26.5179333333,3.90086666667,9.92059999999
267.36,17.5396,5.45313333333,5.65103589744,5.40026666667,15.4196,10.0312,18.5899333333,7.46773333333,26.3214,4.13426666667,9.72669999999
267.73,16.7866,4.9682,5.08404615384,4.60126666667,14.9564,9.74109999999,18.0427333333,6.92066666666,25.7304666667,3.66506666667,8.87073333334
268.10,17.6646,6.4268,6.3909948718,5.81586666667,16.2525333333,11.1406333333,19.1446666667,8.21906666667,26.5898,5.28166666667,10.0884333333
268.48,18.5157333333,7.17913333333,6.94426153846,6.6622,16.6998,12.0321333333,19.7701333333,8.95073333333,27.2322,6.35726666667,10.5655333333
268.85,19.5942,8.20386666667,8.10683076923,7.87566666667,17.6382,13.1801,20.8590666667,10.2332,27.9834666667,7.46533333333,11.3558333333
269.22,19.8929333333,8.59653333333,8.5899025641,8.18146666667,18.0274,13.6285,21.1039333333,10.5905333333,28.0231333333,7.85186666667,11.3714666667
269.59,19.7694666667,8.35953333334,8.27776410257,8.12053333334,17.6032,13.7943333333,20.7542666667,10.5552,27.8942,7.92373333333,11.3618333333
269.97,19.1908,7.8168,7.52815897436,7.365,16.9848666667,13.2451333333,20.1724666667,9.96513333334,27.4184,7.38146666667,10.5481666667
270.34,19.4404,8.46220000001,7.97596410257,7.89859999999,17.4879333333,13.7459333333,20.33,10.4790666667,28.0554666667,8.293,11.3748333333
270.71,19.4263333333,8.74420000001,8.19398974359,8.01946666667,17.655,13.9090333333,20.2518,10.8062,28.3178,8.58533333333,11.6627
271.09,19.5268,8.785,8.39826666667,8.3004,17.739,13.8949666667,20.2404,11.1172666667,28.4920666667,8.74740000001,11.8025666667
271.46,19.9454,9.09953333333,8.59792307691,8.643,18.1698666667,14.1078,20.5151333333,11.4264666667,28.9351333333,8.8694,12.3124
271.83,20.1387333333,9.26706666668,8.44834871795,8.92219999999,18.2497333333,14.0999333333,20.4838,11.4620666667,28.9363333334,8.74420000001,12.3587
272.20,20.1916,9.21073333332,8.50961538461,8.88306666666,18.2297333333,14.2691666667,20.5680666666,11.3538666667,28.9423333333,8.74013333334,12.3872333333
272.58,19.9829333333,9.09000000001,8.46152820512,8.71973333333,18.3136666667,14.1492,20.425,11.239,28.7540666667,8.53806666667,12.3360666667
272.95,19.5346666667,8.66193333333,7.93058461539,8.13486666667,17.82,13.6223666667,19.7913333333,10.7905333333,28.3640666667,8.1554,12.0053666667
273.32,19.5735333333,8.78866666667,8.12575897436,8.4264,17.8544666667,13.8562666667,19.8817333333,10.8663333333,28.2335333333,8.48733333334,12.2521666667
273.69,19.9692,9.20979999999,8.52544102563,8.71993333334,18.4165333333,14.1147,20.2674,11.2767333333,28.7026,8.76446666667,12.8123
274.06,19.9862,9.54019999999,8.85069743589,9.00053333334,18.9038666667,14.4694,20.5221333334,11.7496666667,28.8831333333,9.22893333333,13.2883
274.44,20.0636666667,9.28733333333,8.71226666667,8.85233333333,18.7586,14.3484,20.6330666666,11.6320666667,28.7179333333,8.9904,12.8452666667
274.81,20.1700666667,9.39906666666,8.73472307691,8.87446666667,18.5234,14.4498333333,20.7926,11.5274,28.5596,8.99386666666,12.8827
275.18,20.4318666667,9.62006666666,8.79472307691,9.09133333334,18.8490666667,14.6294333333,21.0465333333,11.4227333333,28.499,9.18060000001,13.1451
275.55,20.1056,9.63386666667,8.78278974359,9.20366666667,18.5806,14.6395,21.0156,11.5402666667,28.3542,9.28279999999,12.9389
275.93,20.5761333333,10.0736666667,9.45291794873,9.63673333333,19.1337333333,15.0771333333,21.7516666667,12.1268666667,29.0564666667,9.98473333334,13.6503333333
276.30,20.2726666667,10.0552666667,9.32485128205,9.69586666666,19.0957333334,14.6623333333,21.7812666667,12.3024666667,28.9179333333,9.76313333333,13.6274333333
276.67,20.3242666667,10.2663333333,9.33462564103,9.88586666665,19.1912,14.7928,22.0340666667,12.4484666667,28.8248,9.93799999999,13.7856666667
277.04,20.4106666667,10.3181333333,9.41450256411,9.87913333334,19.0700666667,14.9335666667,22.0208666667,12.4316,28.5991333333,10.016,13.6918333333
277.41,19.7314666666,9.69066666667,8.78156923077,9.34073333333,18.4370666667,14.1431333334,21.4205333334,11.9943333333,28.1847333333,9.22273333333,13.0017
277.79,19.4985333333,9.32513333334,8.71892307692,9.10093333334,18.1528,13.9469,21.1049333333,11.7227333333,27.9389333333,8.87253333333,12.7298
278.16,19.3097333333,8.86846666667,8.46453333333,8.70113333333,17.6265333333,13.4661666666,20.7272,11.0946666667,27.4386666667,8.3742,12.2099333333
278.53,18.6788,8.67266666667,8.30313333333,8.30833333333,17.1450666667,12.8948666667,20.2362,10.6025333333,26.8669333333,7.99593333333,12.0720333333
278.90,18.1272666667,8.28453333333,8.07516923077,7.96173333333,16.8838,12.3770333333,19.6692,10.0698,26.4394666667,7.663,11.6098333333
279.27,18.0923333333,8.39793333333,8.23797435897,7.83793333333,16.7802,12.1799,19.3810666667,10.3172666667,26.181,7.8184,11.5510333333
279.64,17.7412666667,7.798,7.44241538462,7.04246666667,16.426,11.4543333333,18.7864666667,9.51273333333,25.3788,7.07773333333,10.9120333333
280.02,17.3049333333,7.30693333333,7.09755897436,6.64746666667,15.8902666667,10.8970333333,18.1329333333,9.12006666667,24.6809333333,6.54786666667,10.4159666667
280.39,16.9714666667,6.80213333333,6.37694358974,6.17386666667,15.2595333333,10.4383333333,17.3176,8.50266666666,24.2362666667,5.89153333333,9.90596666666
280.76,16.2724666667,6.0224,5.7807025641,5.4452,14.4845333333,9.62606666666,16.4797333333,7.80306666667,23.7422666667,5.13053333333,9.30213333333
281.13,15.6805333333,5.4732,5.21108717949,5.01173333333,14.1805333333,8.97416666666,16.2248666667,7.33733333334,23.2917333333,4.67646666667,8.90036666667
281.50,16.0006666667,5.72386666667,5.58651282051,5.23313333333,14.5145333333,9.2621,16.5263333333,7.73559999999,23.4560666667,4.87913333333,9.1412
281.87,15.7426,5.789,5.21107692308,5.00773333334,14.2487333333,9.07240000001,16.3416,7.51000000001,23.2592,4.54306666667,8.85909999999
282.25,15.7870666667,5.59573333333,4.95513333334,4.81266666667,14.1874,8.92399999999,16.2852666667,7.37506666667,23.047,4.328,8.72386666667
282.62,16.2512,5.95473333333,5.29014358974,5.1862,14.625,9.25149999999,16.6584666667,7.84226666667,23.2753333333,4.50733333333,9.14873333334
282.99,16.6066666667,6.14213333334,5.35522564103,5.46226666667,14.8713333333,9.52576666667,16.8269333333,8.14313333333,23.4547333333,4.42926666667,9.06426666667
283.36,15.643,5.1406,4.36675384615,4.61306666667,14.0379333333,8.92573333333,16.0442,7.20699999999,22.6760666667,3.1752,8.12966666667
283.73,15.3540666667,4.89933333333,4.40803076923,4.46573333333,13.7211333333,8.82339999999,15.7387333333,7.02073333333,22.4389333333,2.93666666667,7.9259
284.10,15.2192666667,4.7778,4.37119487179,4.3718,13.7451333333,8.9129,15.6457333333,6.89893333333,22.2506666667,3.01566666667,7.764
284.47,15.3090666667,4.69666666667,4.42343589744,4.30393333333,13.8524,8.91609999999,15.8108,6.9448,22.3083333333,3.2,7.62146666667
284.85,15.8048666667,5.06246666667,4.91108717949,4.89046666667,14.4082666667,9.35160000001,16.2980666667,7.31499999999,22.6987333333,3.5938,7.93573333333
285.22,15.9036666667,5.31826666667,5.09063076923,4.9576,14.5633333333,9.58543333334,16.4284666667,7.42286666667,22.9337333333,3.60393333333,8.15366666667
285.59,16.101,5.50633333333,5.32521538462,5.12233333333,14.7698666667,9.75009999999,16.5851333334,7.40326666667,23.1543333334,3.87793333333,8.3241
285.96,16.4427333333,5.5572,5.67471282051,5.37186666667,15.2071333333,9.97933333333,16.7798666667,7.5726,23.3103333333,4.2418,8.5494
286.33,16.3187333333,5.55513333333,5.70496410256,5.476,15.2784666667,9.95536666667,16.6883333333,7.55386666666,23.5436,4.24973333333,8.61806666667
286.70,15.8432666667,5.0224,5.15998974359,5.01213333333,14.8014,9.44343333334,16.2083333333,6.89646666667,23.2095333333,3.87086666667,7.8757
287.07,15.8188666667,4.93033333333,5.10987692308,4.93293333333,14.8344,9.37226666667,16.246,6.792,23.3704666667,3.9842,7.88773333333
287.44,16.3294666667,5.3538,5.6088,5.39513333333,15.4492,9.67046666665,16.8107333333,7.0708,23.8867333333,4.62026666667,8.3385
287.82,16.9299333333,5.93586666667,6.05664102564,6.02126666667,16.0599333333,10.0607333333,17.3946666667,7.55493333333,24.5108,5.2208,8.8058
288.19,17.15,6.1274,6.17889230769,6.255,16.3891333333,10.1341666667,17.5771333333,7.67993333333,24.9836666667,5.22066666667,8.9449
288.56,17.4142,6.2518,6.45478974359,6.41626666667,16.8976666667,10.4619,17.8421333333,7.75733333333,25.3073333333,5.30986666667,9.28613333333
288.93,17.5862666667,6.36106666667,6.40086666667,6.36633333334,17.0507333333,10.4794666667,17.9676,7.8554,25.5616,5.36833333333,9.4253
289.30,17.6688,6.10586666667,6.26886666667,6.1776,17.2992666667,10.2977333333,17.9824666667,7.70593333333,25.7894,5.35633333333,9.19740000001
289.67,17.3156666667,5.67573333333,5.65861025641,5.6436,17.0867333333,9.94083333334,17.7705333333,7.30473333333,25.6408666667,4.83306666667,8.55423333333
290.04,17.3754,5.83026666666,5.67166153846,5.74686666667,17.2596666667,9.9839,18.0018666667,7.39806666667,25.9029333333,4.96713333333,8.4322
290.41,17.8108666667,6.2202,6.08234871795,6.11806666667,17.784,10.4048333333,18.5746666667,7.7746,26.4193333333,5.26553333333,8.72396666667
290.78,18.2298,6.68286666667,6.50705641026,6.61293333333,18.4934666666,10.8864666667,19.2144666666,8.35093333333,27.0676,5.55026666667,9.25743333334
291.15,18.3143333333,6.81786666667,6.56908205128,6.44793333333,18.7089333333,10.8428666667,19.3705333333,8.41440000001,27.3095333333,5.4512,9.15593333333
291.52,18.4740666667,6.9562,6.80817948718,6.47993333333,19.0286,10.8712333333,19.5995333333,8.67153333334,27.7192,5.58973333333,9.22196666667
291.89,18.5067333333,6.75153333333,6.65209230769,6.1242,19.1122,10.7029333333,19.6602,8.59573333333,27.8614,5.48013333333,9.12606666667
292.26,18.7927333333,6.8498,6.81544615385,6.13653333333,19.3700666667,10.7993666667,20.0526666667,8.67606666667,28.1932,5.7174,9.07313333333
292.64,18.7300666666,6.7704,6.82379487179,6.01893333333,19.4252666667,10.5761666667,20.0448666667,8.59266666667,28.391,5.66866666666,8.75953333333
293.01,18.6216666667,6.62686666666,6.76938974359,5.75266666667,19.5728,10.4285666667,19.9401333333,8.45499999999,28.5548,5.4336,8.47646666667
293.38,18.9387333333,6.7434,6.82074871795,5.94406666667,19.9231333333,10.5093666667,20.1764666667,8.55593333333,28.8406,5.52853333333,8.7822
293.75,19.0948,6.50153333333,6.69054358974,5.7302,20.1168,10.3472666667,20.148,8.45720000001,29.0891333333,5.38846666667,8.83423333333
