wavelength,Back_GeoDiff,Belly_GeoDiff,Breast_GeoDiff,Crissum_GeoDiff,Crown_GeoDiff,DorTail_GeoDiff,Patch10_GeoDiff,Rump_GeoDiff,Throat_GeoDiff,WingTip_GeoDiff
534.18,8.39940000001,27.0692666667,9.43053333333,26.8164666667,6.68326666667,8.31723333333,25.4030666667,10.4433333333,14.7636666667,11.4362
534.52,8.40280000001,27.0764666667,9.43753333333,26.8224666667,6.68646666667,8.30826666667,25.4175333333,10.4520666667,14.7588666667,11.4542
534.87,8.39806666667,27.085,9.42993333333,26.8433333333,6.6698,8.30926666667,25.4457333333,10.4468666667,14.767,11.4627333334
535.21,8.40620000001,27.1389333333,9.45853333332,26.8996,6.69233333333,8.34596666667,25.4869333333,10.4768,14.8102,11.4862666667
535.56,8.41286666667,27.1532,9.46313333333,26.9329333333,6.70846666667,8.36416666667,25.5084666667,10.4995333333,14.827,11.5124
535.90,8.41239999999,27.1620666667,9.46580000001,26.9589333333,6.70166666667,8.37463333333,25.5187333333,10.5205333333,14.8374,11.5262
536.25,8.41226666667,27.2007333333,9.48340000001,27.002,6.717,8.39003333333,25.5718666667,10.5387333333,14.8584,11.5392
536.59,8.4526,27.2606666666,9.52953333333,27.0892666667,6.7596,8.44446666667,25.6284,10.5964666667,14.9154,11.5842666667
536.93,8.46526666666,27.2930666667,9.56053333333,27.1516,6.776,8.47976666667,25.6843333333,10.6234666667,14.9511333333,11.6057333333
537.28,8.52780000001,27.3482,9.6334,27.2281333333,6.83886666667,8.55136666667,25.778,10.6873333333,15.0226666667,11.6826666666
537.62,8.51726666666,27.3332666667,9.62646666668,27.2430666667,6.817,8.54883333333,25.7704666666,10.6880666667,15.0197333333,11.6790666667
537.97,8.52053333333,27.3376,9.63366666665,27.2612666667,6.82973333333,8.56050000001,25.7810666667,10.6982666667,15.0385333333,11.6849333333
538.31,8.5474,27.3886,9.67706666667,27.3123333333,6.85293333333,8.61283333333,25.8262,10.7404,15.0841333333,11.7158
538.65,8.55159999999,27.4124,9.68146666665,27.3258,6.86166666667,8.61826666667,25.8202,10.7442,15.0796,11.7108666667
539.00,8.54640000001,27.4183333333,9.67906666665,27.3256666667,6.85,8.61356666667,25.8249333333,10.7441333333,15.0838666667,11.7254
539.34,8.55566666666,27.4450666667,9.68593333333,27.3353333333,6.8596,8.61310000001,25.8481333333,10.7487333333,15.0864666667,11.724
539.69,8.54833333334,27.4501333333,9.67580000001,27.3204666667,6.8548,8.58883333334,25.8363333333,10.7153333333,15.0677333333,11.7075333333
540.03,8.52806666666,27.401,9.64466666665,27.2504666667,6.81006666667,8.54766666667,25.7792,10.675,15.0310666667,11.6762666667
540.37,8.54666666666,27.4338,9.64819999999,27.2390666667,6.81413333333,8.54966666667,25.7979333333,10.6718666667,15.0456666667,11.6837333333
540.72,8.52833333333,27.4265333333,9.62933333334,27.2075333333,6.79633333334,8.5236,25.7827333333,10.6532666667,15.0326666667,11.6729333333
541.06,8.46060000001,27.3924666667,9.55746666666,27.1474,6.72873333333,8.44776666667,25.7325333333,10.5938,14.9818666667,11.616
541.40,8.45266666667,27.4095333333,9.54893333334,27.1560666667,6.71886666666,8.43003333333,25.7433333333,10.5818666666,14.9724666667,11.6185333333
541.75,8.45453333334,27.4139333333,9.55013333334,27.1666666667,6.70826666667,8.42523333333,25.7438,10.5708,14.9615333333,11.6252
542.09,8.44653333334,27.4062666667,9.52846666667,27.1633333333,6.70006666667,8.40553333333,25.738,10.5586,14.9444666667,11.6063333333
542.43,8.47173333333,27.4292666667,9.54946666665,27.1914,6.72206666667,8.43033333333,25.7742666667,10.5785333333,14.9689333333,11.6351333333
542.78,8.46939999999,27.4289333333,9.54879999999,27.1889333333,6.72173333333,8.42433333333,25.7836,10.5846,14.9680666667,11.6342666667
543.12,8.48073333333,27.4404,9.55493333333,27.2164666667,6.7274,8.43343333333,25.8124666667,10.5912666667,14.9814666667,11.6534
543.46,8.52240000001,27.4960666667,9.59346666667,27.2806,6.75846666667,8.48266666667,25.8853333333,10.6384,15.0299333333,11.6988666666
543.81,8.56033333333,27.5640666667,9.62539999999,27.3719333333,6.79006666667,8.52736666667,25.9780666667,10.6720666667,15.0718,11.7438666667
544.15,8.57566666667,27.5977333333,9.64686666667,27.4233333333,6.8138,8.55826666667,26.0097333333,10.6984666667,15.0795333333,11.7664
544.49,8.61386666667,27.6494666666,9.67300000001,27.4982666667,6.8414,8.5922,26.0585333333,10.7354666666,15.1160666667,11.8072666666
544.84,8.69500000001,27.7306666667,9.7736,27.6076666667,6.91726666667,8.67750000001,26.1554,10.8192666667,15.2024666666,11.8869333333
545.18,8.74819999999,27.7921333333,9.82480000001,27.6822,6.96013333333,8.73256666666,26.2265333333,10.8711333333,15.2606,11.9407333333
545.52,8.74013333334,27.8104,9.81973333332,27.7079333333,6.95813333333,8.74363333333,26.2532,10.8714666667,15.2755333333,11.9433333334
545.87,8.76206666666,27.8738666667,9.83539999999,27.7663333333,6.9578,8.7534,26.3182,10.8918,15.3203333333,11.9757333333
546.21,8.76186666667,27.898,9.83786666667,27.7991333333,6.95146666667,8.75573333334,26.3604,10.8953333333,15.3494,11.9869333333
546.55,8.79973333333,27.9722,9.88106666667,27.8648666667,6.99086666667,8.81039999999,26.4326,10.9256,15.4040666667,12.0352666667
546.90,8.76999999999,27.9762,9.86540000001,27.8526666667,6.9646,8.79833333333,26.4268,10.9055333333,15.3945333333,12.0044666667
547.24,8.77806666666,28.0031333333,9.87733333333,27.8844,6.96573333333,8.80163333334,26.4562666667,10.9145333333,15.4083333333,12.0080666667
547.58,8.81926666666,28.0134,9.91353333333,27.8873333333,7.00766666667,8.8483,26.4514,10.9629333333,15.4426,12.0446
547.92,8.81653333333,28.0132,9.91946666666,27.9052666667,7.00633333334,8.84373333333,26.4692666667,10.9618666667,15.4616666667,12.0545333333
548.27,8.82726666667,28.0438666667,9.93719999999,27.9393333333,7.02546666667,8.85536666667,26.5136666667,10.9707333333,15.4909333333,12.0622
548.61,8.83773333333,28.1025333333,9.92766666666,27.9938,7.02486666667,8.87596666667,26.5602,10.9644,15.5094666667,12.091
548.95,8.8552,28.1284666667,9.92946666666,28.0340666667,7.03153333333,8.89316666666,26.5939333333,10.9897333333,15.5406666667,12.0878666667
549.29,8.9444,28.2342666667,10.0211333333,28.1326,7.10753333334,8.96103333333,26.6932,11.0694666667,15.6302,12.1645333333
549.64,8.94593333333,28.2087333333,10.0524,28.1632666667,7.141,8.99186666666,26.6877333333,11.0782,15.6582666667,12.1832
549.98,8.97559999999,28.2687333333,10.0948666667,28.2199333333,7.16706666667,8.99426666667,26.7386,11.1153333333,15.6859333333,12.2289333333
550.32,8.96306666667,28.264,10.0522,28.2279333333,7.11173333333,8.96230000001,26.7208666667,11.0741333333,15.6579333333,12.1979333333
550.66,9.00240000001,28.3152666667,10.0849333333,28.3098666667,7.12393333333,8.99403333333,26.7550666667,11.1110666667,15.6934666667,12.2568
551.01,8.97833333334,28.292,10.073,28.3122,7.10293333333,8.98319999999,26.7375333333,11.0937333334,15.695,12.2646666667
551.35,8.97306666667,28.3365333333,10.0684,28.3774,7.10573333333,8.96953333334,26.7728,11.0956,15.7108,12.2796
551.69,8.98386666667,28.3604666667,10.0442666667,28.3946,7.09113333333,8.96749999999,26.7881333333,11.0976666667,15.7078,12.2989333333
552.03,9.00346666666,28.3465333333,10.0410666667,28.3802666667,7.0778,8.9646,26.7939333333,11.1127333333,15.699,12.3016
552.38,9.01513333333,28.3145333333,10.0400666667,28.3695333333,7.0806,8.95123333333,26.7604666667,11.1274,15.6871333333,12.304
552.72,9.02493333333,28.3350666667,10.0516666667,28.377,7.09846666667,8.95929999999,26.7622,11.1244666667,15.6956666667,12.3216
553.06,8.98853333334,28.3394666666,10.0207333333,28.3724,7.0854,8.9296,26.7579333333,11.1211333333,15.6657333333,12.3046
553.40,8.95499999999,28.3452,9.9698,28.3337333333,7.02106666667,8.88973333333,26.7498,11.0766666667,15.6242,12.2696
553.74,8.90473333334,28.3184666667,9.92786666667,28.3025333333,6.97913333333,8.86723333334,26.7078666667,11.0194666666,15.6078666667,12.2166666667
554.09,8.94053333333,28.345,9.95173333333,28.3402666667,7.0132,8.8863,26.7481333333,11.0531333333,15.6376,12.2473333333
554.43,9.01113333333,28.4014,9.99840000001,28.3943333333,7.09066666667,8.9268,26.8322,11.1000666666,15.7118,12.2954666667
554.77,9.04619999999,28.4223333334,10.0210666667,28.4044,7.11393333333,8.93036666667,26.8632,11.1114666667,15.7367333333,12.3023333333
555.11,9.05253333333,28.4270666667,10.0350666667,28.4028,7.10913333333,8.91456666667,26.8502,11.0958,15.7490666667,12.2914
555.45,9.05153333334,28.4252,10.0560666667,28.4131333333,7.1184,8.90786666667,26.8576666667,11.0997333333,15.7660666667,12.2789333333
555.80,9.01993333333,28.4356666667,10.0494,28.4244666667,7.11866666667,8.87656666667,26.8512666667,11.0822666667,15.7582666667,12.2549333333
556.14,8.99266666667,28.4452666667,10.0392,28.4267333334,7.12693333333,8.88223333333,26.8792666667,11.0717333333,15.7674666667,12.2355333333
556.48,8.99546666666,28.465,10.0522,28.492,7.1288,8.88850000001,26.9533333333,11.087,15.8245333333,12.2462666667
556.82,8.96933333333,28.4424,10.0425333333,28.5138,7.08046666667,8.87443333334,26.9651333333,11.0262,15.8136,12.2059333333
557.16,8.98766666667,28.4702666667,10.0774666667,28.5683333333,7.11886666667,8.8961,26.9946666666,11.0584666667,15.8378666667,12.2294
557.50,9.05879999999,28.5132666667,10.1393333333,28.6354666667,7.19573333333,8.96996666667,27.0607333333,11.1376,15.8744,12.3032
557.85,9.07746666667,28.5323333333,10.1714,28.6912666667,7.22306666667,8.99419999999,27.0917333333,11.1648666667,15.903,12.3129333333
558.19,9.01793333333,28.5062,10.1299333333,28.6728666667,7.1692,8.95173333333,27.0596,11.1184,15.8824,12.2796
558.53,8.99699999999,28.5228,10.1107333333,28.6894,7.15426666667,8.94976666666,27.0651333333,11.095,15.8756666667,12.2774
558.87,9.01620000001,28.601,10.1234666667,28.7434666666,7.15333333333,8.96843333333,27.1426666667,11.1258,15.9129333333,12.3122666667
559.21,9.01473333333,28.6286666667,10.1230666667,28.7801333333,7.14413333333,8.98183333333,27.1828,11.1202666667,15.9287333333,12.3335333333
559.55,9.02,28.6248666667,10.1327333333,28.7944,7.14493333333,8.99936666667,27.1605333333,11.0945333333,15.9426666667,12.3414
559.89,9.02086666667,28.6041333333,10.105,28.7572,7.10953333333,8.96326666667,27.1256666667,11.0598,15.8992666667,12.2990666667
560.23,9.0108,28.5897333333,10.0672,28.6973333333,7.09433333333,8.91613333333,27.0778666667,11.0332,15.8285333333,12.2591333333
560.58,9.03100000001,28.6144666667,10.0737333333,28.6994666667,7.12933333333,8.91323333334,27.0696666667,11.0597333333,15.8540666667,12.3052666667
560.92,9.10420000001,28.6589333333,10.1151333333,28.7438666667,7.18013333333,8.96243333333,27.1198,11.1317333333,15.9373333333,12.3624666667
561.26,9.04753333334,28.6701333333,10.0284666667,28.7508,7.10786666667,8.88233333333,27.1172,11.0714666667,15.888,12.3238666667
561.60,9.00646666667,28.6417333333,10.0074666667,28.6926666667,7.0802,8.82703333334,27.0651333333,11.016,15.8682666667,12.3034666667
561.94,8.9788,28.6298,9.99860000001,28.6836,7.05226666667,8.819,27.0558666667,11.0040666667,15.8402,12.2973333333
562.28,8.97286666667,28.6231333333,9.9678,28.6728666667,7.05153333333,8.79646666667,27.0476666667,10.9983333333,15.8181333333,12.291
562.62,8.9374,28.5661333333,9.95139999999,28.6634,7.0414,8.76996666666,27.0362666667,10.9777333333,15.7819333333,12.2630666667
562.96,8.94733333333,28.5462666667,9.96126666666,28.6552666667,7.05993333333,8.75896666667,27.0229333333,10.9930666667,15.7875333333,12.2768666667
563.30,8.93806666667,28.5675333333,9.94739999999,28.6314,7.06973333333,8.76143333334,27.0387333333,10.9958,15.7973333333,12.2901333333
563.64,8.96793333333,28.6134,9.98519999999,28.6788,7.1012,8.80429999999,27.0986666667,11.0232666667,15.8349333333,12.3322
563.99,8.96166666667,28.6214,10.0231333333,28.7098666667,7.09213333333,8.82340000001,27.1144,11.0372666667,15.8482666666,12.3526
564.33,8.94826666666,28.5748666667,9.99506666667,28.6584666667,7.05506666667,8.81596666667,27.1125333333,11.0236666667,15.8251333333,12.3090666667
564.67,8.87646666666,28.5396666667,9.94493333334,28.6086666667,6.9856,8.76066666667,27.0856666667,10.9623333334,15.7408,12.2518666667
565.01,8.91686666666,28.5401333333,9.99886666667,28.5929333333,7.02826666666,8.78993333333,27.0904666667,10.9896,15.7782,12.2672
565.35,8.91753333333,28.5576,9.99753333332,28.6054,7.02013333333,8.81303333333,27.1026666667,11.0098666667,15.7688,12.2550666667
565.69,8.9464,28.5810666667,10.0369333333,28.6321333333,7.07213333333,8.837,27.1376666667,11.0466666667,15.7904,12.2793333333
566.03,8.9562,28.6404666667,10.0752,28.6962,7.0796,8.8786,27.2291333333,11.074,15.8287333334,12.3062666667
566.37,8.96666666667,28.6306666667,10.0691333333,28.7046,7.0822,8.89839999999,27.2015333333,11.0681333333,15.8368666667,12.3132666667
566.71,8.96513333333,28.6298,10.0735333333,28.7121333333,7.0972,8.91503333333,27.2234666667,11.0603333333,15.8494666667,12.2974666667
567.05,8.99159999999,28.6687333333,10.0891333333,28.7603333333,7.09586666667,8.91833333334,27.269,11.0856,15.8684666667,12.3162
567.39,9.02173333333,28.7016,10.1184,28.8276,7.12513333333,8.96239999999,27.3371333333,11.1332,15.9416,12.3634666667
567.73,9.05846666667,28.6716,10.1182,28.8122666667,7.1544,8.98033333334,27.3384,11.1394666667,15.9484,12.3909333333
568.07,9.0492,28.6936,10.1368666667,28.8271333333,7.1712,8.99649999999,27.3500666667,11.1320666667,15.9597333333,12.4124
568.41,9.13139999999,28.7644,10.2016666667,28.9157333333,7.25133333333,9.08763333333,27.4171333333,11.1885333333,16.0543333333,12.4885333333
568.75,9.14586666667,28.7784666666,10.2072666667,28.9361333333,7.25013333333,9.11889999999,27.441,11.2055333333,16.0874666667,12.4886
569.09,9.16813333333,28.7853333333,10.2099333333,28.9573333333,7.2778,9.13023333334,27.4868,11.2019333333,16.1099333333,12.5167333333
569.43,9.19893333333,28.8278666667,10.2435333333,29.0138666667,7.2806,9.17899999999,27.5220666667,11.2212666667,16.1518,12.5390666667
569.77,9.26620000001,28.8310666667,10.2999333333,29.0218,7.34033333334,9.2247,27.5145333333,11.2904,16.1795333333,12.5904
570.11,9.26673333333,28.884,10.2956,29.0497333333,7.34806666667,9.23810000001,27.5750666667,11.3177333333,16.1846,12.6032
570.45,9.27486666666,28.8972666667,10.2728666667,29.0525333333,7.3318,9.23756666666,27.5436,11.3112,16.1515333333,12.6122
570.79,9.25033333333,28.857,10.2407333333,29.0229333333,7.30593333333,9.22853333333,27.5204,11.3041333333,16.1182666667,12.6026666667
571.13,9.21886666667,28.8381333333,10.2205333333,28.9889333333,7.2642,9.18516666666,27.4691333333,11.261,16.083,12.5584
571.47,9.24046666667,28.8960666667,10.2535333333,29.0455333333,7.3038,9.22833333334,27.5260666666,11.3006,16.1278,12.618
571.81,9.27673333334,28.9286,10.2500666667,29.1096,7.32273333334,9.25686666667,27.5612,11.3258666667,16.157,12.6433333333
572.15,9.26273333334,28.9087333333,10.2336,29.0871333333,7.31266666667,9.23846666667,27.5454666666,11.3229333333,16.1316666667,12.6272
572.49,9.27059999999,28.9204666667,10.2479333333,29.1011333333,7.33673333333,9.2704,27.5576,11.3502,16.1349333333,12.6626666667
572.83,9.2956,28.9445333333,10.2695333333,29.1363333333,7.35693333333,9.30843333334,27.5849333334,11.3894666667,16.1663333333,12.6954
573.17,9.3246,28.9614,10.2762666667,29.1403333333,7.3748,9.32736666667,27.5974666667,11.3974666667,16.1855333333,12.7216
573.51,9.28093333334,28.9664,10.2278,29.1478,7.35026666667,9.30519999999,27.6006,11.3718,16.1831333333,12.6930666667
573.85,9.30493333334,28.9628,10.2548,29.1506,7.36306666667,9.31753333334,27.5954666667,11.3868666667,16.1992,12.7167333333
574.19,9.32173333333,29.0073333333,10.2837333333,29.2098,7.37053333333,9.34579999999,27.6867333333,11.4394666667,16.2711333333,12.7422666666
574.53,9.368,29.065,10.3397333333,29.2889333333,7.42346666667,9.42859999999,27.7584,11.4718,16.3266666667,12.7922666667
574.87,9.32640000001,29.0305333333,10.2986,29.2736,7.3948,9.42946666667,27.7419333333,11.4458666667,16.2918,12.7765333333
575.21,9.28753333333,29.0400666667,10.2726,29.2681333333,7.344,9.4078,27.7504,11.4126,16.2621333333,12.7331333333
575.55,9.28646666666,29.0400666667,10.298,29.254,7.3508,9.41806666666,27.7634666667,11.4414666667,16.2695333333,12.7671333333
575.89,9.29360000001,29.0968,10.3138,29.295,7.35833333333,9.44306666667,27.8144666666,11.4633333333,16.2924666667,12.7988666667
576.22,9.3134,29.1266,10.3270666667,29.3233333333,7.37186666667,9.43396666667,27.8495333333,11.4645333333,16.2939333333,12.8084666667
576.56,9.34593333333,29.1547333333,10.3787333333,29.3652666666,7.4016,9.48086666666,27.8893333333,11.4968666667,16.3142,12.8286
576.90,9.33819999999,29.1903333333,10.3738,29.4177333333,7.3944,9.48156666667,27.9401333333,11.5118,16.3243333333,12.8189333333
577.24,9.34686666667,29.1796666667,10.388,29.4272666667,7.37513333333,9.48030000001,27.9467333334,11.494,16.3182,12.8136
577.58,9.33146666666,29.2182666667,10.3933333333,29.4448,7.388,9.49303333333,27.9951333333,11.4833333333,16.3179333333,12.8085333333
577.92,9.30133333334,29.1997333333,10.3830666667,29.4266,7.37573333333,9.47916666667,27.9496666667,11.4338,16.2736666667,12.7663333333
578.26,9.31406666667,29.1979333334,10.4076,29.4450666667,7.39586666667,9.48466666666,27.9718666667,11.4789333333,16.2809333333,12.7937333333
578.60,9.43086666667,29.3102,10.5239333333,29.5099333333,7.51746666667,9.57783333334,28.0782,11.5909333333,16.3667333333,12.8921333333
578.94,9.42026666667,29.319,10.5037333333,29.5221333333,7.5182,9.56273333333,28.1003333333,11.5976666667,16.3716,12.8781333333
579.28,9.43413333333,29.3737333333,10.4986666667,29.5977333333,7.53333333333,9.56696666667,28.1435333333,11.6071333334,16.4000666667,12.8792
579.61,9.45306666667,29.3476,10.5210666667,29.6346666667,7.55733333333,9.56256666667,28.1762666667,11.6136,16.4230666667,12.9012
579.95,9.46219999999,29.3831333333,10.5436666667,29.6936,7.5778,9.60286666667,28.2267333333,11.6325333333,16.4744666667,12.9174
580.29,9.4214,29.4188666667,10.5037333333,29.7277333333,7.53633333333,9.59726666667,28.2659333333,11.6225333334,16.4992,12.9074666666
580.63,9.46093333333,29.4534666667,10.5559333333,29.7788666667,7.58986666667,9.64273333334,28.3342666667,11.6664666667,16.5406666666,12.9488
580.97,9.51699999999,29.5609333333,10.5944666667,29.8758,7.65033333333,9.72096666667,28.4458666666,11.7369333333,16.6246666667,13.0195333333
581.31,9.5448,29.5479333333,10.5987333333,29.9219333333,7.63986666667,9.73256666667,28.4389333334,11.7502666667,16.6366666667,13.0263333333
581.65,9.60493333333,29.6136,10.6421333333,29.9780666667,7.68366666666,9.7583,28.4987333333,11.7767333333,16.6908,13.0852
581.98,9.61220000001,29.6473333333,10.6474666667,29.9988666667,7.67206666667,9.75726666667,28.5241333333,11.7824666667,16.6812666667,13.0754666667
582.32,9.54399999999,29.6152,10.5721333333,30.0013333333,7.59953333333,9.69246666667,28.5057333333,11.7221333333,16.635,13.0324
582.66,9.63453333333,29.679,10.6356,30.0959333333,7.6538,9.79316666666,28.568,11.7804,16.6976666667,13.0816666667
583.00,9.65033333334,29.6876,10.6864,30.0948,7.65766666667,9.83073333333,28.6114666667,11.8048666667,16.6997333333,13.0792666667
583.34,9.65353333333,29.7139333333,10.6722666667,30.1031333333,7.63673333333,9.8633,28.6391333333,11.8277333333,16.7086,13.0736
583.68,9.67593333334,29.7435333333,10.6900666667,30.1171333333,7.6412,9.90786666667,28.6634666667,11.8782666667,16.7266,13.1238
584.01,9.67013333334,29.7698,10.7082,30.1178666667,7.65666666667,9.88766666667,28.6875333333,11.8848,16.7163333333,13.1299333333
584.35,9.66493333333,29.7922,10.6819333333,30.1130666667,7.63693333333,9.89673333333,28.6920666667,11.8967333333,16.7288666667,13.1534666667
584.69,9.64766666667,29.7276666667,10.649,30.0667333333,7.61853333333,9.87590000001,28.6412666667,11.8714666667,16.6982666667,13.1350666667
585.03,9.63713333334,29.7626,10.6524,30.0894666667,7.6002,9.86466666667,28.7051333334,11.8748,16.7355333333,13.1569333333
585.37,9.60933333333,29.742,10.6208666667,30.0554,7.57213333333,9.85536666667,28.7195333333,11.9027333334,16.7045333333,13.1345333333
585.70,9.62346666667,29.8048666667,10.6211333333,30.0814666667,7.60313333333,9.87470000001,28.7567333333,11.9182,16.7610666667,13.1952
586.04,9.6394,29.8493333333,10.6693333333,30.0990666666,7.6084,9.88396666666,28.7696666667,11.9529333333,16.7999333333,13.2416666667
586.38,9.57979999999,29.8330666667,10.6570666667,30.0870666667,7.58626666667,9.86029999999,28.7407333333,11.921,16.7627333333,13.2262
586.72,9.62193333334,29.8386666666,10.6712,30.1331333333,7.61213333333,9.87296666667,28.7432666667,11.9304666667,16.8004666667,13.2641333333
587.06,9.62786666666,29.8926,10.7016666667,30.1626,7.638,9.87813333333,28.7530666667,11.9135333333,16.8028,13.2735333333
587.39,9.58660000001,29.8508666667,10.6554,30.1569333333,7.59693333333,9.8301,28.7352666667,11.8748666667,16.7632,13.2325333333
587.73,9.66566666666,29.9042,10.7191333333,30.2359333333,7.65466666667,9.87116666667,28.7568666667,11.9176666667,16.7947333334,13.283
588.07,9.63466666667,29.8589333333,10.7026666667,30.2057333333,7.62813333334,9.81716666667,28.6922666667,11.8730666667,16.7384,13.2749333334
588.41,9.63959999999,29.9159333334,10.7216,30.2275333333,7.62533333333,9.8252,28.7390666667,11.8938,16.7392666667,13.2961333333
588.74,9.69706666666,29.9613333333,10.7752666667,30.2324,7.70286666667,9.90276666667,28.781,11.9724666666,16.7916,13.359
589.08,9.73940000001,30.0518,10.8376666667,30.3212,7.75806666667,9.96949999999,28.8422,12.0224,16.8501333333,13.4386
589.42,9.72386666667,30.0519333333,10.8563333333,30.2968666667,7.77273333333,9.96113333334,28.8292,12.018,16.8524,13.4229333333
589.76,9.76453333333,30.0762666667,10.8709333333,30.307,7.82013333333,10.0037666667,28.8606,12.0500666667,16.8446666667,13.4106
590.09,9.77800000001,30.1060666667,10.8872666667,30.3246,7.85066666667,10.0048333333,28.9020666667,12.0728666667,16.8937333333,13.4452
590.43,9.76753333334,30.1500666667,10.9022666667,30.3298,7.87106666667,10.0103333333,28.9258666667,12.1088,16.8846666667,13.4382
590.77,9.78440000001,30.1745333333,10.9123333333,30.3465333333,7.87466666667,10.0248666667,28.9662666667,12.139,16.9208,13.4652666667
591.11,9.84093333333,30.2587333333,10.9841333333,30.4026666667,7.90846666667,10.0514666667,29.0353333333,12.163,16.9686666667,13.5036
591.44,9.83073333333,30.2452,10.9504666667,30.35,7.88793333333,10.0408666667,29.0473333333,12.1142,16.9506,13.5079333333
591.78,9.76286666666,30.244,10.8844,30.3416666667,7.85266666667,10.0080666667,29.0337333333,12.0834666666,16.9278666667,13.4404
592.12,9.746,30.2383333333,10.8794666667,30.3556,7.84266666667,9.99386666667,29.0242666667,12.0713333333,16.9475333333,13.4223333333
592.46,9.65933333333,30.1746666667,10.8271333333,30.3084666667,7.7618,9.92503333333,28.9550666667,11.9814,16.8778,13.3265333333
592.79,9.61013333334,30.0731333333,10.7827333333,30.2252666667,7.72926666667,9.84956666667,28.8754666667,11.9183333333,16.8337333333,13.2721333333
593.13,9.64786666667,30.0948666667,10.7838,30.308,7.73273333333,9.8477,28.9114666667,11.9216666667,16.8547333333,13.2793333333
593.47,9.5946,30.0253333334,10.719,30.2782666667,7.66166666666,9.78103333334,28.8597333333,11.8682,16.8408,13.2818666667
593.80,9.6156,30.032,10.7458666667,30.2322666667,7.64626666667,9.79676666667,28.8283333333,11.8754666666,16.8266666667,13.2794666667
594.14,9.5894,30.0424,10.7054,30.2481333333,7.60533333333,9.78866666666,28.8165333333,11.8486666667,16.8196,13.2872666667
594.48,9.57186666667,30.0305333333,10.6962666667,30.2141333333,7.57986666667,9.76236666667,28.7432666666,11.8343333333,16.7840666667,13.2566666667
594.81,9.52453333333,29.9961333333,10.6339333333,30.1698666667,7.55126666667,9.73266666667,28.6629333333,11.7924,16.768,13.2500666667
595.15,9.52546666667,29.9722666667,10.6656666667,30.1421333333,7.554,9.75693333334,28.6003333333,11.8155333333,16.7927333333,13.2436
595.49,9.55906666667,29.9710666667,10.7141333334,30.1255333333,7.56246666667,9.75286666666,28.5872,11.8099333333,16.7919333333,13.2557333333
595.82,9.54073333333,29.9463333333,10.7078,30.0752,7.55926666667,9.75483333334,28.5245333333,11.7874666667,16.7522666667,13.2522
596.16,9.59906666667,29.9798,10.7421333333,30.1201333333,7.60606666667,9.78406666666,28.5546,11.8222,16.7937333333,13.2897333333
596.50,9.61646666667,30.0325333333,10.7396,30.1694666667,7.60846666667,9.80200000001,28.5699333333,11.8156666667,16.8048,13.3036666667
596.83,9.61099999999,30.0435333333,10.7693333333,30.147,7.60033333333,9.81633333333,28.5676666667,11.8054666667,16.7983333333,13.2982
597.17,9.61053333334,30.0985333333,10.7938666667,30.1849333333,7.62486666667,9.82706666667,28.6026,11.8124666667,16.8029333333,13.3057333333
597.51,9.63773333333,30.1463333333,10.8028,30.2722666667,7.65873333333,9.83950000001,28.6735333333,11.8496666667,16.8471333333,13.3333333333
597.84,9.69440000001,30.1681333333,10.8518666667,30.2779333333,7.71046666667,9.86943333333,28.7052,11.8682,16.8804666667,13.3784666667
598.18,9.72946666667,30.1805333333,10.889,30.3201333333,7.76546666667,9.92593333333,28.7671333333,11.9096666667,16.9375333333,13.4352
598.52,9.77060000001,30.1965333333,10.9438666667,30.3634666667,7.81113333333,9.97549999999,28.8363333333,11.9514666667,16.9734,13.4830666667
598.85,9.81646666666,30.2854,10.9688,30.4376666667,7.86773333333,10.0316,28.9212,11.9983333334,17.0298,13.5654
599.19,9.889,30.3303333333,11.0130666667,30.4959333333,7.93526666667,10.0962333333,29.0018666667,12.064,17.0926,13.6396666667
599.53,9.92933333333,30.3737333333,11.0552666667,30.5596,7.99066666667,10.1396666667,29.0581333333,12.0919333333,17.1135333333,13.6726
599.86,9.90639999999,30.3868666667,11.0329333333,30.574,7.97946666667,10.1149666667,29.0919333333,12.0665333333,17.0947333333,13.6826666667
600.20,9.94740000001,30.4429333333,11.086,30.6079333333,8.0068,10.1478666667,29.1576,12.1118666667,17.1484,13.733
600.53,9.87059999999,30.4128,11.0017333334,30.5633333333,7.9292,10.0668,29.1526666667,12.0608,17.1227333333,13.6961333333
600.87,9.92560000001,30.4490666667,11.0646666667,30.6139333333,7.9714,10.1196,29.1677333333,12.1216666667,17.1866,13.7501333333
601.21,9.89286666666,30.4069333333,11.0326666667,30.5428666667,7.9454,10.0964,29.0901333333,12.0456666667,17.1642,13.7626
601.54,9.88266666667,30.3861333333,11.0311333333,30.517,7.94233333333,10.0871333333,29.0712666667,12.0363333333,17.1447333333,13.7498666667
601.88,9.89833333334,30.4174666667,11.0107333333,30.4973333333,7.94013333333,10.0619666667,29.0679333333,12.0324666667,17.1542666667,13.7778
602.21,9.88340000001,30.4125333333,10.9862666667,30.4466,7.93826666667,10.0369666667,29.0366666667,12.0158666667,17.1211333333,13.7351333333
602.55,9.83840000001,30.3480666667,10.9255333333,30.3986666667,7.8642,9.94366666667,28.961,11.9452,17.0575333333,13.6652
602.88,9.83933333334,30.3727333333,10.9182666667,30.4181333333,7.88093333333,9.96153333333,28.9725333333,11.9486,17.0624,13.6756666667
