wavelength,Back_DigLafm,Belly_DigLafm,Breast_DigLafm,Crissum_DigLafm,Crown_DigLafm,DorTail_DigLafm,Patch10_DigLafm,Rump_DigLafm,Throat_DigLafm,WingTip_DigLafm
515.52,6.3936,6.81993333333,5.83133333333,5.77473333333,4.73628571429,6.4713,18.3056,6.52906666667,5.45573333333,7.31966666667
515.87,6.40543333333,6.8046,5.81446666667,5.763,4.71436190476,6.46316296296,18.2687333333,6.51286666667,5.44473333333,7.30766666667
516.21,6.40993333333,6.80933333333,5.79986666667,5.76673333333,4.70771428571,6.47325185185,18.2478666667,6.5178,5.4452,7.32886666667
516.56,6.40766666667,6.82266666667,5.79746666667,5.77833333334,4.71101904762,6.47514444444,18.2090666666,6.51466666667,5.4594,7.32673333333
516.91,6.39736666667,6.81593333333,5.7962,5.76273333333,4.69579047619,6.47417037037,18.2017333333,6.51673333333,5.454,7.327
517.25,6.3897,6.8079,5.783,5.7526,4.67963809524,6.45678888889,18.1713333333,6.50673333333,5.44473333333,7.3154
517.60,6.36973333333,6.8065,5.7714,5.7324,4.66605714286,6.44637777778,18.1541333334,6.4932,5.4218,7.28
517.95,6.3955,6.82143333333,5.7804,5.75666666667,4.68334285714,6.46415185185,18.1716,6.51046666667,5.4262,7.3098
518.29,6.44363333333,6.86223333333,5.80926666667,5.79433333333,4.71451428572,6.47819259259,18.1767333333,6.54686666667,5.45186666667,7.35546666667
518.64,6.44346666667,6.8559,5.80533333333,5.79613333333,4.7055047619,6.48192962963,18.1526,6.5386,5.4384,7.34286666667
518.99,6.42043333333,6.82943333333,5.77553333333,5.77806666667,4.69057142857,6.46822962963,18.1116,6.5198,5.41526666667,7.31746666667
519.33,6.42573333333,6.8186,5.76426666667,5.78293333333,4.69074285714,6.45207777778,18.1045333333,6.52073333333,5.4016,7.31686666667
519.68,6.4304,6.83326666667,5.772,5.7968,4.71177142857,6.46319259259,18.1124666667,6.533,5.41706666667,7.33406666667
520.02,6.4645,6.87563333334,5.813,5.84186666667,4.75289523809,6.48746296296,18.1558,6.56766666667,5.46026666667,7.37113333333
520.37,6.47316666666,6.88016666667,5.822,5.8456,4.76698095238,6.48857037037,18.1648,6.5748,5.4574,7.37453333333
520.72,6.45556666667,6.86423333333,5.7932,5.84093333333,4.75818095238,6.46604814815,18.1218,6.55733333333,5.4444,7.3512
521.06,6.45946666667,6.8856,5.80613333333,5.84553333333,4.7803047619,6.48061481481,18.1216666667,6.56206666667,5.45086666667,7.3558
521.41,6.4749,6.90523333333,5.81166666667,5.86066666667,4.7922,6.49789259259,18.1109333333,6.5606,5.46733333333,7.38106666667
521.75,6.4589,6.89056666667,5.8034,5.84453333333,4.77951428571,6.4717962963,18.0745333333,6.54273333333,5.46086666666,7.36106666667
522.10,6.43273333333,6.87393333333,5.77906666667,5.8222,4.77609523809,6.46155925926,18.0665333333,6.5156,5.45393333333,7.34226666667
522.45,6.4628,6.9075,5.811,5.85173333333,4.80152380952,6.49136296296,18.0728,6.54906666666,5.4808,7.3818
522.79,6.44186666667,6.90046666667,5.80453333333,5.84266666667,4.791,6.4784,18.0537333334,6.53873333333,5.4726,7.37026666667
523.14,6.4453,6.91213333333,5.8296,5.8534,4.79903809524,6.49453333333,18.0356,6.54006666667,5.48266666667,7.38993333333
523.48,6.44803333333,6.93053333333,5.85353333333,5.85086666667,4.79852380952,6.49875555556,18.0406,6.54933333333,5.4914,7.3836
523.83,6.42016666667,6.9004,5.81266666666,5.81526666667,4.76854285714,6.47513703704,18.0022,6.52506666667,5.4438,7.34713333333
524.17,6.3909,6.88046666667,5.79386666667,5.78886666667,4.73745714286,6.44704814815,17.9702666667,6.498,5.42206666667,7.345
524.52,6.41733333333,6.92033333333,5.83293333333,5.814,4.77942857143,6.4908,18.0091333333,6.52566666667,5.46286666667,7.37926666667
524.87,6.44303333333,6.93103333333,5.856,5.83493333333,4.79660952381,6.51740740741,18.0195333333,6.5542,5.4764,7.407
525.21,6.45773333333,6.93703333333,5.85906666667,5.8444,4.80055238095,6.50892962963,18.0198666667,6.5768,5.48633333333,7.41653333333
525.56,6.47266666667,6.9493,5.86873333333,5.85893333333,4.8104952381,6.53124074074,18.026,6.59926666666,5.49706666667,7.44173333333
525.90,6.47373333333,6.941,5.8652,5.8608,4.79267619048,6.52871481481,17.9897333333,6.59093333333,5.49553333333,7.44226666667
526.25,6.4514,6.91736666667,5.83773333333,5.83126666667,4.76338095238,6.49953703704,17.9591333333,6.572,5.48166666667,7.41526666667
526.59,6.4499,6.91603333333,5.84233333333,5.82906666667,4.75441904762,6.49999629629,17.9556,6.57533333333,5.48466666667,7.41653333333
526.94,6.44403333333,6.92156666667,5.84273333333,5.82326666667,4.74110476191,6.50796666667,17.95,6.57446666667,5.48073333333,7.4056
527.28,6.43726666667,6.91686666667,5.8404,5.8332,4.74137142857,6.51142222222,17.9284666667,6.56953333333,5.47853333333,7.41426666667
527.63,6.44126666667,6.92283333333,5.85346666667,5.8456,4.74576190476,6.51757777778,17.9208,6.5756,5.49166666667,7.41453333334
527.97,6.44753333333,6.9242,5.85513333333,5.84953333333,4.75671428571,6.53033333333,17.9197333333,6.58146666667,5.49553333333,7.42093333333
528.32,6.4446,6.92346666667,5.8522,5.84346666667,4.74672380952,6.51405185185,17.8974,6.57333333333,5.4802,7.41
528.66,6.43683333333,6.9113,5.83306666667,5.8342,4.72752380952,6.49985185185,17.8703333333,6.55753333333,5.47313333333,7.39906666667
529.01,6.43373333333,6.91083333333,5.834,5.84246666667,4.73002857143,6.50887037037,17.867,6.55146666667,5.47426666666,7.40173333333
529.35,6.42856666667,6.90963333333,5.83786666667,5.84373333334,4.72982857143,6.50134444444,17.8598,6.53906666667,5.46866666667,7.39726666667
529.70,6.43063333333,6.92386666667,5.84406666666,5.8476,4.74378095238,6.51007407407,17.8688,6.5436,5.4782,7.4016
530.04,6.45043333333,6.9476,5.86733333333,5.8756,4.76931428571,6.53145925926,17.8798,6.55826666667,5.4926,7.4236
530.39,6.44566666666,6.945,5.86066666667,5.87573333333,4.76944761905,6.52624814815,17.8504666667,6.54586666667,5.4888,7.41533333333
530.73,6.43393333333,6.92503333333,5.8454,5.8704,4.76632380952,6.50554444444,17.8082666667,6.52806666667,5.48213333333,7.40706666667
531.08,6.44736666667,6.93676666666,5.8446,5.87453333333,4.76555238095,6.51031851852,17.7963333333,6.52686666667,5.48653333333,7.40473333333
531.42,6.43883333333,6.9397,5.83786666667,5.86226666666,4.75836190476,6.50832222222,17.7817333333,6.513,5.47786666667,7.40433333333
531.77,6.45153333333,6.95576666667,5.84806666667,5.8828,4.75978095238,6.51475925926,17.7843333333,6.51933333333,5.49466666666,7.4156
532.11,6.4591,6.959,5.8534,5.89326666667,4.76006666667,6.52308148148,17.7776,6.5264,5.50053333333,7.4204
532.46,6.4611,6.9723,5.86866666667,5.9084,4.77705714286,6.53731851852,17.7828666667,6.5324,5.51186666667,7.43153333333
532.80,6.4649,6.97543333333,5.86346666667,5.90673333333,4.77324761905,6.53469259259,17.7482,6.53246666667,5.50986666667,7.42433333333
533.15,6.47426666667,6.9914,5.87446666667,5.91633333333,4.78424761905,6.55263703704,17.7421333333,6.55286666667,5.52126666667,7.42433333333
533.49,6.47233333333,6.97933333333,5.8824,5.90653333333,4.7730952381,6.542,17.7270666666,6.5622,5.51026666667,7.425
533.84,6.44303333333,6.95623333333,5.86346666667,5.88413333333,4.74543809524,6.5113,17.6855333333,6.53873333333,5.487,7.39446666666
534.18,6.4613,6.97163333333,5.88606666667,5.90406666667,4.75940952381,6.5239037037,17.6974,6.55973333333,5.5008,7.40813333333
534.52,6.48043333333,6.9943,5.89866666667,5.92413333333,4.77627619048,6.54038518518,17.7159333334,6.58373333333,5.51306666667,7.42906666667
534.87,6.47033333333,6.9811,5.8944,5.9176,4.77917142857,6.52917037037,17.702,6.5792,5.50446666667,7.42133333333
535.21,6.45963333333,6.95173333333,5.87846666667,5.90133333333,4.76595238095,6.50021111111,17.668,6.5698,5.4926,7.41406666667
535.56,6.4362,6.92636666667,5.86306666667,5.88053333333,4.75078095238,6.47754444445,17.6278666667,6.55973333333,5.47913333333,7.39973333333
535.90,6.41906666667,6.90783333333,5.85826666667,5.87066666667,4.74603809524,6.4713962963,17.6100666667,6.54553333333,5.48346666667,7.3972
536.25,6.40286666666,6.8951,5.84113333333,5.84833333333,4.73130476191,6.45319259259,17.5921333333,6.5306,5.45606666667,7.3788
536.59,6.39403333333,6.89736666667,5.85546666667,5.84106666667,4.73955238095,6.46274444445,17.6079333333,6.5324,5.46046666667,7.39266666667
536.93,6.3674,6.8761,5.8246,5.82686666667,4.72140952381,6.44824444445,17.5789333333,6.5054,5.45453333333,7.3926
537.28,6.35766666667,6.86883333333,5.80266666667,5.8318,4.71391428572,6.44112962963,17.5417333333,6.47913333333,5.44446666667,7.37006666667
537.62,6.3612,6.8628,5.79966666666,5.83813333333,4.72253333333,6.45882962963,17.544,6.48433333333,5.4528,7.38386666667
537.97,6.37643333333,6.88023333333,5.82166666667,5.85786666667,4.75254285714,6.48494814815,17.55,6.51033333333,5.4746,7.41186666667
538.31,6.4111,6.9192,5.85806666667,5.90193333333,4.7876,6.53098518519,17.5906,6.54593333333,5.52006666667,7.4432
538.65,6.41126666667,6.92103333333,5.86473333333,5.90273333333,4.79286666667,6.53986296296,17.5665333333,6.54206666667,5.53233333333,7.4534
539.00,6.44233333333,6.96233333333,5.8892,5.9486,4.82491428572,6.57545185185,17.5862666667,6.57026666667,5.56053333334,7.47406666667
539.34,6.44983333333,6.96913333333,5.8814,5.93873333333,4.81951428572,6.58236666667,17.5579333334,6.56486666667,5.54753333333,7.4632
539.69,6.46733333333,6.98163333333,5.8874,5.96426666667,4.83212380952,6.59563333333,17.5584666667,6.5812,5.55073333333,7.48113333333
540.03,6.4692,6.97636666667,5.89973333333,5.97453333333,4.82896190476,6.59307777778,17.5628666667,6.58826666667,5.56533333333,7.47433333333
540.37,6.44283333333,6.9659,5.88353333333,5.9718,4.80639047619,6.57893703704,17.5396666667,6.5738,5.55513333333,7.44013333333
540.72,6.45863333333,6.97163333333,5.89286666667,5.9766,4.80710476191,6.57842592593,17.5423333333,6.584,5.5588,7.4456
541.06,6.4657,6.96446666667,5.90513333333,5.987,4.82320952381,6.58338518519,17.551,6.59133333333,5.5666,7.4676
541.40,6.45276666667,6.9523,5.88373333333,5.96893333333,4.81248571428,6.56165925926,17.5252,6.57766666667,5.5484,7.45313333333
541.75,6.44266666667,6.9472,5.86473333333,5.96213333333,4.80332380952,6.54538888889,17.515,6.56133333333,5.53666666666,7.43226666667
542.09,6.3953,6.8989,5.8216,5.91846666667,4.76497142857,6.50414814815,17.4474666667,6.51153333333,5.48633333333,7.3794
542.43,6.38573333333,6.88943333333,5.81346666667,5.9144,4.7640952381,6.49548148148,17.4412666667,6.51626666666,5.4778,7.36853333333
542.78,6.38156666666,6.88443333333,5.81393333333,5.90313333333,4.77002857143,6.5045037037,17.4261333333,6.513,5.48033333333,7.3648
543.12,6.38013333333,6.88933333333,5.82346666667,5.91993333333,4.78796190476,6.49723703704,17.4278666667,6.51793333333,5.48766666667,7.3782
543.46,6.37086666667,6.87603333333,5.8138,5.9128,4.7762952381,6.49113333333,17.4026,6.5126,5.4832,7.36226666667
543.81,6.35246666667,6.8635,5.79766666667,5.9024,4.77141904762,6.4750962963,17.3498666667,6.48833333333,5.4632,7.34533333333
544.15,6.39156666667,6.86656666667,5.8256,5.93273333333,4.81465714286,6.49808888889,17.3522,6.50893333333,5.49093333333,7.39693333333
544.49,6.37783333333,6.84133333333,5.81213333333,5.91553333333,4.81511428571,6.49336666667,17.3467333333,6.4912,5.48066666667,7.3726
544.84,6.4084,6.89286666667,5.8442,5.94886666666,4.85074285714,6.54003703704,17.371,6.52466666667,5.5246,7.39393333333
545.18,6.4357,6.92656666667,5.87933333334,5.9876,4.88235238095,6.58476666666,17.3901333333,6.54646666667,5.5594,7.41786666667
545.52,6.45853333333,6.93273333333,5.89833333333,6.01106666667,4.90274285714,6.61641851852,17.398,6.5534,5.5726,7.4538
545.87,6.5111,6.97946666667,5.9436,6.041,4.93954285714,6.65584444444,17.4435333333,6.58833333333,5.62953333333,7.50573333334
546.21,6.54536666667,7.00156666667,5.96766666667,6.07893333333,4.97113333333,6.69931851852,17.4581333334,6.61813333334,5.66286666667,7.54006666667
546.55,6.56836666667,7.01273333333,5.9926,6.12773333334,4.99226666667,6.72065555555,17.4771333333,6.6474,5.6806,7.57126666667
546.90,6.63513333333,7.0636,6.05193333333,6.19306666667,5.04599047619,6.79344074074,17.5332666667,6.70866666667,5.73413333333,7.62633333333
547.24,6.65043333333,7.07886666667,6.05926666667,6.20626666667,5.06814285714,6.81152592593,17.5332,6.71953333333,5.7428,7.63033333333
547.58,6.69946666667,7.1243,6.0948,6.2506,5.1106952381,6.85964074074,17.5623333333,6.77566666667,5.803,7.67413333333
547.92,6.73083333333,7.17486666667,6.1288,6.2702,5.12481904762,6.89145555556,17.6017333333,6.81926666667,5.8278,7.6836
548.27,6.77743333333,7.23523333333,6.1702,6.33093333333,5.15687619048,6.94237037037,17.6062666667,6.8674,5.8678,7.73826666666
548.61,6.7771,7.223,6.14953333333,6.32286666667,5.14052380952,6.91370740741,17.5793333333,6.85,5.84686666667,7.73626666667
548.95,6.79926666667,7.22723333333,6.1614,6.3216,5.15942857143,6.9221037037,17.5658,6.87246666667,5.85853333333,7.76153333333
549.29,6.8054,7.24606666667,6.1724,6.31966666667,5.16388571429,6.93761481481,17.5427333333,6.8896,5.88093333333,7.75826666667
549.64,6.83973333333,7.27673333333,6.206,6.3554,5.19494285714,6.98514074074,17.5851333333,6.94506666667,5.89873333333,7.80126666667
549.98,6.89016666666,7.32583333333,6.2512,6.38273333333,5.2260952381,7.01694444445,17.6312,6.98993333333,5.93673333333,7.84293333333
550.32,6.8772,7.32933333333,6.2328,6.3344,5.20287619048,7.01135185185,17.6024,6.95486666667,5.929,7.83153333333
550.66,6.8049,7.24943333333,6.14806666667,6.2322,5.12019047619,6.94154444444,17.5212,6.88386666666,5.8622,7.7518
551.01,6.81896666667,7.27556666667,6.1796,6.2476,5.13458095238,6.96595185185,17.5642666667,6.91206666666,5.8962,7.79026666667
551.35,6.8353,7.28466666667,6.1834,6.242,5.1299047619,6.97281851852,17.5654,6.89386666667,5.88173333333,7.8004
551.69,6.78383333333,7.23246666667,6.1258,6.18913333333,5.07281904762,6.91663703704,17.4911333333,6.82673333333,5.8478,7.7646
552.03,6.7386,7.17826666667,6.08553333333,6.13726666667,5.02744761904,6.8702,17.4318,6.77966666667,5.79873333333,7.729
552.38,6.64153333333,7.1001,6.015,6.05126666667,4.94219047619,6.80391111111,17.3415333333,6.69313333333,5.72186666667,7.64466666666
552.72,6.62806666667,7.09143333333,6.007,6.04713333333,4.92276190476,6.7820037037,17.3244666667,6.6666,5.7174,7.63653333333
553.06,6.7074,7.14966666667,6.06946666667,6.1094,4.98899047619,6.83828518519,17.394,6.7372,5.7822,7.71513333333
553.40,6.63676666667,7.09736666667,5.99653333333,6.04846666667,4.92775238095,6.76591851852,17.31,6.6566,5.71653333333,7.6502
553.74,6.5812,7.05146666667,5.95246666667,5.99353333334,4.8792,6.71222222222,17.2407333333,6.58366666667,5.665,7.6146
554.09,6.60593333333,7.0407,5.94746666667,5.99786666667,4.86355238095,6.69454814815,17.2179333333,6.5734,5.67373333333,7.621
554.43,6.6542,7.07803333333,5.9976,6.07726666667,4.90014285714,6.74317037037,17.2512,6.60746666667,5.72533333333,7.669
554.77,6.68306666667,7.1021,6.0294,6.085,4.90981904762,6.76563333333,17.2254,6.60293333333,5.73893333333,7.68826666666
555.11,6.7219,7.14136666667,6.06406666666,6.1164,4.95433333333,6.80307777778,17.2496666667,6.64993333333,5.78853333333,7.74353333333
555.45,6.8021,7.1998,6.13653333333,6.17793333333,5.05102857143,6.89320740741,17.3258666667,6.72593333333,5.86133333333,7.85233333333
555.80,6.8598,7.2674,6.213,6.23866666667,5.11261904762,6.93881111111,17.4054,6.77913333333,5.91693333334,7.92553333333
556.14,6.97063333333,7.35353333333,6.3076,6.32513333333,5.21638095238,7.0416,17.485,6.87833333333,6.01206666667,8.02846666667
556.48,7.03206666667,7.40193333333,6.36,6.37706666667,5.26603809524,7.1237,17.5407333333,6.9566,6.063,8.0758
556.82,6.98873333333,7.38006666667,6.32933333333,6.33053333333,5.22126666667,7.08827407407,17.5138666667,6.9066,6.0232,8.0336
557.16,7.03736666667,7.41783333333,6.3772,6.36853333333,5.27906666667,7.13493333333,17.5545333333,6.9648,6.085,8.0798
557.50,7.06083333333,7.44166666667,6.38513333333,6.41133333333,5.30846666667,7.17834814815,17.5698666667,7.002,6.11306666667,8.11126666667
557.85,7.07016666667,7.51576666667,6.43193333333,6.4644,5.37746666667,7.22776666667,17.6301333334,7.06073333333,6.13553333333,8.17466666667
558.19,7.08476666667,7.555,6.43106666667,6.46046666667,5.40638095238,7.22532592593,17.6400666667,7.07206666667,6.14893333333,8.18486666667
558.53,7.0846,7.55413333333,6.4152,6.46426666667,5.41500952381,7.21631111111,17.6357333333,7.054,6.14773333333,8.19513333333
558.87,7.08063333333,7.53703333333,6.39946666667,6.45466666667,5.40224761905,7.19260370371,17.6186666667,7.0274,6.12606666667,8.1742
559.21,7.07023333333,7.50243333333,6.365,6.45126666667,5.36856190476,7.15603703704,17.5676,7.00293333333,6.0784,8.12126666667
559.55,7.0579,7.45816666667,6.302,6.41966666667,5.3354952381,7.12701481482,17.5115333333,6.9784,6.04113333333,8.09266666667
559.89,7.03223333333,7.43903333333,6.27173333333,6.39906666667,5.30238095238,7.10467777778,17.4729333333,6.96006666667,6.00213333333,8.04886666667
560.23,6.9968,7.42626666667,6.25733333333,6.36733333333,5.27891428571,7.06177407407,17.4255333333,6.91853333333,5.9844,8.03073333333
560.58,7.0017,7.4416,6.24033333333,6.37473333333,5.26940952381,7.07854814815,17.3826666667,6.91553333333,5.98566666667,8.04326666667
560.92,6.9929,7.4232,6.23146666667,6.37493333333,5.24197142857,7.06156296296,17.3585333333,6.90546666666,5.97226666667,8.03033333333
561.26,7.00046666667,7.42993333333,6.2234,6.35773333334,5.22713333333,7.04108888889,17.3622666667,6.90273333333,5.97146666667,8.04193333333
561.60,7.01846666667,7.42963333333,6.2088,6.34173333333,5.20126666667,7.0314,17.3303333333,6.8932,5.9848,8.02326666667
561.94,6.98606666667,7.3859,6.20226666667,6.31633333333,5.16494285714,7.01868518518,17.2910666667,6.8706,5.97053333333,7.9952
562.28,6.91896666667,7.3296,6.1432,6.2432,5.10856190476,6.95346666667,17.2306666667,6.82493333333,5.90746666667,7.9298
562.62,6.91206666667,7.34676666667,6.17706666667,6.23526666667,5.10741904762,6.96355555556,17.2261333333,6.8574,5.89126666667,7.908
562.96,6.91653333333,7.38186666667,6.2168,6.23193333333,5.10549523809,6.96261481482,17.2260666667,6.88293333334,5.9234,7.9066
563.30,6.9189,7.42073333333,6.27346666667,6.24393333333,5.13643809524,6.99356666667,17.2552666667,6.91953333333,5.9862,7.9288
563.64,6.93296666667,7.426,6.28313333333,6.2504,5.14956190476,6.98968148148,17.2669333333,6.9208,6.01546666667,7.965
563.99,6.93173333333,7.43703333333,6.2794,6.24686666667,5.13674285714,6.96885185185,17.2798,6.9338,6.0138,7.97966666667
564.33,6.8891,7.37933333333,6.2524,6.19313333333,5.09041904762,6.90734814815,17.2618,6.90606666667,5.972,7.91626666667
564.67,6.90296666667,7.41113333333,6.27373333333,6.20326666667,5.12594285714,6.9158037037,17.2257333333,6.91966666667,5.98633333333,7.94513333333
565.01,6.89443333333,7.42363333333,6.28713333333,6.22226666667,5.1229047619,6.90847407407,17.2092666667,6.93313333333,5.98766666667,7.92786666667
565.35,6.89063333333,7.4259,6.30733333333,6.22653333333,5.12121904762,6.91079259259,17.1833333333,6.9424,5.98513333333,7.91513333333
565.69,6.9575,7.51143333333,6.35706666667,6.29206666667,5.19218095238,6.96281481481,17.2437333333,7.01093333334,6.03693333333,7.989
566.03,7.03526666667,7.58473333333,6.44486666667,6.38566666667,5.26064761905,7.03225555555,17.3015333333,7.1004,6.1016,8.05406666667
566.37,7.04156666667,7.59003333333,6.43866666667,6.40986666667,5.27331428571,7.04497407407,17.3171333333,7.11686666667,6.13473333333,8.10973333333
566.71,7.06706666667,7.61956666667,6.44866666667,6.45093333333,5.31118095238,7.0798962963,17.3374,7.13346666667,6.14926666667,8.14633333333
567.05,7.06256666667,7.6126,6.43546666667,6.4442,5.30571428571,7.04856296296,17.3261333334,7.12906666667,6.12173333333,8.1314
567.39,7.0559,7.61943333333,6.4524,6.45866666667,5.29556190476,7.04041851852,17.3197333333,7.1382,6.10106666667,8.12873333333
567.73,7.04996666666,7.61176666667,6.4592,6.478,5.28925714286,7.06056296296,17.3122,7.13093333333,6.0862,8.1164
568.07,7.08413333333,7.6321,6.484,6.52533333333,5.32221904762,7.1022962963,17.3182666667,7.153,6.1058,8.163
568.41,7.0901,7.63496666667,6.47413333333,6.5424,5.30219047619,7.10921111111,17.3209333333,7.1394,6.08186666666,8.16706666667
568.75,7.10213333333,7.63383333333,6.47746666667,6.53673333333,5.30264761905,7.1302962963,17.3334,7.14126666667,6.09073333333,8.16626666667
569.09,7.14156666667,7.66646666667,6.52053333333,6.58286666667,5.34306666667,7.17573333333,17.3804,7.18026666667,6.12806666667,8.2188
569.43,7.11593333333,7.6307,6.51373333333,6.54973333333,5.30360952381,7.15146296296,17.3488,7.1678,6.1034,8.19866666667
569.77,7.0603,7.58456666667,6.4592,6.49373333333,5.25617142857,7.08825555555,17.3026666667,7.1098,6.03933333333,8.16246666667
570.11,7.00473333333,7.5436,6.4054,6.43286666667,5.20367619048,7.03158518518,17.2367333333,7.04573333333,5.9828,8.0892
570.45,6.96186666667,7.5062,6.36366666667,6.38993333334,5.14021904762,6.97137777778,17.179,7.00746666667,5.93773333333,8.04953333333
570.79,6.95463333333,7.48363333333,6.33813333333,6.36506666667,5.09071428571,6.94995185185,17.1356666667,6.97026666667,5.91253333333,8.0428
571.13,6.93996666667,7.47453333333,6.31806666667,6.36466666667,5.07639047619,6.96551481481,17.1226,6.97893333333,5.9256,8.0432
571.47,6.99036666667,7.51376666667,6.34506666667,6.38973333333,5.11483809524,6.97292962963,17.1426666667,7.00606666666,5.96246666667,8.09813333333
571.81,6.97823333333,7.53116666667,6.35153333333,6.3878,5.13576190476,6.96403333333,17.1189333333,7.0104,5.96533333333,8.0986
572.15,6.98516666667,7.52793333333,6.36253333333,6.37706666667,5.13893333333,6.96851851852,17.1386,7.0174,5.9698,8.101
572.49,6.9897,7.5092,6.3464,6.36546666667,5.13499047619,6.94533333333,17.0976,6.9842,5.9394,8.094
572.83,6.95976666667,7.4621,6.31053333333,6.3348,5.10119047619,6.9013037037,17.0626,6.9498,5.89306666667,8.06253333333
573.17,6.9297,7.4184,6.2636,6.321,5.07174285714,6.87304444445,17.0136666667,6.9034,5.86066666667,8.0116
573.51,6.9365,7.43226666667,6.26666666667,6.32646666667,5.06706666667,6.88315925926,17.0140666667,6.90833333333,5.89893333333,8.03313333333
573.85,6.98883333333,7.4863,6.316,6.39546666667,5.11656190476,6.94487777778,17.0736,6.9706,5.94746666667,8.10693333333
574.19,7.00803333333,7.47796666667,6.32253333333,6.417,5.13057142857,6.97817777778,17.0950666667,6.98506666667,5.9542,8.1178
574.53,7.06263333333,7.54473333333,6.38466666667,6.48933333334,5.22653333333,7.06052592593,17.1522666667,7.0558,6.01593333333,8.16973333333
574.87,7.0925,7.58526666667,6.4294,6.5004,5.26841904762,7.07211111111,17.1760666667,7.088,6.02706666667,8.2116
575.21,7.0612,7.56056666667,6.40326666667,6.4848,5.25335238095,7.06622222222,17.1301333333,7.07153333333,6.0162,8.17506666667
575.55,7.0653,7.55936666667,6.39886666667,6.5028,5.23708571429,7.08295185185,17.0982666667,7.08933333333,6.01426666667,8.17893333333
575.89,7.0716,7.58023333333,6.41453333333,6.51573333333,5.25600952381,7.08384444444,17.0664666667,7.12526666667,6.05046666667,8.19873333333
576.22,7.08476666667,7.6029,6.46693333333,6.55486666667,5.27220952381,7.11334444445,17.0921333333,7.18413333333,6.09913333333,8.2376
576.56,7.0668,7.59726666667,6.47153333333,6.534,5.27015238095,7.10553703704,17.0676666667,7.19626666667,6.08293333333,8.23473333333
576.90,7.15753333333,7.70416666667,6.578,6.63546666667,5.36197142857,7.18961851852,17.1517333333,7.31586666667,6.17946666667,8.35746666667
577.24,7.2515,7.77203333333,6.6554,6.72373333333,5.44265714286,7.26387777778,17.1963333333,7.40846666667,6.23613333333,8.42393333333
577.58,7.26496666667,7.75223333333,6.66246666667,6.74046666667,5.4456,7.26043703704,17.1783333333,7.40893333333,6.23213333333,8.41853333334
577.92,7.24626666667,7.7599,6.6628,6.70553333333,5.45712380952,7.22866666667,17.1631333333,7.4176,6.2376,8.40013333333
578.26,7.21683333333,7.73066666667,6.63833333333,6.69146666667,5.39336190476,7.19930740741,17.1310666667,7.38813333333,6.215,8.40193333333
578.60,7.23413333333,7.7241,6.60633333333,6.7014,5.39088571429,7.1925,17.1001333333,7.37293333333,6.20066666667,8.3824
578.94,7.2308,7.72576666667,6.60613333333,6.7174,5.38579047619,7.20728148148,17.0975333334,7.39786666667,6.18686666667,8.38206666667
579.28,7.2759,7.7584,6.65333333333,6.73313333333,5.39252380952,7.22484074074,17.1490666667,7.43946666667,6.21386666667,8.4424
579.61,7.2953,7.78266666667,6.67193333333,6.75893333333,5.40409523809,7.2623,17.1755333333,7.4622,6.2186,8.45226666667
579.95,7.31496666667,7.8289,6.67753333333,6.79393333333,5.40792380952,7.29541851852,17.1924666667,7.482,6.22386666667,8.4686
580.29,7.39233333333,7.9029,6.70593333333,6.89133333333,5.47320952381,7.38726666667,17.2634,7.5584,6.3178,8.55593333333
580.63,7.31386666667,7.83533333333,6.6238,6.80566666666,5.39276190476,7.3509962963,17.1958,7.46593333333,6.2314,8.47226666667
580.97,7.23196666666,7.77936666666,6.561,6.727,5.32636190476,7.30271851852,17.1266,7.40153333333,6.17993333333,8.39326666667
581.31,7.2355,7.81763333333,6.59053333333,6.7444,5.34260952381,7.33412592593,17.1456,7.46326666667,6.22033333333,8.4114
581.65,7.2641,7.83663333333,6.6104,6.779,5.34075238095,7.38098888889,17.134,7.46213333333,6.2112,8.4604
581.98,7.22663333333,7.78446666667,6.53866666667,6.74086666667,5.3211047619,7.34282962963,17.0663333333,7.4418,6.1522,8.42426666667
582.32,7.21826666667,7.7896,6.55733333333,6.74353333333,5.3147047619,7.37897777778,17.0636666667,7.46926666667,6.17386666667,8.43013333333
582.66,7.22083333333,7.7741,6.5542,6.71786666667,5.33380952381,7.38617037037,17.0312,7.46593333333,6.17993333333,8.41326666667
583.00,7.1862,7.7491,6.5298,6.6704,5.33235238095,7.35214814815,17.0216666667,7.4492,6.17,8.3688
583.34,7.1698,7.73766666667,6.53213333333,6.68053333333,5.33984761905,7.35005185185,17.0231333333,7.4526,6.1818,8.36286666667
583.68,7.16883333333,7.72293333333,6.52313333333,6.6688,5.35046666667,7.35662592593,16.9839333333,7.4476,6.176,8.3646
584.01,7.10213333333,7.63773333333,6.4546,6.55806666667,5.27228571429,7.26895925926,16.873,7.36746666667,6.06573333334,8.2494
584.35,7.0069,7.56543333333,6.35513333333,6.4374,5.18671428571,7.1515962963,16.7514,7.27046666667,5.95753333333,8.14966666667
584.69,6.98363333333,7.51193333333,6.30053333333,6.42566666667,5.16633333333,7.12055185185,16.7226666667,7.235,5.92306666667,8.152
585.03,6.96756666667,7.48336666667,6.26773333333,6.38793333333,5.13371428572,7.09187777778,16.6592,7.1856,5.87106666667,8.1238
