wavelength,Back_DigVenf,Belly_DigVenf,Breast_DigVenf,Crissum_DigVenf,Crown_DigVenf,DorTail_DigVenf,Patch10_DigVenf,Rump_DigVenf,Throat_DigVenf,WingTip_DigVenf
409.70,14.0928333333,12.4816363636,9.49916666666,7.5325,13.0733333333,6.97391666666,24.9615,8.99716666666,9.73333333334,9.87683333335
410.06,14.111,12.4801363637,9.47416666666,7.53466666667,13.0875,6.92725,24.9786666666,9.01466666667,9.775,9.89033333334
410.42,14.1156666667,12.4557272727,9.50616666666,7.51333333333,13.0990833333,6.87825,24.986,8.99783333334,9.72883333334,9.85666666669
410.77,14.1363333333,12.4437424243,9.48833333333,7.51616666667,13.1070833334,6.82758333334,25.012,9.00966666667,9.73633333334,9.81316666665
411.13,14.1478333333,12.4810606061,9.50866666667,7.508,13.1046666667,6.8195,25.0788333333,9.039,9.75866666667,9.7785
411.49,14.1836666666,12.4811515151,9.54766666667,7.53233333333,13.11825,6.83141666666,25.1076666666,9.0495,9.75766666666,9.76583333333
411.85,14.2008333334,12.5257575757,9.59716666667,7.54166666667,13.177,6.8395,25.1428333333,9.06983333333,9.80166666666,9.75933333334
412.21,14.2731666667,12.5984393939,9.61766666667,7.6185,13.2401666667,6.84708333334,25.2168333333,9.10266666666,9.899,9.79916666667
412.57,14.2916666667,12.6304848485,9.6075,7.65116666667,13.2513333333,6.83816666666,25.2523333334,9.0965,9.9125,9.81283333331
412.92,14.2421666667,12.5772121212,9.51683333334,7.64133333333,13.2221666667,6.78333333334,25.2725,9.018,9.843,9.73766666666
413.28,14.287,12.6374242424,9.51666666666,7.74583333333,13.292,6.83683333333,25.3591666666,9.076,9.876,9.759
413.64,14.2346666666,12.6375454546,9.52183333333,7.75916666667,13.23925,6.80241666666,25.381,9.03316666667,9.8875,9.72166666665
414.00,14.3288333333,12.6982424243,9.573,7.8095,13.289,6.86925,25.4766666666,9.0475,9.96483333335,9.75416666669
414.36,14.3108333334,12.6841363637,9.54933333333,7.7995,13.2320833334,6.86166666667,25.4625,9.015,9.92516666666,9.74383333335
414.72,14.2885,12.6599545454,9.54816666667,7.8015,13.1955833334,6.88,25.4275,8.9695,9.905,9.75066666667
415.07,14.2856666667,12.677409091,9.5785,7.85033333334,13.1954166667,6.84466666667,25.4423333333,8.96233333333,9.96716666666,9.78616666669
415.43,14.3175,12.7072121212,9.53516666666,7.89516666667,13.2295833333,6.89116666666,25.5258333334,8.9955,10.0681666667,9.82516666668
415.79,14.3393333333,12.7156363637,9.60616666667,7.91533333333,13.2485833333,6.89791666667,25.5645,9.027,10.024,9.84266666669
416.15,14.3206666667,12.6902878787,9.592,7.87516666666,13.1931666667,6.92741666666,25.4983333333,9.0135,9.9575,9.82349999998
416.51,14.318,12.7292878788,9.60366666666,7.90533333333,13.2045833333,6.95866666666,25.5153333333,9.00616666666,10.001,9.83049999999
416.86,14.3826666667,12.8643030303,9.73016666666,7.99683333333,13.2261666667,7.05633333334,25.5256666667,9.11866666667,10.068,9.91683333335
417.22,14.3481666667,12.8565151515,9.76083333334,7.9385,13.1421666667,7.01366666667,25.4828333334,9.05633333334,9.99483333333,9.90416666665
417.58,14.36,12.8648333333,9.78633333334,7.9025,13.1295833334,7.01308333334,25.4695,9.07483333334,9.997,9.9
417.94,14.3391666667,12.8504393939,9.79133333334,7.9035,13.104,6.97508333334,25.4368333334,9.05283333334,9.9355,9.87666666666
418.29,14.408,12.8799090909,9.817,7.938,13.15325,7.00958333333,25.4948333333,9.08983333334,9.95716666666,9.937
418.65,14.4265,12.9171515151,9.83866666666,7.97016666667,13.1678333333,7.04416666667,25.498,9.14666666667,9.96233333333,9.98083333333
419.01,14.4295,12.9000151515,9.87533333333,7.95433333334,13.1595833333,7.04466666666,25.4888333334,9.1295,9.90716666667,9.97716666666
419.37,14.418,12.9092424242,9.905,7.94933333333,13.1090833334,7.01441666666,25.4578333333,9.1105,9.869,9.95966666668
419.73,14.4203333333,12.9172424242,9.87666666666,7.97216666667,13.1051666667,7.02833333334,25.468,9.10233333333,9.89583333334,9.95766666665
420.08,14.4058333333,12.9300454546,9.91066666666,7.98083333334,13.0964166667,7.00333333334,25.5116666667,9.1105,9.92966666666,9.95850000002
420.44,14.3878333333,12.8972727273,9.90916666666,7.9515,13.0515833333,6.966,25.4946666667,9.08716666666,9.86716666666,9.9165
420.80,14.3561666667,12.8378484848,9.8735,7.91983333333,13.0228333334,6.90316666667,25.4718333333,9.01733333333,9.85833333334,9.88899999998
421.16,14.3701666667,12.8481212121,9.88166666667,7.936,13.03625,6.92758333333,25.4611666667,9.04116666666,9.88833333333,9.89566666669
421.51,14.3911666667,12.8766818182,9.895,7.9875,13.04025,6.94483333333,25.4716666667,9.05566666666,9.93966666667,9.90683333333
421.87,14.3893333334,12.8889848485,9.91333333334,7.98116666666,13.0196666667,6.93366666666,25.4851666667,9.07716666667,9.93933333334,9.88966666667
422.23,14.367,12.8791666667,9.90766666666,7.97916666666,12.9901666667,6.92416666667,25.466,9.04833333333,9.947,9.86083333332
422.58,14.3681666666,12.8788787879,9.93766666667,7.9745,12.9573333334,6.86933333333,25.4783333334,9.01416666666,9.9825,9.82249999999
422.94,14.361,12.9092575758,9.9355,7.968,12.9301666666,6.86175,25.4563333333,9.02116666667,10.0041666667,9.80283333335
423.30,14.3865,12.9345454545,9.95316666667,7.97066666667,12.9476666667,6.89758333333,25.492,9.04,10.0146666667,9.82533333333
423.66,14.3671666667,12.9048181819,9.9325,7.96383333333,12.8991666667,6.88941666667,25.4606666667,9.01183333334,9.99366666666,9.79533333333
424.01,14.3863333333,12.9224696969,9.95816666667,7.97683333333,12.9028333333,6.90691666666,25.4528333334,9.01233333334,9.9865,9.81549999999
424.37,14.4175,12.9378484849,9.9885,7.99933333333,12.9119166667,6.93441666667,25.4535,9.02766666667,10.0168333333,9.83933333332
424.73,14.4478333334,12.9647727273,10.057,8.03566666667,12.9373333334,6.95633333333,25.4925,9.0695,10.0435,9.84333333335
425.08,14.4663333334,12.9656060606,10.0868333333,8.07416666667,12.9455,6.93766666667,25.5233333334,9.07516666666,10.0698333333,9.85616666668
425.44,14.4968333333,12.9711363636,10.1191666667,8.08233333333,12.97175,6.95275,25.541,9.08383333333,10.07,9.87216666665
425.80,14.4775,12.9468939394,10.0728333333,8.04716666666,12.948,6.93133333334,25.5316666666,9.054,10.0761666667,9.87349999999
426.16,14.48,12.9710909091,10.1215,8.0385,12.9421666667,6.91816666666,25.5223333333,9.053,10.0806666667,9.87433333332
426.51,14.506,13.010469697,10.1441666667,8.074,12.9695,6.98083333334,25.5598333333,9.0635,10.0936666666,9.90583333335
426.87,14.5545,13.0436060606,10.1636666667,8.1355,13.0185,7.02916666666,25.6335,9.08516666666,10.1435,9.94550000002
427.23,14.5396666666,13.0441666666,10.183,8.15716666667,13.0059166667,7.003,25.6141666667,9.06833333333,10.161,9.92683333335
427.58,14.5535,13.0809090909,10.2371666667,8.1305,13.02825,6.9915,25.6311666667,9.08616666667,10.1978333334,9.94966666665
427.94,14.537,13.0637424243,10.2431666667,8.11966666667,13.0133333333,7.00116666667,25.6216666667,9.0525,10.201,9.92916666666
428.30,14.5473333334,13.0897727273,10.2473333333,8.137,13.0321666667,6.98525,25.634,9.04583333334,10.214,9.95049999999
428.65,14.5666666667,13.1070606061,10.2273333333,8.12766666667,13.0243333333,6.99,25.634,9.03916666667,10.2223333334,9.97066666665
429.01,14.6441666667,13.2078787878,10.3205,8.1645,13.067,7.06808333334,25.6833333333,9.07866666667,10.3021666666,10.0235
429.37,14.6235,13.250560606,10.3328333333,8.18866666667,13.0590833333,7.06341666666,25.6873333333,9.0655,10.3316666666,10.0308333333
429.72,14.6353333333,13.2916666667,10.4365,8.235,13.0759166667,7.1015,25.684,9.07866666667,10.3845,10.0175
430.08,14.6583333334,13.2916060606,10.409,8.24866666667,13.094,7.102,25.7281666667,9.06683333333,10.413,10.0168333333
430.44,14.6605,13.2652272727,10.4325,8.22833333333,13.0863333333,7.0855,25.6751666667,9.07416666667,10.3888333334,10.0293333333
430.79,14.6851666666,13.2712121212,10.4483333333,8.22183333333,13.1023333333,7.07858333333,25.674,9.084,10.386,10.0263333333
431.15,14.7391666667,13.2699696969,10.4723333334,8.22416666667,13.1420833333,7.08125,25.7365,9.1035,10.37,10.0586666666
431.50,14.7416666666,13.2828939394,10.5096666667,8.2585,13.1445,7.0785,25.7506666666,9.11466666667,10.3625,10.0575
431.86,14.7615,13.3283181819,10.5245,8.278,13.1721666666,7.08091666666,25.7751666667,9.155,10.3678333333,10.0941666667
432.22,14.7846666667,13.3243181818,10.5381666666,8.2915,13.1765,7.0595,25.7823333333,9.19533333334,10.4006666667,10.1103333333
432.57,14.83,13.3908030303,10.5681666667,8.29633333333,13.20975,7.09775,25.8603333333,9.22583333334,10.4325,10.1501666667
432.93,14.7971666666,13.3742272727,10.5406666667,8.257,13.20225,7.0765,25.8623333334,9.211,10.422,10.1418333333
433.29,14.8031666667,13.3646969697,10.5403333333,8.24666666666,13.17775,7.05083333333,25.8836666667,9.19633333333,10.399,10.1226666667
433.64,14.8225,13.3688030303,10.54,8.26883333333,13.2035833333,7.05466666666,25.8955,9.2115,10.4003333333,10.1431666666
434.00,14.7896666667,13.3575606061,10.5183333334,8.24466666667,13.1790833333,7.039,25.8821666667,9.19766666667,10.3578333334,10.133
434.35,14.7673333333,13.3565,10.4961666666,8.23266666667,13.1676666666,7.01533333333,25.8918333334,9.17833333334,10.3756666666,10.0941666667
434.71,14.7571666667,13.380030303,10.5378333334,8.24433333333,13.1544166667,7.02966666666,25.9075,9.18666666666,10.3833333334,10.113
435.07,14.7818333333,13.4369848485,10.582,8.28183333333,13.1935833333,7.081,25.9426666667,9.2165,10.4315,10.1511666667
435.42,14.809,13.4572121212,10.6213333333,8.28566666666,13.23925,7.09266666667,25.981,9.23933333334,10.4496666666,10.188
435.78,14.7836666667,13.4424090909,10.5878333333,8.25966666666,13.2145,7.03225,25.9645,9.21616666667,10.469,10.1325
436.13,14.7921666667,13.4903484848,10.6421666667,8.291,13.2661666667,7.08191666667,26.0105,9.20783333333,10.4868333333,10.1315
436.49,14.7861666667,13.4695757576,10.6786666666,8.31266666667,13.2851666667,7.10166666667,25.9883333333,9.2305,10.4776666667,10.1185
436.84,14.7868333333,13.4809848485,10.6626666667,8.35066666667,13.3084166667,7.10116666666,25.9966666667,9.22983333333,10.431,10.091
437.20,14.7948333334,13.4988787878,10.7013333334,8.34433333334,13.3288333333,7.0975,26.016,9.25516666666,10.463,10.1103333334
437.56,14.8088333333,13.5536515152,10.7546666666,8.35183333333,13.3231666667,7.0885,26.0193333333,9.2365,10.4566666667,10.1123333333
437.91,14.848,13.606469697,10.8383333334,8.428,13.3648333333,7.11475,26.036,9.294,10.51,10.15
438.27,14.9245,13.6727727272,10.918,8.47933333333,13.43475,7.1515,26.1001666666,9.3575,10.5173333333,10.2036666666
438.62,14.927,13.6489242424,10.8958333334,8.47466666667,13.43125,7.10633333333,26.1183333333,9.31433333333,10.4868333333,10.1798333333
438.98,14.862,13.5951212121,10.8665,8.4445,13.3479166667,7.0235,26.0435,9.2535,10.4665,10.0976666666
439.33,14.8616666666,13.5792878787,10.8396666667,8.45283333334,13.3271666666,6.99875,26.0553333333,9.21833333333,10.4926666667,10.07
439.69,14.8901666667,13.5855606061,10.8803333333,8.47366666667,13.3408333333,7.01525,26.089,9.23733333334,10.4911666666,10.0701666667
440.04,14.8965,13.5768787879,10.8791666667,8.47383333333,13.33125,6.982,26.12,9.23216666667,10.4816666666,10.0875
440.40,14.8461666666,13.5564696969,10.8246666666,8.45883333333,13.2731666667,6.92775,26.0636666667,9.16316666666,10.451,10.0483333333
440.75,14.8478333333,13.5280454545,10.8385,8.44466666667,13.2539166666,6.88991666667,26.0508333333,9.13816666667,10.4455,10.0576666667
441.11,14.8465,13.5404848484,10.842,8.43366666666,13.2465,6.88883333334,26.0548333333,9.127,10.4631666667,10.0751666667
441.47,14.8925,13.5401212121,10.8508333333,8.46883333333,13.2684166667,6.92125,26.1128333334,9.16166666667,10.4913333333,10.1086666667
441.82,14.9258333333,13.5758484849,10.8936666666,8.48266666667,13.2810833334,6.95233333333,26.1528333333,9.1625,10.5461666667,10.1155
442.18,14.882,13.5565151516,10.8818333334,8.45083333333,13.2509166666,6.93608333334,26.1418333333,9.13016666667,10.5551666666,10.1153333333
442.53,14.8846666667,13.5646212121,10.9086666666,8.43516666667,13.2359166667,6.92908333334,26.1281666666,9.15,10.5788333334,10.1
442.89,14.8763333333,13.5699545454,10.9433333334,8.41883333333,13.2404166667,6.91641666667,26.144,9.15316666667,10.587,10.1143333333
443.24,14.8443333334,13.5641363636,10.9548333333,8.40766666666,13.1981666666,6.8995,26.1065,9.153,10.5436666667,10.0851666667
443.60,14.8191666667,13.5463636364,10.9773333333,8.38333333333,13.163,6.89825,26.0608333333,9.12266666667,10.5525,10.0983333334
443.95,14.8055,13.5514242424,10.9876666667,8.39483333333,13.1389166667,6.90158333334,26.0366666666,9.1315,10.5635,10.0903333333
444.31,14.8131666667,13.5478484849,11.0221666667,8.403,13.1524166666,6.90691666667,26.0665,9.16483333333,10.555,10.0948333333
444.66,14.7933333334,13.5533939394,11.0501666667,8.39466666666,13.1025,6.91558333334,26.0515,9.16316666667,10.5581666666,10.049
445.02,14.8141666666,13.566060606,11.0718333333,8.4375,13.11125,6.94075,26.0451666667,9.18433333334,10.5371666667,10.0458333333
445.37,14.7825,13.5566969697,11.1115,8.44033333333,13.083,6.94008333334,26.025,9.173,10.5081666667,10.0448333333
445.72,14.7571666667,13.4950909091,11.0681666667,8.41783333334,13.037,6.8835,25.9941666666,9.1565,10.4558333334,10.0113333333
446.08,14.7568333333,13.4741212121,11.0773333334,8.4395,13.01675,6.88158333333,25.967,9.14616666666,10.4415,9.98600000002
446.43,14.776,13.4831969697,11.1056666667,8.45933333333,13.0221666667,6.91583333333,25.9756666666,9.1615,10.4523333333,10.0158333334
446.79,14.8168333333,13.5142575758,11.12,8.49466666667,13.0373333333,6.956,25.982,9.2075,10.4726666666,10.0461666667
447.14,14.8251666667,13.5211363636,11.1241666667,8.50316666667,13.0434166667,6.97625,25.9956666666,9.21766666667,10.4648333334,10.0606666667
447.50,14.849,13.5558181818,11.1363333333,8.55066666665,13.042,6.98458333333,26.0321666666,9.23083333333,10.4633333334,10.0661666667
447.85,14.847,13.5552121212,11.1733333334,8.54366666669,13.028,6.98433333333,26.0286666667,9.21616666666,10.445,10.0493333333
448.21,14.8566666666,13.5437272727,11.185,8.53716666668,13.0165833333,6.97816666667,26.0053333333,9.20916666667,10.474,10.0516666667
448.56,14.8765,13.5596666666,11.2381666666,8.56266666665,13.04,6.99591666666,26.0276666667,9.24516666666,10.5296666666,10.0996666667
448.92,14.8618333333,13.5388333334,11.237,8.56800000002,13.02,6.99925,26.0256666667,9.244,10.5308333333,10.0988333333
449.27,14.8783333333,13.5684242424,11.2405,8.59349999999,13.0428333333,7.00216666666,26.0391666666,9.25249999998,10.5678333334,10.0961666667
449.62,14.886,13.6243787879,11.3218333333,8.63649999999,13.0616666666,7.03616666667,26.0655,9.26066666666,10.6198333333,10.1346666667
449.98,14.916,13.6751060606,11.363,8.67583333333,13.0824166667,7.05508333334,26.104,9.2835,10.657,10.1693333333
450.33,14.9463333333,13.7198030303,11.4416666667,8.70766666665,13.1079166666,7.06466666666,26.134,9.29333333333,10.6935,10.1875
450.69,14.9505,13.7255,11.4875,8.70966666668,13.123,7.06366666667,26.1473333333,9.268,10.704,10.1695
451.04,14.9738333334,13.7854696969,11.5541666667,8.72683333331,13.1198333333,7.07658333333,26.153,9.258,10.7565,10.194
451.40,14.9873333333,13.7880303031,11.5943333334,8.719,13.1269166667,7.04716666666,26.1318333333,9.27449999999,10.7526666667,10.1793333333
451.75,14.9703333334,13.8198181818,11.5916666666,8.71350000001,13.1044166666,7.0635,26.1153333334,9.30333333335,10.7801666667,10.1745
452.10,14.9741666666,13.8323181819,11.6078333334,8.72849999999,13.0938333333,7.05575,26.1375,9.29049999998,10.7935,10.1716666667
452.46,14.983,13.8453787879,11.6213333333,8.74716666667,13.0863333333,7.0725,26.1553333334,9.26199999999,10.7846666667,10.1715
452.81,15.0186666666,13.8888484849,11.708,8.74383333331,13.1275,7.06716666666,26.1855,9.23916666669,10.778,10.1556666667
453.17,15.0101666667,13.8662575757,11.6918333334,8.72633333333,13.1045833333,7.01916666666,26.2071666667,9.22050000002,10.7431666667,10.1381666667
453.52,15.0275,13.8821363636,11.6808333333,8.74866666665,13.11725,7.05158333333,26.2245,9.25666666666,10.741,10.1381666667
453.87,15.0156666667,13.8688939394,11.6948333334,8.72383333331,13.0809166667,7.05266666666,26.2365,9.24433333335,10.6865,10.1006666667
454.23,14.9938333334,13.8368636363,11.6191666666,8.69716666666,13.05325,7.01008333334,26.2285,9.21483333333,10.6513333333,10.0793333333
454.58,14.9823333333,13.8271212121,11.6011666667,8.71416666668,13.0186666666,7.00525,26.2381666667,9.203,10.6388333334,10.0686666667
454.93,15.0106666666,13.8521363637,11.6101666666,8.76066666666,13.0620833333,7.04766666667,26.279,9.25616666665,10.6861666666,10.094
455.29,15.0173333333,13.8885757576,11.6485,8.78683333332,13.08675,7.10858333333,26.3473333333,9.27416666666,10.703,10.1375
455.64,15.0593333334,13.9138636364,11.6905,8.82583333335,13.15225,7.12266666667,26.3801666666,9.3025,10.7326666667,10.1751666667
456.00,15.0896666667,13.9703181818,11.7453333334,8.85933333331,13.1875,7.17908333333,26.4341666667,9.35099999998,10.7573333334,10.2111666667
456.35,15.0796666666,13.9599242424,11.6946666667,8.8635,13.18275,7.15308333334,26.4123333333,9.35383333332,10.7611666667,10.1976666667
456.70,15.0696666667,13.949939394,11.7015,8.904,13.1845,7.18866666667,26.4071666666,9.37883333332,10.7698333334,10.2198333333
457.06,15.0938333334,13.9511060606,11.7513333334,8.8965,13.18975,7.20033333334,26.3773333333,9.37733333334,10.8008333333,10.214
457.41,15.0715,13.901939394,11.7605,8.85083333335,13.1854166666,7.15075,26.3576666667,9.32016666669,10.7846666667,10.2008333333
457.76,15.101,13.9502727273,11.766,8.91166666669,13.233,7.16908333333,26.3515,9.33350000002,10.8833333333,10.2528333333
458.12,15.0931666666,13.9523636364,11.8285,8.96650000001,13.26325,7.1965,26.3623333334,9.35383333334,10.921,10.2601666667
458.47,15.1023333333,13.9859242425,11.8681666666,8.97583333335,13.30025,7.21833333333,26.3815,9.37366666669,10.9605,10.2928333333
458.82,15.1101666666,13.9784545454,11.8966666666,8.96583333332,13.2976666667,7.20383333333,26.3893333334,9.34416666665,10.9638333333,10.2756666667
459.18,15.1251666666,13.9913636364,11.9405,9.00949999998,13.3245,7.19925,26.3928333333,9.36683333332,11.0288333334,10.2818333333
459.53,15.108,13.9985151516,11.9571666667,9.01583333333,13.3019166666,7.16891666666,26.3968333333,9.33350000002,11.0116666667,10.2535
459.88,15.1068333334,14.0107424243,11.9715,9.02999999998,13.31175,7.16941666666,26.4083333333,9.31733333335,11.0195,10.2596666667
460.24,15.1371666666,14.0790454546,12.0291666666,9.06483333335,13.3608333333,7.19458333334,26.4403333334,9.34433333334,11.0341666667,10.2943333333
460.59,15.1305,14.0895606061,12.0476666667,9.07099999999,13.3508333333,7.1865,26.4398333334,9.33966666665,11.0485,10.2855
460.94,15.1508333334,14.1445454546,12.0518333334,9.10116666665,13.3863333333,7.1765,26.4993333334,9.33650000002,11.0793333334,10.292
461.29,15.1788333333,14.1878939394,12.0836666667,9.11383333335,13.407,7.19466666667,26.5256666667,9.345,11.094,10.2958333334
461.65,15.1863333333,14.195530303,12.149,9.09583333334,13.4254166667,7.18466666667,26.5511666666,9.35200000001,11.1178333333,10.285
