wavelength,Back_TanVitm,Belly_TanVitm,Breast_TanVitm,Crissum_TanVitm,Crown_TanVitm,DorTail_TanVitm,Patch10_TanVitm,Patch11_TanVitm,Rump_TanVitm,Throat_TanVitm,WingTip_TanVitm
755.99,19.0528,41.9702666667,25.5736666666,46.7972,40.7619333333,11.3812,14.6782666667,14.6691333333,24.1346666667,27.0217333333,15.1669333333
756.30,19.1993333333,41.9422666667,25.516,46.889,40.9802,11.5312666667,14.6574666667,14.6971333333,24.0213333333,27.0927333333,15.1050666667
756.62,19.6995333333,42.4459333333,26.2283333334,47.3776666667,41.5601333333,12.1103333333,14.8721333333,15.1785333334,24.5271333333,27.6690666667,15.6322
756.93,20.0030666667,42.4409333333,26.7125333333,47.5668666667,41.8611333333,12.6865333333,15.1762,15.6918666667,24.9428,27.9665333333,16.1952
757.24,19.3489333333,42.1922,26.3626666667,47.3953333333,41.7644666667,12.3626666667,14.7317333333,15.0295333333,24.3441333333,27.6714,15.7736666667
757.56,19.3864666666,41.9624666667,26.3976,47.5680666666,41.6558,12.1222,14.8388,14.6854,24.4382,27.6902,15.5087333333
757.87,18.8654,41.444,26.1040666667,46.8324666667,40.9657333333,11.7486666667,14.5179333333,14.0896,23.9099333333,27.4011333333,15.0804666667
758.18,19.101,41.2686666667,26.1122,46.9704666667,41.2969333333,12.0802666667,14.8464666667,13.8189333333,24.0916,27.5032,15.6422
758.50,19.1479333333,40.8678,26.0118666667,46.7888,41.3533333333,12.1648666667,14.9874666667,13.6247333333,23.913,27.4625333333,15.7832
758.81,19.0848666667,40.7194666666,25.8338,46.5247333333,41.5586666667,11.9388666667,14.8289333334,13.0526,23.8270666666,27.203,15.7691333333
759.13,18.669,39.9936666667,25.4151333333,46.0709333333,41.4892,11.6666666667,14.6418666667,12.3479333333,23.3174666667,26.9074666667,15.4278
759.44,18.7895333333,39.9682,25.6092666667,46.1633333333,41.6818666666,11.8364,14.9642,12.2281333333,23.2489333333,26.9915333333,15.4928666667
759.75,18.2437333333,39.2995333333,25.2367333333,45.4798,41.0908,11.3819333333,14.6194,11.5931333333,22.7128,26.5195333333,15.1567333333
760.07,17.585,38.3095333333,24.2961333333,44.3088,40.2129333333,10.6196666667,13.953,10.5816666667,21.9161333334,25.6562,14.3344
760.38,17.8452,38.7764666667,24.4187333333,44.6210666667,40.7321333333,10.883,14.3191333333,10.395,22.2447333333,26.0725333333,14.5183333333
760.69,17.263,37.801,23.6641333333,43.8,40.1108,10.3243333333,13.7986,9.59020000001,21.5408,25.3188,13.8585333333
761.01,17.5306666667,37.8229333333,23.8038,43.4687333333,40.1568,10.7626666667,14.1113333333,9.80313333333,21.8544,25.4304,14.2681333333
761.32,17.6182,37.6151333333,23.7699333333,43.7428,40.4306666667,10.7134666667,14.0528666667,9.49726666667,21.623,25.2153333333,14.1885333333
761.63,17.5994666667,37.4373333333,23.8292666667,43.5893333333,40.0954,10.8229333334,14.146,9.44613333333,21.7065333333,25.2003333333,14.0650666667
761.94,18.2193333333,38.0690666667,24.2821333333,44.0763333333,40.6120666667,11.2466,14.6632666667,9.95273333333,22.1174666667,25.6289333333,14.5634
762.26,18.4136666667,38.0098666667,24.3443333333,44.0546666667,40.5952666667,11.5026,14.9274666667,10.2032,22.1229333333,25.8934,14.8719333333
762.57,19.2731333333,38.7836,24.9478,44.6492666667,41.0712,12.0812,15.7128666667,10.7702666667,22.7287333333,26.3837333333,15.6720666667
762.88,19.0134,38.4436666667,24.548,44.3063333334,40.7101333333,11.787,15.4025333333,10.5685333333,22.4245333333,26.0748,15.4246666667
763.20,19.2628,38.7080666667,24.7455333334,44.515,41.0039333333,12.0917333333,15.622,10.7733333333,22.5984,26.2752,15.5644666667
763.51,19.3831333333,38.9514,24.9584666667,44.9016666667,41.2788,12.2681333333,15.7983333333,11.0794666667,22.8113333333,26.4128666667,15.6774
763.82,18.6879333333,38.3456,24.3279333333,44.5262,40.6938,11.6719333333,15.1292666667,10.5156,22.1286,25.8548666667,15.2212
764.14,19.4786,39.0231333333,25.1309333333,45.1849333333,41.3054666667,12.3494666667,15.7685333333,11.3796666667,22.8625333333,26.5704,16.062
764.45,19.5587333334,39.3608,25.0137333333,45.3763333333,41.3524666667,12.2147333334,15.6946666667,11.4251333333,22.7190666667,26.5736,15.9808666667
764.76,19.8929333333,39.9318666667,25.1429333333,45.5932,41.6162,12.4814,15.9985333333,11.9167333333,23.0279333333,26.7738,16.1932666667
765.07,20.1061333333,40.4272,25.1225333333,45.9288,42.0470666667,12.4488,16.0702,12.2695333333,23.0655333333,26.9446666667,16.2345333333
765.39,19.6350666667,40.2538666667,24.6594,45.6537333333,41.6844,11.9925333333,15.5494,11.8656666667,22.5438,26.6508,15.6920666667
765.70,20.0799333333,40.7448,25.0308666667,45.922,42.0604,12.4037333333,15.9123333333,12.4948666667,23.0699333333,26.9121333333,15.9535333333
766.01,20.0087333333,41.2201333333,25.0817333333,46.1820666666,42.2183333333,12.4168666667,15.6566666667,12.8078,23.0530666667,27.0490666667,15.7181333333
766.32,20.1803333333,41.5535333334,25.2078666667,46.214,42.3272,12.6392,15.8196,13.0152666667,23.0580666667,27.1284,15.8074
766.64,20.4777333333,42.3565333333,25.2236,46.7185333333,42.7532666667,12.6702666667,16.0312666667,13.1416,23.2374666667,27.073,15.9922666667
766.95,21.1060666667,43.1828,25.7162666667,47.262,43.247,13.2454,16.4890666667,13.6546,23.8052,27.5967333333,16.6277333333
767.26,21.7812666667,44.2134,26.3622,47.685,43.692,13.8022,17.0497333333,14.4042,24.3079333333,27.8496,17.0674666667
767.57,21.3612666667,44.5732,25.9824666667,47.6673333333,43.4069333333,13.3848666667,16.8616666667,13.9994,23.8852666666,27.3986666667,16.3281333333
767.88,20.8912,44.6588,25.852,47.5118666667,43.2892666667,13.0733333333,16.6188666666,13.7006,23.5074,27.0759333333,15.831
768.20,21.0858,44.7216666667,26.0808,47.7526,43.3236666667,13.4974,16.9420666667,13.9425333333,23.6945333334,27.3502666667,16.2350666667
768.51,21.3388666667,45.0838666667,26.4348666667,47.9256666667,43.2653333333,13.9248,17.1023333333,14.1048,23.6611333333,27.2741333333,16.4827333333
768.82,21.6749333333,45.6346666667,26.8999333333,47.9483333333,43.2678666667,13.9354,17.4528666667,14.3611333333,24.0827333333,27.5920666667,16.8388666667
769.13,21.2112666666,45.7581333333,26.6752,47.8481333333,42.9303333333,13.2734666667,17.0100666667,13.9434,23.4036666667,26.9949333333,16.2039333333
769.44,21.0002,45.5404,26.1708666667,47.4364666667,42.6527333333,12.8766666667,16.982,13.8900666667,23.2181333333,26.6582,16.1730666667
769.76,20.4938666667,46.0277333333,25.6650666667,47.5595333333,42.5244,12.2774666667,16.2611333333,13.4239333333,22.8687333333,26.2316,15.6221333333
770.07,19.9084666667,45.2207333333,25.2482,46.8589333333,41.6335333333,11.6632666667,15.3878666667,13.0314,22.3059333333,25.8978666667,15.1086666667
770.38,19.5592666667,45.7806666667,24.7700666667,47.0018666667,41.6092,11.1685333333,14.6166666667,12.5335333333,21.8439333333,25.6274,14.4636666667
770.69,19.4513333333,45.4578,24.433,46.5598666667,41.4565333333,10.6675333333,14.2898666667,12.4495333333,21.3546666667,25.7149333333,14.5810666667
771.00,19.7612,45.1413333333,24.4834,46.4815333333,41.3936666667,10.9356666667,14.4102666667,12.6023333333,21.3354666667,26.3109333333,15.0781333333
771.32,19.3638,44.2553333333,23.7179333333,45.9566666667,40.5572666667,10.1430666667,13.2938666667,11.8887333333,20.6853333333,25.3156,14.423
771.63,18.6150666667,43.8059333333,22.7141333333,45.1251333333,39.7573333333,9.22413333333,12.2264666667,11.0742,19.823,24.6904666667,13.3535333333
771.94,18.6290666667,44.0291333333,22.7312666667,45.3687333334,40.0052,8.73606666666,11.9467333333,10.8939333333,19.8436,25.0298666667,13.1873333333
772.25,18.2923333333,43.6690666667,21.8873333333,45.1652,39.7832,8.4906,11.3454666667,10.7744666667,19.3128,24.3404666667,12.6144
772.56,18.2704666667,43.2704666667,21.6456666667,44.9685333334,39.2452666667,9.03580000001,11.2420666667,10.9748666667,19.5336666666,24.3972666667,12.6309333333
772.87,18.4487333333,43.108,21.8763333333,44.7380666667,38.847,9.42886666667,11.3782666667,10.9852666667,19.4444666667,24.3134666667,12.7464
773.18,19.1549333333,42.9942,22.2744,44.6792,38.988,9.8018,12.0032,11.758,20.0365333333,24.8826,13.2551333333
773.50,19.9685333333,44.0683333333,22.8714,45.3596666667,39.7376,10.7664,12.8347333333,12.7086,20.8188666667,25.4436,14.0576666667
773.81,18.8854,42.653,21.9257333333,44.1026,38.4091333333,9.53433333335,12.0774666667,11.6588,19.6546666667,24.4426666667,13.2758
774.12,19.2766666667,42.3316,22.0191333333,44.0436666667,38.1055333333,10.1430666667,12.5892,11.9697333333,20.0676,24.2518,13.1043333333
774.43,19.1128666666,42.5985333333,21.7164,43.7324,38.1732666667,9.72166666667,12.2256666667,12.0998,20.1942,23.5170666667,12.635
774.74,19.3232,43.2196666667,22.3050666667,44.0974,38.5725333333,10.6000666667,12.8469333333,12.9896,20.6502,24.3932,13.2064666667
775.05,20.0592666667,44.2776666667,23.2069333333,44.8048666667,39.5157333333,10.9874,13.5216666667,13.5325333333,21.4904666667,24.9825333333,13.866
775.36,18.5442,42.7397333333,21.7244666667,43.3682,38.2272666667,9.98113333333,12.3879333333,12.5222666667,20.1987333333,23.3468,12.5866666667
775.67,18.4495333333,42.6304,21.7375333333,42.935,37.9417333333,9.83160000002,12.4404666667,12.3870666667,20.1924,23.0954666667,12.6758
775.98,18.3746,42.7897333333,21.5102,43.1412666667,38.0945333333,9.29713333334,12.1417333333,11.9823333333,19.8628666666,23.2016,12.6743333333
776.30,17.9503333333,42.1108666667,20.9859333333,42.8628,37.6552666667,8.39320000001,11.1333333333,11.1946,19.5098666667,22.8014,11.9520666667
776.61,17.6058,41.8670666667,20.7680666667,42.8259333333,37.5890666667,8.23100000001,10.8045333333,10.6476666667,19.2036666667,22.4279333333,11.6569333333
776.92,17.1016,40.4011333333,19.9322,42.1017333333,36.7118,7.226,10.0338,9.71739999999,18.3502666667,21.9828666667,10.4575333333
777.23,17.9250666667,40.8052666667,20.4586,42.3377333333,37.3713333333,8.18240000001,10.8109333333,10.8445333333,19.5582666667,22.2818666667,11.3310666667
777.54,17.1224666667,40.359,19.3731333333,41.7948,36.8776,6.8888,9.85173333335,9.52126666665,18.7976666667,21.6639333333,10.3360666667
777.85,17.5256,40.4550666667,19.7326666667,42.0251333334,36.7919333333,7.33206666667,10.5176,10.0,19.4540666667,22.2752,11.1490666667
778.16,17.7624666667,40.1211333333,19.2272666667,41.5454666667,36.7820666667,6.44746666666,10.1673333333,9.34833333333,19.0369333333,22.1626,10.4498
778.47,17.6467333333,39.0769333333,19.1224666667,40.792,36.097,6.1026,9.83466666666,9.20226666666,18.547,21.4587333333,9.95439999999
778.78,18.7168666667,39.9316,19.9031333333,41.1576666667,36.4984666667,6.86053333333,10.7898,10.1338666667,19.213,22.5436,10.7955333333
779.09,19.0117333333,39.7315333333,20.08,41.3196,36.6238,7.22640000001,10.8711333333,10.5512,19.3944,22.9363333333,10.7398
779.40,19.2409333333,40.1369333333,20.3766,41.17,36.7123333334,7.47146666667,10.8048,10.9932,19.7032,22.9279333333,11.1129333333
779.71,18.7641333333,39.7912,19.7852666667,41.0328,36.2866666667,7.03219999999,11.0125333333,10.9195333333,19.3618666667,22.8141333333,10.7106666667
780.02,19.9586,40.708,20.8671333333,42.2064666667,37.2330666667,8.18279999999,11.8406666667,12.1178666667,20.6076666667,23.9232666667,11.5516666666
780.33,19.5790666667,41.043,20.64,41.8607333334,37.1852,8.37926666666,11.8104,12.2133333333,21.1202,23.5556,11.5674
780.64,19.2292,40.3854666666,20.5842666667,41.9752666667,36.6094,7.67226666667,11.2132666667,11.8277333333,20.4877333333,23.9988,10.9604
780.95,18.9934666667,39.9156666667,21.0186,42.1156666667,36.5158666667,7.79373333333,10.9162666667,12.4351333333,20.416,24.0748,11.0488
781.26,19.2280666667,40.3738,21.538,42.6102,36.8688666667,8.05753333334,10.8456666667,12.745,20.5759333333,23.9705333333,11.2317333333
781.57,17.8340666667,39.7192,20.8301333333,42.5716,36.1985333333,7.52173333334,9.60053333333,12.0849333333,20.0686666667,22.7716666667,10.7304666667
781.88,17.0456,39.3378666667,19.8598666667,42.6042666667,35.4854666667,7.08053333333,8.76793333333,11.8242,19.8216,22.7126,10.417
782.19,16.8120666667,38.9438666667,19.9557333333,42.4984666667,35.0980666667,7.07773333333,8.27326666666,11.3850666667,20.0442666667,22.9032666667,10.4934
782.50,16.7443333333,38.9643333333,19.9353333333,42.6730666666,35.0549333333,6.46593333333,7.90946666667,11.2945333333,20.4334666667,22.6602,10.4596
782.81,14.8378666667,36.9911333333,17.9272,41.879,33.1662,3.6842,6.0114,9.38146666667,18.4219333333,20.6418666667,8.17793333333
783.12,14.6438666667,36.8076666667,18.0175333334,41.8213333333,33.3198666666,3.8104,5.4636,9.17339999999,18.3872,20.7526666667,8.54166666667
783.43,14.2075333333,36.0695333333,17.6778,40.9610666667,32.5126666667,3.0296,5.0118,8.72206666667,17.8914,20.1136,7.73453333333
783.74,13.8866,35.5399333333,17.6384,41.3496,32.328,2.42913333333,4.62213333333,8.44133333333,17.1390666667,20.0472666667,7.57086666667
784.05,14.6166,36.1094,18.6357333333,42.1074666667,33.3536666667,3.53253333333,6.04519999999,9.36853333333,17.8857333333,20.5538,8.68633333334
784.36,15.1882,37.3012,18.8773333333,42.8380666667,33.7936,3.46586666667,6.28313333333,9.0168,18.4239333333,20.7670666667,8.53553333335
784.67,14.9454,37.1136,18.9088,43.1398,33.8472,3.14673333333,6.22319999999,8.81393333333,18.4583333334,20.6898666667,7.955
784.98,16.5436,37.7320666667,20.5668666667,43.9412,34.7882666667,5.18446666667,8.28539999999,10.7104666667,20.3484,22.8483333333,9.89760000001
785.29,16.4973333333,37.8726666666,21.0094666667,43.9700666667,34.8848666667,5.2778,8.63140000001,10.691,20.7114,22.4594,9.90519999999
785.60,16.4288,37.78,20.9512666667,44.364,35.0983333333,4.57093333334,8.81766666667,10.7892666667,20.9582,22.1853333333,9.54840000001
785.91,15.7655333333,37.0054666667,20.8333333333,44.1735333333,34.7358666667,4.74926666667,8.50266666668,10.2641333333,20.8062666667,22.4256,9.64773333333
786.22,17.1974,37.9360666667,22.3606666667,45.2489333333,35.9578666667,6.64693333333,10.0362,11.6781333333,22.4924666667,23.7388666667,11.2298666667
786.53,17.5486,37.8598666667,22.3346666667,44.7796,35.9078,6.82873333333,10.3177333333,12.1983333333,22.6718,23.5474666667,11.1218666667
786.84,14.9951333333,35.9128,20.1667333333,42.894,34.2123333333,4.90206666667,8.31573333332,10.2278,20.6223333333,21.5656,9.33586666668
787.14,15.9835333333,36.5376,21.2339333333,43.6764666667,34.8631333333,5.85453333334,9.18473333334,11.1362666667,21.6240666667,22.6376666667,10.2548666667
787.45,16.5383333333,37.0152666667,21.6207333333,43.6329333333,35.2538666666,6.734,9.55346666667,12.1896666667,22.5014666667,22.9786666667,10.9419333333
787.76,15.6616,36.3698,20.9121333333,42.7482,34.5874,6.51066666666,8.92893333333,12.1092666667,22.1662,22.4242,10.6871333333
788.07,14.5063333333,35.829,20.1915333333,42.0766666667,33.7821333333,5.85893333334,8.06693333335,11.4422666667,21.2387333333,21.9989333333,10.2275333333
788.38,13.7624666667,35.2252,19.4681333333,41.6318,33.4965333333,5.0046,7.14413333333,10.9882666667,20.3626666667,21.0638,9.42886666665
788.69,13.5256,35.0766666667,19.1524,41.6290666667,33.7962,5.21193333333,7.04526666666,11.1571333333,20.2764666667,21.1962,9.71446666667
789.00,13.471,34.9566,19.4729333333,41.7190666666,33.8484,5.41473333333,6.81646666666,10.9614,20.3712666667,21.2159333334,9.93113333333
789.31,13.2101333333,35.4158,19.0265333333,41.6142666667,33.6966666667,4.54720000001,6.60506666667,10.7886666667,20.0,20.8810666667,9.21133333333
789.62,12.3648666667,35.2827333333,18.388,40.6248,33.3396666667,3.74886666667,5.85433333333,10.0032,19.1564666667,20.6809333333,8.36613333333
789.92,11.6328666667,35.2262,18.6525333333,41.1228666667,33.2690666667,3.16333333333,5.11386666667,9.43219999999,19.1208666667,20.1861333334,7.85380000001
790.23,13.2615333333,37.0878,20.5485333333,42.8011333333,35.0113333333,4.79919999999,7.06493333333,11.3157333333,21.1034,22.1089333333,9.68993333333
790.54,12.0504666667,36.1848666667,19.8669333333,41.9009333333,34.1176666667,4.21406666666,6.46726666667,10.6015333333,20.3522,21.2429333334,8.75386666667
790.85,10.386,35.6343333333,18.9294666667,41.8492666667,33.2290666667,2.96133333333,4.98453333333,9.35006666668,19.3673333333,20.1112666667,7.32013333333
791.16,10.6295333333,35.7510666667,19.2703333333,42.3819333333,33.5265333333,2.63946666667,4.95713333333,9.07020000001,19.4062,20.5578666667,7.51066666667
791.47,10.9323333333,35.5821333333,19.1077333333,42.4230666667,33.6525333333,2.85086666666,5.0272,9.24926666665,19.5502,20.9503333333,7.82746666666
791.78,10.8157333333,35.9542666667,19.3502666667,42.3404666666,33.4957333333,2.51013333333,5.131,9.03659999999,19.5570666667,21.1811333333,7.77399999999
792.08,9.77513333334,35.5504666667,18.8570666667,41.5924,32.9446666666,1.402,4.16006666667,8.0304,18.6438666667,21.1428666667,6.7504
792.39,9.00586666667,34.9864,18.1286666667,41.0838666667,33.1618,0.990133333333,3.79733333333,7.77393333333,17.9728,20.8577333333,5.8558
792.70,9.40846666667,35.4642666667,19.0756666667,41.7313333333,33.8189333333,1.68446666667,4.27746666667,8.10033333333,18.4567333333,21.4258666667,6.54133333333
793.01,9.24966666667,35.4739333333,19.3679333334,42.0536,34.1706,1.84826666667,5.07893333333,8.37286666667,18.8548,20.9952,7.01420000001
793.32,8.97553333333,35.2797333333,18.8967333333,41.9938,33.9164666667,2.38773333333,5.89426666667,8.05353333333,18.1403333333,21.3160666667,6.73766666667
793.62,9.23559999999,35.2940666667,19.0236666667,42.297,33.3814666667,2.185,5.49806666667,7.68300000001,17.5591333333,21.0164,6.34646666667
793.93,11.5816,37.5188666667,20.7451333333,43.8209333333,35.323,3.93173333333,7.14233333333,9.47280000001,19.8018,23.2104666667,8.74359999999
794.24,13.1162,38.2248,22.2637333333,44.7208666667,36.4652,5.41093333333,8.81393333334,10.5039333333,20.6047333333,24.9224666667,10.69
794.55,13.6727333333,38.3334666667,23.0846,44.7664,36.7647333333,6.32726666667,9.4646,11.5385333333,20.7467333333,25.5127333333,10.8974
794.86,13.3035333333,37.8150666667,23.0573333333,43.9522666667,36.8157333333,5.95826666667,8.65020000001,11.0366,20.5145333333,24.877,10.522
795.16,13.8120666667,38.0259333333,23.2043333333,44.3241333333,37.2744,6.80659999999,8.84706666667,10.9759333333,20.8838666666,25.3258666667,11.0865333333
795.47,13.6126666667,37.4421333333,22.6461333334,44.4028666667,36.619,6.22559999999,8.05593333334,9.93013333333,20.3676666667,24.3219333333,10.5328
795.78,14.1062,38.2231333334,22.7664,44.8248666667,36.1646,6.84006666667,8.34233333333,10.0974,20.6210666667,24.247,11.2605333333
796.09,14.4514,37.9044666667,22.9536,44.3951333333,36.1954,7.97473333334,8.90286666667,10.7594,20.6329333333,25.014,11.9550666667
796.40,14.7885333333,38.7024,23.2401333333,45.405,36.6594666667,8.77426666666,8.50173333333,10.8600666667,21.0823333333,25.4983333333,11.7132666667
796.70,14.8106666667,39.1207333333,23.5820666667,45.1676,36.9009333333,8.23060000001,7.91359999999,10.5082,21.2829333333,25.3405333334,12.0289333333
797.01,14.7761333333,39.3887333333,23.9089333333,45.3021333333,37.2210666667,8.47186666666,8.38673333333,10.4408,21.727,25.8635333333,13.0916666667
797.32,13.5058666667,38.8852666667,23.114,44.5954,36.5695333333,8.01853333333,7.67340000001,9.67280000001,20.4962666667,25.0196666667,12.0458666667
797.63,12.6586666667,38.4258,22.1544666667,43.511,35.2848,6.79726666666,6.63046666667,8.19020000001,19.5212,24.0696666667,10.3954
797.93,13.0832,39.3818,22.7445333333,44.2236666667,36.0927333333,7.98386666666,7.49813333334,8.46940000001,20.2208,24.5768666667,11.2950666667
798.24,13.8834,40.1189333333,23.7830666667,45.1504666667,36.4326,8.38333333334,8.65093333334,8.90373333333,20.5797333333,25.2620666667,11.6832666667
798.55,14.4810666667,40.989,24.4017333333,45.5342,36.9498,8.67506666666,9.27913333333,9.33953333334,20.7777333333,25.4965333333,12.1102666667
798.85,15.0209333333,42.1284666667,25.7468,46.2866,37.6966666666,9.47933333334,10.8476666667,10.3535333333,21.6268,26.2941333333,12.9913333333
799.16,15.1318,41.9844666667,26.4417333333,46.6743333333,37.7674666667,9.64340000001,11.248,10.5425333333,21.7752666667,26.4728666666,13.5505333333
799.47,14.7832666667,42.3799333333,26.8399333333,47.0371333333,37.6832666667,9.72413333333,11.3080666667,9.70840000001,21.3161333333,25.9102,13.6170666667
799.78,14.4928,41.3945333333,26.6431333333,46.1811333333,37.1798666667,9.29886666668,11.5002,9.03253333335,20.8068,26.173,13.6076
800.08,14.8785333333,42.2779333333,26.6905333333,46.165,37.3716,9.72506666668,12.1625333334,9.20746666666,21.0673333333,26.5154666667,14.0102666667
800.39,14.7676,42.6324666666,26.6013333333,46.4467333333,37.7996,10.0570666667,12.1107333333,8.94053333334,20.4482666667,26.2836,13.9771333333
800.70,14.5912666667,42.3732,26.2808666667,46.4988666667,37.7610666667,9.49266666668,12.1258666667,8.14246666667,20.1006,26.1886,13.6518666667
801.00,14.3674,42.7008666667,26.1624666667,46.5471333333,38.0257333333,9.547,12.1196,8.16226666667,19.7179333334,26.1026,14.0683333334
801.31,14.421,43.3244,26.2630666667,47.3596666667,38.1228,9.35979999999,12.6667333333,7.57893333335,19.7982666666,25.7105333333,14.1754
801.62,15.0758666667,43.8695333333,26.3808,47.6854666667,38.6239333333,9.9284,13.2708,7.47986666667,20.2056,26.0233333333,15.0669333333
801.92,14.4429333333,43.4732,25.6292,47.1809333333,37.8169333333,9.32806666665,13.1258666667,6.98233333332,19.2782,25.8368666667,14.5511333333
802.23,15.7344666667,44.1746666667,25.8026,47.3944,38.8449333333,10.4684,13.8608,7.84893333335,19.4542666667,26.9487333333,15.3251333333
802.54,15.0279333334,44.3296666667,24.5623333333,46.8807333333,38.5475333333,9.28306666669,12.8118666667,6.07086666666,17.9888666667,26.6386666667,13.8642
802.84,13.6691333333,43.0313333333,22.4462,45.8800666667,37.1607333333,6.8202,10.5898666666,4.25900000001,16.3740666667,24.7675333333,11.4819333333
803.15,11.5654,41.6494666667,20.2470666667,44.1778,34.9926666667,4.2666,7.85193333334,1.38280000001,13.9754,21.6986666667,9.62973333332
803.46,11.3440666667,41.3292666667,20.3741333333,44.5888,35.0172666667,4.66753333333,7.37559999999,1.86113333334,13.5007333333,21.9595333333,9.46333333333
803.76,10.1345333333,40.1096,18.9736666667,43.3981333333,33.9413333333,3.67726666667,6.33786666667,0.567933333334,12.9747333333,20.9666666667,7.76279999999
804.07,11.6812,41.1176666667,20.1263333333,43.6152,34.6258666667,4.9758,6.7054,1.53540000001,13.654,21.0496666667,8.62020000001
804.38,11.1533333333,39.5329333333,18.8224,42.1702,34.1022,4.3114,5.57673333333,0.204533333332,12.7591333333,19.747,7.31866666666
804.68,10.0577333333,37.733,17.0893333333,39.9616666667,32.6128666667,2.5746,4.08273333333,-0.9702,10.999,18.9626666666,6.60906666666
804.99,10.6154666667,38.1818666667,17.4526666667,40.6534666667,32.7745333333,3.44706666667,5.0094,-0.123133333334,11.4204,19.6590666667,7.04533333333
805.30,11.1956,38.5937333333,18.0966,41.0315333333,33.2115333333,3.95706666667,5.41026666667,-0.17806666666,12.9769333333,19.7562666667,7.56679999999
805.60,9.13853333333,36.5917333333,16.1704,38.6048,31.0112,1.76033333333,3.08053333333,-2.41560000001,11.0486666667,17.7808666667,5.91746666666
805.91,10.5624666667,37.3572,17.7046666667,38.4088,31.4952,3.57566666667,4.50853333333,-0.887000000007,12.2998,18.6739333333,7.88286666666
806.21,12.5626666667,38.4318,19.5518666667,39.4087333333,33.0108,6.04833333333,7.02519999999,0.869200000008,14.1397333333,20.1165333333,10.3316666667
806.52,15.1523333333,40.6799333333,21.6158,40.9536,35.5144666667,9.4216,10.0751333333,4.15906666666,16.5384666667,22.7284666667,12.6444666667
806.83,17.0231333333,41.631,22.7450666667,41.6933333333,36.631,9.83060000001,11.7826,4.50979999999,17.5489333333,23.4402,13.9926666667
807.13,18.4818,41.684,23.5427333333,41.37,36.8848,10.9599333333,13.0891333333,5.73300000001,17.7836,24.1361333333,15.0785333333
807.44,16.8516666667,40.6947333333,21.9394666667,40.2796,35.6338,9.67079999999,12.0704,3.69873333333,16.4456,23.2115333334,13.9467333333
807.74,16.2088666667,40.8790666667,21.5660666667,39.9726,34.8352,8.69039999999,11.4377333333,3.12266666667,15.9707333333,22.4084,13.1318
808.05,16.3636,40.5128666667,21.9300666667,39.7856666667,35.1234666667,8.51286666667,11.0209333333,2.62926666666,16.1490666667,22.0606666667,12.6993333333
808.35,15.7333333333,39.2858,21.0094,38.2285333333,34.0476,7.1904,9.32379999999,1.17146666667,14.9048,20.8095333333,11.8761333333
808.66,14.9974666667,38.7395333333,19.7637333333,37.3116666667,33.1069333333,6.7848,8.52773333333,-0.11806666666,13.3431333333,19.3598666667,10.8124
808.97,17.3352666667,40.6187333333,21.8362666667,38.7126,35.0398666667,8.72233333333,10.6985333333,0.808333333341,15.3592,20.7084666667,12.6246
809.27,16.1478666667,39.9178666667,20.38,38.1613333333,34.7200666667,7.40626666667,8.93693333334,-0.71906666666,14.381,19.4144666667,10.9297333333
809.58,17.3628,41.2129333333,20.8650666667,38.8185333333,35.4852666667,7.52113333334,9.66240000001,-0.4746,15.0105333333,20.2002666667,11.0759333333
809.88,18.6216666667,41.3169333333,22.1337333333,39.1423333333,35.508,8.22873333334,10.9342,0.755400000008,16.488,20.8678,13.0576
810.19,17.0551333333,39.7649333333,20.5214,37.4846666667,34.0183333333,7.43353333333,9.52960000001,6.66666679996e-05,15.6032666667,19.3864666667,11.8917333333
810.49,18.4943333333,41.0384666666,21.5368,38.8473333333,35.1505333333,8.25546666666,10.6231333333,1.05919999999,17.0093333333,20.3323333333,12.9284
810.80,18.9536,40.4710666667,21.1721333333,38.6917333333,34.9450666667,8.11100000001,10.4029333333,1.01513333334,16.9438,19.8848,12.9774666667
811.10,19.9571333333,41.1184,22.0001333333,39.3225333333,35.6881333333,9.0752,11.0860666667,0.677399999994,18.3010666667,20.8818,14.043
811.41,19.5229333333,40.6253333333,20.7418,38.4102666667,34.6475333333,8.71219999999,11.2241333333,0.75253333334,17.7849333333,20.1271333333,13.8421333333
811.71,19.4267333333,40.1167333333,20.0000666666,37.7812666667,34.0976,9.28873333333,11.6241333333,0.594533333333,17.9406666667,19.7451333333,13.0892
812.02,19.9485333333,38.9521333333,19.9896,36.5998666667,33.7750666667,9.39906666667,11.6897333333,1.27386666666,18.4488666667,20.4108,13.0354
812.32,20.3799333333,39.1268666667,20.8525333333,38.0072666667,34.0934666667,10.3646,11.8644666667,3.04053333333,19.0856666667,21.2223333333,13.2306
812.63,21.5728666667,39.2390666667,21.4104666667,39.0664,34.7132666666,11.1618666667,13.11,4.81979999999,20.4972666667,22.4759333333,14.0538
812.93,20.7017333333,37.8446,20.5614666667,38.0551333333,34.0852666667,10.4860666667,12.6717333333,5.20306666667,20.3107333333,21.7743333333,13.6641333333
813.24,20.2222,36.9091333333,20.0303333333,37.9494666667,34.1213333333,10.3636666667,11.8384,5.20206666666,19.7475333333,21.8584,13.2424
813.54,22.1098666667,37.9099333333,21.8523333333,39.0885333333,35.5622,13.0460666667,13.4620666667,6.79559999999,21.1984666667,23.6256,14.8886
