wavelength,Back_SalMalf,Belly_SalMalf,Breast_SalMalf,Crissum_SalMalf,Crown_SalMalf,DorTail_SalMalf,Patch10_SalMalf,Patch11_SalMalf,Rump_SalMalf,Throat_SalMalf,WingTip_SalMalf
246.79,3.92833333333,6.3885,5.58733333333,7.3225,3.24166666667,13.0339166667,8.18066666667,3.18433333334,2.70783333333,4.00433333333,10.9648333334
247.17,4.7745,6.92383333333,5.9195,8.2275,3.13616666666,13.5659166667,8.66783333334,3.13616666666,3.32966666667,4.281,11.5753333333
247.54,5.18916666667,7.17733333333,6.062,8.3735,4.33266666667,14.52475,8.90683333335,4.38116666667,4.41333333333,5.4155,11.9461666667
247.92,4.67233333333,6.63233333333,5.67583333333,7.6355,4.76633333333,14.0326666666,8.15316666667,4.57816666667,4.155,4.6725,12.0726666667
248.29,6.10616666667,8.212,7.21216666667,8.83333333334,6.273,14.8331666666,8.99999999999,6.01516666666,5.51533333333,5.95433333334,13.9395
248.67,7.22166666666,9.266,8.04233333333,9.16150000001,7.2665,15.0330833333,9.78816666666,6.81866666666,6.16216666666,6.83383333333,14.9803333333
249.04,7.98983333333,9.36433333334,7.7755,9.31849999999,7.86733333333,15.2765,10.5103333333,7.33266666667,6.7675,7.22583333333,15.3223333333
249.42,6.7975,8.44766666667,7.206,8.80733333334,7.46733333334,14.4365,9.55883333333,6.92816666666,6.291,6.5685,14.8201666666
249.79,6.38366666667,8.0055,6.79783333334,8.79916666667,7.31533333333,14.5791666666,9.541,6.7115,6.19383333334,6.14233333333,14.5445
250.17,6.62266666667,7.616,6.6225,8.646,6.9905,13.99,9.10616666667,6.8065,5.9235,6.53066666666,14.7168333333
250.54,6.1455,6.74833333333,6.63166666666,7.87616666667,6.865,13.1176666667,8.49883333333,6.90383333333,6.0095,6.20366666666,14.858
250.92,3.72533333333,4.0915,4.4575,6.3095,4.67283333334,10.6373333333,6.58916666667,4.93116666666,3.83283333333,4.75916666667,13.7598333333
251.29,5.11633333333,5.4065,5.04916666667,6.7915,6.67983333333,12.42175,7.93116666666,7.283,5.3395,6.613,15.3931666667
251.66,4.98383333334,5.23883333334,4.61283333334,6.56,6.2355,11.2771666667,7.4175,7.1395,5.517,6.398,15.3455
252.04,5.80733333334,5.76016666667,4.7215,7.17666666667,5.99616666666,11.5913333334,8.121,6.96416666667,5.52416666666,7.53066666668,15.203
252.41,6.33083333334,5.5395,4.19683333334,7.76983333333,6.13933333333,12.4221666666,8.53733333333,6.95466666667,5.5875,8.22533333331,15.7551666666
252.79,3.88133333333,3.247,1.31916666667,6.9255,5.32733333333,11.6183333334,7.43266666666,6.19,4.10966666667,6.77316666665,13.9268333334
253.16,4.09216666666,3.76983333333,1.53766666667,7.5895,5.3075,11.0615,6.99433333333,6.77083333333,3.8195,6.498,14.6826666667
253.54,4.57883333333,3.8405,1.723,6.91783333333,5.02216666667,11.0535833333,6.79483333334,6.94233333334,3.79133333333,5.7115,15.017
253.91,5.75583333333,5.28033333334,2.57733333333,8.08316666667,6.75683333333,12.75025,7.6575,7.98299999998,5.005,6.957,16.6666666667
254.28,4.20583333333,3.47433333334,0.757666666669,7.68016666666,5.45966666667,12.6176666666,6.08666666666,6.8965,3.605,5.7995,16.0658333333
254.66,4.59766666666,4.46083333333,0.3285,8.12783333333,5.44616666666,13.328,6.07566666666,6.48616666666,3.85866666667,6.78683333334,16.4476666667
255.03,3.91666666667,3.38883333333,1.02783333334,7.389,5.361,13.2358333334,6.22216666667,6.861,4.36116666666,6.16666666667,15.7776666667
255.41,3.945,2.88716666667,0.714666666665,7.77583333334,5.174,12.8785833334,5.346,6.2605,3.945,5.23133333333,15.5803333333
255.78,4.57733333333,4.19616666667,1.87783333333,8.83233333332,6.69033333334,14.01125,6.54333333335,7.62916666667,4.78283333334,5.663,17.371
256.15,4.6295,4.28216666666,3.15383333333,8.39116666667,6.48183333333,12.8185,7.26283333331,7.205,5.03483333333,5.23716666667,17.3323333334
256.53,4.5785,4.1875,3.96433333334,8.9055,6.92383333334,12.3674166667,7.87266666666,8.12416666667,5.58366666667,4.85766666667,16.7503333333
256.90,6.32033333334,5.35183333333,6.26916666667,10.0665,7.31416666666,12.93325,9.02133333334,8.63916666666,7.11,5.93783333333,17.9155
257.28,5.22916666666,4.39333333333,5.99316666667,9.43166666667,5.82616666666,12.6310833333,8.19016666665,6.7575,6.39916666666,5.10966666667,16.5711666667
257.65,6.0625,6.23383333333,6.9195,11.0968333334,7.11216666667,14.0533333334,9.169,7.73333333334,7.13366666667,6.2125,17.245
258.02,5.44283333333,6.19616666667,6.53483333333,9.81149999998,6.102,12.4951666667,7.77783333331,6.76116666666,6.23383333333,5.4425,16.3276666667
258.40,5.30733333333,7.07116666666,6.65033333334,8.98066666667,5.63083333333,12.5161666667,7.86416666667,6.32666666667,6.343,5.55,15.6796666667
258.77,4.414,6.28183333333,6.14033333334,8.008,5.10766666667,11.8138333334,7.3005,5.95666666666,5.518,4.51316666666,14.7566666667
259.15,5.074,7.10866666667,6.104,8.18883333334,5.3505,12.0385,7.46016666668,5.92816666667,5.72716666667,5.12433333334,14.8831666667
259.52,5.20916666667,6.934,5.91716666667,7.90483333333,4.6605,11.589,7.0595,5.52866666666,5.41433333333,5.449,14.165
259.89,4.75283333333,6.01516666666,5.24066666666,6.92783333334,4.0315,10.7045833333,6.291,4.636,4.57233333333,4.69966666667,12.911
260.27,5.32283333333,6.3245,5.35316666667,7.2455,4.35116666666,11.536,6.25366666666,4.85716666666,5.36316666667,5.181,13.1655
260.64,4.96333333333,5.70783333333,4.56633333333,6.224,3.52366666667,11.0381666666,5.41,3.871,4.65533333333,4.82433333333,12.8746666667
261.01,4.889,5.72066666667,4.68116666666,5.72066666667,3.37516666666,11.08975,5.1465,3.5435,4.25583333333,4.98783333334,12.8563333334
261.39,5.25633333334,5.9445,4.89716666667,5.386,3.65066666666,11.6595,5.815,3.86,4.56816666667,5.38616666667,13.2456666666
261.76,4.98783333334,5.36533333333,4.8245,4.72266666666,3.4475,11.429,5.11033333333,3.672,4.23283333333,5.29383333333,13.0458333334
262.13,4.7605,4.60083333334,4.55816666667,4.05766666666,3.19483333334,11.6509166667,4.40883333333,3.32266666667,4.12133333334,5.38866666667,12.9285
262.51,4.94316666667,4.34233333333,4.81866666667,4.25166666667,3.583,11.85925,4.34233333333,3.40133333333,4.07033333334,5.499,12.8003333333
262.88,5.419,4.26316666667,5.00866666667,4.88433333334,3.49233333333,12.4095833333,4.66083333333,3.14433333333,4.30016666667,6.177,13.137
263.25,5.85266666666,4.08216666666,5.24466666666,4.81216666667,4.32533333333,13.0845,5.27183333334,3.9605,5.05566666667,6.583,13.49
263.63,5.46583333334,3.11466666667,4.807,3.99816666667,4.38766666666,13.2825833334,4.77683333333,3.75866666666,4.747,6.00483333333,13.4173333333
264.00,5.79366666667,3.58666666666,5.20933333333,4.333,4.0735,14.0458333334,4.5765,3.89466666667,4.7875,6.832,14.281
264.37,6.01466666667,3.81366666667,5.99783333333,4.906,4.50266666667,13.4410833334,4.9395,4.36833333334,4.46933333334,7.2245,14.9028333334
264.75,6.3155,4.66033333334,6.58566666667,5.84266666667,5.6905,13.914,5.488,5.50483333334,5.5555,7.9535,15.012
265.12,6.07733333333,5.17816666667,6.22716666667,6.51,6.56,13.8363333333,5.528,6.177,6.377,8.09183333333,14.5353333333
265.49,6.6795,5.84466666667,6.87233333333,7.78716666667,7.08083333334,13.9449166667,5.71616666667,6.72766666666,6.9365,8.97533333333,14.7878333334
265.87,6.5095,5.73916666666,6.33633333334,7.98766666666,6.57266666667,13.2075,5.55016666666,6.10083333334,6.871,9.24533333334,14.3081666667
266.24,6.716,6.65466666667,6.63933333333,8.74,6.808,13.56175,7.06866666667,6.56266666667,7.222,9.16933333335,14.8573333333
266.61,7.22566666667,6.8985,6.4675,8.28116666667,7.25533333333,13.2175833333,7.25533333333,6.973,7.627,9.6935,15.626
266.98,6.5945,6.73866666666,6.68116666667,7.345,6.94066666666,13.4344166666,6.92633333333,6.72433333334,7.07066666666,8.96083333335,15.3823333333
267.36,6.7345,7.08666666666,7.199,7.8755,6.26933333334,13.1799166666,6.84716666667,6.49483333334,6.76266666666,9.05916666666,15.5395
267.73,6.1935,7.58816666667,7.47883333334,8.54533333333,6.426,13.1801666666,6.713,6.68566666667,6.97283333334,9.07850000001,15.6001666667
268.10,6.3835,7.67883333333,7.532,8.78733333335,6.81116666666,14.0358333334,7.4385,6.93116666667,7.3985,9.01416666668,15.4915
268.48,5.43533333334,6.54383333333,6.04966666666,7.65216666666,6.437,13.7218333333,6.6505,6.55733333333,6.35683333334,8.053,14.236
268.85,5.404,6.12616666667,5.96583333334,7.397,6.2465,13.8040833334,6.822,6.4605,6.126,7.78483333334,14.2856666667
269.22,5.25766666667,5.43116666667,5.20416666666,6.65883333333,5.35083333334,13.1836666666,6.53866666666,5.63116666666,5.25766666667,6.85883333333,14.0115
269.59,4.37383333333,4.976,4.61466666667,5.84533333334,4.54783333334,12.7675833334,5.57766666667,4.77533333334,4.5345,5.257,13.2556666667
269.97,3.95783333334,4.8455,4.36266666667,5.48583333334,4.51933333334,12.68275,5.49883333333,4.83266666667,4.232,4.41466666667,12.6696666667
270.34,4.18583333333,4.90733333333,4.3535,5.64133333333,4.77883333333,12.397,5.20333333333,4.99766666666,4.186,4.534,12.1715
270.71,4.02716666667,4.8505,4.344,5.851,4.36916666667,12.0186666666,4.9265,4.8125,3.63483333334,3.97683333333,11.7906666667
271.09,4.67466666667,5.38416666667,4.2095,6.4245,5.18833333333,12.0166666666,4.858,5.4575,4.24616666667,4.08716666667,11.9798333333
271.46,4.74333333333,5.13566666667,3.85183333334,5.87266666667,5.43283333334,12.1789166667,4.36266666667,5.4805,3.9825,3.86333333334,11.6023333333
271.83,5.3485,5.38316666666,3.91083333333,5.7395,5.5325,12.5893333333,5.00366666666,5.3945,4.10616666667,4.09466666667,12.0198333334
272.20,4.88783333333,5.3065,3.73383333333,5.57816666667,5.1255,11.85775,4.50333333334,5.069,3.99416666667,3.9035,12.1293333334
272.58,5.1655,6.13666666667,4.29366666667,6.00416666667,5.4855,12.1521666667,4.70183333334,5.37516666666,4.79033333333,4.54733333334,12.8368333333
272.95,5.41466666666,6.76,4.75266666667,6.2175,5.44683333334,12.68975,4.883,5.55533333333,4.73083333333,4.7635,13.0206666666
273.32,5.46233333333,7.0645,5.34416666667,6.4515,5.35483333333,12.69875,4.9895,5.64516666667,4.9785,5.09683333334,13.0646666666
273.69,4.988,6.35433333333,4.80383333333,6.17,5.23733333334,12.2858333333,4.587,5.48683333333,4.66283333333,5.22666666667,12.3506666666
274.06,5.26366666667,6.4495,4.93116666667,6.68216666667,5.26366666666,12.4445833333,4.9535,5.563,4.6875,5.9065,12.5331666667
274.44,5.21733333334,6.29883333333,5.12816666666,6.5885,5.13966666667,12.5305833334,4.87166666666,5.686,4.9165,6.18733333333,12.7203333333
274.81,5.63066666667,6.60116666667,5.32633333333,7.10916666667,5.60816666666,13.2699166667,5.247,5.75483333334,5.55183333333,6.22883333333,12.9995
275.18,4.87466666667,5.757,4.72366666667,7.01016666667,4.805,12.7261666666,4.97916666666,4.8165,4.58433333333,5.87266666666,12.4535
275.55,4.57233333333,5.46066666667,4.52483333333,7.16666666666,4.21683333333,12.55625,5.2,4.0155,4.13383333333,5.68583333334,12.1655
275.93,3.83683333333,4.88766666666,4.0445,6.62266666666,3.5435,11.6628333334,5.2175,3.238,3.3235,4.94866666666,11.3271666667
276.30,3.52416666666,4.48966666667,3.79983333334,6.1075,3.32333333333,11.4685833334,5.19183333333,2.73383333333,3.0225,4.66516666666,10.785
276.67,2.88866666666,3.451,3.10583333334,5.29166666667,2.3005,10.768,4.19233333334,1.93,2.045,3.71916666667,9.68833333335
277.04,2.38466666667,2.60366666667,2.3975,5.02716666667,1.392,9.33875,3.3515,0.902166666668,1.2245,3.24816666666,8.90699999999
277.41,1.751,1.72466666666,1.39566666667,4.46283333334,0.737333333333,8.81375,2.646,0.3555,0.237,2.1065,8.33333333334
277.79,1.93133333334,2.1825,1.1375,4.21966666667,0.211666666667,8.6905,2.46,-0.053,0.0265,1.66666666667,8.45266666666
278.16,1.8855,2.38666666667,1.75383333334,3.837,-0.145,8.775,2.59766666666,-0.342833333334,0.211,0.883499999999,9.08483333334
278.53,1.51983333334,2.7645,1.70333333333,3.60316666667,-0.379833333334,8.41875,2.71216666666,-0.759833333335,-0.157166666667,0.0393333333333,8.83133333333
278.90,0.842666666669,2.48833333333,1.47466666667,2.89616666666,-0.500333333333,8.28708333333,2.86966666667,-0.829500000001,-0.553,-0.329166666667,8.57033333332
279.27,1.1215,2.9905,2.43633333333,2.9905,0.1805,8.84241666665,3.506,0.219,0.141666666666,-0.1935,8.8165
279.64,0.96466666667,3.26233333333,2.61483333334,2.86866666666,0.660166666667,8.70133333335,3.42733333333,0.69833333333,0.698333333332,0.0126666666665,9.03766666669
280.02,1.1185,3.64166666666,3.34316666666,3.34316666666,1.4295,9.09141666665,3.45516666666,1.65333333333,1.54116666667,0.708500000001,9.43333333335
280.39,2.21116666667,4.862,4.553,4.315,2.627,9.72433333335,4.05383333333,3.19766666666,2.4725,1.79516666667,10.1638333333
280.76,3.01266666666,5.72483333333,5.50566666667,5.34366666667,3.03566666667,10.1280833334,5.32083333333,3.509,3.128,2.49316666667,10.7111666667
281.13,3.09583333333,6.113,5.59333333333,5.54783333333,3.514,10.2540833333,5.887,3.92066666666,3.5705,2.497,11.1075
281.50,3.6795,6.597,5.98733333333,5.68266666666,3.89733333334,10.92425,6.15066666666,3.9955,4.09333333333,3.22233333334,11.3541666667
281.87,4.22733333333,7.316,6.84166666667,6.5675,4.78583333333,11.45875,6.36733333333,4.62766666667,4.75433333334,4.006,12.239
282.25,4.72983333333,7.4325,6.8285,6.91033333334,5.6715,11.4815,6.45983333334,5.29266666667,5.12883333333,4.49433333333,12.0493333333
282.62,5.07183333334,7.493,6.7825,7.063,5.88233333334,11.5645833334,6.46266666666,5.40216666667,5.242,5.15183333334,11.9246666667
282.99,5.0585,7.4075,6.72516666667,6.93966666667,5.49716666666,11.3595,6.199,5.40933333333,5.07783333334,5.20466666667,11.5496666667
283.36,5.6855,8.04333333333,6.95,7.37766666667,5.77133333333,11.8796666666,6.37966666667,5.89466666666,5.486,6.02766666667,12.0268333333
283.73,6.27416666667,8.36566666667,7.34783333333,7.93083333334,5.941,12.4701666666,6.91283333333,6.12616666667,5.71916666667,6.53316666667,12.3358333333
284.10,6.241,7.92383333334,7.1315,7.83466666667,5.18183333333,12.2375,6.41916666666,5.54666666666,5.29733333333,6.4815,12.3841666667
284.47,5.77666666667,7.2775,6.66666666666,7.73133333333,4.67733333333,11.9588333334,6.309,4.939,4.81666666667,6.23916666666,12.1203333333
284.85,5.20483333333,6.96216666667,6.19816666666,7.5905,4.35583333334,11.9164166667,5.63766666666,4.6615,4.602,5.89233333333,11.98
285.22,5.20783333333,6.70616666667,6.37516666667,7.4765,4.52083333334,12.2826666666,5.67133333334,5.00933333334,4.83533333333,6.1435,11.9886666666
285.59,5.2565,6.68766666666,6.4695,7.6745,4.76283333334,12.38075,6.057,5.37766666667,5.10266666667,6.4125,12.1948333334
285.96,5.34266666667,6.47516666667,6.228,7.552,4.4735,12.149,6.43533333333,5.271,4.97616666666,6.29183333333,12.1451666666
286.33,4.98583333333,6.14666666667,5.5185,7.3155,3.64166666667,11.73675,5.88416666666,4.5005,4.30966666666,5.81266666667,11.8081666666
286.70,5.31066666667,6.32233333333,5.81633333333,7.79183333333,4.1015,12.0555833334,6.354,4.92333333333,4.726,6.09316666667,12.4071666666
287.07,5.8955,6.82216666667,6.27266666667,8.361,4.954,12.3684166666,6.87716666667,5.5585,5.43266666666,6.78283333333,13.1655
287.44,5.29666666667,6.23233333334,5.788,7.9685,4.3055,11.6993333334,6.50966666666,4.67033333333,4.9795,6.28766666667,12.9478333333
287.82,4.69783333333,5.9725,5.57183333334,7.74416666667,4.01666666667,11.2115,5.95633333333,4.4975,4.5135,5.9005,12.7143333333
288.19,5.09133333333,6.53316666667,5.89766666666,7.975,4.464,11.2334166667,6.33733333334,4.6675,4.68383333334,5.9465,12.8381666667
288.56,5.38933333334,6.665,5.78183333333,7.81,4.44916666667,11.0034166667,6.395,4.49816666666,4.46533333333,6.0435,12.7006666667
288.93,5.887,7.07133333333,6.25716666667,7.88516666667,4.94983333334,11.3715,6.9395,4.91683333334,4.769,6.6105,13.09
289.30,5.86733333333,7.059,5.99133333333,7.74583333333,4.65066666666,11.2299166667,6.66183333334,4.68383333334,4.50183333334,6.0825,13.0338333333
289.67,6.2185,7.506,6.2435,8.4505,4.66383333333,11.2294166666,6.87066666667,4.74733333333,4.61383333334,6.34416666667,13.2228333333
290.04,5.96433333334,7.22383333333,6.1395,8.5835,4.87166666666,11.1776666667,6.94016666667,4.82983333333,4.613,6.2145,12.8546666667
290.41,5.9235,7.321,6.36716666667,8.69316666667,5.51383333334,11.21575,7.246,5.23766666666,4.9615,6.3585,13.1945
290.78,5.58066666666,7.14166666667,6.168,8.476,5.35433333334,10.8383333334,6.74733333333,5.21183333333,4.69966666666,5.84083333334,12.7895
291.15,5.017,6.55616666667,5.50166666667,7.91683333334,4.6345,10.3488333334,6.09683333333,4.68533333334,4.11566666667,5.12766666667,11.9985
291.52,5.1005,6.64433333334,5.6805,7.6935,4.83633333334,10.4998333334,6.14133333333,4.98966666667,4.24766666667,5.00666666666,11.5235
291.89,5.43583333333,6.829,5.78633333333,7.54716666667,5.11133333333,10.2690833334,6.54716666667,5.25666666666,4.56416666667,4.97433333334,11.5126666667
292.26,4.9075,6.4455,5.15833333333,6.93783333333,4.5015,9.81966666665,6.30716666667,4.64833333333,4.25966666666,4.51,10.9123333333
292.64,4.6195,6.47416666666,5.24066666666,6.78916666667,4.68083333334,10.0918333333,6.23816666667,5.01316666667,4.81183333334,4.3395,11.1023333333
293.01,4.64,6.50666666666,5.08466666667,6.82666666666,4.72,9.90225,6.29333333334,5.13766666666,4.95116666666,4.23116666667,11.1556666667
293.38,4.90783333334,6.85133333333,5.396,7.02866666666,4.89016666667,9.935,6.77133333334,5.07633333334,5.245,4.67716666667,11.0756666667
293.75,4.36083333333,6.06783333333,4.94166666667,6.35383333333,4.56666666667,9.5355,6.08583333333,4.87033333333,4.7275,4.30733333334,10.8223333333
294.12,4.723,6.38266666667,5.57033333334,6.35583333334,4.8285,9.69691666665,6.29416666667,5.25216666666,5.12883333334,4.92583333334,11.1228333333
294.49,5.39516666667,7.26216666667,6.18666666666,6.70283333334,5.15383333334,10.7639166667,7.08983333333,5.67,5.45516666667,5.74766666667,11.4266666667
294.86,5.41033333334,7.24716666667,6.06433333334,6.55083333333,5.0665,11.0595,7.31416666667,5.28433333334,5.40183333334,5.97216666667,11.3906666666
295.23,5.305,7.24683333333,6.26416666667,6.56766666667,4.78583333333,10.9660833333,7.35033333333,4.80983333333,5.33716666667,6.12033333334,11.2416666667
295.60,5.5555,7.1895,6.04966666667,6.58933333334,4.65116666667,10.7843333334,7.3795,4.83366666667,5.35783333333,6.26983333333,11.5746666666
295.97,5.69683333333,7.13566666666,5.967,6.78533333333,4.543,11.1086666666,7.17216666665,4.87183333334,5.28783333333,6.3175,11.4665
296.34,6.07133333333,7.23,6.1685,7.119,5.05116666666,11.5876666666,7.32733333331,5.46766666667,5.66183333333,6.83466666667,11.7958333334
296.71,6.4835,7.29816666667,6.27283333333,7.6715,5.08466666667,11.8125833334,7.50183333334,5.295,5.51916666666,6.87016666666,11.9281666667
297.08,5.956,6.6535,5.664,7.138,4.62833333334,11.14175,6.87933333335,4.688,4.86083333334,6.31466666667,11.1951666666
297.45,5.96683333333,6.5185,5.63866666667,7.3255,4.713,11.2510833333,6.78733333335,4.69983333334,4.667,6.328,11.2906666667
297.82,6.50066666666,6.99366666666,5.95566666666,7.42833333333,5.22233333334,11.6744166666,7.32449999999,4.95633333333,4.9045,6.66933333333,11.5545
298.19,6.67866666667,7.16416666667,5.80533333333,7.2695,5.3585,11.863,7.47316666666,5.03666666666,4.912,6.7245,11.656
298.56,6.75266666667,7.07016666667,5.82016666667,7.16266666667,5.1985,11.7955,7.46683333335,4.97366666667,5.17216666666,6.7855,11.6603333333
298.93,6.33533333334,6.87183333334,5.6985,7.02616666667,4.86716666666,11.3165833333,7.24716666665,4.88733333334,4.9545,6.49633333333,11.3235
299.30,6.358,6.98516666667,5.67516666667,7.08883333333,5.137,11.2125,7.55066666669,5.1025,4.88883333333,6.53,11.3846666667
