wavelength,Back_NepOnem,Belly_NepOnem,Breast_NepOnem,Crissum_NepOnem,Crown_NepOnem,DorTail_NepOnem,Rump_NepOnem,Throat_NepOnem,WingTip_NepOnem
437.56,4.6868,10.4192,8.29726666667,7.02240000001,4.63953333333,5.73106666667,5.08743333333,13.4293333334,6.29326666667
437.91,4.70353333333,10.4479333333,8.3406,7.04246666667,4.65446666666,5.737,5.09803333333,13.4734,6.30366666667
438.27,4.70866666667,10.4742666667,8.36133333333,7.058,4.66466666667,5.74233333333,5.1059,13.5056,6.32813333333
438.62,4.71193333333,10.4926666667,8.3712,7.07466666666,4.66473333333,5.73986666667,5.1084,13.5405333333,6.32633333333
438.98,4.715,10.5067333333,8.38373333333,7.07179999999,4.6758,5.75473333333,5.11243333333,13.5542666667,6.33426666666
439.33,4.74373333333,10.5366666667,8.4158,7.09240000001,4.6892,5.78066666667,5.13213333333,13.5932,6.36493333333
439.69,4.7548,10.5574666667,8.44606666667,7.11413333333,4.69206666666,5.79553333333,5.1437,13.6282,6.3854
440.04,4.7532,10.5661333333,8.44273333333,7.11413333333,4.6816,5.7966,5.13596666667,13.6310666667,6.3774
440.40,4.75233333333,10.5697333333,8.4448,7.10099999999,4.6796,5.7932,5.12396666667,13.6448666667,6.37426666667
440.75,4.77293333333,10.594,8.4626,7.12119999999,4.69046666667,5.79793333333,5.14046666667,13.6687333333,6.39653333333
441.11,4.786,10.5953333333,8.47713333333,7.12353333333,4.69386666667,5.81206666667,5.14983333333,13.6746666667,6.41286666667
441.47,4.8002,10.6106,8.47713333333,7.13246666667,4.70613333333,5.81326666667,5.1575,13.6926666667,6.42653333333
441.82,4.81793333333,10.6381333333,8.4836,7.15126666667,4.72053333334,5.83026666667,5.1694,13.7028666667,6.44366666667
442.18,4.83953333333,10.6636666667,8.5016,7.17059999999,4.7302,5.8466,5.1891,13.7166666667,6.45033333333
442.53,4.83866666667,10.6820666667,8.51693333333,7.17606666666,4.73846666667,5.84986666667,5.19586666667,13.7250666667,6.4612
442.89,4.84253333334,10.697,8.52666666667,7.18413333333,4.73946666667,5.8446,5.19766666667,13.7421333333,6.46886666667
443.24,4.8428,10.7011333333,8.53066666667,7.18899999999,4.7426,5.84333333333,5.2029,13.7372666667,6.47293333333
443.60,4.8562,10.7178666667,8.54893333333,7.2028,4.75846666667,5.84793333333,5.21963333334,13.7602666667,6.4832
443.95,4.88966666667,10.7359333333,8.5864,7.22046666666,4.79146666667,5.87466666667,5.24563333333,13.787,6.51293333333
444.31,4.87453333333,10.7218666667,8.58233333333,7.21433333333,4.76533333333,5.86,5.24163333333,13.7746,6.50166666667
444.66,4.86233333334,10.7029333333,8.57133333333,7.20433333333,4.73713333333,5.8444,5.2209,13.7638,6.48326666666
445.02,4.8454,10.6911333333,8.55953333333,7.18866666667,4.7176,5.82333333333,5.20083333334,13.7629333333,6.467
445.37,4.8226,10.6736666667,8.54766666667,7.17280000001,4.70086666667,5.80406666667,5.184,13.745,6.449
445.72,4.815,10.6718666667,8.5566,7.18213333333,4.70513333333,5.803,5.1858,13.7560666667,6.447
446.08,4.80413333333,10.6611333333,8.54406666667,7.17186666667,4.70006666667,5.79806666667,5.17363333333,13.7636666666,6.4442
446.43,4.8102,10.6501333333,8.54,7.16926666666,4.69866666667,5.8004,5.1687,13.7583333333,6.44406666667
446.79,4.82206666667,10.6544,8.55026666667,7.17579999999,4.7122,5.816,5.181,13.7736666667,6.45113333333
447.14,4.80386666666,10.632,8.54226666667,7.15953333333,4.7004,5.79526666667,5.1638,13.7650666667,6.43126666667
447.50,4.79186666667,10.6199333333,8.5316,7.15499999999,4.69753333333,5.78506666667,5.15613333333,13.7458,6.4186
447.85,4.7828,10.6096666667,8.50626666666,7.14413333333,4.68126666667,5.7664,5.1436,13.7483333333,6.40266666667
448.21,4.81,10.6382,8.5338,7.17140000001,4.71406666667,5.79026666667,5.16296666667,13.7825333333,6.427
448.56,4.8158,10.6494666667,8.54913333334,7.17806666667,4.7418,5.79953333333,5.17516666667,13.8034666666,6.43666666667
448.92,4.8336,10.6736,8.57133333334,7.19880000001,4.7656,5.81746666667,5.19623333333,13.8204666667,6.45946666667
449.27,4.8586,10.6904,8.59906666666,7.21766666666,4.7828,5.83293333333,5.21453333333,13.8586666667,6.4846
449.62,4.8538,10.6847333333,8.59453333333,7.20273333333,4.77013333333,5.82386666667,5.2059,13.8629333333,6.48206666667
449.98,4.87186666667,10.6982666667,8.61453333333,7.21640000001,4.7838,5.829,5.224,13.8838,6.48806666667
450.33,4.88393333333,10.7248666667,8.64406666667,7.24586666666,4.79493333333,5.84506666667,5.2513,13.9238666667,6.51473333333
450.69,4.9098,10.7714,8.69113333333,7.28713333333,4.82546666667,5.87813333333,5.29216666667,13.9603333333,6.55193333334
451.04,4.92653333333,10.8115333333,8.72166666667,7.31793333334,4.8528,5.90973333333,5.31466666667,14.0144,6.573
451.40,4.9288,10.8222666667,8.72293333333,7.31293333333,4.84,5.9074,5.30273333333,14.0271333333,6.5666
451.75,4.93693333333,10.8562666667,8.7686,7.34600000001,4.85413333333,5.92133333334,5.31833333333,14.0586,6.59086666667
452.10,4.93446666667,10.8744666667,8.77686666666,7.3512,4.84646666666,5.9174,5.32506666667,14.0790666667,6.58893333333
452.46,4.9374,10.8886,8.78913333333,7.35079999999,4.8416,5.9264,5.32643333333,14.0894,6.5842
452.81,4.95313333333,10.9176,8.81853333333,7.3728,4.85053333333,5.93973333333,5.33683333333,14.1318666667,6.58806666667
453.17,4.98053333333,10.9559333333,8.8522,7.41106666666,4.87206666667,5.96286666667,5.35146666667,14.1694,6.59213333333
453.52,4.99366666667,10.9814,8.87633333333,7.43453333333,4.8826,5.9742,5.36763333333,14.1959333333,6.611
453.87,4.97286666667,10.9637333333,8.87846666667,7.41526666666,4.8684,5.95506666666,5.3416,14.1922666667,6.58686666667
454.23,4.9716,10.9776,8.88033333333,7.40739999999,4.86993333333,5.9498,5.33126666667,14.2089333333,6.57553333333
454.58,4.93926666667,10.9392,8.85113333333,7.3744,4.83,5.90453333333,5.2889,14.1904666667,6.53493333333
454.93,4.96753333333,10.9809333333,8.88686666667,7.4078,4.84206666667,5.91833333333,5.31126666667,14.2322666667,6.56093333334
455.29,4.98,11.0182666667,8.92646666667,7.43400000001,4.86586666667,5.9412,5.3335,14.2901333333,6.5772
455.64,4.964,11.0298666667,8.92926666666,7.42613333334,4.8648,5.9326,5.3221,14.3062666667,6.56106666667
456.00,4.9476,11.0294,8.94173333333,7.41206666667,4.86126666667,5.91433333333,5.29973333333,14.3189333333,6.53753333333
456.35,4.9616,11.0694,8.97286666667,7.44720000001,4.87926666667,5.924,5.30996666667,14.3658,6.55786666667
456.70,4.95146666667,11.0766,8.98106666667,7.45073333334,4.87226666667,5.9212,5.30726666667,14.3797333333,6.55133333333
457.06,4.93113333333,11.0779333333,8.98860000001,7.4422,4.86226666667,5.90606666667,5.2927,14.3764,6.5432
457.41,4.9554,11.1216666667,9.02493333334,7.46466666667,4.88193333333,5.91793333333,5.30756666667,14.4284,6.5428
457.76,4.987,11.1815333333,9.06833333333,7.51186666667,4.90593333333,5.9532,5.34216666667,14.4816,6.57733333333
458.12,4.9916,11.2085333333,9.08986666666,7.53433333333,4.9118,5.95793333333,5.35663333333,14.5184666667,6.59373333333
458.47,5.00333333333,11.2453333334,9.1086,7.55046666667,4.92073333333,5.96806666667,5.37096666667,14.5551333333,6.6106
458.82,4.98313333333,11.2574,9.10346666667,7.54053333334,4.9042,5.94686666667,5.36086666667,14.568,6.58706666667
459.18,4.9916,11.2726,9.11553333333,7.55453333334,4.9056,5.94426666667,5.3644,14.5908,6.59326666666
459.53,4.99693333333,11.2841333334,9.12993333333,7.56233333334,4.89946666667,5.94286666667,5.36093333333,14.6168,6.59133333333
459.88,5.0124,11.3246,9.15606666667,7.59960000001,4.9142,5.96393333333,5.37633333333,14.6677333333,6.61853333333
460.24,5.00506666667,11.3325333333,9.16706666667,7.60273333333,4.90873333333,5.96266666667,5.37793333333,14.6892666667,6.61313333333
460.59,5.02173333333,11.3759333334,9.19653333334,7.62993333333,4.92446666667,5.9648,5.39713333333,14.7327333333,6.63033333333
460.94,5.04113333333,11.4146666667,9.22373333333,7.65379999999,4.94606666667,5.97433333333,5.41943333333,14.7780666667,6.64593333333
461.29,5.02353333333,11.4244666667,9.22926666667,7.66446666666,4.93893333333,5.9664,5.40833333333,14.7991333333,6.65026666667
461.65,5.00886666667,11.4451333333,9.2382,7.66360000001,4.92886666667,5.9486,5.39953333333,14.8233333333,6.6442
462.00,5.0026,11.4721333333,9.26446666666,7.67299999999,4.9294,5.9374,5.38673333333,14.8508666667,6.62246666667
462.35,4.9968,11.4966,9.28300000001,7.68366666667,4.93033333333,5.9276,5.38186666667,14.8928666667,6.60886666667
462.71,5.00906666667,11.5412,9.32600000001,7.72273333334,4.94833333333,5.94106666666,5.38476666667,14.9403333333,6.6312
463.06,5.00093333333,11.5800666667,9.35546666667,7.74893333333,4.9506,5.94106666667,5.38103333333,14.985,6.63006666666
463.41,5.0302,11.6546666667,9.4214,7.80686666666,4.9808,5.9728,5.42223333333,15.0562,6.6634
463.76,5.0582,11.7014666667,9.46519999999,7.83519999999,5.0062,5.9878,5.45286666667,15.0992,6.66893333333
464.12,5.08266666667,11.7683333334,9.51506666667,7.87993333333,5.0334,5.99293333333,5.47036666667,15.1597333333,6.67773333333
464.47,5.06633333333,11.7921333333,9.5276,7.88686666667,5.03153333333,5.98766666667,5.45703333333,15.1998666667,6.65733333333
464.82,5.06433333333,11.8553333333,9.56606666668,7.92253333333,5.031,5.99586666667,5.46766666666,15.263,6.65986666667
465.17,5.08253333333,11.9017333333,9.60953333332,7.94159999999,5.04026666667,6.008,5.4824,15.3112,6.66113333333
465.53,5.11893333333,11.9661333334,9.66513333335,8.00086666667,5.0678,6.02946666667,5.51796666667,15.3854,6.68713333333
465.88,5.1496,12.0314666667,9.71226666668,8.03859999999,5.09146666667,6.0588,5.55546666667,15.4445333333,6.721
466.23,5.17186666667,12.0894,9.76586666667,8.08079999999,5.11513333333,6.08446666667,5.57993333333,15.4952666667,6.73973333333
466.58,5.19226666667,12.1252666667,9.79513333333,8.09653333333,5.13033333333,6.09546666667,5.59753333334,15.5292666667,6.74226666666
466.94,5.21546666667,12.1842,9.84526666666,8.12806666666,5.1566,6.11026666667,5.6187,15.5930666667,6.771
467.29,5.23526666666,12.2248,9.88113333333,8.1568,5.1922,6.138,5.6379,15.6519333333,6.79066666667
467.64,5.23313333333,12.2492,9.8992,8.17353333334,5.18126666667,6.1284,5.6302,15.6780666667,6.7946
467.99,5.24793333333,12.2827333333,9.94226666667,8.19640000001,5.19773333333,6.14553333333,5.64183333333,15.7318666667,6.8108
468.35,5.26853333333,12.3138666667,9.98226666667,8.2252,5.21753333333,6.15626666667,5.6617,15.7703333333,6.8286
468.70,5.30946666667,12.3623333333,10.038,8.26413333334,5.25766666667,6.185,5.70003333333,15.835,6.86466666667
469.05,5.3262,12.4108666667,10.0664666667,8.29006666667,5.27326666667,6.19933333333,5.71826666667,15.8804,6.86766666667
469.40,5.30273333333,12.4136666667,10.0668666667,8.2864,5.26566666667,6.19153333333,5.69313333334,15.8920666667,6.85246666667
469.75,5.2986,12.4419333333,10.0754,8.29813333333,5.275,6.18933333333,5.6815,15.9225333333,6.85013333334
470.11,5.3362,12.5215333333,10.1508666667,8.35413333333,5.3166,6.21893333333,5.70296666667,16.0118,6.89993333333
470.46,5.35273333333,12.5712,10.1948666667,8.38400000001,5.33953333333,6.234,5.721,16.0680666667,6.928
470.81,5.35446666667,12.5908,10.1964666667,8.38373333334,5.32713333333,6.22406666667,5.7202,16.0826666667,6.9018
471.16,5.32893333333,12.5926,10.1780666667,8.36906666666,5.28633333333,6.17826666667,5.68336666667,16.0664,6.8676
471.51,5.3334,12.623,10.2142,8.37999999999,5.29426666667,6.18273333333,5.68853333334,16.1074,6.87753333333
471.87,5.31606666667,12.6388,10.2036666667,8.3678,5.27033333333,6.16706666667,5.6697,16.1196,6.8576
472.22,5.34566666667,12.6836,10.2379333333,8.40226666667,5.28613333333,6.19813333333,5.6906,16.1537333333,6.8836
472.57,5.30993333333,12.6634666667,10.2209333333,8.36140000001,5.2422,6.16553333333,5.65126666667,16.139,6.85313333333
472.92,5.32613333333,12.6873333333,10.2596666667,8.3912,5.2692,6.18053333333,5.6623,16.1835333333,6.875
473.27,5.365,12.7303333333,10.2964,8.41853333333,5.293,6.2022,5.699,16.2298,6.89586666667
473.62,5.39726666666,12.7619333333,10.3316666667,8.45926666666,5.30973333333,6.2314,5.7333,16.2798666667,6.92553333333
473.98,5.3862,12.7264666667,10.3118,8.4382,5.2862,6.20766666667,5.726,16.2443333333,6.91593333333
474.33,5.3684,12.7010666667,10.2895333333,8.42653333333,5.25966666667,6.1836,5.7114,16.254,6.89366666667
474.68,5.41473333333,12.7386666667,10.3465333333,8.4736,5.3048,6.22893333333,5.7582,16.2954,6.94253333333
475.03,5.43493333333,12.7557333333,10.3889333333,8.49313333334,5.3198,6.26346666667,5.7766,16.3298666667,6.96593333333
475.38,5.44046666667,12.7656666667,10.3919333334,8.49986666666,5.33113333333,6.28126666667,5.7836,16.3455333333,6.97453333333
475.73,5.44626666667,12.7598,10.3925333333,8.51526666667,5.34613333333,6.29206666667,5.79433333333,16.3422666667,6.99026666667
476.08,5.40153333333,12.7192,10.3484666667,8.46593333334,5.30946666667,6.25053333334,5.74513333333,16.3060666667,6.94393333334
476.44,5.409,12.7170666667,10.3578,8.48839999999,5.3214,6.26046666667,5.75566666667,16.3103333333,6.94693333333
476.79,5.38946666667,12.6870666667,10.3215333333,8.46153333333,5.29266666666,6.23553333333,5.73536666667,16.2723333333,6.933
477.14,5.38153333333,12.672,10.3160666667,8.45893333334,5.29066666667,6.22926666667,5.71716666667,16.2468666667,6.9294
477.49,5.38246666667,12.6479333334,10.3064,8.44459999999,5.28153333333,6.22233333333,5.71493333333,16.2179333333,6.925
477.84,5.38653333333,12.648,10.2974,8.44340000001,5.29366666667,6.23346666667,5.71943333333,16.2140666666,6.90766666667
478.19,5.3848,12.6385333333,10.2984,8.43986666666,5.2948,6.241,5.71883333333,16.1886666667,6.91006666667
478.54,5.3432,12.6053333333,10.2657333333,8.40346666667,5.2666,6.21493333333,5.68536666666,16.1567333333,6.89586666667
478.89,5.3226,12.5656,10.2344,8.38599999999,5.26186666667,6.18606666667,5.6797,16.1263333333,6.8888
479.24,5.3122,12.5487333333,10.2358,8.37446666666,5.25173333333,6.17686666667,5.67223333333,16.0999333333,6.88833333333
479.60,5.31466666667,12.5316666667,10.2387333333,8.36746666667,5.245,6.17913333333,5.67203333333,16.0901333333,6.88433333333
479.95,5.33373333333,12.5287333333,10.2620666667,8.37626666666,5.2732,6.1962,5.70116666667,16.0881333333,6.90773333333
480.30,5.357,12.5234,10.2531333333,8.37313333334,5.29193333333,6.22266666667,5.71386666667,16.0759333333,6.92753333333
480.65,5.36766666667,12.5113333333,10.2536,8.37846666666,5.29866666667,6.23906666667,5.721,16.0798666667,6.94133333333
481.00,5.3644,12.5031333333,10.2346,8.36519999999,5.2924,6.24106666667,5.72216666667,16.0863333333,6.93073333333
481.35,5.36673333333,12.5205333333,10.2673333333,8.37506666666,5.30126666667,6.2522,5.72696666667,16.1252666667,6.9482
481.70,5.3552,12.53,10.2774666667,8.3786,5.292,6.26266666667,5.72186666667,16.1530666667,6.95893333333
482.05,5.37846666667,12.5826,10.326,8.41426666666,5.31153333333,6.29593333333,5.7497,16.2204666667,6.9862
482.40,5.38753333333,12.6098666667,10.3535333333,8.43546666666,5.31653333333,6.31506666667,5.7605,16.2614,7.00266666667
482.75,5.4054,12.6398666667,10.3799333333,8.45020000001,5.3236,6.34126666667,5.77286666667,16.3040666667,7.02286666667
483.10,5.40953333333,12.6533333333,10.381,8.45713333332,5.32833333333,6.3488,5.7767,16.3298666667,7.02666666667
483.45,5.415,12.6697333333,10.3878,8.46653333333,5.33713333333,6.35226666667,5.78233333333,16.3518,7.0406
483.80,5.4172,12.682,10.3977333333,8.4774,5.33353333333,6.35586666667,5.78536666667,16.3778666667,7.04806666667
484.15,5.4106,12.6874,10.4032,8.47559999999,5.32653333333,6.34666666667,5.77783333333,16.3900666666,7.04086666667
484.50,5.40633333333,12.7070666667,10.4198,8.48506666667,5.32766666667,6.34893333333,5.77916666667,16.4108666667,7.04053333333
484.85,5.40386666667,12.7252666667,10.4385333333,8.49726666666,5.32946666667,6.35006666667,5.78056666667,16.4356666667,7.04966666667
485.20,5.40466666667,12.7389333333,10.443,8.50386666667,5.3318,6.3536,5.7831,16.4536666667,7.04913333333
485.55,5.41986666667,12.7648,10.4656666667,8.52426666666,5.3464,6.3628,5.79966666667,16.4835333333,7.06033333333
485.90,5.4264,12.7786666667,10.4806,8.53673333333,5.35453333333,6.36686666667,5.8043,16.5054,7.06793333333
486.25,5.4392,12.7961333333,10.4925333333,8.54986666667,5.3662,6.36866666667,5.81156666667,16.5262666667,7.0642
486.60,5.44273333333,12.8192666667,10.5063333333,8.56139999999,5.37633333333,6.36353333333,5.814,16.5453333333,7.05986666667
486.95,5.45653333333,12.8447333333,10.5296666667,8.57806666667,5.38933333333,6.36726666667,5.82833333333,16.5703333333,7.0614
487.30,5.46533333333,12.8727333333,10.5591333333,8.59719999999,5.39106666667,6.37573333334,5.83766666667,16.6002666667,7.06073333333
487.65,5.47386666667,12.9034666667,10.5856,8.61506666667,5.40446666667,6.38273333333,5.846,16.6271333333,7.0632
488.00,5.4866,12.9386,10.6184,8.64186666667,5.41786666667,6.39786666667,5.86263333333,16.6693333333,7.07493333333
488.35,5.51533333333,12.9838666667,10.6584666667,8.67073333334,5.4404,6.4194,5.8837,16.7164666667,7.1014
488.70,5.5402,13.028,10.7001333334,8.70313333333,5.45753333333,6.43746666667,5.90106666667,16.762,7.1158
489.05,5.55046666667,13.0725333333,10.7395333333,8.73566666667,5.46793333333,6.44773333333,5.91683333333,16.8084,7.12646666667
489.40,5.56426666667,13.1291333333,10.7849333333,8.76766666667,5.4812,6.45693333333,5.92653333333,16.8650666667,7.13173333333
489.75,5.57593333333,13.1770666667,10.8144666666,8.79213333333,5.486,6.45873333333,5.93543333333,16.902,7.1322
490.10,5.59053333333,13.2364,10.857,8.81966666667,5.4996,6.472,5.9476,16.9539333333,7.147
490.45,5.6004,13.2828666667,10.897,8.84846666667,5.50566666667,6.47513333333,5.95416666667,17.007,7.1482
490.80,5.59566666667,13.3242,10.9396,8.87313333333,5.5006,6.473,5.94983333333,17.0601333333,7.14886666667
491.15,5.59806666667,13.3660666667,10.9707333333,8.89199999999,5.50586666667,6.47073333333,5.9483,17.1008666667,7.14666666667
491.50,5.6044,13.4124666667,11.0019333333,8.91373333333,5.51346666667,6.474,5.9514,17.1434,7.14613333333
491.85,5.6076,13.4511333334,11.0283333333,8.93379999999,5.51813333333,6.468,5.9533,17.1778666667,7.14193333333
492.20,5.6076,13.4826,11.0539333333,8.9468,5.51893333334,6.46013333333,5.95733333333,17.2054,7.1376
492.55,5.605,13.5137333333,11.0858,8.95360000001,5.5182,6.45206666667,5.9554,17.2381333333,7.1294
492.90,5.6176,13.5644,11.1266666667,8.97119999999,5.53333333334,6.45253333333,5.95876666667,17.2806,7.1216
493.25,5.623,13.596,11.1514666666,8.99213333333,5.53173333333,6.44926666667,5.9557,17.3137333333,7.11486666667
493.60,5.628,13.6432,11.1979333333,9.01806666666,5.5472,6.44986666667,5.9585,17.3738666667,7.10553333333
493.95,5.62406666667,13.6873333333,11.2498666667,9.04566666666,5.54546666667,6.43066666667,5.95533333333,17.4242666667,7.09126666667
494.30,5.65606666667,13.7672,11.3207333333,9.10766666667,5.58,6.4614,5.99376666667,17.4959333333,7.11586666667
494.65,5.67433333333,13.8454,11.3791333334,9.15506666667,5.59953333333,6.46913333333,6.0052,17.5512,7.1222
495.00,5.70226666667,13.9179333333,11.4525333333,9.20066666666,5.62466666667,6.48813333333,6.03073333333,17.6276666667,7.1376
495.34,5.748,14.017,11.5444666667,9.27439999999,5.67346666667,6.52826666667,6.07806666667,17.733,7.16713333333
495.69,5.79893333333,14.1156,11.6344666667,9.34226666666,5.71013333333,6.56573333333,6.1148,17.8433333333,7.19693333333
496.04,5.81373333333,14.1894666667,11.6935333333,9.39539999999,5.73886666667,6.57933333333,6.13423333333,17.9236666667,7.18493333333
496.39,5.8528,14.2868666667,11.7679333333,9.46913333333,5.7812,6.61273333333,6.18036666667,18.0131333333,7.2218
496.74,5.88746666667,14.3642,11.8362,9.53193333334,5.80673333333,6.64433333333,6.2047,18.0988,7.24686666667
497.09,5.90953333333,14.4394666667,11.9016,9.5698,5.83693333333,6.66613333333,6.233,18.1684,7.2562
