wavelength,Back_ButMonm,Belly_ButMonm,Breast_ButMonm,Crissum_ButMonm,Crown_ButMonm,DorTail_ButMonm,Patch10_ButMonm,Patch11_ButMonm,Patch12_ButMonm,Patch13_ButMonm,Rump_ButMonm,Throat_ButMonm,WingTip_ButMonm
787.14,16.1764666667,51.8136666667,51.2254666667,50.8088333333,11.9608666667,17.24875,13.0882666667,13.6520666667,19.7794,19.5831333333,16.8382666667,12.9656,16.4706666667
787.45,14.8495333333,49.8916,50.4453333333,49.4104666667,10.2526,15.403,11.4559333333,11.7207333333,18.5078666667,18.7004,15.403,11.4078666667,14.9217333333
787.76,12.6005333333,48.2507333333,48.8653333333,48.6289,8.13253333333,13.7410833333,10.6855333333,9.71633333334,16.9267333333,17.2576666667,13.4988,9.31426666666,13.6406
788.07,11.4686,46.2003333333,48.0653333333,47.4008,6.5036,12.8495833333,9.62706666668,8.2518,16.2938,15.8274666667,12.1678,7.94866666665,12.6339333333
788.38,12.4656666667,45.9132,48.0593333333,47.3858666667,6.98633333334,12.9280833333,10.5022666667,8.58460000001,16.9406666667,16.2557333333,12.8311333333,8.17346666667,12.5799333333
788.69,12.1154666667,44.8283333333,46.2458,46.0907,7.06526666666,11.98775,10.0996666666,8.1284,16.6998666667,15.6145333333,12.1814666667,7.95126666667,12.4030666667
789.00,12.3458,45.477,47.0034,46.4085333333,6.91353333333,12.1213333333,10.0561333333,8.3502,17.3288666667,15.9372,11.9416,8.10333333333,12.615
789.31,12.2299333333,46.2298666667,47.0344666667,46.7471333333,6.52873333333,12.6436666667,10.0688666667,8.23000000001,17.1494,15.7700666667,12.5058,7.74713333333,12.4598
789.62,13.5178666667,47.4047333333,47.7046666667,47.4740333333,7.68166666667,13.2640833333,11.3494,9.18106666667,17.8777333333,16.4245333333,13.3795333333,9.08886666667,12.8488666667
789.92,13.7776,47.3217333333,47.6958666667,47.8947,8.14040000001,13.3333333333,11.8597333333,9.38006666666,17.918,16.7016666667,13.6842,9.09926666667,13.193
790.23,12.8226,47.275,47.5912666667,47.9196333333,7.15333333333,12.2566666667,10.5352666667,8.63773333333,16.6666,15.8150666667,12.3602,8.22380000001,12.9440666667
790.54,12.9042,47.8788,48.1566666667,48.9393666667,7.77780000001,12.4369166667,10.7574666667,9.0404,16.7171333333,16.7172,12.9544666667,8.23240000001,13.3335333333
790.85,14.3435333333,49.2928666667,48.8636,49.6971333333,9.11633333334,13.5731666667,12.197,10.8080666667,18.1564,17.7273333333,14.0403333333,10.1516,14.3434666667
791.16,15.479,49.5273333333,48.9655333333,49.4508333333,10.3192666667,13.5695,12.0052,11.6732,19.106,18.6973333333,14.4060666667,11.6986666667,15.0192666667
791.47,16.1906,50.3704666667,50.0000666667,50.6481333333,10.6084666667,13.6905,11.8782666666,11.8254666667,19.418,19.1270666667,14.6825333333,12.1164,15.2380666667
791.78,17.0946666667,50.3242666667,49.7794666667,50.3500666667,12.0362,14.7535,13.2554666667,12.7886,20.0779333333,19.974,15.8496,13.904,17.1206666667
792.08,17.3855333333,51.2417333333,50.3792,51.1764666667,12.6014666667,15.52275,14.3007333333,13.5425333333,20.6013333333,21.1504,16.5751333333,15.1111333333,17.5948
792.39,17.44,51.1466666667,50.8533333333,51.6533333333,12.9866666667,15.5,14.6666666667,14.1066666667,20.4,21.28,16.5066666667,15.1466666667,17.84
792.70,17.9167333333,50.7292666667,50.9375333333,51.0157666667,13.5937333333,15.5274166667,15.2865333333,14.4272,21.0676666667,21.9010666667,16.5106,15.4948,18.0729333333
793.01,18.1609333333,50.1660666666,50.1660666667,50.5619666667,13.1801333334,15.96425,15.3512,14.6359333333,21.4814,22.3500666667,16.6284,15.4023333333,18.4419333333
793.32,16.7424,49.1918666667,48.7626666667,49.4319,11.7676666667,14.9306666667,14.192,13.4342,20.5302,21.8182666667,15.1010666667,14.2424666667,17.2222
793.62,17.0202,49.3939333333,48.4595333333,49.5832666667,11.8182,14.8674166667,14.4444666667,13.106,20.8334,22.2221333333,15.2272666667,14.091,16.9443333333
793.93,17.1253333333,48.7236666667,47.534,49.1325666667,11.3011333333,14.7460833333,14.1264,12.9616,20.2725333333,21.933,14.8204,14.4238,16.8031333333
794.24,17.3826666667,48.2469333333,47.3332666667,49.6049,11.5554,14.9073333333,14.1235333334,12.9136,20.2222,21.8024666667,14.9382666667,14.4445333334,16.6666666667
794.55,19.4909333333,49.8666666667,47.9757333333,50.9575666667,12.8485333333,16.96975,15.6848666667,14.6908666667,21.9636666667,23.103,16.9454,15.6849333333,18.0606
794.86,19.1336666667,50.4452666667,47.3886,50.5535,12.6353333333,16.5461666667,15.7399333333,14.8976,21.6125333333,23.2491333333,16.8472666667,15.5956,17.9302
795.16,19.8550666667,51.9324,48.9370666667,52.1134333333,13.4058,18.0253333333,16.6425333333,16.2076666667,23.0918,24.4444,17.995,16.8115333333,18.8647333333
795.47,20.0482666667,51.9566666666,49.082,52.7052666667,13.7196666667,18.1764166666,16.8115333333,16.2803333333,23.6232,23.9856,18.1399333333,16.9324,19.1788666667
795.78,20.7563333333,52.5059333333,49.1961333333,52.4941333333,14.3734666667,18.73525,17.1630666667,16.2175333333,24.1844666667,24.2078666667,18.9362,17.4233333333,19.4562
796.09,20.5436666667,52.4349333333,48.7234666667,52.825,14.4445333333,18.4398333333,16.8084666667,15.9574,23.9006666667,24.1370666667,19.5036,17.8014666667,19.6692
796.40,18.9743333333,51.9168666667,48.4494,52.9793333333,12.9426666667,16.9108333333,15.4334666667,14.4077333334,22.1734,22.7839333333,17.7778,16.6544,18.4615333334
796.70,20.5071333333,52.3912,49.2512,53.7680666667,14.4686,18.4480833333,16.6182666667,15.5314,23.2367333333,23.2848666667,19.2271333333,18.1884,19.7825333333
797.01,19.6135333333,51.7874666666,49.3476666667,53.6835333333,13.3574,17.8444166667,16.2802,15.1207333333,23.0435333333,22.4637333333,18.8164666667,18.1401333333,19.0338
797.32,19.2057333333,51.6005333333,49.6990666667,53.5740333333,12.8037333333,17.2381666667,16.4379333333,15.2585333333,23.6102666667,22.1661333333,18.7244,17.8098,19.2057333333
797.63,18.5049333333,52.2548,49.461,53.4191,12.2059333333,17.0956666667,16.2990666667,15.1224666667,23.4804666667,22.2058666667,18.8480666667,17.7942,19.5342
797.93,16.1831333333,51.6284,49.0840666667,52.8115666667,10.6106,14.8854166667,14.8854,12.8753333334,21.1705333333,20.7379333333,17.4554666667,16.1831333333,18.0407333333
798.24,16.6146666667,52.0832666667,50.4687333333,53.1899666667,10.7292666667,14.6810833333,14.896,12.5260666667,21.4583333333,20.4687333333,17.6042,16.6665333333,18.2031333333
798.55,13.6314666666,50.2168,47.4525333333,50.8807,7.2358,10.7724166667,11.5176666667,8.75346666667,17.9404666667,17.3172,13.5231333333,12.9810666667,15.1761333334
798.85,12.2462,49.9286,47.2962,49.6710333333,4.83546666667,7.86824999999,8.92706666667,6.89553333334,16.3947333333,15.3935333333,11.1301333333,10.987,13.1903333333
799.16,10.4978,50.0754666667,46.9381333333,49.8490666667,2.92606666666,5.50525000001,7.66206666667,5.79193333333,15.7164666667,14.3590666667,9.62293333334,9.68339999999,12.0664
799.47,10.629,50.8805333333,49.0252666667,50.0628666667,2.0754,4.55966666666,7.23260000001,5.59753333333,15.8176,14.088,8.11313333334,8.74199999999,11.3835333333
799.78,12.4611333333,52.6167333333,50.4048666667,50.8412,4.54833333333,6.03583333334,9.37700000002,7.5702,17.4143333333,16.5420666667,10.8409333333,10.7165333333,13.8007333333
800.08,11.7296666667,52.4842666667,50.0629333333,50.3458666667,4.27673333333,5.14933333333,9.37106666667,7.327,16.8553333333,17.1384,10.346,10.1572,13.522
800.39,13.9653333333,55.3555333333,51.7219333333,51.2954333334,7.425,8.80725,11.88,10.0474,19.1153333333,20.2528666667,13.3648666667,12.7329333333,16.7456666667
800.70,13.6874666667,56.2318666667,52.0772666667,51.1755333333,7.63273333333,9.29958333334,12.4315333334,9.91946666665,18.6152,20.8371333333,13.4942666667,12.9145333334,16.8438666667
801.00,14.0952666667,55.0794,52.1268666667,50.8095333333,8.03166666666,9.80141666666,12.4760666666,10.2221333333,19.2062666667,20.6032,13.9684,12.0316666667,16.7936666667
801.31,15.0161333333,56.0517333333,53.4627333333,51.6343,8.44666666665,10.7200833333,12.8479333333,11.6504666667,20.9061333333,21.1004,14.3365333333,12.2976666667,16.4402
801.62,16.7762,56.3066,53.7715333333,51.8780333333,10.7042,13.302,15.2426666667,14.2409333333,23.4428,23.3178,16.9953333333,14.3349333333,18.3413333333
801.92,19.4162666667,58.2180666667,56.5592,53.6712333333,13.1489333333,16.0906666667,17.9108,16.4363333333,26.5131333333,25.6222666667,20.6452666667,17.3578666667,19.9692666667
802.23,21.2555333333,58.7443333334,57.8774666667,54.8729666667,15.4858,18.8340833333,20.3588,18.4454666666,28.1017333333,28.3408,23.7667333333,19.2526,21.4049333333
802.54,24.3868,60.0576,59.5094666667,56.5656666667,18.8743333333,22.00575,23.4054666667,21.5296,30.8802,31.0822666667,26.811,22.4818,24.2713333333
802.84,24.9444,60.1665333333,58.8055333333,57.1389,20.7499333333,24.1320833333,24.7500666667,23.4444,31.8055333333,32.0556,28.5556,24.0,26.111
803.15,24.846,60.5601333333,58.6836,57.6331333333,21.1485333333,24.79,25.07,24.2857333333,32.437,31.9048,28.5714,23.9496666667,25.4340666667
803.46,26.4124,62.3728666667,59.6043333333,58.3051,21.582,25.459,26.0169333333,24.8586,33.1638,31.9773333333,29.5479333333,24.9998666667,26.2711333333
803.76,24.4155333333,60.6638,58.2106,57.0274666667,19.5672,22.6190833333,23.6652666667,22.1934,31.1688666667,29.6681333333,27.0707333333,22.4530666667,23.4056
804.07,25.1885333333,61.0724666667,57.855,57.6378333334,20.3768666667,23.2970833333,23.6520666667,23.0723333333,32.4348666667,30.2030666667,27.6522,22.9275333333,23.6811333333
804.38,26.7549333333,63.3334666667,59.5575333333,59.1593666667,21.3568,24.7051666667,24.9263333333,24.0412,34.2182,32.0058,28.6726,24.8968,24.7197333333
804.68,26.8340666667,61.8966666666,57.7964,57.8380666667,22.2873333333,25.3138333334,26.1088,23.682,34.0864666667,31.9666,28.7867333333,25.7740666667,25.8856
804.99,25.4546,61.7316666667,57.6913333334,57.7634333333,21.5007333333,24.2425,25.6565333333,22.1644666667,32.7850666667,31.1110666667,27.8787333333,25.1081333334,24.5599333333
805.30,24.4148,61.4222666667,57.5702666667,57.0963,21.1851333333,23.3703333333,25.037,21.5111333334,32.2665333333,30.5185333333,26.9037333333,23.9704,24.7407333333
805.60,23.7101333333,60.3768666667,55.5073333333,55.9419666667,19.913,23.0435833333,24.3768666667,20.8116,31.6811333333,30.1449333333,26.3188,23.4202666667,24.7828
805.91,21.9796,59.5340666667,54.1486,54.1921666667,17.8164,21.7976666666,22.6782,18.9228666667,29.9272666667,28.7045333333,25.1821333333,21.6885333333,23.0568
806.21,21.2367333333,59.3967333333,53.6047333333,53.8461,16.38,20.7014166667,21.8402,17.2549333333,29.8942666667,27.5415333333,23.9818666667,20.7542666667,21.7194
806.52,21.4648666667,58.7444666667,54.0209333333,52.8251333333,16.1434666667,20.74,21.5245333333,16.5320666667,29.8056666667,27.3842,23.8566,20.9267333333,22.0627333333
806.83,20.7611333333,58.4474666667,54.2466,53.0440666667,16.0425333333,21.08075,21.2786,16.6210666667,30.4414666667,27.9758,23.4703333333,20.5175333333,22.0090666667
807.13,21.9432,58.5649333333,54.8280666667,53.6322666667,17.5486,22.3095,22.9596666667,18.4753333333,31.6890666667,29.6562666667,24.9926,21.7039333333,24.0956
807.44,21.5668,59.9078666667,56.1598,54.0398333333,17.5115333333,21.8894166667,23.6252,17.9108666667,31.1827333333,30.2304,25.6220666667,21.9662,24.1476
807.74,21.0526666667,59.9043333333,56.6186666667,54.2583333333,18.0223333333,21.611,23.3494,17.512,30.5901333334,30.5583333333,25.5822,21.9457333333,23.9235333333
808.05,18.7369333333,61.0878666667,58.842,55.8596333333,15.5438,20.1753333333,21.1578666667,15.6140666667,29.1928666667,30.2106,24.035,20.3861333333,22.4912666667
808.35,20.0722,64.036,60.5406,59.3693,16.5765333333,21.5765833333,22.4504,17.1531333333,30.7387333334,31.9639333333,24.7567333333,21.4054,23.5675333333
808.66,22.2341333333,65.4774,61.9098666667,62.0901666667,18.1261333333,23.7838333333,24.9369333333,19.2432666667,32.3603333333,34.8109333333,26.4144,23.2432666667,25.1892
808.97,22.5136666667,66.0474,63.4244666667,62.3497,19.7814,24.9545,25.7195333333,19.8906666667,33.2239333333,35.2642,26.9946,23.7888,25.4644666667
809.27,22.7933333333,65.4004,64.0597333333,62.2531666667,20.2978666667,25.13975,25.8101333333,19.7020666666,32.9981333333,36.4245333333,26.6666,24.3202666667,25.1768
809.58,24.2938666667,66.8926,66.0640666667,63.1638666667,22.1093333333,26.177,27.3822,21.7324666667,34.0488666667,38.8700666667,27.7967333333,25.7250666667,26.1394
809.88,21.3332666667,67.3938666667,66.2222,63.3333333333,19.798,24.1919166667,25.6969333333,19.1516,32.2424,37.7372666667,26.1008666667,23.4343333333,23.5152
810.19,22.125,69.3333333333,67.6666666667,65.25,20.7083333333,25.2604166667,26.4166666667,19.9583333333,32.75,38.6666666667,27.1666666667,24.625,23.4583333333
810.49,22.3842,70.9491333333,70.331,66.2031333333,20.2649333333,24.77925,26.3576,19.2936666667,32.8918,39.5144,25.828,25.1656666667,22.3842
810.80,21.5812666667,66.8376,67.9058666667,62.8207,19.6155333333,23.8781666667,25.3844666667,18.9744,31.7948666667,37.2649333333,23.6752666667,24.2734666667,22.0941333333
811.10,21.8519333333,65.3088,66.6666666667,61.4198333333,19.4238666667,23.81675,25.8848666667,19.6296,31.3168666667,36.1316666667,23.0864,24.4034,21.7695333333
811.41,24.7731333333,65.4042,67.3767333333,61.4792333333,22.6034,25.641,28.7969333333,22.4851333333,33.294,37.4359333333,24.8521333333,26.7850666667,23.7475333333
811.71,26.2699333333,66.4286,69.1269333333,61.8056333333,23.6110666667,27.0336666667,29.9604666667,24.246,34.3254,38.8492666667,25.7936,27.6984666667,25.3572
812.02,26.4341333333,66.1239333333,69.0310666667,61.1434333333,24.9612666667,27.9555,30.349,25.0001333333,34.7674666667,39.6124666667,26.0077333333,28.6820666667,26.0853333333
812.32,28.9394666667,68.4848666667,71.1362666667,63.3143333333,28.0302,30.9185,33.3332666667,28.2577333334,36.2500666667,42.2348,27.7273333333,31.6289333333,28.3712666667
812.63,31.2139333333,71.7532666667,74.5280666667,67.2833,30.6358,34.15225,36.2621333333,30.9826666667,38.6512,44.1619333333,30.3276,33.5644666667,31.4064666667
812.93,32.762,73.1809333333,75.3523333334,69.2000666667,32.1144,36.2858333333,37.2572,32.2666666667,39.3523333333,46.1334,31.5808666667,34.9714,32.9141333333
813.24,36.8519333333,74.7406666667,77.3704666667,72.1851333333,36.2222666667,40.0925,40.8888666667,36.7778666667,43.2962666667,49.3704666667,34.8519333333,38.7408666667,37.2222
813.54,36.2592666667,73.7407333333,77.8147333333,71.6296333333,35.5185333333,38.5186666666,40.3335333333,35.7407333333,42.9628666667,48.6296666667,34.2223333333,38.3702666667,37.1111333333
813.85,35.9116666666,73.5175333333,77.0902,71.2892,34.9908,39.4568333333,39.9632666667,35.2486666667,42.7623333333,48.0294,34.733,37.7162,36.7956
814.15,37.4954666667,75.2488,79.0424,73.0017666667,36.9797333333,41.9428333333,40.4789333333,37.2375333333,44.4936,48.9503333333,36.1695333333,39.1528666667,37.5690666667
814.46,39.5264,76.5391333333,80.3278,74.1529666667,39.5264,44.5809166666,42.2223333333,40.0364666667,46.8852666667,50.7468,37.9235333333,41.4207333333,40.51
814.76,39.0791333333,77.0165333333,79.779,74.2356,38.6372,45.0275833334,41.9521333333,39.6684666667,47.9557333333,51.0129333333,38.0111333333,41.1417333333,40.4051333333
815.07,39.4927333333,76.5579333333,79.4202,74.3116,39.4928666667,45.3803333333,41.9564666667,39.7464,48.587,50.9059333333,38.6594666667,41.6666666667,40.9058666667
815.37,37.0577333333,73.9292666667,77.0204666667,72.9050666667,36.7970666667,41.9925,38.7708666667,37.3556666667,45.8472666667,47.2998666667,35.9776,38.3612,37.8399333333
815.68,34.4577333333,73.1726666667,76.506,72.4901,33.2129333333,38.8555,35.6224666667,33.9358,44.2972,45.1806,33.4537333333,35.8233333333,35.5019333333
815.98,33.4552666667,73.7397333333,76.1788666667,72.5001666667,32.3576666667,38.1095833333,34.187,32.8864,44.1057333333,44.3496,32.6421333333,35.6096666667,34.7967333333
816.29,30.8596666667,71.6981333333,74.8008666667,69.9581333333,29.2243333333,35.2201666667,31.782,29.8113333333,41.1739333333,40.3772,29.8532666667,32.2012666667,32.1593333333
816.59,29.2208,71.2120666667,74.9783333333,68.4416333333,25.7574666667,31.9805,28.9177333333,26.6234,37.6189333333,38.7012666667,26.4068666667,28.7445333333,29.3939333333
816.89,29.1358666667,69.5473333333,73.1274666667,66.5226333333,25.9670666667,32.45875,30.1234666667,27.0782666667,36.7902,38.2305333333,26.3374666667,28.2303333333,29.3003333333
817.20,28.7804666666,69.3495333333,72.5202666667,65.5081333333,26.3821333333,32.0121666667,30.3251333333,27.6016666667,35.9350666667,37.5203333333,25.6910666667,28.1707333333,29.065
817.50,26.5408666667,68.7211333333,71.9496666667,63.6059,23.2703333333,28.3018333333,27.3793333333,24.4024666667,33.0397333333,35.5975333333,22.8930666666,24.9894666667,25.4927333333
817.81,23.2285333333,66.9182,69.434,61.1110666667,19.5388,23.9518333333,24.3188,20.3773333333,29.3502,32.4109333333,19.6644666667,21.0063333333,21.8868
818.11,23.0924,65.1405333333,68.7148666666,59.9397666667,19.5180666667,22.0883333334,23.2528666667,19.8394666667,27.2690666666,30.8032,18.6345333333,19.0763333333,21.3654666667
818.41,20.8663333333,60.4144,64.9716,55.1977666667,17.853,19.2091666667,20.0376666667,17.4011333333,23.9170666667,27.6835333333,15.7062666667,16.4972,18.9076666667
818.72,21.4310666667,59.7208,64.3281333333,52.8795333333,17.4171333334,19.4154166666,19.3018666667,17.0333333333,23.2462,27.1553333333,15.4974,16.5444666667,18.5690666667
819.02,21.9871333333,58.3974666667,62.7885333333,52.4518,17.6604,19.2709166667,18.5578,17.0512,22.4038,25.7692,15.2885333333,16.3462,18.6859333333
819.33,21.813,56.3737333333,60.5020666667,50.4880333333,17.7127333333,18.5844166667,18.2985333333,17.2664,22.2036666667,24.6303333333,15.258,16.7085333333,18.6054
819.63,21.7026666667,55.8512,59.8801333333,50.8153333333,17.8177333334,18.6151666667,18.3932,16.5467333333,22.5658,24.6522666667,16.3549333333,17.0743333333,19.0408666667
819.93,20.4377333333,54.8059333333,57.9901333333,49.8507,17.2139333333,18.1590833333,17.9502666667,16.1592666667,22.3681333333,23.244,16.6368,17.2736666667,18.3880666667
820.24,18.5336,54.0494,56.7434,48.6700333333,15.5158666667,16.4961666667,16.0101333333,14.5267333333,20.9889333333,21.5346,15.3281333333,15.8568,17.0332
820.54,18.5312666667,53.7796,56.6450666667,48.8985333333,15.0611333333,16.0546666667,15.8098,14.3844,20.9792,21.1808,15.6803333333,15.7379333333,16.9475333333
820.85,18.9950666667,53.7499333334,56.63,49.6751333333,15.3553333333,16.69725,16.4092666667,14.7794,21.0660666667,21.3602666667,16.2744666667,16.1274,17.7818666667
821.15,18.7752666667,53.6316,56.5814666667,49.6379333333,15.0905333333,16.3871666667,16.2194,14.4835333333,20.7242666667,20.9904,16.1448666667,15.8787333333,17.4654666666
821.45,18.0792,53.2203333333,55.9039333333,48.9453333333,14.5481333333,15.97225,15.6968666667,13.889,20.2542,20.2730666667,15.6874,15.5272666667,16.8362666667
821.76,17.5570666667,52.9721333333,55.5698,48.9677666667,13.9354666667,15.5375,15.2859333333,13.3074666667,19.742,19.7333333333,15.3634,14.9851333333,16.3784666667
822.06,18.0539333333,53.7515333333,56.3571333333,49.9357666667,14.628,16.0835,16.0193333333,13.9605333333,20.2814,20.4424,15.9870666667,15.6332,17.2256666667
822.36,18.2585333333,54.2922666667,56.9542666666,50.184,14.8984666667,16.331,16.4403333333,14.2078666667,20.5293333333,20.7747333333,16.333,15.8804,17.5910666667
822.67,17.6704,53.5880666667,56.6742,49.6219,14.1498,15.571,15.5580666667,13.3333333333,19.7303333333,20.1796666667,15.5956666667,15.0038,16.8240666667
822.97,17.3840666667,53.2736,56.435,49.3534,14.0134666667,15.29325,15.1494,13.2958666667,19.5293333333,19.9326666667,15.0822666667,14.9402,16.6742666667
823.27,18.1566,53.8787333333,57.3425333333,50.1882,14.7310666667,15.9081666667,15.7066,13.8095333333,20.0307333333,20.4378,15.4838666667,15.5222,17.4653333333
823.58,18.9129333333,54.0047333333,57.8336666667,50.6315,15.2198,16.5468333334,16.0752,14.3965333333,20.4796,20.8315333333,15.8194,15.9392,18.1135333333
823.88,19.3452,54.2007333333,58.1293333333,50.7526,15.5613333333,16.8260833333,16.2076,14.5748,20.6633333333,21.1394,15.8332666667,15.9693333333,18.4439333333
824.18,19.7978666667,54.7198666667,58.6408666667,50.7805,16.0421333333,17.17175,16.5197333333,14.9862666667,21.1294,21.5884,16.0881333333,16.3728666667,18.9624
824.49,20.6944666667,54.6627333333,58.9188,51.0714666667,16.7758,18.2663333333,17.1626,15.754,21.7658,22.1726,16.5874,16.9642666667,19.6925333333
824.79,21.6314,55.1386,59.5324,51.5334,17.5965333333,19.48075,17.6618666667,16.5089333333,22.3055333333,22.9037333333,17.1070666667,17.6072,20.5002666666
825.09,22.6262,55.8882666667,60.7129333333,52.1926,18.2888666667,20.603,18.2530666667,17.5757333333,23.1492,23.7196,17.4450666667,18.4432666667,21.2834666666
825.39,22.353,55.3194,60.2024666667,51.7709333333,17.9886,21.1733333334,17.8622,17.2801333333,23.0864666666,23.403,17.0904666667,18.3302,20.8854
825.70,21.8326666667,54.7808666667,59.6946,51.4143666667,17.2774666667,20.66725,17.0516666667,16.9987333333,22.4037333333,22.8153333333,16.4409333333,17.9680666667,20.3983333333
826.00,22.0428,55.2380666667,59.7377333333,51.8978333333,17.5293333333,20.9800833333,17.5983333333,17.5156,22.5121333334,22.7744,16.4114,18.5094666667,20.8694666667
826.30,21.9742666667,56.123,60.2003333333,52.4605666667,16.8669333333,21.334,17.3389333333,17.2817333333,22.0314,22.5464666667,16.3662,18.1974,20.5292666667
826.61,21.1468666667,55.1254,58.982,51.2760666667,16.1146,20.8424166666,16.4301333333,16.6308666667,21.2329333333,21.9068,15.8136,17.405,19.5986
826.91,20.9442,55.6136,59.1284666667,51.6195666667,16.4414666667,20.824,16.3834666667,16.4996,21.1908666667,21.9026666667,15.7299333333,17.6326666667,19.6369333333
827.21,20.0146666667,55.2064666667,58.6430666667,51.2610666667,15.7964,20.2248333333,15.5016,15.9292666667,20.4719333333,20.9882,14.7345333333,17.0206,18.9528
827.51,18.2384,53.8647333333,57.3122666667,49.9165333333,14.3204666667,18.7356666667,13.7736666667,14.1382666667,18.8156,19.2407333333,12.7714,15.3226666667,17.4944
827.82,17.3395333333,53.7450666667,57.3555333333,49.6991,13.8876666666,18.11175,13.0166666667,13.4442,18.1631333333,18.5749333333,11.9398,14.9485333333,17.3554666667
828.12,16.8376666667,52.2576,56.6586,48.9568333333,13.3656666667,17.5629166667,12.6159333333,13.2678666667,17.6036,18.3536666667,11.5728,14.9142,17.3592
828.42,16.1393333333,51.3435333333,55.7312666667,48.0867333333,13.3163333333,17.2618333333,12.364,12.5851333333,16.7006666667,18.1122666667,10.9014,14.3368666667,17.143
828.72,16.6027333333,50.959,55.5618,47.9361,13.4430666667,16.8035,12.4565333333,12.5844,16.1461333334,17.6072666667,10.8676666667,14.4293333333,17.4794
829.02,17.4106,50.1062666667,55.111,47.4976333334,14.4540666667,17.8744166666,12.966,13.1593333333,16.8696666667,17.8356666667,10.5507333333,14.9178,18.1063333333
829.33,19.296,50.5176,55.7350666667,47.9297,16.2525333333,20.0051666667,14.058,14.3478,18.4884666667,19.3788,11.5734666667,15.942,19.3996666667
829.63,19.4426666667,49.2530666667,55.0279333333,46.7447333333,17.1014,19.87175,14.3589333333,14.2028,18.5508,19.1749333333,10.9029333333,15.5630666667,19.5095333333
829.93,18.239,47.9245333334,54.088,45.5345666667,15.1698,18.1131666666,12.2264,12.1761333333,16.8804666667,17.5345333333,7.7736,13.5345333333,18.0124666667
830.23,18.1769333333,46.6122,53.8504,44.8572,14.3672666667,17.687,12.0545333333,12.4354,16.1360666667,17.2516666667,7.12933333333,12.7076666666,16.9523333333
830.54,18.9679333333,45.5508,53.1380666666,44.4349333333,14.8676666667,19.526,13.3892666667,13.1938666666,16.3738,18.0194666667,7.97766666667,14.3096,17.7683333333
830.84,22.2676666667,46.8578666667,54.1257333333,47.1994333333,18.0328,22.9506666667,17.0218666667,16.3935333333,19.6448,21.2294,11.3114666667,17.8141333333,19.9728
831.14,22.2499333333,46.389,53.3334,46.5694333333,17.5,22.01375,16.3054666667,15.8055333333,18.8054,21.1666666667,10.8888666667,17.2499333333,19.3334
831.44,23.066,47.9323333333,54.0647333333,47.806,17.6372666667,21.6245,16.4276,15.5836666667,19.4092666667,21.2939333333,11.1954666667,17.187,19.1560666667
831.74,25.3552666667,50.5190666667,55.4644666667,49.8224,18.7431333333,22.2335833333,17.7868666667,17.2130666667,21.3934666667,23.2512,14.1803333333,19.0164666667,21.1748666667
832.04,24.16,52.0,56.8533333333,50.2133333333,18.6133333333,21.2333333334,17.0933333333,17.0933333333,21.28,23.12,13.3066666667,18.7733333333,20.08
832.35,24.7435333333,53.8462666667,57.8974,51.0256666667,18.9231333333,21.5064166667,17.6922666667,17.5641333333,21.7948,23.7692,15.0000666667,19.3077333333,20.4358666667
832.65,21.3971333333,52.2304,56.5931333333,49.7549333333,16.3480666667,18.6888333333,15.3432666667,15.4900666667,19.4116666667,21.3726,13.5538666667,17.7451333333,18.2352666667
832.95,21.5918666667,52.0645333333,57.1856,50.2307333333,16.4474666667,19.2331666666,15.1558666667,15.917,19.7232,21.7993333333,14.533,18.4314,18.8234666667
833.25,22.5184666666,53.0159333333,57.799,50.9735,18.455,21.0316666667,17.1217333334,17.7777333333,21.4179333333,23.3651333333,16.6772666667,20.4444,20.3811333333
833.55,22.1258666667,53.7255333333,57.9154,51.2694333333,18.4106,21.2076666666,16.5326,17.0485333333,21.548,23.2818,16.3879333333,20.3716666667,20.1445333333
833.85,22.5501333333,54.0963333333,58.1326,52.0783,19.0964,21.2099166667,16.8474,17.6104666667,22.1687333333,23.755,17.2088666667,20.5822666667,20.5422666667
834.16,22.918,55.2583333333,59.5542,52.9687,19.1287333333,21.1245833333,17.2036,18.1358,22.6342,24.0526,17.8318,20.7092666667,21.2564
834.46,23.4147333333,56.0366666667,60.4674666667,53.8821,19.9186666667,22.4595,18.1707333333,18.5975333333,23.3536,24.6340666667,18.8007333333,21.4025333333,21.5650666667
834.76,25.3208666667,58.0538,62.8157333334,56.0868666667,22.0496,24.9223333333,20.1862666667,20.8902666667,25.176,26.5218666667,20.9938,23.3540666667,23.7266
835.06,24.2562666667,57.0032,62.8448,55.5157666667,21.4984666667,24.7015,19.5441333333,20.1085333333,24.4083333333,25.2986666667,19.8047333333,22.7145333333,23.0185333333
835.36,25.3968666667,56.0091333333,62.653,55.4874666667,21.6099333333,25.4536666667,19.9772,20.2720666667,24.8299333333,26.1225333333,20.5214,23.1065333333,23.8095333333
835.66,25.5348,55.9657333334,63.7396,56.8637,21.8448,25.83,20.0736,19.8276,24.7476,26.9862,20.6148,23.37,23.862
835.96,28.0745333333,57.4236666667,65.6306,58.8843666667,23.3465333333,28.0878333334,21.6998666667,21.8060666667,26.3744666667,28.8446666667,22.0982,24.3293333333,25.5245333333
