wavelength,Back_SpoAlbm,Belly_SpoAlbm,Breast_SpoAlbm,Crissum_SpoAlbm,Crown_SpoAlbm,DorTail_SpoAlbm,Patch10_SpoAlbm,Patch11_SpoAlbm,Rump_SpoAlbm,Throat_SpoAlbm,WingTip_SpoAlbm
530.39,15.2548190476,48.2568,9.84707272729,47.5299333333,9.84406666665,10.1934784314,35.3422666667,8.334,14.8618666667,38.5895629629,9.43686666668
530.73,15.2777301587,48.3018666667,9.88192727272,47.5420666667,9.88453333333,10.2302980392,35.3683333333,8.37153333333,14.9012,38.6124740741,9.46780000001
531.08,15.3141640212,48.4046666667,9.91414545455,47.6151333333,9.92693333334,10.2655490196,35.4297333333,8.40093333333,14.9188666667,38.6556518518,9.51313333332
531.42,15.3287068783,48.4188666667,9.92493939394,47.6291333333,9.95459999999,10.2888078431,35.4534,8.42286666667,14.9306666667,38.6618740741,9.54513333334
531.77,15.3505185185,48.4504,9.95730909091,47.6409333333,9.9806,10.2959882353,35.4759333333,8.43446666667,14.941,38.7000296296,9.55679999999
532.11,15.3513661376,48.4634666667,9.94807878788,47.6449333333,9.97413333334,10.3212980392,35.4721333333,8.43653333334,14.94,38.6835851852,9.56820000001
532.46,15.3352603175,48.4468666667,9.93696363637,47.6232666667,9.95193333334,10.3039137255,35.4488666667,8.41993333332,14.9337333334,38.6760518519,9.56886666667
532.80,15.3347608466,48.4381333333,9.93276363637,47.6295333333,9.93546666667,10.2949607843,35.4587333333,8.41413333334,14.9202666667,38.6849481481,9.56893333334
533.15,15.3387058201,48.463,9.92429090909,47.655,9.92719999999,10.2940352941,35.4718666667,8.40786666667,14.9147333333,38.6981777778,9.56113333333
533.49,15.3263312169,48.4883333333,9.89217575757,47.6688,9.91793333335,10.2902862745,35.4862666667,8.40826666666,14.8957333333,38.7007703704,9.53933333333
533.84,15.3288846561,48.5053333333,9.89508484847,47.6806,9.92653333333,10.2933137255,35.4833333333,8.40426666666,14.8973333333,38.7302148148,9.5446
534.18,15.3486380952,48.5543333333,9.90866666666,47.7317333333,9.95606666667,10.3195960784,35.5034666667,8.42706666667,14.9175333333,38.7879851852,9.56833333333
534.52,15.3462285715,48.5573333333,9.8899030303,47.7834666667,9.94206666665,10.2964078431,35.5016666667,8.41620000001,14.9020666667,38.7968518518,9.55419999999
534.87,15.3478656085,48.5497333333,9.88494545453,47.7875333333,9.93060000001,10.2865019608,35.4935333334,8.4024,14.8998,38.7955481482,9.53286666665
535.21,15.3536899471,48.5533333333,9.88572727273,47.7916666667,9.91899999999,10.2912235294,35.4687333333,8.40799999999,14.8990666666,38.8133555556,9.52173333332
535.56,15.3348486772,48.5796666667,9.85974545453,47.8284666667,9.92146666666,10.2902313725,35.4660666667,8.41773333333,14.9084666667,38.8134222222,9.52079999999
535.90,15.3581671958,48.6752,9.87918787879,47.9325333333,9.94633333333,10.2901019608,35.5372666667,8.44139999999,14.9355333333,38.9201185185,9.52473333333
536.25,15.4435608466,48.8035333333,9.95567272727,48.0443333333,10.0234666667,10.3546941176,35.6198,8.51699999999,15.0100666667,39.0189851852,9.6048
536.59,15.4990074074,48.9355333333,9.99836363638,48.1394666667,10.0814,10.4179176471,35.68,8.57766666667,15.0801333333,39.1088740741,9.64626666665
536.93,15.5398687831,48.9954,10.0434060606,48.2082,10.1234,10.4445803922,35.7138,8.62313333333,15.1271333333,39.1800074074,9.69626666666
537.28,15.5635079365,49.0337333333,10.0771151515,48.2728,10.1482,10.4610509804,35.7266,8.6358,15.1456,39.2182888889,9.7258
537.62,15.5840359788,49.0789333333,10.0907575758,48.2982,10.1562,10.472254902,35.7399333333,8.64866666666,15.1594666667,39.2143259259,9.7372
537.97,15.599621164,49.0987333333,10.1192484848,48.3006,10.1515333334,10.4853372549,35.7478666667,8.66120000001,15.18,39.2320444444,9.75539999999
538.31,15.6129068783,49.1644,10.1328121212,48.3283333333,10.1571333333,10.4998784314,35.7656,8.65860000001,15.1787333333,39.2618074074,9.77180000001
538.65,15.6300582011,49.1423333333,10.1496121212,48.3192666667,10.1982666667,10.5405647059,35.7721333334,8.69573333333,15.2042,39.2742222222,9.81473333335
539.00,15.6117587301,49.1318666667,10.1418424242,48.2937333333,10.1858666667,10.5184352941,35.7887333333,8.68666666667,15.1889333333,39.2706962963,9.80633333333
539.34,15.6014455026,49.1103333333,10.1462848485,48.2404666666,10.1582,10.4993843137,35.78,8.67186666666,15.1576666667,39.2347481481,9.82006666668
539.69,15.5390910053,49.0084666667,10.1001515152,48.1246666667,10.0963333333,10.4452039216,35.6986666667,8.61406666667,15.1034666667,39.1274740741,9.78140000001
540.03,15.4811492063,48.9506666667,10.0284727273,48.0484666666,10.0428666667,10.4120196078,35.6648666667,8.55319999999,15.0414,39.0717555555,9.74106666666
540.37,15.4247703704,48.842,9.99978181818,47.9372666667,10.0101333333,10.3746509804,35.599,8.51926666667,14.9712666667,39.004762963,9.72166666667
540.72,15.3977798942,48.79,9.98350303029,47.8714666667,9.98526666667,10.3397843137,35.5900666667,8.49559999999,14.9492,38.9561703704,9.71253333332
541.06,15.3410063492,48.732,9.9396,47.8017333333,9.93606666665,10.2953960784,35.56,8.4472,14.9006666666,38.9110296296,9.67233333332
541.40,15.3145449735,48.7011333333,9.91861818181,47.783,9.91226666667,10.2758117647,35.5516666667,8.42706666666,14.881,38.8987333333,9.64960000001
541.75,15.2987936508,48.6834666667,9.90280606061,47.7587333333,9.9034,10.2648196078,35.5788,8.39626666666,14.8472666667,38.9011555556,9.64833333334
542.09,15.2858592592,48.6483333333,9.89444242424,47.7298666667,9.89633333333,10.2575215686,35.5802,8.39179999999,14.8426,38.8900814815,9.64186666666
542.43,15.2827015873,48.6566666667,9.90616363636,47.7256666667,9.90086666667,10.2609647059,35.6059333333,8.39006666667,14.8397333333,38.8805555555,9.64226666668
542.78,15.2895576719,48.6843333333,9.92655151517,47.7622,9.91499999999,10.2598784314,35.6306666667,8.39220000001,14.8496666667,38.9057629629,9.66113333334
543.12,15.3043587302,48.6968,9.93873939393,47.7908,9.9426,10.2746509804,35.6575333334,8.40873333334,14.8642666667,38.9326518519,9.6748
543.46,15.323637037,48.6943333333,9.97155151516,47.8038666667,9.9794,10.3062980392,35.692,8.4466,14.8735333333,38.9822296296,9.70666666667
543.81,15.3346359788,48.6943333333,9.98187878787,47.8410666667,9.99160000001,10.295054902,35.7012666667,8.4568,14.8797333333,39.0242962963,9.71046666667
544.15,15.3742973545,48.7410666667,10.0138424242,47.9294666667,10.0135333334,10.3173215686,35.7595333334,8.47346666666,14.9313333333,39.0698074074,9.75726666667
544.49,15.400410582,48.771,10.0218969697,47.9836,10.0498666667,10.3734039216,35.7937333333,8.49326666667,14.9542,39.1260666667,9.77619999999
544.84,15.4750941799,48.8376,10.0825030303,48.0482666667,10.1136,10.4248705882,35.8396,8.56586666666,15.0168666667,39.1853555556,9.83059999999
545.18,15.5353153439,48.9432666667,10.1333757576,48.1417333333,10.1629333333,10.4763058824,35.8932666667,8.60646666667,15.0713333333,39.2515185185,9.88206666666
545.52,15.5909174603,49.0262666667,10.1931030303,48.2163333333,10.2288666667,10.5419764706,35.9163333333,8.67733333333,15.1361333333,39.2981111111,9.93019999999
545.87,15.6315714286,49.0874666667,10.239769697,48.3165333333,10.2854666667,10.5959764706,35.9522666667,8.71166666666,15.1832,39.3692148148,9.99573333335
546.21,15.6532074074,49.1866,10.2608484848,48.4034666667,10.2896666667,10.5906078431,35.9678,8.73253333333,15.205,39.435562963,10.0061333333
546.55,15.6997777778,49.2191333333,10.2874848485,48.4282,10.3326,10.6327921569,35.9822,8.77486666667,15.2446,39.4619481481,10.0354
546.90,15.7278730159,49.2729333333,10.2891212121,48.4919333333,10.3225333333,10.6598980392,35.9967333333,8.78453333333,15.2698666667,39.5106148148,10.0343333333
547.24,15.7547989418,49.377,10.2910363636,48.575,10.3412,10.6595215686,36.0092,8.7872,15.3089333333,39.540762963,10.0458
547.58,15.7982148148,49.4450666666,10.3433272727,48.6536,10.3937333333,10.7130666667,36.0682666667,8.83533333333,15.3692666666,39.557437037,10.1060666667
547.92,15.7883142857,49.5370666667,10.3268363636,48.7120666666,10.3968666667,10.7104627451,36.0929333333,8.83419999999,15.3696,39.6144074074,10.0773333333
548.27,15.7960814815,49.6363333333,10.3347757576,48.7854666667,10.384,10.6735215686,36.1322666667,8.8286,15.3661333333,39.6624074074,10.0474666667
548.61,15.831810582,49.7457333333,10.3656727273,48.8932,10.4229333333,10.7108470588,36.1832,8.86866666666,15.399,39.7370074074,10.0775333333
548.95,15.8716613756,49.8409333333,10.3963212121,48.9994,10.4733333333,10.7402823529,36.2677333333,8.91646666666,15.4295333333,39.8159259259,10.1122
549.29,15.8603820106,49.834,10.3833636364,48.9872666667,10.4448666667,10.691772549,36.2572,8.92593333333,15.4362,39.7822888889,10.0878
549.64,15.83134709,49.7950666667,10.3523878788,48.91,10.4074666667,10.6284627451,36.1743333333,8.90146666666,15.3899333333,39.7288592593,10.0263333333
549.98,15.870589418,49.8724,10.3659939394,48.985,10.4166666667,10.6516352941,36.2446,8.90106666666,15.4236,39.7890592593,10.0658
550.32,15.8385883598,49.8993333333,10.3319333333,48.9986,10.4006666667,10.6449568628,36.2464666667,8.9,15.413,39.7741777778,10.0718
550.66,15.8309206349,49.9300666667,10.3396848485,49.0166,10.4248,10.6567529412,36.2574,8.89533333333,15.4308,39.8074074074,10.1035333333
551.01,15.8717026455,49.9454666667,10.3793030303,49.0533333333,10.464,10.6830470588,36.2906666666,8.93493333333,15.4674666667,39.8288,10.1328
551.35,15.8381280423,50.004,10.3801393939,49.0330666667,10.4202,10.6511254902,36.282,8.91226666667,15.4362666667,39.8515777778,10.0865333333
551.69,15.8467111111,49.9784666666,10.3941939394,49.0111333333,10.4086,10.6397568627,36.2659333333,8.922,15.4399333333,39.8293481482,10.0760666667
552.03,15.8391089947,49.9295333333,10.3818424242,49.009,10.4009333333,10.6479843137,36.2168666667,8.93546666666,15.4366,39.7971259259,10.0934
552.38,15.8134804233,49.8901333333,10.3576484849,48.948,10.363,10.5996156863,36.2244666667,8.89026666666,15.4230666667,39.789,10.0675333333
552.72,15.7735058201,49.8965333333,10.3307030303,48.9436,10.3145333333,10.5748,36.2066,8.85586666667,15.3800666667,39.7694518519,10.0564666667
553.06,15.8188148148,49.9958666667,10.3249575757,49.0599333333,10.3444666667,10.6038,36.2456666667,8.8436,15.3867333333,39.859037037,10.0982
553.40,15.856410582,50.0614,10.3553878788,49.1354,10.3650666667,10.6657490196,36.3298,8.89613333333,15.4369333333,39.908837037,10.1393333333
553.74,15.8658656085,50.0004,10.3558909091,49.1474666667,10.3929333333,10.6807176471,36.3015333333,8.94553333333,15.438,39.8889333333,10.1408
554.09,15.8672179894,50.0373333333,10.3547454545,49.1642666667,10.371,10.6633764706,36.315,8.90813333333,15.4259333333,39.8872740741,10.0876666667
554.43,15.8890613757,50.1186,10.3855090909,49.2082666667,10.3806666667,10.6827098039,36.3403333333,8.94126666667,15.4248,39.9090444445,10.0937333333
554.77,15.9368656085,50.1784666667,10.4246,49.2722666667,10.4341333333,10.7437490196,36.3801333333,8.99233333334,15.4577333333,39.9694740741,10.1216
555.11,16.004615873,50.1888666667,10.4706727273,49.3204666667,10.5159333333,10.8289843137,36.4089333334,9.05033333333,15.5044666667,40.0102814815,10.1945333333
555.45,16.0960137566,50.3385333333,10.5739454545,49.4628666667,10.6092666667,10.9491647059,36.5224666667,9.13413333333,15.6095333333,40.1379407407,10.2878666667
555.80,16.1306444444,50.4109333333,10.6134242424,49.4916666667,10.6569333333,10.990227451,36.586,9.15453333334,15.6605333334,40.1644,10.3214666667
556.14,16.1551185185,50.4904666667,10.6407393939,49.5576666667,10.6774666667,11.0427960784,36.6032,9.16813333334,15.6714666667,40.1921185185,10.33
556.48,16.1490359789,50.4938666667,10.6345878788,49.5827333333,10.687,11.0389686275,36.6254666666,9.17466666666,15.7072666667,40.2230444445,10.3142666667
556.82,16.143368254,50.5282,10.6548848485,49.6257333333,10.6920666667,11.0601647059,36.6482666667,9.22006666666,15.739,40.2627555556,10.32
557.16,16.147394709,50.6042666667,10.6557333333,49.6896,10.7098666667,11.0391019608,36.6819333333,9.19013333334,15.7449333333,40.3101111111,10.3127333333
557.50,16.0982571429,50.6432666667,10.6344181818,49.6683333333,10.6686,10.9956470588,36.6688,9.15473333333,15.7314666666,40.3338814815,10.3120666667
557.85,16.1832751323,50.7571333333,10.7367636364,49.8082666667,10.7531333333,11.1036117647,36.7714666667,9.26366666667,15.823,40.4801777778,10.4476
558.19,16.2340031746,50.7986,10.756,49.9186,10.8086666667,11.1095568627,36.8472666667,9.30086666667,15.8894666667,40.5441333333,10.4922
558.53,16.2056116402,50.8618666667,10.7373757576,49.9496,10.7677333333,11.084772549,36.8894666667,9.28186666666,15.8693333333,40.5636592593,10.4939333333
558.87,16.2327111111,50.944,10.7319212121,50.0486666667,10.7662,11.0738196078,36.9232,9.3128,15.9029333333,40.6044148148,10.4928
559.21,16.1536190476,50.8883333333,10.6314242424,49.9568,10.6623333333,10.974372549,36.8570666667,9.21926666667,15.7942,40.4573629629,10.3928
559.55,16.1752285714,50.9718666667,10.6770727273,50.0439333333,10.6846666667,11.0016470588,36.8768,9.253,15.8180666667,40.506362963,10.4311333333
559.89,16.1747862434,50.9227333333,10.6309212121,50.0576666667,10.661,10.9738941176,36.8564,9.2476,15.7856666667,40.4570148148,10.4676666667
560.23,16.2146582011,50.9043333333,10.6596727273,50.0538,10.6988,11.0216470588,36.8430666666,9.28013333334,15.7926666667,40.4550740741,10.5047333333
560.58,16.1758645503,50.7881333333,10.6200606061,49.9405333333,10.6340666667,10.9750862745,36.7525333333,9.19786666666,15.7376666667,40.3434518519,10.4648
560.92,16.1956740741,50.8221333333,10.6292181818,49.9852666667,10.6327333333,10.9965529412,36.7782,9.21546666667,15.7254,40.3437777778,10.4645333333
561.26,16.2156878307,50.877,10.6245090909,50.0264,10.6456,11.004717647,36.8008666667,9.22119999999,15.7200666667,40.3386814815,10.4379333333
561.60,16.1662370371,50.8113333333,10.5555515152,49.9335333333,10.6064666667,10.9317803922,36.7048666667,9.15373333333,15.6678,40.2524370371,10.3853333333
561.94,16.1168518518,50.7085333333,10.5259333333,49.7762,10.5507333333,10.9257803922,36.593,9.108,15.6351333333,40.1468222222,10.3770666667
562.28,16.0043566138,50.5995333333,10.4111090909,49.6648,10.4345333333,10.8373843137,36.4592666667,8.97586666667,15.5396,40.0030296296,10.2684666667
562.62,15.9906518518,50.6232,10.4136666667,49.6906666667,10.4049333333,10.8258705882,36.4694666667,8.96606666667,15.5419333333,39.9968444444,10.2425333333
562.96,16.0179661376,50.5928666667,10.4327454545,49.6879333333,10.4583333333,10.8549294118,36.4544666667,9.00059999999,15.5922666667,40.0232962963,10.2776
563.30,16.0692867725,50.5998,10.4343878788,49.6994666666,10.4828666667,10.8823960784,36.4916666667,9.02873333333,15.6326,40.0351777778,10.2962
563.64,16.0640021164,50.6847333333,10.4522909091,49.6982666667,10.5078,10.9194823529,36.5035333333,9.04373333333,15.6756,40.0866592593,10.3032666667
563.99,16.0775185185,50.6742,10.4764,49.6352,10.5016666667,10.9060235294,36.4589333333,9.03766666666,15.6781333333,40.0330518519,10.3235333333
564.33,16.0587100529,50.6972666667,10.4690787879,49.6461333333,10.5076,10.9011607843,36.4920666667,9.05126666666,15.6733333333,40.0376222222,10.3170666667
564.67,16.0626359788,50.7172666667,10.4518969697,49.6134666667,10.5237333333,10.8905176471,36.4757333333,9.04933333333,15.6966,40.0368888889,10.3102
565.01,16.0824666667,50.6755333333,10.4937090909,49.6094,10.5562666667,10.9126352941,36.4696666666,9.05099999999,15.7392666667,40.0400074074,10.3297333333
565.35,16.1164,50.7302666667,10.5166181818,49.6900666667,10.5788,10.9349176471,36.5271333333,9.10299999999,15.7822,40.0914592593,10.3068666667
565.69,16.1735269841,50.8447333333,10.5771212121,49.8538666667,10.6489333333,11.0002156863,36.6532666667,9.16566666666,15.8264,40.2130592593,10.3202666667
566.03,16.2866857143,50.9478666667,10.6780969697,49.9638666667,10.7528,11.0881372549,36.7714,9.26006666667,15.9097333333,40.324562963,10.4254666667
566.37,16.3091439153,50.9606666667,10.6983151515,49.9835333333,10.8088666667,11.1294666667,36.8062,9.29373333334,15.9175333333,40.3825703704,10.4908
566.71,16.3403724868,51.0116,10.7606848485,50.036,10.8671333333,11.1811529412,36.8509333333,9.33653333333,15.9618,40.4582888889,10.5359333333
567.05,16.2845058201,50.9959333333,10.7376,50.0166666667,10.8136,11.1306901961,36.8193333333,9.28246666666,15.8920666667,40.4395259259,10.4991333333
567.39,16.2427492064,50.9844,10.7003212121,50.013,10.7801333333,11.0589215686,36.7898,9.24273333333,15.8431333333,40.4315777778,10.4450666667
567.73,16.2220391534,50.9784,10.6585757576,50.0462,10.7681333333,11.0402901961,36.8129333333,9.23106666667,15.8422,40.443837037,10.4002666667
568.07,16.2506793651,51.0292,10.7093333333,50.1059333333,10.8003333333,11.0805098039,36.8358,9.26733333333,15.8717333333,40.4937407407,10.4047333333
568.41,16.2501079365,51.0280666667,10.7265090909,50.1257333333,10.7931333333,11.0941019608,36.839,9.25926666667,15.8685333333,40.4880592593,10.4325333333
568.75,16.212410582,51.0334666666,10.6760121212,50.1022,10.7392666666,11.0482156863,36.8038666667,9.22606666667,15.8167333333,40.4563333333,10.3902
569.09,16.1577608466,50.9597333333,10.6339818182,50.0331333333,10.6901333333,11.0179803922,36.7412,9.14186666666,15.7646,40.4053407407,10.3965333333
569.43,16.1179989418,50.9168666667,10.5990181818,49.941,10.654,10.965,36.6564,9.10373333334,15.7274666667,40.3355481481,10.3896666667
569.77,16.0809100529,50.9036,10.5855272727,49.9361333333,10.6464666666,10.9498941176,36.6326,9.07913333333,15.7227333333,40.3167555555,10.3888
570.11,16.0441333333,50.8878666667,10.5315454545,49.8744,10.6028666667,10.8906156863,36.5678,9.03886666667,15.6728666667,40.249637037,10.3341333333
570.45,15.9846910053,50.8787333333,10.4680666667,49.8565333333,10.545,10.8352039216,36.5011333333,8.97773333334,15.5923333333,40.1849037037,10.3126
570.79,16.0238867725,50.9130666667,10.5101515152,49.8956666667,10.6018,10.8586666667,36.5189333333,9.04593333334,15.6443333333,40.2212814815,10.377
571.13,16.0492677249,50.8904666667,10.5419090909,49.9192666667,10.6182666667,10.9073490196,36.5238666667,9.08126666666,15.6783333333,40.1969333333,10.3957333333
571.47,16.0725206349,50.9328666667,10.5726727273,49.9714,10.6467333333,10.9390156863,36.5748,9.10386666666,15.7055333333,40.2235333333,10.4601333333
571.81,16.1059650794,50.9402666667,10.5950121212,50.0012,10.6983333333,10.954854902,36.5925333334,9.13980000001,15.7492,40.2201111111,10.5554666667
572.15,16.1264444445,50.9376666667,10.6126121212,49.9832,10.7304666666,10.9859960784,36.6025333333,9.17379999999,15.7624666666,40.2301111111,10.5894666667
572.49,16.1578296296,50.9762,10.6532909091,50.0265333333,10.7480666667,11.051717647,36.6582,9.20193333333,15.7810666667,40.2549481481,10.6518
572.83,16.2308984127,51.0692,10.7390242424,50.1226666667,10.8474,11.1244078431,36.7235333333,9.30899999999,15.8365333333,40.2917851852,10.7236666667
573.17,16.2587058201,51.0916,10.7889090909,50.1434,10.8924666667,11.1576392157,36.7652666667,9.35873333333,15.8666,40.3237407407,10.7829333333
573.51,16.2676645503,51.0968666667,10.7898969697,50.1268,10.8854666667,11.1518431373,36.7726,9.37579999999,15.871,40.3058814815,10.7824
573.85,16.2761365079,51.107,10.8183151515,50.1422,10.9002666667,11.171772549,36.805,9.39799999999,15.8778666667,40.335562963,10.8187333333
574.19,16.3203195767,51.0992666667,10.8447757576,50.1391333333,10.9231333333,11.2085215686,36.8478,9.4244,15.9138666667,40.3783111111,10.8369333333
574.53,16.2707798942,51.0848,10.7982,50.0844,10.8734,11.1805372549,36.8144666667,9.35900000001,15.8876666667,40.3320148148,10.7982666667
574.87,16.2954455026,51.1526,10.8168363636,50.0969333333,10.8983333333,11.1810627451,36.8752,9.36326666667,15.9002666666,40.3902074074,10.8357333333
575.21,16.3362031746,51.1702666667,10.8666545455,50.1482,10.9445333333,11.2359254902,36.8842666667,9.39233333333,15.9449333333,40.4682074074,10.8663333333
575.55,16.3512613757,51.2339333333,10.8791272727,50.2000666667,10.9520666667,11.2543764706,36.9512666667,9.39526666666,15.9394,40.5074888889,10.8387333333
575.89,16.3587206349,51.2526666667,10.9101636364,50.2577333333,10.956,11.2555098039,36.9655333333,9.42493333333,15.9652666666,40.5713555555,10.8506666667
576.22,16.3731619048,51.3068,10.8909818182,50.2990666667,10.9934,11.2518705882,36.9735333333,9.43066666667,15.9888666667,40.6344592593,10.8313333333
576.56,16.3085386243,51.2792,10.8654909091,50.2274666667,10.9459333333,11.2052078431,36.9540666667,9.36006666667,15.9564666667,40.6464962963,10.8069333333
576.90,16.323189418,51.3276,10.8433151515,50.3016,10.9182,11.1952823529,36.9812,9.33593333334,15.9458,40.6861703704,10.7834666666
577.24,16.3226486772,51.3192666667,10.8563454545,50.3380666667,10.9094,11.2226117647,36.9677333333,9.33673333333,15.9246666667,40.7140888889,10.8068
577.58,16.3187079365,51.2920666667,10.8804727273,50.356,10.9312666667,11.2448352941,36.9551333333,9.32986666667,15.9708666667,40.696162963,10.7759333333
577.92,16.3232148148,51.3877333333,10.880630303,50.4601333333,10.9323333333,11.2282039216,37.0014,9.3314,15.9637333334,40.7345629629,10.7861333333
578.26,16.3849026455,51.4376666667,10.9615939394,50.5263333333,10.9988,11.2919882353,37.0527333333,9.40900000001,16.0139333333,40.8200296296,10.8356
578.60,16.4242486773,51.4944666667,10.9884909091,50.6056,11.0546666667,11.3466745098,37.0938666667,9.45726666666,16.0693333333,40.8879037037,10.8736666667
578.94,16.3674677249,51.5111333333,10.9379575758,50.5001333333,10.9942,11.2561568627,37.0697333333,9.43726666666,16.0120666667,40.8364962963,10.841
579.28,16.3485111111,51.4955333333,10.9203575758,50.4564,10.9586,11.2094784314,37.0189333333,9.4148,15.9859333333,40.8405111111,10.8340666667
579.61,16.3063555556,51.4741333333,10.8526424243,50.3551333333,10.9039333333,11.1690078432,36.9632666667,9.369,15.908,40.7608666667,10.7606
579.95,16.2629566137,51.33,10.8387575758,50.2975333333,10.8735333333,11.1456666667,36.9092666667,9.34213333333,15.8678666667,40.652637037,10.778
580.29,16.3440243386,51.3451333333,10.8731151515,50.3567333333,10.9388,11.2170039216,36.9161333333,9.47986666667,15.9379333333,40.6967851852,10.8107333333
580.63,16.280231746,51.2742,10.8509090909,50.2818666667,10.9455333333,11.1869294118,36.8612,9.46826666667,15.9044666667,40.6197481482,10.8002666667
580.97,16.2884275132,51.2891333333,10.8592,50.2364,10.9765333333,11.179345098,36.8704666667,9.47793333334,15.9199333333,40.6518666667,10.7919333333
581.31,16.2820931217,51.3384,10.8444909091,50.2043333333,10.9263333333,11.1347333333,36.8970666667,9.44273333334,15.8736666667,40.6739111111,10.821
581.65,16.2834857143,51.2742,10.8795212121,50.1298,10.9339333333,11.1567568627,36.8714666667,9.47139999999,15.9103333333,40.6518740741,10.8314
581.98,16.2842656085,51.2691333333,10.8727454546,50.125,10.9636,11.1874039216,36.8909333333,9.46786666667,15.9006666666,40.6356,10.8243333333
582.32,16.1587206349,51.1162666667,10.8087030303,50.013,10.8768666667,11.1093137255,36.7744666667,9.39379999999,15.8034666667,40.4709703704,10.7464
582.66,16.1775767196,51.1029333333,10.8052484848,50.0382,10.9163333333,11.1217647059,36.7904666667,9.40173333333,15.7792,40.4518222222,10.7202666667
583.00,16.1725851852,51.0677333333,10.8259454545,50.0058666667,10.9384666667,11.1599529412,36.7694,9.43100000001,15.8096666667,40.4563037037,10.7374666667
583.34,16.2232783069,51.0731333333,10.8932424242,50.0678,10.9898,11.2166823529,36.8135333333,9.48093333334,15.8855333333,40.5078074074,10.8117333333
583.68,16.2211153439,51.171,10.9201333333,50.1060666667,10.9802666667,11.2041843137,36.837,9.49539999999,15.902,40.5795777778,10.8214666667
584.01,16.178157672,51.1923333333,10.8333333333,50.1112666667,10.8928,11.1015333333,36.8216,9.35780000001,15.8034666667,40.5405185185,10.7876
584.35,16.2298497354,51.2507333333,10.8696242424,50.1216,10.9181333334,11.1328862745,36.8574,9.39059999999,15.8432666667,40.592637037,10.8196666667
584.69,16.2676931217,51.283,10.9134484849,50.1502,10.9505333333,11.1671921569,36.9044666667,9.466,15.8829333333,40.613637037,10.8558
585.03,16.3678656085,51.2756666667,10.9901030303,50.2356,11.0593333333,11.3166588235,36.9311333333,9.59166666667,15.9820666667,40.6769481481,10.9468
585.37,16.3334296296,51.252,10.9207454546,50.2032,11.0120666667,11.2956823529,36.8937333333,9.57939999999,15.9311333333,40.6247851852,10.9218
585.70,16.2933671958,51.2722,10.8365939394,50.272,10.9344,11.2420156863,36.9008666667,9.5218,15.8947333333,40.6457407407,10.8826666667
586.04,16.395215873,51.3793333333,10.8839212121,50.3930666667,10.9695333333,11.2768509804,37.0265333333,9.57153333333,15.9626,40.7544814815,10.9017333333
586.38,16.3257798942,51.3659333333,10.8154848485,50.4203333333,10.8748,11.2049019608,36.9836,9.5132,15.9283333333,40.7910814815,10.844
586.72,16.3112973545,51.3703333333,10.7595636364,50.4134666667,10.8228,11.1647843137,36.9763333333,9.47086666667,15.8826666667,40.7079555555,10.8139333333
587.06,16.2370296296,51.3854666667,10.6957212121,50.3912666667,10.7534666667,11.0944705882,36.9926,9.37986666666,15.7829333333,40.7051481481,10.7336666667
587.39,16.2949693122,51.4781333333,10.6809878788,50.4801333334,10.772,11.1137764706,37.0572666667,9.39793333334,15.8006,40.767362963,10.7379333333
587.73,16.3054306878,51.5320666667,10.7140424242,50.5269333333,10.7970666666,11.1794627451,37.078,9.4562,15.85,40.8185925926,10.7534666667
588.07,16.2814835979,51.4876666667,10.6813272727,50.5228,10.7726666667,11.1887176471,37.0594,9.41213333334,15.8185333333,40.780962963,10.7174666667
588.41,16.3009502646,51.5669333333,10.6958606061,50.6113333333,10.8222,11.2158666667,37.1118666667,9.42219999999,15.8452,40.8308444444,10.7236666667
588.74,16.1616761905,51.5684666667,10.5517333333,50.5350666667,10.6693333333,11.0481921569,37.0537333333,9.267,15.7236666667,40.7330370371,10.5838666667
589.08,16.1667428571,51.6138,10.5621030303,50.5752,10.7140666667,11.0304627451,37.061,9.26406666666,15.7325333333,40.7422740741,10.5846
589.42,16.117578836,51.5028666667,10.5213212121,50.4675333333,10.6890666667,10.9843294118,36.9678,9.20133333333,15.6772,40.6317481481,10.5871333333
589.76,16.062157672,51.4568666667,10.5114,50.3336666667,10.6832,10.9836588235,36.8796,9.17753333333,15.6204666667,40.5640666667,10.6070666667
590.09,16.0417873016,51.3964666667,10.5392787879,50.2773333333,10.6937333333,10.9889529412,36.8296666667,9.15200000001,15.611,40.4629481482,10.5887333333
590.43,16.0619354497,51.3961333333,10.6048727273,50.3205333334,10.7332,11.0354509804,36.8689333333,9.18039999999,15.6576666667,40.5012074074,10.6103333333
590.77,16.0372253968,51.3548666667,10.5757090909,50.3112666667,10.7245333333,11.0231568628,36.8192666667,9.14953333333,15.6626666667,40.4097407407,10.6152666667
591.11,16.0582116402,51.3346,10.6363636364,50.3151333333,10.7739333333,11.0789137255,36.8354,9.18473333333,15.7020666667,40.3990592593,10.6406666667
591.44,15.999794709,51.1383333333,10.5809151515,50.161,10.7074,11.0086196078,36.7442666667,9.09666666666,15.6280666667,40.242962963,10.5732666667
591.78,15.9962306878,51.1542,10.5876,50.1662666667,10.7030666666,11.0154745098,36.7218666667,9.1258,15.6715333333,40.2521777778,10.5787333333
592.12,15.9772793651,51.0820666666,10.5956363636,50.1328,10.7083333333,11.036545098,36.6823333333,9.12653333333,15.6728666667,40.2091111111,10.5818666667
