wavelength,Back_SchMelf,Belly_SchMelf,Breast_SchMelf,Crissum_SchMelf,Crown_SchMelf,DorTail_SchMelf,Rump_SchMelf,Throat_SchMelf,WingTip_SchMelf
432.22,8.1552,17.9980666667,13.6267333333,11.4374,7.54193333333,7.71936666667,7.14965,15.2713666667,9.33049999999
432.57,8.19913333333,18.0376666667,13.6724,11.4780666667,7.5802,7.737,7.17503333333,15.3112333334,9.37876666667
432.93,8.20233333333,18.0624666667,13.6876,11.5067333333,7.5876,7.72856666667,7.179975,15.3332666667,9.38996666667
433.29,8.20406666667,18.0876666667,13.7046,11.5218,7.613,7.7251,7.19435833333,15.3479333333,9.38993333334
433.64,8.2288,18.1351333333,13.7544666667,11.5516,7.6438,7.73683333333,7.2204,15.3938333333,9.40836666668
434.00,8.227,18.1341333333,13.7314666667,11.5384666667,7.6324,7.7093,7.19755833333,15.4019666667,9.38703333333
434.35,8.24993333333,18.1632,13.7559333333,11.5592,7.64853333333,7.7173,7.22838333333,15.4313333333,9.40850000001
434.71,8.2718,18.1908,13.7856666667,11.5879333333,7.68053333333,7.73756666667,7.25500833333,15.4502666667,9.43839999999
435.07,8.30046666667,18.2356666666,13.8251333333,11.6388666667,7.72266666667,7.7583,7.29050833333,15.496,9.45923333334
435.42,8.33966666667,18.2959333333,13.8794,11.6886666667,7.7724,7.78053333333,7.33031666667,15.5435333334,9.48796666667
435.78,8.35386666667,18.3357333333,13.8960666667,11.7078,7.7902,7.78316666667,7.33883333333,15.5682,9.4902
436.13,8.38546666667,18.4016666666,13.9310666666,11.7421333333,7.8074,7.78376666667,7.35673333333,15.6303666667,9.51733333333
436.49,8.398,18.4472666667,13.9674666667,11.7738666667,7.82593333334,7.80486666667,7.38278333333,15.6731666667,9.53356666666
436.84,8.4158,18.4818,13.989,11.7944,7.83693333333,7.81686666667,7.39704166667,15.7086666667,9.5542
437.20,8.43033333333,18.4852,14.0049333333,11.7955333334,7.82613333333,7.8194,7.396025,15.7169333333,9.56770000001
437.56,8.44093333333,18.5274666667,14.0246,11.8136,7.84333333333,7.83586666667,7.41416666667,15.7393,9.57399999999
437.91,8.4572,18.5658666667,14.0684,11.8496,7.87493333333,7.8885,7.4457,15.7613666667,9.60329999999
438.27,8.49353333333,18.5943333333,14.107,11.8866666667,7.9086,7.9232,7.47051666667,15.8046666667,9.65556666667
438.62,8.46206666667,18.5837333333,14.0834666667,11.8589333333,7.86426666667,7.88073333333,7.42818333333,15.7922,9.62630000001
438.98,8.4564,18.5874666667,14.0768666667,11.8481333333,7.8554,7.8796,7.42465,15.7950333333,9.63236666665
439.33,8.4638,18.6035333333,14.0770666667,11.8419333333,7.85313333333,7.88536666667,7.4186,15.8078,9.64843333333
439.69,8.45533333333,18.5724,14.0496666667,11.8245333333,7.83853333333,7.87563333333,7.39800833333,15.7976666667,9.63686666667
440.04,8.44526666667,18.5677333333,14.0487333333,11.8118,7.83266666667,7.8781,7.38610833333,15.7905333333,9.6358
440.40,8.4212,18.5452,14.0143333333,11.7848666667,7.81306666666,7.86713333333,7.365175,15.779,9.62176666667
440.75,8.4064,18.5327333333,14.0028,11.7666666667,7.816,7.85813333333,7.35239166667,15.7504,9.61073333333
441.11,8.40153333333,18.5287333333,13.9882,11.7601333333,7.81793333333,7.8661,7.35888333333,15.7423333333,9.6229
441.47,8.39386666667,18.5100666667,13.9735333333,11.7508,7.8128,7.87153333333,7.362075,15.7236333333,9.63566666667
441.82,8.37613333333,18.4711333333,13.9243333333,11.7222,7.78706666667,7.85426666667,7.33770833333,15.6870666667,9.63073333332
442.18,8.347,18.4315333333,13.8749333333,11.6962,7.7638,7.8309,7.31470833333,15.6414333333,9.60473333335
442.53,8.3606,18.4106666667,13.8644,11.6979333333,7.77953333333,7.85563333333,7.33260833333,15.6176666667,9.63209999999
442.89,8.3698,18.3906666667,13.8478,11.6963333333,7.78293333333,7.87933333333,7.33494166667,15.5838,9.66696666667
443.24,8.35393333333,18.3105333333,13.7757333334,11.6780666667,7.7642,7.87903333333,7.318125,15.5125333333,9.66473333333
443.60,8.36053333333,18.2977333333,13.7684666667,11.6817333333,7.7662,7.90266666667,7.3346,15.4841333333,9.71066666667
443.95,8.3192,18.1871333333,13.6606,11.6222,7.71893333333,7.8874,7.28190833333,15.3820333334,9.69223333333
444.31,8.31466666666,18.1270666667,13.6018,11.5958666667,7.697,7.89823333333,7.26113333333,15.3044333334,9.69863333333
444.66,8.33093333333,18.0926666667,13.5678666667,11.6057333333,7.7036,7.92966666667,7.2698,15.2688333333,9.74169999999
445.02,8.331,18.0388666667,13.5251333333,11.6052666667,7.70313333333,7.95673333333,7.26770833333,15.2217666667,9.7734
445.37,8.337,17.9882,13.4778,11.5926666667,7.69053333333,7.96946666667,7.26153333333,15.1781333333,9.78763333333
445.72,8.3382,17.9306,13.4383333334,11.5801333334,7.68793333333,7.9849,7.26298333333,15.1371333333,9.80709999999
446.08,8.344,17.8914,13.4062666667,11.5576,7.6712,8.01346666667,7.25408333333,15.0855,9.82413333333
446.43,8.31006666667,17.8257333333,13.3310666667,11.5191333333,7.63293333333,8.00056666667,7.217425,15.0132333333,9.8127
446.79,8.28333333333,17.7492666667,13.2584666667,11.4800666667,7.59853333333,7.99103333333,7.190225,14.9527666667,9.79380000001
447.14,8.27026666667,17.7091333333,13.2307333333,11.4602666667,7.58246666667,8.0033,7.17713333333,14.8971333333,9.80996666667
447.50,8.2522,17.6506666667,13.1729333333,11.4309333333,7.56453333333,7.99603333333,7.15950833333,14.8324,9.80233333333
447.85,8.25726666667,17.6398666667,13.1566,11.4401333334,7.57633333333,8.0142,7.177625,14.8071,9.83159999999
448.21,8.22933333333,17.5758666667,13.0995333333,11.3994,7.5572,8.00556666667,7.15575,14.7543,9.83236666667
448.56,8.2162,17.5208666667,13.0492666667,11.3624666667,7.52773333333,7.9993,7.13993333333,14.6945333333,9.83403333334
448.92,8.18506666667,17.4549333333,12.9805333333,11.31,7.4896,7.97696666667,7.10315833333,14.6218666667,9.80489999999
449.27,8.14633333333,17.3715333333,12.9077333333,11.2616666667,7.45486666667,7.96146666667,7.05741666667,14.5353666666,9.78546666666
449.62,8.1328,17.3071333333,12.8585333333,11.2333333333,7.4332,7.9693,7.038125,14.4790666667,9.78693333334
449.98,8.0988,17.2448,12.799,11.2044,7.42126666667,7.9463,7.00708333333,14.4258,9.78313333333
450.33,8.1032,17.185,12.7744,11.1870666667,7.41593333333,7.9538,7.0047,14.3946333333,9.79079999999
450.69,8.0938,17.1364666667,12.7444,11.1635333333,7.40693333333,7.9573,6.99533333333,14.3651,9.79950000001
451.04,8.07033333333,17.0882666667,12.6964666667,11.1183333333,7.369,7.92756666667,6.96649166667,14.3295666667,9.77693333335
451.40,8.07306666667,17.0849333333,12.6815333333,11.1226,7.3574,7.9479,6.95806666666,14.3147666667,9.79836666667
451.75,8.10273333333,17.0785333333,12.6924,11.1450666667,7.3768,7.97873333333,6.96345,14.3106,9.82750000001
452.10,8.1232,17.0653333333,12.6908,11.1542,7.39113333333,7.9963,6.97231666667,14.2900666667,9.8444
452.46,8.1046,17.034,12.6553333333,11.137,7.377,7.98986666667,6.949275,14.2682666667,9.82823333333
452.81,8.1188,17.0504,12.6616,11.1439333333,7.38293333333,8.00703333333,6.95276666667,14.2801333333,9.85126666667
453.17,8.11346666667,17.0629333333,12.6583333333,11.1300666667,7.37106666667,7.9976,6.95165833333,14.2793666667,9.8561
453.52,8.0892,17.0688666667,12.6442,11.1107333333,7.35433333333,7.96616666667,6.93236666667,14.2651333333,9.8364
453.87,8.08706666667,17.0820666667,12.6463333333,11.1148,7.35653333333,7.9727,6.9325,14.2805,9.84599999999
454.23,8.1018,17.1097333333,12.6633333333,11.1226666667,7.3694,7.9937,6.93361666667,14.2932,9.85836666667
454.58,8.0978,17.1323333334,12.677,11.1288,7.35826666667,7.98686666667,6.92311666667,14.2728,9.85039999999
454.93,8.0998,17.1549333333,12.6784666667,11.1346666667,7.37453333333,7.98683333333,6.92848333333,14.2806,9.853
455.29,8.06453333333,17.1278666667,12.664,11.0976666667,7.3596,7.95923333333,6.90335833333,14.2629333334,9.81526666667
455.64,8.0386,17.1266666667,12.6490666667,11.0621333333,7.3346,7.92063333333,6.88225,14.2609333333,9.78236666667
456.00,8.03626666667,17.1636666666,12.6756,11.0817333333,7.32713333333,7.91603333333,6.88500833333,14.2980333333,9.77940000001
456.35,8.07366666666,17.2237333333,12.7466,11.1083333333,7.3684,7.94913333333,6.91604166667,14.3576333333,9.8154
456.70,8.09966666667,17.2734666667,12.7878,11.1438666667,7.39406666667,7.95726666667,6.94555,14.4061333333,9.82093333334
457.06,8.12986666667,17.3307333333,12.851,11.1964666667,7.42573333333,8.00013333333,6.98116666667,14.4764333333,9.85290000001
457.41,8.16266666667,17.4046666667,12.8960666667,11.2419333333,7.4622,8.0262,7.00663333333,14.5294,9.88986666666
457.76,8.17786666667,17.4401333333,12.9428,11.2648666667,7.47313333333,8.04053333333,7.02881666667,14.5725,9.87826666667
458.12,8.18786666667,17.4997333333,12.9866666666,11.2848666667,7.48426666667,8.0483,7.051575,14.6413333333,9.88609999999
458.47,8.21973333333,17.5627333333,13.0442666667,11.3143333333,7.5246,8.0735,7.08675,14.7086666666,9.91979999999
458.82,8.2488,17.6224666667,13.1107333333,11.3518666667,7.5584,8.1024,7.11860833333,14.7705,9.93756666665
459.18,8.28533333333,17.7052,13.1720666666,11.3886,7.58633333333,8.1209,7.14490833333,14.8304,9.96810000001
459.53,8.30386666667,17.7697333333,13.2233333333,11.4202,7.61066666667,8.13566666667,7.16923333333,14.8861333333,9.98760000001
459.88,8.3304,17.8508,13.2882666667,11.4461333333,7.6428,8.1481,7.20538333333,14.9447,10.0093666667
460.24,8.3358,17.9147333333,13.3216,11.4778,7.64813333334,8.1402,7.2114,14.9872,10.0028
460.59,8.32893333333,17.9617333333,13.3557333333,11.4878,7.6512,8.12146666667,7.20743333333,15.0273,9.98916666665
460.94,8.3374,18.0154,13.3992,11.5020666667,7.66426666667,8.10123333333,7.22095,15.0686,9.97933333332
461.29,8.37106666667,18.1,13.4772,11.5473333333,7.6996,8.0988,7.25280833333,15.1473333333,9.98783333333
461.65,8.41013333333,18.222,13.5601333333,11.6023333333,7.74033333333,8.10276666667,7.29135,15.2272,10.0203
462.00,8.41413333333,18.3128666667,13.6184,11.6343333333,7.75646666667,8.07973333333,7.29974166667,15.2746333333,10.014
462.35,8.42,18.4022,13.6651333333,11.6538666667,7.7576,8.04866666667,7.30170833333,15.3333,9.9875
462.71,8.4364,18.5128666667,13.7411333333,11.6946666667,7.77693333333,8.0245,7.31945833333,15.4302666667,9.99030000001
463.06,8.47693333333,18.6524,13.8473333333,11.7662,7.84446666667,8.0385,7.36956666666,15.56,10.0012666667
463.41,8.50493333333,18.7646,13.9411333334,11.8158,7.8742,8.04203333333,7.39475833333,15.6556333333,9.98596666667
463.76,8.51993333333,18.8415333333,13.9966,11.8559333333,7.8926,8.02393333333,7.39433333333,15.7389666667,9.96610000001
464.12,8.55686666667,18.9618666667,14.0918666667,11.9138,7.9372,8.0263,7.43796666667,15.8563333333,9.98383333334
464.47,8.60133333333,19.1044666667,14.1951333334,11.9761333333,7.98326666667,8.04066666667,7.48535833333,15.9554666667,10.0094666667
464.82,8.63046666667,19.2445333333,14.2872,12.0284,8.02573333333,8.04066666667,7.50861666667,16.0453666667,10.0108666667
465.17,8.64173333333,19.3727333333,14.3758,12.0754,8.05193333334,8.04826666667,7.53756666667,16.1441666667,10.0166333333
465.53,8.69373333333,19.4996,14.4768666667,12.1308666667,8.11086666667,8.06843333333,7.58598333333,16.2664,10.0291666667
465.88,8.77613333333,19.6426666667,14.6162666667,12.2186,8.19986666667,8.11766666667,7.66630833333,16.4085,10.0811666667
466.23,8.82033333333,19.7779333333,14.7472666667,12.3034666667,8.2872,8.1409,7.73039166667,16.5402,10.1235333333
466.58,8.86686666667,19.9000666667,14.8472666667,12.3613333333,8.33666666667,8.16156666667,7.77379166667,16.624,10.1368666667
466.94,8.8782,19.9849333333,14.9180666667,12.3972,8.3354,8.1336,7.78865833333,16.6941333333,10.1358333333
467.29,8.90306666667,20.0918,14.9969333333,12.449,8.37313333333,8.12306666667,7.81459166666,16.7970666667,10.1596666667
467.64,8.96746666667,20.2442,15.1191333333,12.5202,8.4298,8.14896666667,7.88034166666,16.9250666666,10.1900666667
467.99,9.00273333333,20.3544,15.2143333333,12.566,8.4768,8.17086666666,7.92233333334,17.0193,10.2080333333
468.35,9.0406,20.4692,15.3101333333,12.6239333333,8.52553333333,8.19129999999,7.95569999999,17.1155,10.2352666667
468.70,9.07953333333,20.5579333333,15.3988,12.6753333334,8.57706666666,8.21660000001,7.99458333333,17.2156333333,10.2505333333
469.05,9.11553333333,20.6498,15.4930666667,12.7091333333,8.60593333334,8.22570000001,8.02420000001,17.2992666667,10.2665666667
469.40,9.12373333333,20.7369333333,15.5584,12.7359333333,8.61739999999,8.22186666667,8.04902500001,17.3596,10.2885666667
469.75,9.13286666667,20.8392666667,15.6372,12.7916666667,8.63986666667,8.22866666667,8.06565833334,17.4227666667,10.2997333333
470.11,9.13046666667,20.8922,15.6617333333,12.8065333334,8.61913333334,8.20766666666,8.06560833334,17.4563,10.2765333333
470.46,9.12226666667,20.9452666667,15.6913333334,12.813,8.62959999999,8.18756666667,8.07018333333,17.5113666667,10.2778
470.81,9.14393333333,21.0140666667,15.7488,12.8360666667,8.65759999999,8.21116666667,8.09263333334,17.5508,10.2749
471.16,9.16560000001,21.0694666667,15.7965333333,12.8548666667,8.66886666667,8.22703333333,8.12189166666,17.5853333333,10.2872333333
471.51,9.13533333334,21.0978,15.8134666667,12.8526666667,8.66053333333,8.20883333334,8.10144166667,17.5779,10.2925
471.87,9.10726666667,21.1169333333,15.8024,12.8268666667,8.65326666667,8.17133333334,8.07400833333,17.5767333333,10.2651
472.22,9.09526666667,21.1292666667,15.8002666667,12.812,8.64986666667,8.15790000001,8.06973333334,17.5773,10.2392333333
472.57,9.09586666667,21.1482,15.7904,12.8140666667,8.64993333333,8.14386666667,8.06874166667,17.5683666667,10.2533
472.92,9.065,21.1088666667,15.7343333333,12.7801333333,8.62599999999,8.13016666666,8.0306,17.5199333333,10.2202
473.27,9.07053333333,21.1008666667,15.7316666667,12.8018,8.63819999999,8.15020000001,8.03317499999,17.5203,10.2188333333
473.62,9.08073333333,21.0626,15.7037333333,12.7742,8.63986666667,8.15379999999,8.02487499999,17.4965666666,10.2193
473.98,9.10213333334,21.0602,15.684,12.7823333333,8.6594,8.19760000001,8.02388333333,17.4919333333,10.2497
474.33,9.11673333334,21.0410666667,15.646,12.7917333333,8.65686666667,8.22800000001,8.02854166667,17.4603666667,10.2661333333
474.68,9.11806666667,20.9954666667,15.6098666666,12.7901333333,8.65866666667,8.23923333334,8.02288333333,17.4349,10.3040666667
475.03,9.10560000001,20.9604,15.5654666667,12.7718,8.65886666667,8.23806666666,8.01161666666,17.3842,10.3080333333
475.38,9.08853333334,20.87,15.493,12.7396666667,8.63586666666,8.22700000001,7.98680833333,17.3293666667,10.2952
475.73,9.12540000001,20.8260666667,15.468,12.7754666667,8.63473333333,8.27446666667,8.009375,17.2891666667,10.3425666667
476.08,9.12546666667,20.7795333333,15.4267333333,12.7774,8.63853333334,8.31566666667,8.02365,17.2554,10.3897666667
476.44,9.12173333333,20.7138,15.3721333333,12.7652,8.62546666667,8.34666666667,8.01159166667,17.2038333333,10.4172333333
476.79,9.13139999999,20.6537333333,15.3408,12.7426,8.61800000001,8.3616,8.016,17.1660333333,10.4530666667
477.14,9.09280000001,20.5604,15.2514,12.6970666667,8.57999999999,8.3606,7.97094166666,17.0840333334,10.4475
477.49,9.05626666667,20.4793333333,15.1707333333,12.661,8.54226666667,8.34653333333,7.95641666667,17.0116,10.4504666667
477.84,9.034,20.3851333333,15.1119333333,12.6192,8.513,8.33430000001,7.93465833334,16.9223333333,10.4577333333
478.19,9.02426666666,20.3244666667,15.0732,12.6048666667,8.5016,8.36019999999,7.92010833334,16.8624333333,10.4945666667
478.54,8.99573333334,20.2143333333,14.9702,12.5446666667,8.46206666667,8.36903333334,7.9019,16.7637666667,10.4826
478.89,8.96579999999,20.0892,14.8605333333,12.4875333333,8.4168,8.37736666667,7.85576666666,16.6568666667,10.4749
479.24,8.95713333333,20.0022,14.7801333333,12.4520666667,8.39733333333,8.4085,7.84141666667,16.5685333333,10.4903333333
479.60,8.91759999999,19.8748666667,14.6864666667,12.3751333333,8.35726666667,8.40726666666,7.80083333333,16.4601333333,10.4849
479.95,8.90886666667,19.7534666667,14.6086,12.324,8.3252,8.4214,7.75404166666,16.3613666667,10.4851666667
480.30,8.87146666667,19.6299333333,14.5127333333,12.26,8.2616,8.41759999999,7.70485833334,16.2551333333,10.4603
480.65,8.85853333333,19.5302,14.4217333333,12.2299333333,8.2372,8.44290000001,7.68434166666,16.1682,10.4625666667
481.00,8.84886666667,19.4328666667,14.359,12.191,8.1962,8.45520000001,7.66059166667,16.0947,10.4803333333
481.35,8.846,19.3591333333,14.3009333333,12.1612666667,8.1698,8.49339999999,7.63229999999,16.0407666667,10.4981333334
481.70,8.84833333333,19.3198,14.2650666667,12.1644666667,8.16606666667,8.52923333333,7.62615833333,16.0207,10.5305666667
482.05,8.85806666666,19.2674,14.2381333333,12.1575333333,8.16306666667,8.55136666667,7.61565833333,15.9988333333,10.5448666667
482.40,8.85719999999,19.2462666667,14.2230666666,12.166,8.16433333333,8.56696666666,7.60943333333,15.9878666667,10.5702
482.75,8.8566,19.2342,14.2172,12.1678666667,8.1596,8.58466666666,7.611475,15.9708,10.5892
483.10,8.8446,19.209,14.1906666667,12.1605333333,8.14486666667,8.58259999999,7.5972,15.9441666667,10.5931666667
483.45,8.83733333333,19.1772,14.1707333333,12.1538666667,8.12973333333,8.58016666667,7.596425,15.9273,10.5949666667
483.80,8.81986666667,19.1549333333,14.1503333333,12.1409333334,8.1198,8.57383333333,7.595125,15.9058333333,10.5960666667
484.15,8.82299999999,19.1448,14.1422,12.1453333333,8.1268,8.5792,7.60164166667,15.9005333333,10.6106666667
484.50,8.8172,19.1335333333,14.1354,12.1435333333,8.12526666667,8.57956666667,7.59835833333,15.8921666667,10.6225333333
484.85,8.80726666667,19.1224,14.1266,12.1304666667,8.1236,8.57289999999,7.59330833333,15.8802666667,10.6186333333
485.20,8.80853333334,19.1165333333,14.1228666667,12.1342,8.12646666667,8.57233333333,7.599775,15.8721,10.6243
485.55,8.81573333333,19.1172666667,14.1287333334,12.1376,8.13266666667,8.5719,7.61198333333,15.8770333333,10.6251333333
485.90,8.80833333333,19.1224666667,14.1306666667,12.1335333334,8.13366666667,8.56396666667,7.6169,15.8749666667,10.6247333333
486.25,8.81613333333,19.1384666667,14.1413333333,12.1370666667,8.1406,8.56106666666,7.62328333334,15.8810666667,10.6294666667
486.60,8.83266666666,19.1668,14.1543333333,12.1469333333,8.15686666667,8.56673333333,7.6347,15.9098333334,10.6377666667
486.95,8.85926666666,19.2158,14.1991333333,12.1707333334,8.192,8.58986666667,7.66900833333,15.9604666667,10.6575333333
487.30,8.88719999999,19.2742666667,14.2400666667,12.2006666667,8.2296,8.6113,7.69136666667,16.0038,10.6751666667
487.65,8.91733333333,19.3295333333,14.2902666667,12.2365333333,8.25906666667,8.62230000001,7.71134166667,16.0504,10.6840333333
488.00,8.92659999999,19.3915333333,14.3370666667,12.2524,8.27706666667,8.62136666667,7.72585000001,16.1012,10.6874
488.35,8.94373333334,19.4548666667,14.3818666667,12.275,8.2996,8.62173333333,7.74849166667,16.1479,10.6820666667
488.70,8.97946666667,19.5473333333,14.4427333333,12.3235333333,8.33886666667,8.62856666667,7.7774,16.2238,10.6906
489.05,9.0104,19.6566,14.5188666667,12.3572666667,8.38406666667,8.62956666666,7.80786666666,16.3086,10.6969666667
489.40,9.03499999999,19.7768,14.6022,12.3932,8.42786666667,8.6329,7.83419166666,16.4002666667,10.695
