wavelength,Back_TacDelf,Belly_TacDelf,Breast_TacDelf,Crissum_TacDelf,Crown_TacDelf,DorTail_TacDelf,Rump_TacDelf,Throat_TacDelf,WingTip_TacDelf
564.67,9.23414666667,10.5221666667,11.8328666667,9.41673333333,9.71286666666,9.45723333333,8.86912,12.8402822222,13.0764666667
565.01,9.31470666667,10.6,11.9263666667,9.46460000001,9.79666666667,9.52793333333,8.95875999999,12.9273,13.2074666667
565.35,9.34454222222,10.6277333333,11.9505666667,9.48700000001,9.80893333335,9.53876666667,8.97275333333,12.9408777778,13.2166
565.69,9.33589333333,10.6281,11.9315,9.46819999999,9.78593333333,9.5285,8.94294666667,12.9469222222,13.2084666667
566.03,9.45173777778,10.7218333333,11.9936666667,9.55746666667,9.87633333333,9.62440000001,9.02231333333,13.0523251852,13.3156
566.37,9.41255555555,10.6698,11.9690333333,9.50853333333,9.82713333332,9.55806666667,8.97401333333,12.9900740741,13.2675333333
566.71,9.36328888889,10.5758333333,11.9197333333,9.46606666667,9.79246666667,9.50833333333,8.89986666667,12.9603377778,13.2286
567.05,9.37679111111,10.5973333333,11.9461333333,9.47993333334,9.78919999999,9.54686666667,8.92385333333,12.9755244444,13.2478
567.39,9.35569777777,10.5707,11.9248666667,9.47886666666,9.77093333334,9.53576666666,8.89149999999,12.9377125926,13.2101333333
567.73,9.34826666667,10.574,11.9474,9.51633333333,9.74813333334,9.55623333333,8.89974666668,12.9464451852,13.2403333333
568.07,9.37108888889,10.5862,11.9566333333,9.5286,9.78126666666,9.5893,8.91428,12.9616962963,13.2448
568.41,9.33707555556,10.5231333333,11.9164666667,9.49973333334,9.73573333333,9.52163333333,8.853,12.9164755555,13.196
568.75,9.34646222223,10.5397333333,11.9041333333,9.56480000001,9.74406666666,9.51813333333,8.85810666667,12.9068948148,13.1379333333
569.09,9.25930666667,10.4703,11.8607333333,9.49946666667,9.68473333334,9.4468,8.78834666667,12.8753518518,13.06
569.43,9.32395555556,10.5455666667,11.9265333333,9.55713333334,9.75513333333,9.49523333333,8.83558000001,12.9465962963,13.1406
569.77,9.22307111111,10.4486666667,11.8787666667,9.49413333333,9.67933333334,9.4298,8.76804666667,12.8726525926,13.0496666667
570.11,9.27644444445,10.5123666667,11.9414,9.55066666667,9.73846666667,9.5127,8.83485999999,12.9742562963,13.1315333333
570.45,9.26887111111,10.5614666667,11.9582333333,9.557,9.73893333333,9.47956666667,8.84953333333,12.9690185185,13.1342666667
570.79,9.26999555556,10.5621333333,11.9359,9.54713333333,9.76086666665,9.46373333333,8.86262,12.9902688889,13.1077333334
571.13,9.22137333333,10.5055,11.8744333333,9.49686666667,9.69666666666,9.43216666667,8.83042666666,12.9536118518,13.0346666667
571.47,9.22462666667,10.5091666667,11.8730666667,9.46413333334,9.71440000001,9.41873333333,8.83806666667,12.938057037,13.0155333333
571.81,9.25003111111,10.5408666667,11.8862666667,9.5114,9.71460000001,9.45026666667,8.84684000001,12.9722733333,13.0526
572.15,9.33701333333,10.6144,11.979,9.59213333333,9.80253333333,9.53386666667,8.94193333333,13.0368348148,13.1260666667
572.49,9.29527111111,10.5551666667,11.9632666667,9.53239999999,9.75093333334,9.4965,8.87469999999,13.0217637037,13.1185333333
572.83,9.33898666667,10.6164666667,11.9909333333,9.60253333333,9.79273333333,9.53750000001,8.90302,13.0224844444,13.1558
573.17,9.29036444444,10.5602666667,11.9786333333,9.55773333333,9.74793333333,9.48913333333,8.85038666667,12.9703251852,13.1254
573.51,9.39957333334,10.6518,12.0689333333,9.62513333333,9.84159999999,9.57986666667,8.92593999999,13.0557503704,13.2135333333
573.85,9.42800888889,10.6708666667,12.0889,9.65439999999,9.87666666667,9.5672,8.95203999999,13.0699548148,13.22
574.19,9.46260888889,10.7171666667,12.0962333333,9.67260000001,9.90026666665,9.6103,8.97684000001,13.0813059259,13.2358
574.53,9.44492888889,10.6772,12.0883,9.66946666667,9.86973333334,9.59636666667,8.92955999999,13.0567666667,13.2538
574.87,9.51001777777,10.7678333333,12.1585333333,9.71306666667,9.94886666665,9.65219999999,8.99014,13.1166851852,13.345
575.21,9.54092,10.8061666667,12.1824666667,9.75960000001,9.98613333334,9.69823333333,9.00916666667,13.1688170371,13.3841333333
575.55,9.53888444444,10.8291666667,12.2027333333,9.75920000001,9.98846666668,9.70316666667,9.02199333333,13.1688518518,13.377
575.89,9.53563111111,10.8488666667,12.1877666667,9.73866666667,9.9744,9.70446666667,9.00524666667,13.1758022222,13.3534
576.22,9.62758222222,10.9325,12.2517333333,9.84393333334,10.0630666667,9.77820000001,9.11411333333,13.2538607408,13.4528666667
576.56,9.67487999999,10.9370666667,12.3057666667,9.86933333333,10.1002666667,9.82210000001,9.17590666666,13.3176037037,13.5029333333
576.90,9.76073333334,10.9874,12.3539666667,9.92633333333,10.1583333333,9.88120000001,9.27661333334,13.4078207408,13.5444
577.24,9.71168888889,10.9696666667,12.3229666667,9.95506666666,10.1446,9.83846666668,9.25758666667,13.3898992592,13.4972
577.58,9.76456888889,11.0198666667,12.3570333333,9.99966666666,10.196,9.8917,9.31947333334,13.4596711111,13.5644
577.92,9.86491555556,11.1183333333,12.4828333333,10.1223333333,10.3334666667,9.98903333333,9.43403333333,13.5911792592,13.6831333333
578.26,9.95700888889,11.2014,12.5706666667,10.2056,10.42,10.0729666667,9.55322000001,13.6958844444,13.7548
578.60,9.90367555555,11.1278666667,12.5643333333,10.2258666667,10.4074666667,10.0319666667,9.53378000001,13.68432,13.7140666667
578.94,9.87507555557,11.1131,12.5713333333,10.2148,10.3621333333,9.99816666667,9.53629333334,13.6665214815,13.7132666667
579.28,9.85970666665,11.1028,12.5615333333,10.1977333333,10.3683333333,9.98913333333,9.52339333333,13.65858,13.7196666667
579.61,9.89187111111,11.1091,12.5853,10.2572666667,10.4193333333,9.98963333334,9.58364666667,13.719502963,13.7831333333
579.95,9.74652444445,11.0108333333,12.4980333333,10.1238,10.3264666667,9.88346666668,9.45585333333,13.6114007407,13.6745333333
580.29,9.72823555555,11.0401666667,12.5116666667,10.1214666667,10.3478,9.85940000001,9.45308666666,13.6210755556,13.6658
580.63,9.74490666667,11.105,12.5739,10.1720666667,10.4014666667,9.92536666667,9.48441333333,13.6497985185,13.7332
580.97,9.83490222221,11.1991333333,12.6605,10.2269333333,10.4476,10.0135333333,9.55321333334,13.7338377778,13.8064666667
581.31,9.79869333332,11.2023333333,12.6305333333,10.2219333333,10.4,9.9893,9.48793333333,13.6593674074,13.7447333333
581.65,9.72695111111,11.1297,12.5929,10.1854666667,10.3084,9.94443333334,9.44058,13.6023511111,13.6694
581.98,9.63919111111,11.1244666667,12.5351333333,10.1101333333,10.2612666667,9.85129999999,9.36379333333,13.5208725926,13.5893333333
582.32,9.7394,11.2226,12.5718,10.2107333333,10.3290666667,9.9239,9.41438666666,13.5764081482,13.6563333333
582.66,9.72576000001,11.2340666667,12.5358,10.1843333333,10.3168,9.89393333333,9.37347333333,13.5289074074,13.6202666666
583.00,9.8133911111,11.3185666667,12.5845,10.2568,10.4126666667,9.96586666667,9.47574000001,13.6076740741,13.7036
583.34,9.72886222223,11.2575333333,12.5024,10.1835333333,10.3433333333,9.95410000001,9.38225333333,13.5055977778,13.6366666667
583.68,9.86321333334,11.4008666667,12.6244666667,10.2612,10.4274666667,10.0497666667,9.50584666667,13.6160940741,13.7419333333
584.01,9.9449688889,11.4849666667,12.6913333333,10.3658666667,10.4805333333,10.1027333333,9.5515,13.6807118519,13.8195333333
584.35,9.88101333334,11.4715666667,12.6572333333,10.3382666667,10.4255333333,10.0046,9.48440666667,13.6173288889,13.7444
584.69,9.93207555555,11.4608333333,12.7169333333,10.3481333333,10.4705333333,10.0659,9.53762666667,13.66584,13.834
585.03,9.95928444445,11.4947333333,12.8179666667,10.3540666667,10.5506666667,10.1091333333,9.59399333333,13.7210822222,13.8874
585.37,9.90742222223,11.4269333333,12.7575333333,10.2951333333,10.4864666667,10.0311666667,9.55323333333,13.6745592592,13.8517333333
585.70,9.93879111112,11.39,12.7961333333,10.3524666667,10.4652666667,10.0264,9.57768000001,13.7283348148,13.8909333334
586.04,9.92825333334,11.4065,12.826,10.3326,10.4852,10.0465,9.60356666667,13.7641511111,13.9530666667
586.38,9.95206666667,11.4135333333,12.8913333333,10.3902,10.5689333333,10.1021666667,9.65994000001,13.8385296296,14.0183333333
586.72,10.0029822222,11.4629,13.0168,10.4935333333,10.6232,10.1157333333,9.69294000001,13.9393666667,14.0497333333
587.06,9.99152444443,11.4291666667,13.0284333333,10.474,10.5957333333,10.0411333333,9.64351999999,13.9416007408,14.0208
587.39,9.94949777778,11.3966333333,12.992,10.4860666667,10.5804666667,10.0326333333,9.63025999999,13.9312007407,14.01
587.73,9.86420444445,11.3015666667,12.8922,10.3651333333,10.4966,9.97613333332,9.56829999999,13.8451296296,13.93
588.07,9.87494666667,11.2850333333,12.8756666667,10.3818,10.4947333333,9.9869,9.58736666666,13.8487037037,13.9264
588.41,9.81389333334,11.2970666667,12.8259666667,10.3570666667,10.4457333333,9.90973333333,9.54924,13.8073370371,13.8534666667
588.74,9.81968888889,11.3164333333,12.8334,10.3803333333,10.412,9.94866666666,9.56693333334,13.8555007407,13.8990666667
589.08,9.97866666667,11.4781333333,12.9589666667,10.5122,10.5556,10.1005,9.67393333334,14.0072925926,14.0266666666
589.42,10.0141911111,11.5315666667,12.9699333333,10.5293333333,10.5958,10.2106,9.68604666667,14.0609288889,14.0624
589.76,10.0095288889,11.5161666667,13.0127333333,10.5149333333,10.5454,10.1935666667,9.67992,14.0366496296,14.0004
590.09,10.09468,11.5972333333,13.0616333333,10.5747333333,10.5649333333,10.2273333333,9.73205333334,14.1209881481,14.0494666667
590.43,10.0270755555,11.5388,12.9598666667,10.4926666667,10.4751333333,10.1613,9.66386666667,14.0528237037,13.9972666667
590.77,10.0828266667,11.6053666667,13.0282,10.5395333333,10.5428,10.2550333333,9.74756666667,14.1150362963,14.0774
591.11,10.0243377778,11.5320666667,13.0092333333,10.4681333333,10.4649333333,10.1595333333,9.65905333333,14.0880792593,14.0395333333
591.44,10.1199733333,11.6225,13.1362666667,10.5428666667,10.5614666666,10.2819,9.73289333333,14.1895866666,14.1462
591.78,10.11328,11.6058333333,13.1228666667,10.4760666667,10.5469333333,10.2801666667,9.68574,14.2064948148,14.1484666667
592.12,10.1016044445,11.5763333333,13.1313666667,10.4426,10.5293333333,10.268,9.65897999999,14.150942963,14.1700666666
592.46,10.1573911111,11.6105666667,13.1918333333,10.5231333333,10.5928666667,10.3327666667,9.71048666668,14.2050918519,14.1994666667
592.79,10.1350088889,11.5435333333,13.1825,10.4502,10.5698,10.2738333333,9.67659333333,14.1563859259,14.1418666667
593.13,10.1687688889,11.5563,13.2133,10.4812666667,10.5961333333,10.2452666667,9.71137333333,14.1574407407,14.1942666667
593.47,10.1575244444,11.562,13.1971333333,10.4799333333,10.6060666667,10.2530333333,9.64262000001,14.1753814815,14.2144666667
593.80,10.10088,11.4675666667,13.154,10.4212666667,10.5786666667,10.2102333333,9.58861333333,14.119077037,14.1695333333
594.14,10.0365066667,11.4134,13.1500666667,10.3571333333,10.5034666667,10.2016333333,9.51738,14.0358896296,14.1452666667
594.48,10.0680622222,11.4682,13.1918666667,10.3818,10.5271333333,10.2069666667,9.52762,14.0533992593,14.1776666667
594.81,10.1570488889,11.5508666667,13.2819,10.4766,10.5833333333,10.3087333333,9.62064000001,14.1112925926,14.2312666667
595.15,10.1246711111,11.5140666667,13.2032666667,10.4801333333,10.5484666667,10.2588,9.60300000001,14.0902140741,14.1646
595.49,10.1072,11.5196333333,13.2231666667,10.5258,10.5354666667,10.2669,9.62521333333,14.0921866667,14.1880666667
595.82,10.11792,11.5119666667,13.2433333333,10.5104,10.5466666667,10.2932666667,9.62951333333,14.1693866667,14.1989333333
596.16,10.0825955555,11.4659666667,13.1661333333,10.4185333333,10.5004,10.1957333333,9.57489333333,14.1204348148,14.1808666667
596.50,10.0269111111,11.4506666667,13.1364333333,10.4057333333,10.4830666667,10.2041,9.55626666667,14.11212,14.1734666667
596.83,10.0754088889,11.5010333333,13.1875666667,10.4270666667,10.5344666667,10.2308,9.58903333334,14.1474718518,14.2044666667
597.17,10.1158533333,11.5118333333,13.2146333333,10.4518666667,10.5824666667,10.265,9.67625333333,14.1802051852,14.2636666667
597.51,10.1557555556,11.5584666667,13.2672,10.4744666667,10.605,10.3007,9.722,14.2170422222,14.3344
597.84,10.2371777778,11.6425,13.3228666667,10.5272666667,10.6858,10.3431666667,9.80507333334,14.2891266666,14.396
598.18,10.2551022222,11.6233,13.3282333333,10.5042666667,10.682,10.3491666667,9.84457333334,14.3237711111,14.3817333333
598.52,10.2535644444,11.6135333333,13.3255666667,10.5021333333,10.6959333333,10.3514333333,9.85108,14.3375348148,14.3835333333
598.85,10.2340711111,11.6032333333,13.3810666667,10.4957333333,10.6656,10.3497333333,9.82805333334,14.3303933333,14.4253333333
599.19,10.29196,11.6617333333,13.4210333333,10.5406,10.7295333334,10.4134,9.88007333333,14.3924666667,14.4768
599.53,10.27348,11.6642666667,13.3875333333,10.5578666667,10.7089333333,10.3458,9.87862666667,14.3282814815,14.4253333333
599.86,10.2783022222,11.6818,13.3923333333,10.5602666667,10.6904666667,10.3768333334,9.89734000001,14.3524733333,14.4186
600.20,10.3093555556,11.6876666667,13.3752666667,10.574,10.7072,10.3431666667,9.906,14.37158,14.4494
600.53,10.2546933333,11.6335666667,13.3617,10.4866,10.6514,10.318,9.86953333333,14.3246733333,14.3653333333
600.87,10.1619733333,11.5561333333,13.2490666667,10.3362,10.5531333333,10.1538,9.73205333333,14.2304355555,14.2398666667
601.21,10.0404177778,11.4745333333,13.1720666667,10.2431333333,10.4542,10.0472333333,9.61292666667,14.1309155556,14.1177333333
601.54,10.1081022222,11.5142,13.2470333333,10.2984666667,10.5134,10.1104333333,9.67554000001,14.2146481481,14.1678
601.88,9.96121333334,11.4628,13.1217333333,10.2264666667,10.4108666667,9.99476666667,9.55296,14.1373259259,14.1072666667
602.21,9.95043111111,11.4687333333,13.065,10.2066,10.3985333333,9.98550000001,9.52104666667,14.0888533334,14.1095333333
602.55,10.0496222222,11.5413333333,13.1233666667,10.2337333333,10.452,10.0915666667,9.59757333333,14.1615688889,14.1597333333
602.88,10.1705111111,11.6171333333,13.2254666667,10.3670666667,10.5482,10.1856666667,9.68882666667,14.2685348148,14.2784666667
603.22,10.2669022222,11.7123,13.3014,10.4602666667,10.6620666667,10.3315,9.76934,14.3431488889,14.4149333333
603.56,10.23484,11.7389,13.3075333333,10.4806666667,10.6804666666,10.2905666667,9.76059333334,14.3042185185,14.4092666667
603.89,10.2705466667,11.8391333333,13.3912333333,10.5171333333,10.7191333333,10.3422666667,9.83871333333,14.3708644444,14.4754
604.23,10.2007288889,11.7704333333,13.3474333333,10.4660666667,10.6686,10.2925,9.77156666667,14.3030881482,14.4258666667
604.56,10.2299111111,11.8254666667,13.3942333333,10.5590666667,10.7001333333,10.3722,9.8426,14.3556555556,14.5041333333
604.90,10.3600222222,11.9496333333,13.4989333333,10.6917333333,10.8482666667,10.5260333333,9.96287999999,14.46298,14.5876666667
605.23,10.33684,11.9064333333,13.4148333333,10.665,10.812,10.4883333333,9.93925333334,14.4413725926,14.5500666667
605.57,10.4080444444,11.9295666667,13.4873333333,10.6934666667,10.8577333333,10.5260333333,9.9832,14.4777488889,14.5973333333
605.90,10.4480533333,11.9296,13.5182333333,10.6977333333,10.8976,10.5804666667,10.0211333333,14.5325674074,14.6482
606.24,10.3432222222,11.867,13.4605666667,10.6522666667,10.8496,10.4556333333,9.98204666666,14.4713977778,14.6162
606.58,10.2481688889,11.7852,13.3563666667,10.5586666667,10.7816,10.3528666667,9.90985999999,14.3971614815,14.5236
606.91,10.2105644444,11.7491,13.3364333333,10.5248,10.7271333333,10.2862333333,9.87054666667,14.4091407407,14.4946666667
607.25,10.27296,11.7338,13.4243,10.5938666667,10.7703333333,10.3514666667,9.90758666667,14.4750703704,14.5438
607.58,10.2321111111,11.6417333333,13.3724333333,10.5624,10.7066666667,10.3022333333,9.80044666667,14.4204162963,14.4723333333
607.92,10.29764,11.7528,13.4302,10.6828666667,10.7822,10.3751,9.87675333333,14.5067133333,14.5460666667
608.25,10.3506977778,11.7767,13.4538666667,10.7393333333,10.8042,10.4162,9.93484666667,14.5420140741,14.5636666667
608.59,10.2660044444,11.6677333333,13.3536333333,10.6153333333,10.693,10.3131,9.84619333333,14.4776088889,14.5012
608.92,10.1881644445,11.5933333333,13.3066,10.5669333333,10.646,10.2254,9.77706000001,14.4105874074,14.4302666667
609.26,10.2582755556,11.6112333333,13.3354333333,10.66,10.7297333333,10.315,9.82132000001,14.4465844444,14.4521333333
609.59,10.2992533333,11.6824666667,13.4013666667,10.7084666667,10.7772,10.3308333333,9.86696,14.4725629629,14.4432
609.93,10.4089911111,11.7862,13.4684,10.7828,10.8795333333,10.4311666667,9.94187333334,14.5370896296,14.4783333333
610.26,10.4104933333,11.7909333333,13.5032666667,10.7436,10.8768,10.4295666667,9.93570666666,14.5228229629,14.4856
610.60,10.4657155556,11.8302333333,13.5569666667,10.7806,10.9220666667,10.5008333333,10.00096,14.5509362963,14.4914666667
610.93,10.4139244444,11.7949,13.5023,10.7092666667,10.8606666667,10.4757333333,9.97726,14.4956503704,14.4219333333
611.27,10.3620177778,11.7521666667,13.4298333333,10.6374,10.8378666667,10.4184333333,9.95122666666,14.4365866667,14.3647333333
611.60,10.3092622222,11.6758666667,13.3246333333,10.5203333333,10.7415333333,10.351,9.88293333334,14.3807140741,14.3111333333
611.93,10.2468666667,11.6370666667,13.3024333333,10.4352,10.7218666667,10.2903,9.80601333334,14.342277037,14.2428
612.27,10.21,11.6309,13.2821333333,10.4128,10.6857333333,10.2612333333,9.79350666667,14.3088822222,14.1892666667
612.60,10.2598,11.7339,13.3612333333,10.4646,10.6880666667,10.3666666667,9.84751333333,14.3464874074,14.2686
612.94,10.2062577778,11.7266666667,13.3246666667,10.3945333333,10.5906,10.3020666667,9.81009333333,14.2757918519,14.2272666667
613.27,10.1566177778,11.6921666667,13.2713666667,10.3546666667,10.5062,10.2176,9.72064666666,14.2463977778,14.1896666667
613.61,10.1530533333,11.63,13.1921666667,10.3207333333,10.4251333333,10.12,9.65425333333,14.2130540741,14.1429333333
613.94,10.1404088889,11.6027333333,13.2071,10.3622,10.4165333333,10.1091666667,9.65324666667,14.2136888889,14.0961333333
614.28,10.0172666667,11.4894,13.0642,10.243,10.2705333333,9.89283333333,9.47846666667,14.0959466667,14.0071333333
614.61,10.1312844445,11.6090666667,13.1100333333,10.3195333333,10.371,9.92936666666,9.50645333333,14.2082044444,14.0937333333
614.94,10.33952,11.8297666667,13.3337333333,10.5458666667,10.5614,10.1309666667,9.75189333333,14.4323585185,14.3067333333
615.28,10.52436,11.9682666667,13.5500666667,10.7156666667,10.7808666667,10.2882333333,9.93728666666,14.6161548148,14.471
615.61,10.72956,12.1293,13.7765666667,10.9122666667,10.9432,10.4700333333,10.1030866667,14.7619303704,14.6544666667
615.95,10.8506311111,12.2541,13.9026,11.0046,11.0330666667,10.5273,10.1775066667,14.9059985185,14.819
616.28,10.7444755556,12.0939,13.7809666667,10.825,10.9349333333,10.3919333333,10.0247,14.7875837037,14.6911333333
616.61,10.8452266667,12.2050333333,13.8907333333,10.9146666667,11.0374666667,10.4809,10.1365133333,14.9665681481,14.8295333333
616.95,10.9398044445,12.3028333333,13.9807333333,11.0075333333,11.1460666667,10.5817666667,10.2628666666,15.077262963,14.9630666667
617.28,10.9886888889,12.3832,14.0897333333,11.0758,11.2772666667,10.7214,10.3627133333,15.1720933333,15.0817333333
617.62,11.0877466667,12.4711666667,14.1160666667,11.0952,11.3312666667,10.7782,10.4188,15.2549385185,15.1720666667
617.95,11.1174355555,12.529,14.197,11.1692,11.438,10.8715,10.49522,15.3188548148,15.2554
618.28,10.9885466667,12.4664333333,14.1233333333,11.0737333333,11.3288,10.7998666667,10.4448666667,15.2751651852,15.2041333333
618.62,10.9282711111,12.3724333333,14.1128666667,10.982,11.2117333333,10.7789333333,10.3535533333,15.2074459259,15.1411333333
618.95,10.9006222222,12.3394,14.0969,10.9633333333,11.1564,10.7301333333,10.29916,15.1884377778,15.0955333333
619.28,10.8405555556,12.2546333333,13.99,10.8293333333,11.0631333333,10.6378333333,10.2005533333,15.166777037,15.0472
619.62,10.8004844444,12.1937333333,13.9506,10.7638,11.0279333333,10.5881666667,10.1841666667,15.0752288889,14.991
619.95,10.9543466667,12.4154333333,14.125,11.0104,11.2064,10.7203333333,10.38338,15.2446703704,15.1812
620.28,10.9026577778,12.4088333333,14.1294,10.9751333333,11.1685333333,10.6708666667,10.3130666667,15.1317822222,15.1276
620.62,10.8638755556,12.3531666667,14.0984666667,10.9091333333,11.1340666667,10.6048,10.2608666667,15.0681614815,15.0574666667
620.95,10.7758622222,12.2747,14.0364666667,10.8060666667,10.997,10.5137333333,10.1436933333,14.9591674074,14.9549333333
621.28,10.67132,12.2078,13.9825666667,10.7365333333,10.9332666667,10.4599666667,10.0670666667,14.8749977778,14.8517333333
621.62,10.80092,12.3166333333,14.0730333333,10.848,11.0346,10.6104,10.1964933333,15.0147251852,14.9356
621.95,10.9947511111,12.4154333333,14.2111,11.0146,11.1699333333,10.7441666667,10.3122066667,15.1039911111,15.0779333333
622.28,11.14024,12.5516,14.3089666667,11.2011333333,11.3288666667,10.8402333333,10.39924,15.2190962963,15.2349333334
622.62,11.19244,12.6245333333,14.3086,11.2708,11.3989333333,10.8962666667,10.43822,15.269182963,15.3267333333
622.95,11.1084755555,12.5647666667,14.2274,11.2148666667,11.3442666667,10.8027666667,10.40348,15.1921562963,15.2896
623.28,11.132,12.5784333333,14.1849333333,11.2901333333,11.3632,10.8433333333,10.41872,15.27616,15.3253333333
623.62,11.13292,12.5867666667,14.2082666667,11.2646666667,11.3764,10.8401333333,10.4034866667,15.3023725926,15.3002666667
623.95,11.21572,12.6337333333,14.2272333333,11.3446,11.4792666667,10.8786333333,10.4592,15.3863688889,15.3314
624.28,11.26664,12.6753666667,14.2384,11.3928666667,11.5224,10.9404,10.5072,15.4603555556,15.374
624.62,11.2236533333,12.6172,14.1792333333,11.343,11.4720666667,10.8171,10.4600466667,15.445697037,15.3492666667
624.95,11.1899955556,12.5899,14.1247666667,11.3128,11.4138,10.7633666667,10.3909466667,15.4289940741,15.3546
625.28,11.0998666666,12.5405666667,14.0338666667,11.1986,11.2756,10.6391666667,10.2762266667,15.3332637037,15.2452
625.61,10.9680222222,12.4485333333,13.9444333333,11.0898,11.2081333333,10.568,10.2190933333,15.2572051852,15.1612
625.95,10.8728177778,12.3715333333,13.8744666667,10.9668666667,11.0878,10.4641333333,10.1020333333,15.1972437037,15.0316
626.28,10.7845777778,12.2775,13.8344,10.9016,10.9612666667,10.3728333333,10.0103133333,15.1381281481,14.9461333333
626.61,10.7833422222,12.3055,13.8244666667,10.9308666666,10.9603333333,10.3917666667,9.97142666666,15.1616733333,14.9092666667
626.94,10.7841911111,12.2954,13.8208,10.8863333333,10.95,10.3637333333,9.94631333333,15.1140288889,14.8637333333
627.28,10.7385688889,12.2159666667,13.8056,10.8745333333,10.9153333333,10.3148333333,9.90896666667,15.0818140741,14.8379333333
627.61,10.6956711111,12.235,13.8187666667,10.8844666667,10.9014,10.3530666667,9.90291333334,15.0932555555,14.8309333333
627.94,10.6584755556,12.2268,13.8087666667,10.8544,10.8846,10.3378,9.84862666667,15.0835992593,14.868
628.27,10.6131288889,12.1769,13.7723666667,10.8439333333,10.8564666666,10.3416333333,9.82775333335,15.0307548148,14.7744
628.61,10.5801733333,12.1679333333,13.774,10.7668666667,10.8321333333,10.3106,9.77825999999,14.9682044444,14.7132
628.94,10.6231111111,12.2165333333,13.8733,10.7984,10.9242,10.3854333333,9.84346666667,15.0467896296,14.7983333333
629.27,10.6083555556,12.2203666667,13.8628666667,10.7880666667,10.9231333333,10.3589333333,9.81808666667,15.0518688889,14.7593333333
629.60,10.5179066667,12.1775333333,13.7929,10.7312,10.8894,10.2551,9.78022666667,14.9599111111,14.7164
629.94,10.6110044444,12.3106333333,13.8693666667,10.7806,11.0314,10.3309666667,9.89711999999,15.0162629629,14.7891333333
630.27,10.5197155556,12.2293333333,13.8195333333,10.6401333333,10.9502,10.2319333333,9.84701333333,14.9188666666,14.7080666667
630.60,10.51872,12.3383333333,13.9118333333,10.6800666667,11.0066666667,10.3239,9.87511333333,14.9644948148,14.7770666667
630.93,10.5048311111,12.3493,13.8992333333,10.6122666667,10.9742,10.3187,9.84516,14.9254622222,14.7764
631.26,10.3873244445,12.1429666667,13.7589,10.4634666667,10.8134666667,10.1332333333,9.72487333333,14.7879859259,14.6800666667
631.60,10.3410888889,12.1355666667,13.7600666667,10.4709333333,10.7965333333,10.1284,9.72150666667,14.7735644444,14.5821333333
631.93,10.4803288889,12.3463666667,13.9764333333,10.5691333333,10.9933333334,10.2997666667,9.86616000001,14.9962459259,14.8279333333
632.26,10.5315288889,12.3370666667,13.957,10.5968666667,10.991,10.3464666667,9.96064,15.0601251852,14.8817333333
632.59,10.5782444444,12.2922,13.9985,10.6202666667,11.0111333334,10.2898666667,9.944,15.0269377778,14.8815333333
632.92,10.6000133333,12.2988666667,14.0339333333,10.5918,10.9595333334,10.2870666667,9.90418666667,15.0184459259,14.9042
633.26,10.6070577778,12.2472,14.0168666667,10.5721333333,10.9720666667,10.3203,9.88363333334,15.0680333333,14.9286666667
633.59,10.5687644445,12.2292333333,14.047,10.5969333333,10.9442,10.3433666667,9.86396000001,15.0894933333,14.9753333333
633.92,10.74,12.3540333333,14.2398333333,10.8150666667,11.1138666667,10.5549666667,10.0039133333,15.2696955556,15.1945333333
634.25,10.8847377778,12.4043333333,14.2995333333,10.8865333333,11.202,10.6158333333,10.10266,15.3694244445,15.2920666667
634.58,10.7228444445,12.1949333333,14.1021,10.7077333333,11.0608,10.4691666667,9.90142,15.2295222222,15.1066
634.91,10.79348,12.238,14.1654666667,10.7856,11.1251333334,10.5656,9.95889333333,15.3216948148,15.1896666667
635.25,10.6663288889,12.1412666667,14.1060333333,10.6687333333,11.0178666667,10.3977333333,9.81549333334,15.2153214815,15.1277333334
635.58,10.4838133333,11.9590666667,13.8735666667,10.5412666667,10.8062666667,10.2027666667,9.62342666666,15.0307940741,14.9577333333
635.91,10.4216133333,11.9286,13.8624333333,10.5520666667,10.7826,10.1377333333,9.53178000001,14.973782963,14.9330666667
636.24,10.2991422222,11.8565333333,13.7403666667,10.4887333333,10.6633333333,10.1390333333,9.47508666666,14.9298281481,14.861
636.57,10.3742444444,11.8866,13.8387666667,10.5611333333,10.7093333333,10.2416666667,9.58420666666,15.0036451852,14.8898
636.90,10.4481288889,12.0310333333,13.8972,10.6274666667,10.7476666667,10.3045333333,9.70033333334,15.0443896296,14.9617333333
637.23,10.4789377778,12.0181666667,13.8887666667,10.6415333333,10.7156,10.3338,9.70589333333,15.0531711111,14.9468666667
637.56,10.3402888889,11.9310666667,13.7580666667,10.5129333333,10.6184666667,10.2126333333,9.63744666667,14.9526281481,14.798
637.90,10.08728,11.7367,13.6418666667,10.3942,10.4502666667,10.1127333333,9.42442666666,14.8320637037,14.6384
638.23,10.2643733333,12.0223,13.8544,10.6286,10.6643333333,10.3342333333,9.71317333334,15.0792244445,14.8808
638.56,10.1789911111,12.0436,13.7349666667,10.4773333333,10.5729333333,10.2174666667,9.63205333334,14.9911422222,14.8033333333
638.89,10.1601777778,12.0587,13.6989,10.5025333333,10.5644666667,10.2534666667,9.68405333334,14.998205926,14.8077333333
639.22,10.2369644445,12.1036333333,13.7708,10.5224666667,10.6263333333,10.2837666667,9.76022666667,15.0790992593,14.8584666667
