wavelength,Back_PhrUnif,Belly_PhrUnif,Breast_PhrUnif,Crissum_PhrUnif,Crown_PhrUnif,DorTail_PhrUnif,Rump_PhrUnif,Throat_PhrUnif,WingTip_PhrUnif
211.41,40.0752333333,18.396,41.5538,29.2230666667,25.9147333333,35.9398,15.3884666667,26.7167,14.2356666667
211.79,35.3991333333,17.5117333333,38.4976666667,27.3238666667,23.0048,30.4696,13.5680666667,22.1594666667,11.2676
212.17,33.1746,19.4840666667,35.3968,28.8491333333,23.8096,28.9285333333,15.1587333333,22.6388333333,12.5792666667
212.55,32.0858,20.6236666667,32.3588,29.3569333333,23.9376,27.2125333333,15.0488,22.9823666667,12.0076666667
212.92,32.3602,17.3498,31.0144,29.3581333333,24.5134666667,26.9564666667,13.3747333333,23.4989666667,9.60673333333
213.30,37.7136333333,19.7009333333,34.1451333333,33.9742666667,30.3844666667,31.2393333333,18.547,28.1624,14.3590666666
213.68,41.8908333333,27.4463333333,38.8694,39.4541333333,35.3216666667,35.0876,24.2884,33.4112333333,21.7152666667
214.06,32.0543666667,19.031,27.7131333333,29.1860666667,26.0852666667,24.9613333333,14.1472666667,25.1745,13.7596666667
214.44,28.6142666667,16.8914,23.633,24.9813333333,24.6816666667,20.8987333333,9.40086666667,21.7978666667,10.749
214.81,27.9577666667,18.4201333333,23.2368666667,23.8920666667,24.8556,20.2312,10.4431333333,23.1021666667,9.55693333331
215.19,29.638,20.7619333333,24.0760666667,24.4951333333,25.7143333333,20.8381333333,11.8476666667,24.3047333333,12.2284
215.57,29.5661333333,20.434,24.2209333334,24.6942666667,25.9566,20.2366666667,12.1499333333,24.4577333333,12.3077333333
215.95,26.6666333333,17.1126,21.1464666667,20.5095333333,24.034,19.3206666667,8.57753333334,22.9087666667,9.89380000001
216.32,22.9018333333,10.6955333333,18.9448666667,14.5323333333,19.5683333333,15.2998,3.64513333333,15.9952666667,4.70013333333
216.70,24.2824333334,11.713,23.5186666667,15.6018666667,21.2038666667,18.5647333333,6.62040000001,17.2917,8.33326666667
217.08,21.1435666667,15.0386666667,22.752,16.5891333333,20.0000666667,19.3410666667,9.72873333334,16.7635333333,12.3256
217.46,16.6855333333,11.5909333333,21.0984666667,12.6135333333,14.7726666667,15.5681333333,4.81073333333,13.1058666667,10.1515333333
217.83,11.6666666667,3.74999999999,18.2916666667,7.08333333333,10.0416666667,9.87499999999,-0.083333333334,9.56249999999,4.62500000001
218.21,11.4735,5.55546666666,23.7680666667,8.93733333335,10.6279333333,11.6908666667,1.25613333333,8.6474,4.44446666667
218.59,9.94786666668,4.2188,23.3854,8.90620000001,8.85413333332,12.9166,-0.5208,7.55206666667,3.28106666667
218.97,10.3540666667,1.9468,24.3658,11.8583333333,9.67546666668,14.3952666667,-2.12386666665,5.6933,4.36586666667
219.34,8.7056,-0.906133333326,26.5372666667,10.3559333333,8.93200000002,12.8802666667,-4.66013333334,3.55989999999,2.6538
219.72,9.42849999999,0.19053333334,28.1904666667,10.4126,9.33319999999,13.5872,-2.09533333332,6.88880000001,3.74606666667
220.10,20.1575,11.6011333333,36.063,22.6772666667,17.6902,22.4147333333,11.8635333333,19.6587,14.1731333333
220.47,28.9928,21.1031333333,41.9184666667,31.4628666667,25.7554,29.6402666667,20.8632666667,29.5924,22.9737333334
220.85,30.2345,21.4584,43.6458666667,34.5312666667,24.4272,29.4269333334,21.8749333333,28.9062666667,22.1876
221.23,34.0832666667,24.3889333333,48.9999333333,38.3888666667,26.4444,32.9443333333,23.1666,31.0834666667,22.8333333334
221.61,36.7988333334,28.2539333333,47.7248,41.3228666667,28.4656666667,35.7671333333,26.2962,32.8306666667,23.7036666667
221.98,34.7761333333,27.3632666667,43.7313333334,41.393,27.9104,35.3234,24.5273333333,31.2688,23.0347333333
222.36,38.1307666667,31.036,45.5404666667,43.9638666667,33.8288666667,37.7928666667,29.9999333333,39.1440333333,27.7928
222.74,41.2421666667,33.7060666667,46.3354,44.0167333334,38.3438,37.7224666667,34.2028666667,44.8241,32.1738
223.11,39.8954,35.7651333333,46.2892666667,42.3899333333,38.3228,38.7002,34.2138666667,45.4297666667,31.6981333333
223.49,39.3688666667,36.2524,44.1419333333,44.3391333333,37.5148,39.6450666667,34.28,45.7398,32.7809333333
223.87,41.9918666667,38.8618,45.6910666667,46.2601333333,38.4959333333,41.9919333333,34.3496,48.5163333333,36.1382666667
224.24,42.9341333333,40.3993333333,44.5509333334,44.1518,40.2794666667,42.3953333334,32.6147333333,47.1854666667,37.7246666667
224.62,36.9678333333,36.2650666667,39.6786666667,39.1967333333,38.0723333333,39.719,27.1083333333,42.731,33.6546666667
225.00,37.0857333333,37.3713333333,40.6475333333,40.1524,40.5332666667,41.6380666667,28.5334,45.6382,37.8285333333
225.38,40.1620666667,37.2613333333,41.0451333333,42.2702666667,43.1350666667,43.6396,32.072,46.0541,40.7567333333
225.75,35.2970333333,33.1683333333,35.7426,38.0528,39.0429333334,38.7459333333,30.165,41.3036,35.9404666667
226.13,34.2244666667,32.6073333333,34.3564666667,36.2706,37.8546666667,39.1749333333,30.0990666667,39.4553333333,35.3134666667
226.51,31.2807666667,29.4580666667,30.2135333333,32.2495333333,33.5631333333,36.9787333334,26.437,33.7110333333,32.7094
226.88,23.8889333333,22.9293333333,24.2088,25.8248666667,25.0167333333,30.9764,20.3704,24.7138333333,25.8585333333
227.26,22.3033666667,20.0286666666,22.1458666667,23.3763333333,20.9442,27.4965333333,19.342,22.1888333333,24.1773333333
227.64,19.1922666667,16.5642,20.1536666667,19.8207333333,18.0513333333,24.8974,17.8462,19.5513,22.2820666667
228.01,17.8476666667,15.7173333333,19.5144,18.4988666667,17.6820666667,23.7306,17.7262666667,17.34,20.2428
228.39,14.3805333333,13.6958666667,16.717,16.2335333333,14.9848,20.5638,15.6495333333,13.4944,17.0190666667
228.76,12.5292333333,12.1227333333,14.9411333333,14.6520666667,12.8996,18.3738,14.634,11.5446,14.5436666667
229.14,11.6293333333,10.3226,12.5724,12.5724666667,10.7692666667,16.46,13.0024,8.88313333333,12.01
229.52,10.1304,10.2305333333,11.997,11.2904,8.90926666667,15.1767333333,11.3825333333,7.74959999999,11.0138
229.89,10.6726666667,10.4334666667,12.8698666667,11.1658,9.01340000001,15.5306,10.9866,7.99690000001,11.8086666667
230.27,11.6448666667,10.5677333333,12.1106,11.2228,8.64626666666,15.2838666667,10.4076,8.32606666667,11.9504666667
230.65,11.8787,10.5791333333,11.9067333333,11.7796,8.37573333333,15.5084,10.7062,8.81366666667,11.8784666667
231.02,12.6737333333,11.1438666667,12.5894666667,12.4350666667,9.61386666665,16.3648,11.3544666667,9.79643333334,12.5052
231.40,11.5546,9.77586666668,10.904,11.3088666667,8.58999999999,14.9384666667,9.67460000001,7.76573333334,10.5713333333
231.78,11.0256,9.40653333333,9.89000000001,10.3002,7.94139999999,14.2856,8.8644,6.07336666667,9.31860000001
232.15,9.41596666667,7.74580000001,8.08573333334,8.54400000001,6.04586666667,12.9933333333,8.071,4.43463333333,8.44046666665
232.53,11.1969333333,8.65146666668,9.10613333333,9.57573333335,6.90913333333,14.1819333333,9.65153333333,5.90156666667,9.84853333333
232.90,13.0223,10.4465333333,10.941,11.3556,7.22479999999,16.3477333334,10.5422,7.96643333334,12.2169333333
233.28,11.2962,9.08199999999,10.6762666667,10.6924666667,5.29786666667,15.1691333333,9.549,7.18186666667,11.1111333333
233.66,9.21703333334,7.07026666667,8.50680000001,8.65226666667,3.69653333333,12.8814,7.8934,5.98053333333,9.89506666666
234.03,8.9976,8.16220000001,8.33733333333,8.35326666666,3.77086666667,13.6674666667,7.7488,6.1178,9.65793333333
234.41,9.14013333333,9.40646666667,9.34539999999,8.31053333333,4.64226666667,13.8660666667,8.21913333333,6.33936666666,9.66506666666
234.78,8.77226666666,9.79166666667,9.92560000001,8.2738,5.23806666666,13.4225333333,7.753,6.26483333333,9.83613333334
235.16,8.99073333333,9.90746666667,10.3768666667,8.32986666667,4.69100000001,13.3049333333,7.78966666667,6.46766666667,10.1918666667
235.54,10.4522,12.7124666667,12.7665333333,10.081,7.21999999999,15.479,10.1755333333,9.60843333334,12.5102
235.91,10.1469333333,12.9056666667,12.7053333333,10.0334,7.26773333334,15.1904666667,9.67266666667,10.0068,12.5317333333
236.29,12.0808,14.2596,14.2856666667,12.0417333333,8.5454,16.4122,10.4891333333,11.8136333333,13.503
236.66,10.4855333333,12.2200666667,13.0614,10.4594666667,6.8738,15.042,8.56959999999,10.5630666667,12.3365333333
237.04,8.70756666667,10.5182666667,11.5035333333,8.41973333334,5.59193333333,13.6147333333,7.58786666667,8.02310000001,10.6716666667
237.41,9.49596666667,12.3126666666,12.7914,9.61566666666,7.7,15.211,8.88473333333,9.56523333333,11.9974
237.79,10.3333333333,13.195,13.0942666667,9.71066666667,8.6038,16.2641333333,8.9056,10.4590333333,12.3774
238.17,8.83536666667,11.7929333333,12.0394666667,9.00793333334,7.43066666667,14.6272,7.98526666668,10.0308333333,11.6574666667
238.54,7.8793,10.5376666667,11.5532666667,8.45873333333,6.83393333333,13.8111333333,7.9092,10.0478,11.2784
238.92,7.09749999999,8.46933333334,10.3968,7.22213333333,5.9298,13.1747333333,7.4944,8.89453333334,10.0452
239.29,7.90206666667,8.90326666665,10.8414,7.67853333333,6.95413333333,13.6954666667,8.25346666666,9.28633333333,10.9690666667
239.67,7.01923333333,7.37166666667,9.27493333333,6.4854,5.80053333333,12.5377333333,6.81786666666,7.54780000001,10.1007333333
240.04,5.6648,5.7376,7.43166666667,5.20026666667,4.7632,11.0657333333,5.64666666667,6.0519,8.44253333333
240.42,4.36983333333,4.7236,6.252,4.1952,4.28453333334,10.0406666667,5.00813333334,5.02026666667,7.75620000001
240.79,3.57016666667,4.32726666667,5.7552,3.6526,4.11926666667,9.34333333334,4.36313333333,4.2412,7.06853333333
241.17,4.52263333333,4.844,6.092,4.46093333333,4.71433333333,9.379,4.91826666667,5.10356666667,7.8282
241.54,3.8847,3.6272,4.38846666667,3.50966666667,3.5208,8.30666666667,3.83986666667,4.20376666667,6.96333333333
241.92,4.0107,3.67826666667,4.5306,3.8154,3.4956,8.5236,4.0996,4.20866666667,6.91533333334
242.29,4.87163333333,4.15966666667,5.3688,4.54246666667,4.21573333333,9.30906666666,4.8086,4.5636,7.35300000001
242.67,5.2623,4.69393333333,5.7262,4.99893333333,4.62873333333,9.78446666667,5.282,4.73103333333,7.57686666667
243.05,5.41936666667,5.2886,5.9208,5.26753333333,4.7956,9.92406666668,5.4108,5.01693333333,7.89719999999
243.42,5.22566666667,5.23393333334,5.56513333333,5.16353333333,4.67906666667,9.92946666665,5.20913333333,4.81796666667,7.63566666667
243.80,5.7198,5.88266666667,6.16406666667,5.9228,5.17493333333,10.2934666667,5.83833333333,5.32166666667,8.0178
244.17,6.35633333333,6.56006666667,6.8764,6.6114,5.6584,10.858,6.50846666667,6.05973333333,8.78606666667
244.55,6.54596666667,6.7756,6.9468,6.76006666667,5.80653333333,10.8464,6.7056,6.2345,8.90053333333
244.92,7.37820000001,7.65613333334,7.6228,7.545,6.54446666667,11.5768,7.69326666667,7.07066666667,9.79426666667
245.30,7.13776666666,7.56706666667,7.32473333333,7.3454,6.43113333333,11.446,7.6676,7.181,9.68326666667
245.67,7.71156666667,8.29946666667,8.27126666667,7.9118,7.17093333333,12.0124666667,8.41926666667,7.8015,10.3861333333
246.05,7.60116666666,8.12226666667,8.07633333333,7.7806,6.90206666667,11.694,8.32626666667,7.69736666666,10.1781333333
246.42,7.08223333333,7.76446666667,7.469,7.23666666667,6.41066666667,11.1956666667,7.944,7.23006666667,9.80746666666
246.79,7.02003333334,7.73286666667,7.3152,7.1062,6.36326666667,11.1403333333,7.86406666667,7.28953333333,9.84346666666
247.17,6.9064,7.65746666667,6.99686666667,6.91093333333,6.2436,11.0554,7.7978,7.12483333333,9.70926666667
247.54,6.772,7.576,6.94186666667,6.83653333333,6.10326666667,10.9361333333,7.6706,7.12993333333,9.63773333334
247.92,6.4865,7.3122,6.65406666667,6.50513333333,5.81593333333,10.7010666667,7.40026666667,6.97886666667,9.39113333333
248.29,6.2571,7.08866666667,6.4464,6.28606666667,5.54906666667,10.4682,7.1812,6.74983333333,9.11186666667
248.67,6.3271,7.12433333333,6.52506666667,6.35693333333,5.51553333333,10.4934666667,7.30893333333,6.75593333333,9.15359999999
249.04,6.10313333333,6.83793333333,6.12753333333,6.062,5.14646666667,10.1066666667,6.9606,6.42453333333,8.71966666667
249.42,5.84573333333,6.58146666667,5.92533333333,5.8356,4.8832,9.84953333333,6.6128,5.96133333333,8.38946666667
249.79,5.5841,6.23013333333,5.4924,5.43213333333,4.49173333334,9.4538,6.1892,5.5248,7.8552
250.17,5.58616666667,6.23566666667,5.53953333333,5.44346666667,4.60466666666,9.53893333333,6.13686666667,5.46423333333,7.85346666667
250.54,5.89386666667,6.3914,5.7214,5.74093333333,4.82633333333,9.69153333333,6.297,5.7701,7.89553333333
250.92,5.28396666667,5.72673333333,5.2178,5.21453333333,4.14526666667,9.00140000001,5.59113333333,5.1379,7.16080000001
251.29,4.93733333334,5.19406666667,5.0484,4.89946666667,3.66126666667,8.415,5.03893333333,4.8535,6.62866666667
251.66,4.6958,5.05073333333,4.8446,4.69106666666,3.44133333333,8.09933333333,4.78566666667,4.5029,6.29706666667
252.04,4.71773333333,4.92033333333,4.8706,4.64813333333,3.3798,8.13739999999,4.7742,4.44873333333,6.1952
252.41,4.41253333333,4.49806666667,4.61066666667,4.30666666667,3.0942,7.78346666666,4.40586666667,4.04026666667,5.78893333333
252.79,3.84243333333,4.08286666667,3.9846,3.83006666667,2.53813333333,7.25286666667,3.71766666667,3.58256666667,5.0378
253.16,3.18176666666,3.71313333333,3.649,3.48846666667,2.24373333333,7.00193333333,3.27093333333,3.22633333333,4.7012
253.54,3.6525,4.27326666667,4.127,3.92353333333,2.72153333333,7.57626666666,3.85953333333,3.77383333333,5.1078
253.91,3.47106666666,4.53866666667,4.14346666667,4.07106666667,2.70433333333,7.61646666667,4.013,3.87153333333,5.10426666667
254.28,3.4708,4.67846666666,4.24006666667,3.98366666667,2.6348,7.4916,4.2586,4.03006666667,5.09853333333
254.66,3.30436666667,4.73326666667,4.23266666667,3.859,2.54193333333,7.46013333333,4.2442,3.78,5.0298
255.03,3.7229,5.323,4.79433333333,4.51593333333,3.057,7.94273333334,4.90546666666,4.14623333333,5.48213333333
255.41,4.44946666667,6.26606666667,5.72873333333,5.50553333333,4.19113333333,9.0638,5.9684,4.98686666667,6.44779999999
255.78,5.01363333333,6.9696,6.50266666667,6.29633333333,5.03046666667,9.74126666668,6.67926666667,5.6026,7.02406666667
256.15,5.00826666667,7.16013333333,6.721,6.6082,5.49146666667,9.79086666667,6.77526666667,5.7109,7.16866666667
256.53,5.3337,7.6292,6.9054,6.8042,6.05186666667,10.1658666667,7.0874,6.0456,7.58893333334
256.90,5.8707,7.8464,7.389,7.05253333333,6.52693333333,10.5994,7.4834,6.40783333333,8.19446666667
257.28,6.2112,7.9882,7.55693333333,7.0352,6.69106666667,10.666,7.6856,6.82476666667,8.50986666667
257.65,5.79516666667,7.4416,7.12713333333,6.5296,6.21833333333,10.2582666667,7.2424,6.665,8.2416
258.02,6.0531,7.2992,7.12686666667,6.62073333333,6.25753333333,10.2545333334,7.2454,6.78646666667,8.51566666666
258.40,5.65573333333,6.73633333333,6.5646,6.2302,5.7822,9.86999999998,6.6644,6.28816666667,8.13606666667
258.77,5.2971,6.238,6.17906666667,5.68126666667,5.3154,9.33866666667,6.18313333333,5.97176666667,7.8532
259.15,5.1525,5.92006666667,5.79613333333,5.31193333333,4.9986,9.0904,5.93646666667,5.7198,7.65746666666
259.52,5.06446666667,5.6924,5.56746666667,5.08946666667,4.72473333333,8.8784,5.7656,5.53253333333,7.47946666667
259.89,4.83163333333,5.30393333333,5.23173333333,4.72893333334,4.38133333333,8.6184,5.49033333333,5.2671,7.25406666667
260.27,4.62366666667,4.99386666667,4.90113333333,4.41293333333,4.01453333333,8.45193333333,5.24473333333,4.99776666667,7.07866666667
260.64,4.56076666667,4.93506666667,4.81433333333,4.3532,3.892,8.37166666667,5.15813333333,4.95716666666,7.0178
261.01,4.22933333333,4.63226666667,4.5492,4.061,3.5878,8.14433333333,4.823,4.6847,6.75893333333
261.39,4.2573,4.5998,4.55346666667,4.11873333333,3.50726666667,8.152,4.8426,4.62153333333,6.70106666667
261.76,4.31543333334,4.667,4.56706666667,4.16226666667,3.49573333333,8.09053333333,4.858,4.6163,6.6898
262.13,4.0681,4.42813333333,4.24693333333,3.79293333333,3.1154,7.8406,4.51806666667,4.34316666667,6.35473333333
262.51,4.01506666667,4.4668,4.213,3.69806666667,3.0538,7.84553333334,4.57166666667,4.31706666667,6.3756
262.88,3.62876666667,4.1602,3.733,3.35886666667,2.65793333333,7.51926666667,4.33353333334,3.89436666667,5.98546666667
263.25,3.48036666667,4.01126666667,3.63213333333,3.21126666667,2.5376,7.40993333333,4.13773333333,3.7748,5.7794
263.63,2.94503333333,3.65726666667,3.0842,2.7552,2.0294,6.89646666667,3.60666666666,3.24616666667,5.23706666667
264.00,2.97693333333,3.93526666667,3.21446666667,2.88026666667,2.00026666667,6.90433333333,3.74193333333,3.3868,5.29573333333
264.37,2.78953333333,3.90846666666,3.05386666667,2.7664,1.87686666667,6.5988,3.54493333333,3.26693333333,5.1044
264.75,2.8177,3.89173333334,3.196,2.8796,1.98013333333,6.63926666667,3.5836,3.29216666667,5.16226666667
265.12,3.34003333333,4.57306666667,3.56133333333,3.48586666667,2.5334,7.16573333333,4.10893333333,3.76486666667,5.6712
265.49,3.3044,4.535,3.43233333333,3.49553333333,2.63813333333,7.27866666667,4.0734,3.77266666667,5.62726666667
265.87,3.02103333333,4.1502,3.0764,3.25966666667,2.46226666666,7.11833333333,3.71133333333,3.314,5.3606
266.24,3.11703333334,4.14026666667,3.24793333333,3.44333333333,2.68446666667,7.1586,3.84873333333,3.40996666667,5.55446666667
266.61,3.29396666666,4.21633333333,3.3644,3.68746666667,2.83086666667,7.19546666666,3.87413333333,3.60016666667,5.6808
266.98,3.99933333333,4.84013333333,4.06486666667,4.3248,3.43453333334,7.95026666667,4.42153333334,4.3536,6.28253333333
267.36,3.8316,4.72826666667,3.9376,4.18766666667,3.39946666666,7.86153333333,4.31506666667,4.2894,6.24686666667
267.73,4.20533333333,5.00266666667,4.34786666667,4.5468,3.89413333333,8.30253333333,4.7174,4.86116666667,6.7186
268.10,4.24563333333,4.98413333333,4.3972,4.60693333333,4.03913333333,8.43393333333,4.69806666667,4.9163,6.79586666667
268.48,4.53573333333,5.2246,4.72653333333,4.9072,4.37173333333,8.65026666667,4.89253333333,5.17483333333,7.00266666667
268.85,4.674,5.3362,4.7364,4.92473333333,4.49293333333,8.736,4.9738,5.197,7.11906666667
269.22,4.4791,5.03713333333,4.5916,4.66646666667,4.3242,8.426,4.83246666667,5.0278,6.93793333333
269.59,4.53996666667,5.1518,4.71046666667,4.7206,4.38113333333,8.3652,4.8364,5.12173333333,7.14966666667
269.97,4.7073,5.257,4.83766666667,4.83573333334,4.473,8.42933333333,5.00926666666,5.30563333333,7.37646666667
270.34,4.9065,5.4528,4.97253333333,4.91113333333,4.67866666667,8.62000000001,5.13586666667,5.38073333333,7.50986666666
270.71,5.0831,5.6016,5.1508,4.96153333333,4.83906666667,8.6854,5.2436,5.47173333333,7.5722
271.09,4.92316666667,5.425,5.056,4.8618,4.68,8.42120000001,5.02393333333,5.22013333333,7.53226666667
271.46,5.00966666667,5.55486666667,5.21873333333,4.97826666667,4.70813333333,8.44746666666,5.121,5.3286,7.60413333333
271.83,4.7171,5.3356,5.07193333333,4.6516,4.3638,8.10486666667,4.89326666667,5.0251,7.3236
272.20,4.59183333333,5.14873333333,4.85873333333,4.393,4.13286666667,7.85313333333,4.7262,4.75583333333,7.06766666667
272.58,4.67263333333,5.28326666666,4.8784,4.31993333333,4.0962,8.00746666667,4.8816,4.75986666667,7.14826666667
272.95,4.61876666667,5.30733333333,4.90033333333,4.352,3.96433333334,8.03893333333,4.86466666667,4.85643333333,7.15173333333
273.32,4.86413333333,5.5228,5.08473333333,4.4974,4.12593333333,8.24366666667,5.08806666666,4.99563333334,7.32693333333
273.69,4.48456666667,5.13966666667,4.72726666667,4.1566,3.67686666667,7.9472,4.76993333333,4.60713333333,6.9576
274.06,4.3213,4.96086666667,4.5636,3.89933333333,3.42973333333,7.87586666667,4.62226666667,4.39336666667,6.77906666667
274.44,4.13366666667,4.73873333333,4.45066666667,3.85413333333,3.2488,7.73193333333,4.5854,4.30493333333,6.70426666667
274.81,3.9199,4.54426666667,4.32186666667,3.73886666667,3.0698,7.64733333333,4.4514,4.10996666667,6.56333333333
275.18,3.90513333333,4.55466666667,4.27953333334,3.695,3.19133333333,7.72086666667,4.57426666667,4.10893333333,6.51833333333
275.55,4.10126666667,4.6508,4.41266666667,3.85006666667,3.35533333333,7.90726666667,4.73333333333,4.17636666667,6.65753333333
275.93,4.29563333333,4.70653333333,4.4388,4.027,3.45973333333,8.03526666666,4.83006666667,4.08676666667,6.69113333333
276.30,4.25456666667,4.67673333333,4.45846666667,4.15586666667,3.45493333333,8.06666666667,4.92953333333,4.05243333333,6.71453333333
276.67,3.94143333333,4.21333333333,4.23266666667,3.97633333333,3.21093333333,7.638,4.6776,3.72576666667,6.4822
277.04,4.03213333333,4.13173333333,4.38206666667,4.05893333333,3.3432,7.6896,4.68166666667,3.77876666667,6.54046666667
277.41,3.73136666667,3.8518,4.16193333333,3.93486666667,3.14466666666,7.47653333334,4.2548,3.59593333333,6.37246666667
277.79,4.0344,4.06673333333,4.43986666667,4.1492,3.55233333333,7.7526,4.4182,3.84296666667,6.62146666667
278.16,4.27683333333,4.41066666667,4.74226666667,4.49053333333,3.97346666667,8.00346666667,4.66826666667,4.14043333333,6.8346
278.53,4.10486666667,4.4384,4.59386666667,4.32206666667,3.87386666667,7.87186666667,4.4096,3.94953333333,6.67433333333
278.90,4.18026666666,4.5158,4.64706666667,4.35173333333,3.94493333333,7.9224,4.4966,3.98426666667,6.7786
279.27,4.32046666667,4.7292,4.68673333333,4.48926666667,4.01353333333,8.1342,4.5986,4.24173333333,6.91413333333
279.64,4.05856666667,4.50966666667,4.4564,4.22866666667,3.74826666667,7.9446,4.3902,4.0968,6.7008
280.02,3.67693333333,4.2366,4.17086666667,3.968,3.52486666667,7.7108,4.19533333333,3.9484,6.4696
280.39,3.62006666667,4.2484,4.107,3.8828,3.53186666667,7.64606666667,4.11793333333,4.0517,6.448
280.76,3.57796666667,4.37173333333,4.05046666667,3.9236,3.58793333333,7.66513333333,3.9504,4.1592,6.39326666667
281.13,3.4178,4.25913333333,3.8208,3.7036,3.3998,7.39673333333,3.87953333333,3.90976666667,6.22473333334
281.50,3.45896666667,4.27853333333,3.79126666666,3.64793333333,3.356,7.32946666667,3.992,3.88133333333,6.1354
281.87,3.59846666666,4.46186666667,3.88406666667,3.82293333334,3.44326666667,7.43626666667,4.26546666667,4.0541,6.25706666667
282.25,3.70026666667,4.63386666667,3.87413333333,3.87733333333,3.53933333333,7.44886666667,4.2958,4.17846666667,6.3528
282.62,3.90506666667,4.74133333333,3.97673333333,4.0664,3.67786666667,7.58053333333,4.5132,4.4046,6.462
282.99,3.99236666667,4.847,4.01086666667,4.13346666667,3.74686666667,7.69633333333,4.5708,4.56313333333,6.51026666667
283.36,3.7867,4.5966,3.861,4.01546666667,3.5488,7.4608,4.35633333333,4.31216666667,6.29586666667
283.73,3.8609,4.56853333333,3.8746,4.06813333333,3.59653333333,7.4712,4.3562,4.32123333333,6.34946666667
284.10,4.03166666667,4.6738,4.01546666667,4.2012,3.66826666667,7.55273333333,4.436,4.4959,6.4698
284.47,4.06513333333,4.64033333333,4.05953333333,4.18473333333,3.69513333333,7.51406666667,4.3656,4.50006666667,6.43126666667
284.85,4.21203333333,4.7116,4.1836,4.24326666667,3.8042,7.69333333333,4.539,4.5809,6.49686666667
285.22,4.30723333333,4.825,4.22826666667,4.32806666667,3.8776,7.77706666667,4.592,4.66896666667,6.54373333333
285.59,4.2502,4.8264,4.19046666667,4.29486666667,3.87633333334,7.73366666667,4.5618,4.645,6.51533333333
285.96,4.22986666667,4.80573333333,4.14953333333,4.2474,3.83586666666,7.678,4.4834,4.6151,6.43806666667
286.33,3.95903333333,4.49726666667,3.9916,4.0228,3.59173333333,7.441,4.29873333333,4.32883333333,6.15466666667
286.70,3.93896666667,4.4796,4.0684,4.06846666667,3.59253333333,7.4924,4.34833333334,4.3328,6.18826666667
287.07,3.74636666667,4.2686,3.81346666667,3.89373333333,3.38226666667,7.242,4.19813333333,4.15253333333,5.97846666666
287.44,3.56223333333,4.16326666667,3.6728,3.7482,3.21513333333,7.08026666667,4.0688,4.03433333333,5.86453333333
287.82,3.4152,4.16853333333,3.5906,3.6766,3.1482,6.96846666667,4.05693333333,3.95113333333,5.76813333333
288.19,3.3007,4.137,3.47706666667,3.53573333333,3.07073333333,6.90386666667,3.93306666667,3.8511,5.67986666667
288.56,3.24366666667,4.12353333333,3.36193333333,3.4928,2.99086666667,6.89506666666,3.92126666667,3.7881,5.65586666667
288.93,3.2374,4.18733333333,3.41226666667,3.54926666666,2.9986,6.85453333333,3.99553333333,3.8475,5.70633333333
289.30,3.1174,4.12733333333,3.42586666667,3.6028,2.98193333333,6.7922,4.01233333333,3.8314,5.64026666667
289.67,3.20963333333,4.2356,3.60266666667,3.7876,3.08413333333,6.92466666667,4.1638,3.96626666667,5.781
290.04,3.19553333333,4.23186666667,3.722,3.7914,3.10846666667,6.9462,4.25313333333,4.03033333333,5.8134
290.41,3.46346666667,4.49613333333,4.0152,4.0914,3.32866666667,7.16213333333,4.55606666667,4.362,6.06026666667
290.78,3.4463,4.49186666667,4.00526666667,4.02386666667,3.3032,7.08226666667,4.531,4.3241,5.98093333333
291.15,3.6311,4.74433333333,4.28506666667,4.25406666667,3.565,7.28133333333,4.71326666667,4.48206666667,6.1642
291.52,4.0209,5.08866666667,4.6524,4.57486666667,3.92473333333,7.59466666667,5.0722,4.80576666667,6.4404
291.89,4.116,5.1622,4.7744,4.71226666667,3.9544,7.6232,5.16633333333,4.90946666667,6.4252
292.26,4.22616666667,5.2202,4.902,4.86153333333,4.0442,7.65573333333,5.24806666667,5.03386666667,6.44486666667
292.64,4.66533333333,5.6964,5.35786666667,5.36206666667,4.42853333334,8.03186666667,5.67526666667,5.51526666667,6.8642
293.01,4.83796666667,5.88533333333,5.5362,5.5676,4.54173333333,8.1406,5.86246666667,5.73376666667,6.9628
293.38,4.9266,5.93273333333,5.54986666667,5.62606666667,4.5826,8.17493333333,5.842,5.78733333333,6.97186666667
293.75,5.10016666667,6.15673333333,5.69993333333,5.82933333333,4.71306666667,8.30993333333,5.91393333333,6.0375,7.0746
294.12,5.12166666667,6.2356,5.7304,5.8848,4.74793333333,8.20873333333,5.82613333333,5.9637,7.09346666666
294.49,5.10566666667,6.21606666667,5.66153333333,5.86933333333,4.70833333333,8.114,5.77106666667,5.90933333333,7.05273333333
294.86,5.17956666667,6.28453333333,5.7358,5.95393333333,4.78726666667,8.1152,5.836,6.04393333334,7.04866666667
295.23,5.16393333333,6.27066666666,5.7838,5.937,4.74273333334,8.08706666667,5.83053333333,6.10583333333,7.073
295.60,5.15766666667,6.27546666667,5.75186666667,5.9708,4.7044,7.98153333333,5.81366666667,6.15103333333,7.02073333333
295.97,5.4396,6.62073333333,6.01653333333,6.20626666667,5.01353333333,8.20786666667,6.07566666667,6.50123333333,7.31553333333
296.34,5.58613333333,6.86033333333,6.2534,6.439,5.1824,8.3524,6.33,6.69033333333,7.51233333333
296.71,5.55136666667,6.79626666667,6.28,6.39446666667,5.107,8.30033333333,6.30953333333,6.65023333333,7.41813333333
