wavelength,Back_RamNigf,Belly_RamNigf,Breast_RamNigf,Crissum_RamNigf,Crown_RamNigf,DorTail_RamNigf,Rump_RamNigf,Throat_RamNigf,WingTip_RamNigf
242.29,0.907533333332,2.063,1.69386666667,3.30286666667,1.68773333333,5.52933333333,2.00853333333,1.45193333333,6.64846666667
242.67,-0.0641333333354,1.52086666666,1.01973333333,2.56993333333,0.827533333335,4.77273333333,1.38113333333,0.559466666665,5.99653333333
243.05,-0.957466666667,0.660933333332,0.250733333333,1.83473333333,0.296200000001,4.10273333333,0.723600000001,-0.473000000001,5.2136
243.42,-1.34113333333,0.534333333332,0.0278666666674,1.45793333333,0.0722000000014,4.11233333333,0.339333333335,-0.745733333333,4.819
243.80,-2.0314,-0.165133333333,-0.291799999999,0.798133333335,-0.572466666668,3.8646,-0.286333333331,-1.37086666667,4.19486666667
244.17,-1.9386,-0.102333333335,-0.280066666666,0.882933333332,-0.3178,4.07653333333,-0.156133333333,-1.28166666667,4.43186666667
244.55,-2.30413333333,-0.261999999999,-0.581266666667,0.555133333333,-0.686066666667,3.58733333334,-0.466000000001,-1.4244,3.83866666667
244.92,-1.86993333333,0.149533333335,-0.229466666667,1.01713333333,-0.164600000001,3.88933333333,-0.0897333333326,-0.747800000001,3.99393333333
245.30,-1.3876,0.565066666666,0.091866666666,1.383,0.454933333333,4.14426666667,0.197600000001,-0.266533333334,4.14426666667
245.67,-1.16953333333,0.764066666665,0.274466666666,1.61286666667,0.413866666667,4.14193333333,0.426466666667,0.164733333333,4.09953333333
246.05,-0.371733333333,1.3394,0.762733333333,2.3032,0.865133333332,4.9098,1.1534,0.842399999999,4.56453333333
246.42,-0.0584000000007,1.7226,0.812933333333,2.44273333333,1.13346666667,5.26446666667,1.09906666667,1.08533333333,4.67186666667
246.79,0.367466666667,2.10813333333,1.08673333333,2.69046666667,1.43546666667,5.6422,1.35766666667,1.53493333333,4.9386
247.17,0.7856,2.44653333334,1.3402,2.9348,1.7388,5.90686666667,1.59153333333,1.918,5.25993333333
247.54,1.56466666667,3.04213333333,1.88853333333,3.57266666667,2.3374,6.5116,2.25026666667,2.62853333333,5.84766666667
247.92,1.9926,3.4094,2.11573333333,3.9042,2.73106666667,6.83426666667,2.65253333333,2.96406666667,6.18746666667
248.29,2.31666666667,3.72246666667,2.43913333333,4.11273333333,2.94426666667,7.10053333333,2.97226666667,3.25553333333,6.40126666667
248.67,2.86766666666,4.21126666667,2.88033333333,4.52413333333,3.3842,7.6616,3.41973333333,3.63853333333,6.771
249.04,2.98613333333,4.27306666667,2.82953333333,4.50013333333,3.45333333333,7.70806666667,3.43,3.60213333333,6.732
249.42,3.28113333333,4.6992,3.14653333333,4.83646666667,3.69326666667,8.0818,3.81426666667,3.9076,7.08986666667
249.79,3.3172,4.61786666667,2.9432,4.61486666666,3.72633333334,8.01693333333,3.8434,3.7994,7.0904
250.17,3.7082,5.10033333333,3.47413333333,4.93906666667,4.2114,8.39106666666,4.29366666667,4.26506666667,7.63173333333
250.54,4.18406666667,5.52686666667,4.03513333333,5.51326666667,4.69813333333,8.83139999999,4.98213333333,4.7016,8.16506666667
250.92,4.62333333333,5.7658,4.51186666667,5.8522,5.07393333333,9.13140000001,5.48106666666,5.0054,8.51166666666
251.29,4.833,5.9084,4.8292,6.06306666667,5.15006666667,9.34159999999,5.848,5.0368,8.76819999999
251.66,4.3226,5.3512,4.519,5.49273333333,4.6408,8.72793333334,5.45746666667,4.307,8.44126666666
252.04,3.55746666667,4.64133333333,3.912,4.8288,3.91606666666,7.94206666667,4.71873333333,3.44326666667,7.7342
252.41,3.04473333333,3.87033333333,3.188,4.2956,3.32713333333,7.20573333333,4.1524,2.7626,7.15953333334
252.79,2.67873333333,3.33766666667,2.63113333333,3.89686666667,2.874,6.645,3.72353333333,2.51846666667,6.83566666667
253.16,2.58426666667,3.2326,2.46593333333,3.881,2.67633333333,6.61426666667,3.60913333333,2.28206666667,6.99953333333
253.54,2.55533333333,3.1788,2.343,3.9302,2.58173333333,6.76826666667,3.51026666667,2.3254,7.03353333333
253.91,2.78566666667,3.80966666667,2.92413333334,4.41766666667,2.78106666667,7.38213333333,3.8766,2.76766666667,7.44466666667
254.28,2.4026,3.39753333333,2.32013333333,3.8972,2.09986666667,7.06553333333,3.347,2.12746666667,6.87293333333
254.66,2.3498,3.26866666667,2.1488,3.42673333333,1.89526666667,6.98733333333,3.02953333333,1.75633333333,6.68586666667
255.03,2.21893333333,3.15473333333,1.85646666667,3.13453333333,1.79626666667,6.79253333333,2.53086666667,1.283,6.5962
255.41,2.11886666667,2.8496,1.5246,2.95993333333,1.90313333333,6.76653333333,2.4292,1.26186666667,6.2776
255.78,1.87073333333,2.8764,1.40033333333,3.00626666666,1.86,6.79633333333,2.2222,1.2274,5.98546666667
256.15,2.26353333333,3.08613333333,1.6182,3.3924,2.23646666667,7.16126666667,2.55906666667,1.56453333333,6.21506666667
256.53,2.43686666667,3.6268,2.06286666667,3.575,2.37993333333,7.60726666667,2.9306,1.9642,6.2302
256.90,2.20273333333,3.655,2.1102,3.387,2.32946666666,7.68026666667,2.88986666667,1.67153333333,6.0136
257.28,2.3902,3.91626666667,2.3408,3.48406666667,2.44426666667,7.72013333334,3.07453333333,1.95806666667,5.915
257.65,2.69193333333,4.09313333333,2.60513333333,3.72206666667,2.6642,7.70073333333,3.3036,2.13146666667,5.97993333333
258.02,2.784,3.96413333333,2.64166666667,3.8658,2.93666666667,7.50433333334,3.3536,2.26853333333,5.86286666667
258.40,3.25146666667,4.38993333333,3.1622,4.4072,3.66546666667,7.78193333333,3.8034,2.895,6.3304
258.77,3.1068,4.3372,3.1496,4.4276,3.53453333333,7.58,3.71073333333,3.039,6.3296
259.15,2.9658,4.20986666667,3.03293333333,4.43846666667,3.2458,7.5074,3.61133333333,3.06206666667,6.17113333333
259.52,2.8716,4.16753333333,2.9416,4.3772,3.10813333333,7.39893333334,3.38153333333,3.07506666667,6.19146666667
259.89,3.00306666667,4.25646666667,2.9548,4.36273333333,3.1112,7.38513333333,3.4204,3.22513333333,6.25726666667
260.27,3.25453333333,4.4882,3.1694,4.4622,3.2286,7.5206,3.62873333333,3.41566666666,6.461
260.64,3.2522,4.4468,3.13553333333,4.3922,3.18626666667,7.49653333333,3.5202,3.34513333333,6.50986666667
261.01,3.1676,4.2532,3.06013333333,4.3224,3.09486666667,7.28973333333,3.39526666667,3.36066666667,6.42793333333
261.39,3.16026666667,4.24606666667,3.22246666667,4.4018,3.228,7.30393333334,3.4678,3.49893333333,6.55686666667
261.76,2.9616,4.00946666667,3.15266666667,4.25913333333,3.06006666667,7.08266666667,3.28306666667,3.37973333333,6.38113333333
262.13,2.86093333333,3.8998,3.0946,4.17953333333,2.86873333333,6.94646666667,3.07266666667,3.32226666667,6.30906666667
262.51,2.73606666667,3.76033333333,2.9064,4.0856,2.61813333333,6.9288,2.94126666667,3.25146666666,6.2954
262.88,3.116,3.90873333334,3.1494,4.4054,2.87973333333,7.18233333333,3.23073333333,3.5578,6.48533333333
263.25,3.08833333333,3.77433333333,3.0962,4.19546666667,2.80493333333,7.019,3.21533333333,3.5016,6.484
263.63,3.36686666667,4.07873333333,3.45733333333,4.45513333333,2.97306666667,7.17733333333,3.48353333333,3.6296,6.725
264.00,3.5026,4.25833333333,3.71893333333,4.735,3.2488,7.39426666667,3.6752,3.63453333333,7.08693333333
264.37,3.82166666667,4.45766666667,3.96266666667,5.0606,3.5856,7.52866666667,3.84453333333,3.9264,7.29606666667
264.75,4.0646,4.56846666667,4.1436,5.3754,3.83066666667,7.6152,4.0712,4.1468,7.58886666667
265.12,4.16486666667,4.57313333333,4.12886666667,5.43853333333,3.6782,7.61033333333,4.01133333333,4.04066666667,7.58113333333
265.49,3.86773333333,4.15993333333,3.51146666667,4.9976,3.0974,7.21246666667,3.47293333333,3.55646666667,7.02933333333
265.87,3.91273333333,4.12126666667,3.474,4.77826666667,3.06346666667,7.19706666667,3.4866,3.4108,6.989
266.24,3.7772,3.98226666667,3.24466666667,4.4292,2.96593333333,7.1442,3.37293333333,3.0854,6.8474
266.61,3.3598,3.64453333333,2.96906666667,4.0088,2.5432,6.77533333333,2.91326666667,2.62853333333,6.376
266.98,2.83273333333,3.32046666667,2.57886666667,3.506,2.06266666667,6.45273333333,2.46753333333,2.09106666667,6.0078
267.36,2.96206666667,3.53613333333,2.8516,3.8702,2.45686666667,6.70526666667,2.7412,2.37413333333,6.236
267.73,2.84193333333,3.39593333333,2.77806666667,3.8034,2.46106666667,6.58946666667,2.78066666667,2.4238,6.2218
268.10,2.89353333333,3.38646666667,2.81566666667,3.73946666667,2.512,6.6278,2.84933333333,2.50166666667,6.17873333333
268.48,2.30633333333,3.0106,2.3472,3.24526666667,2.02073333333,6.26113333333,2.39073333333,2.02066666667,5.71513333333
268.85,2.07906666667,2.8824,2.2054,2.96313333333,1.8744,6.08306666667,2.1876,1.87193333333,5.35066666667
269.22,2.0638,2.99473333333,2.2902,2.95493333334,2.07613333333,6.14873333333,2.24313333333,1.9468,5.33733333333
269.59,2.19206666667,3.18146666667,2.4442,3.15206666667,2.24593333333,6.37533333333,2.35606666667,2.0696,5.54
269.97,2.26993333333,3.3918,2.35093333333,3.31546666667,2.3388,6.55713333333,2.37473333333,2.31506666667,5.65433333333
270.34,2.4256,3.55846666667,2.37153333333,3.42486666667,2.28946666667,6.50946666667,2.4772,2.47246666667,5.7166
270.71,2.4458,3.52,2.2558,3.39393333333,2.23053333333,6.32086666667,2.5466,2.4366,5.64073333333
271.09,2.27786666666,3.3154,1.9644,3.26006666667,2.0334,5.971,2.26,2.24673333334,5.4534
271.46,2.1096,3.11773333333,1.631,3.036,1.7,5.6668,1.87893333333,1.91986666667,5.1648
271.83,2.19553333333,3.25,1.6556,3.13186666667,1.66826666667,5.73246666667,1.90433333333,1.86646666667,5.13973333333
272.20,2.09386666667,3.20713333333,1.5622,3.07073333333,1.55386666666,5.66106666667,1.86206666667,1.82913333333,5.10246666667
272.58,2.339,3.35166666667,1.84053333333,3.2926,1.7836,5.8836,2.107,2.12306666667,5.33453333333
272.95,2.13813333333,3.16773333333,1.7,3.17586666667,1.63733333333,5.8248,1.96646666667,1.89986666667,5.25533333333
273.32,1.88753333333,2.91986666667,1.31466666667,2.92193333333,1.20986666667,5.52933333333,1.73826666667,1.61726666667,5.01706666666
273.69,1.859,2.84053333333,1.1912,2.8344,1.22986666667,5.48966666667,1.70626666667,1.5638,4.96033333333
274.06,1.67553333333,2.60426666667,1.0592,2.69106666666,1.1272,5.17526666667,1.5616,1.28666666667,4.76366666667
274.44,1.65186666667,2.53293333333,1.09066666667,2.73606666667,1.203,5.24773333333,1.5502,1.24533333333,4.7734
274.81,1.67266666667,2.5512,1.20733333333,2.76966666667,1.26586666667,5.3078,1.51026666667,1.30473333333,4.81013333333
275.18,1.8126,2.73433333333,1.34833333333,2.8602,1.34626666667,5.50626666667,1.7506,1.52073333333,4.9138
275.55,1.79533333333,2.70333333333,1.395,2.74913333333,1.19606666667,5.4546,1.777,1.546,4.84846666667
275.93,1.296,2.1482,0.833466666666,2.20193333333,0.677066666667,4.9434,1.29366666667,1.16053333333,4.4064
276.30,1.0984,1.87673333333,0.542133333332,2.0678,0.391533333333,4.7134,1.02673333333,0.997933333332,4.20493333333
276.67,1.00613333333,1.9176,0.412066666666,2.109,0.353933333334,4.65453333333,0.981933333333,0.889666666668,4.2352
277.04,1.1128,2.0852,0.379199999999,2.2328,0.420933333334,4.68486666667,1.07573333333,1.02913333333,4.4486
277.41,1.15146666667,2.147,0.626533333334,2.40966666667,0.700800000001,4.8316,1.1466,1.097,4.60866666667
277.79,1.10253333333,2.2322,0.743933333334,2.40033333333,0.679733333334,4.76073333333,1.27546666667,1.1024,4.64713333333
278.16,0.908933333333,2.105,0.5522,2.1544,0.458133333334,4.68053333333,1.07486666667,1.02026666667,4.47253333333
278.53,0.679533333333,1.7996,0.342133333334,1.9916,0.219000000001,4.52486666667,0.898466666667,0.876466666667,4.1678
278.90,0.876199999999,1.97746666667,0.443133333333,2.2174,0.332800000001,4.7136,1.02293333333,1.08173333333,4.2878
279.27,0.957333333335,1.934,0.515266666667,2.25893333333,0.422466666667,4.779,1.10386666667,1.11106666667,4.2538
279.64,1.06553333333,2.06666666667,0.613066666666,2.3658,0.730266666667,4.9522,1.35293333333,1.3554,4.47066666667
280.02,1.3172,2.40326666667,0.953733333334,2.72433333333,1.14493333333,5.31626666667,1.735,1.68306666667,4.7002
280.39,1.45933333333,2.48553333333,1.13173333333,2.8202,1.41806666667,5.44313333333,1.91513333333,1.73193333333,4.60486666667
280.76,1.2818,2.24753333333,1.0466,2.568,1.31533333333,5.228,1.68073333333,1.60893333334,4.30926666667
281.13,1.30293333333,2.20126666667,1.1514,2.44166666667,1.33333333333,5.1146,1.67313333333,1.64066666667,4.16886666667
281.50,1.47393333333,2.36673333333,1.2128,2.54366666667,1.4066,5.20533333333,1.79606666667,1.72886666667,4.243
281.87,1.41433333333,2.30393333333,1.17153333333,2.52426666667,1.29706666667,5.07306666667,1.67986666667,1.7438,4.14453333333
282.25,1.41446666667,2.2882,1.23493333333,2.58886666667,1.28733333333,5.05446666667,1.73113333333,1.71926666667,4.20893333333
282.62,1.83506666666,2.72913333333,1.5832,2.9204,1.73553333333,5.37233333333,2.0108,2.05566666667,4.71046666667
282.99,1.7278,2.62566666667,1.47766666667,2.77553333333,1.65593333333,5.18906666666,1.8964,1.91533333333,4.67553333333
283.36,1.78866666667,2.7702,1.57786666667,2.81973333333,1.69706666667,5.26133333334,1.89313333333,1.89493333333,4.7936
283.73,1.7344,2.68613333333,1.5598,2.76286666667,1.58466666667,5.1746,1.68273333333,1.7042,4.6506
284.10,1.69273333333,2.58586666667,1.55526666667,2.62373333333,1.48306666667,5.02193333333,1.5656,1.55886666667,4.5816
284.47,1.78086666667,2.7114,1.6704,2.7282,1.5114,5.12326666667,1.64706666667,1.6972,4.72353333333
284.85,1.9598,2.76666666667,1.64966666667,2.79433333333,1.5556,5.26386666667,1.72586666667,1.75513333333,4.8158
285.22,2.04693333333,2.85993333333,1.71713333333,2.96246666667,1.56093333334,5.36453333333,1.78206666667,1.81506666667,4.87213333333
285.59,2.2692,3.0782,1.99833333334,3.16006666667,1.7974,5.57306666667,2.03106666667,2.07886666667,5.12753333333
285.96,2.4088,3.13206666667,2.06713333333,3.2432,1.87046666667,5.7332,2.18153333333,2.17093333333,5.25706666667
286.33,2.45466666667,3.1098,2.05766666667,3.24433333333,1.88706666667,5.7956,2.1664,2.1422,5.25513333333
286.70,2.20866666667,2.896,1.88233333333,3.05013333333,1.72073333333,5.6016,1.994,2.01373333334,5.0214
287.07,2.1242,2.8282,1.86966666667,3.014,1.6792,5.5406,1.94586666667,1.96586666667,4.91886666667
287.44,1.9962,2.6712,1.7368,2.88926666667,1.56666666667,5.41326666667,1.8842,1.89493333333,4.83166666667
287.82,1.725,2.4544,1.51913333334,2.679,1.32713333333,5.21093333333,1.7654,1.654,4.64093333333
288.19,1.69513333333,2.4476,1.4874,2.73166666667,1.3892,5.25873333333,1.80766666667,1.74346666667,4.61086666666
288.56,1.46573333333,2.17653333333,1.23626666667,2.51786666667,1.13546666667,5.01373333333,1.5476,1.54286666667,4.40833333334
288.93,1.23333333333,2.02746666667,1.13966666667,2.5002,0.910399999999,4.8508,1.49273333333,1.3322,4.2922
289.30,1.41266666667,2.19533333333,1.287,2.70106666667,1.1614,5.1252,1.74926666667,1.5156,4.46326666667
289.67,1.41146666667,2.16506666666,1.2316,2.63646666667,1.17306666667,5.14986666667,1.71133333333,1.51186666667,4.377
290.04,1.52126666667,2.35586666667,1.3272,2.81713333333,1.35986666667,5.28073333333,1.82293333333,1.65006666667,4.4216
290.41,1.749,2.5916,1.45733333333,2.9884,1.508,5.38973333333,2.06393333333,1.8784,4.52586666667
290.78,1.92213333333,2.7714,1.56886666667,3.17066666667,1.62646666666,5.56606666667,2.28186666667,1.9862,4.62946666667
291.15,2.0668,2.877,1.71133333333,3.34673333333,1.78253333333,5.764,2.54466666667,2.1792,4.7934
291.52,2.126,2.83133333333,1.72246666667,3.39333333333,1.7842,5.7814,2.50126666667,2.18273333333,4.71726666667
291.89,2.67213333333,3.33166666667,2.14853333333,3.91906666667,2.2776,6.31246666667,2.9792,2.76086666667,5.23833333333
292.26,2.96466666667,3.6646,2.3806,4.19753333333,2.425,6.602,3.2524,2.98006666667,5.48653333333
292.64,3.03433333333,3.79853333333,2.4296,4.2786,2.4608,6.66853333334,3.34966666667,2.9354,5.41373333333
293.01,3.0788,3.94566666667,2.4926,4.24213333333,2.5624,6.62833333333,3.36473333333,3.056,5.41606666667
293.38,2.9352,3.81233333333,2.3886,4.10946666667,2.40266666667,6.35733333333,3.19526666667,2.92826666667,5.26053333333
293.75,2.89553333333,3.8096,2.38886666667,4.16906666667,2.366,6.26673333333,3.1816,2.90806666667,5.23893333333
294.12,2.6754,3.577,2.2922,3.90466666667,2.223,6.05986666666,2.97186666667,2.665,5.07326666666
294.49,2.5662,3.52393333333,2.27306666667,3.83086666667,2.23233333333,6.048,2.85966666667,2.54926666667,5.07833333333
294.86,2.54966666667,3.52046666667,2.28426666666,3.8006,2.20013333333,5.98753333333,2.75066666667,2.4658,5.12893333333
295.23,2.6304,3.49926666667,2.28433333333,3.7576,2.1638,5.90726666667,2.5974,2.42526666667,5.22466666667
295.60,2.8366,3.74706666667,2.5242,3.95866666667,2.3274,6.06553333333,2.80553333333,2.6278,5.42886666667
295.97,2.77613333333,3.66706666667,2.472,3.85373333333,2.24013333333,5.90573333333,2.73513333333,2.50886666667,5.3656
296.34,2.70993333333,3.6494,2.49066666667,3.80913333333,2.262,5.837,2.6776,2.48113333333,5.4308
296.71,2.82746666667,3.80533333334,2.71266666667,3.95133333333,2.42273333333,5.91606666667,2.7948,2.65786666667,5.70086666667
297.08,2.7482,3.73413333333,2.68913333333,3.90953333333,2.337,5.83566666667,2.74173333333,2.5562,5.63713333333
297.45,2.5988,3.6428,2.54313333333,3.7616,2.20026666667,5.742,2.66713333333,2.46846666667,5.547
297.82,2.50113333334,3.51333333333,2.42406666667,3.6196,2.041,5.69473333333,2.6148,2.38106666667,5.4318
298.19,2.63746666667,3.5678,2.50006666666,3.7076,2.1048,5.768,2.70226666667,2.45433333333,5.47046666667
298.56,2.75533333333,3.71493333333,2.72446666667,3.85613333333,2.2132,5.87933333333,2.87473333333,2.66026666667,5.607
298.93,2.52693333333,3.53513333333,2.6158,3.70473333334,2.01506666667,5.7014,2.74766666667,2.5426,5.41826666667
299.30,2.523,3.6582,2.73026666666,3.8288,2.06846666667,5.85166666667,2.92773333333,2.66826666667,5.49653333333
299.67,2.1662,3.38293333333,2.4942,3.6088,1.8928,5.6558,2.73553333333,2.41566666667,5.2646
300.04,1.9038,3.17133333333,2.3044,3.4546,1.7252,5.5238,2.58193333333,2.2828,4.98653333333
300.41,1.79693333333,2.95826666667,2.15633333333,3.28133333333,1.587,5.4088,2.4372,2.10646666667,4.6946
300.78,1.7396,2.80993333333,2.00953333333,3.17813333333,1.54306666666,5.41853333333,2.4168,2.07353333333,4.50266666667
301.15,1.8936,2.84913333333,2.0932,3.25346666667,1.69713333333,5.56733333333,2.5168,2.2354,4.52873333333
301.52,2.20933333333,3.03753333333,2.40533333333,3.4946,2.01633333333,5.77206666667,2.73126666667,2.47993333333,4.71026666667
301.89,2.1848,3.0968,2.48066666667,3.5602,2.12146666667,5.7238,2.7196,2.47733333333,4.71413333333
302.26,2.16866666667,3.1614,2.55793333333,3.6124,2.09726666667,5.78746666667,2.72173333333,2.49786666667,4.78993333333
302.63,2.24226666667,3.1206,2.508,3.70413333333,2.15666666667,5.7946,2.7724,2.51133333333,4.8146
303.00,2.46306666667,3.27286666667,2.63086666667,3.81806666667,2.33426666667,5.94733333333,2.96166666667,2.70353333333,4.93913333333
303.37,2.28306666667,3.04666666667,2.3606,3.4762,2.19906666667,5.70753333333,2.7028,2.4234,4.63866666667
303.74,2.57373333333,3.30506666667,2.561,3.67673333333,2.44513333333,5.80986666667,2.86793333333,2.5946,4.85966666667
304.10,2.716,3.418,2.71293333334,3.8038,2.6322,5.9096,2.9242,2.61766666666,5.019
304.47,2.7278,3.49193333333,2.75213333333,3.8902,2.65006666667,5.92826666667,3.00146666667,2.65333333333,5.19666666667
304.84,2.79946666667,3.61166666667,2.93446666667,4.04786666667,2.74746666667,5.93746666667,3.09733333334,2.68873333333,5.37586666667
305.21,3.22533333333,4.07186666667,3.36673333333,4.4438,3.17986666667,6.35146666667,3.5632,3.14553333333,5.898
305.58,3.2562,4.22326666666,3.4348,4.51053333333,3.24493333333,6.44433333333,3.66833333333,3.23686666667,6.06806666667
305.95,3.4576,4.4238,3.5704,4.66393333333,3.4232,6.6422,3.85486666667,3.4462,6.29726666666
306.32,3.63626666667,4.65573333333,3.7328,4.80433333333,3.67253333333,6.78273333333,4.05293333333,3.67733333334,6.45913333333
306.69,3.55266666667,4.6954,3.71813333333,4.738,3.60013333333,6.75826666667,3.92273333333,3.56413333333,6.37353333333
307.06,3.46806666667,4.6268,3.74233333333,4.69013333333,3.5118,6.64553333333,3.8446,3.38033333333,6.29006666667
307.43,3.46113333333,4.661,3.86806666667,4.8218,3.55593333333,6.74073333333,3.94853333333,3.5014,6.36913333333
307.80,3.37606666667,4.5546,3.88546666667,4.7776,3.48206666667,6.7332,3.91866666667,3.57853333333,6.306
308.17,3.26846666667,4.5566,3.80686666667,4.67066666667,3.33646666667,6.66826666666,3.79913333333,3.51693333333,6.24233333333
308.54,3.25666666667,4.44293333333,3.7558,4.54813333333,3.2868,6.57186666667,3.6762,3.4596,6.13306666667
308.90,3.26706666667,4.40273333334,3.6792,4.45226666667,3.238,6.5634,3.64126666667,3.4694,6.1076
309.27,2.88253333333,4.0142,3.2594,4.10733333333,2.85293333333,6.19126666667,3.22673333333,3.0392,5.6846
309.64,2.6914,3.7646,3.0212,3.95733333333,2.65866666667,6.02153333333,2.9828,2.84066666667,5.41866666667
310.01,2.5324,3.5276,2.89853333333,3.85413333333,2.49406666667,5.83253333333,2.798,2.6434,5.24713333333
310.38,2.2762,3.2232,2.58593333333,3.63126666667,2.22306666667,5.56033333333,2.53006666667,2.37733333333,4.9826
310.75,2.16573333333,3.13353333333,2.512,3.57906666667,2.172,5.51186666667,2.4802,2.34786666666,4.93766666667
311.12,2.09366666667,3.08386666667,2.39526666667,3.5514,2.13506666667,5.47786666667,2.43166666666,2.33986666667,4.8684
311.49,2.03626666667,3.02986666667,2.30773333333,3.47026666667,2.00853333333,5.32506666667,2.32026666667,2.22526666667,4.75193333333
311.85,1.96093333333,3.00906666666,2.1954,3.35653333333,1.89686666667,5.26346666667,2.24086666667,2.10726666667,4.67286666667
312.22,2.004,3.00353333333,2.19073333333,3.35626666667,1.93126666667,5.2442,2.34026666667,2.1574,4.66906666666
312.59,1.96813333333,2.97226666667,2.1046,3.36453333333,1.89286666667,5.2118,2.3488,2.16166666667,4.60113333333
312.96,1.87246666667,2.919,1.9536,3.28893333333,1.84713333334,5.1268,2.23686666666,2.04273333333,4.48566666667
313.33,1.85993333334,2.88986666667,1.91553333334,3.283,1.82033333333,5.08013333333,2.21213333333,2.02173333333,4.4056
313.70,1.8988,2.915,1.994,3.34446666667,1.85413333333,5.098,2.22773333333,1.99973333333,4.4122
314.07,1.93713333333,2.99646666667,1.98473333333,3.3672,1.91993333333,5.08593333333,2.23466666667,2.01906666667,4.4334
314.43,1.88846666667,2.9952,2.00026666667,3.3554,1.93106666667,5.04706666667,2.19133333333,1.94453333333,4.39746666667
314.80,1.99773333333,3.01313333333,2.0594,3.3566,1.9708,4.9598,2.2452,1.94386666667,4.35086666667
315.17,2.15566666667,3.16446666667,2.21546666667,3.50833333333,2.11266666667,5.08213333333,2.389,2.08666666667,4.5402
315.54,2.35446666667,3.38233333333,2.39973333333,3.72486666667,2.39513333333,5.31226666667,2.56533333333,2.27486666667,4.78713333333
315.91,2.4352,3.3744,2.40993333333,3.8456,2.54746666667,5.33526666666,2.59646666667,2.31966666667,4.85766666667
316.28,2.58666666667,3.4704,2.4962,3.99306666667,2.615,5.43126666667,2.68626666667,2.39966666667,4.94806666667
316.64,2.6836,3.6254,2.66113333333,4.08333333333,2.75506666667,5.499,2.78053333333,2.43526666667,5.0266
317.01,2.6994,3.64746666666,2.73453333334,4.1208,2.77126666667,5.44166666667,2.77446666667,2.46113333333,5.02286666667
317.38,2.87006666667,3.79006666667,2.8458,4.2422,2.91686666667,5.52546666667,2.8716,2.61973333333,5.29786666667
317.75,2.822,3.75546666667,2.69366666667,4.10933333333,2.8138,5.3596,2.778,2.56693333333,5.3012
318.12,2.79813333333,3.7738,2.695,4.03693333333,2.73426666666,5.40166666667,2.78826666667,2.5808,5.32646666667
318.49,2.93566666667,3.977,2.83386666667,4.18206666667,2.84693333333,5.55466666667,3.02253333333,2.7832,5.56126666667
318.85,2.8174,4.01146666667,2.6584,4.11753333333,2.75113333333,5.44926666666,2.94333333333,2.75786666667,5.51053333333
319.22,2.69326666667,3.9816,2.46786666667,3.9934,2.69846666667,5.30486666667,2.82053333333,2.68346666667,5.39186666667
319.59,2.72526666667,4.00346666667,2.44686666667,3.98333333333,2.66326666667,5.29466666667,2.8712,2.64313333333,5.31486666666
319.96,2.79653333333,4.045,2.53566666667,3.98953333333,2.6384,5.3222,2.9582,2.63166666667,5.43333333333
320.32,2.711,3.99793333333,2.60606666667,3.95053333333,2.67546666667,5.32713333333,2.93753333333,2.64,5.39826666667
320.69,2.69326666667,3.91093333333,2.5914,3.92953333333,2.60993333334,5.38453333333,2.96266666667,2.67613333333,5.42193333333
321.06,2.6446,3.82213333333,2.58693333333,3.9712,2.599,5.40113333333,3.09866666667,2.65133333333,5.4468
321.43,2.4394,3.69746666667,2.527,3.8564,2.4898,5.3256,3.04653333333,2.52686666667,5.2496
321.80,2.34053333333,3.58013333333,2.45253333333,3.78593333333,2.38906666667,5.25653333334,3.0012,2.38726666666,5.12266666667
322.16,2.36073333334,3.53833333333,2.42513333333,3.8446,2.45006666667,5.226,3.0984,2.39546666667,5.09346666667
322.53,2.34493333333,3.3882,2.3416,3.779,2.41026666667,5.14106666667,3.06106666667,2.34966666667,5.02013333333
322.90,2.40686666667,3.38066666666,2.4982,3.87006666667,2.57513333333,5.26913333333,3.1754,2.43573333334,5.15686666667
323.27,2.50426666667,3.38926666667,2.652,3.91813333334,2.66286666667,5.3974,3.243,2.51046666667,5.2278
323.63,2.26513333333,3.13,2.41773333333,3.65913333334,2.48286666667,5.14546666667,3.01486666667,2.31053333333,4.98526666666
324.00,2.1278,3.1162,2.3154,3.555,2.43506666667,5.11806666667,2.89586666666,2.24873333333,4.83306666667
