wavelength,Back_SpoCorm,Belly_SpoCorm,Breast_SpoCorm,Crissum_SpoCorm,Crown_SpoCorm,DorTail_SpoCorm,Patch10_SpoCorm,Rump_SpoCorm,Throat_SpoCorm,WingTip_SpoCorm
218.97,103.620766667,139.885,150.6897,128.390733333,156.551733333,156.206866667,136.896466667,111.2644,142.988533333,159.195466667
219.34,114.551333333,148.846133334,168.3975,147.051333333,168.8462,170.833433333,146.923066667,129.6154,154.230866667,168.845966667
219.72,143.162466667,175.726533333,209.230833333,163.931466667,203.4188,210.598333333,163.2478,153.846133333,184.444266667,198.2907
220.10,375.454566667,470.909133333,595.4546,435.757466667,536.363733333,586.6666,422.424266667,385.454533333,470.303066667,578.181766667
220.47,390.256533333,493.846133333,571.281966667,433.333266667,494.871933333,520.256466667,417.948666667,398.974266667,427.692266667,509.7437
220.85,315.925933333,400.740666667,439.629566667,321.851933333,379.259266667,394.259266667,299.999933334,291.111066667,325.925866667,381.2963
221.23,155.658933333,203.2558,205.1937,152.093,188.062,196.976733333,143.100866667,148.3722,160.310066667,185.9689
221.61,135.320533333,178.717866667,174.230666666,128.846066667,160.1282,176.858933333,120.384533333,135.769066666,142.436,165.640966667
221.98,129.5678,165.802266667,166.049266667,124.197533333,155.185066667,173.641833333,115.061666667,137.407333334,137.9012,159.012133333
222.36,154.341133333,192.403133333,202.6358,141.085266667,179.689933333,200.0001,131.4728,161.0852,154.883733333,184.728633333
222.74,172.480533333,208.5272,214.263433334,158.604733333,198.914666667,221.550433333,142.790666667,177.984533333,168.527066667,206.5891
223.11,176.969666667,217.272733333,226.0607,171.969666667,215.151333333,229.545466667,149.696933333,190.909133333,174.2424,205.303133333
223.49,168.682166667,205.4264,215.581333333,145.5814,198.759666667,210.465133333,133.488466667,170.2326,162.480866667,196.7443
223.87,251.2345,308.148133333,314.5679,232.098666667,303.209933333,327.160633333,197.283866667,257.777733333,228.395,310.864233333
224.24,263.333366667,339.743733333,341.1538,257.1796,342.820466667,358.846266667,223.589733333,289.7436,249.7436,322.051166667
224.62,270.434666667,346.666733333,343.6232,262.608533333,358.5506,389.7103,236.811533333,304.637666667,262.8984,358.260833333
225.00,501.666666667,659.333333333,658.666666667,544.666666667,689.333333334,810.666666667,430.666666667,642.0,521.333333333,695.666666667
225.38,-437.0,-516.666666667,-577.666666667,-489.333333333,-580.666666667,-737.666666667,-331.333333333,-564.666666667,-432.666666667,-597.666666667
225.75,-468.666666667,-510.0,-594.666666667,-504.0,-600.0,-735.666666667,-352.0,-566.666666667,-449.333333334,-637.333333333
226.13,-222.0,-240.0,-256.0,-210.0,-263.666666667,-314.5,-144.666666667,-223.333333333,-192.333333333,-303.166666667
226.51,-238.431333333,-265.882333333,-276.078266667,-239.215666667,-283.1372,-350.9804,-161.176533333,-236.862666667,-212.5492,-347.842933333
226.88,-168.939366667,-221.8182,-210.1515,-181.212133333,-194.848533333,-251.363766667,-138.1818,-176.6668,-162.424266667,-253.030366667
227.26,-167.866666667,-194.4,-184.933333333,-141.066666667,-178.933333333,-210.0,-137.333333333,-142.933333333,-149.6,-214.0
227.64,-211.0144,-233.3334,-251.304433333,-204.347866667,-229.855066667,-275.797066667,-191.594333333,-188.9856,-192.753666667,-257.681066667
228.01,-405.8974,-433.8462,-501.2821,-389.2308,-426.153866667,-476.410233333,-378.461666667,-356.4102,-392.307666667,-453.333366667
228.39,-348.8888,-357.7778,-424.000033333,-328.888866667,-350.666666667,-380.444433333,-326.2222,-289.777866667,-352.444533333,-385.777666667
228.76,-231.5152,-241.818133333,-305.909066667,-213.0302,-243.3332,-255.454533333,-216.666666667,-190.606,-233.939266667,-249.697
229.14,-243.809433333,-242.857066667,-318.253866667,-220.952533333,-263.174666667,-244.127066667,-239.682533333,-192.063533333,-227.9364,-256.190533333
229.52,-126.875,-146.25,-187.083333333,-123.75,-152.916666666,-129.895833333,-146.666666667,-113.125,-124.166666667,-147.5
229.89,-110.0,-141.818266667,-181.010233334,-113.333333333,-136.5656,-119.191933333,-138.585866667,-104.848666667,-126.464533333,-132.828233333
230.27,-121.6129,-156.559333333,-211.935533333,-144.085933333,-160.6452,-146.774433333,-163.4408,-137.849466667,-154.623733333,-150.43
230.65,-102.685166667,-139.4444,-177.037133333,-128.7036,-130.0,-127.222266667,-139.074,-124.444466666,-139.629666667,-113.2408
231.02,-64.0971333334,-75.8333999999,-116.180666667,-81.1111333333,-83.6111333333,-83.5415000001,-74.3056666667,-78.1944666667,-86.1112666667,-59.6527333333
231.40,-34.6995666666,-53.552,-82.7321666667,-52.3497333333,-49.836,-61.3662333333,-44.3715333333,-52.3497333333,-60.2184000001,-32.2403666667
231.78,-13.8333333333,-29.4166666667,-41.7083333333,-22.6666666667,-21.1666666667,-35.125,-15.3333333333,-27.4166666667,-35.5833333333,-12.75
232.15,-2.67396666666,-21.6117333333,-27.6923,-11.9415333333,-9.52400000001,-23.5897333333,-4.249,-20.2197333333,-25.8608,-3.69973333333
232.53,1.72556666666,-15.8430666667,-25.2941,-3.45080000002,-4.47066666667,-22.0394,1.72540000002,-21.1764666667,-23.6862666667,-1.60803333334
232.90,5.03543333334,-13.7587333333,-19.9646,-3.33340000002,-5.81566666665,-19.3970333333,3.4752,-17.7306,-22.837,-1.27640000001
233.28,5.91059999999,-13.7457333333,-23.0584333333,-4.26106666666,-7.07899999999,-22.921,4.53619999999,-20.6872,-26.5978666667,-4.91430000001
233.66,12.4137333333,-8.9656,-18.7738333333,1.60926666667,-0.5364,-18.1992333333,12.7204,-15.2492666667,-23.8315333333,1.14936666668
234.03,21.6821666667,9.40799999999,-1.61980000001,13.0218,9.53266666667,-1.05919999999,25.4206666666,-1.43299999999,-4.92213333333,14.7041666667
234.41,27.5424333333,20.0563333333,9.37843333334,24.1807333333,16.8926,9.18056666666,36.2149333333,13.2204,8.24853333333,26.8079666667
234.78,32.0162333333,28.0644,14.3279666667,34.6236666667,23.7634666666,18.0106,42.6882,20.2687333333,17.1504,33.4409
235.16,37.5269,30.8602,20.2419,41.5591333334,30.6453333333,25.7527333333,45.9139333333,25.8601333333,21.7204666667,39.3011
235.54,36.6162333333,34.9494,22.5252,41.7677333333,33.2828666667,31.1617333333,47.4242666667,29.3434666667,24.3434,35.5808333333
235.91,32.7149,33.9246,16.5054333333,38.9786,27.742,29.5967333333,42.4194666667,25.8064666667,21.7740666667,32.9300666667
236.29,34.9862666667,37.3002,19.5592333333,44.022,28.7052666667,31.5703,47.2728,29.5868,24.0218666667,32.4518
236.66,26.6149,28.3719333333,10.2067333333,33.4366666667,19.69,25.6072,39.5349333333,24.2894,16.279,25.4264333333
237.04,31.6666666667,34.5273333333,15.8706,40.0,27.3134,32.0398,44.9253333333,28.3582666667,21.2936,30.4229333333
237.41,30.2899,33.9129333333,17.3429,40.7246,27.5846,34.2754333333,43.9614666667,29.2272,19.4686,32.4153666667
237.79,24.2298,29.1035333333,10.9886,35.4942,21.1034666667,29.4251666667,37.9771333333,25.0114666667,11.8161333333,26.0919666667
238.17,23.719,24.7618666667,10.3174,33.1517333333,18.2312666667,28.2540666667,33.6508,25.9411333333,11.7458666667,24.9432333333
238.54,23.1568,22.3841333333,9.38189999999,32.5828,18.1457333333,28.4989,31.4790666667,21.3686666667,10.5078,23.0023666667
238.92,21.5462,18.4738666666,8.51413333335,28.2730666667,15.8233333333,23.7751333333,28.2732,20.4819333333,9.59840000001,20.8633
239.29,14.8643666667,13.7597333333,0.6201,22.1704666667,8.1782,17.8487333333,18.2170666667,12.3644,3.48833333334,11.7828333333
239.67,12.456,13.4112666667,-0.916199999998,20.5848,4.48339999999,11.7934,15.7894,10.4094,2.22219999999,13.4308
240.04,11.7825666667,11.2656,-0.944866666666,16.4348666667,4.7416,12.2102333333,13.9395333333,8.44919999999,1.21219999999,13.3867666667
240.42,9.11630000001,8.31,-3.27136666667,12.7441333333,2.32546666667,10.5271,10.2945333333,6.94580000001,-0.309999999994,12.7907333333
240.79,13.1950333333,12.5865333333,4.12179999999,17.7315333333,8.13286666667,15.6292666667,15.0760666667,10.8713333333,6.14106666667,18.3265
241.17,8.26936666668,9.87173333333,2.641,13.9745333333,6.00006666666,13.9615333333,11.9230666667,8.30773333333,5.41026666667,16.0128333333
241.54,7.7444,9.97766666667,2.4333,12.6000666666,6.02226666667,13.4443333333,11.1777333333,7.13333333334,6.4668,13.5998666667
241.92,7.3089,10.4382666667,3.5779,13.5167333333,6.23859999999,13.5778,11.1519333333,6.46286666666,7.78799999999,14.5973666667
242.29,6.70343333333,11.0987333333,3.48096666667,13.7394666667,6.81426666666,14.2659333333,11.9296,6.35253333333,7.95913333331,15.2168333333
242.67,7.2798,12.0724666667,4.1192,14.7152,8.23826666667,15.1123,12.5389333333,8.27299999999,8.08286666665,15.3626
243.05,4.5718,10.9226,1.87843333333,11.7872,5.7524,12.9509666667,10.5569333333,4.87113333333,4.9874,12.2277333333
243.42,5.4326,11.8748666667,3.5817,12.2596666667,6.68266666666,14.1424666667,12.4839333333,6.63446666668,5.92939999999,13.6538
243.80,5.4292,11.0596,3.61163333333,12.0650666667,6.91406666666,14.6945333333,12.1732,5.81593333333,5.47573333333,11.7478333333
244.17,5.19543333333,10.8966666667,3.49436666667,13.1187333333,6.66673333333,14.8276666667,12.6590666667,5.96173333333,5.64,11.9387
244.55,6.10386666667,11.8128,5.67256666667,14.62,7.39773333333,15.3216333333,13.4355333333,6.66666666666,7.09073333334,13.0263
244.92,4.9444,10.139,4.63193333333,12.7499333333,6.30546666667,13.8819333333,11.8471333333,6.00006666667,5.48626666665,10.7361666667
245.30,5.65076666667,10.2094,4.55233333333,12.6476,5.9936,14.1651,11.8604,6.27306666666,5.33326666666,11.5809
245.67,7.3344,10.1859333333,6.6027,13.2637333333,6.66673333333,14.9013666667,12.9616,8.18806666667,6.31813333333,13.2812
246.05,7.7361,10.3495333334,7.21443333333,11.8834,6.5414,15.5241666667,13.0411333334,9.58786666666,6.51026666667,13.8863
246.42,8.10903333333,10.3915333333,7.87500000001,11.4518,6.82893333333,15.6447333333,12.913,10.0764666667,6.447,14.3122666667
246.79,7.57893333333,8.90360000001,6.43866666667,9.23693333334,5.34213333333,14.3682666667,11.4649333333,8.45613333335,5.149,12.7499666667
247.17,7.84109999999,8.3706,6.45163333333,9.09840000001,5.16953333333,14.7063333333,11.2736666667,8.71800000001,5.2854,12.9486333333
247.54,8.04153333334,8.16293333333,6.11433333333,9.01686666666,4.94326666667,14.2616,11.2104,8.45266666667,4.91966666667,12.5461
247.92,8.27790000001,8.03673333333,6.48693333333,8.76386666667,4.738,14.4737666667,11.2362,8.54959999999,4.87566666667,12.5526333333
248.29,9.19833333333,8.53846666667,7.44599999999,9.09019999999,5.55553333333,15.0112666667,11.4914666667,9.45573333335,5.3616,12.9121333333
248.67,9.38270000001,8.64213333333,7.84126666667,8.79886666666,5.88113333334,15.6228666667,11.7472,9.79419999999,5.52186666666,13.15
249.04,9.15039999999,8.54293333333,7.5625,8.58893333334,5.52093333333,15.5056666667,11.4878,9.98073333335,5.55933333333,13.4678666667
249.42,9.1973,8.2718,7.43246666667,7.90346666667,5.4136,15.3767,11.9492,10.3359333333,5.307,13.2841666667
249.79,8.81886666666,7.82646666666,6.36163333333,7.42260000001,5.02593333334,14.9656333333,11.4089333333,9.87986666665,4.98286666667,13.2859666667
250.17,8.81299999999,7.13060000001,5.7921,7.43406666666,5.2298,14.2346,11.1111333333,9.27266666665,4.64966666667,12.3695333333
250.54,7.67106666666,5.5604,4.3571,6.43360000001,3.63906666667,12.8675666667,9.88833333334,8.13193333333,3.61953333333,10.5823
250.92,7.45809999999,5.33753333333,5.00253333333,7.17406666665,4.4952,12.9831333333,9.62966666667,8.20893333334,4.069,11.3139333333
251.29,8.00833333333,6.2158,5.96433333333,8.1656,5.56593333333,13.2705666667,10.0734666667,9.0882,5.22013333333,11.9025
251.66,7.66929999999,5.35486666667,6.10303333334,7.62059999999,5.6476,13.5230666667,10.1247333333,9.18153333333,5.77786666667,12.0216666667
252.04,6.6721,3.56786666667,3.9936,5.33553333333,4.2662,11.8987,8.68526666667,7.6596,4.77906666667,11.1293333333
252.41,6.38416666667,2.81286666667,2.7961,4.4518,3.3222,11.3066666667,8.43846666666,6.711,4.7618,11.1517
252.79,5.5848,2.15253333333,1.62313333333,3.87433333333,2.6644,10.5470666667,7.6324,5.8406,4.07206666667,10.0931666667
253.16,5.62573333333,2.49106666667,2.19303333333,4.05833333333,2.70173333333,10.9823666667,8.21060000001,5.95326666667,4.8654,9.92409999999
253.54,6.12806666667,3.31073333333,3.08406666667,5.04539999999,4.20626666667,10.8276,8.25400000001,6.29253333333,5.63486666667,9.67683333334
253.91,5.4524,2.44006666667,3.07083333333,4.9736,3.3976,10.1692333333,7.46059999999,5.5692,4.83353333334,8.06763333333
254.28,5.60986666667,2.80193333333,3.87106666667,5.46593333334,3.6898,10.7567333333,7.96753333332,5.77859999999,5.21586666667,8.11113333333
254.66,6.58456666667,4.29293333333,5.65656666667,7.65140000001,5.70713333333,12.0708,9.2046,7.24746666666,6.55300000001,9.20473333333
255.03,5.85186666667,3.973,4.84183333334,6.74746666666,5.05053333333,11.4612666667,9.25253333334,7.04380000001,6.82833333334,7.91920000001
255.41,5.33606666667,2.34613333333,3.16166666667,5.53626666667,3.53366666667,9.98569999999,8.31186666667,5.77973333334,5.16446666666,6.37326666667
255.78,4.34293333333,2.03413333333,2.59836666667,4.92946666667,2.61313333333,8.23316666666,7.54273333333,5.30073333333,4.43933333333,4.7068
256.15,4.72813333333,3.79106666666,4.79246666667,7.56779999999,4.0772,8.94860000001,9.64240000001,6.93860000001,5.66506666667,5.37933333333
256.53,4.90836666667,5.17306666666,6.55126666667,9.04286666665,4.76573333333,9.4299,10.8078666667,8.16019999999,6.06919999999,5.94019999999
256.90,5.5702,5.5764,6.54129999999,8.63393333333,4.54893333333,9.05386666666,10.7896,8.68413333333,6.5538,5.77690000001
257.28,7.4603,7.18833333333,7.93646666667,10.3061333333,6.66673333333,10.3006,11.8480666667,10.2039333333,7.052,8.02733333334
257.65,8.69746666666,8.23586666667,8.46670000001,11.4358,6.68713333333,12.4563666667,12.6153333333,11.3332666667,8.10273333333,10.1383666667
258.02,7.7469,8.10106666665,7.60506666667,9.8628,6.41873333333,12.4922666667,12.0584,10.9252666667,7.47226666666,10.5978333333
258.40,8.09896666667,8.31846666667,7.48526666667,9.74699999999,6.6146,12.4890333333,12.1726666666,10.9821333333,7.62646666667,11.1940333333
258.77,8.2451,8.07186666667,7.4976,8.77126666667,6.39066666667,12.6786666667,11.9987333333,10.6128,7.47506666666,11.1228333333
259.15,9.57696666666,9.0524,8.57310000001,10.1746666667,7.36613333333,13.9790333333,12.9722,11.5284,8.11060000001,12.4534666667
259.52,9.0308,8.65126666667,8.51023333333,9.81033333335,7.118,14.0307333333,12.6462666667,11.2974,8.06660000001,12.4743666667
259.89,8.83976666667,8.1042,7.96673333333,9.54659999999,6.76793333333,14.0858333333,12.2528,10.7670666667,7.66526666667,12.3686666667
260.27,8.9752,8.1464,7.56299999999,9.31380000001,6.788,14.2763333333,11.9094666667,10.5883333333,7.3902,12.4694333333
260.64,8.85656666666,8.04633333333,7.24990000001,9.02786666667,6.7176,14.3171333333,11.4722,10.1898,7.20833333333,12.3079333333
261.01,9.19326666667,8.46146666667,7.57756666666,9.56266666666,7.36,14.8242666667,11.6882,10.5643333333,7.53673333334,13.0817666667
261.39,8.4217,7.7832,6.65276666667,8.58280000001,6.5564,14.3234333333,10.9256666667,9.43720000001,7.1628,12.3845333333
261.76,7.9848,7.42166666667,6.5092,7.86653333333,6.21726666667,13.6274666667,10.3915333333,8.81640000001,6.713,11.9041333333
262.13,7.52443333333,6.8824,6.14956666667,7.53433333333,5.96086666667,13.2744333333,10.0392,8.27453333333,6.40686666667,11.076
262.51,7.22616666667,6.44173333333,5.7482,7.21813333333,5.66526666667,13.4296333333,9.7456,7.7698,6.2222,10.9959666667
262.88,6.79753333333,6.02493333333,5.10406666667,6.9698,5.45453333333,12.7480666667,9.35226666668,7.05886666668,5.68626666667,10.6714333333
263.25,5.79453333333,5.11453333333,4.26876666667,5.63846666667,4.6966,11.6516666667,8.04653333333,5.8642,4.73646666667,9.35663333333
263.63,5.4779,4.97446666667,3.85843333333,5.66006666667,4.5514,11.1087333333,7.65866666667,5.00353333333,4.44206666667,8.62856666667
264.00,5.67993333333,5.77306666667,4.4677,6.1462,5.34573333333,11.6665333333,7.96433333333,5.64106666667,5.136,9.1221
264.37,6.73523333333,6.68266666667,6.26753333333,7.36786666667,6.31206666667,12.8576666667,9.21393333333,6.85206666667,6.67466666667,10.4715666667
264.75,6.4321,5.95486666667,6.14076666666,7.60513333333,6.2216,12.8843666667,9.69246666668,7.06313333333,6.89313333333,10.7120333333
265.12,5.12633333333,4.61266666667,4.93473333333,6.1124,4.62093333333,11.5524333333,8.89146666667,5.48486666667,5.47666666667,9.65339999999
265.49,5.60553333333,4.58373333333,5.4673,6.29586666667,4.8836,11.6055333333,9.21493333333,5.854,5.25446666667,9.50679999999
265.87,4.84916666667,3.68206666667,4.9001,5.8598,4.29306666667,11.0262666667,8.54679999999,5.2488,3.9796,8.91890000001
266.24,6.09526666667,4.82793333334,5.7966,6.99973333333,5.07753333333,12.2286,9.6936,6.28833333333,4.94133333333,10.261
266.61,5.87133333333,4.8656,6.1038,6.87733333333,4.79293333333,12.1967,9.38993333334,6.231,4.83666666667,10.1379333333
266.98,6.07236666667,5.4782,6.62103333333,7.34166666666,5.2882,12.8163333333,9.51460000001,6.78613333333,5.63306666667,10.7595666667
267.36,6.94333333334,6.42666666667,7.48666666667,8.07333333334,6.00666666666,13.6433333333,10.6133333333,7.82666666667,6.75333333333,12.16
267.73,7.17633333333,6.80846666667,7.64453333334,7.52506666667,6.0536,14.0498333333,10.9196666667,8.46726666667,6.9248,12.4136333333
268.10,7.19383333334,6.57826666667,7.4432,7.32326666667,5.70713333333,13.5954,10.9342666667,8.2766,6.91913333334,12.1495333333
268.48,6.802,6.55346666667,6.77683333333,6.92493333333,5.458,13.4842666667,10.6641333333,8.23426666667,6.54073333333,11.8254333333
268.85,6.95516666667,6.9,6.7068,6.64853333333,5.3912,12.9836333333,10.31,7.9304,6.41546666667,11.4873666667
269.22,6.89116666667,6.9496,7.05406666667,6.74066666667,5.41826666666,13.2411333333,10.08,8.20433333333,6.50693333334,11.4822666667
269.59,7.25703333333,7.37506666667,7.49323333333,7.48433333333,5.65546666667,13.6421,10.2452666667,8.87693333334,6.88473333333,12.1555666667
269.97,7.51363333333,7.43173333333,7.35576666667,7.75353333333,5.7194,13.983,10.6313333333,9.33819999999,7.4984,12.2039333333
270.34,7.59253333333,7.1624,7.2969,7.58073333333,5.4242,13.2018666667,10.3644666667,9.34293333334,7.56273333333,12.1267
270.71,7.8365,7.331,7.0423,7.84513333333,5.8464,12.9461333333,10.3580666667,9.44540000001,7.562,11.9239333333
271.09,8.42356666667,7.13926666667,7.19223333333,7.65073333334,5.766,13.122,10.381,9.35779999999,7.22266666667,12.1821666667
271.46,7.7337,6.2882,6.2606,6.88080000001,5.23453333333,12.546,9.72846666665,8.55966666667,6.3046,11.2375
271.83,7.9951,6.26253333334,6.41606666667,7.11953333333,5.53493333334,12.6004,9.66853333333,8.50453333334,6.1278,11.2746
272.20,6.92506666666,5.4642,5.2558,6.00733333333,4.79433333333,11.4084666667,8.69739999999,7.58433333333,4.90506666667,10.3823666667
272.58,6.2422,4.6066,4.3815,5.4296,4.16153333333,10.6392333333,7.95033333334,6.4906,4.084,9.52123333334
272.95,6.23226666667,4.27726666667,4.56693333333,5.31166666667,4.003,10.9284,7.577,6.64086666667,3.848,9.69993333333
273.32,7.0038,4.9208,4.88036666667,5.78613333333,4.644,11.3811,8.01006666667,6.87293333333,4.4126,10.2340666667
273.69,7.03476666667,5.08253333333,4.8337,5.31093333333,4.81846666667,11.3379333333,8.11893333332,6.71746666667,4.49366666667,9.87553333333
274.06,7.56113333333,6.1826,5.74423333333,5.91213333333,5.479,11.9266666667,8.68499999999,7.0132,4.8062,10.6244333333
274.44,6.9069,6.0832,5.08646666667,5.226,5.2724,11.6034,8.21579999999,6.20706666667,4.08473333333,9.98699999999
274.81,7.35386666667,6.59806666667,5.60813333333,5.8294,5.80313333333,12.3986333333,8.95213333333,6.74046666666,4.42873333333,10.6922666667
275.18,6.1101,6.061,4.82266666666,5.27546666667,5.019,11.7428666667,8.42333333333,6.06106666667,3.715,9.87433333335
275.55,5.76413333333,6.14686666667,5.06293333333,5.54353333333,4.84493333333,11.9390666667,8.3654,5.83393333333,3.81666666667,9.75963333334
275.93,5.26206666667,6.12526666667,5.0542,5.54973333333,4.3532,11.8262333333,8.1368,5.43013333333,3.57846666667,9.80326666667
276.30,6.10923333333,6.7188,6.05123333333,6.4286,4.91293333333,12.9179333333,8.85620000001,6.08033333333,4.3844,10.8044
276.67,6.94686666667,7.50453333333,7.13576666667,7.13266666666,5.53986666667,13.5427,9.40413333333,6.89686666667,5.11506666667,11.7609666667
277.04,7.46436666667,8.22073333333,7.2392,7.50293333332,6.08533333333,13.7931,10.0711333333,7.30126666667,5.3678,11.8002666667
277.41,7.7268,8.45166666667,7.46316666667,8.14606666666,6.42106666667,14.1000333333,10.65,7.70893333333,5.7682,11.7102333333
277.79,7.35546666667,8.0322,7.1437,8.12173333333,6.2434,13.8969,10.1371333333,7.3644,5.3726,11.631
278.16,5.99876666666,6.58333333333,5.69606666667,7.01093333333,5.22406666667,12.6091333333,8.70893333334,6.15013333333,4.62453333333,10.3414666667
278.53,6.29603333333,6.9994,6.0509,7.88673333333,5.6392,12.9743333333,8.97260000001,6.7892,5.07873333333,10.9193333333
278.90,4.96063333333,6.059,4.82033333333,6.67266666667,4.37633333333,11.6331,7.66006666667,5.43966666667,3.85626666667,9.78969999999
279.27,5.05073333333,5.96466666667,4.7664,6.80013333333,4.47333333333,11.6681,7.6182,5.4308,3.92233333333,9.86950000001
279.64,5.76226666667,6.1546,5.04273333333,7.09326666667,4.8464,11.7521333333,8.14573333333,6.27433333333,4.07846666667,10.4636333333
280.02,6.58343333333,6.761,5.4605,7.40433333333,5.71266666667,12.1075,8.77986666667,7.2658,4.63673333333,10.9179666667
280.39,7.60126666667,7.838,6.59733333333,8.60493333333,6.77846666666,12.9580333333,9.75513333333,8.12053333333,5.86793333333,11.5575
280.76,6.85503333333,7.08986666667,5.82566666667,7.85853333333,6.3262,12.3530333333,9.23633333333,7.4974,5.3148,10.7378666667
281.13,6.5804,6.97133333333,5.76023333333,7.97680000001,6.35686666667,12.4092666667,9.34746666666,7.56033333333,5.372,10.4723333333
281.50,6.22126666667,6.8696,5.81043333333,7.56746666667,6.15173333333,12.1752333333,9.19066666666,7.33486666666,5.0188,10.1138666667
281.87,7.04696666667,7.60166666667,6.67146666667,8.2316,6.6084,12.9214666667,10.0678666667,8.09586666667,5.76066666667,10.8432666667
282.25,6.65456666667,7.168,6.32286666667,7.70786666667,6.02193333333,12.5978333333,9.60839999999,7.59786666667,4.85666666666,10.4274333333
282.62,6.6385,6.74633333333,6.27296666667,7.35053333333,5.67333333333,12.394,9.36066666667,7.06953333333,4.6474,9.97196666667
282.99,6.64166666667,6.35906666667,5.74176666667,7.02406666667,5.34146666667,12.2139666667,9.14513333333,7.01046666667,4.57246666667,9.91166666667
283.36,6.42176666666,6.39986666667,5.48336666667,6.82846666667,5.17046666667,12.1347333333,9.04193333334,6.881,4.26506666667,9.47513333333
283.73,6.51803333333,6.80266666667,5.74046666667,6.75166666667,5.392,12.5047666667,9.05033333333,6.9556,4.4996,9.83439999999
284.10,6.17753333333,6.44866666667,5.4234,6.57613333334,5.07593333333,12.2584666667,8.81626666667,6.42826666666,4.55406666667,9.68333333334
284.47,5.2958,5.43093333333,4.61543333333,5.5112,4.21906666667,11.3747333333,7.79386666667,5.49506666667,3.50633333333,9.06186666667
284.85,5.65103333333,5.92326666667,5.13723333333,6.00513333333,4.569,11.8115,8.2506,5.84153333333,4.02413333333,9.39866666667
285.22,5.51693333333,6.02086666667,5.28726666667,6.20753333333,4.6584,11.6611333333,8.21953333333,5.7148,4.16193333333,9.47
285.59,5.16196666667,5.70646666667,4.81783333333,5.8094,4.23093333333,11.1828666667,7.82926666667,5.65506666667,3.8816,9.24010000001
285.96,4.52453333333,5.2312,4.02543333333,5.34426666667,3.77413333333,10.6756666667,7.4062,5.082,3.50453333333,8.77033333334
286.33,5.373,5.85953333334,4.68996666667,6.0072,4.47206666667,11.3495333333,8.1586,5.82353333333,4.43253333333,9.64166666667
286.70,5.27216666667,5.7838,4.65773333333,5.91706666667,4.49733333333,11.5188333333,8.3676,6.03613333333,4.52246666667,9.94966666667
287.07,5.12253333333,5.69046666667,4.8521,5.87186666667,4.4712,11.5350333333,8.26,5.95166666667,4.54006666667,9.64253333334
287.44,5.14216666667,5.51073333333,4.7405,5.65773333333,4.392,11.1777666667,8.3178,5.82666666667,4.71113333333,9.77606666667
287.82,4.82043333333,4.92093333333,4.13176666667,5.3824,3.93073333333,10.4187666667,8.04033333333,5.4458,4.44826666667,9.25933333334
288.19,4.80476666667,4.686,4.1991,5.54626666667,3.96906666667,10.4867,8.255,5.62913333333,4.43306666667,9.22099999999
288.56,5.29696666667,5.25153333334,4.46466666667,6.0272,4.317,10.8757333333,8.94799999999,6.30346666667,4.9112,9.4969
288.93,4.77723333333,4.60513333333,3.846,5.3816,3.68726666667,10.3022333333,8.449,5.8174,4.21493333333,9.0686
289.30,4.6416,4.07733333333,3.4192,4.74493333333,3.097,10.1307,8.17799999999,5.54966666666,3.82726666667,9.0607
289.67,4.52123333333,3.91953333333,3.35486666667,4.54073333333,3.07933333333,10.2128333333,8.08133333333,5.23273333333,3.67333333333,9.26929999999
290.04,4.80133333333,3.9068,3.61693333333,4.7094,3.09246666667,10.2212333333,8.25993333334,5.51566666667,3.672,9.40706666667
290.41,5.16073333333,4.20813333333,4.14186666667,4.97166666667,3.3704,10.4674333333,8.79793333332,6.234,4.0326,9.61229999999
290.78,5.3224,4.5352,4.22766666667,5.147,3.56126666667,10.4733666667,8.79013333333,6.507,4.06386666667,9.78766666666
291.15,5.83973333333,5.12966666667,4.74146666667,5.61746666667,4.04913333333,10.5051666667,9.26466666667,6.7486,4.34173333333,9.93949999999
291.52,6.1262,5.055,4.98826666667,5.80586666667,4.21386666667,10.7467666667,9.21793333335,6.94186666667,4.18253333333,9.99023333333
291.89,5.6475,5.094,5.03123333333,5.802,4.10413333333,10.8704666667,8.91233333334,6.68613333333,3.97486666667,9.58923333334
292.26,5.90283333333,5.6248,5.08816666667,5.9852,4.28126666667,11.0968333333,9.10686666665,6.84673333333,4.2302,9.73960000001
292.64,5.77633333333,5.5206,4.96336666666,5.8696,4.36646666667,11.0587,8.97873333333,6.48833333333,3.99366666667,9.49230000001
293.01,6.00243333333,5.66226666667,5.27013333333,6.15446666667,4.6178,11.2504,9.29980000001,6.84673333333,4.3338,9.70793333333
293.38,6.29676666667,6.22113333333,5.71803333333,6.59913333333,5.0996,11.3863,9.81326666667,7.36293333333,4.67006666667,9.97213333333
293.75,6.8688,6.77486666667,6.27426666667,7.011,5.6936,11.8539333333,10.7668666667,8.14806666667,5.42146666667,10.3083333333
294.12,6.92293333333,6.93853333333,6.15833333333,7.0566,5.87466666667,11.6173666667,10.9219333333,8.25066666667,5.44533333333,10.3644333333
294.49,6.55623333333,6.90673333333,5.5618,6.9448,5.77906666667,11.4095666667,10.8226666667,7.7028,5.318,9.99989999999
294.86,6.3465,6.67046666667,5.34163333333,6.838,5.47546666667,11.1353333333,10.698,7.29573333334,5.20026666667,9.71883333333
295.23,6.3704,6.61673333333,5.38556666667,6.84153333333,5.5818,11.738,11.2314,7.81946666667,5.43906666667,10.4351666667
