wavelength,Back_DigCyam,Belly_DigCyam,Breast_DigCyam,Crissum_DigCyam,Crown_DigCyam,DorTail_DigCyam,Patch10_DigCyam,Rump_DigCyam,Throat_DigCyam,WingTip_DigCyam
668.16,9.70486666667,10.0637333333,9.38053333333,10.2504666667,11.9825333333,9.0844,5.5128,8.63406666667,11.2733333333,11.4144
668.49,9.61826666667,9.96746666667,9.187,10.1732,11.9083333334,8.99233333332,5.39253333333,8.55453333333,11.1455333333,11.3076666667
668.82,9.57653333334,9.93966666667,9.17566666666,10.1809333333,11.9368666667,8.98146666666,5.4446,8.5404,11.1466666667,11.3212
669.14,9.68733333332,10.0474,9.24093333334,10.2363333333,12.0412666667,9.06320000001,5.5102,8.60086666667,11.2754666667,11.4123333333
669.47,9.84806666668,10.1973333333,9.32493333334,10.4149333333,12.2194,9.20413333333,5.64553333333,8.70793333333,11.4471333333,11.5345333333
669.80,9.90413333333,10.2476,9.37900000001,10.4766666667,12.1911333333,9.21986666667,5.6902,8.71540000001,11.4252,11.5712
670.13,9.95026666667,10.3075333333,9.42133333333,10.5872,12.2189333334,9.27506666667,5.72606666667,8.75626666666,11.4742666667,11.6545333333
670.45,10.0444666667,10.3857333333,9.50746666667,10.6778666667,12.2895333333,9.35433333333,5.81866666667,8.80706666667,11.5257333333,11.7300666667
670.78,9.99573333333,10.3154666667,9.4362,10.5828666667,12.2642,9.28926666667,5.72053333333,8.748,11.5185333334,11.6606
671.10,9.88113333332,10.1392666667,9.34666666667,10.4134666667,12.0982666667,9.11480000001,5.55273333333,8.5872,11.4080666667,11.5283333333
671.43,9.8454,10.1090666667,9.30239999999,10.3697333334,12.0430666667,9.1154,5.48793333333,8.54246666667,11.3858666667,11.4672666667
671.76,9.81799999999,10.1007333333,9.27606666667,10.3491333333,12.0335333333,9.08853333333,5.4352,8.52213333333,11.3380666667,11.5247333333
672.08,9.79173333333,10.0301333333,9.29326666667,10.2851333333,12.0028,9.05786666667,5.4128,8.48566666667,11.334,11.5035333333
672.41,9.73573333335,9.95226666666,9.2476,10.2028666667,11.9684666666,9.00086666667,5.28093333333,8.42333333333,11.2328,11.3928
672.74,9.77820000001,9.96706666666,9.27546666667,10.2348666667,12.0338,9.06146666667,5.32826666667,8.48186666667,11.2584666667,11.4084
673.06,9.60106666667,9.81486666667,9.11293333333,10.0539333333,11.9014,8.93373333333,5.18033333333,8.35486666667,11.0704666667,11.2752666667
673.39,9.71766666665,9.89206666667,9.18959999999,10.0978,12.0299333333,9.00293333333,5.24146666667,8.50226666667,11.1631333333,11.3781333333
673.72,9.74713333333,9.91719999999,9.20153333333,10.1063333333,12.0684,9.01739999999,5.26233333333,8.56046666667,11.1972,11.3836
674.04,9.69726666667,9.90179999999,9.14666666667,10.0776666667,12.0186,8.9848,5.27653333333,8.5544,11.186,11.3814
674.37,9.801,10.0496666667,9.28466666667,10.2499333333,12.2022666667,9.19366666667,5.4284,8.7048,11.3034666667,11.6142666667
674.69,9.91793333334,10.2151333333,9.3728,10.3514666667,12.3495333333,9.33180000001,5.54373333333,8.79786666667,11.4303333333,11.7676666667
675.02,9.91213333335,10.1229333333,9.29426666667,10.2214666667,12.3083333333,9.25306666667,5.4772,8.74213333333,11.3502666667,11.7060666667
675.35,9.99419999999,10.1871333333,9.3024,10.2525333333,12.3338,9.32493333333,5.5452,8.758,11.4225333333,11.7094
675.67,10.1170666667,10.3350666667,9.42353333334,10.4148,12.4873333333,9.48386666667,5.7132,8.89673333333,11.5492666667,11.8121333333
676.00,10.1184,10.343,9.40059999999,10.4428,12.4536666667,9.51719999999,5.7042,8.90073333333,11.5522666666,11.8473333333
676.32,10.1130666667,10.4277333333,9.51746666667,10.5221333333,12.4697333333,9.56306666666,5.7522,8.9238,11.5726,11.9318
676.65,10.3242,10.632,9.72793333334,10.6792,12.6206,9.75073333334,5.99693333333,9.0834,11.7867333333,12.1416666667
676.97,10.2765333333,10.6309333333,9.74133333333,10.764,12.6423333333,9.78313333332,6.01233333333,9.00073333333,11.8152666667,12.1777333333
677.30,10.2414666667,10.6230666667,9.70393333333,10.7506666667,12.6317333333,9.80333333333,5.9818,8.97793333334,11.7753333333,12.1099333333
677.63,10.3828,10.7248,9.82133333334,10.878,12.7112,9.92433333333,6.1022,9.08053333333,11.8818,12.2304666667
677.95,10.5845333333,10.8752,9.95813333334,11.0415333333,12.7746666667,10.0371333333,6.24253333333,9.22099999999,12.0110666666,12.3647333333
678.28,10.4905333333,10.7818666667,9.88980000001,10.9882666667,12.7123333333,9.99673333335,6.2272,9.22653333334,11.9758666666,12.3547333333
678.60,10.5140666667,10.8183333333,9.95253333333,11.1316,12.7619333333,10.0754,6.29293333333,9.30080000001,12.038,12.4612666667
678.93,10.5358,10.8662666667,10.0436666667,11.2145333333,12.8554,10.1400666667,6.4042,9.41293333333,12.0734666667,12.5655333333
679.25,10.4834666667,10.8261333333,9.96966666666,11.1584,12.7488666667,10.0756666667,6.34393333333,9.38599999999,12.0488666667,12.5786
679.58,10.5026666667,10.8042,9.96946666665,11.1673333333,12.7373333334,10.0596,6.40226666667,9.37726666667,12.054,12.6266666667
679.90,10.3802,10.6418666667,9.81373333334,11.0674666667,12.6214,9.93759999999,6.25373333333,9.23839999999,11.9633333333,12.547
680.23,10.2865333333,10.5606,9.78426666666,11.0256666667,12.5567333333,9.89839999999,6.11486666667,9.19826666667,11.9096,12.5082
680.55,10.2587333333,10.5115333333,9.74553333334,10.9372,12.4796,9.90626666666,6.06413333333,9.188,11.8897333333,12.4778
680.88,10.1042666667,10.3689333333,9.62493333333,10.7812666667,12.3416,9.74759999999,5.9312,9.04726666667,11.7355333333,12.4005333333
681.20,9.97619999999,10.2265333333,9.51713333334,10.6561333333,12.2298666667,9.65793333333,5.79626666667,8.89533333333,11.6026,12.2747333333
681.53,9.70113333333,9.99253333332,9.34673333333,10.4520666667,12.0435333333,9.45793333333,5.5984,8.67826666666,11.3996666667,12.0542
681.85,9.59120000001,9.89766666667,9.22040000001,10.3334,11.8790666667,9.35653333333,5.45246666667,8.52433333333,11.2462666667,11.8844
682.18,9.44686666667,9.72413333333,9.05466666666,10.121,11.6917333333,9.17426666666,5.27053333333,8.3652,11.1084666667,11.7144666667
682.50,9.26693333333,9.56306666665,8.91419999999,9.93706666667,11.5078666667,9.0206,5.07453333333,8.18473333333,10.97,11.5366
682.83,9.15286666667,9.45800000001,8.85340000001,9.87880000001,11.4836666666,8.9822,4.98666666667,8.07266666667,10.8906666667,11.4526
683.15,9.21013333332,9.5838,8.93786666667,9.96526666666,11.5856,9.11753333333,5.0628,8.1662,10.9917333333,11.5093333333
683.48,9.2282,9.61673333333,8.96206666667,9.89553333333,11.5796666667,9.08666666666,5.06886666667,8.19866666667,10.9837333333,11.4991333333
683.80,9.24193333334,9.61486666667,8.9368,9.90919999999,11.5900666667,9.0684,5.12566666667,8.1936,10.9866,11.5161333333
684.13,9.1198,9.49766666666,8.81786666667,9.8298,11.4830666667,8.99146666667,5.01633333333,8.12193333334,10.8256,11.4022666667
684.45,9.24173333333,9.57906666666,8.98246666667,9.99893333331,11.5564666667,9.1532,5.19973333333,8.31046666667,10.9688,11.5046
684.78,9.38553333333,9.73793333334,9.17446666667,10.1539333333,11.7431333333,9.3486,5.34733333333,8.55046666667,11.1994,11.7401333333
685.10,9.55473333333,9.84779999999,9.25513333333,10.2645333333,11.8364666667,9.47966666665,5.4048,8.70213333334,11.3322,11.8509333333
685.43,9.63226666665,9.96866666667,9.3878,10.3856,11.9310666667,9.59366666665,5.4974,8.84633333333,11.4670666667,11.9634666667
685.75,9.90613333333,10.2929333333,9.71133333334,10.6700666667,12.2103333333,9.87873333333,5.79446666667,9.08879999999,11.6982,12.2346
686.08,10.1649333333,10.5396,9.9408,10.877,12.431,10.128,5.99706666667,9.33773333333,11.9052666667,12.4828
686.40,10.4270666667,10.7989333333,10.2229333333,11.1087333333,12.6104,10.3256,6.22486666667,9.57100000001,12.0925333333,12.7150666666
686.72,10.4340666667,10.7945333333,10.2214,11.1456666667,12.5722,10.2913333333,6.20453333333,9.57453333334,12.0729333334,12.7464666667
687.05,10.6194666667,10.9184666667,10.3110666667,11.305,12.7365333333,10.4653333333,6.41326666667,9.692,12.2451333333,12.9064666667
687.37,10.6432666667,10.9729333333,10.2565333333,11.3015333333,12.7323333333,10.4356,6.39646666667,9.70413333334,12.28,12.9063333333
687.70,10.6908,11.0296666667,10.2654666667,11.3271333333,12.7842666667,10.404,6.43426666667,9.64186666667,12.3046666667,12.9430666667
688.02,10.5292666667,10.8792666667,10.037,11.1426666667,12.6898666667,10.2208666667,6.22846666667,9.4022,12.1526,12.8198
688.34,10.4134666667,10.7739333333,9.86726666667,11.0136,12.5604666667,10.0712666667,6.07186666667,9.26173333335,11.9937333333,12.6424666666
