wavelength,Back_ThlRufm,Belly_ThlRufm,Breast_ThlRufm,Crissum_ThlRufm,Crown_ThlRufm,DorTail_ThlRufm,Patch10_ThlRufm,Rump_ThlRufm,Throat_ThlRufm,WingTip_ThlRufm
187.15,-86.5739166667,-90.74075,-281.481416667,-252.314916667,-219.4445,-300.463083333,-242.12975,-244.907416667,-75.4629166668,-258.796333334
187.53,-705.555499999,-791.666666667,-1863.88891667,-1516.66666667,-1405.55558333,-1941.66666667,-1761.11108333,-1805.55558333,-702.777666667,-1713.88891667
187.91,-513.888916666,-572.22225,-1683.33333333,-1161.11091667,-1144.44458333,-1741.66658333,-1616.66666667,-1616.66658333,-502.777833333,-1550.00016667
188.29,-2266.66666667,-2425.0,-5949.99999999,-4066.66666667,-4258.33333333,-6191.66666667,-5816.66666667,-5975.0,-2108.33333333,-5608.33333333
188.67,-536.666666667,-583.333333334,-1328.33333333,-958.333333335,-889.999999999,-1368.33333333,-1251.66666667,-1188.33333334,-525.0,-1248.33333333
189.05,-420.238083333,-379.761916667,-961.904750001,-646.428666667,-638.095166667,-957.142833333,-932.142833333,-820.23825,-305.9525,-923.809583333
189.43,-247.222333333,-174.3055,-502.083333333,-352.08325,-334.02775,-531.944583333,-524.305583333,-437.499916667,-115.972333333,-497.22225
189.81,-80.238,-51.9048333333,-159.523916666,-115.952333333,-92.8572500002,-167.14275,-171.666666667,-125.714166667,-34.0475833333,-153.809583333
190.19,-64.035,-33.77175,-134.8685,-92.1053333334,-80.4824166666,-147.368416666,-152.850833333,-95.3946666666,-33.9911666667,-137.061333333
190.57,-30.45975,-3.30458333333,-66.9541666666,-41.3793333333,-35.9196666667,-78.0171666668,-83.7644166668,-49.569,-7.18391666667,-71.12075
190.95,-56.6666666667,-14.0,-92.9999999999,-62.0,-54.5,-99.6666666667,-106.666666667,-68.8333333333,-27.8333333333,-93.6666666666
191.33,-118.209916667,-26.2345,-174.073916667,-90.4321666666,-111.111166667,-170.987666667,-212.037,-124.69125,-57.7160833334,-162.654333333
191.71,-76.5150833333,6.31324999999,-121.464666667,-62.3736666666,-78.0303333333,-111.616083333,-160.858583333,-76.7677500001,-16.6666666667,-108.838333333
192.09,-66.9116666666,7.35291666665,-109.31375,-64.7059166667,-90.4412499999,-98.0391666668,-159.558666667,-73.0391666666,-11.51975,-97.7940833334
192.47,-13.2074166667,26.415,-34.1195,-17.9244166667,-30.50325,-25.9435,-70.912,-13.6791666667,19.8113333333,-24.3710833334
192.85,0.769249999993,31.4103333333,-10.2563333333,1.79491666668,-14.87175,-11.282,-51.1538333333,-3.58974999997,31.0255833332,-7.50022266516e-12
193.23,-12.3699166667,16.6666666667,-21.0938333333,-13.54175,-28.776,-29.8179166667,-68.6198333332,-18.3594166667,10.1562499999,-10.0259166667
193.61,-19.0276666667,7.08333333333,-26.3889166667,-17.6388333333,-39.5833333333,-38.0556666666,-77.2223333334,-31.389,5.97216666677,-16.3888333334
193.99,-24.2424166667,8.52266666666,-27.8408333333,-21.591,-57.9545833334,-49.432,-96.4015833333,-44.5075833333,9.09091666676,-25.7576666667
194.37,-28.2051666667,-0.427333333325,-38.6751666667,-21.1538333334,-54.4870833333,-54.487,-103.632416667,-55.5555000001,14.1025000001,-27.3505000001
194.75,-505.0,-270.0,-535.0,-418.333333333,-710.0,-655.0,-1046.66666667,-663.333333332,-133.333333333,-478.333333333
195.13,2633.33333333,1741.66666667,2641.66666666,1966.66666667,4116.66666667,3883.33333333,5866.66666667,3825.0,1208.33333333,2816.66666667
195.51,-366.66675,-229.166666666,-348.611166667,-263.889083333,-605.5555,-623.611,-899.999916666,-595.833333334,-163.889,-490.277749999
195.89,-224.3055,-122.916666667,-160.416666667,-88.8889166667,-318.75,-336.805583333,-441.66675,-294.4445,-88.88875,-243.055666667
196.27,-156.018416667,-66.66675,-86.5740833332,-6.94441666667,-157.407333333,-204.62975,-263.889,-166.203666667,-35.1852499998,-109.25925
196.65,-353.703666667,-79.6296666668,-170.3705,28.7035833332,-276.851833333,-436.111083333,-522.222333333,-309.259333333,-75.0,-226.851916667
197.03,3166.66666667,416.666666665,1016.66666667,-575.0,2316.66666667,3841.66666666,4166.66666667,2291.66666667,866.666666669,1575.0
197.40,203.472166667,-10.4166666666,15.2776666665,-111.805583333,118.750083333,268.0555,253.472333333,130.555583333,-2.08333333325,46.5278333332
197.78,160.416666667,-22.9166666667,18.2291666668,-84.375,83.3333333332,217.1875,190.104166667,95.3125,14.0625000001,19.2708333333
198.16,468.333333333,-170.0,-48.3333333333,-328.333333333,168.333333333,651.666666667,571.666666668,243.333333333,-28.3333333334,-38.333333335
198.54,-1216.66666667,2066.66666666,1825.0,2741.66666667,116.666666666,-2075.0,-1591.66666666,-41.6666666668,1216.66666667,1683.33333333
198.92,-11.4583333332,103.385416667,82.8124999999,113.541666667,39.8437499999,-42.7083333333,-9.11458333325,32.2916666667,80.2083333333,92.7083333333
199.30,-3.18633333334,107.598083333,73.7745,113.480416667,59.3136666667,-28.1861666667,7.59800000018,44.3627500001,93.8725,100.000083333
199.68,9.90558333335,84.1194166668,59.2766666666,80.8176666666,57.7045,-11.6351666667,22.6414166666,37.8930833333,72.6415833334,89.4653333334
200.06,25.8975833333,85.8974166668,63.7178333334,74.48725,64.7436666667,5.51291666666,39.4870833332,45.5128333334,72.4358333333,87.4358333334
200.44,27.1186666667,95.4801666667,73.0225833333,77.9659999999,65.9604999999,1.55358333333,44.6329166667,45.19775,73.7288333334,89.9719166666
200.82,21.875,81.5105,64.9739166668,68.8802499999,57.6823333332,0.911583333325,38.0207500002,34.8959166667,61.4583333333,82.1613333333
201.19,22.9424166667,72.6338333333,55.247,63.9918333333,52.469,10.49375,36.8313333333,34.7736666667,58.5390833333,67.5927499999
201.57,14.28575,60.16475,46.2455,56.31875,40.0184166667,6.68491666667,30.4946666667,23.9926666667,43.3150833333,51.2820000001
201.95,13.1205833333,56.82625,44.4149166667,50.3545833333,34.0425,6.20558333334,28.9006666667,23.93625,36.2588333333,45.5673333333
202.33,12.5969166667,61.2403333333,43.9923333333,52.1319166666,34.2055833333,2.13174999998,32.9455833333,21.6085,36.6278333333,49.8060833333
202.71,-3.27391666667,50.3968333334,31.3491666667,37.89675,17.8570833333,-10.0198333333,14.9801666667,4.26583333332,18.1546666667,37.0040000001
203.09,-3.31208333335,52.77775,35.0428333333,36.43175,17.8416666666,-12.2863333333,9.40175,-1.49566666668,11.9658333333,34.5085000001
203.47,-2.08333333333,50.9920833333,42.1626666667,31.7459166667,15.6746666667,-10.4166666667,9.62283333332,-1.19041666667,11.90475,34.5238333333
203.85,-12.3738333333,55.8080833334,47.3484999999,31.8181666667,10.98475,-21.8434166667,-1.01016666668,-10.9849166667,1.38891666667,25.63125
204.22,-49.0739999999,51.6666666666,41.6665833334,22.2221666667,-14.25925,-58.1481666667,-39.4445,-45.3703333333,-28.8889166668,10.9259166665
204.60,-143.0,26.3333333333,12.3333333335,-26.3333333333,-73.6666666666,-168.333333333,-122.666666666,-138.0,-112.333333333,-52.9999999999
204.98,-534.375,16.6666666668,-70.8333333335,-171.875,-320.833333333,-632.291666667,-460.416666666,-542.708333333,-425.0,-272.916666666
205.36,481.06075,68.9393333333,128.03025,208.333333333,340.151416667,548.484833333,424.242583333,509.8485,403.787916667,284.848499999
205.74,336.11125,57.4073333334,107.40725,146.296333333,229.166666666,366.20375,294.9075,326.388916667,257.407416667,173.61125
206.12,377.222166667,31.6667500001,77.7777499999,98.8889166668,203.333416667,386.666833333,322.777916667,357.777916667,254.444416667,156.66675
206.50,586.458333333,-28.125,34.375,72.9166666665,250.0,573.958333333,544.791666667,585.416666667,366.666666667,191.666666668
206.87,317.94875,-33.9743333333,-7.05125000025,17.9485833332,101.282166667,352.564083333,281.410166667,336.5385,155.76925,78.2051666664
207.25,181.745916667,-25.7936666667,-33.33325,-28.5715,33.7301666666,199.206333333,161.507916667,160.317416667,66.6666666666,3.96825
207.63,235.119166667,-44.6429999999,-60.1190833332,-94.6428333333,22.0238333332,252.976,229.166666667,190.47625,69.0475833333,-44.0476666666
208.01,479.166666668,-105.555583333,-222.222250001,-340.277833333,61.1111666665,570.833250001,400.000083334,315.277833333,125.0,-254.166583334
208.39,1308.33333333,-341.666666666,-745.833333333,-1125.0,50.0000000008,1612.5,941.666666667,837.5,208.333333333,-904.166666666
208.77,-127.97625,120.238083333,204.761916667,240.476083333,44.6428333334,-148.21425,-89.2858333335,-49.4048333333,47.0239166667,224.404833333
209.14,-53.5256666665,66.6665833333,138.4615,151.922833333,24.3589166666,-57.3718333332,-32.6925,-4.16666666668,51.2820000001,143.58975
209.52,-18.1372500001,61.5196666668,132.598166667,129.656916667,44.3626666668,-34.3135833332,-5.14708333343,18.3823333334,70.0980833334,134.313666667
209.90,-3.65858333325,56.3009166667,118.699166667,112.804833333,42.2764166667,-18.9024166666,-3.04883333333,15.6504166667,67.6830833334,113.414583333
210.28,14.7725000001,67.8029999999,116.856083333,122.72725,50.9470833334,-3.78791666651,14.3939999998,32.5757499999,71.9697499999,120.075833333
210.66,-0.75766666675,68.6868333333,138.131333333,151.767666666,36.1111666667,-23.2324166667,8.83833333343,30.5554999999,73.2324166667,137.3735
211.03,1.45833333333,58.125,116.666666667,140.833333333,31.0416666667,-8.54166666667,19.3749999998,32.9166666668,52.0833333332,118.541666667
211.41,-4.26841666665,48.7804999999,104.878083333,145.528583333,21.7479166667,-5.89424999993,29.8779999999,19.91875,41.4635,110.569166667
211.79,4.05433333328,71.8469166668,131.982,177.4775,32.4324166666,6.30625000017,56.75675,32.4324166666,54.0540000001,131.30625
212.17,-16.0715,49.0078333332,94.0476666669,139.087333333,9.12699999998,-1.19049999985,25.9920833334,7.73808333333,37.5000833333,96.8255833334
212.55,-0.657750000025,74.3419999998,128.289416667,176.31575,28.9474166667,20.3947500001,48.9035000002,27.8509166666,57.2369166666,131.798333333
212.92,9.68991666659,67.8294166666,118.604583333,159.108416666,30.4263333334,16.2790833333,62.7905833332,27.3255833334,54.6509999999,122.868333333
213.30,24.5615,91.4473333333,140.131583333,176.7545,44.29825,18.6403333333,68.202,32.2368333334,48.4648333334,136.403416667
213.68,19.5312499999,102.864583333,146.09375,190.104166667,39.84375,25.5208333333,65.625,27.6041666668,24.7395833334,140.104166667
214.06,25.8064166666,107.795666667,149.731166667,195.699083333,38.7096666667,35.7528333333,85.4838333333,36.8279166666,18.8170833332,149.193416666
214.44,19.4444166666,87.2221666668,150.277833333,183.611166666,31.3889166667,19.4445,77.2221666668,26.1110833333,7.49991666658,135.277833333
214.81,-6.9893333335,55.1076666667,116.129,156.7205,12.9030833333,-8.06441666668,52.9570833332,1.61291666665,-16.1289166667,111.827916667
215.19,-48.6841666668,61.4035000001,157.894583333,195.175333333,-21.0526666667,-65.7894166666,31.1402500001,-25.8772500001,-53.0700833332,131.579
215.57,-62.2805833333,32.4560833332,142.105166667,124.5615,-54.386,-106.140333333,-25.4385833332,-77.1929166667,-85.5262499999,98.6842499998
215.95,-90.1041666665,5.72916666658,160.9375,132.8125,-86.4583333333,-171.354166667,-77.0833333335,-119.791666667,-116.666666667,104.166666667
216.32,-86.363666667,50.0,291.6665,247.727333334,-62.8788333333,-209.090833333,-43.9394166666,-151.515166667,-116.666666667,185.606083333
216.70,-577.083333332,-235.416666667,470.833333333,252.083333333,-489.583333333,-993.75,-495.833333333,-812.499999999,-741.666666667,8.333333334
217.08,493.333333333,205.0,-319.999999999,-155.0,400.0,753.333333333,521.666666666,671.666666666,623.333333334,109.999999999
217.46,213.690416666,152.380833334,-61.9048333334,-24.4048333333,173.809416667,288.095333333,201.78575,270.833333333,238.690416667,76.1904999998
217.83,440.476166667,345.238083333,-85.7141666665,-64.2855833333,384.523833333,610.714250001,422.618833334,572.619,446.428583333,169.047666667
218.21,188.888833333,161.111333333,-120.138916667,-98.6111666665,155.555666667,303.47225,226.388833333,263.888916667,197.222333333,80.5555833332
218.59,133.75,94.5833333332,-62.9166666666,-42.9166666667,119.583333333,190.416666667,165.416666667,172.5,132.083333333,76.6666666667
218.97,75.7934999998,28.9682499998,-119.4445,-81.7459166667,66.2698333332,130.15875,111.9045,109.920416667,78.9683333334,32.5397500002
219.34,35.71425,-63.0950833332,-533.333249999,-454.762,-9.52383333342,154.762,142.857083333,191.666666667,55.9524999999,-86.9046666666
219.72,29.4443333332,-53.3332499998,-238.889,-225.0,-7.77783333333,60.5554166667,66.6665833333,71.6666666667,25.0000000001,-26.1111666667
220.10,91.6667500003,-21.4286666667,-188.690416667,-164.285583333,19.6428333334,114.881,116.0715,138.6905,92.2617500001,43.4523333334
220.47,116.666666666,-23.4848333333,-192.424166667,-150.000083333,65.1515,175.000083334,198.48475,166.66675,156.060666667,102.272666667
220.85,245.833333332,-89.5833333335,-518.750000001,-497.916666667,139.583333333,489.583333334,464.583333333,354.166666667,293.75,116.666666667
221.23,-93.7500000002,88.5416666667,289.583333333,313.541666667,-8.33333333317,-204.166666667,-144.791666667,-113.541666667,-99.9999999999,-9.37500000025
221.61,-55.5555833333,48.6110833333,145.833416667,132.870333334,9.25933333334,-78.7036666668,-49.537,-34.2592500001,-30.0926666667,-6.48141666675
221.98,-206.481416666,8.33333333325,231.4815,167.59275,-70.37025,-231.4815,-184.259166667,-118.518333333,-149.074083333,-81.4816666665
222.36,-855.555583334,-225.000083333,352.777833334,175.0,-505.555583333,-1008.33341667,-763.888833334,-608.333416667,-705.555499999,-463.888833333
222.74,-291.666666667,-93.75,128.125,53.125,-210.416666667,-313.541666667,-256.249999999,-240.625,-265.625,-156.25
223.11,-77.0115833333,-35.9195833332,41.0921666667,1.72416666666,-55.4597500001,-81.6090833332,-84.4827500001,-70.1148333334,-75.8619166668,-52.2988333333
223.49,-114.942583333,-72.4138333332,-2.01158333333,-41.3793333333,-99.1379166668,-120.402166667,-120.689583333,-95.6895,-115.8045,-93.678
223.87,-80.9829166668,-55.9829166669,2.99150000007,-20.2990833333,-64.9571666666,-86.3249166665,-75.6409166668,-58.547,-78.6324166666,-63.0342500001
224.24,-106.321916667,-86.7815,4.885,-24.9999166667,-91.0918333335,-99.7126666667,-90.2299999999,-70.9769166668,-102.299,-77.8736666667
224.62,-173.188333333,-137.318916667,-24.9998333333,-52.1738333334,-132.971,-147.101416667,-148.550666667,-118.840416667,-163.043333333,-117.029
225.00,-270.3125,-203.125,-40.6249999999,-92.1875,-205.729166667,-193.75,-234.375,-185.416666667,-275.0,-202.604166667
225.38,-427.5,-314.166666667,-69.9999999999,-176.666666667,-335.833333333,-318.333333333,-415.833333332,-335.833333333,-456.666666667,-353.333333333
225.75,-298.076833333,-189.102666667,-31.4102499997,-145.512916667,-239.1025,-225.640916667,-320.512833333,-231.410333333,-321.794833333,-242.94875
226.13,-81.0605833332,-44.9495,22.9796666667,-18.9395,-51.0100833333,-48.23225,-99.2423333333,-69.1918333334,-92.4243333333,-57.0708333334
226.51,-45.74825,-25.0,27.0406666667,-5.61216666667,-25.8504166666,-24.8299166667,-57.8230833333,-44.7278333333,-56.2924999999,-25.6803333333
226.88,-55.2721666666,-32.823,12.4149166667,-11.2245,-26.3605,-36.3945833333,-67.6870000001,-55.102,-61.7348333333,-26.3606666667
227.26,-106.666666667,-64.0475833334,-16.9048333333,-41.4285833333,-64.7618333333,-70.4762500001,-113.571416667,-98.3332499999,-113.33325,-51.90475
227.64,-68.8406666666,-41.6666666667,-8.33333333335,-27.3550833333,-38.4058333333,-43.1160833333,-81.7029166666,-70.8333333332,-78.0798333333,-31.1594166667
228.01,-34.1024166667,-18.5898333333,2.05124999997,-10.76925,-17.564,-15.6410833333,-52.0511666668,-38.077,-44.9999166667,-11.282
228.39,-10.75,2.58333333333,11.25,5.83333333333,3.66666666667,1.75000000002,-21.5,-13.8333333333,-14.75,3.16666666667
228.76,-5.89966666664,1.03250000001,11.7993333334,3.02366666667,2.72858333333,2.94983333331,-16.3718333333,-15.118,-10.54575,2.13866666666
229.14,-3.98025000002,0.684250000008,8.76866666666,0.310916666667,2.11441666667,3.04733333334,-11.8780833333,-11.94025,-4.22891666666,3.23375
229.52,-2.67074999999,0.106833333325,6.83749999999,1.282,1.86975,4.27358333333,-8.65383333332,-7.85249999999,-2.72425,5.76924999999
229.89,-0.660666666675,8.33333425001e-05,4.31908333332,4.06508333333,2.49,4.26841666667,-8.07933333332,-9.50200000002,-4.06508333333,3.81075
230.27,-2.56816666668,0.68125000001,1.25791666667,1.83425000001,0.0525833333425,2.04416666667,-8.38583333335,-10.0105833333,-5.55550000001,1.25766666667
230.65,-0.2995,6.43716666668,5.78841666667,6.43708333334,6.88625000002,7.18558333335,-2.69458333332,-3.54291666668,0.648583333332,5.83825000001
231.02,0.909833333324,8.86008333334,8.38133333335,5.69925,9.14733333333,8.42916666665,-0.958,-1.00566666667,2.44250000001,6.17816666667
231.40,7.05150000001,12.86625,15.0641666667,11.4469166667,16.6666666667,12.4541666667,3.61699999999,4.94500000001,9.75275000001,13.3240833333
231.78,9.23075,16.7093333333,19.8718333333,15.2991666666,19.6581666667,15.2991666667,9.87175000002,10.1709166667,13.8034166667,18.2905833333
232.15,9.41275000001,19.214,22.9275,16.9255833334,20.20725,16.32125,13.6873333333,11.2260833333,16.0188333333,19.1278333333
232.53,12.4771666667,22.632,28.1876666667,18.1239166667,22.0856666667,18.3059166666,15.6194166667,12.0674166667,17.21325,20.94725
232.90,16.5345,28.3066666667,32.5838333334,23.501,27.6895833333,24.2063333333,20.15,19.4003333333,21.51675,26.2344166667
233.28,21.3486666667,34.27825,36.8555833333,28.9519166666,32.1735833334,29.7250833333,23.5393333333,24.3126666667,25.4725833333,31.7011666666
233.66,21.3708333333,36.3351666667,39.0680833333,29.48025,32.8855,31.586,24.6414166667,24.1040833334,27.8226666667,31.4515
234.03,19.2793333333,34.4145,37.7026666666,28.8739166667,30.9910833334,31.0359166666,22.2523333333,22.2973333334,28.018,32.117
234.41,16.9934166667,27.8595833333,31.57675,24.3055833333,26.4706666667,27.0833333333,18.54575,18.5049166667,24.2648333333,27.7370833334
234.78,14.1303333334,24.9195,26.57,20.6520833333,22.0209166667,25.3623333333,15.1368333333,15.3784166667,20.12875,24.2351666667
235.16,14.8061666667,23.3721666666,24.5349166666,21.0465833333,18.3334166667,24.9224166667,14.49625,15.6203333333,18.6046666667,22.7131666667
235.54,11.9100833334,20.85225,20.5479166667,17.9605,13.5843333333,22.6409166666,11.6819166667,12.7474166667,16.7428333333,17.6941666667
235.91,7.57566666667,16.866,15.86925,14.5135,8.57258333332,20.614,5.26316666667,8.25358333333,12.6395,13.3973333333
236.29,2.35241666666,10.6858333333,10.84525,7.9745,5.7815,16.4674166667,-1.79425,3.03033333333,6.45941666666,9.52941666667
236.66,-1.83491666667,5.77216666666,4.58708333333,4.54891666667,2.71408333334,12.9203333333,-6.42191666667,0.0765,4.12841666668,6.57483333335
237.04,2.95366666667,9.42333333334,8.86075,7.52458333334,6.1885,16.1745,-0.949333333342,3.62166666667,8.47391666667,11.1110833333
237.41,0.922166666667,6.01091666667,5.63533333335,5.02058333333,2.903,13.6270833333,-3.27874999999,1.12708333333,6.04508333334,6.62566666666
237.79,1.6535,5.0265,5.12575,5.85308333334,3.70358333333,13.955,-3.20766666666,1.58733333333,5.55541666667,7.63874999999
238.17,2.90125,7.19133333334,7.1605,6.14199999999,5.52458333333,14.0741666667,-2.12974999999,3.61108333333,5.21616666667,10.4011666667
238.54,2.77766666667,8.11491666666,8.30208333333,5.89883333334,4.08858333333,14.9499166667,-1.65408333333,3.87025,4.90008333333,10.2371666667
238.92,4.28225,10.0695833333,11.05325,7.87025,6.36583333333,16.11675,-0.144583333335,5.70025,7.46533333332,10.0984166667
239.29,5.60016666666,10.3965833333,12.45975,9.59283333331,9.45883333333,18.4886666666,2.75991666668,7.15433333334,9.40508333334,12.031
239.67,5.01516666667,9.82775000001,12.36075,9.47316666665,8.66266666667,16.8439166667,3.31825,6.66166666666,7.42141666667,10.6888333333
240.04,6.42433333333,12.1974166667,12.4069166667,10.00925,9.28766666667,16.5966666667,5.02800000001,7.28566666667,8.79875000001,12.26725
240.42,7.48766666667,13.5106666666,12.4588333333,10.231,8.14758333333,16.6873333333,5.73433333334,7.42575,10.7261666667,13.3458333333
240.79,7.34425000001,12.436,11.6116666667,9.37733333332,6.39191666666,16.55675,5.56775,6.94133333334,9.12083333333,12.5456666667
241.17,3.83825,8.21541666667,8.16483333332,6.41408333334,2.138,12.77775,1.98641666667,3.45116666667,5.60599999999,9.36016666665
241.54,5.16083333333,9.00125000001,9.22891666667,7.43775,3.96183333333,13.6611666667,3.35466666667,4.11341666667,6.64850000001,11.5513333333
241.92,5.51441666667,9.32349999999,9.24083333332,7.43958333334,4.208,13.5451666667,4.52408333333,4.70283333333,6.84808333332,11.9635833333
242.29,5.337,9.19491666667,8.65475,7.21441666667,3.70366666667,13.1170833333,5.46541666666,4.75825,7.48458333334,11.2655
242.67,5.8345,9.78891666667,8.89125,7.42358333334,4.682,12.7971666667,6.25916666667,5.0825,8.17558333333,12.38475
243.05,4.54766666667,7.631,6.40474999999,5.78566666667,2.97625,10.1903333333,4.78558333333,3.60725,6.27391666667,11.6070833333
243.42,2.96933333333,6.238,4.99291666667,4.28641666666,1.64025,8.00999999999,3.69975,2.07133333333,4.95691666667,10.5004166667
243.80,3.20858333333,6.1635,4.77841666667,4.43216666667,2.043,8.46025000001,3.90133333333,2.19308333333,5.37866666667,11.2766666666
244.17,2.66266666666,4.96883333333,4.60116666667,3.60975,1.493,8.04350000001,3.35341666667,1.70458333333,4.72358333334,10.46125
244.55,2.54516666667,4.811,4.84333333333,3.9735,2.11558333334,8.1615,3.98416666667,1.9545,4.68225,10.33075
244.92,3.29875,5.86683333333,5.72483333333,5.00408333334,2.832,8.55658333334,5.339,3.26833333334,6.30325,11.6118333333
245.30,4.54116666667,7.28816666667,6.68700000001,6.0765,4.35633333333,9.38775000001,6.68683333333,4.41191666667,7.47316666666,12.74525
245.67,4.5645,6.91808333333,6.27316666667,5.8795,4.15433333333,9.37191666666,6.72533333333,4.4055,7.29491666667,12.2361666666
246.05,3.83566666667,5.73816666667,5.24366666667,5.02291666667,2.793,8.57666666667,5.29683333333,3.36375,6.62116666667,11.1035
246.42,3.75683333333,5.43183333333,5.38266666667,4.997,2.62125,8.80291666667,5.11633333333,3.245,6.24466666667,11.1576666666
246.79,3.30658333333,4.85425,5.25058333333,4.89258333333,2.4495,8.83216666668,4.58541666667,3.22325,5.66008333333,10.6036666667
247.17,3.44041666667,5.27525,5.76925,4.9165,2.65233333333,9.48,4.73991666667,3.52266666667,5.92216666667,10.66225
247.54,3.95008333333,5.80008333333,6.37208333333,5.16658333333,3.00016666667,9.98333333333,4.88325,4.01116666667,6.3,11.1611666667
247.92,3.78733333334,5.53375,6.02491666667,4.79691666667,2.60866666667,9.67041666667,4.70425,3.83108333333,5.954,10.7401666666
248.29,3.93075,5.31875,5.73608333334,4.70625,2.58616666667,9.62366666667,4.614,3.64358333333,5.87716666667,10.5398333333
248.67,3.99533333333,4.85425,5.34358333334,4.60975,2.30475,9.37699999999,4.25633333333,3.54425,5.54491666667,10.4260833333
249.04,3.48158333333,4.35758333333,5.00891666667,4.2285,2.089,8.9005,3.45925,3.12225,4.89116666667,9.95075
249.42,3.60541666667,4.37175,5.19125,4.22891666667,1.978,9.15883333333,3.21925,3.32616666666,5.12591666666,9.87766666666
249.79,2.86941666667,3.57875,4.55,3.34866666667,1.11183333333,8.26316666667,2.34533333333,2.90125,4.6395,9.17683333333
250.17,3.40725,4.0915,5.11766666667,3.73558333333,1.93616666667,8.47025,2.70933333334,3.56458333334,5.11758333334,9.63333333332
250.54,3.36825,3.91508333333,5.24933333333,3.70366666667,2.08516666667,8.31858333332,2.52266666667,3.72558333333,5.25658333333,9.39050000001
250.92,3.79141666666,4.5575,5.81608333333,4.20575,2.54841666667,8.83349999999,2.99408333333,4.40125,6.00375,9.74841666668
251.29,3.26558333333,3.98483333333,5.49908333333,3.73933333333,1.86966666667,8.29091666667,2.30975,3.7395,5.46525,9.45016666666
251.66,3.15783333334,4.04483333333,5.41916666667,4.2275,1.65275,8.11574999999,2.67041666667,3.94941666667,5.65416666667,9.26408333334
252.04,3.66416666667,4.86833333333,6.00325,5.059,2.31283333333,8.73166666666,3.08391666667,4.45258333333,6.4015,9.77125
252.41,3.59383333334,5.54708333333,6.44975,5.50341666667,2.54366666667,8.54183333334,3.51558333333,5.22558333333,6.24991666667,10.0001666667
252.79,4.39291666667,6.88058333333,7.7245,6.5065,3.84491666667,9.40333333335,4.83658333333,6.73266666667,7.08075,10.6905833333
253.16,4.99833333334,7.33208333333,8.14183333333,6.95741666666,4.10141666667,9.62208333332,5.53816666667,6.96616666667,7.61941666667,11.0674166667
253.54,5.27125,7.82008333333,8.34199999999,7.63741666666,4.74091666667,9.80341666667,6.36741666667,7.60266666666,8.02016666667,11.3516666667
253.91,6.19275,9.53133333333,9.78675,9.38166666667,5.93725,10.7293333333,7.43483333333,8.96741666666,9.31116666667,12.3679166667
254.28,5.67058333333,9.57841666668,9.69641666667,8.99666666668,5.79791666667,10.55075,7.21558333333,9.14208333333,8.57883333333,12.1410833333
254.66,5.94583333333,9.70824999998,10.0520833333,9.09508333335,5.76916666666,10.8696666667,7.44149999999,9.41108333334,8.57483333332,12.3468333333
255.03,5.67775,9.13466666667,9.50166666667,8.33333333334,5.11758333333,10.2838333333,7.12616666667,8.53608333333,7.56075,11.713
255.41,7.0895,10.3505,10.38975,9.60633333333,6.12025,11.5453333334,8.23533333334,10.047,8.86233333334,12.9063333333
255.78,6.40483333333,9.35249999999,9.25250000001,8.58316666667,5.25575,10.8114166667,7.33425,9.26275000001,8.17341666667,12.1703333333
256.15,6.26975,9.35016666666,9.39991666666,8.39291666665,4.89441666667,11.00475,7.81508333333,9.46958333332,8.13391666667,12.3105833333
256.53,6.0535,8.7115,8.97349999999,7.87733333333,4.47225,10.9430833333,7.05283333334,8.87666666667,8.31391666666,12.03925
256.90,4.27625,7.19058333334,7.27616666667,5.97133333333,2.28566666667,9.44758333333,5.0,6.8285,7.08566666667,10.6190833333
257.28,3.37383333333,5.87558333333,6.12225,4.59825,1.383,8.55358333333,3.83183333333,5.33841666667,6.10458333333,9.33766666668
257.65,2.72358333333,5.20716666667,5.41625,3.75266666667,0.80475,8.19400000002,3.38116666667,4.40258333333,5.15325,8.76658333333
258.02,2.19441666667,4.32825,4.81283333333,2.7395,0.0134166666668,7.85550000001,2.62533333333,3.39933333333,4.08583333333,8.14475
258.40,2.83,4.61025,5.30033333333,3.41575,0.463833333332,8.49583333333,3.38091666667,3.67666666667,4.62775,8.73916666667
258.77,3.56575,5.08958333333,5.41141666667,4.02833333334,1.31766666667,8.52458333333,3.77683333333,4.11383333334,5.34608333333,9.26383333333
259.15,3.93508333334,5.45516666667,5.788,4.47466666666,1.92025,8.82366666667,4.01166666667,4.49725,5.80141666667,9.81725
259.52,3.90258333333,5.32166666667,5.69708333333,4.41008333333,2.00908333333,8.62633333334,3.89041666667,4.22433333333,5.66833333333,9.57499999999
259.89,4.05525,5.43116666667,5.79641666667,4.455,2.14091666667,8.63316666666,3.82833333333,4.25525,5.73866666666,9.575
260.27,4.19075,5.42658333333,5.88816666667,4.43641666667,2.32616666667,8.55291666666,3.7815,4.17216666667,5.71691666667,9.72533333333
260.64,4.50525,5.74583333333,6.41558333333,4.65166666667,2.67516666667,8.92991666668,4.18691666667,4.4285,5.95083333333,10.0754166667
261.01,4.86775,6.07833333333,6.7975,4.98691666667,3.25958333334,9.32708333334,4.6835,4.74841666667,6.33483333334,10.4544166667
261.39,4.74933333333,6.04666666666,6.79058333334,4.88858333333,3.2615,9.29716666666,4.62108333333,4.797,6.20775,10.4075
