wavelength,Back_ChrSalf,Belly_ChrSalf,Breast_ChrSalf,Crissum_ChrSalf,Crown_ChrSalf,DorTail_ChrSalf,Patch10_ChrSalf,Patch11_ChrSalf,Rump_ChrSalf,Throat_ChrSalf,WingTip_ChrSalf
255.78,-5.91733333333,-1.933,-1.73566666667,-0.828333333333,-0.355,-0.828,2.48533333333,4.81233333333,0.434,0.157666666667,0.355
256.15,-6.47333333333,-1.89,-2.091,-0.522666666667,-1.287,-1.568,2.77433333333,5.589,-0.281666666667,1.005,0.2415
256.53,-5.49733333333,-1.13066666667,-1.36466666667,0.741,-0.857666666667,-1.053,3.626,5.965,0.584666666667,1.52066666667,1.5205
256.90,-6.163,-1.879,-2.029,-0.450666666667,-1.61566666667,-1.466,2.48033333333,5.26133333333,-0.263,0.300666666667,1.24
257.28,-5.56133333333,-1.738,-2.22433333333,-0.486666666667,-1.564,-0.521,1.18166666667,4.83166666667,-0.73,-0.208666666667,0.052
257.65,-6.623,-2.468,-3.06166666667,-2.37433333333,-2.468,-0.281,-0.0313333333333,3.03033333333,-1.99933333333,-0.968333333333,-1.5935
258.02,-6.18766666667,-2.63633333333,-3.44366666667,-2.36766666667,-2.82466666667,-0.646,-0.081,3.01333333333,-2.15233333333,-1.076,-0.9285
258.40,-5.59366666667,-2.31533333333,-3.003,-1.62733333333,-2.86533333333,-0.619,-0.137666666667,3.34733333333,-2.109,-1.215,-0.447
258.77,-3.38433333333,-1.04266666667,-1.476,-0.373666666667,-1.83,0.59,1.31833333333,4.703,-0.393666666667,-0.373666666667,1.6235
259.15,-3.48033333333,-0.787,-1.364,-0.105,-1.83633333333,0.262,1.154,4.59966666667,0.349666666667,-0.175,2.099
259.52,-3.37466666667,-0.318666666667,-1.528,0.541,-1.751,-0.382,1.114,5.14133333333,0.398,-0.525333333333,2.2925
259.89,-3.213,0.134,-1.47266666667,1.205,-1.72533333333,0.669,0.847666666667,5.83066666667,0.818,-0.699333333333,2.521
260.27,-3.32066666667,-0.0286666666667,-1.73866666667,1.23966666667,-1.653,0.299,0.413333333333,5.24433333333,0.855,-1.069,2.2875
260.64,-2.92266666667,0.612333333333,-1.05766666667,1.71166666667,-1.378,1.127,0.737666666667,5.567,1.28066666667,-0.751666666667,2.693
261.01,-2.685,0.867333333333,-0.426666666667,2.23033333333,-0.963666666667,1.198,0.95,5.948,1.611,-0.509666666667,3.119
261.39,-2.69066666667,0.513333333333,-0.346666666667,2.01133333333,-1.276,1.082,1.37366666667,5.99266666667,1.637,-0.610666666667,3.142
261.76,-2.262,0.678333333333,-0.325333333333,2.27566666667,-1.47,1.315,1.51233333333,6.57333333333,1.97933333333,-0.735,3.435
262.13,-2.78633333333,0.327666666667,-0.551333333333,1.75833333333,-1.96666666667,0.849,1.13233333333,6.19866666667,1.65433333333,-1.013,2.8165
262.51,-2.70433333333,0.624,-0.224,1.52033333333,-1.66433333333,1.872,1.05633333333,6.51333333333,1.872,-0.688,3.1685
262.88,-3.50066666667,0.334333333333,-0.686,1.284,-2.04066666667,2.797,0.422333333333,6.43833333333,1.68833333333,-0.791666666667,2.48
263.25,-3.55333333333,0.173666666667,-1.294,1.21666666667,-2.39466666667,2.665,0.116,6.31533333333,1.313,-0.811333333333,2.3175
263.63,-3.50666666667,0.718,-1.07766666667,1.035,-2.68266666667,3.105,0.147666666667,5.85133333333,1.77433333333,-0.528333333333,2.44
264.00,-3.95733333333,0.588,-1.244,0.384333333333,-2.917,2.239,-0.068,5.20133333333,1.583,-0.248666666667,2.307
264.37,-3.20333333333,1.29966666667,-0.348,0.975,-1.857,2.159,0.858666666667,5.89633333333,2.59966666667,0.928666666667,3.621
264.75,-3.387,1.16766666667,-0.257,1.308,-1.215,1.892,0.514,6.19033333333,2.38266666667,1.308,3.9245
265.12,-3.087,1.25333333333,-0.627,1.13733333333,-0.812333333333,2.577,0.394666666667,5.73333333333,2.66933333333,1.416,3.7605
265.49,-2.95933333333,1.35366666667,-0.435666666667,1.69766666667,-0.39,2.478,0.458666666667,5.91866666667,2.93633333333,1.72033333333,4.439
265.87,-2.65866666667,1.80966666667,0.245666666667,2.54666666667,0.223333333333,3.284,1.05033333333,6.18833333333,3.10533333333,2.48,5.06
266.24,-1.94166666667,2.35166666667,0.798,2.97733333333,0.582666666667,4.078,0.971,6.602,3.43033333333,2.65366666667,5.6955
266.61,-1.345,2.31733333333,0.848333333333,3.269,0.724,3.6,1.097,6.33133333333,3.35166666667,2.31733333333,5.959
266.98,-0.804,2.61333333333,1.38733333333,3.35733333333,1.08566666667,2.654,1.70866666667,6.37333333333,3.659,2.39233333333,7.2375
267.36,-0.822,3.01433333333,2.016,3.11233333333,1.292,2.819,2.03566666667,6.51766666667,3.856,2.70133333333,7.4865
267.73,-1.024,2.541,2.25666666667,3.37533333333,1.479,3.072,1.991,6.94,3.77333333333,2.825,7.4805
268.10,-1.097,2.417,2.13766666667,3.12333333333,1.07833333333,2.398,2.08233333333,6.58133333333,3.47633333333,2.714,7.2225
268.48,-0.951666666667,2.325,2.19666666667,2.85566666667,0.439333333333,2.361,1.99533333333,6.40666666667,3.24,2.65433333333,6.8915
268.85,-1.11166666667,2.13233333333,1.622,2.479,-0.583333333333,2.023,2.09566666667,5.504,3.18933333333,2.114,5.7955
269.22,-1.31766666667,2.14766666667,1.28133333333,1.78666666667,-1.28166666667,1.299,1.47966666667,5.26966666667,3.14,1.80466666667,4.981
269.59,-0.751333333333,2.88266666667,1.50233333333,1.76466666667,-0.908333333333,1.363,1.32766666667,5.311,3.68633333333,2.02633333333,5.136
269.97,-0.407333333333,3.391,2.05166666667,2.30566666667,-0.119,1.933,1.71233333333,5.79866666667,4.39133333333,2.628,5.519
270.34,-0.233333333333,3.39833333333,1.849,2.66533333333,0.216333333333,1.149,1.81566666667,5.964,4.71466666667,2.482,5.472
270.71,-0.0813333333333,3.554,1.96366666667,2.61266666667,0.535666666667,1.315,1.86666666667,5.95566666667,5.03066666667,2.88866666667,5.355
271.09,7.40148683083e-17,3.79233333333,1.724,2.47566666667,0.689666666667,1.504,1.69266666667,5.68866666667,4.93666666667,3.056,4.3725
271.46,0.360666666667,3.65366666667,1.62366666667,2.37566666667,0.977,1.759,1.669,5.563,4.676,3.11233333333,3.8565
271.83,0.623,3.412,1.30566666667,2.03266666667,0.934666666667,1.513,1.46866666667,5.311,4.52466666667,2.93733333333,3.56
272.20,1.59333333333,3.79,2.16766666667,2.94266666667,1.608,2.153,1.86633333333,6.02933333333,4.90966666667,3.37333333333,4.2635
272.58,1.547,3.76033333333,2.04333333333,3.00833333333,1.74533333333,2.384,1.90133333333,6.42833333333,5.123,3.434,4.449
272.95,1.66533333333,4.016,2.407,2.785,2.197,2.771,1.861,6.647,5.23333333333,3.77866666667,4.9955
273.32,1.96566666667,4.12633333333,2.621,3.039,2.60733333333,3.22,2.133,6.664,5.2,4.39133333333,5.2485
273.69,1.72666666667,3.824,2.38333333333,3.011,2.82566666667,3.211,2.02633333333,6.83533333333,4.95133333333,4.22366666667,5.2225
274.06,1.31066666667,3.07233333333,1.57266666667,2.33033333333,2.05333333333,1.835,1.38333333333,6.17433333333,4.33966666667,3.495,4.5
274.44,1.28533333333,3.51666666667,2.12733333333,2.46733333333,2.21633333333,2.261,1.61066666667,6.35333333333,4.38833333333,3.70866666667,4.5875
274.81,0.778333333333,3.22066666667,1.52633333333,1.98433333333,1.46533333333,1.648,1.29733333333,6.105,3.70866666667,2.86966666667,3.869
275.18,0.300333333333,2.65566666667,1.28033333333,1.45433333333,0.616333333333,1.422,0.822,5.78466666667,3.35066666667,2.18133333333,3.793
275.55,7.40148683083e-17,2.314,1.322,1.12366666667,-0.0496666666667,1.785,0.330666666667,5.50333333333,3.04066666667,1.537,3.6195
275.93,-0.117666666667,2.80566666667,1.89833333333,1.27666666667,-0.0503333333333,2.319,0.369333333333,5.662,3.142,1.76433333333,3.654
276.30,-0.636333333333,2.71733333333,1.49666666667,0.774,-0.120333333333,2.167,0.292,5.418,2.907,1.92633333333,3.225
276.67,-0.558333333333,2.72233333333,1.57033333333,1.082,0.122,1.885,0.331666666667,5.32266666667,2.548,1.72766666667,2.984
277.04,-0.264666666667,3.213,1.71266666667,1.854,0.141,2.119,0.953666666667,6.10866666667,2.93066666667,2.01266666667,2.9925
277.41,0.228333333333,3.65333333333,2.59933333333,2.968,0.615,2.266,1.756,6.60333333333,3.337,2.248,3.688
277.79,0.362,3.704,2.70466666667,3.01433333333,0.413333333333,2.429,1.86033333333,6.13233333333,3.16966666667,2.67,3.6175
278.16,0.620666666667,3.70766666667,2.966,3.225,0.328,3.621,2.17266666667,6.346,3.10433333333,2.88,3.44
278.53,1.163,3.66,2.80466666667,3.59133333333,0.376333333333,4.515,2.63366666667,6.499,3.28366666667,3.626,4.1305
278.90,2.03166666667,3.812,3.50966666667,4.064,1.17533333333,5.29,3.40866666667,7.10333333333,3.76133333333,4.53366666667,5.189
279.27,2.39366666667,4.01166666667,3.88,4.474,1.75033333333,5.597,4.09433333333,7.644,4.06133333333,5.23333333333,5.052
279.64,3.256,4.868,4.352,5.23833333333,2.49833333333,5.851,4.99666666667,8.38166666667,4.70666666667,6.093,5.827
280.02,3.18433333333,4.42033333333,3.91333333333,5.14933333333,2.44,5.989,4.95866666667,8.41266666667,4.73666666667,6.09933333333,5.9885
280.39,2.97266666667,4.36566666667,4.103,5.37233333333,2.74033333333,6.735,5.10933333333,8.80933333333,5.18633333333,5.97633333333,6.5955
280.76,3.14466666667,4.29766666667,4.53733333333,5.316,2.935,7.323,5.24133333333,9.05966666667,5.49533333333,6.21433333333,6.8955
281.13,3.12433333333,4.03933333333,4.519,5.27466666667,3.35633333333,7.193,5.11466666667,8.77633333333,5.21633333333,6.17533333333,7.127
281.50,2.58733333333,3.71,3.80933333333,4.776,3.09866666667,6.78,4.63366666667,8.671,4.84733333333,5.67166666667,6.7375
281.87,2.70433333333,4.32966666667,3.86733333333,5.39466666667,3.12433333333,7.146,4.53966666667,9.19133333333,5.38033333333,6.02466666667,6.641
282.25,2.845,4.91033333333,4.199,5.649,3.59766666667,7.181,4.73266666667,9.26,5.731,6.21,7.222
282.62,2.854,5.225,4.381,5.88133333333,3.912,7.476,4.72933333333,9.45866666667,5.88133333333,6.32366666667,7.074
282.99,2.70533333333,5.25333333333,4.43933333333,6.357,3.80866666667,7.841,4.57033333333,9.43,6.291,6.22566666667,6.8165
283.36,2.45033333333,5.19366666667,4.40266666667,6.58533333333,3.77733333333,7.772,4.47933333333,9.34166666667,6.049,5.998,7.0445
283.73,2.53166666667,5.21166666667,4.434,6.756,4.03866666667,7.262,4.298,9.47266666667,6.064,5.79233333333,6.9285
284.10,2.48266666667,5.526,4.917,7.101,4.237,6.946,4.69033333333,9.77433333333,5.95533333333,5.86,7.2325
284.47,2.49633333333,5.39866666667,4.853,6.93166666667,3.86633333333,6.513,4.563,9.648,5.81666666667,5.56133333333,6.8445
284.85,2.05766666667,5.25766666667,4.353,6.46766666667,3.347,5.97,4.20633333333,9.18133333333,5.25766666667,5.235,6.496
285.22,1.92133333333,4.882,4.28533333333,6.229,2.92666666667,5.732,3.96533333333,9.046,5.10266666667,5.02533333333,6.1135
285.59,2.02033333333,5.00266666667,4.51666666667,6.33133333333,2.94966666667,5.737,4.26833333333,9.314,5.19733333333,5.05666666667,6.2725
285.96,1.82933333333,4.72266666667,4.74366666667,6.27533333333,3.042,5.903,4.42433333333,9.50866666667,5.14766666667,4.95633333333,6.4775
286.33,1.90366666667,4.42066666667,4.72733333333,6.29233333333,3.003,5.552,4.47333333333,9.761,5.00233333333,5.224,6.551
286.70,1.60266666667,3.712,4.36566666667,5.73666666667,2.33033333333,4.872,4.04933333333,9.50133333333,4.43966666667,4.61866666667,6.4375
287.07,1.384,3.67666666667,4.3,5.42,2.42966666667,4.501,3.962,9.59333333333,4.353,4.70133333333,6.4185
287.44,1.357,3.63666666667,4.485,5.23733333333,2.30066666667,4.58,3.78466666667,9.76433333333,4.28333333333,4.803,6.3455
287.82,1.07,3.60533333333,4.40733333333,4.96333333333,2.193,4.621,3.65866666667,9.82033333333,4.19333333333,4.707,6.3865
288.19,0.88,3.23766666667,3.781,4.64966666667,2.01033333333,4.4,3.35733333333,9.48466666667,3.98733333333,4.30233333333,5.9
288.56,1.22933333333,3.545,3.83066666667,4.71933333333,2.42566666667,4.445,3.61133333333,9.66966666667,4.20366666667,4.66466666667,6.108
288.93,1.275,3.75833333333,3.94633333333,4.98833333333,2.74933333333,4.523,3.95733333333,9.94366666667,4.62266666667,4.87766666667,6.169
289.30,1.30733333333,3.86633333333,3.96666666667,5.006,2.95,4.224,3.96666666667,10.2246666667,4.693,4.97266666667,6.252
289.67,1.55533333333,4.147,4.30466666667,5.544,3.178,4.462,3.95533333333,10.3673333333,4.96933333333,5.17266666667,6.66
290.04,1.53933333333,4.21033333333,4.17666666667,5.546,3.07866666667,4.211,3.803,10.3113333333,4.70866666667,5.15,6.859
290.41,1.00933333333,4.12833333333,3.89,5.48966666667,2.858,4.185,3.39133333333,9.96966666667,4.36633333333,4.548,6.414
290.78,1.0,4.73733333333,4.147,5.87366666667,3.38533333333,4.738,3.806,10.134,4.772,4.86233333333,6.561
291.15,1.27666666667,5.288,4.25066666667,5.97133333333,3.52133333333,4.615,4.07966666667,10.2903333333,4.923,5.16233333333,6.7865
291.52,1.50233333333,5.45366666667,3.95133333333,6.135,3.66266666667,4.575,4.067,10.2483333333,4.95666666667,5.24533333333,6.7245
291.89,1.29966666667,5.19833333333,3.95733333333,6.04133333333,3.51233333333,4.707,4.27333333333,10.2566666667,4.78833333333,5.26866666667,6.621
292.26,1.46466666667,5.62233333333,4.37066666667,6.083,3.60266666667,4.961,4.453,10.5483333333,5.00833333333,5.68166666667,6.91
292.64,0.969333333333,5.33833333333,4.12933333333,5.74533333333,3.37533333333,4.632,4.285,10.2813333333,4.572,5.458,6.876
293.01,1.28733333333,5.491,4.13,5.892,3.18266666667,4.993,4.31233333333,10.6053333333,4.519,5.52733333333,6.906
293.38,1.28166666667,5.60433333333,4.10266666667,5.82433333333,3.06466666667,5.055,4.44433333333,10.6716666667,4.371,5.38466666667,7.033
293.75,0.928333333333,5.191,3.60333333333,5.24,2.85833333333,4.984,4.324,10.5656666667,4.214,5.25233333333,6.669
294.12,1.02566666667,5.214,3.74133333333,5.43066666667,2.69133333333,4.779,4.562,10.7406666667,4.22433333333,5.069,6.535
294.49,1.39633333333,5.40766666667,3.78633333333,5.59666666667,2.603,4.65,4.78033333333,11.0283333333,4.579,5.34833333333,6.8335
294.86,1.762,5.676,4.028,6.05333333333,2.96366666667,4.394,4.97733333333,11.6946666667,4.76033333333,5.676,7.1405
295.23,1.095,4.95466666667,3.55,6.08266666667,2.53266666667,4.214,4.36833333333,11.5573333333,4.15833333333,4.778,6.6855
295.60,0.972666666667,4.91433333333,3.54433333333,6.20066666667,2.405,4.203,4.193,11.8256666667,4.266,4.674,6.713
295.97,1.13633333333,4.88266666667,3.667,6.67666666667,2.47133333333,4.484,4.17533333333,11.8586666667,4.305,4.75333333333,6.786
296.34,1.42033333333,5.09966666667,4.00333333333,7.168,2.77366666667,4.776,4.43233333333,12.3723333333,4.47033333333,5.00433333333,7.135
296.71,1.618,5.148,4.22866666667,7.57466666667,2.74866666667,4.964,4.65166666667,12.6766666667,4.59633333333,5.01933333333,7.35
297.08,1.62466666667,5.08866666667,4.27233333333,7.53933333333,2.74633333333,5.062,4.81066666667,12.5653333333,4.43366666667,4.757,7.4045
297.45,1.582,4.88,4.05333333333,7.6,2.64,4.88,4.68433333333,12.631,4.48,4.64,7.3335
297.82,1.77766666667,4.98766666667,4.27166666667,7.80033333333,2.52933333333,4.723,4.79366666667,12.9386666667,4.38633333333,4.74033333333,7.363
298.19,2.02833333333,5.28433333333,4.65266666667,7.917,2.93566666667,4.857,5.20433333333,13.3796666667,4.70633333333,4.95466666667,7.566
298.56,2.26,5.37166666667,5.09366666667,8.17833333333,3.23733333333,4.789,5.47966666667,13.622,4.67233333333,5.07566666667,7.9095
298.93,2.09933333333,5.03833333333,5.09333333333,7.84066666667,3.003,4.518,5.43966666667,13.1983333333,4.60933333333,4.98366666667,7.626
299.30,2.51966666667,5.337,5.393,7.894,3.20766666667,4.603,5.92266666667,13.51,4.81633333333,5.458,7.908
299.67,2.95133333333,5.80633333333,5.99966666667,8.22733333333,3.71333333333,4.832,6.684,13.9176666667,5.363,5.66166666667,8.3475
300.04,3.109,6.08866666667,6.15833333333,8.49233333333,3.78433333333,4.946,6.95266666667,14.124,5.53233333333,5.84033333333,8.492
300.41,2.719,5.65566666667,5.81066666667,8.43666666667,3.24666666667,4.342,6.65833333333,13.7716666667,5.23166666667,5.25233333333,8.1575
300.78,2.95066666667,6.10433333333,6.07266666667,8.70233333333,3.421,4.266,6.79933333333,13.9833333333,5.559,5.54866666667,8.05
301.15,2.918,6.41533333333,6.22966666667,8.45866666667,3.541,3.967,6.776,14.1856666667,5.891,5.79233333333,8.1965
301.52,3.339,6.943,6.744,8.712,3.83633333333,4.478,7.06466666667,14.2733333333,6.20233333333,6.01433333333,8.325
301.89,3.11533333333,7.07333333333,6.804,8.648,3.925,4.453,7.186,14.136,6.27566666667,5.70166666667,8.114
302.26,2.789,6.83233333333,6.452,8.434,3.72966666667,4.133,6.87733333333,13.631,5.92533333333,5.477,7.9305
302.63,2.56766666667,6.99933333333,6.24,8.272,3.51666666667,4.354,6.68666666667,13.7643333333,5.77133333333,5.45866666667,7.6525
303.00,2.85,7.45933333333,6.513,8.49466666667,3.674,4.709,7.04733333333,14.3173333333,5.80033333333,5.64466666667,7.682
303.37,2.83266666667,7.30466666667,6.50166666667,8.29733333333,3.446,4.45,6.93666666667,14.185,5.71,5.45333333333,7.243
303.74,2.49933333333,6.90766666667,6.082,7.92333333333,3.06866666667,3.883,6.68433333333,13.9493333333,5.13366666667,5.245,6.478
304.10,2.551,6.73166666667,5.78766666667,7.687,2.69733333333,3.304,6.56333333333,13.857,5.07966666667,5.04633333333,6.2205
304.47,2.83133333333,6.81333333333,5.798,7.513,2.67333333333,3.113,6.70066666667,13.8633333333,5.22266666667,5.144,6.176
304.84,2.619,6.594,5.36366666667,7.28866666667,2.27733333333,2.938,6.73066666667,13.8593333333,5.01066666667,4.71466666667,5.6375
305.21,2.76533333333,6.55933333333,5.56533333333,7.99933333333,2.54833333333,3.085,6.925,14.318,5.01666666667,4.91366666667,5.6735
305.58,2.312,6.41833333333,5.32566666667,7.879,2.30033333333,2.761,6.821,14.4353333333,4.87666666667,4.93466666667,5.245
305.95,2.83466666667,6.37866666667,5.37266666667,8.13866666667,2.52633333333,2.641,6.87,14.7916666667,5.03,5.15566666667,5.281
306.32,3.395,6.55,5.407,8.379,2.66366666667,3.052,7.06433333333,14.952,5.26966666667,5.25833333333,5.0585
306.69,3.64633333333,6.44733333333,5.55566666667,8.75666666667,3.098,3.395,7.32733333333,15.4323333333,5.62433333333,5.62433333333,5.1615
307.06,3.173,5.86833333333,5.08366666667,8.52933333333,3.01366666667,3.275,6.94866666667,15.285,5.17466666667,5.35666666667,5.0835
307.43,3.29266666667,5.96533333333,5.39,9.19033333333,3.518,4.093,7.04766666667,15.5843333333,5.165,5.60466666667,5.548
307.80,3.433,6.03566666667,5.60333333333,9.34666666667,3.67666666667,4.817,7.15366666667,15.6923333333,5.24933333333,6.05766666667,6.0635
308.17,3.33233333333,6.024,5.75266666667,9.389,3.82033333333,5.243,7.153,15.9233333333,5.11233333333,6.24133333333,6.0565
308.54,3.45766666667,6.357,6.17733333333,9.762,4.164,5.693,7.55833333333,16.3403333333,5.19666666667,6.304,6.056
308.90,3.55,6.20533333333,6.46933333333,10.0193333333,4.28233333333,5.92,7.32366666667,16.3156666667,5.10633333333,6.36766666667,6.3475
309.27,3.42633333333,6.20533333333,6.647,10.0636666667,4.03533333333,5.803,7.128,16.102,5.10566666667,6.34266666667,6.48
309.64,3.461,6.06133333333,6.421,10.2316666667,3.943,5.759,6.96933333333,16.057,4.86033333333,6.60066666667,6.468
310.01,3.127,5.89633333333,6.11666666667,10.078,3.769,5.97,6.92366666667,15.791,4.54833333333,6.69433333333,6.4375
310.38,2.97933333333,5.85166666667,6.37766666667,10.3293333333,3.71933333333,6.155,7.225,15.9666666667,4.69166666667,6.98433333333,6.73
310.75,3.075,6.23766666667,6.46533333333,10.4426666667,3.60033333333,6.045,7.39366666667,15.8126666667,4.836,6.92066666667,6.951
