wavelength,Back_SchRuff,Belly_SchRuff,Breast_SchRuff,Crissum_SchRuff,Crown_SchRuff,DorTail_SchRuff,Patch10_SchRuff,Rump_SchRuff,Throat_SchRuff,WingTip_SchRuff
705.45,14.0646666667,53.3248333333,48.44,35.7496666667,16.071,13.2313333334,5.37,14.2895,40.78575,13.98
705.78,14.2201666666,53.2888333333,48.4708333334,35.7961666667,15.9996666667,13.2278333333,5.42033333333,14.4251666667,40.9608333333,13.9828333333
706.10,14.2658333333,53.2185,48.4525,35.8476666666,16.018,13.1336666667,5.415,14.4668333333,40.9301666667,13.9541666666
706.42,14.2751666667,53.0841666666,48.4305,35.9515,16.081,13.1488333333,5.52433333333,14.5825,40.856,13.864
706.74,14.2626666667,53.0313333334,48.3588333334,35.9465,16.0616666667,13.2393333333,5.5385,14.6201666667,40.91675,13.7768333333
707.06,14.2091666666,53.0366666666,48.3463333334,36.0676666666,16.0456666666,13.125,5.51383333334,14.5531666667,40.87525,13.6846666667
707.38,14.2351666667,52.984,48.5705,36.1371666667,15.8571666666,13.1048333334,5.48283333333,14.4825,41.0495833334,13.5896666667
707.70,14.5136666666,53.236,48.8433333334,36.374,16.0835,13.3315,5.66433333333,14.7186666667,41.2613333333,13.7638333334
708.03,14.3315,53.3391666667,49.0666666667,36.3068333333,15.8935,13.2475,5.45933333333,14.617,41.3795833333,13.7413333333
708.35,14.231,53.3386666666,49.0718333333,36.2653333334,15.812,13.2451666667,5.27183333333,14.6308333334,41.4184166667,13.7923333333
708.67,14.2768333333,53.3588333333,49.1778333334,36.3956666667,15.9018333333,13.4478333333,5.2135,14.694,41.5743333333,13.9068333334
708.99,14.363,53.5093333333,49.0696666667,36.4661666666,15.961,13.5466666667,5.2275,14.7713333333,41.6285833334,14.0086666667
709.31,14.386,53.5731666666,49.1655,36.58,16.08,13.7083333333,5.3925,14.8661666666,41.6383333334,14.2636666666
709.63,14.322,53.5578333334,49.087,36.5348333334,16.0726666667,13.753,5.37433333334,14.8411666667,41.74025,14.2375
709.95,14.267,53.5885,49.0631666667,36.4738333334,16.007,13.7473333333,5.35016666667,14.7771666667,41.7663333333,14.2608333333
710.27,14.5098333333,53.626,49.036,36.6213333333,16.146,13.893,5.47916666666,14.8693333333,41.8353333334,14.519
710.59,14.6643333334,53.6336666667,49.1626666666,36.6671666667,16.163,14.068,5.47233333333,15.0475,42.0156666666,14.6768333334
710.91,14.838,53.4943333333,49.0841666667,36.6925,16.3993333334,14.1986666666,5.63016666667,15.2283333334,41.968,14.9855
711.24,14.7273333333,53.3263333334,48.9903333333,36.5803333333,16.3291666667,14.1103333333,5.57,15.1691666667,41.9581666667,14.9053333333
711.56,14.8848333333,53.2276666667,48.8163333334,36.5001666667,16.4805,14.034,5.64083333334,15.1776666667,41.9351666666,14.9701666666
711.88,15.1518333333,53.3658333333,49.0226666666,36.7356666666,16.7125,14.2355,5.84866666667,15.2893333333,42.0685833333,15.1121666666
712.20,15.1631666666,53.3781666667,48.9195,36.8275,16.7063333334,14.2408333333,6.00183333333,15.3518333333,41.8309166666,15.1083333334
712.52,15.1533333333,53.4115,49.1151666666,36.9216666667,16.8281666666,14.36,6.03883333333,15.4553333334,41.8574166666,15.1501666666
712.84,15.0105,53.3986666667,49.2058333334,36.9321666667,16.7251666667,14.1855,5.846,15.3706666666,42.0008333334,15.023
713.16,15.1166666667,53.457,49.2525,37.0363333333,16.7928333333,14.1603333333,5.81283333333,15.504,41.9636666666,14.9751666667
713.48,15.181,53.4585,49.4668333334,37.1001666666,16.7806666667,14.133,5.6285,15.6,41.9085833333,14.8973333334
713.80,15.04,53.6438333333,49.6251666667,37.0268333333,16.679,13.9926666666,5.5525,15.483,42.06625,14.69
714.12,14.9391666666,53.8331666667,49.752,37.1605,16.707,13.9748333334,5.65683333333,15.4788333333,42.06075,14.6478333333
714.44,14.9138333334,54.032,49.907,37.2198333333,16.7068333333,14.0251666666,5.66066666666,15.5456666666,42.1281666667,14.53
714.76,14.966,54.0616666666,49.9661666666,37.3146666666,16.8178333334,14.2131666667,5.716,15.6265,42.09575,14.6356666667
715.08,15.1861666667,54.454,50.353,37.6635,17.0848333333,14.706,5.95316666667,15.9231666667,42.3914166667,14.8856666666
715.40,15.3585,54.5861666667,50.5126666667,37.851,17.1793333333,14.8365,6.07766666667,15.9926666667,42.66875,14.9671666667
715.72,15.6063333333,54.6445,50.7318333333,38.0433333333,17.4391666667,15.0026666667,6.2615,16.2258333333,43.0178333333,15.2311666667
716.04,15.695,54.6715,50.7088333334,38.1123333334,17.439,15.062,6.3235,16.2806666667,43.0909166667,15.2391666667
716.36,15.7276666666,54.5093333333,50.3831666666,37.9446666667,17.3021666667,15.0828333333,6.22083333333,16.13,42.6868333333,15.0891666667
716.68,15.6268333333,54.5016666667,50.4821666667,37.8478333333,17.1393333333,15.0661666667,6.24216666666,15.9396666667,42.6396666667,15.079
717.00,15.6255,54.6375,50.3093333333,37.8343333334,17.1323333333,15.1661666667,6.27766666666,15.895,42.5699166667,15.163
717.32,15.5893333333,54.4756666667,50.1388333334,37.8531666666,17.1071666667,15.2638333334,6.275,15.9246666667,42.3815833334,15.264
717.64,15.7466666667,54.4121666667,50.1941666667,37.7803333334,17.1596666666,15.4101666666,6.32866666667,16.0035,42.50325,15.4063333333
717.96,15.9633333333,54.6986666666,50.4678333334,37.9035,17.2486666667,15.767,6.53033333333,16.2595,42.6968333333,15.6561666666
718.28,16.0506666667,55.0723333333,50.7891666666,38.1583333334,17.316,15.9145,6.67333333334,16.4453333333,43.1903333333,15.8773333334
718.60,15.9728333333,54.8908333333,50.6973333334,38.152,17.1366666667,15.7526666667,6.57433333333,16.4165,43.1453333333,15.8478333333
718.92,15.5628333333,54.777,50.5091666667,37.8226666667,16.8183333333,15.318,6.25383333333,16.2858333333,42.7745833333,15.7181666666
719.24,15.2705,54.5186666667,50.191,37.5138333333,16.2886666667,15.024,5.9705,15.8431666667,42.5418333333,15.4096666667
719.56,15.1203333334,54.3113333334,50.1456666667,37.2885,16.0635,14.8248333333,5.805,15.5818333333,42.42775,15.1688333333
719.88,15.3115,54.4981666667,50.4571666666,37.4568333333,16.1928333333,14.9695,6.05133333334,15.8388333333,42.7294166667,15.369
720.20,15.614,54.648,50.5886666666,37.7308333334,16.4703333333,15.4053333333,6.26416666666,16.2198333333,43.0865833333,15.7313333333
720.52,15.6128333334,54.4593333334,50.666,37.7508333334,16.6666666667,15.5413333333,6.46616666667,16.3928333333,43.1565833333,15.849
720.84,15.6673333334,54.4781666666,50.7953333333,37.8158333333,16.8623333334,15.599,6.62166666666,16.6155,43.2826666667,15.9861666666
721.16,15.7436666667,54.7515,50.88,38.1276666667,17.0656666666,15.718,6.71733333333,16.6068333334,43.4909166667,16.1
721.48,15.257,54.2458333333,50.5726666667,37.9391666667,16.8663333333,15.1271666667,6.18,16.0681666667,43.1953333333,15.6823333333
721.79,14.9166666667,54.1668333333,50.4565,37.7761666667,16.6888333333,14.851,5.772,15.8291666667,43.0000833333,15.1928333334
722.11,15.0371666667,54.0981666667,50.5211666667,37.966,16.9406666667,14.9135,5.89583333334,15.8188333333,43.1085,15.1785
722.43,15.2288333333,54.2288333333,50.7411666667,38.2943333333,17.1991666667,15.2778333333,6.16783333334,15.9656666666,43.455,15.402
722.75,15.3253333333,54.327,50.869,38.2798333333,17.3971666667,15.3163333334,6.24783333333,16.1186666667,43.4446666667,15.5035
723.07,15.4915,54.5398333334,50.983,38.5075,17.5378333334,15.456,6.44316666667,16.3673333334,43.6124166666,15.9115
723.39,15.3993333334,54.6436666666,51.1506666666,38.644,17.7323333333,15.3993333334,6.511,16.3576666666,43.7355,15.9233333333
723.71,15.2995,54.6291666666,51.0811666667,38.5523333333,17.654,15.1431666666,6.48333333333,16.3896666667,43.6574166667,15.9651666667
724.03,15.5465,54.9731666667,51.4158333334,38.7813333334,17.7461666666,15.0988333334,6.5055,16.4291666667,43.9045,16.0125
724.35,15.5106666666,55.1433333333,51.4448333333,38.6841666667,17.5021666667,14.8335,6.20866666667,16.1158333334,43.9198333333,15.8176666666
724.67,15.1703333333,54.507,51.128,38.1011666667,17.0441666667,14.4018333333,5.9225,15.9476666667,43.55175,15.4175
724.98,15.3275,54.5305,51.2811666666,38.1808333334,17.0998333333,14.5778333333,6.24,16.256,43.6886666667,15.5908333333
725.30,15.849,54.7956666667,51.6578333333,38.7376666667,17.5021666667,14.9021666667,6.63116666667,16.6178333333,44.0135,16.0088333334
725.62,15.767,54.8691666667,51.6451666666,38.5991666666,17.3103333334,14.8936666667,6.58016666667,16.5873333333,43.8056666666,16.0316666667
725.94,15.6523333333,54.6566666666,51.3901666667,38.252,17.1563333333,14.651,6.4445,16.4786666666,43.45925,15.7923333334
726.26,15.3968333333,54.5828333333,51.461,38.299,17.0405,14.632,6.34416666667,16.4491666667,43.4971666667,15.6491666667
726.58,15.1271666666,54.1528333334,51.1298333333,37.9516666666,16.8608333334,14.5021666666,6.08866666666,16.1578333333,43.3548333334,15.2738333333
726.90,15.1335,54.3423333333,51.1263333334,37.8425,17.0091666666,14.7181666666,5.96516666667,16.1568333334,43.41375,15.3093333334
727.21,15.1706666666,54.2451666667,51.2195,37.859,17.0831666667,14.7885,5.88566666667,16.042,43.4705833334,15.022
727.53,15.0116666667,54.0635,50.918,37.7716666666,17.075,14.8268333333,5.79866666667,15.9845,43.3954166667,14.936
727.85,15.1498333333,54.1096666667,51.1385,38.0911666666,17.2776666666,15.0878333333,6.00016666667,16.2801666667,43.4449166667,15.1623333333
728.17,15.4846666667,54.5748333333,51.657,38.6105,17.7205,15.526,6.35583333333,16.555,43.5634166666,15.493
728.49,15.5845,54.8146666667,51.79,38.6296666667,17.8023333333,15.6583333334,6.39083333334,16.5636666667,43.5308333334,15.6133333333
728.80,15.4178333333,54.6171666667,51.5986666667,38.447,17.7243333333,15.6211666667,6.47633333333,16.512,43.20825,15.6455
729.12,15.4146666666,54.7318333333,51.665,38.5066666666,17.7401666667,15.5931666666,6.40916666666,16.5735,43.2934166667,15.6173333334
729.44,15.4968333334,54.7403333333,51.7306666667,38.7153333333,17.8045,15.8233333333,6.451,16.6505,43.4255,15.7346666666
729.76,15.5933333333,54.8143333333,51.7593333333,38.765,17.8048333334,15.8795,6.26733333333,16.5375,43.4281666667,15.7306666667
730.08,15.6513333333,55.0438333333,52.0506666667,38.8485,17.8875,16.0461666667,6.329,16.6101666667,43.3163333334,15.9536666666
730.39,15.4998333334,54.5635,52.013,38.671,17.593,15.7805,6.15966666667,16.3618333333,42.9536666667,15.7483333333
730.71,15.3588333334,54.4275,51.744,38.5728333333,17.4466666667,15.6308333334,6.07566666667,16.2148333334,42.7425833333,15.707
731.03,15.3366666667,54.4583333333,51.8976666666,38.5346666667,17.346,15.5601666667,6.068,15.9915,42.8270833334,15.732
731.35,15.1503333333,54.1456666667,51.7875,38.2211666666,17.1895,15.4935,5.92116666667,15.7688333333,42.7400833334,15.5253333333
731.67,15.0816666666,54.038,51.5291666666,38.0645,17.0251666667,15.3365,5.71483333334,15.675,42.8533333334,15.3843333333
731.98,15.156,54.0423333334,51.415,38.2145,17.2071666667,15.2875,5.73966666667,15.7048333333,43.1036666666,15.4821666667
732.30,15.1745,54.1406666667,51.4881666667,38.1343333333,17.1628333334,15.2785,5.59716666667,15.4665,43.1789166666,15.4585
732.62,15.0276666667,54.213,51.4448333334,38.1943333333,17.035,15.2298333333,5.47583333334,15.2055,43.2534166666,15.2946666666
732.94,15.0333333333,54.5665,51.8598333333,38.4761666667,17.078,15.3871666666,5.50066666666,15.2265,43.5716666667,15.3583333334
733.25,15.3285,54.7046666666,51.9951666667,38.6658333334,17.4431666667,15.7663333333,5.98533333333,15.411,43.87025,15.7
733.57,15.401,54.899,52.0705,39.0283333333,17.7438333334,15.82,5.9885,15.5226666667,44.1855,15.7278333333
733.89,15.5173333333,55.221,52.0763333334,39.3446666667,17.8201666666,16.0383333333,6.13083333333,15.6755,44.5465,15.8463333333
734.21,15.7863333334,55.627,52.5978333333,39.823,18.1093333334,16.4398333334,6.46366666667,16.065,45.04425,16.2831666667
734.52,15.7768333333,55.6535,52.4463333333,40.0408333333,17.9566666667,16.5511666666,6.46733333334,16.2263333333,45.0446666667,16.3418333333
734.84,15.8696666667,55.6506666666,52.3181666667,40.161,18.0656666666,16.6168333334,6.46566666667,16.2275,44.9650833334,16.4405
735.16,15.8475,55.6928333333,52.5548333334,40.2666666666,18.0643333333,16.6666666667,6.46116666667,16.1668333333,44.89275,16.5186666666
735.48,15.7181666666,55.3066666667,52.4325,40.0865,17.8546666666,16.742,6.39583333333,15.9526666666,44.2424166667,16.2533333333
735.79,15.8038333333,55.1436666667,52.1881666666,40.2175,17.6868333334,16.7955,6.3835,16.0611666666,44.30325,16.166
736.11,16.153,55.1633333333,52.5406666666,40.389,17.877,17.094,6.686,16.5225,44.59425,16.5035
736.43,16.499,54.994,52.279,40.3045,18.266,17.3561666666,7.12916666667,16.8486666667,44.3836666667,16.8486666667
736.74,16.175,54.5786666667,52.0143333333,40.0086666667,17.9291666667,17.0235,6.70416666667,16.7293333333,43.9125833333,16.6283333333
737.06,16.266,54.606,52.1485,40.0878333334,17.7483333333,17.164,6.904,16.792,43.8801666666,16.792
737.38,16.5075,54.866,52.4401666667,40.2633333334,17.9255,17.3706666666,7.14683333333,16.9656666667,43.95725,17.1345
737.69,16.1058333333,54.3283333334,51.927,39.7998333333,17.6305,17.2656666666,6.86416666667,16.6331666667,43.3945833333,16.6715
738.01,16.207,54.2968333334,51.9811666667,39.688,17.7815,17.3031666667,6.84283333333,16.6525,43.2720833333,16.4371666667
738.33,16.3511666667,54.4763333333,52.1136666667,39.8136666667,17.8625,17.4941666667,7.11633333334,16.796,43.5006666666,16.571
738.64,16.5043333334,54.4611666667,52.0803333333,40.0181666667,18.0836666667,17.6828333333,7.34333333333,17.0673333333,43.60375,16.7765
738.96,16.561,54.8765,52.2675,40.1508333334,18.0985,17.7331666667,7.41816666667,17.2478333334,44.0014166667,17.0175
739.28,16.4058333333,55.0726666667,52.5748333333,40.169,18.2656666666,17.7246666667,7.5215,17.4008333334,44.1328333333,17.1593333333
739.59,16.1231666667,54.9198333333,52.2271666667,39.9221666667,18.1028333333,17.3993333333,7.30716666667,17.1566666667,43.9301666667,17.0015
739.91,16.0023333334,54.9861666667,52.5348333333,40.0373333334,17.8381666667,17.2423333334,6.96016666667,16.834,44.2483333333,16.7751666667
740.23,16.2475,55.381,52.935,40.4063333333,17.9795,17.3455,7.2725,16.9711666667,44.6441666666,16.9113333333
740.54,16.238,55.0495,52.6585,40.118,18.0235,17.1406666666,7.18816666667,16.8583333334,44.4384166666,16.687
740.86,15.9616666667,54.5256666667,52.2168333333,39.8815,17.918,16.8198333334,6.98733333334,16.6665,44.3433333334,16.4573333333
741.18,16.0743333334,54.8245,52.3808333333,40.1691666667,18.0443333334,16.7135,6.98166666667,16.6875,44.4868333333,16.6458333333
741.49,16.0058333333,55.2241666667,52.8606666667,40.5193333334,18.2001666666,16.8198333334,7.075,16.8515,44.8630833334,16.9575
741.81,15.6505,55.1398333333,52.7848333333,40.3818333334,18.0321666666,16.5861666667,6.75816666667,16.7043333334,44.5725833333,16.774
742.12,15.322,55.0836666667,52.651,40.1553333333,17.7708333334,16.2623333333,6.46666666667,16.4481666666,44.4845833334,16.3115
742.44,15.2223333333,54.8888333334,52.639,40.2055,17.7278333333,16.1668333333,6.32233333333,16.3943333333,44.4666666666,16.1
742.76,15.3583333334,55.0875,52.7123333334,40.0943333333,17.7898333333,16.1948333333,6.233,16.1556666667,44.4095,15.9986666666
743.07,15.39,55.1186666667,52.7303333334,40.2416666667,17.704,16.2563333333,6.21283333333,16.0623333333,44.2144166666,15.8516666667
743.39,14.9885,54.8335,52.2298333334,39.9713333334,17.4138333333,15.8391666666,5.90216666667,15.8678333334,43.5805833334,15.6093333333
743.70,14.5345,54.8815,52.1555,39.7821666666,17.1325,15.5773333334,5.46433333334,15.7113333333,43.4113333334,15.1811666667
744.02,14.4705,55.16,52.2493333334,40.105,17.015,15.4798333333,5.38433333334,15.6923333333,43.6386666666,15.037
744.34,14.67,55.1751666667,52.3706666667,39.9643333333,16.8211666667,15.49,5.47233333333,15.7456666667,43.52625,14.8841666667
744.65,14.645,54.9735,52.526,39.9446666667,16.685,15.4068333334,5.48383333334,15.755,43.6315833333,14.6448333334
744.97,14.5096666666,54.3378333333,52.211,39.4256666667,16.3061666667,15.1283333333,5.143,15.447,43.2438333333,14.4918333333
745.28,14.6681666667,54.7298333334,52.4893333334,39.7713333333,16.3516666667,15.2858333334,5.31716666666,15.4373333334,43.7046666666,14.5711666667
745.60,14.4368333333,54.7636666666,52.4123333333,39.5613333333,16.071,15.1231666667,5.05533333333,15.2631666667,43.5169166666,14.6495
745.91,14.1595,54.8133333333,52.3001666667,39.6128333333,15.918,15.1151666666,5.00166666666,15.0361666667,43.6441666666,14.7013333333
746.23,13.7683333334,54.0588333333,51.7376666667,39.2515,15.3786666667,14.771,4.6785,14.759,43.41025,14.37
746.55,13.8938333333,53.848,51.8243333333,39.193,15.5853333333,14.9631666667,4.724,14.8483333333,43.7294166666,14.5401666666
746.86,14.0741666667,54.0548333333,52.1696666667,39.4005,15.7421666667,15.2345,5.058,15.1316666667,44.1260833333,14.7631666667
747.18,14.4208333334,54.0383333333,52.079,39.4268333334,16.1706666666,15.6511666667,5.62116666667,15.4061666667,44.14,15.2091666666
747.49,14.4078333333,53.9546666666,51.933,39.3691666667,16.1331666667,15.73,5.615,15.3918333333,44.234,15.38
747.81,14.2673333333,54.0501666667,52.1578333333,39.6653333333,16.4011666666,16.024,5.64216666667,15.4226666666,44.3873333333,15.7588333334
748.12,14.2881666667,54.2001666667,52.2961666666,39.836,16.4321666667,16.1218333333,5.536,15.4306666666,44.5635833334,16.0985
748.44,14.4326666667,54.4745,52.4213333333,40.1176666667,16.8185,16.3693333333,5.87433333334,15.7626666667,44.7465833334,16.3168333334
748.75,14.733,54.1045,52.3851666666,40.205,16.9501666667,16.2498333334,6.08983333333,16.001,44.6450833334,16.6145
749.07,14.9838333333,54.0333333334,52.71,40.4943333333,17.1658333334,16.4288333333,6.244,16.0168333334,44.896,16.719
749.38,15.2091666667,54.0326666667,52.8403333334,40.6845,17.5193333333,16.6665,6.28533333334,16.2691666667,45.0024166666,16.9318333333
749.70,15.6081666666,54.1766666667,53.0663333333,41.2555,17.8976666667,16.8736666667,6.51816666667,16.5975,44.8249166666,17.2188333333
750.01,15.5676666666,54.1998333333,53.2275,41.336,17.8805,16.7873333333,6.478,16.6263333334,44.4110833333,17.1786666666
750.33,15.4575,53.9601666667,53.049,40.9961666667,17.7785,16.6208333333,6.3445,16.5461666667,43.968,16.9933333333
750.64,15.4423333333,53.931,53.0345,41.2643333333,17.6205,16.3506666666,6.04016666667,16.3621666667,43.8820833333,16.9595
750.96,15.5573333333,54.2643333333,53.4998333333,41.2875,17.9596666667,16.615,6.31633333333,16.6378333333,44.0055,17.1378333333
751.27,15.63,54.546,53.7063333334,41.441,18.1316666666,16.487,6.434,16.6493333334,44.0811666666,16.9795
751.59,15.612,54.4855,53.6105,41.2843333333,18.2836666666,16.487,6.53083333333,16.6028333333,43.7585,16.881
751.90,15.6118333333,54.8253333333,53.8228333334,41.5676666666,18.2695,16.6666666667,6.73083333333,16.6083333334,43.9276666666,16.8823333334
752.22,15.396,55.0658333333,53.9296666667,41.5086666667,18.283,16.7428333333,6.6525,16.6373333333,44.12925,16.6023333333
752.53,15.5401666667,54.8433333334,53.5016666667,41.3646666666,18.2928333333,16.7595,6.77116666667,16.6145,43.8150833334,16.5505
752.85,15.7286666666,54.8643333334,53.4428333333,41.1976666667,18.1871666667,16.5966666667,6.83316666667,16.684,43.65,16.6201666667
753.16,15.816,55.1496666667,53.5826666667,41.1568333334,18.2628333333,16.8298333334,7.10716666666,16.958,44.0348333334,16.8761666667
753.47,16.033,55.0228333334,53.4068333334,41.2218333333,18.3408333333,16.876,7.30166666667,17.0561666667,44.1985,16.9806666666
753.79,15.9745,55.1508333333,53.4025,41.3411666666,18.3446666666,16.8191666666,7.204,16.8603333333,44.34475,16.96
754.10,15.8183333333,55.2568333334,53.5658333333,41.2186666667,18.2568333333,16.8386666667,7.13783333333,16.821,44.5560833334,16.8388333333
754.42,16.0571666667,55.0855,53.4003333334,41.2633333333,18.1786666666,16.8341666666,7.09933333334,16.9176666666,44.72025,16.8696666666
754.73,15.8755,54.7763333333,53.1283333333,40.9863333334,17.8053333333,16.7028333334,6.62833333334,16.9063333333,44.5851666666,16.6306666667
755.05,16.0836666667,54.79,52.9691666667,41.0565,17.6943333333,16.817,7.00183333334,17.0873333333,44.6898333333,16.7148333334
755.36,15.9278333333,54.1936666667,52.4691666666,40.7171666667,17.4178333333,16.5523333333,6.717,16.925,44.4275,16.4325
755.67,16.1533333333,54.1531666667,52.7101666666,40.8608333334,17.5418333333,16.7751666667,6.8515,16.8838333333,44.36475,16.7513333334
755.99,16.2041666667,54.4801666666,52.9523333333,40.9605,17.7013333334,17.0015,6.97583333334,17.0563333334,44.625,16.892
756.30,15.914,54.3685,52.7901666667,40.8713333333,17.6576666667,16.8686666667,6.8525,16.8746666667,44.46875,16.6115
756.62,15.5661666667,54.2175,52.3731666667,40.5751666666,17.4166666666,16.599,6.5165,16.476,44.1811666667,16.3778333334
756.93,14.929,54.1186666667,51.9418333334,39.9568333334,17.0378333333,16.1781666667,6.00483333333,15.8876666667,43.797,16.0421666666
757.24,14.8148333333,54.0618333334,51.8705,39.7223333333,16.8703333334,16.1728333333,6.04316666666,15.821,43.8764166667,15.9628333333
757.56,15.0221666666,54.2558333333,52.1496666667,39.7635,17.1101666667,16.3833333334,6.2825,16.174,44.0163333333,16.328
757.87,14.787,54.1636666667,52.1306666667,39.6093333333,16.9485,16.1953333333,6.13516666667,16.0728333334,43.6354166667,16.428
758.18,14.9933333333,54.4501666666,52.3416666666,39.8551666666,17.3041666667,16.3663333333,6.52183333333,16.3231666667,43.9836666667,16.8565
758.50,14.9021666667,54.703,52.8401666667,40.1266666667,17.6688333334,16.3901666666,6.41233333334,16.4885,44.42675,16.9801666666
758.81,14.8711666667,55.0891666667,53.1886666667,40.0631666667,17.7378333333,16.4126666667,6.32133333333,16.512,44.66625,17.1556666666
759.13,14.4961666667,55.065,53.1353333333,39.8391666667,17.6376666666,16.1285,5.943,16.4871666667,44.6320833333,16.9078333333
759.44,14.2661666667,54.887,53.1286666667,39.9173333334,17.5985,15.9015,5.78183333333,16.6358333333,44.7084166666,16.7715
759.75,13.957,54.7451666667,53.1613333334,39.749,17.1925,15.5965,5.46283333333,16.3575,44.924,16.4131666667
760.07,13.9228333333,54.5321666666,53.3418333333,39.7521666666,17.129,15.4951666667,5.51233333334,16.198,45.04275,16.389
760.38,14.0798333334,54.8658333333,53.7201666667,40.0961666666,17.4303333333,15.8351666667,5.79583333333,16.5065,45.43,16.5866666667
760.69,14.2441666667,54.8571666667,53.8155,40.1586666667,17.7025,16.0126666666,5.83216666667,16.5576666667,45.2125,16.697
761.01,14.0785,54.4395,53.3898333333,39.9835,17.3798333333,15.7705,5.51816666666,15.9946666667,45.27175,16.1241666667
761.32,13.9731666667,54.3648333333,53.7161666666,39.9206666666,17.4476666667,15.8108333333,5.59383333334,15.6901666667,45.3424166666,15.8855
761.63,13.5173333333,53.9753333333,53.2376666667,39.4066666666,17.1183333334,15.5986666667,5.253,15.158,44.6096666666,15.2958333334
761.94,13.5543333333,53.773,52.8695,38.9928333333,16.7828333333,15.3613333334,4.96216666667,14.8435,44.206,15.076
762.26,13.9016666666,53.8823333334,53.114,39.3388333333,17.1873333334,15.585,5.2875,15.1298333333,44.1586666666,15.3826666666
762.57,14.1046666667,53.7453333334,53.078,39.2315,17.2853333333,15.8143333333,5.47933333334,15.2201666666,44.1094166666,15.5511666666
762.88,14.6243333333,54.0991666667,53.5526666667,39.4368333333,17.6686666667,16.2723333333,5.66166666667,15.2988333333,44.2720833333,15.8735
763.20,15.16,54.5011666667,53.9836666667,39.7376666667,18.0756666667,16.7178333334,5.9615,15.7428333333,44.4561666666,16.2188333333
763.51,15.3543333333,54.86,54.4378333333,40.0016666666,18.2016666666,16.9866666666,5.996,15.9108333334,44.7226666666,16.3005
763.82,15.2653333334,54.9671666667,54.7811666666,40.2046666667,18.0728333333,17.0156666666,5.88,15.8985,44.9069166667,16.243
764.14,15.199,54.924,54.8256666666,40.2223333333,17.8813333333,17.0745,5.8525,16.0478333333,45.0363333334,16.3476666666
764.45,15.2575,54.8843333333,54.9511666667,40.0315,17.852,17.1045,5.93666666667,16.2953333334,44.6016666667,16.4858333334
764.76,15.4071666667,55.0673333333,54.8563333333,40.1401666667,17.8086666666,17.24,6.0375,16.6763333334,44.68025,16.706
765.07,16.0596666667,55.5913333333,55.4228333333,40.7303333334,18.192,17.6001666667,6.71366666667,17.2941666666,45.29125,17.4368333333
765.39,16.2143333333,55.5218333333,55.6973333334,41.0788333333,18.3741666667,17.906,7.11783333333,17.6933333333,45.6405,17.9328333334
765.70,16.111,55.2806666667,55.892,40.9426666666,18.1256666666,17.8058333334,6.99216666666,17.5926666667,45.7071666666,17.9235
766.01,15.9976666666,55.3188333333,55.7156666667,41.033,17.7623333333,17.5846666667,6.87616666667,17.4898333333,45.8660833333,17.7858333333
766.32,15.5065,55.146,55.5325,40.8183333333,17.2153333334,17.2281666667,6.75516666666,17.3465,45.78975,17.8145
766.64,15.2871666666,55.087,55.6491666667,40.8133333334,17.2095,17.2943333334,6.95033333333,17.2093333333,45.8350833333,17.9678333334
766.95,15.2033333333,54.6448333334,55.1015,40.6968333333,17.2775,17.2976666667,7.2425,17.5258333334,45.4120833333,18.1368333333
767.26,15.567,54.426,54.877,40.6215,17.6365,17.6638333333,7.84833333334,17.8071666667,45.27325,18.5311666667
767.57,15.933,54.6268333333,55.0288333334,41.0563333333,17.9503333333,17.9291666667,8.24516666666,17.9293333334,45.7574166667,18.6838333334
767.88,16.3746666667,54.835,55.2365,41.6301666666,18.376,18.2515,8.611,18.1933333334,46.31525,19.0695
768.20,16.5538333333,55.0216666666,55.3223333333,41.8431666667,18.7566666666,18.2755,8.52516666667,18.11,46.6356666666,19.1401666667
768.51,16.3573333333,54.8626666667,55.2875,41.6433333334,18.6843333333,18.205,8.09383333333,17.8881666667,46.6680833333,18.9701666667
768.82,16.2858333333,55.0848333334,55.2515,41.4486666667,18.761,18.039,7.9645,17.563,46.446,18.5861666667
769.13,16.1245,55.0728333334,54.9191666667,41.4483333333,18.9888333333,18.0258333334,8.09066666667,17.6131666666,46.2498333333,18.6731666667
769.44,16.1596666667,55.1953333333,55.4531666666,41.754,19.4513333334,18.163,8.47866666666,17.6391666666,45.9934166666,18.8611666666
769.76,16.3213333333,55.213,55.3731666667,42.0668333333,19.8248333333,18.2583333334,8.7165,17.9215,45.8816666666,19.0835
770.07,16.7351666666,55.6155,55.3501666667,42.33,19.8595,18.2845,8.783,18.2931666667,46.0195833333,19.4658333333
770.38,16.8956666667,56.0718333333,55.7901666667,42.6083333333,20.1778333334,18.4441666667,8.65016666666,18.2595,46.4318333333,19.5355
770.69,16.9806666667,56.3366666667,56.0133333333,42.7033333334,20.2745,18.1745,8.562,18.4798333333,46.4638333333,19.44
771.00,16.7215,56.3886666666,55.94,42.4856666666,20.1538333334,17.71,8.31033333333,18.3598333334,46.0185,19.2841666667
771.32,16.4243333333,56.6555,56.0123333333,42.5336666666,20.0875,17.5895,8.2215,18.0836666667,46.21575,19.2023333333
771.63,16.4881666667,56.4825,56.4261666667,42.9536666666,19.9266666667,17.7378333334,8.324,18.1603333333,46.073,19.4475
