wavelength,Back_LoxViom,Belly_LoxViom,Breast_LoxViom,Crissum_LoxViom,Crown_LoxViom,DorTail_LoxViom,Patch10_LoxViom,Rump_LoxViom,Throat_LoxViom,WingTip_LoxViom
453.87,4.7286,4.23853333333,3.2224,4.42986666667,3.775,5.40393333333,2.5276,5.2834,3.14913333333,5.46486666667
454.23,4.73133333333,4.23913333333,3.227,4.43426666667,3.76826666667,5.40306666667,2.53653333333,5.2802,3.1444,5.45946666667
454.58,4.72753333333,4.24133333334,3.22326666667,4.438,3.7796,5.4034,2.54306666667,5.2808,3.1458,5.45273333333
454.93,4.71066666667,4.22026666667,3.21346666667,4.42486666667,3.76606666667,5.38006666667,2.53513333333,5.26546666667,3.1358,5.43333333333
455.29,4.7208,4.2271,3.22866666667,4.4374,3.78606666667,5.39946666667,2.54893333333,5.28506666666,3.1446,5.44053333333
455.64,4.718,4.21516666667,3.22786666667,4.43953333333,3.77073333333,5.3894,2.535,5.27106666667,3.1356,5.42966666667
456.00,4.71446666667,4.21456666667,3.21666666667,4.44693333334,3.76533333333,5.375,2.5318,5.2612,3.12493333333,5.41993333333
456.35,4.71873333334,4.21663333333,3.22526666667,4.45193333333,3.77346666667,5.38426666667,2.5322,5.26193333333,3.12966666667,5.425
456.70,4.71093333333,4.21456666667,3.2228,4.45253333333,3.76093333333,5.3788,2.53453333333,5.26113333333,3.12366666667,5.41753333333
457.06,4.6854,4.19393333333,3.21393333333,4.43913333333,3.7446,5.37066666667,2.52466666667,5.23186666667,3.11446666667,5.40746666667
457.41,4.681,4.18916666667,3.20606666667,4.43626666667,3.7286,5.36573333333,2.52273333333,5.23446666667,3.0998,5.4118
457.76,4.6666,4.1816,3.19513333333,4.43293333333,3.72286666666,5.36666666667,2.51386666667,5.226,3.0886,5.41806666667
458.12,4.65653333333,4.17826666667,3.1856,4.432,3.7214,5.36746666667,2.51153333333,5.22406666667,3.09446666667,5.42033333333
458.47,4.6578,4.1769,3.18453333333,4.43946666667,3.72206666667,5.37053333333,2.51613333333,5.219,3.09813333333,5.43013333333
458.82,4.66986666667,4.19176666667,3.19233333333,4.4536,3.73466666667,5.39133333333,2.53153333333,5.23806666667,3.10666666667,5.45266666667
459.18,4.67293333333,4.20383333333,3.1974,4.46253333333,3.7366,5.39386666667,2.5428,5.24626666667,3.1302,5.46993333333
459.53,4.6854,4.21673333333,3.20886666666,4.48133333333,3.76126666667,5.41953333333,2.56593333333,5.26346666667,3.15386666667,5.48906666667
459.88,4.69526666667,4.23056666667,3.22133333333,4.4938,3.77806666667,5.42946666667,2.57953333333,5.2752,3.16713333333,5.50233333333
460.24,4.6842,4.21563333333,3.20673333333,4.48726666667,3.7672,5.41346666667,2.57626666667,5.27073333333,3.1602,5.4932
460.59,4.6822,4.21626666667,3.20826666667,4.48893333333,3.77813333333,5.415,2.58526666667,5.26813333333,3.16813333333,5.49413333333
460.94,4.69386666667,4.2275,3.2142,4.50346666667,3.79233333333,5.4176,2.59926666667,5.2852,3.17406666667,5.50553333333
461.29,4.6858,4.23116666667,3.21426666667,4.50606666667,3.8,5.4182,2.6048,5.28386666666,3.17873333333,5.50133333333
461.65,4.69473333333,4.23483333333,3.22426666667,4.52246666667,3.80766666667,5.4176,2.6182,5.2842,3.1914,5.50226666667
462.00,4.68686666667,4.2235,3.2138,4.51993333333,3.79726666667,5.40966666667,2.61346666667,5.27313333333,3.18553333333,5.49406666667
462.35,4.6938,4.23576666667,3.2292,4.53213333333,3.8136,5.42126666667,2.62933333333,5.288,3.20166666667,5.5152
462.71,4.6982,4.2307,3.2386,4.53866666667,3.81533333333,5.41133333333,2.62853333334,5.28426666667,3.2124,5.50553333333
463.06,4.6886,4.21663333333,3.23553333333,4.52746666667,3.8096,5.3986,2.62246666667,5.26613333333,3.19506666667,5.48766666667
463.41,4.68926666667,4.21936666667,3.236,4.52153333333,3.80926666667,5.39433333333,2.61766666667,5.2624,3.191,5.48566666667
463.76,4.68226666667,4.20253333333,3.225,4.51846666667,3.79306666667,5.39613333333,2.61113333333,5.25166666667,3.1888,5.4774
464.12,4.69233333333,4.2251,3.23513333333,4.54213333333,3.80613333333,5.40566666667,2.62886666667,5.26113333333,3.19513333333,5.4898
464.47,4.68886666667,4.22286666666,3.22746666667,4.5438,3.79626666667,5.3936,2.62006666667,5.26393333333,3.192,5.48506666667
464.82,4.68073333333,4.20696666667,3.21953333334,4.53666666667,3.78513333333,5.37266666667,2.60526666667,5.25346666667,3.1926,5.47313333333
465.17,4.70793333333,4.2219,3.24306666667,4.5616,3.8046,5.3892,2.6272,5.26913333333,3.2178,5.49226666667
465.53,4.6998,4.2091,3.2322,4.55086666667,3.79673333334,5.38186666667,2.62,5.2566,3.20793333333,5.4932
465.88,4.73273333333,4.2403,3.2662,4.57726666667,3.8266,5.40013333333,2.65613333333,5.28866666667,3.23193333333,5.52546666667
466.23,4.74393333333,4.24916666667,3.26493333333,4.59233333333,3.82546666667,5.40006666667,2.667,5.30073333333,3.2396,5.51733333333
466.58,4.74,4.25233333333,3.2532,4.597,3.82533333333,5.3964,2.6742,5.2838,3.2342,5.5104
466.94,4.7552,4.25666666667,3.26433333333,4.62233333333,3.84133333333,5.40626666667,2.6932,5.29946666667,3.25373333334,5.5294
467.29,4.7538,4.265,3.26526666667,4.635,3.84206666667,5.40546666667,2.7082,5.2952,3.26353333333,5.54006666667
467.64,4.7746,4.2706,3.2674,4.6414,3.8432,5.4134,2.72093333333,5.30566666667,3.26893333334,5.55413333333
467.99,4.77586666667,4.25923333333,3.2652,4.6454,3.849,5.4222,2.72466666667,5.29793333333,3.27826666667,5.56113333333
468.35,4.79773333333,4.27413333333,3.2808,4.66293333333,3.87293333333,5.43566666667,2.74106666667,5.31146666667,3.29566666667,5.5722
468.70,4.79906666667,4.2796,3.2814,4.66613333333,3.8818,5.4488,2.75313333333,5.30626666667,3.30213333333,5.56933333333
469.05,4.78446666667,4.26883333333,3.2632,4.65106666667,3.8604,5.43166666667,2.73846666667,5.28513333333,3.28086666667,5.5608
469.40,4.78726666667,4.27443333333,3.2642,4.65586666667,3.86673333333,5.43333333333,2.73993333333,5.28573333333,3.29033333333,5.5574
469.75,4.77873333333,4.2663,3.25893333333,4.66626666667,3.87013333333,5.42993333333,2.73186666667,5.28466666667,3.28433333333,5.5432
470.11,4.75486666667,4.23696666667,3.24306666667,4.6386,3.8532,5.41186666667,2.7096,5.25553333333,3.25853333334,5.52653333334
470.46,4.74386666667,4.22396666667,3.22953333333,4.6288,3.83646666667,5.4072,2.69553333334,5.2562,3.25586666667,5.539
470.81,4.70653333333,4.19206666667,3.1892,4.59373333333,3.8042,5.3762,2.66493333333,5.2204,3.22426666667,5.50853333333
471.16,4.70526666667,4.18893333333,3.18306666667,4.58673333333,3.8068,5.36366666667,2.6626,5.2204,3.22553333333,5.49526666667
471.51,4.70113333333,4.19783333333,3.19826666667,4.60313333333,3.82446666667,5.369,2.677,5.2324,3.23826666667,5.50566666667
471.87,4.71086666667,4.21746666667,3.2142,4.626,3.83573333333,5.37833333333,2.69,5.25046666667,3.25846666667,5.5058
472.22,4.70513333333,4.2092,3.205,4.63146666667,3.8186,5.37873333333,2.68846666667,5.24706666667,3.25173333333,5.5044
472.57,4.7064,4.21293333333,3.20753333333,4.64233333333,3.8178,5.37813333333,2.69066666667,5.2516,3.24373333333,5.51606666667
472.92,4.7022,4.21236666667,3.203,4.65433333333,3.81946666667,5.37326666667,2.70026666667,5.25333333333,3.26093333333,5.51386666667
473.27,4.72106666667,4.23023333333,3.2228,4.677,3.82966666667,5.38366666666,2.72013333333,5.26533333333,3.27533333333,5.52766666667
473.62,4.73506666667,4.2414,3.232,4.7032,3.84566666667,5.4068,2.74253333333,5.28006666666,3.305,5.5482
473.98,4.75506666667,4.26506666667,3.24526666667,4.735,3.8576,5.41346666667,2.76353333333,5.29333333333,3.32953333333,5.5598
474.33,4.79806666667,4.29583333333,3.28093333333,4.77126666667,3.89233333333,5.44913333333,2.80146666667,5.3238,3.36686666667,5.58506666666
474.68,4.8338,4.3312,3.3148,4.81153333334,3.9234,5.48173333333,2.8324,5.3596,3.39146666667,5.61606666666
475.03,4.8444,4.34106666667,3.33273333333,4.8368,3.93526666667,5.50986666667,2.8504,5.38126666667,3.3988,5.62686666667
475.38,4.83573333333,4.3278,3.3118,4.82506666667,3.92546666667,5.49473333333,2.84113333333,5.36513333333,3.38346666667,5.60373333333
475.73,4.85026666667,4.33323333333,3.32266666667,4.837,3.92906666667,5.50346666667,2.84906666667,5.36573333333,3.38513333333,5.61466666667
476.08,4.856,4.33873333333,3.3264,4.8308,3.93893333333,5.5046,2.86753333333,5.3616,3.39246666667,5.6218
476.44,4.8542,4.33933333333,3.3276,4.8396,3.9374,5.51173333333,2.8686,5.3592,3.4042,5.61073333333
476.79,4.88726666667,4.37466666667,3.36586666667,4.88013333334,3.96613333333,5.5484,2.8986,5.39866666667,3.43853333333,5.6444
477.14,4.898,4.3812,3.37446666667,4.89953333333,3.97866666666,5.55586666667,2.91386666667,5.41533333333,3.45233333333,5.65093333333
477.49,4.89733333333,4.3879,3.37793333333,4.9038,3.97066666667,5.5478,2.90893333333,5.409,3.44426666667,5.6516
477.84,4.8956,4.3826,3.39246666667,4.90953333333,3.967,5.55486666667,2.92346666667,5.4034,3.45173333333,5.6476
478.19,4.86513333334,4.3734,3.38913333333,4.90593333333,3.96633333334,5.5398,2.91853333333,5.39493333333,3.45053333333,5.6378
478.54,4.853,4.3725,3.3846,4.9072,3.95793333333,5.5356,2.9172,5.38673333333,3.4548,5.6252
478.89,4.85353333333,4.3586,3.38313333333,4.91073333333,3.95606666667,5.52766666667,2.91646666667,5.379,3.458,5.62866666667
479.24,4.85646666667,4.36626666667,3.3924,4.92653333333,3.96006666667,5.53046666667,2.91993333333,5.3802,3.4698,5.63813333333
479.60,4.8162,4.33126666667,3.35913333333,4.8968,3.92813333333,5.495,2.89633333333,5.34786666667,3.43853333333,5.6082
479.95,4.79893333333,4.32186666667,3.34853333334,4.8956,3.91626666667,5.4914,2.88146666667,5.34473333333,3.42793333333,5.596
480.30,4.79373333334,4.3054,3.3272,4.8854,3.9026,5.48006666667,2.86733333334,5.33413333333,3.4104,5.58926666667
480.65,4.77073333333,4.27016666667,3.29686666667,4.86413333333,3.87706666667,5.4658,2.8416,5.30506666666,3.38226666667,5.56366666667
481.00,4.75686666667,4.2647,3.2702,4.84406666667,3.85026666667,5.45773333333,2.83113333333,5.2898,3.3634,5.55566666667
481.35,4.75773333333,4.25733333333,3.26293333333,4.8386,3.8392,5.4602,2.83153333333,5.28853333333,3.36186666667,5.55926666667
481.70,4.76506666667,4.26666666667,3.2516,4.84686666667,3.83653333333,5.46933333333,2.82513333333,5.29826666667,3.35986666667,5.56673333334
482.05,4.76293333333,4.259,3.23846666667,4.84266666667,3.82173333333,5.46433333333,2.81853333333,5.28913333333,3.3526,5.56953333333
482.40,4.77766666667,4.26936666666,3.2382,4.85506666667,3.82593333333,5.47466666667,2.82073333333,5.29646666667,3.3638,5.58693333333
482.75,4.7752,4.27676666667,3.233,4.85906666667,3.82533333333,5.474,2.82306666667,5.29673333333,3.3678,5.59393333333
483.10,4.78666666667,4.2842,3.23833333333,4.869,3.82806666667,5.48366666667,2.82733333333,5.30613333333,3.37626666667,5.6056
483.45,4.79633333333,4.29496666667,3.25073333333,4.8856,3.836,5.49653333333,2.8402,5.31733333333,3.38846666667,5.61673333333
483.80,4.80033333334,4.29806666667,3.25453333333,4.89746666667,3.84026666667,5.4996,2.84546666667,5.3174,3.39693333333,5.62613333333
484.15,4.80046666667,4.3003,3.25846666667,4.90353333333,3.84026666667,5.50093333333,2.855,5.32006666667,3.40366666667,5.6354
484.50,4.80246666667,4.309,3.2614,4.91173333334,3.8472,5.50426666667,2.86286666667,5.32266666667,3.41293333333,5.63826666667
484.85,4.80273333333,4.31516666667,3.266,4.92286666667,3.85133333333,5.50466666667,2.87273333333,5.32713333333,3.42553333333,5.64406666667
485.20,4.79466666667,4.3084,3.2578,4.9252,3.84613333333,5.5,2.8688,5.3246,3.4236,5.63673333333
485.55,4.78813333333,4.3064,3.25753333333,4.9284,3.84706666667,5.4958,2.87386666667,5.32353333333,3.4308,5.64
485.90,4.79346666666,4.3127,3.262,4.94153333333,3.8502,5.50053333333,2.8844,5.32926666667,3.44073333333,5.64166666667
486.25,4.7938,4.3144,3.267,4.95413333333,3.8524,5.50053333333,2.89673333333,5.33026666667,3.4514,5.64953333334
486.60,4.7996,4.31823333333,3.27386666667,4.96913333334,3.85326666667,5.50286666667,2.9086,5.33693333333,3.46013333333,5.64926666667
486.95,4.789,4.31383333333,3.2694,4.97466666667,3.854,5.49693333333,2.91693333333,5.32606666667,3.4606,5.64286666667
487.30,4.79346666667,4.31706666667,3.27,4.97893333333,3.8544,5.4996,2.92533333333,5.32386666667,3.4694,5.64693333333
487.65,4.7912,4.31473333333,3.2644,4.9814,3.85106666667,5.49373333333,2.9326,5.32886666667,3.4748,5.64146666667
488.00,4.8012,4.3269,3.27533333333,5.00386666667,3.86366666667,5.5016,2.94706666667,5.34006666667,3.492,5.64926666667
488.35,4.8044,4.32523333333,3.27993333334,5.0108,3.86066666667,5.49566666667,2.95386666667,5.3404,3.4964,5.6496
488.70,4.8058,4.32083333333,3.28346666667,5.01753333334,3.86313333333,5.49593333333,2.95526666667,5.3344,3.49653333333,5.64766666667
489.05,4.807,4.32583333333,3.28546666667,5.02026666667,3.86586666667,5.4936,2.96553333333,5.32793333333,3.5056,5.65093333333
489.40,4.8122,4.33086666667,3.2872,5.03833333333,3.86993333333,5.49306666667,2.97453333333,5.32193333333,3.51366666667,5.65513333333
489.75,4.80813333333,4.33266666666,3.2828,5.0472,3.87573333333,5.48826666667,2.98,5.3146,3.51766666667,5.6556
490.10,4.8008,4.32876666667,3.2804,5.0496,3.87146666667,5.4846,2.9836,5.3126,3.51006666667,5.64533333333
490.45,4.79346666667,4.32563333333,3.27626666667,5.05746666667,3.87386666667,5.48086666667,2.98673333333,5.30633333333,3.51653333333,5.6456
490.80,4.79366666667,4.32603333333,3.28006666667,5.0686,3.87166666667,5.48146666667,2.99513333333,5.3106,3.52646666667,5.64593333333
491.15,4.7866,4.32216666667,3.27906666667,5.07726666667,3.88073333333,5.476,3.002,5.3144,3.53053333333,5.6494
491.50,4.79506666667,4.33406666667,3.29566666667,5.10006666667,3.89346666667,5.4896,3.0188,5.3128,3.54413333333,5.6574
491.85,4.78293333333,4.32283333333,3.2876,5.08666666667,3.88373333334,5.4764,3.01473333333,5.2974,3.5376,5.63906666666
492.20,4.77633333333,4.31976666667,3.2766,5.08966666667,3.88326666667,5.4714,3.01506666667,5.2912,3.53766666667,5.6392
492.55,4.77,4.31483333333,3.2656,5.09526666667,3.88066666667,5.46513333333,3.01646666667,5.28746666667,3.54213333333,5.6324
492.90,4.7764,4.32186666667,3.2768,5.11986666667,3.89533333333,5.46673333333,3.02893333333,5.29753333333,3.5572,5.63846666667
493.25,4.77826666667,4.3163,3.27926666667,5.12586666667,3.89666666667,5.46266666667,3.0386,5.304,3.56666666667,5.63593333333
493.60,4.76693333333,4.30793333333,3.27746666667,5.1282,3.88293333333,5.45053333333,3.04086666667,5.29826666667,3.565,5.62326666667
493.95,4.76906666667,4.30303333333,3.27286666667,5.13366666667,3.88726666667,5.43906666667,3.04653333333,5.28926666667,3.58073333333,5.611
494.30,4.7846,4.31973333333,3.29333333333,5.15533333333,3.89886666667,5.44706666667,3.0772,5.3018,3.59953333333,5.62413333333
494.65,4.76606666667,4.3003,3.27626666667,5.14046666667,3.88066666667,5.4196,3.065,5.27853333333,3.5904,5.6052
495.00,4.7668,4.29973333333,3.2712,5.14753333333,3.86166666667,5.40806666667,3.0704,5.268,3.59266666667,5.589
495.34,4.76066666666,4.29043333333,3.26106666667,5.14646666667,3.8532,5.39726666667,3.07093333333,5.2682,3.59253333333,5.58933333334
495.69,4.76813333333,4.2988,3.26266666667,5.1776,3.85766666667,5.40486666667,3.08746666667,5.28126666667,3.61133333333,5.6
496.04,4.76606666667,4.3024,3.269,5.1786,3.85353333333,5.40066666667,3.095,5.28153333333,3.61586666667,5.59713333333
496.39,4.76733333333,4.30406666667,3.27266666667,5.19286666667,3.85733333333,5.40206666667,3.10946666667,5.286,3.623,5.60973333333
496.74,4.7696,4.3096,3.26593333333,5.20033333333,3.85153333333,5.4074,3.121,5.27826666667,3.62886666667,5.61153333333
497.09,4.76393333333,4.3177,3.26773333333,5.218,3.85513333333,5.41253333333,3.1256,5.27773333333,3.6314,5.60806666667
497.44,4.78806666667,4.33813333333,3.28293333333,5.25153333333,3.88173333333,5.43706666667,3.14933333333,5.29926666666,3.6594,5.63226666667
497.79,4.7836,4.3457,3.29,5.27113333334,3.8844,5.443,3.16133333333,5.30206666667,3.66973333333,5.63773333333
498.14,4.7644,4.32473333333,3.26513333333,5.26113333333,3.8656,5.42606666667,3.13793333333,5.27633333333,3.66106666667,5.61666666667
498.48,4.791,4.36136666667,3.29586666667,5.31686666667,3.90146666667,5.45026666666,3.17893333333,5.3138,3.69906666667,5.65026666667
498.83,4.79666666667,4.37863333333,3.3126,5.34853333333,3.91493333333,5.46386666667,3.19893333333,5.32613333333,3.7244,5.66653333333
499.18,4.80173333333,4.3956,3.3172,5.36926666667,3.9196,5.46653333333,3.21033333334,5.3312,3.73886666667,5.6622
499.53,4.81213333333,4.4106,3.325,5.3874,3.939,5.47406666667,3.22733333333,5.3324,3.76,5.68426666667
499.88,4.83206666667,4.43323333333,3.34766666667,5.4328,3.9618,5.4956,3.26713333333,5.35186666667,3.79046666667,5.70666666667
500.23,4.84926666667,4.44843333333,3.3636,5.453,3.97066666667,5.50806666666,3.28273333333,5.366,3.81346666667,5.70773333333
500.58,4.84273333333,4.44076666667,3.35866666667,5.4646,3.96253333333,5.49706666667,3.28466666667,5.37686666667,3.81766666667,5.70826666667
500.92,4.83793333333,4.43526666667,3.34686666667,5.45313333333,3.94473333333,5.4872,3.29546666667,5.3742,3.82033333333,5.70313333333
501.27,4.82746666667,4.42073333333,3.33653333333,5.4508,3.93433333333,5.47393333333,3.29486666667,5.36666666667,3.82093333333,5.69113333333
501.62,4.82246666667,4.42543333333,3.32653333333,5.45573333333,3.93393333333,5.47073333333,3.30066666667,5.36666666667,3.82193333333,5.6972
501.97,4.82826666667,4.4391,3.33553333333,5.4756,3.94573333333,5.481,3.32706666667,5.3792,3.839,5.70533333333
502.32,4.83373333333,4.4452,3.33733333333,5.4922,3.95253333333,5.4934,3.328,5.38133333333,3.86006666667,5.7044
502.67,4.84073333333,4.44606666667,3.3368,5.50373333333,3.9686,5.50713333333,3.3352,5.38813333333,3.87693333333,5.71726666667
503.01,4.8466,4.4444,3.34086666667,5.52246666666,3.97713333333,5.50353333333,3.3482,5.3882,3.8878,5.72973333333
503.36,4.84526666667,4.4483,3.347,5.53913333333,3.97746666667,5.50733333333,3.3628,5.3944,3.88866666667,5.72153333333
503.71,4.83006666667,4.42396666667,3.32353333333,5.53146666667,3.96566666667,5.49686666667,3.349,5.39493333333,3.89213333333,5.70826666667
504.06,4.8148,4.41026666667,3.30666666667,5.53706666667,3.96586666667,5.48733333333,3.34806666667,5.38273333333,3.8924,5.69826666667
504.41,4.81833333333,4.40633333333,3.3066,5.55486666667,3.9758,5.49446666667,3.35553333333,5.37,3.89213333333,5.69206666667
504.75,4.82773333334,4.42126666667,3.32473333333,5.5948,3.99306666667,5.50986666667,3.37566666667,5.3824,3.91066666667,5.70666666667
505.10,4.83533333333,4.43016666667,3.34306666667,5.6196,4.00593333333,5.5164,3.39486666667,5.39206666667,3.93613333333,5.72073333333
505.45,4.8244,4.40976666666,3.33893333333,5.63373333333,3.99226666666,5.50193333333,3.3918,5.3818,3.9368,5.69413333333
505.80,4.84013333333,4.41276666667,3.34166666667,5.6638,3.9968,5.51386666667,3.40926666667,5.3916,3.9526,5.70353333333
506.15,4.83446666667,4.41186666667,3.332,5.66706666667,3.991,5.51293333333,3.4284,5.37893333333,3.9534,5.69766666667
506.49,4.83373333334,4.39373333333,3.319,5.67506666666,3.9724,5.49753333333,3.42746666667,5.37086666667,3.94633333334,5.68146666667
506.84,4.82893333334,4.3947,3.31953333333,5.68933333333,3.97173333333,5.50846666667,3.43893333333,5.3734,3.96013333333,5.6842
507.19,4.8296,4.39173333333,3.3206,5.7054,3.96213333333,5.51706666667,3.4406,5.371,3.97406666667,5.69353333333
507.54,4.84746666667,4.41213333334,3.339,5.74393333333,3.97293333333,5.52813333333,3.46486666667,5.3722,3.9898,5.71513333333
507.88,4.84753333333,4.42376666667,3.35233333333,5.77026666667,3.9724,5.53013333333,3.48146666666,5.3758,4.00686666667,5.72446666667
508.23,4.83973333333,4.4168,3.35226666667,5.77033333333,3.95666666667,5.518,3.48733333333,5.3728,4.019,5.7244
508.58,4.82013333333,4.40076666667,3.33266666667,5.77006666667,3.9424,5.49846666667,3.48086666667,5.35253333333,4.0104,5.71013333333
508.93,4.81286666667,4.39796666667,3.31053333333,5.77166666667,3.92466666667,5.49246666667,3.48046666667,5.33053333333,4.0012,5.6992
509.27,4.8464,4.4256,3.33186666666,5.81386666667,3.95526666667,5.52513333333,3.5282,5.3652,4.03806666667,5.7486
