wavelength,Back_TanSelm,Belly_TanSelm,Breast_TanSelm,Crissum_TanSelm,Crown_TanSelm,DorTail_TanSelm,Patch10_TanSelm,Patch11_TanSelm,Patch12_TanSelm,Patch13_TanSelm,Rump_TanSelm,Throat_TanSelm,WingTip_TanSelm
235.16,0.28911111109,0.66077777778,9.08722222221,-2.68488888889,12.5567777778,2.54016666667,1.00169444444,9.74794444443,-8.26100000001,6.03055555555,-1.40461111111,-10.1611111111,0.330333333333
235.54,2.24577777779,0.827444444446,9.57455555557,0.6302222222,12.766,3.07322222223,2.26061111111,9.86983333333,-6.383,6.81644444447,0.906222222212,-9.79116666667,-0.29561111111
235.91,-0.433444444433,-0.31522222222,8.86522222222,0.354555555543,11.978,1.3593888889,-1.17219444445,6.44194444444,-8.3531111111,4.68877777778,0.847166666654,-12.0961111111,-0.768555555557
236.29,-2.46488888889,0.938888888891,8.05944444443,2.58211111112,11.5023333333,2.66022222222,-1.03197222222,5.84883333333,-8.33344444445,2.97344444444,-0.0782222222233,-12.5586666667,0.900055555557
236.66,-0.710888888867,4.377,10.5126666667,5.76133333332,12.57,4.13394444444,1.87536111111,8.88522222222,-5.31244444444,4.67644444446,1.90800000001,-10.2319444444,3.51666666667
237.04,-1.23855555554,3.716,10.9608888889,5.66811111111,12.425,4.26072222222,2.16763888889,10.3980555556,-5.33022222222,4.61711111111,1.18244444444,-9.83466666667,3.078
237.41,-2.71266666667,4.31055555556,10.3678888889,3.82755555556,12.4488888889,4.16194444444,1.58863888889,10.3866666667,-5.38822222222,4.90511111111,3.04716666666,-10.1448888889,3.456
237.79,-8.57033333333,1.06188888889,4.05755555555,-1.74422222221,7.43266666666,-3.26133333333,-3.56940277778,3.88705555556,-10.9973333333,-0.606777777776,-1.11866666668,-14.9602777778,-2.29427777778
238.17,-15.1334444444,-5.41633333334,-2.03122222222,-8.6021111111,0.238777777767,-10.3146666667,-10.299625,-3.68383333333,-20.1911111111,-7.40733333333,-9.37872222222,-25.7663333333,-9.51805555557
238.54,-10.6312222222,-2.32555555555,1.6611111111,-5.35244444444,1.58722222222,-7.8071111111,-6.89347222222,1.0335,-17.608,-3.87600000001,-7.05055555554,-23.8278888889,-5.94300000001
238.92,-11.362,-3.6201111111,-0.752666666657,-5.80655555557,-1.25455555556,-10.896,-7.91669444444,0.573277777777,-19.0682222222,-5.0178888889,-9.39061111112,-24.8747777778,-8.10033333333
239.29,-6.37799999999,0.671333333333,2.92044444444,-1.2418888889,2.48411111111,-7.20055555557,-3.73033333333,5.10227777778,-15.5421111111,-1.40988888889,-5.25333333333,-21.5172222222,-3.6925
239.67,-3.92688888889,3.77466666667,6.69733333333,0.913444444433,4.38344444446,-5.4033888889,-0.707819444445,6.91016666667,-13.3028888889,0.913333333333,-2.90705555557,-17.5036666667,0.700277777779
240.04,-0.923666666657,6.86188888888,9.05266666667,3.72144444446,6.22855555557,-2.25655555556,2.49415277778,10.2402777778,-9.94988888888,3.167,-1.34594444446,-12.5097222222,3.20672222222
240.42,1.98488888889,8.78399999999,11.7725555556,5.13344444443,8.57866666669,-0.901166666667,4.01859722222,12.5938888889,-7.91711111111,6.00055555555,1.67694444445,-8.88683333333,4.58572222222
240.79,2.888,8.96511111111,12.1338888889,5.17466666666,8.64433333334,-0.230444444443,3.79051388889,13.0063333333,-6.819,5.55544444444,2.19611111111,-7.36033333333,5.07433333333
241.17,5.30966666666,10.8226666667,13.2655555555,7.31122222222,10.636,3.20605555556,5.81630555555,14.5635,-3.698,7.32822222221,5.33505555554,-4.32561111111,7.55711111111
241.54,6.08066666668,10.978,13.567,8.56633333334,10.9187777778,3.78005555556,6.48234722222,14.1366111111,-2.67777777778,7.3681111111,4.97844444445,-2.81838888889,8.26283333333
241.92,8.32011111111,12.2884444444,15.291,10.6747777778,12.5528888889,5.82655555556,7.68694444444,16.1309444444,-1.00533333333,8.86244444444,6.32916666667,-0.535777777777,9.67588888889
242.29,10.445,14.2993333333,17.3448888889,12.0391111111,14.6561111111,8.54738888889,9.49177777777,17.1603888889,1.20144444445,10.5282222222,8.47005555557,2.62327777778,11.4917777778
242.67,8.64966666668,12.917,16.2641111111,10.283,13.7221111111,7.18316666667,7.93943055556,15.574,0.218666666667,9.19022222221,7.50505555554,1.80594444444,10.2426111111
243.05,9.30122222221,13.4585555555,16.8805555556,10.4088888889,14.5333333333,8.528,8.30734722222,15.9042777778,1.32722222222,9.67422222222,8.53355555556,2.978,10.6175
243.42,8.96500000001,13.215,16.6507777778,9.84233333332,14.7267777778,8.72694444444,8.06908333333,15.6835555556,1.02555555556,9.59944444446,8.29883333334,4.30283333333,10.3023333333
243.80,9.55066666666,14.005,17.0026666667,10.5015555555,15.6382222222,10.0518333333,8.66281944444,16.4598888889,1.91188888889,10.5218888889,9.24555555554,5.194,10.5219444444
244.17,8.90522222221,13.6642222222,16.4114444445,9.92644444446,15.1451111111,9.89072222223,7.81494444445,15.4003333333,1.47044444445,10.3144444445,9.05833333333,4.40644444444,10.1562777778
244.55,8.8118888889,13.578,15.7984444445,9.81833333332,14.8115555555,9.7148888889,7.31209722222,15.2063333333,1.342,10.0651111111,8.59488888889,4.08016666667,9.93683333333
244.92,8.90344444445,13.8152222222,16.2067777778,10.3936666667,15.2686666667,10.2007222222,7.72268055556,15.4205,1.72,10.4027777778,8.86205555554,4.40572222222,9.97972222222
245.30,8.48244444445,13.3074444444,16.135,9.84866666668,14.57,9.28205555556,7.17268055555,15.2915555556,1.22788888889,9.96111111112,8.11927777779,4.03383333333,9.06188888889
245.67,8.7478888889,13.8827777778,16.9031111111,10.4863333334,14.9243333333,9.44894444444,7.38095833333,16.2218888889,1.68233333333,10.5262222222,8.68783333332,4.93877777778,9.12438888889
246.05,8.48400000001,14.123,17.0693333333,10.5524444444,14.7905555555,9.2025,7.40794444444,16.5287777778,2.14822222222,10.5668888889,8.77055555557,5.31961111111,9.1735
246.42,8.17022222221,14.0186666667,16.9858888889,10.7117777778,14.4577777778,8.6925,7.04673611111,17.0294444444,2.27533333333,10.6255555556,8.63277777778,5.41238888889,8.87866666667
246.79,8.38655555555,14.1213333334,16.9068888889,10.807,14.2918888889,8.76683333333,7.11383333333,17.4330555556,2.63333333333,10.5212222222,8.53855555557,5.54027777778,9.07683333333
247.17,7.83777777777,13.9615555556,16.7208888889,10.6368888889,13.7388888889,8.42883333333,7.03293055555,17.1551666667,2.25644444445,10.2484444444,8.30044444443,5.13861111111,9.00888888889
247.54,7.43844444445,13.7917777778,16.3677777778,10.5298888889,13.1556666667,8.02211111111,6.82259722222,16.8421666667,2.15411111111,9.87766666667,8.01133333332,4.63166666667,8.67438888889
247.92,7.76155555555,13.996,16.5425555556,10.7358888889,13.1397777778,7.90138888889,6.90008333334,16.9467777778,2.54144444445,9.99633333333,8.09161111111,4.85294444444,8.82066666667
248.29,8.41355555556,14.3427777778,17.1181111111,11.2356666666,13.6113333333,8.20377777778,7.57152777778,17.6598333333,2.89977777778,10.4316666667,8.65505555554,5.58411111111,9.27983333333
248.67,8.13055555557,14.2918888889,17.3355555556,11.2953333333,13.544,8.14883333333,7.71790277778,17.8040555556,2.83833333333,10.3212222222,8.76511111111,5.68716666667,9.51277777778
249.04,7.74488888888,13.9574444444,16.9075555556,10.9852222222,13.1747777778,7.77233333333,7.625125,17.6876111111,2.578,10.2133333333,8.62338888889,5.65122222222,9.27761111111
249.42,7.53033333332,14.0055555555,16.8771111111,11.1457777778,13.2965555555,8.16461111111,7.68040277778,17.6122222222,2.67533333333,10.4652222222,8.78455555557,5.81805555556,9.55422222222
249.79,6.81255555555,13.4333333333,16.2745555556,10.4377777778,12.612,7.91488888889,7.18854166667,17.2873888889,2.02577777778,9.98699999998,8.14033333333,5.03672222222,9.01433333333
250.17,6.95022222223,13.641,16.5567777778,10.6517777778,12.589,8.39505555556,7.53211111111,17.3291111111,1.97733333333,10.239,8.14200000001,5.25627777778,9.37344444446
250.54,6.6608888889,13.5014444444,16.5015555556,10.5871111111,12.1517777778,8.11455555556,7.93865277778,17.0577222222,1.70844444445,9.96277777778,8.15755555555,4.98477777778,9.4171111111
250.92,6.19700000001,13.4126666667,16.4761111111,10.9634444445,11.8731111111,7.82216666667,7.81048611111,16.8417777778,1.11966666667,9.79711111111,7.892,4.81305555556,9.15555555554
251.29,6.35977777778,13.5031111111,16.6707777778,11.4051111111,11.7233333333,7.75583333333,7.866875,17.3526111111,1.241,10.0904444445,7.66594444444,4.7515,8.97622222222
251.66,6.63322222223,13.7258888889,17.218,11.5371111111,12.1553333333,7.91138888889,8.00976388889,18.1246666667,1.32011111111,10.4094444444,7.86561111112,4.86227777778,9.01433333333
252.04,6.05511111111,13.2875555556,16.5567777778,10.8738888889,11.4583333333,7.3255,7.51822222222,17.3697222222,0.821444444446,9.95088888889,7.29577777778,4.374,8.35872222222
252.41,5.62800000001,13.3794444444,16.04,10.6506666667,11.1368888889,7.11172222222,7.28665277778,16.9994444444,1.00622222222,9.91722222223,6.68555555556,4.13983333333,8.11383333333
252.79,5.57266666667,13.1026666667,15.6836666667,10.282,10.7606666667,7.12372222222,6.49780555556,16.3892222222,0.863222222222,9.75222222222,6.14116666667,3.91044444444,7.30777777778
253.16,5.55555555557,13.3574444444,16.1136666667,10.2988888889,10.636,7.39577777778,5.67644444444,16.2261666667,0.596111111112,9.3917777778,5.94872222222,3.99183333333,7.02866666667
253.54,6.05111111111,13.809,16.1537777778,10.6887777778,10.9041111111,7.60283333333,5.90683333333,16.3994444444,1.05166666667,9.49911111111,6.18033333334,4.573,7.14161111111
253.91,6.75599999999,14.4058888889,16.5088888889,11.0761111111,11.1987777778,7.78566666667,6.43183333333,16.5877777778,1.64744444444,9.77922222223,7.08038888889,5.06494444444,7.24666666667
254.28,6.41266666665,14.4398888889,16.3627777778,10.6666666667,10.8572222222,7.75966666667,6.25283333333,16.5758333333,1.687,9.56000000001,7.11111111111,4.77094444444,6.64838888889
254.66,6.04522222223,14.3785555556,15.8661111111,10.0753333333,10.6497777778,7.69783333333,5.52509722222,16.0265,1.68533333333,9.4537777778,7.01977777778,4.63288888889,5.96022222222
255.03,6.30655555556,14.8276666667,16.2911111111,10.0135555556,11.0244444445,8.07338888889,5.71440277778,16.3056111111,2.39744444444,9.72455555554,7.48116666668,5.67605555556,6.14272222222
255.41,6.95655555556,15.4517777778,16.8137777778,10.2881111111,12.1103333333,8.98966666667,6.21965277778,16.7255555556,3.06688888889,10.2977777778,8.62733333333,6.69211111111,6.91766666667
255.78,7.57,15.7266666667,16.7708888889,11.0314444444,12.255,9.09688888889,6.75413888889,16.5423333333,3.601,10.5341111111,9.09177777778,6.82394444444,7.20694444444
256.15,7.40066666665,15.6538888889,16.4157777778,11.2114444444,12.5048888889,8.88972222222,6.91956944444,17.1832222222,3.11877777778,10.0578888889,9.02522222223,6.98433333333,6.94422222222
256.53,6.67055555557,14.245,15.6303333333,10.1975555555,11.6023333333,7.86444444444,5.92881944445,16.6321666667,2.19088888889,8.79266666666,8.41927777777,5.19694444444,5.53588888889
256.90,6.83266666666,14.4016666666,15.716,10.2441111111,11.8848888889,7.597,6.42598611111,17.5287222222,2.293,9.13499999999,8.50566666666,4.88916666667,5.93311111111
257.28,7.03333333333,14.1866666667,15.7455555556,10.2458888889,11.8906666667,6.97766666667,7.18852777778,17.8876111111,2.83566666667,9.18344444446,8.40844444446,4.90872222222,6.03111111111
257.65,6.46488888888,13.546,15.4493333333,9.63155555556,11.0418888889,5.99466666667,6.67093055556,17.6877222222,1.88777777778,8.46822222223,7.60899999999,4.07611111111,5.91761111111
258.02,5.81077777777,13.0523333333,15.2625555555,9.27055555556,10.7014444445,5.43105555556,6.150125,17.1669444444,1.572,8.25622222222,6.8588888889,3.836,6.019
258.40,5.30966666666,12.4137777778,14.7645555556,8.76033333333,10.5957777778,4.86655555556,5.73420833333,16.9069444444,1.077,7.85122222223,6.41838888889,3.15294444444,5.89711111111
258.77,5.57844444446,12.403,15.1237777778,9.01855555557,11.0655555556,5.13761111111,5.93552777778,17.4138888889,1.07422222222,8.17766666666,6.55127777778,3.1085,6.19377777778
259.15,6.13500000001,12.9995555555,15.4338888889,9.57166666667,11.5855555555,5.66522222222,6.43483333333,17.8861666667,1.58422222222,8.64544444443,7.08588888889,3.36944444444,7.03
259.52,6.04644444444,12.9555555556,15.5145555556,9.63633333334,11.5506666667,5.47966666667,6.44022222222,17.6277222222,1.561,8.56433333335,7.02616666667,3.24277777778,6.84322222222
259.89,5.78955555556,12.7664444445,15.5315555556,9.43644444444,11.4361111111,5.35638888889,6.22393055556,17.4921111111,1.44255555555,8.47366666666,6.82027777778,3.20605555556,6.64233333333
260.27,6.12011111111,12.9971111111,16.0646666667,9.60155555556,11.5545555556,5.57211111111,6.40154166667,17.5221111111,1.71833333333,8.72933333333,7.16011111111,3.49094444444,7.02594444445
260.64,6.65422222222,13.5716666667,16.6318888889,10.0471111111,12.0582222222,6.03638888889,6.93488888889,17.8386111111,2.06933333333,9.18800000001,7.5883888889,4.20283333333,7.57372222222
261.01,6.79244444444,13.6214444444,16.7177777778,10.096,12.1224444444,6.03938888889,7.00852777778,17.6618888889,2.15755555555,9.17933333334,7.68211111111,4.45522222222,7.682
261.39,6.83311111111,13.6038888889,16.7894444444,10.2826666667,12.2072222222,5.99533333333,7.01623611111,17.7298888889,2.28377777778,9.35888888888,7.76077777778,4.48688888889,7.98583333333
261.76,6.95677777778,13.7925555555,17.0896666667,10.484,12.5425555556,6.16161111111,7.179625,17.7733333333,2.47366666667,9.56644444446,7.86116666667,4.41133333333,8.08988888889
262.13,7.13499999999,13.9856666667,17.1522222222,10.6966666667,12.7336666667,6.47155555556,7.436375,17.9261666667,2.669,9.51977777776,8.08449999999,4.39072222222,8.25222222222
262.51,7.549,14.4268888889,17.6536666667,11.213,13.1151111111,6.97355555556,7.92790277778,18.2881666667,3.18444444445,9.93944444446,8.51483333332,4.80611111111,8.4255
262.88,7.74533333333,14.611,17.7547777778,11.4028888889,13.0045555555,7.27544444444,8.16794444444,18.1621666667,3.46766666667,9.98611111111,8.63194444443,5.03494444444,8.70594444444
263.25,7.47088888889,14.1806666667,17.5125555556,11.0083333333,12.6586666667,6.86172222222,7.85052777778,17.7262222222,3.05411111111,9.75888888889,8.28827777779,4.743,8.211
263.63,7.52822222222,14.0997777778,17.6092222222,10.8563333333,12.628,6.82605555556,7.71123611111,18.1976111111,3.18111111111,9.59977777777,8.22444444446,4.57377777778,8.52161111111
264.00,7.95377777779,14.3775555556,17.9112222222,11.1837777778,12.9568888889,7.06105555556,8.04668055556,18.5885555556,3.47311111111,9.71455555556,8.59138888888,5.0,8.95861111111
264.37,7.29366666667,13.5506666667,17.0333333333,10.6245555556,12.6027777778,6.52577777778,7.14838888889,18.2877222222,2.82522222222,9.14544444442,7.91922222222,4.13022222222,8.50083333332
264.75,6.6411111111,13.3844444444,16.4687777778,10.2491111111,12.2925555555,5.96733333333,6.35456944444,18.2758888889,2.61811111111,8.70377777777,7.31183333332,3.80588888889,8.23094444443
265.12,6.26455555555,13.3611111111,16.3672222222,10.1721111111,12.2833333333,5.89277777778,6.15125,18.5921666667,2.54,8.72244444444,7.05555555554,3.60216666667,7.922
265.49,6.39166666666,13.7494444444,16.3817777778,10.015,12.3063333333,6.42283333333,6.43054166667,18.6825555556,2.30388888889,8.81944444444,7.21233333333,3.69766666667,7.79755555556
265.87,6.32711111112,13.6466666667,16.1104444445,9.92688888891,12.0678888889,6.22533333333,6.44584722222,18.6191666667,2.23055555556,8.77866666668,7.1971111111,3.99472222222,7.69055555556
266.24,7.01499999999,13.7765555556,16.3666666667,10.1476666667,12.536,6.4845,6.72897222222,18.7695555556,2.70577777778,9.44966666666,7.54305555555,4.61233333333,7.9585
266.61,7.12044444445,13.7624444445,16.2163333333,10.0925555556,12.2312222222,6.24216666667,6.64190277778,18.4678333333,2.72444444444,9.32133333333,7.50316666668,4.5705,8.125
266.98,7.16244444445,13.7928888889,16.409,10.1842222222,12.4437777778,6.0465,6.58116666667,18.6766666667,2.48977777778,9.39444444446,7.42022222221,4.59877777778,8.05088888889
267.36,7.10655555556,13.9065555555,16.4704444444,10.1756666667,12.3957777778,6.14166666667,6.77373611111,18.7872777778,2.36511111111,9.18688888888,7.34033333332,4.80044444444,7.98544444445
267.73,6.86233333333,13.6511111111,16.1648888889,9.8672222222,12.0047777778,5.88761111111,6.601375,18.1275555556,2.06955555556,8.87933333332,7.00566666668,4.76894444444,7.68011111111
268.10,6.08766666667,13.2808888889,15.4865555556,9.21388888888,11.327,5.2805,6.14883333333,17.4509444444,1.46022222222,8.46311111112,6.41666666667,4.21633333333,7.22655555555
268.48,6.00633333333,13.5514444445,15.7316666667,9.23633333332,11.4424444444,5.39244444444,6.54336111111,17.4055555556,1.46711111111,8.47722222222,6.50566666666,4.30238888889,7.29011111111
268.85,5.89477777778,13.2971111111,15.629,8.96022222222,11.1914444445,5.377,6.55695833333,17.1163333333,1.22111111111,8.26166666667,6.34461111111,4.21111111111,6.99788888889
269.22,6.32311111112,13.5051111111,15.7707777778,9.21555555555,11.4172222222,5.58505555556,6.84366666667,17.2567222222,1.49566666667,8.41599999999,6.74522222222,4.52138888889,7.25355555556
269.59,6.64366666668,13.8805555556,16.1382222222,9.59477777778,11.752,6.00294444444,7.00543055556,17.3458333333,2.00422222222,8.57133333333,7.06455555556,4.6945,7.57388888889
269.97,6.97944444443,14.0803333333,16.5546666667,9.95799999998,12.0682222222,6.56638888889,7.31081944444,17.6494444444,2.47444444444,8.83755555555,7.40888888889,5.20094444444,7.85244444444
