wavelength,Back_DigAlbm,Belly_DigAlbm,Breast_DigAlbm,Crissum_DigAlbm,Crown_DigAlbm,DorTail_DigAlbm,Patch10_DigAlbm,Rump_DigAlbm,Throat_DigAlbm,WingTip_DigAlbm
225.00,33.9394,62.9090666667,57.6970666667,30.303,41.4545333333,12.4846666667,64.9696666668,46.9091333333,44.2424,40.4848666667
225.38,33.8461333333,61.2308,59.5898,29.641,37.8460666667,19.6922,63.5898666667,46.5642,39.6923333333,43.1795333333
225.75,4.97166666667,31.6384,33.5594666667,-5.76279999998,3.50280000002,-10.8472666667,31.4122666667,17.7402,6.5538,6.77966666668
226.13,-25.8825333333,5.35946666666,10.0654666667,-32.2876,-21.5687333333,-35.5556,5.62086666668,-9.01966666669,-20.7844666667,-16.6012
226.51,-28.1482,-1.05813333333,-0.529133333334,-30.3702,-20.8464666667,-33.9682,-0.423399999994,-13.1218,-21.6930666667,-15.8729333333
226.88,-41.5921333334,-12.2389333334,-11.0448,-40.0000666666,-32.1392,-36.2190666667,-6.96526666667,-23.2836,-30.0497333333,-25.3732
227.26,-32.5532,-13.1915333333,-12.4821333333,-34.4680666667,-24.61,-25.8864,-10.1418666667,-21.9858,-24.539,-19.9999333333
227.64,-28.5627333334,-15.2906,-16.3304,-32.7828,-22.9356,-25.5657333333,-13.0886,-23.1191333333,-29.1742666667,-20.3058666667
228.01,-6.71226666667,-0.365266666674,-1.50686666667,-11.5068,-4.52066666665,-4.52046666665,0.639333333328,-5.66200000001,-10.3196666667,-3.37893333333
228.39,-3.45806666666,3.27993333333,0.713066666674,-6.38133333334,0.178199999994,1.21200000001,2.92333333334,-0.784399999998,-5.24073333333,-1.46153333334
228.76,-0.342733333336,7.32086666667,3.48893333333,-3.5514,2.52326666667,5.35813333334,6.94693333333,2.39886666667,-0.560733333335,1.6512
229.14,-2.04453333333,3.911,1.00733333333,-5.65920000001,0.563000000006,3.67406666666,5.1556,-0.266733333332,-2.9038,-0.562933333334
229.52,-3.71953333334,2.26046666666,-0.743933333332,-6.55219999999,-0.4864,2.23173333333,4.14880000001,-2.20313333333,-2.68946666667,-1.2876
229.89,0.055066666666,6.5564,4.57300000001,-2.06606666667,3.58133333333,6.88693333333,9.17360000001,2.562,2.80993333333,3.4986
230.27,4.25633333333,11.0256666667,9.1282,2.7948,7.71793333334,9.51273333333,13.5127333333,6.94873333333,6.6154,8.10253333334
230.65,3.0712,10.0374,9.36326666667,1.82273333333,7.091,9.18859999999,12.1599333333,5.86753333333,5.593,7.86526666666
231.02,4.21986666667,11.0362666667,11.6854,3.3208,8.83886666668,9.31340000001,13.7577333333,6.84139999999,6.71666666667,9.53806666667
231.40,6.77253333334,13.3598666667,14.7618,6.61366666665,12.91,10.7407333333,17.5927333333,9.97353333332,9.78839999999,12.1958666666
231.78,5.99720000001,12.4686666667,15.4254,7.14086666667,13.1381333333,11.3807333333,18.4379333333,9.65126666666,10.9344666667,12.0502
232.15,-2.62133333334,7.99346666666,11.8447333333,1.77986666667,8.02573333332,5.3398,14.6601333333,1.9742,5.43686666666,5.53373333333
232.53,3.28220000001,13.5726,18.5982666667,7.41886666666,12.6495333333,9.47013333332,20.4786666667,5.36740000001,9.81199999999,11.6581333333
232.90,1.91013333333,12.322,17.8651333333,8.7266,12.3220666667,6.74166666666,19.3258666667,2.6592,7.37846666667,9.43826666667
233.28,2.99246666667,14.5454,20.9092,11.7045333333,14.5454666667,9.77279999999,21.553,3.1818,10.4167333333,12.6136
233.66,3.67280000001,14.0916666667,19.9200666667,12.1356666667,13.9322,10.4990666667,21.038,2.8742,9.66066666667,12.9340666667
234.03,-2.56406666667,9.11233333333,11.7949333333,6.07493333333,9.073,4.221,14.7535333334,-2.95853333333,3.3136,8.12633333333
234.41,-7.01753333335,3.89866666667,5.45806666667,-0.0779333333346,2.72906666666,-0.116800000008,9.43466666667,-9.04493333334,-3.11886666667,2.45606666667
234.78,-7.8788,2.04533333333,3.5986,-1.47713333333,1.40153333335,-2.65153333334,7.19693333335,-10.4166666667,-5.41666666667,-0.530333333339
235.16,-10.3424,0.072000000008,1.65753333333,-1.69373333333,-1.33333333333,-3.60359999999,3.74773333333,-11.3153333333,-7.96393333333,-3.02699999999
235.54,-12.1839333334,-1.90479999999,-1.34646666667,-3.1528,-6.50246666666,-4.13793333333,1.2808,-11.6913333333,-10.0165333333,-4.79480000001
235.91,-11.1313333333,-0.120666666665,-1.59873333333,-3.22773333333,-7.30020000001,-4.28353333333,0.543000000002,-9.53260000001,-9.86426666667,-2.9864
236.29,-8.3198,0.623333333334,-1.19233333333,-2.73713333333,-5.8266,-3.55013333334,1.43626666667,-5.63680000001,-8.07593333334,-0.487866666667
236.66,-11.8109333333,-2.57213333334,-4.8294,-5.74806666667,-8.63513333333,-5.7742,-0.682533333335,-8.45146666667,-10.5774,-3.62206666667
237.04,-10.4873333333,-2.12833333334,-3.82053333333,-5.89746666667,-8.35900000001,-5.02559999999,-0.051200000002,-7.7436,-9.74366666667,-3.28206666667
237.41,-4.9136,1.9012,-0.469200000002,-2.69133333333,-4.37026666667,-2.0494,4.7408,-2.91366666667,-5.605,0.0740000000012
237.79,-5.50233333333,2.16893333333,-0.547866666666,-3.35613333333,-3.83559999999,-2.51146666667,4.1782,-2.35153333333,-5.70773333334,0.0913333333334
238.17,-4.53166666667,1.80833333333,0.0001999999994,-1.50326666667,-3.96500000001,-1.26366666667,4.64066666667,-1.61226666667,-5.03266666667,0.566533333333
238.54,0.493866666668,6.17300000001,4.5268,3.25106666667,1.4816,3.889,8.45686666666,4.1358,0.082133333334,5.61726666666
238.92,6.53473333333,11.1110666667,10.2258666667,8.09786666667,7.06206666666,10.3391333333,14.0866,10.1694666667,5.51786666668,11.9586
239.29,7.82986666666,11.5276666667,10.5728666667,8.22913333334,8.09033333333,11.5102666667,14.757,10.3472,6.52780000001,12.7256666667
239.67,9.90573333334,12.8616,12.4213333333,9.96846666666,10.2828666667,12.7516,15.6760666667,11.0376666667,7.70446666667,13.0817333333
240.04,10.2770666667,12.8642,12.7505333333,10.9879333333,11.5991333333,13.7312666667,16.0482,10.9168,8.75613333334,12.6226666667
240.42,11.4516,14.1932,13.2460666667,12.1370666667,12.648,15.0404666667,17.4330666667,12.4362666667,10.5295333333,13.7943333333
240.79,9.02613333333,11.5191333333,10.3728666667,9.66053333334,10.1948666667,12.3094,14.591,10.2616666667,8.6922,11.931
241.17,7.98073333333,10.4057333333,8.69559999999,8.24153333333,8.81153333333,11.3624,13.343,8.89846666666,7.913,10.8404666667
241.54,6.13766666667,8.77326666667,7.26493333333,6.7622,7.4124,10.2211333333,11.6600666667,7.60300000001,6.632,9.44073333333
241.92,6.06266666667,8.0218,7.17766666667,6.40346666667,7.077,9.70193333332,11.1266666667,7.15446666667,6.38026666667,8.90446666667
242.29,6.2922,8.3584,7.3722,6.16986666667,7.336,9.7838,11.0295333333,7.08419999999,6.26353333333,9.17186666667
242.67,5.51786666667,7.67113333333,6.23313333333,5.215,6.07493333333,8.87526666667,10.1136,5.8824,5.57973333333,8.15973333333
243.05,5.043,7.21653333333,5.15573333333,4.89733333333,5.18873333333,7.85933333333,9.2048,4.99006666667,5.14906666667,7.48173333333
243.42,4.37133333333,6.70560000001,4.42946666667,4.48133333333,4.5072,6.99653333333,8.90386666667,4.46826666667,4.91453333333,6.83466666667
243.80,3.55033333333,5.67686666667,3.43553333333,3.59513333333,3.18013333333,6.07273333333,8.23753333334,3.742,4.2082,6.20686666667
244.17,3.3682,5.0176,2.92413333333,2.95593333333,1.9156,5.06193333333,7.93526666667,2.96213333333,3.603,5.68346666667
244.55,2.22013333333,3.638,1.735,1.7662,0.441399999998,3.88046666667,6.67906666667,1.39306666667,2.13933333333,4.61446666667
244.92,2.9404,4.1514,2.68993333333,2.4512,1.12366666667,4.62306666667,7.33626666667,2.13686666667,2.48606666667,5.14693333333
245.30,3.18613333333,4.21573333333,3.08273333333,2.7506,1.45426666667,4.80953333333,7.65793333334,2.78306666667,2.489,5.43573333333
245.67,3.46453333333,4.44946666667,3.0636,2.93986666667,1.64826666667,4.87013333334,7.82986666666,3.07353333333,2.341,5.58273333333
246.05,4.05106666667,4.97146666667,3.52246666667,3.56346666667,2.29666666667,5.41353333333,8.65806666666,3.71833333333,2.99386666667,6.3614
246.42,4.53446666667,5.22706666666,3.73366666667,3.8954,2.71726666667,5.69586666667,9.25120000001,4.18586666667,3.57193333333,6.66246666667
246.79,4.3624,4.8968,3.86193333333,3.86206666667,2.72113333333,5.66613333333,9.33866666667,4.24106666667,3.4642,6.60213333334
247.17,4.51993333333,5.14,4.41733333333,4.07026666667,3.31566666667,6.26633333333,10.0142666667,4.8318,3.7938,6.87213333333
247.54,5.14293333333,5.5364,4.884,4.60473333333,3.86126666667,6.89186666667,10.5516,5.48266666667,4.20446666667,7.51433333333
247.92,5.5284,6.0436,5.32606666667,5.1044,4.488,7.48526666667,11.1154666667,6.01753333333,4.6574,7.99106666667
248.29,5.7288,6.6092,5.77673333333,5.5024,5.13886666667,8.04793333333,11.6619333333,6.65066666667,5.209,8.5806
248.67,5.6542,6.5928,5.8534,5.39706666667,5.22666666667,8.036,11.7358666666,6.72446666666,5.2492,8.49253333333
249.04,6.1482,6.9846,6.1214,5.71346666667,5.62293333333,8.34233333333,12.1761333333,7.15166666667,5.75346666667,8.89113333333
249.42,6.5474,7.35406666667,6.54746666667,6.26686666667,6.14053333333,8.72533333333,12.5161333333,7.54333333333,6.3406,9.44766666667
249.79,7.41273333333,8.04279999999,7.5854,7.3342,7.053,9.52379999999,13.4308666667,8.50773333333,7.4204,10.3036
250.17,7.5902,8.50180000001,7.87653333333,7.78373333333,7.2394,9.96153333334,13.8738666667,8.92913333333,7.6992,10.5061333333
250.54,7.50266666667,8.53033333334,7.87726666667,7.97733333333,7.34166666667,10.1328666667,13.8689333333,8.99193333333,7.594,10.3810666667
250.92,7.8924,9.09013333333,8.29466666667,8.59873333333,7.91593333334,10.6901333333,14.4889333333,9.49240000001,7.9906,10.7741333333
251.29,8.46753333333,9.59493333332,8.30646666667,9.03853333333,8.0722,10.9809333333,14.6756,9.66813333333,8.49679999999,11.0835333333
251.66,8.5384,9.92213333333,8.58353333333,8.97613333333,8.08553333333,11.0692,14.6817333333,9.67546666667,8.60886666666,11.2151333333
252.04,8.6544,10.158,8.72586666666,8.97039999999,8.41493333333,11.2437333333,14.8062,9.73486666667,8.98073333334,11.4883333333
252.41,8.82446666666,9.89573333334,8.658,9.15206666666,8.42406666666,11.4974666666,14.6127333333,9.65126666666,8.90246666666,11.3570666667
252.79,8.86573333334,9.78473333334,8.441,9.36526666667,8.45159999999,11.6228,14.5337333333,9.50326666667,9.06233333334,11.3891333333
253.16,8.47420000001,9.46093333333,8.22733333333,9.3056,8.19519999999,11.3918666667,14.3791333333,9.12306666667,8.74760000001,11.1451333333
253.54,8.72466666667,9.99999999998,8.28133333333,9.22279999999,8.30860000001,11.5654666667,14.8112666667,9.2118,8.74113333333,11.3191333333
253.91,8.16253333333,9.59673333334,7.6918,8.5884,7.85433333333,11.1989333333,14.633,8.61073333334,8.22973333333,10.9691333333
254.28,7.69060000001,8.83666666667,7.0854,7.99886666667,7.0796,10.5700666667,14.1129333333,7.7952,7.67313333334,10.1687333334
254.66,7.51760000001,8.63573333333,7.0982,8.10086666666,6.8184,10.2584666667,14.2935333333,7.88206666667,7.81533333333,10.3191333333
255.03,7.57919999999,8.75793333333,7.1356,7.99746666666,6.64133333334,9.87326666666,14.4423333333,8.06086666667,8.18126666667,10.4183333333
255.41,6.68006666667,8.13993333333,6.62626666667,7.71613333333,5.9872,9.06826666667,14.3759333333,7.66893333333,7.35293333333,9.84859999999
255.78,6.60373333333,7.99433333333,6.43606666667,7.83373333334,5.9888,9.0356,14.724,7.72893333333,7.5402,9.68559999999
256.15,6.3824,7.86066666667,6.19773333333,7.69013333333,5.62186666667,8.51446666667,14.6908,7.54093333333,7.22106666667,9.44573333333
256.53,5.3642,6.994,5.16193333333,6.26253333333,4.51413333333,7.25186666667,13.9811333333,6.179,6.17906666667,8.57533333334
256.90,6.1242,7.80373333333,5.8656,6.51166666667,4.94833333333,7.60326666667,14.5864666667,6.66033333333,6.33086666667,8.97933333334
257.28,6.13853333333,8.02820000001,5.90973333333,6.49633333333,5.18786666667,7.76406666667,14.6186666667,6.62566666667,6.3204,8.74406666667
257.65,5.91466666667,7.20386666667,5.88386666667,6.07833333333,5.0806,7.54666666667,14.0956,6.51313333333,6.0016,8.4932
258.02,5.62466666667,6.74233333333,5.43746666667,5.57553333333,4.587,7.19666666667,13.2843333333,6.0522,5.41073333333,7.95346666667
258.40,5.7208,6.70833333333,5.49293333333,5.69406666667,4.55473333333,7.34653333333,13.0940666667,6.17666666667,5.44726666667,8.30393333333
258.77,5.6902,6.73593333333,5.58133333333,5.48253333333,4.638,7.48806666667,12.9375333333,6.1256,5.39333333333,8.3754
259.15,5.40746666667,6.29606666667,5.2692,5.2692,4.46613333333,7.39626666667,12.4036,5.74886666667,4.98673333333,8.14353333333
259.52,5.41666666667,6.33066666667,5.379,5.1452,4.406,7.49733333333,12.2124666667,5.68826666667,5.05913333333,8.17739999999
259.89,5.566,6.40526666667,5.48566666667,5.23926666666,4.45273333333,7.60153333333,12.1900666666,5.762,5.0936,8.24733333333
260.27,6.0082,6.80366666667,5.87126666666,5.61393333333,4.90973333333,8.07513333333,12.5210666667,6.16673333333,5.54893333334,8.6542
260.64,6.28613333333,7.1152,6.09126666667,5.98566666667,5.26946666667,8.37393333333,12.6946666666,6.53746666667,5.8166,8.93266666666
261.01,6.13093333333,7.02153333334,6.01586666667,5.98046666667,5.32246666667,8.35153333333,12.5932,6.58666666667,5.84886666667,8.87079999999
261.39,6.29226666667,7.10273333333,6.1334,6.09546666667,5.40106666667,8.53186666667,12.6292666667,6.854,6.0244,9.05306666668
261.76,6.39166666667,7.32226666667,6.20026666667,6.21006666667,5.38986666667,8.67286666667,12.7146,6.90726666667,6.156,9.11226666666
262.13,6.56533333333,7.53446666667,6.4016,6.5082,5.54686666667,8.88546666666,12.9201333333,7.0876,6.4588,9.31926666667
262.51,6.93966666667,7.98933333333,6.83833333333,6.80466666667,6.19106666667,9.28926666667,13.2630666667,7.3618,6.91146666667,9.64973333333
262.88,6.80686666667,7.79219999999,6.51386666667,6.66973333333,6.0588,9.23293333333,13.0120666667,7.08766666667,6.67913333333,9.3764
263.25,7.32113333333,8.4226,6.9058,6.96453333333,6.58686666667,9.70379999999,13.5722666667,7.4944,7.1134,9.80433333334
263.63,7.739,8.59473333334,6.96333333333,7.32086666667,6.9404,9.84206666666,13.7441333333,7.83026666667,7.2676,10.1349333333
264.00,7.57873333333,8.61093333334,6.72066666667,7.4626,6.9818,9.93379999999,13.6110666667,7.73213333333,7.12266666667,10.1782666667
264.37,6.8942,7.8826,5.94926666667,6.87226666667,6.34306666667,9.37453333334,12.8258666667,6.99473333333,6.26406666667,9.48386666667
264.75,6.78333333333,7.62226666667,5.89053333334,6.5994,6.28526666667,9.26886666667,12.6379333333,6.93126666667,6.21793333333,9.30020000001
265.12,7.14766666667,7.6686,6.27033333333,6.79126666667,6.4974,9.28519999999,12.6786,7.02733333333,6.51966666667,9.55240000001
265.49,6.7604,7.0552,5.92993333334,6.363,6.13973333333,8.67626666667,12.3955333334,6.6042,6.12633333333,9.29680000001
265.87,6.5758,6.844,5.8492,6.459,6.2556,8.5832,12.2042,6.6276,6.27733333333,9.15873333334
266.24,6.40246666667,6.638,5.59653333333,6.18746666667,6.1668,8.40673333333,11.8989333333,6.37346666667,6.01793333333,9.035
266.61,6.20706666667,6.5028,5.24386666667,6.143,5.92726666667,8.22933333333,11.6987333333,6.355,5.7834,8.88893333333
266.98,6.4322,6.732,5.6094,6.3514,6.1054,8.343,12.0530666667,6.69353333333,6.0746,9.15406666667
267.36,6.24893333333,6.51366666667,5.56253333333,6.2974,5.8086,8.33060000001,11.8859333333,6.67426666667,6.0548,8.94966666667
267.73,6.38693333334,6.66306666667,5.93226666667,6.3394,5.9942,8.57500000001,12.1192,6.67033333333,6.2668,8.9276
268.10,6.6172,6.5678,6.17933333333,6.1864,6.25713333333,8.7148,12.2634,6.6878,6.49353333333,8.94433333332
268.48,6.78833333333,6.7988,6.4894,6.39886666667,6.444,8.8646,12.5612666667,6.9552,6.63886666667,9.1392
268.85,6.80706666667,6.70086666667,6.40306666667,6.22853333333,6.232,8.76806666667,12.5564666667,6.85146666667,6.49893333333,8.9904
269.22,6.5288,6.47173333333,6.00146666667,5.86693333333,5.793,8.50806666667,12.1505333333,6.54906666667,6.0114,8.50146666666
269.59,6.45066666667,6.63386666667,6.0122,5.9336,5.60633333333,8.5486,12.0307333333,6.46693333333,5.9434,8.34233333333
269.97,5.89113333333,6.22313333333,5.51786666667,5.3168,5.0998,8.07093333334,11.5462,5.82413333333,5.35826666667,7.98793333333
270.34,5.89306666667,6.30513333333,5.7264,5.45286666667,5.18246666667,8.25146666667,11.6604666667,5.9716,5.5628,8.06600000001
270.71,5.17726666667,5.69213333333,5.32226666667,4.85033333333,4.5266,7.69973333333,10.9652,5.3068,4.92746666667,7.43453333333
271.09,5.22466666667,5.77133333333,5.52493333333,4.99,4.57266666666,7.79333333333,10.9839333333,5.495,5.03833333333,7.4898
271.46,5.74613333333,6.08653333333,5.73446666667,5.39973333333,4.94646666667,8.0664,11.0852666667,5.89313333333,5.45753333333,7.93659999999
271.83,5.6074,6.02233333333,5.44753333333,5.24026666667,4.81706666667,7.98373333333,10.8196666667,5.8904,5.4142,7.91099999999
272.20,5.55526666667,6.1816,5.3288,5.36153333333,4.74333333333,7.78093333333,10.7096,5.90106666667,5.45693333333,7.82993333333
272.58,5.59966666667,6.13986666667,5.2172,5.37506666667,4.71726666667,7.72833333333,10.6192,5.94726666666,5.4954,7.75493333333
272.95,5.89093333333,6.45026666667,5.50853333333,5.79333333333,5.10206666667,8.0148,10.7269333333,6.31573333333,5.83293333333,7.97793333333
273.32,6.40586666667,7.06433333333,6.07653333333,6.40866666667,5.75273333333,8.77906666667,11.3262666667,6.93013333334,6.464,8.59473333332
273.69,6.80133333333,7.48546666667,6.43693333333,6.74066666667,6.28626666667,9.32393333333,11.6614,7.32453333333,6.74846666667,9.03853333333
274.06,7.34253333333,7.90493333333,6.86406666667,7.37233333333,6.69373333333,9.82973333335,12.0708,7.875,7.15066666667,9.37820000001
274.44,7.313,7.81,6.697,7.3074,6.69713333333,9.74593333333,11.9553333334,7.79073333333,7.01746666667,9.26266666666
274.81,8.32273333333,8.72693333333,7.51153333333,8.17126666666,7.593,10.6022,12.9292,8.75233333333,7.93826666667,10.1333333333
275.18,8.36826666667,8.83280000001,7.43626666667,8.28559999999,7.71266666667,10.7166666667,12.9685333333,8.74726666667,8.02046666667,10.2152666667
275.55,8.26786666667,8.90960000001,7.6408,8.25313333333,7.76446666667,10.6871333333,13.2009333333,8.73866666667,8.00593333333,10.1898666667
275.93,8.3582,8.85659999999,7.57586666667,8.33106666667,7.77226666667,10.5513333333,13.1550666667,8.59693333333,7.9384,10.0286
276.30,8.25353333333,8.74479999999,7.41473333333,8.09713333333,7.59306666667,10.5069333333,13.1205333333,8.482,7.66506666667,9.93113333334
276.67,8.2536,8.7444,7.51426666667,8.02739999999,7.59406666667,10.4843333333,13.1899333333,8.327,7.77246666667,10.0192666667
277.04,8.41906666667,8.85980000001,7.60593333333,7.93966666667,7.66773333333,10.6220666667,13.3072,8.41906666667,7.79073333333,10.298
277.41,8.25906666667,8.50086666667,7.3696,7.64760000001,7.21273333333,10.26,12.9541333333,8.06926666667,7.5462,10.1226666667
277.79,8.41246666667,8.52993333333,7.55753333333,7.80219999999,7.2606,10.0732666667,13.0396,8.17113333333,7.80873333333,10.1647333333
278.16,8.23186666667,8.4216,7.39873333333,7.49673333333,6.99993333333,9.83659999999,12.8008,8.04253333333,7.78426666667,10.0292666667
278.53,8.42226666667,8.69693333333,7.70773333333,7.62366666666,7.07726666667,9.88033333332,13.0359333333,8.31866666667,7.9534,10.1551333333
278.90,7.75093333333,7.95426666667,6.9958,6.77646666667,6.48273333333,9.17726666667,12.4782666667,7.66373333334,7.2862,9.41260000001
279.27,7.7368,7.76233333334,6.90953333333,6.5294,6.344,8.99853333333,12.3496,7.4046,7.06266666667,9.14860000001
279.64,7.5398,7.67213333333,6.75486666667,6.32306666667,6.14353333333,8.8228,12.0284666666,7.1994,6.9252,8.87626666666
280.02,7.9132,8.2548,7.44226666667,6.7528,6.65426666667,9.45826666667,12.4776666667,7.7624,7.5008,9.51986666667
280.39,8.2704,8.79199999999,8.09246666667,7.3188,7.21506666667,9.95406666667,12.8026666667,8.32366666667,8.05093333333,10.0964
280.76,7.76813333333,8.4656,7.8582,6.9544,6.84686666667,9.5844,12.4353333333,8.07026666667,7.649,9.72973333334
281.13,7.46446666667,8.25346666667,7.73866666667,6.8958,6.5082,9.45546666667,12.2812,7.84326666667,7.34553333333,9.52899999999
281.50,7.01953333333,7.91833333333,7.43593333333,6.661,6.16493333333,9.04046666667,12.0567333333,7.56,6.84306666666,9.20053333334
281.87,6.3136,7.2668,6.80253333333,6.00953333333,5.64026666667,8.52686666667,11.5466,6.98706666667,6.17253333333,8.70326666667
282.25,6.45106666667,7.32426666667,6.86926666667,6.08806666667,5.8146,8.59686666667,11.6659333334,7.00846666667,6.07766666667,8.81786666667
282.62,6.37853333333,7.1296,6.57653333333,5.9182,5.71506666667,8.44913333333,11.466,6.86206666667,5.99793333333,8.80133333334
282.99,6.7366,7.56066666667,6.95133333333,6.44693333333,6.12233333333,8.809,11.8152,7.31346666667,6.41953333333,9.21346666666
283.36,6.83506666667,7.6358,7.08886666667,6.70573333333,6.1492,8.97606666667,12.0712666667,7.44046666667,6.55426666667,9.44220000001
283.73,6.87006666666,7.57266666666,7.12093333333,6.87726666667,6.15326666667,9.03,12.2522,7.5348,6.55793333333,9.48906666667
284.10,6.48066666667,7.24266666666,6.747,6.61846666667,5.84966666667,8.739,12.1193333333,7.20606666667,6.25593333333,9.08773333334
284.47,6.3412,7.0612,6.49713333333,6.43273333333,5.69033333333,8.48533333333,12.1162666667,6.9964,6.1854,8.82866666667
284.85,6.50933333333,7.23346666667,6.58926666667,6.54606666667,5.8088,8.60866666667,12.2384,6.98993333333,6.33913333333,8.81126666666
285.22,6.58646666667,7.22993333333,6.56333333334,6.49586666667,5.80806666667,8.538,12.3904,7.03586666666,6.45353333333,8.72340000001
285.59,6.4978,7.121,6.34166666667,6.28333333333,5.7772,8.37686666667,12.3125333333,6.9042,6.45206666667,8.57913333333
285.96,6.9696,7.466,6.68106666667,6.60893333333,6.01986666667,8.71426666667,12.6494666667,7.17353333333,6.8006,8.84019999999
286.33,6.89886666667,7.45166666666,6.67893333333,6.66446666667,5.94326666666,8.7732,12.7661333333,7.15573333333,6.87846666667,8.87593333333
286.70,6.92846666667,7.59426666667,6.84193333333,6.78826666667,5.99653333333,8.8724,13.0365333333,7.25206666667,6.93053333333,8.93633333334
287.07,6.4086,7.1328,6.3318,6.29853333333,5.40166666667,8.44986666667,12.6176666667,6.6876,6.40866666667,8.54353333333
287.44,6.48266666667,7.3756,6.45333333333,6.3154,5.56253333333,8.52146666667,12.7311333334,6.8318,6.54113333333,8.6114
287.82,6.7386,7.60726666667,6.6012,6.4152,5.75133333333,8.6366,12.9570666667,6.9646,6.74913333333,8.81
288.19,6.88853333333,7.61173333333,6.67093333333,6.50453333333,5.73226666667,8.60586666667,13.0901333333,7.04,6.81386666667,8.92373333333
288.56,6.72253333333,7.41413333333,6.55893333333,6.38886666666,5.3808,8.4136,13.1848,6.88426666667,6.5288,8.80993333333
288.93,6.63593333333,7.37213333333,6.3884,6.5134,5.31486666667,8.33813333333,13.5151333333,6.9054,6.5264,8.88146666667
289.30,6.55186666667,7.45706666667,6.3466,6.6114,5.3334,8.26033333333,13.8432666667,6.87426666667,6.5032,8.90273333333
289.67,6.81213333333,7.75766666667,6.50353333333,6.86066666667,5.4678,8.52233333333,14.3316666667,6.99053333333,6.6006,9.15266666667
290.04,6.67113333333,7.78106666667,6.26946666667,6.7394,5.30726666667,8.40566666667,14.4698,6.8454,6.43053333333,9.01913333333
290.41,6.777,7.87519999999,6.2874,6.66,5.35226666667,8.34493333333,14.6940666667,6.90713333333,6.44166666667,8.88960000001
290.78,6.7596,7.77513333333,6.27073333333,6.60906666667,5.3082,8.28406666667,14.9175333333,6.91666666667,6.4808,8.76653333332
291.15,7.32593333333,8.18453333334,6.83266666667,7.09153333333,5.82806666666,8.74653333333,15.5946666667,7.4322,7.043,9.12920000001
291.52,7.33673333333,8.14679999999,6.84473333333,7.10066666667,5.76733333333,8.7056,15.8264,7.42133333333,7.02726666667,9.01500000001
291.89,7.24433333333,8.17766666666,6.74953333333,7.139,5.75773333334,8.6926,16.1496666667,7.39633333334,7.054,8.9746
292.26,7.45013333333,8.3886,6.9878,7.35446666667,6.03346666667,8.81433333333,16.7044,7.64833333333,7.22233333333,9.245
292.64,7.62226666667,8.45266666666,6.95193333333,7.40193333333,6.1214,8.93766666667,16.9658666666,7.65713333333,7.34166666667,9.29946666666
293.01,7.6066,8.44146666666,7.07113333334,7.27233333334,6.1078,8.91613333333,17.0958,7.64406666667,7.38693333333,9.28786666667
293.38,7.32666666667,8.28060000001,7.00013333333,7.1082,5.94313333333,8.69866666667,17.0378,7.53113333333,7.31486666666,9.16606666666
293.75,7.30033333334,8.25026666666,7.2182,7.20873333333,6.02573333333,8.73573333333,17.3654,7.81426666667,7.53626666667,9.22826666666
294.12,7.2712,8.25266666667,7.367,7.271,6.032,8.78433333333,17.7067333333,7.95966666667,7.6832,9.26906666666
294.49,7.2454,8.29726666667,7.37406666667,7.39006666667,6.10173333333,8.81153333333,17.9653333333,7.96186666667,7.75306666667,9.24566666666
294.86,7.42666666667,8.52553333333,7.5508,7.60613333333,6.32993333333,8.91786666666,18.3051333333,8.0514,7.92293333333,9.41393333333
295.23,7.2436,8.42973333334,7.22666666667,7.4588,6.15553333333,8.60433333333,18.4392666667,7.85046666667,7.78886666667,9.22386666666
295.60,6.79766666667,8.11626666667,6.71373333333,7.16013333333,5.83946666667,8.18993333333,18.3639333333,7.49386666666,7.4734,8.93120000001
295.97,6.46273333333,7.84046666667,6.4236,6.73726666667,5.434,7.81706666667,18.154,7.182,7.0664,8.51666666667
296.34,6.53533333333,8.01999999999,6.49966666667,6.7494,5.44293333333,7.92233333333,18.4234666667,7.25233333333,7.12826666666,8.40073333334
296.71,6.52426666667,8.16460000001,6.67213333333,6.8564,5.56453333333,7.94926666667,18.7703333333,7.38733333333,7.18113333333,8.40366666667
297.08,6.6168,8.235,6.75926666667,6.96046666667,5.5702,8.02673333333,19.0138,7.54973333333,7.16513333333,8.32586666667
297.45,6.8792,8.42973333334,6.9074,7.1448,5.714,8.22926666667,19.3180666667,7.68426666667,7.29586666667,8.40493333333
297.82,7.09406666667,8.60746666666,7.0416,7.33573333333,5.84866666667,8.32006666667,19.6444,7.75786666667,7.32713333333,8.5164
298.19,7.22666666667,8.74853333333,7.181,7.5636,5.9996,8.3764,19.9191333333,7.88133333333,7.4758,8.61333333333
298.56,7.15733333333,8.67366666667,7.13046666667,7.46053333333,5.81933333333,8.20086666667,20.0714666667,7.7728,7.3588,8.5094
298.93,6.90146666666,8.4958,6.89606666667,7.21093333333,5.47286666666,7.91706666667,20.0600666667,7.54213333333,6.967,8.22820000001
299.30,6.91766666667,8.58626666667,7.0394,7.25473333333,5.4944,8.0468,20.3932666667,7.59553333333,6.89513333333,8.21546666666
299.67,7.20686666667,8.79659999999,7.28626666667,7.44893333334,5.681,8.22333333333,20.8732,7.8556,7.12933333333,8.40553333333
