wavelength,Back_TanCycf,Belly_TanCycf,Breast_TanCycf,Crissum_TanCycf,Crown_TanCycf,DorTail_TanCycf,Patch10_TanCycf,Patch11_TanCycf,Patch12_TanCycf,Patch13_TanCycf,Rump_TanCycf,Throat_TanCycf,WingTip_TanCycf
649.13,10.4201666667,21.8608333333,19.82975,27.1165,10.699,10.50875,13.2545833333,27.7838333333,21.9644166666,13.7923333333,16.0465,15.1413333334,12.6573333333
649.46,10.3870833333,21.7143333333,19.8124166667,27.0895,10.682,10.561,13.238,27.7645833333,22.0061666667,13.75025,15.9796666667,15.1628333333,12.6276666667
649.79,10.5079166667,21.8581666667,19.9685,27.20625,10.8425833333,10.7005,13.4209166667,27.8616666667,22.1293333333,13.8465,16.1424166667,15.3716666667,12.798
650.11,10.5760833334,21.8785,20.0104166667,27.3085833333,10.9033333333,10.7380833333,13.47425,27.8836666667,22.2125833333,13.8529166667,16.2115,15.478,12.9129166667
650.44,10.6491666667,21.94125,20.0478333333,27.37175,10.96175,10.8295,13.5049166667,27.9400833333,22.2675,13.9096666667,16.22475,15.5640833333,13.0326666667
650.77,10.4710833333,21.7615,19.85325,27.3063333333,10.8396666667,10.6945833333,13.3253333333,27.7906666667,22.0859166667,13.7193333334,16.0814166667,15.3955,12.8626666667
651.10,10.5719166667,21.7133333333,19.8255,27.26975,10.8248333333,10.769,13.2958333334,27.7718333334,22.1323333333,13.717,16.021,15.3925833333,12.8785
651.43,10.7024166667,21.8439166667,19.9831666667,27.4169166667,11.0213333333,10.9694166667,13.4741666666,27.9068333334,22.3444166666,13.8801666667,16.13275,15.5755833333,13.0459166667
651.76,10.6048333333,21.6550833333,19.7825,27.2884166667,10.9043333333,10.8944166667,13.3815,27.6893333333,22.21175,13.7475,15.9740833333,15.48275,12.89225
652.09,10.6349166667,21.6703333334,19.8338333333,27.3825,11.0026666667,10.9605,13.34175,27.7086666667,22.2745,13.7705833333,15.9825,15.5271666667,12.914
652.42,10.6843333333,21.641,19.82425,27.3411666667,10.9280833333,10.97075,13.3494166667,27.7115833333,22.2910833333,13.7894166667,15.9965833333,15.5456666667,12.8974166667
652.75,10.68525,21.6871666667,19.8625833333,27.3988333333,10.9629166666,11.02,13.343,27.7414166667,22.3344166667,13.79325,15.9895833333,15.64,12.97625
653.08,10.7983333333,21.78525,19.8763333334,27.4178333333,11.06625,11.0431666667,13.39875,27.6858333334,22.36025,13.8171666667,16.0645,15.7083333334,13.0645
653.41,10.9164166667,21.8369166667,19.9096666667,27.50225,11.1056666667,11.1198333333,13.4743333333,27.7288333333,22.4665833333,13.8396666667,16.0421666667,15.7545833333,13.1280833334
653.74,11.0174166667,21.84375,19.95725,27.55075,11.20875,11.2088333333,13.5561666667,27.69025,22.5265833334,13.9215,16.0573333333,15.8425,13.1898333334
654.06,11.1114166667,21.8683333334,20.0740833333,27.612,11.2805833333,11.3338333333,13.6108333333,27.72275,22.6306666667,14.0001666666,16.1184166666,15.9453333333,13.2420833333
654.39,11.2564166667,22.0355833334,20.2453333334,27.7544166667,11.4263333333,11.5396666667,13.7908333333,27.81625,22.8134166666,14.151,16.2910833334,16.183,13.5005833333
654.72,11.1425833334,21.91675,20.1200833333,27.7440833333,11.3235,11.4380833334,13.69425,27.7955833333,22.7348333333,14.0343333334,16.2011666666,16.1235833333,13.4260833334
655.05,11.2133333333,21.9349166667,20.117,27.7433333333,11.40075,11.44,13.6635,27.7775,22.74025,14.03525,16.2670833333,16.149,13.5186666667
655.38,11.46325,22.18625,20.3360833333,27.9625,11.6926666667,11.6731666666,13.8923333333,27.9779166667,22.9925,14.2913333333,16.5436666667,16.3793333333,13.7920833333
655.71,11.3161666667,22.0756666667,20.1711666667,27.8010833333,11.5266666667,11.5513333333,13.8881666667,27.8206666667,22.852,14.1265,16.4089166667,16.2919166667,13.6818333333
656.04,11.2944166667,22.0348333333,20.154,27.7979166667,11.5829166667,11.6678333333,13.8735833334,27.69875,22.8953333333,14.0793333334,16.3225833333,16.3304166667,13.7401666667
656.37,11.223,21.9620833333,20.07725,27.7661666667,11.52975,11.6543333333,13.8228333333,27.61375,22.9610833333,14.029,16.2611666667,16.3051666666,13.7261666667
656.69,11.2013333333,21.9810833333,20.1375,27.85625,11.47675,11.6865833333,13.8185,27.6533333333,23.0211666667,14.038,16.24225,16.2991666667,13.7456666666
657.02,10.902,21.6543333333,19.826,27.5938333333,11.2755833333,11.3773333333,13.4939166666,27.3843333333,22.8105833333,13.7715,15.9339166667,16.0503333333,13.4986666667
657.35,10.7825833333,21.5914166667,19.7036666667,27.50175,11.1928333334,11.2621666667,13.3791666667,27.3554166667,22.7873333333,13.69075,15.8150833333,15.9664166667,13.36975
657.68,10.7386666666,21.5815833334,19.5780833334,27.4774166667,11.2025833333,11.1513333333,13.2994166667,27.2625833333,22.76575,13.6435,15.72675,15.9575,13.4036666667
658.01,10.6421666667,21.5569166667,19.5261666667,27.3689166667,11.1496666667,11.0510833333,13.1885,27.2138333333,22.7718333333,13.5643333333,15.5989166667,15.87675,13.3158333333
658.34,10.7770833333,21.69675,19.6440833333,27.4198333333,11.2675,11.1513333333,13.2611666667,27.2325,22.92175,13.6443333333,15.7181666667,15.9921666667,13.4400833333
658.66,10.68075,21.5643333333,19.5438333334,27.3085,11.1385833333,11.0761666666,13.1254166667,27.1073333333,22.8529166667,13.5269166667,15.5754166667,15.897,13.285
658.99,10.4765833333,21.3464166667,19.3613333334,27.1684166667,10.90325,10.8851666667,12.8926666666,26.9378333333,22.7370833333,13.315,15.3618333333,15.70325,13.1186666667
659.32,10.52875,21.4066666667,19.3924166667,27.3300833333,11.0075,11.0030833333,12.89975,27.0528333333,22.93075,13.41575,15.4351666666,15.76225,13.1755
659.65,10.4376666667,21.39925,19.3656666667,27.3536666666,10.9571666667,10.9028333333,12.8586666667,27.1094166666,22.9449166667,13.3755833333,15.4135,15.7128333333,13.1391666667
659.98,10.4943333333,21.4365,19.42675,27.4175,11.0308333333,10.9204166667,12.851,27.1375,22.9634166667,13.4029166667,15.418,15.73275,13.1665
660.31,10.5398333333,21.4226666667,19.36525,27.3635,11.081,10.9538333333,12.8928333333,27.1100833333,23.0119166667,13.4426666667,15.4168333334,15.7941666666,13.2700833333
660.63,10.7526666667,21.617,19.5189166667,27.549,11.3143333333,11.1988333333,13.1130833333,27.2689166667,23.212,13.64475,15.6549166667,15.9970833333,13.4981666667
660.96,10.67,21.49,19.4280833333,27.4639166667,11.1829166667,11.1266666667,13.0065833333,27.1365,23.15175,13.5068333334,15.5441666666,15.92975,13.4614166667
661.29,10.5258333333,21.3479166667,19.3314166667,27.3723333333,11.0819166667,11.0885,12.9670833333,27.0184166667,23.0598333333,13.4010833333,15.4288333333,15.7305833333,13.3201666667
661.62,10.4759166667,21.2460833333,19.2305,27.3585,11.008,11.01,12.8830833333,26.8950833333,23.0238333333,13.3500833333,15.3456666667,15.6826666667,13.3635833333
661.94,10.3354166667,21.1515,19.1044166666,27.289,10.8494166667,10.8455,12.7475,26.74275,22.9401666667,13.203,15.2128333333,15.5906666667,13.25875
662.27,10.4185833333,21.28275,19.1965,27.41375,10.9321666667,11.00325,12.8745,26.85,23.0429166667,13.2928333333,15.269,15.7235,13.4451666666
662.60,10.3911666667,21.2749166667,19.125,27.4033333334,10.8919166667,10.9298333333,12.8415,26.7990833333,23.0444166667,13.2544166667,15.15775,15.7099166667,13.4414166667
662.93,10.5235833334,21.2685,19.2204166667,27.3285,10.911,10.9410833333,12.9259166667,26.7376666667,23.0910833333,13.34025,15.112,15.8451666667,13.5738333334
663.26,10.6149166667,21.2908333333,19.1701666667,27.3553333333,10.8865,10.95425,12.8908333333,26.7101666667,23.1056666667,13.3560833333,15.1056666667,15.8575833334,13.6385833334
663.58,10.7406666667,21.3046666667,19.16425,27.4255,10.94075,11.0601666667,12.9895,26.7185833333,23.2674166667,13.4286666667,15.201,15.9381666667,13.7794166667
663.91,10.6760833334,21.25825,19.0915,27.4150833334,10.8961666667,11.0133333333,12.8908333334,26.6781666667,23.2178333333,13.3551666666,15.11225,15.8543333333,13.6956666667
664.24,10.4610833333,21.1255833334,18.9385,27.2439166667,10.6285833334,10.74675,12.7075,26.4676666667,23.0638333333,13.1066666667,14.8086666666,15.6160833333,13.4938333333
664.57,10.59675,21.27125,19.04525,27.3435833333,10.7964166667,10.8235833334,12.7755,26.55675,23.1880833333,13.2335833333,14.9113333333,15.7015833334,13.64125
664.89,10.6239166667,21.2799166666,19.10025,27.3868333333,10.77625,10.78975,12.7426666667,26.5451666667,23.314,13.1994166667,14.9118333333,15.759,13.7065
665.22,10.8825,21.4611666667,19.2870833333,27.6228333333,10.9999166667,11.0609166667,12.9425,26.6515,23.497,13.3981666667,15.1071666667,15.9438333333,13.8758333333
665.55,10.95725,21.4755833333,19.3633333333,27.6966666667,11.13075,11.2059166667,13.0253333333,26.6805833333,23.54975,13.5104166667,15.0820833333,15.9571666667,13.9364166667
665.87,10.8588333333,21.3834166667,19.26325,27.6468333333,11.1025,11.0546666667,12.9650833333,26.5338333333,23.5675833333,13.4638333333,15.0384166667,15.8263333334,13.8893333333
666.20,10.7388333333,21.2981666667,19.2019166666,27.5924166666,11.0658333333,11.0016666667,12.8911666666,26.4949166667,23.4935,13.3851666667,14.9804166667,15.7254166667,13.8383333333
666.53,10.6675833333,21.3001666667,19.1060833333,27.6658333333,11.0970833333,11.0131666667,12.8069166667,26.5020833334,23.4513333333,13.3589166666,14.9416666667,15.67,13.813
666.86,10.6229166667,21.2378333334,19.1205833333,27.6446666667,11.12475,10.9920833333,12.7880833334,26.4341666667,23.4668333333,13.3480833333,14.8530833333,15.6679166667,13.8508333333
667.18,10.4605,21.0990833333,18.9299166667,27.5046666667,10.9701666667,10.7555833333,12.59975,26.3103333333,23.35425,13.27775,14.6483333333,15.48875,13.7290833333
667.51,10.4485,21.07575,18.89275,27.4614166667,10.9898333333,10.76475,12.56125,26.21925,23.3593333334,13.2700833333,14.61175,15.4695,13.7110833333
667.84,10.5178333333,21.0906666667,18.8833333333,27.5913333333,11.0440833333,10.8349166667,12.6195833333,26.2800833333,23.4336666666,13.3584166667,14.7304166667,15.4831666666,13.7778333333
668.16,10.4371666667,21.016,18.7818333333,27.58675,10.9879166667,10.7874166667,12.535,26.18175,23.37725,13.21175,14.658,15.43225,13.7006666667
668.49,10.362,20.91325,18.6610833333,27.4516666666,10.9526666666,10.7279166667,12.42825,26.0035833333,23.29525,13.2388333333,14.5558333333,15.4248333333,13.5821666667
668.82,10.2715,20.7160833333,18.5229166667,27.28425,10.9249166667,10.671,12.3964166667,25.97325,23.2689166667,13.14075,14.49875,15.34425,13.522
669.14,10.1455,20.58675,18.45725,27.2828333333,10.8810833333,10.6584166667,12.3225,25.8345,23.2003333333,13.0571666667,14.4201666667,15.2660833333,13.4640833333
669.47,10.0399166667,20.4755833334,18.2973333333,27.21575,10.8309166667,10.524,12.2125,25.6829166667,23.06275,12.876,14.2850833334,15.2395833333,13.3715833333
669.80,10.1286666667,20.4961666667,18.3400833333,27.25825,10.8989166667,10.5790833333,12.2456666667,25.604,23.16375,12.8850833333,14.3024166667,15.3174166666,13.4505833333
670.13,9.99441666667,20.34375,18.25325,27.17525,10.7535,10.45825,12.1305833333,25.4926666666,23.0733333333,12.7445833333,14.221,15.1226666667,13.3390833333
670.45,9.88041666666,20.3380833333,18.186,27.1173333334,10.69475,10.39525,12.1544166667,25.38475,23.0348333334,12.72475,14.2935833333,15.0988333333,13.30975
670.78,9.77833333332,20.2549166667,18.1095,26.95925,10.6306666667,10.4396666666,12.0745,25.2663333333,22.8984166667,12.5676666667,14.2465833333,14.961,13.2451666667
671.10,9.63174999999,20.13725,18.0458333333,26.9335,10.54175,10.2680833333,11.9571666667,25.2049166667,22.83,12.43925,14.1295,14.83725,13.1528333333
671.43,9.60225,20.0921666667,17.9945,26.8956666667,10.4850833333,10.34225,11.8909166667,25.1605833334,22.8943333333,12.4044166667,14.12775,14.902,13.23425
671.76,9.55549999999,20.0375,17.9744166667,26.8290833333,10.44275,10.3788333333,11.8705833333,25.1235833333,22.8074166667,12.39075,14.0809166667,14.8719166667,13.2565
672.08,9.4035,19.8366666667,17.8109166667,26.72475,10.2540833333,10.2086666667,11.6955833333,25.0488333333,22.70675,12.1206666666,13.96725,14.66725,13.2136666667
672.41,9.19591666666,19.7994166666,17.6113333333,26.6556666667,10.0359166667,10.0444166667,11.4385833333,24.8529166667,22.4551666667,11.89525,13.73875,14.38575,12.9770833334
672.74,9.16016666667,19.7715833333,17.5505,26.5944166667,10.00525,10.015,11.3495,24.89675,22.512,11.7939166667,13.7464166667,14.3498333333,13.0154166667
673.06,9.15000000001,19.6979166667,17.5798333333,26.587,9.95458333334,10.1181666667,11.2681666667,24.8914166667,22.5084166666,11.7661666667,13.7464166667,14.3263333334,13.0005
673.39,9.14508333334,19.6385,17.5445833333,26.5435,9.899,10.1221666667,11.24775,24.8395,22.4388333334,11.7833333334,13.7353333333,14.2978333333,12.9946666667
673.72,9.02058333332,19.5265833333,17.402,26.42125,9.79641666668,10.0513333333,11.1020833333,24.6845,22.368,11.6846666667,13.6010833333,14.1908333333,12.9718333333
674.04,8.96650000001,19.3253333333,17.24525,26.3415833333,9.67750000001,9.94216666667,10.9065833333,24.6055833333,22.3043333334,11.51625,13.3329166667,13.9671666666,12.7960833333
674.37,8.96525,19.3314166667,17.2013333333,26.447,9.67074999999,9.85133333334,10.9159166667,24.5775,22.34025,11.4904166667,13.2428333334,13.99325,12.7544166667
674.69,9.1055,19.40625,17.2921666667,26.5259166666,9.7995,10.0023333333,11.022,24.5933333333,22.4816666666,11.5355,13.31525,14.0985,12.8986666667
675.02,9.05008333333,19.2971666667,17.2626666667,26.4198333333,9.69458333333,9.93366666666,10.89425,24.3554166667,22.33825,11.4540833333,13.1526666667,13.94775,12.73075
675.35,9.06733333332,19.2946666667,17.21025,26.4124166666,9.73691666667,9.88991666665,10.9551666667,24.2894166666,22.4453333333,11.4965,13.1128333333,13.9751666667,12.752
675.67,9.0865,19.3464166667,17.1991666667,26.4501666667,9.70875000001,9.94691666667,10.9395,24.2008333334,22.43375,11.5355,13.0879166667,13.91825,12.7000833333
676.00,9.00416666667,19.1963333333,17.1426666667,26.37425,9.64166666667,9.89391666666,10.92025,24.1303333333,22.47925,11.5315,12.99125,13.9568333333,12.6484166667
676.32,8.87316666666,19.0666666667,17.0071666667,26.2409166667,9.51733333333,9.75866666667,10.8360833333,23.9534166667,22.3955,11.4330833333,12.8325833333,13.915,12.5254166667
676.65,9.00775000001,19.239,17.1106666667,26.3835833333,9.57741666667,9.818,10.9659166667,24.0825833333,22.5855833333,11.5764166667,12.9045833333,13.9551666667,12.6899166667
676.97,8.91683333333,19.1514166667,17.0089166667,26.3105,9.52675000001,9.80958333335,10.8410833333,24.0415,22.5531666667,11.4379166667,12.78375,13.8921666667,12.5500833333
677.30,9.02333333333,19.23275,17.1364166666,26.3140833333,9.62474999999,9.91716666667,10.939,24.1050833333,22.66275,11.4386666667,12.87725,14.0478333333,12.6161666667
677.63,9.03691666666,19.2635833333,17.1985,26.3226666667,9.68883333333,10.0041666667,10.9126666667,24.1564166667,22.7395833333,11.5070833333,12.95075,14.1814166666,12.6446666667
677.95,8.90808333334,19.089,17.1744166667,26.18625,9.56108333334,9.93966666665,10.8156666667,24.0573333333,22.6793333333,11.38575,12.8259166667,14.0641666666,12.5385833333
678.28,8.86816666666,19.045,17.1424166667,26.1409166666,9.50608333333,9.91841666668,10.7524166667,24.06975,22.68525,11.39475,12.8144166667,14.0776666666,12.479
678.60,8.89633333332,19.0594166667,17.1685,26.1681666667,9.58691666667,9.95449999998,10.7926666667,24.1871666667,22.7748333333,11.41025,12.8026666667,14.1615,12.5273333334
678.93,8.86533333333,19.0235,17.1964166667,26.1894166667,9.56333333333,10.013,10.70875,24.2376666667,22.83725,11.3749166667,12.784,14.1523333333,12.5721666667
679.25,8.98725,19.12225,17.269,26.30675,9.74216666667,10.1650833333,10.847,24.3924166667,22.9673333333,11.45475,12.90425,14.35275,12.7688333334
679.58,8.97466666667,19.09075,17.2579166667,26.2731666666,9.73066666667,10.1298333333,10.8699166667,24.3533333333,22.9931666667,11.3860833333,12.9045833333,14.3326666667,12.8015
679.90,9.10341666668,19.14,17.3261666666,26.34875,9.79366666667,10.23775,10.896,24.42875,23.05375,11.42225,12.9339166667,14.3248333333,12.855
680.23,8.92950000001,18.92875,17.1644166667,26.2445833333,9.67758333333,10.1113333333,10.7553333333,24.3084166667,23.0125833334,11.2658333333,12.7630833333,14.2015,12.6790833333
680.55,8.97616666667,18.9734166667,17.2078333333,26.3116666667,9.76233333333,10.1556666667,10.8099166667,24.3750833333,23.14,11.31825,12.866,14.2141666667,12.77675
680.88,8.94758333332,18.86375,17.1084166667,26.31475,9.67941666667,10.1066666667,10.69875,24.3330833334,23.1161666667,11.25,12.7393333333,14.1570833333,12.72775
681.20,9.00966666668,18.84075,17.1151666667,26.3781666667,9.722,10.1335,10.7589166667,24.2960833333,23.12575,11.21575,12.7475,14.1415833333,12.7866666666
681.53,9.21691666668,18.9576666667,17.186,26.496,9.94891666666,10.2663333333,10.8751666667,24.3791666667,23.28275,11.3445,12.9301666667,14.3191666667,12.9344166666
681.85,9.0865,18.7611666666,16.9835833333,26.33475,9.76041666666,10.1109166666,10.66775,24.1199166667,23.1173333333,11.1560833333,12.7469166667,14.149,12.8109166667
682.18,9.09683333334,18.8026666667,16.9569166666,26.4443333333,9.85475,10.0986666667,10.7065,24.1415,23.18175,11.1369166667,12.7895,14.2118333334,12.8601666667
682.50,9.07008333333,18.7044166666,16.80225,26.3535,9.74533333334,10.012,10.6423333333,24.0065,23.1405,11.0819166667,12.7529166667,14.1098333334,12.7191666667
682.83,8.895,18.4610833334,16.6791666666,26.23525,9.63025,9.73866666667,10.4966666667,23.80025,22.99425,10.8754166667,12.5398333333,13.9294166667,12.5113333333
683.15,9.03691666668,18.5485833333,16.7396666667,26.3235,9.75741666667,9.81558333333,10.4923333333,23.803,23.0785833333,10.9105833334,12.6245833333,13.9885833333,12.5990833333
683.48,8.99341666667,18.5458333334,16.70775,26.3615833333,9.79241666667,9.81591666667,10.5195833333,23.7775,23.1455833334,10.9184166667,12.64,14.0203333333,12.5553333333
683.80,9.11074999998,18.61675,16.7580833334,26.3364166667,9.84083333334,9.87658333333,10.596,23.7646666667,23.1060833333,11.0691666667,12.69325,14.0699166667,12.6586666666
684.13,9.17875,18.5636666667,16.7520833333,26.3839166666,9.87983333332,9.90983333334,10.6120833333,23.6885833333,23.0921666667,11.0853333333,12.6199166667,14.1650833333,12.7185
684.45,9.19,18.596,16.812,26.44925,9.97925000001,9.90591666665,10.7124166667,23.6828333333,23.1709166667,11.12675,12.72125,14.2265833333,12.6906666667
684.78,9.13391666665,18.594,16.84225,26.4109166667,9.98408333334,9.93566666666,10.68825,23.7374166666,23.2135,11.1030833333,12.7218333333,14.2871666667,12.6711666667
685.10,9.00483333332,18.4926666667,16.7153333333,26.4365833334,9.86841666666,9.88858333333,10.6410833333,23.6758333333,23.0956666667,10.9918333333,12.6305,14.1519166667,12.6068333334
685.43,9.08958333333,18.557,16.8039166667,26.6345833334,10.00325,10.05375,10.7771666667,23.8221666666,23.2431666666,11.0440833333,12.7265,14.2315833333,12.768
685.75,9.11083333333,18.5003333333,16.82875,26.6094166666,9.93399999999,10.0971666667,10.6721666667,23.8451666667,23.2564166667,11.0760833333,12.66525,14.1758333333,12.7818333334
