wavelength,Back_SalMulm,Belly_SalMulm,Breast_SalMulm,Crissum_SalMulm,Crown_SalMulm,DorTail_SalMulm,Patch10_SalMulm,Patch11_SalMulm,Patch12_SalMulm,Patch13_SalMulm,Rump_SalMulm,Throat_SalMulm,WingTip_SalMulm
390.27,14.5888788889,40.9910333333,20.9448,35.8275333333,23.2146666667,8.56841666667,37.1529333333,6.1651,11.062,37.891,20.207475,39.3804,12.268
390.63,14.5409822222,40.9526666666,20.9233333334,35.8267333333,23.2202666667,8.50441666667,37.2274666667,6.1593,11.0331,37.8779794872,20.1612,39.4160666667,12.2406333333
391.00,14.42711,40.8882,20.8409333333,35.7363333333,23.1184666667,8.305,37.2146,6.10486666667,10.9775666667,37.7750666667,20.062375,39.3754,12.0805333333
391.36,14.4626888889,40.9351,20.9125333333,35.8484,23.1562666667,8.31883333333,37.2778,6.16973333333,10.9769333333,37.8192564103,20.0763333333,39.4360666667,12.1299
391.72,14.3757022222,40.9169,20.7927333333,35.7826,23.0304666667,8.1835,37.2072666666,6.01056666667,10.8838333333,37.7288564103,19.9655916667,39.4518,12.0334
392.08,14.3127888889,40.9857333333,20.7102666667,35.7745333333,22.9644,8.11275,37.1764,5.90816666667,10.8249,37.7180205128,19.89685,39.4818666667,11.8642666667
392.44,14.3415322222,41.0611,20.7025333333,35.7827333333,23.0261333333,8.13208333334,37.255,5.95066666667,10.8462,37.7751025641,19.8869166667,39.5618666667,11.9026666667
392.80,14.2167033333,41.0508666666,20.6564,35.7972,22.9276666667,8.01241666667,37.2925333333,5.83403333333,10.7368333333,37.7093282051,19.78305,39.5672666666,11.8083
393.16,14.1957566667,41.1511666667,20.646,35.8332666667,22.9578666667,7.978,37.3899333333,5.81806666667,10.7706,37.7897076923,19.805275,39.6806,11.8004
393.52,14.1895466667,41.3023,20.6238666667,35.9156666667,22.9764,7.95158333333,37.5127333333,5.8254,10.7600333333,37.8540358974,19.8192583333,39.8144666667,11.7851666667
393.88,14.1850322222,41.3568,20.5816666667,36.0164666667,23.0772666666,7.91708333333,37.5570666667,5.79606666667,10.7741,37.9678410256,19.8449416667,39.8968666667,11.8056
394.24,14.2048,41.4272333333,20.6085333333,36.03,23.0959333333,7.96633333334,37.5671333333,5.8247,10.8079333333,37.9680410256,19.8400583333,39.9181333333,11.8688333333
394.60,14.2655055556,41.4571333333,20.6585333333,36.0858666667,23.1216666667,8.02708333333,37.5094666667,5.86996666667,10.8895,37.9619282051,19.8763,39.8827333333,11.9187666667
394.96,14.40268,41.6505666667,20.8059333333,36.2942666667,23.2738666667,8.22608333333,37.6409333333,5.9627,11.0121666667,38.1266769231,20.0131833333,40.0777333333,12.1387
395.32,14.5310811111,41.7915333333,20.9232,36.3885333333,23.4109333333,8.3025,37.7855333333,6.03983333333,11.1859333333,38.2471282051,20.1309,40.2196,12.2781333333
395.68,14.5953955555,41.8764666667,21.0054,36.5533333333,23.5172666667,8.42941666667,37.8924666667,6.13436666667,11.2934666667,38.3041538461,20.1854333333,40.2602666667,12.3654666667
396.04,14.65936,41.9803666667,21.0943333333,36.6330666667,23.5911333333,8.50783333333,37.9995333334,6.17766666667,11.3690666667,38.3807025641,20.2140833333,40.2994666667,12.5040333333
396.40,14.65234,42.0401333333,21.0996,36.7562666667,23.5423333333,8.4285,38.0834,6.16466666667,11.3388,38.3670512821,20.200575,40.3528666667,12.5007
396.76,14.7160322222,42.1376333333,21.0983333333,36.8343333333,23.6324,8.47616666667,38.2214666667,6.1523,11.3769666667,38.4676923077,20.2570166667,40.429,12.5699333333
397.12,14.72025,42.2384333333,21.0976,36.9355333333,23.6461333333,8.46258333333,38.2841333333,6.115,11.3645,38.4609948718,20.2447833333,40.4407333333,12.5743666667
397.48,14.7774355555,42.3129666667,21.1588666667,36.9795333333,23.68,8.45633333333,38.3201333333,6.1125,11.4266333333,38.4784051282,20.25605,40.4669333333,12.6314333333
397.84,14.6309644444,42.1851333333,21.0449333333,36.8099333333,23.4766666667,8.29933333333,38.2274666666,6.0179,11.2828666667,38.2693846154,20.07725,40.2795333333,12.4842333333
398.20,14.6216955555,42.3045333333,21.0516,36.955,23.5098666667,8.2725,38.3838,6.00856666667,11.2955,38.3796205128,20.0764,40.402,12.4254
398.56,14.5817188889,42.3852,21.0285333333,36.9727333333,23.5069333333,8.24425,38.4733333333,5.96993333333,11.2305,38.397174359,20.0528416667,40.4404666667,12.3978666667
398.92,14.5254277778,42.3665333333,20.9587333333,36.9982666667,23.4222,8.16916666667,38.5128,5.91583333333,11.1476,38.3404820513,20.0223333333,40.4236666667,12.3342
399.28,14.4940388889,42.419,20.9098666667,37.0825333333,23.3668,8.149,38.5015333333,5.8332,11.0658333333,38.388,19.98335,40.472,12.2129
399.64,14.4758222222,42.4304666667,20.8178666667,37.0488666667,23.3180666667,8.08258333333,38.5026666667,5.8151,11.0606,38.3494153846,19.9802583333,40.4732666667,12.2106666667
400.00,14.5715855555,42.5719666667,20.8892,37.1615333333,23.3504666667,8.068,38.6353333333,5.8928,11.1663,38.3927538462,20.0777416667,40.5820666667,12.2430333333
400.36,14.6028155556,42.6471666667,20.9663333333,37.209,23.4005333334,8.10516666667,38.7189333333,5.90886666667,11.2060666667,38.4335384615,20.120025,40.6398666667,12.2241333333
400.72,14.6968255556,42.7929,21.0825333333,37.3766,23.4534,8.21533333333,38.8053333333,6.0414,11.3271333333,38.4862205128,20.2336833333,40.7557333333,12.3323
401.08,14.8136255556,42.8846,21.1562666666,37.4773333333,23.5836,8.36683333334,38.9446666667,6.19376666667,11.4213,38.5919179487,20.3301166667,40.8890666667,12.4258
401.44,14.8738577778,43.0002,21.2257333333,37.6047333334,23.6740666667,8.45766666667,39.0779333333,6.24733333333,11.4592333333,38.6879641026,20.3955083334,40.963,12.4822
401.80,15.04646,43.2798,21.4135333334,37.8512666666,23.8581333333,8.60091666667,39.3033333333,6.31733333333,11.6331666667,38.9360307692,20.5912333333,41.1946666667,12.5854666667
402.16,14.9846622222,43.2241333333,21.3432,37.7903333333,23.8026,8.53691666667,39.2483333333,6.25933333333,11.5718333333,38.8544923077,20.5267,41.1608666667,12.5514
402.52,15.0612833333,43.3651,21.4197333333,37.8892,23.8486666667,8.58491666667,39.3604,6.2876,11.6441666667,38.9551692308,20.5888083333,41.372,12.5733333333
402.88,15.1964388889,43.5403,21.5508666667,37.99,24.0194,8.69008333333,39.5042,6.41423333333,11.7906,39.1312615385,20.6915166666,41.5712666667,12.6725333333
403.24,15.2573955555,43.6378666667,21.6532,38.0214666667,24.0778666667,8.71908333333,39.6228666667,6.47513333333,11.9062666667,39.1362461538,20.7302833333,41.6200666667,12.7584
403.60,15.3168066666,43.7848,21.7708,38.1748,24.1304666667,8.8245,39.7423333333,6.5496,11.9319333333,39.2274666667,20.7930166667,41.6959333333,12.7437333333
403.95,15.3455533333,43.8788333333,21.8584666667,38.3,24.2309333333,8.92208333333,39.8744666667,6.56573333333,11.9631333334,39.3088,20.8458833333,41.8106666667,12.8039333333
404.31,15.3399511111,43.9003666667,21.8079333333,38.3009333333,24.2006,8.89825,39.8870666667,6.5221,11.9589333333,39.3113692308,20.7881666667,41.8078,12.8135666667
404.67,15.3032777778,43.9059333334,21.7508666667,38.2802,24.2154666667,8.82933333334,39.8657333333,6.45223333333,11.9195,39.3265333333,20.75405,41.79,12.6956666667
405.03,15.3085022222,43.9520666667,21.7559333334,38.3210666667,24.1707333333,8.76766666667,39.9146666667,6.40316666667,11.9373333333,39.3202564102,20.746825,41.7992,12.7049666667
405.39,15.2897188889,43.9587333333,21.7423333333,38.3534666667,24.157,8.73116666667,39.9177333333,6.39266666667,11.9635333333,39.3359076923,20.7421166667,41.8656666667,12.6497333333
405.75,15.2225388889,43.9753333333,21.6928,38.3259333333,24.1084,8.65316666667,39.9278,6.36623333333,11.8939666667,39.2638512821,20.6681666667,41.807,12.5870666667
406.11,15.3484,44.1314,21.7935333334,38.4982,24.1968666667,8.73666666667,40.0986,6.46086666667,11.9751666667,39.4015692308,20.7872916667,41.9236,12.6363333333
406.47,15.3969888889,44.1756666667,21.8121333333,38.5244,24.1926,8.713,40.1394,6.4734,12.0349666667,39.3931948718,20.757225,41.9047333333,12.6497
406.83,15.3431855556,44.1461333333,21.7454,38.465,24.1082,8.63791666667,40.0852,6.41706666667,11.9925,39.3024820513,20.6861916667,41.8030666667,12.6171333333
407.19,15.2877566667,44.1506333333,21.6724,38.5041333333,24.0784666667,8.56308333333,40.0728,6.3774,11.9314333333,39.2851641026,20.6426083333,41.7652,12.5627333333
407.55,15.2409744444,44.1905,21.6338666667,38.5206666667,24.0666,8.40833333333,40.1166,6.2639,11.8913666667,39.3064153846,20.58825,41.8248666667,12.4927333333
407.90,15.2515544445,44.177,21.6031333333,38.497,24.0176666667,8.36658333333,40.0900666667,6.24613333333,11.8697333333,39.3024615385,20.5632416667,41.8449333333,12.4585666667
408.26,15.3010666667,44.2449,21.6636,38.5408666667,24.0664666667,8.39208333333,40.1583333333,6.31346666667,11.9512333333,39.3384307692,20.6570416667,41.8886,12.4553333333
408.62,15.3840322222,44.3159666667,21.7198666667,38.5886666667,24.0895333333,8.39116666667,40.2539333333,6.35493333333,12.0312666667,39.3773538462,20.6900416667,41.9393333333,12.5137
408.98,15.39473,44.3503333333,21.7438,38.5846,24.1205333333,8.4375,40.2662,6.3785,12.0565666667,39.4264615384,20.6988583333,41.9974666667,12.4813666667
409.34,15.4273111111,44.4228666667,21.7797333333,38.6683333333,24.1245333333,8.44391666667,40.3654666667,6.37126666667,12.0434333334,39.4354051282,20.711525,42.0062666667,12.5390333333
409.70,15.5405866667,44.5354333333,21.8302666667,38.8098666667,24.2394666667,8.55958333334,40.4968666667,6.46996666667,12.1506666667,39.5660153846,20.8113833333,42.2134,12.6649
410.06,15.5671311111,44.6116666667,21.8996,38.869,24.2618,8.55891666667,40.5546666667,6.49143333333,12.2014666667,39.6041897436,20.8316166667,42.3226,12.7039666667
410.42,15.5546933333,44.6815666667,21.9006,38.9378666667,24.3004666667,8.59858333333,40.6396,6.5221,12.2103333333,39.6470410256,20.8712666667,42.3366,12.7185333333
410.77,15.5852266667,44.7697,21.9284,39.0591333333,24.3758666666,8.61333333333,40.742,6.53376666667,12.2396666667,39.7006051282,20.89435,42.4172666667,12.7174333333
411.13,15.5911188889,44.8236,21.9434666667,39.0941333333,24.3919333333,8.6135,40.8018666667,6.56263333333,12.2597,39.7190358975,20.9359416667,42.4478666667,12.7543666667
411.49,15.7090033334,44.9694333333,22.0624,39.22,24.4942666667,8.75425,40.9296666667,6.6657,12.3852666667,39.8623179487,21.0671,42.6008,12.8571666667
411.85,15.6728,45.0476,22.0028,39.2973333333,24.4804,8.68325,40.9577333333,6.65356666667,12.3723666667,39.8521025641,21.0615083333,42.5891333333,12.8185
412.21,15.6617833333,45.1526666667,21.9987333333,39.3708666667,24.5046,8.67108333333,41.019,6.62513333333,12.3522666667,39.8869230769,21.0373666667,42.6566666667,12.8485666667
412.57,15.6471744444,45.2224,22.0480666667,39.433,24.52,8.70758333334,41.0712,6.6329,12.3491666667,39.9093435897,21.0395333334,42.7361333333,12.8260666667
412.92,15.6633655556,45.3039,22.1043333333,39.5274666667,24.5428,8.67558333334,41.142,6.60913333333,12.3742,39.9305846154,21.0551916667,42.8002,12.8297666667
413.28,15.6857133334,45.4051333333,22.1516,39.5303333333,24.5950666667,8.70941666667,41.2214666667,6.64383333333,12.4148333333,40.0154102564,21.0965333333,42.8933333333,12.8205333333
413.64,15.77012,45.5598,22.2556666667,39.6921333333,24.6612,8.75675,41.3735333333,6.72433333333,12.5048333333,40.0963333333,21.1967333333,43.008,12.8629666667
414.00,15.7558144444,45.5776,22.2068,39.699,24.6472,8.73458333333,41.3481333333,6.70856666667,12.5164333333,40.0353282051,21.141875,42.9608,12.8652333333
414.36,15.8310088889,45.7083666667,22.2427333333,39.8206,24.711,8.72816666667,41.4454,6.71453333333,12.5456,40.1378769231,21.2055083333,43.1206,12.8661333333
414.72,15.8143177778,45.7498333333,22.2191333333,39.8478666666,24.6755333333,8.70558333333,41.458,6.65033333333,12.5266666667,40.1569589744,21.1771833333,43.137,12.8496666667
415.07,15.8126955556,45.8430333333,22.1965333333,39.9106,24.678,8.6495,41.5352,6.5936,12.5038333334,40.2372358975,21.15635,43.2614666667,12.7724333333
415.43,15.75315,45.8768,22.1445333333,39.9074,24.6422,8.54125,41.5622666667,6.48946666667,12.4407333333,40.1771230769,21.0787833333,43.2045333333,12.6897666667
415.79,15.8309288889,45.9679666667,22.2366,39.9841333333,24.7131333333,8.58316666667,41.6859333333,6.504,12.4899,40.281851282,21.1248083333,43.324,12.7627333333
416.15,15.8145255556,45.9507666667,22.2244,39.9424666667,24.6742666667,8.577,41.6636,6.43893333333,12.4730666667,40.2355384615,21.0925,43.2848666667,12.7535
416.51,15.8868522222,46.1099333333,22.2716,40.1062,24.7618666667,8.63325,41.7907333333,6.4992,12.5495333333,40.320025641,21.1634833333,43.4074666667,12.8610666667
416.86,15.8682688889,46.1472333333,22.2458,40.1193333333,24.7682,8.61008333333,41.8089333333,6.4712,12.5631333333,40.294,21.1484583333,43.4046,12.8691
417.22,15.8566622222,46.1726333333,22.2382666667,40.1742666667,24.769,8.594,41.8634666667,6.43393333333,12.5701,40.3036307692,21.1647916667,43.4656666667,12.8683333333
417.58,15.78246,46.1430333333,22.1688,40.1155333333,24.7096666666,8.50066666667,41.8208666666,6.33926666667,12.5013333333,40.2308974359,21.0721583333,43.4096666667,12.8016333333
417.94,15.8502288889,46.2993333333,22.2538666667,40.2294666667,24.8176,8.565,41.9787333333,6.3871,12.5953333333,40.3424461539,21.1529583333,43.5526666667,12.8420666667
418.29,15.8831844444,46.3594666667,22.3047333333,40.2487333333,24.8595333333,8.61283333333,42.0590666667,6.40836666667,12.6484666667,40.3802974359,21.1810333333,43.6075333333,12.9030333333
418.65,15.9214366667,46.4627666667,22.3505333334,40.3323333334,24.9267333333,8.63583333333,42.1559333333,6.44156666667,12.6940666667,40.4454205128,21.2300583333,43.7066666667,12.9196333333
419.01,15.9617244444,46.5053666667,22.394,40.3736,24.9696666667,8.71141666667,42.1991333333,6.46996666667,12.7425666667,40.4484871795,21.2606083333,43.7451333333,12.9564666667
419.37,15.9483866667,46.5236,22.3738,40.4195333333,24.9735333333,8.73391666667,42.2413333333,6.46726666667,12.7401,40.4507384615,21.239325,43.7802666667,12.9643666667
419.73,15.9320644445,46.5931666667,22.3506666667,40.4626,24.97,8.73791666667,42.3059333333,6.45446666667,12.7519333333,40.4516102564,21.2350083333,43.8041333333,12.9567666667
420.08,15.9704822222,46.6899333333,22.3793333333,40.5568666667,25.0073333333,8.76091666667,42.4375333334,6.48686666667,12.7922666667,40.5138871795,21.2762666667,43.8990666667,12.9737
420.44,15.9386566667,46.6791666667,22.3416666667,40.5082,24.9678,8.71775,42.4318666667,6.44036666667,12.7644666667,40.4975128205,21.243475,43.8930666667,12.9299
420.80,15.9403833333,46.7227333333,22.3330666667,40.5573333333,24.9696,8.711,42.5016666667,6.44706666667,12.7541333333,40.5424820513,21.2375333333,43.9436,12.9227666667
421.16,15.9649811111,46.7797333333,22.3588666667,40.6178666667,25.0041333333,8.72425,42.5651333334,6.46376666667,12.7770666667,40.5661230769,21.2351083334,43.9942,12.9486666667
421.51,15.9916311111,46.8432333333,22.3779333334,40.6980666667,25.0486,8.75858333333,42.6435333333,6.46056666667,12.8068,40.6324358974,21.2634916667,44.059,12.9316666667
421.87,15.9813766667,46.8788,22.3644666667,40.7351333333,25.0303333333,8.7245,42.7240666667,6.42253333333,12.7796666667,40.6525230769,21.2492083333,44.1075333333,12.9243333333
422.23,15.9668977778,46.957,22.3483333333,40.8074,25.0236666667,8.67158333333,42.798,6.3672,12.7592666667,40.6810820513,21.2391833333,44.1489333333,12.8894
422.58,15.9643366667,47.0193333333,22.3434,40.8623333333,25.01,8.63766666667,42.8723333333,6.3482,12.7594666667,40.6956974359,21.228475,44.1985333333,12.873
422.94,15.9876333334,47.0833666667,22.3712,40.9164666667,25.0242666667,8.62608333333,42.9317333333,6.36123333333,12.7839666667,40.7255589743,21.2372583333,44.2495333333,12.9029333333
423.30,16.0353422222,47.1885,22.4264,40.9804,25.0841333333,8.6615,43.0205333333,6.3934,12.8409666667,40.7934410257,21.2982833333,44.3280666667,12.9375
423.66,16.0418766667,47.1863,22.4418,40.9890666667,25.0866,8.65558333333,43.0257333333,6.3919,12.8604666667,40.7632871795,21.2899583333,44.3408,12.9355333333
424.01,16.0681622222,47.287,22.4604666666,41.0622,25.1386666667,8.65266666667,43.0824,6.39923333333,12.8896666667,40.8199846154,21.3177166667,44.4131333333,12.9399
424.37,16.0828422222,47.3592333333,22.477,41.1547333333,25.1858666667,8.65866666666,43.192,6.416,12.9200666667,40.8477025641,21.319375,44.4674666667,12.9383666667
424.73,16.1287066667,47.4468666667,22.5177333333,41.2256,25.2100666667,8.67191666667,43.2605333333,6.43893333333,12.9658,40.8751384615,21.3585166667,44.5190666667,12.9688333333
425.08,16.1392311111,47.5242,22.5266666667,41.2642,25.2200666667,8.64691666666,43.3072666667,6.41826666667,12.9806333333,40.8934051282,21.3624583333,44.5495333333,12.9464333333
425.44,16.1529811111,47.5781,22.5408,41.267,25.2182,8.63283333334,43.367,6.41596666667,12.9864,40.8850666666,21.3781416667,44.5744666667,12.9491333333
425.80,16.1666088889,47.6037333333,22.577,41.2935333333,25.2512666667,8.67516666667,43.3852,6.45616666667,13.0115,40.8867641026,21.4050833333,44.5760666667,12.9794666667
426.16,16.1711988889,47.6194333333,22.5892,41.324,25.2554666667,8.67433333333,43.4164666667,6.47226666667,13.034,40.8719384615,21.4020416667,44.6064,12.9693
426.51,16.1859988889,47.6525,22.5996,41.3492666667,25.2821333333,8.69,43.4544666667,6.4816,13.0618333333,40.8769948718,21.404325,44.6304,12.9754666667
426.87,16.2256877778,47.7811,22.6173333333,41.4522666667,25.3182666667,8.69958333333,43.5654666667,6.4701,13.1031666667,40.9406358974,21.437675,44.7186666667,12.9696666667
427.23,16.2311111111,47.7808333333,22.6024,41.4781333333,25.3107333333,8.6625,43.5829333333,6.45916666667,13.1115666667,40.9291128205,21.4357666667,44.7396666667,12.9776333333
427.58,16.2830311111,47.9082333333,22.6458,41.6044,25.3706,8.67183333333,43.7298,6.4708,13.1590333333,41.0469948718,21.4748666667,44.8416,12.9838666667
427.94,16.2556633333,47.8857333333,22.6153333333,41.6176666667,25.3414,8.64891666667,43.7459333333,6.45626666667,13.1523333333,41.0155948718,21.4399833333,44.8300666667,12.9703
428.30,16.32489,47.9989666667,22.6834,41.6874666667,25.3787333333,8.68783333333,43.8256666667,6.46833333333,13.2193,41.0815179487,21.4958916667,44.904,13.0392666667
428.65,16.3269633333,48.0124,22.6791333333,41.6680666667,25.395,8.693,43.8726666667,6.4572,13.2261333333,41.0878666666,21.502125,44.9318,13.0176
429.01,16.3496466667,48.067,22.6978666667,41.7278666667,25.4093333333,8.73341666667,43.9540666667,6.5115,13.2485333333,41.0986512821,21.5430333333,44.9507333333,13.0635
429.37,16.3892911111,48.1536666666,22.7480666667,41.8335333333,25.4557333334,8.74858333333,44.0430666667,6.54753333333,13.3139666667,41.1402358974,21.551,45.0180666667,13.1340666667
429.72,16.42419,48.2664666667,22.7315333333,41.9239333333,25.483,8.71916666667,44.1511333333,6.52786666667,13.3360333333,41.2043128205,21.5591916667,45.1059333333,13.0833666667
430.08,16.4334744444,48.2823,22.7216,41.98,25.5116666667,8.76341666667,44.2169333333,6.56246666667,13.3688,41.2204461538,21.56845,45.1233333333,13.1100333333
