wavelength,Back_PhrEryf,Belly_PhrEryf,Breast_PhrEryf,Crissum_PhrEryf,Crown_PhrEryf,DorTail_PhrEryf,Rump_PhrEryf,Throat_PhrEryf,WingTip_PhrEryf
727.85,14.6516,37.6334666666,19.4009333334,41.7618333333,13.4868666667,12.4442,13.1096666667,35.4518666667,16.6694666667
728.17,14.682,37.7286333333,19.4416,41.9421,13.3796,12.3728333333,12.9340666667,35.5960666666,16.5491333333
728.49,14.4146666667,37.4019333333,19.3135333333,41.7733666667,13.1841333333,12.0175666667,12.7295333333,35.4446,16.3583
728.80,14.3572333333,37.2623,19.1802,41.6634333333,13.1228666667,11.9269666667,12.7020666667,35.3902,16.2805666667
729.12,14.2574,37.3027333333,19.0896666667,41.7274,13.0391333333,12.0181,12.8014666667,35.4902,16.2205666667
729.44,14.4676333333,37.5295,19.3016,42.0290333333,13.3241333333,12.1230666667,12.9933333333,35.8612666667,16.4298666667
729.76,14.4585,37.5257,19.1382666666,42.0043,13.2492,11.9321333333,12.951,35.8818666667,16.3803333333
730.08,14.5427333333,37.4933666667,19.1998,42.0470666667,13.4174666667,11.9886666667,12.9276666667,36.0224666667,16.5260666667
730.39,14.6267333333,37.4428333333,19.3092,41.9587666667,13.4951333333,12.0699,12.9534,35.915,16.6066333333
730.71,14.3347666667,37.3032666667,19.1457333333,41.8050333333,13.2027333333,11.9556,12.7874,35.6118,16.3782666667
731.03,14.7161,37.5329666667,19.4536666667,42.2490333333,13.4744666666,12.4842666667,13.0584,35.9269333333,16.6927666667
731.35,14.8821666667,37.5625333333,19.4408666667,42.2243666667,13.5483333333,12.7293666667,13.2114666667,35.9096666667,16.8636333333
731.67,14.976,37.4025666667,19.4716,42.0860666667,13.6632,12.8174,13.3672,35.8811333333,16.9840666667
731.98,14.8001333333,37.3309666667,19.2256666666,41.9880666667,13.4026,12.6867333333,13.0422,35.8214666667,16.7368333333
732.30,15.1828,37.5153666667,19.6052666667,42.1228666667,13.7421333333,13.0784666667,13.2235333333,36.0288666667,17.0693
732.62,15.4269666667,37.8656,19.984,42.3815666667,14.0797333333,13.2826666667,13.4328,36.202,17.2914333333
732.94,15.3985666667,37.7726333333,20.0016666667,42.2948666666,14.1092666667,13.4793333333,13.5503333333,36.1346666667,17.2942
733.25,15.1951,37.6910666667,19.9583333333,42.1711333333,14.0329333334,13.4804333333,13.5136666667,36.1447333333,17.2031333333
733.57,15.0766,37.4822666667,19.8778,41.9750666667,13.9519333333,13.4445,13.4648,35.9678666667,17.1081666667
733.89,15.2236,37.6515333333,20.0906666667,42.2096333333,14.0812,13.6203333333,13.7629333333,36.2010666666,17.1526
734.21,15.2843666667,37.4039666667,19.9868,42.0018666667,14.0,13.5527333333,13.6384666667,36.1695333333,17.0667333333
734.52,15.0381,37.0402333333,19.7522666667,41.5303666667,13.9262,13.3352,13.5583333333,35.6870666667,16.8735
734.84,15.3531,37.2641333334,20.1086666667,41.8430666667,14.3397333333,13.8588333333,13.961,36.1371333333,17.269
735.16,15.4946333333,37.4047666667,20.3281333333,41.8866333333,14.5290666667,14.3027333333,14.1654,36.0905333333,17.5254
735.48,15.5665666667,37.4164333333,20.4375333333,41.886,14.5938666667,14.5851666667,14.3670666667,35.969,17.6724666667
735.79,15.4959666667,37.4571,20.3967333333,41.9938333333,14.6196666667,14.5459,14.4683333333,36.0592666667,17.6492333333
736.11,15.3981,37.3822666667,20.2236,41.8720666667,14.3522666667,14.4145,14.3025333333,35.9284,17.5873333334
736.43,15.3622666667,37.2025,20.1616,41.8045333333,14.1869333333,14.2214333333,14.1784666667,35.6505333333,17.5223666667
736.74,15.5354333333,37.3701,20.2126666667,41.9241333334,14.2118,14.2149333333,14.2096666667,35.6566666667,17.5608666667
737.06,15.4169,37.4944,20.1882,42.0106333333,14.1453333333,14.1262,14.1980666667,35.7458666667,17.5125333333
737.38,15.1464,37.386,19.8195333333,41.7536666667,13.8808666667,13.9547666667,13.8658666667,35.5866,17.2533333333
737.69,15.3303333333,37.5425666667,20.0148666667,41.8143333333,14.1778666667,14.2326,14.0342,35.6427333333,17.4708666666
738.01,15.3676,37.7184333333,20.0320666667,42.1035333333,14.0792,14.3297666667,14.0131333333,36.1082666667,17.4807333333
738.33,15.2803333334,37.8987666667,20.0474,42.2681333333,13.8847333333,14.1119,13.7640666667,36.1162666667,17.2094333333
738.64,15.0572666667,38.0448666667,19.8911333333,42.4087333333,13.7390666667,13.8196666667,13.4991333333,36.2511333333,16.8989666667
738.96,15.3155,38.2954666667,20.1777333334,42.6945333333,14.1629333333,13.9678,13.7349333333,36.626,17.1034
739.28,14.9008666667,37.9975333333,19.7730666667,42.3593333333,13.8180666667,13.5277333333,13.2643333333,36.2908,16.7678666667
739.59,15.1052666667,37.9217,19.7570666667,42.4172333333,14.0978,13.7858,13.4091333333,36.4159333333,16.9140333333
739.91,14.8830333333,38.1122666667,19.5840666667,42.4922666667,14.0521333333,13.5389666667,13.1751333333,36.514,16.7218666667
740.23,14.5518,37.6727666667,19.2942,42.2210333333,13.7924,13.3390666667,12.8674,36.1722,16.5008666667
740.54,14.5759666667,37.5806666667,19.3452,42.3037,13.7475333333,13.3390333333,12.8126666667,36.0962666667,16.573
740.86,14.535,37.5617666667,19.4926666667,42.3245333333,13.9675333334,13.3063,12.8752,36.2462,16.7243333333
741.18,14.5213666667,37.8388666667,19.6446666667,42.6925333333,13.8732,13.3778,12.9854,36.4508,16.7412
741.49,14.3160333334,37.7912666667,19.5225333333,42.3688333333,13.8884,13.1904,12.8754,35.9432666667,16.5601
741.81,13.8188666667,37.3754,19.0750666667,41.7509,13.5700666667,12.7297,12.5060666667,35.3148,16.2238333333
742.12,13.9456666667,37.3111333333,19.2592666667,41.837,13.6964,12.8149333333,12.7581333333,35.3357333333,16.4160666667
742.44,13.9922666667,37.1616,19.1096666667,41.6114,13.6417333333,12.7253333333,12.7613333333,35.0316,16.459
742.76,14.2752666667,37.1987333333,19.2472666667,41.7258,13.8566666667,13.0616666667,12.9894666667,35.0828666667,16.5769333333
743.07,13.9483333333,37.0449666667,18.9824666667,41.4920666667,13.4547333333,12.6447,12.6170666667,34.7379333333,16.2047666667
743.39,14.1346333333,37.0012333333,19.1249333334,41.4841666667,13.5800666667,12.9238333333,12.7356,34.8569333333,16.3042666666
743.70,14.7790333333,37.5991,19.7982,41.9885,14.3882666667,13.6972666667,13.4380666667,35.4304,17.0984
744.02,14.9736666667,37.7894,19.7796666667,41.9543666667,14.4868,13.9856666667,13.5717333333,35.5762,17.1819333333
744.34,14.9824,37.8305,19.8935333333,42.1486666667,14.3376,14.0391333333,13.4526,35.5054,17.0662333333
744.65,14.9188666667,37.7883333333,19.8716,42.0768333333,14.3527333333,13.8796666667,13.328,35.5868666667,16.985
744.97,15.2454,38.0049333333,20.1848666667,42.4928,14.4814,14.0563,13.6869333333,35.8778,17.3131666667
745.28,15.5636666667,38.2726333334,20.4348666667,42.9946666667,14.7658,14.1978333333,13.9308666667,36.2784,17.6537333333
745.60,15.8556,38.4179,20.4287333333,42.9551666667,14.8382,14.2643666667,13.9194,36.3564666666,17.7773333333
745.91,15.8035,38.3541,20.4683333333,42.9412333333,14.6928666667,14.1737,13.7588666667,36.5610666666,17.5833666667
746.23,16.1826333333,38.7526333333,20.9225333334,43.2505,15.0071333333,14.4645,14.0392666667,36.8712666667,17.9208
746.55,16.4364333333,38.7364,21.2583333333,43.4504,15.1954666667,14.7075666667,14.2430666667,37.1933333333,18.0606
746.86,16.5248666667,38.7528,21.3306,43.4922,15.2896,15.0512,14.4094666667,37.214,18.3365666667
747.18,16.5118666667,38.7079666667,21.3063333333,43.4601,15.0494,14.9928,14.4148,37.2074666667,18.2135
747.49,16.7169333333,38.8712666666,21.6116666667,43.5767333333,15.2520666667,14.9753333333,14.6434,37.4065333333,18.4225333333
747.81,16.9968666667,38.9518666667,21.6849333333,43.5363333333,15.3851333333,15.0733333333,14.903,37.3636666667,18.5494
748.12,17.1837,38.8606333333,21.5485333333,43.5217333333,15.5208666667,15.1987666667,14.9884,37.3552666667,18.7022666667
748.44,17.0858,38.6857,21.2705333333,43.2973666667,15.6429333333,15.1697666667,14.9022666667,37.2686,18.7189666667
748.75,16.8967333333,38.3948666667,21.0598666666,42.8238333333,15.5954,15.1291333333,14.6626666667,37.1076666667,18.5501
749.07,16.6183,38.3090666667,20.8587333333,42.9599666667,15.5403333333,15.0190333333,14.5794666667,37.2376,18.3563
749.38,16.6767666667,38.5351,21.0266666667,43.1116333333,15.6285333333,15.2286333333,14.7600666667,37.2767333333,18.6346
749.70,16.2902333333,38.3230666667,20.6321333333,42.9530666667,15.2506,14.9242333333,14.5873333333,37.173,18.4437
750.01,16.1308,38.3605666667,20.4725333333,42.8389666667,15.2646,14.9715,14.5211333333,37.0876,18.5282666667
750.33,16.5723,38.8729,20.9822,43.2285666667,15.7269333333,15.2306,14.9360666667,37.5441333333,18.9001666667
750.64,16.8042666667,39.1574333333,21.1449333333,43.157,16.0914666667,15.6335666667,15.1319333333,37.5428,19.1443333334
750.96,16.9766666667,39.2965,21.276,43.3320333333,16.4923333333,15.9787,15.3113333333,37.5506666667,19.2467666667
751.27,16.8459,39.192,21.0398,43.2052333333,16.3835333333,15.9880666667,15.1772,37.6232666667,19.0971
751.59,16.6011666666,39.3148666667,21.0104,43.0851333333,16.164,16.0174666667,15.079,37.5832,18.9458333333
751.90,16.2196333333,39.1033333333,20.8343333333,42.8316333333,15.6048666667,15.7088,14.5834666667,37.4320666666,18.5107
752.22,15.9890333333,38.8183333333,20.6919333333,42.6530333333,15.1612666667,15.5400333333,14.3908666667,37.1849333333,18.2570666667
752.53,15.7989,38.4321333333,20.4944,42.2521,14.8035333333,15.2876333333,14.2153333333,36.7550666667,18.1174
752.85,15.7278666667,38.3632333333,20.3645333333,42.1666666667,14.8411333333,15.172,14.06,36.7578666667,18.0678333333
753.16,15.5847,38.3607,20.2708,41.9894666667,14.9062666667,15.1198,13.7995333334,36.5287333333,17.9934666667
753.47,15.6632666667,38.3821666667,20.2239333333,42.0551666667,14.9656666667,15.1385333333,13.8096666667,36.5508666667,18.0437666667
753.79,15.5417666667,38.1337333333,19.974,41.8038333333,14.9330666667,14.9902,13.6638,36.2284,17.9945
754.10,15.4317,38.0695,19.9056,41.9278666667,14.832,14.8307333333,13.5932,36.3175333333,17.8372333333
754.42,15.2809,37.9569666667,19.7934,41.9223333333,14.7084666667,14.7018666667,13.4738,36.2982666667,17.9026333333
754.73,15.1069666667,37.6458666667,19.5960666667,41.7151666667,14.6592666667,14.4599333333,13.2908,35.8308666667,17.9421666667
755.05,15.4713,37.8312333333,19.8823333333,41.9414666667,14.9003333333,14.4766,13.483,35.9030666667,18.1962666667
755.36,16.0042666667,38.1220666667,20.4104,42.2910666667,15.4818,15.0112333333,14.029,36.1694,18.6019
755.67,16.5768333333,38.8615,20.8608666667,42.77,16.1142,15.5336666667,14.7330666667,36.7579333333,19.1727
755.99,16.6003333333,39.0344666667,20.8872666667,42.8681333333,16.2433333334,15.7999,14.6965333333,37.0088,19.2317666667
756.30,16.6720666667,38.9644,20.9072,42.9055,16.3819333333,15.9941666667,14.8939333333,36.9973333333,19.2198333333
756.62,17.2013666667,39.1927333333,21.4488666667,43.0365666667,16.7734666667,16.2537333333,15.4504,37.3324,19.5015333333
756.93,17.162,39.3056,21.6632,43.1261,16.7326,16.3504333333,15.5052666667,37.3597333333,19.4308
757.24,17.2340333333,39.4446333333,21.7868,43.2953,16.6272,16.4331333333,15.4948,37.5913333333,19.4189
757.56,17.3300333333,39.2321333333,21.7438666667,43.3589666667,16.5367333333,16.3307,15.5023333333,37.3354666667,19.4068333333
757.87,17.2827333333,39.1320666667,21.6031333333,43.2520666667,16.3255333333,16.1048666667,15.2476666667,37.1648666667,19.2472666667
758.18,17.3927,39.4501,21.8096666666,43.4254666667,16.5136666666,16.2061333333,15.4924666667,37.489,19.3362
758.50,17.5138,39.6047666667,21.9533333333,43.4965333333,16.7328666667,16.3295,15.4863333333,37.6446666666,19.3294666667
758.81,17.5064333333,39.6784,21.9594,43.3724333333,16.7945333333,16.3638333333,15.5269333334,37.5672,19.4281666667
759.13,17.6918666667,39.6952666667,22.1368666667,43.7448,16.8946,16.4142666667,15.5538,37.6094,19.5898333333
759.44,17.8240333333,39.6689666667,22.232,43.5002333333,17.0337333333,16.3249333333,15.6935333333,37.2953333333,19.7235333333
759.75,17.6880666667,39.8567333333,22.0646,43.4211666667,16.6517333333,15.9519333333,15.2952666667,37.2326666667,19.5446
760.07,17.0912666667,39.2782,21.3350666667,42.9019333333,16.0549333333,15.6098666667,14.6521333333,36.5649333333,19.0366666667
760.38,16.9650333333,38.9984666667,20.9919333333,42.5498,15.8064666667,15.3278333333,14.3843333333,36.3387333333,18.8266333333
760.69,17.0003666667,38.8449666667,20.8750666667,42.4110333333,15.9295333333,15.4000333333,14.5026,36.1370666667,18.9212333333
761.01,17.0176333333,38.8889666667,20.7975333333,42.4287,16.0021333334,15.2536666667,14.4612666667,36.3478666667,19.0426
761.32,17.0338333333,38.9114,20.7616666667,42.4233,15.9300666667,15.3046333333,14.6940666666,36.4368,19.0199666666
761.63,17.1128333333,39.0396333334,20.7954666667,42.6238333333,15.8919333333,15.4769666667,14.6137333333,36.646,19.1619666667
761.94,16.804,38.7646666667,20.4657333333,42.4229333333,15.592,15.1985,14.4696666667,36.3512666667,18.9766
762.26,16.8515333333,38.8980333333,20.5338,42.7021666667,15.5824666667,15.1698666667,14.6271333333,36.4682666667,19.0223
762.57,16.7152666667,38.8771,20.4408666667,42.6837,15.4756,15.1342,14.5156666667,36.498,18.8898
762.88,16.7575,38.9539,20.606,43.0779333333,15.5246,15.1889666667,14.5810666667,36.8482,18.9625333333
763.20,16.9528666667,38.9628333333,20.8603333333,43.2800666667,15.7796,15.4385333333,14.9008666667,36.9363333333,19.1364333333
763.51,17.4256333333,39.5356333333,21.4572,43.9384,16.1890666667,15.857,15.3553333333,37.5207333333,19.6509333333
763.82,17.5774,39.7717333333,21.5005333333,44.2108666667,16.306,15.9205,15.5588666667,37.7098,19.8020333333
764.14,17.5227666667,39.8296666667,21.3962,44.2832333333,16.1399333333,15.7343666667,15.4469333333,37.7581333333,19.6209666667
764.45,17.4058333333,39.9274666667,21.445,44.2858666667,15.995,15.8137,15.3628,37.6264666667,19.4838666667
764.76,17.3435,39.9133666667,21.5378,44.3397,15.9404666667,15.8539666667,15.2561333333,37.6622666667,19.4225333333
765.07,17.1434666667,39.7993666667,21.4522,44.3868333334,15.8236666667,15.5508,15.093,37.5697333333,19.2471666667
765.39,17.0542,39.6954,21.4612666667,44.3429,15.7329333333,15.5929,15.1002666667,37.5489333333,19.2973666667
765.70,16.6408,39.4121666667,21.0768666667,44.0681333333,15.4649333333,15.4218,14.5782666667,37.3595333333,19.0885333333
766.01,16.2911666667,39.0471,20.6684,43.5817666667,15.2238,15.2276333333,14.3268666667,36.9058666667,18.8405333333
766.32,16.0881,38.9031,20.2214666667,43.1841333333,14.9775333333,15.0580333333,14.1156666667,36.4928666667,18.5489
766.64,16.0744666667,38.8096333333,20.0492666667,42.9586,14.9820666667,15.0656333333,14.0624666667,36.4663333333,18.5806
766.95,15.8923666667,38.6002333333,19.7534666667,42.6537,14.9302,14.7257,13.8386,36.4758,18.4214
767.26,16.1444,38.6270333333,20.2139333333,42.6593333333,15.2983333334,15.0007666667,14.0338,36.6341333333,18.7169
767.57,15.864,38.3317666667,20.1033333333,42.2561,15.1258,14.7415333333,13.8276666667,36.4277333334,18.6368666667
767.88,16.1530333333,38.5818666667,20.4804,42.5612666667,15.6228666667,15.1673666667,14.1914666667,36.8689333333,18.9726666667
768.20,16.3566,38.6419,20.4752,42.3963666667,15.7128,15.1600666667,14.4153333333,36.6094666667,19.0748666667
768.51,16.6923666667,38.889,20.7657333333,42.3556,15.9761333333,15.7094666667,14.8034666666,36.3351333333,19.3471
768.82,17.0693666667,39.2629,21.1484666667,42.7048,16.2359333333,15.9418,15.0069333333,36.4844666667,19.4730666667
769.13,17.8939333333,39.8295666667,21.7903333333,43.3817333333,16.6846,16.3221666667,15.7588666667,36.9501333333,19.9676
769.44,18.0652333333,39.9465,22.0089333333,43.6404,16.6113333334,16.2540333333,15.7787333333,37.0811333333,19.8909666667
769.76,18.2621333333,40.2146333333,22.511,44.0608333333,16.8167333333,16.5128333333,16.0113333333,37.5194,19.9714333333
770.07,18.2374,40.2188,22.8433333333,44.3037333333,16.7732,16.5855,15.9986,37.4626666667,19.9749666667
770.38,18.6139,40.4889,23.1437333333,44.8875666667,16.9385333333,17.2688,16.4574666667,37.4506666667,20.2346333333
770.69,18.6336,40.5287333333,23.116,45.0467666667,17.0238666667,17.4427,16.5011333333,37.3069333333,20.2135333333
771.00,18.8968666667,40.7607,23.4514666667,45.1430333333,17.1932,17.7719333333,16.7006,37.2411333333,20.4084333333
771.32,18.6752,40.2393666667,23.2094666667,44.5181666667,16.8714666667,17.4355333333,16.3806666667,36.7944,20.2737666667
771.63,18.6601333333,40.1508,23.4284666667,44.6651666667,17.0512666667,17.8267,16.5094666667,37.1918,20.5271666667
771.94,18.5015666667,39.9345,23.3522666667,44.7703333333,16.5544666667,17.672,16.093,37.7820666667,20.2963333333
772.25,18.6333666667,40.1463666667,23.4818,45.1171666667,16.8194,17.9084333333,16.2944,38.1923333334,20.4539
772.56,17.7338666667,39.6128333333,22.5502666667,44.3722666667,15.923,17.3294666667,15.5818,37.7690666666,19.5318333333
772.87,18.3508333333,39.8693333333,23.3596,44.5621666667,16.6624,18.0698,16.2310666667,38.2527333333,20.3465333333
773.18,19.2221666667,40.1933666667,24.2416,44.8523333334,17.475,18.8094,16.8318666667,38.5658,21.2734
773.50,19.211,39.9693666667,24.1050666667,44.5311666667,17.4207333333,18.5902,16.7911333333,38.5835333333,21.2721666667
773.81,18.5967666667,39.24,23.8026666667,43.5692,17.0346,17.7573333333,16.3428666667,37.8058,20.8239666667
774.12,19.0816666667,39.6512333333,24.3841333334,43.8146333333,17.5230666667,18.4702333333,17.1081333333,38.3266666667,21.4261666667
774.43,19.2343666667,39.5769,24.473,44.2871,17.8464,18.9299666667,17.4166,38.6120666667,21.5603333333
774.74,19.2873333333,39.9544,24.3443333334,44.7154333333,17.7914,18.9435666667,17.5,38.9663333333,21.5642
775.05,19.2364666667,40.0598333333,24.2075333333,44.8558666667,17.6518,18.6184333333,16.9228,38.8328,21.451
775.36,19.3999,39.7573666667,24.307,44.7102,18.2773333333,19.0059,17.2966666667,38.4146666667,21.8213333333
775.67,19.1648666667,39.3714666667,24.0787333333,44.1431333333,18.05,19.1420333333,17.0360666667,38.2058666666,21.7045
775.98,20.0313333333,39.3953333333,24.963,44.3402333333,19.0739333333,20.0271,17.7838666667,38.3680666667,22.7715
776.30,19.7831333333,39.1757666667,24.5527333333,44.3247666667,18.8482666667,19.9705666667,17.5880666667,38.1255333333,22.5746333333
776.61,18.7340666667,38.7018,23.6354,43.7683333333,17.9394,19.1575,16.8132666667,37.6922666667,21.8383666667
776.92,19.9861333334,40.2204333333,24.6924,45.1285666667,19.3572,20.6978,18.1358,38.8844,23.2208333333
777.23,20.2039,40.5795333333,24.8030666667,45.4914666667,19.7496666666,20.983,18.1500666667,39.2442666667,23.2637666667
777.54,19.1390666667,39.7853666667,23.8022,44.4926333333,18.703,19.4984,17.1308666667,38.1574,22.1297
777.85,18.7689,39.5888333333,23.5772666667,43.9698,18.2021333333,18.8664333333,16.6503333333,37.8304,21.6842333333
778.16,18.9333333334,39.6489333333,23.7472666667,44.0749333333,18.4279333333,18.8468333333,16.7906666667,37.9368666667,21.6397666667
778.47,18.9472333333,39.6638666667,23.8047333333,43.8305333333,18.5948666667,18.9658333333,17.0774666667,37.8713333333,21.5056
778.78,18.6222333333,39.7608,23.4232666667,43.4612666667,18.0917333333,18.3665333333,16.8703333333,37.8504666667,21.0275333333
779.09,18.6135333333,40.1772,23.7450666667,43.8792666667,18.2328,18.1225666667,17.1743333333,38.094,21.2260666667
779.40,18.7062333333,40.5140666667,23.7846666667,43.8862,18.3200666667,17.8856666667,16.8526666667,38.3440666667,20.8763
779.71,18.6490666667,40.9593666666,23.7153333333,43.8106,18.2868666667,17.7045,16.7106666667,38.5756666667,20.7365333333
780.02,18.9831,41.0144333333,23.7288666667,43.9940333333,18.3051333333,17.8335,16.8066666667,38.811,20.8057333333
780.33,17.0434333333,39.2062666667,21.9993333333,42.4164666667,16.3978666667,16.1013666667,14.9408666667,37.1213333333,18.6511333333
780.64,17.0922,39.7743333333,22.3590666667,42.8513333333,16.1538,16.4001333333,15.1846,37.7846,18.7896333333
780.95,17.3927666667,39.8932333333,22.6489333334,42.9403666667,16.6380666667,16.7656,14.853,38.2723333333,19.0580666667
781.26,18.1728666667,40.9123666667,23.5268666667,44.0733,17.5868666667,17.783,15.8154,39.4273333333,19.9683333333
781.57,18.3743666666,40.9482333333,24.0902,44.1541,17.6944666667,18.0371,16.0797333333,39.5909333333,20.3186333334
781.88,18.6253,41.5022,24.553,44.7432333333,17.6853333333,18.3561333333,16.4519333333,39.9945333333,20.6083666667
782.19,18.1986333333,41.2733,24.2080666666,44.5187666667,17.2332666667,17.6871,15.7536,39.6259333333,20.1897
782.50,18.0385666666,40.5096,23.6806,43.8705666667,16.5674,17.2592666667,15.1624666667,38.832,19.7687
782.81,17.2625333333,39.9888333333,23.2377333333,43.6733333333,15.8403333333,16.5823,14.7892666667,38.3475333333,19.4630666667
783.12,17.0443666667,39.2563333333,22.9869333333,43.3192,15.5254,16.2352666667,14.4179333333,37.6887333333,19.1795666667
783.43,17.3820333333,39.6453,23.6738666667,43.7854,16.0171333333,16.9014333333,14.8497333333,37.6995333333,19.5881
783.74,17.2337666667,39.5311333333,24.0799333333,43.8339666667,15.978,16.6203333333,14.9190666666,37.5694666667,19.8321333333
784.05,16.8169666667,38.4013,23.2206,42.9141666667,15.3049333333,15.3398,14.1658666667,36.5134666667,19.442
784.36,16.5213666667,38.3925333333,23.1968666666,43.3867666667,14.4957333333,15.1009333333,14.229,36.6252,19.4661333333
784.67,15.2858666667,36.9761333333,21.7976666667,42.2589,13.3512,13.7352333333,13.0177333334,35.3332666667,18.2174
784.98,14.8621,36.4767,21.1339333333,41.4455666667,13.0484,13.5500333333,12.4784666667,34.9065333333,17.8954666667
785.29,14.2388333333,36.059,20.2979333333,40.7565333333,12.7436666667,12.8477666667,11.7782666667,34.6023333333,17.5961666667
785.60,14.3532666667,36.3782333333,20.3331333333,41.1596,13.1252666667,13.5951333333,12.251,34.8855333333,17.8085666667
785.91,14.599,37.4838,20.9626,41.9965,14.2306,14.6792,13.2738666667,35.823,18.3452666667
786.22,14.6871666667,37.4884666667,21.041,42.0350333333,14.3392,15.0351,13.6433333333,35.848,18.2163
786.53,14.5331333333,37.4476333333,21.3413333333,41.4262333333,14.2616666667,15.1528,13.5937333333,35.4724666667,18.2824333333
786.84,13.9119,37.0430666667,21.0165333333,40.9071,13.7995333333,14.3722333333,13.0974,35.0014,17.6832666667
787.14,14.5155666667,37.5943666667,21.2754666667,41.2095333333,14.636,14.8878333333,13.2512666667,35.2327333333,18.1034666667
787.45,14.1666333333,37.3845,20.8654666667,40.7930666667,14.6238,15.1935333333,12.9892666667,34.9785333333,17.5726333333
787.76,13.7305333333,36.8877666667,20.0894666667,40.0948,14.37,14.8803333333,12.2022,34.1436,16.9087
788.07,14.8292333333,37.7172333333,21.206,40.7454,15.1552,15.8255666667,12.7536666667,34.7566666667,17.9812
788.38,14.7631,37.7846333333,21.1747333333,41.1875333333,15.0851333333,16.0433,12.9058,34.7603333333,17.8774333333
788.69,15.1626666667,37.7139333333,21.5038666667,41.4509,15.1804666667,16.3235666667,13.2375333333,34.6809333333,17.9181666667
789.00,15.9755333333,38.0115333333,22.3040666667,41.7305666667,15.6925333333,16.5564333333,13.6638,34.8159333333,18.4698666667
789.31,16.3354333333,37.8189333333,22.5201333333,41.8499333333,15.8834666667,16.3404333333,13.8855333333,34.8846,18.6898666667
789.62,16.6154333333,38.4102,22.7794666667,42.1590333333,15.9488,16.3282,13.7743333333,35.3436,18.9462666667
789.92,16.8191666667,38.8843666667,22.7072666667,43.1139,16.1638,16.0781333333,14.0288,36.335,19.1118333333
790.23,16.9199,38.8780333333,22.3366666667,43.0065333333,16.2908,15.9613,14.1012666667,36.1056666667,19.3627333334
790.54,16.2040333333,38.8259333333,21.5596,42.8878,14.9614666667,14.733,13.5220666667,36.0183333333,18.6033
790.85,17.0136666667,39.8104333333,22.4264,43.6745,15.5438666667,15.1968666667,14.3832666667,36.8504666667,19.5654666667
791.16,18.1673666667,40.84,23.5007333333,44.3525,16.8224,16.1997666667,15.6886666667,37.8384666667,20.6197666667
791.47,17.7395666667,40.681,22.9112,44.1019,16.2266,15.6783,15.3224666667,37.6250666667,20.2351
791.78,16.7791333333,40.1156,22.2118,43.2584,14.8952666667,13.9705,13.9519333333,36.701,18.9096666667
792.08,15.8577333334,39.5204666667,21.4481333333,42.8311333333,14.1813333333,13.1538333333,12.6419333333,36.673,18.0430333333
792.39,15.8592333333,39.8531,21.6950666667,43.0662333333,14.4345333333,13.0298,12.7862666666,37.0569333333,18.4317666667
792.70,15.1147333333,39.8785333333,20.9244666667,42.0074666667,13.6370666667,12.4998666667,11.7746666667,36.4778,17.7834333333
793.01,15.61,39.6666666667,21.4,42.0566666667,14.2466666667,13.94,12.3666666667,36.5133333333,18.39
793.32,15.1035,39.686,21.3760666667,41.8470333334,14.048,14.0214,12.1108666667,35.7849333333,18.1496
793.62,16.0094333333,40.6473666667,22.1955333333,42.4325666667,14.8682,14.8349666667,12.4926,36.4296666667,18.9422666667
793.93,17.5915333333,41.4386333333,23.0186,42.6364666667,16.7051333333,16.4449333333,13.9819333333,37.5722,20.4079333333
794.24,17.2534333333,40.8467333333,22.9432666667,42.2359666667,16.5556666666,16.4289,13.7964666667,37.1074666667,20.1046666667
794.55,16.9821,40.6627333333,23.0084,42.4155333333,16.3159333333,16.2014333333,13.7923333333,37.1002,20.1209333333
794.86,17.2750333333,40.5175,23.3427333333,41.9755,16.6258666667,16.1711,14.0356666667,37.0084666667,20.3166
795.16,18.4060666667,40.9743333333,23.8918666667,42.3496,17.8568,17.3952333333,15.2034666667,37.6078666667,21.5998666667
795.47,20.0976333333,42.765,25.6245333333,43.5524333333,19.4255333333,18.9549666667,17.395,38.5848666667,23.5434333333
795.78,20.0207,42.8868333333,25.6505333334,43.6651333333,19.3422,19.0159666667,17.7152,38.7606666667,23.4656
796.09,20.2241333333,42.882,25.6991333333,43.9350666667,19.3745333333,18.9968666667,17.7464666667,38.9969333333,23.7344666667
796.40,19.6414333333,42.854,25.0029333333,43.7161666667,18.8488,17.4170666667,17.0645333333,38.7403333333,23.3182666667
796.70,20.1882333333,43.3273,24.8573333333,43.9374333333,18.6521333333,17.4682666667,17.2252666667,39.1439333333,23.4396
797.01,19.6578333333,43.0949,24.3630666667,44.2102333333,18.3623333333,17.2592666667,17.2136,39.1628666667,23.2295
797.32,19.1894,43.3084,24.3568,44.4852,17.5210666667,17.0296666667,16.7136,38.7354666666,22.8638
797.63,19.3660333333,43.8136,24.0281333333,45.0112666667,17.4639333333,16.9228,16.7852,39.2379333333,22.8625
797.93,19.4483666667,43.5931,23.6446,45.0626333333,17.4078,17.2537333333,17.1190666667,39.2555333333,22.833
798.24,20.4702,44.5772333333,24.2966,46.2977,18.655,18.2989333333,18.2697333333,40.5158666667,23.8688
798.55,20.6336333333,44.6964666667,24.5106666667,46.4013333333,18.7928666667,18.5638333333,18.4012666667,40.9352666667,24.2687333333
798.85,19.5486,43.4862,23.2178,45.5905333333,17.685,17.2539333333,17.1350666667,40.3598,23.1161
