wavelength,Back_TanParm,Belly_TanParm,Breast_TanParm,Crissum_TanParm,Crown_TanParm,DorTail_TanParm,Patch10_TanParm,Patch11_TanParm,Patch12_TanParm,Patch13_TanParm,Rump_TanParm,Throat_TanParm,WingTip_TanParm
420.08,5.1676,12.8918,17.5802666667,8.93086666667,4.33193333333,6.08093333333,13.4833333333,19.4468666666,2.0312,15.9930666667,21.5868666667,4.72986666667,6.84121010101
420.44,5.12853333333,12.8825333333,17.6524666667,8.90493333332,4.29746666667,6.04986666667,13.5138666667,19.6093333333,1.987,16.0373333333,21.712,4.69773333333,6.81034141414
420.80,5.09853333333,12.8698,17.7174666666,8.87273333333,4.27146666667,6.02846666667,13.5467333333,19.7652,1.95633333333,16.0727333333,21.8359333333,4.66553333333,6.78900606061
421.16,5.07973333333,12.8928,17.7926,8.85340000001,4.25073333333,6.01926666667,13.5914666667,19.9290666667,1.9368,16.123,21.9713333333,4.64693333334,6.77248282828
421.51,5.1136,12.9435333333,17.9366,8.89373333332,4.268,6.05653333333,13.6941333333,20.1576666666,1.95046666667,16.2220666667,22.162,4.67313333333,6.80146666667
421.87,5.1016,12.9586,18.0424666667,8.89286666667,4.2506,6.05426666667,13.7580666667,20.3713333333,1.9302,16.2873333333,22.3162,4.66373333333,6.79683434344
422.23,5.09,12.9730666667,18.1716666667,8.88926666667,4.25039999999,6.0466,13.8279333333,20.5919333333,1.923,16.3594,22.4721333333,4.65413333333,6.79615353536
422.58,5.08966666667,13.0054666667,18.2908666667,8.89979999999,4.24826666667,6.0592,13.8897333333,20.8062,1.92153333333,16.4318666667,22.6336666667,4.6552,6.79615151515
422.94,5.09273333334,13.0388666667,18.4210666667,8.90693333332,4.25619999999,6.08206666667,13.9708666667,21.0226,1.9242,16.5354,22.8251333333,4.6672,6.81203434344
423.30,5.11193333333,13.0968,18.5937333333,8.94366666667,4.27913333333,6.1072,14.0717333333,21.269,1.94226666667,16.636,23.0448666667,4.67946666667,6.84207474748
423.66,5.12286666667,13.1324666667,18.7338666667,8.96466666667,4.28946666666,6.1288,14.1600666666,21.4960666667,1.95406666667,16.7284,23.2343333333,4.70126666667,6.85877979797
424.01,5.13386666667,13.1659333333,18.8629333333,8.98986666667,4.30606666667,6.1466,14.2484,21.7050666667,1.96046666667,16.8094,23.3924666667,4.71613333333,6.86837575757
424.37,5.15186666667,13.2009333333,19.0137333333,9.01999999999,4.32726666667,6.167,14.3409333333,21.9272666667,1.9728,16.9084,23.5652666667,4.73546666666,6.88613737373
424.73,5.1808,13.2634,19.1622,9.07013333333,4.34760000001,6.187,14.434,22.1598666667,1.98913333333,17.0105333333,23.7433333333,4.757,6.90773939393
425.08,5.22946666667,13.3373333333,19.321,9.12679999999,4.39700000001,6.22933333333,14.5480666667,22.4007333333,2.02853333333,17.1225333333,23.9380666667,4.80406666667,6.95538989899
425.44,5.24006666667,13.3744,19.4422,9.13473333333,4.40646666667,6.23846666667,14.6232666667,22.6157333333,2.03266666667,17.2060666667,24.1155333333,4.81713333334,6.96524848485
425.80,5.26506666667,13.4097333333,19.5945333333,9.16920000001,4.43480000001,6.26346666667,14.7248666666,22.8558,2.067,17.3022666667,24.2974666667,4.8484,6.98388080808
426.16,5.29046666667,13.4683333334,19.7556,9.20313333333,4.46193333333,6.30113333333,14.8354666667,23.1128666666,2.0786,17.4198666667,24.5279333333,4.87646666667,7.00131111111
426.51,5.28613333333,13.4938,19.8807333333,9.20179999999,4.46126666667,6.29173333333,14.9055333333,23.349,2.07106666667,17.4995333334,24.6962,4.87173333333,6.99209494949
426.87,5.29026666667,13.5349333333,20.0273333333,9.22213333334,4.46980000001,6.29,14.9962666667,23.6152,2.07493333333,17.5836,24.8732666667,4.8716,6.99004848485
427.23,5.3052,13.5807333333,20.1786,9.24046666667,4.47953333334,6.29366666667,15.0888,23.8912666667,2.07053333333,17.6975333333,25.0598,4.87986666667,6.99775757576
427.58,5.3376,13.6599333333,20.3957333333,9.28300000001,4.511,6.3306,15.2198,24.2191333333,2.08073333333,17.8526,25.3378666667,4.90873333333,7.03261212121
427.94,5.37373333333,13.7444666666,20.6255333333,9.32473333335,4.54086666667,6.3698,15.3684,24.5776666667,2.11046666667,18.0272666667,25.6486,4.95313333333,7.06595757576
428.30,5.41426666667,13.8440666667,20.827,9.37033333333,4.572,6.42126666667,15.5169333333,24.9081333333,2.1412,18.1758666667,25.9368,4.99733333333,7.11129494949
428.65,5.41853333333,13.8904666667,21.0226,9.36713333334,4.58373333334,6.44053333333,15.6292,25.2047333333,2.14526666667,18.2924666667,26.1534666667,5.00873333334,7.12016767677
429.01,5.40413333333,13.9220666667,21.2086,9.3502,4.5758,6.44153333333,15.743,25.5292,2.1316,18.4074,26.3858,4.98673333333,7.11268484848
429.37,5.40853333333,13.9930666667,21.4202,9.37213333332,4.58706666667,6.45573333333,15.8896,25.8755333333,2.1384,18.5568,26.6499333333,4.99413333333,7.13057575757
429.72,5.41726666666,14.0610666667,21.6194,9.38686666667,4.59953333334,6.473,16.0203333333,26.1840666667,2.12133333333,18.7053333333,26.9268666667,4.993,7.13587474748
430.08,5.43286666667,14.1262666666,21.8102,9.42240000001,4.59880000001,6.50153333333,16.1574666667,26.5056,2.1314,18.8332666667,27.1779333333,5.01113333333,7.16566666667
430.44,5.4794,14.2367333334,22.0844666667,9.49146666666,4.6332,6.56566666667,16.3524,26.882,2.16826666667,19.0026,27.4994666667,5.06633333333,7.22989898989
430.79,5.49466666667,14.2887333333,22.3182666667,9.51613333333,4.65640000001,6.59553333333,16.4994,27.2128666667,2.16786666667,19.1484,27.7888666667,5.08073333333,7.25483434344
431.15,5.5112,14.3604,22.5652,9.546,4.6704,6.62433333333,16.6423333333,27.5654,2.168,19.3081333333,28.1088,5.09206666667,7.26954343434
431.50,5.49626666667,14.3844,22.7412666667,9.55573333333,4.66219999999,6.6102,16.7662666667,27.8567333333,2.15146666667,19.405,28.3464,5.07253333333,7.24948484849
431.86,5.46746666667,14.4044666667,22.9396666667,9.55926666667,4.6484,6.5984,16.8872666667,28.189,2.11266666667,19.5265333333,28.6204,5.04006666667,7.24041010102
432.22,5.44553333333,14.4124,23.1058,9.53673333333,4.62793333333,6.5746,16.9793333334,28.4776666667,2.073,19.6134,28.8253333333,5.00586666667,7.21340606061
432.57,5.48593333333,14.4881333333,23.3163333333,9.58893333334,4.65619999999,6.6106,17.1266666667,28.8115333333,2.08513333333,19.7528,29.1168,5.0334,7.2505030303
432.93,5.53046666667,14.5568666667,23.5196666667,9.63899999999,4.68526666666,6.65086666666,17.2685333333,29.1113333333,2.1014,19.8857333333,29.3811333333,5.07273333333,7.28298181819
433.29,5.5608,14.6118666667,23.7348,9.68079999999,4.70626666666,6.68073333333,17.3915333333,29.4077333333,2.12046666667,19.9966,29.6296,5.09226666667,7.31523232323
433.64,5.57586666667,14.6621333333,23.9176666667,9.70980000001,4.72980000001,6.6956,17.5038666667,29.7054,2.12786666666,20.1125333333,29.8556,5.11313333333,7.35028282828
434.00,5.59753333333,14.7020666667,24.0920666667,9.71213333335,4.75533333334,6.69926666667,17.5941333333,29.9494666667,2.12613333333,20.2119333333,30.0507333333,5.12953333333,7.36087070706
434.35,5.61266666667,14.7376666667,24.2591333333,9.72866666667,4.7772,6.71966666667,17.7114666667,30.2368,2.13213333334,20.3108666667,30.2724666667,5.13493333333,7.37168282829
434.71,5.64806666667,14.8071333333,24.4604666667,9.7534,4.78673333333,6.7434,17.8445333333,30.5614,2.13746666667,20.4470666667,30.5394,5.1608,7.39359191919
435.07,5.6614,14.824,24.6104666667,9.76846666667,4.80453333332,6.75866666666,17.9682666667,30.8382,2.14473333333,20.5359333333,30.7377333333,5.17886666667,7.40239191919
435.42,5.69253333334,14.8976,24.8632,9.79086666667,4.82099999999,6.79033333334,18.1096,31.2167333333,2.1568,20.6802666667,31.0278666667,5.201,7.44072727273
435.78,5.74353333333,14.9687333333,25.1114,9.822,4.85533333334,6.81826666668,18.2508,31.5668,2.17546666667,20.8143333333,31.2833333333,5.22306666667,7.47174141414
436.13,5.79606666667,15.0607333333,25.3867333333,9.87993333334,4.90313333333,6.8706,18.4368,31.9678666667,2.2076,21.002,31.6065333333,5.27166666667,7.51450707071
436.49,5.79306666667,15.0942,25.619,9.88286666667,4.90373333333,6.8704,18.5830666667,32.3484666666,2.1902,21.1423333333,31.8948,5.27406666667,7.52337373737
436.84,5.79093333334,15.1292,25.8702,9.8932,4.90893333333,6.86826666667,18.7326,32.7370666667,2.17773333334,21.2973333333,32.1901333333,5.2754,7.52547070707
437.20,5.7772,15.1684666667,26.1043333333,9.8934,4.90873333334,6.87173333334,18.8803333333,33.1241333333,2.1502,21.4534666667,32.4872666666,5.26606666667,7.51004848485
437.56,5.76686666667,15.2132,26.3747333333,9.89526666667,4.88813333333,6.86720000001,19.0514,33.5398,2.1174,21.6169333333,32.8299333333,5.25213333333,7.48562020203
437.91,5.7634,15.2737333333,26.6638,9.92006666667,4.89119999999,6.89079999999,19.2462,33.9796,2.10073333333,21.8002,33.1843333333,5.2454,7.48890101011
438.27,5.76126666666,15.3023333333,26.9349333333,9.92819999999,4.89166666667,6.89560000001,19.3964666666,34.3718,2.0732,21.9625333333,33.4939333334,5.23753333333,7.4895010101
438.62,5.74973333333,15.3449333333,27.1948666667,9.93600000001,4.90006666667,6.89293333334,19.5495333333,34.7712,2.06133333333,22.1103333333,33.7839333333,5.2186,7.48449090909
438.98,5.75513333333,15.4004,27.4545333333,9.94373333335,4.89893333333,6.90633333333,19.6989333333,35.1672,2.04533333333,22.2788,34.1028666667,5.21379999999,7.49906060606
439.33,5.75953333334,15.4432,27.6623333333,9.95533333333,4.90786666667,6.92426666667,19.8272,35.5008,2.04286666667,22.4272666667,34.3770666667,5.2196,7.50007878787
439.69,5.74679999999,15.4762,27.8677333333,9.96686666666,4.90053333333,6.93006666667,19.9590666667,35.8556666667,2.03033333333,22.5716,34.6468666667,5.2154,7.49955757576
440.04,5.74919999999,15.514,28.0852666667,9.98266666667,4.90333333333,6.93346666667,20.0714,36.1897333333,2.03493333333,22.6864666667,34.9082666667,5.21606666666,7.51076363636
440.40,5.77253333333,15.5701333333,28.3184666667,10.0161333333,4.92973333334,6.97313333334,20.2157333333,36.5107333333,2.0564,22.8424666667,35.1673333333,5.23766666667,7.53069696969
440.75,5.78766666667,15.6226,28.5482666667,10.0401333333,4.94526666667,7.0014,20.3296666667,36.8430666667,2.0664,22.9741333333,35.4228666667,5.2516,7.54100404041
441.11,5.81106666667,15.6726,28.7749333333,10.0691333333,4.97326666666,7.03073333333,20.4734,37.1822,2.08,23.1268666667,35.6937333333,5.27800000001,7.56436767678
441.47,5.83306666667,15.7364666667,29.0115333334,10.0963333333,4.99699999999,7.06993333334,20.605,37.5342,2.09946666667,23.2724666667,35.957,5.29873333333,7.59912525253
441.82,5.84086666667,15.7812666667,29.2285333333,10.1053333333,5.00146666667,7.07193333333,20.7222,37.8790666667,2.10133333333,23.3868666667,36.2136666667,5.3092,7.60797777778
442.18,5.87179999999,15.8784,29.5166,10.1373333333,5.02446666666,7.10146666667,20.8833333333,38.3052,2.12066666667,23.5688666667,36.5552666667,5.33366666667,7.63925656565
442.53,5.88213333333,15.9476666667,29.8119333333,10.1712666667,5.01920000001,7.12373333334,21.0383333333,38.7412,2.10766666667,23.7508666667,36.9108,5.35060000001,7.6577939394
442.89,5.92079999999,16.0420666667,30.147,10.2200666667,5.05833333333,7.16713333333,21.2508,39.2263333333,2.13653333334,23.9695333333,37.2831333334,5.37993333333,7.69970101011
443.24,5.94126666667,16.1201333333,30.4904,10.2504666667,5.08100000001,7.19993333333,21.4617333333,39.7212,2.1426,24.1763333333,37.6736666667,5.39260000001,7.73102626262
443.60,5.986,16.2210666667,30.8794666667,10.3025333333,5.1212,7.25193333334,21.7006,40.2503333334,2.16973333333,24.4232666667,38.1172,5.43213333333,7.77531111111
443.95,6.00480000001,16.3159333333,31.2762666667,10.341,5.13086666667,7.28233333332,21.9484666667,40.8266666667,2.15926666667,24.6954666667,38.6077333333,5.44473333333,7.81018585858
444.31,6.00246666666,16.3887333333,31.6266,10.3511333333,5.12739999999,7.29153333333,22.1561333333,41.3534,2.1374,24.907,39.0398666667,5.43013333334,7.81370707071
444.66,6.0276,16.4764666667,32.0066,10.367,5.14453333333,7.31833333333,22.4021333333,41.9097333333,2.1284,25.1652666667,39.5058666667,5.44713333334,7.85184848486
445.02,6.01946666666,16.5145333333,32.2836,10.3553333333,5.12746666667,7.31906666666,22.5602,42.3238,2.09706666667,25.3277333334,39.8399333333,5.42446666667,7.84425454545
445.37,6.01486666667,16.5376,32.5405333333,10.3484666667,5.12053333333,7.30560000001,22.7076666667,42.7092666667,2.06986666667,25.4786,40.1557333333,5.40706666666,7.83363636363
445.72,6.02706666666,16.5887333333,32.8046666667,10.3668666667,5.12673333333,7.32419999999,22.8748,43.103,2.06686666667,25.6526,40.4642,5.4134,7.84896767677
446.08,6.03226666667,16.6177333333,33.0098666667,10.3663333333,5.13200000001,7.32453333333,23.0053333333,43.4204,2.07166666667,25.7841333333,40.7162,5.414,7.85002222222
446.43,6.05220000001,16.6750666667,33.226,10.381,5.15446666667,7.34299999999,23.1398,43.7364,2.0864,25.9223333333,40.9875333333,5.42446666666,7.86697777777
446.79,6.05233333333,16.7102666667,33.4340666667,10.3825333333,5.1428,7.34380000001,23.2565333333,44.0568,2.0728,26.0388666667,41.2493333333,5.42246666667,7.86054141415
447.14,6.06246666667,16.7659333334,33.6782666667,10.4008,5.15526666667,7.356,23.3962666667,44.4184,2.07053333333,26.2017333333,41.5274,5.43933333334,7.86658585859
447.50,6.05740000001,16.8013333333,33.8686666667,10.3946666667,5.15406666667,7.35686666667,23.5077333333,44.7309333333,2.0594,26.3028,41.7599333333,5.43626666667,7.86853535354
447.85,6.0644,16.8336666667,34.0802666667,10.3956,5.1604,7.36913333333,23.6284,45.0558,2.05693333333,26.4245333333,42.0032,5.4436,7.8637111111
448.21,6.08173333334,16.8798666667,34.2971333333,10.4019333333,5.17439999999,7.38273333333,23.7604,45.398,2.06313333333,26.5634666667,42.2742666667,5.46746666666,7.88438787879
448.56,6.09613333333,16.9545333333,34.5407333333,10.4332,5.19159999999,7.40413333333,23.9060666667,45.7636,2.07093333333,26.7048,42.5628666667,5.48346666667,7.89945656566
448.92,6.1362,17.055,34.8716,10.4856666667,5.22546666667,7.44353333333,24.0923333333,46.2478,2.09813333333,26.9168666667,42.9669333333,5.51593333333,7.94197979797
449.27,6.17860000001,17.1720666667,35.2323333333,10.5345333333,5.26486666667,7.50593333333,24.3127333333,46.7624666667,2.12606666667,27.1491333333,43.3988666667,5.55800000001,7.99086666667
449.62,6.20446666667,17.2668666667,35.5971333333,10.577,5.28893333333,7.54553333332,24.5195333333,47.2842666667,2.1408,27.3764,43.8506,5.57626666667,8.02380606061
449.98,6.25746666667,17.4212,36.0682666667,10.6514,5.34086666666,7.62366666667,24.8088666667,47.9632666667,2.16053333333,27.703,44.427,5.62253333333,8.08253333334
450.33,6.31220000001,17.5359333333,36.4898666667,10.7070666667,5.39253333333,7.68646666667,25.0662666667,48.5564666667,2.19373333333,27.9612666667,44.8988,5.67620000001,8.14056161616
450.69,6.33793333333,17.6539333333,36.9317333333,10.7444,5.42793333334,7.72366666667,25.3272666667,49.1637333333,2.19973333333,28.2288,45.4262,5.7004,8.17874545455
451.04,6.35846666666,17.7512,37.3226666667,10.7681333333,5.44106666667,7.76599999999,25.5625333333,49.7660666667,2.194,28.4718,45.9154,5.70859999999,8.20198989898
451.40,6.38999999999,17.863,37.7858666667,10.8166666667,5.4728,7.81786666666,25.8316,50.3938,2.20413333333,28.7553333333,46.4639333333,5.72973333333,8.23316565656
451.75,6.42113333333,17.9839333333,38.2337333333,10.8538666667,5.50426666666,7.86206666667,26.0786666667,51.0174,2.21433333333,29.0252,46.9841333333,5.75046666666,8.27988080809
452.10,6.43546666667,18.0804666667,38.6386,10.883,5.50886666667,7.87680000001,26.2814666667,51.5676,2.20206666667,29.2634,47.4466,5.75726666667,8.28459595959
452.46,6.438,18.147,39.0319333333,10.8965333333,5.5144,7.90686666667,26.4996666667,52.1162666667,2.18453333333,29.5011333333,47.9168,5.76673333334,8.2968949495
452.81,6.47,18.2467333333,39.4208,10.9296,5.54533333334,7.95120000001,26.7352,52.6331333333,2.1886,29.736,48.3562666667,5.80246666667,8.32745858585
453.17,6.49413333333,18.3157333333,39.7454,10.9566,5.5566,7.96913333333,26.93,53.1072,2.1898,29.932,48.7313333333,5.81260000001,8.34237171717
453.52,6.51980000001,18.4144666667,40.1067333333,10.9843333334,5.58246666667,8.00426666668,27.1307333333,53.6515333333,2.19153333333,30.1651333333,49.1765333333,5.83373333334,8.37381414141
453.87,6.50926666667,18.4462,40.4065333333,10.9791333333,5.57366666667,7.99713333334,27.2758,54.0799333333,2.1712,30.3269333333,49.514,5.82346666666,8.36896767677
454.23,6.47460000001,18.4982666667,40.7260666667,10.9636,5.54179999999,7.98426666667,27.4459333333,54.6,2.11786666667,30.5307333333,49.9414,5.79493333333,8.33931515153
454.58,6.491,18.5818666667,41.0845333333,10.9869333333,5.55433333334,8.00819999999,27.6458,55.1384666667,2.11846666667,30.767,50.3702,5.81193333334,8.36706666667
454.93,6.56393333333,18.7156666667,41.5252,11.0559333333,5.61593333334,8.07333333333,27.919,55.7476,2.16366666667,31.0667333333,50.9031333333,5.87673333333,8.43998989899
455.29,6.60133333333,18.8140666667,41.8815333333,11.0689333333,5.63519999999,8.10833333333,28.1285333333,56.3060666667,2.16433333333,31.3226666666,51.3664,5.91299999999,8.47280606059
455.64,6.63473333334,18.9124,42.309,11.1008,5.65613333334,8.13186666667,28.3898666667,56.9419333333,2.1542,31.6232666667,51.8957333333,5.93459999999,8.4877939394
456.00,6.6504,19.0042666667,42.7541333333,11.1122,5.67580000001,8.16246666668,28.6698666667,57.6208,2.14213333333,31.9250666667,52.4604666667,5.94546666667,8.5115979798
456.35,6.68826666666,19.1046666667,43.1983333333,11.1423333333,5.70386666666,8.19353333333,28.9451333333,58.2936666667,2.14546666667,32.2322666667,53.0164666667,5.95213333333,8.54355151515
456.70,6.70033333333,19.2074666667,43.7194,11.1662,5.72106666666,8.21459999999,29.262,59.0657333333,2.12953333333,32.5676,53.6599333333,5.94386666666,8.56373535354
457.06,6.74733333334,19.3609333333,44.3309333333,11.2091333333,5.7624,8.28000000001,29.6372,59.9437333333,2.1348,32.9934666667,54.4272,5.97553333333,8.60567474748
457.41,6.78180000001,19.4483333333,44.8628,11.2294,5.80106666667,8.31693333335,29.9824,60.7094,2.13286666667,33.3654,55.0825333333,5.99506666667,8.63223434343
457.76,6.80833333333,19.5627333333,45.396,11.2569333333,5.83333333333,8.35506666667,30.324,61.5064666667,2.13133333333,33.7268,55.7721333333,6.01806666667,8.67076161615
458.12,6.84560000001,19.6650666667,45.9140666667,11.2935333333,5.8696,8.4028,30.643,62.2318,2.14133333333,34.0746,56.4082666667,6.04073333333,8.71327676767
458.47,6.83866666666,19.723,46.2948666667,11.2819333333,5.86246666667,8.41666666667,30.8584666667,62.8074666667,2.11286666667,34.3119333333,56.9125333333,6.03206666667,8.7037070707
458.82,6.79613333334,19.757,46.6158666667,11.2564666667,5.83233333334,8.40273333334,31.0231333334,63.321,2.06486666667,34.5,57.3382,5.99466666666,8.67135353535
459.18,6.7864,19.8114666667,46.8982,11.256,5.83726666667,8.40626666665,31.1828666667,63.7705333333,2.0576,34.6725333333,57.7004,5.99633333334,8.6798969697
459.53,6.77893333333,19.8651333333,47.1521333333,11.2574666667,5.8464,8.421,31.3244,64.1832,2.05426666667,34.8265333334,58.0469333333,5.99873333334,8.68374949494
459.88,6.81446666667,19.9455333333,47.4388666667,11.2993333333,5.88486666667,8.46846666667,31.4805333333,64.6258666667,2.08213333333,35.0296666667,58.4298,6.03206666666,8.72394747475
460.24,6.81193333333,20.0058666667,47.7027333333,11.3132666666,5.89099999999,8.48353333334,31.6258,65.0662,2.079,35.2134,58.8045333333,6.04513333334,8.72627070707
460.59,6.82866666667,20.0860666667,47.9521333333,11.3312,5.91233333333,8.51006666667,31.7758,65.5274,2.08746666667,35.4111333333,59.1766666667,6.0704,8.74761212121
