wavelength,Back_PhrFruf,Belly_PhrFruf,Breast_PhrFruf,Crissum_PhrFruf,Crown_PhrFruf,DorTail_PhrFruf,Patch10_PhrFruf,Patch11_PhrFruf,Rump_PhrFruf,Throat_PhrFruf,WingTip_PhrFruf
246.79,10.9671333333,6.8164,6.13706666667,8.58620777552,7.88706666666,10.0345666667,10.1612666667,9.59693333334,10.28868,8.94076666666,13.0683
247.17,10.8022666667,7.0214,6.58736666667,8.81970189317,7.8318,10.4420333333,10.3099333333,9.46273333333,10.0026222222,8.8642,12.9204333333
247.54,10.9181333333,7.45366666667,6.61743333333,8.79046010818,7.69626666667,10.6336,10.4081333333,9.33433333333,9.66519111112,8.70566666667,12.7865333333
247.92,10.9034666666,7.5226,6.63813333333,8.84416612577,7.48446666666,10.8868333333,10.2803333333,9.38666666666,9.65578666667,8.79696666667,12.7674
248.29,10.5978,7.32273333333,6.7667,8.89602183908,7.37839999999,10.7304333333,10.2209333333,9.10913333333,9.57307555557,8.58573333333,12.6726666667
248.67,11.3014,8.09586666667,7.8767,9.68428722109,8.01833333334,11.2169333333,11.0318666667,10.1050666667,10.3482844444,9.44306666666,13.4976333333
249.04,12.0168,8.90293333333,8.63213333333,10.3755236646,8.55273333333,11.8347,11.9654666667,10.971,11.0839688889,10.1634,14.3255
249.42,12.2618666667,9.21966666667,8.84443333333,10.6269327924,8.83953333334,11.8839666667,12.3654666667,11.2987333333,11.1540844444,10.526,14.4098
249.79,12.6059333333,9.64413333333,9.22036666667,10.8404736308,9.30926666667,12.1742,12.6898666667,11.6902666667,11.4145955555,10.8843666667,14.7044
250.17,12.4629333333,9.9024,9.22186666667,10.6660912779,8.76986666666,11.8465,12.6693333333,11.6205333333,11.4178577778,10.7474666667,14.3514333333
250.54,12.2062,9.69846666668,9.0386,10.0550588235,8.21586666666,11.4164666667,12.6401333333,11.4164,11.2995466667,10.3737333333,13.8636
250.92,11.0366666667,8.61553333333,8.03813333333,9.11105388776,6.94226666667,10.3707333333,11.975,10.7218,10.6146044444,9.28799999999,12.6050333333
251.29,11.2582,9.26580000001,8.2007,9.2084979716,7.08706666667,10.0035666667,12.1268,10.8376,10.9259644445,9.38290000001,12.5301666667
251.66,11.0708666667,8.90066666665,8.20916666667,9.23442772144,6.88646666667,9.54949999999,12.0922666667,10.3759333333,10.9621733333,9.30843333333,12.3369
252.04,11.0018666667,8.82706666666,8.20306666667,8.91171345502,6.67393333333,9.52926666667,12.3280666667,10.2887333333,11.1234355556,8.91276666667,11.9681
252.41,11.1904,8.65793333333,8.2468,8.8005178499,6.89046666667,9.49126666665,12.2584,10.0648666667,11.14872,8.80953333334,11.9878333333
252.79,10.8519333333,8.13333333334,8.10376666667,8.25853157538,6.45933333333,9.07040000001,11.7777333333,9.8148,10.8814533333,8.17756666666,11.0629333333
253.16,11.1629333333,8.11846666667,8.5926,8.62491237322,6.84453333333,9.23696666665,11.7112,9.97033333333,11.2459288889,8.40360000001,11.0740333333
253.54,11.9604,8.37006666667,9.84216666667,9.48528816769,7.74593333333,9.68063333334,11.9603333333,10.8811333333,12.1184622222,9.43110000001,11.729
253.91,13.0866666667,9.20040000001,10.9866,10.7046839757,8.57253333333,10.6575666667,13.1092,12.3542,13.0453288889,10.6615,12.5859
254.28,13.6303333333,10.0648666666,11.4628666667,11.6226534145,9.92753333333,10.8952333333,13.722,13.3332666667,13.8352577778,11.5732666667,13.3562666667
254.66,14.1462,10.5667333333,11.8171666667,12.0022521298,10.3555333333,11.2310666667,14.0993333333,13.7787333333,14.25248,11.7898,13.7163666667
255.03,14.7951333334,11.6545333333,12.5462333333,12.4023322515,10.988,11.5864,15.0279333333,14.4418,14.9664977778,12.1887333333,14.3333
255.41,15.3891333333,11.6604666667,13.2126666667,12.8665906694,11.5022,12.7674,15.4141333333,15.4472666667,15.9466577778,12.526,14.7066
255.78,15.745,11.9704,13.8183,13.7156183908,11.8654666667,13.6347,15.8496666667,16.1292666667,16.6780933333,12.8396,15.5789
256.15,15.8919333333,12.0938,13.7848333333,13.8122045301,12.3328,13.5147,15.7149333333,16.14,16.6097955555,13.0588666667,16.0469666667
256.53,15.9416,12.9216,13.8137,14.4990196754,12.75,14.5731333333,15.9931333333,16.7825333333,17.2264666667,13.8739333334,16.8252666667
256.90,15.1198,12.0341333333,12.6918666667,13.876865382,12.1559333333,13.7719,15.0142666667,16.1186,16.4254044445,13.0124333333,16.3539666667
257.28,14.611,11.9201333333,11.9805333333,13.5768866802,11.9731333333,13.6188,14.2802666667,15.8588666667,15.8873777778,12.5105333333,16.0804333333
257.65,12.5401333333,10.0718,9.68873333332,11.2767013523,9.68206666665,11.9520666667,12.164,13.8118666667,13.5342622222,10.3181,14.3932666667
258.02,11.5700666666,9.53993333333,9.0205,10.3818047329,9.06493333332,11.3238333333,11.0240666667,12.4666,12.5695822222,9.50423333333,13.5352
258.40,10.9950666667,8.64199999999,8.51603333333,9.57425260311,8.11793333333,10.9726,10.2746666667,11.1765333333,11.62884,8.94196666666,12.6908
258.77,10.6045333333,8.38373333333,8.28743333333,9.35475273833,7.87113333333,10.9572666667,9.78086666667,10.6046666667,11.0026933333,8.87646666667,12.4594666667
259.15,10.1029333333,7.89746666667,7.72276666667,8.89462312374,7.59853333333,10.4116,8.89926666667,10.2037333333,10.3858666667,8.49356666667,12.0675
259.52,9.48853333333,7.20973333333,7.1357,8.24639459094,6.93826666667,9.62426666667,8.22226666667,9.3862,9.47044,7.87473333333,11.3969666667
259.89,9.01106666667,6.76886666667,6.66186666667,7.63751757945,6.38633333333,9.03236666667,7.66246666667,8.83940000001,8.86215555556,7.55036666667,10.7223
260.27,8.56233333333,6.44393333333,6.45196666667,7.35899979716,5.94786666667,8.71186666667,7.34433333333,8.47006666667,8.34628444444,7.19153333333,10.4041
260.64,8.2488,5.98046666667,6.14503333333,6.91411108857,5.27886666667,8.32556666667,6.89533333333,7.93866666667,7.86050666666,6.63383333333,9.89023333332
261.01,8.25613333333,6.05593333333,6.04796666667,6.89882528736,5.13646666667,8.33716666666,6.81,7.7294,7.75013333334,6.67133333333,9.8988
261.39,7.742,5.41773333333,5.48403333333,6.25458904665,4.55066666667,7.73079999999,6.24413333333,6.95986666667,7.13030222222,6.12583333333,9.27166666667
261.76,7.60886666666,5.35993333333,5.40986666667,6.10653272481,4.4692,7.5847,6.07286666667,6.60526666667,6.98351111111,6.12143333333,9.15146666668
262.13,7.31833333333,4.75946666667,4.90106666667,5.64262481406,3.99186666667,6.91063333333,5.62266666667,6.14126666667,6.35283555556,5.4641,8.68133333333
262.51,6.78933333333,4.2796,4.59186666667,5.25685064233,3.57313333333,6.1889,5.1496,5.75193333333,5.67090222222,4.75183333333,8.26179999999
262.88,6.53586666667,4.10773333333,4.54323333333,5.00484814064,3.27,5.74516666667,4.9826,5.53846666667,5.64642222222,4.28373333333,7.9318
263.25,6.8522,4.44433333333,4.96053333333,5.35180486815,3.39893333333,5.9175,5.58046666667,5.53973333333,5.93545777778,4.37893333333,8.31409999999
263.63,6.67173333333,4.30533333333,4.59543333333,5.00186558485,3.206,5.29013333333,5.29246666667,5.27226666667,5.69473777778,3.82436666667,8.31550000001
264.00,6.51173333333,4.52386666667,4.81476666667,4.95000114942,3.1894,5.0803,5.37666666667,5.332,5.49722222222,3.50793333333,8.3001
264.37,6.413,4.51153333333,4.88643333333,4.77720311021,3.23826666667,4.85443333333,5.13393333333,5.09353333334,5.31330666667,3.35073333333,7.96583333333
264.75,6.71893333333,4.981,5.52156666667,5.28177363083,4.0222,4.9492,5.66106666667,5.6788,5.57866666667,3.40016666667,8.51483333333
265.12,5.95826666667,4.17546666667,4.99696666667,4.36432474645,3.51326666667,3.90243333333,4.8256,4.81986666667,4.74835111111,2.28216666667,7.7263
265.49,6.639,4.8686,6.09676666667,4.97931169709,4.37073333333,4.9182,5.4494,5.5656,5.43410666667,2.90456666667,8.60023333333
265.87,7.68533333333,6.25166666667,7.0896,6.28703292766,5.15233333334,6.14113333333,6.3108,6.7422,6.61288,3.64586666667,9.45826666668
266.24,8.1488,7.02806666667,7.85683333333,6.7679647735,5.57713333333,6.88363333333,6.93006666667,7.32253333333,7.34044888889,4.49,10.0775
266.61,8.1828,6.83713333333,7.3494,6.42699702502,5.36646666666,7.1811,6.85733333333,7.1736,7.20567555556,4.6636,10.1907666667
266.98,7.80773333333,6.31213333333,6.7298,6.14387417174,4.9864,6.97246666667,6.68613333333,6.9044,6.60119555555,4.61023333333,9.8544
267.36,7.94133333333,6.0944,7.06436666667,6.29396240703,4.94526666667,7.18286666667,6.662,6.9968,6.62573333333,4.8709,9.59990000001
267.73,8.1412,6.3898,7.24303333333,6.6922336714,5.12946666667,7.78160000001,7.10006666667,7.1714,6.82336888889,5.31053333333,9.68713333333
268.10,8.61113333332,6.58,7.3091,6.90258458418,5.47733333333,8.2485,7.34793333333,7.3784,7.01308444445,5.65763333333,9.7916
268.48,8.80253333334,6.81786666667,7.50366666667,7.00992366464,5.47993333333,8.41413333334,7.478,7.79726666667,7.19675555556,5.8943,9.97626666666
268.85,8.3088,6.33046666667,6.8541,6.38821453685,4.74786666667,8.00896666665,6.6964,7.27933333333,6.6348,5.586,9.1896
269.22,8.3292,6.4452,7.0218,6.76906538202,4.81206666667,8.22069999999,7.01333333333,7.66073333333,6.65864444444,5.8981,9.4111
269.59,7.58426666667,5.8072,6.0881,6.09301162948,4.02586666667,7.46240000001,6.29886666667,7.0222,5.90935111111,5.46013333333,8.59676666667
269.97,7.36173333334,5.21653333333,5.89386666667,5.79689783638,4.0304,7.21190000001,6.18726666667,6.87033333333,5.68185777778,5.2446,8.32640000001
270.34,6.63126666667,4.68466666667,5.22846666667,5.22729871535,3.5148,6.8066,5.52,6.1466,5.09825777778,4.62966666667,7.83096666667
270.71,6.906,5.08253333333,5.76463333333,5.64426112238,3.83666666666,7.03126666667,5.54613333333,6.28293333333,5.55708,4.88126666667,7.97529999999
271.09,6.63726666667,4.7148,5.465,5.27118390805,3.54066666667,6.73473333333,4.96426666667,5.85586666667,5.32188888889,4.41756666667,7.62066666667
271.46,5.96013333333,4.1716,4.7143,4.62715436106,3.03586666667,6.088,4.22186666667,5.24586666667,4.83877333333,3.7661,6.9947
271.83,6.1864,4.54606666667,5.14373333333,5.00927714672,3.2702,6.3583,4.31113333333,5.50646666667,5.23163111111,4.04306666667,7.19066666667
272.20,6.03406666667,4.39653333333,5.0532,4.98495436106,3.08373333333,6.07003333333,4.22566666666,5.25466666667,5.43108,3.85303333333,7.25126666667
272.58,5.55006666667,3.86646666667,4.59776666667,4.74909215686,2.57873333333,5.59693333333,3.67206666667,4.6714,5.07215555555,3.32493333333,6.80086666667
272.95,5.42593333333,3.7458,4.70243333333,4.56253279243,2.55486666667,5.50896666667,3.72586666667,4.56766666667,5.15956888889,3.2668,6.87456666667
273.32,5.7704,3.93146666666,4.86573333333,4.63834705882,2.76813333333,5.79343333333,3.82613333333,4.653,5.38578666667,3.3367,6.87416666667
273.69,5.98326666666,3.9364,4.866,4.74972440838,2.69686666667,5.77203333333,3.95306666666,4.747,5.55996444444,3.30496666667,6.91456666667
274.06,5.72266666667,3.62933333333,4.50316666667,4.39457288709,2.38753333333,5.4095,3.79326666667,4.33393333333,5.39855555556,3.26323333333,6.56573333333
274.44,6.41686666667,4.10453333333,4.94173333333,4.95310020284,2.8704,5.616,4.2016,4.77013333333,5.93701333333,3.8012,6.9264
274.81,6.78306666667,4.52553333333,5.33163333333,5.45143157539,3.32266666666,5.993,4.65613333333,5.337,6.40794666667,4.24876666667,7.29466666667
275.18,7.00946666667,4.93053333333,5.5982,5.74549601082,3.71773333333,6.24803333333,5.07146666667,5.67033333333,6.48678666666,4.74096666667,7.59973333333
275.55,7.47886666667,5.4392,5.8894,5.94979891819,3.97646666667,6.58933333333,5.45013333333,6.0236,6.59925333333,5.1911,7.9823
275.93,7.31166666667,4.92293333333,5.61126666667,5.49937423935,3.72333333333,6.1942,5.1032,5.7894,6.17375555556,5.0319,7.72596666667
276.30,7.45073333333,5.0832,5.66656666667,5.60781690331,3.8974,6.52126666667,5.03346666667,6.12733333333,6.07531555556,5.20173333333,7.7511
276.67,7.78866666667,5.45973333333,5.88216666667,5.97320317782,4.3494,6.9849,5.48286666667,6.40453333333,6.44833333333,5.58136666667,8.21863333333
277.04,8.34793333333,6.1424,6.29226666667,6.61503860717,5.098,7.29553333333,5.925,6.756,6.97092444445,6.21626666667,8.65063333333
277.41,8.17199999999,6.34606666667,6.25216666667,6.64573914807,5.16113333333,7.01663333333,5.9512,6.73313333334,7.08966666667,6.4065,8.6705
277.79,8.37486666666,6.87566666667,6.81586666667,7.06975997296,5.82993333333,7.67963333333,6.3914,7.14713333333,7.46872888889,6.70543333333,9.0162
278.16,8.22833333333,6.97753333333,6.826,7.03267626775,5.73806666667,7.67866666667,6.2238,7.3272,7.21728888889,6.41226666667,8.94126666667
278.53,8.15920000001,7.0724,6.9443,7.09566801893,5.83606666667,8.09996666667,6.50973333333,7.79173333333,7.22857777778,6.56906666667,9.25573333333
278.90,7.91593333334,6.77746666667,6.52726666667,6.74732278567,5.6122,7.92343333333,6.3572,7.78586666667,6.72716444445,6.21393333333,9.06966666667
279.27,8.38413333333,7.26046666667,7.21916666667,7.3571428668,6.10286666667,8.41599999999,6.91853333333,8.459,7.35970666667,6.52386666667,9.333
279.64,8.42766666667,7.37706666667,7.39173333333,7.61260594997,6.22633333333,8.5905,7.2106,8.5128,7.47147555556,6.72586666667,9.40993333334
280.02,8.15266666667,7.22166666667,6.98803333333,7.38291169709,5.95833333333,8.52513333334,7.10833333333,8.18193333333,7.30202222222,6.40936666667,9.07256666667
280.39,7.8952,6.92306666667,6.5508,6.92555645707,5.64106666667,7.98796666667,6.80913333333,7.74233333333,7.06855111111,6.0915,8.74293333333
280.76,8.283,7.0942,6.79873333333,7.12325672752,5.843,8.13176666667,7.03853333333,8.12306666667,7.27770222222,6.30166666667,8.95219999999
281.13,8.27846666667,6.99086666667,6.64643333333,7.01250885734,5.66653333333,8.20403333333,7.35953333333,8.2176,7.18662666667,6.24946666667,8.87489999999
281.50,8.42933333333,6.7946,6.56986666667,6.91136997972,5.5048,8.3506,7.44146666667,8.0878,7.04905777778,6.16116666666,8.91993333334
281.87,8.43739999999,6.6094,6.3979,6.76648803245,5.20426666667,7.97963333333,7.118,8.00506666667,6.92377777778,6.0721,8.93176666667
282.25,8.58893333334,6.8018,6.53763333333,7.00294773496,5.42926666667,8.07443333334,7.15186666667,7.94106666667,7.1502,6.26896666667,9.14943333333
282.62,8.08639999999,6.17013333333,5.9718,6.52299675456,4.85013333333,7.61436666666,6.4306,7.12673333333,6.65480888889,5.7613,8.5347
282.99,8.11866666666,6.14053333333,5.9567,6.60793035835,4.7796,7.597,6.43446666667,6.86066666667,6.7936,5.93906666667,8.4773
283.36,7.97473333333,5.85026666667,5.55413333333,6.40417058824,4.38986666667,7.3611,6.22673333333,6.58333333333,6.71849333333,5.9077,8.5323
283.73,7.40053333333,5.34733333333,5.00416666667,5.95163509128,3.94953333333,6.7731,5.6248,6.098,6.31199111111,5.40066666667,8.1961
284.10,7.85846666667,5.75733333334,5.41306666667,6.28059019608,4.4768,7.17506666667,5.96993333333,6.53753333333,6.60379555556,5.8636,8.77446666667
284.47,7.80113333333,5.6074,5.3727,6.17705733604,4.43153333333,7.0666,5.80473333333,6.3422,6.45966666667,5.82816666667,8.60463333333
284.85,7.60353333333,5.4182,5.2514,5.94118708587,4.3832,6.88276666667,5.60913333333,6.05873333333,6.38018666667,5.73093333333,8.44513333333
285.22,7.7332,5.67066666667,5.2837,6.13990622042,4.692,7.07086666667,5.57826666667,6.22086666667,6.60590666667,5.8412,8.6901
285.59,7.65886666667,5.67193333333,5.2952,6.24025557809,4.8564,7.18663333333,5.57193333333,6.3686,6.82826222222,6.0621,8.8849
285.96,7.50053333333,5.68813333333,5.282,6.26863116971,5.001,7.31223333334,5.68113333333,6.19526666667,6.83560888889,6.15603333333,8.74196666667
286.33,7.31620000001,5.42893333334,4.91123333333,6.0063025693,4.67333333333,7.19493333334,5.46886666667,5.98653333333,6.56056444444,5.98763333333,8.39393333333
286.70,7.73666666667,5.84253333333,5.21133333333,6.38215760649,5.10906666667,7.51856666666,6.04446666667,6.44393333333,6.82110666667,6.36383333333,8.74773333333
287.07,7.72853333334,5.82126666667,5.2055,6.25125753888,5.0552,7.39083333333,6.05426666667,6.5364,6.82293333333,6.2532,8.67043333333
287.44,7.358,5.3898,4.79493333333,5.72380912779,4.74073333333,6.91116666667,5.5922,6.07173333333,6.33142666666,5.66376666667,8.2057
287.82,7.95006666667,5.72613333333,5.1198,6.06637985125,5.08326666667,7.31523333334,5.9766,6.47286666667,6.80756888889,6.08876666667,8.5762
288.19,7.60073333333,5.38953333333,4.769,5.7848897904,4.66513333333,6.76313333334,5.7136,6.08526666667,6.54809333333,5.78746666667,8.01056666667
288.56,7.80073333333,5.5688,5.07913333333,5.98143258959,4.80406666667,6.9949,5.96693333333,6.38433333333,6.74569777778,5.94753333333,8.2626
288.93,7.96706666667,5.83613333333,5.38933333333,6.2723821501,5.01026666667,7.3289,6.32766666667,6.70066666667,6.95885333333,6.22473333333,8.52146666667
289.30,7.68513333333,5.43686666667,5.20856666667,6.10208147397,4.5802,7.00883333333,6.08726666667,6.4116,6.67485777778,6.03453333333,8.12346666667
289.67,7.86866666667,5.48926666667,5.23983333333,6.08866747803,4.5366,6.98876666667,6.05206666667,6.37813333333,6.53344888889,5.83863333333,7.89093333334
290.04,7.94493333334,5.43006666667,5.06523333333,6.03459675456,4.36086666667,6.88186666666,6.003,6.53873333333,6.49538666667,5.63916666667,7.8796
290.41,7.84306666667,5.39126666666,5.04696666667,6.03823556457,4.35853333333,6.66163333333,6.05006666667,6.51806666667,6.32167555555,5.57453333333,7.8082
290.78,7.57273333333,5.25153333333,4.76993333333,5.80295030426,4.0858,6.39086666666,5.68806666667,6.2448,6.22658666667,5.22293333333,7.55903333333
291.15,7.42246666667,5.2428,4.64843333333,5.72375179175,4.06666666667,6.34520000001,5.4854,6.00106666667,6.13845333333,5.1352,7.5526
291.52,7.32853333333,5.4108,4.68296666667,5.76283137255,4.07746666666,6.41703333333,5.41813333333,6.0498,6.16906222222,5.35223333333,7.43333333333
291.89,6.7826,5.11966666667,4.31343333333,5.46433042596,3.76166666667,6.05573333333,5.15746666667,5.7144,5.74207111111,5.0013,6.9059
292.26,7.07106666667,5.43573333333,4.60263333333,5.77607119675,4.064,6.38146666667,5.43313333333,6.08046666667,6.03617333334,5.2605,7.27576666667
292.64,7.09866666667,5.5192,4.44846666667,5.85881622718,4.1114,6.46243333333,5.6362,6.076,6.10229777778,5.19376666667,7.22873333333
293.01,6.95866666667,5.38533333333,4.19483333333,5.61108269101,3.92533333333,6.2181,5.41186666667,5.76426666667,5.82580888889,4.90796666667,6.82186666667
293.38,6.78013333333,5.32113333333,4.04963333333,5.36225503719,3.8518,6.077,5.02306666667,5.4716,5.605,4.6499,6.5731
293.75,6.63213333333,5.36353333333,3.8242,5.40909614605,3.83766666667,5.89173333333,5.0688,5.32646666667,5.53468888889,4.6297,6.45563333333
294.12,6.66653333333,5.51366666667,4.01423333333,5.50676152806,3.96933333333,5.71073333333,5.10113333333,5.17246666667,5.51896444444,4.72296666667,6.4962
