wavelength,Back_SpoIntm,Belly_SpoIntm,Breast_SpoIntm,Crissum_SpoIntm,Crown_SpoIntm,DorTail_SpoIntm,Rump_SpoIntm,Throat_SpoIntm,WingTip_SpoIntm
730.71,15.0829166667,39.727,21.18675,28.9455,12.1365833333,16.0691666667,16.692,21.5171666666,17.2130833333
731.03,15.162,39.7229166667,21.4179166667,29.0695,12.365,16.3006666666,16.8534166667,21.683,17.3155
731.35,14.9411666667,39.423,21.2646666667,29.0521666666,12.2121666667,16.2189166667,16.7344166667,21.6445,17.235
731.67,15.2630833334,39.55875,21.3735,29.2630833333,12.4235833333,16.421,17.0101666667,21.9475,17.5439166667
731.98,15.56475,39.7714166667,21.7043333334,29.6964166667,12.7886666667,16.6391666667,17.1035833334,22.2063333333,17.5929166667
732.30,15.4373333334,39.6705833333,21.7521666666,29.60525,12.823,16.6188333334,16.898,22.1946666667,17.5163333334
732.62,15.683,40.0669166667,22.11225,29.8726666666,13.0919166667,16.9329166667,17.1913333334,22.5154166667,17.8733333333
732.94,15.6425833333,39.9615833333,22.1453333333,29.7594166666,12.962,16.8200833333,17.1685,22.5191666667,17.9289166667
733.25,15.2864166667,39.7253333334,22.0404166667,29.56725,12.6085,16.5736666667,16.8424166667,22.4748333333,17.724
733.57,15.2873333334,39.7951666667,22.081,29.6510833333,12.6815833333,16.4405,16.8536666667,22.5705833334,17.7405833333
733.89,15.2896666666,39.5855,22.0521666666,29.6011666667,12.78575,16.5285833333,16.8286666667,22.6449166667,17.9055
734.21,15.4625,39.80525,21.9374166667,29.7700833333,12.9273333333,16.77775,16.9129166667,22.7544166667,18.04925
734.52,15.70175,40.0465833333,22.0915833334,29.8025833334,13.1278333334,17.0504166667,17.1435833334,23.125,18.3965
734.84,15.9836666667,40.4301666667,22.4425,30.073,13.485,17.42,17.2175,23.2490833333,18.65925
735.16,16.2938333334,40.7216666667,22.8256666667,30.3763333333,13.9259166667,17.6770833333,17.5035,23.5144166666,18.8893333333
735.48,16.1238333333,40.4741666667,22.7591666667,30.2436666667,13.733,17.5385833333,17.6715833333,23.3165,18.9881666667
735.79,16.2376666667,40.4990833333,22.7873333333,30.2365,13.7301666667,17.694,17.9480833333,23.2691666667,19.0426666667
736.11,16.3363333333,40.61375,22.823,30.3628333333,13.84375,17.77575,18.118,23.39525,19.1004166667
736.43,16.5505,41.02675,23.003,30.747,14.1576666666,18.1725833333,18.3839166667,23.8334166667,19.41375
736.74,16.9594166667,41.32025,23.2861666667,31.1894166667,14.6364166666,18.6760833333,18.7568333334,24.0563333334,19.5866666667
737.06,17.0901666666,41.3146666667,23.2820833334,31.3945833333,14.6683333334,18.77525,18.671,24.2095,19.6760833334
737.38,17.157,41.7419166667,23.535,31.5071666667,14.7563333333,18.85075,18.8116666667,24.308,19.75625
737.69,17.1426666667,41.54675,23.55075,31.49175,14.7175,18.6938333333,18.6969166667,24.2275,19.7806666667
738.01,17.3425,42.0788333333,23.71825,31.9394166666,14.8030833333,18.8089166667,18.9030833334,24.2394166667,20.015
738.33,17.36425,42.1215833333,23.6718333333,32.2234166667,14.8108333334,18.86525,19.0500833333,24.3965,19.9963333333
738.64,16.845,41.8050833333,23.09725,31.6611666667,14.2105833333,18.471,18.4801666667,23.9180833333,19.3470833333
738.96,16.9713333333,41.8390833333,23.0575,31.61875,14.2315833333,18.5598333333,18.2736666667,24.0641666667,19.38175
739.28,17.1445,42.3160833334,23.2328333333,31.97825,14.3375,18.796,18.3213333333,24.3474166667,19.6296666666
739.59,17.5023333333,42.365,23.6314166667,32.27025,14.7805,19.2605833333,18.6899166667,24.8065833333,20.1676666666
739.91,17.4129166667,41.9395833333,23.4444166667,31.991,14.5903333333,19.0504166667,18.5924166666,24.2785833333,19.9095833333
740.23,17.5099166666,41.883,23.4695,32.0288333333,14.452,18.97025,18.64575,24.2968333334,19.93125
740.54,17.61075,42.1115,23.5886666667,32.1346666667,14.63325,19.3124166666,18.9418333333,24.5425,20.1984166667
740.86,17.96275,42.1170833333,23.8724166667,32.6560833333,14.943,19.80625,19.3235833334,24.8963333333,20.7554166667
741.18,18.24625,42.5240833333,24.3438333333,33.02,15.2321666667,20.3039166667,19.7863333333,25.43875,21.1681666667
741.49,18.0246666667,42.056,24.2213333333,32.7641666667,15.1159166666,20.20775,19.5953333333,25.296,21.1129166667
741.81,18.078,41.84475,24.3379166666,32.7688333333,15.0873333333,20.2050833334,19.70425,25.2049166667,21.2501666666
742.12,18.9175833334,42.3945,25.1415833333,33.5759166667,15.7400833334,20.9055833334,20.4373333333,25.8929166667,22.1559166667
742.44,19.4141666667,42.6901666667,25.606,34.03375,16.3469166667,21.5421666667,21.0975,26.2726666667,22.5590833333
742.76,19.1329166667,42.318,25.4823333333,33.9406666667,16.3225833333,21.44075,21.04575,26.0088333334,22.3650833333
743.07,18.80475,42.1430833333,25.05125,33.7,15.9403333333,21.25825,20.758,25.68175,22.0086666667
743.39,18.7055833333,42.3625833333,24.9513333333,33.8796666667,15.96725,21.3814166667,20.64725,25.97425,21.9415833333
743.70,18.59975,42.0380833333,24.5938333333,33.6249166667,16.0418333333,21.2236666667,20.40125,25.9613333334,21.9491666667
744.02,18.24225,41.5513333333,24.1176666666,33.3928333333,15.6581666667,20.8228333333,19.9265,25.5706666667,21.43575
744.34,17.5558333333,41.0381666667,23.272,32.7193333333,14.9885833333,19.9514166667,18.9625833333,24.93575,20.5656666667
744.65,17.3055,40.9701666667,23.0908333333,32.6295833333,14.7574166667,19.46725,18.7924166666,24.65725,20.2
744.97,17.1561666667,40.9615,23.0053333334,32.7414166667,14.66475,19.24575,18.603,24.7040833333,19.918
745.28,16.7288333333,40.60525,22.4235,31.9646666667,14.1560833333,18.8074166666,18.13775,24.3813333333,19.5615833333
745.60,16.0003333333,40.3195,21.842,31.5553333333,13.619,18.3965833334,17.712,23.9545833333,18.993
745.91,15.1903333334,39.9881666667,21.3241666667,31.2460833333,13.0171666667,17.8845,17.12375,23.5761666666,18.4988333333
746.23,15.1006666667,39.8863333334,21.1381666667,30.9506666667,12.8348333333,17.6415,16.8436666667,23.4680833333,18.2060833334
746.55,14.7013333333,39.5350833334,20.854,30.6624166666,12.5018333333,17.274,16.4515,23.1176666666,17.8095833333
746.86,15.34475,40.0,21.6854166666,31.4868333333,13.1760833334,17.9963333333,17.2434166666,23.6591666667,18.6740833333
747.18,15.40575,40.39075,22.098,31.8505,13.3619166667,18.2550833333,17.4081666667,23.8745833333,18.8535833333
747.49,15.20225,40.3871666667,22.13175,31.7293333333,13.0925,18.00275,17.39875,23.8563333333,18.78775
747.81,15.60125,40.5044166667,22.5673333333,31.9511666667,13.34,18.3654166667,17.8214166667,24.1655,19.144
748.12,15.4105833333,40.318,22.4729166667,31.6806666667,13.23925,18.5525833333,17.7968333333,24.1069166667,19.04175
748.44,15.1878333333,40.0116666667,22.1195833333,31.3701666667,13.05225,18.5344166667,17.6243333334,23.679,18.7509166666
748.75,15.1700833334,39.90725,22.0105833333,31.4571666667,13.148,18.64875,17.6630833333,23.70425,18.6596666667
749.07,14.6824166667,39.3523333333,21.4275833333,30.8171666667,12.65775,18.1741666666,17.0076666666,23.13675,18.1080833333
749.38,14.1981666667,39.11,20.8001666667,30.3125,12.1574166667,17.69075,16.4714166667,22.65325,17.6799166667
749.70,14.4405,39.2884166667,20.9370833333,30.4504166667,12.1994166667,17.917,16.5738333333,22.8444166666,18.0618333333
750.01,14.5065833333,39.2580833333,20.9426666667,30.57275,12.3796666667,18.0266666667,16.4703333333,22.8285833333,18.3081666667
750.33,13.87275,38.765,20.1489166667,29.6354166666,11.674,17.4516666667,15.8705,22.30275,17.6860833333
750.64,13.2890833333,38.2855,19.4793333333,28.91225,10.9140833333,16.9209166667,15.3165833333,21.5775833333,17.0930833333
750.96,13.09275,38.30875,19.4356666667,28.8759166667,10.7706666667,16.9908333334,15.3621666667,21.5378333333,17.0579166666
751.27,12.88475,38.3610833333,19.26325,28.65825,10.5433333333,16.70425,15.1885833333,21.3944166666,16.76425
751.59,12.7046666667,38.1291666667,18.8710833334,28.5188333333,10.3949166667,16.2873333333,14.8826666667,21.1319166667,16.4114166667
751.90,12.363,37.8958333333,18.5654166667,28.22675,10.127,15.9463333333,14.4453333333,21.0191666667,16.2875833333
752.22,11.9913333333,37.5716666667,18.3281666667,27.8481666667,9.61783333333,15.333,13.8335833333,20.4151666667,15.81525
752.53,12.2025,37.7145833333,18.5765833334,28.221,9.74999999999,15.6269166667,14.0484166667,20.5545,16.1353333333
752.85,12.7286666666,37.9500833333,19.1494166667,28.4015,10.20475,16.0554166667,14.1314166667,21.0695,16.3254166667
753.16,12.2593333333,37.5225833333,18.78,28.2414166667,9.82616666667,15.7565,13.6845833333,20.6115,15.6665
753.47,11.8648333333,37.0954166667,18.1336666667,27.7111666667,9.29366666668,15.2979166667,13.25225,19.9711666666,14.8631666667
753.79,11.5595833333,36.6621666667,17.6584166667,27.2535,8.88825,14.854,12.65,19.3419166667,14.2991666667
754.10,11.6284166667,36.8855,17.7113333333,27.4078333333,8.9785,14.9116666667,12.5384166666,19.37775,14.3279166667
754.42,11.543,36.5895833333,17.2543333333,26.9918333334,8.78075,14.5698333333,12.0330833333,18.6975,13.9588333333
754.73,10.869,35.77525,16.5221666667,26.176,8.18491666666,14.0413333333,11.3104166667,17.8699166667,13.35375
755.05,11.24975,36.2535,16.9475,26.5076666667,8.34933333334,14.4983333333,11.5899166667,18.14275,13.8691666666
755.36,11.50625,36.5383333333,17.1303333334,26.5683333333,8.37783333333,14.7879166667,11.6433333334,18.06575,13.9374166666
755.67,11.52475,36.65925,17.1768333333,26.6406666666,8.32933333333,15.1690833333,11.6470833333,18.2011666666,13.957
755.99,11.1413333333,36.5294166667,16.7244166667,26.13975,8.04033333333,14.602,11.12075,17.8765833333,13.5570833333
756.30,10.4249166667,35.8843333333,16.0404166666,25.7096666667,7.369,14.09075,10.7841666667,17.15925,13.1011666667
756.62,10.1715833333,36.1475,15.9556666666,25.49625,7.15116666667,13.8818333333,10.79,17.18425,13.1626666667
756.93,9.99316666667,36.0771666667,15.858,25.3558333333,6.64366666667,13.4994166667,10.7638333334,17.12825,12.8938333333
757.24,9.79041666667,36.1664166667,15.8486666667,25.6774166667,6.53966666667,13.3265833333,10.783,17.442,12.8706666667
757.56,9.54633333333,35.8955,15.8409166667,25.5020833333,6.48625,13.032,10.6784166667,17.3943333333,12.5595
757.87,10.06625,36.4939166667,16.5904166667,25.9956666666,7.07091666667,13.3749166667,11.3201666667,17.9673333333,13.1419166667
758.18,10.3731666667,37.08575,16.92575,26.598,7.42383333333,13.8236666667,11.7456666667,18.52375,13.3604166666
758.50,10.0129166667,36.607,16.4236666666,26.1635833334,7.04166666667,13.2821666666,11.1124166667,18.1840833333,12.8303333333
758.81,9.56283333335,36.2064166667,16.1243333334,25.87525,6.50191666667,12.5640833333,10.6771666667,18.0714166667,12.2184166667
759.13,9.33983333333,35.6618333333,15.59625,25.482,6.12858333333,11.8176666667,10.3760833333,17.6605,11.7793333333
759.44,9.45583333332,35.2546666666,15.6954166667,25.3446666667,6.16383333333,11.8650833334,10.5913333334,17.70525,11.6674166667
759.75,9.57333333333,35.5425833333,15.689,25.35975,5.83641666667,11.677,10.5679166667,17.6105,11.43125
760.07,9.61216666667,35.1043333333,15.4635833333,25.39975,5.885,11.49675,10.4409166667,17.5583333333,11.0676666667
760.38,9.65975,35.36875,15.9285,25.34625,6.15616666666,11.4948333334,10.4021666667,17.7845833333,11.3364166667
760.69,9.57608333335,34.7709166667,15.8016666667,24.858,5.97391666667,11.1639166667,10.1363333333,17.2961666666,11.1029166667
761.01,10.4891666667,35.3126666667,16.4388333333,25.47125,6.61316666667,12.0601666666,10.9958333333,18.09225,11.89125
761.32,10.3045,35.1108333334,16.15,25.5281666667,6.605,11.9758333333,10.8326666667,18.0719166667,11.786
761.63,10.30225,35.1408333333,16.0544166667,25.5133333333,6.62125,11.82,10.8521666667,17.9059166667,11.94825
761.94,10.4925833333,35.1398333333,16.118,25.6114166667,6.74016666667,11.8799166667,11.0273333334,17.9595833334,12.037
762.26,11.217,35.47625,16.7426666667,26.1176666666,7.533,12.49675,11.8385833333,18.297,12.7018333333
762.57,11.7065833333,36.02775,17.4981666667,26.6279166667,8.21275,13.1443333333,12.5285,19.02775,13.3948333334
762.88,11.8984166667,36.2766666667,17.5134166667,26.8466666667,8.26775,13.0639166666,12.5828333333,19.1975,13.4326666667
763.20,12.20925,36.5723333334,17.7533333333,27.1124166667,8.70075,13.3603333333,12.892,19.5811666667,13.994
763.51,12.6138333333,37.0284166667,18.1288333333,27.4330833334,9.07066666667,13.7421666667,13.2325833333,19.9218333333,14.55525
763.82,12.73575,37.1365,18.0601666667,27.6135833334,9.13650000001,13.9831666666,13.4051666667,20.0558333334,14.6068333333
764.14,13.19,37.62825,18.4945,27.9826666666,9.61775000001,14.453,13.7551666667,20.4829166666,14.9531666667
764.45,12.7903333333,37.1531666667,18.0513333333,27.599,9.33641666667,14.0204166667,13.34525,20.212,14.5628333333
764.76,12.73825,37.13775,18.2686666666,27.5613333333,9.19158333334,14.26525,13.371,20.2558333334,14.5294166667
765.07,12.8569166667,37.1635,18.4679166666,27.5998333333,9.28500000001,14.4609166667,13.36675,20.3711666667,14.5629166667
765.39,12.9201666667,37.3399166667,18.8461666667,27.557,9.4835,14.9251666667,13.7285,20.673,14.9039166667
765.70,12.98975,37.5283333333,18.6525,27.4396666667,9.41883333334,15.1460833333,13.7085833333,20.824,14.9493333333
766.01,13.0043333334,37.7541666667,18.3970833333,27.1984166667,9.3175,15.2145833333,13.3591666667,20.6033333333,14.8395833333
766.32,13.2864166667,37.8291666667,18.7678333333,27.1723333334,9.59133333334,15.83625,13.7560833333,20.7723333334,15.3120833333
766.64,13.6473333333,37.9575833333,19.2780833334,27.4421666666,10.1466666667,16.41075,14.2894166667,21.1305,15.75575
766.95,13.8084166667,37.8735,19.3550833333,27.2098333334,10.2120833333,16.6354166667,14.5643333333,21.0324166667,15.6825833333
767.26,14.2471666667,37.8750833333,19.65325,27.5293333333,10.5745,17.0189166667,14.94225,21.3500833333,16.2550833333
767.57,14.4046666666,38.2074166666,19.87025,27.8203333333,10.6095,17.2014166667,15.2090833333,21.541,16.662
767.88,15.05825,38.87275,20.5928333333,28.2216666667,11.0448333333,17.8230833334,15.8794166667,21.83675,17.5705
768.20,15.38725,38.9138333333,20.3754166667,28.2306666667,11.41975,17.981,15.92,21.9433333333,17.5826666666
768.51,15.23775,38.7214166667,19.9959166667,27.8939166667,11.2631666667,17.8140833333,15.74975,21.7270833333,17.4400833333
768.82,15.342,38.7111666667,19.7593333333,28.17175,11.4999166667,17.7379166667,15.4896666667,21.3795833333,17.3316666667
769.13,14.7008333333,38.1831666667,19.48575,27.84625,11.2228333333,17.04475,15.2895,20.9279166666,16.9635833333
769.44,14.8000833333,38.0215833333,19.6476666667,28.1511666667,11.6656666667,16.8149166667,15.4205833333,20.9925833333,17.13875
769.76,15.1473333333,38.49975,19.9340833333,28.7198333333,12.243,16.9069166667,15.6556666667,21.4534166667,17.5715833333
770.07,14.8485,37.9444166666,19.29925,28.45825,11.8375833333,16.21925,15.15825,20.9795,16.9476666667
770.38,14.9115833334,37.36625,19.29325,28.2543333334,11.8666666667,16.0099166666,15.0685,20.996,16.95725
770.69,15.0094166667,37.1609166666,19.1671666667,28.1316666667,11.583,15.8823333334,14.685,20.51175,16.6015833333
771.00,14.5506666667,36.761,18.8243333334,27.5454166667,11.3256666667,15.6413333333,14.31225,20.416,15.9573333333
771.32,13.5454166667,35.994,17.5879166667,26.697,10.5698333333,14.7271666667,13.2121666667,19.24875,14.8
771.63,13.64725,36.4210833333,17.72075,26.47575,10.367,14.3849166667,13.1385,18.992,14.9678333333
771.94,13.75075,36.4443333333,18.0933333333,26.722,10.244,14.241,13.13475,18.9039166666,14.94475
772.25,13.42575,35.9274166667,17.9161666667,26.3000833333,9.62066666667,13.4449166667,12.81075,18.6261666667,14.4533333334
772.56,14.4865833334,36.3435,18.7009166667,26.8250833334,10.6716666667,14.5309166667,13.1939166667,19.2015,15.323
772.87,14.34225,35.977,18.4418333333,26.5963333333,10.15325,14.687,13.1415833333,18.78675,14.9553333333
773.18,14.7740833333,36.0148333333,18.9185,26.9886666666,10.3735,15.4028333333,13.8245833333,19.1108333334,15.3195833333
773.50,15.3905833333,36.44725,19.85075,27.3290833333,10.94325,16.1053333333,14.4590833333,19.7614166667,16.20725
773.81,15.9453333333,37.604,20.801,28.1136666667,11.57675,17.28425,15.1130833333,20.4174166667,17.1803333333
774.12,16.2644166666,38.6800833333,21.47275,28.71825,12.612,17.9390833333,16.2908333333,21.76275,18.2291666667
774.43,16.98925,39.1259166666,22.0378333333,29.5681666667,13.2766666667,18.4571666667,17.088,22.0314166667,19.0560833333
774.74,18.2313333334,40.2546666667,23.7006666667,31.0261666667,14.7175833333,20.0014166667,18.45,23.495,20.3658333333
775.05,19.0884166667,40.7909166666,24.6683333333,31.8735833333,15.4724166667,20.9395,19.6854166667,24.436,21.3044166667
775.36,20.1108333334,41.5281666667,25.5146666667,32.6866666666,16.5741666667,22.09025,20.7111666667,25.4485833333,22.42025
775.67,20.7415833334,41.6206666667,25.5438333334,33.12375,17.0663333334,22.7725,21.0036666666,25.7665,22.8838333333
775.98,20.8801666666,42.134,26.0483333333,33.5203333334,17.0674166667,23.0635833333,21.4543333333,26.4690833333,22.9900833333
776.30,21.5639166666,42.9744166667,26.8213333334,34.4675833333,17.9143333334,23.859,22.3045,27.74225,24.2394166667
776.61,21.7550833334,43.7346666667,27.1769166667,34.9455833333,18.272,23.97275,22.1904166667,27.8570833334,24.87075
776.92,21.5363333333,43.9318333333,27.0644166667,35.21725,18.1698333333,24.0371666667,22.25,27.5145833334,24.6883333333
777.23,20.91925,42.9238333333,26.161,34.5561666667,17.443,22.7465833333,21.6475,26.72425,23.9900833333
777.54,21.3153333334,42.4585,26.405,34.7383333333,17.5413333333,22.8718333333,21.5426666667,26.1295,24.2080833333
777.85,21.3228333334,42.20775,26.3351666667,34.5725833333,17.8441666667,23.2539166667,21.5968333333,26.2940833333,24.3425833333
778.16,20.83325,41.625,25.832,33.978,16.8953333333,22.3654166667,20.9788333333,25.9844166666,23.6481666666
778.47,20.3164166667,41.625,25.7910833333,33.8745833333,17.06225,22.2454166667,20.4550833333,25.7355,23.73725
778.78,20.6038333333,41.8614166667,25.96,34.05675,17.4665833334,22.6001666666,20.9515,25.9738333333,23.8245
779.09,20.6410833333,43.0555833334,27.0085,34.7364166667,17.80625,23.2265833333,21.98725,26.8306666667,24.4801666667
779.40,20.5555,43.456,27.0490833333,35.0505833333,17.886,23.4199166666,22.27275,27.15725,24.9421666667
779.71,20.2856666667,43.576,27.0796666667,34.9985833333,17.4734166666,23.3348333334,22.1358333333,26.9240833333,24.593
780.02,20.4316666667,43.4745833333,27.18,34.9551666667,17.6636666667,23.2068333333,22.2396666667,26.9195833333,24.4195833333
780.33,20.9090833333,44.3408333333,27.6061666667,35.6590833333,18.0605833333,23.3483333333,22.4771666667,27.7425,24.8105833333
780.64,20.6181666667,45.16425,28.0673333333,36.1268333333,18.04375,23.5211666667,22.277,28.1299166667,25.1250833333
780.95,20.1846666667,45.35175,27.9528333334,36.08725,17.91625,23.2649166667,22.0310833333,28.3109166667,24.8805
781.26,20.20525,46.06725,28.2348333333,36.601,17.693,23.1199166667,22.2166666667,28.6534166667,24.9588333333
781.57,20.4553333333,46.1949166667,28.6159166667,36.8671666667,18.45,23.6358333333,23.06875,28.94475,25.8054166667
781.88,21.1486666667,46.59675,29.0835833333,37.4668333333,18.7665833333,23.9955833333,23.755,29.6231666667,26.2199166667
782.19,20.658,46.5681666667,29.2501666666,37.383,18.49525,23.5970833333,23.2215,30.00175,26.70325
782.50,19.8926666667,46.03325,28.7536666667,36.8233333333,17.9859166667,23.2550833333,22.4295,29.40925,26.43
782.81,19.5150833333,45.3206666667,28.4670833333,36.5546666667,17.5823333333,22.9653333334,21.93975,28.5096666667,26.2039166666
783.12,19.9593333333,45.5786666667,28.5895833333,36.7871666667,18.10925,23.0480833333,21.86,29.16675,26.96025
783.43,19.3960833333,45.1659166666,28.5165,36.4819166667,17.5736666667,22.844,21.4750833333,29.0641666667,26.71125
783.74,19.12425,44.12425,28.1888333333,35.6293333333,17.04075,22.9165,20.9184166667,28.7075,26.5135833333
784.05,19.4754166667,43.78175,28.16425,35.5753333333,17.0556666667,22.9610833334,21.01525,28.8070833334,26.32825
784.36,19.51725,44.0380833333,28.2374166667,35.7465833333,17.1879166667,23.1248333333,21.2579166667,29.0195,26.7491666667
784.67,18.9035833333,43.7858333333,27.8675,34.94775,16.8515833333,22.4605,20.5935833334,28.6326666667,26.3623333334
784.98,18.5968333333,43.7159166667,27.3045833333,34.6514166667,16.352,21.8366666667,19.7108333333,27.8996666667,25.7314166666
785.29,17.4780833333,42.1185,25.5104166667,33.5258333334,15.30275,20.59075,18.2980833333,26.58975,24.5566666667
785.60,16.9479166667,41.20375,24.6444166667,32.8124166667,14.881,19.8909166667,18.1299166667,25.6944166667,23.4210833333
785.91,17.2475833333,40.868,24.49975,33.0349166666,15.0774166667,19.62725,17.98975,25.3870833333,22.9105833333
786.22,16.5045,41.0344166667,23.94625,32.62,14.3888333333,18.8229166667,16.9825833333,25.462,22.27625
786.53,15.8466666667,40.3659166667,23.8175,31.7801666667,14.4749166666,18.5981666667,16.8951666667,24.661,21.3340833333
786.84,15.19525,40.5358333333,23.3194166666,31.4900833334,14.6220833333,18.6648333333,16.6975833333,24.71375,21.09675
787.14,14.1720833333,40.50525,22.81725,31.35325,14.3591666667,17.4616666667,15.9806666667,23.971,20.1590833334
787.45,14.8685,41.4524166666,23.676,32.2695833333,15.4651666666,18.5643333333,16.6741666667,24.5485,20.8524166667
787.76,14.1245833333,40.5145833333,22.9186666667,31.3978333333,14.7849166667,17.6574166667,15.8831666667,23.8171666666,19.7006666667
788.07,14.64175,40.0406666667,23.2913333333,31.4138333333,15.1385833333,18.0291666666,16.0794166667,23.7053333333,19.9638333333
788.38,14.5309166667,39.8820833333,23.1109166667,31.22025,14.8148333333,18.00325,16.1439166667,23.8054166667,19.9745
788.69,13.78575,40.2880833334,23.2805833333,31.00975,14.4438333333,17.418,15.86875,23.3891666666,19.6948333333
789.00,12.89375,40.0440833333,23.22,30.5291666667,14.1856666667,16.8714166666,15.2095,22.93625,19.636
789.31,12.0593333334,39.8235833333,22.4118333333,29.57525,13.7179166666,16.0816666667,14.3589166667,22.4038333334,19.46325
789.62,12.1569166666,39.804,22.12425,29.1748333334,13.7255833333,15.67,14.8039166667,22.0751666667,19.3055
789.92,11.1679166667,39.7004166667,21.2460833334,28.822,12.6914166666,14.7343333333,13.95975,21.3993333334,18.752
790.23,10.3990833333,38.9793333333,20.2206666667,28.1863333333,11.537,13.4190833333,12.9465833334,20.7894166667,17.8835
790.54,10.84375,38.8248333333,20.38875,27.7719166667,11.74175,14.26075,13.2584166667,21.3824166667,18.4361666667
790.85,8.79916666666,36.8368333333,18.0734166667,25.5824166667,9.65049999999,12.2580833333,11.29025,19.62375,16.3799166667
791.16,7.78425000001,36.2786666667,17.0965,24.6705833333,8.70833333332,11.3519166667,10.2085,18.9260833333,15.55975
791.47,6.56125,36.7335,16.1300833333,24.59775,7.81608333333,10.4885833333,9.51150000001,18.7739166667,14.9906666667
791.78,6.02391666667,36.9005833333,16.4505,25.0000833333,7.74375,10.3479166667,9.44383333334,18.9365833333,14.8289166667
792.08,5.365,36.1931666667,15.0395,24.06325,7.09066666668,9.97025000003,8.57008333334,18.5601666667,13.5305
792.39,5.75916666667,36.73875,14.5631666667,24.4491666667,6.85108333332,10.4166666667,8.44341666667,18.3593333334,12.92075
792.70,5.82108333333,37.0915,14.7774166667,24.8160833334,6.85266666667,10.8760833334,8.57841666666,18.321,12.7043333333
793.01,4.85433333334,35.6425,13.8649166667,23.707,6.10624999999,10.5193333333,6.65016666667,17.4671666666,11.484
793.32,5.41325,35.989,14.5604166667,24.5015,6.75616666666,11.6503333333,7.214,18.366,12.0269166667
793.62,4.69941666667,35.0081666667,13.9465833333,23.5585833334,5.99891666667,10.9825833334,6.29316666667,17.0930833333,11.2769166667
793.93,4.76633333333,35.1421666666,13.445,24.0650833333,5.80275,10.7826666667,6.25008333333,16.8800833333,11.33125
794.24,5.18166666667,36.00575,13.48425,24.8061666667,6.35466666667,10.7608333333,6.21166666667,17.5644166667,11.7503333333
794.55,7.60966666667,38.1383333333,15.7018333333,26.6385833333,8.27299999999,13.1583333333,8.00175,19.28025,13.9525833333
794.86,6.99641666666,37.1975,15.4958333333,25.3805833333,8.05033333334,12.8999166667,7.49425,18.4133333333,13.8270833334
795.16,6.78208333333,36.92775,14.8411666667,24.85825,8.17250000001,13.07225,7.28341666667,18.2178333333,13.6964166667
795.47,6.60408333332,37.0299166667,14.9184166666,25.2851666667,7.51625000001,12.4476666667,6.70866666667,18.2630833333,13.8065
795.78,5.82466666667,36.4763333333,14.0041666666,24.654,6.67058333333,11.5531666667,5.81508333333,18.147,12.8410833333
796.09,5.79833333334,36.086,13.6209166667,24.4703333333,6.39441666667,11.32225,5.64708333333,18.2746666667,12.779
796.40,7.26833333334,37.5466666666,14.8261666667,26.0556666667,7.91291666666,12.7708333333,7.42716666667,19.4414166666,14.05075
796.70,7.69733333334,38.0939166667,15.1141666667,25.8698333333,8.01533333332,12.8694166667,8.01533333333,19.3324166667,14.3005
797.01,8.80825000002,38.6593333333,15.9125,26.44325,8.81741666667,14.3669166667,9.20849999999,20.3539166667,14.9813333333
797.32,7.63183333334,37.7664166667,14.9831666667,25.1028333333,7.89366666668,13.3650833334,8.37075,19.2293333333,13.8515
797.63,8.4075,37.6715833333,15.8415833334,24.9629166667,8.51866666666,14.0340833334,9.21383333334,19.531,14.28425
797.93,7.75708333335,37.5000833333,15.363,24.7260833333,8.21058333332,13.36925,8.96633333333,19.3594166666,13.2180833333
798.24,7.29533333335,37.1033333333,14.0030833334,24.3045833333,6.72741666668,12.53425,7.90241666667,18.9776666667,11.8585833333
798.55,6.57291666667,37.1458333333,13.1041666667,23.375,5.34375,11.6875,6.29166666667,18.3125,10.5
798.85,6.46058333332,36.6935833333,13.0981666667,22.64875,5.69083333333,12.3284166667,6.16941666667,18.1231666667,9.97691666668
799.16,6.14316666666,36.1806666667,13.5065,22.2049166667,5.74666666667,12.401,6.03875,17.6991666667,9.99175000002
799.47,6.56141666667,36.5444166667,14.1215833333,22.1541666667,6.04591666667,12.8436666667,6.35758333332,18.01975,10.6206666667
799.78,6.29025,35.4086666667,13.9031666667,21.4515833334,5.15058333333,12.31175,6.13975000001,17.6775,10.3010833333
800.08,4.96916666667,34.24575,12.6978333333,19.9319166667,3.79283333333,10.7080833333,4.39766666666,16.8755,9.08091666667
800.39,3.67858333333,33.2084166666,11.3305,18.7216666667,2.5205,8.77616666666,3.04283333333,15.9400833333,7.76566666668
800.70,4.4555,34.1935,12.10525,19.5544166667,2.41633333333,9.66516666665,3.08816666667,17.2324166666,7.92074999998
801.00,3.671,34.2876666667,11.52725,19.3465833333,0.942250000002,8.71266666668,2.1415,16.9848333334,7.08508333332
801.31,2.80641666667,32.5244166667,10.9314166667,18.2721666667,-0.0245,7.91666666667,1.02941666667,15.7475833333,6.49499999999
801.62,5.34066666666,34.13625,14.31875,20.8515833333,3.07791666667,10.5838333333,3.97808333334,17.4575,8.66183333334
801.92,5.33758333334,33.0124166667,14.5149166666,20.63725,3.04316666667,10.2473333333,4.95716666667,17.3086666667,8.54733333334
802.23,7.31225,33.60325,15.9623333334,21.9014166667,4.60083333333,11.42025,7.10100000001,18.967,9.65966666666
