wavelength,Back_PooMelf,Belly_PooMelf,Breast_PooMelf,Crissum_PooMelf,Crown_PooMelf,DorTail_PooMelf,Patch10_PooMelf,Rump_PooMelf,Throat_PooMelf,WingTip_PooMelf
384.86,10.5576555556,35.2781333333,29.4253333333,23.0880666667,7.29973333333,9.09800666667,37.3638,15.926,31.2331333333,9.9798
385.22,10.687,35.4594666667,29.5900666667,23.2018666667,7.3848,9.21663111111,37.5286666667,16.0642666667,31.4423333333,10.1112333333
385.58,10.7730333333,35.6302666667,29.6542,23.3210666667,7.47633333333,9.2607,37.602,16.1998666667,31.5132,10.2082
385.94,10.8144555556,35.7724666667,29.7566,23.4284666667,7.56986666666,9.31805111111,37.7533333333,16.3099333333,31.6405333333,10.2073333333
386.30,10.8860777778,35.9343666667,29.8724666667,23.5265333333,7.65999999999,9.45271333335,37.8638,16.3916,31.8505333333,10.3053
386.66,10.9747,36.1187333333,30.0106,23.6029333333,7.77666666667,9.52284666667,37.9838666667,16.4744666667,32.0212,10.3938333333
387.03,11.0816444444,36.2308,30.1556666667,23.6498666667,7.88893333334,9.60184222223,38.165,16.6105333333,32.2420666667,10.4487
387.39,11.0891222222,36.2704333333,30.2044666667,23.6598666667,7.90580000001,9.57715333333,38.1768666667,16.6114,32.3378,10.4768
387.75,11.1469888889,36.4015,30.3467333333,23.7476666667,7.89773333333,9.59993555555,38.3043333333,16.6854666667,32.5254666667,10.5481666667
388.11,11.0340888889,36.3085,30.2989333333,23.6891333333,7.75746666666,9.46756222223,38.2417333333,16.5816666666,32.5073333333,10.4202
388.47,11.0321,36.3627333333,30.3557333333,23.6921333333,7.79653333334,9.48540888889,38.2372,16.6028666667,32.5961333333,10.4041333333
388.83,11.0276666667,36.4347333333,30.4306,23.7248666667,7.79566666666,9.46596444444,38.2613333333,16.6047333333,32.6076666667,10.3956333333
389.19,10.9703111111,36.4807,30.4520666667,23.7001333333,7.7694,9.37661333332,38.1898,16.5466666666,32.6407333333,10.3530666667
389.55,10.9224888889,36.491,30.5574,23.6928,7.72206666667,9.36872888889,38.1668,16.5139333333,32.7558666667,10.3212666667
389.91,10.8843111111,36.5027,30.606,23.6773333333,7.65060000001,9.31121555555,38.115,16.4800666667,32.8336666667,10.2844333333
390.27,10.9038111111,36.6056666667,30.6633333333,23.6833333333,7.59966666666,9.27026444445,38.1658666667,16.4928,32.8450666667,10.2474333333
390.63,10.8817555556,36.6029,30.6398666667,23.6499333333,7.47913333334,9.17869111111,38.062,16.4337333333,32.827,10.1619666667
391.00,10.8222777778,36.6824333333,30.6593333333,23.6271333333,7.41026666667,9.10929777779,38.0268666667,16.343,32.8282,10.1350333333
391.36,10.8854666667,36.7951,30.7173333334,23.6929333333,7.46573333333,9.17979999999,37.9975333333,16.3761333333,32.9377333333,10.1483666667
391.72,10.8041888889,36.8200666667,30.7423333333,23.6489333333,7.41726666667,9.10423333333,37.9272666667,16.2732,32.9086,10.0350333333
392.08,10.9196333333,36.9708333333,30.8982666667,23.7582,7.5052,9.17611777777,38.0388666667,16.3509333333,33.0800666667,10.0947
392.44,10.8898555556,37.0028666667,30.9191333333,23.7523333333,7.47713333333,9.13701333333,38.1062,16.2994666667,33.0680666667,10.0184
392.80,10.8665888889,37.0219666667,30.9168666667,23.7329333333,7.44753333333,9.14350444446,38.126,16.3041333333,33.1252,9.97313333333
393.16,10.8726666667,37.0763333333,30.9905333333,23.7515333333,7.38266666667,9.14507777778,38.1160666667,16.2614,33.1844,9.91796666666
393.52,10.9437666667,37.1863333333,31.0676,23.8261333333,7.42786666667,9.20882666665,38.1318,16.2540666667,33.2576666667,9.94329999999
393.88,10.9667888889,37.2695666667,31.109,23.851,7.48913333333,9.23757555554,38.1377333333,16.2510666667,33.3178,9.98363333333
394.24,11.0224,37.3787666667,31.2717333333,23.9381333333,7.57873333333,9.31857555555,38.2065333333,16.3043333333,33.5238,10.0283
394.60,10.9597555555,37.4275333333,31.3568666667,23.934,7.54413333334,9.26721333334,38.2257333333,16.2596,33.6058666667,9.98653333333
394.96,10.975,37.5089,31.4528666667,24.0271333333,7.57173333334,9.28804888887,38.2809333333,16.2887333333,33.6894666667,9.98216666667
395.32,10.9165,37.5548,31.5156,24.0054666667,7.55126666666,9.21914222222,38.2544,16.2308,33.7496,9.93293333333
395.68,10.9567666667,37.5952333333,31.5398666667,24.043,7.57673333334,9.26313555555,38.2486666667,16.2638,33.79,10.0097666667
396.04,10.9189,37.6688333333,31.5979333334,24.0714,7.57253333333,9.29315111111,38.2896,16.2452,33.8189333333,10.0042333333
396.40,11.0123555556,37.8882,31.7658666667,24.2215333333,7.66893333333,9.38576666668,38.3351333333,16.3486,34.0253333333,10.1010666667
396.76,11.1518666667,38.0545333333,31.9472,24.3664,7.79386666667,9.50986888888,38.4240666667,16.4125333333,34.1952666667,10.222
397.12,11.0799,38.0241666667,31.8450666667,24.2912666666,7.77493333334,9.44946000001,38.2959333333,16.3205333333,34.1262666667,10.1736666667
397.48,11.0336888889,38.0462,31.8806666666,24.2821333333,7.75400000001,9.38138444444,38.2852,16.2869333333,34.1922666667,10.1483666667
397.84,10.9937,38.0734333333,31.9226666667,24.2677333333,7.67113333334,9.33850666665,38.2586666667,16.2523333333,34.1748,10.094
398.20,10.9730555555,38.0316,31.8852666667,24.2653333333,7.65726666667,9.31134222222,38.1483333333,16.2110666667,34.1051333333,10.0785333333
398.56,11.0792444445,38.2113333333,32.0274,24.3941333333,7.77440000001,9.44574222223,38.2683333333,16.3463333333,34.2386,10.1566333333
398.92,11.0812555556,38.2692,32.0783333333,24.4012666667,7.75226666667,9.40632000001,38.2542,16.3518,34.3418666667,10.1436666667
399.28,11.1166222222,38.3146,32.1014,24.4887333333,7.73326666667,9.42377333333,38.3039333333,16.3736666667,34.3690666667,10.1566
399.64,11.1745555556,38.3823666667,32.2336666667,24.5512666667,7.80966666667,9.50652222223,38.3636666667,16.4580666667,34.5274666667,10.1903333333
400.00,11.2794888889,38.5642666667,32.3270666667,24.6046666667,7.8622,9.54362888889,38.419,16.5556,34.7034666667,10.2911
400.36,11.1901222222,38.5288,32.2991333333,24.5444,7.80780000001,9.46074222222,38.3655333333,16.4862,34.6882,10.2319
400.72,11.1233777778,38.5355666667,32.2972,24.5132,7.74333333333,9.39280888889,38.3142666667,16.4604,34.7424666667,10.1872666667
401.08,11.1704222222,38.7139666667,32.4888,24.6223333333,7.7554,9.39474222223,38.4856666667,16.5348,34.9234,10.1877
401.44,11.1676888889,38.7879666667,32.4846666666,24.6608,7.75513333333,9.37795333332,38.5548,16.5555333334,34.9608666667,10.1380666667
401.80,11.1798,38.8729666667,32.5298,24.7300666667,7.78613333333,9.36327999999,38.575,16.5444,35.0678666667,10.1551666667
402.16,11.1065444444,38.9888,32.5589333333,24.699,7.70526666666,9.27044888888,38.6414666667,16.4954666667,35.1712,10.065
402.52,11.0413666667,39.011,32.5441333333,24.698,7.63973333334,9.19024666667,38.6425333333,16.4374666667,35.2046,10.0169
402.88,10.9559,39.1159,32.6288666667,24.6968,7.58259999999,9.13543555555,38.646,16.3802,35.2352666667,9.91863333333
403.24,10.9283222222,39.222,32.7293333333,24.6781333333,7.5696,9.14044888888,38.6618666667,16.402,35.3257333333,9.95349999999
403.60,10.8772222222,39.3284333333,32.7773333333,24.695,7.47233333333,9.06791555557,38.6874666667,16.3669333333,35.3654,9.87100000001
403.95,10.8124222222,39.3002,32.8069333333,24.6754666667,7.41993333333,9.02016444444,38.6566,16.3104666667,35.3391333333,9.78296666667
404.31,10.8015444445,39.3558,32.8274,24.6959333333,7.384,9.00267555556,38.6512,16.2891333333,35.407,9.76216666666
404.67,10.7660333333,39.3527666667,32.8310666667,24.6770666667,7.35273333334,8.93882666667,38.5977333333,16.2436666667,35.3764666667,9.72156666667
405.03,10.7593777778,39.4212666667,32.8673333333,24.7380666667,7.35746666667,8.96185999999,38.6372666667,16.2590666667,35.447,9.74389999999
405.39,10.8022333333,39.5215,33.0157333333,24.7949333333,7.39653333333,9.01094666666,38.6676,16.3026666667,35.536,9.81626666667
405.75,10.8337333333,39.6236,33.1368666667,24.8469333333,7.3998,9.04002444445,38.6865333333,16.3324666667,35.6214666667,9.81453333333
406.11,10.8487888889,39.6836333333,33.2620666667,24.9232666667,7.42573333333,9.06602222221,38.6801333333,16.3641333333,35.7118,9.84996666666
406.47,10.9110444444,39.7524,33.3762,24.9827333333,7.46373333333,9.11333999999,38.6658,16.4000666667,35.7978666667,9.89066666666
406.83,11.0543333334,39.9166,33.5084,25.1458666667,7.58426666667,9.25633333333,38.7904666667,16.5171333334,35.9698666667,10.0636666667
407.19,11.1268222222,39.9958333333,33.611,25.2454,7.63586666667,9.30094444446,38.8639333333,16.576,36.0795333333,10.0675
407.55,11.1256444445,40.0727333333,33.6494,25.2996,7.6496,9.30726000001,38.9143333333,16.5445333333,36.1595333333,10.0454333333
407.90,11.1199888889,40.1975,33.7182666667,25.4100666667,7.66393333333,9.31617555555,38.9810666667,16.5450666667,36.2815333333,10.0382
408.26,11.1490333333,40.3222666667,33.8601333333,25.4598,7.67566666667,9.33983999999,39.0373333333,16.5692,36.4051333333,10.0385333333
408.62,11.2447,40.5197666667,34.0279333333,25.6072,7.73246666667,9.42848444443,39.2112,16.6563333333,36.5848666667,10.0985
408.98,11.3341666667,40.6688666667,34.1941333333,25.6934,7.81133333333,9.51963555557,39.2832666667,16.7517333333,36.7720666667,10.1806666667
409.34,11.3825444445,40.8067666667,34.2810666667,25.7771333333,7.82180000001,9.55774222223,39.313,16.7744,36.9142,10.1849333333
409.70,11.3948,40.8941666667,34.3351333334,25.8608,7.83733333333,9.56108000001,39.3726666667,16.7826,37.0242666667,10.1663
410.06,11.3686666667,40.9614,34.3649333333,25.8902666667,7.81146666667,9.53397777777,39.4702666667,16.7848,37.0900666667,10.1610333333
410.42,11.3676444445,41.0429333333,34.4352,25.9569333333,7.83626666667,9.52880000001,39.5578666667,16.7961333333,37.1607333333,10.1664
410.77,11.2513444445,40.9585,34.395,25.8346,7.70026666667,9.38837111111,39.4535333333,16.6848,37.1056,10.0361
411.13,11.1984,40.9947,34.3860666667,25.8228,7.6464,9.33710444446,39.4289333333,16.6172,37.1569333333,9.97780000001
411.49,11.2044444445,41.0769,34.4741333334,25.8436,7.65173333333,9.34055555555,39.4636,16.6522,37.2603333333,9.98153333333
411.85,11.2665555555,41.1738,34.5807333333,25.8986666667,7.70473333334,9.35870666667,39.5172,16.7205333334,37.4062666667,10.0568
412.21,11.3404222222,41.3963,34.7777333333,26.0916,7.7856,9.43119333332,39.687,16.8124,37.6048666667,10.1575666667
412.57,11.3125444444,41.4054,34.7747333333,26.0512666667,7.75233333333,9.38876666666,39.6252,16.7476,37.6354666667,10.1168333333
412.92,11.3080555556,41.4192666667,34.7806666667,26.0563333333,7.7426,9.35186888888,39.5804,16.6842,37.6246666667,10.0947666667
413.28,11.2772777778,41.5323666667,34.8606,26.0996666667,7.74046666667,9.35104222223,39.6409333333,16.7184,37.7378,10.0787333333
413.64,11.2598777778,41.5975666667,34.8838666666,26.0736,7.70313333333,9.35429555557,39.6436666667,16.7113333333,37.7334,10.0811666667
414.00,11.3424777778,41.7358666667,34.9746,26.1580666667,7.75353333333,9.42222222223,39.6853333333,16.7476666667,37.8315333333,10.1093
414.36,11.2872222222,41.7897666667,34.9948,26.1635333333,7.6802,9.37323333333,39.7127333333,16.7164666667,37.9133333333,10.0797666667
414.72,11.3132111111,41.9001333333,35.0996666667,26.2621333333,7.72906666667,9.42636666665,39.7879333333,16.7420666667,38.0422666667,10.0929
415.07,11.3733555556,42.0091333333,35.2307333333,26.3626666667,7.77479999999,9.47401333333,39.8298,16.8092666667,38.1232,10.142
415.43,11.4476666667,42.1100333333,35.3509333333,26.4695333333,7.82819999999,9.5158111111,39.9101333333,16.8590666667,38.1689333333,10.2438333333
415.79,11.5196111111,42.2645,35.4978666667,26.5738666667,7.87346666666,9.58778666666,39.9805333333,16.9124,38.2551333333,10.3085666667
416.15,11.4695333333,42.1563333333,35.4303333333,26.5122,7.83393333334,9.53031777777,39.8702666667,16.8538,38.1586666667,10.2373666667
416.51,11.4604666667,42.2736666667,35.5206,26.5624,7.84306666667,9.53750888889,39.8758,16.8809333333,38.2491333333,10.2071
416.86,11.4648888889,42.3080666667,35.5542,26.6065333333,7.862,9.57712666667,39.8838666667,16.9268666666,38.2868,10.2270333333
417.22,11.5029111111,42.3616666667,35.6218666667,26.655,7.87653333333,9.58729555555,39.9204,16.9272,38.3203333333,10.2625666667
417.58,11.5390555556,42.494,35.7274666667,26.7521333333,7.9,9.60284666668,40.024,16.9615333333,38.4588,10.293
417.94,11.5535333333,42.6000666667,35.8292666667,26.7989333333,7.92413333333,9.62112,40.0798,16.999,38.5776,10.3131666667
418.29,11.6239888889,42.7572333333,35.9367333333,26.8784,7.98093333334,9.68751777778,40.1264,17.0602666667,38.6848,10.3395666667
418.65,11.6454444444,42.7579,35.9196,26.8762,7.9882,9.67610666666,40.0976666667,17.0635333333,38.6322,10.3702
419.01,11.6113,42.7869666667,35.9297333333,26.8717333333,7.9582,9.6559911111,40.1108666667,17.0252666667,38.6408,10.3395333333
419.37,11.5923,42.8120666667,35.9382,26.8906666667,7.95046666666,9.64804666667,40.0826,17.014,38.6871333333,10.3068
419.73,11.5486111111,42.7936,35.9499333333,26.8845333333,7.93059999999,9.60391999999,40.0472,16.9800666667,38.6952666667,10.2474333333
420.08,11.6036333333,42.9143666667,36.048,26.9478,7.95219999999,9.65920888888,40.1376,17.0208666667,38.8160666667,10.3025666667
420.44,11.6298,42.9412666667,36.0844,27.0096666667,7.96713333333,9.66909111111,40.1804666667,17.0388666667,38.8405333333,10.3359666667
420.80,11.6277111111,43.0041,36.141,27.0425333333,7.92573333333,9.62829777779,40.236,17.0252,38.8932666667,10.3202
421.16,11.6167333333,43.0498,36.1844,27.0634666667,7.90646666666,9.61236666667,40.2232,17.0142666667,38.9312666667,10.3003333333
421.51,11.6241,43.0619666667,36.2212,27.0941333333,7.90226666666,9.62097333333,40.1878666667,17.0248666667,38.9481333333,10.2935666667
421.87,11.6263333333,43.0828,36.2705333333,27.1276666667,7.88020000001,9.62104888889,40.1881333333,17.0234666667,38.9880666667,10.2799
422.23,11.6038444444,43.0804666667,36.2709333333,27.1173333333,7.84,9.59418222221,40.1620666667,16.9847333333,39.0034,10.2648333333
422.58,11.6075777778,43.2041333333,36.3872666667,27.1895333333,7.84626666666,9.61079555555,40.2268,17.0048666667,39.1097333333,10.2592
422.94,11.6310111111,43.2584333333,36.4552666667,27.2394666667,7.87313333333,9.61490444444,40.2636,17.0187333333,39.1616666667,10.2856
423.30,11.6561111111,43.3338666667,36.5277333333,27.2905333333,7.89353333333,9.63239555557,40.311,17.049,39.2363333333,10.2984666667
423.66,11.6693555556,43.4021,36.5611333333,27.3258666667,7.90339999999,9.66197111112,40.3112,17.0578,39.2672666667,10.3236666667
424.01,11.6527777778,43.4279666667,36.5786666667,27.3392666667,7.88760000001,9.65509777779,40.2630666667,17.0582666667,39.273,10.3169333333
424.37,11.6268222222,43.4867333333,36.6282666666,27.327,7.85486666666,9.63154222222,40.2664666667,17.0344666667,39.3332666667,10.2782333333
424.73,11.6457555556,43.5643666667,36.694,27.3728666667,7.87546666667,9.65640666667,40.2794666667,17.0475333333,39.4002,10.2963333333
425.08,11.6776666667,43.6515,36.7477333333,27.4319333333,7.90326666666,9.68523777777,40.3466666667,17.0892,39.4799333333,10.3236333333
425.44,11.6509,43.6394,36.7497333333,27.4074666667,7.88920000001,9.64737333335,40.3102666667,17.0467333333,39.4700666667,10.2993
425.80,11.6876222222,43.7088666667,36.7938,27.4647333333,7.92406666667,9.66376666665,40.3226666667,17.0783333333,39.5296666667,10.3385
426.16,11.7307,43.7838333333,36.8944666666,27.5357333333,7.97873333333,9.71246222223,40.3674666667,17.1427333333,39.5963333333,10.3777666667
426.51,11.7472111111,43.83,36.928,27.5767333333,7.98360000001,9.72838888889,40.3592666667,17.1570666667,39.6742,10.3755333333
426.87,11.7683777778,43.9071666667,37.0116666667,27.6283333333,8.00013333333,9.76360888891,40.3598,17.1977333333,39.7808666667,10.3941333333
427.23,11.7728333333,43.9468666667,37.0709333333,27.6617333333,7.99173333334,9.7645,40.3630666667,17.2008,39.829,10.3994
427.58,11.7984,44.0153666667,37.1432666667,27.7156,7.99333333333,9.7783,40.4065333333,17.2334,39.9096666667,10.3984333333
427.94,11.8182444444,44.1127333333,37.2553333333,27.7959333333,8.01293333333,9.78268444444,40.4976666667,17.255,40.0118666667,10.3791333333
428.30,11.8756111111,44.2428333333,37.3955333333,27.9363333333,8.07566666667,9.85225777777,40.5654,17.3312666667,40.1379333333,10.4546
428.65,11.8983666667,44.3526333333,37.5057333333,28.0092,8.11420000001,9.90118222221,40.5686,17.369,40.2584666667,10.476
429.01,11.8624333333,44.3062,37.4971333333,27.9794666666,8.09113333333,9.85249777777,40.4606666667,17.3188666667,40.2250666667,10.4486666667
429.37,11.9375777778,44.4719,37.6512,28.0794666667,8.15140000001,9.94423333334,40.5772666667,17.4216,40.4100666667,10.5002
429.72,11.9312111111,44.5407666667,37.7077333333,28.1104666667,8.15626666667,9.95754444445,40.6121333333,17.4224666667,40.4402666667,10.4953666667
430.08,11.9351111111,44.6633,37.7974666667,28.1692666667,8.13840000001,9.94260666666,40.6714666667,17.3975333333,40.5711333333,10.494
430.44,11.9811777778,44.7149666667,37.8592666667,28.2213333334,8.15093333334,9.96154666668,40.7046,17.4099333333,40.6020666667,10.5161333333
430.79,12.0160333333,44.79,37.8712,28.2780666667,8.16006666666,9.97215111112,40.7692,17.3934,40.6656666667,10.5180666667
431.15,12.0482888889,44.8869333333,37.9510666667,28.348,8.20046666667,10.0145155556,40.8046,17.4192666667,40.7330666667,10.5496666667
431.50,12.0788444445,44.9836666667,38.058,28.4024,8.20353333333,10.0146644444,40.8678,17.44,40.8342,10.5765333333
431.86,12.1046,45.0774333333,38.1200666667,28.4461333333,8.20113333333,10.0121844444,40.9252666667,17.4596666667,40.9555333333,10.5918666667
432.22,12.1208,45.1104,38.1628,28.4743333333,8.19866666667,10.00898,40.9389333333,17.4504,41.0119333333,10.5894666667
432.57,12.1173333333,45.1100333333,38.1833333333,28.5015333333,8.17006666667,9.98248888889,40.9741333333,17.4345333333,41.0508,10.5733666667
432.93,12.0944888889,45.1675,38.2304,28.5174666667,8.12826666667,9.98505111111,41.0077333333,17.4109333333,41.114,10.5494666667
433.29,12.0815222222,45.1792666667,38.2663333333,28.5492,8.11520000001,9.96887555555,41.0244,17.3854,41.1352,10.5546333333
433.64,12.0825333333,45.1859666667,38.2922666667,28.5687333333,8.09193333333,9.95531555555,41.0107333333,17.37,41.1950666667,10.5474
434.00,12.0475555556,45.1085666667,38.2365333333,28.5298666667,8.06393333333,9.92857333334,40.9102666667,17.3442666667,41.0943333333,10.5146666667
434.35,12.0159111111,45.0781,38.2157333333,28.5272666667,8.05226666666,9.89790666668,40.8685333333,17.322,41.0939333333,10.4877
434.71,11.9913111111,45.1050333333,38.2414666667,28.5386,8.03446666666,9.87831777779,40.8362,17.3246666667,41.0970666667,10.4799
435.07,11.9911666667,45.1242,38.2712666667,28.5490666667,8.01593333333,9.86889555555,40.8179333333,17.3076666667,41.1425333333,10.4636333333
435.42,12.0110333333,45.1478333333,38.2917333333,28.598,8.045,9.88770444444,40.7999333333,17.2986666667,41.1897333333,10.4781666667
435.78,12.0197222222,45.1462,38.3356,28.6286666667,8.07320000001,9.89218222222,40.7645333333,17.2816,41.1586666667,10.4885666667
436.13,12.0430666667,45.2025333333,38.3737333333,28.6822666667,8.08359999999,9.90915111111,40.7472,17.2963333333,41.2074666667,10.4998666667
