wavelength,Back_DonAlbm,Belly_DonAlbm,Breast_DonAlbm,Crissum_DonAlbm,Crown_DonAlbm,DorTail_DonAlbm,Patch10_DonAlbm,Patch11_DonAlbm,Patch12_DonAlbm,Rump_DonAlbm,Throat_DonAlbm,WingTip_DonAlbm
783.12,17.0055962963,43.2098666667,33.842472,34.6680666667,12.8195333333,14.1576,15.0607916667,14.7282,14.3677333333,21.2012,47.9181,20.3403333333
783.43,17.4614814815,44.4066666667,34.6042666667,34.78,13.4733333333,14.1133333333,15.4166666667,15.4266666667,15.0333333333,21.72,48.68,20.0766666667
783.74,17.7086888889,44.7044,34.535808,34.9866,13.5484666667,14.2842,15.4988333333,15.8804,15.1547333333,21.6800333333,48.8171666667,19.6271
784.05,17.899737037,45.09,34.5968053333,35.4536666667,13.6664,14.1862333333,15.2054583334,16.0719333333,15.3652,21.7124333333,48.9399333333,19.0284
784.36,18.7881185185,45.9169333333,35.4462026667,36.2986666667,14.8943333333,14.959,15.7975416666,16.7278666667,16.3120666667,22.6652,49.6318666667,19.9114
784.67,19.6722740741,47.3444,36.4712426667,37.4894666667,15.4012,15.2835333333,16.234375,17.1646666667,16.8534666667,23.4543,50.9267666667,20.5671
784.98,20.4299037037,48.2794,36.892064,37.7963333333,16.121,16.3122666667,16.736375,17.7406,17.4555333333,24.2405,51.6649,21.0115333333
785.29,20.9384925926,49.1458,37.6502853334,38.4514,16.5278,17.5311666667,17.2051666667,18.4654666667,18.1320666667,24.9272,52.691,21.9966666667
785.60,21.255562963,49.0904,37.7690426667,38.9070666667,17.1553333333,18.3129666667,17.9185,18.8459333333,18.9816666667,25.1766,52.3795,22.2844333333
785.91,21.488262963,49.0283333333,37.7369706667,38.7516666667,17.0445333333,18.6977666667,17.95725,18.8326,19.0217333333,25.2529666667,52.618,22.4731
786.22,22.7881518519,49.1699333333,38.6974266667,39.9398666667,18.1392666667,20.0034,19.2689583333,20.1004666667,20.0334666667,27.1418666666,53.6546333333,23.6311666667
786.53,22.627037037,48.8975333333,39.0420133333,39.7626,17.9474,19.7260666667,18.9355,19.7491333333,20.1189333333,26.6732,53.1981,23.0758666667
786.84,22.3151518519,47.6772,38.349464,39.1901333333,17.4409333333,19.1998,18.1325,18.9827333333,19.5463333333,25.8827666667,51.9047,22.692
787.14,22.8833037037,47.9234666667,38.9539306667,39.8086,18.0988666666,19.7192,19.0392083334,19.3109333333,20.051,26.4370666667,52.7941333333,23.2853666667
787.45,22.6341111111,47.6541333334,38.6684,39.132,17.6917333333,19.6164,18.8442083333,18.7358,19.3144,26.2768666667,52.7390333333,23.5158333333
787.76,22.3489074074,47.5739333333,38.198312,39.2504,16.9312666667,19.0736666667,18.6120833333,18.3931333333,18.5947333333,26.1468666667,52.8734,23.2986
788.07,22.5935666667,46.856,38.069344,39.4378,17.5374666667,19.5019,18.9581666667,18.9245333333,19.2118,25.8356333333,52.4899666667,23.6663333333
788.38,22.7754185185,47.4462,38.8136426666,40.0675333333,17.3358666667,19.2665333333,19.1335833333,19.3248666667,19.3556,25.9637666667,53.1031666667,24.1188333333
788.69,22.2251111111,46.9658,38.363944,39.6948666667,16.7461333333,18.2966,18.4144583333,18.6998,19.0964666667,25.4364666667,52.3382,23.8705333333
789.00,22.1528111111,47.5995333333,38.7293146667,39.4687333333,16.3792666667,18.2948,17.9949583333,18.8074666667,18.9928,25.5205666667,52.5053666667,24.3311666667
789.31,22.2445259259,47.9468666666,38.8194186667,40.0184666667,16.6172666667,18.4042666667,18.5105416666,19.0971333333,18.8311333333,25.5101333333,52.5200333333,24.6723333333
789.62,21.8476592593,48.3035333333,39.179288,40.0941333333,16.8516666667,18.1875,18.0425833333,19.1658,18.9902,25.0641333333,52.5086666667,24.4027
789.92,21.9259074074,48.7001333333,39.35344,40.4955333333,16.9240666667,18.5456333333,18.4847083333,19.4530666667,18.9962666667,25.4568666667,53.1370666667,25.1836333333
790.23,21.4107,49.7340666667,39.9628213333,41.1793333333,16.3735333333,18.6265666667,18.0768333333,19.4955333333,19.0388,25.0,54.3352,24.6626666667
790.54,22.5744074074,51.185,40.6981866667,41.9750666667,17.7615333333,20.1661666667,18.8409583333,20.8246,19.8889333333,26.1504666667,55.6064333333,25.8837333333
790.85,22.1897222222,50.8815333333,40.4827306667,41.5566,17.7968,19.8115,18.7454583333,20.6610666667,19.7086666667,25.7606333333,55.1954666667,25.519
791.16,22.4182296296,50.811,40.405568,41.5798666666,18.7814666667,20.2904666667,19.3632083333,21.1477333333,20.4322,25.8094,54.7360333333,25.5934
791.47,21.4697888889,50.3694666666,40.032816,40.7971333333,18.3550666667,19.5578333333,19.2528333333,20.8260666667,19.6594,25.5182,54.5905,25.0976666667
791.78,21.5159740741,49.4300666666,39.6100293333,40.6565333333,18.8312,20.0721,19.322625,20.6998666667,19.863,25.6710333333,53.8637666667,25.2419
792.08,21.5423444445,49.2470666667,39.574312,40.7822,19.1666666667,20.3581666667,19.15225,20.7018666667,20.0074,26.1368333333,53.9986,25.0621
792.39,21.8350185185,48.1873333333,39.066592,40.6416,19.8198666667,20.5079,19.689125,20.7278666667,20.0863333334,26.0576666667,53.2757333333,24.7927666667
792.70,21.1360814815,46.9135333333,38.3517386667,39.5788666666,18.9322666667,19.8729,18.6364166667,19.8258,19.8402,25.2033333333,51.997,24.0596666667
793.01,21.0592185185,47.3524666667,38.392432,39.3436666667,17.9867333333,19.5022,18.6391666666,19.4838666667,19.2329333333,25.3576,51.6481333333,23.8016333333
793.32,20.0678888889,45.9750666667,37.627336,38.4472666667,17.1524,18.3333333333,17.591,18.7712666667,18.5282666666,24.5878666667,50.6143,22.7851
793.62,20.337162963,45.9008,37.8164346667,38.3442666667,17.5709333333,18.0851666667,18.4307916667,19.1538,18.4245333333,25.0693333333,50.6491666667,23.1145
793.93,18.7944444444,43.7199333333,36.529376,37.2356,15.6673333333,16.3055666667,17.2001666666,17.5274,17.5564666667,23.7016333333,48.7709666667,22.1773333333
794.24,18.6056074074,43.6631333333,36.7007893333,37.6702666667,15.5604,16.0476333333,16.7765,17.3553333333,17.8681333333,23.6776,48.9817666667,22.2197333333
794.55,19.0525777778,43.9189333333,37.3991253334,38.0626666667,15.6390666667,16.1549,16.6480833333,17.5545333333,18.0406,24.2026333333,49.6280666666,22.6150666667
794.86,19.2837296296,43.8074666667,37.4676346666,38.1332,15.3179333333,16.1301333333,15.9545416667,17.2069333334,17.9787333333,24.5022666667,49.6839333333,22.8298666667
795.16,18.9472185185,43.7698,37.35972,37.9978666667,14.8954666667,15.5663333333,16.1395416667,17.1983333333,17.9612,24.4187333333,50.0257,22.9008
795.47,18.4666740741,42.3680666667,36.7287093333,36.9214666667,14.503,15.2708,15.9042083334,16.8640666667,17.2730666667,23.5306666667,49.1173333333,22.7090333333
795.78,16.9848296296,41.8382,35.9897946667,35.9080666667,12.9322,13.7890333333,14.6379166667,15.5362,16.1049333333,22.7498,48.7199,21.1596
796.09,17.8295481481,42.7376,36.7027066667,36.4462666666,13.9400666667,14.7923666667,15.7955,16.6847333333,16.627,23.8317,49.7327,21.9571666667
796.40,17.814962963,42.5774666667,36.4561973333,36.7676666667,14.1325333333,14.5176666667,16.086125,16.5946666667,17.0051333333,23.5746333333,50.1511666667,22.1707333333
796.70,19.6399259259,44.6302,37.95412,38.5065333333,16.0342666667,16.2843333333,18.05575,18.328,19.1568,25.259,51.6792333333,24.0515666667
797.01,21.5092259259,45.3754666667,39.0868986667,40.4211333333,17.5368666667,18.2808666667,19.329,19.9930666667,20.7369333333,27.2560333333,52.4492,25.8665333333
797.32,21.0412666667,45.6215333333,38.6807173333,40.3391333333,17.3656666667,17.9768,18.573375,19.9364,20.2684,26.8432666667,52.327,24.9470333333
797.63,21.682237037,45.8035333333,38.9610106667,40.8352,17.8596666666,18.5229,19.556875,20.9262,20.428,27.063,52.5087666666,25.5822666667
797.93,20.5676296296,44.7598,37.8655786667,39.502,16.478,17.3674,19.059125,19.9004,19.0963333333,26.0051333333,51.3697,24.6781666667
798.24,19.3503925926,44.3399333333,36.95516,38.5267333333,15.3682666667,16.4003333333,17.952125,18.7381333333,17.6733333333,24.9635,50.3536333333,24.0081666667
798.55,19.7398259259,44.87,37.043168,38.4261333334,15.2410666666,16.7482666667,17.8035833333,19.0572,17.5203333333,24.8070333333,50.5306666667,23.6450666667
798.85,20.2328407407,45.7088666667,37.8483226667,39.6550666667,15.3026,17.0382666667,18.2710416667,19.4944,17.9848,25.1303333333,51.1955333333,23.7509
799.16,20.7269851852,45.8169333333,38.2232613333,39.9537333333,15.6044666666,17.4005,18.612375,20.0926666667,18.4009333333,25.0096333333,51.4754333333,24.5887666667
799.47,19.6309740741,45.7130666667,37.5843386667,39.2948,14.3269333333,16.3262333333,17.5529583333,18.8221333333,17.2676,24.0023,51.2061333333,23.4734333333
799.78,18.8329925926,45.1905333333,36.7762826667,38.1345333333,13.9010666667,15.6934,16.5499166666,18.1832,16.3585333333,23.2036333333,50.6528666667,23.0453666667
800.08,17.5002518519,44.2484,35.0521546667,36.7758,11.99,14.3662333333,14.63575,16.4988,13.9883333333,21.5407666667,49.8319666667,21.2763333333
800.39,14.8794,42.9074666667,32.7095173333,34.1935333333,9.76353333333,11.2816333333,12.03225,13.7462,11.5785333333,19.1743,48.0344666667,18.8343333333
800.70,15.4678148148,43.3552,33.4758666667,33.9696,10.2310666667,11.83,12.755875,14.0218,11.6166666667,19.5034333333,48.2963,18.6623
801.00,15.1454222222,42.8709333333,32.9881413333,32.9755333333,9.44139999999,11.1996666667,11.9001666667,13.1238666666,11.3261333333,19.4852,47.3254666667,17.5699
801.31,15.3789777778,42.9184,32.9407093333,32.9226666667,9.70726666665,11.0790333333,11.6099166667,12.9751333333,11.4898,19.0651666667,47.2083333333,17.6845
801.62,17.2123037037,44.5290666667,34.3565733333,34.2882666666,11.6952,12.4747666667,12.7845416667,14.8138,13.9378,20.9373666667,48.8919,18.1690666667
801.92,18.0610888889,44.9138,34.9560746667,35.0864666667,12.6604666667,12.8729666667,13.142,15.1039333333,14.9091333333,22.1869,49.8095333333,18.7693333333
802.23,18.5644925926,45.394,34.8491306667,35.1937333334,13.0751333333,12.9194,13.0730416667,15.3627333333,14.8108666667,22.5412,50.0711333333,18.9140333333
802.54,20.3480888889,47.0488666667,36.2342026667,37.0931333333,15.0400666667,14.5289666667,15.1389583333,17.2800666667,16.5599333333,24.6933333333,51.6222666667,20.591
802.84,21.6375444444,47.8026666667,37.035264,38.362,16.6798666667,15.3059666667,16.3859166667,18.6966666667,17.9128,26.4596666667,52.3336666667,22.2325
803.15,22.8822,48.3698,37.667808,39.7075333333,18.228,16.5204333333,18.3709166667,20.4127333333,19.5871333333,27.8022,52.9376333333,23.3119
803.46,23.9212518518,49.6479333333,39.4284906667,41.3572666667,19.536,17.4270333333,19.8131666666,21.7096666667,21.4517333333,29.2182666667,54.0679,25.1030666667
803.76,25.2312037037,50.4958666667,40.794576,42.7253333333,20.4658,19.0039666667,21.0005416667,22.6219333334,22.8376,30.1552666666,55.1445,26.3693666667
804.07,24.4231296296,49.9554,39.883976,42.8698666667,19.2245333333,17.2325,19.87525,21.5954666667,22.0231333333,29.6435,55.7398333333,25.9447
804.38,24.7028444444,50.5608666667,40.1046826667,43.5112666667,19.8266666667,17.8885666667,20.303375,22.0793333333,22.3258,29.7036666667,57.0542666667,27.0498
804.68,25.6646333333,52.4035333333,41.4370053333,45.2626666667,21.4041333333,19.3585,22.1060416667,23.6818666667,23.7564,31.3436666667,59.1632,28.7958666667
804.99,25.6514925926,52.5115333333,41.3997226667,45.3407333333,21.5312666667,19.7290666667,23.225875,23.7441333333,22.9132666667,31.8207,59.4490666667,30.1586666667
805.30,25.0230259259,52.0786,40.625712,44.1392,20.6777333333,19.4779,23.1571666667,22.9762666667,21.9324,30.5404,57.5870666667,29.3726333333
805.60,24.9337259259,52.0394,40.4515973333,43.5073333333,20.6336666667,19.9822666667,23.4047916667,23.4627333333,21.8740666667,30.8346,56.7290333333,29.1300333333
805.91,23.9585666667,51.5804,39.1153866667,42.0709333333,19.255,18.6058666667,21.4350833334,21.9617333333,20.4358,29.5867666667,55.8175,28.0017666667
806.21,23.566962963,50.8633333333,38.604392,41.2976666667,18.7473333333,18.2505666667,21.1632083333,21.557,20.7426666667,28.6757333333,55.4810666667,27.7047
806.52,22.1579,49.9907333333,37.6137333333,40.037,16.3888666667,17.2965,18.8079583333,20.0278,18.4906,26.9583333333,54.5509333333,27.2083333333
806.83,21.9010407407,49.0615333333,36.7374693333,39.2418,16.2366666667,17.2676,18.412,19.6117333333,17.9103333333,26.4817,53.5229,27.4434333333
807.13,21.1289481482,48.1055333333,35.621904,38.1876,15.7467333333,16.8077666667,18.0557083333,19.3806,17.3587333333,25.5645333333,52.3906333333,26.8351
807.44,22.3579814815,49.8383333333,36.4208906667,38.8858666667,17.6191333333,18.5265666667,19.4969166667,21.2758666667,18.9128666667,27.2057666667,52.7358,28.7198333333
807.74,22.2544296296,49.6922,36.4688826667,38.9222666667,17.3006666667,18.0298333333,19.5651666667,20.8244,18.8042666667,27.3823666667,52.0606666667,28.8316333333
808.05,22.3377333333,49.1476666667,36.2752506667,38.4205333333,17.3048,18.0142666667,18.7863333333,20.8032,18.7506,26.8718333333,51.3698666667,27.9430666667
808.35,20.7915111111,47.7626666667,34.997336,37.8262,15.3985333333,16.6077666667,16.7741666667,19.4384666667,17.6449333333,24.9456666667,50.0045333333,26.0099666667
808.66,20.7127333333,48.1324666667,35.3037546667,38.2074,16.041,16.9841,16.8532916667,19.9907333333,17.7030666667,25.0559,50.9991666667,26.3166
808.97,19.2761518518,47.3714,34.8263093333,37.4546666667,15.1638,15.0660666667,15.6509166667,18.3848,16.8576,23.8179,51.1209,25.5801
809.27,18.6006555556,46.2286666667,34.7063146667,37.1679333333,15.1922666667,14.9924666667,15.9185833333,18.4330666667,16.5353333333,23.7225666667,50.5594666667,25.4306
809.58,17.4067407407,45.042,33.7894,36.4352666667,14.2294666667,13.9489333333,14.2848333333,17.5775333333,15.1649333333,23.0428,48.9955666666,23.9537666667
809.88,18.5349925926,44.7717333333,34.3799306667,37.0643333333,15.7486666667,14.163,15.5926666667,17.8989333333,16.2198,24.2807333333,49.2439666667,23.8341333333
810.19,17.1706962963,42.8810666667,33.61224,35.3701333333,14.615,12.9509333333,14.319375,16.5523333333,14.8336666667,23.1743666667,47.7099666667,22.1708333333
810.49,16.8848740741,42.7195333333,33.8253493333,34.6118,14.2466666667,12.9984666667,15.0557083334,16.3774,14.2262666667,23.1151666667,47.6003666667,21.9889333333
810.80,15.7522666667,40.4538,32.622936,33.3233333333,13.0710666667,12.0422333333,14.2648333333,14.8965333333,12.8088,21.1750666667,45.8093,20.2822
811.10,16.2885740741,41.1111333333,33.1651173333,33.6936666667,13.8638,12.8778666667,14.6645416667,16.006,13.5836666667,21.8619333334,46.5916,20.2253333333
811.41,16.5246185185,42.3056,34.1363146667,34.7834,13.9174666667,13.5682,15.6428333334,16.0666666667,13.9592666667,23.5367,47.9236666667,20.6468666667
811.71,16.5945,42.1216666667,34.9454106667,34.4877333333,14.2694,13.1718666667,16.784,16.2351333333,14.8101333333,24.0198666667,47.3376,20.7958
812.02,15.9159962963,41.6112,34.7260773333,34.4496666667,13.4072,11.9484333333,16.4233333333,15.4502,14.9131333333,24.1443333333,47.246,20.9058
812.32,16.4903592593,42.6878666667,34.7916586667,35.2276,13.9894,13.0793666667,16.3028333334,15.6614666667,15.5028666667,25.1852333333,47.6984,21.5028
812.63,17.3205037037,44.2187333333,35.669416,36.3278,14.3278,13.6557333333,16.7691666667,16.2403333333,16.3606666667,25.6557333333,48.6010666667,22.1256
812.93,18.1648518519,45.5832666667,36.8843813333,37.2081333333,15.7899333333,14.7683,17.6437083333,17.2975333333,17.4537333333,26.4546,49.8996,23.4226333333
813.24,18.0663962963,45.9531333333,36.667608,36.6444666667,16.1649333333,15.1171,16.8687083333,16.8339333333,17.7144666667,25.5351,49.6265333333,23.2498
813.54,18.6680148148,47.7852666667,37.3153226667,37.7175333334,17.2994666667,15.2938,16.7866666667,17.4462666667,18.4634666667,25.9322,50.8699666667,23.6553333333
813.85,18.7269407407,47.8831333333,37.6940213333,38.3018666667,17.7968,15.5307,15.98525,17.4870666667,18.9326666667,26.1789666666,51.4744,24.5783
814.15,20.4176407407,49.4071333333,39.8992426667,39.6891333333,19.1248666666,17.8756,18.2211666667,18.7794666667,20.7253333333,27.9678333334,52.9017,26.2291666667
814.46,19.4269962963,48.9366666667,39.058776,38.681,17.8015333333,17.2133,17.4167083334,16.8508666667,18.9186666667,26.0904,52.1806333333,24.789
814.76,17.7414111111,46.4804,36.4766133333,36.5329333333,16.3001333333,14.7121333333,15.3577083333,15.1018,16.5676666667,23.3101666667,49.1739,23.5775666667
815.07,18.1841925926,46.1466,36.313496,36.4892666667,16.3357333334,14.6809666667,14.1253333333,15.26,16.3357333333,22.7896666667,49.8759666667,24.5092
815.37,16.8612444445,44.3739333333,34.79732,34.7914666667,14.6268,13.1924,12.1988333333,14.1093333333,14.5914666667,20.8995,48.2069333333,22.9040333333
815.68,17.8768703704,44.6633333333,35.2519546666,34.669,14.9684,13.6557666667,13.3706666667,15.4174,14.7727333333,20.8924333333,48.5837666667,23.9032666667
815.98,18.4159407407,44.9212666667,35.1845573334,34.5608666667,15.3265333333,13.7501,13.450125,15.5742666667,14.9548,21.2105333333,48.4740666667,24.2737333333
816.29,19.1517148148,45.5156666667,35.4225306667,35.5328,14.2679333334,14.0112,13.93875,15.7266,14.9060666667,21.7548333333,49.1851333333,24.7407666667
816.59,18.0361555555,45.9247333333,35.301232,36.0462666667,12.4985333333,12.9913,13.4420416667,15.8376,13.9710666667,21.9478,49.5825,24.5333
816.89,17.7697148148,45.2769333333,34.8099626667,35.9321333333,11.4464,13.0903666667,14.1807916667,16.2937333333,13.8191333333,22.5423333333,48.7288333333,24.1639
817.20,17.4056703704,45.0476666667,34.6806453333,35.447,10.7814666667,12.2316666667,13.0900416667,15.6605333333,13.2661333333,22.6306333333,47.8359666667,23.6595666667
817.50,16.4610777778,45.7191333333,34.0516746667,34.9274,10.0558,10.5740333333,11.942625,15.0612,12.2742666667,22.2853,47.6085,22.8095333333
817.81,15.7080222222,45.2142,33.4304693333,34.5257333333,9.23586666667,9.53389999999,10.5893333333,14.6992,11.8592666667,22.0975666667,46.5745666667,22.4877666667
818.11,16.5482481482,45.8592,34.6594933333,35.0931333333,10.3106666667,11.0301333333,11.963,15.7558,13.1884,23.3229666667,47.4792,23.0538333333
818.41,17.9807259259,48.2682666667,35.4721893333,36.016,11.6216,13.1632,13.3945,16.5166,13.974,25.2852666667,48.989,23.5736
818.72,20.0935592593,50.4504,37.0261893333,37.9309333333,13.4771333333,15.9625333333,15.3497083333,18.1322,15.6416666667,27.7203666667,50.6274,24.8802
819.02,20.4612148148,50.9424666667,38.3214693333,38.9424666667,14.308,16.7771333333,15.6034166667,18.3908,16.5056666667,28.8688666667,51.5172333333,25.8207
819.33,20.5441444445,51.4480666667,39.1544613333,39.8028666667,15.2699333333,17.6564333333,16.7630416667,18.9030666666,17.1378666667,29.1944666667,52.6821666667,26.1781666667
819.63,20.7802888889,50.527,39.0913413333,39.0572666667,16.1247333333,17.6763333333,17.0286666667,18.6784666667,17.2010666667,28.4373666667,52.1528666667,25.5866
819.93,21.9339814815,50.4266666667,39.877,39.5485333333,17.6438,19.1250333333,18.6301666667,19.728,18.6268666667,29.1280333333,52.7025666667,26.0142333333
820.24,22.5127333333,50.7788,40.441048,40.0674666667,18.3592666667,19.8520333333,19.3082083333,20.0569333333,19.3146666667,28.9953666667,53.5619333333,26.5733666667
820.54,23.3646259259,51.1010666667,41.1715146667,41.3211333333,19.0932666667,20.7706333333,20.4716666667,20.8376666667,20.095,29.3222,54.6287,27.0660333333
820.85,23.5447925926,50.9035333333,41.2104293333,41.9792,19.168,21.1141666667,20.7531666667,21.0665333333,20.5716666667,29.4318333333,55.0997,27.2659666667
821.15,23.8239148148,51.0538,41.5796826667,42.1354666667,19.4480666667,21.3421666667,21.092,21.5115333333,21.0662666667,29.6723333333,55.4625,27.6260333333
821.45,24.1059851852,51.2375333334,41.890192,42.5188666667,19.6594666667,21.5437666667,21.3570416667,21.8211333334,21.4119333333,29.8063,55.7712333333,27.9318333333
821.76,24.3553074074,51.1733333333,42.163912,42.8495333333,19.8676,21.6678,21.7861666667,22.1893333333,21.7108,29.8355,56.0407666667,28.0768666667
822.06,24.3979296296,51.1111333333,42.1627253333,42.8852,19.9798,21.6005,21.8372916667,22.3094666667,21.7405333333,29.7972,56.1054666667,28.3614333333
822.36,24.3272444444,50.9646,41.9066,42.8267333333,19.7646666667,21.6477666667,22.0472083333,22.2446666667,21.6833333333,29.5365,55.9909333333,28.0296666667
822.67,24.3045407407,50.9354,41.869752,42.8887333333,19.6418,21.6083333333,22.0000416667,22.1846,21.6012666667,29.5332,55.9595666667,28.1129
822.97,24.4901740741,51.1028,42.0605733333,43.1928,19.8474666667,21.8557666667,22.063125,22.4486,21.8864,29.7457333333,56.2589666667,28.4975
823.27,24.7483851852,51.6009333333,42.3142693333,43.5952666667,20.0362666667,21.9975666667,22.094375,22.6457333333,21.9874,29.8907333333,56.6787333333,28.9149333333
823.58,25.1814444445,51.9445333333,42.7483386667,44.0942666667,20.3632666667,22.3263333333,22.4345,23.0602666667,22.3398,30.2451333333,57.1918666667,29.2497666667
823.88,25.3836555556,52.2241333333,42.8464906667,44.2930666667,20.7117333334,22.5833333333,22.7944583333,23.4044,22.6202,30.4715666667,57.3863,29.5077
824.18,25.7720888889,52.4024,43.0315946667,44.3164666667,20.8587333333,22.6679,23.049625,23.6044,22.8016666667,30.6899,57.3972666667,29.9521333333
824.49,26.2035074074,52.7738,43.3151493333,44.7551333333,21.3342666667,23.0991333333,23.2894583333,23.8942,23.1446,31.1114333333,57.7857666667,30.4000666667
824.79,26.1164111111,52.5068666667,43.0678346667,44.6313333333,21.3782,23.0991666667,23.012125,23.8601333333,22.9867333333,31.0231333333,57.6706,30.4396333333
825.09,25.7799259259,52.2558,42.6151253333,44.1315333333,21.0201333333,22.6861,22.553625,23.4343333333,22.52,30.6684333333,57.1541,30.1359666667
825.39,25.6171481481,52.1686666667,42.4566373333,44.0638666667,20.7897333333,22.4694666667,22.2462916666,23.0996,22.2934,30.4690333333,57.0335,29.9225
825.70,25.430337037,52.0558,42.2188986667,43.8712666667,20.6546,21.9879,21.9973333333,22.8511333333,21.9914,30.4700666667,56.7903333333,30.0887
826.00,25.7340407407,52.0605333334,42.4772826667,43.9532666667,20.8862,22.1754333333,22.2739583333,23.0123333333,22.1953333333,30.6419666667,57.0422333333,29.9727666667
826.30,25.3203111111,51.8224,42.0099946667,43.6673333333,20.4552,21.8131666667,22.267375,22.5929333333,21.526,30.3058666666,56.7338,29.4143666667
826.61,24.7739407407,50.7484666667,41.3856,42.7954,19.8418666667,21.3919333333,21.9244583333,21.9602,20.9705333333,29.7893666667,55.8708666667,28.7623333333
826.91,24.3637851852,49.953,40.754856,42.0844666666,19.5907333333,21.0516666667,21.3801666666,21.5587333333,20.725,29.4759666667,54.9934333333,28.2329666667
827.21,24.105037037,49.9616666666,40.800928,41.6954666667,19.2384,20.5682,20.9839583333,21.2628666667,20.4017333333,29.3207,54.8795,27.7151666667
827.51,23.6204666667,50.1038666667,40.9547253333,41.5402,19.1612,20.5781333333,20.7010833333,21.0700666667,20.2194666667,28.9104333333,54.9989333333,27.0643
827.82,23.7365703704,49.9980666667,41.1148933333,41.5153333333,19.3706666667,20.8638,21.129,21.1666,20.2003333333,28.8935,55.0712333333,27.278
828.12,24.3957148148,50.6742666667,41.5307173333,41.9475333333,19.5921333333,21.2005333333,22.0557083333,21.5731333333,20.6782666667,29.4943666667,55.7096,27.4866
828.42,24.5049703704,50.813,41.6711866667,42.1545333333,19.9295333333,21.5445666667,22.1389166667,21.6962666667,20.9297333333,29.7334666667,55.9418333333,27.7328666667
828.72,24.6325185185,50.8320666667,41.8732293333,41.9323333333,20.4277333333,21.6478666667,22.5494583333,21.8382666667,21.2834666667,29.8168,56.1964333333,27.5436333333
829.02,25.1477259259,51.2331333333,42.4618613333,42.1052666667,21.2254,21.9017666667,22.8833333333,22.1764666667,21.5206666667,30.0306,56.6132333333,27.1878666667
829.33,24.4783185185,50.2036,41.6522853333,41.1606,20.7756666667,21.1220333333,22.1293333333,21.6282,20.9626,29.2052,55.3382666667,26.3641666667
829.63,24.3561333334,50.1199333333,41.963984,40.768,21.0444666667,20.8664666667,21.6974166667,21.4931333333,20.9338666667,28.9554333333,54.8079333333,26.3226333333
829.93,23.8877037037,50.0511333333,41.570864,40.1771333333,20.8376,20.5175,21.084375,21.1509333333,20.2726,28.5598333333,54.2628,25.7542333333
830.23,23.5430148148,50.8238666667,41.6927626667,40.3737333333,20.6330666667,20.37,21.7058333333,21.3501333333,20.1296666667,28.5430666667,54.878,26.1975
830.54,22.2315259259,50.0338,40.2718186667,39.4415333334,19.2301333333,19.0777333333,20.7699166667,19.6277333333,18.934,27.3052666667,54.3612,25.3215666667
830.84,22.1953740741,49.4574,39.6663093333,39.4528,19.1792,18.6728666667,20.4285416666,19.4254,18.8780666667,27.6516333333,54.3320333333,26.1969666667
831.14,21.6442851852,49.2528,38.699392,39.7126,18.6111333333,17.7825666667,19.8515,19.0805333333,18.7836666667,27.2845666667,54.4108333333,25.7856
831.44,19.8259333333,48.9320666667,37.7945573333,38.6726666667,16.9860666667,16.1777,17.28425,17.3152,17.1557333333,25.4839333333,53.3132666667,24.0617666667
831.74,20.2825074074,50.153,38.9210026667,39.9209333333,17.3036,16.6223,18.2408333334,18.0248,17.6098666667,26.2864333333,54.3506666667,25.0567333333
832.04,19.1843703704,50.1484,38.8506826666,39.9044,15.648,15.6193333333,17.629125,17.4558,16.3461333333,25.8728666667,53.5341333333,24.462
832.35,19.4071074074,49.8112666667,38.9106906667,40.7097333333,15.2291333334,15.5930666667,17.4808333333,17.7448,16.8106,26.0916666667,53.5578666667,25.9029333333
832.65,19.8770259259,50.5014666667,39.3029306667,41.3701333333,15.6475333333,16.1947,18.1965,18.3460666667,17.5939333333,26.7209,54.6199333333,26.1527333333
832.95,20.2738407407,50.7055333333,39.373352,41.8217333333,15.8916,17.0038666667,18.9632083333,19.0542666667,18.5194,27.2093333333,55.4572666667,26.1587333333
833.25,20.7770407407,50.4958,40.1688186667,42.1570666667,16.692,17.5352666667,19.6570416667,19.3992,19.6165333333,27.1372666667,56.0332666667,26.5217666667
833.55,21.5023111111,50.8483333333,40.5761573333,42.3812666667,17.5216666667,17.5527,19.47025,19.6191333333,19.8546,27.5666333333,56.7948,26.4935666667
833.85,22.6244962963,50.7248,40.6834453333,42.7825333333,18.6216,18.6345333333,19.88325,20.8435333333,20.9082666667,27.9711,56.1385333333,27.0435333333
834.16,22.1303629629,50.4804,40.3145813333,42.1676,18.1213333333,17.9578,19.9615833333,20.333,20.6282,27.5024,55.6550333333,26.0227
834.46,22.2125592592,50.6355333333,40.534256,41.8852666667,18.1086,17.9813666667,20.41875,20.0992,20.8373333333,27.1224666667,55.6961,25.6525333333
834.76,22.5503444444,50.3895333333,41.001976,42.1892666667,18.7878666667,18.5344333333,21.3514166667,20.4884,21.4841333333,27.4799,55.4699666667,26.3051
835.06,23.0372851852,50.2042,41.2569013333,42.5070666667,19.6040666667,19.1798666667,21.7639583333,21.0996666667,22.1176,27.6782666667,55.6329666667,26.7452333333
835.36,23.7173592593,50.1322666667,41.391344,42.3878666667,20.2128666667,19.8450333333,21.6200416667,21.5101333333,22.5815333333,27.9638333333,55.7179333333,27.2572333333
