wavelength,Back_PieCinm,Belly_PieCinm,Breast_PieCinm,Crissum_PieCinm,Crown_PieCinm,DorTail_PieCinm,Patch10_PieCinm,Rump_PieCinm,Throat_PieCinm,WingTip_PieCinm
418.65,10.9945,34.5379166667,21.8701666667,35.0536666667,10.3398333334,9.79758333333,4.47175,13.7044166667,36.5943333334,8.85841666667
419.01,10.9978333333,34.5845,21.9021666667,35.119,10.35225,9.80608333333,4.494,13.7129166666,36.6331666666,8.85983333333
419.37,11.0026666667,34.5950833333,21.9136666667,35.1538333333,10.34075,9.78941666668,4.48075,13.7010833333,36.6226666667,8.85766666667
419.73,10.99425,34.6274166666,21.9218333334,35.2000833333,10.3353333333,9.78408333334,4.48525,13.7049166667,36.676,8.84408333333
420.08,10.97525,34.6166666667,21.9103333333,35.22525,10.3185,9.74933333332,4.45325,13.6811666667,36.6825833334,8.81666666667
420.44,10.9675,34.6406666666,21.9250833333,35.2634166667,10.322,9.73600000002,4.45975,13.6858333333,36.7060833334,8.80358333333
420.80,10.9676666667,34.6871666667,21.95525,35.3159166667,10.3265,9.71983333334,4.46033333333,13.6918333334,36.7544166667,8.81016666667
421.16,10.9875833333,34.7515,22.00225,35.3955,10.3495833333,9.73441666665,4.47583333333,13.7111666667,36.8078333333,8.82208333333
421.51,11.0106666667,34.80525,22.044,35.4585,10.3768333333,9.76183333333,4.4945,13.7331666667,36.8548333333,8.84183333333
421.87,11.0075833333,34.8458333334,22.0665833333,35.51825,10.3791666667,9.75158333332,4.49225,13.7383333333,36.9210833333,8.83933333333
422.23,11.0179166667,34.908,22.1031666666,35.5981666667,10.3886666666,9.75233333332,4.49625,13.7570833333,36.9843333333,8.83508333333
422.58,11.0325,34.9794166667,22.13875,35.6631666667,10.3903333333,9.76416666667,4.504,13.76775,37.0603333333,8.833
422.94,11.0156666667,34.999,22.1443333333,35.6966666667,10.38125,9.74866666667,4.48133333333,13.7509166667,37.0994166667,8.81275
423.30,11.0273333333,35.0696666667,22.1750833333,35.7734166667,10.3990833333,9.75466666666,4.48641666667,13.77575,37.1764166667,8.81425
423.66,11.0378333333,35.1069166667,22.20775,35.8478333333,10.4089166667,9.75833333332,4.48333333333,13.7845,37.23025,8.81358333333
424.01,11.0565,35.1491666667,22.2553333333,35.896,10.432,9.77533333333,4.518,13.7983333333,37.2746666667,8.8335
424.37,11.0755,35.1868333333,22.2990833333,35.95875,10.4413333334,9.78458333335,4.51666666667,13.8165833333,37.3369166666,8.83475
424.73,11.07975,35.228,22.3231666667,36.0164166667,10.4435833333,9.78491666666,4.5115,13.8208333334,37.3859166667,8.82908333333
425.08,11.0695,35.2213333334,22.3291666667,36.0235833333,10.431,9.76283333335,4.4815,13.8078333334,37.4100833334,8.81041666667
425.44,11.07225,35.2474166667,22.34975,36.0795833334,10.4395,9.75733333333,4.48633333333,13.8036666666,37.4460833333,8.81216666667
425.80,11.0779166667,35.2831666667,22.371,36.14175,10.4519166667,9.76016666666,4.48808333333,13.8136666667,37.498,8.80866666667
426.16,11.0880833333,35.3256666667,22.4016666667,36.19725,10.4693333333,9.77058333334,4.49233333333,13.829,37.5645833333,8.82275
426.51,11.107,35.3578333333,22.43075,36.25075,10.483,9.76891666667,4.51183333333,13.85,37.6081666667,8.82666666667
426.87,11.1450833333,35.4248333333,22.4896666667,36.3319166667,10.5379166667,9.80741666667,4.54116666667,13.8928333333,37.6850833333,8.86275
427.23,11.15775,35.4165,22.5125,36.3666666667,10.5485,9.81433333334,4.55358333334,13.89175,37.72675,8.8615
427.58,11.17675,35.4780833333,22.549,36.4111666667,10.5690833333,9.81766666668,4.57975,13.91525,37.77775,8.86775
427.94,11.1933333333,35.5593333333,22.6006666667,36.5078333333,10.5928333334,9.82341666667,4.57866666666,13.949,37.8735,8.8705
428.30,11.22725,35.67075,22.6698333333,36.6330833333,10.6341666667,9.85483333333,4.60175,14.0005,38.00775,8.91633333333
428.65,11.238,35.7176666667,22.71375,36.69575,10.6555,9.85991666667,4.62408333334,14.0306666667,38.066,8.92966666666
429.01,11.2635,35.8208333334,22.7758333333,36.8324166666,10.69525,9.88508333334,4.65466666667,14.0786666667,38.1745,8.95625
429.37,11.2673333333,35.86725,22.8033333333,36.8840833333,10.7020833333,9.8825,4.65783333333,14.1048333334,38.2485,8.94908333333
429.72,11.2976666667,35.9288333333,22.8505,36.9590833333,10.7298333333,9.89991666665,4.66166666667,14.1279166667,38.3259166667,8.95783333333
430.08,11.3250833333,36.0190833333,22.9104166667,37.0610833333,10.74575,9.91366666668,4.67908333333,14.1549166667,38.41425,8.97025
430.44,11.2961666667,36.0199166667,22.8825,37.06475,10.7189166667,9.88758333331,4.66533333333,14.1185833333,38.4114166667,8.94416666667
430.79,11.3015,36.0721666667,22.89425,37.14375,10.68975,9.87058333333,4.65575,14.1126666667,38.4769166667,8.9275
431.15,11.3184166667,36.1498333334,22.9408333333,37.2156666667,10.71225,9.88950000001,4.66616666667,14.1363333333,38.5593333333,8.94416666666
431.50,11.3165833333,36.175,22.9616666667,37.28125,10.7095,9.89066666667,4.65241666667,14.1288333333,38.6126666667,8.94558333333
431.86,11.32825,36.2041666667,22.9576666667,37.3303333333,10.6980833334,9.8945,4.661,14.1195833333,38.6683333333,8.942
432.22,11.3381666667,36.2376666667,22.9771666667,37.3730833333,10.7090833333,9.89175,4.673,14.1145,38.7006666667,8.93516666667
432.57,11.3716666667,36.28075,22.99825,37.4290833334,10.7256666667,9.91441666667,4.69058333333,14.1260833333,38.7645,8.94325
432.93,11.3774166667,36.2996666667,23.00025,37.4533333334,10.71175,9.91016666666,4.69441666667,14.1036666667,38.7951666666,8.9415
433.29,11.3903333333,36.3185833333,23.0184166667,37.5011666667,10.7253333333,9.91958333332,4.71075,14.1020833334,38.84525,8.93191666667
433.64,11.3871666666,36.355,23.0483333333,37.54875,10.72325,9.90991666666,4.70458333333,14.1030833333,38.8725,8.93458333333
434.00,11.3980833333,36.3595833333,23.0453333333,37.5639166667,10.7223333333,9.89925000001,4.7145,14.1006666667,38.8976666666,8.92983333334
434.35,11.4264166667,36.3963333333,23.0786666667,37.6246666667,10.74875,9.92491666665,4.73116666666,14.136,38.9666666667,8.953
434.71,11.4109166666,36.3920833333,23.08975,37.6294166667,10.7381666667,9.90308333333,4.72991666666,14.1211666667,38.9825,8.94616666667
435.07,11.432,36.4334166667,23.1184166666,37.7154166667,10.75925,9.90558333334,4.75458333333,14.1381666667,39.0435833333,8.95441666667
435.42,11.4493333333,36.4888333333,23.1448333333,37.7659166667,10.7748333333,9.91049999999,4.77841666667,14.1616666666,39.0978333334,8.96633333333
435.78,11.4695,36.5453333333,23.2,37.8466666667,10.8048333334,9.91491666667,4.77733333334,14.18,39.1494166666,8.9795
436.13,11.4811666667,36.55125,23.2098333333,37.8740833334,10.7980833334,9.92016666667,4.78691666667,14.18825,39.1779166666,8.98
436.49,11.4925833333,36.61025,23.2651666666,37.9500833333,10.8218333333,9.91791666666,4.79383333333,14.2049166666,39.2516666667,8.98808333334
436.84,11.5075833333,36.6813333333,23.3226666667,38.0296666667,10.85225,9.93458333332,4.80241666666,14.2345,39.34625,8.99208333333
437.20,11.5305833333,36.7494166666,23.3701666667,38.107,10.8715833333,9.94775000001,4.81158333333,14.2626666667,39.3808333333,9.02816666667
437.56,11.5639166667,36.8016666667,23.3983333333,38.17325,10.8979166667,9.96983333333,4.85441666667,14.2865,39.4395,9.05741666667
437.91,11.578,36.8551666667,23.446,38.2391666667,10.93225,9.99741666666,4.87808333333,14.3158333333,39.501,9.0865
438.27,11.6050833333,36.9506666667,23.5208333333,38.3416666666,10.958,10.01825,4.9,14.3443333333,39.5895,9.11816666667
438.62,11.6275833333,37.01025,23.556,38.4160833333,10.9655833333,10.0234166667,4.90275,14.3679166667,39.66125,9.117
438.98,11.6299166667,37.068,23.5891666667,38.46675,10.9541666667,10.0234166667,4.88908333333,14.3664166667,39.7185833333,9.125
439.33,11.6200833333,37.0928333333,23.6059166666,38.4915833333,10.9354166667,10.0064166667,4.87233333333,14.3510833333,39.7466666667,9.11566666667
439.69,11.6036666667,37.11025,23.6070833334,38.5194166667,10.9215833333,9.98799999998,4.85675,14.3309166667,39.7688333333,9.09966666667
440.04,11.62275,37.1675,23.6566666667,38.6010833333,10.9365,10.008,4.85725,14.359,39.8318333333,9.11541666667
440.40,11.626,37.1753333333,23.64275,38.6061666666,10.9321666666,10.0056666667,4.85716666667,14.35675,39.8304166667,9.12083333333
440.75,11.6394166667,37.2106666666,23.6525833333,38.6455833333,10.9335,9.99183333334,4.85641666666,14.3594166667,39.86225,9.12908333334
441.11,11.6424166667,37.24375,23.6708333334,38.6788333333,10.9359166667,9.99658333332,4.86216666667,14.3619166666,39.9061666667,9.12316666667
441.47,11.6315,37.2663333333,23.6891666667,38.6936666667,10.9203333333,9.98541666666,4.84575,14.3634166667,39.926,9.10575
441.82,11.605,37.2781666667,23.6848333333,38.7298333334,10.8890833334,9.95600000001,4.80666666667,14.3323333333,39.9340833333,9.07641666667
442.18,11.5936666667,37.27375,23.6876666667,38.7510833334,10.8779166667,9.94233333334,4.78266666667,14.3140833334,39.9623333333,9.05658333333
442.53,11.6066666667,37.3280833333,23.72825,38.8180833333,10.9003333333,9.94833333332,4.78641666666,14.33125,40.00675,9.06466666667
442.89,11.6145,37.3695833334,23.74625,38.8655,10.9083333333,9.95316666667,4.79266666667,14.3375833334,40.03475,9.05191666667
443.24,11.63325,37.4173333333,23.7820833333,38.9525833333,10.9293333333,9.96458333334,4.7945,14.3505833333,40.1059166667,9.05516666667
443.60,11.6554166667,37.487,23.8401666667,39.0246666666,10.9384166666,9.99341666667,4.82416666667,14.3896666667,40.2015833333,9.07508333333
443.95,11.6540833333,37.5495,23.8689166667,39.0840833334,10.9455,9.98783333335,4.84558333333,14.39225,40.2693333333,9.07833333333
444.31,11.6745833333,37.6405,23.9323333333,39.17925,10.97425,10.002,4.86958333334,14.4216666667,40.3796666667,9.08891666666
444.66,11.6851666667,37.6701666666,23.9581666667,39.2168333333,10.9890833333,10.0209166667,4.88158333333,14.4373333333,40.43575,9.09775
445.02,11.6850833333,37.7131666666,23.9798333333,39.2625833333,10.97625,9.99991666667,4.86883333333,14.4368333334,40.5054166667,9.08891666667
445.37,11.71675,37.7776666667,24.03275,39.3575,11.007,10.0276666667,4.88175,14.4536666667,40.582,9.11083333334
445.72,11.7536666667,37.8401666667,24.0891666667,39.4375833333,11.0475,10.0584166667,4.91825,14.4991666667,40.6820833334,9.1495
446.08,11.7585,37.89475,24.11625,39.4940833333,11.06275,10.0643333333,4.92725,14.5151666666,40.73375,9.14983333333
446.43,11.7636666667,37.9329166667,24.1369166667,39.5141666667,11.0723333333,10.0763333333,4.93658333333,14.5170833334,40.777,9.15916666667
446.79,11.7570833333,37.9251666667,24.1425833333,39.5314166667,11.0670833334,10.0618333333,4.92483333333,14.5151666667,40.7919166667,9.15575
447.14,11.7681666667,37.9465833333,24.1575,39.5469166667,11.07725,10.0745833333,4.94766666667,14.5281666666,40.81,9.16591666667
447.50,11.7915833333,37.99425,24.1753333334,39.58775,11.1026666667,10.0760833333,4.94958333334,14.5476666667,40.85125,9.174
447.85,11.7914166667,37.993,24.18025,39.59625,11.1005833333,10.0670833333,4.92941666667,14.5460833333,40.8513333333,9.16358333333
448.21,11.7994166666,38.0018333333,24.2010833333,39.6480833334,11.0943333334,10.0658333333,4.92358333334,14.5568333333,40.8781666667,9.15475
448.56,11.8020833333,38.02025,24.2249166667,39.7019166666,11.1026666667,10.0673333333,4.93375,14.5573333333,40.881,9.15683333333
448.92,11.8175833333,38.0526666666,24.25875,39.7695833333,11.1265,10.0831666667,4.9295,14.5735,40.92525,9.16741666666
449.27,11.8121666667,38.0820833333,24.2683333334,39.79225,11.1280833333,10.077,4.93566666667,14.58725,40.9660833333,9.15625
449.62,11.7961666667,38.079,24.2691666667,39.8063333333,11.1160833333,10.05725,4.9215,14.5706666667,40.9534166666,9.11966666667
449.98,11.8059166667,38.0989166666,24.2805833333,39.838,11.12275,10.04675,4.91958333333,14.5765,40.963,9.11308333333
450.33,11.8089166667,38.0951666667,24.2829166666,39.8856666666,11.1273333333,10.0440833334,4.91558333333,14.5829166667,40.9789166667,9.11683333333
450.69,11.83425,38.1753333333,24.3235833333,39.9508333334,11.1593333333,10.0586666667,4.94016666667,14.6069166667,41.05875,9.13991666667
451.04,11.8515,38.2338333333,24.3618333333,40.026,11.1766666667,10.055,4.92616666667,14.623,41.1320833333,9.14833333333
451.40,11.8396666667,38.2306666667,24.3531666667,40.0615833333,11.1626666667,10.03775,4.91391666667,14.5995,41.1434166667,9.14066666667
451.75,11.8628333333,38.311,24.3939166667,40.1394166667,11.19275,10.0553333333,4.939,14.61725,41.243,9.16083333333
452.10,11.8566666666,38.313,24.3884166667,40.1386666667,11.1975,10.0565,4.94408333333,14.6090833333,41.2591666667,9.16475
452.46,11.8655,38.364,24.4076666667,40.1999166666,11.198,10.0551666667,4.93608333333,14.6235833333,41.3306666667,9.15683333333
452.81,11.8765833333,38.3711666667,24.42525,40.2248333333,11.1998333333,10.0625833333,4.9625,14.6385,41.3491666666,9.16575
453.17,11.924,38.4379166667,24.4675,40.33375,11.2388333333,10.08825,4.98025,14.66925,41.45375,9.19925
453.52,11.957,38.5005,24.5135,40.3953333333,11.2655833333,10.1055833333,4.99708333333,14.7044166667,41.53325,9.2275
453.87,11.9706666667,38.5438333333,24.547,40.4774166667,11.2618333333,10.1155,4.99941666667,14.7164166667,41.6099166667,9.2415
454.23,11.98175,38.57575,24.5745833333,40.518,11.2596666667,10.1080833333,5.01466666666,14.7235833333,41.6629166667,9.24275
454.58,11.9849166667,38.5663333334,24.5839166667,40.5516666667,11.2583333333,10.10775,5.00675,14.72525,41.693,9.23566666667
454.93,11.9795833333,38.58025,24.5955833333,40.5750833333,11.26675,10.113,5.01691666666,14.7323333333,41.7118333334,9.23891666667
455.29,11.9894166666,38.59575,24.6160833333,40.5980833333,11.27975,10.1229166667,5.03825,14.7530833334,41.7468333333,9.23283333333
455.64,11.9926666666,38.6190833333,24.6331666667,40.6654166667,11.27725,10.1139166667,5.02975,14.7466666667,41.7860833333,9.23266666667
456.00,12.0083333333,38.7004166667,24.68375,40.763,11.2944166667,10.124,5.03091666667,14.7746666667,41.8488333333,9.24641666667
456.35,12.0213333333,38.7443333333,24.7319166667,40.8114166667,11.3011666666,10.1439166667,5.05016666667,14.7938333333,41.8995833334,9.26666666667
456.70,12.0440833333,38.8416666666,24.79375,40.91675,11.33825,10.17375,5.06525,14.82625,42.0125,9.28658333333
457.06,12.0003333333,38.8484166667,24.7899166667,40.9070833334,11.2935833333,10.14125,5.03858333333,14.80225,42.0056666667,9.26333333333
457.41,11.9779166667,38.873,24.77875,40.9261666666,11.26525,10.1175833333,5.01416666667,14.7753333333,42.0278333333,9.24691666666
457.76,11.9858333333,38.9135833333,24.78525,40.9509166667,11.2614166667,10.1148333333,5.02233333333,14.7765833334,42.0634166666,9.24491666667
458.12,12.00575,38.9948333333,24.8359166667,41.0263333333,11.2775833333,10.13225,5.03208333333,14.7979166666,42.1443333333,9.25616666667
458.47,12.0245,39.08675,24.879,41.1009166667,11.3013333333,10.1580833333,5.06241666667,14.8291666666,42.22825,9.29041666666
458.82,12.0358333333,39.12525,24.8979166667,41.16925,11.3016666667,10.1511666667,5.04975,14.843,42.2960833333,9.28866666667
459.18,12.036,39.1548333333,24.92475,41.2068333333,11.3,10.1486666667,5.04675,14.8454166667,42.3223333334,9.29783333333
459.53,12.0465,39.1905833333,24.95075,41.2341666666,11.3080833333,10.1644166667,5.06808333333,14.8725,42.3675,9.3065
459.88,12.0524166667,39.2064166667,24.9669166667,41.24375,11.3149166667,10.1688333333,5.08058333333,14.8694166667,42.3929166667,9.31408333333
460.24,12.0594166667,39.2388333333,24.984,41.2989166667,11.3268333333,10.1699166667,5.08233333333,14.8826666666,42.4400833333,9.31316666667
460.59,12.0589166667,39.2475833333,24.9710833333,41.317,11.3161666667,10.1575,5.07233333333,14.8706666667,42.4405833333,9.303
460.94,12.0784166667,39.26,24.9845833333,41.3465,11.33425,10.1688333333,5.08683333333,14.87775,42.45675,9.3
461.29,12.102,39.2876666667,25.0141666667,41.404,11.3590833333,10.1855833333,5.1045,14.89825,42.4888333333,9.3125
461.65,12.123,39.32675,25.0559166667,41.458,11.40175,10.2119166667,5.12008333333,14.9281666667,42.5426666667,9.34141666666
462.00,12.1233333333,39.3345,25.0535,41.5018333333,11.41175,10.2043333333,5.11691666667,14.93675,42.5501666667,9.328
462.35,12.1268333333,39.3201666667,25.0665833333,41.5350833333,11.3931666667,10.1855833333,5.09508333333,14.9196666667,42.557,9.2955
462.71,12.1436666667,39.3365,25.0873333333,41.5573333333,11.4025833333,10.1960833333,5.12741666667,14.9224166667,42.5803333333,9.2905
463.06,12.1745833333,39.403,25.1415833333,41.6446666667,11.4191666667,10.22575,5.14616666667,14.9468333333,42.6781666667,9.30241666666
463.41,12.18775,39.4183333333,25.1534166667,41.6950833333,11.43025,10.2229166667,5.13416666667,14.9443333333,42.6959166666,9.28958333333
463.76,12.1984166667,39.4334166667,25.1639166667,41.7461666667,11.422,10.2240833334,5.13241666666,14.9528333333,42.7450833333,9.28266666667
464.12,12.2221666667,39.4598333333,25.1870833333,41.7953333334,11.4439166667,10.2418333333,5.15608333333,14.9756666666,42.7751666667,9.30458333333
464.47,12.2284166667,39.4685,25.202,41.8155,11.4625833333,10.2480833333,5.17466666667,14.9856666667,42.7931666667,9.31666666667
464.82,12.256,39.5228333334,25.2483333333,41.8818333334,11.47275,10.2609166667,5.20875,15.0096666667,42.87025,9.35283333333
465.17,12.262,39.568,25.2806666666,41.9210833333,11.4803333333,10.2596666667,5.21675,15.0131666667,42.9319166667,9.3495
465.53,12.2601666667,39.56,25.2790833333,41.9459166666,11.4610833333,10.2573333333,5.22083333333,15.0076666667,42.93125,9.34225
465.88,12.2928333333,39.5988333334,25.3241666667,41.9830833333,11.4954166666,10.2908333333,5.24608333334,15.021,42.9936666667,9.37716666666
466.23,12.29675,39.6085,25.3361666667,41.9825833333,11.5170833333,10.30375,5.27125,15.04225,43.00375,9.39741666667
466.58,12.2955,39.6519166667,25.3710833333,42.0275,11.5281666666,10.317,5.27641666667,15.0569166667,43.0329166667,9.42083333333
466.94,12.2843333334,39.647,25.3625833333,42.0313333333,11.5306666667,10.299,5.26283333334,15.0506666667,43.0404166667,9.40491666667
467.29,12.304,39.68575,25.4036666667,42.08425,11.5396666666,10.3109166667,5.28183333333,15.064,43.0955833333,9.43091666667
467.64,12.31125,39.71775,25.4149166667,42.1206666667,11.5488333333,10.31875,5.28916666667,15.06925,43.1235833333,9.43591666667
467.99,12.3001666667,39.7205833333,25.4243333333,42.1081666667,11.5434166666,10.30825,5.28008333333,15.0564166667,43.1464166666,9.42583333333
468.35,12.2971666667,39.7541666667,25.44775,42.1425,11.53375,10.2966666667,5.27841666667,15.0578333333,43.1758333333,9.43533333334
468.70,12.29075,39.7738333333,25.46925,42.1785,11.53625,10.2846666667,5.2565,15.0588333333,43.2139166667,9.41891666666
469.05,12.317,39.8210833334,25.4994166666,42.2381666667,11.5553333333,10.3048333333,5.27433333333,15.1075,43.2675833333,9.44283333333
469.40,12.3403333333,39.8760833333,25.5411666667,42.3085833333,11.5635833333,10.3005,5.27858333333,15.12825,43.35225,9.4435
