wavelength,Back_TiaObsm,Belly_TiaObsm,Breast_TiaObsm,Crissum_TiaObsm,Crown_TiaObsm,DorTail_TiaObsm,Rump_TiaObsm,Throat_TiaObsm,WingTip_TiaObsm
261.76,9.69208333332,9.32025000001,8.71283333334,7.31341666666,7.75891666666,11.2718333333,8.6205,10.0950666667,13.27875
262.13,9.65916666667,9.73166666668,9.04241666667,7.459,8.02291666666,11.1824166666,8.67975,10.53675,13.2694166667
262.51,9.36833333334,9.54233333333,8.82416666667,7.01266666667,7.66875,10.7425,8.45841666667,10.3042333333,12.8435833333
262.88,9.59724999999,9.98208333334,8.98283333334,7.13925,7.86866666667,10.95125,8.99783333333,10.4475166667,13.0795833333
263.25,10.2075,11.1558333333,9.77791666666,7.84241666667,8.86325,11.4680833334,9.94541666667,11.3665333333,13.9056666667
263.63,10.1736666667,11.8304166667,10.28375,8.101,9.45225,11.82425,10.44275,12.0750833333,14.0559166667
264.00,9.96424999999,11.7294166666,9.74024999999,7.82175,9.47816666665,11.5630833333,10.1433333333,12.1105166667,13.5584166667
264.37,9.67891666666,11.2243333333,9.16591666667,7.27416666667,9.03941666667,10.9711666667,9.36583333333,11.6400333333,12.8363333333
264.75,8.76149999999,10.2909166667,8.27891666667,6.50491666667,7.81675,10.0393333334,8.80925,10.7748166667,11.36475
265.12,8.473,10.2538333333,8.37991666667,6.43275,7.32325,10.0146666667,8.5725,10.4599333334,11.0048333333
265.49,7.51575,8.77508333333,7.21916666667,5.48525,6.01258333333,9.15749999999,7.21266666667,9.38020000001,9.88933333333
265.87,8.28908333334,9.21858333334,7.86541666666,6.62616666667,6.74633333333,9.86983333333,7.62525,10.0973666667,10.5335
266.24,8.08483333332,8.72125,7.95766666667,6.62416666666,6.71508333333,9.67274999998,7.194,9.84849999999,10.5090833333
266.61,7.37791666668,7.74841666667,7.16358333333,5.89516666667,5.71575,8.99941666667,6.38725,8.76533333333,10.0244166667
266.98,7.65099999999,7.58441666667,6.9075,5.79783333334,5.343,9.02141666667,6.26941666667,8.16263333333,9.95333333332
267.36,7.61766666666,7.65558333334,7.04841666667,5.87183333333,5.35683333333,9.125,6.39775,8.03401666666,10.18775
267.73,7.38008333334,7.76966666667,6.90575,6.01025,5.33616666667,9.18683333333,6.53166666667,8.04148333333,10.3035833333
268.10,7.88258333332,8.067,7.03691666667,6.29883333333,5.82733333333,9.48666666667,6.89333333334,8.41963333333,10.891
268.48,7.50666666667,7.33716666667,6.36691666667,5.78133333333,5.31416666667,8.84166666667,6.34116666666,7.9729,10.6131666666
268.85,7.89658333333,7.856,6.89116666667,6.302,5.89083333333,9.21175,7.03841666667,8.23073333333,11.238
269.22,7.86516666667,8.06883333333,6.98516666667,6.44091666667,5.97266666666,9.52899999998,7.204,7.9884,11.4469166667
269.59,8.80433333334,9.12008333333,7.772,7.25091666666,6.66475,10.3578333333,8.10775,8.48465,12.1065833334
269.97,9.04749999999,9.514,8.14383333333,7.72125,7.07975,10.8599166667,8.40141666667,8.93385,12.1865
270.34,9.31075000001,9.74983333334,8.5835,7.89433333334,7.26158333333,10.85925,8.84333333333,9.29558333333,12.6911666667
270.71,8.42066666666,8.7055,7.63475,6.66941666667,6.33391666667,9.85008333335,7.93366666667,8.22661666667,11.8084166667
271.09,8.28925,8.29358333333,7.29958333333,6.239,6.049,9.491,7.55566666667,7.97176666667,11.5940833333
271.46,7.65416666666,7.63716666667,6.82575,5.5655,5.39466666667,9.10233333334,6.99208333333,7.33985,10.909
271.83,7.75283333333,7.84291666667,6.93966666667,5.61141666667,5.40708333333,9.35108333334,7.04983333334,7.2028,10.9040833333
272.20,7.42225,7.50908333333,6.43625,5.123,4.97716666667,8.9525,6.77566666667,6.80236666667,10.5105
272.58,7.31716666666,7.40141666666,6.274,4.76683333333,4.85883333333,8.74733333333,6.738,6.77105,10.15875
272.95,7.29016666667,7.33566666667,6.38308333333,4.77333333333,5.03775,8.81708333334,6.70441666667,7.04246666667,10.2720833333
273.32,7.47408333333,7.37466666667,6.51916666667,4.75858333333,5.213,8.73058333333,6.85133333333,7.09978333333,10.537
273.69,7.27566666667,7.17491666667,6.2375,4.64133333333,5.23008333333,8.70933333333,6.65975,7.12225,10.4525
274.06,7.97483333333,7.8175,6.99833333333,5.50575,5.78116666666,9.39675000001,7.32116666667,7.88196666666,10.8498333333
274.44,8.50274999999,8.35766666667,7.5905,6.10058333333,6.34291666667,9.84358333332,7.85683333334,8.46731666667,11.1435
274.81,8.81291666666,8.43758333333,7.7995,6.21475,6.48558333334,9.84324999998,7.94133333333,8.63693333333,11.4865
275.18,9.19166666668,8.7965,8.244,6.71416666667,6.9265,10.11825,8.431,9.48245,11.818
275.55,9.8155,9.57066666666,9.03283333333,7.38475,7.60741666667,10.7335833333,9.15083333333,10.3934166667,12.6136666667
275.93,9.73941666667,9.49841666667,9.168,7.52991666667,7.61016666667,10.79275,9.14558333333,10.3812166667,12.7255
276.30,9.09341666667,8.90225000001,8.41516666667,6.93625,6.886,10.09475,8.6155,9.65233333332,12.0425833333
276.67,9.14950000001,8.84525,8.255,6.74233333333,6.55316666667,10.0580833333,8.41158333333,9.45483333334,11.8750833334
277.04,9.01933333333,8.674,8.21216666667,6.52766666667,6.10766666667,9.65374999999,8.19358333333,8.97638333333,11.5575
277.41,9.03833333334,8.777,8.27725,6.53141666667,6.1065,9.48175000001,8.18866666667,8.85145,11.6760833333
277.79,8.43150000001,8.30516666667,7.92158333333,6.00791666667,5.53058333333,9.25058333333,7.54725,8.32283333333,11.3419166667
278.16,8.10091666667,8.05425,7.59858333333,5.77558333333,5.39891666667,8.91916666666,7.15225,8.00686666667,10.90025
278.53,7.97583333333,7.75916666667,7.35933333333,5.63233333333,5.18525,8.79925,6.917,7.5099,10.86025
278.90,7.77066666667,7.22175,6.68708333333,5.28275,4.98508333333,8.524,6.33841666667,7.14938333333,10.5703333333
279.27,8.01116666666,7.18233333333,6.662,5.40066666666,4.89408333333,8.54058333333,6.33058333333,7.18508333333,10.69525
279.64,8.43325000001,7.55591666667,7.05125,5.84191666667,5.3555,8.9015,6.80575,7.69683333334,11.1429166666
280.02,8.33350000001,7.63891666667,7.29375,6.23675,5.67508333333,9.20466666667,7.13908333333,8.20153333333,11.2483333334
280.39,8.50841666667,7.80425,7.433,6.46016666667,6.15708333333,9.63908333334,7.24525,8.61241666667,11.3456666667
280.76,8.13866666668,7.52133333333,6.82575,5.95183333333,5.724,9.31483333333,6.79258333334,8.23155,10.8846666667
281.13,7.97958333334,7.42875,6.55658333334,5.65208333333,5.61583333333,8.98066666666,6.66091666667,7.89593333333,10.697
281.50,8.03933333334,7.45141666667,6.51466666667,5.83258333333,5.61325,8.94866666667,6.734,7.96345,10.8655833333
281.87,7.47575,6.9975,6.06341666666,5.33608333333,5.19816666667,8.54375,6.36191666667,7.5448,10.4195833333
282.25,7.5175,7.12991666667,6.40041666667,5.51666666667,5.16333333333,8.65666666667,6.52075,7.55511666667,10.3790833333
282.62,7.5995,7.25816666667,6.671,5.607,5.53708333333,8.88,6.59783333334,7.75295,10.4725833334
282.99,7.16541666667,6.93975,6.38441666667,5.20916666667,5.29158333333,8.4585,6.05841666667,7.44928333333,10.1211666667
283.36,7.67958333333,7.51266666667,6.74733333333,5.62041666667,5.81866666667,8.85833333333,6.497,7.76513333333,10.70875
283.73,7.42375,7.31758333333,6.58258333334,5.41983333333,5.63875,8.73683333333,6.3705,7.59883333333,10.73375
284.10,7.16866666667,7.14183333333,6.658,5.44983333333,5.61341666667,8.69041666666,6.32758333333,7.65856666667,10.7128333333
284.47,7.52108333333,7.41458333333,6.95041666667,5.70275,5.89625,9.14575,6.68275,8.20573333334,11.0250833333
284.85,7.61,7.68166666667,7.19433333333,5.87208333333,5.98391666667,9.37925,7.036,8.42688333334,11.139
285.22,7.86191666667,8.06641666667,7.44116666666,6.1485,6.29675,9.53400000001,7.2365,8.65641666666,11.4491666667
285.59,8.114,8.36216666667,7.72716666667,6.3185,6.489,9.80258333334,7.50791666667,8.93073333333,11.6268333333
285.96,8.07533333333,8.254,7.52208333333,6.22858333333,6.26841666667,9.58691666666,7.46266666667,8.87781666666,11.41375
286.33,8.16133333334,8.33341666667,7.53316666667,6.27608333334,6.19991666667,9.70883333333,7.57808333333,8.92450000001,11.43075
286.70,7.74758333333,7.72758333333,7.12458333333,5.88183333333,5.60591666667,9.144,7.00241666667,8.54951666667,10.92425
287.07,7.66241666667,7.52541666667,6.963,5.9095,5.40708333333,8.933,6.81741666667,8.46983333333,10.6144166667
287.44,8.09933333334,7.92291666666,7.19766666667,6.29333333334,5.73575,9.16841666666,7.07058333333,8.90553333333,11.061
287.82,7.98866666667,7.71466666667,7.06383333334,6.26541666667,5.51716666667,8.85783333333,6.90475,8.75111666667,10.88425
288.19,7.93766666666,7.62025,7.013,6.16383333333,5.42966666667,8.91341666667,6.77116666667,8.73998333334,10.7476666667
288.56,7.98883333333,7.70016666667,7.00483333333,6.23533333333,5.29483333333,8.923,6.71316666667,8.80693333333,10.6516666667
288.93,7.71133333334,7.35808333333,6.34541666667,5.84825,4.83883333333,8.43658333333,6.31733333334,8.51283333333,10.2808333333
289.30,7.81141666667,7.56291666667,6.32075,5.95916666667,4.827,8.50958333333,6.38983333333,8.74528333334,10.4841666667
289.67,7.84374999999,7.57858333334,6.54325,5.95375,4.909,8.614,6.4465,8.85799999999,10.4605
290.04,7.56416666668,7.5735,6.41816666667,5.733,4.85183333333,8.55441666667,6.31225,8.74445,10.2951666667
290.41,8.05533333333,8.219,6.89033333333,6.13033333333,5.44416666666,8.9265,6.807,9.14296666666,10.8299166667
290.78,8.02591666667,8.20725,6.9655,6.09233333333,5.46533333333,9.03116666667,6.83633333333,9.19351666667,10.7278333334
291.15,8.19041666667,8.53233333333,7.23891666667,6.31225,5.65616666666,9.26933333333,6.98375,9.36251666667,10.91725
291.52,7.94924999999,8.299,7.0625,6.154,5.45766666667,8.83608333334,6.72233333333,9.11331666666,10.60325
291.89,8.22241666667,8.50758333333,7.41475,6.33166666667,5.7675,8.97316666667,7.07275,9.33308333334,10.8864166667
292.26,8.38508333333,8.75,8.02958333334,6.66333333334,6.20491666667,9.13108333333,7.37391666667,9.60458333334,11.1885833333
292.64,8.31375000001,8.73591666667,8.21233333333,6.5985,6.17633333333,9.02716666668,7.227,9.65633333334,10.9910833333
293.01,7.95408333334,8.424,7.76608333334,6.25258333333,5.73575,8.60508333333,6.7325,9.34534999999,10.5048333333
293.38,8.06175,8.57466666666,7.807,6.27516666667,5.68516666667,8.501,6.68383333333,9.47566666668,10.4050833333
293.75,8.03133333334,8.55491666667,7.8065,6.09133333333,5.53766666667,8.35341666667,6.55441666667,9.43688333334,10.30675
294.12,8.43308333334,8.98900000001,8.34008333333,6.38641666667,5.91716666667,8.49975,6.972,9.73906666666,10.64625
294.49,8.32041666666,8.94083333333,8.36583333333,6.30283333333,5.98108333334,8.41441666666,7.02733333334,9.94539999999,10.5783333333
294.86,8.70291666666,9.40108333334,8.71558333333,6.5265,6.31166666666,8.97458333333,7.30658333334,10.4832833333,10.9996666667
295.23,8.42416666667,9.29991666667,8.48783333333,6.33633333333,6.103,8.93933333334,6.97566666667,10.5715333333,10.8091666667
295.60,8.238,9.23941666666,8.15725,6.16341666667,5.79125,8.919,6.70308333333,10.4933833333,10.48575
295.97,8.28100000001,9.58641666667,8.36908333334,6.43683333333,6.03283333334,9.18816666667,6.94558333333,10.6008166667,10.7216666667
296.34,8.44516666666,9.92758333333,8.609,6.80416666667,6.26316666667,9.42058333333,7.26158333333,10.9820666667,11.054
296.71,8.19566666666,9.86433333333,8.51841666667,6.74975,6.21183333333,9.35658333333,7.19241666667,10.90265,10.9550833333
297.08,7.98333333333,9.83116666667,8.41591666667,6.67983333333,5.99641666667,9.3545,7.07375,10.9187833333,10.7383333333
297.45,7.70308333332,9.70391666667,8.12491666667,6.38775,5.60425,9.19583333334,6.8,10.5967333333,10.492
297.82,7.62925000001,9.65625000002,7.98233333333,6.32533333334,5.384,9.07766666666,6.61216666667,10.3756833333,10.3936666667
298.19,7.15341666667,9.41050000001,7.66458333333,6.1145,5.02525,8.64866666667,6.26975,10.1300666667,10.0173333333
298.56,6.77975,9.17508333333,7.30566666667,5.83525,4.60233333333,8.17183333333,5.96741666667,9.83720000001,9.54183333333
298.93,6.74516666666,9.23683333333,7.28883333333,5.87433333333,4.65633333333,8.03875,6.00033333333,9.87021666666,9.5365
299.30,6.6625,8.96191666668,6.96633333334,5.62541666667,4.44958333333,7.68116666667,5.73008333334,9.75734999999,9.36266666668
299.67,6.86191666666,9.13175,7.01441666667,5.71716666666,4.54566666667,7.693,5.80433333334,9.94928333335,9.36616666667
300.04,7.1445,9.27466666666,7.09325,5.80775,4.56491666666,7.84141666667,5.8875,10.1978333333,9.49941666669
300.41,7.0335,9.16758333334,7.06283333333,5.763,4.42466666667,7.59933333334,5.76283333333,10.2069333334,9.40049999998
300.78,7.38541666666,9.55075000001,7.29766666667,6.23491666667,4.87233333333,7.94575,6.09866666667,10.8128833333,9.56866666668
301.15,7.54333333333,9.84866666667,7.41116666667,6.4275,5.08116666667,8.17341666667,6.41208333333,11.1643,9.63666666667
301.52,8.29299999999,10.4144166667,7.99891666667,7.00783333334,5.73216666666,8.76058333334,7.0635,11.7756833333,10.1975833333
301.89,8.70025,10.6908333333,8.38566666667,7.31016666667,6.21291666667,9.0945,7.43966666667,12.0346666667,10.5060833333
302.26,8.71249999999,10.7693333333,8.55708333333,7.24266666667,6.13975,9.20950000001,7.46325,12.0694666667,10.4958333334
302.63,8.5995,10.7531666666,8.47883333333,7.21616666666,5.91666666666,9.29575,7.34,11.8865,10.3014166667
303.00,8.19699999999,10.3615833333,8.11641666667,6.90983333333,5.57641666667,8.93191666667,6.9595,11.5798666667,9.91833333333
303.37,8.68575000001,10.9049166666,8.64541666667,7.37525,6.1295,9.09041666667,7.4585,12.00785,10.3115833333
303.74,8.89358333333,11.1623333333,8.77666666667,7.42216666667,6.36916666667,9.15225,7.60058333333,12.1002333333,10.3558333333
304.10,8.81825,11.1518333333,8.83666666667,7.37566666667,6.31708333333,9.05008333333,7.6105,12.0565,10.252
304.47,8.956,11.3575833333,9.07250000001,7.66158333333,6.50525,9.19516666667,7.86716666667,12.3426833333,10.4803333333
304.84,8.95191666668,11.6195,9.22449999999,7.87091666667,6.652,9.27675,8.04233333333,12.5291166666,10.6669166667
305.21,9.42141666666,12.1536666667,9.82308333335,8.5405,7.069,9.90041666667,8.50033333333,13.2084833333,11.1585
305.58,9.72433333334,12.54325,10.07975,9.00425,7.30108333333,10.1879166666,8.85558333333,13.65285,11.4955
305.95,9.98325000001,13.0779166667,10.5365,9.40833333333,7.66533333333,10.34675,9.36491666668,14.3613,11.9253333333
306.32,10.3711666667,13.8615833333,10.9941666667,9.886,8.03283333334,10.678,9.83908333334,14.9341333333,12.37475
306.69,9.76333333334,13.6236666666,10.6125,9.53908333332,7.45575,10.4104166667,9.40966666666,14.5323833333,11.9191666667
307.06,9.55058333334,13.6553333333,10.4620833333,9.44866666666,7.16375,10.3568333334,9.382,14.63355,11.861
307.43,9.14491666667,13.25725,10.0524166667,8.87958333333,6.61091666667,9.84141666668,8.75816666668,14.3781666667,11.4996666667
307.80,8.79083333334,13.1105,9.75633333333,8.47541666667,6.38325,9.38733333333,8.3145,14.1397,11.2268333333
308.17,8.19666666668,12.5715833333,9.04483333333,7.89516666667,5.64241666667,8.585,7.62483333333,13.5265833334,10.4649166667
308.54,8.18058333334,12.7453333333,8.85125,7.68675,5.50758333333,8.495,7.567,13.5709333333,10.4135
308.90,7.83083333333,12.5101666667,8.4525,7.41275,5.2835,7.98175,7.2585,13.31135,10.1225833334
309.27,7.50375,12.24075,8.10058333333,7.04966666667,4.99491666667,7.60716666667,6.91775,12.9061,9.65641666668
309.64,7.393,12.0085,8.04933333333,6.9485,4.90191666667,7.47083333333,6.77975,12.691,9.59225000001
310.01,7.58575,12.1583333334,8.15675,7.20691666667,5.22775,7.58833333333,6.97391666666,12.81625,9.89258333334
310.38,7.79925000001,12.3253333333,8.27416666667,7.50383333334,5.4515,7.67616666667,7.11741666667,12.9636333333,10.0264166667
310.75,7.9315,12.5348333333,8.44791666666,7.8695,5.60491666667,7.83125,7.33375,13.1357833333,10.1579166667
311.12,8.17616666667,12.8319166667,8.68275,8.17616666667,5.78841666667,8.06833333333,7.52183333333,13.42525,10.28
311.49,8.71866666667,13.36525,9.2125,8.66116666667,6.31216666667,8.608,7.93416666666,14.0071333333,10.8181666667
311.85,8.46158333333,13.1735,9.10933333333,8.557,6.16375,8.27975,7.68325,13.85905,10.6194166667
312.22,8.49766666666,13.26675,9.21391666666,8.66208333333,6.19891666666,8.40608333333,7.643,13.8789666667,10.5969166666
312.59,8.434,13.26375,9.18233333333,8.65458333333,6.21116666667,8.42208333333,7.62108333333,13.9424666667,10.6210833333
312.96,8.41499999999,13.2610833334,9.11058333334,8.58816666667,6.05875,8.38291666667,7.52883333334,13.8797833333,10.47175
313.33,8.45883333332,13.4131666667,9.33500000001,8.62283333333,5.91516666667,8.4615,7.52375,14.1117333333,10.38025
313.70,8.20899999999,13.2725,9.3015,8.41533333334,5.709,8.3095,7.27783333333,13.9974333333,10.2645
314.07,8.096,13.3589166667,9.217,8.27333333333,5.75375,8.2515,7.20708333333,14.0345166667,10.21475
314.43,7.94808333334,13.3066666667,9.12025,8.17141666667,5.55641666667,8.19358333333,7.07475,13.955,10.072
314.80,7.56524999999,13.1236666667,8.89350000001,7.80775,5.16591666667,7.9435,6.88091666667,13.6993333333,9.81758333334
315.17,7.48091666667,13.0775,8.78599999999,7.716,5.091,7.86891666667,6.84,13.5613833333,9.79725000002
315.54,7.86791666667,13.5050833333,9.21300000001,7.96933333334,5.4165,8.214,7.07458333333,13.9930166666,10.2421666667
315.91,8.29741666667,14.0331666667,9.78216666667,8.4655,5.85608333333,8.53766666667,7.37725,14.5513666667,10.6271666667
316.28,8.68433333333,14.6800833333,10.4429166667,9.0175,6.56583333333,8.98458333333,7.91325,15.1644666667,11.148
316.64,8.87333333333,14.9588333334,10.5840833333,9.20241666666,6.90633333333,9.17216666667,7.9865,15.4569166667,11.3474166666
317.01,9.28158333334,15.4776666667,10.9373333333,9.64133333333,7.33925,9.53466666666,8.32425000001,15.9453166667,11.6294166667
317.38,9.46858333334,15.7583333333,11.2635,10.0546666667,7.54175,9.71716666668,8.52958333333,16.15865,11.8955833334
317.75,9.74783333332,16.0475833333,11.5063333333,10.3701666667,7.77316666667,9.80074999999,8.70175,16.35585,12.0911666667
318.12,9.77391666667,16.2444166667,11.522,10.3453333333,7.8085,9.65283333333,8.63766666666,16.4630833333,12.0158333333
318.49,10.1125,16.7288333333,12.004,10.7625833333,8.1655,9.99441666666,9.03308333332,16.9603833333,12.1468333333
318.85,10.1524166667,16.8248333333,12.1235,10.8404166667,8.284,10.0503333333,9.12674999999,17.1271166667,12.0521666666
319.22,10.4428333334,17.13925,12.1695833333,11.0020833333,8.50616666667,10.3131666667,9.29691666667,17.2640166667,12.2745
319.59,10.4205,17.2205,11.92275,10.8835833333,8.47725,10.2485,9.29099999999,17.3270833333,12.2355833333
319.96,10.4293333333,17.2065,11.8339166667,10.85225,8.34591666666,10.0283333333,9.34975,17.14325,12.1339166667
