wavelength,Back_HemPium,Belly_HemPium,Breast_HemPium,Crissum_HemPium,Crown_HemPium,DorTail_HemPium,Patch10_HemPium,Rump_HemPium,Throat_HemPium,WingTip_HemPium
246.79,-8.09222222222,-7.15211111111,-8.06922222222,-6.75722222222,-6.76888888889,2.14777777778,-8.28966666668,-8.33616666666,-8.82388888889,-3.05344444444
247.17,-7.72233333333,-6.028,-7.25522222222,-5.88666666667,-6.18011111111,3.32366666667,-7.85266666667,-7.58655555555,-7.61388888889,-1.96588888889
247.54,-7.64688888889,-5.88388888889,-6.86777777778,-5.58644444444,-5.68877777778,3.444,-7.083,-7.05216666667,-6.76511111111,-1.57855555556
247.92,-8.74011111111,-7.13255555556,-7.97688888889,-6.55022222222,-6.96211111111,2.23022222222,-8.18766666667,-8.479,-7.57477777778,-2.381
248.29,-6.83311111111,-5.31788888889,-6.437,-5.46633333333,-5.40688888889,3.674,-6.635,-6.5755,-5.95155555556,-0.485222222223
248.67,-6.88355555556,-5.113,-6.29666666667,-5.64033333333,-5.61011111111,3.83955555555,-6.66466666667,-6.13255555556,-6.04788888889,-0.656444444443
249.04,-7.21966666667,-5.23711111111,-6.92755555556,-6.23888888889,-6.46855555555,3.52644444445,-6.96922222222,-6.58322222222,-6.89622222222,-1.42922222222
249.42,-7.37077777778,-5.79288888889,-7.50288888889,-7.17188888889,-7.47000000001,2.68122222222,-7.47,-7.19405555556,-7.61333333333,-1.90877777778
249.79,-7.93988888889,-6.82766666667,-8.33044444444,-8.35411111111,-8.20011111112,1.96422222222,-8.2118888889,-8.08183333333,-8.30677777779,-2.28366666667
250.17,-8.19111111111,-7.00300000001,-8.72222222221,-8.60833333333,-8.86111111112,0.809111111111,-8.45655555557,-8.24166666667,-8.33022222223,-2.90733333333
250.54,-7.81,-6.96433333333,-8.8968888889,-8.15888888889,-8.74944444443,1.32844444445,-7.70266666667,-7.73616666667,-7.94422222222,-2.69733333333
250.92,-7.70011111111,-7.77188888888,-9.15355555555,-8.70733333333,-8.99544444446,0.647555555553,-8.33333333332,-8.3835,-8.62122222221,-3.36788888889
251.29,-6.48266666667,-7.49144444444,-8.50033333333,-7.44688888889,-7.981,0.726777777777,-7.06133333333,-7.61016666667,-8.26288888889,-2.70011111111
251.66,-5.93,-7.19866666668,-8.45166666668,-7.22911111111,-7.71811111111,0.611444444443,-6.83166666667,-7.15255555555,-8.37544444445,-2.491
252.04,-2.62055555556,-4.22277777778,-5.43566666666,-3.98333333334,-4.32766666666,3.38433333333,-3.32444444445,-3.40666666667,-5.33088888889,0.329444444444
252.41,-4.38355555556,-5.44877777778,-6.83411111111,-4.03344444444,-5.99688888889,1.14155555556,-4.91622222222,-5.38044444444,-6.72744444444,-1.41566666666
252.79,-5.60966666666,-6.73777777778,-8.53022222222,-5.30077777778,-7.66511111111,-0.92722222222,-6.41322222222,-7.47972222222,-8.71577777778,-3.05988888889
253.16,-7.95911111111,-9.09366666667,-10.7645555556,-7.15522222222,-9.56644444444,-3.168,-9.06222222223,-9.80305555555,-10.5596666667,-4.09777777778
253.54,-10.0468888889,-10.1921111111,-11.6594444445,-8.38588888889,-10.5143333333,-4.16055555556,-10.2403333333,-11.2158333334,-11.6917777778,-5.07977777778
253.91,-10.7945555556,-10.3614444444,-11.7941111111,-8.879,-10.9112222222,-5.04755555556,-10.728,-11.6693333333,-12.2271111111,-5.96355555555
254.28,-12.2238888889,-11.111,-12.8231111111,-9.60466666667,-10.8712222222,-5.47844444444,-11.6074444444,-12.147,-13.7648888889,-6.55711111111
254.66,-13.8122222222,-12.5336666667,-14.3527777778,-11.9755555556,-11.5973333333,-7.76166666667,-12.984,-13.7852222222,-16.0092222222,-8.6618888889
255.03,-15.5777777778,-14.1446666667,-16.0802222222,-13.1584444445,-13.0654444444,-8.50555555557,-14.1634444444,-14.5635,-17.1971111111,-8.93366666668
255.41,-16.6958888889,-15.3191111111,-16.754,-15.5322222222,-14.2525555556,-9.38544444443,-15.067,-15.5128333333,-17.6845555555,-10.8202222222
255.78,-18.2865555556,-16.14,-18.2268888889,-17.6107777778,-15.8815555556,-10.2763333333,-16.4378888889,-17.2131666667,-19.519,-12.6815555555
256.15,-19.4792222222,-17.7695555556,-19.3996666667,-19.678,-16.8753333333,-12.4031111111,-17.1935555556,-18.2667777778,-20.9304444444,-13.6952222222
256.53,-16.8561111111,-15.7186666667,-17.444,-18.2405555555,-14.3724444444,-9.61311111109,-14.5811111111,-15.5955555556,-18.8662222222,-11.4713333333
256.90,-12.9986666667,-13.1766666667,-14.3517777778,-14.9393333333,-10.755,-5.02144444444,-10.9151111111,-11.9745555556,-14.9394444444,-7.42522222223
257.28,-10.062,-10.3641111111,-11.8422222222,-11.8901111111,-7.90033333333,-2.08222222222,-7.85255555556,-8.50427777777,-11.8742222222,-5.72233333333
257.65,-6.88111111111,-7.4448888889,-8.77033333333,-8.53077777778,-4.83666666667,0.95888888889,-4.83655555555,-5.45688888889,-8.86911111112,-2.34077777778
258.02,-5.58044444444,-6.78577777779,-7.76777777778,-6.99711111111,-3.98977777778,2.88355555555,-3.92766666667,-4.07044444444,-7.07188888889,-0.646444444444
258.40,-4.38888888889,-5.73122222222,-6.33855555556,-5.74211111111,-3.537,3.35566666667,-3.16388888889,-3.33422222222,-6.02966666667,0.234222222222
258.77,-3.75311111111,-4.42022222222,-5.18044444445,-4.49455555556,-3.41977777778,4.32777777778,-2.78011111111,-2.41855555556,-4.98555555556,1.54766666667
259.15,-2.59644444445,-2.78611111111,-3.90711111111,-3.18177777778,-2.40666666667,5.02788888889,-1.78877777778,-1.28594444444,-3.84944444444,2.786
259.52,-1.67822222222,-1.641,-2.847,-2.08288888889,-1.32633333333,5.844,-1.09388888889,-0.273555555555,-3.04177777778,4.06088888889
259.89,-0.764111111111,-0.902888888887,-1.87533333333,-1.00711111111,-0.611444444444,6.71511111111,-0.368222222222,0.517222222221,-2.06255555556,5.26366666667
260.27,-0.751222222222,-0.610111111113,-1.82388888889,-0.784666666668,-0.61688888889,7.22177777778,-0.643666666668,0.251555555556,-1.683,5.20355555556
260.64,-0.569666666668,-0.543444444445,-1.55177777778,-0.464888888889,-0.47788888889,7.34633333333,-0.726888888888,0.3045,-1.30277777778,5.5
261.01,-0.632777777777,-0.228444444446,-1.27811111111,-0.352111111111,-0.508444444446,7.38144444444,-0.847777777777,0.547833333333,-1.38244444444,5.49044444445
261.39,-0.308111111111,-0.0524444444443,-0.714555555556,-0.032777777778,-0.117999999999,7.72222222222,-0.590000000001,0.665388888889,-1.15377777778,6.14255555555
261.76,-0.0595555555577,-0.0196666666677,-0.443444444444,0.251444444444,0.013222222221,7.88822222222,-0.430222222221,0.992666666667,-0.668333333333,6.108
262.13,-0.515999999999,-0.278555555558,-0.871333333332,-0.244222222222,-0.474111111112,7.59088888889,-0.822666666667,0.637666666667,-1.32433333333,5.66022222222
262.51,-1.51044444444,-1.03955555556,-1.63166666667,-1.31311111111,-1.45733333333,6.82311111111,-1.64711111111,-0.356666666667,-2.19322222222,4.83455555555
262.88,-2.25233333333,-2.16055555556,-2.36911111111,-2.17722222222,-2.17711111111,5.83933333333,-2.31066666667,-1.25127777778,-2.91133333333,3.687
263.25,-3.34466666667,-4.03177777778,-3.809,-3.50233333333,-3.41866666667,4.75655555555,-3.67888888889,-2.94027777778,-4.30133333333,2.01588888889
263.63,-4.65022222222,-6.029,-5.43222222222,-5.07188888889,-4.93844444444,3.43633333333,-5.02066666667,-4.88161111111,-5.85377777778,0.40111111111
264.00,-6.20411111111,-7.93011111111,-7.05022222222,-6.76811111111,-6.28322222222,1.68066666667,-6.802,-6.65533333334,-7.46733333334,-1.22955555556
264.37,-6.88377777778,-8.608,-8.00566666667,-7.33266666667,-6.80122222222,0.968111111111,-7.17911111112,-7.03155555556,-8.20644444444,-1.65311111111
264.75,-7.42355555556,-9.06355555554,-8.11777777778,-7.49533333333,-7.00422222222,0.814222222222,-7.01611111111,-7.603,-9.00377777779,-2.41877777778
265.12,-8.34811111111,-9.69411111112,-9.092,-8.053,-7.67488888889,0.059,-7.26177777778,-8.46027777779,-9.42255555557,-3.08188888889
265.49,-8.13566666667,-8.64699999999,-8.55422222222,-8.11255555555,-7.28744444445,0.441555555556,-6.96177777778,-8.14138888889,-8.98411111111,-2.801
265.87,-9.20322222222,-9.54044444444,-10.1456666667,-9.5171111111,-8.53988888889,-0.60511111111,-8.70266666667,-9.78466666667,-10.5643333333,-4.06033333333
266.24,-9.71811111112,-10.03,-10.8102222222,-9.863,-8.89322222222,-1.77188888889,-9.58433333333,-10.7767777778,-11.2335555556,-4.98155555556
266.61,-8.35711111111,-8.6961111111,-9.68144444446,-8.43133333333,-7.425,-0.614333333331,-8.09233333334,-9.06144444443,-9.5011111111,-3.31544444444
266.98,-6.73988888889,-7.04466666667,-8.55944444444,-6.95322222222,-6.02811111111,0.793,-6.72966666667,-7.50755555556,-8.15288888889,-1.07744444444
267.36,-5.15355555555,-4.863,-6.82933333333,-5.73466666667,-4.63044444445,2.27633333333,-5.36655555555,-5.76383333333,-6.44188888889,0.591111111113
267.73,-5.80422222222,-4.82888888889,-7.736,-6.22488888889,-5.15411111111,1.63511111111,-5.852,-5.90455555556,-6.95166666667,0.487666666667
268.10,-4.89377777778,-4.04544444444,-6.87933333333,-5.48111111111,-4.04544444444,2.38633333333,-4.60466666667,-4.86566666667,-6.09611111111,1.39811111111
268.48,-4.43333333333,-3.82877777778,-6.10055555555,-4.87322222222,-3.56344444444,2.50077777778,-4.15877777778,-4.45188888889,-5.55088888889,1.84111111111
268.85,-4.31133333333,-3.45433333334,-5.961,-4.65777777778,-3.64588888889,2.99877777778,-3.75522222222,-4.038,-5.33233333333,2.51577777778
269.22,-4.306,-3.94644444445,-5.86122222222,-4.57566666667,-3.69488888889,2.69688888889,-3.78466666667,-3.99133333333,-5.41166666667,2.679
269.59,-4.99233333334,-4.86822222222,-6.624,-5.03677777778,-4.61122222222,2.18133333333,-4.30077777778,-4.42477777778,-5.85255555556,1.99522222222
269.97,-5.04733333333,-4.978,-6.23755555556,-4.83011111111,-4.752,2.02422222222,-3.88333333333,-4.06577777778,-5.864,2.25
270.34,-3.65577777778,-3.58777777778,-4.88544444444,-3.65555555556,-3.613,3.37577777778,-2.18833333334,-2.41716666667,-4.47833333333,3.82522222222
270.71,-2.04544444444,-1.93911111111,-3.46911111111,-2.16822222222,-1.98833333333,5.04844444444,-0.532,-0.908277777779,-3.09277777778,5.28533333333
271.09,-1.98211111111,-1.97422222222,-3.11144444444,-2.04544444444,-1.43733333333,5.41733333333,-0.521222222223,-1.12133333333,-3.07988888889,4.98311111111
271.46,-1.77944444445,-1.73355555556,-3.11577777778,-1.63433333333,-1.13022222222,5.68922222222,-0.0687777777779,-0.828666666667,-2.87888888889,5.03244444445
271.83,-0.719222222223,-0.983555555557,-1.90077777778,-0.917222222221,-0.550444444445,6.59766666667,0.682444444446,-0.0733888888877,-2.02544444445,5.54822222222
272.20,-1.30311111111,-1.72288888889,-2.62755555555,-1.607,-1.33188888889,6.06577777778,0.0288888888887,-0.930333333332,-2.87355555556,4.84255555555
272.58,-1.87911111111,-2.27211111111,-3.19388888889,-2.208,-2.12222222222,5.50911111111,-0.349999999999,-1.44694444444,-3.65122222222,4.23722222222
272.95,-2.63255555556,-3.36411111111,-3.98088888889,-3.27822222222,-2.78311111111,4.54044444445,-1.26222222222,-2.13422222222,-4.46166666667,3.31388888889
273.32,-2.26366666667,-3.10922222222,-3.54611111111,-3.28811111111,-2.52166666667,4.90011111111,-1.17477777778,-1.86622222222,-4.11211111111,3.52455555555
273.69,-1.99544444445,-3.065,-3.42366666667,-3.07211111111,-2.36866666667,4.99577777778,-1.11966666667,-1.79444444445,-3.99788888889,3.53866666666
274.06,-1.75177777778,-2.65977777778,-3.40333333333,-2.60988888889,-1.83044444444,5.30533333333,-0.664999999999,-1.70166666667,-3.51066666667,3.51066666666
274.44,-2.69666666667,-3.35833333333,-4.08577777778,-3.21877777778,-2.11633333333,4.86477777778,-1.543,-2.33672222222,-4.446,2.77788888889
274.81,-3.77411111111,-4.241,-4.81366666667,-3.759,-2.61388888889,4.20355555556,-2.41055555556,-3.02811111111,-5.20533333333,1.79288888889
275.18,-4.27777777778,-4.87988888889,-5.19633333333,-4.162,-3.40511111111,3.54433333333,-2.94944444444,-3.40894444444,-5.567,1.39766666666
275.55,-5.02733333334,-6.18788888889,-5.77966666667,-4.74688888889,-4.22666666667,3.02588888889,-3.68244444445,-3.87472222222,-6.228,0.728555555557
275.93,-4.85655555556,-6.03377777778,-5.84577777778,-4.317,-4.02255555555,3.04977777778,-3.69533333333,-3.87133333333,-6.14844444445,0.817666666668
276.30,-4.69322222222,-5.66333333333,-5.80444444444,-3.94688888889,-3.84744444445,3.29177777778,-3.59044444444,-3.43272222222,-5.66344444445,0.995111111112
276.67,-4.70655555555,-5.50055555556,-5.78788888889,-4.07277777778,-3.61655555556,3.82766666667,-3.72633333333,-3.41361111111,-5.37388888889,1.34344444445
277.04,-4.83788888889,-5.57244444444,-6.231,-4.40711111111,-3.80777777778,3.55455555555,-3.81611111111,-3.41105555556,-5.59766666667,1.13133333333
277.41,-5.256,-5.70088888889,-7.122,-4.94788888889,-4.44266666667,2.98744444444,-4.13444444445,-3.98477777778,-6.37722222222,0.462222222222
277.79,-4.93822222222,-5.54688888889,-7.03355555555,-4.52088888889,-4.19055555556,3.21677777778,-3.88622222222,-3.90805555555,-6.30333333333,0.895444444447
278.16,-4.57622222222,-5.58622222222,-6.47344444445,-4.50588888889,-4.08444444444,3.64522222222,-3.93511111111,-3.20155555556,-6.17455555556,1.29122222222
278.53,-4.232,-5.76466666667,-6.18244444444,-4.57144444445,-4.702,3.50911111111,-3.94444444445,-3.23477777778,-5.69488888889,1.43666666667
278.90,-4.03577777778,-5.82644444444,-5.96633333333,-4.90044444445,-5.20611111111,3.31944444444,-4.42888888889,-3.73,-5.70411111111,1.78188888889
279.27,-4.39211111111,-5.82122222222,-6.49222222222,-5.377,-5.53377777778,3.34633333333,-4.50522222222,-3.52494444445,-5.56866666667,1.62088888889
279.64,-3.86577777778,-4.63388888889,-6.03355555556,-4.98377777778,-4.60833333333,3.76344444445,-3.98544444444,-3.05516666667,-5.19722222222,2.27011111111
280.02,-3.70388888889,-4.813,-5.48022222222,-4.87988888889,-3.99566666667,3.904,-3.37,-2.42738888889,-4.71311111111,2.65255555556
280.39,-3.935,-4.67777777778,-5.37988888889,-5.29022222222,-4.22077777778,3.60011111111,-3.83711111111,-2.82061111111,-4.98011111111,2.31866666667
280.76,-3.24866666667,-4.04111111111,-4.614,-4.57477777778,-3.71922222222,3.66444444444,-3.49166666667,-2.18927777778,-4.39422222222,2.58955555555
281.13,-2.601,-3.795,-4.236,-3.67333333333,-3.41466666667,4.07644444444,-3.37666666667,-2.1295,-3.65044444444,3.07222222222
281.50,-1.84822222222,-3.18833333333,-3.57833333333,-2.73922222222,-2.62866666667,4.381,-2.81266666666,-1.34011111111,-2.68755555555,3.61533333334
281.87,-1.98977777778,-3.13088888889,-3.45877777778,-3.08811111111,-2.46755555556,4.29333333333,-2.83122222222,-1.15894444445,-2.76722222222,3.72277777778
282.25,-2.27266666667,-3.19155555555,-3.893,-3.52133333333,-2.87588888889,3.83,-3.05144444444,-1.53633333333,-3.27588888889,3.53544444445
282.62,-1.84611111111,-2.61333333333,-3.63788888889,-3.02044444444,-2.11088888889,4.17411111111,-2.50466666667,-1.21144444445,-2.98666666667,3.78055555556
282.99,-1.57966666667,-2.45533333333,-3.75855555556,-2.95533333333,-2.047,4.32455555556,-2.11944444444,-0.921555555554,-2.85666666667,3.37033333333
283.36,-1.23811111111,-2.25822222222,-3.22688888889,-2.57888888889,-1.87966666666,4.58044444445,-1.82822222222,-0.593277777778,-2.97666666667,3.50277777778
283.73,-1.58111111111,-2.66211111111,-3.36833333333,-2.78711111111,-2.52488888889,4.08088888889,-2.19355555556,-1.11227777778,-3.28711111111,3.03077777778
284.10,-1.79855555555,-2.55911111111,-3.40377777778,-2.577,-2.67977777778,4.21266666667,-2.32366666667,-1.31566666667,-3.50055555555,2.94522222222
284.47,-1.21855555555,-2.27944444444,-2.93233333333,-1.96455555555,-2.20933333333,4.547,-1.75466666667,-0.824833333332,-2.86233333333,3.52111111111
284.85,-1.51288888889,-2.48355555556,-3.26588888889,-2.36388888889,-2.45522222222,4.32233333333,-1.80444444445,-1.13633333333,-3.27744444444,3.363
285.22,-0.835666666668,-1.588,-2.51211111111,-1.68222222222,-1.60466666666,5.12944444444,-0.896444444442,-0.249111111111,-2.54555555556,4.067
285.59,-1.71066666667,-2.73833333334,-3.38311111111,-2.68355555556,-2.78166666667,4.53611111111,-1.67233333333,-1.27083333333,-3.629,3.28466666667
285.96,-1.43788888889,-2.43033333333,-3.14377777778,-2.20488888889,-2.63955555556,4.64066666667,-1.33077777778,-0.933666666667,-3.321,3.36922222222
286.33,-1.56388888889,-2.351,-3.11722222222,-2.03922222222,-2.404,4.60188888889,-1.18355555555,-0.847888888888,-3.20177777778,3.112
286.70,-1.35611111111,-2.22333333333,-2.90133333333,-1.84988888889,-2.28633333333,4.73577777778,-0.888333333332,-0.533444444443,-2.94344444445,3.44277777778
287.07,-1.03133333333,-1.91222222222,-2.32677777778,-1.22822222222,-1.83966666667,4.944,-0.544222222222,-0.152777777778,-2.65344444445,4.01111111111
287.44,-0.639555555557,-1.50277777778,-1.89788888889,-0.587666666667,-1.39333333333,5.23055555555,-0.0206666666667,0.197611111111,-2.04844444444,4.53911111111
287.82,-0.789777777776,-1.62166666666,-1.68955555556,-0.517888888889,-1.23455555556,5.226,0.25111111111,0.470888888888,-1.75244444445,4.60855555555
288.19,-0.36811111111,-1.20388888889,-1.48288888889,-0.294444444444,-0.783555555555,5.36355555555,0.678333333335,0.81261111111,-1.27244444444,4.83233333333
288.56,-0.29088888889,-0.95711111111,-1.486,-0.105777777778,-0.55,5.67988888889,1.05777777778,1.08155555556,-1.08933333333,5.01344444444
288.93,-0.031666666669,-0.58211111111,-1.30155555556,0.201111111111,-0.110888888889,5.97366666667,1.31744444444,1.55033333333,-0.682555555555,5.22222222222
289.30,-0.190888888888,-0.663111111111,-1.28344444445,-0.0371111111112,-0.350222222223,5.66955555555,1.21977777778,1.408,-0.790222222222,5.01744444444
289.67,0.374777777779,0.300888888889,-0.385444444445,0.717777777778,0.659777777778,6.18622222222,1.88988888889,2.254,0.0527777777779,5.817
290.04,-0.037111111112,-0.0373333333332,-0.677222222222,0.280444444444,0.444444444444,5.83055555556,1.56588888889,1.93916666667,-0.232666666667,5.51333333333
290.41,0.339111111112,0.270222222222,-0.323111111111,0.376,0.593222222222,5.95266666667,1.57822222222,2.18194444444,0.100555555555,5.91055555556
290.78,0.473777777778,0.468666666667,-0.282111111111,0.388555555556,0.819999999999,6.07455555556,1.576,2.08422222222,0.106555555556,5.79777777778
291.15,0.216444444445,0.205555555557,-0.649111111112,-0.00544444444433,0.665222222222,5.88544444445,1.40644444444,1.87427777778,-0.368,5.49611111111
291.52,-0.211444444445,-0.124888888888,-1.20433333334,-0.667444444444,0.504666666667,5.382,0.92777777778,1.42683333333,-0.927666666668,5.00233333333
