wavelength,Back_HemGoem,Belly_HemGoem,Breast_HemGoem,Crissum_HemGoem,Crown_HemGoem,DorTail_HemGoem,Patch10_HemGoem,Rump_HemGoem,Throat_HemGoem,WingTip_HemGoem
510.32,8.38506666667,9.31270000001,10.5448333333,14.1044,7.25746666667,10.1794,24.9626666667,10.1786666667,11.7344,7.96766666667
510.66,8.39566666667,9.34243333333,10.5692,14.0908,7.26286666667,10.1754,24.9441333333,10.1684,11.7482666667,7.98273333333
511.01,8.36326666667,9.35296666666,10.5849333333,14.0632,7.22823333333,10.1802,24.9325333333,10.1206,11.7526666667,7.9572
511.36,8.41773333333,9.44163333334,10.6529666667,14.1224,7.27963333333,10.2246666667,24.9660666667,10.1732666667,11.8268,8.00683333333
511.70,8.42953333334,9.50410000001,10.7128333333,14.1402666667,7.29776666666,10.2590666667,24.9846666667,10.1776666667,11.8812666667,8.01393333333
512.05,8.39286666667,9.51849999999,10.7412666667,14.13,7.28536666667,10.2458666667,24.9822666667,10.1570666667,11.9082666667,7.99216666667
512.40,8.38046666667,9.53256666667,10.7686,14.1314666667,7.26699999999,10.2315333333,24.9735333333,10.1525333333,11.9208666667,7.98406666667
512.75,8.37,9.56673333333,10.8052666667,14.1242,7.27413333333,10.2371333333,24.9706,10.1530666667,11.9557333333,7.96776666667
513.09,8.35960000001,9.62550000001,10.8517,14.1350666667,7.29113333334,10.2637333333,24.9858666667,10.1716,12.0168666667,7.98426666667
513.44,8.3834,9.69873333333,10.9137,14.1534666667,7.31900000001,10.3045333333,25.0101333333,10.197,12.0702666667,8.0335
513.79,8.35019999999,9.70593333333,10.9183333333,14.1364,7.2982,10.2692,24.9577333333,10.1609333333,12.0815333333,7.99846666667
514.13,8.33226666667,9.7363,10.9538333333,14.142,7.28683333333,10.2582,24.9606,10.1526,12.0998,7.9964
514.48,8.31926666667,9.76989999999,10.9881,14.1396666667,7.27126666667,10.2624666667,24.9778,10.1558666667,12.1543333333,7.977
514.83,8.29953333333,9.77283333333,11.0014333334,14.1288,7.26606666666,10.2326,24.9812,10.1611333333,12.1674666667,7.9703
515.17,8.30846666667,9.82876666666,11.062,14.1442,7.29540000001,10.2554,25.0123333333,10.1884,12.2352666667,7.98526666667
515.52,8.3004,9.86239999999,11.1027666667,14.147,7.2858,10.2288666667,24.9964666667,10.1877333333,12.2624,7.9958
515.87,8.31853333333,9.90916666667,11.1312,14.1693333333,7.2977,10.2185333333,24.9925333333,10.1789333333,12.2993333333,7.9954
516.21,8.32613333333,9.95239999999,11.1722,14.1762,7.30766666668,10.218,24.9828,10.1736666667,12.358,8.00426666667
516.56,8.30073333333,9.9704,11.1771333333,14.1688,7.27156666668,10.1987333333,24.9622,10.1300666667,12.3901333333,7.9921
516.91,8.31493333333,10.0147,11.2251666667,14.2046,7.26546666666,10.1984666667,24.9671333333,10.1204666667,12.4149333333,7.99976666667
517.25,8.30673333334,10.0322666667,11.2434333333,14.2057333333,7.2533,10.1766666667,24.9584666667,10.0935333333,12.4495333334,7.97163333333
517.60,8.31686666667,10.0673333333,11.2986666667,14.2287333333,7.2649,10.1908,24.9939333333,10.1072,12.4899333333,8.00213333333
517.95,8.34333333333,10.1168666667,11.3394333333,14.2342,7.27973333333,10.2039333333,25.0080666667,10.1178,12.5158666667,8.02746666667
518.29,8.3158,10.1180333333,11.3562,14.2434666667,7.27533333333,10.1830666667,25.0092666667,10.1171333333,12.5418,8.01983333333
518.64,8.33366666667,10.1686666667,11.4119,14.2746666667,7.28683333334,10.1947333333,25.0128666667,10.1130666667,12.6042,8.02043333333
518.99,8.32546666667,10.1929333333,11.4317666667,14.2858,7.27026666667,10.1855333333,25.0095333333,10.0964,12.6304,8.028
519.33,8.34560000001,10.2417,11.4686,14.3211333333,7.28666666668,10.2175333333,25.0506,10.1072,12.705,8.0581
519.68,8.34579999999,10.2731666667,11.5000666667,14.3462,7.29206666667,10.218,25.0742666667,10.1206666667,12.7573333333,8.06996666667
520.02,8.36859999999,10.3179333333,11.5595,14.3713333333,7.3139,10.2321333333,25.0966666667,10.1339333333,12.8072666667,8.09073333333
520.37,8.40806666667,10.3797333333,11.6218666667,14.4145333333,7.34516666667,10.2463333333,25.1223333333,10.1636,12.8673333333,8.1258
520.72,8.39093333333,10.3832333333,11.6309666667,14.3892,7.33510000001,10.2208666667,25.1247333333,10.1584,12.8977333333,8.11016666667
521.06,8.38166666667,10.4383333333,11.6813666667,14.4012666667,7.33536666667,10.222,25.1166,10.1761333333,12.9496,8.12006666667
521.41,8.37800000001,10.4905333333,11.7216333333,14.3976,7.32983333335,10.2122,25.0952,10.1756666667,12.9862,8.1088
521.75,8.37933333333,10.5364,11.7775333333,14.4446,7.34069999999,10.2302,25.1094,10.1808666667,13.0582666667,8.09956666667
522.10,8.4172,10.6228,11.8588333333,14.4950666667,7.36036666666,10.2524666667,25.1334,10.1758,13.1131333333,8.1261
522.45,8.43940000001,10.6915666667,11.9048,14.52,7.37633333333,10.2766,25.1655333333,10.2108666667,13.1757333333,8.1633
522.79,8.42140000001,10.7213666667,11.9434333333,14.5260666667,7.37270000001,10.2589333333,25.1417333333,10.1943333333,13.2224666667,8.15926666667
523.14,8.41,10.7533666667,11.9835333333,14.5252,7.37169999999,10.2438666667,25.1162,10.1788,13.2266,8.1464
523.48,8.37973333333,10.7654333333,12.0142333333,14.4963333333,7.35126666666,10.2488,25.0934666667,10.163,13.2335333333,8.1199
523.83,8.35313333334,10.8078,12.0336,14.5116,7.3327,10.2588666667,25.0915333334,10.1399333333,13.2722,8.10636666667
524.17,8.32533333332,10.8380333333,12.0564333333,14.5093333333,7.32256666667,10.2532,25.0864666666,10.1342666667,13.2926666667,8.09763333334
524.52,8.28846666667,10.8348,12.0596333333,14.488,7.27896666667,10.2229333333,25.0358,10.0814666667,13.2692,8.0602
524.87,8.29740000001,10.8770666667,12.1132,14.5002666667,7.29846666665,10.2407333333,25.0554,10.0944666667,13.3128,8.08393333333
525.21,8.30566666667,10.9191,12.1522333334,14.5346,7.30050000001,10.2472,25.0789333333,10.1,13.3593333333,8.08463333333
525.56,8.29506666667,10.9250333333,12.1769,14.5186,7.284,10.2204666667,25.0644666667,10.0902666667,13.3838666667,8.0922
525.90,8.28266666666,10.9348333333,12.1887,14.4941333333,7.27100000001,10.2178666667,25.0193333333,10.0754666667,13.3932,8.08393333333
526.25,8.27026666666,10.9621666667,12.2328333333,14.5112666667,7.26446666666,10.2142666667,25.0290666667,10.0691333333,13.4122,8.0746
526.59,8.25393333334,10.9686,12.2498,14.5,7.23496666666,10.2037333333,25.0181333333,10.0476666667,13.4176666667,8.05286666667
526.94,8.25113333333,11.0038666667,12.2808666667,14.514,7.23626666667,10.2016666667,25.0498666667,10.0509333333,13.4606666667,8.06156666667
527.28,8.2702,11.0538666667,12.3249666667,14.5434666667,7.24446666668,10.2089333333,25.0738,10.0536,13.5151333333,8.07213333333
527.63,8.25786666667,11.0684,12.3459333333,14.5367333333,7.2389,10.1985333333,25.0746666667,10.055,13.5332,8.0626
527.97,8.25439999999,11.0898666667,12.3712666667,14.5409333333,7.23319999999,10.1946666667,25.0808666667,10.0583333333,13.5538,8.06366666667
528.32,8.24986666667,11.1195666667,12.4007666667,14.5393333333,7.23206666667,10.1844,25.0684,10.0614,13.5977333333,8.0637
528.66,8.25326666666,11.1462666667,12.4161666667,14.5539333333,7.23393333334,10.1806,25.0694,10.0635333333,13.6342666667,8.06646666667
529.01,8.25593333333,11.1756333333,12.4468666667,14.5547333333,7.2387,10.1745333333,25.0724666667,10.0686,13.6736666667,8.0885
529.35,8.25620000001,11.2199333333,12.4788666667,14.5601333333,7.24109999999,10.1847333333,25.0788,10.0648666667,13.7141333333,8.09383333333
529.70,8.27893333334,11.2761,12.5308666667,14.6006,7.26743333333,10.202,25.1211333333,10.0922666667,13.7858,8.11876666667
530.04,8.29313333332,11.3159666667,12.5706666667,14.6014,7.27796666667,10.2007333333,25.1138,10.1018666667,13.8398,8.13943333333
530.39,8.31460000001,11.3863666667,12.6336,14.6401333333,7.30706666667,10.2223333333,25.1497333333,10.1358666667,13.9196666667,8.1685
530.73,8.32106666668,11.4306666667,12.6809,14.6546666667,7.30639999999,10.2297333333,25.1414,10.1473333333,13.9758666667,8.17223333333
531.08,8.32033333333,11.4774666667,12.7225333333,14.667,7.30860000001,10.2277333333,25.1398666667,10.1522666667,14.0275333333,8.1819
531.42,8.34400000001,11.5567666667,12.7896666667,14.7004,7.3188,10.2418666667,25.1464666667,10.1618666667,14.0936,8.2076
531.77,8.35559999999,11.6164666667,12.8564333333,14.7233333333,7.33256666666,10.2473333333,25.1499333334,10.1676666667,14.1634,8.2218
532.11,8.36946666667,11.6787666667,12.9131666667,14.7516666667,7.34913333335,10.2654666667,25.1767333333,10.1774666667,14.2233333333,8.24033333333
532.46,8.36919999999,11.7242666667,12.9728666667,14.7752,7.3494,10.2742666667,25.2038666667,10.1800666667,14.2637333333,8.23543333333
532.80,8.36786666667,11.7526333333,13.0175333333,14.789,7.34996666668,10.2864666667,25.2164666667,10.1745333333,14.2956666667,8.22803333333
533.15,8.36693333334,11.7882333333,13.0489,14.8044,7.35773333332,10.2835333333,25.2055333333,10.1776,14.3286,8.2332
533.49,8.3614,11.8193666667,13.0783333333,14.7934,7.34606666668,10.2750666667,25.1999333333,10.1736666667,14.3553333333,8.23973333333
533.84,8.34286666666,11.8492,13.0894333333,14.8004,7.32723333333,10.2526,25.2125333333,10.1622666667,14.3780666667,8.2131
534.18,8.3482,11.8880333333,13.1233333333,14.803,7.33456666667,10.2577333333,25.2127333334,10.1565333333,14.4173333333,8.22726666667
534.52,8.34719999999,11.9308666667,13.1584,14.8086666667,7.34763333333,10.262,25.2162,10.1507333333,14.4548,8.24133333333
534.87,8.37980000001,12.0074,13.2383666667,14.8468,7.38403333333,10.2914,25.2664666667,10.1978666667,14.5360666667,8.28073333333
535.21,8.40173333333,12.0510666667,13.2999,14.8718,7.41173333334,10.3065333333,25.2952,10.2156,14.6046666667,8.29106666667
535.56,8.4118,12.1063,13.3617333333,14.8937333333,7.43593333333,10.3304666667,25.3181333333,10.2333333333,14.6834,8.30006666667
535.90,8.44726666667,12.1891666667,13.4418666667,14.9399333333,7.47826666668,10.3648,25.3737333333,10.2716,14.7604,8.34323333333
536.25,8.45713333333,12.2361666667,13.5008333333,14.9381333333,7.48096666667,10.3694,25.3805333333,10.2732666667,14.8157333333,8.34893333333
536.59,8.47073333333,12.3003333333,13.5394,14.9667333334,7.49443333333,10.4002,25.3929333333,10.2905333333,14.8759333333,8.37583333333
536.93,8.48906666667,12.3429333333,13.5863,14.9981333333,7.50423333334,10.4121333333,25.4285333333,10.3179333333,14.9402666667,8.38056666667
537.28,8.46113333333,12.3489333333,13.5994333333,14.9756666667,7.48023333333,10.3910666667,25.3986,10.2839333333,14.9463333333,8.33636666667
537.62,8.48120000001,12.4031666667,13.6678,15.0068,7.50813333332,10.4337333333,25.4187333333,10.3100666667,15.0076666667,8.38046666667
537.97,8.48659999999,12.4343333333,13.722,15.0197333333,7.49976666667,10.4103333333,25.4095333333,10.3095333333,15.0450666667,8.3739
538.31,8.49553333333,12.4735333333,13.7655,15.0372666667,7.48930000001,10.4188,25.4036666667,10.3211333333,15.0924,8.36693333333
538.65,8.46053333334,12.4967333333,13.7909333333,15.0188666667,7.44120000001,10.3783333333,25.3419333333,10.2717333333,15.1001333333,8.347
539.00,8.42553333333,12.5463666667,13.7878,15.0117333333,7.41283333333,10.3658666667,25.3178666667,10.2594,15.1091333333,8.34556666667
539.34,8.39173333333,12.5831,13.8021,14.9996,7.37349999999,10.3431333333,25.2971333333,10.2429333333,15.1103333333,8.32823333333
539.69,8.37580000001,12.5983,13.8373,14.9968666667,7.35256666668,10.3335333333,25.2821333333,10.2380666667,15.1310666667,8.30826666667
540.03,8.36413333334,12.6432333333,13.8483,15.0126,7.35483333335,10.3448,25.2726,10.2407333333,15.1436,8.3262
540.37,8.33806666667,12.6535,13.8791666667,14.9924,7.33156666667,10.3126666667,25.2424,10.2212666667,15.143,8.3039
540.72,8.31526666667,12.6755666667,13.9001666667,14.9809333333,7.31173333335,10.2999333333,25.2500666667,10.2003333333,15.1544666667,8.28283333333
541.06,8.31113333334,12.7155666667,13.9276333333,14.9967333333,7.31839999999,10.3043333333,25.2510666667,10.2067333333,15.1928,8.3036
541.40,8.30486666667,12.7434333333,13.9349,14.996,7.32026666666,10.2988,25.2328,10.1960666667,15.2163333333,8.29863333333
541.75,8.29919999999,12.7688333333,13.9494,14.9996,7.32593333333,10.3226666667,25.2301333333,10.2052666667,15.2322666667,8.3063
542.09,8.31366666666,12.8192333333,14.0063,15.0090666667,7.34073333333,10.3314,25.2555333333,10.2260666667,15.2786666667,8.32506666667
542.43,8.31153333334,12.8537333333,14.0411,15.0157333333,7.3624,10.3488,25.2555333333,10.231,15.3222666667,8.33886666667
542.78,8.33446666667,12.911,14.1106,15.035,7.38433333333,10.3688,25.2830666667,10.2570666667,15.3948666667,8.3701
543.12,8.37126666667,12.9787,14.1689333333,15.0719333333,7.42093333333,10.4037333333,25.3074666667,10.2914666667,15.4686,8.40616666667
543.46,8.37,13.0358333333,14.2141666667,15.0826666667,7.42826666667,10.4183333333,25.3035333333,10.2894,15.5098,8.43076666667
543.81,8.35506666667,13.0786,14.2553333333,15.0730666667,7.42296666666,10.4049333333,25.2804,10.285,15.5658666667,8.43633333333
544.15,8.40200000001,13.1672,14.3269666667,15.1212666667,7.46519999999,10.4441333333,25.3095333333,10.3247333333,15.6645333333,8.47336666667
544.49,8.41706666667,13.2396666667,14.3875666667,15.1368666667,7.47950000001,10.4560666667,25.3019333333,10.3228,15.7219333333,8.48816666667
544.84,8.42980000001,13.3003666667,14.4583333333,15.1670666667,7.49093333332,10.4742666667,25.3399333333,10.3358,15.798,8.49473333333
545.18,8.46619999999,13.3863333333,14.5532333333,15.2111333333,7.51056666668,10.5022666667,25.3888,10.3687333333,15.8632,8.51783333333
545.52,8.48133333333,13.4803333333,14.6295333333,15.2533333333,7.54143333333,10.5291333333,25.4412666667,10.3906666667,15.9592,8.537
545.87,8.46373333333,13.5143333333,14.6439666667,15.2744,7.53806666666,10.5225333333,25.4428666666,10.3838,16.0041333333,8.5305
546.21,8.49686666667,13.5932,14.6789333333,15.3056666667,7.5507,10.5392666667,25.4848,10.4164,16.0630666667,8.53983333334
546.55,8.49413333333,13.6112,14.7030333333,15.3186,7.54609999999,10.528,25.4852666667,10.4071333333,16.0899333333,8.5213
546.90,8.49753333334,13.6559333333,14.758,15.3301333333,7.54446666667,10.5194666667,25.5126,10.3897333333,16.1480666667,8.52973333333
547.24,8.52720000001,13.6958666667,14.8041333333,15.3598666666,7.56283333333,10.5293333333,25.5604666667,10.4171333333,16.2242666667,8.52503333333
547.58,8.60133333333,13.7757,14.9068,15.4269333333,7.6241,10.5820666667,25.6392,10.4739333333,16.3318,8.59583333333
547.92,8.60906666666,13.8509333333,14.9646,15.4736,7.64543333335,10.5966666667,25.6924666667,10.4968666667,16.4034,8.62586666666
548.27,8.63913333334,13.8992666667,15.0176,15.5119333333,7.6979,10.6391333333,25.7332666667,10.546,16.4948666667,8.68163333333
548.61,8.68266666667,13.9749666667,15.0799333333,15.5443333333,7.74196666667,10.6703333333,25.7758666667,10.5879333333,16.5687333333,8.7324
548.95,8.68886666667,14.0380666667,15.1386,15.5722,7.7823,10.7057333333,25.7995333333,10.6218666667,16.6453333333,8.7713
549.29,8.69073333334,14.0631333333,15.1488666667,15.5753333333,7.7678,10.6689333333,25.8003333333,10.6094,16.6822,8.77830000001
549.64,8.71866666667,14.1508,15.2357333333,15.5964,7.77479999999,10.6698666667,25.8381333333,10.6116,16.7490666667,8.81116666667
549.98,8.74353333333,14.2133333333,15.3171666667,15.6469333333,7.79803333334,10.6916666667,25.8668,10.6248666667,16.8257333333,8.83673333334
550.32,8.74693333333,14.3099666667,15.4225333333,15.6928,7.80563333335,10.7030666667,25.9490666667,10.63,16.89,8.86226666667
550.66,8.76339999999,14.3469333333,15.4654,15.7216666667,7.81346666667,10.6917333333,25.9616,10.6245333333,16.9248666667,8.85623333333
551.01,8.73479999999,14.3879333333,15.4692333333,15.7214666667,7.78466666665,10.6836,25.958,10.6016,16.9476,8.84169999999
551.35,8.65746666666,14.3849666667,15.4398,15.6803333333,7.68993333333,10.6025333333,25.9266666667,10.5326,16.9098,8.73326666667
551.69,8.64320000001,14.4371,15.4538666667,15.6727333333,7.65876666668,10.5915333333,25.9190666667,10.5268,16.9391333333,8.70679999999
552.03,8.61993333334,14.4725666667,15.4957666667,15.6844666667,7.6206,10.543,25.9366,10.5319333333,16.9261333333,8.68186666667
552.38,8.634,14.5559,15.5453333333,15.7188,7.62683333333,10.5489333333,25.9454666667,10.5656666667,16.9639333333,8.69153333334
552.72,8.66020000001,14.6026333334,15.6028,15.7600666667,7.63270000001,10.5618666667,25.9726666667,10.5866,17.0488,8.6982
553.06,8.69306666666,14.6914333333,15.7011666667,15.7939333333,7.66376666667,10.5997333333,26.0242666667,10.642,17.1144,8.71839999999
553.40,8.68806666666,14.7374333333,15.7258333333,15.799,7.68036666667,10.6152,26.023,10.6442666667,17.1478666667,8.70100000001
553.74,8.71833333334,14.7900333333,15.7985333333,15.8197333333,7.70383333332,10.6327333333,26.0582666667,10.6771333333,17.2035333333,8.72463333334
554.09,8.71053333334,14.8160333333,15.8302333333,15.8286,7.71976666667,10.6264666667,26.0178,10.7106666667,17.2712,8.73883333333
554.43,8.64920000001,14.8178333333,15.8402333333,15.7963333333,7.67390000001,10.5914666667,25.9822666667,10.6949333333,17.2902,8.72753333333
554.77,8.69853333333,14.9200333333,15.9423,15.8697333333,7.73543333334,10.6342666667,26.0112,10.7457333333,17.3877333333,8.78503333334
555.11,8.8088,15.0541333333,16.0700333333,15.9794666667,7.86923333333,10.7536,26.1245333333,10.8498,17.5475333333,8.89050000001
555.45,8.84046666667,15.1138,16.1573,16.0315333333,7.9106,10.8018,26.1989333333,10.8906666667,17.6316666667,8.91639999999
555.80,8.85166666667,15.1747666667,16.2025333333,16.0581333333,7.91983333334,10.8314,26.1970666667,10.8668666667,17.7130666667,8.9291
556.14,8.84466666667,15.1968,16.2585333333,16.0915333333,7.93259999999,10.8462666667,26.2438666667,10.8666666667,17.7587333333,8.93703333334
556.48,8.801,15.2178,16.2520666667,16.0580666667,7.89166666668,10.8203333333,26.2401333333,10.8056,17.7500666667,8.90513333333
556.82,8.76673333333,15.2102333333,16.2321,16.0414,7.86576666667,10.7967333333,26.1991333333,10.7634666667,17.7648,8.88683333333
557.16,8.78280000001,15.2710333333,16.2972,16.1025333333,7.88983333333,10.8184,26.2506666667,10.8060666667,17.8358666667,8.91983333333
557.50,8.78973333333,15.3456333333,16.3603666667,16.1599333333,7.90763333332,10.8464,26.2891333333,10.8315333333,17.9078,8.95343333333
557.85,8.87506666667,15.469,16.4689333333,16.2548,7.97506666667,10.938,26.3787333333,10.8835333333,18.0002666667,9.0349
558.19,8.98159999999,15.6191333333,16.5673,16.3516,8.06543333333,11.0056,26.4643333333,10.9640666667,18.1021333333,9.08706666667
558.53,8.96993333333,15.6411,16.5746666667,16.365,8.0521,11.0146666667,26.4643333333,10.9815333333,18.1141333333,9.09490000001
558.87,8.95013333334,15.6684,16.5969666667,16.3712,7.99946666667,10.9394666667,26.4065333333,10.9332666667,18.1144666667,9.08313333334
559.21,8.91773333333,15.6887333333,16.6188,16.3527333333,7.99750000001,10.9028,26.3331333333,10.9015333333,18.1248666667,9.104
559.55,9.00926666667,15.8367,16.7471,16.4562,8.10366666667,10.9804666667,26.4012666667,11.006,18.259,9.20673333334
559.89,9.04326666666,15.9160333333,16.8033666667,16.4945333333,8.13766666667,11.017,26.4290666667,11.0219333333,18.3463333334,9.2453
560.23,9.0458,15.9692666667,16.8621333333,16.5280666667,8.14986666667,11.0042,26.4046666667,11.0334666667,18.3962666667,9.2748
560.58,9.07893333334,16.0577333333,16.9565666667,16.5921333333,8.18673333333,11.0624666667,26.4662666667,11.0741333333,18.4987333333,9.32716666668
560.92,9.08819999999,16.1125,16.9896666667,16.6026,8.20339999999,11.071,26.4525333334,11.0709333333,18.5410666667,9.32776666665
561.26,9.06126666667,16.1151,16.9884333333,16.5556666667,8.17333333333,11.0219333333,26.3852666667,11.0160666667,18.5324,9.26516666667
561.60,8.99440000001,16.0883666667,16.9344,16.4864666667,8.11723333333,10.9507333333,26.324,10.9509333333,18.521,9.18503333333
561.94,8.96473333334,16.1029333333,16.9529333333,16.4539333333,8.10170000001,10.9350666667,26.2774666667,10.9234666667,18.5176,9.18613333333
562.28,8.9524,16.1368333333,17.0094,16.4219333333,8.09173333333,10.8758,26.2562,10.8734,18.5504666667,9.14516666666
562.62,8.98113333334,16.2177333333,17.0735,16.4386666667,8.14129999999,10.939,26.3170666667,10.9409333333,18.6266,9.18343333333
562.96,9.05646666666,16.3368,17.2012,16.5222,8.19529999999,10.9976,26.4247333333,10.9952666667,18.7364,9.23366666667
563.30,8.961,16.271,17.151,16.4454666667,8.09866666665,10.9188666667,26.3656666667,10.9494,18.6819333333,9.14706666667
563.64,8.86999999999,16.2566666667,17.1505333333,16.3866,8.02183333333,10.8396666667,26.3042666667,10.8925333333,18.643,9.05669999999
563.99,8.84326666667,16.2771666667,17.1536,16.3560666667,7.98723333333,10.8122666667,26.307,10.8628,18.6450666667,9.02490000001
564.33,8.81993333333,16.3124666667,17.1774333333,16.3429333334,7.96783333335,10.7908,26.2946666667,10.8356666667,18.6399333333,8.98146666667
564.67,8.84493333334,16.3531666667,17.2314,16.3621333333,7.98093333333,10.8181333333,26.3406666667,10.8599333333,18.6878666667,9.0134
565.01,8.80113333333,16.3643333333,17.2463333333,16.3658,7.951,10.8065333333,26.3428666667,10.8455333333,18.6960666667,9.0147
565.35,8.81693333333,16.4189,17.3207333333,16.3934,7.95473333333,10.8246666667,26.3746,10.8562666667,18.7397333334,9.03656666667
565.69,8.79,16.4475333333,17.3433,16.3926,7.94523333333,10.8374,26.3770666667,10.8566666667,18.7691333333,9.02223333333
566.03,8.8114,16.5111333334,17.3828666667,16.4247333333,7.94909999999,10.8822666667,26.4054666667,10.8939333333,18.8385333333,9.07066666667
566.37,8.76473333333,16.4853,17.3720666667,16.3944666667,7.90110000001,10.8512,26.3288,10.8245333333,18.7983333333,9.02533333333
566.71,8.71953333333,16.4654333333,17.3393666667,16.3442666667,7.85413333332,10.8113333333,26.2677333333,10.7833333333,18.7710666667,8.98089999999
567.05,8.78793333333,16.5607666667,17.4368666667,16.3982,7.91546666667,10.8819333333,26.3174,10.8144666667,18.8684,9.04003333334
567.39,8.86860000001,16.6478,17.5247333333,16.4753333333,7.97496666666,10.959,26.3709333333,10.8742666667,18.9642666667,9.13716666666
567.73,8.88559999999,16.6890666667,17.5857,16.497,7.9942,10.9888,26.3800666667,10.8948,19.0296,9.15250000001
568.07,8.92880000001,16.7543666667,17.6468666667,16.5344666667,8.01776666667,10.9896,26.3568666667,10.9346666667,19.0893333333,9.19503333333
568.41,8.91153333334,16.8044,17.6725666667,16.5520666667,8.00566666666,10.9608,26.3045333333,10.9265333333,19.1188666667,9.19343333333
568.75,8.95246666667,16.8779666667,17.7347666667,16.5512,8.02303333334,10.9887333333,26.325,10.9664666667,19.2142,9.23226666667
569.09,8.91373333334,16.9169,17.7243666667,16.5372,7.98916666667,10.9611333333,26.2862666667,10.9451333333,19.2366,9.21453333333
569.43,8.85613333333,16.9124,17.7058333333,16.4858666667,7.90236666666,10.8932,26.2192,10.8605333333,19.2314,9.16933333333
569.77,8.84866666667,16.9178,17.7486666667,16.5145333334,7.90900000001,10.8911333333,26.2386666667,10.8453333333,19.2475333333,9.15503333333
570.11,8.87273333333,17.0098,17.804,16.5474666667,7.92126666668,10.9108666667,26.3036666667,10.8734666667,19.3224,9.19276666667
570.45,8.82133333333,17.0245,17.8110333333,16.5382,7.89339999999,10.8731333333,26.2695333333,10.842,19.3124,9.17386666667
570.79,8.77713333334,17.0548666667,17.8246666667,16.515,7.85866666667,10.8550666667,26.2564,10.8115333333,19.3028,9.15190000001
571.13,8.73100000001,17.0534,17.7884666667,16.4639333333,7.81983333333,10.8203333333,26.1885333333,10.7571333333,19.2926666667,9.08943333333
571.47,8.71233333333,17.0817333333,17.7893,16.4612,7.81630000001,10.8034,26.1846666667,10.7518,19.3036666667,9.08299999999
571.81,8.66586666667,17.0863666667,17.7895,16.4325333333,7.77863333333,10.7897333333,26.1795333333,10.7056,19.2995333333,9.04296666667
572.15,8.6838,17.1478333333,17.8340333333,16.4434666667,7.79299999999,10.8366666667,26.2112,10.7294666667,19.3510666667,9.06326666667
572.49,8.65013333333,17.1725,17.8294666667,16.4330666667,7.78309999999,10.8168,26.1979333333,10.6882666667,19.3408666666,9.03056666667
572.83,8.69153333333,17.2399666667,17.9128,16.4800666667,7.84866666667,10.8718666667,26.2458666667,10.7298,19.4128666667,9.0716
573.17,8.73106666666,17.3068333333,18.0055333333,16.563,7.91803333334,10.909,26.3122666667,10.7872,19.4682,9.1034
573.51,8.72313333334,17.3939333333,18.0303,16.5458666666,7.92076666667,10.9190666667,26.3181333333,10.7906666667,19.4988,9.09433333333
573.85,8.71026666666,17.4235666667,18.049,16.5478666667,7.92840000001,10.9199333333,26.2933333333,10.8,19.5206,9.09553333334
574.19,8.73546666666,17.4559,18.0910666667,16.5638,7.93286666665,10.9292,26.3058,10.8082,19.5948,9.0854
574.53,8.75486666667,17.5104333333,18.1547333333,16.6064666667,7.95129999999,10.9455333333,26.3536,10.8383333333,19.6693333333,9.12426666666
574.87,8.80853333333,17.6193666667,18.2732,16.6701333333,8.00386666668,10.9862666667,26.4129333334,10.8938,19.731,9.16626666667
575.21,8.8418,17.6989333334,18.3574333333,16.7124,8.03166666667,11.0234666667,26.4302666667,10.9166666667,19.8002,9.19163333334
575.55,8.89166666667,17.7985666667,18.4178,16.7559333333,8.08123333335,11.0492666667,26.4774,10.9621333333,19.8875333333,9.24523333333
575.89,8.89773333334,17.8400333333,18.4686333333,16.7708,8.0926,11.0458666667,26.5102,10.9592,19.9503333333,9.26456666667
576.22,8.93520000001,17.8943333333,18.5271666667,16.8081333333,8.11246666667,11.0723333333,26.5054666667,10.9944,19.9762666667,9.28576666667
576.56,8.95226666666,17.9105666667,18.5405,16.7995333333,8.09556666667,11.0591333333,26.4857333333,10.9811333333,19.978,9.28766666667
576.90,8.99953333333,17.9875,18.5658,16.8232,8.10736666666,11.1152666667,26.5158666667,10.9842666667,20.068,9.32583333333
577.24,9.03766666666,18.0178666667,18.6289666667,16.8735333333,8.13936666667,11.122,26.5148666667,10.9964,20.1410666667,9.39359999999
577.58,9.08653333334,18.0791666667,18.6971,16.9238,8.16040000001,11.1498666667,26.5421333333,11.0127333333,20.2478666667,9.41846666667
577.92,9.09513333334,18.1654666667,18.7431,16.9691333333,8.17983333333,11.1994666667,26.6044,11.0402666667,20.3172666667,9.45363333333
578.26,9.08073333334,18.1713333333,18.7281333333,16.9540666667,8.14916666667,11.1579333333,26.5514666667,11.0169333333,20.3214666667,9.42350000001
578.60,9.08426666667,18.1957,18.7412333333,16.9461333333,8.12193333333,11.1392,26.5305333333,11.0062666667,20.3883333333,9.44203333334
578.94,9.08466666667,18.2291666667,18.7428,16.9298,8.0901,11.1442666667,26.5132666667,10.9994666667,20.4104666667,9.45213333333
579.28,9.08660000001,18.2840666667,18.8410666667,16.9545333333,8.09449999999,11.1586666667,26.5153333333,11.0451333333,20.4714666667,9.46593333335
579.61,9.09579999999,18.2998333333,18.8489666667,16.9592,8.09166666668,11.1634,26.4761333333,11.0337333333,20.4676666667,9.45036666667
