wavelength,Back_AniMelf,Belly_AniMelf,Breast_AniMelf,Crissum_AniMelf,Crown_AniMelf,DorTail_AniMelf,Patch10_AniMelf,Patch11_AniMelf,Patch12_AniMelf,Patch13_AniMelf,Patch14_AniMelf,Rump_AniMelf,Throat_AniMelf,WingTip_AniMelf
721.48,10.8333333333,59.7193333333,58.9406666667,52.1766666667,12.483,9.66933333333,10.008,9.504,8.83466666667,42.077,7.24966666667,9.50433333333,46.5403333333,12.0516666667
721.79,11.062,59.7276666667,58.973,52.5493333333,12.7096666667,9.75533333333,10.2336666667,9.91166666667,9.341,42.343,7.666,9.893,46.5856666667,12.47
722.11,10.9916666667,59.2256666667,58.536,52.1613333333,12.583,9.83266666667,10.2466666667,9.86966666667,9.56633333333,42.1543333333,7.82733333333,9.95233333333,46.3946666667,12.3436666667
722.43,10.871,59.296,58.853,52.138,12.3206666667,9.87366666667,10.2336666667,9.91033333333,9.60566666667,42.2,7.97066666667,10.0673333333,46.338,12.3856666667
722.75,11.228,59.3046666667,58.4276666667,52.1816666667,12.6303333333,9.99166666667,10.5916666667,10.1116666667,10.0006666667,42.3006666667,8.39566666667,10.6006666667,46.342,12.9623333333
723.07,11.374,59.375,58.6416666667,52.3703333333,12.849,10.3346666667,10.771,10.6316666667,10.0006666667,42.7963333333,8.52566666667,10.938,46.535,13.053
723.39,11.6593333333,59.744,58.9123333333,52.9243333333,12.8363333333,10.3136666667,10.716,10.9866666667,10.1643333333,42.928,8.735,11.2106666667,46.6366666667,13.3033333333
723.71,11.9983333333,59.471,58.8106666667,52.704,12.948,10.4906666667,10.7323333333,11.0583333333,10.2953333333,42.7066666667,8.82433333333,11.3373333333,46.5326666667,13.2366666667
724.03,11.9913333333,59.1186666667,58.8306666667,52.6213333333,12.688,10.5223333333,10.5503333333,10.9593333333,10.318,42.889,8.905,11.5356666667,46.449,13.2926666667
724.35,11.814,59.1156666667,58.4936666667,52.754,12.4453333333,10.6343333333,10.486,10.978,10.3556666667,42.974,8.98133333333,11.6186666667,46.5963333333,13.4016666667
724.67,11.6483333333,59.1276666667,58.485,52.7443333333,12.0026666667,10.5116666667,10.1106666667,10.605,10.1016666667,42.736,8.78766666667,11.2573333333,46.836,12.944
724.98,11.6613333333,58.8456666667,58.3726666667,52.4633333333,11.8103333333,10.363,10.0843333333,10.3723333333,9.85266666667,42.5363333333,8.684,10.9286666667,46.6926666667,12.701
725.30,11.7763333333,58.6406666667,58.3263333333,52.1933333333,11.6373333333,10.6496666667,10.252,10.2613333333,9.69833333333,42.5046666667,8.55266666667,10.9723333333,46.7996666667,12.8016666667
725.62,12.2033333333,58.9176666667,58.66,52.8163333333,11.9363333333,11.0066666667,10.2616666667,10.464,9.71833333333,43.107,8.66,11.2366666667,47.138,13.0776666667
725.94,12.3496666667,58.962,58.3513333333,52.7413333333,12.1676666667,11.1746666667,10.264,10.692,9.94533333333,42.8143333333,8.86166666667,11.339,47.286,13.3243333333
726.26,12.254,59.0206666667,58.6393333333,52.78,12.127,11.256,10.059,10.5486666667,10.05,42.7936666667,8.87966666667,11.093,47.5466666667,13.0336666667
726.58,12.211,59.1943333333,58.7086666667,52.846,12.3186666667,11.2493333333,9.81033333333,10.5656666667,10.2236666667,42.712,8.956,11.0243333333,47.6576666667,13.2093333333
726.90,12.235,59.5653333333,58.823,52.7856666667,12.4316666667,11.3673333333,9.731,10.5,10.0703333333,42.8493333333,8.97966666667,11.0096666667,47.679,12.834
727.21,12.1333333333,59.7533333333,58.3976666667,52.504,12.213,11.238,9.51866666667,10.3696666667,9.90833333333,42.6836666667,8.78333333333,10.777,47.4963333333,12.8513333333
727.53,12.0563333333,59.7006666667,58.036,52.2593333333,12.2676666667,11.352,9.608,10.392,10.0396666667,42.924,8.701,10.7,47.6526666667,12.77
727.85,12.1006666667,59.9093333333,58.2153333333,52.148,12.214,11.411,9.69966666667,10.3106666667,10.11,42.8323333333,8.53866666667,10.6426666667,47.4766666667,12.5806666667
728.17,11.9186666667,59.6903333333,58.0716666667,51.8826666667,12.17,11.2786666667,9.94566666667,10.413,10.1273333333,42.725,8.46566666667,10.534,47.2946666667,12.6286666667
728.49,11.6106666667,59.578,57.8896666667,51.8693333333,12.0326666667,11.249,10.164,10.491,10.1553333333,42.825,8.54433333333,10.4996666667,47.3213333333,12.6526666667
728.80,11.6916666667,59.842,57.8933333333,51.936,12.2326666667,11.2373333333,10.121,10.645,10.3443333333,42.9736666667,8.85033333333,10.516,47.4033333333,12.7566666667
729.12,11.4906666667,59.8933333333,58.2156666667,51.5026666667,12.0386666667,10.9683333333,10.0183333333,10.5573333333,10.2403333333,42.7686666667,8.631,10.429,47.1873333333,12.9033333333
729.44,11.328,59.983,58.303,51.4996666667,11.9363333333,10.7626666667,10.0343333333,10.3256666667,9.854,42.8963333333,8.252,10.2826666667,47.0266666667,12.6736666667
729.76,11.1796666667,60.1116666667,58.4726666667,51.7716666667,11.849,10.399,9.953,10.176,9.57566666667,42.9516666667,7.85066666667,10.1673333333,46.9066666667,12.6726666667
730.08,10.922,59.7746666667,58.3226666667,51.6713333333,11.429,10.149,9.85666666667,9.85666666667,9.126,42.7173333333,7.433,9.89933333333,46.825,12.211
730.39,10.7966666667,59.5346666667,58.282,51.7506666667,11.3886666667,9.964,9.84366666667,9.62933333333,9.14833333333,42.542,7.23466666667,9.77533333333,46.833,12.281
730.71,10.5053333333,59.0916666667,58.346,51.8763333333,11.431,9.837,9.87166666667,9.57133333333,9.23766666667,42.3823333333,7.14666666667,9.90566666667,46.7263333333,12.202
731.03,10.6943333333,59.0603333333,58.4483333333,52.314,11.749,9.92866666667,10.209,9.86033333333,9.418,42.122,7.521,10.1156666667,46.699,12.396
731.35,11.0316666667,58.681,58.5283333333,52.2743333333,12.1096666667,10.0306666667,10.421,10.0136666667,9.428,42.2353333333,7.72266666667,10.158,46.9533333333,12.7123333333
731.67,11.2753333333,58.9266666667,58.5626666667,52.3483333333,12.1226666667,10.1643333333,10.283,9.96966666667,9.35066666667,42.1666666667,7.562,10.1643333333,46.8803333333,12.513
731.98,11.4603333333,59.2933333333,59.055,52.729,12.133,10.1406666667,10.0046666667,9.868,9.25533333333,42.1626666667,7.26266666667,10.1573333333,46.7603333333,12.2523333333
732.30,11.1483333333,59.2203333333,59.2543333333,52.7183333333,11.947,9.92866666667,9.886,9.55966666667,9.03566666667,42.0683333333,6.91366666667,10.0573333333,46.818,11.7326666667
732.62,11.0853333333,58.9173333333,58.6503333333,52.5903333333,12.0163333333,9.896,9.775,9.64566666667,9.08533333333,41.6513333333,6.87033333333,9.93033333333,46.7716666667,11.3526666667
732.94,10.803,58.451,58.5206666667,52.4046666667,11.7093333333,9.67933333333,9.30466666667,9.357,8.93866666667,41.0436666667,6.56033333333,9.44433333333,46.567,11.0556666667
733.25,10.812,58.1133333333,58.474,52.435,11.7266666667,9.80133333333,9.353,9.44966666667,9.08033333333,40.8576666667,6.698,9.55566666667,46.6596666667,11.032
733.57,10.96,58.211,58.371,52.438,11.866,10.054,9.50366666667,9.69,9.38766666667,41.016,6.94566666667,9.86766666667,46.7713333333,11.3776666667
733.89,10.837,58.415,58.1163333333,52.16,11.6866666667,9.933,9.418,9.56233333333,9.42666666667,41.2056666667,6.74266666667,9.915,46.746,11.479
734.21,10.9446666667,58.6823333333,58.294,52.3176666667,11.5273333333,9.899,9.54733333333,9.344,9.38066666667,41.53,6.661,9.89,46.7756666667,11.4626666667
734.52,10.6833333333,58.8726666667,58.445,52.153,11.0733333333,9.62866666667,9.34333333333,8.82066666667,9.14333333333,41.8303333333,6.14933333333,9.70433333333,46.754,11.13
734.84,10.5343333333,59.5333333333,58.7076666667,52.3616666667,10.9523333333,9.65,9.106,8.795,9.29066666667,42.167,6.21966666667,9.73766666667,46.8613333333,10.972
735.16,10.3743333333,59.394,58.5513333333,52.289,11.009,9.61166666667,9.21566666667,8.90833333333,9.35366666667,42.3403333333,6.37133333333,9.77,47.067,11.534
735.48,10.187,59.1003333333,58.2976666667,52.3153333333,11.0503333333,9.65866666667,9.222,8.633,9.181,42.5556666667,6.236,9.91266666667,47.197,11.5883333333
735.79,10.2816666667,59.2433333333,58.1636666667,52.262,10.9703333333,9.97333333333,9.19166666667,8.77033333333,9.223,42.453,6.31266666667,9.91166666667,46.905,11.8856666667
736.11,10.388,59.5846666667,58.448,52.4926666667,11.066,10.1063333333,9.27166666667,8.563,9.13666666667,42.793,6.477,9.75166666667,46.6313333333,11.9526666667
736.43,10.7463333333,60.225,58.3306666667,52.6786666667,11.167,10.2936666667,9.704,8.82033333333,9.45133333333,43.3216666667,6.98866666667,10.2093333333,46.6266666667,12.0933333333
736.74,10.591,60.2776666667,58.1236666667,52.6373333333,10.9093333333,10.4003333333,9.64633333333,8.49,9.137,43.4893333333,6.87666666667,9.94366666667,46.2483333333,11.865
737.06,10.66,60.6223333333,58.4053333333,52.585,10.9153333333,10.2756666667,9.85,8.37866666667,9.189,43.332,6.929,9.79666666667,45.976,11.8426666667
737.38,10.603,60.0593333333,58.4716666667,52.5256666667,10.9013333333,10.4753333333,9.80366666667,8.36533333333,8.74866666667,42.775,6.93733333333,9.50566666667,46.036,11.4983333333
737.69,10.824,60.468,58.8836666667,52.5466666667,11.3343333333,11.026,10.3033333333,8.93133333333,8.84666666667,42.8923333333,7.326,9.62266666667,46.6346666667,11.9193333333
738.01,10.8776666667,60.7816666667,59.114,52.369,11.4193333333,11.302,10.1233333333,9.20966666667,8.43433333333,42.66,7.51,9.39033333333,46.7706666667,12.3006666667
738.33,10.8703333333,60.5296666667,59.0193333333,52.1806666667,11.2633333333,11.2103333333,10.1576666667,9.18933333333,8.243,42.427,7.541,9.413,46.724,12.157
738.64,10.7383333333,60.211,59.135,52.1466666667,11.2176666667,11.09,9.72633333333,9.108,8.04266666667,42.2926666667,7.39333333333,9.34266666667,46.5646666667,11.7503333333
738.96,10.8526666667,60.242,59.0103333333,51.715,11.575,11.2243333333,9.96066666667,9.44033333333,8.04933333333,42.4443333333,7.60333333333,9.57833333333,46.7133333333,11.8613333333
739.28,10.8886666667,59.9766666667,58.768,51.6326666667,11.6623333333,11.143,10.0716666667,9.57366666667,7.96233333333,42.324,7.66533333333,9.57366666667,46.5756666667,11.832
739.59,10.7783333333,59.8136666667,58.784,51.9303333333,11.5613333333,11.036,9.89933333333,9.738,8.05466666667,42.0846666667,7.572,9.59866666667,46.9326666667,11.819
739.91,11.007,59.862,58.9653333333,52.355,11.914,11.331,10.283,9.94833333333,8.46833333333,42.4716666667,7.84166666667,9.82966666667,47.4726666667,12.1083333333
740.23,11.596,60.3036666667,59.24,52.2693333333,12.443,11.672,10.597,10.6513333333,8.773,42.584,8.143,10.5426666667,48.1756666667,12.7363333333
740.54,11.8223333333,60.211,59.1333333333,52.128,12.4603333333,11.613,10.03,10.4366666667,8.391,42.604,8.072,10.5686666667,48.3336666667,12.537
740.86,11.9653333333,60.706,59.1356666667,52.4176666667,12.745,11.642,10.0716666667,10.6506666667,8.74566666667,42.9256666667,8.50033333333,10.84,48.496,12.7336666667
741.18,11.8123333333,60.378,58.6793333333,52.132,12.7123333333,11.2613333333,9.84366666667,10.586,8.651,42.6596666667,8.471,10.9236666667,48.1156666667,12.9373333333
741.49,12.18,60.6046666667,58.7513333333,52.3596666667,13.4653333333,11.5206666667,10.4853333333,10.8953333333,9.39366666667,43.0456666667,8.80266666667,11.634,48.516,13.3516666667
741.81,12.0603333333,60.6826666667,58.9696666667,52.4536666667,13.5763333333,11.435,10.5786666667,10.7873333333,9.352,43.148,8.553,11.632,48.727,13.229
742.12,12.4066666667,60.8656666667,58.9403333333,52.3926666667,13.9123333333,11.7766666667,11.2396666667,10.8426666667,9.804,43.5576666667,8.89366666667,11.998,48.611,13.4916666667
742.44,12.3136666667,61.3553333333,59.2383333333,52.5786666667,13.5676666667,11.793,11.249,10.7403333333,10.066,43.518,9.21433333333,11.7816666667,48.7106666667,13.804
742.76,12.5446666667,61.3533333333,58.9946666667,52.5376666667,13.5096666667,11.9373333333,11.3053333333,11.0556666667,10.1496666667,43.6263333333,9.66166666667,12.0086666667,48.8443333333,14.2603333333
743.07,12.467,61.308,58.858,52.1723333333,13.1186666667,12.0323333333,11.6586666667,10.6926666667,10.0653333333,43.652,9.763,12.153,48.5876666667,14.4583333333
743.39,12.5093333333,60.9696666667,58.5576666667,51.7576666667,13.0303333333,12.1456666667,11.5636666667,10.6666666667,9.673,43.224,9.58766666667,12.206,47.988,14.4483333333
743.70,12.5503333333,60.873,58.4946666667,51.7016666667,13.1843333333,12.087,11.794,10.8426666667,9.68433333333,43.066,9.95233333333,12.099,47.4203333333,14.6606666667
744.02,12.5556666667,61.0493333333,58.6293333333,51.8643333333,13.42,12.432,12.3083333333,11.1606666667,9.99966666667,43.42,10.0863333333,12.0986666667,47.716,15.0986666667
744.34,12.9386666667,61.0846666667,58.864,51.991,13.3236666667,12.4796666667,12.8393333333,11.202,10.197,43.332,9.87466666667,12.033,47.587,15.1473333333
744.65,12.9813333333,61.0946666667,59.3963333333,52.377,13.283,12.302,12.4903333333,10.9433333333,10.038,43.4966666667,9.585,11.673,47.8363333333,14.6036666667
744.97,12.8466666667,60.5856666667,59.293,52.2866666667,12.6186666667,12.163,11.8586666667,10.5026666667,9.66666666667,43.3293333333,9.51466666667,11.225,47.409,14.0503333333
745.28,13.0606666667,60.5783333333,58.886,52.406,12.4033333333,12.189,11.9996666667,10.5846666667,9.85233333333,43.4,9.83933333333,11.2163333333,47.114,14.1466666667
745.60,13.0603333333,61.0346666667,59.4293333333,52.8923333333,12.2453333333,12.1943333333,12.2833333333,10.7546666667,9.65866666667,43.476,10.0916666667,11.0983333333,47.579,14.0803333333
745.91,13.138,60.2816666667,58.8853333333,52.7036666667,12.2113333333,11.932,12.2493333333,11.145,9.35533333333,43.1836666667,9.92633333333,11.056,47.4103333333,14.2296666667
746.23,12.933,60.5593333333,59.456,52.8483333333,12.2913333333,11.817,12.138,10.9446666667,9.097,43.0716666667,9.48166666667,10.7906666667,47.4723333333,14.1133333333
746.55,13.1696666667,61.3096666667,59.9796666667,53.4586666667,13.0036666667,11.9806666667,12.5046666667,11.661,9.398,43.677,9.807,11.38,47.807,14.3456666667
746.86,13.0806666667,61.5496666667,60.2986666667,53.6883333333,13.451,11.8043333333,12.7873333333,12.2126666667,9.72433333333,43.8743333333,10.056,11.3836666667,48.1623333333,14.548
747.18,12.7236666667,61.168,60.1016666667,53.308,12.8126666667,11.3776666667,12.4953333333,11.7966666667,9.76533333333,43.5556666667,9.62533333333,10.9843333333,47.835,13.892
747.49,12.669,60.677,59.8496666667,53.308,12.4813333333,11.1026666667,12.356,11.6163333333,9.73666666667,43.0953333333,9.436,11.0653333333,47.5693333333,13.5836666667
747.81,12.438,60.816,59.6683333333,52.9693333333,12.7123333333,11.2023333333,12.2633333333,11.7516666667,9.319,43.4756666667,9.618,11.39,47.7046666667,13.7223333333
748.12,12.3823333333,61.3173333333,59.4356666667,52.922,12.5556666667,11.404,12.4196666667,12.0233333333,9.65833333333,43.5236666667,9.869,11.5526666667,47.6103333333,13.7816666667
748.44,12.237,61.2593333333,59.119,52.8956666667,12.4843333333,10.975,12.274,12.0143333333,9.18066666667,43.1453333333,9.63866666667,11.4696666667,47.6116666667,13.4746666667
748.75,11.6796666667,60.9936666667,59.0653333333,52.095,12.1986666667,10.4683333333,11.9636666667,11.89,9.02233333333,42.603,9.20766666667,11.2346666667,47.3366666667,13.5333333333
749.07,11.391,60.4713333333,58.2746666667,51.7833333333,11.8966666667,9.89766666667,11.539,11.539,8.614,42.1696666667,8.614,11.1686666667,46.8593333333,13.3036666667
749.38,11.2343333333,60.4143333333,58.3923333333,51.6463333333,11.9253333333,9.71766666667,11.4813333333,11.0866666667,9.027,41.867,8.33633333333,11.1113333333,46.6396666667,12.616
749.70,10.9176666667,59.953,57.9746666667,51.3846666667,11.8943333333,9.347,11.4246666667,10.979,9.18633333333,41.6296666667,8.185,11.2143333333,46.6496666667,12.055
750.01,10.8026666667,59.0823333333,57.4056666667,50.6966666667,11.321,8.879,11.247,10.5193333333,8.89133333333,41.0656666667,7.70733333333,10.4823333333,46.1956666667,11.7033333333
750.33,11.1893333333,58.727,57.5576666667,50.468,11.1273333333,8.96133333333,11.386,10.4383333333,8.924,41.076,7.77933333333,10.7213333333,46.3563333333,11.903
750.64,11.082,58.7156666667,57.4606666667,50.64,11.1813333333,8.846,11.2436666667,10.287,8.26166666667,41.148,7.75266666667,10.635,46.602,12.0633333333
750.96,10.8103333333,58.7626666667,57.5096666667,50.3823333333,11.2113333333,8.69366666667,10.8606666667,10.322,8.00466666667,40.962,7.779,10.3346666667,46.286,12.151
751.27,10.747,58.8576666667,57.376,50.609,11.061,8.738,10.6463333333,10.408,8.36133333333,40.5523333333,7.59566666667,10.295,45.9383333333,12.2536666667
751.59,10.9263333333,57.9556666667,57.1373333333,50.4153333333,11.2033333333,8.39633333333,10.624,10.3223333333,8.29566666667,40.1813333333,7.47766666667,10.41,45.7956666667,12.16
751.90,10.859,57.8233333333,56.853,50.227,11.1236666667,8.47833333333,10.544,10.1536666667,8.39,40.1613333333,7.18033333333,10.3806666667,45.4773333333,12.396
752.22,11.1616666667,57.7956666667,57.0993333333,50.8223333333,11.2376666667,8.79533333333,10.4653333333,10.1616666667,8.365,40.7363333333,7.41566666667,10.643,45.8366666667,12.9083333333
752.53,11.7056666667,58.0106666667,57.6563333333,51.063,11.7436666667,9.22533333333,10.9086666667,10.668,9.33966666667,41.205,7.89666666667,10.9973333333,46.2286666667,13.5156666667
752.85,11.8323333333,58.3843333333,57.9516666667,51.6033333333,11.883,9.42733333333,11.056,10.7886666667,9.26233333333,41.4506666667,8.206,11.2216666667,46.285,13.9696666667
753.16,12.1083333333,58.8873333333,58.3653333333,51.872,11.8666666667,9.473,11.217,10.4786666667,9.32,41.4946666667,8.37766666667,11.0263333333,46.2823333333,14.2986666667
753.47,11.9553333333,59.661,58.7353333333,52.2686666667,12.0966666667,9.62833333333,11.03,10.4253333333,9.063,41.7406666667,8.42,11.2223333333,46.69,14.6803333333
753.79,11.5453333333,60.3333333333,58.5743333333,52.8146666667,11.9106666667,9.656,10.6593333333,9.94266666667,8.666,41.686,8.17033333333,10.907,46.9246666667,14.2953333333
754.10,11.5043333333,60.7833333333,58.5036666667,52.5156666667,11.845,10.0106666667,10.6656666667,9.945,9.13233333333,42.073,8.11066666667,10.836,47.065,13.889
754.42,11.85,61.4806666667,58.5773333333,52.758,12.1273333333,10.3853333333,11.098,10.0423333333,9.36966666667,42.6496666667,8.20766666667,11.1243333333,47.44,13.5786666667
754.73,11.666,61.23,59.001,53.1483333333,12.109,10.243,10.941,9.54466666667,8.941,43.187,8.13533333333,10.9946666667,47.9123333333,13.3306666667
755.05,11.2593333333,61.3066666667,58.998,53.1256666667,11.773,10.5036666667,10.9626666667,9.086,8.47866666667,43.297,8.046,10.5713333333,47.8466666667,13.258
755.36,10.7476666667,61.1566666667,59.0286666667,52.8093333333,11.484,10.1336666667,10.87,8.811,8.497,43.317,7.883,10.2563333333,47.8723333333,12.8203333333
755.67,10.353,60.537,58.1936666667,52.3226666667,11.361,9.88966666667,10.7613333333,8.364,8.48666666667,42.5283333333,7.642,9.99866666667,47.541,11.8783333333
755.99,9.746,60.251,57.849,51.8973333333,11.2203333333,10.0056666667,10.6603333333,8.05366666667,7.876,41.9466666667,7.72566666667,9.85533333333,47.4746666667,11.207
756.30,9.64266666667,59.6293333333,57.3513333333,51.241,11.2656666667,10.12,10.6926666667,7.89666666667,7.733,41.7623333333,7.54233333333,9.65633333333,47.2586666667,11.225
756.62,9.27966666667,59.3416666667,56.991,51.114,11.316,10.3866666667,10.578,8.04966666667,7.57133333333,41.9703333333,7.421,9.74433333333,47.328,11.3706666667
756.93,9.35566666667,58.7733333333,56.4716666667,50.88,11.5626666667,10.777,10.6013333333,8.27266666667,8.096,41.7276666667,7.89366666667,9.924,47.1703333333,11.4133333333
757.24,8.873,58.242,56.8036666667,50.6306666667,11.5856666667,10.65,10.2833333333,8.194,8.12666666667,41.7853333333,7.89566666667,9.91733333333,46.995,11.464
757.56,8.72366666667,57.8343333333,56.7493333333,50.7936666667,11.6536666667,10.46,10.338,8.113,8.072,41.7446666667,7.733,10.2023333333,47.0223333333,11.7353333333
757.87,8.28233333333,57.0753333333,56.5493333333,50.263,11.4393333333,10.0366666667,10.2523333333,8.08066666667,7.97266666667,41.4136666667,7.77033333333,10.0633333333,46.688,11.9246666667
758.18,8.17266666667,57.1946666667,56.4173333333,49.826,11.3746666667,9.99433333333,10.356,8.27966666667,8.06533333333,41.0906666667,7.94466666667,9.92733333333,46.1813333333,11.8703333333
758.50,7.83766666667,57.208,56.4576666667,49.6516666667,11.4283333333,10.0213333333,10.2093333333,8.34633333333,7.87766666667,41.2246666667,7.77066666667,9.96766666667,45.9806666667,11.9236666667
758.81,8.54333333333,58.017,57.0706666667,50.3,11.8753333333,10.5023333333,10.889,8.71633333333,7.95666666667,41.33,8.33,10.3426666667,46.3413333333,12.635
759.13,8.82466666667,58.5773333333,57.7353333333,50.3943333333,12.2343333333,10.844,11.2846666667,9.266,7.87566666667,41.6366666667,8.691,10.5363333333,46.4233333333,13.023
759.44,8.66633333333,58.996,58.0136666667,51.016,12.1516666667,10.6446666667,11.0883333333,9.03,7.805,41.892,8.532,10.3213333333,46.629,13.1883333333
759.75,9.153,59.7853333333,58.5083333333,51.411,12.2446666667,10.672,11.156,9.30066666667,8.105,42.0026666667,8.73666666667,10.5643333333,47.1773333333,13.3066666667
760.07,9.42466666667,59.7116666667,58.5633333333,51.4216666667,11.8676666667,10.4393333333,11.2,9.26433333333,8.38333333333,41.917,8.47666666667,10.626,47.043,13.016
760.38,9.321,60.091,58.9123333333,51.4663333333,11.5306666667,10.0573333333,10.8746666667,8.82566666667,7.821,42.0516666667,7.94166666667,10.3923333333,47.127,12.5213333333
760.69,9.56933333333,60.5343333333,58.8026666667,51.586,11.3003333333,9.80733333333,10.97,8.55133333333,7.798,42.1093333333,7.53366666667,10.0316666667,46.8676666667,12.186
761.01,9.65466666667,60.905,59.2936666667,51.779,11.2013333333,10.0413333333,10.802,8.40433333333,7.81166666667,42.1886666667,7.45033333333,9.84766666667,46.842,11.7813333333
761.32,9.62333333333,60.5746666667,59.4056666667,51.9333333333,11.2143333333,10.133,11.016,8.08166666667,7.87033333333,41.85,7.33566666667,9.934,46.9723333333,11.8363333333
761.63,9.893,60.107,59.6186666667,52.0716666667,11.4166666667,10.464,11.131,8.262,8.49966666667,41.762,7.29766666667,10.131,47.393,11.9403333333
761.94,10.2476666667,60.5913333333,59.8233333333,52.453,11.6346666667,10.534,11.4513333333,8.448,8.952,42.1593333333,7.64533333333,10.4423333333,47.8223333333,12.3226666667
762.26,9.91566666667,60.403,59.96,52.623,11.5426666667,10.3253333333,11.2883333333,8.45533333333,8.94166666667,42.364,7.51433333333,10.6243333333,48.0743333333,12.2066666667
762.57,9.807,60.2706666667,59.61,52.457,11.1393333333,10.1803333333,10.9263333333,8.09066666667,8.63466666667,42.181,7.19566666667,10.3933333333,47.7026666667,11.662
762.88,10.117,60.091,59.7806666667,52.3143333333,11.1936666667,10.2206666667,10.728,8.23233333333,8.71866666667,42.363,7.259,10.521,47.7993333333,11.7323333333
763.20,10.007,59.819,59.6056666667,52.291,11.2263333333,10.1496666667,10.7383333333,8.32033333333,8.70666666667,42.2636666667,7.27433333333,10.6676666667,47.6886666667,11.917
763.51,9.973,60.159,59.7763333333,52.2616666667,11.7356666667,10.245,10.7483333333,8.60266666667,8.69333333333,42.5806666667,7.61533333333,10.708,47.9196666667,12.209
763.82,10.2503333333,60.4006666667,60.04,52.3323333333,11.912,10.5003333333,11.2513333333,9.019,9.09933333333,42.923,7.85766666667,10.811,47.8576666667,12.5723333333
764.14,10.3663333333,60.205,59.843,52.325,11.9866666667,10.6583333333,11.353,9.23933333333,8.93733333333,43.106,8.112,11.061,47.9063333333,12.631
764.45,10.332,60.3116666667,60.0246666667,52.3783333333,12.167,10.609,11.6236666667,9.53266666667,9.14333333333,43.0093333333,8.38466666667,11.1416666667,48.0013333333,13.069
764.76,10.364,60.679,60.316,52.535,11.9006666667,10.3423333333,11.3673333333,9.56366666667,8.998,43.5053333333,8.05833333333,10.812,48.0946666667,12.9793333333
765.07,10.0176666667,60.8403333333,60.151,52.168,11.5633333333,9.81766666667,11.2963333333,9.40633333333,8.58366666667,43.44,8.00533333333,10.596,47.8983333333,12.9086666667
765.39,10.234,61.0546666667,60.5893333333,52.2296666667,11.992,9.93133333333,11.2936666667,9.908,8.81333333333,43.451,8.20833333333,10.7463333333,48.1663333333,12.9583333333
765.70,10.106,61.14,60.6596666667,52.0556666667,11.9523333333,10.2043333333,11.2016666667,9.84733333333,8.88733333333,43.5623333333,8.17333333333,10.5736666667,48.043,12.974
766.01,10.0803333333,61.594,61.227,52.6283333333,12.3736666667,10.316,11.2203333333,10.093,9.529,44.1606666667,8.45433333333,10.683,48.9186666667,13.6193333333
766.32,10.003,61.9843333333,61.1663333333,52.2303333333,12.164,10.3493333333,11.0696666667,10.0026666667,9.15766666667,44.209,8.14666666667,10.5433333333,48.9056666667,13.6743333333
766.64,9.48,61.4836666667,61.237,51.597,11.6,10.2493333333,10.9903333333,9.55266666667,8.47833333333,44.193,7.82533333333,10.003,48.737,13.3856666667
766.95,9.33633333333,61.5406666667,62.1966666667,51.762,11.5486666667,10.4803333333,11.518,9.26033333333,8.43633333333,44.3476666667,7.67333333333,9.96166666667,48.9093333333,13.2873333333
767.26,8.59966666667,60.9603333333,62.2956666667,51.248,11.1426666667,10.205,10.5703333333,8.64733333333,7.93233333333,43.6656666667,7.312,9.64866666667,48.9746666667,12.6053333333
767.57,8.57466666667,60.5956666667,62.7556666667,50.7773333333,11.013,10.1786666667,10.7836666667,8.82,8.231,42.939,7.11833333333,9.851,48.7316666667,13.1563333333
767.88,9.185,60.651,62.8536666667,51.0253333333,10.8796666667,10.0996666667,10.5916666667,8.72733333333,8.016,42.959,7.08366666667,9.829,48.7713333333,13.506
768.20,9.88766666667,61.137,63.1523333333,51.2493333333,11.6103333333,10.956,11.077,9.354,8.66466666667,43.1176666667,7.976,10.5596666667,49.4916666667,14.4703333333
768.51,9.95033333333,61.4246666667,63.3616666667,51.2433333333,11.6916666667,11.4426666667,10.9273333333,9.133,8.15533333333,43.1946666667,7.605,10.768,49.7336666667,14.6236666667
768.82,9.98733333333,60.83,62.9506666667,51.042,11.3466666667,11.655,11.1293333333,8.82733333333,8.31966666667,42.9216666667,7.43166666667,11.093,49.7553333333,14.573
769.13,10.8303333333,60.8763333333,63.0566666667,51.3653333333,11.7646666667,12.0946666667,11.893,9.30933333333,8.92466666667,43.0823333333,7.935,11.6363333333,49.6613333333,14.807
769.44,10.975,60.456,63.2556666667,50.9083333333,11.976,12.273,12.9776666667,9.32533333333,8.82433333333,42.64,8.02733333333,11.995,49.2766666667,14.8686666667
769.76,11.3123333333,60.6046666667,64.3433333333,51.6336666667,12.5213333333,12.6343333333,13.8996666667,9.405,9.59433333333,43.4183333333,8.72533333333,12.238,49.0653333333,15.3163333333
770.07,11.5746666667,61.198,64.715,52.3866666667,12.947,12.831,14.4543333333,9.81633333333,10.0293333333,44.174,9.082,12.5213333333,49.2563333333,15.266
770.38,11.5286666667,60.7163333333,63.8483333333,52.202,12.488,12.3506666667,13.6233333333,9.043,9.35633333333,43.7463333333,8.67133333333,12.0963333333,48.8746666667,14.5033333333
770.69,12.132,61.4216666667,64.5846666667,53.2333333333,13.033,13.033,14.615,9.249,9.63,44.9046666667,9.28933333333,12.4926666667,49.4696666667,14.9546666667
