wavelength,Back_TanChif,Belly_TanChif,Breast_TanChif,Crissum_TanChif,Crown_TanChif,DorTail_TanChif,Patch10_TanChif,Patch11_TanChif,Rump_TanChif,Throat_TanChif,WingTip_TanChif
634.91,6.69041666666,4.7458,19.0924,3.676,18.4122,4.8335,8.59966666667,17.4632,44.6833333333,11.9941333334,7.20500476191
635.25,6.67057500001,4.77713333333,19.0659333333,3.69026666667,18.3638666667,4.8684,8.64153333333,17.44,44.7968666667,12.0212,7.21615714286
635.58,6.67251666666,4.80546666667,19.0318,3.676,18.3232,4.90653333333,8.67006666667,17.3970666667,44.992,12.0386,7.2499
635.91,6.66324999999,4.81333333333,18.9973333333,3.67453333333,18.2769333333,4.90913333333,8.66526666666,17.3210666667,45.0178,12.062,7.26280476191
636.24,6.68065,4.85993333333,19.0173333333,3.72206666667,18.2736,4.92916666667,8.73613333333,17.3192,45.2186,12.124,7.29157142857
636.57,6.68017499999,4.8296,18.9861333333,3.7314,18.2026,4.92833333333,8.74393333333,17.2617333333,45.3314,12.1084666667,7.24867142857
636.90,6.61731666666,4.799,18.9426666667,3.70266666667,18.1115333333,4.86853333333,8.69006666667,17.1524,45.4508,12.075,7.19577142857
637.23,6.608025,4.7766,18.9101333333,3.66546666667,18.0467333334,4.88096666667,8.66846666667,17.1248,45.5840666667,12.0661333333,7.17877142857
637.56,6.52012500001,4.72233333333,18.7298,3.561,17.8738,4.82306666667,8.57153333333,16.9417333333,45.4693333333,11.9560666667,7.09694285714
637.90,6.64930833333,4.82713333333,18.7614666667,3.67626666667,17.9145333333,4.94736666667,8.71446666667,16.9834666667,45.5844,12.0542666667,7.23377619047
638.23,6.67295833333,4.873,18.7984666667,3.70633333333,17.9410666667,4.99743333333,8.77373333334,16.9974666666,45.7526,12.1423333333,7.29415238095
638.56,6.71926666666,4.92553333333,18.7188,3.75566666667,17.8553333333,5.05423333333,8.7662,16.9871333333,45.8582,12.157,7.31460476191
638.89,6.74021666666,4.948,18.7522,3.78946666667,17.8586666667,5.06403333333,8.75213333333,16.9869333333,46.1486666667,12.1683333333,7.33298571429
639.22,6.77653333333,5.04026666667,18.7524666667,3.86613333333,17.8205333333,5.10776666667,8.79973333333,16.9954,46.204,12.219,7.36803809524
639.55,6.78288333333,5.06673333333,18.7136,3.8542,17.7452,5.10903333333,8.79326666667,16.9512666667,46.3616666667,12.2306666667,7.39265238095
639.88,6.74751666666,5.07253333333,18.6405333333,3.82266666667,17.6263333333,5.0842,8.73853333334,16.8375333333,46.3648666667,12.1949333333,7.37119047619
640.21,6.65621666666,5.025,18.4808,3.68913333333,17.4893333333,5.03573333333,8.6678,16.6922666667,46.4078666667,12.1288,7.32455714286
640.54,6.68909999999,5.06606666667,18.4688666667,3.74753333333,17.4558,5.06303333333,8.73873333333,16.6937333333,46.5173333333,12.1929333333,7.39354761905
640.87,6.55752499999,4.9806,18.3444,3.63066666667,17.2864666667,4.92806666667,8.65526666667,16.5278,46.5462,12.1287333333,7.31310476191
641.20,6.660625,5.0428,18.3921333333,3.7024,17.3042,4.96936666667,8.74246666667,16.5716,46.8116,12.2480666667,7.45182380953
641.53,6.49423333333,4.89853333333,18.2292666667,3.56306666667,17.1082666667,4.82253333333,8.603,16.4143333333,46.8654666667,12.1118,7.33160952381
641.87,6.41139999999,4.7406,18.0576,3.47013333333,16.8940666667,4.73146666667,8.47233333333,16.2445333333,46.8552666667,11.9581333333,7.23329047619
642.20,6.40485,4.73113333333,18.0274,3.45813333333,16.832,4.7335,8.4566,16.1719333333,46.9138666667,11.9546666667,7.26250952381
642.53,6.33143333334,4.63266666667,17.8702,3.3676,16.6702,4.6659,8.3944,15.9948,46.8152,11.8691333333,7.20252857143
642.86,6.39515833333,4.6564,17.8697333333,3.40753333333,16.6893333333,4.71643333333,8.4378,15.9686,46.9345333333,11.9244666667,7.23259523809
643.19,6.43919166667,4.72146666667,17.8745333333,3.51466666667,16.6321333333,4.75126666667,8.5138,15.9306666667,46.9793333333,11.9792,7.26183809524
643.52,6.37348333333,4.64046666667,17.7489333333,3.48966666667,16.491,4.66536666667,8.43913333333,15.8145333333,46.9226,11.9078,7.21865714286
643.85,6.40705,4.7206,17.7960666667,3.578,16.4932666667,4.72203333333,8.49393333333,15.8792,47.067,11.9831333333,7.29676666667
644.18,6.38511666667,4.71193333333,17.7385333333,3.55106666667,16.4204666667,4.72483333333,8.46013333333,15.8143333333,47.0808666667,11.9724666667,7.29104761905
644.51,6.59055833333,4.89706666667,17.8404,3.74866666667,16.5432666667,4.89566666667,8.63953333333,16.0018,47.3451333333,12.1603333333,7.49330952381
644.84,6.64388333334,4.99913333333,17.9363333333,3.79493333333,16.548,5.00263333333,8.7098,16.0674666667,47.5946,12.2309333333,7.52908095238
645.17,6.7683,5.1718,18.0346,3.94806666667,16.6014666667,5.18156666667,8.85013333333,16.1076,47.8103333333,12.3858,7.67979047619
645.50,6.86200833333,5.32446666667,18.122,4.06313333333,16.7178,5.29976666667,8.95793333333,16.1878666667,47.9870666667,12.4866,7.72640952381
645.83,6.76646666667,5.21806666667,18.0464666667,3.92093333333,16.5628666667,5.1641,8.87413333333,16.1162,48.1205333333,12.388,7.61124285714
646.16,6.75290833333,5.26193333333,18.0446,3.92606666667,16.5459333333,5.17766666667,8.8836,16.1173333333,48.2508666667,12.4313333334,7.63582857143
646.49,6.68276666667,5.17693333333,17.9386666667,3.85133333333,16.4053333333,5.1203,8.78606666667,16.0021333333,48.2591333334,12.3432666667,7.60378571429
646.82,6.61795833334,5.1136,17.845,3.74413333333,16.3382666667,5.08563333333,8.724,15.9371333333,48.3706666667,12.2994666667,7.56918571429
647.15,6.70478333334,5.21073333333,17.8836,3.7598,16.4028,5.20116666667,8.83493333333,15.9774,48.5609333333,12.4022666667,7.65223333333
647.48,6.76414166667,5.257,17.9585333333,3.7902,16.3852,5.25193333333,8.88506666667,15.9881333333,48.6342666667,12.4362,7.69656666667
647.81,6.84197500001,5.29786666666,18.0296666667,3.85333333333,16.4054,5.3327,8.89233333333,16.0517333333,48.8224666667,12.4592666667,7.72112380953
648.14,6.852125,5.3404,18.0619333333,3.9044,16.4344666667,5.40283333333,8.91673333333,15.9892666667,48.8648666667,12.46,7.75843333333
648.47,6.88527500001,5.33826666667,18.0373333333,3.98646666667,16.4292,5.43643333333,8.92493333333,15.9309333333,48.8974666667,12.4992666667,7.77162380953
648.80,6.75614166667,5.2044,17.9017333333,3.88346666667,16.3220666666,5.31303333333,8.787,15.8102,48.8689333333,12.3842666666,7.64574761905
649.13,6.67374166667,5.19013333333,17.77,3.82033333333,16.1474666667,5.2925,8.69973333333,15.6597333333,48.6612,12.3536666667,7.62659523809
649.46,6.78744166666,5.3462,17.8076666667,4.01153333333,16.2654,5.47463333333,8.81806666667,15.7116,48.7808,12.4886666666,7.79406666667
649.79,6.77219999999,5.28,17.6942,4.00373333333,16.1481333333,5.43616666667,8.7766,15.6540666667,48.7480666667,12.4292666667,7.75938095238
650.11,6.76040833334,5.2876,17.6473333333,4.003,16.1056,5.41843333333,8.73593333333,15.5909333333,48.7520666667,12.4414,7.74987142857
650.44,6.89995,5.35966666667,17.6990666667,4.14953333333,16.1472,5.53926666667,8.84253333333,15.6860666666,48.8880666667,12.5446,7.80482857143
650.77,6.96252500001,5.43186666667,17.7329333333,4.26126666667,16.1297333333,5.5802,8.89073333333,15.7194666667,49.0272666666,12.562,7.89014285714
651.10,6.99909166666,5.4814,17.6864666666,4.31933333333,16.1168,5.59756666667,8.92106666667,15.6989333333,49.1936666667,12.5944,7.94660952381
651.43,6.98754166667,5.47673333333,17.6114666667,4.2754,16.0400666667,5.54036666667,8.92813333333,15.6028666667,49.2296,12.6128,7.98225238096
651.76,6.93860833333,5.40133333333,17.5135333333,4.1936,15.8766666667,5.44676666667,8.84006666667,15.5032666667,49.2187333334,12.5485333333,7.89193333333
652.09,6.88634166666,5.3576,17.4612,4.1456,15.8116666667,5.38923333333,8.7958,15.4638,49.3074,12.5241333333,7.86943333333
652.42,6.83568333333,5.3008,17.4154666667,4.08506666667,15.7006666667,5.35233333333,8.757,15.3833333333,49.2709333333,12.5245333333,7.83701428572
652.75,6.93108333333,5.35606666667,17.5162666667,4.18026666667,15.7764,5.39726666667,8.87413333333,15.489,49.6205333333,12.629,7.96016190476
653.08,6.93202499999,5.332,17.5431333333,4.15053333333,15.7144666667,5.35423333333,8.89853333333,15.4614,49.7261333333,12.6296666667,7.94436190476
653.41,7.026225,5.4412,17.6994,4.27033333333,15.7808,5.50473333333,8.96593333333,15.516,49.798,12.7212666667,8.05388571429
653.74,7.00942500001,5.46033333333,17.6753333333,4.31773333333,15.7411333333,5.5302,9.0254,15.5309333333,49.9434666667,12.7254666667,8.11468095238
654.06,6.80564166666,5.36213333333,17.5706666667,4.1892,15.5529333333,5.39743333333,8.89126666667,15.3466,49.9165333333,12.6094666667,8.04641428571
654.39,6.64776666667,5.23106666667,17.4936666666,4.09093333333,15.4016,5.29496666667,8.8072,15.2252,49.9870666667,12.5309333333,7.93866666667
654.72,6.4622,5.07486666667,17.3443333333,3.9824,15.2404666667,5.1942,8.7012,15.0839333333,49.9356666667,12.4384666667,7.83114285714
655.05,6.40575,5.06806666667,17.3044666667,3.98793333333,15.2060666667,5.23356666667,8.68813333333,15.1048,50.0282,12.3976,7.81173333333
655.38,6.28335,5.00993333333,17.2400666667,3.91426666667,15.1253333333,5.21096666667,8.66733333333,15.0593333333,50.1301333333,12.3712,7.74110476191
655.71,6.20214166667,4.95753333333,17.133,3.85306666667,14.9986666667,5.19163333333,8.61626666667,14.9448,50.0588,12.2706,7.70125714286
656.04,6.35375,5.1194,17.2796666666,4.00726666667,15.0882,5.32526666667,8.7734,15.0810666667,50.3047333333,12.4004666667,7.86101428571
656.37,6.2385,4.99766666667,17.1438666667,3.89233333333,14.9211333333,5.19313333333,8.61406666667,14.9176666667,50.273,12.2387333333,7.74309047619
656.69,6.11398333333,4.849,17.0112666667,3.76793333333,14.7787333333,5.0638,8.47166666667,14.7914,50.2958,12.1036666666,7.61012380953
657.02,5.96968333333,4.73306666667,16.8303333333,3.614,14.5728666667,4.92433333333,8.3556,14.6391333333,50.4096,12.0017333333,7.46421904762
657.35,5.94655833333,4.71766666667,16.8487333333,3.58586666667,14.5216666667,4.90866666667,8.33153333333,14.6270666667,50.5746666667,12.0156,7.42747142857
657.68,6.09585833333,4.796,16.9657333333,3.6396,14.6317333333,5.01276666667,8.38426666667,14.7368666667,50.7747333333,12.0790666667,7.51584761905
658.01,6.15956666667,4.789,16.9187333333,3.6374,14.6146,5.04883333333,8.37713333333,14.7272666667,50.8380666667,12.0696,7.52334285714
658.34,6.216425,4.82013333333,16.9614666667,3.6524,14.6240666667,5.0696,8.38146666667,14.7152,50.9224666667,12.1074,7.54509047619
658.66,6.17639166667,4.74553333333,16.871,3.58493333333,14.5212666666,5.0102,8.31046666667,14.599,50.8707333333,12.0215333333,7.47538571429
658.99,6.19464166667,4.758,16.8840666667,3.5846,14.5216,5.02993333333,8.31626666667,14.5725333333,50.9622,11.9909333333,7.49567619047
659.32,6.165775,4.73866666667,16.8622666667,3.54913333333,14.5061333333,5.02166666667,8.31646666667,14.5724,51.0965333333,11.9819333333,7.45303333333
659.65,6.14840833333,4.73933333333,16.8274,3.55893333333,14.4800666667,5.03246666667,8.28053333333,14.5685333333,51.1455333333,11.9596666667,7.44078571429
659.98,6.205625,4.7996,16.8516,3.62973333333,14.5168,5.11996666667,8.34226666667,14.6052,51.2030666667,12.0524666667,7.50006666667
660.31,6.26218333333,4.90373333334,16.8770666666,3.6964,14.5756,5.24406666667,8.39426666667,14.6471333333,51.2055333333,12.1202,7.57220952381
660.63,6.37450833333,5.01326666667,16.9456666667,3.81593333333,14.6855333333,5.3394,8.48853333333,14.7316666667,51.1986,12.1842,7.68609523809
660.96,6.421475,5.0608,16.9236,3.85506666667,14.7104,5.3838,8.50693333333,14.7419333333,51.2808,12.1883333333,7.72720476191
661.29,6.26974166666,4.95786666667,16.7112,3.767,14.5581333333,5.28056666667,8.40466666667,14.5886666667,51.1860666667,12.0462666667,7.60973809524
661.62,6.32613333333,5.0882,16.7705333333,3.8504,14.6446666667,5.35593333333,8.47353333333,14.5966,51.178,12.1167333333,7.68547619047
661.94,6.215575,5.00573333333,16.6505333333,3.7758,14.5747333333,5.25443333333,8.40473333333,14.5018,51.2518666667,12.0046,7.61223809524
662.27,6.20569166667,5.03326666667,16.6786666667,3.787,14.5718666667,5.2396,8.40273333333,14.4878,51.3898666667,12.0381333333,7.6304904762
662.60,6.25694166667,5.07186666667,16.654,3.89253333333,14.5290666666,5.23626666667,8.44806666667,14.4721333333,51.3602,12.0652,7.70428571429
662.93,6.41859166667,5.23206666667,16.7505333333,4.07353333333,14.6416,5.35243333333,8.5472,14.5524,51.4438,12.2228,7.86649523809
663.26,6.46330833333,5.288,16.7738666667,4.103,14.6728666667,5.3806,8.61206666667,14.5572666667,51.6322,12.2527333333,7.96718095238
663.58,6.44534166667,5.32553333333,16.7799333333,4.10913333333,14.6582666667,5.43196666667,8.68266666667,14.5668,51.8536,12.2826,7.97501904762
663.91,6.45490833333,5.32773333333,16.7656666667,4.1096,14.6237333333,5.3782,8.7006,14.5507333333,51.9614,12.2803333333,8.00505238095
664.24,6.40825,5.31653333333,16.7330666667,4.085,14.5719333333,5.36596666667,8.71806666667,14.5212,52.1757333333,12.3124666667,8.02578095238
664.57,6.31165,5.2312,16.6493333333,4.01413333333,14.4329333334,5.3243,8.65326666667,14.4203333333,52.072,12.2456666667,7.90531904762
664.89,6.37281666667,5.295,16.7108,4.0948,14.4314,5.37526666667,8.7388,14.4419333334,52.1302,12.3162666667,7.95594285714
665.22,6.242775,5.15406666667,16.5834,3.9698,14.2722666666,5.28606666667,8.6262,14.3652,52.0980666667,12.2042666667,7.86394761905
665.55,6.36421666667,5.25773333333,16.6302,4.04733333334,14.2982,5.3876,8.685,14.4439333333,52.2112,12.3070666667,7.91400476191
665.87,6.48533333333,5.375,16.7399333333,4.176,14.392,5.50173333333,8.83433333333,14.5651333333,52.4098666667,12.4180666667,7.96317142857
666.20,6.49325,5.39966666667,16.7277333333,4.19433333333,14.3914666667,5.53443333333,8.84573333333,14.5904666667,52.4606,12.4384,7.98781428571
666.53,6.29844166667,5.20466666667,16.5182,3.9896,14.1387333333,5.37303333333,8.70993333333,14.393,52.3561333333,12.2221333333,7.80727142857
666.86,6.24230833333,5.1228,16.4668,3.87866666667,14.0124666667,5.3253,8.6202,14.2860666667,52.3586,12.1534,7.66186666667
667.18,6.27329166667,5.09586666667,16.4154666667,3.84226666667,13.9971333333,5.296,8.58333333333,14.2362666667,52.3875333333,12.1354666667,7.63142380953
667.51,6.22144166667,5.03966666666,16.3288666666,3.81313333333,13.8962,5.2541,8.4784,14.1147333333,52.3697333333,12.1014,7.58554761904
667.84,6.182625,4.96246666667,16.2646666667,3.74993333333,13.8307333333,5.1931,8.3694,14.03,52.3563333333,12.0021333334,7.48841904762
668.16,6.16094166667,4.903,16.1863333333,3.70633333333,13.8156,5.123,8.3542,14.0092666667,52.3822,11.9384,7.48413809524
668.49,6.17550833333,4.9162,16.2059333333,3.71433333333,13.8531333333,5.18366666667,8.40446666667,13.9530666667,52.5507333333,12.0195333333,7.5149
668.82,6.22,4.94353333333,16.2478,3.80566666667,13.8651333333,5.2089,8.48086666667,13.9777333333,52.7305333333,12.0980666667,7.56258571429
669.14,6.20965,4.9282,16.2725333333,3.84246666667,13.8351333333,5.258,8.50093333333,13.9724,52.7924,12.0926,7.62906666667
669.47,6.17181666667,4.847,16.213,3.8102,13.7912,5.2004,8.44246666667,13.9132666667,52.7526666667,12.0856666667,7.64733809524
669.80,6.12586666667,4.7864,16.159,3.73886666667,13.7726,5.1955,8.3766,13.8546,52.8578,12.0520666667,7.5991
670.13,6.23523333333,4.8172,16.1938,3.82153333333,13.8006,5.2199,8.38253333333,13.8817333334,52.8298666667,12.0880666667,7.64844761905
670.45,6.17793333333,4.73893333333,16.0974666667,3.84086666667,13.7494666667,5.15753333333,8.32246666667,13.7980666666,52.735,12.0322,7.60953809524
670.78,6.09129166667,4.62126666667,16.0453333333,3.78,13.6392,5.06903333333,8.2314,13.6995333333,52.5826666667,11.8778,7.60076666667
671.10,6.02015833333,4.591,16.0774,3.77766666667,13.5945333333,5.04163333333,8.27466666667,13.6926666667,52.6738666667,11.8644,7.58189523809
671.43,6.00174166667,4.59066666667,16.0547333333,3.81126666667,13.5651333333,5.05333333333,8.2832,13.634,52.6886,11.8979333333,7.57503809524
671.76,5.98989166667,4.60486666667,16.0658,3.85966666666,13.5192666667,5.0798,8.2678,13.5644,52.7321333333,11.9047333333,7.61249047619
672.08,5.97528333333,4.5918,15.9862,3.8258,13.4563333333,4.98986666667,8.1988,13.5784666667,52.6784,11.8114,7.59540952381
672.41,5.91784166667,4.59493333333,15.9234,3.6984,13.4071333333,4.94406666667,8.16866666667,13.5293333333,52.7490666667,11.7626666667,7.57185238095
672.74,5.91330833333,4.6272,15.8913333333,3.64453333333,13.3921333333,4.9327,8.1636,13.5123333333,52.7457333333,11.7800666667,7.59610952381
673.06,5.98625,4.7162,15.9004,3.7282,13.4078,5.0737,8.23446666667,13.532,52.7408,11.8330666667,7.71608095238
673.39,6.20588333334,4.98986666667,16.1214,3.9318,13.5436666667,5.30623333333,8.44193333333,13.7442,52.8768,12.0377333333,7.9505
673.72,6.18395,5.06213333333,16.1874,3.91913333333,13.5927333333,5.33276666667,8.5012,13.7907333333,53.1379333333,12.1117333333,8.02722380953
674.04,6.36554166667,5.27673333333,16.3078666667,4.0382,13.7639333333,5.45426666667,8.68113333334,13.976,53.4412,12.3184,8.20251904762
674.37,6.417325,5.414,16.3798666667,4.13766666667,13.8072666667,5.52806666667,8.82546666667,14.0238,53.6624666667,12.4595333333,8.25145238095
674.69,6.514725,5.49433333333,16.4332,4.1722,13.9186,5.60943333333,8.91406666667,14.0982,53.8345333333,12.529,8.30097142857
675.02,6.52085833333,5.5532,16.4321333333,4.18853333333,13.9242666667,5.61356666667,8.99033333333,14.1040666667,53.8744,12.5302666667,8.34835714286
675.35,6.60320833333,5.6352,16.5021333333,4.21946666666,14.0381333333,5.69383333333,9.0762,14.1752,54.0610666667,12.6600666667,8.41776190476
675.67,6.64054166667,5.70013333333,16.5837333333,4.3088,14.1199333333,5.7981,9.17446666667,14.2463333333,54.2409333333,12.7654666667,8.49655714286
676.00,6.74187499999,5.79846666667,16.7309333333,4.461,14.2383333333,5.93053333333,9.21793333333,14.3556666667,54.3502666667,12.9228,8.62186666667
676.32,6.87053333332,5.92566666667,16.84,4.62026666667,14.3260666667,6.0609,9.35066666667,14.486,54.3565333333,13.005,8.73496666667
676.65,6.92104166666,6.00733333333,16.9047333333,4.65866666667,14.3982,6.11,9.4382,14.5612666667,54.6622666667,13.0847333333,8.76468095238
676.97,6.86871666667,5.932,16.8369333333,4.64433333333,14.3426666667,6.04846666667,9.38766666667,14.4818666667,54.6472666667,13.0586666666,8.71424285714
677.30,6.85324999999,5.9088,16.7750666667,4.66753333333,14.3274,6.08246666667,9.395,14.4686666667,54.6753333333,13.0291333333,8.68802857142
677.63,6.50819166666,5.6206,16.5335333333,4.44846666667,14.0114,5.8363,9.11353333333,14.1392666667,54.4115333333,12.7459333333,8.40584761905
677.95,6.57145833333,5.6544,16.5264,4.4714,14.0062666666,5.90533333333,9.06913333333,14.1958,54.3794,12.7538666667,8.43057142858
678.28,6.58593333333,5.62966666667,16.4588,4.47986666666,13.9578,5.9238,9.02986666667,14.1649333333,54.3397333333,12.7166666666,8.45027142857
678.60,6.65251666667,5.65006666667,16.5674666667,4.53153333333,14.0114,5.96153333333,9.02693333333,14.2605333333,54.5042666667,12.8088666667,8.50866666666
678.93,6.6369,5.6388,16.5564,4.504,13.9388666667,5.9309,8.97766666667,14.222,54.5414,12.7361333333,8.46784285714
