wavelength,Back_PooBolm,Belly_PooBolm,Breast_PooBolm,Crissum_PooBolm,Crown_PooBolm,DorTail_PooBolm,Patch10_PooBolm,Patch11_PooBolm,Rump_PooBolm,Throat_PooBolm,WingTip_PooBolm
718.28,24.5545333333,51.5433333333,28.7006666666,43.6663333333,18.5676,15.8388,45.7462,45.5139333334,21.4170888889,43.0918,20.9594
718.60,24.1634666667,51.4206666667,28.4340666667,43.4962666667,18.1818666667,15.3966666666,45.3283333333,45.2707333333,20.9692222222,42.9533333333,20.5342
718.92,23.8668666667,51.4025333333,28.3455333334,43.3396,17.9704,15.2208,45.1876,45.1679333333,20.9130444445,42.978,20.3635333333
719.24,23.9006,51.4948,28.4978666667,43.5046666667,18.1283333333,15.5825333333,45.2552,45.0900666667,21.1973555555,43.1858,20.6618666667
719.56,23.9591333333,51.6746,28.7119333333,43.7958666667,18.1818666667,15.7220666667,45.5351333333,45.331,21.2984444444,43.445,20.9306
719.88,23.7242,51.5522,28.5679333333,43.6137333333,18.0206,15.5568,45.3850666667,45.0665333333,21.1713777778,43.2379333333,20.8963333333
720.20,23.5571333333,51.6087333333,28.6362,43.4587333333,18.0670666667,15.5439333333,45.2930666667,44.9942,21.2660222222,43.2484666667,21.0899333333
720.52,23.2934666667,51.3619333333,28.3016666667,43.171,17.8594,15.4682,45.0702666667,44.4834,21.0517777778,42.8462,20.9391333333
720.84,23.1644,51.6414666667,28.3130666667,43.2001333333,17.7771333333,15.4240666667,45.2197333333,44.5641333334,21.1239555555,43.1625333333,21.0463333333
721.16,23.3048,51.4709333334,28.2778666667,42.9750666667,18.0216666667,15.5215333333,45.1594,44.2605333333,21.4123111111,42.9634,21.1912666667
721.48,23.1964,51.3909333333,28.1388,42.9762,17.9186,15.3334666667,45.1112,44.3154666667,21.3928222222,42.9028,21.1172
721.79,22.9802666667,51.0932666667,27.9618666667,42.7155333333,17.7399333333,15.2532666667,44.8404,43.8854,21.2944888889,42.5763333333,20.9688
722.11,23.2657333333,51.0172666667,28.1545333333,42.8585333333,17.9678,15.729,45.1052,44.0444,21.6824444444,42.6818,21.3588
722.43,23.4101333333,51.2354666667,28.3099333333,43.0291333333,18.1892666667,15.9337333333,45.2109333333,44.1040666667,21.8234,42.792,21.6870666666
722.75,23.6175333333,51.3093333333,28.5246666667,43.1251333333,18.4825333333,16.0160666667,45.3555333333,44.3383333333,21.8337111111,42.7648666667,21.7456666666
723.07,23.4478666667,51.0896666667,28.3603333333,42.926,18.4327333333,15.7434666667,45.0932666667,44.1422,21.7485333333,42.8034666667,21.493
723.39,23.5899333333,50.9381333333,28.4644666667,42.8964,18.6410666667,15.879,45.0973333334,44.1492,21.7291111111,42.7642,21.5274
723.71,23.7698666667,50.7078,28.4709333333,42.8489333333,18.6283333333,16.1166,45.0756666667,44.0808,21.8693333333,42.7073333333,21.5271333333
724.03,23.9473333333,50.8674666667,28.7192666667,42.8850666667,18.7562,16.1764,45.2828666667,44.3287333333,21.9952,42.9190666667,21.5892
724.35,24.0673333334,50.5893333333,28.7112666667,42.7578,18.8252,16.2058666667,45.1054666667,44.2813333333,21.9395555556,42.6132,21.5512666667
724.67,23.6604,50.0247333334,28.3052,42.3402,18.4266,15.8613333333,44.3698666667,43.8934,21.3896,42.0002,21.1187333333
724.98,23.5747333333,49.8710666667,28.2334666667,42.1500666667,18.3112,15.7218666667,44.1227333334,43.7480666666,21.0890222222,41.8050666667,21.0622666667
725.30,23.8737333333,50.2261333333,28.5827333333,42.6410666667,18.6270666667,16.0454,44.5689333333,44.2549333333,21.3891555555,42.3348666667,21.4401333333
725.62,24.1084,50.492,28.8035333333,42.8196666667,18.9098,16.2752666667,44.7304,44.4549333333,21.5270666667,42.4616,21.7276666667
725.94,24.5683333333,50.8516,29.2794,43.1662666667,19.2607333333,16.6558,45.2488666667,44.8439333333,21.8799777778,42.6752,21.9499333333
726.26,24.4827333333,50.764,29.2106666667,43.0598666667,19.0423333333,16.471,45.1776,44.8293333333,21.9387777778,42.6666666667,21.9172666667
726.58,24.6866666667,50.7880666667,29.2982666667,42.9718,19.1118,16.7090666667,45.1094666667,45.0134666667,22.0671555555,42.4432666667,21.8954666667
726.90,24.5518666667,50.5507333333,29.2012666667,42.8227333333,18.8452666667,16.3526666667,45.0042666667,44.9831333333,21.8532222222,42.2081333333,21.7482
727.21,24.2866,50.3902666667,28.9671333333,42.5924666666,18.6184666667,15.9465333333,44.5764666667,44.8321333333,21.4692,41.9177333333,21.3928
727.53,24.3042,50.5818,29.0554666667,42.7872666667,18.6956,16.0268,44.5729333333,44.9055333333,21.5306666667,42.0712,21.5449333333
727.85,24.3654,50.804,29.2761333333,42.9364,18.7970666667,16.1372,44.7033333333,45.0397333333,21.7383777778,42.2284,21.7091333333
728.17,24.5022666667,51.2209333333,29.7245333333,43.2478,19.0768666667,16.4936,45.2801333333,45.269,22.141,42.7061333333,22.1347333333
728.49,24.646,51.4832,29.8258666667,43.3925333333,19.1546,16.5981333333,45.6228666667,45.3818666667,22.3476444445,43.0014666667,22.2654666667
728.80,24.6143333333,51.2606666667,29.6304,42.984,18.9912666667,16.3008,45.4453333333,45.159,22.1616,42.6593333333,22.0596
729.12,24.3186,50.8582,29.456,42.6712666667,18.7306666667,16.0993333333,45.2138666667,44.7924,22.1011777778,42.4226,21.8924666667
729.44,23.9302,50.4721333333,29.1661333333,42.3294666667,18.4572,15.8290666667,44.8761333333,44.4112,21.8309111111,42.0475333333,21.5808666666
729.76,24.1237333333,50.6461333333,29.1920666667,42.4424666667,18.6754666667,16.0855333333,44.9962,44.631,21.9197333333,42.1095333333,21.7168
730.08,23.8852,50.5500666667,29.1739333333,42.5197333333,18.5407333333,15.9055333333,45.0703333333,44.4588666667,21.856,42.0526666667,21.6758
730.39,23.9588,50.7044666667,29.2329333333,42.5589333333,18.7043333333,16.0502666667,45.0084666667,44.4108666667,22.0284888889,42.2144,21.7676666667
730.71,24.3024,51.0104,29.6353333333,42.906,18.9217333333,16.4054666667,45.4292,44.6833333333,22.3962444445,42.502,22.1852
731.03,24.4836,50.9296,29.6680666667,42.9304,19.0836666666,16.5162666667,45.5849333333,44.7683333333,22.5204222222,42.5604666667,22.3414666667
731.35,24.4734,50.9430666667,29.6121333333,42.935,19.0543333333,16.4421333333,45.6428,44.6812,22.4937555555,42.6368666666,22.3388666667
731.67,24.4012,50.6617333333,29.3896,42.7834,18.8167333333,16.044,45.4018666667,44.6407333333,22.2357333334,42.4924666667,22.0668
731.98,24.3112666667,50.5673333333,29.284,42.6510666667,18.6992,15.8622666667,45.1746666667,44.5484666667,22.0784444445,42.2955333333,21.9750666667
732.30,24.0441333333,50.4014666667,29.1578,42.4660666667,18.4292,15.7089333333,44.8436666667,44.2908666667,21.7891777778,42.0593333333,21.9012666667
732.62,24.4276,50.9243333333,29.4568,42.8204,18.9028,15.9734,45.1704,44.7892666667,22.0355333333,42.4288,22.1907333333
732.94,24.5816,51.1327333333,29.6039333333,42.975,19.0034666667,16.0882666667,45.2226,44.9933333333,22.1282444444,42.6590666667,22.3161333333
733.25,24.2486,50.8421333333,29.508,42.7557333333,18.6878666667,15.8262,44.9547333333,44.5352666667,21.9124888889,42.3962666667,22.1298
733.57,24.3106666667,50.957,29.6260666667,42.6856666667,18.7320666666,15.8670666667,44.9048666667,44.5474666667,21.8255333333,42.432,22.1914
733.89,24.3406,51.0827333333,29.7424,42.8395333333,18.7123333333,16.1275333333,45.0714,44.5426666667,21.8697777778,42.4070666667,22.3412666667
734.21,24.2588,50.9656666667,29.5186666667,42.6424666667,18.6414,16.0967333333,44.9888,44.3874666667,21.786,42.2178666667,22.2351333333
734.52,24.1242,50.9094,29.3726666667,42.6664666667,18.5108,15.9862666667,44.8541333333,44.363,21.6285111111,42.1164,22.079
734.84,23.8552,50.5622666667,29.2442666667,42.3439333333,18.2607333334,15.8484,44.5506,44.0908666667,21.4073333333,41.7914666667,21.9186
735.16,23.9996,50.6191333333,29.4013333333,42.3457333333,18.4813333333,16.1006666667,44.4828666667,44.1142666667,21.5071333333,41.7582,22.0817333334
735.48,24.1875333333,50.8209333333,29.5948,42.7308,18.644,16.3477333333,44.7166666667,44.4583333333,21.7171111111,41.9082,22.223
735.79,24.3867333333,50.8485333333,29.5568666667,42.8476666667,18.7830666667,16.6294,44.88,44.5704,21.8841777778,42.077,22.2370666667
736.11,24.2276,50.5994666667,29.3614,42.7664666667,18.5430666667,16.4444666667,44.7155333333,44.2254,21.7574888889,41.9232,22.0314
736.43,24.0765333333,50.3759333333,29.2720666667,42.6862666667,18.4394,16.3475333333,44.5157333333,43.9847333333,21.7304,41.8338,22.1114666667
736.74,24.1238,50.3852,29.17,42.6860666667,18.5028666667,16.4112666667,44.5949333333,44.0532,21.7039555556,41.9199333333,22.1620666667
737.06,24.3297333333,50.5973333333,29.2393333333,43.0356666667,18.8536,16.8320666667,44.8566,44.2547333333,22.0369555556,42.3918666667,22.4338666667
737.38,24.4408,50.6296666667,29.2734,43.0162666667,19.0686,16.7458666667,44.9757333333,44.3767333333,22.118,42.4616666667,22.5166
737.69,24.4950666667,50.4968,29.3182666667,43.1340666667,19.2600666667,16.7294666667,45.0084,44.4884,22.1113333333,42.4997333333,22.5568666667
738.01,24.3361333333,50.4959333334,29.357,43.0481333333,19.1529333333,16.5260666667,44.9067333333,44.334,22.0210444445,42.4466666667,22.5477333333
738.33,24.5834666667,50.8884666667,29.4025333333,43.3576,19.3849333333,16.6334666667,45.1675333333,44.698,22.1899555555,42.5927333333,22.7423333333
738.64,24.2904,50.6662666667,29.0008666667,43.1646,18.9828,16.3512,44.9744666667,44.4768666667,21.7890666667,42.3361333334,22.3539333333
738.96,24.2687333333,50.6010666667,29.1796,42.885,18.9372666667,16.3511333333,44.8378,44.1934666667,21.7984888889,42.1099333333,22.5218666667
739.28,24.2288666667,50.5632,29.1774,42.8584666667,19.0457333333,16.309,44.8777333333,44.2067333333,21.9048444444,42.1565333334,22.6834666667
739.59,24.2708666667,50.5994,29.5116666667,42.8028,18.9545333333,16.3830666667,44.8338,44.282,21.8462222222,42.1244,22.8183333333
739.91,24.6416,50.8938,29.9059333333,43.0421333333,19.1689333333,16.6755333333,45.1836666667,44.5677333333,22.0990666667,42.4126666667,23.1116
740.23,24.5613333333,50.746,29.9196666667,42.9812,19.0764666667,16.4979333333,44.8872666667,44.6271333333,21.9709333333,42.2117333333,23.0809333333
740.54,24.7116,50.7622666667,30.1099333333,43.0358,19.027,16.4834666667,44.9634666667,44.8167333333,22.0238666667,42.0694666667,23.2052666666
740.86,24.8317333333,51.0048666667,30.1547333333,43.1784666667,19.1011333333,16.4278666667,45.1136,44.9738666667,22.1144222222,42.3123333333,23.3158
741.18,24.7811333333,51.2260666667,30.1663333333,43.2826,19.075,16.4175333333,45.1918,44.9298,22.1828888889,42.4118666667,23.5068
741.49,24.7768,51.0644,30.0072,43.1736666667,19.0647333333,16.4446666667,45.0822666667,44.7218,22.2772,42.0496666667,23.4336
741.81,24.8369333333,50.8464,30.1264666667,43.0842666667,19.0465333333,16.4512666667,45.0704,44.6128666667,22.2214666667,42.0103333333,23.3754
742.12,25.1826,51.5036666667,30.4898,43.5904666667,19.4932,16.767,45.4958,44.9425333333,22.7104444444,42.3070666667,23.8133333333
742.44,24.9521333333,51.3401333334,30.1678666667,43.5585333333,19.4102666667,16.6927333333,45.5544,44.7381333333,22.5167111111,42.4113333333,23.5982666667
742.76,25.0853333333,51.3052666667,30.1958,43.5842,19.5306,16.6415333333,45.4442666666,44.7189333333,22.5033555556,42.254,23.6272
743.07,24.929,51.0807333333,29.8958666667,43.5515333333,19.6424,16.6388666667,45.2462,44.655,22.5638444444,42.2043333333,23.4855333333
743.39,24.4864666667,50.6003333333,29.356,43.1880666667,19.2724,16.1641333333,44.7873333333,44.2782,22.0438888889,41.7252666667,22.9695333333
743.70,24.645,50.7568666667,29.5566666667,43.2711333333,19.5724,16.4410666667,45.1062,44.4661333333,22.2697555555,42.0839333333,23.113
744.02,24.1352666667,50.1854666667,28.968,42.8292,19.2659333333,16.0214666667,44.6838666667,43.9290666667,21.9340666667,41.6431333333,22.6698
744.34,24.0618,49.8427333333,28.8966666667,42.7725333333,19.2085333333,16.1558666667,44.4286666667,43.8651333333,21.9480222222,41.4412666666,22.5472666667
744.65,24.2530666667,49.9022,29.1408666667,42.7729333333,19.3999333333,16.3124,44.5916,44.0814666667,22.0565555555,41.6124,22.4768666667
744.97,24.564,50.2649333333,29.4114,43.0498,19.6922,16.6022666667,44.8688666666,44.5401333333,22.1812222222,42.0946666667,22.7529333333
745.28,24.7180666667,50.4456,29.6134,43.1427333333,19.8658666666,16.8304,45.0349333333,44.6860666667,22.5300222222,42.37,23.0301333333
745.60,25.066,50.2783333333,29.9081333333,43.2123333334,20.0026666667,17.1314666667,45.1589333333,44.789,22.8269111111,42.4931333333,23.2362
745.91,25.2056666667,50.4193333333,30.1362666667,43.2478,19.9652,17.2220666667,45.0507333333,44.8851333333,22.9398888889,42.5346,23.248
746.23,25.3752,50.7479333333,30.3094666667,43.4652666667,19.9865333333,17.4548,45.3752,45.1034666666,23.0491555556,42.8032666667,23.3925333333
746.55,25.4662,50.7522666666,30.3649333333,43.4262,19.8761333333,17.4890666667,45.3424666667,45.0518,23.0421555555,42.8556,23.3616
746.86,25.6588666667,50.969,30.4784,43.4847333333,19.9945333333,17.6006666667,45.4550666667,45.3774666667,23.2677333333,42.9996,23.7232666667
747.18,25.8122666667,50.9843333333,30.5369333333,43.5142,19.9062,17.5894666667,45.5041333333,45.3141333333,23.3025777778,42.9516,23.6694
747.49,26.3732666667,51.5479333333,31.0917333333,43.9526,20.3628666667,18.1264666667,46.0021333333,45.7780666667,23.6562444444,43.5976666667,24.1767333333
747.81,26.3971333333,51.7594,31.2311333333,44.0256,20.3948666667,18.1006,46.1571333333,45.9541333333,23.6912222222,43.6894666667,24.3296666667
748.12,26.0257333333,51.6074,31.1209333333,43.8824666667,20.0345333333,17.7980666667,45.8848,45.6162666667,23.4781333333,43.3585333333,24.3426
748.44,26.0009333333,51.5292666666,31.2322,43.9448,19.9151333333,17.7689333333,46.0882666667,45.5500666667,23.5911555555,43.4672666667,24.3322
748.75,25.9528666667,51.7166666667,31.2052,44.1469333333,19.8615333333,17.8452,46.2672666667,45.5508666667,23.6099555556,43.4624666667,24.4640666667
749.07,25.7633333333,51.4894666667,31.1988666667,43.9328666667,19.7761333333,17.7138666667,46.0939333333,45.5767333333,23.5535555556,43.248,24.3431333333
749.38,25.9234666667,51.8257333333,31.4131333333,44.2110666667,20.1572666667,17.8798666667,46.5788,45.849,23.6880222222,43.569,24.6424666667
749.70,25.5510666667,51.6895333333,31.4506666667,44.1834666667,19.9919333333,17.718,46.3716666667,45.594,23.5157777778,43.3922666667,24.422
750.01,25.1048666667,51.2794666666,31.0899333333,43.8776666667,19.7273333333,17.4755333333,46.2067333333,45.0968,23.1367555556,42.8694,24.2651333333
750.33,24.9274666667,51.0430666667,30.9757333333,43.6316666667,19.4892666667,17.3574666667,45.9758,44.8065333333,22.8898,42.4676,24.0054
750.64,24.8028666666,51.1864,30.9844,43.8788,19.4424666667,17.4276,46.0499333333,44.7515333333,22.9944222222,42.5131333333,24.1697333333
750.96,24.5297333333,50.8466666667,30.8788,43.8676,19.3674666667,17.1632666667,45.6386,44.4598,22.8745555555,42.1075333333,23.9349333333
751.27,24.3831333333,50.6229333333,30.7418,43.7832,19.146,16.8788666667,45.3722666667,44.2615333333,22.5824222222,41.8673333333,23.6561333333
751.59,24.8348666667,50.9104,30.8836,44.0038666667,19.6062,17.2616,45.6252666667,44.6730666667,22.9299777778,42.1746,23.7961333333
751.90,24.8146666667,50.8262666667,30.8909333333,43.8926666666,19.6873333333,17.2637333333,45.5264,44.6933333333,22.9410666667,42.127,23.8199333333
752.22,24.6219333333,50.5565333333,30.7319333333,43.7952666666,19.6541333333,17.0395333333,45.2674666667,44.7866,22.5688444445,41.9340666667,23.4198
752.53,24.4381333333,50.5653333333,30.5085333333,43.7231333333,19.5953333333,17.0378,45.2935333333,44.3842666667,22.3525111111,41.9829333333,23.3698
752.85,24.3326666667,49.9906666667,30.2187333333,43.2784,19.3775333333,16.8612666667,44.7941333333,44.2227333333,22.1927555556,41.5747333333,22.9778666667
753.16,24.6936,50.3030666667,30.415,43.6069333333,19.7676,17.2287333333,45.2223333333,44.4506,22.5994666667,41.9303333333,23.3612666667
753.47,25.1522,50.5857333333,30.6043333333,43.8788666667,20.0535333333,17.3944666667,45.6534,44.8784666667,22.8700444445,42.2598666667,23.5008666667
753.79,25.9407333333,51.2036666667,31.3797333333,44.5770666667,20.9581333333,18.2813333333,46.5438,45.6258,23.7905333333,43.1758666667,24.3022
754.10,26.2824666667,51.3192,31.6099333333,44.6204,21.3739333333,18.4421333333,46.6426666667,45.8584,24.0452222222,43.2092,24.4713333333
754.42,26.1964666667,51.1777333333,31.4964666667,44.3166,21.0182666667,18.1902,46.5046666667,45.8265333333,23.7619111111,43.1738666667,24.2708
754.73,25.9828,50.9847333333,31.2274,44.0622,20.8500666667,18.0956666667,46.5714,45.6205333333,23.6098666667,43.0978,24.1412
755.05,25.8717333333,50.6879333333,31.2088666667,43.9693333333,20.7018,17.9990666667,46.4228,45.5237333333,23.5188888889,42.8453333333,24.0215333334
755.36,26.0169333333,51.0480666667,31.3341333333,44.0177333333,20.6691333333,18.1424666667,46.6028666667,45.7838,23.4540888889,42.921,24.1120666667
755.67,26.2298,51.0488666667,31.2520666667,43.9230666667,20.6511333333,18.2163333333,46.5914,45.5508666667,23.5900666667,42.9966666667,24.2292666667
755.99,26.5039333333,51.0792666666,31.5361333333,44.0932,20.8493333333,18.4944666667,46.7732,45.9629333333,23.7424666667,43.2968666667,24.5584
756.30,26.8563333333,51.7204666667,31.9016,44.6066666667,21.3158,18.9189333333,47.309,46.3750666667,24.1680888889,43.7972666667,25.1756
756.62,26.795,51.7736666667,31.7965333333,44.4652,21.1206666667,18.8364666667,47.2312,46.5610666667,23.9901555555,43.6926,25.0298
756.93,26.5264666666,51.8025333333,31.8483333333,44.2288,20.8956,18.5695333333,46.7983333333,46.4121333333,23.7711555555,43.6624,24.8412
757.24,26.0883333333,51.486,31.4429333333,43.9418,20.3194666667,18.0144,46.1805333333,45.9329333333,23.1735555556,43.2110666667,24.2008
757.56,25.7679333334,51.2671333333,31.1862,43.7363333334,19.8324666667,17.7719333333,45.8777333333,45.5628,22.7366,43.0949333333,23.8809333333
757.87,26.0778,51.4749333333,31.2862666667,43.7850666666,20.2146,18.0274,46.1320666666,45.6032666667,22.9998,43.1303333333,24.1365333333
758.18,25.9582,51.5424666667,31.2567333333,43.6160666667,20.1086,17.9206,45.8753333333,45.4156,22.8706222222,43.0506,23.9703333333
758.50,25.9693333333,51.8496666667,31.2038666667,43.7279333333,20.0401333333,17.9997333333,46.0927333333,45.3524,22.7502444444,43.2544666667,23.9632666667
758.81,25.8153333333,51.4354666667,31.011,43.4733333333,20.1272666666,17.9352666667,45.5835333333,45.0374666667,22.5598,43.0886,23.6656666667
759.13,25.5762,51.3806666667,31.1045333333,43.4038666667,20.2028666667,18.0416,45.7313333333,44.8970666667,22.5096666667,43.0994666667,23.6518
759.44,25.3184,51.5871333333,31.021,43.4584666667,19.9489333333,17.6904666667,45.6682666667,44.9742666667,22.3075333333,43.1286,23.3731333333
759.75,25.0837333333,51.3616666667,30.7573333333,43.0836666666,19.5120666667,17.3587333333,45.2311333333,44.6524666667,21.9649555556,42.7546666667,22.9106
760.07,25.1347333333,51.1694,31.0059333333,42.6943333333,19.5147333333,17.3846666667,45.2532,44.4181333333,21.925,42.8102666667,22.8156
760.38,24.9015333333,51.2820666667,30.8682666667,42.7170666667,19.3739333333,17.2406,45.3434666667,44.2273333333,21.7424666667,42.7396666667,22.5669333333
760.69,24.6434,51.1721333333,30.7246666667,42.3328666667,19.077,16.91,45.4172,44.0467333333,21.5685555555,42.3948,22.3019333333
761.01,24.5474666667,50.995,30.7484,42.0889333333,19.005,16.7956,45.4522666667,44.142,21.5560444444,42.0586666667,22.1162666667
761.32,24.4829333333,51.2599333333,30.757,42.1998666667,18.8193333333,16.5227333333,45.7980666667,44.3592666667,21.6071111111,42.1004666667,21.8932666667
761.63,24.5993333334,50.8758666667,30.8219333333,42.2007333333,18.9946,16.6858666667,45.9791333333,44.3223333333,21.8006666667,42.088,21.8930666667
761.94,24.4905333333,50.6495333333,30.7258,42.0555333333,18.8589333333,16.5792,45.8558,44.3500666667,21.7506444444,41.9272,21.7499333333
762.26,24.5902666667,50.8745333333,30.9653333333,42.2818666667,18.6500666667,16.6285333333,46.2843333333,44.5043333333,21.8701333333,41.9904666667,21.8662
762.57,24.928,51.1779333333,31.2353333333,42.5215333333,18.8186,16.8291333333,46.3165333333,44.9418666667,22.1353555556,42.1439333333,22.0196
762.88,25.0637333333,50.9510666667,31.1052,42.2655333333,18.8550666667,16.8317333334,46.147,44.5177333333,22.1979555556,41.9727333333,22.0298666667
763.20,25.1178,50.9209333333,31.0198666667,42.3996666667,18.908,16.8379333333,46.4018,44.6504,22.3083333333,42.0376666667,22.1452666667
763.51,25.4661333333,51.1209333333,31.1635333333,42.8804,19.2746,16.8968,46.5670666667,45.0227333333,22.7242,42.382,22.5093333333
763.82,25.9706,51.2289333333,31.4357333333,42.9529333333,19.6552,17.3374666667,46.7983333333,45.3039333333,23.1507111111,42.5434666667,22.8067333333
764.14,26.1460666667,51.4903333333,31.5594666667,43.2136,19.8320666667,17.5903333333,46.8410666667,45.4511333333,23.3730888889,42.9344666667,22.9199333333
764.45,26.4230666666,51.7333333333,31.7462666667,43.4348,20.1025333333,17.8531333333,46.9680666667,45.5708,23.6499333333,43.3152,23.1550666667
764.76,26.4412666667,51.7793333333,31.7991333333,43.5346,20.1708,18.133,46.8416,45.5111333333,23.7316222222,43.3662666667,23.3464666667
765.07,26.7713333333,52.1786,32.0693333333,43.8925333333,20.3621333333,18.2278666667,46.9787333333,45.8306666667,23.9585333333,43.6078,23.6920666667
765.39,26.7668,52.2302666667,32.1492,43.8504,20.3813333333,18.2344666667,46.8619333333,45.7256,24.0100888889,43.574,23.8312666667
765.70,26.4775333333,51.8308,31.8459333333,43.6070666667,20.316,18.0347333333,46.4676666667,45.3656666667,23.9030222222,43.2837333333,23.7312666667
766.01,26.4894666667,51.6621333333,31.9073333333,43.5797333333,20.4197333333,18.0002,46.3798666667,45.1024,23.9934666667,43.2356,24.0022
766.32,26.7027333333,52.0725333333,32.2138,43.9401333333,20.7786,18.4039333333,46.6335333333,45.5916666667,24.4288222222,43.5521333333,24.2946666667
766.64,27.1067333333,52.3057333334,32.7485333333,44.2755333333,21.1752666667,18.9434666667,46.7738,45.7578,24.8951555555,43.9746,24.8026
766.95,26.8846,52.3256666667,32.7522666667,44.1973333333,20.9956,19.068,46.6998666667,45.6680666667,24.7167111111,43.7708,24.7874666667
767.26,26.7798666667,52.3684,33.0411333333,44.5356666667,21.2100666667,19.3525333333,46.8396,45.9406666667,25.0532,43.8976,25.1610666667
767.57,26.3404,51.7764666667,32.8228666667,44.031,21.1724,19.2893333333,46.4921333333,45.5652,24.6974444445,43.3365333333,25.2196666667
767.88,25.8746666667,51.5153333333,32.5246,43.766,20.7786,18.9741333333,46.4026,45.1228666667,24.4300666667,42.9974,25.1964666667
768.20,25.4986,51.0828,32.0696666667,43.1318666667,20.666,18.7262,46.1134,44.5969333333,24.2042,42.5204,24.9795333333
768.51,25.4468,51.2162,32.1906666667,42.9758,20.5923333333,19.1480666667,46.1409333333,44.5882,24.1173777778,42.3553333333,25.1350666667
768.82,26.3364,51.6994,33.0101333333,43.6867333333,21.5273333333,20.2698666667,46.9650666667,45.1996,24.8766444444,43.1184,26.0983333334
769.13,27.2864,52.6480666667,33.8802666667,44.4650666667,22.3584,20.9985333333,47.7783333333,46.1272,25.8513111111,43.8417333333,26.9618666667
769.44,27.4713333333,52.8596,33.8108666667,44.6174,22.305,21.1017333333,47.9226,46.4072666667,25.9221111111,44.0532666667,27.0916
769.76,27.3442,52.8561333333,33.7991333333,44.7844666667,22.321,20.9083333333,47.8522666667,46.4782666667,25.7313777778,43.8914,27.0745333333
770.07,26.1779333333,52.4275333333,33.4446,44.116,21.5692666667,20.0875333333,47.4176666667,45.7131333333,24.9383555556,43.254,26.1900666667
770.38,25.6446,52.1288666667,32.6805333333,43.6050666667,21.1476666667,19.3876,46.6789333333,45.2673333333,24.4620444445,42.5912,25.5961333333
770.69,25.6663333333,52.1832666667,32.504,43.6414,20.7748,19.1124666667,46.5747333333,45.2580666667,24.0913333333,42.6289333333,25.5957333333
771.00,26.5946,52.8334,33.096,44.5222666667,21.3986666667,19.5763333333,47.1922666666,46.0816666667,24.8442888889,43.3482,26.3444666667
771.32,27.062,53.3032,33.5138,45.0504666666,22.0803333333,20.1591333333,47.5478,46.6279333333,25.2853111111,43.7738666667,26.7482666667
771.63,27.7610666667,53.5034,34.3666666667,45.6333333333,22.4808,20.5013333333,47.8132666667,47.312,25.6798444445,44.1727333333,27.1594666667
771.94,27.4533333333,53.3910666667,34.0221333333,45.5598666667,22.1732666667,20.0977333333,47.4622666667,47.1822666667,25.7082,44.1822666667,26.9023333333
772.25,25.9501333333,52.0046666666,32.558,44.2947333334,20.4942666667,18.2720666667,45.8504666667,45.8774,24.2978,42.9433333333,25.4648666667
772.56,24.6155333333,50.8616666667,31.0370666667,43.1646666666,19.3163333333,17.0894,44.4952,44.597,22.6487333333,41.8664666667,24.1996666667
772.87,23.8631333333,49.9766666667,30.4170666667,42.4191333333,18.6357333333,16.4275333333,43.8115333333,44.1116,21.8065333333,41.2894666667,23.3006666667
773.18,23.4914,49.488,30.0872666667,41.859,18.2684,16.3245333333,43.4726,43.8453333333,21.6561333333,41.0993333333,23.062
773.50,24.0611333334,49.3805333333,30.1532,41.9882666667,18.6101333333,16.7586666667,43.265,44.457,22.0667111111,41.0034666667,23.6324
773.81,24.2309333333,49.5176666667,30.7018666667,42.0869333333,18.5576666667,17.2255333333,43.5722,44.7658666667,22.3527333333,41.0507333333,23.9017333333
774.12,24.5608666667,50.1212666667,30.9218,42.3288666667,18.8501333333,17.3557333333,43.9980666667,45.0994,22.5344222222,41.577,24.037
774.43,24.725,50.3595333333,31.196,42.4749333333,19.0168666667,17.4566,44.1868,45.1065333333,22.7522444444,41.8391333333,24.1527333333
774.74,25.0036666667,50.6093333333,31.3102666667,42.6598,19.0822,17.7892666667,44.3475333333,45.7339333333,23.0444888889,42.0626666667,24.3671333333
775.05,24.839,50.7114666667,31.4556666667,43.0012,18.8314,18.2272666667,44.5394,45.7328,23.2277333333,42.3120666667,24.5492666667
775.36,25.2746,50.8674666667,31.9463333333,43.2960666667,19.2592,18.6329333333,44.9563333333,45.7318666667,23.5893111111,42.5205333333,25.1602666667
775.67,25.8682666667,51.8762,32.9242,44.0918666667,20.0399333333,19.4961333333,46.1528666667,46.4422,24.5359111111,43.408,25.9531333333
775.98,26.3548,52.3038666667,33.5064,44.4492666667,20.5444,20.1532,46.6419333333,46.8152666667,25.4194666666,43.8406,26.6866
776.30,26.7158666667,53.0227333333,33.7967333333,44.7534666667,20.9516666667,20.7495333333,47.1794666667,46.933,25.9944,44.2603333333,27.0710666667
776.61,26.7508666667,53.0015333333,33.7297333333,44.7251333333,20.7776,20.3665333333,47.2364,46.6568,25.7437333333,43.8484666667,27.0232
776.92,26.7618,53.1931333333,33.3985333333,44.7346666667,20.9108666666,20.2352666667,47.6326,46.6064666667,25.7373555556,43.924,27.1321333333
777.23,26.6914,52.6157333334,32.9524,44.6868666667,21.1483333333,20.0989333333,47.6516,46.1964666667,25.5266666667,43.8999333333,27.0725333333
