wavelength,Back_LopPusf,Belly_LopPusf,Breast_LopPusf,Crissum_LopPusf,Crown_LopPusf,DorTail_LopPusf,Patch10_LopPusf,Patch11_LopPusf,Rump_LopPusf,Throat_LopPusf,WingTip_LopPusf
575.21,15.0683650794,40.7112222222,25.0486666666,42.8933333333,7.09977777778,9.09011111111,37.8901111111,45.2591111111,20.514,33.4352222222,14.5605268199
575.55,15.1492698413,40.7828888889,25.149,42.9806666667,7.181,9.16144444444,37.9797777778,45.3672222222,20.6245,33.5617777778,14.6374425287
575.89,15.160031746,40.8501222222,25.1325,43.0455555556,7.19777777778,9.18044444444,38.0646666667,45.3365555555,20.6195555555,33.6458888889,14.6546934866
576.22,15.2445396825,40.8976,25.2018333334,43.1233333333,7.26188888889,9.22455555556,38.1182222222,45.3182222222,20.6732777778,33.7526666667,14.7172145594
576.56,15.2628095238,40.9706444445,25.2703333334,43.2277777778,7.26977777778,9.21511111111,38.1722222222,45.3276666667,20.7038888889,33.7878888889,14.7461877395
576.90,15.294047619,40.9896,25.3266666667,43.2607777778,7.33611111111,9.25255555555,38.1993333333,45.3027777778,20.7254444444,33.8465555556,14.8099750958
577.24,15.3293492063,41.0463666667,25.3371666666,43.3184444444,7.34811111111,9.262,38.274,45.3162222222,20.7558333333,33.8875555556,14.8423984674
577.58,15.4176031746,41.1274222222,25.4176666666,43.4417777778,7.42122222222,9.28988888889,38.37,45.3372222222,20.8360555556,33.9864444444,14.9143218391
577.92,15.3628888889,41.0889222222,25.4236666666,43.4616666667,7.41144444444,9.24,38.3377777778,45.3148888889,20.8355555555,34.0438888889,14.8884386973
578.26,15.3318730159,41.0570222222,25.4038333334,43.4982222222,7.38044444444,9.19866666667,38.3655555556,45.295,20.8095555555,34.1022222222,14.9061532567
578.60,15.3130952381,41.0301444445,25.4475,43.5245555556,7.38933333333,9.18722222222,38.3806666667,45.2705555555,20.8366111111,34.1215555556,14.9313371648
578.94,15.3618888889,41.1085666667,25.4663333334,43.5583333333,7.44177777778,9.203,38.4254444445,45.2804444445,20.9111111111,34.2081111111,14.9610114942
579.28,15.2546984127,41.0495555555,25.3891666666,43.5647777778,7.34055555556,9.097,38.3873333333,45.2047777778,20.7925555555,34.1582222222,14.8496226054
579.61,15.235015873,41.0639555556,25.4011666666,43.6205555555,7.30888888889,9.05688888889,38.3717777778,45.2623333333,20.7532777778,34.1658888889,14.858710728
579.95,15.149031746,40.9622555555,25.3363333333,43.5804444444,7.25111111111,8.98433333333,38.3241111111,45.2225555556,20.7253333333,34.1237777778,14.8350881226
580.29,15.1597619048,40.9787888889,25.3303333333,43.6425555555,7.242,8.96155555556,38.36,45.237,20.7565555556,34.171,14.8558467433
580.63,15.1202539683,40.9613333333,25.3105,43.6656666667,7.21233333333,8.93377777778,38.3643333333,45.2178888889,20.6933888889,34.1454444444,14.8000766284
580.97,15.1075873016,40.9394555555,25.2725,43.6765555555,7.19755555556,8.90411111111,38.3465555556,45.1746666667,20.6746666667,34.1482222222,14.7653831418
581.31,15.0506666667,40.8357444445,25.233,43.6238888889,7.16933333333,8.89222222222,38.2752222222,45.135,20.6322222222,34.1564444445,14.7239386973
581.65,15.0697619048,40.8563777778,25.2411666667,43.6152222222,7.16266666667,8.86922222222,38.3123333333,45.0932222222,20.6398888889,34.0804444445,14.7334061303
581.98,15.0886349206,40.9366777778,25.2753333333,43.6444444445,7.191,8.90033333333,38.3452222222,45.1315555556,20.6436111111,34.1305555556,14.7387241379
582.32,15.1277301587,41.0831666667,25.3058333334,43.6958888889,7.18444444445,8.93977777778,38.435,45.2248888889,20.6742222222,34.2313333333,14.7629980843
582.66,15.1329047619,41.0981444444,25.3998333334,43.7212222222,7.17377777778,8.95322222222,38.5435555555,45.2714444444,20.6709444444,34.291,14.7404157088
583.00,15.2298730159,41.2023777778,25.4905,43.8511111111,7.22277777778,9.00366666665,38.6683333333,45.3571111111,20.7697777778,34.3538888889,14.8678237548
583.34,15.2286825397,41.1570777778,25.5685,43.7602222222,7.22122222222,9.03766666668,38.661,45.2852222222,20.7916666667,34.307,14.8678505747
583.68,15.2567936508,41.2758666667,25.6138333334,43.8443333333,7.25755555556,9.09655555555,38.7642222222,45.3574444445,20.8317222222,34.3326666667,14.8787490422
584.01,15.2188571429,41.2287333333,25.5785,43.7417777778,7.25822222222,9.11977777778,38.7063333333,45.3851111111,20.7708333333,34.2681111111,14.8822279694
584.35,15.2732539682,41.3280333333,25.6598333334,43.8236666667,7.27022222222,9.14677777778,38.828,45.4581111111,20.8674444444,34.377,14.9349214559
584.69,15.3426984127,41.3712555556,25.7385,43.8261111111,7.34977777778,9.22044444443,38.8844444444,45.5206666667,20.9392777778,34.4694444445,15.0397183908
585.03,15.3735555555,41.5997333333,25.8005,43.9961111111,7.38122222222,9.27111111112,39.0122222222,45.6698888889,20.96,34.6144444445,15.0641685824
585.37,15.4752857143,41.6662,25.879,44.0812222222,7.50755555556,9.39433333335,39.0966666667,45.7831111111,20.9960555556,34.7807777778,15.1443984674
585.70,15.4770952381,41.6120333334,25.8406666667,44.0798888889,7.48144444444,9.37844444443,39.0833333334,45.7113333333,20.9836666667,34.789,15.1343371648
586.04,15.4454126984,41.4588222222,25.8318333334,44.029,7.46233333333,9.32788888889,38.976,45.6333333333,20.9182222222,34.6937777778,15.0957720306
586.38,15.4521904762,41.4038444445,25.803,43.9543333333,7.44911111111,9.28044444445,38.8286666667,45.5118888889,20.8685,34.6257777778,15.0779061303
586.72,15.5296031746,41.4924888889,25.8803333334,43.9267777778,7.58211111111,9.38733333333,38.8484444444,45.5094444444,20.9995555556,34.734,15.1446015326
587.06,15.4793015873,41.4586666667,25.7698333333,43.9018888889,7.52622222222,9.32366666667,38.8133333333,45.5061111111,20.9582777778,34.709,15.0891590038
587.39,15.5626190476,41.5469666667,25.8946666667,44.0077777778,7.531,9.3621111111,38.8018888889,45.6046666667,20.9872222222,34.8586666667,15.143967433
587.73,15.6292857143,41.5937111111,25.9575,44.0823333333,7.56244444444,9.38922222222,38.8655555556,45.5551111111,21.0487222222,34.9546666667,15.1537758621
588.07,15.6186190476,41.5418111111,25.9701666667,44.0975555556,7.58533333333,9.40844444444,38.7965555556,45.5547777778,21.0727222222,34.9606666667,15.1830114942
588.41,15.612,41.5755777778,26.0293333333,44.2056666667,7.57533333333,9.40944444443,38.8232222222,45.5536666667,21.0771111111,34.9474444444,15.1841436782
588.74,15.6105555556,41.4301222222,25.9973333333,44.1127777778,7.56511111111,9.4218888889,38.7384444444,45.4531111111,21.0757777778,34.7973333333,15.1882816092
589.08,15.5492380952,41.3490333333,25.9355,44.0576666666,7.45777777778,9.35466666667,38.6656666667,45.424,21.0285,34.7488888889,15.14398659
589.42,15.4842698413,41.2939555556,25.9213333333,43.9514444445,7.42211111111,9.30833333334,38.5662222222,45.3474444444,20.9783888889,34.6033333333,15.0599636015
589.76,15.4897301587,41.3645777778,25.9018333333,43.9901111111,7.367,9.28933333333,38.6618888889,45.3522222222,21.0002222222,34.635,15.0574099617
590.09,15.5063492064,41.3552111111,25.9273333333,44.0603333333,7.36066666667,9.32877777779,38.7036666667,45.3863333333,21.0517777778,34.6442222222,15.057105364
590.43,15.407031746,41.2661111111,25.845,44.052,7.20988888889,9.20611111111,38.6332222222,45.2883333334,20.9098333333,34.5581111111,14.9227260536
590.77,15.4253174603,41.2685888889,25.8533333334,44.0862222222,7.23855555555,9.27255555557,38.6483333333,45.2648888889,20.9683888889,34.5733333333,14.964302682
591.11,15.3638888889,41.0931,25.7058333334,43.9182222222,7.15644444445,9.182,38.5843333333,45.0952222222,20.8661666667,34.3896666667,14.8724137931
591.44,15.4086190476,41.0748222222,25.7,43.8554444444,7.22044444444,9.22433333333,38.5477777778,45.1121111111,20.8778333334,34.3527777778,14.8889923372
591.78,15.3671428571,40.9962333333,25.6071666667,43.7196666667,7.13477777778,9.161,38.492,44.97,20.7709444444,34.238,14.772789272
592.12,15.3006984127,40.9066,25.5428333333,43.6204444445,7.058,9.09488888889,38.4026666667,44.9045555555,20.6943888889,34.198,14.721408046
592.46,15.2678888889,40.9955444444,25.6103333333,43.6702222222,6.99766666667,9.02766666667,38.4833333333,44.924,20.657,34.206,14.7174636015
592.79,15.3482063492,41.1489111111,25.6858333334,43.7617777778,7.05477777778,9.11011111111,38.6167777778,44.9822222222,20.7223333334,34.2282222222,14.7869061303
593.13,15.3763492063,41.2156222222,25.6871666667,43.8354444445,7.03666666666,9.087,38.6735555556,45.0257777778,20.7429444445,34.3233333333,14.8288084291
593.47,15.3443809524,41.2273111111,25.6713333333,43.825,7.05066666667,9.07811111111,38.6096666667,45.0295555555,20.7326666667,34.3058888889,14.7929750958
593.80,15.3989365079,41.3594333333,25.7191666667,43.8623333333,7.11788888889,9.12266666666,38.6732222222,45.0985555555,20.7774444444,34.3658888889,14.8834693487
594.14,15.4147777778,41.3259888889,25.7298333334,43.7814444444,7.19711111111,9.16744444444,38.6281111111,45.1161111111,20.7937222222,34.3212222222,14.9402318008
594.48,15.5115396826,41.4235,25.8296666667,43.8586666667,7.22611111111,9.17655555556,38.7123333333,45.238,20.8195555556,34.3605555556,14.9809636015
594.81,15.598047619,41.5794444445,25.9785,43.9933333333,7.35111111111,9.28277777778,38.843,45.3402222222,20.9092222222,34.4907777778,15.102605364
595.15,15.5887142857,41.6332222222,25.995,44.1017777778,7.32,9.28166666667,38.8892222222,45.3737777778,20.9406666667,34.5235555555,15.1555766284
595.49,15.651,41.7665777778,26.0685,44.1806666667,7.371,9.31155555555,39.0018888889,45.5121111111,21.0212222222,34.5832222222,15.2239808429
595.82,15.6926984127,41.8342333333,26.102,44.219,7.42388888889,9.36944444444,39.0517777778,45.6105555555,21.06,34.5852222222,15.2541628352
596.16,15.7457301588,41.8043666667,26.0943333334,44.2364444444,7.48566666667,9.42855555554,39.0574444444,45.6362222222,21.0777777778,34.6312222222,15.2953275862
596.50,15.7402857143,41.7655333333,26.0981666667,44.2841111111,7.49333333333,9.38822222221,39.0518888889,45.6278888889,21.0676111111,34.6765555555,15.3035210728
596.83,15.8147142857,41.8908666667,26.2146666667,44.4041111111,7.58088888889,9.50199999999,39.1912222222,45.7403333333,21.1769444444,34.7693333333,15.3821704981
597.17,15.8372539683,41.8512888889,26.2621666666,44.4094444444,7.63088888889,9.54722222222,39.2273333333,45.7844444445,21.1927777778,34.7557777778,15.4378659004
597.51,15.7637619048,41.7729444444,26.2436666667,44.3875555556,7.55011111111,9.50266666667,39.2185555556,45.738,21.1103333334,34.719,15.3769291188
597.84,15.743968254,41.7499666667,26.1925,44.3393333333,7.48366666667,9.49033333332,39.2126666667,45.7297777778,21.0496666667,34.7067777778,15.354637931
598.18,15.7183174603,41.7971444444,26.1923333333,44.3895555555,7.51355555556,9.54300000001,39.2793333333,45.7371111111,21.0781111111,34.786,15.3879770115
598.52,15.6688412698,41.7850666667,26.1308333333,44.3954444445,7.43611111111,9.50044444445,39.2473333333,45.7307777778,21.0546666667,34.748,15.3311340996
598.85,15.6481428571,41.8164666667,26.1178333333,44.3991111111,7.43833333333,9.49977777777,39.2871111111,45.7914444445,21.0393888889,34.7367777778,15.2891800766
599.19,15.6849206349,41.8323888889,26.1855,44.5335555556,7.46311111111,9.55100000001,39.3086666667,45.8463333333,21.047,34.785,15.3474846743
599.53,15.739,41.9815222222,26.241,44.6162222222,7.477,9.58755555555,39.4082222222,45.8718888889,21.0988333333,34.9505555556,15.3775344828
599.86,15.7502063492,42.0669777778,26.2401666666,44.6247777778,7.46733333333,9.56644444443,39.4257777778,45.8697777778,21.0950555555,34.9554444444,15.3645555556
600.20,15.7332063492,42.0477777778,26.1641666667,44.5751111111,7.46288888889,9.55733333332,39.3925555556,45.8276666667,21.0971666667,34.8833333333,15.3561206896
600.53,15.6112222222,41.9374444444,26.0393333333,44.4345555556,7.35422222222,9.404,39.2794444444,45.735,20.942,34.8198888889,15.2622183908
600.87,15.6401428572,41.9681777778,26.0553333333,44.4192222222,7.34977777778,9.406,39.2936666667,45.725,20.9345,34.8773333333,15.2817950192
601.21,15.7027619048,41.9770888889,26.0323333333,44.3917777778,7.41966666666,9.44433333334,39.2811111111,45.7012222222,21.0196111111,34.9058888889,15.3303007663
601.54,15.7436190476,42.0916888889,26.1245,44.5174444444,7.45666666667,9.43588888889,39.3185555556,45.8106666667,21.0840555555,35.0025555556,15.3511896552
601.88,15.7008730159,41.9865222222,26.1175,44.4436666667,7.40577777778,9.32666666667,39.1832222222,45.774,20.9912777778,34.9174444444,15.2990727969
602.21,15.754984127,42.0326333333,26.1408333334,44.4613333334,7.48288888889,9.38433333332,39.2123333333,45.7904444444,21.0107777778,34.9753333333,15.3905210728
602.55,15.6804444444,41.9634333333,26.0426666666,44.4022222222,7.42233333333,9.32200000001,39.1766666667,45.6704444444,20.9253333333,34.9476666667,15.364164751
602.88,15.6521428571,41.9165555556,26.0061666666,44.3017777778,7.42377777778,9.31166666667,39.1356666667,45.6242222222,20.9134444444,34.8916666667,15.3512835249
603.22,15.5576825397,41.8123111111,25.958,44.17,7.36755555556,9.25511111111,39.0573333333,45.557,20.8340555556,34.7577777778,15.3018678161
603.56,15.5641746032,41.7883,25.9701666667,44.1677777778,7.41188888889,9.28566666667,39.059,45.5763333333,20.9023333333,34.7478888889,15.3292835249
603.89,15.5997619048,41.8574777778,26.0686666667,44.1796666667,7.47488888889,9.35388888888,39.091,45.6224444445,20.9437222222,34.773,15.3885306513
604.23,15.6762857143,41.9105333333,26.1273333334,44.2613333333,7.53866666666,9.41466666667,39.1673333333,45.6725555555,21.0323888889,34.8231111111,15.4493199234
604.56,15.7043492064,41.9181555556,26.0875,44.2464444445,7.52144444444,9.42833333334,39.1578888889,45.6536666667,21.0347222222,34.7876666667,15.4427701149
604.90,15.7234920635,41.9804777778,26.146,44.3281111111,7.53177777778,9.43133333335,39.2232222222,45.7184444444,21.0573333333,34.7602222222,15.4843754789
605.23,15.7268253968,41.9725555555,26.1636666666,44.3177777778,7.53755555555,9.48111111112,39.2447777778,45.7158888889,21.0625555556,34.7257777778,15.5228371648
605.57,15.7633650794,42.003,26.1651666667,44.3757777778,7.566,9.51333333333,39.317,45.7883333333,21.1216666666,34.7513333333,15.5529022988
605.90,15.7108253968,41.9562111111,26.1625,44.3372222222,7.54366666666,9.49666666667,39.2727777778,45.7594444445,21.1009444444,34.719,15.4972337165
606.24,15.8551587301,42.0851333333,26.3858333333,44.4855555556,7.68677777778,9.63033333332,39.3695555556,45.8818888889,21.2533333334,34.8123333333,15.5979425287
606.58,15.8468095238,42.1233666667,26.3798333333,44.5276666667,7.67188888889,9.6441111111,39.383,45.907,21.2425555555,34.8337777778,15.6154252874
606.91,15.8593333333,42.0844,26.38,44.6015555556,7.697,9.65155555557,39.4156666667,45.9445555556,21.2646666667,34.8766666667,15.6353390805
607.25,15.8376031746,42.0403111111,26.397,44.6162222222,7.65255555556,9.62177777778,39.4077777778,45.9046666667,21.1939444444,34.8581111111,15.5814636015
607.58,15.8237777778,42.0630222222,26.4206666667,44.6961111111,7.62755555555,9.60366666667,39.4883333333,45.9477777778,21.2009444445,34.945,15.5552030651
607.92,15.825031746,41.9971222222,26.3953333334,44.6802222222,7.63111111111,9.59155555556,39.4244444444,45.8788888889,21.147,34.9217777778,15.5085344828
608.25,15.7477936508,41.9625666667,26.3766666666,44.6778888889,7.62333333333,9.53722222222,39.439,45.8587777778,21.1232777778,35.0004444444,15.4904367816
608.59,15.6732222222,41.8545777778,26.317,44.6293333333,7.59566666667,9.48077777778,39.364,45.7962222222,21.0595,35.0877777778,15.414532567
608.92,15.6566190476,41.7905222222,26.236,44.6217777778,7.63855555556,9.469,39.3633333333,45.7526666667,21.0683333333,35.1796666667,15.4031551724
609.26,15.6805714286,41.7415777778,26.2063333333,44.5371111111,7.70011111111,9.53233333333,39.3424444444,45.6473333333,21.0972222222,35.278,15.444335249
609.59,15.6540952381,41.6887777778,26.1493333334,44.5162222222,7.70611111111,9.5051111111,39.314,45.5554444444,21.1036666667,35.3404444444,15.4374386973
609.93,15.5864761905,41.5605111111,25.9631666667,44.3875555556,7.61888888889,9.426,39.2594444445,45.4137777778,21.038,35.3844444444,15.4028371648
610.26,15.5767936508,41.5046444444,25.8916666667,44.3801111111,7.66955555556,9.41277777778,39.25,45.3911111111,21.0992777778,35.4544444444,15.4133716475
610.60,15.6356507936,41.5481666667,25.9413333334,44.4237777778,7.76788888889,9.4588888889,39.2827777778,45.4171111111,21.1942777778,35.5212222222,15.4782931034
610.93,15.5450634921,41.515,25.8045,44.377,7.71288888889,9.40177777779,39.2103333333,45.4086666667,21.2028888889,35.5762222222,15.4484157088
611.27,15.5153650793,41.4219666667,25.665,44.2386666667,7.64522222222,9.35922222222,39.117,45.2945555555,21.1781666667,35.5337777778,15.4477413793
611.60,15.4271111111,41.3688555556,25.5781666667,44.1513333333,7.60511111111,9.33977777778,39.0442222222,45.255,21.158,35.5544444444,15.4387509578
611.93,15.3812539683,41.2937444444,25.5116666667,44.0761111111,7.60655555556,9.33244444444,38.9654444445,45.1872222222,21.1513888889,35.5522222222,15.3998084291
612.27,15.4211111111,41.3735666667,25.509,44.114,7.60811111111,9.37211111111,39.0367777778,45.2667777778,21.181,35.5907777778,15.4830574713
612.60,15.4376190476,41.4076777778,25.561,44.1188888889,7.60833333333,9.35977777777,39.0174444444,45.2841111111,21.1623888889,35.6183333333,15.5159961686
612.94,15.3774920635,41.4834666667,25.5858333334,44.1717777778,7.538,9.25711111111,39.0462222222,45.304,21.1080555555,35.635,15.4802183908
613.27,15.4197936508,41.5564444444,25.5745,44.247,7.51377777778,9.247,39.1195555555,45.421,21.0887222222,35.5912222222,15.4849003831
613.61,15.4053333333,41.6641111111,25.6536666667,44.3197777778,7.52622222222,9.21588888889,39.147,45.58,21.0919444444,35.5805555556,15.4881743295
613.94,15.4234603175,41.6954111111,25.7103333333,44.3021111111,7.49622222222,9.19188888889,39.1021111111,45.5464444444,21.004,35.4977777778,15.4242279694
614.28,15.3617142857,41.7025444445,25.6528333334,44.3167777778,7.44577777778,9.18511111111,39.0817777778,45.4858888889,20.9282777778,35.5,15.3858908046
614.61,15.4305555556,41.7153888889,25.6965,44.3135555556,7.47177777778,9.21111111111,39.1106666667,45.466,20.892,35.5163333333,15.403908046
