wavelength,Back_AniIgnm,Belly_AniIgnm,Breast_AniIgnm,Crissum_AniIgnm,Crown_AniIgnm,DorTail_AniIgnm,Patch10_AniIgnm,Patch11_AniIgnm,Rump_AniIgnm,Throat_AniIgnm,WingTip_AniIgnm
250.17,-0.627000000001,-1.175,-1.58206666667,-0.926942222222,-1.90376666667,1.51306666667,18.4341333333,-0.702466666666,14.7776666667,-1.90066666667,4.05706666667
250.54,-1.28116666667,-1.93873333333,-2.1018,-1.54797777778,-2.88513333333,0.776333333334,18.0187333333,-1.5064,14.2370666667,-2.54466666667,3.38466666666
250.92,-2.2622,-3.16373333334,-3.06073333333,-2.60222444444,-4.17963333333,-0.507066666666,17.2366,-2.6302,13.4591333333,-3.53346666666,2.26413333333
251.29,-2.9224,-4.1006,-3.64953333333,-3.20770666667,-4.89223333333,-1.3172,16.9304,-3.18633333333,13.0150666667,-4.5478,1.74006666667
251.66,-3.188,-4.60433333333,-3.83853333333,-3.54520444445,-5.18306666667,-1.73406666667,16.8265333333,-3.52693333333,12.8282,-4.82753333333,1.59926666667
252.04,-2.9656,-4.33986666667,-3.5398,-3.16297555555,-4.86873333333,-1.42813333333,17.0881333333,-3.25153333333,13.2732,-4.66233333334,1.94833333333
252.41,-2.55303333333,-4.04813333333,-3.23933333333,-2.92042222222,-4.4241,-1.17146666667,17.3377333333,-2.73666666667,13.8842,-4.5028,2.295
252.79,-1.8135,-3.5132,-2.64473333333,-2.18182888889,-3.64483333333,-0.263266666664,17.9165333333,-1.92986666667,14.4386,-3.7808,3.09653333333
253.16,-1.33763333333,-2.91473333333,-1.896,-1.70944,-3.21363333333,0.398600000001,18.4982666667,-1.41313333333,15.0166,-3.29573333333,3.92473333333
253.54,-1.08666666667,-2.80233333333,-1.57073333333,-1.47621111111,-3.11263333333,0.709599999998,18.5674666667,-1.24053333333,15.2968,-3.15026666666,4.2928
253.91,-1.2147,-2.96553333333,-1.4488,-1.41493111111,-3.381,0.6268,18.2336,-1.36706666667,15.2270666667,-3.33786666667,4.296
254.28,-1.13923333333,-2.94106666667,-1.30613333334,-1.08929111111,-3.16893333333,0.667,18.6704666667,-1.29666666667,15.4288,-3.32173333333,4.5572
254.66,-2.87316666667,-4.73126666667,-3.18086666667,-2.61724,-4.80613333333,-1.05526666667,17.3744666667,-2.9608,14.3336666667,-5.34639999999,3.0708
255.03,-3.66483333333,-5.36673333333,-3.92593333333,-3.13047333333,-5.4712,-1.42526666667,16.7945333333,-3.61786666667,13.819,-6.3952,2.52153333333
255.41,-4.45266666667,-6.0404,-4.58613333333,-3.80029333333,-6.35066666666,-2.15133333333,16.0510666667,-4.428,13.1752666666,-7.15146666667,1.8246
255.78,-4.9387,-6.2486,-5.31753333333,-4.17887333333,-6.73356666667,-2.8372,15.6244,-4.63766666667,12.7871333333,-7.84273333334,1.2988
256.15,-5.37863333333,-6.46546666667,-5.7782,-4.73232444444,-7.06333333333,-3.45913333334,15.4066666667,-5.1018,12.5566,-8.09166666666,0.905266666667
256.53,-5.45946666667,-6.27873333333,-5.97126666667,-4.79362222222,-7.0251,-3.33053333333,15.1441333333,-5.1954,12.0938,-8.00873333332,1.2288
256.90,-4.90006666667,-5.56826666667,-5.37086666667,-4.29687111111,-6.40336666667,-2.8904,15.6466666667,-4.67726666667,12.6194,-7.34499999999,1.64006666667
257.28,-4.4726,-4.95526666667,-5.1294,-3.95294,-5.88656666667,-2.4982,15.6119333333,-4.4246,12.3770666667,-6.75806666667,1.3772
257.65,-4.39226666667,-5.04466666667,-5.04053333334,-3.95832666667,-5.71743333333,-2.3252,15.5080666667,-4.30073333333,12.2765333333,-6.60566666667,0.963600000001
258.02,-3.43456666667,-4.25,-3.99846666667,-3.25776888889,-4.7897,-1.52253333333,16.204,-3.53066666667,12.7222,-5.47586666667,1.36186666667
258.40,-2.3475,-3.44886666667,-3.05313333334,-2.46870888889,-4.05846666667,-0.548333333333,17.1025333333,-2.60666666667,13.4802,-4.40446666667,1.93266666667
258.77,-0.256699999999,-1.27693333333,-0.910799999999,-0.585022222223,-1.9466,1.6382,18.8749333333,-0.549599999999,15.209,-2.095,3.8234
259.15,0.615033333333,-0.367666666666,-0.152533333335,0.144226666667,-0.979366666667,2.38186666667,19.7224666667,0.228866666666,15.8886,-1.16553333333,4.4768
259.52,1.29696666667,0.311733333333,0.396666666667,0.830860000001,-0.237533333333,3.06493333333,20.2735333333,0.865466666667,16.4747333333,-0.4752,5.02493333333
259.89,1.65613333333,0.663400000001,0.840533333333,1.16490888889,0.131433333334,3.46186666667,20.5796666667,1.0916,16.8310666667,-0.0517333333347,5.3282
260.27,1.912,0.896533333335,1.05473333333,1.45021555555,0.314233333333,3.85513333333,20.9294666667,1.30166666667,17.1170666667,0.0923999999986,5.59826666667
260.64,2.25523333333,1.18266666667,1.30793333333,1.87992888889,0.605600000001,4.193,21.3307333333,1.62686666667,17.5247333333,0.4518,5.7386
261.01,2.20573333333,1.19613333333,1.2934,1.85500888889,0.530400000001,4.20006666667,21.4133333333,1.5752,17.6342,0.438133333333,5.60753333333
261.39,1.97823333333,0.983333333334,0.948066666668,1.67996,0.282266666667,3.9934,21.3571333333,1.3688,17.5972,0.208333333334,5.38933333333
261.76,2.063,1.10753333333,0.988866666667,1.77777777778,0.313633333333,4.078,21.5918,1.38086666667,17.7207333333,0.317466666668,5.57113333333
262.13,2.29363333333,1.34493333333,1.075,1.92561777778,0.542000000001,4.42233333333,21.9552666667,1.58266666667,18.1196,0.509666666667,5.88506666667
262.51,1.98366666667,1.20786666667,0.847533333333,1.6121,0.417833333333,4.26506666666,21.7041333333,1.30146666667,17.9636666667,0.178000000001,5.7982
262.88,1.48553333333,0.815799999999,0.388266666668,1.30280888889,-0.0521,3.7738,21.41,0.755866666668,17.7535333333,-0.398666666668,5.50953333333
263.25,1.43153333333,0.7034,0.358800000001,1.24731333333,-0.195400000001,3.8154,21.4676,0.628200000001,17.9156666667,-0.604999999999,5.66813333334
263.63,1.2315,0.560133333332,0.343599999999,0.892675555555,-0.405699999999,3.63733333333,21.397,0.3468,17.8742,-0.754199999999,5.74053333333
264.00,1.42993333333,0.801199999999,0.548866666667,0.907864444445,-0.231800000001,3.7764,21.3871333334,0.524866666667,17.8664666667,-0.667999999999,6.0394
264.37,1.30766666667,0.765333333335,0.515933333333,0.617879999999,-0.328366666667,3.3808,20.825,0.344133333335,17.3389333333,-0.754733333333,5.65913333333
264.75,1.32936666667,0.605266666667,0.733333333333,0.573224444445,-0.3452,3.38506666667,20.8684666667,0.252599999999,17.0885333333,-0.715333333332,5.76613333333
265.12,2.1169,1.246,1.53033333333,1.46880444444,0.791333333333,4.123,21.3673333333,1.05506666667,17.3832,0.124733333332,6.64926666667
265.49,2.5728,1.59846666667,2.1672,1.92681777778,1.52796666667,4.46906666667,21.7534,1.69606666667,17.6409333333,0.585799999999,7.2354
265.87,2.865,1.80773333333,2.5104,2.27953555556,2.01046666666,4.60166666667,21.9396,1.92973333333,17.8195333333,0.775199999999,7.42866666667
266.24,2.808,1.7226,2.41633333333,2.26495333333,2.03123333333,4.34253333333,21.8784666667,1.94193333333,17.6696666667,0.496866666668,7.15693333333
266.61,3.45463333333,2.25366666667,2.69046666667,2.95233555556,2.53856666667,4.87733333333,22.2748,2.63273333333,17.9435333333,1.27986666667,7.43393333333
266.98,4.02933333333,2.6694,2.99706666667,3.49485111111,3.16956666667,5.3452,22.7602,3.2164,18.3012,1.90946666666,7.64913333333
267.36,4.09756666667,2.93266666667,3.0176,3.77770444444,3.3402,5.3222,22.9356,3.50453333333,18.2985333333,2.14866666667,7.55846666667
267.73,3.97806666667,2.8624,2.94013333333,3.75666888889,3.3779,5.3634,23.0846,3.57373333333,18.3048,2.0648,7.31686666667
268.10,3.6954,2.68673333333,2.82553333333,3.69575555556,3.28293333333,5.477,22.9154666667,3.3782,18.1544,1.911,7.06133333333
268.48,3.7502,2.82846666667,3.22633333333,3.99769777778,3.66076666667,5.944,23.4945333333,3.60533333333,18.6602,2.14626666667,7.42733333333
268.85,3.61726666667,2.81713333333,3.09186666667,3.88028444444,3.6321,5.91433333333,23.3294,3.49213333333,18.6502,2.1154,7.32826666667
269.22,3.19273333333,2.50693333333,2.60786666667,3.41929555556,3.2299,5.632,22.9552,3.24973333333,18.334,1.80393333333,6.8364
269.59,3.20846666667,2.5902,2.51453333333,3.32526666667,3.12496666667,5.7348,22.9338,3.19673333333,18.3026666667,1.91593333333,6.70833333333
269.97,3.04996666667,2.56446666667,2.2558,2.95848,2.85143333333,5.70313333333,22.8225333333,2.98933333333,18.0476,1.90693333333,6.44906666667
270.34,3.1014,2.66213333333,2.25013333333,2.97424888889,2.98063333333,5.77353333333,22.5908,3.03733333333,18.0336666667,2.2798,6.5138
270.71,3.5692,3.12286666667,2.88593333333,3.30217555556,3.35366666667,6.25026666667,22.8978,3.3716,18.4612666667,2.65626666667,6.95866666667
271.09,3.18236666667,2.7038,2.54606666667,2.80167111111,2.88843333333,5.8932,22.4414666667,3.00346666666,18.0882666666,2.24866666667,6.5552
271.46,3.4229,2.87773333333,2.88873333333,2.85318444444,3.08256666667,6.26793333333,22.4409333333,3.18213333333,18.2824,2.61333333333,6.81666666666
271.83,3.57713333333,3.01986666667,2.90446666667,2.91464222222,3.10473333333,6.23773333333,22.395,3.0938,18.2582666667,2.79993333333,6.87553333333
272.20,3.8557,3.187,3.0096,2.95581555556,3.2874,6.2928,22.6892666666,3.2832,18.5624,3.0418,7.01893333333
272.58,4.0479,3.18386666667,2.84126666667,2.86338444445,3.23403333333,6.24266666667,22.5281333333,3.3742,18.4184666667,3.0816,6.90686666667
272.95,4.40143333333,3.5892,3.16833333333,3.10153555556,3.6057,6.54286666666,22.8090666667,3.8246,18.7286,3.39526666667,7.2488
273.32,4.61106666667,3.7844,3.43713333333,3.25901333333,3.79996666667,6.66673333333,23.067,3.9778,18.8035333333,3.56473333333,7.50533333333
273.69,4.56206666667,3.78013333333,3.38853333333,3.17095555556,3.74993333333,6.498,22.9616666667,3.8466,18.7586666667,3.4906,7.34773333333
274.06,4.84466666667,3.97853333333,3.58093333333,3.50949777778,4.05553333334,6.61160000001,23.0266666667,4.13693333333,18.9064,3.67806666667,7.4514
274.44,4.9161,4.08653333333,3.73426666667,3.57666222222,3.9978,6.72079999999,23.2588666666,4.15766666667,18.9952666667,3.63486666667,7.4792
274.81,4.36666666667,3.67513333333,3.22613333333,3.05429777778,3.51876666667,6.20873333333,22.9780666667,3.62826666667,18.5791333333,3.25746666667,7.0644
275.18,4.39686666667,3.72926666667,3.30226666667,2.97818222222,3.55713333333,6.27193333333,23.0544666667,3.596,18.4876,3.3276,7.11186666667
275.55,4.21116666667,3.57586666667,3.10526666667,2.77939333333,3.43783333333,6.10826666667,23.022,3.4568,18.3274,3.13133333333,6.94233333333
275.93,4.4231,3.77266666667,3.44666666667,3.00797111111,3.74493333333,6.42026666667,23.1741333333,3.77733333333,18.4986666667,3.28006666667,7.10346666667
276.30,4.41853333333,3.74973333333,3.3556,2.98103333333,3.72503333333,6.3192,23.1338,3.76446666667,18.273,3.38026666667,7.02633333333
276.67,4.51026666667,4.0304,3.59566666667,3.19832222222,3.9392,6.41433333333,23.3183333333,3.9404,18.5033333333,3.69566666667,7.28373333333
277.04,4.18966666667,3.73226666667,3.3308,2.76434444444,3.71453333333,6.16613333333,23.0665333333,3.5848,18.0386,3.3842,6.94353333333
277.41,3.93653333333,3.4404,3.01953333333,2.37531333333,3.47223333333,5.89886666667,22.6703333333,3.33333333333,17.7173333333,3.18793333333,6.478
277.79,3.73913333333,3.2428,2.8648,2.18888888889,3.3844,5.94926666667,22.6096,3.33966666667,17.6842,3.05893333333,6.43946666667
278.16,3.651,3.22953333333,2.90433333333,1.96582888889,3.4948,6.06986666667,22.7685333333,3.35506666667,17.8359333333,3.02986666667,6.50026666667
278.53,3.50466666667,3.16206666667,2.74846666667,1.91860666667,3.50206666667,5.90546666667,22.6595333333,3.27366666667,17.5992,2.91326666667,6.42566666667
278.90,3.24563333333,2.94713333333,2.49566666667,1.70424222222,3.39226666667,5.60826666666,22.3224666667,3.14026666667,17.4316,2.62353333333,6.00953333333
279.27,3.01893333333,2.7272,2.23786666667,1.44709555556,3.2099,5.36926666667,22.2504,2.97146666667,17.308,2.43253333333,5.81346666667
279.64,2.57546666667,2.164,1.71773333333,0.922366666668,2.71473333333,4.89473333333,21.8016666667,2.4226,16.9167333333,1.91006666667,5.316
280.02,2.18006666667,1.7282,1.21033333333,0.502611111112,2.33456666667,4.49393333333,21.5531333333,2.09986666667,16.5536,1.59186666667,4.94106666666
280.39,2.06436666667,1.62446666667,1.05866666667,0.388526666667,2.17246666667,4.40153333333,21.3426666667,2.02346666667,16.3920666667,1.439,4.77
280.76,1.89316666666,1.3992,0.949399999999,0.258168888889,1.992,4.29313333333,21.0176666666,1.83973333333,15.9954,1.2698,4.54066666667
281.13,2.13563333333,1.50106666667,1.22293333333,0.612440000001,2.11796666667,4.50146666667,21.133,2.15873333333,16.2284,1.567,4.71833333333
281.50,2.01343333333,1.45173333333,1.0656,0.438082222221,1.84306666667,4.44733333333,21.1644666667,2.1208,16.2390666667,1.45386666667,4.7476
281.87,2.20503333333,1.58546666667,1.25193333333,0.653895555555,1.91036666667,4.60106666667,21.5478,2.3068,16.4538,1.7382,4.9198
282.25,2.05686666667,1.45213333333,1.0662,0.559891111111,1.6779,4.41986666667,21.4665333333,2.12626666667,16.3357333333,1.6502,4.80193333333
282.62,2.13303333333,1.52053333333,1.17326666667,0.604486666666,1.65933333333,4.5656,21.6662,2.25286666667,16.6018,1.91766666667,4.8908
282.99,2.53616666667,1.89286666667,1.546,0.915255555557,1.9152,4.8978,21.9955333333,2.59233333333,16.9406666667,2.3442,5.29486666667
283.36,2.71766666667,2.111,1.72373333333,1.17095333333,2.0121,5.031,22.1971333333,2.81313333334,17.1926666667,2.53773333333,5.4182
283.73,3.0487,2.415,2.11673333333,1.53890444445,2.42413333333,5.33786666667,22.5416666667,3.2646,17.5217333333,2.87606666667,5.70313333333
284.10,3.07003333333,2.41873333333,2.14066666667,1.52863333333,2.49303333333,5.41086666667,22.709,3.3508,17.73,2.8856,5.70833333333
284.47,3.0515,2.4808,2.19393333333,1.58076,2.56413333333,5.48826666666,22.8782,3.37926666667,17.8621333333,2.8512,5.74286666667
284.85,2.876,2.30266666667,1.96513333333,1.34586222222,2.40983333333,5.26846666667,22.9891333333,3.18193333333,18.0132666667,2.6136,5.50126666667
285.22,2.5116,2.0024,1.50646666667,0.974995555555,2.02196666667,4.84706666667,22.9293333333,2.7402,17.8736,2.16733333333,5.10806666667
285.59,2.51776666667,1.9426,1.57613333333,1.01249555556,2.0736,4.78333333333,23.1156,2.6722,18.0204,2.15,5.0872
285.96,2.6147,1.93493333333,1.61066666667,0.957777777778,2.11216666667,4.7492,23.2212,2.6216,18.1906,2.0812,5.1276
286.33,2.62013333333,1.89793333333,1.60906666667,0.963322222222,2.1131,4.7894,23.4309333333,2.67086666667,18.3828666667,2.1076,5.1432
286.70,2.70306666667,1.90646666667,1.6564,1.04303333333,2.19563333333,4.8472,23.5962666667,2.75066666667,18.5240666667,2.12673333333,5.15606666667
287.07,2.74013333333,1.97906666667,1.69966666667,1.12051555555,2.31046666667,4.9448,23.9043333333,2.88933333333,18.7227333333,2.19826666667,5.23233333333
287.44,2.50663333333,1.73853333333,1.51213333333,0.921246666667,2.1526,4.72753333333,23.9426666667,2.6808,18.7270666667,1.91506666667,5.05033333333
287.82,2.13376666667,1.43873333333,1.1646,0.661917777777,1.7859,4.3422,23.9399333334,2.31786666667,18.6504,1.60093333333,4.68613333333
288.19,1.87326666667,1.2098,0.931733333333,0.524957777779,1.46173333333,4.10213333333,24.0148666667,2.01646666667,18.7425333333,1.34153333333,4.40653333333
288.56,1.8132,1.0768,0.881466666665,0.544031111111,1.26393333333,3.9436,24.2658,1.86646666667,19.0182666667,1.21206666666,4.30253333333
288.93,2.02643333333,1.26573333333,1.1142,0.819646666667,1.48606666667,4.10493333333,24.6856666666,2.09046666667,19.3638666667,1.3836,4.5124
289.30,2.21146666667,1.4564,1.36813333333,1.13449555556,1.68663333333,4.27233333333,25.0681333333,2.30973333333,19.7831333333,1.6596,4.65153333334
289.67,2.426,1.70753333333,1.49466666667,1.42560222222,1.8472,4.48926666667,25.504,2.51613333333,20.2962666667,1.82826666667,4.74453333333
290.04,2.05793333333,1.56486666667,1.26173333333,1.25471333333,1.6228,4.20946666667,25.4935333333,2.30746666667,20.1923333333,1.6434,4.38666666667
290.41,1.98813333333,1.64233333333,1.2036,1.21458444444,1.48793333333,4.0222,25.6389333333,2.1494,20.2611333334,1.521,4.26986666667
290.78,1.74306666667,1.44333333333,0.886733333335,0.955097777778,1.20303333333,3.74033333333,25.8041333333,1.87193333333,20.3957333333,1.2498,4.00826666667
291.15,1.4842,1.03153333333,0.584199999999,0.654484444444,0.839566666667,3.45793333333,25.9473333333,1.5772,20.5544,0.8508,3.6316
291.52,1.6197,1.1098,0.671533333333,0.735935555556,0.857133333333,3.51886666667,26.2778,1.66146666667,20.8518666667,0.993333333333,3.5896
291.89,1.50133333333,0.960199999999,0.411933333331,0.499306666667,0.547233333333,3.24093333333,26.3888666667,1.4386,20.9386666667,0.761400000001,3.3898
292.26,1.60066666667,1.06353333333,0.4308,0.557495555555,0.591900000001,3.29426666667,26.6940666667,1.46706666667,21.2490666667,0.919866666668,3.47613333334
292.64,1.58453333333,1.00713333333,0.3984,0.487108888889,0.557133333333,3.2984,26.9414,1.52926666667,21.518,0.988733333332,3.48833333333
293.01,1.39856666667,0.923000000001,0.257866666668,0.368762222223,0.329666666667,3.154,27.2514666667,1.407,21.7862666667,0.992133333333,3.4118
293.38,1.35026666667,0.895266666667,0.145466666666,0.208997777778,0.241766666667,3.17286666667,27.6411333334,1.32773333333,22.0566666667,0.830933333333,3.39746666667
293.75,0.877199999999,0.413600000001,-0.203933333333,-0.170633333333,-0.194366666667,2.7376,27.4803333333,0.881733333332,21.8841333333,0.341666666667,3.01713333333
294.12,1.2932,0.682533333333,0.0949333333328,0.237757777778,0.0782666666666,3.0602,28.0222666667,1.132,22.4728,0.695599999998,3.40706666667
294.49,1.42706666667,0.697200000001,0.322266666666,0.388342222221,0.207466666666,3.1476,28.2006666667,1.23686666667,22.8163333333,0.804133333333,3.52626666667
294.86,1.46546666667,0.676466666667,0.405333333333,0.528877777777,0.297399999999,3.20906666667,28.3938,1.22453333333,23.0228,0.756666666665,3.58126666667
295.23,1.48093333333,0.669266666665,0.446133333334,0.652966666667,0.388800000001,3.1552,28.653,1.1638,23.2683333334,0.820933333333,3.68626666667
295.60,1.43793333333,0.6802,0.380466666666,0.664431111111,0.412166666666,3.08046666667,28.7752666667,1.1478,23.4436,0.770533333333,3.8064
