wavelength,Back_TanCucm,Belly_TanCucm,Breast_TanCucm,Crissum_TanCucm,Crown_TanCucm,DorTail_TanCucm,Patch10_TanCucm,Patch11_TanCucm,Rump_TanCucm,Throat_TanCucm,WingTip_TanCucm
368.93,6.4874,9.08433333333,7.8528,6.64059999999,5.51353333334,4.45563333333,7.20346666667,5.91933333333,8.80333333333,7.9058,6.6317
369.29,6.50793333333,9.10366666667,7.89146666666,6.63499999999,5.534,4.4908,7.2,5.98106666667,8.7922,7.95566666667,6.57366666667
369.65,6.43233333333,9.03206666667,7.8522,6.5492,5.46546666667,4.44663333333,7.15086666666,5.93393333333,8.72726666667,7.89376666667,6.5061
370.01,6.352,8.92046666667,7.75553333333,6.4562,5.38493333333,4.33033333333,7.07,5.87106666667,8.62326666667,7.76186666667,6.40813333333
370.38,6.4514,8.95626666667,7.8152,6.54013333334,5.40966666667,4.34573333333,7.12633333333,5.9424,8.66906666667,7.74136666667,6.4312
370.74,6.51366666667,9.02613333334,7.8624,6.61593333333,5.45446666667,4.42886666667,7.2026,6.03126666667,8.74946666667,7.773,6.45146666667
371.10,6.5078,9.04846666667,7.8874,6.56639999999,5.4662,4.4912,7.22473333333,6.05466666667,8.76446666666,7.67766666667,6.43773333333
371.46,6.47933333333,9.0626,7.84913333334,6.50339999999,5.47033333334,4.51113333333,7.24693333333,5.9974,8.73066666667,7.66476666667,6.4348
371.83,6.41946666667,9.01493333333,7.76106666667,6.42079999999,5.416,4.47316666667,7.19773333333,5.8904,8.6976,7.63556666667,6.38363333333
372.19,6.38013333333,8.96006666667,7.74173333334,6.35566666667,5.3968,4.447,7.16986666667,5.83213333334,8.66173333334,7.60513333333,6.37373333333
372.55,6.43153333333,9.02253333334,7.79106666666,6.39153333333,5.43573333333,4.46243333333,7.21333333333,5.86613333333,8.7164,7.6441,6.42936666667
372.92,6.35633333333,9.01486666666,7.79126666667,6.36106666667,5.39026666666,4.39956666667,7.1728,5.8146,8.70873333333,7.6623,6.35253333333
373.28,6.3244,8.98719999999,7.73546666667,6.33113333334,5.36086666666,4.3095,7.15746666667,5.7206,8.70386666667,7.61976666667,6.31966666667
373.64,6.2294,8.88979999999,7.6654,6.23813333333,5.29446666667,4.19133333333,7.1196,5.62866666667,8.61446666667,7.5497,6.22743333333
374.00,6.30573333333,9.0242,7.7696,6.34893333334,5.37953333333,4.31466666667,7.22453333333,5.69793333333,8.73013333333,7.6535,6.29936666667
374.37,6.30733333333,9.06146666668,7.76966666667,6.35826666666,5.42113333333,4.37276666667,7.25926666667,5.6812,8.76866666667,7.71233333333,6.3418
374.73,6.25366666667,9.02219999999,7.70066666667,6.2816,5.33633333334,4.28426666667,7.2078,5.59,8.68753333333,7.64616666667,6.2738
375.09,6.3162,9.07013333334,7.7216,6.35146666666,5.361,4.319,7.2234,5.61506666667,8.7228,7.72116666667,6.32176666667
375.45,6.3324,9.11166666667,7.79026666667,6.43093333334,5.3658,4.34933333333,7.25613333333,5.69893333334,8.7598,7.7828,6.31866666667
375.81,6.44106666667,9.2462,7.93733333333,6.5508,5.4834,4.45273333333,7.374,5.82593333333,8.86946666667,7.84823333333,6.3862
376.18,6.47453333333,9.28300000001,7.97473333333,6.59726666667,5.47766666666,4.45836666667,7.4032,5.8446,8.87566666667,7.8899,6.41796666667
376.54,6.4492,9.25199999999,7.93686666667,6.5754,5.43846666667,4.4123,7.37166666667,5.84086666667,8.84153333333,7.84353333333,6.37003333333
376.90,6.51773333333,9.28013333334,7.9674,6.62906666667,5.4958,4.47566666667,7.42,5.8818,8.89186666667,7.89046666667,6.4417
377.26,6.59006666667,9.36253333334,8.02806666666,6.67626666667,5.54353333333,4.57143333333,7.46893333333,5.95553333333,8.93579999999,7.9393,6.49996666667
377.63,6.7968,9.59479999999,8.21679999999,6.86693333333,5.72026666667,4.77703333333,7.63926666667,6.17106666667,9.14866666667,8.11886666667,6.71273333333
377.99,6.78526666667,9.55533333334,8.20866666667,6.8296,5.69766666667,4.71456666667,7.5926,6.158,9.10293333333,8.1083,6.69316666667
378.35,6.81573333333,9.56413333333,8.27859999999,6.84326666667,5.70633333333,4.69753333333,7.6094,6.18213333333,9.10753333333,8.12466666667,6.71156666667
378.71,6.85986666667,9.61686666667,8.33233333333,6.87566666667,5.7486,4.7273,7.6402,6.2352,9.12853333333,8.1536,6.77416666667
379.07,6.7718,9.56033333333,8.29799999999,6.78826666666,5.68946666667,4.61173333333,7.6034,6.19753333333,9.0664,8.1023,6.73466666667
379.44,6.77966666667,9.54746666667,8.28993333334,6.75373333333,5.69046666667,4.60893333333,7.6018,6.18813333333,9.10273333334,8.1152,6.77833333333
379.80,6.783,9.51086666667,8.28626666667,6.77940000001,5.67386666667,4.62593333333,7.5818,6.2118,9.0912,8.14576666667,6.82253333333
380.16,6.84553333333,9.56666666667,8.36220000001,6.84006666667,5.75773333333,4.7033,7.66713333333,6.3196,9.16660000001,8.20353333333,6.87136666667
380.52,6.835,9.58599999999,8.39733333334,6.84846666666,5.74753333333,4.7107,7.67466666667,6.28946666667,9.16246666666,8.24860000001,6.85226666667
380.88,6.85013333333,9.59693333334,8.41060000001,6.81153333334,5.73926666667,4.70203333333,7.70813333333,6.3008,9.13739999999,8.25423333333,6.79043333333
381.24,6.7824,9.53153333333,8.37506666667,6.76533333333,5.67553333333,4.61286666667,7.68173333333,6.24046666667,9.10980000001,8.23233333333,6.74003333333
381.61,6.5466,9.32959999999,8.17506666666,6.56933333334,5.44866666667,4.40766666667,7.4966,5.99873333333,8.91306666667,8.01353333333,6.49026666667
381.97,6.548,9.35180000001,8.19973333333,6.55933333334,5.44793333333,4.4162,7.4884,5.9764,8.95213333333,8.05,6.4852
382.33,6.50866666667,9.32526666666,8.14653333334,6.53240000001,5.40533333333,4.38736666667,7.44726666667,5.9586,8.91153333333,8.02943333333,6.42426666667
382.69,6.54953333333,9.40093333333,8.20766666666,6.58966666667,5.467,4.4432,7.5274,6.02593333333,8.99866666667,8.127,6.47776666667
383.05,6.6226,9.47473333333,8.26466666667,6.69559999999,5.4966,4.54226666667,7.5904,6.06346666667,9.08486666667,8.1955,6.55106666667
383.41,6.58213333333,9.45266666666,8.21419999999,6.65146666667,5.42113333333,4.45883333333,7.55286666667,6.0058,9.0068,8.13463333333,6.48996666667
383.77,6.54706666667,9.45040000001,8.17746666667,6.59160000001,5.3514,4.36113333333,7.5216,5.9048,8.97926666667,8.11076666667,6.4054
384.14,6.4198,9.35799999999,8.08186666667,6.49759999999,5.21346666667,4.2477,7.41146666667,5.76273333334,8.85886666667,8.01193333333,6.2861
384.50,6.461,9.39306666666,8.12326666667,6.50306666667,5.23153333333,4.27413333333,7.45413333333,5.78653333333,8.90886666667,8.03836666667,6.36553333333
384.86,6.391,9.3456,8.05753333333,6.47840000001,5.1596,4.21726666667,7.36106666667,5.7406,8.87506666667,8.0195,6.33253333333
385.22,6.42313333333,9.38033333335,8.07533333334,6.49086666667,5.1516,4.2463,7.366,5.7626,8.9034,8.04646666667,6.3448
385.58,6.5672,9.54386666667,8.22646666666,6.62613333333,5.30273333333,4.37033333333,7.49893333333,5.91806666667,9.01633333334,8.2071,6.45243333333
385.94,6.59846666667,9.61139999999,8.29566666667,6.70733333333,5.3588,4.43066666667,7.56873333333,5.97233333333,9.09493333334,8.2426,6.49213333333
386.30,6.6584,9.68313333334,8.37433333333,6.75166666667,5.42333333333,4.4846,7.64233333333,6.02366666667,9.18453333333,8.31706666667,6.55696666667
386.66,6.55686666667,9.60046666667,8.32153333333,6.65206666667,5.32326666667,4.38846666667,7.54446666667,5.90553333333,9.09079999999,8.24686666667,6.43086666667
387.03,6.5394,9.61413333334,8.32606666667,6.60506666667,5.3278,4.3651,7.5302,5.88873333333,9.08266666666,8.25053333333,6.37723333333
387.39,6.55486666667,9.65499999999,8.38613333333,6.65086666666,5.3708,4.40596666667,7.53333333333,5.9068,9.1436,8.26923333333,6.3869
387.75,6.55826666667,9.67286666665,8.44,6.67773333333,5.38326666667,4.42526666667,7.54146666667,5.92613333333,9.18033333335,8.29710000001,6.39393333333
388.11,6.69166666667,9.77613333333,8.53833333333,6.75766666667,5.4502,4.4982,7.60366666667,6.0316,9.30899999999,8.39293333333,6.4823
388.47,6.7484,9.86006666666,8.60359999999,6.80373333333,5.50246666667,4.54193333333,7.63553333333,6.11393333333,9.3748,8.4573,6.49213333333
388.83,6.81653333333,9.94593333333,8.70426666667,6.86933333333,5.5744,4.60796666667,7.72366666667,6.17386666667,9.43686666667,8.52316666666,6.56256666667
389.19,6.8776,10.0508,8.81246666667,6.93479999999,5.65906666667,4.64216666667,7.7952,6.2518,9.50279999999,8.63136666667,6.6133
389.55,6.86426666667,10.0318,8.81553333334,6.90293333333,5.6302,4.61793333333,7.77486666667,6.19713333333,9.50026666666,8.6194,6.63413333333
389.91,6.87866666667,10.0370666667,8.8442,6.88453333333,5.60086666667,4.5981,7.7818,6.20966666667,9.50046666665,8.59463333333,6.61783333333
390.27,6.8664,10.0370666667,8.83026666667,6.86800000001,5.5452,4.57163333333,7.7658,6.16966666667,9.501,8.57460000001,6.5921
390.63,6.90933333333,10.0645333333,8.87226666667,6.88626666667,5.55146666667,4.6226,7.81493333333,6.1906,9.55186666667,8.59243333333,6.61786666667
391.00,6.9094,10.0665333333,8.909,6.88699999999,5.5308,4.5927,7.8246,6.1594,9.55886666665,8.61716666667,6.58393333333
391.36,6.9808,10.1335333333,8.95693333333,6.89793333333,5.52586666667,4.63283333333,7.86753333333,6.18713333333,9.59040000001,8.67946666667,6.57683333333
391.72,7.02466666667,10.2376666667,9.02680000001,6.91799999999,5.5736,4.67973333333,7.95333333333,6.23433333333,9.65646666669,8.72916666667,6.61696666667
392.08,7.0624,10.3209333333,9.0888,6.9596,5.62413333333,4.72353333333,8.02453333333,6.26266666666,9.71026666666,8.78366666667,6.6634
392.44,7.031,10.2898,9.06479999999,6.96359999999,5.58553333333,4.68,8.01626666667,6.22066666667,9.69913333334,8.77023333333,6.60146666667
392.80,7.03033333333,10.2756,9.07266666667,6.94833333334,5.55173333333,4.68456666667,8.00186666667,6.19566666667,9.70193333334,8.74490000001,6.5595
393.16,6.99833333333,10.2726,9.05166666666,6.90986666666,5.50026666667,4.65306666667,7.95653333334,6.14626666667,9.69026666666,8.66213333334,6.49766666667
393.52,7.02686666667,10.325,9.12173333333,6.93599999999,5.51393333333,4.68993333333,7.98713333333,6.18173333333,9.76099999999,8.70563333334,6.5025
393.88,7.00533333333,10.3508666667,9.1302,6.90886666666,5.51386666667,4.68266666667,7.98666666667,6.1524,9.75386666667,8.74073333333,6.50526666667
394.24,7.02126666666,10.3846666667,9.19000000001,6.88933333333,5.5182,4.67946666667,7.98406666667,6.1594,9.75859999999,8.74456666666,6.485
394.60,7.04486666667,10.4265333333,9.24686666668,6.89653333333,5.52093333333,4.6834,7.9976,6.1646,9.80140000001,8.78176666666,6.4647
394.96,7.06706666667,10.4526666667,9.26,6.91026666667,5.5032,4.72373333333,8.0062,6.19166666667,9.83566666667,8.77463333334,6.47426666667
395.32,7.02793333333,10.4206666667,9.26759999999,6.88633333334,5.4794,4.69306666667,7.975,6.1616,9.80893333336,8.76380000001,6.4504
395.68,7.0598,10.4523333333,9.29786666666,6.88433333333,5.46553333333,4.7122,7.96993333333,6.16906666667,9.83866666665,8.77409999999,6.44376666667
396.04,6.984,10.4052,9.281,6.78953333333,5.36266666667,4.63796666667,7.88326666667,6.09413333334,9.80080000001,8.71763333333,6.3494
396.40,7.00206666667,10.4428666667,9.34,6.76979999999,5.35906666666,4.63486666667,7.89446666667,6.097,9.80726666666,8.70749999999,6.35963333333
396.76,7.12113333333,10.5868,9.46726666668,6.8314,5.43,4.6878,7.98946666667,6.17346666667,9.91706666666,8.81479999999,6.4174
397.12,7.16013333333,10.6077333333,9.5422,6.84959999999,5.4304,4.70253333333,8.02133333333,6.175,9.97166666666,8.9016,6.44993333333
397.48,7.1924,10.6450666667,9.56473333334,6.8626,5.41646666667,4.6794,8.02066666667,6.16926666667,10.0148666667,8.96803333334,6.43756666667
397.84,7.30626666667,10.7788,9.71906666666,6.97553333333,5.4866,4.77743333333,8.12426666667,6.2536,10.1600666667,9.0942,6.49486666667
398.20,7.37726666667,10.8560666667,9.77939999999,7.03633333333,5.54086666667,4.81243333333,8.1822,6.3078,10.2512,9.18053333333,6.5257
398.56,7.48833333333,10.9490666667,9.86426666666,7.12420000001,5.60246666667,4.8653,8.2646,6.37306666667,10.3528666667,9.26113333333,6.58543333333
398.92,7.5704,11.0541333333,9.96586666666,7.17086666667,5.658,4.8802,8.31893333333,6.426,10.4516,9.34039999999,6.64126666667
399.28,7.69553333333,11.206,10.0949333333,7.25493333334,5.7576,4.95826666667,8.455,6.5252,10.6146666667,9.43300000001,6.7502
399.64,7.69573333334,11.2002666667,10.1315333333,7.26126666666,5.72426666667,4.9196,8.4366,6.4968,10.6507333333,9.43363333333,6.7143
400.00,7.76586666667,11.2722,10.2222,7.36093333333,5.79086666667,4.96673333333,8.5266,6.5318,10.751,9.52999999999,6.74846666667
400.36,7.78573333333,11.3258666667,10.2506666667,7.37533333333,5.7766,4.98476666667,8.51586666666,6.51286666667,10.8120666667,9.59833333333,6.74566666667
400.72,7.7024,11.2943333333,10.2344666667,7.31260000001,5.70226666667,4.91366666666,8.45426666667,6.426,10.8091333333,9.5261,6.67186666667
401.08,7.67433333333,11.28,10.2272,7.25440000001,5.63466666667,4.86346666667,8.43866666667,6.36793333333,10.8052,9.50189999999,6.5938
401.44,7.65126666667,11.2856,10.2454,7.17066666667,5.56,4.8003,8.40366666667,6.31893333333,10.7863333333,9.46769999999,6.53553333333
401.80,7.65866666667,11.3072,10.2675333333,7.13100000001,5.49646666667,4.72833333333,8.38433333333,6.27393333333,10.7906666667,9.45713333333,6.48106666667
402.16,7.6762,11.3555333333,10.3541333333,7.14059999999,5.47193333333,4.7326,8.4154,6.24406666667,10.8453333333,9.50396666667,6.48923333333
402.52,7.63053333333,11.3922,10.3996,7.10126666666,5.407,4.69033333333,8.38473333333,6.21113333333,10.8671333333,9.49670000001,6.467
402.88,7.703,11.4774666667,10.516,7.1282,5.43413333333,4.73413333334,8.434,6.22326666667,10.9536,9.56566666666,6.4975
403.24,7.72586666667,11.5126,10.5934,7.11266666666,5.40446666667,4.7242,8.43873333333,6.205,10.9962666667,9.60316666667,6.46726666667
403.60,7.78986666667,11.604,10.6729333333,7.13920000001,5.43473333333,4.76726666666,8.50433333333,6.22893333333,11.0666666667,9.69406666666,6.50223333333
403.95,7.88233333333,11.728,10.7920666667,7.14059999999,5.44873333333,4.80196666667,8.563,6.28873333333,11.1648666667,9.76273333333,6.545
404.31,7.89993333333,11.7653333333,10.8582,7.12553333334,5.4362,4.8001,8.59286666666,6.27306666667,11.2116,9.7645,6.52963333333
404.67,7.9566,11.8326,10.9433333333,7.15386666667,5.4458,4.81943333333,8.63593333333,6.30613333334,11.2711333333,9.83246666666,6.5565
405.03,8.07206666667,11.9754666667,11.0838666667,7.24533333333,5.55326666667,4.91693333333,8.7292,6.39866666667,11.4095333333,9.94306666666,6.63736666667
405.39,8.16246666667,12.08,11.1916,7.31079999999,5.6012,4.9759,8.78859999999,6.4208,11.5087333333,9.99986666667,6.68863333333
405.75,8.18013333334,12.0851333334,11.2098666667,7.266,5.57,4.9608,8.78486666666,6.3938,11.5382,9.99443333334,6.65203333333
406.11,8.2244,12.1321333333,11.2654666667,7.25066666666,5.5552,4.95036666667,8.81260000001,6.3998,11.5842666667,10.0148,6.63543333333
406.47,8.31853333333,12.222,11.3747333333,7.2714,5.60793333333,4.9964,8.86153333334,6.44226666667,11.6823333333,10.0850666667,6.6461
406.83,8.3732,12.2905333333,11.4644666667,7.28259999999,5.6146,5.00503333333,8.92353333333,6.47253333333,11.7659333333,10.1380666667,6.62533333333
407.19,8.4084,12.3353333333,11.5284666667,7.2724,5.60026666667,5.00586666667,8.92166666666,6.4532,11.8178,10.1651333333,6.5956
407.55,8.47013333333,12.4083333333,11.6395333333,7.26993333333,5.60553333333,5.01273333333,8.94846666667,6.4684,11.9134666667,10.2037666667,6.60203333333
407.90,8.48313333333,12.4358,11.6749333334,7.26646666666,5.57353333333,4.98173333333,8.94253333334,6.42573333333,11.9434,10.2143333333,6.54833333333
408.26,8.57386666667,12.5300666667,11.8037333333,7.29279999999,5.58426666667,4.9872,8.98873333334,6.4594,12.0486,10.2966,6.5745
408.62,8.70253333333,12.642,11.9421333333,7.33646666667,5.63653333333,5.0353,9.05379999999,6.48533333333,12.1656666667,10.3716666667,6.61083333333
408.98,8.7204,12.6614,11.9960666667,7.28986666667,5.5638,4.9813,9.03113333334,6.4318,12.1952666667,10.3589,6.55306666667
409.34,8.74986666667,12.6952,12.0755333333,7.28786666667,5.54333333333,4.97783333333,9.07406666666,6.44366666667,12.2834,10.4011,6.50906666667
409.70,8.821,12.7952666667,12.2162666667,7.34080000001,5.5754,5.01333333333,9.12386666666,6.4812,12.4060666667,10.4843333333,6.5508
410.06,8.877,12.8842,12.3084,7.35293333334,5.5752,5.04373333333,9.14806666666,6.49093333333,12.481,10.5328,6.55233333333
410.42,8.94186666666,12.9415333333,12.3979333333,7.38626666666,5.57573333333,5.0421,9.19266666666,6.50386666667,12.5412,10.5933666667,6.57483333333
410.77,8.98186666667,12.9955333333,12.4708,7.39560000001,5.55226666667,5.06503333333,9.18693333333,6.4932,12.5846666667,10.6365666667,6.58713333333
411.13,9.03506666667,13.0646666667,12.5505333333,7.42646666666,5.5238,5.06383333333,9.23653333333,6.49773333333,12.6560666667,10.6544333333,6.59256666667
411.49,9.09873333333,13.1144,12.6304,7.43406666667,5.50933333333,5.0715,9.27120000001,6.48513333333,12.7132,10.6830333333,6.5656
411.85,9.14806666667,13.139,12.7302,7.41373333333,5.48813333333,5.06426666667,9.26533333333,6.4798,12.7824,10.7209,6.56423333333
412.21,9.23506666667,13.2062,12.8514666666,7.43586666666,5.50313333333,5.10916666667,9.31746666667,6.49293333333,12.8775333334,10.7863333333,6.56476666667
412.57,9.26266666667,13.2568,12.9248666667,7.40486666666,5.4778,5.10593333333,9.33280000001,6.48366666667,12.9672666667,10.8305333333,6.53543333333
412.92,9.39133333334,13.3832,13.059,7.44126666667,5.52066666667,5.13823333333,9.41886666667,6.51526666667,13.1102,10.9181,6.58116666667
413.28,9.4914,13.4816666666,13.2048,7.46733333334,5.5584,5.1715,9.45413333333,6.54273333333,13.2258666667,10.9953666667,6.6186
413.64,9.55666666667,13.5378,13.2689333333,7.43846666667,5.52966666667,5.156,9.46260000001,6.5282,13.2986,11.0346333333,6.60203333333
414.00,9.6578,13.651,13.4349333333,7.45440000001,5.53466666667,5.15063333333,9.51986666666,6.54066666667,13.4386666667,11.0925333333,6.59043333333
414.36,9.77166666666,13.7715333333,13.5786,7.45053333334,5.52853333333,5.17743333333,9.57493333334,6.54253333333,13.5870666667,11.1517333333,6.5951
414.72,9.92020000001,13.8910666667,13.724,7.50133333333,5.56773333334,5.2211,9.66479999999,6.5792,13.7526,11.2414666667,6.61706666667
415.07,10.0416,13.9906666667,13.8638666667,7.51973333333,5.6024,5.23546666667,9.72913333335,6.6064,13.9144666667,11.3480666667,6.65873333333
415.43,10.1562666667,14.1247333333,14.0405333334,7.54026666667,5.62493333333,5.24216666667,9.77526666668,6.626,14.0632666667,11.4396333333,6.68926666667
415.79,10.3036666667,14.2925333333,14.2079333334,7.58559999999,5.66,5.28376666667,9.8818,6.65926666667,14.2299333333,11.5408666667,6.735
416.15,10.4444,14.4509333333,14.3817333333,7.62806666667,5.6762,5.31686666667,9.96440000001,6.69306666667,14.4151333333,11.6447333333,6.76996666667
416.51,10.5752666667,14.5935333333,14.5378666667,7.67546666667,5.6844,5.33956666667,10.0374,6.70746666667,14.5708,11.7385333333,6.78236666667
416.86,10.6912666666,14.7031333333,14.6784,7.69973333334,5.67066666667,5.3768,10.0893333333,6.72286666666,14.6974,11.8022333333,6.7983
417.22,10.7822,14.7806666667,14.7828,7.69133333334,5.63433333333,5.34486666667,10.1193333333,6.68353333333,14.7945333333,11.8608333333,6.77093333333
417.58,10.8982666667,14.8849333333,14.9243333333,7.72059999999,5.6304,5.36196666667,10.1779333333,6.6852,14.9210666667,11.9100333333,6.76893333333
417.94,11.0071333333,14.9542,15.0344666667,7.74613333333,5.6416,5.37533333333,10.221,6.7014,15.0491333333,11.9949333333,6.79473333333
418.29,11.1058,15.0055333333,15.1376,7.75366666667,5.63873333333,5.37313333333,10.2439333333,6.6858,15.1572,12.0373,6.7778
418.65,11.1707333333,15.0724,15.2414666667,7.72186666667,5.60933333333,5.33813333333,10.2479333333,6.649,15.2527333333,12.0670333333,6.76036666667
419.01,11.2672666667,15.1525333333,15.3618666667,7.71853333334,5.5944,5.3487,10.2712,6.6462,15.3402666667,12.1281,6.7463
