wavelength,Back_MelXanm,Belly_MelXanm,Breast_MelXanm,Crissum_MelXanm,Crown_MelXanm,DorTail_MelXanm,Patch10_MelXanm,Rump_MelXanm,Throat_MelXanm,WingTip_MelXanm
195.13,2312.5,1183.33333333,2506.25,2654.16666667,320.833333334,2075.0,2108.33333333,737.5,2809.72222222,1281.25
195.51,-369.444416667,-135.730496296,-401.388875,-462.962833333,9.25924999975,-283.796333333,-368.5185,-46.75925,-497.839375,-175.463
195.89,-195.833333333,-117.071759259,-251.041666667,-274.479166667,-34.8958333333,-159.375,-217.708333333,-61.4583333333,-301.649305556,-141.666666667
196.27,-140.833333333,-72.8518518519,-151.875,-192.083333333,-18.3333333333,-65.8333333335,-160.833333333,-38.7500000001,-206.527777778,-64.5833333332
196.65,-58.602,-19.904350926,-71.77425,-87.3656666668,8.06449999998,-4.704375,-72.8494166667,6.31729166666,-104.301236111,-18.9515833333
197.03,-50.4166666666,-16.8865740741,-63.9583333333,-75.625,-6.45833333333,-4.375,-70.4166666666,3.74999999997,-85.4166666667,-24.4791666668
197.40,-18.7878333333,0.491609259275,-28.1818333333,-37.7273333333,15.00025,18.1818333333,-36.5151666667,20.9092083333,-39.1160833333,-1.59091666668
197.78,-41.23925,-33.276462963,-63.1409166667,-87.6068333334,-8.33341666668,10.0427916667,-67.9486666667,-2.24362499999,-86.2534722222,-37.60675
198.16,-41.453,-29.6272046296,-65.3845833333,-92.7350833334,-9.40166666668,3.73925,-72.2223333333,-8.11966666665,-83.4403194444,-35.14975
198.54,-51.1261666666,-37.6627296298,-71.2837916666,-109.68475,-30.18025,2.1395,-77.2523333333,-30.1801666667,-96.3587361111,-42.9055
198.92,-130.158583333,-103.148187037,-155.753958333,-238.492083333,-107.936583333,-32.5397916665,-175.39675,-102.97625,-197.354472222,-100.396708333
199.30,-375.926,-306.71812037,-431.944416666,-621.296333334,-364.81475,-167.592625,-482.407416667,-316.666625,-545.524513889,-291.666583333
199.68,796.666666668,743.907407409,962.500000001,1226.66666667,783.333333334,452.5,1008.33333333,729.166666666,1153.33333333,645.833333333
200.06,1052.77766667,852.037144443,1286.11120833,1616.66658333,916.666583333,397.222250001,1322.22225,926.389000001,1643.98147222,655.555666667
200.44,883.333333332,688.310185186,1018.75,1300.0,737.500000001,447.916666668,952.083333332,723.958333334,1200.69444445,511.458333333
200.82,288.888916667,176.975263889,296.666541667,388.888916667,226.666666667,139.722166666,306.666666667,232.22225,351.944361111,162.500041667
201.19,207.971166667,114.94357963,182.971,275.724666667,156.52175,103.623375,227.536166667,183.152166667,260.80925,132.427291667
201.57,114.893666667,66.5031092592,101.595583333,160.638166667,97.8723333333,64.7165416666,127.659666667,104.166708334,150.443347222,79.7874166667
201.95,129.0475,49.8438666667,94.6429166667,182.142833333,89.0476666668,33.9286666667,149.285666666,100.0,160.476236111,67.5
202.33,150.29775,42.7413842592,98.5119166667,220.535583333,101.785583333,5.80349999993,163.392916667,106.845166667,183.283430555,82.5892916667
202.71,111.261333333,38.2657342592,74.0992083333,178.603583333,76.126,-4.50441666668,125.67575,74.8874583334,143.918763889,80.9684166667
203.09,144.55125,38.9493435185,97.4358333333,247.436,91.0256666666,-15.865375,166.025583333,85.0962499998,184.775513889,108.173083333
203.47,119.13575,23.4292907407,83.33325,230.246833333,73.7655000001,-22.531,159.8765,82.5617916666,152.520402778,95.6790416667
203.85,124.074,-14.1357583332,98.1481666667,307.407333333,85.6480833333,-56.9443749999,209.259166666,97.9165833332,162.731638889,116.898166667
204.22,83.3333333333,17.0679861111,65.3935,176.388916667,73.6111666667,1.04170833334,134.490666667,75.3471666668,93.4026805556,78.3565416667
204.60,56.8333333333,14.6462962964,52.3333333333,126.5,65.3333333333,5.99999999999,112.166666667,57.9999999999,72.6388888889,71.3333333333
204.98,34.93575,6.77173888888,41.5064166666,101.442416667,54.80775,2.48408333335,86.0577500001,46.7948333333,58.3065277778,59.695625
205.36,13.6216666667,-8.34577870373,20.9134166667,65.3844999999,35.2564166666,-26.842875,56.2498333332,28.6057500001,33.0394166667,40.3045
205.74,15.97225,-2.80484814816,29.34025,59.0278333333,35.5903333334,-24.6526666667,56.4236666666,35.0693750001,42.1875,46.788125
206.12,25.5290833333,16.1875962963,46.8255,66.9311666667,55.15875,8.0025,55.4232500001,48.6112500001,53.1745416667,52.0502916667
206.50,32.2221666667,32.7376222222,52.9167083333,59.9999166667,55.0000000001,29.1202083333,55.27775,48.611,52.5307916667,49.398125
206.87,37.59475,34.1087009259,56.2499166667,58.4279166667,57.7651666667,31.8181666667,54.9241666667,50.1420416667,51.594,39.5833333333
207.25,34.0686666667,34.8591990741,50.6945,50.4085833333,50.4901666667,26.38875,49.34625,46.813875,48.1071388889,36.1521666667
207.63,33.5033333334,35.9060203704,55.4420416666,56.1225,52.466,24.2771666667,46.2585833334,45.7482083333,51.3465138889,40.8163333333
208.01,37.5001666667,37.8457990741,59.796,62.67725,53.3689166667,26.551375,47.8725833333,49.3351666667,59.5006388889,43.1737916667
208.39,37.9960833334,32.9209083333,61.6071666667,61.3095,52.7778333333,22.2719166667,43.0554166667,44.146875,61.2929444445,37.053625
208.77,29.6803333333,28.0504351852,59.2465,57.7625,42.3515833333,9.41783333332,27.7396666667,39.4977083333,62.5762083334,23.572875
209.14,32.3334166667,32.0259111111,56.5555,63.22225,41.0000833333,2.66662500001,30.33325,42.5000833333,61.1294583333,25.5556666667
209.52,37.3375,40.8598277778,70.0757083333,80.4113333334,54.00425,19.156,40.6926666667,47.4566666667,67.5143888889,33.9284583333
209.90,31.3725,35.8617722222,59.1910416667,80.2695833333,52.0835,7.598125,36.3970833334,44.1789166666,53.47225,28.0025
210.28,24.72225,35.0663592592,57.361125,79.16675,45.139,1.25004166666,32.7778333334,40.0000416666,51.36575,35.0694166667
210.66,9.47708333332,26.5632027778,44.6077916667,80.3921666667,45.2615833333,-6.69933333333,29.0849166666,46.0783333333,44.8257777777,35.0489166667
211.03,-14.9660833333,8.58083703703,28.06125,69.3876666667,31.6326666667,-25.2551666667,18.0270833333,30.8675416667,24.4615,31.6325833333
211.41,-5.95225000002,13.3878166667,30.0595416667,70.5356666667,42.2619166667,-12.128,18.4525,38.6161666667,23.6112916667,36.5327916667
211.79,-9.78833333335,5.82464444444,18.5845833334,53.70375,36.5079166667,-16.9313333333,13.889,28.836,7.87030555555,20.9656666667
212.17,1.74425000002,11.56445,17.9750416667,46.8024166666,37.4998333333,-9.30225,20.44575,28.7306666667,6.97681944443,21.6085
212.55,6.64966666667,18.0397703704,25.505,50.58925,38.9730833333,1.30483333333,25.58925,33.7962916667,13.6644722222,30.2188333333
212.92,16.3520833333,24.8166768519,32.586375,56.9968333333,46.8554166667,12.6965833333,36.5565833333,39.8585833333,24.2270694444,36.399375
213.30,19.261,26.8073666667,36.3207083333,57.9401666667,50.0785,17.3742916667,37.9715833333,39.8584166667,22.5367777778,37.7360833333
213.68,19.8529166666,21.4968453704,30.63725,54.9019166667,43.54575,14.7057916667,34.6405833333,35.7025833333,20.0571944444,33.946125
214.06,33.40225,32.076875,40.840125,61.84575,51.1709166667,32.0593333333,45.248,46.2809166667,32.8741527778,41.4945416667
214.44,26.567,22.2174574074,31.1253333333,56.1964166667,44.8718333333,28.3474583333,38.6039166667,39.5655416667,25.5814722222,29.807625
214.81,25.4860833333,16.8070351852,27.5693333333,50.9028333333,39.375,21.1459166667,30.5555,31.6319166667,23.3333055556,24.513875
215.19,31.8041666667,22.377787963,32.1864583334,59.32725,46.7125,30.6191666667,36.62075,41.055125,31.1291111111,31.6132083333
215.57,36.1435833334,18.3463833333,34.932125,64.5347499999,50.0968333334,34.0603333334,41.1821666666,47.4320416667,31.6375833333,33.7694166667
215.95,48.9285,25.7671694444,40.7738333333,75.8333333332,59.0474166666,43.2142916667,52.0237499999,66.7262499999,46.0515555556,44.3450833333
216.32,48.55075,29.0608407407,43.8404583333,74.0338333333,58.2125,47.4639166667,49.6376666667,70.2296666666,51.3688472222,45.7125416667
216.70,44.3988333333,23.5989518518,37.3632916667,75.0000833334,58.4699999999,40.4370833333,47.8143333333,70.7649583334,51.5483055556,42.896125
217.08,36.9565833333,11.7498537037,25.4227916667,58.6955833333,40.4589166667,29.1061666667,30.19325,56.0388333333,36.4129583333,32.54825
217.46,43.9613333333,14.8270694444,30.4952083333,61.71525,46.0144166666,29.1064166667,37.0771666667,63.6473333332,51.308388889,36.9563333333
217.83,54.9783333334,27.5830685185,39.5563333333,64.8269166667,55.6276666667,39.23175,46.8614166667,75.2164583333,59.5780277777,49.3506666667
218.21,43.6936666667,16.4790759259,36.8243333333,58.5585,49.3243333333,24.268125,36.3738333333,62.6126666667,54.0538472221,35.97975
218.59,55.34975,33.1721185185,49.7942083333,65.9465,62.1398333333,36.0083333333,49.6911666667,71.6562916667,60.630986111,49.89725
218.97,63.9269166667,42.4797259259,59.07525,71.6894166666,67.3516666667,47.8309583333,58.3333333333,83.9610416667,62.9754583333,56.2216666667
219.34,53.0000833333,32.4346453704,49.3332916666,61.7778333333,58.9999166667,40.0555833333,46.8888333334,69.6667083333,49.3518472223,44.7778333333
219.72,47.89575,36.6348009259,44.318125,58.0806666667,52.8619166667,39.7726666667,43.2659166667,56.4814166668,41.3157777778,45.7490833333
220.10,46.57325,36.3111398148,44.431375,59.1899166666,54.2055833333,42.017,42.757,53.5436666667,40.096,46.845625
220.47,55.9166666667,43.3657407407,48.875,65.5833333333,62.5833333333,51.9166666667,50.5833333333,60.8333333334,44.0555555556,52.0
220.85,55.6034166666,46.3953527778,48.3835416667,62.2126666667,59.0518333333,49.1738333333,49.64075,59.9138333333,42.2894583333,52.2988333333
221.23,54.205,51.5536592593,52.7905,63.9909166667,65.51975,51.4527083333,55.1988333333,62.4999166668,37.5380694444,53.5169583333
221.61,50.6410833333,49.4780777778,50.274625,68.0404166667,62.5458333333,55.0824583333,52.1061666667,57.7381666667,26.6636666667,51.3280416667
221.98,37.0370833333,46.8965425926,44.9587916667,68.6215833333,59.1563333333,46.296375,45.9875833334,48.6625833333,14.6090555556,43.158625
222.36,44.9324166667,57.11345,51.8581666666,72.7479166666,65.6530833333,52.59,50.4504166667,57.094625,17.9618333333,54.5043333333
222.74,45.4655833333,51.8068351852,54.3505833333,75.1225000001,63.3578333333,51.8994583333,44.36275,52.2057916667,14.3993888889,48.4067916667
223.11,42.4898333333,45.3291481482,48.919625,70.6789166667,57.7161666667,44.598625,43.107,46.1935,22.2222361111,51.44025
223.49,48.13725,51.0512435185,55.539125,70.4900833334,58.6275,46.2254583333,47.94125,51.71575,29.134125,51.9117083333
223.87,44.3724166666,42.1908305556,59.8483333333,70.0216666667,54.8701666667,43.9935833334,45.7793333333,52.218625,32.6838888889,46.6452083333
224.24,41.1184166667,38.9364,55.8660833333,68.0921666667,51.7544166667,44.024125,41.1185833333,48.0264583333,33.1323194444,39.7478333333
224.62,33.4415,30.6156962963,47.5107916667,65.6926666667,42.5325,33.6039166667,33.8745833334,39.3398333333,30.2490833333,33.4415833333
225.00,34.3749166667,25.5252055556,47.6561666667,68.3593333333,39.0625,35.15625,35.9373333333,38.2162083333,35.2430694444,28.1248333333
225.38,32.8639166667,25.5085194444,44.1904166667,65.3755,34.9765,38.6150833334,34.155,38.49775,43.5446805556,32.45325
225.75,35.8173333333,34.9662157407,45.232375,57.6924166667,42.1474166667,42.2275416667,40.7051666667,46.1939166667,47.6895277778,41.3861666667
226.13,38.0364166667,34.1108055556,45.8332916667,54.1254166667,43.3994166666,48.5562083333,42.49175,51.5676666666,49.2574722222,39.562625
226.51,29.4270833333,27.5887833333,35.7638333333,49.6529166667,34.2880833333,47.0485,38.9756666666,46.5277916666,42.2164583333,33.6804583333
226.88,27.0834166667,30.0257601852,31.172875,45.2161666666,31.0956666667,43.3640416667,36.8055,43.3256666667,38.5415,34.992375
227.26,15.3369166667,23.8377537037,21.9415416667,35.9043333333,18.6169166667,34.22,28.01425,35.7269583333,28.3688472222,22.562
227.64,21.6966666667,27.2556462963,24.1741666667,40.0901666667,23.048,37.0495416667,32.2073333333,40.20275,31.294,27.252375
228.01,24.1596666667,28.3588981482,19.81775,35.1539166667,25.3500833333,35.679125,32.2128333333,38.5852916667,29.8901527778,23.7743333333
228.39,22.4161666666,24.9266518518,16.18225,27.5194166667,19.7026666667,30.1357916667,28.876,35.0452916667,25.4953055556,23.029625
228.76,17.2365,20.1629814815,7.01558333335,20.2279166667,14.1025,25.1067083333,24.43025,30.1281666667,18.6254166667,13.53275
229.14,12.4644166666,17.225375,0.925999999992,17.5925833333,12.8205833333,24.10975,21.5099166667,24.8932083333,11.2298194444,12.713875
229.52,13.4408333333,15.1895416667,0.503999999993,14.6505833333,13.1719166667,22.647625,21.0349166666,22.11025,10.3830138889,11.558875
229.89,12.986,12.8411148148,-1.632,11.4583333333,10.5555833333,19.4444166667,17.0833333333,18.5068333333,9.062625,5.41658333333
230.27,19.8630833334,16.1186787037,7.42004166667,16.6666666667,15.5249166667,23.658625,20.3766666667,20.3196666667,15.0590694444,13.670125
230.65,22.3484166666,20.0745268518,14.1775416667,19.91325,20.3463333333,24.350625,22.2401666666,24.026125,20.7703194444,20.2921666667
231.02,16.8324166667,11.9333972222,9.27162500001,14.62475,15.06625,18.3497916667,17.0531666667,20.6402916666,16.2896111111,13.8523333333
231.40,32.99425,23.745787963,21.3662083333,29.7480833333,30.3779166667,31.1772916667,31.3468333333,32.4369166667,28.6821527778,27.3980416667
231.78,29.33925,21.6859185185,19.1075,28.0079166667,26.97225,29.1171666667,28.156,29.4872083333,27.3092916667,24.8275
232.15,21.3028333333,15.8660842593,14.2899166667,24.7065833333,18.1925833333,26.1442916667,22.1245,24.999875,19.953125,20.0412083333
232.53,11.5775833334,6.00298425927,5.91604166667,20.547,10.30525,17.4617916667,14.37675,16.8257916667,8.82095833332,11.38675
232.90,11.5163333333,7.36308425925,9.23041666667,22.2221666667,13.7150833333,15.7698333333,15.9721666667,19.3577083333,7.87027777778,16.695625
233.28,15.0845,11.5137611111,16.0072916667,23.7868333333,16.6665833333,18.802625,18.9348333333,23.9451666667,13.0800277778,16.8777083333
233.66,10.3865833333,8.84470648148,14.009625,24.57725,13.2245833334,14.4325,15.7608333333,23.00725,6.64258333333,14.251375
234.03,5.69558333333,1.10384537038,8.27333333334,20.9831666666,8.15349999999,9.32258333333,10.73125,17.5359166667,-1.64855555556,8.843125
234.41,2.40733333333,2.55357777778,3.88895833333,20.0,5.37041666665,3.3025,8.58033333335,14.5988333333,-5.04111111112,8.73470833333
234.78,6.11099999999,1.69760833334,3.49983333333,20.0556666667,6.27766666667,4.5835,9.5555,14.3055833333,-6.44441666667,5.5
235.16,10.2651666666,3.69580185184,3.31108333334,20.4745833333,5.73950000001,6.20862499999,11.6999166667,14.321125,-6.17181944445,7.11920833333
235.54,-0.874166666667,-4.72744999999,-3.846125,11.6550833333,-2.91383333332,-0.0584583333325,2.97208333334,6.701625,-16.0644166667,-2.68070833333
235.91,-2.81599999999,-6.30328240742,-5.11487500001,9.71266666667,-3.96549999999,-3.53454166667,0.344833333325,2.61487500002,-18.6876527778,-0.94825
236.29,5.55558333332,1.36200370369,0.252458333335,14.6969166667,4.798,2.55058333333,7.92933333334,8.51008333333,-8.84684722223,4.39395833333
236.66,11.4643333333,8.87181018517,7.12920833333,19.2679166667,10.5490833333,9.15212500001,13.632,13.10225,-0.62619444444,6.28595833333
237.04,11.66675,8.00955925927,6.94441666667,17.7274166667,8.48483333332,11.1617916667,13.3839166667,12.6260833333,2.14654166667,4.74754166667
237.41,6.68850000002,3.07075462963,2.71379166667,13.9254166666,5.26316666667,6.30499999999,8.05908333333,7.97691666668,-4.39504166666,4.33108333333
237.79,13.49425,9.94854907408,10.345625,17.1401666667,10.9849166667,11.1742916667,12.1685,14.11,5.25565277777,10.772
238.17,14.2996666667,11.1451324074,10.478375,15.43375,11.2425,9.68933333334,11.2918333333,12.9190833333,6.22109722223,10.4042083333
238.54,14.8958333333,9.38715277778,11.6927083333,16.9791666667,11.0416666667,12.109375,12.2916666667,15.546875,6.70138888889,10.8854166667
238.92,9.48475,4.9902138889,4.24891666667,11.4035833333,6.57908333333,7.81254166665,8.443,8.49799999998,4.34054166667,4.084625
239.29,11.3274166667,10.5632981481,9.93016666667,14.5709166667,13.7224166667,11.3521666667,12.62475,12.0259583333,9.34793055557,7.36016666667
239.67,10.7759166667,8.10552592592,5.19641666667,10.5364166667,11.6856666667,8.836125,10.1054166667,7.49533333334,7.74256944444,7.06425
240.04,9.33675,7.02692314816,3.272375,4.45025,9.03141666666,7.85325,9.20608333333,4.75558333333,7.977125,3.2505
240.42,8.02074999999,6.37494444444,3.15970833333,4.86108333334,7.22225000001,5.76408333333,7.84733333335,3.923625,8.13654166667,6.18041666667
240.79,6.87308333333,6.91078333334,2.72025,4.83966666667,5.75583333332,6.34291666667,7.10183333333,4.28125000001,6.91575,9.69375
241.17,6.77666666666,7.72232962963,3.07708333333,5.93858333332,5.89083333333,7.55495833332,6.60933333334,5.72329166667,5.97455555555,11.111125
241.54,8.76224999999,10.2642064815,4.83041666667,8.43533333334,7.82275000001,9.681375,9.06866666667,8.14954166668,8.28551388889,12.3365833333
241.92,8.94791666668,10.002337963,4.23004166666,8.98408333332,8.35133333333,10.5837083333,9.21908333332,7.59220833333,7.38138888889,12.445875
242.29,9.86574999998,11.6909129629,5.46783333333,10.79175,8.92391666667,11.941125,10.7759166667,8.82025000001,8.50352777778,14.1202083333
242.67,9.59008333335,11.5309935185,4.8025,10.2930833333,9.11133333334,10.7045833333,10.2483333333,8.50545833333,8.70741666667,13.2032083333
243.05,11.2083333333,13.4305564815,7.20825,11.9165833333,10.889,12.1529166667,11.7638333333,10.84725,10.3588472222,15.2500416667
243.42,11.6508333334,13.8815018519,7.12879166667,12.3090833333,10.7819166667,12.6512916667,11.9668333333,11.53225,10.1917638889,15.6725416667
243.80,10.52025,13.4009583333,7.038875,12.14175,10.3066666667,12.0160416667,11.16125,11.8400833333,9.34533333332,15.3154583333
244.17,12.5796666667,15.2691407408,9.27233333332,14.9485,12.3834166667,13.8193333333,13.1933333333,14.0280416667,10.0677222222,17.29875
244.55,12.7076666667,15.2894805556,9.02975000001,15.01725,12.2435,14.2657916667,12.62225,13.67925,9.27406944444,16.6667916667
244.92,12.6125833333,14.8611462963,9.73791666666,14.3669166667,11.99625,13.7920416667,12.1859166667,13.5077083333,9.12772222221,15.771625
245.30,12.5,14.2252564815,10.085375,13.3759166666,11.4891666667,13.1458333333,11.8148333334,12.0112916666,8.67591666665,14.9540416667
245.67,11.8884166667,12.8201555556,9.24016666667,12.3134166667,10.6654166666,12.9975416667,10.8830833333,10.9037916667,7.82177777778,14.1894166667
246.05,11.4296666667,12.24295,9.05483333333,11.9074166667,9.89116666667,12.538375,10.8849166667,10.6650416667,7.39665277778,13.80925
246.42,9.67716666668,10.1715916667,7.30533333333,9.48775,7.8915,11.1516666667,8.66725,8.86099999999,5.78254166666,11.4087083333
246.79,8.91,9.33953055555,7.15979166666,8.69075,6.92016666667,11.2532083333,7.61058333333,7.67941666667,5.49170833333,10.7497083333
247.17,8.44599999999,8.75176666667,6.61641666667,8.13791666667,6.312,10.6965,7.01083333333,7.153625,4.99816666666,10.26825
247.54,8.22641666667,8.29489074074,6.66383333333,8.04791666666,6.6495,10.7664166667,6.8065,7.09179166667,5.57002777778,10.2421666667
247.92,9.17408333334,8.81262870371,7.41725,8.68891666667,7.4105,11.35825,7.45825,7.810375,6.28113888889,10.715625
248.29,8.58358333334,7.89503611111,6.31770833334,7.623,6.47308333333,10.6025,6.52733333334,6.95691666667,5.86109722222,9.943125
248.67,7.99533333333,7.56169444445,5.92529166667,6.9805,5.81716666666,10.0242916667,6.20266666667,6.6355,5.69540277778,9.65570833333
249.04,8.81008333333,8.44829629631,6.49504166667,7.80216666667,6.8355,10.9340833333,6.88991666667,7.12833333333,6.4895,10.3894583333
249.42,8.45399999999,8.28282314816,6.10254166667,7.85025,6.75633333333,10.3937916667,6.82008333333,7.16108333333,6.42223611111,10.1272083333
249.79,8.38583333333,8.20148425925,6.129625,7.71758333333,6.5315,9.92858333333,6.79425,7.10579166666,6.46779166667,9.97729166667
250.17,8.21333333334,7.82069074075,5.58608333333,7.07766666667,6.16616666667,9.76891666667,6.06208333333,6.95379166667,6.59673611111,9.83295833333
250.54,9.37724999999,8.66314537037,6.74679166667,8.39224999999,7.61791666667,10.8965,7.40733333333,8.31645833333,7.52259722223,11.21225
250.92,9.59316666666,9.33380092593,6.89333333333,8.82825,8.15349999999,11.2445833333,7.98233333333,9.30970833333,7.48134722222,11.653875
251.29,8.53116666666,8.55528888889,5.96075,8.38058333332,7.12816666667,10.503625,7.13758333333,8.441625,6.56323611111,11.412625
251.66,6.37541666667,6.84630277778,3.719,6.76883333333,4.78166666667,8.06766666667,5.10625,6.27716666666,4.11076388889,9.656625
252.04,4.448,5.61206203703,1.799625,5.17391666667,2.95508333333,6.78945833334,3.67075,4.7035,2.88848611111,8.05729166667
252.41,4.57866666667,6.67366759259,2.72691666667,6.3085,4.17183333333,7.285375,4.35516666667,5.36741666667,4.09709722222,8.89795833333
252.79,6.42883333333,8.1021824074,4.86691666667,8.33333333333,6.25741666667,9.139375,6.22716666667,7.23991666666,5.99041666667,10.4392916667
253.16,5.64725,6.99948981482,3.775,7.99758333333,5.46416666667,8.07916666667,5.57608333333,6.62908333333,5.68123611111,10.0528333333
253.54,5.21983333333,6.41308425927,3.51916666667,7.71675,4.90141666667,8.245875,4.79858333334,5.91858333334,5.33626388889,9.59716666667
253.91,3.35475,5.46653611111,2.01620833334,7.02150000001,3.50533333333,7.25825,2.72041666666,4.371125,3.59304166667,8.52683333333
254.28,3.36408333333,6.04102592592,2.76479166667,8.26750000001,4.01266666666,7.28345833333,3.27625,4.71075,4.03663888889,8.82258333333
254.66,3.8675,6.9536287037,3.67920833333,9.12025,4.52133333333,7.72920833334,3.77883333333,5.09208333334,4.98122222222,9.291875
255.03,4.49675,6.99564814815,3.80245833334,9.85883333334,4.64475,7.280375,4.39433333333,5.12875,5.06613888889,9.40904166667
255.41,5.15358333333,7.5015324074,4.56245833333,10.3074166667,5.67366666667,8.073375,4.99983333333,5.804,5.85490277778,9.58041666667
255.78,8.41541666668,10.4506138889,7.81683333333,12.6526666667,8.28633333333,11.4437083333,8.66191666667,9.06670833332,8.95719444444,12.35925
256.15,9.16424999999,11.1876768519,9.53945833333,13.3424166667,8.69116666666,11.6689166667,9.29125,9.33741666667,9.36437500002,13.250125
256.53,8.46858333333,10.0302138889,8.52533333333,12.0771666667,7.20566666666,11.327375,8.57016666666,8.649125,7.641625,12.3534583333
256.90,8.26941666667,10.3546916667,8.40266666667,11.5516666667,7.27825,11.0667083333,8.5465,9.03129166666,7.2641111111,12.4574166667
257.28,7.261,9.57114722223,7.41920833333,10.8148333333,6.12741666667,10.156125,7.70008333333,8.18525,6.08319444443,11.2593333333
257.65,8.23449999999,10.2578824074,8.25683333333,11.4975833333,7.11083333333,10.9762083333,8.46808333333,9.28175000001,6.98908333332,12.4819583333
258.02,8.96475000001,10.0582148148,8.68024999999,11.319,7.4135,11.2487916667,8.80116666667,9.60404166668,7.46434722221,12.4570833333
258.40,8.38733333334,9.24076574072,8.11395833333,10.1821666667,6.815,10.813,7.915,8.906875,6.75320833333,12.017375
258.77,7.46516666667,8.20999259259,7.11383333333,8.97124999999,6.08316666666,9.91908333333,7.11083333333,8.19158333332,5.87245833333,11.0232916667
259.15,7.29225,7.84976481481,7.05691666667,8.53725,5.76466666667,9.88179166667,6.51808333333,7.72666666668,5.82141666667,10.7684583333
259.52,6.94508333333,7.41581759259,6.72929166667,8.24191666667,5.22575,9.41170833333,6.17183333333,7.33912500001,5.48191666667,10.3434166667
259.89,6.23758333333,6.70953796297,6.04979166667,7.6,4.61258333333,8.62975,5.27808333334,6.73995833333,4.97861111111,9.83379166667
260.27,6.68825,7.10902314815,6.40629166667,7.96,5.06075,9.11229166667,5.70741666666,7.204875,5.70804166667,10.2646666667
260.64,7.00316666666,7.33781203704,6.731125,7.95508333333,5.33308333333,9.134375,5.77916666666,7.258,6.00945833333,10.30525
261.01,6.76366666667,6.91033333333,6.461625,7.72925,4.91316666667,8.945875,5.39808333334,6.78504166667,5.82083333333,10.028625
261.39,6.83425,6.90904259259,6.500875,7.53891666667,4.77541666667,9.09358333333,5.39475,6.90029166667,5.84029166667,10.1059166667
261.76,6.30266666667,6.49059074074,5.86408333333,6.93866666667,4.25,8.574625,4.82891666667,6.37054166667,5.40215277778,9.43183333333
262.13,6.56591666667,7.10853333333,6.295375,7.45633333333,4.7255,8.92866666667,5.3845,6.918,6.04483333333,9.80995833333
262.51,5.80191666667,6.37478333334,5.49829166667,6.796,3.83875,7.95383333333,4.65608333333,6.16429166667,5.39315277778,8.869375
262.88,5.13933333334,5.90584259259,4.82070833333,6.47975,3.24241666667,7.32016666667,3.99366666666,5.509625,4.98908333333,8.82779166667
263.25,5.01683333333,6.0513712963,4.98979166666,6.48283333333,3.45491666667,6.87925,4.26583333334,5.756,5.21713888889,8.97029166667
263.63,5.30841666667,6.33432777778,5.27566666667,6.62083333333,3.54983333333,6.83391666667,4.2585,5.99095833333,5.49880555556,9.41929166667
264.00,5.88575,6.87097962963,5.88204166667,7.25108333333,3.98283333333,6.93279166667,4.54166666666,6.356,6.01429166667,9.352
264.37,4.45091666667,5.69322037037,4.66408333333,6.07416666667,2.81266666667,5.68508333333,3.41858333333,5.34495833333,4.503375,7.98933333333
264.75,4.3875,5.89092037037,4.9865,6.89583333334,3.08475,5.66404166666,3.75091666666,5.70520833333,4.88302777778,8.17991666667
265.12,4.25475,5.84407685185,5.35491666666,6.85158333333,3.41833333333,5.538375,3.49183333334,5.50545833333,4.355,7.86008333333
265.49,5.16025,6.45653333333,6.41441666667,7.69708333333,4.66675,6.16416666667,4.43816666667,6.249875,4.78126388889,8.25129166667
265.87,5.92816666666,7.192975,7.31720833333,8.3685,5.3445,7.07816666667,5.32358333333,7.01479166667,5.53105555556,9.35304166667
266.24,4.93366666667,6.20197777778,6.72341666667,7.26216666667,4.18741666667,6.25320833333,4.27716666666,5.97016666667,4.35776388889,8.66170833333
266.61,5.91391666667,7.25027407408,7.56054166667,8.19883333333,5.43,7.81604166667,5.04691666667,6.84470833333,5.24188888889,9.52616666667
266.98,6.78125,8.16753055556,8.60379166667,8.93208333334,6.2725,8.68116666666,5.87966666667,7.567,6.10065277778,10.052875
267.36,6.77583333334,8.15996759259,8.07275,8.76133333334,6.33525,9.18970833333,5.82641666666,7.325125,6.09431944445,10.3902083333
267.73,6.6255,8.00670833333,7.924625,8.66041666667,6.49825,9.34483333333,5.929,7.58829166667,5.99363888889,10.6072083333
268.10,6.45,7.77205462963,7.76766666666,8.32158333334,6.34925,9.482375,5.93458333333,7.21391666667,5.72827777778,10.6935833333
268.48,6.39741666667,7.52400833333,7.78716666667,8.00975,6.27033333334,9.07320833333,5.83108333333,6.83370833334,5.60476388889,10.5843333333
268.85,5.767,7.02416481481,7.50283333333,7.32966666667,5.81325,8.86095833334,5.34025,6.37541666667,4.94436111111,10.3834583333
269.22,5.77191666667,7.04493055556,7.348125,7.31333333333,5.5575,9.135875,5.71408333334,6.4355,5.03211111111,10.703625
269.59,5.377,6.74058888889,7.029,6.88075,5.07516666666,9.227625,5.29741666667,6.08633333333,4.93558333333,10.742875
269.97,4.85141666667,6.33250462963,6.578375,6.56708333333,4.611,8.76629166667,4.81216666667,5.72320833333,4.371625,10.2113333333
270.34,5.46275,6.58427592593,6.592375,7.05075,5.239,9.14645833333,5.2935,6.17225,4.99320833333,10.6579583333
