wavelength,Back_TanMexf,Belly_TanMexf,Breast_TanMexf,Crissum_TanMexf,Crown_TanMexf,DorTail_TanMexf,Patch10_TanMexf,Patch11_TanMexf,Rump_TanMexf,Throat_TanMexf,WingTip_TanMexf
402.52,4.37266666666,19.5,64.6984,18.9354666667,3.4896,4.84186666666,7.36106666667,70.7516666667,74.2994666667,55.2758666667,4.89886666667
402.88,4.4862,19.5440666667,64.7129333333,18.9916,3.60473333333,4.93293333333,7.45573333333,70.8732666667,74.3787333334,55.3517333333,4.99753333333
403.24,4.53166666667,19.5382,64.7610666666,18.9528,3.62706666667,4.96253333333,7.4786,71.0220666667,74.4694666666,55.4175333333,5.01766666667
403.60,4.5124,19.4163333333,64.5820666667,18.8719333333,3.61966666667,4.95746666667,7.45286666667,70.8810666667,74.2668666667,55.2841333333,5.00853333333
403.95,4.5484,19.3846666667,64.5310666667,18.8441333333,3.64253333333,5.00113333333,7.47366666667,70.951,74.2504666666,55.2786,5.02313333333
404.31,4.5552,19.3246,64.5045333334,18.7800666667,3.65,5.0158,7.44606666667,70.9974,74.1685333333,55.2704,5.015
404.67,4.55673333333,19.2112666667,64.3526,18.6840666667,3.65533333333,5.01153333333,7.41686666667,70.9336666667,74.0637333333,55.1534666667,5.01753333333
405.03,4.6004,19.2162,64.3779333333,18.6934666667,3.68253333333,5.0524,7.4418,71.0686,74.1332666667,55.2522666667,5.04926666667
405.39,4.6244,19.1720666667,64.2750666667,18.6688,3.68233333333,5.0836,7.45033333333,71.0591333333,74.0820000001,55.2276,5.05973333333
405.75,4.6494,19.1136,64.1984666667,18.6476,3.68486666667,5.1012,7.44126666667,71.0728,74.0341999999,55.1969333333,5.07466666667
406.11,4.66446666667,19.0982666667,64.0892,18.6039333333,3.70833333333,5.10726666667,7.42413333333,71.0066666667,73.8954000001,55.1087333333,5.08346666667
406.47,4.7184,19.0697333333,63.9566,18.5938666667,3.75493333333,5.1538,7.46113333334,70.9480666667,73.7596666667,55.0312,5.13306666667
406.83,4.72666666667,18.9992666666,63.8728,18.5456,3.75286666666,5.15606666667,7.441,70.9654,73.7114666666,54.9703333333,5.16486666667
407.19,4.69626666667,18.9485333333,63.7898666667,18.5086,3.738,5.1354,7.41726666666,71.0004,73.6744,54.9472,5.15886666667
407.55,4.6764,18.9129333333,63.7658666667,18.4740666667,3.73373333334,5.12186666667,7.3958,71.0900666667,73.7008000001,54.9370666667,5.15946666667
407.90,4.6296,18.8638,63.7122666667,18.4290666667,3.7096,5.08206666667,7.34233333333,71.157,73.6935333334,54.8910666667,5.13493333333
408.26,4.6732,18.8846666667,63.7238666667,18.471,3.7652,5.1362,7.391,71.2941333333,73.8267999999,54.9584,5.19073333333
408.62,4.7144,18.9132,63.7208,18.4846666667,3.8024,5.1628,7.40273333333,71.3874,73.8830666667,54.9732666667,5.22353333333
408.98,4.67893333333,18.8502666667,63.6019333333,18.4284666667,3.78286666667,5.13766666667,7.3716,71.3666666667,73.8049333333,54.8709333333,5.2006
409.34,4.70593333333,18.8565333333,63.5860666667,18.4066666667,3.83,5.1626,7.3902,71.4596,73.8165333334,54.8876,5.2318
409.70,4.7094,18.8579333334,63.5240666667,18.3908,3.86846666667,5.17966666667,7.39986666667,71.4805333333,73.7766666667,54.8768,5.2618
410.06,4.73753333333,18.8085333333,63.4366666667,18.3817333333,3.8994,5.18506666667,7.41613333333,71.5205333334,73.7685333334,54.8338666667,5.29633333333
410.42,4.72313333333,18.7782666667,63.4490666667,18.3498,3.88466666667,5.16586666667,7.3932,71.6479333333,73.8474000001,54.8588,5.279
410.77,4.70413333333,18.7426,63.3735333333,18.2951333333,3.87113333333,5.1576,7.35946666667,71.6897333333,73.7676666666,54.835,5.2486
411.13,4.71766666667,18.6881333333,63.1969333333,18.2423333334,3.8848,5.16246666667,7.34346666667,71.6066666667,73.6060666666,54.6977333333,5.25486666667
411.49,4.70686666667,18.6281333333,63.0393333333,18.1705333333,3.8658,5.1352,7.3094,71.5452666667,73.4596,54.5873333333,5.2406
411.85,4.70866666667,18.5454,62.8531333333,18.1009333333,3.85213333333,5.1382,7.28326666667,71.4487333333,73.2940666666,54.4476666667,5.24906666667
412.21,4.7092,18.5009333333,62.7630666667,18.0546,3.84933333333,5.1226,7.2674,71.5032666667,73.2198,54.3834,5.25853333333
412.57,4.6896,18.4238666667,62.603,17.9712666667,3.8394,5.11306666667,7.24846666667,71.4506666667,73.0474666667,54.2881333333,5.25533333333
412.92,4.71866666667,18.378,62.5118,17.8998666667,3.849,5.11353333333,7.2408,71.4537333333,72.9914666667,54.2022666667,5.26753333333
413.28,4.65073333333,18.2280666667,62.4007333333,17.7743333333,3.78793333333,5.04346666667,7.18,71.4680666667,72.8878000001,54.0967333333,5.2058
413.64,4.6622,18.1238666667,62.3766666667,17.6886666667,3.78306666667,5.03733333333,7.16666666667,71.5512666667,72.9084666666,54.0578666667,5.19686666667
414.00,4.68413333333,18.0542,62.3055333333,17.6104,3.79526666667,5.07886666667,7.15533333333,71.6094,72.8753999999,54.0328666667,5.2054
414.36,4.72333333333,17.972,62.114,17.5306,3.83746666666,5.11693333334,7.15853333333,71.4918,72.6921333333,53.8503333334,5.23986666667
414.72,4.72633333333,17.8440666667,61.9674666667,17.4156,3.8464,5.1194,7.14753333333,71.4284,72.5822666667,53.7034,5.24413333333
415.07,4.73386666667,17.7412666667,61.9,17.337,3.84506666667,5.12573333333,7.14293333333,71.5100666667,72.6131333333,53.6446666667,5.23533333334
415.43,4.75913333333,17.6196666667,61.7956666667,17.2375333333,3.87133333333,5.14253333333,7.14086666667,71.5215333333,72.5792000001,53.5344666667,5.2354
415.79,4.7802,17.4964,61.6748,17.1368,3.891,5.1522,7.14226666667,71.5265333333,72.512,53.4586666667,5.2496
416.15,4.75953333333,17.3085333333,61.4917333333,16.9816,3.8724,5.1362,7.11053333333,71.4147333333,72.3619333334,53.2688666667,5.22086666667
416.51,4.79853333333,17.1886666667,61.385,16.88,3.8832,5.1642,7.12226666667,71.434,72.3274000001,53.1517333333,5.25206666667
416.86,4.7948,17.0366,61.2853333333,16.7947333333,3.886,5.19353333333,7.13,71.4509333333,72.2895333333,53.0774666666,5.27013333334
417.22,4.81306666667,16.9019333333,61.1030666667,16.6786,3.8998,5.2124,7.12293333333,71.3364666667,72.1400000001,52.8786,5.29066666666
417.58,4.818,16.7632,60.8429333333,16.545,3.90606666667,5.2482,7.12653333333,71.1927333334,71.9374666667,52.6689333333,5.3102
417.94,4.82,16.6061333333,60.6626666667,16.4045333333,3.89706666667,5.23526666667,7.11253333333,71.0696666667,71.7764666667,52.4857333333,5.3106
418.29,4.7938,16.4133333333,60.4746,16.2495333333,3.87213333333,5.21693333333,7.0838,70.9752,71.6403333334,52.3262666667,5.2952
418.65,4.80386666667,16.2826666667,60.3345333334,16.1386,3.88773333333,5.23133333333,7.08993333333,70.9313333333,71.5445999999,52.195,5.31113333333
419.01,4.80193333333,16.1216666667,60.1363333333,15.994,3.90033333333,5.24506666667,7.0766,70.8101333333,71.3504666667,52.0152666667,5.31673333333
419.37,4.80533333333,15.9897333333,59.9714,15.8669333333,3.89553333333,5.26046666667,7.0688,70.7234,71.2366666667,51.8962,5.3326
419.73,4.80793333333,15.8502666667,59.8072,15.7385333333,3.9012,5.26206666667,7.062,70.6178666667,71.0606000001,51.7346,5.33173333333
420.08,4.82853333333,15.7320666667,59.6284666667,15.6334666667,3.92353333333,5.2822,7.07086666667,70.493,70.8705999999,51.5899333333,5.3488
420.44,4.8204,15.5970666667,59.4257333333,15.5105333333,3.92393333333,5.27666666667,7.04793333333,70.3364666667,70.6699333334,51.4239333333,5.3418
420.80,4.81586666667,15.4592,59.1761333333,15.3666666667,3.91413333333,5.26546666667,7.02326666667,70.1404,70.4134666667,51.2238,5.33986666667
421.16,4.83106666667,15.3442,59.0230666667,15.2551333333,3.9244,5.27866666667,7.02086666667,70.0508666667,70.2673333333,51.1164,5.35346666667
421.51,4.83946666667,15.2233333333,58.8624,15.155,3.94073333333,5.2674,7.00786666667,69.9527333333,70.0963333333,50.9924666667,5.362
421.87,4.8344,15.0945333333,58.6416666667,15.0300666667,3.94533333333,5.28106666667,6.99486666667,69.8040666667,69.8809333333,50.8092666667,5.361
422.23,4.84933333333,14.9995333333,58.4434666667,14.9354666666,3.97026666667,5.29813333333,7.0006,69.6734,69.6788666667,50.6410666667,5.37913333333
422.58,4.8364,14.8753333333,58.2254,14.8114666667,3.96333333333,5.286,6.98166666667,69.5288,69.4695999999,50.4671333333,5.36433333333
422.94,4.84653333333,14.7844666667,58.0671333333,14.7215333333,3.96933333333,5.2926,6.9772,69.4478666667,69.3119333333,50.3488666667,5.37973333333
423.30,4.84366666667,14.6716,57.8492,14.6290666667,3.97446666667,5.29913333333,6.97033333333,69.3324666666,69.0966,50.1677333333,5.37793333333
423.66,4.8326,14.5732666667,57.6532,14.5300666667,3.9624,5.29586666667,6.95046666667,69.2182,68.9301333333,50.0194666667,5.37253333333
424.01,4.8354,14.4913333333,57.4791333333,14.443,3.95933333333,5.3042,6.93406666667,69.1283333333,68.7747999999,49.8816666667,5.3844
424.37,4.84433333333,14.4157333334,57.3569333333,14.3878,3.97366666667,5.32153333333,6.94193333333,69.0824,68.6674000001,49.7829333333,5.3908
424.73,4.85366666667,14.3496666667,57.2167333333,14.3267333333,3.98713333333,5.31826666667,6.9314,69.0135333333,68.5373999999,49.6577333333,5.3934
425.08,4.84213333333,14.2628,56.9715333333,14.2612,3.97973333333,5.30286666667,6.91133333334,68.8664,68.3127333333,49.4718,5.38446666667
425.44,4.83373333333,14.1932,56.7222,14.1737333333,3.96633333333,5.29513333333,6.88653333333,68.6820666667,68.0746666666,49.2708666667,5.3734
425.80,4.83,14.1389333333,56.5313333333,14.1214666667,3.965,5.28966666667,6.8704,68.5682,67.8854666667,49.1209333333,5.35906666667
426.16,4.82493333333,14.093,56.3292666667,14.0652666667,3.95,5.28206666667,6.84313333333,68.4672,67.7086666667,48.9847333333,5.3488
426.51,4.83706666667,14.0452,56.0832,14.0302666667,3.95573333333,5.30193333333,6.8482,68.2956,67.4638000001,48.8076666667,5.3608
426.87,4.8302,13.9786,55.8084666667,13.9782,3.9482,5.29353333333,6.82673333333,68.0782666667,67.2216000001,48.5916,5.35473333333
427.23,4.82766666667,13.9259333333,55.554,13.9229333333,3.94173333333,5.2714,6.7978,67.8552,66.9613333333,48.3753333333,5.35046666667
427.58,4.8344,13.8896,55.2667333333,13.8900666667,3.96373333333,5.27406666666,6.80106666667,67.6374666667,66.6909333333,48.1596,5.35813333333
427.94,4.81526666667,13.8372666667,54.9872,13.8467333333,3.94226666667,5.2504,6.7704,67.4338,66.4539333333,47.928,5.3274
428.30,4.7856,13.7848,54.6694,13.7719333333,3.90766666667,5.21406666667,6.729,67.2288666667,66.1641333333,47.6901333333,5.29953333333
428.65,4.79426666667,13.7834,54.4380666667,13.7715333333,3.9168,5.24393333333,6.7316,67.0908666667,65.9742666667,47.5038,5.30753333333
429.01,4.7816,13.7740666667,54.2195333333,13.7511333333,3.91033333333,5.24466666666,6.71493333334,66.9266,65.7763333333,47.2948666667,5.2954
429.37,4.75666666667,13.7516666667,54.0588,13.7543333333,3.88193333333,5.2206,6.70326666667,66.8798666667,65.6877333333,47.1664,5.27206666667
429.72,4.76733333333,13.7752666667,53.8708666667,13.7881333333,3.89493333333,5.22686666667,6.71886666667,66.7545333334,65.5212666666,46.9875333333,5.29493333333
430.08,4.78646666666,13.7720666667,53.7144,13.8130666667,3.9054,5.236,6.73853333333,66.6492666666,65.4009333333,46.8246,5.31446666667
430.44,4.77373333333,13.7681333334,53.5063333333,13.7970666667,3.8936,5.204,6.70593333333,66.5301333333,65.2414666667,46.6154,5.29966666667
430.79,4.7694,13.7925333333,53.3615333333,13.8174666667,3.88873333333,5.20553333333,6.71266666667,66.4910666667,65.1775333333,46.4786666667,5.29173333333
431.15,4.8054,13.88,53.3320666667,13.8944666667,3.92153333333,5.25093333333,6.77166666667,66.6048,65.2316666667,46.4716,5.33546666667
431.50,4.8146,13.9094666667,53.2146666667,13.9178666667,3.90773333333,5.24866666667,6.7794,66.6186666667,65.1879333333,46.3665333333,5.34506666667
431.86,4.83706666667,13.9612666667,53.1079333333,13.9728,3.92953333333,5.26766666667,6.81633333333,66.6012666667,65.1256666667,46.2664666667,5.37526666667
432.22,4.87813333334,14.0438666667,53.0088666667,14.0436,3.97813333333,5.32333333333,6.85713333333,66.5858666667,65.0824,46.1602666667,5.42186666667
432.57,4.907,14.1102666667,52.9205333333,14.0861333333,4.00473333333,5.3356,6.8958,66.5568666667,64.9948,46.0964,5.45153333333
432.93,4.9418,14.1548,52.7566666667,14.1309333333,4.03166666667,5.36393333333,6.92186666667,66.4998,64.8713333333,45.9858666667,5.4822
433.29,4.9886,14.2351333333,52.6702666667,14.1881333333,4.064,5.397,6.95893333333,66.4824666667,64.8036666666,45.9024666667,5.5132
433.64,5.00966666667,14.2652,52.5403333333,14.2263333333,4.06806666667,5.3922,6.96533333333,66.4238,64.7016,45.8106,5.52613333333
434.00,5.01106666667,14.3086666666,52.415,14.2604,4.07266666667,5.39773333333,6.97226666666,66.3693333334,64.6009333333,45.7106,5.52033333333
434.35,5.01613333333,14.3634,52.3594,14.3276666667,4.07586666667,5.40706666667,6.99093333333,66.381,64.5992,45.6867333333,5.53093333334
434.71,5.023,14.4082666667,52.2121333333,14.3747333333,4.0758,5.40726666667,6.98946666667,66.287,64.416,45.5644,5.54393333333
435.07,5.01013333333,14.4126,52.0036,14.3827333333,4.05953333333,5.39026666667,6.96746666667,66.0974666667,64.1744,45.3695333334,5.52833333333
435.42,5.022,14.4664666667,51.8774,14.4458,4.06453333333,5.3958,6.971,65.9718,64.0374666667,45.2424,5.528
435.78,5.02573333333,14.5047333333,51.6704,14.474,4.07266666667,5.3918,6.98353333333,65.8054,63.8165333333,45.0680666667,5.53693333333
436.13,4.9986,14.5166,51.4511333333,14.4895333334,4.03493333334,5.34993333333,6.97306666667,65.6103333333,63.5878666667,44.8887333333,5.51033333333
436.49,4.95033333333,14.5142666667,51.2188666667,14.4962666667,4.00106666667,5.31266666667,6.9332,65.4296,63.3756,44.6642666667,5.4674
436.84,4.9326,14.5438,51.1016,14.5242666667,3.98293333333,5.29486666667,6.92966666667,65.3089333333,63.2749333333,44.5176,5.44573333333
437.20,4.894,14.5349333333,50.9474666667,14.536,3.9604,5.2732,6.91413333333,65.1751333333,63.1126,44.3426,5.42053333333
437.56,4.86166666667,14.5581333333,50.7896,14.558,3.9464,5.2724,6.918,65.0816666666,63.0076666667,44.2080666667,5.39653333333
437.91,4.8456,14.5708,50.6104666667,14.5678,3.93546666667,5.26813333333,6.911,64.9611333333,62.8595333333,44.0516666667,5.38433333334
438.27,4.8706,14.6077333333,50.4181333333,14.5912666667,3.96486666666,5.29813333333,6.94406666667,64.8172666667,62.6646666667,43.8743333333,5.41166666667
438.62,4.88273333333,14.6308,50.2814666667,14.5999333333,3.98866666667,5.31033333333,6.9686,64.7226666667,62.5710666667,43.7484,5.42
438.98,4.88526666667,14.6461333333,50.147,14.6240666667,3.99606666667,5.32426666667,6.98213333333,64.6466,62.4815333333,43.6226666667,5.4224
439.33,4.88026666667,14.6372666667,50.0166666667,14.6182,4.0064,5.33613333334,6.99733333333,64.5823333333,62.3716,43.4966,5.41873333333
439.69,4.8626,14.6106,49.8637333333,14.5924666667,3.98793333333,5.32586666667,6.97413333333,64.4938666667,62.2479333333,43.3668,5.40153333333
440.04,4.86406666667,14.5907333333,49.7159333333,14.5815333333,3.99466666667,5.339,6.97726666667,64.3785333333,62.092,43.2192666667,5.40593333333
440.40,4.8788,14.5654666667,49.5689333333,14.5619333333,3.9996,5.33673333333,6.9974,64.2424,61.9397333333,43.0996666667,5.4184
440.75,4.8934,14.5572666667,49.4462,14.5398666667,4.006,5.3596,7.01993333333,64.1308666667,61.771,42.9832666667,5.44066666667
441.11,4.91126666667,14.5428666667,49.2728666667,14.5183333333,4.01466666667,5.37673333333,7.0252,63.9958,61.5909333333,42.8525333333,5.46413333333
441.47,4.90626666667,14.4778,49.0714,14.4462666667,4.00373333334,5.36353333333,7.0074,63.8071333333,61.3557333333,42.6675333333,5.45973333333
441.82,4.89853333333,14.4166,48.8571333333,14.3758666667,4.00153333334,5.3522,7.00426666667,63.5964,61.1016,42.4671333333,5.45493333334
442.18,4.88066666667,14.3192,48.6483333334,14.2992,3.9778,5.32873333333,6.97493333334,63.3594666667,60.8445333333,42.2548666667,5.43373333333
442.53,4.87113333333,14.2265333333,48.4294,14.2227333333,3.9672,5.3206,6.965,63.124,60.5667333333,42.0294666667,5.42566666666
442.89,4.87593333333,14.1182,48.1470666667,14.1154,3.96713333333,5.31033333333,6.95573333333,62.8111333333,60.2312666667,41.7632,5.4246
443.24,4.88333333333,14.004,47.8708666667,14.0182666667,3.96166666667,5.30593333333,6.94306666667,62.4896,59.8798,41.5022,5.43653333333
443.60,4.90833333334,13.9166,47.6840666667,13.9387333333,3.97993333333,5.32053333334,6.965,62.2709333333,59.6404666667,41.2998,5.46153333333
443.95,4.911,13.79,47.4433333333,13.8286666667,3.9792,5.31073333333,6.9612,62.0397333333,59.3842,41.0686,5.46973333333
444.31,4.90533333333,13.6758,47.2618666667,13.7203333333,3.96733333333,5.32633333333,6.9538,61.8595333333,59.1742666667,40.8706666667,5.46386666667
444.66,4.9202,13.5614,47.0536,13.6257333333,3.98586666667,5.3322,6.959,61.6774666667,58.9604,40.6919333333,5.47733333333
445.02,4.951,13.4659333333,46.8983333333,13.5475333333,4.02313333333,5.3638,6.98546666667,61.508,58.7720666667,40.5293333333,5.5082
445.37,4.98193333333,13.3899333333,46.819,13.4886666667,4.05426666667,5.39886666667,7.0244,61.4046666666,58.6516666667,40.431,5.55173333333
445.72,4.9746,13.2642666667,46.6422666667,13.3836,4.04406666667,5.3846,7.0098,61.2056666667,58.4225333333,40.2763333333,5.55093333333
446.08,4.96893333333,13.1643333333,46.4833333333,13.2829333333,4.04346666666,5.38546666667,7.00233333333,61.0346666667,58.2127333333,40.1323333333,5.55253333333
446.43,4.97973333333,13.0756,46.3256,13.1951333333,4.0456,5.39273333333,7.0106,60.8431333333,58.0107333333,40.0047333333,5.56506666666
446.79,4.9656,12.9716,46.1752666667,13.0993333333,4.02933333333,5.3732,6.99693333333,60.6781333333,57.8023333333,39.8732666666,5.5584
447.14,4.97033333333,12.8944666667,46.029,13.0162,4.02766666667,5.374,6.9974,60.5258666667,57.6132666667,39.7454,5.56473333333
447.50,4.9724,12.8072666667,45.8227333333,12.9252666667,4.02506666667,5.37006666667,6.98673333333,60.2848,57.3427333333,39.5790666667,5.56153333333
447.85,4.9862,12.7369333333,45.6794,12.8530666667,4.04933333333,5.38013333334,6.99006666667,60.0853333333,57.1249333333,39.4568666667,5.57686666667
448.21,5.0066,12.6636,45.4965333333,12.7810666667,4.07173333333,5.38413333333,6.9936,59.8514,56.8654,39.2920666667,5.5988
448.56,5.0108,12.5752666667,45.2814666667,12.6944666667,4.08246666667,5.38386666667,6.9858,59.5824,56.5687333333,39.0816,5.6098
448.92,4.9664,12.4476,45.0119333333,12.5618,4.03726666667,5.3396,6.93593333333,59.2456,56.2216666667,38.8414666667,5.56653333333
449.27,4.93986666667,12.3308666667,44.7004666667,12.4360666667,4.00046666666,5.29886666666,6.888,58.8984666667,55.8349333333,38.5611333333,5.53213333333
449.62,4.9738,12.2794666667,44.4887333333,12.3763333333,4.02213333333,5.3262,6.89726666667,58.6145333333,55.5474,38.3534,5.55153333333
449.98,4.9848,12.1951333333,44.2524,12.3022,4.0154,5.3234,6.8902,58.3566,55.2891333333,38.1404666667,5.5512
450.33,4.97686666667,12.1056,43.9869333333,12.2196666667,4.0132,5.31026666667,6.88026666666,58.0834,54.9830666667,37.8852666667,5.5338
450.69,4.99246666667,12.0428666667,43.793,12.1479333333,4.01953333334,5.31726666667,6.8882,57.8507333333,54.733,37.6957333333,5.54066666667
451.04,5.0006,11.989,43.6023333333,12.0943333333,4.03786666667,5.33853333333,6.90126666667,57.6142,54.4920666666,37.5034666667,5.5512
451.40,4.97613333333,11.903,43.4072,12.0326,4.01993333333,5.32266666667,6.87633333333,57.4126666667,54.2652,37.3058,5.53926666667
451.75,4.9704,11.8407333333,43.1805333333,11.9751333333,4.001,5.3126,6.86806666666,57.1632,53.984,37.0772,5.52333333333
