wavelength,Back_DigGlom,Belly_DigGlom,Breast_DigGlom,Crissum_DigGlom,Crown_DigGlom,DorTail_DigGlom,Patch10_DigGlom,Rump_DigGlom,Throat_DigGlom,WingTip_DigGlom
184.87,82.0202,168.308125,69.2928399999,-5.55575,174.3434,52.0203000001,140.606,57.1718666665,87.0707333334,92.7274
185.25,77.2222666666,138.281208333,68.2500533335,12.84725,135.833266667,62.1527666667,115.2778,64.3056666667,80.9721666667,95.6945333333
185.63,89.0278,151.736,64.7361333333,23.2638333333,139.583333333,70.625,117.083333333,75.5555333334,85.1388333335,108.3332
186.01,106.9566,175.815083333,78.76808,46.73925,171.3042,90.3623333332,137.681133333,97.6811999999,89.6376666667,127.101333333
186.39,110.518533333,182.037,72.5185533334,41.2962500001,177.777733333,96.9629666668,137.037,99.2592,91.6296,133.037066667
186.77,97.7776666667,170.833333333,61.2082933335,42.0139166667,164.4444,89.1666666668,118.7498,90.9722666668,81.1111333333,115.138866667
187.15,120.0,251.543208333,54.14816,31.4815,226.6666,112.0987,147.160466667,113.086333333,85.3088666667,138.518466667
187.53,162.222266667,365.046166667,49.5926266665,22.6850833334,315.1852,160.555566667,181.481466667,167.407466667,86.8517999999,191.481533333
187.91,127.948666667,266.506291667,53.4103466667,22.43575,233.5898,129.230766667,131.0258,140.000066667,82.0516,160.7694
188.29,163.636266667,335.227208333,81.8182333334,25.0000833333,311.818266667,180.7576,149.697066667,198.181933333,121.817966667,213.939333333
188.67,160.588266667,268.137125,100.411593333,68.6273333335,255.490266667,166.6666,136.274533333,179.607866667,123.333433333,190.0
189.05,313.666666667,472.708333333,201.533333333,164.166666667,473.333333333,327.0,251.0,356.666666667,239.666666667,359.0
189.43,1525.0,2248.95833333,917.999999999,847.916666665,2403.33333333,1584.16666667,1176.66666667,1720.0,1157.5,1710.0
189.81,935.238133333,1335.71425,668.857079999,576.190499998,1495.23813333,996.190633333,755.238200001,1100.0,737.142866667,1085.71426667
190.19,449.3334,607.499916667,330.133333333,256.666666667,706.666733334,484.666733333,348.444533333,525.777866667,397.999966667,535.1112
190.57,1630.0,2066.66666667,1137.0,906.249999999,2498.33333333,1660.83333333,1183.33333333,1905.0,1399.16666667,1903.33333333
190.95,434.117533333,483.578291667,310.823493333,252.94125,613.333333333,432.941066667,309.411866667,493.3334,358.431333333,501.568533333
191.33,308.641866667,337.654375,229.703733333,193.5185,424.197533333,299.8765,233.827066667,353.086466667,261.851833333,353.827066667
191.71,239.487133333,262.286416667,192.666686667,169.871916667,321.7094,233.931766667,198.1196,275.042866667,216.752166667,272.478533333
192.09,280.7618,303.690541667,229.504713333,208.09525,380.0,280.8571,228.761933333,320.380933333,254.4763,311.4286
192.47,278.8236,296.201125,218.37248,197.549166667,372.745,267.353066667,213.3334,306.862733333,239.803966667,300.7842
192.85,325.977,342.385208333,254.2298,232.7585,418.390666667,316.092,249.4252,350.574666667,283.1035,354.942533333
193.23,280.215,306.585958333,225.075113333,201.8815,380.430133333,288.709766667,222.150533333,317.419266667,258.602233333,316.344133333
193.61,598.4616,689.102625,453.230833333,410.897416667,834.871733334,620.000033333,439.487066667,717.435866667,551.795,705.128266667
193.99,2268.8888,2490.27770833,1581.55535333,1366.66658333,3180.00013333,2346.66673333,1504.44446667,2693.3334,2053.33326667,2591.11106666
194.37,-588.484866667,-633.333291667,-358.302933333,-315.909,-790.909133332,-599.393833334,-370.303,-655.7576,-493.333366667,-653.333333334
194.75,-1738.33333333,-1947.91666667,-1160.33333333,-929.166666665,-2253.33333333,-1794.16666667,-1118.33333333,-1898.33333333,-1497.5,-1976.66666666
195.13,-625.4546,-748.106041667,-446.303053333,-366.66675,-841.818066665,-643.636366666,-422.4242,-693.333266667,-567.2728,-750.909199999
195.51,-1133.3334,-1420.13883333,-857.888840001,-620.83325,-1525.55546667,-1178.88896667,-681.111066667,-1238.88873333,-1022.77783333,-1396.66666667
195.89,-636.666666667,-796.25,-475.533333333,-367.499999999,-836.666666668,-688.0,-342.0,-710.000000001,-556.0,-817.333333334
196.27,-146.0606,-195.328291667,-91.0101666667,-69.4444166665,-193.535333333,-155.7576,-58.3837333333,-175.9596,-119.494766667,-210.9092
196.65,-121.403533333,-154.166625,-75.8947333335,-56.1404166667,-150.0,-139.2983,-51.4034666667,-146.666666667,-107.017533333,-184.385933333
197.03,-150.7844,-165.808833333,-106.745086667,-77.9411666666,-174.705866667,-161.960733333,-70.1961333333,-181.960666666,-129.313666667,-220.392066667
197.40,-167.5926,-173.263833333,-123.8889,-96.0648333333,-177.407466667,-174.722266667,-84.0740666667,-188.3334,-140.6482,-232.407333333
197.78,-285.454666667,-286.931833333,-239.454466667,-168.560583333,-275.4544,-302.4243,-143.030266667,-308.484866667,-241.2122,-383.030333333
198.16,-301.8182,-286.553,-250.757573333,-153.40925,-258.1818,-311.8182,-137.272733333,-304.848533333,-248.787933333,-397.8786
198.54,-577.435866667,-524.359166667,-506.76918,-344.87175,-473.333333333,-587.436033334,-299.4872,-583.077,-472.307733333,-718.974266667
198.92,-476.923,-429.16675,-419.128166667,-296.153916667,-390.256666667,-512.051433333,-225.128333333,-504.102533333,-374.102633333,-631.282133333
199.30,-249.333333333,-228.333333333,-206.966666667,-138.333333333,-178.333333333,-292.0,-99.3333333334,-289.333333333,-204.333333333,-358.666666667
199.68,-248.253866667,-189.682583333,-181.079273333,-139.285833333,-160.952266667,-282.381,-108.254,-279.0476,-195.873033333,-332.698466667
200.06,-107.543933333,-59.97825,-64.7895266667,-25.4386666667,-48.0702666665,-114.385966667,-12.6315333333,-108.421066667,-74.3859666666,-141.9298
200.44,-697.500000001,-427.083333333,-524.083333333,-269.791666667,-410.0,-715.833333332,-213.333333333,-663.333333333,-538.333333333,-844.166666668
200.82,-1054.66666667,-629.166666667,-861.733333335,-415.0,-673.333333333,-1133.33333333,-272.0,-1062.66666667,-879.333333334,-1309.33333333
201.19,-727.619133333,-410.714333333,-577.61908,-253.571333332,-464.761733334,-790.476233334,-146.666866667,-728.571466667,-593.333333333,-819.999999998
201.57,-290.4762,-115.476333333,-191.33322,-49.40475,-122.857266667,-312.8572,7.14293333332,-289.523733333,-233.571366667,-326.6668
201.95,-221.481533333,-80.7872083333,-145.148173333,-44.4445,-93.7037333333,-231.296466667,-8.14806666667,-231.111066666,-184.814866667,-257.036933333
202.33,-458.518466667,-274.537041667,-379.629566667,-209.25925,-228.1482,-507.7779,-108.148133333,-536.296333333,-430.7407,-572.5926
202.71,-529.999933333,-283.333416667,-473.11114,-145.833333334,-196.6668,-594.999899999,-0.000133333259994,-663.333466667,-547.222133333,-777.777799999
203.09,-839.999999999,-471.666666667,-819.733333333,-376.666666667,-350.666666666,-852.000000002,-150.666666667,-1002.66666667,-899.999999999,-1141.33333333
203.47,2020.0,1189.58333333,2098.33333333,974.999999999,679.999999999,1936.66666667,236.666666667,2340.0,2275.0,2656.66666667
203.85,1886.66666667,1010.41666667,2100.0,1129.16666667,483.333333335,1890.0,236.666666668,2210.0,2191.66666667,2520.0
204.22,240.333333333,142.5,255.133333333,165.833333334,84.3333333333,243.0,92.3333333335,257.333333333,273.5,306.666666666
204.60,537.142933334,241.071375,588.476100001,326.190583334,37.1428666668,609.5238,175.238133333,570.476333333,703.333466667,724.761933333
204.98,471.666666666,168.229166667,488.333333333,278.125,-28.3333333332,523.333333333,145.0,440.833333333,580.416666667,624.166666667
205.36,-1510.0,-485.416666668,-1436.33333333,-816.666666667,683.333333333,-1811.66666667,-246.666666668,-1310.0,-2093.33333333,-2236.66666667
205.74,502.857200001,235.714166667,547.714346667,338.095083334,-121.9048,584.285666667,198.0952,450.476066667,687.142933333,693.333399999
206.12,969.999999999,411.458333333,1007.83333333,654.166666666,-131.666666667,1121.66666667,434.999999999,798.333333333,1310.83333333,1283.33333333
206.50,-938.333333333,-275.0,-826.333333334,-543.75,228.333333333,-1027.5,-386.666666667,-699.999999999,-1217.5,-1273.33333333
206.87,-2296.66666667,-616.666666667,-1975.0,-1433.33333333,416.666666667,-2410.0,-1166.66666667,-1653.33333333,-2750.0,-2873.33333333
207.25,-754.666666667,-113.333333333,-598.266666667,-355.0,422.666666667,-821.333333334,-246.666666667,-473.333333333,-946.666666667,-933.333333333
207.63,-276.888933333,-59.4445416667,-234.22224,-164.44425,117.333266667,-295.111166667,-122.666666667,-178.222133333,-330.888766667,-331.999866667
208.01,-128.266666667,-9.66666666675,-106.16,-50.3333333331,114.133333333,-134.4,-37.8666666666,-72.2666666667,-171.6,-168.8
208.39,-120.0,-17.9597916668,-110.253086667,-54.5978333336,78.1609333332,-127.816033333,-29.1953999999,-69.8850666669,-144.7126,-136.321866667
208.77,-212.222266667,-92.3610833332,-188.249946667,-134.722333333,24.4443999999,-209.166766667,-99.1666666667,-167.777866667,-222.361233333,-227.499933333
209.14,-99.8518666666,-41.6665,-84.9036866667,-57.9630833333,25.0372000001,-94.2221333334,-40.7408,-76.5926666667,-103.9999,-101.333266667
209.52,-89.6296000001,-33.7964166668,-84.9926599999,-53.3334166668,29.0370666666,-85.3332666667,-33.926,-73.4815333332,-89.9258666666,-96.8889333334
209.90,-53.2239999999,-3.21045833332,-41.4537066667,-23.0875,39.5627999999,-40.437,-8.85246666668,-35.8470666667,-46.7213666665,-58.9070666667
210.28,-42.5135333334,5.32795833333,-37.4098333333,-21.17475,53.9890666667,-27.377,-0.8744,-23.8250666667,-29.5628999999,-49.7268
210.66,-25.0504,21.2120833333,-27.45454,-12.37375,66.1615333333,-12.9797333333,10.0001333334,-7.77780000002,-12.8282666666,-32.3231333333
211.03,-26.1289333334,14.3815833333,-35.2687866667,-22.7151666667,59.3547333333,-12.0967333333,7.63439999999,-13.0108,-17.4192666666,-38.172
211.41,-29.3334000001,15.0693333333,-38.7776666667,-26.66675,54.4445333332,-13.9445666667,-0.11113333334,-10.8889333333,-18.0554666667,-39.6665999999
211.79,-32.8570666667,18.5265833333,-42.9523933333,-31.2500833333,55.3571333333,-20.8333333334,-3.21426666665,-13.5714666667,-24.1071333333,-46.9048666667
212.17,-34.6894,19.7739166667,-45.7062666667,-33.8984166667,43.7288,-25.4802333333,-6.66666666666,-12.7683333333,-28.5310000001,-50.9605333333
212.55,-23.8418,26.13,-34.4972533333,-25.42375,49.6043999999,-17.8531666667,-6.32773333333,-10.1694,-25.7626666667,-46.8925333333
212.92,-1.42853333336,34.464125,-13.2380733333,-4.16666666668,58.7617999999,1.47616666666,11.3334,12.0952,-5.71416666664,-23.5237333333
213.30,-20.1418666666,28.4574166667,-50.0568333333,-31.0281666668,66.5248666667,-21.4893000001,-11.6310666668,-6.52473333332,-39.0779666667,-59.5743999999
213.68,-52.2223333334,20.9721666667,-112.822106667,-65.2778333334,82.6666000001,-57.3333000001,-44.2222666666,-24.2223333333,-91.4445333333,-106.8888
214.06,-118.181866667,-41.0985833333,-219.969693333,-152.272583333,47.2727333334,-149.697,-113.030266667,-76.9696666667,-170.606133333,-187.575866667
214.44,-116.507866667,-21.2300416667,-205.428753333,-113.888833334,71.7460666666,-142.857166667,-95.8730666667,-53.6508666666,-175.3967,-163.1746
214.81,-125.2632,-35.7455833333,-229.263286667,-124.122916667,69.8245333332,-159.824633333,-99.2981333331,-56.8421333333,-187.3684,-170.175333333
215.19,-67.6542666667,-2.00625,-137.530813333,-40.7407499999,82.7160666668,-104.444433333,-40.9877333333,-9.13573333334,-106.7902,-85.1852666667
215.57,-57.9998666667,-0.416791666675,-131.911173333,-31.3889166664,75.5556666667,-102.444333333,-41.5555333334,-16.0000000001,-101.000133333,-68.6667999999
215.95,-52.3455333332,7.71616666668,-144.345706667,-8.95066666667,99.5060666667,-106.172833333,-33.5800666667,-6.17280000012,-98.1482000001,-54.0742000001
216.32,-50.7691333333,-2.40383333333,-161.871753333,-18.26925,114.358866667,-120.256466667,-42.564,-15.8974666666,-113.974466667,-41.0258000001
216.70,-25.7470666665,11.3504583333,-149.47126,-11.2069166667,120.000066667,-95.9769333333,-27.5862666667,1.6092,-91.0344999999,-33.3332
217.08,-18.8506,23.850375,-157.425446667,-19.8275833333,123.2184,-87.2414333334,-30.5747333335,14.9425333333,-88.8506666667,-16.5517999999
217.46,-3.2,54.3333333333,-152.4,0.3333333335,169.866666667,-55.8666666667,-2.66666666666,55.2000000001,-51.6,15.7333333334
217.83,5.22526666666,39.6396666667,-90.0360933333,9.9097499999,115.315333333,-26.3964666666,3.06313333325,47.9278666665,-25.4956,13.3332666667
218.21,19.0849333334,47.87575,-45.8693333333,25.3269166666,100.1306,-3.92163333334,14.5099333333,49.8039333334,-0.457600000067,19.2153999999
218.59,11.6980666667,31.367875,-49.5973866667,11.3206666668,78.7422,-18.6792666666,2.38979999994,35.4715333333,-6.60379999999,0.25166666654
218.97,2.87586666674,20.0981666667,-54.58822,5.22866666658,71.2418666667,-28.4966000001,-9.28100000007,28.6274,-16.7320000001,-8.23546666667
219.34,13.5322666667,21.7040416667,-29.36304,2.86074999992,60.4974666667,-10.6965,0.89546666666,33.1342666667,-2.53739999994,7.16406666668
219.72,19.7102,28.4419166667,-17.1980133333,4.34799999993,65.5072,5.79696666666,6.85986666667,44.8308,8.79213333334,16.4250666667
220.10,19.8148666666,38.7153333333,-5.66670666668,4.97691666658,66.3889333332,13.0555666667,10.8332666667,48.1481333333,15.8334666667,22.8705333333
220.47,12.2522666667,31.9257916667,-6.93694000002,-1.80174999993,59.2792666666,12.8828333333,5.40560000001,41.1712666667,15.8107,17.2972666667
220.85,0.658533333353,20.8332083333,-10.9795,-10.5966666667,45.1852,6.25506666666,-6.33726666668,30.4525333333,7.61316666667,11.2756
221.23,-2.60526666669,23.3236666667,-5.63215333334,-9.57858333335,40.2298,6.9732,-3.37166666669,26.6667333333,8.65916666668,9.50193333333
221.61,-3.60000000001,19.6666666667,-6.44,-12.75,30.0666666667,5.43333333334,-5.40000000001,19.5333333333,4.26666666668,3.73333333332
221.98,-13.6434666667,15.2132083333,-13.83724,-28.2945833333,25.1938666667,-2.32546666666,-17.1318666667,13.0232,-5.46506666669,-5.58140000002
222.36,-36.2711999999,0.282458333325,-41.32194,-60.3105833332,12.3164,-17.5707666667,-45.4236,2.71186666668,-28.3051333334,-20.565
222.74,-47.8205333334,-14.7436666667,-57.8077400001,-80.7691666665,7.17960000001,-26.218,-57.4359333333,-0.641066666674,-46.2820333333,-27.1793999999
223.11,-35.8333333333,-6.02670833333,-47.61902,-68.8987500001,9.28579999998,-15.6548,-42.7378666667,10.238,-42.7976666667,-16.1904
223.49,-21.2121333333,13.5605833333,-31.1515999999,-53.3332499998,17.2121333333,-6.84843333334,-35.1516000001,19.7575333333,-30.0606,-7.27259999998
223.87,-37.8532000001,0.211875,-41.5931599999,-61.5818333334,-3.05080000001,-29.0959666667,-46.1016666667,1.24293333334,-46.1016333333,-31.8644000001
224.24,-47.7081333333,-19.2706666667,-50.0728333333,-67.70825,-23.3332,-39.5310666667,-59.6872666665,-9.27066666667,-56.4062000001,-49.8957333334
224.62,-58.6905999999,-25.2232083332,-59.1666,-70.2381666668,-30.5953333333,-52.5594333333,-73.5713333332,-4.99999999999,-66.7261666667,-55.4762
225.00,-32.8127333333,-8.138125,-31.8543,-34.76575,-9.79173333335,-27.9169,-38.7502,16.5625333333,-37.2917333333,-27.9166666667
225.38,-40.9524,-15.1785833332,-45.08344,-43.8988333332,-14.4046666667,-36.6667,-49.7619333334,16.9048,-41.8451999999,-39.5237999999
225.75,-41.3114666666,-18.9207916667,-37.4535866667,-36.7486666666,-9.72686666669,-37.541,-43.2786666666,21.9672,-41.9125000001,-34.2075333333
226.13,-13.8211333333,10.2641666667,-8.25198666668,-4.06499999997,12.5203333333,-4.26833333334,-7.4796,39.1869333333,-11.6666,-3.3336
226.51,-9.09099999998,17.6765833333,1.78444666666,3.19875,19.1245333334,0.94273333334,-0.269400000006,38.3166,-5.85846666667,2.55879999999
226.88,-3.5644,32.7559166667,13.3003133333,14.8513333333,27.5908,9.6369,8.51486666668,47.9208,6.56763333334,14.7855333333
227.26,-7.44326666666,33.0097916667,12.38174,15.2103333333,24.7896666667,6.95796666667,4.40126666665,45.8899333333,7.83163333332,15.7929333333
227.64,-15.365,23.69025,4.13342666665,8.96833333333,16.9524,2.88886666667,-2.41266666667,39.6825333333,2.60323333334,7.74593333334
228.01,-11.5362666667,21.123125,5.44920666667,11.2318333333,17.8550666667,7.68123333332,1.68099999999,37.5652666667,8.95666666666,12.6956666667
228.39,-4.23273333332,26.653375,10.0582733333,17.85725,22.6453333333,14.2592,9.89419999999,39.5766666667,16.7725,21.1110666667
228.76,10.6402666667,34.8784583333,21.4701666667,26.1589166667,31.3024,24.7904333333,22.4724666667,44.7682666667,27.2626333333,28.9625333333
229.14,4.87686666668,31.208125,17.3915333333,19.5189166667,26.4429333333,18.4562666667,15.6598,37.5838666667,20.5816333333,25.1006666667
229.52,4.37080000001,30.9602916667,18.7107866667,18.7639166667,25.2980666667,17.3951333333,12.7152666667,35.1434,19.9337333333,24.5916666667
229.89,4.16073333335,34.0427083333,19.2624333333,20.4490833333,23.4044,17.7303666667,11.6783333333,34.1371333333,21.6549333333,25.5319333333
230.27,3.74686666668,30.5960833333,18.5353666667,17.9441666667,20.1947333333,14.5254,8.66199999999,32.7494666667,21.6057333333,22.4330666667
230.65,10.8905333333,34.351125,23.90332,22.3283333333,23.8168666667,21.6539,12.8753333333,38.9313333333,29.7457333333,28.4477333334
231.02,3.68560000001,25.37275,17.00262,13.7534166667,16.5311333333,18.3197,4.065,29.5392,20.7858333333,19.0244
231.40,2.99706666667,25.038125,18.17736,13.4556666667,16.3303333333,23.1498,4.09786666666,32.5381333333,25.6574666667,17.6146
231.78,7.39393333333,25.0377916667,21.0424533333,17.6515833333,17.3333333333,28.6062,7.63646666665,32.3636666667,28.8182666667,18.5454
232.15,17.6859333333,31.4050833333,28.17632,25.68875,22.1487333333,36.1156333333,15.8125333333,40.4407333333,32.7272666667,24.518
232.53,21.2023333333,30.703625,30.97286,29.0299166667,23.6612666667,40.0274333333,18.1966666667,42.7322,34.8360666667,27.213
232.90,4.5912,14.1116666667,18.0441266667,17.4528333333,7.044,36.0063333333,4.78000000001,29.4967333334,22.2327333333,10.5031333333
233.28,-2.24486666665,9.523875,13.7142866667,12.4151666667,1.15653333333,38.1973,-0.340066666674,27.9592,23.2652333333,2.17693333334
233.66,5.37033333334,13.6573333333,20.9259466667,22.5308333333,9.19760000001,42.7159666667,12.7777333333,34.8765333333,26.7901333333,8.64206666666
234.03,6.47793333333,12.146375,21.33964,22.0911666667,9.93726666667,43.5848666667,13.8994666667,36.2894,30.9749666667,10.6918
234.41,-0.680399999994,2.211,12.2858066667,15.81625,0.612200000006,39.3537333333,4.21773333334,28.2313333333,26.8029,5.17013333332
234.78,-4.44460000001,1.07141666667,7.27609333333,15.2380833333,-2.60320000001,32.8889333333,3.36506666667,21.9047333333,24.0635333333,2.09526666667
235.16,6.94440000001,12.847125,13.2889,25.9721666667,5.55553333336,38.1111666667,12.3332666667,29.4998666667,30.7222,9.72206666666
235.54,9.70153333335,13.3394583333,14.4427666667,28.04725,6.36819999999,36.0197333333,15.0248,27.7612,25.3979666666,11.8906
235.91,5.68113333333,10.1449166667,13.7913133333,27.2464166667,1.21746666668,34.8407666667,12.5798,28.6957333333,23.5651666667,14.1447333333
236.29,-2.54293333334,2.10466666667,8.58417333333,20.2749166667,-8.17866666666,27.2509666667,4.60493333332,21.3058666667,19.2783,10.5153333333
236.66,-7.39146666667,-0.724666666667,5.08705999999,13.4963333333,-9.63746666667,21.3044333333,1.01446666665,19.1303333333,14.6013666666,6.37686666667
237.04,-6.99653333333,-0.288708333325,3.32003999999,9.32341666667,-10.0329333333,14.5215333333,-2.11219999999,18.3497333333,8.21783333334,6.13873333333
237.41,-3.88346666667,-1.53725,3.59220666665,12.86425,-8.99673333331,15.8577,2.00660000001,18.3171333334,7.63759999998,5.37226666665
237.79,-6.32986666665,-4.67154166667,-0.34366,10.8586666667,-14.3434,13.6026,-0.134600000007,15.2189333333,7.00329999998,2.82826666668
238.17,-0.4336,2.134,3.92952,12.9404166667,-4.7696,14.9322333333,5.42013333334,14.0378,7.26293333334,6.17886666666
238.54,0.7786,5.80904166667,7.17273333333,16.1799166667,1.21646666667,16.7152,10.1216,16.5936,6.30173333334,8.71046666667
238.92,-1.34253333334,1.53358333333,3.26851333333,13.2521666667,-0.509200000014,13.5184333333,8.79626666668,14.0277333333,1.0879,6.85186666669
239.29,-10.1450666667,-11.5034583333,-4.03382,0.603833333335,-10.9661333334,5.26566666666,-1.01459999999,2.94680000003,-8.57483333332,-0.434666666672
239.67,-17.1364666667,-17.5894166667,-11.5077866667,-10.5705833333,-16.689,-3.48993333333,-10.8277333333,-6.12979999998,-14.2283333333,-9.84346666666
240.04,-12.7748,-13.0887916667,-9.59519333334,-9.72949999999,-11.623,-0.54103333334,-8.23746666667,-5.7592,-10.2618,-7.88839999999
240.42,-6.55333333334,-8.049625,-4.50778666666,-3.75883333334,-5.90066666667,5.21983333333,-2.69513333334,-1.07793333334,-4.18446666666,-2.15620000001
240.79,-1.28646666666,-2.573125,0.072553333334,2.30991666666,-1.07599999999,11.2630666667,3.1346,3.62573333333,1.76606666666,3.74280000001
241.17,-0.44026666666,-2.17479166667,0.06699333334,1.83441666667,-0.50306666666,11.1006666667,3.66866666667,3.14473333334,2.97696666666,6.12139999999
241.54,-1.95086666668,-3.62204166667,-1.61948000001,-1.06541666667,-1.95080000001,8.40906666667,0.302933333326,-0.132466666666,0.83330000002,6.98866666667
241.92,-1.31393333333,-3.18325,-0.932646666659,-1.21658333334,-0.746199999998,8.48313333333,0.470399999994,0.178466666667,0.64066666666,8.33733333334
242.29,-2.26713333333,-3.96016666667,-1.98947333333,-2.51508333334,-2.86786666667,7.8003,-0.420466666666,-0.870866666666,-0.51056666666,8.61853333333
242.67,-0.342200000001,-2.66083333333,-1.13902666666,-1.48858333333,-3.039,8.12446666667,0.848799999998,-0.109533333332,0.37623333332,9.89733333334
243.05,1.16506666667,-1.42391666667,-0.041306666674,-1.3105,-2.8738,9.65046666667,0.919200000002,0.297599999999,1.69573333333,11.4174666667
243.42,2.59066666667,0.667666666667,1.47466666667,0.967,-1.17859999999,10.5955666667,2.787,2.43086666667,3.37030000001,13.5544666667
243.80,5.06659999999,4.145,2.98098666667,3.76816666667,1.33326666666,13.0897333333,6.0406,4.33633333333,5.93626666665,16.7303333333
244.17,3.9022,3.44158333333,1.75428000001,3.19966666667,0.967000000008,11.7862,5.55166666666,3.53813333333,5.06269999999,15.6769333333
244.55,3.99326666667,4.11133333332,2.40497333333,3.21691666667,1.49753333333,12.3572,5.41333333333,3.80486666667,5.13586666667,15.7957333333
244.92,2.45273333334,2.32975,1.16041333333,0.769916666665,-0.345800000006,10.1405333333,3.1442,1.62086666667,2.77689999999,14.122
245.30,0.625533333335,1.17933333333,-0.106786666667,-0.217916666668,-2.04119999999,8.5691,1.69233333334,0.389866666667,1.16913333335,12.8512
245.67,1.6802,1.976375,0.776733333332,0.350083333333,-1.12926666667,8.99730000001,3.0172,1.879,1.56726666666,12.8998
246.05,1.57546666667,1.91220833333,0.210566666666,0.40425,-1.11106666667,8.56143333333,2.77773333333,1.7496,1.14426666667,12.3634
246.42,2.74986666667,2.313125,1.05695333333,1.77433333334,0.564733333331,9.43150000001,3.53753333334,3.24026666667,1.9845,12.7386666667
246.79,2.72573333333,2.13716666667,1.40898,1.94816666666,1.0986,9.84883333333,3.62506666667,3.46033333333,2.31366666666,12.7154666667
247.17,2.67686666667,1.898,1.50076666667,2.50158333333,1.48353333333,9.49493333333,4.15413333333,3.91426666667,1.98866666667,12.5443333334
247.54,2.21626666667,1.1895,1.11816,2.17933333333,1.28846666667,8.92143333333,3.53426666667,3.3156,1.50996666667,11.6664666667
247.92,2.34153333333,1.005375,1.86686,2.22366666667,1.74473333333,9.03083333334,3.50666666667,3.68846666667,1.546,11.5602
248.29,2.95933333333,1.36475,2.2455,2.44541666667,2.16113333333,9.53453333333,3.71860000001,3.93473333333,1.6542,12.3468666667
248.67,2.30666666667,0.6915,1.18576,1.76858333334,1.78366666667,8.61823333333,3.20406666667,3.25913333333,1.12836666667,11.7532666667
249.04,1.49033333333,0.0282916666675,0.045553333332,0.8675,1.09793333333,7.65926666667,2.62793333333,2.66206666667,0.603033333334,10.9499333333
249.42,2.3814,0.523958333332,0.5422,1.43383333333,1.95066666667,8.0086,3.36546666667,2.90546666667,1.438,11.2080666667
249.79,2.3048,0.592375,0.691446666667,1.64975,2.24906666667,8.02976666667,3.2838,2.80046666667,1.8122,11.1711333334
250.17,1.16326666667,-0.851541666667,-0.21282,0.382249999999,1.40906666667,6.9724,1.84113333333,1.4024,1.05343333333,10.4354666667
250.54,-0.258133333333,-1.64891666667,-1.37776666667,-0.770666666667,0.3082,5.94263333333,0.508933333332,-0.3082,-0.1289,9.28319999999
250.92,-0.752466666666,-2.186875,-1.5664,-1.47675,0.669733333332,5.18426666667,-0.0827333333326,-0.948199999998,-0.5907,9.02926666667
251.29,-0.562000000001,-1.86070833333,-1.16874666667,-1.86058333333,1.4332,5.05146666667,-0.205799999999,-1.06886666667,-0.229533333334,9.58833333333
251.66,0.702933333333,-0.313125,-0.585906666668,-1.40408333333,2.65046666667,6.2506,0.904866666667,-0.290866666664,0.925266666668,10.7392666667
252.04,-1.3952,-2.50625,-2.71854666667,-3.17458333333,0.6014,4.16053333333,-0.701733333333,-2.17206666667,-0.898099999994,9.02253333335
252.41,-2.39013333334,-3.35733333333,-3.49670666667,-4.3785,-0.182599999998,3.02896666667,-1.37313333333,-3.50286666666,-1.64276666666,7.94426666668
252.79,-1.77553333333,-2.38795833333,-2.86962,-3.55766666666,0.513399999998,3.7946,-0.600600000001,-2.55006666667,-1.16186666666,8.50306666666
253.16,-0.674333333341,-1.76595833333,-1.69698666667,-3.12641666667,1.94613333333,4.4387,-0.384266666665,-2.0914,-0.862166666666,9.12513333333
253.54,-0.62253333334,-1.68054166667,-1.7423,-2.97241666667,2.48159999999,4.62586666667,-0.198866666666,-1.6602,-0.856099999992,9.60660000001
253.91,-0.678866666668,-2.01258333333,-2.21679333333,-2.71975,2.50653333334,4.42123333333,-0.0609999999986,-1.2534,-0.34803333334,9.25159999999
254.28,-0.134600000005,-1.45808333333,-2.49066666666,-2.06383333333,2.97000000001,5.0785,0.834399999999,-0.655000000001,-0.466566666659,9.58286666666
254.66,0.820533333333,-1.311,-2.04661333333,-1.84141666667,3.94406666666,5.1563,1.4546,-0.065266666668,0.167933333333,9.89273333331
255.03,0.973333333333,-1.33366666667,-2.34034666667,-2.12633333333,3.80526666667,4.6754,0.9636,-0.255666666667,0.196666666667,9.43946666666
255.41,0.690599999999,-2.03941666667,-3.03912,-1.98949999999,3.63366666667,4.3243,0.4304,-1.041,-0.155133333333,8.05806666667
255.78,-1.77426666666,-4.95408333333,-5.77214000001,-4.51425,1.40686666667,1.10763333333,-1.7638,-3.223,-2.38843333334,5.27020000001
256.15,-0.111733333333,-3.37370833333,-4.72338666667,-3.12025,2.60780000001,2.0699,-0.943666666669,-2.1614,-1.23789999999,6.32179999999
256.53,0.93473333334,-2.10683333333,-3.69501333333,-1.23933333334,3.44673333333,3.2955,0.028333333332,-6.00092198155e-13,0.099166666668,7.33706666667
256.90,0.055066666668,-3.43670833333,-4.93798000001,-2.10341666666,2.05053333333,1.71966666667,-1.5078,-1.32413333333,-1.65966666667,6.30806666666
257.28,-0.9216,-3.73595833333,-5.34197333333,-2.25033333333,0.878533333328,0.9043,-1.22313333333,-1.21453333333,-2.19633333333,6.23593333333
257.65,0.451600000001,-2.52129166667,-3.38013333333,-1.56733333333,1.76006666667,2.41436666667,-0.288199999999,0.0312,-0.973400000002,7.17300000001
