wavelength,Back_TacCorf,Belly_TacCorf,Breast_TacCorf,Crissum_TacCorf,Crown_TacCorf,DorTail_TacCorf,Patch10_TacCorf,Rump_TacCorf,Throat_TacCorf,WingTip_TacCorf
766.95,24.2398,48.2726,36.1004666667,35.4569333333,17.2764,29.3868666667,26.0275333333,31.4817333333,41.606,20.848
767.26,24.4096666667,48.3967333333,36.2212666667,35.637,17.5319333333,29.4816,25.9882666666,31.5350666667,41.7847333333,21.0195333333
767.57,24.2866666667,48.331,36.1969333333,35.4932666667,17.5390666667,29.4298,26.1571333333,31.2658666667,41.7910666667,20.9418
767.88,24.3267333333,48.1778666667,36.2964666667,35.4362666667,17.5272666667,29.4145333333,26.6633333333,31.1982666667,42.0328,21.1076666667
768.20,24.2982,48.2670666666,36.2867666667,35.3488666667,17.4702,29.4467333333,26.7488,31.1945333333,42.1777333333,21.1712666667
768.51,24.5422,48.8078666667,36.7172333333,35.5436,18.0742,29.7138666667,26.7436666667,31.4556666667,42.6572666667,21.6057333333
768.82,24.5803333333,49.283,36.7466,35.8938,18.4185333333,29.7990666667,27.0455333333,31.6907333333,42.9207333333,21.7742666667
769.13,24.5786666667,49.5231333333,36.9565333333,36.1124666667,18.5456666667,29.6899333333,27.433,31.7436666667,43.2589333333,21.8875333333
769.44,24.3452666666,49.3721333333,36.9035,35.7663333333,18.5085333334,29.4066,27.8146,31.6764,43.1886,21.7872
769.76,24.5848666667,49.9516666667,37.1026,35.9246,19.0114,29.985,29.1029333333,32.0406,43.3746666667,22.0630666666
770.07,24.6166,50.1896,37.1454,36.0748666666,19.3438,30.2276,29.1764,32.1706666667,43.3384,22.3639333333
770.38,24.697,50.1078666667,37.2118333333,36.4502666667,19.3710666667,30.2913333333,28.8624,32.213,43.0502666667,22.0810666667
770.69,24.4856666667,49.9087333333,37.1613,36.225,19.2904666667,30.1904666667,28.9601333333,32.3157333333,42.8938666667,21.9842
771.00,24.4223333333,49.5766666667,37.1425,36.1296,19.1658666667,29.9956666667,29.0600666667,32.5202666667,42.5761333333,21.9362
771.32,24.5331333333,49.6095333333,37.2469666667,36.2150666667,19.1302,30.0288666667,29.9053333333,32.9114666667,42.5797333333,21.7382
771.63,24.7896,49.7383333333,37.4869666667,36.5648666667,19.2698,30.238,30.1435333333,33.1882,42.6905333333,21.9684
771.94,24.9012,49.641,37.5052666667,36.6982666667,19.2198666667,30.2987333333,30.4457333333,33.2583333334,42.5699333333,21.9716666667
772.25,25.0683333333,49.3465333333,37.3857333333,36.2118,19.2324,30.0384,30.9698666667,33.2047333333,42.2683333333,22.0038
772.56,25.162,49.2397333333,37.2369,36.0739333334,19.3100666667,30.2934666667,30.9125333333,33.1050666667,41.9194,21.988
772.87,25.1256,49.1075333333,37.0918666667,36.0332,19.4054666667,30.4770666667,30.9356,33.0736,41.6521333333,21.9769333333
773.18,24.7967333333,48.5099333333,36.8374666667,35.8253333333,19.1393333333,30.0773333333,30.5992666666,32.9170666667,41.5123333333,21.8096666667
773.50,24.8634,48.5597333333,37.0977333333,36.0938,19.4330666667,30.11,31.3878,33.4144,41.6922,22.0007333333
773.81,24.7864,48.6086,36.9573666667,35.7003333333,19.5041333333,30.113,31.9876,33.5182666667,41.8609333333,22.2024666667
774.12,25.0300666667,48.9995333333,37.2478333333,36.2004,19.7326666667,30.5055333333,32.2635333333,33.8721333333,42.3363333333,22.7971333333
774.43,24.9762,49.1552,37.4059333333,36.5157333333,19.7458,30.7558666667,32.3034666667,33.9615333333,42.3611333333,22.7750666667
774.74,24.5928666667,49.1701333333,36.7455333333,36.3338,19.3430666667,30.3228,31.4638666667,33.222,41.8653333333,22.5532
775.05,24.4431333333,48.7468,36.3439666667,35.9238,18.9903333333,30.0428,31.0933333333,32.6177333333,41.3312,22.0718
775.36,24.5537333333,48.6800666667,36.2763333333,35.7632666667,18.85,29.9610666667,30.7506,32.3980666667,41.3967333333,21.8386
775.67,24.3930666666,48.8717333333,36.1772333333,35.9968,18.7374666667,30.1806666667,30.2883333333,32.3681333333,41.4570666667,21.9144666667
775.98,24.5926,49.1723333333,36.4466666667,36.1494666667,18.8474,30.2495333333,30.7794,32.6858666667,41.5630666667,21.9709333333
776.30,24.4658666667,49.232,36.6839,35.9904,18.5536,30.3326,30.6146666667,32.7143333333,41.5774666667,21.876
776.61,24.2591333333,49.4862,36.5984666667,36.1422,18.6206666667,30.3014,30.1140666667,32.6617333334,41.7082,22.1401333333
776.92,24.3596666667,49.8130666667,36.782,36.2248,18.6214666667,30.58,29.3447333333,32.7086,42.3167333333,22.105
777.23,24.1586,49.801,36.9625666667,36.4147333333,18.2726666667,30.4285333333,28.6103333333,32.5619333333,42.4442,21.6482
777.54,24.0876,49.3812666667,36.7383666667,36.1569333333,17.993,29.9838666667,28.683,32.187,42.1081333333,21.2962666667
777.85,24.4318,49.7710666667,36.9105333333,36.1256,18.244,30.235,28.5053333333,32.2240666667,42.4944,21.7056666667
778.16,25.0132,50.1826666667,37.5966,36.3206666667,18.5924,30.7479333333,28.1939333333,32.8172,42.9936666667,22.2088
778.47,25.1227333333,50.7698666667,38.0917666667,36.5458,18.7823333333,31.2511333333,28.2853333333,33.4250666667,43.3824,22.6988666667
778.78,24.5918666666,50.3864,37.5698333333,36.1403333333,18.2294,30.8366,28.1986,33.2744,43.0087333333,22.207
779.09,24.7359333334,50.2283333333,37.9096333333,36.2870666667,18.3786666667,31.0759333333,28.5226,33.5955333333,43.0833333333,22.2293333333
779.40,24.1688666667,49.7448,37.4933333333,35.98,17.9439333333,30.8375333333,27.9178666667,33.1510666667,42.9516,21.6660666667
779.71,24.4425333334,49.7595333333,37.5947666667,35.9444,18.2305333333,30.5940666667,28.2321333333,33.2134666667,43.1889333333,21.9863333333
780.02,24.1882,49.3192,37.4031666667,35.3706666667,17.7478,29.9122,28.8929333333,32.9535333333,42.7077333333,21.2138666667
780.33,23.8398,49.0096666667,37.1988666667,35.1968,17.5892666667,29.2539333334,28.8809333333,32.3769333333,42.2762,20.7013333333
780.64,23.722,48.5815333333,37.0102,34.8584666667,17.5554666667,28.9455333333,29.1334,32.2261333333,41.5959333333,20.8802
780.95,23.3919333333,48.6611333333,36.7095666667,34.4998,17.177,28.7351333334,28.9901333333,32.1202,41.4892,20.3988666667
781.26,23.2309333333,48.2108666667,36.4731666667,34.4006666667,17.1461333333,28.704,29.203,31.9688,41.2161333333,20.0112666667
781.57,22.9632666667,47.5953333333,36.4525666667,34.3864,17.0507333333,28.4636,29.9522666667,32.0394666667,40.8812666667,19.6475333334
781.88,22.9392,47.1157333333,36.2154,34.5452666667,17.2348,28.1392,30.8992666667,31.8683333333,40.5418666667,19.4634666667
782.19,22.8806666667,47.0556666667,36.2124333333,34.3565333333,17.3792,28.2266,31.482,31.7390666667,40.3258,19.5141333333
782.50,22.9179333333,47.1122666667,36.1683333333,34.2558666667,17.1518666667,27.839,31.6421333333,31.6385333333,40.3249333333,19.5723333333
782.81,23.1774,47.4967333333,36.5941666667,34.3856666667,17.3466,28.08,31.5074,31.883,40.562,19.8700666667
783.12,23.357,48.1883333333,36.9370666667,34.9675333333,17.3904666667,28.5541333333,31.0142666667,32.095,40.7510666667,20.0771333333
783.43,23.7018,48.3846666667,37.1306,35.2131333333,17.4342666667,29.1564666667,30.4070666667,32.283,41.0361333333,20.2712
783.74,23.9821333333,47.9494,37.0947,34.9288666667,17.4368,29.8396666667,29.8912666666,32.6722,41.0448666667,20.6846666667
784.05,24.5816,48.4972,37.5326666667,35.6186,17.9752666667,30.3198666667,30.1827333333,33.1678,41.6373333333,20.7971333333
784.36,24.6974,48.5662,37.8345333333,35.7602666667,18.1534666667,30.8687333333,30.0191333333,33.0682666667,41.5668666667,21.3743333334
784.67,24.5712666667,48.7673333333,38.0198666667,35.8282666667,17.8456,30.6184,30.7107333333,33.0632,41.6648,21.2702
784.98,24.5916,49.1568666667,38.1152333333,35.5718,18.0433333333,30.8990666667,30.7807333333,32.7994666667,42.0361333333,21.6460666667
785.29,24.1257333333,49.0966,38.0310666667,35.1651333333,17.4712666667,31.0305333334,30.2855333333,32.5351333333,42.1630666667,21.3770666667
785.60,24.0053333333,49.4499333333,38.2586666667,35.6256,16.9884,30.8626,30.22,32.4243333333,42.2924666667,21.5961333333
785.91,23.6102666667,49.2881333333,37.9521333333,35.3032666667,16.656,30.6415333333,30.3048,31.8943333333,41.9707333333,21.258
786.22,23.1904,48.7615333333,37.5899666667,35.2936666667,16.3606666667,30.2039333333,30.0328,31.6822666667,41.5578666667,21.1521333333
786.53,22.8262,48.1664666667,36.6597,34.8232666667,16.1962,29.9062666667,30.5694,31.6374,41.055,20.7246
786.84,22.6432666667,48.2023333333,36.6261333333,34.8884,16.5894,30.1311333333,31.6246,31.8446,41.0582,20.9312
787.14,22.0542666667,48.2959333333,35.9764666667,34.5344,15.9308666667,29.3692,32.073,31.2667333333,40.4836666667,20.0456666667
787.45,21.1907333333,47.6672,34.839,33.3634,15.3432,28.7715333333,31.8829333333,30.3341333333,39.7368666667,19.3712
787.76,21.4468,47.8517333333,34.8824666667,33.4666666667,15.7161333333,28.4026666667,32.3968666667,30.6622,39.7799333333,19.1548
788.07,21.4188666667,47.5508666667,34.6073333333,33.2380666667,15.4432666666,28.4495333333,31.9223333333,30.6558,39.3502,19.2594666667
788.38,21.3315333333,47.3118666667,34.4205333333,33.4604666667,15.3476666667,28.5076666667,32.3420666667,30.8878,39.0135333334,19.0227333333
788.69,21.6114666667,47.2742666667,34.6136,33.4465333333,15.3252,28.4150666667,33.0155333333,31.2168666667,39.083,19.2620666667
789.00,21.3218,46.5409333333,34.5903666667,32.8619333333,15.2094,28.1451333333,32.9975333333,31.0601333334,38.7208666667,18.5777333333
789.31,21.7538666666,46.6875333333,34.9626,33.3891333333,15.8438,28.7812666666,32.4846666667,31.6374666667,39.2743333333,19.0213333333
789.62,22.3648,46.9710666667,35.2043,33.7851333333,16.3922,29.2542666667,32.2998666667,32.0651333333,39.7098,19.4294
789.92,22.0722666667,46.6714,34.8807666667,33.6637333333,16.1113333333,28.8131333333,32.0834,31.5268,39.4264,19.1597333333
790.23,22.3273333333,46.7071333333,35.0694666667,33.6144666667,16.1726,28.6198,31.9674666667,31.2588,39.2012,19.0966
790.54,22.3692,46.3348,35.2614333333,33.5114666667,16.1853333333,28.6101333333,32.5274666666,31.4374666667,39.1508,19.0062
790.85,22.6699333333,46.6118666667,36.1522333333,34.0914,16.6942,29.0429333333,33.0482,32.0488,39.5532,19.376
791.16,23.2158666667,46.8906,36.4699666667,34.4324,16.8447333333,29.8163333333,32.9614666667,32.5216,40.0566666667,19.7931333334
791.47,23.0142,46.9726666667,36.1384333333,33.9047333333,16.6893333333,29.2557333333,32.0838,32.057,39.9974666667,19.4412
791.78,23.2774,47.1518666667,36.0369,34.0935333333,16.8204666667,28.8865333333,31.5676,32.076,40.1090666667,19.7804666667
792.08,23.7134,47.4603333333,36.1289333333,34.5515333333,17.4477333333,29.0848,30.8349333333,32.0448,40.2372666667,20.296
792.39,24.5904,48.6630666667,36.5255,35.7528666667,18.252,29.9589333333,30.5579333333,32.9620666667,41.1440666667,21.3796666667
792.70,23.8186666667,48.2929333333,35.6854666667,34.8831333333,17.6983333333,29.4106,30.3335333333,32.3471333333,40.6328,20.6007333333
793.01,23.3926,48.5472666667,35.5232,34.8507333333,17.359,29.2402,31.1986666667,32.0961333333,40.3036,20.4316
793.32,23.3178,48.7764,35.9566666667,35.1434666667,17.1773333333,29.2032,30.7085333333,32.199,40.1779333333,20.1745333333
793.62,23.2941333333,48.9376,35.7599,34.9122,16.8157333333,29.0153333333,28.6993333333,32.0935333333,40.2027333333,19.7372
793.93,23.0374,49.0564,35.5795666667,35.0089333333,16.865,29.276,28.3534,32.0648666667,40.276,19.8355333334
794.24,22.9294666667,49.4804,35.5060333333,35.3134,16.6996666667,29.5800666667,27.7323333333,32.2694666667,40.6408,20.0226666667
794.55,22.8827333333,49.6818,35.4935666667,35.4495333333,16.702,29.5063333333,28.4061333333,32.1241333333,40.8580666667,19.9599333333
794.86,23.6028,49.9745333333,35.9416666667,36.216,17.4394666667,30.2622,29.7484,32.7134666667,41.5964,20.4498666667
795.16,23.3591333333,49.698,36.0812333333,35.6167333333,17.3364666667,30.6328,29.7717333333,32.4214,41.6892666667,20.2326666667
795.47,23.1982,50.0588,36.0931,35.4957333333,16.9513333333,30.6554666667,29.9418666667,32.6654,41.7880666667,19.8056
795.78,22.7096666667,49.1052,35.6053666667,34.8110666667,16.175,30.3362,30.8993333333,32.3064666667,41.2036666667,19.1464
796.09,23.4718666667,49.1917333333,36.4377,35.2876,16.5392666667,31.0595333333,31.5250666667,32.7657333333,41.6205333333,19.8645333333
796.40,23.8275333333,49.1076666667,36.7270666667,35.3516,17.0382,31.4182666667,31.5739333333,33.0492666667,42.087,20.1585333333
796.70,24.4399333334,49.014,36.8788,35.2542666667,17.4402666667,31.9472666667,32.5859333333,33.4258,42.4989333333,20.8128
797.01,24.7088666667,49.1043333333,37.0323,35.8929333333,17.9172666667,32.4278666667,34.956,34.1328666667,42.4899333334,21.3486
797.32,25.3666,49.5232666667,37.4363,36.1571333333,18.5812,32.6698,34.9171333333,34.4204666667,42.807,22.1763333333
797.63,25.7663333333,48.95,37.4365,35.8818,18.6703333333,32.2156666667,35.3348,34.2983333333,42.3853333333,22.1562666667
797.93,25.5921333333,48.3472,37.0169666667,35.2792,18.5942,31.8414666667,34.6038666667,34.0074,41.9927333333,21.7763333333
798.24,25.6727333333,48.1798,37.2370333333,35.3450666667,18.5419333333,31.81,34.4372666667,34.2418666667,41.7278,21.9977333333
798.55,25.2607333333,47.8173333333,36.9086,35.4162666667,18.4804666667,31.2490666667,35.0018,34.2524666667,41.4568,21.8192
798.85,24.5696,46.8347333333,36.3914333333,34.7384,18.1877333333,30.6942666667,34.9520666667,33.7640666667,40.7952666667,21.3608666667
799.16,24.7052666667,46.8514666667,36.2624666667,34.3694666667,18.5295333333,30.4538666667,33.6202666667,33.3782666667,40.262,21.3496666667
799.47,24.8324666667,47.1248,36.2035,34.5732,18.6594666667,30.2716666667,34.3542666667,33.5768,40.1585333333,21.4145333333
799.78,24.9149333333,47.1540666667,36.1484666667,34.6168,18.4587333333,29.9044,34.0353333333,33.5124666667,40.2115333333,21.3166
800.08,24.9551333333,47.5767333333,37.0197666667,35.4822666667,19.2401333333,30.7828,33.3812666667,33.8458,40.6817333333,21.5809333333
800.39,24.6827333333,47.3102666667,36.9800333333,35.1373333333,18.6539333333,30.4723333333,30.3901333333,33.3179333333,40.8588,21.2284666667
800.70,24.6446,47.2778,37.1397666667,35.1128666667,18.4664,30.7697333333,30.5157333333,33.2703333333,40.8438666667,21.0665333333
801.00,24.6314,47.3476666667,37.2992666667,35.0040666667,18.2559333333,31.2344,31.3632,33.1408666667,40.697,21.1692
801.31,25.106,48.1788666667,38.1860333333,36.0120666667,18.3952,31.6674666667,31.8012666667,33.8630666667,41.2707333333,22.1059333333
801.62,24.8913333333,48.2716,38.3634333333,35.8645333333,18.4640666667,31.7082,31.6836,33.7085333333,41.3163333333,22.4962
801.92,25.4205333334,48.3858,38.6923333333,36.1973333333,18.3978666667,32.4262666667,31.2235333333,33.7488,41.2450666666,23.0624
802.23,25.8217333333,48.7270666667,38.9024333333,36.718,19.0803333333,32.8920666667,31.4126666667,33.7292666667,41.6669333333,23.8914
802.54,26.1666666667,49.0974,39.4545,37.4694666667,19.4861333333,33.3192,32.1614,33.9792666667,42.5914,24.5756
802.84,26.2535333333,49.3782,39.4353333333,37.6066,19.5374,33.5514666667,31.1257333333,33.9206666667,42.8508,24.7176
803.15,25.8140666667,49.3358,39.2441333333,37.4782,18.9276,33.6469333333,31.755,33.9878666667,42.657,24.3762
803.46,25.6228,49.6429333333,38.8761333333,36.8594666667,18.0954,32.9761333333,31.6923333333,33.4765333333,42.5198666667,24.1756666667
803.76,25.6096,49.7382666667,38.7403333333,37.0886,18.3622666667,33.1810666667,32.8848666667,33.3937333333,42.6275333333,24.5886666667
804.07,25.9946666667,50.1688,39.076,37.5932,18.3852666667,33.4014,32.3160666667,33.9022,42.9896666667,24.8732
804.38,25.9772666667,50.5714,38.9360666667,37.8698,18.3474,33.298,31.6853333333,33.8184,43.1440666667,24.7979333333
804.68,25.1256,49.8432,38.167,37.1598,18.1234666666,32.983,31.1871333333,33.3100666667,42.4555333333,23.8788
804.99,25.2762666667,50.3474,38.143,37.6526,18.4524666667,32.8705333333,31.5555333333,33.5488,42.6565333333,23.4536666667
805.30,25.4799333333,50.7642,38.3694666667,37.7204,18.8343333333,32.5630666667,31.7981333333,33.9118,43.1944666667,22.9794
805.60,26.2243333333,51.3259333333,39.3702666667,38.3218,19.2196666667,32.8037333333,31.5922666667,34.8532666667,43.5531333333,22.6601333333
805.91,26.2668666667,51.4318666667,39.7057,38.5052666667,19.1482,32.9845333333,31.1251333333,35.1427333333,43.7270666667,22.4930666667
806.21,25.6349333333,50.9189333333,39.6968666667,38.096,18.4264666667,32.1698666667,30.9994,34.325,42.8780666667,21.4583333333
806.52,25.4626666667,50.5026,39.6919666667,37.6023333333,18.2704666667,32.17,29.9046666666,33.894,42.5442,21.1065333333
806.83,25.6453333333,50.1,39.5791333333,37.4770666667,18.7361333333,32.598,30.3086666667,34.4473333333,43.0257333333,20.7830666667
807.13,26.2362,50.5871333333,40.3142333333,37.7252666667,19.0310666667,32.8633333333,31.4347333333,35.3558,43.6224666667,21.0634
807.44,25.4587333334,49.5465333334,39.4938666667,37.0552,18.5067333333,32.2314,32.1880666667,34.3278,42.7934666667,20.1903333333
807.74,25.3293333333,49.2622666667,39.4418333333,36.7745333334,18.6705333333,32.0411333333,31.3720666667,34.2475333333,42.6538666667,19.6081333333
808.05,25.2580666667,49.4572666667,39.6972,36.5734,18.5756,31.8379333333,31.7308,33.8241333333,42.4063333333,19.5030666667
808.35,24.8821333333,48.8621333333,39.5832666667,36.0051333333,18.2596666667,31.9445333333,30.7272666667,33.4623333333,42.0193333333,19.5579333333
808.66,24.7583333333,48.5024,39.9665,36.0811333333,18.1213333333,32.2565333333,30.3616,33.1827333333,41.6414,19.6797333333
808.97,24.4996,47.9794,39.5784333333,35.3152666667,17.5991333333,32.1552,30.189,32.3003333333,40.9492666667,19.721
809.27,24.2762666667,47.7908666667,39.2907333333,35.0369333333,17.6291333333,31.7595333333,29.6295333333,32.029,40.494,19.5711333333
809.58,24.6442666667,47.6132666667,38.9532666667,35.12,18.2496,32.2651333333,28.5286,32.3294,40.6726666667,20.1468
809.88,25.1176,48.1749333333,39.3688333334,36.0029333334,18.9132,32.5489333333,28.1074,32.6316666667,41.1449333333,20.8390666667
810.19,25.3712666667,48.627,39.2646333333,36.461,18.9221333333,32.4672,28.0418,32.7580666667,40.7776666667,21.2131333333
810.49,25.0741333333,48.6040666667,39.0837333333,36.2719333333,19.0228,32.5125333333,28.0,32.4810666667,40.3882,21.1752
810.80,25.7194666667,49.7367333333,39.8896,36.9982,19.7077333333,32.7049333333,28.0092,33.1152666667,41.0668666667,21.6178
811.10,26.8424666667,50.1405333333,40.5108666667,37.925,20.077,32.9476666667,28.779,33.8668666667,41.5834666667,22.7807333333
811.41,28.0332666667,50.7378666667,41.0841666667,38.796,20.9446,33.7691333333,28.1418666667,34.9904666667,42.4624,23.8961333333
811.71,28.7155333333,51.6698666667,42.0168,39.8076666666,21.4836,34.4412666667,28.6838666667,35.7326666667,43.5590666667,24.1055333333
812.02,28.8536666666,52.7603333333,42.0637333333,40.0134666666,21.5453333333,34.4024666667,28.1898666667,36.1139333333,44.0090666667,24.1508
812.32,28.5987333333,52.9493333333,41.6920666667,40.2112,21.5834666667,34.1196,29.2253333333,36.6771333333,44.5026,24.3414666667
812.63,28.8214,53.1706,41.5589666667,40.3256,21.4532666667,34.6075333333,31.2455333333,37.3232666667,44.5333333333,24.7972666667
812.93,28.5756,53.0565333333,41.4207666667,39.5592666667,20.5028666667,34.064,34.9733333333,37.7606,44.1494,24.3766666667
813.24,28.3454666667,53.0756666667,41.0266333333,38.7568666667,20.0127333333,33.7135333333,37.153,37.5872666667,44.2669333333,23.8128
813.54,28.4168,52.4370666667,41.1289333333,38.3103333334,20.1182666667,33.4221333333,38.0819333333,37.6397333333,44.4556666667,24.1935333333
813.85,28.5726,51.9502,40.7966,37.9622,20.0548666667,33.396,39.0972,37.7962666667,43.8770666667,24.1628666667
814.15,28.0328666667,51.5208666667,40.3967333333,37.2665333333,19.6455333333,33.4431333333,39.8026,38.2589333333,43.1498,24.1347333333
814.46,27.3971333333,51.6574666667,40.1705666667,36.9832666666,19.6634666667,33.9448666667,41.7475333333,38.5988,43.2818666667,24.1445333333
814.76,26.0018,50.8676,39.5407333333,36.1793333333,18.5529333333,32.7578666667,42.7599333333,37.3367333333,42.0528,22.8840666667
815.07,25.2488,49.7782666667,38.0335666667,35.3922666667,17.3724,31.8033333333,42.6282666667,36.2468666667,41.1628666667,22.2354666667
815.37,24.8520666667,49.3067333333,37.0925666667,35.0446,17.8058666667,32.0089333333,43.8576,35.8132,40.7397333333,22.2764666667
815.68,25.5900666667,50.0028,37.3906666667,35.6221333333,18.8365333333,32.9598,43.4409333333,36.5794666667,41.1835333333,22.425
815.98,26.3304666667,50.3158666666,37.8405333333,36.1552,19.9019333333,33.1498666667,41.7818,36.789,41.6747333333,22.856
816.29,27.4585333333,51.855,39.0724,38.0978,21.8144666667,34.5383333333,39.3779333333,37.3683333333,42.9724666666,24.0927333333
816.59,27.9177333333,51.4327333333,39.7603666667,38.4221333333,22.7680666667,34.8604,38.6028,37.5676,42.6174,24.5811333333
816.89,27.5640666667,51.2511333333,39.9984333333,38.2328,22.5962,35.127,37.5886,37.0619333333,42.1161333333,23.9193333333
817.20,27.5132,51.1481333333,40.2353666667,38.472,22.5516,34.7194,36.3531333333,36.7376,42.0982666667,23.103
817.50,26.9182,50.7398,39.5156666667,38.2446666667,22.2893333333,34.42,35.7644666667,35.6540666667,41.9792666667,22.5283333333
817.81,26.6104,50.3416,39.1019333333,37.8173333333,22.3017333333,33.9128,33.7877333333,34.5978666667,41.8094,22.3872
818.11,27.0464,50.3631333333,38.8145666666,37.7801333333,22.5178,33.9196666667,33.2928666667,34.858,42.1458666667,22.8276
818.41,27.0089333333,50.0834,39.2598333333,37.6958666667,22.8119333333,33.9785333333,34.0591333333,34.9236666667,42.0200666667,22.9184666667
818.72,27.9740666666,50.7471333333,40.0909,38.4496,22.795,34.5159333333,33.9965333333,35.4825333333,42.7359333333,23.3533333333
819.02,27.5906666667,50.7478,40.5309,38.3463333333,22.0880666667,34.3854666666,34.8848,35.5165333333,42.7315333333,23.6991333333
819.33,27.3162666667,50.8078,40.4562666667,38.3102,21.8378,34.5656666667,35.1031333333,35.3341333333,42.7353333334,23.5625333333
819.63,27.1218666667,50.3471333333,40.0789666667,37.5810666667,21.6596,34.3944666667,34.6996666667,35.5485333334,42.8959333333,23.5919333333
819.93,27.2472666667,50.3831333333,39.4793,37.4905333333,21.2398666666,34.3694666667,33.5817333333,35.4892,42.8533333333,23.6642
820.24,27.3902,50.6169333333,39.1573333333,37.6507333333,21.0131333333,34.1133333334,32.637,35.4648666667,42.9223333333,23.8612
820.54,27.5454,50.908,39.2421666667,37.907,20.9296,34.2653333333,31.9402,35.7064,43.3684,24.2874666667
820.85,28.1733333333,51.2150666667,39.7352333333,38.3743333333,21.1612,34.4722666667,31.4971333333,36.1320666667,43.9053333333,24.6251333333
821.15,28.2967333333,51.3444666667,39.9588333333,38.5642,21.1656,34.6688,31.2957333333,36.5454,44.1871333333,24.7624666666
821.45,28.3748666667,51.4351333333,40.1395666667,38.7032666667,21.1944,34.9114666667,31.0624,36.7239333333,44.3432666667,24.7806666667
821.76,28.3243333333,51.5776,40.0269666667,38.6409333333,21.0988,34.7461333334,31.0094,36.7370666667,44.2431333333,24.6237333333
822.06,28.2939333334,51.5278666667,40.0172,38.5426,21.1238666667,34.7038666667,31.0851333333,36.8126,44.1782666667,24.5662
822.36,28.2620666667,51.4603333334,39.8612333333,38.4122,21.1416,34.6202666667,30.9920666667,36.7240666666,44.1562,24.5035333333
822.67,28.3440666667,51.5336,39.9486333333,38.5174,21.1685333333,34.7049333333,31.1222,36.8810666667,44.2654666667,24.5408666667
822.97,28.2528666667,51.573,39.8601,38.4757333333,20.9752,34.6261333333,31.1366,36.7419333333,44.2455333333,24.4382
823.27,28.2002666667,51.6056,39.9883,38.4167333333,20.9736,34.496,31.2878666667,36.8486,44.2791333333,24.3792
823.58,28.299,51.7142,40.1690333333,38.5409333333,21.1383333333,34.5477333333,31.6188,37.1457333333,44.4202666667,24.4854666667
823.88,28.3682666667,51.7869333333,40.2526333333,38.6156666667,21.2250666667,34.6394,31.8665333333,37.2306666667,44.5194,24.4509333333
824.18,28.1712,51.8126,40.1574,38.3546,21.1218666667,34.6856666667,31.8603333333,37.1716666667,44.2888,24.4182666667
824.49,28.0625333333,51.7717333333,40.0971666667,38.1604666667,21.1234666667,34.6832666667,32.4376,37.088,44.1844666667,24.1636
824.79,27.8921333333,51.7526666666,40.1236333333,37.9098,21.2098,34.5029333333,32.9759333333,37.0567333333,44.0096,24.0840666667
825.09,28.0264,51.8350666667,40.1301666667,37.9321333334,21.4573333333,34.7840666667,33.2286666667,37.2594666667,44.1327333333,24.3413333333
825.39,27.7402666667,51.7077333333,39.8857333333,37.6301333333,21.2056666667,34.5790666667,33.1126666667,37.1550666667,44.0776,24.1426
825.70,27.9920666667,51.8631333333,40.0897333333,37.9947333333,21.306,34.8632666667,32.8818666667,37.2564,44.2606,24.2038
826.00,28.0854666667,51.9934,40.2227666667,37.7488,21.3909333333,34.8548,32.3729333333,37.3639333333,44.1762666667,24.4180666667
826.30,28.5248,52.306,40.7012333333,38.0456,21.8176666666,35.2298666667,32.2774,37.6444,44.344,24.8002
826.61,28.6776,52.6198,40.8915666667,38.2374666667,21.9914666667,35.6114666667,32.4682,37.903,44.6719333333,25.0781333333
826.91,28.709,52.7463333333,41.0220333333,38.2379333334,21.9117333333,35.7691333333,32.2842666667,37.7294,44.6847333333,25.1149333333
827.21,28.8686,52.9068666667,41.1853666667,38.3086666667,22.1036666667,35.8972666667,32.0659333333,37.8639333333,44.914,25.4581333333
827.51,29.0038,52.8984,41.3832,38.452,22.2699333333,36.0300666667,32.8351333333,38.1156,45.1854,25.7477333333
827.82,29.3241333333,53.2068,41.6822,38.7511333333,22.4406,36.2213333333,32.6153333333,38.3096,45.2975333333,26.0795333333
828.12,29.5471333333,53.555,41.7622666667,39.1966,22.5052666667,36.6593333333,32.2872666667,38.4511333333,45.7076,26.2622
828.42,29.7646,53.8196,42.1193333333,39.5718,22.5901333333,36.8966666667,31.5579333333,38.7236,45.9979333333,26.5269333333
828.72,30.2812,54.3088666667,42.6084333333,40.127,23.1899333333,37.5041333333,31.492,38.8895333333,46.4602666667,27.2544
829.02,30.0792,54.4687333333,42.7596666667,39.7849333333,23.0271333333,37.5118666667,31.6946,38.8191333334,46.4140666667,27.1748666667
829.33,29.6959333333,54.695,42.6813,39.9370666667,22.8656,37.5349333333,32.4842,38.5649333333,46.6328,26.9054
829.63,30.2152666667,55.263,43.1630666667,40.9410666667,23.4534666667,38.0362666667,32.6007333333,39.3688,47.3264,27.5118
829.93,31.1309333333,55.9108,43.7408,41.8182,23.714,38.6228,32.2717333333,39.6377333333,47.6288666667,28.0746
830.23,31.4618,55.8135333333,43.7795333333,42.2788,23.8768,38.9314666667,31.919,39.8998666667,48.1254666667,28.2711333333
830.54,31.351,55.0690666667,43.6318333333,41.8477333333,23.6704666667,38.5965333333,32.2441333333,39.4888,47.4992666667,27.655
830.84,31.3475333333,54.6457333333,43.3503,41.8097333333,23.5241333333,37.8524666667,32.14,39.3552,47.5416,27.1322
