wavelength,Back_TanJohf,Belly_TanJohf,Breast_TanJohf,Crissum_TanJohf,Crown_TanJohf,DorTail_TanJohf,Patch10_TanJohf,Patch11_TanJohf,Patch12_TanJohf,Rump_TanJohf,Throat_TanJohf,WingTip_TanJohf
199.68,-248.397416666,-185.469944445,-275.3205,-237.500083334,-228.84625,-334.976078125,-280.76925,-345.51275,-169.23075,-142.94875,-276.602541667,-172.435833333
200.06,-2458.3335,-1890.74083333,-2483.33333333,-2299.99991667,-2297.22216667,-3038.71524479,-2819.44425,-3147.22216667,-1816.66666667,-1461.11108333,-2599.999875,-1661.11108333
200.44,-267.391333334,-185.990388889,-270.652416667,-255.07225,-244.56525,-337.998145833,-326.086916666,-344.202833333,-188.768166667,-148.913083333,-291.666541667,-178.260833333
200.82,-171.666583333,-107.777722222,-185.5555,-155.0,-151.66675,-237.621536458,-228.055666667,-231.38875,-127.500083333,-103.333416667,-179.861041667,-132.5
201.19,-149.999916667,-81.1827777778,-161.0215,-134.139833333,-142.20425,-201.7808125,-216.129,-208.064416667,-128.22575,-88.4408333333,-152.016041667,-119.086
201.57,-170.402333333,-108.620722222,-189.655166667,-155.459666666,-160.34475,-231.914510417,-238.218416667,-247.70125,-139.655166667,-114.080583333,-179.597708333,-126.436916667
201.95,-209.876666667,-139.711944444,-238.889083333,-199.074166667,-217.901166666,-271.624260417,-284.568083333,-305.555583334,-179.629666667,-159.876583334,-226.543541667,-166.975416667
202.33,-108.333333333,-50.6944444444,-108.958333333,-103.333333333,-112.291666667,-142.578125,-151.041666667,-170.0,-88.125,-71.25,-118.645833333,-83.9583333333
202.71,-61.8826666668,-20.9876111111,-62.8087500002,-72.531,-70.0617499999,-92.6794010415,-93.6728333333,-119.444583333,-45.9875,-37.0370833333,-77.0061666667,-47.68525
203.09,-39.58325,-0.4961111111,-33.482,-55.8036666667,-52.5296666667,-74.3397291666,-76.3392499999,-94.9404166666,-26.1903333333,-18.7499166667,-61.0864583334,-27.9761666667
203.47,-25.3085833333,5.3498888889,-24.6914166666,-55.70975,-44.29,-65.2294635417,-75.9260833334,-88.4260833333,-12.3456666667,-8.95066666666,-56.86725,-24.537
203.85,-19.006,4.19127777779,-22.2223333333,-41.3745,-34.3566666667,-54.6235833333,-64.7659999999,-69.2982499999,-4.53224999999,-1.60808333334,-53.9475,-17.5438333333
204.22,-24.60325,-6.34922222221,-32.143,-44.8413333333,-37.1691666666,-56.3161458333,-61.5077499999,-72.7512499999,-7.67216666667,-12.9629166667,-50.85975,-20.2381666667
204.60,-30.8743333334,-12.8413888889,-33.6065833333,-47.40425,-43.5791666667,-61.603578125,-66.1202499998,-84.2895833332,-20.0819166667,-22.1311666667,-56.011,-27.5955
204.98,-37.9166666667,-26.389,-32.4999166667,-51.11125,-50.2778333333,-67.1961770833,-71.6668333332,-96.3889166667,-24.3055833333,-25.9721666667,-62.4305416667,-32.0833333333
205.36,-37.1069166667,-31.4466111111,-31.2893333333,-56.1320833333,-53.4591666667,-75.7273489583,-76.88675,-104.087833333,-17.7674166667,-27.5158333333,-71.541,-34.90575
205.74,-22.7564166667,-18.0555,-25.0001666666,-41.6666666667,-51.1219166667,-72.0252135417,-72.7565000001,-94.55125,-8.33350000002,-27.56425,-71.7148333334,-33.8141666667
206.12,-28.9681666667,-31.6137222222,-24.2063333335,-53.3729166666,-62.8967500001,-93.1300625,-88.8887500002,-112.301666667,-4.96033333335,-34.9205833333,-87.6982916666,-45.2380833334
206.50,-313.541666667,-366.666666667,-322.916666667,-428.125,-468.75,-670.3125,-642.708333333,-769.791666667,-212.5,-370.833333333,-694.270833334,-380.208333333
206.87,-168.333333333,-247.222222222,-225.0,-260.833333333,-333.333333333,-471.354166667,-468.333333334,-571.666666667,-138.333333333,-287.5,-545.0,-284.166666667
207.25,-2633.33333333,-3161.11111111,-3800.0,-3791.66666667,-4550.0,-6020.83333334,-5591.66666667,-6600.0,-2408.33333333,-4058.33333333,-6820.83333334,-4233.33333333
207.63,1.75921860444e+15,2.07196857856e+15,2.14304811814e+15,2.17503391094e+15,2.68680659588e+15,3.98389713131e+15,3.20924121174e+15,4.05153375568e+15,1.76988053538e+15,2.42558928794e+15,4.21412820246e+15,2.50022280449e+15
208.01,132.857166667,131.428555556,144.52375,162.85725,159.761833333,227.946463542,195.0,247.380916667,132.857,155.714333333,247.619083333,168.5715
208.39,106.989166666,106.630833333,126.075416667,155.645166667,134.946333334,217.103479167,186.021416667,241.935416667,121.774166667,142.742,255.645125,158.064583333
208.77,59.375,62.6157777778,84.2014166666,102.256916667,78.1249166667,137.0335,119.270916666,155.208333334,68.9234999999,79.86125,163.368125,89.4097500001
209.14,44.309,40.5150555556,74.7968333334,99.9999166667,71.3414166667,133.028359375,119.309,150.000083333,60.3659166666,76.2195833333,179.37,85.7723333334
209.52,50.9006666666,40.0901666667,90.3153333333,108.558416667,85.3604166667,148.859864583,135.81075,173.4235,81.3062499999,77.4775833333,205.630708333,91.6666666668
209.90,64.3750000001,61.5277777778,93.7499999999,118.541666667,93.3333333333,148.763020833,138.958333333,174.791666667,85.6249999998,65.0000000001,201.354166667,96.4583333335
210.28,26.6666666668,16.0,88.6666666667,117.333333333,79.6666666667,161.083333333,145.0,201.666666667,84.9999999999,32.3333333334,243.666666667,66.6666666666
210.66,283.333333334,550.0,-1708.33333333,-1966.66666667,-1350.0,-3192.70833333,-2925.0,-3575.0,-1141.66666666,-16.6666666658,-4595.83333333,-991.666666668
211.03,48.9583333334,16.3194444443,166.666666667,198.4375,139.0625,248.600260417,235.416666667,255.729166666,137.5,16.6666666667,343.229166667,101.5625
211.41,-8.33341666667,-61.616111111,112.121166667,190.151583333,73.4848333333,265.104104167,259.8485,278.787916667,111.363583334,-99.2423333333,392.424166667,9.84858333335
211.79,-265.0,-331.111111111,96.6666666668,243.333333333,-45.0,355.0,436.666666667,465.0,11.6666666665,-385.0,584.166666667,-165.0
212.17,94.697,113.636444444,3.40883333332,-0.37883333335,26.5151666665,-44.223375,-72.3485,-50.7575833332,35.9849166667,117.424166667,-94.1288333334,81.8181666666
212.55,73.3333333333,99.5555555553,-10.6666666668,-4.66666666667,-5.66666666674,-61.1875,-64.9999999998,-48.6666666667,12.0,97.9999999999,-86.8333333333,66.3333333332
212.92,25.0,44.6359444443,-44.5401666667,-43.9654166667,-42.8160833333,-88.8647760416,-87.0688333332,-62.35625,-28.7356666667,39.6552499999,-115.229916667,25.57475
213.30,-30.7971666667,-15.2173888889,-131.159583333,-110.144916667,-111.9565,-170.108541667,-172.463833333,-143.116,-101.8115,3.26091666667,-203.079583333,0.724666666585
213.68,-48.3333333333,-70.2777777778,-162.5,-158.75,-147.916666667,-208.984375,-215.416666667,-170.833333333,-115.0,-16.25,-270.0,-30.8333333333
214.06,-300.833333333,-286.666666667,-499.166666667,-485.0,-469.166666667,-568.4375,-600.833333334,-520.0,-431.666666667,-218.333333333,-700.0,-230.833333333
214.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.81,1755.5555,1546.29627778,2344.44458333,2316.66666667,2150.00008333,2420.83319271,2825.00025,2611.11108333,1991.66683333,1294.4445,3143.05558333,1605.55558333
215.19,5175.0,5000.0,7308.33333333,6483.33333333,6566.66666666,7448.43749999,8816.66666666,7950.0,5716.66666667,4450.0,9433.33333333,4650.0
215.57,-1252.08333333,-1280.55555556,-1845.83333333,-1550.0,-1670.83333333,-1781.25,-2089.58333334,-1964.58333333,-1375.0,-1083.33333333,-2232.29166667,-1154.16666667
215.95,-1019.44441667,-969.444277778,-1398.61125,-1190.27783333,-1348.61108333,-1282.89919792,-1520.83333333,-1441.66666667,-1083.33333333,-937.499916666,-1700.69458334,-973.611000001
216.32,1629.16666666,1500.0,2110.41666666,1877.08333333,2016.66666667,2009.50520833,2327.08333333,2281.25,1772.91666667,1537.5,2493.75,1535.41666667
216.70,3187.5,3100.0,4045.83333333,3545.83333333,3700.0,3813.02083333,4700.0,4470.83333334,3283.33333333,2966.66666667,4681.25,3050.0
217.08,-2030.55566667,-2003.70366667,-2519.44425,-2330.5555,-2430.55558333,-2492.01411979,-3036.11116667,-2963.88883333,-1950.0,-1880.55566666,-2994.44454167,-2013.88891667
217.46,3.7316758276e+15,3.54686902471e+15,4.76055216293e+15,4.32874396002e+15,4.39271554564e+15,4.78220921014e+15,5.66681629249e+15,5.49089443204e+15,3.48112045061e+15,3.5824087945e+15,5.65348887882e+15,3.72634486214e+15
217.83,4.32874396002e+15,3.73167582761e+15,5.38427512269e+15,4.62727802623e+15,4.54731354421e+15,5.33529687745e+15,6.06130773712e+15,6.17858897742e+15,4.00355506647e+15,4.0995124449e+15,5.67214725796e+15,3.78498548228e+15
218.21,-591.666666667,-570.833333333,-861.458333332,-751.041666668,-662.5,-841.731770832,-961.458333333,-973.958333333,-544.791666667,-554.166666666,-890.104166668,-533.333333334
218.59,-1472.22208333,-1568.5185,-2324.99991667,-1788.88883333,-1658.33333334,-2138.71518229,-2394.44441667,-2425.00008333,-1311.11116667,-1433.33333333,-2220.83333334,-1316.66666667
218.97,360.555416667,380.370333333,518.333333333,404.4445,374.444333334,476.458239584,503.333333333,532.77775,302.77775,335.0,477.777875,275.555583333
219.34,266.288,264.899,365.530416667,303.409166667,258.712083333,342.755692708,371.591083334,375.7575,230.681833333,246.969833333,328.598375,220.454583333
219.72,244.20275,226.328555555,334.420333333,283.695583333,224.63775,312.341458333,355.0725,351.449416667,225.362333333,234.057916667,315.579791667,225.36225
220.10,188.461416667,194.444444444,280.44875,237.8205,174.038583334,273.958260417,299.038416667,280.128166667,183.974416667,179.166666666,258.653875,191.66675
220.47,137.356333333,173.754777778,237.643666666,199.137916667,160.632333334,228.933234375,241.954083333,229.31025,135.9195,145.977083333,217.81625,171.55175
220.85,100.333333333,125.666666667,165.0,142.166666667,119.166666667,153.59375,159.0,149.0,105.166666667,109.0,151.083333333,122.833333333
221.23,98.7069166667,110.727944444,151.293333334,119.683666667,102.729833333,131.950442708,138.362083333,124.425333333,100.287333333,97.9885,130.028666667,109.770166667
221.61,109.929,128.369,175.0,137.411333333,119.50375,149.501317709,150.354583333,136.879416667,113.120583333,110.461083333,139.627666667,133.5105
221.98,100.5815,131.395333333,172.86825,132.751833333,115.697666667,143.907354166,150.775166667,118.41075,101.744166667,108.333416666,135.271166666,141.66675
222.36,107.478666667,110.114,176.068416667,118.803333333,111.75225,148.784651042,159.40175,118.162333333,101.068416667,110.897416667,137.499916666,141.666666667
222.74,223.888833333,245.555555555,342.77775,242.77775,233.888916667,356.111083333,377.77775,252.22225,203.88875,231.111083333,310.27775,311.111166667
223.11,261.3095,280.158666667,366.071416667,272.023666666,307.143,414.955338542,435.119083333,304.166583334,300.59525,305.95225,379.166541666,389.880916667
223.49,434.375,452.083333333,551.041666666,411.458333333,496.875,666.341145833,623.958333333,456.25,434.375,440.625,586.458333334,573.958333333
223.87,317.77775,379.259166667,392.22225,314.999916667,355.555583333,450.347265625,418.333333333,321.111166667,313.3335,351.111083334,413.333291667,361.110916666
224.24,334.375,384.375,367.708333333,269.791666666,351.041666666,407.454427083,396.875,306.770833333,289.0625,343.75,390.625,307.291666666
224.62,1161.66666667,1204.44444444,1221.66666667,863.333333334,1083.33333333,1305.41666667,1313.33333333,1023.33333333,996.666666668,1116.66666667,1294.16666667,928.333333333
225.00,-377.22225,-381.851722222,-366.111166667,-286.111083334,-364.999916667,-421.284640625,-427.777666667,-341.111,-310.0,-374.444416667,-445.277833333,-298.333333333
225.38,-214.285833333,-242.328166667,-198.015833333,-146.428583333,-203.174583333,-238.045635417,-249.603166666,-205.158666667,-175.0,-203.571416667,-278.968166667,-161.508
225.75,4816.66666667,5561.11111111,4641.66666667,3966.66666667,4783.33333333,5602.60416666,6108.33333333,5033.33333334,4183.33333334,4966.66666667,7091.66666667,4033.33333333
226.13,-691.666666667,-817.5925,-602.777916667,-545.833416667,-729.166666666,-825.694343751,-888.888916667,-754.166583333,-565.27775,-672.222166667,-1054.16658333,-494.444416667
226.51,-1252.08333333,-1606.94444444,-1112.5,-1027.08333333,-1333.33333333,-1376.171875,-1483.33333334,-1333.33333333,-1068.75,-1283.33333333,-1693.75,-952.083333334
226.88,1816.66683333,2198.14816667,1719.44433334,1561.11108333,2016.66675,1881.0764375,2091.66666667,1897.22208333,1575.00016667,1925.0,2387.5,1458.33325
227.26,-206.666666667,-253.611111111,-197.5,-205.0,-222.083333333,-202.447916667,-247.5,-205.833333333,-147.916666667,-220.0,-301.458333333,-157.083333333
227.64,-67.4419166667,-88.3721111112,-68.0234166667,-65.50375,-75.3875,-60.7437291667,-95.3489166666,-74.6124166668,-46.5115833333,-75.9690833332,-117.345166666,-46.7054166667
228.01,-29.8609166667,-45.023,-24.4790833333,-31.0764166666,-35.2430833333,-24.055890625,-52.7778333333,-38.1944166667,-13.02075,-35.4165833333,-73.1772083333,-15.9720833333
228.39,-15.0538333333,-20.6988888889,-13.3065,-26.4785833333,-18.2795,-7.50180729168,-29.83875,-25.8065,-0.537583333325,-17.4731666667,-50.6047916667,-8.33341666666
228.76,-22.3960833333,-24.9135,-16.0159166666,-35.5469999999,-21.22425,-8.67529166665,-31.64075,-31.5105833333,2.99475000002,-20.4428333333,-50.6512083333,-9.76591666667
229.14,-20.3283333333,-21.2963888889,-12.8786666667,-30.6818333333,-16.91925,-5.40568229168,-25.7575,-26.6414166667,6.69191666668,-9.34358333333,-39.0783333333,-3.53525000001
229.52,-31.2803333334,-29.3880555556,-25.7245833333,-49.0336666668,-34.1786666667,-22.2675729167,-43.3575,-37.4396666667,-7.00475000001,-30.5555833333,-50.1206666667,-19.4444166667
229.89,-22.0696666667,-18.4981111111,-14.4688333333,-32.0513333333,-19.0475833333,-8.25881249999,-29.3039166667,-25.0915833333,0.641166666675,-18.5899166666,-26.694125,-8.97433333333
230.27,-37.6068333333,-24.0739444444,-28.2050833333,-44.5515833333,-30.1281666667,-16.653296875,-38.0341666667,-35.7905833333,-8.86741666668,-29.4870833334,-38.4617083333,-19.3375
230.65,-24.7159166666,-12.0580555556,-11.6476666667,-31.2500833333,-17.89775,-4.26730729165,-22.6326666667,-21.4015833333,0.946916666657,-12.8788333333,-27.083375,-5.966
231.02,-23.1925833334,-15.6626111111,-7.731,-32.2288333333,-12.1485833333,-2.35307812501,-20.28125,-20.2810833333,4.71916666666,-4.21675,-22.7409166667,-2.50991666668
231.40,-24.2248333333,-23.0620555556,-9.10833333332,-25.2908333333,-16.2791666667,-8.45436979167,-21.8993333333,-21.8023333333,2.22875,-6.97666666668,-23.78875,-0.969000000017
231.78,-51.1904166666,-51.6668333333,-32.5000833333,-52.85725,-40.7144166667,-34.06259375,-43.5714166666,-48.3333333333,-19.0475833333,-32.97625,-48.2143333333,-27.262
232.15,-56.751,-53.3754444444,-39.9788333333,-52.1097500001,-48.20675,-41.0272552083,-50.8439166667,-55.06325,-23.7341666666,-38.29125,-52.6899583333,-30.1686666667
232.53,-72.3810833334,-64.762,-48.9285833333,-59.8809166666,-61.90475,-60.1488541667,-71.1905833334,-69.2855833333,-37.1428333333,-54.2856666667,-65.4165,-40.8334166667
232.90,-54.9796666667,-41.2602222222,-31.5040833333,-38.5163333333,-41.9716666667,-43.5976666666,-55.2845833333,-47.35775,-24.1870833333,-35.36575,-51.3213333333,-21.4431666667
233.28,-64.4443333333,-44.9628888889,-38.7779166667,-41.9999166667,-45.3331666667,-52.4722760416,-67.3333333333,-55.3334166667,-31.4443333333,-42.8889166666,-64.16675,-24.7778333333
233.66,-57.0174166666,-43.9327222222,-34.10075,-31.0306666666,-36.95175,-45.4837083333,-58.114,-46.1621666667,-29.057,-29.8246666667,-53.8922916666,-18.64025
234.03,-83.0881666666,-67.2384444445,-57.598,-49.5098333334,-62.1324166667,-70.8257395833,-83.4558333334,-63.9705833333,-55.6374166667,-47.05875,-75.7964583333,-37.2548333333
234.41,-61.2103333334,-47.8835,-38.09525,-35.7143333333,-46.6268333333,-49.9628489584,-67.7580833333,-49.90075,-41.17075,-34.5238333333,-61.6070416667,-26.6866666667
234.78,-59.31375,-49.0196111111,-44.9998333333,-38.3334166667,-53.6274166667,-57.6654166667,-75.9804166668,-56.3725,-50.2941666666,-40.8823333333,-68.3823333333,-36.8626666667
235.16,-38.18025,-28.2879444444,-29.762,-18.3675,-37.0748333333,-41.0129947917,-51.78575,-35.88425,-35.37425,-25.3401666667,-50.297625,-21.6838333333
235.54,-25.8928333334,-13.0456666667,-21.131,-11.97925,-24.256,-27.3530885417,-40.3273333333,-25.1488333333,-28.4226666667,-12.5,-33.48225,-12.5743333333
235.91,-18.077,-7.43583333333,-13.4613333333,-8.52550000001,-20.8974166666,-21.72665625,-32.5640833333,-18.3333333333,-24.2949166666,-7.49999999999,-27.5640833333,-8.077
236.29,-13.642,-4.033,-10.3086666667,-6.91341666666,-16.9753333333,-16.4505885416,-27.8394166667,-12.90125,-22.3458333333,-2.34574999999,-24.444375,-4.62966666666
236.66,-7.98841666666,-5.17238888889,-8.33324999998,-8.04591666667,-14.4253333334,-13.814578125,-24.0230833333,-10.28725,-20.5746666667,-1.55174999999,-23.2756666667,-3.10325000001
237.04,-17.43,-19.1263333333,-20.4834166667,-20.4834166667,-27.3535833333,-26.5146822917,-34.5419166666,-23.7278333333,-34.9236666667,-14.8856666667,-34.192125,-19.9109166667
237.41,-9.03266666668,-15.6955,-15.6176666667,-14.7435,-20.7458333333,-17.51903125,-25.0583333333,-16.1421666666,-25.46625,-9.44050000001,-23.4265,-14.8600833333
237.79,-4.22383333332,-6.92533333333,-12.5,-11.4726666667,-17.694,-13.2598177083,-20.8333333333,-17.7511666667,-20.3196666667,-7.81974999999,-23.2305833333,-11.4725833333
238.17,3.50016666666,-0.592444444443,-3.38891666667,-3.55541666668,-8.33333333333,-6.80906249999,-13.22225,-12.5555,-11.7221666667,-1.6665,-20.5555416667,-2.83325000001
238.54,3.56399999999,-4.61222222222,-5.50316666667,-5.66041666666,-8.38583333332,-11.8089114583,-12.6310833333,-13.8365833333,-15.9329166667,-3.93083333334,-23.0346666667,-5.18875000001
238.92,4.19191666667,-3.13127777778,-5.15166666666,-4.19191666667,-5.15149999999,-8.83220833334,-10.404,-12.02025,-13.485,-2.72725,-19.469625,-1.16175
239.29,-2.86141666667,-7.86466666668,-9.63858333334,-10.2910833333,-9.13649999999,-12.267828125,-16.4156666667,-18.0220833334,-18.6246666667,-9.03616666667,-23.7199166667,-6.92766666668
239.67,-7.12024999999,-13.2207222222,-12.9746666667,-13.0275,-11.6034166667,-16.7425104166,-19.884,-23.6286666667,-21.308,-13.81875,-33.3069583333,-12.3418333333
240.04,-5.90466666666,-8.09533333334,-9.85699999999,-7.95233333334,-8.09516666667,-11.7619739583,-15.2380833333,-19.5238333333,-16.4285833333,-8.23799999999,-27.2143333333,-7.09524999999
240.42,-11.9876666667,-11.6755,-14.3493333333,-12.0320833333,-13.369,-15.262953125,-18.7165,-25.1335,-22.3261666666,-13.81475,-29.6345833333,-11.9429166666
240.79,-9.89091666668,-6.07477777778,-10.0466666667,-7.51541666666,-9.89100000001,-9.94220312501,-12.0715833333,-18.3020833333,-16.9780833333,-8.76158333334,-23.0140416667,-9.73525000001
241.17,-1.68508333333,0.428777777777,-1.59325,0.796499999999,-2.635,-2.42991666667,-3.70708333333,-8.76216666668,-8.39458333333,0.674000000003,-12.3467083333,-1.50108333334
241.54,-2.49733333333,2.5155,-1.22141666667,0.895833333333,-3.01308333334,-1.34690625,-2.79583333333,-8.41491666667,-8.22475,0.814333333333,-11.929875,-1.00425
241.92,-1.14066666667,2.87077777778,1.28033333333,1.37341666667,-1.97858333333,0.130859374999,-0.651750000003,-5.028,-6.09874999999,2.32766666666,-8.24029166665,0.768166666667
242.29,-0.248166666668,5.08716666667,2.70883333333,2.48125,-2.04716666667,2.11815625,2.31591666667,-3.90825,-4.09441666667,3.08108333334,-5.59337500001,2.33658333333
242.67,0.0193333333333,6.25472222221,2.8165,3.28275,-2.2145,3.22702604167,3.2245,-2.89416666667,-2.05916666666,3.88508333333,-3.17595833333,3.88508333333
243.05,-0.254083333335,7.31066666667,3.05016666667,3.26783333334,-1.90633333333,3.62758854166,3.61283333333,-2.25133333333,-1.36175,3.504,-2.18795833333,3.849
243.42,-1.93233333333,5.96955555556,1.55266666667,1.31133333333,-3.98558333333,2.39390104167,2.19116666667,-4.05458333333,-2.82958333333,1.432,-3.89925,3.20908333333
243.80,-2.78333333333,5.15555555555,1.21666666667,0.85,-5.38333333333,2.64791666667,1.3,-4.63333333333,-3.58333333333,0.983333333335,-3.04166666667,2.78333333333
244.17,0.000166666665,7.89372222222,3.39433333333,3.36233333334,-1.81791666667,5.226578125,3.76458333334,-2.25225,-0.820416666666,2.83133333333,-0.522666666667,5.35725
244.55,2.43941666667,9.65655555553,5.22725000001,5.45466666667,-0.212083333335,7.398671875,6.59091666667,0.318166666666,2.15158333333,5.28783333333,2.22725,7.27275
244.92,2.82483333333,8.77583333333,5.29666666667,5.87566666667,-0.141083333334,7.39064583333,6.49716666667,0.0424166666658,2.37283333333,5.56508333333,2.98729166667,8.87008333334
245.30,1.41133333333,7.83172222221,2.957,4.28766666667,-1.02141666667,6.645703125,4.63708333334,-0.752583333333,1.4515,3.93825,1.43158333333,8.65575
245.67,2.49508333333,8.02211111112,3.66266666667,4.89175,0.0367500000017,6.87535416666,5.24833333333,0.221249999999,2.17558333333,4.62133333333,2.4275,9.72208333332
246.05,0.87175,5.84994444445,1.55108333333,3.38558333333,-1.3135,5.37956770834,3.98533333333,-1.05308333333,0.917166666667,3.14766666667,1.23416666667,8.254
246.42,0.104166666665,4.22061111111,0.250249999999,1.88766666667,-1.83566666667,4.2500625,3.13941666666,-1.241,-0.375666666667,2.52391666666,0.625749999999,7.24858333333
246.79,0.736666666666,5.00061111111,0.994999999999,2.07625,-1.13866666667,5.096953125,3.88433333333,-0.277333333335,0.124333333335,2.67875,1.05241666667,7.22358333334
247.17,-0.0179166666668,3.79911111111,0.672166666667,1.18283333333,-1.72041666667,4.29260416666,3.4855,-0.743750000001,-0.492833333335,2.23116666667,0.0895416666675,6.63083333333
247.54,1.20866666667,4.23522222222,1.59475,2.50341666667,-0.951583333333,5.128953125,4.4325,0.351416666667,0.402916666665,3.24075,1.29883333333,7.8875
247.92,1.70783333333,5.33566666667,2.03791666667,3.0445,-0.214583333333,5.51670833333,5.34666666667,1.13033333333,1.37783333333,3.8035,1.926375,8.71291666666
248.29,0.845583333334,4.08866666667,0.878416666665,2.07725,-1.42041666667,4.9215625,4.409,0.377666666667,0.820916666667,2.59441666666,0.812666666666,7.83258333333
248.67,1.187,4.66522222222,1.50025,2.13475,-0.700749999999,5.387140625,4.4675,0.55225,1.26933333333,2.448,0.894333333334,8.39916666668
249.04,0.453166666666,4.20711111111,0.386083333333,1.20858333334,-0.973416666666,4.741671875,3.76816666667,-0.780583333334,0.587416666667,1.42675,-0.536958333332,7.12475
249.42,-0.0528333333332,3.97411111111,0.529083333335,0.42325,-1.94883333333,3.892765625,3.60683333333,-1.50783333333,0.0793333333333,0.520333333332,-0.895124999998,6.14625
249.79,-1.3365,3.04838888889,-0.6205,-0.98325,-3.49358333333,3.149296875,2.62516666667,-2.94958333333,-1.18383333333,-0.9545,-2.29091666666,4.48633333333
250.17,-0.346833333333,4.97061111111,0.877083333332,0.0305833333325,-2.26441666666,4.50393229167,3.835,-1.65241666667,-0.336500000002,-0.193833333334,-1.315875,5.87516666666
250.54,-1.41875,4.3565,0.257,-0.335083333332,-3.13891666667,4.281734375,2.55808333333,-3.10541666667,-0.46925,-1.06116666667,-2.56933333333,4.80333333333
250.92,-2.0445,3.29188888889,-0.406416666665,-0.6695,-3.814,3.61226041667,1.96066666667,-4.04116666667,-1.052,-1.87716666667,-3.42545833333,4.30416666667
251.29,-2.69658333333,2.38827777778,-1.23258333333,-1.55383333333,-5.35433333333,3.24540625,0.693416666667,-5.49558333333,-2.11875,-3.42825,-4.038125,3.56958333333
251.66,-1.54891666667,4.40366666667,-0.05125,-0.857583333333,-3.81475,4.12251041666,2.09933333333,-4.56991666667,-0.896,-2.58566666667,-3.06579166667,4.24991666667
252.04,-1.77008333333,3.88466666667,8.33333335e-05,-1.00791666667,-4.04391666667,3.90827604167,1.73141666667,-4.72875,-1.00783333333,-3.385,-3.07491666667,3.81133333333
252.41,-3.35158333333,2.43433333333,-1.17375,-3.19516666667,-5.95975,2.25927083333,0.299916666667,-5.82933333333,-2.64741666666,-4.30358333333,-4.28383333333,1.89075
252.79,-3.67183333333,1.50166666667,-2.40891666667,-3.73691666667,-6.38033333334,1.17335416667,-0.442750000001,-6.26291666667,-2.94266666667,-3.64583333333,-5.13033333333,0.820333333334
253.16,-2.75991666667,3.00094444445,-0.69675,-2.46516666667,-5.42608333333,2.73161458333,0.428833333335,-4.448,-1.31291666667,-2.35808333333,-2.90054166667,2.39816666667
253.54,0.511,5.70383333333,2.56808333333,0.930250000002,-1.389,6.38998958333,4.03558333333,-0.746833333333,2.031,1.17933333333,0.347291666665,5.29341666667
253.91,0.871,6.214,3.471,1.872,-0.689,6.52039583332,4.39408333333,0.494,2.717,2.366,1.2415,5.53808333332
254.28,0.571583333333,5.48466666667,2.53841666667,0.930333333335,-1.80766666667,5.86371354167,3.18983333333,-0.584833333334,2.31266666667,1.96725,0.557958333333,4.51891666667
254.66,3.70783333333,8.062,5.40066666667,3.049,1.25308333333,8.04435937499,5.69766666667,2.20933333333,4.58666666667,3.94066666666,3.527,7.54516666666
255.03,4.2865,10.0462777778,6.42958333332,3.87383333333,2.83558333333,9.27589062501,6.04366666666,3.52783333333,5.83075,5.5245,4.58604166667,8.73283333333
255.41,6.24333333334,12.1828333333,7.77058333333,5.828,5.07775,10.6402447917,7.42233333333,5.19825,7.79741666667,7.62341666666,6.075875,9.90083333333
255.78,5.93858333333,11.9692777778,7.79358333334,5.06633333333,4.62341666667,10.6304375,6.53366666667,5.42633333333,7.32266666667,8.13958333332,5.82779166667,8.9285
256.15,6.28825,12.2426111111,7.41516666667,4.46583333333,4.53541666667,10.3914583333,6.16308333333,5.73166666667,6.97008333333,8.45858333333,5.30725,8.37508333332
256.53,8.37241666666,13.4048888889,9.22291666667,6.89441666666,6.057,11.8443333333,8.15016666666,7.20833333333,8.35933333333,10.1386666666,6.449625,10.0208333333
256.90,7.48408333334,12.3583888889,8.66566666666,6.62233333334,4.66516666666,11.0789947917,7.607,6.42558333333,7.18841666667,8.49325,5.70529166667,9.46583333334
257.28,5.88325,10.4715,7.09133333333,5.646,3.4665,9.39416145832,6.71891666667,4.788,5.69125,7.40758333333,4.21766666667,8.19791666667
257.65,4.80683333333,9.26144444445,6.16866666667,4.88816666666,2.45925,8.46022916667,6.067,3.51616666666,4.76625,6.7175,3.328375,7.65249999999
258.02,5.13091666666,8.65305555556,6.046,5.14866666667,2.96925,8.66580729166,6.66491666667,3.35491666666,4.85291666667,6.40466666667,3.480375,8.91633333332
258.40,5.41816666667,8.24533333333,6.24991666667,6.04783333333,2.985,8.91404687501,7.85133333333,3.739,5.35591666667,6.74758333334,3.976125,9.476
258.77,5.61733333333,8.44544444445,6.22766666667,6.24133333333,2.84633333333,8.93951562499,8.39491666667,4.328,5.37033333334,7.24283333333,4.45820833333,9.50625
259.15,5.70133333333,7.78427777778,6.06,6.25441666666,2.61358333333,8.67146874999,8.59475,4.14533333333,5.14825,6.996,4.51625,9.55516666668
259.52,5.58916666667,7.38155555556,6.08566666667,6.25275,2.73866666667,8.61346875001,8.88008333333,4.30608333333,5.1985,6.86641666667,4.35345833333,9.80608333332
259.89,5.05483333333,6.56738888889,5.51858333334,5.95608333334,2.41416666667,8.14190625001,8.50725,3.77933333333,5.06008333334,6.33566666667,4.232625,9.33466666668
