wavelength,Back_SpoRuff,Belly_SpoRuff,Breast_SpoRuff,Crissum_SpoRuff,Crown_SpoRuff,DorTail_SpoRuff,Patch10_SpoRuff,Rump_SpoRuff,Throat_SpoRuff,WingTip_SpoRuff
250.17,2.8338,1.76353333333,0.842733333334,5.95206666667,-0.943133333332,7.97096666667,8.36146666667,-1.30413333334,-1.70153333333,3.10093333333
250.54,3.5754,3.26626666667,1.49973333333,6.49746666667,-0.324600000005,8.55193333333,9.68900000001,-0.836133333338,-1.4024,4.24393333333
250.92,3.52586666667,3.02906666667,0.968266666666,5.90320000001,-1.26640000001,8.23106666666,9.59653333335,-2.14759999999,-1.22893333333,3.05393333333
251.29,3.40746666667,3.02193333333,0.697133333335,4.70433333333,-1.22300000001,7.56603333334,8.81293333333,-2.10966666667,-1.30246666667,3.20326666667
251.66,1.62673333333,1.56133333333,0.002266666666,3.12796666667,-2.68639999999,6.32079999999,7.5484,-3.52339999999,-1.82126666666,1.8014
252.04,4.62506666667,4.14679999999,2.92006666667,5.65063333333,-0.701866666672,8.66083333333,10.3096,-1.61826666667,0.587266666666,5.14273333333
252.41,3.2436,3.47520000001,2.03766666667,4.37643333333,-0.9736,7.08239999999,9.34039999999,-2.61146666666,-0.914,4.49426666667
252.79,2.31293333334,1.8368,-0.070600000002,3.4532,-2.62233333335,5.37163333333,8.4136,-3.29046666667,-2.30766666666,3.42553333334
253.16,3.6916,3.44246666667,1.78986666667,4.86093333334,-1.06506666667,6.43306666667,10.2638,-2.14773333333,-1.97586666667,5.31066666666
253.54,3.40413333333,2.56166666666,1.10613333333,5.108,-0.542666666666,6.31883333333,9.69926666667,-2.14653333333,-2.25433333334,5.11853333333
253.91,4.17526666667,3.01919999999,1.98233333334,5.99896666667,0.7172,6.20083333333,9.90513333333,-2.16999999999,-2.05713333334,6.21613333333
254.28,2.63006666666,1.16619999999,0.705666666666,5.43296666667,-0.749733333332,4.2879,8.60146666667,-4.00513333333,-3.95426666667,4.50239999999
254.66,0.713133333334,-1.10386666667,-2.03693333333,3.38023333333,-2.58319999999,1.92476666666,6.58066666666,-6.34626666667,-5.38826666666,1.76179999999
255.03,0.327866666666,-1.46366666668,-1.69226666667,3.91333333333,-2.71380000001,2.70103333334,7.04513333334,-5.87306666666,-6.26273333332,1.3764
255.41,-1.44846666667,-3.02613333333,-3.46573333334,3.12619999999,-3.4012,2.36066666667,6.41546666667,-7.82446666667,-9.43293333333,0.312266666666
255.78,-0.714466666667,-2.81779999999,-2.84900000001,4.64349999999,-1.17933333335,3.52033333334,7.86226666667,-7.2836,-9.57886666668,1.86773333333
256.15,-3.60006666667,-5.49413333333,-5.198,2.106,-2.35019999999,1.79040000001,5.78719999999,-9.0024,-13.6656,-1.34366666667
256.53,-1.65173333333,-4.35206666667,-4.6292,4.55286666666,-1.60906666667,4.43826666667,7.19259999999,-7.79906666667,-12.2660666667,-0.97733333334
256.90,-2.04873333333,-4.89633333334,-4.28186666667,4.06763333334,-2.40593333335,4.19240000001,7.04279999999,-8.55059999999,-12.4356,-2.18573333333
257.28,-0.892866666661,-3.19726666666,-3.644,5.05576666667,-1.36366666666,5.19429999999,7.6214,-6.29433333333,-9.70833333333,-1.46199999999
257.65,0.357933333333,-1.57260000001,-2.25053333334,4.6913,-0.317799999992,5.98366666667,8.38993333333,-5.09026666667,-8.44926666667,-0.0664000000014
258.02,0.427600000015,-1.15946666667,-1.65106666667,4.10523333334,-0.0310000000074,7.03203333333,8.59900000002,-3.69966666667,-6.70886666666,0.057733333332
258.40,2.60960000001,0.909333333328,0.379533333333,5.15173333333,2.30386666667,8.45543333333,9.63313333333,-1.03839999999,-4.08853333334,2.42226666666
258.77,4.32973333333,2.64646666667,2.4468,6.49906666667,3.70726666667,10.4463333333,10.4244666667,0.845466666666,-1.59939999999,4.41093333333
259.15,5.20253333334,3.6532,3.56073333333,6.84786666666,4.30013333333,10.5792,10.6610666667,1.89053333333,-0.227399999999,5.62193333334
259.52,6.01613333333,4.653,4.22420000001,7.63823333333,4.87293333333,11.0549,11.0324,2.8698,1.1844,6.22553333334
259.89,6.06826666667,4.54766666667,4.1462,7.22313333333,4.7094,10.7923,10.4826,2.95313333333,1.5082,5.88506666667
260.27,7.15106666666,5.63379999999,5.007,8.04293333335,5.7904,11.6258666667,10.9811333333,3.99626666667,2.97526666666,7.00553333332
260.64,7.50560000001,5.86986666666,5.45200000001,8.21603333334,6.19053333333,11.5233333333,11.0748,4.25386666667,3.51326666666,7.43186666667
261.01,8.01439999999,6.57586666668,6.0112,8.18386666667,6.79573333333,11.8264666667,11.4087333333,4.52120000001,4.13053333333,8.05213333332
261.39,7.83566666667,6.42253333334,5.62173333333,7.99386666667,6.69406666667,11.6565,11.1664666667,4.1188,4.06459999999,7.80186666667
261.76,7.84486666666,6.566,5.73793333333,8.00316666667,6.44433333334,11.456,10.762,3.87313333333,4.01913333333,7.77606666667
262.13,7.8818,6.98800000001,6.18533333333,8.24076666666,6.54146666666,11.9378,10.8834,3.84666666667,4.27313333333,8.1636
262.51,7.62393333333,7.0288,5.90200000001,8.00656666667,6.50099999999,12.1614,10.7745333333,3.49033333333,4.4078,7.86973333333
262.88,6.50886666667,5.79626666667,4.63260000001,7.09000000001,5.59106666667,11.1035333333,9.50566666667,2.09466666667,2.86413333333,6.67706666667
263.25,6.67806666666,5.66086666668,4.69266666667,6.91406666666,5.88513333334,11.3897,9.21366666666,1.6216,2.49246666667,6.39646666667
263.63,6.76353333334,5.5914,5.10473333333,6.83173333334,5.69513333333,11.9445666667,8.93233333333,0.873400000006,2.21573333333,6.52073333333
264.00,6.46913333333,5.73213333333,5.40566666667,7.0539,5.14853333334,12.6774333333,9.20613333334,0.620866666672,2.15753333333,6.23860000001
264.37,6.73053333333,6.32793333334,6.07526666667,7.52943333333,5.06606666666,12.9538333333,9.75586666667,0.674799999994,2.72833333333,6.45120000001
264.75,5.83599999999,6.16693333333,5.57613333333,6.51929999999,4.65433333333,12.1485,8.75633333333,0.243333333326,2.092,5.72753333334
265.12,6.23873333333,6.56600000002,6.15806666667,7.34486666667,5.52980000001,13.0544,9.18986666667,1.20393333334,2.52473333333,6.60820000001
265.49,6.93333333334,6.89646666665,7.03246666666,7.74186666666,6.12733333334,13.5417,9.45066666667,1.77526666668,2.49166666667,7.29326666668
265.87,7.33673333333,6.92713333334,7.19019999999,8.39143333333,6.87266666667,13.3915666667,10.1426666667,2.86006666667,3.614,7.7898
266.24,7.52839999999,6.98746666667,6.03179999999,8.13216666666,7.07899999999,12.8261666667,9.73066666667,2.68980000001,3.69353333334,7.51326666667
266.61,7.59626666667,6.81273333333,6.22406666667,8.2311,6.63266666667,12.7229,9.37473333335,2.60046666665,4.12906666666,7.6332
266.98,7.9874,7.73346666667,6.66693333333,8.65686666667,7.14486666667,13.4364,10.1504666667,3.5568,5.08580000001,8.15713333332
267.36,7.38359999999,7.78173333333,6.50679999999,8.4956,7.09140000001,13.1891,10.3825333333,3.75993333334,5.36226666666,8.18346666667
267.73,6.79006666668,7.61906666667,6.13059999999,8.40080000001,7.08239999999,12.6572,10.1655333333,4.26986666667,5.33546666667,7.74733333334
268.10,6.81959999999,7.55359999999,5.87186666666,8.0319,7.33846666667,12.1992333333,9.42806666669,3.90273333334,5.47046666667,7.506
268.48,6.45320000001,7.1492,5.10813333334,7.97683333334,7.09833333334,11.8961666667,9.17226666668,3.53006666667,4.90253333333,7.20340000001
268.85,7.09273333333,7.67093333333,5.85253333334,8.74626666666,7.53053333333,12.6809,9.99913333335,3.94200000001,5.384,7.8272
269.22,6.84239999999,8.02060000001,5.829,8.68016666666,7.54593333335,12.3582666667,9.90366666666,4.05933333333,5.56293333333,7.6722
269.59,5.95140000001,7.03360000001,5.16380000001,7.93236666666,6.69053333333,11.6097666667,9.19846666667,3.25686666667,5.25946666667,6.69486666667
269.97,6.88773333333,7.7696,5.9718,8.53396666667,7.71513333333,12.2877666667,10.1107333333,4.08746666667,6.22813333333,7.8156
270.34,7.34659999999,8.52473333334,6.9342,9.17919999999,8.19539999999,12.8324,10.7625333333,4.989,6.99326666667,8.11979999999
270.71,7.93806666668,9.24133333333,7.63599999999,9.42446666667,8.80126666667,13.1038666667,11.4352666667,5.98866666667,7.13286666667,8.6022
271.09,8.51566666667,9.42760000001,7.83746666667,9.59526666666,8.90266666666,13.0244666667,11.5863333333,6.01726666667,7.51833333333,8.62926666666
271.46,8.46813333335,9.38173333334,7.56493333334,9.65693333333,8.69573333333,13.0726333333,10.9478666667,6.05339999999,7.40173333333,8.60893333333
271.83,9.13339999999,10.2426666667,8.30213333333,10.2277666667,9.40760000001,13.5343666667,11.6780666667,6.84986666667,8.4546,9.52313333334
272.20,9.71006666667,11.1278666667,8.94486666665,10.7228333333,10.0012,13.762,12.2836,7.91773333334,9.07453333333,10.5368
272.58,10.2564666667,11.7943333333,10.1086,11.3041333333,10.6392,14.1839333333,12.5218,8.62213333333,9.85533333335,11.1338666667
272.95,9.69366666666,11.3094,9.65353333335,10.8174,10.1334,13.8945,11.9720666667,8.48926666666,9.83266666667,10.7535333333
273.32,9.5862,10.8706,9.47106666665,10.7070333333,9.72266666667,13.9329,11.8218666667,8.08173333333,9.38853333333,10.2721333333
273.69,10.2064,11.674,10.2144,11.5279333334,10.3542,14.6091333333,12.4067333333,8.77646666667,10.2661333333,11.2134666667
274.06,9.76866666667,11.7908,9.96486666666,11.759,9.98839999999,14.4092666667,12.2041333333,8.60933333333,9.84926666667,10.594
274.44,8.62319999999,10.5756,9.069,10.7534333333,8.9356,13.2311666667,11.075,7.70539999999,8.79160000001,10.0222666667
274.81,8.58286666666,10.6291333333,9.07686666667,11.5522666667,8.86113333333,13.207,11.1169333333,7.59813333333,9.00639999999,10.0758
275.18,8.43673333332,10.9465333333,9.3544,11.8519,9.04813333333,13.1449,11.1663333333,7.94173333333,9.37913333333,10.5663333333
275.55,8.76613333334,11.2082666667,9.9928,12.4356,9.66279999999,13.1549333333,11.9836,8.33779999999,9.57046666667,10.8952666667
275.93,9.31346666667,11.1458666667,10.2883333333,12.6312666667,9.88406666667,13.3770333333,12.4252,8.3892,9.514,11.013
276.30,9.55693333334,11.022,10.5950666667,13.1014666667,9.97526666667,13.6156666667,12.9155333333,8.55466666666,9.63373333333,11.0812666667
276.67,9.17826666668,10.7745333333,9.80419999998,12.8819333333,9.62999999999,13.4464666667,12.7801333333,8.39973333334,9.35873333333,10.8200666666
277.04,9.72700000001,11.4890666667,10.5163333333,13.8194333333,10.6952666667,13.9546666667,13.716,9.01513333331,10.1738666667,11.5522666667
277.41,9.68553333333,11.5654,10.6867333333,13.6334666667,10.57,13.4876666667,13.4522666667,9.45546666665,10.8671333333,12.0904
277.79,9.40093333334,11.2282,10.1942,13.1583333334,10.4573333333,12.9711333333,13.0453333333,9.41866666665,10.5012,11.7118
278.16,8.81293333333,10.3997333333,9.52240000001,12.2594,9.85573333334,12.6544666667,12.1556,8.61920000001,10.0356,11.2171333333
278.53,9.80873333334,11.0963333333,10.0396666667,13.0801,10.7020666667,13.5107666667,12.8638666667,9.28839999999,10.8834666667,11.8282666667
278.90,9.4568,10.8047333333,9.51720000001,12.2712666667,10.2979333333,13.1637,12.2522666667,8.84700000001,10.6954666667,11.3924666667
279.27,8.958,10.6520666667,10.1812,11.9712,10.0748666667,13.1528,12.1255333333,8.77260000001,10.3572666667,11.1818666667
279.64,7.77013333333,9.61160000001,8.91046666667,10.5291333333,8.93486666666,12.2149666667,10.5206,7.74186666667,9.38966666667,9.8464
280.02,6.737,9.17139999999,8.26526666667,9.80419999999,8.0636,11.6011333333,9.63566666665,7.38986666666,9.03686666667,9.01299999999
280.39,6.29593333333,8.30793333334,7.23260000001,9.16539999999,7.22613333335,10.5203333333,8.77926666666,6.62013333333,8.3496,8.07319999999
280.76,5.92373333333,7.68206666665,6.91513333333,8.7175,6.99399999999,10.0231,8.28706666667,6.2362,8.62466666667,7.66200000001
281.13,5.88266666667,7.63873333333,6.62806666667,8.3779,6.70526666666,9.74486666667,8.16000000001,5.86113333333,8.65793333334,7.56646666667
281.50,5.86513333333,7.90813333333,6.7464,8.54766666667,7.22120000001,10.2543333333,8.39993333333,5.6,8.78186666667,7.65020000001
281.87,5.24166666667,7.39020000001,6.34793333333,7.8306,6.48466666667,9.6428,7.74606666667,4.92893333333,7.97066666667,7.1516
282.25,5.4534,7.55906666667,6.4788,8.0334,6.47446666666,9.50046666667,8.12306666666,5.34646666667,8.30113333334,7.36000000001
282.62,5.931,8.26773333333,7.23726666666,8.44990000001,6.98873333334,9.8704,8.9446,5.86533333333,8.83906666666,8.03533333333
282.99,5.7202,8.10833333333,7.46206666667,8.38956666667,6.83793333333,9.6739,8.83859999999,5.6974,8.67720000001,8.30193333333
283.36,5.85873333333,8.0484,6.99093333333,8.74206666667,6.86006666667,9.45843333333,8.85466666667,5.94013333333,8.48706666667,8.31799999999
283.73,6.53813333333,8.63213333333,7.50239999999,9.28026666667,7.37446666667,9.88753333333,9.57513333333,6.50086666667,8.99533333333,9.04513333333
284.10,6.77606666667,8.57853333333,7.41166666667,9.54763333333,7.6418,9.76023333333,9.6364,6.2386,8.74099999999,9.14706666667
284.47,7.24913333333,9.32993333333,7.98126666666,9.9086,8.34400000001,10.4191666667,10.2119333333,6.81033333333,9.58453333333,10.1255333333
284.85,7.2084,9.20346666667,7.84373333333,9.51843333333,8.10106666667,10.1653333333,10.3436666667,6.7706,9.14093333333,10.0276666666
285.22,7.575,9.21886666667,8.24113333334,9.62216666668,8.16833333334,10.3795333333,10.4999333333,7.1814,9.19806666667,10.1917333333
285.59,7.7586,9.19246666666,8.223,9.86619999999,8.05773333333,10.3699,10.7860666667,7.24466666667,9.13346666666,10.1556666667
285.96,7.9536,9.43493333333,8.6056,10.1686666667,8.46906666667,10.3087,11.1368,7.509,9.66526666667,10.365
286.33,8.05593333333,9.58786666665,8.77546666667,10.2006333333,8.57546666667,10.3725333333,11.0441333333,7.35246666667,9.65493333333,10.3635333333
286.70,7.61213333333,8.85053333334,8.36620000001,10.0841666667,7.94260000001,9.88583333334,10.5413333333,6.901,9.2354,9.8288
287.07,8.0666,9.07680000001,8.34933333333,10.3002666667,8.46746666666,10.0592333333,11.2226666667,7.50006666667,9.49853333334,9.9354
287.44,8.295,9.0614,8.58213333333,10.0543333333,8.64133333333,10.0818333333,11.1608666667,7.4434,9.66859999999,9.98219999999
287.82,8.3886,9.0566,8.79686666667,10.1549,8.58446666667,10.0583333333,11.2141333333,7.4518,9.69886666666,10.1284
288.19,8.75173333333,9.15146666666,8.90259999999,10.0251333333,8.587,9.99893333333,11.5566666667,7.8362,10.0730666667,10.3142
288.56,8.28753333333,8.84453333333,8.43653333333,9.66006666668,8.17379999999,9.58920000001,11.1815333333,7.47653333333,9.37006666667,9.81499999999
288.93,8.23993333333,8.66133333333,8.31053333333,9.60540000001,8.00900000001,9.12516666667,11.2252666667,7.32113333333,9.18519999999,9.6574
289.30,7.68046666667,8.14653333333,7.69733333333,8.9381,7.56746666667,8.41839999999,10.6859333333,6.8442,8.65753333334,9.23160000001
289.67,7.82406666667,8.03433333333,7.43846666666,8.73436666667,7.61573333334,8.23570000001,10.6636,7.15666666667,8.71766666667,9.33980000001
290.04,8.10400000001,8.31926666666,7.44079999999,8.77233333334,7.50593333333,8.48303333333,10.8656,7.32640000001,8.91186666667,9.40466666667
290.41,7.90493333333,8.37520000001,7.60386666667,8.52733333334,7.33413333333,8.13663333333,11.0424,7.5,8.85213333334,9.38446666666
290.78,8.035,8.75086666667,7.63013333333,8.58259999999,7.48973333333,8.18626666667,11.3251333333,7.73946666666,8.97113333333,9.55026666667
291.15,7.88906666667,8.75113333333,7.74920000001,8.46386666667,7.14626666667,8.1576,11.2608666667,7.40593333334,9.00153333333,9.57086666667
291.52,7.76253333333,8.92206666667,7.36066666666,8.54816666667,6.979,7.94423333334,11.5752,7.49679999999,9.01819999999,9.57146666666
291.89,7.3412,8.51826666667,6.81986666667,8.10079999999,6.56586666667,7.49160000001,11.3411333333,7.1126,8.93973333333,9.08406666667
292.26,7.11633333333,8.54360000001,7.08206666667,7.87913333333,6.71406666667,7.39179999999,11.3858666667,6.9328,9.01100000001,9.08726666666
292.64,7.2274,8.86893333333,7.53646666667,7.92483333334,6.79373333333,7.38493333333,11.8357333333,7.01226666666,9.42700000001,9.36126666667
293.01,6.9746,8.90700000001,7.61593333333,8.02846666667,6.8876,7.72603333333,11.8595333334,6.90520000001,9.64799999999,9.50546666667
293.38,7.17893333333,9.52406666667,7.976,8.34873333333,7.05273333333,7.98493333333,12.3776666667,7.04093333334,9.88053333335,9.83126666667
293.75,6.94373333333,9.55133333333,8.20066666667,8.43293333333,6.91053333333,7.7727,12.3816666667,6.79839999999,9.5002,9.69226666666
294.12,5.77606666667,8.67146666666,7.24713333333,7.56753333334,6.10526666667,6.998,11.7286,5.91553333333,8.71280000001,8.77620000001
294.49,5.70606666667,8.28133333333,6.86833333334,7.60486666667,5.9264,7.03466666667,11.4891333333,5.61506666667,8.46213333335,8.59799999999
294.86,5.62913333333,8.24446666667,6.959,7.47976666667,5.8816,6.85173333333,11.4497333333,5.27133333333,8.32106666667,8.35693333333
295.23,5.307,7.94339999999,6.64293333333,6.99899999999,5.64026666667,6.68803333333,11.1232,4.9562,8.08746666666,7.83759999999
295.60,5.78666666667,8.11053333333,7.48686666667,7.31663333334,6.1142,7.347,11.5545333333,5.30866666667,8.4756,8.34993333333
295.97,6.10313333333,8.4562,7.9352,7.7605,6.4246,7.66576666667,11.8284,5.64246666667,8.6462,8.59326666665
296.34,5.9324,8.06253333333,7.35053333333,7.63146666667,5.94266666667,7.48666666667,11.293,5.43186666667,8.2778,8.17906666667
296.71,5.82586666667,7.92953333333,7.15193333333,7.66783333333,5.94806666667,7.5242,11.1841333333,5.40646666667,8.17273333333,7.85660000001
297.08,5.9264,7.86386666667,6.7018,7.54503333333,5.76226666667,7.28056666667,11.0663333333,5.216,7.78666666667,7.68593333334
297.45,5.57813333333,7.25893333333,6.2552,7.3847,5.38093333333,6.7551,10.6834,4.68053333333,7.50033333333,7.29053333333
297.82,5.35586666666,6.99386666667,5.88193333333,7.04536666667,5.22093333333,6.4134,10.4309333333,4.41593333333,7.44060000001,7.02946666666
298.19,6.17553333333,7.54133333333,6.67806666667,7.87173333333,6.00313333333,7.1987,11.1216,5.26299999999,8.04626666667,7.91026666667
298.56,6.0136,7.52733333333,6.3862,7.55326666667,5.88753333333,7.27529999999,11.0404,5.2284,7.97639999999,7.72779999999
298.93,5.8414,7.50826666666,6.0022,7.1601,5.82046666667,7.3334,10.8636666667,5.16533333333,7.73046666667,7.556
299.30,6.04353333333,7.71373333333,6.192,7.65936666667,6.2682,7.4565,11.3131333333,5.54046666667,7.91753333333,8.06186666667
299.67,5.55886666667,7.42993333333,5.42473333333,7.25623333333,5.9078,6.93773333333,10.9918666667,4.98506666667,7.50313333333,7.63166666667
300.04,5.35746666667,7.24393333333,5.13,7.03826666667,5.76133333333,6.73006666666,11.018,4.71086666667,7.365,7.43113333334
300.41,5.22006666667,7.39413333333,4.9988,6.999,5.8556,6.63053333333,11.1144,4.56420000001,7.3622,7.33260000001
300.78,4.93506666667,7.0174,4.59893333333,6.72956666666,5.16706666667,6.1607,10.8963333333,4.25060000001,6.9232,6.99906666667
301.15,4.94306666667,7.24533333333,4.84853333333,6.6226,5.35786666667,6.2727,10.9793333333,4.49940000001,7.28626666667,6.97700000001
301.52,5.00773333333,7.6364,5.0178,6.65686666667,5.59146666667,6.65456666667,11.2488,4.99486666666,7.40680000001,7.10620000001
301.89,4.6,7.603,4.8494,6.50726666667,5.24193333333,6.61883333333,11.0608666667,4.70806666666,7.03233333333,6.90106666667
