wavelength,Back_HemFlam,Belly_HemFlam,Breast_HemFlam,Crissum_HemFlam,Crown_HemFlam,DorTail_HemFlam,Patch10_HemFlam,Rump_HemFlam,Throat_HemFlam,WingTip_HemFlam
184.87,-25.5914666667,-108.2795,-6.45173333334,-47.5268666666,-17.8494,-49.2472000001,-4.73126666674,-153.548333333,-46.4517333333,-52.6882666667
185.25,-78.1818666666,-200.303133333,-62.4242666666,-106.363666667,-61.8182000001,-98.7879333334,-56.3637999998,-251.818133333,-90.3029333332,-114.242333333
185.63,-59.6666666667,-191.833333333,-39.6666666667,-70.0,-32.3333333333,-66.3333333334,-33.3333333334,-249.333333333,-55.6666666666,-97.3333333334
186.01,-8.48493333332,-148.7879,-0.90906666666,-33.9395333333,26.0607333333,-0.909,7.87886666654,-175.7576,4.24233333328,-49.9999333333
186.39,21.6667333335,-133.472266667,15.5554666667,-25.0000666666,50.5555333333,16.9445333333,7.77793333321,-145.555733333,38.6110666667,-29.4444000001
186.77,33.3333333333,-112.758633333,18.3908,-8.96560000008,53.7929999999,26.6667333333,7.35626666668,-109.1954,49.8850666667,-15.6321333333
187.15,49.7777333334,-92.7777333333,28.8889333333,21.5556000001,74.2223333332,47.1111333334,12.6666666666,-90.0000000001,63.5556,9.55560000001
187.53,35.0,-531.25,-9.99999999994,-97.5000000002,135.833333333,61.6666666668,-130.0,-444.166666667,100.833333333,-80.0000000002
187.91,-566.666666668,4093.33333333,-53.3333333346,1033.33333333,-1240.0,-433.333333336,1146.66666667,3513.33333333,-926.666666667,446.666666668
188.29,-398.333333333,960.0,-94.9999999999,20.0,-533.333333333,-248.333333333,153.333333333,688.333333333,-308.333333333,-31.666666666
188.67,-116.1112,397.499966667,44.4443999999,64.4444666666,-105.000133333,-24.4444666665,120.555533333,284.4444,-20.5554666667,41.1110666668
189.05,-90.8772666667,240.175466667,29.4738,45.6140000001,-70.1754666667,-25.9648666668,80.0000666667,166.315866667,-21.7542666666,18.9474666667
189.43,-112.0,198.333333333,-10.0,15.3333333333,-106.0,-67.9999999999,46.6666666667,128.666666667,-41.9999999999,-7.6666666666
189.81,-232.3078,232.564,-85.6409333333,-5.6410666668,-253.333266667,-193.8462,11.2820666668,113.846266667,-144.615333333,-95.8973333334
190.19,-120.416666667,231.666666667,-21.2499999999,22.0833333333,-165.833333333,-96.2499999999,64.5833333333,155.416666667,-64.1666666668,-41.25
190.57,-381.333333333,687.333333333,-145.333333333,-20.0,-566.666666668,-318.666666667,152.000000001,402.666666667,-226.666666666,-218.666666667
190.95,276.666733333,-550.555466667,129.999933333,20.0000666666,499.999933333,278.888866667,-97.7777333334,-303.333333333,157.7778,176.6666
191.33,201.212133333,-246.666666667,107.878733333,4.2424666668,301.818133333,190.303066667,-23.0303333335,-128.4848,110.303066667,112.727333333
191.71,337.777933333,-457.777866667,57.7778000001,-31.1111333334,434.444533334,320.0,-116.666733333,-257.777733333,134.444533333,104.444533333
192.09,276.000000001,-654.0,-28.0,-105.333333333,421.333333333,316.0,-244.000000001,-324.0,118.666666667,56.0
192.47,145.555533333,-519.4444,-72.2223333333,-140.0,322.2222,302.222133334,-208.889,-242.222333333,135.555733333,26.6666666659
192.85,97.1428,-147.142766667,29.5238,-29.5238,198.571533333,190.952333333,-25.7142666667,-35.7142666667,131.428533333,69.5238666666
193.23,-626.666666666,2523.33333333,153.333333333,840.0,-1993.33333333,-2000.0,1146.66666667,893.333333334,-1166.66666667,-846.666666668
193.61,82.8282000001,-8.68693333332,64.6466,44.6464,119.393933333,114.141466667,21.6161333333,43.0303333335,101.818266667,101.414
193.99,80.6665333333,-8.66669999999,64.889,55.5555333333,123.111133333,112.888866667,20.6666,51.5555333334,96.8888666667,109.5556
194.37,82.4636666667,24.8550666667,74.0579333333,66.3768666666,103.768066667,107.6812,42.0291333333,72.6086666667,93.1883333333,101.594133333
194.75,78.9936666667,32.0127333333,63.0187999999,64.4024666666,95.0943333335,101.0062,45.1571999999,70.3143333334,88.6791999999,89.5596666667
195.13,73.0908666667,34.3635333333,57.3333333333,61.0908666666,88.1211333333,96.1213333334,37.9394,73.3333333333,85.2120666667,83.5150666666
195.51,67.0301333334,36.1818,55.2727333333,58.4242666667,81.3333333334,101.818133333,31.3940666667,75.2726666665,91.8787333335,84.2424
195.89,63.4921333334,42.328,58.8359333333,62.6454666666,80.9524000001,101.2698,34.8148,74.3914666666,91.9577333333,86.8783333332
196.27,63.0984666667,53.5681333333,63.568,69.7653333333,81.7840000001,107.6996,43.5680666667,76.8075333333,95.3991333333,86.9484000001
196.65,61.7284666667,56.2140333333,66.2552,65.9257333333,78.1069333333,98.3538666666,41.7283333333,72.2634666667,93.0040666666,83.7035333332
197.03,74.8022666666,63.1639333333,79.3219999999,79.2089333333,90.5084000001,125.762733333,42.4858,91.2994666668,112.429466667,104.1808
197.40,77.2072666666,68.6486,81.8919999999,80.3603333333,89.009,121.981933333,54.6846,92.9728666668,106.9368,97.6576
197.78,72.7045333333,62.1382,72.956,72.8303333333,88.5533999999,143.521866667,43.8992,97.7359333333,115.2202,97.4843333333
198.16,60.8188666667,52.8070333333,61.2866,53.9180666667,67.3683999999,129.4736,30.2924666667,92.7484000001,105.848,84.3275999999
198.54,43.7427333333,44.0350666667,41.2866666666,32.3976666667,48.5380000001,111.8128,7.36833333333,73.4503333334,87.2515333334,67.2515333333
198.92,30.5263333334,38.0116,32.8654666667,25.731,34.3861333333,103.041066667,-10.0583333333,69.2397999999,74.0352,60.4678666666
199.30,33.6000000001,48.0,30.9333333334,24.2666666667,36.6666666666,114.133333333,-16.1333333334,75.4666666668,78.2666666667,71.3333333335
199.68,25.4902000001,55.4901333333,26.0784,20.5882666666,32.5489333334,145.294133333,-36.0785333334,95.4901999999,79.6078666666,100.588266667
200.06,26.3704,47.2591666667,28.2963333333,21.9259333333,36.5926,117.4816,-14.2223333333,86.074,58.5185333333,82.8148666667
200.44,31.4813999999,53.0555,31.4815333334,22.0370666667,37.5924666667,140.185133333,-22.5925333333,113.1482,60.9258666666,101.666733333
200.82,18.2796666667,36.3441000001,16.3439999999,9.46226666673,12.4731333334,145.1614,-40.4300666667,121.2904,41.2904666667,98.4947333334
201.19,17.3333333334,34.8888,23.4445333334,21.2222,24.6666666667,90.6666666667,-5.33333333334,74.8888666667,36.3332666667,60.3333999999
201.57,6.2222,29.7778,13.6666666667,13.8888,23.0,80.3333333335,-16.4444666667,69.4445333334,30.7776666667,51.7777999999
201.95,18.2222666667,39.8333,22.1110666667,28.6667333333,31.4446,86.3333999999,-9.11119999999,81.4443333334,35.2222666667,64.0000000001
202.33,13.2121333333,34.6060666667,17.3332666667,24.6060666666,32.1211333333,82.5455333335,-11.6364666667,78.0605999999,32.9697333333,65.2121333332
202.71,6.11120000006,31.3888666667,13.3333333333,20.1390000001,27.6389333333,81.8055333332,-18.6111333334,88.8888,33.6111333333,67.2221999999
203.09,-6.8888666666,43.7777666667,19.3333333333,16.6666666667,43.7777333334,130.2222,-34.8887999999,130.4444,43.9999333334,100.2222
203.47,-13.8459999999,30.5127000001,26.9231333334,22.0511333333,40.513,149.4872,-44.8717333334,154.615333333,52.3076666665,110.256466667
203.85,-14.2528666667,23.4483333333,14.4827999999,19.3104000001,27.5862000001,124.5976,-45.9770666667,141.609266667,53.5633333334,82.5287333332
204.22,-12.4241999999,51.0606666665,32.7273333333,41.2122,49.3939999999,166.363666666,-55.4545333333,195.454466667,97.8788000001,115.151533333
204.60,-4.66666666652,66.0,25.6666666667,53.0000000001,64.6666666667,176.333333333,-56.0,217.333333333,122.0,136.666666667
204.98,25.2379999999,128.3332,25.2379999999,88.0952000001,119.047666667,239.5238,-72.3809333334,325.238066667,203.333333334,188.5714
205.36,165.555666666,323.889033333,126.666666667,315.555666666,257.7778,585.555533333,-124.4444,861.111133333,544.444333333,525.555466666
205.74,59.9998666665,130.370366667,-10.3702666665,151.111,108.888733333,266.666666667,-156.2964,492.592466667,291.851866667,269.629666667
206.12,14.9999333333,60.8333666668,-43.8888,51.1112,73.8888666667,132.7776,-128.3334,351.111133333,200.0,154.444333333
206.50,178.333333333,254.166666667,-69.9999999999,245.000000001,303.333333333,518.333333333,-336.666666666,1128.33333333,723.333333333,486.666666666
206.87,278.095266667,321.428633333,143.809533333,317.142666667,390.476,480.0,-15.2380666667,840.000066667,637.142933333,447.619066667
207.25,151.5152,159.5455,99.0909999999,162.7272,173.939466667,197.8788,50.3030666668,329.0908,269.090866667,186.6666
207.63,92.6497333333,98.4615999999,49.0597333333,94.3589333333,110.427333333,109.7436,30.7692666668,183.9316,159.658066667,104.6154
208.01,70.8973333333,69.4870333333,39.1024666667,64.8718666667,88.3334,80.3845999999,21.0258,137.820333333,118.974333333,76.7947333333
208.39,59.8942,53.6509333333,29.7355333333,52.6986,67.6190666667,61.6931333333,9.3122,109.947133333,94.6032666667,60.2116000001
208.77,42.8204,42.9060333333,16.2393333333,40.9402,49.4017333333,47.8633333333,1.11113333335,84.5298000001,69.3161333333,45.8974666667
209.14,41.6216666666,42.2073000001,15.7657333333,42.7928,50.4505333333,52.9728666667,-0.81066666674,89.5495333333,66.036,51.3513333333
209.52,33.8709333334,37.9031666667,-2.25806666666,33.656,45.4839333333,48.0645333333,-13.4408000001,91.1828666668,60.6451333333,45.6989333334
209.90,37.5384,42.7179333333,7.28206666665,38.3589333334,41.8462,53.2308,-5.33339999992,94.7692666667,62.2564666667,52.6153999999
210.28,42.1111333333,50.4444000001,12.2223333333,45.3334000001,41.6667333333,63.3332000001,-4.66666666666,102.666666667,68.1110666666,61.3332000001
210.66,44.7111333334,50.5332666667,20.7110666667,43.5555333333,42.8444666667,57.0668,8.3556,93.7777999998,61.4223333333,57.5111333333
211.03,37.4358,39.6154,12.3930666667,34.1026,29.1452666667,47.1794666667,1.62400000002,83.7606666667,45.1281333333,48.718
211.41,37.0666666666,35.8666333333,8.71113333332,26.2222666667,26.8443333333,45.1555333333,-4.53346666668,83.4667333333,41.0666666667,49.6
211.79,43.2097333333,37.2839,9.87646666664,28.5184666666,17.6544,50.1234666667,-15.6789333334,102.839533333,43.5801333334,63.2099333333
212.17,31.1111333333,27.3808999999,-15.7141333333,21.2699333333,-8.5714666666,34.7619333333,-42.0633999999,112.063466667,31.9048,53.4921333333
212.55,11.6666666667,15.3333333333,-81.3333333335,-3.33333333334,-67.3333333334,25.3333333333,-107.0,216.333333334,5.3333333334,79.3333333332
212.92,149.333333333,220.666666667,517.333333334,289.333333334,497.333333334,233.333333334,635.999999999,-614.666666667,245.333333333,-63.9999999998
213.30,462.222200002,562.222100001,995.555533334,631.110933333,979.999999999,617.777866667,1213.33326667,-784.444333333,522.222199999,51.1110666666
213.68,-524.444466668,-640.000100001,-1033.3332,-733.333266666,-913.333400001,-760.0,-1268.889,813.333333334,-646.6666,-75.5554666668
214.06,211.111066667,263.8889,371.111,278.3334,313.3332,287.777733333,408.333333333,-93.3333333333,279.444466667,144.444466667
214.44,165.0,192.0,264.333333333,200.666666667,219.0,203.333333333,272.666666667,-30.0000000001,196.666666667,122.333333333
214.81,174.722266667,180.833233333,272.222266667,186.388933333,225.555533333,206.111066667,256.388866667,20.2778000001,200.8332,126.944466667
215.19,148.276,164.252933333,239.540266667,153.793066667,190.114933333,174.9424,217.471333333,29.4250666667,176.7816,108.046066667
215.57,148.541666667,170.104166667,240.0,147.708333333,193.541666667,181.666666667,204.791666667,44.1666666666,179.791666667,112.291666667
215.95,163.7778,184.666733333,272.222333333,167.111133333,205.7778,191.110933333,224.444466666,46.2222666666,196.666666667,126.2222
216.32,198.0,229.0,358.666666667,202.666666667,257.666666667,225.0,283.333333333,32.0,255.0,121.333333333
216.70,312.2222,401.6667,592.777733333,353.888933333,422.777866667,369.444533333,493.888933333,90.5555333335,425.555466667,217.777666667
217.08,-526.666666666,-806.666666667,-1350.0,-651.666666667,-880.000000001,-601.666666667,-1078.33333333,181.666666667,-825.000000001,-240.000000001
217.46,-94.6667333334,-187.5556,-332.888866667,-124.000133333,-206.6666,-135.111066667,-263.111066667,76.8887999999,-174.666866667,-37.3333333333
217.83,-179.333333333,-322.666666667,-540.666666667,-226.0,-406.0,-274.666666667,-471.333333333,-36.6666666667,-297.333333333,-117.333333333
218.21,-15.3332666668,-68.6667333332,-142.888866667,-43.1109999999,-106.888866667,-48.4444000001,-113.555533333,20.8888666667,-56.4444,9.77780000007
218.59,5.57819999994,-21.7007333333,-68.4353333334,-8.43546666666,-48.4352666667,-14.1496666667,-50.6123333333,23.5373333333,-13.6054,26.1224666667
218.97,0.889,-21.7036333333,-61.9259333333,-10.6666666667,-45.9260000001,-10.8147333333,-49.9259333334,28.2962,-12.2964,32.4444
219.34,-27.2071999999,-36.8467999999,-84.6847333333,-31.1712,-68.6487333332,-40.3604000001,-72.0720666669,15.1351333333,-25.2254,27.2072
219.72,-36.1404666667,-43.5965333334,-85.7894000001,-46.8420666667,-71.4034666666,-51.9296666667,-72.8070666667,2.807,-22.4562,22.2806
220.10,-30.8771333333,-37.8947333334,-78.4210666666,-49.9999333333,-67.7192000001,-51.7544,-66.1404666668,10.7017333333,-22.1052,18.5966
220.47,-70.1150666668,-73.908,-126.2068,-95.1724,-113.333466667,-98.3907333333,-113.793066667,-7.12639999992,-59.5402666666,-12.1840666667
220.85,-114.9206,-104.761966667,-198.0952,-143.809466667,-174.285733333,-160.317466666,-160.952333333,-37.7778000001,-85.7144,-29.2063333333
221.23,-342.2222,-364.0741,-540.740933333,-455.555466667,-474.8148,-489.629533333,-469.629666667,-212.592733333,-308.8888,-168.148266667
221.61,498.095066667,521.428466667,738.095133333,661.904800001,632.380866667,656.190400001,614.285733333,316.1906,496.1904,241.9048
221.98,323.7036,333.3332,491.111066666,440.7406,371.111133333,399.259333333,383.703666667,102.222133333,328.1482,95.5555999999
222.36,109.105666667,106.829266667,148.13,134.1462,110.081333333,124.3904,121.300666667,52.6828000001,106.016266667,54.6341333333
222.74,84.1026000001,91.6924333331,113.948666667,105.948733333,90.0514,92.2050000001,98.5639999999,49.3332666667,89.4358666667,59.3847999999
223.11,72.9061333333,83.7606333335,109.145333333,98.2905999999,83.3333333333,83.5897333333,92.1368666667,48.9742666667,84.4444,62.1368
223.49,58.4552,71.8293333334,100.4066,87.4796666667,70.6504000001,70.7317333333,80.3252000001,38.0488,75.6096666667,54.3089333334
223.87,57.2063333333,65.3331666667,92.0636000001,75.6827333333,65.1428666667,62.6666666667,72.8888,40.6984,73.016,56.0636
224.24,52.9311333333,60.0574666667,84.4827333334,65.977,60.5748000001,57.9884666667,67.1838,38.2758,64.1954,51.0345333333
224.62,47.7866666667,56.56,77.0666666667,61.12,56.2133333333,55.2533333333,60.96,37.76,57.92,47.68
225.00,42.4658,49.9772,66.4839333333,54.5205333333,48.7214666667,47.3972,53.9726666667,33.8358,52.1918666667,43.4704
225.38,44.8018666667,49.4172,68.2516666667,56.2704,52.3542,49.1375333333,55.4778,35.8042,54.5920666667,46.8998
225.75,42.3004666667,49.3897,67.9344,57.324,54.0375333333,48.8262666667,55.1172666667,34.8826,53.0516,46.7137333333
226.13,40.9032666667,48.6881666667,66.5806,55.0966666667,53.1612,46.6666666667,52.3011333333,34.4516,49.5054666667,46.4516
226.51,31.7647333333,39.9564333333,54.3356666667,44.1829333333,44.1394666667,36.8626,44.2702,26.7538666667,39.5642,38.9542
226.88,23.0042,29.7736666667,41.8929333333,31.9754,31.0699333333,28.1069333333,33.8270666667,18.8064666667,27.9424666667,27.6132
227.26,19.4296,27.1301333334,34.189,25.1336666667,26.2032666667,25.5971333333,29.0909333333,16.5776,23.0659333333,23.8859333333
227.64,20.5554666667,27.9629666667,31.4815333334,24.4135333333,27.0988,25.432,29.4751333333,19.0740666667,22.4690666667,24.4136
228.01,12.9943333333,21.0734333333,22.6271333333,18.0792,20.4802,20.0,22.2315333333,12.74,15.7062,16.0734
228.39,13.2146666667,19.9999666667,20.5932666667,17.7698,18.0071333333,18.8137333333,19.9524666667,13.3569333333,16.0379333333,15.0888
228.76,13.2486,19.1958333333,20.7408666667,16.6983333333,17.3756,17.1851333333,19.6614,14.3280666667,16.2963333333,14.7301333333
229.14,12.1392666667,18.2785666667,19.8207333333,15.7015333333,16.1194,16.2586666667,18.9055333333,13.4926,15.4427333333,14.2288666667
229.52,11.7485333333,18.8252333333,19.8544,14.7176666667,15.2458666666,16.2477333334,18.561,13.4972,15.1367333333,14.1713333333
229.89,11.2159333333,17.8477,19.0378,13.4383333333,13.0882666667,15.9755333333,17.3228666667,13.2633333333,14.0506,13.8407333333
230.27,9.79766666667,16.5786666667,17.379,12.0140666667,10.5542666667,14.7581333333,16.2358,12.2428666667,12.7176666667,12.2955333333
230.65,11.2873333333,17.9624333333,19.2839333333,13.9811333334,11.9524666667,16.8967333333,16.9309333333,13.6572666666,14.1857333333,13.4698
231.02,13.6090666667,20.0974,21.9952,16.983,15.5394,19.7405333333,20.4542666667,16.3018,17.2587333333,16.1233333333
231.40,13.4527333333,20.3665666667,22.1995333333,17.8346666667,15.6522666667,20.2898,20.8524,15.8909333333,17.3913333334,15.8056
231.78,11.4973333333,18.4759666667,20.8735333333,16.8984666667,13.6363333333,19.5900666667,19.7862,14.6168,15.9894,14.5276
232.15,10.1841333333,16.2247,19.5764666667,14.9171333333,11.326,17.7349333333,18.7292,12.5967333333,13.0756,12.7808666667
232.53,10.3768666667,17.2947333333,20.773,15.7101333333,12.116,19.0144666666,19.9034666667,13.2366666667,13.1207333333,14.4540666667
232.90,7.49253333335,15.3000333334,18.9773333333,14.7688,9.16426666665,18.2694,18.3874,10.3244666667,10.4032666667,13.1170666667
233.28,7.15293333335,15.3394,18.7842666667,14.7518666666,7.01106666666,17.7506666667,17.5075333334,9.07793333331,9.52386666667,12.3201333333
233.66,5.87400000001,12.1950666667,16.3618666667,13.9837333333,4.75619999999,15.4877333333,15.1828666667,6.74806666667,7.84539999999,10.1625333333
234.03,5.50886666665,10.1895666667,13.1536666666,13.6526,4.1316,13.4529333333,13.9321333333,5.34926666667,6.78660000001,8.98213333332
234.41,7.49279999999,10.6244333333,13.2757333333,13.756,6.03266666668,14.4669333333,15.2929333333,6.64726666666,7.95400000001,9.68300000001
234.78,8.05160000001,10.8403666667,12.4283333333,13.3885333333,5.74333333333,13.4994,15.7710666667,6.35266666666,7.86693333333,9.4552
235.16,6.50306666667,9.80926666667,10.5178666667,11.7165333333,4.45046666667,11.6801333333,13.7874,5.34066666667,6.17626666666,8.31973333332
235.54,6.4746,9.89529999999,10.6630666667,10.4363333333,4.43293333333,11.1866666667,13.3158,5.79413333333,6.07326666667,8.44666666666
235.91,8.45440000001,11.9048333334,12.3308,11.345,6.68333333334,12.5982,14.2187333333,7.08446666667,8.12019999999,10.3258
236.29,10.2008,14.8354333333,14.2008,13.1404,9.28513333333,14.5060666667,15.759,9.76713333333,11.2612,12.9476
236.66,9.75673333333,13.9294666667,12.8626666667,11.8432666667,8.17259999999,13.7725333333,14.651,8.92533333334,10.6822,11.7646666667
237.04,9.97686666666,14.4341666667,12.4711333333,10.7159333333,8.37566666666,13.5642,14.5958,9.05306666666,10.2540666667,11.3164
237.41,10.2251333333,15.8033333333,12.5676,10.2551333333,10.4056666667,14.7147333333,15.8108,10.1052,10.1051333333,11.8619333333
237.79,10.4488666667,16.9831333333,13.3186666666,9.69853333334,11.5380666667,15.1878,16.0853333333,10.7432666667,9.62480000001,12.6416666667
238.17,12.1379333333,18.8254666666,16.0055333333,10.8298,13.8256,16.9197333333,17.7215333333,12.9253333333,10.8298,14.8664666667
238.54,13.3076,20.4182666667,17.8377333333,13.1918,14.9808,18.2626,18.8288,14.3887333333,11.7761333333,16.9368666667
238.92,12.2424666667,19.5464333333,17.1446,12.5734666667,13.9092666667,17.5612,17.9411333333,13.6152666667,11.5196,16.3480666667
239.29,13.3107333333,20.0001333333,18.1562,13.8954666667,14.5363333333,18.8646,18.0662,14.4350666667,12.4788666667,17.2344
239.67,12.1109333333,18.1509666667,16.6203333333,13.5285333333,13.3128,17.5038,16.9594666667,13.2613333333,11.4432,15.6959333333
240.04,8.91660000001,15.0299333333,13.9788,11.231,10.3827333333,14.7164666667,14.4490666667,10.5394666667,8.6768,12.7616666667
240.42,8.73093333333,13.9719333333,13.2931333333,11.0201333333,9.70279999999,14.3374,14.0402,9.76699999999,8.28913333333,12.7630666667
240.79,7.88146666666,12.5706666667,12.2387333333,9.95779999999,8.49573333333,13.2486,12.8814,8.94059999999,7.63413333333,11.5112666667
241.17,7.38946666666,11.7456,11.486,9.8424,7.89626666666,12.592,12.2458,8.55113333334,7.25973333334,11.2387333333
241.54,6.41313333333,10.1432,10.1542,8.9806,6.65013333333,11.6198666667,11.0192666667,7.3994,6.3692,10.4187333333
241.92,6.0372,9.50433333333,9.62073333334,8.56993333334,6.0224,11.3209333333,10.6222,6.87479999999,5.99766666667,9.93806666665
242.29,6.01593333333,9.36973333333,9.38339999999,8.43686666667,5.80653333333,11.2946,10.6577333333,6.6074,6.1934,9.72920000001
242.67,5.13546666667,8.48883333333,8.33773333333,7.30546666667,4.9258,10.3106,9.64126666667,5.6868,5.525,8.77079999999
243.05,4.52246666666,8.04130000001,7.78333333333,6.7136,4.47993333333,9.85073333335,9.10906666666,5.2514,4.89346666667,8.33753333334
243.42,4.20146666667,7.56616666667,7.29973333333,6.31673333333,3.93913333333,9.55226666666,8.93200000001,4.99266666667,4.65113333333,7.9658
243.80,4.54653333333,7.88396666667,7.55713333333,6.32766666667,3.86446666667,9.7876,9.21966666666,5.20833333333,4.82026666667,8.29259999999
244.17,5.60866666667,8.60996666667,8.40479999999,7.2136,4.651,10.7664,10.0785333333,6.10753333333,5.70113333333,9.41886666666
244.55,5.2842,8.34313333333,8.09646666667,6.77726666667,4.28533333333,10.549,9.75913333333,5.97153333333,5.395,9.08773333334
244.92,5.2812,8.22633333333,8.15446666667,6.84466666667,4.46713333333,10.5734,9.93753333335,6.04586666667,5.2924,9.29773333333
245.30,5.28113333333,8.0645,8.08379999999,6.8148,4.48786666667,10.5481333334,9.96320000001,5.93333333333,5.17173333333,9.15566666666
245.67,5.25453333333,7.97133333333,8.18946666666,6.6798,4.42813333333,10.5059333333,9.82913333334,5.85986666667,4.97813333333,8.96366666667
246.05,4.62493333333,7.4484,7.59926666667,6.07766666667,3.83553333333,9.92533333335,9.27639999999,5.3454,4.51713333333,8.47226666667
246.42,4.39933333333,7.2411,7.5118,5.83533333333,3.58466666666,9.85373333333,9.07206666667,5.17833333333,4.3854,8.32913333333
246.79,4.61633333333,7.27926666667,7.69286666667,6.0278,3.77606666667,10.1810666667,9.35846666667,5.45153333333,4.61893333333,8.51080000001
247.17,5.09693333333,7.46193333333,7.94846666667,6.38346666667,4.21453333333,10.6538666667,9.7712,5.7518,5.011,8.86106666666
247.54,4.80453333333,7.17003333333,7.718,6.07206666667,4.10953333333,10.4044,9.4732,5.426,4.7444,8.66673333333
247.92,4.8294,7.06926666666,7.6964,6.1614,4.2012,10.4015333333,9.41713333333,5.395,4.76253333333,8.61393333334
248.29,4.45926666667,6.8375,7.40526666667,5.8792,3.88633333333,10.1432,9.05026666667,5.11933333333,4.46773333333,8.22666666667
248.67,4.37153333333,6.7443,7.25533333333,5.89106666667,3.74893333334,10.0030666667,8.98946666667,5.03446666667,4.37993333333,8.065
249.04,4.54286666667,7.08473333333,7.3978,6.0772,3.8682,10.1856,9.14653333333,5.22146666667,4.62113333333,8.22533333333
249.42,4.68573333333,7.42833333333,7.63753333333,6.11193333333,3.98073333333,10.4184,9.32506666667,5.3606,4.88673333333,8.36566666667
249.79,4.6694,7.57666666667,7.78966666667,6.16426666667,4.13746666667,10.5234,9.53573333333,5.4746,5.03386666667,8.50626666666
250.17,5.31226666667,8.1699,8.38726666667,6.87493333333,4.73253333333,11.1542,10.1872,6.0764,5.618,9.03833333333
250.54,5.42993333333,8.50376666667,8.44486666666,7.1688,4.87733333333,11.2466666667,10.4614666667,6.375,5.72146666667,9.33666666667
250.92,5.14006666666,8.28966666667,8.18426666667,7.1574,4.61613333333,10.9485333333,10.3462666667,6.00733333333,5.47433333334,9.21406666665
251.29,5.02773333333,8.43086666667,8.45466666666,7.30706666667,4.64746666667,10.9367333333,10.5151333333,6.1308,5.57926666667,9.26
251.66,5.3646,8.91106666667,8.97446666667,7.93946666666,4.85353333333,11.2792666667,10.9798,6.48446666667,5.9798,9.72973333332
252.04,5.1058,8.9749,8.82260000001,7.8968,4.79506666667,11.1540666667,11.0781333333,6.45493333333,5.83326666667,9.67926666665
252.41,5.40846666667,9.3691,9.03879999999,8.24693333334,5.18033333333,11.2565333333,11.3974666667,6.7438,6.00226666667,9.91780000001
252.79,5.5338,9.63836666667,9.41113333335,8.53646666667,5.49933333333,11.422,11.7563333334,6.79066666666,6.12946666667,10.1721333333
253.16,5.32566666667,9.5162,9.35566666668,8.46513333334,5.41653333333,11.3043333334,11.6466666667,6.50953333333,5.72026666667,9.97719999999
253.54,4.93453333333,9.16576666667,8.97146666666,8.34573333334,5.1502,10.9368,11.2866666667,6.36266666667,5.39393333333,9.78073333332
253.91,5.01706666667,9.2836,8.97666666666,8.60839999999,5.1688,10.9583333333,11.3047333333,6.45006666667,5.56586666667,9.73459999999
254.28,4.69506666667,9.19,8.90766666666,8.6082,5.07306666667,10.8118666667,11.1298,6.2888,5.33486666667,9.61466666667
254.66,4.9374,9.1585,9.12386666667,8.94673333333,5.44953333333,11.0148666667,11.3035333333,6.36626666667,5.54206666666,9.5128
255.03,5.07606666667,9.64540000001,9.65946666666,9.2508,5.97353333333,11.3944,11.6107333333,6.75886666667,5.65706666667,9.65946666666
255.41,5.36406666667,10.1311666667,9.98739999999,9.44646666666,6.25046666667,11.5897333333,11.5896,7.05366666667,5.7594,9.94166666666
255.78,5.55973333333,10.4109,10.1832,9.49773333333,6.7008,11.754,11.7455333333,7.27966666667,5.8494,9.99159999999
256.15,6.21826666667,11.142,10.6978666667,9.8182,7.21233333333,12.1150666667,12.0769333333,7.7792,6.45506666666,10.533
256.53,6.36753333333,11.0961,10.9282,9.67420000001,7.351,12.2802666667,12.063,7.78526666667,6.6134,10.6249333333
256.90,6.49193333334,11.1813333333,10.8034,9.47773333333,7.45306666667,12.3988,11.8973333333,7.8974,6.77673333333,10.492
257.28,6.497,10.9091,10.4832,9.36446666667,7.29693333333,12.3082,11.8372666667,7.91686666666,6.97146666667,10.4035333333
257.65,6.4282,10.5088666667,10.1818,8.86133333333,6.9784,12.0893333333,11.4930666667,7.58966666666,6.8104,10.13
258.02,6.31906666667,9.98279999999,9.74253333334,8.29093333333,6.5048,11.5976666667,11.189,7.24526666666,6.52873333333,9.87253333333
258.40,6.32713333333,9.53403333333,9.45099999999,7.81266666667,6.14506666667,11.2738,10.9069333333,7.0198,6.39113333333,9.61033333333
258.77,6.0026,9.03213333333,9.05333333333,7.37906666667,5.69066666667,10.9327333333,10.5603333333,6.68466666666,6.1334,9.32106666667
259.15,6.0562,9.01843333333,8.91233333335,7.31313333333,5.59706666667,10.8678666667,10.4339333334,6.66493333333,6.2182,9.26153333332
259.52,5.67533333333,8.5373,8.42386666666,6.90546666667,5.17806666667,10.4764666667,10.1276,6.16773333333,5.7872,8.85766666667
259.89,5.20146666667,8.05643333333,7.95766666667,6.35313333334,4.7012,10.0282,9.66279999999,5.7804,5.35686666667,8.47366666667
260.27,4.91006666667,7.71326666667,7.77866666667,6.07233333333,4.41506666667,9.85066666667,9.45913333333,5.57886666667,5.14306666667,8.2144
260.64,4.8262,7.622,7.62366666667,5.957,4.19573333333,9.67206666665,9.44153333334,5.46426666667,5.06746666667,8.16706666667
261.01,4.87406666667,7.5593,7.63253333333,5.93246666667,4.1684,9.66293333332,9.47446666667,5.4586,5.15206666667,8.25446666667
